CAN Message; 0x98:0000bac5a14e4bd1
1739209747.3840263;-31.141103565318915
1739209747.3840294;-33.981070128970906
1739209747.3840327;-38.13080360867914
1739209747.3840358;-38.13080360867914
1739209747.384038;-38.13080360867914
1739209747.3840404;-38.13080360867914
1739209747.3840425;-45.120503652039325
1739209747.3840446;-38.13080360867914
1739209747.384047;-45.120503652039325
1739209747.3840492;-38.13080360867914
1739209747.3840516;-33.981070128970906
1739209747.3840537;-38.13080360867914
1739209747.3840559;-35.57807855764607
1739209747.3840582;-38.13080360867914
1739209747.3840604;-35.57807855764607
1739209747.3840625;-31.141103565318915
1739209747.384065;-45.120503652039325
1739209747.384067;-35.57807855764607
1739209747.3840692;-38.13080360867914
1739209747.3840716;-45.120503652039325
1739209747.3840737;-38.13080360867914
1739209747.384076;-38.13080360867914
1739209747.3840783;-45.120503652039325
1739209747.3840804;-45.120503652039325
1739209747.3840828;-45.120503652039325
1739209747.384085;-33.981070128970906
1739209747.384087;-33.981070128970906
1739209747.3840895;-45.120503652039325
1739209747.3840916;-45.120503652039325
1739209747.3840938;-38.13080360867914
1739209747.3840961;-45.120503652039325
1739209747.3840983;-45.120503652039325
1739209747.3841007;-38.13080360867914
1739209747.3841028;-38.13080360867914
1739209747.384105;-38.13080360867914
1739209747.3841074;-45.120503652039325
1739209747.3841095;-38.13080360867914
1739209747.3841116;-38.13080360867914
1739209747.384114;-38.13080360867914
1739209747.3841162;-45.120503652039325
1739209747.3841183;-45.120503652039325
1739209747.3841207;-38.13080360867914
1739209747.3841228;-32.816014438256545
1739209747.3841252;-38.13080360867914
1739209747.3841274;-45.120503652039325
1739209747.3841295;-35.57807855764607
1739209747.384132;-38.13080360867914
1739209747.384134;-45.120503652039325
1739209747.3841362;-38.13080360867914
1739209747.3841386;-38.13080360867914
1739209747.3841407;-45.120503652039325
1739209747.3841429;-45.120503652039325
1739209747.3841453;-45.120503652039325
1739209747.3841474;-45.120503652039325
1739209747.3841498;-45.120503652039325
1739209747.384152;-38.13080360867914
1739209747.384154;-45.120503652039325
1739209747.3841565;-38.13080360867914
1739209747.3841586;-38.13080360867914
1739209747.3841608;-45.120503652039325
1739209747.3841631;-38.13080360867914
1739209747.3841653;-38.13080360867914
1739209747.3841674;-35.57807855764607
1739209747.3841698;-45.120503652039325
1739209747.384172;-38.13080360867914
1739209747.3841743;-45.120503652039325
1739209747.3841765;-45.120503652039325
1739209747.3841786;-45.120503652039325
1739209747.384181;-38.13080360867914
1739209747.3841832;-38.13080360867914
1739209747.3841853;-45.120503652039325
1739209747.3841877;-38.13080360867914
1739209747.3841898;-38.13080360867914
1739209747.384192;-45.120503652039325
1739209747.3841944;-45.120503652039325
1739209747.3841965;-38.13080360867914
1739209747.384199;-32.816014438256545
1739209747.384201;-38.13080360867914
1739209747.3842032;-45.120503652039325
1739209747.3842056;-45.120503652039325
1739209747.3842077;-45.120503652039325
1739209747.3842099;-35.57807855764607
1739209747.3842123;-38.13080360867914
1739209747.3842144;-45.120503652039325
1739209747.3842165;-45.120503652039325
1739209747.384219;-38.13080360867914
1739209747.384221;-38.13080360867914
1739209747.3842235;-38.13080360867914
1739209747.3842256;-32.816014438256545
1739209747.3842278;-45.120503652039325
1739209747.3842301;-45.120503652039325
1739209747.3842323;-38.13080360867914
1739209747.3842344;-45.120503652039325
1739209747.3842368;-45.120503652039325
1739209747.384239;-45.120503652039325
1739209747.384241;-35.57807855764607
1739209747.3842435;-35.57807855764607
1739209747.3842456;-38.13080360867914
1739209747.384248;-33.981070128970906
1739209747.3842502;-45.120503652039325
1739209747.3842523;-38.13080360867914
1739209747.3842547;-35.57807855764607
1739209747.3842568;-32.816014438256545
1739209747.384259;-45.120503652039325
1739209747.3842614;-45.120503652039325
1739209747.3842635;-38.13080360867914
1739209747.3842657;-32.816014438256545
1739209747.384268;-45.120503652039325
1739209747.3842702;-45.120503652039325
1739209747.3842726;-45.120503652039325
1739209747.3842747;-45.120503652039325
1739209747.3842769;-45.120503652039325
1739209747.3842793;-45.120503652039325
1739209747.3842814;-45.120503652039325
1739209747.3842835;-45.120503652039325
1739209747.384286;-38.13080360867914
1739209747.384288;-45.120503652039325
1739209747.3842902;-38.13080360867914
1739209747.3842926;-45.120503652039325
1739209747.3842947;-38.13080360867914
1739209747.3842971;-45.120503652039325
1739209747.3842993;-29.438486411369333
1739209747.3843014;-25.826314394896354
1739209747.3843038;-45.120503652039325
1739209747.384306;-38.13080360867914
1739209747.384308;-35.57807855764607
1739209747.3843105;-35.57807855764607
1739209747.3843126;-38.13080360867914
1739209747.3843148;-33.981070128970906
1739209747.3843172;-45.120503652039325
1739209747.3843193;-38.13080360867914
1739209747.3843217;-38.13080360867914
1739209747.3843238;-45.120503652039325
1739209747.384326;-45.120503652039325
1739209747.3843284;-45.120503652039325
1739209747.3843305;-38.13080360867914
1739209747.3843327;-45.120503652039325
1739209747.384335;-45.120503652039325
1739209747.3843372;-45.120503652039325
1739209747.3843393;-33.981070128970906
1739209747.3843417;-35.57807855764607
1739209747.3843439;-38.13080360867914
1739209747.384346;-45.120503652039325
1739209747.3843484;-38.13080360867914
1739209747.3843505;-45.120503652039325
1739209747.384353;-35.57807855764607
1739209747.384355;-25.826314394896357
1739209747.3843572;-38.13080360867914
1739209747.3843596;-45.120503652039325
1739209747.3843617;-35.57807855764607
1739209747.384364;-35.57807855764607
1739209747.3843663;-38.13080360867914
1739209747.3843684;-45.120503652039325
1739209747.3843706;-45.120503652039325
1739209747.384373;-45.120503652039325
1739209747.384375;-45.120503652039325
1739209747.3843775;-38.13080360867914
1739209747.3843796;-38.13080360867914
1739209747.3843818;-38.13080360867914
1739209747.3843842;-45.120503652039325
1739209747.3843863;-45.120503652039325
1739209747.3843884;-38.13080360867914
1739209747.3843908;-38.13080360867914
1739209747.384393;-45.120503652039325
1739209747.3843951;-38.13080360867914
1739209747.3843975;-45.120503652039325
1739209747.3843997;-38.13080360867914
1739209747.384402;-38.13080360867914
1739209747.3844042;-45.120503652039325
1739209747.3844063;-45.120503652039325
1739209747.3844087;-45.120503652039325
1739209747.3844109;-45.120503652039325
1739209747.384413;-45.120503652039325
1739209747.3844154;-45.120503652039325
1739209747.3844175;-38.13080360867914
1739209747.3844197;-45.120503652039325
1739209747.384422;-45.120503652039325
1739209747.3844242;-38.13080360867914
1739209747.3844266;-38.13080360867914
1739209747.3844287;-45.120503652039325
1739209747.384431;-38.13080360867914
1739209747.3844333;-45.120503652039325
1739209747.3844354;-45.120503652039325
1739209747.3844376;-45.120503652039325
1739209747.38444;-38.13080360867914
1739209747.384442;-45.120503652039325
1739209747.3844442;-38.13080360867914
1739209747.3844466;-35.57807855764607
1739209747.3844488;-38.13080360867914
1739209747.3844512;-35.57807855764607
1739209747.3844533;-35.57807855764607
1739209747.3844554;-33.981070128970906
1739209747.3844578;-38.13080360867914
1739209747.38446;-38.13080360867914
1739209747.384462;-38.13080360867914
1739209747.3844645;-45.120503652039325
1739209747.3844666;-38.13080360867914
1739209747.3844688;-45.120503652039325
1739209747.3844712;-45.120503652039325
1739209747.3844733;-45.120503652039325
1739209747.3844757;-45.120503652039325
1739209747.3844779;-45.120503652039325
1739209747.38448;-38.13080360867914
1739209747.3844824;-35.57807855764607
1739209747.3844845;-38.13080360867914
1739209747.3844867;-45.120503652039325
1739209747.384489;-45.120503652039325
1739209747.3844912;-33.981070128970906
1739209747.3844934;-45.120503652039325
1739209747.3844957;-38.13080360867914
1739209747.384498;-38.13080360867914
1739209747.3845003;-38.13080360867914
1739209747.3845024;-33.981070128970906
1739209747.3845046;-38.13080360867914
1739209747.384507;-45.120503652039325
1739209747.384509;-45.120503652039325
1739209747.3845112;-45.120503652039325
1739209747.3845136;-38.13080360867914
1739209747.3845158;-38.13080360867914
1739209747.384518;-35.57807855764607
1739209747.3845203;-35.57807855764607
1739209747.3845224;-45.120503652039325
1739209747.3845248;-38.13080360867914
1739209747.384527;-35.57807855764607
1739209747.384529;-38.13080360867914
1739209747.3845315;-45.120503652039325
1739209747.3845336;-45.120503652039325
1739209747.3845358;-32.816014438256545
1739209747.3845382;-30.49652367304973
1739209747.3845403;-45.120503652039325
1739209747.3845425;-45.120503652039325
1739209747.3845448;-38.13080360867914
1739209747.384547;-45.120503652039325
1739209747.3845494;-45.120503652039325
1739209747.3845515;-38.13080360867914
1739209747.3845537;-45.120503652039325
1739209747.384556;-45.120503652039325
1739209747.3845582;-38.13080360867914
1739209747.3845603;-38.13080360867914
1739209747.3845627;-45.120503652039325
1739209747.3845649;-45.120503652039325
1739209747.384567;-38.13080360867914
1739209747.3845694;-45.120503652039325
1739209747.3845716;-32.816014438256545
1739209747.384574;-38.13080360867914
1739209747.384576;-45.120503652039325
1739209747.3845782;-38.13080360867914
1739209747.3845806;-38.13080360867914
1739209747.3845828;-35.57807855764607
1739209747.384585;-38.13080360867914
1739209747.3845873;-38.13080360867914
1739209747.3845894;-45.120503652039325
1739209747.3845916;-45.120503652039325
1739209747.384594;-38.13080360867914
1739209747.384596;-45.120503652039325
1739209747.3845985;-45.120503652039325
1739209747.3846006;-45.120503652039325
1739209747.3846028;-45.120503652039325
1739209747.3846052;-45.120503652039325
1739209747.3846073;-45.120503652039325
1739209747.3846095;-45.120503652039325
1739209747.3846118;-45.120503652039325
1739209747.384614;-45.120503652039325
1739209747.3846161;-32.816014438256545
1739209747.3846185;-38.13080360867914
1739209747.3846207;-35.57807855764607
1739209747.384623;-38.13080360867914
1739209747.3846252;-29.438486411369333
1739209747.3846273;-29.438486411369333
1739209747.3846297;-45.120503652039325
1739209747.3846319;-45.120503652039325
1739209747.384634;-35.57807855764607
1739209747.3846364;-38.13080360867914
1739209747.3846385;-45.120503652039325
1739209747.3846407;-38.13080360867914
1739209747.384643;-45.120503652039325
1739209747.3846452;-45.120503652039325
1739209747.3846476;-45.120503652039325
1739209747.3846498;-38.13080360867914
1739209747.384652;-38.13080360867914
1739209747.3846543;-45.120503652039325
1739209747.3846564;-33.981070128970906
1739209747.3846586;-45.120503652039325
1739209747.384661;-32.816014438256545
1739209747.384663;-32.816014438256545
1739209747.3846653;-38.13080360867914
1739209747.3846676;-35.57807855764607
1739209747.3846698;-45.120503652039325
1739209747.3846722;-45.120503652039325
1739209747.3846743;-45.120503652039325
1739209747.3846765;-45.120503652039325
1739209747.3846788;-45.120503652039325
1739209747.384681;-45.120503652039325
1739209747.3846831;-45.120503652039325
1739209747.3846855;-45.120503652039325
1739209747.3846877;-45.120503652039325
1739209747.3846898;-45.120503652039325
1739209747.3846922;-45.120503652039325
1739209747.3846943;-33.981070128970906
1739209747.3846967;-45.120503652039325
1739209747.3846989;-45.120503652039325
1739209747.384701;-45.120503652039325
1739209747.3847034;-45.120503652039325
1739209747.3847055;-45.120503652039325
1739209747.3847077;-45.120503652039325
1739209747.38471;-35.57807855764607
1739209747.3847122;-45.120503652039325
1739209747.3847144;-38.13080360867914
1739209747.3847167;-29.438486411369333
1739209747.384719;-45.120503652039325
1739209747.3847213;-38.13080360867914
1739209747.3847234;-38.13080360867914
1739209747.3847256;-35.57807855764607
1739209747.384728;-38.13080360867914
1739209747.38473;-38.13080360867914
1739209747.3847322;-45.120503652039325
1739209747.3847346;-33.981070128970956
1739209747.3847368;-45.120503652039325
1739209747.384739;-45.120503652039325
1739209747.3847413;-45.120503652039325
1739209747.3847435;-45.120503652039325
1739209747.3847458;-38.13080360867914
1739209747.384748;-45.120503652039325
1739209747.3847501;-38.13080360867914
1739209747.3847525;-25.62660358559016
1739209747.3847547;-45.120503652039325
1739209747.3847568;-45.120503652039325
1739209747.3847592;-38.13080360867914
1739209747.3847613;-35.57807855764607
1739209747.3847635;-38.13080360867914
1739209747.3847659;-45.120503652039325
1739209747.384768;-38.13080360867914
1739209747.3847704;-38.13080360867914
1739209747.3847725;-45.120503652039325
1739209747.3847747;-38.13080360867914
1739209747.384777;-38.13080360867914
1739209747.3847792;-38.13080360867914
1739209747.3847814;-45.120503652039325
1739209747.3847837;-45.120503652039325
1739209747.384786;-38.13080360867914
1739209747.384788;-31.141103565318915
1739209747.3847904;-45.120503652039325
1739209747.3847926;-38.13080360867914
1739209747.384795;-38.13080360867914
1739209747.384797;-45.120503652039325
1739209747.3847992;-38.13080360867914
1739209747.3848016;-38.13080360867914
1739209747.3848038;-45.120503652039325
1739209747.384806;-38.13080360867914
1739209747.3848083;-33.981070128970906
1739209747.3848104;-38.13080360867914
1739209747.3848126;-38.13080360867914
1739209747.384815;-38.13080360867914
1739209747.3848171;-45.120503652039325
1739209747.3848195;-38.13080360867914
1739209747.3848217;-38.13080360867914
1739209747.3848238;-45.120503652039325
1739209747.3848262;-38.13080360867914
1739209747.3848283;-45.120503652039325
1739209747.3848305;-38.13080360867914
1739209747.3848329;-45.120503652039325
1739209747.384835;-45.120503652039325
1739209747.3848372;-45.120503652039325
1739209747.3848395;-45.120503652039325
1739209747.3848417;-45.120503652039325
1739209747.384844;-45.120503652039325
1739209747.3848462;-45.120503652039325
1739209747.3848484;-45.120503652039325
1739209747.3848507;-38.13080360867914
1739209747.384853;-38.13080360867914
1739209747.384855;-45.120503652039325
1739209747.3848574;-45.120503652039325
1739209747.3848596;-45.120503652039325
1739209747.3848617;-45.120503652039325
1739209747.384864;-45.120503652039325
1739209747.3848662;-38.13080360867914
1739209747.3848686;-38.13080360867914
1739209747.3848708;-35.57807855764607
1739209747.384873;-38.13080360867914
1739209747.3848753;-38.13080360867914
1739209747.3848774;-38.13080360867914
1739209747.3848796;-38.13080360867914
1739209747.384882;-45.120503652039325
1739209747.384884;-35.57807855764607
1739209747.3848863;-38.13080360867914
1739209747.3848886;-45.120503652039325
1739209747.3848908;-38.13080360867914
1739209747.384893;-45.120503652039325
1739209747.3848953;-35.57807855764607
1739209747.3848975;-38.13080360867914
1739209747.3848999;-38.13080360867914
1739209747.384902;-33.981070128970906
1739209747.3849041;-35.57807855764607
1739209747.3849065;-35.57807855764607
1739209747.3849087;-45.120503652039325
1739209747.3849108;-45.120503652039325
1739209747.3849132;-45.120503652039325
1739209747.3849154;-38.13080360867914
1739209747.3849175;-38.13080360867914
1739209747.38492;-45.120503652039325
1739209747.384922;-45.120503652039325
1739209747.3849244;-45.120503652039325
1739209747.3849266;-38.13080360867914
1739209747.3849287;-38.13080360867914
1739209747.384931;-38.13080360867914
1739209747.3849332;-38.13080360867914
1739209747.3849354;-45.120503652039325
1739209747.3849378;-45.120503652039325
1739209747.38494;-33.981070128970906
1739209747.384942;-33.981070128970906
1739209747.3849444;-35.57807855764607
1739209747.3849466;-38.13080360867914
1739209747.384949;-38.13080360867914
1739209747.384951;-33.981070128970906
1739209747.3849533;-38.13080360867914
1739209747.3849556;-45.120503652039325
1739209747.3849578;-45.120503652039325
1739209747.38496;-45.120503652039325
1739209747.3849623;-38.13080360867914
1739209747.3849645;-38.13080360867914
1739209747.3849666;-38.13080360867914
1739209747.384969;-33.981070128970956
1739209747.3849711;-45.120503652039325
1739209747.3849735;-38.13080360867914
1739209747.3849757;-45.120503652039325
1739209747.3849778;-38.13080360867914
1739209747.3849802;-38.13080360867914
1739209747.3849823;-38.13080360867914
1739209747.3849845;-38.13080360867914
1739209747.3849869;-30.49652367304973
1739209747.384989;-38.13080360867914
1739209747.3849912;-35.57807855764607
1739209747.3849936;-35.57807855764607
1739209747.3849957;-45.120503652039325
1739209747.384998;-45.120503652039325
1739209747.3850002;-45.120503652039325
1739209747.3850024;-45.120503652039325
1739209747.3850048;-28.58837851428586
1739209747.385007;-38.13080360867914
1739209747.385009;-38.13080360867914
1739209747.3850114;-45.120503652039325
1739209747.3850136;-38.13080360867914
1739209747.3850157;-45.120503652039325
1739209747.385018;-38.13080360867914
1739209747.3850203;-32.816014438256545
1739209747.3850226;-38.13080360867914
1739209747.3850248;-45.120503652039325
1739209747.385027;-32.816014438256545
1739209747.3850293;-38.13080360867914
1739209747.3850315;-38.13080360867914
1739209747.3850336;-45.120503652039325
1739209747.385036;-38.13080360867914
1739209747.3850381;-38.13080360867914
1739209747.3850403;-29.438486411369333
1739209747.3850427;-32.816014438256545
1739209747.3850448;-38.13080360867914
1739209747.3850472;-35.57807855764607
1739209747.3850493;-45.120503652039325
1739209747.3850515;-38.13080360867914
1739209747.3850539;-35.57807855764607
1739209747.385056;-35.57807855764607
1739209747.3850582;-45.120503652039325
1739209747.3850605;-45.120503652039325
1739209747.3850627;-35.57807855764607
1739209747.3850648;-38.13080360867914
1739209747.3850672;-38.13080360867914
1739209747.3850694;-35.57807855764607
1739209747.3850718;-45.120503652039325
1739209747.385074;-45.120503652039325
1739209747.385076;-45.120503652039325
1739209747.3850784;-45.120503652039325
1739209747.3850806;-45.120503652039325
1739209747.3850827;-45.120503652039325
1739209747.385085;-45.120503652039325
1739209747.3850873;-45.120503652039325
1739209747.3850894;-45.120503652039325
1739209747.3850918;-45.120503652039325
1739209747.385094;-32.816014438256545
1739209747.3850963;-45.120503652039325
1739209747.3850985;-45.120503652039325
1739209747.3851006;-38.13080360867914
1739209747.385103;-32.816014438256545
1739209747.3851051;-38.13080360867914
1739209747.3851073;-45.120503652039325
1739209747.3851097;-45.120503652039325
1739209747.3851118;-38.13080360867914
1739209747.385114;-45.120503652039325
1739209747.3851163;-35.57807855764607
1739209747.3851185;-38.13080360867914
1739209747.3851209;-45.120503652039325
1739209747.385123;-33.981070128970906
1739209747.3851252;-38.13080360867914
1739209747.3851275;-45.120503652039325
1739209747.3851297;-32.816014438256545
1739209747.3851318;-32.816014438256545
1739209747.3851342;-45.120503652039325
1739209747.3851364;-38.13080360867914
1739209747.3851385;-38.13080360867914
1739209747.385141;-45.120503652039325
1739209747.385143;-45.120503652039325
1739209747.3851454;-45.120503652039325
1739209747.3851476;-45.120503652039325
1739209747.3851497;-38.13080360867914
1739209747.385152;-38.13080360867914
1739209747.3851542;-45.120503652039325
1739209747.3851564;-38.13080360867914
1739209747.3851588;-38.13080360867914
1739209747.385161;-45.120503652039325
1739209747.385163;-45.120503652039325
1739209747.3851655;-33.981070128970906
1739209747.3851676;-38.13080360867914
1739209747.38517;-38.13080360867914
1739209747.3851721;-38.13080360867914
1739209747.3851743;-45.120503652039325
1739209747.3851767;-45.120503652039325
1739209747.3851788;-35.57807855764607
1739209747.385181;-38.13080360867914
1739209747.3851833;-38.13080360867914
1739209747.3851855;-33.981070128970906
1739209747.3851876;-33.981070128970906
1739209747.38519;-38.13080360867914
1739209747.3851922;-45.120503652039325
1739209747.3851945;-38.13080360867914
1739209747.3851967;-38.13080360867914
1739209747.3851988;-33.981070128970906
1739209747.3852012;-45.120503652039325
1739209747.3852034;-38.13080360867914
1739209747.3852055;-38.13080360867914
1739209747.385208;-45.120503652039325
1739209747.38521;-45.120503652039325
1739209747.3852122;-45.120503652039325
1739209747.3852146;-38.13080360867914
1739209747.3852167;-35.57807855764607
1739209747.385219;-38.13080360867914
1739209747.3852212;-38.13080360867914
1739209747.3852234;-33.981070128970906
1739209747.3852258;-35.57807855764607
1739209747.385228;-38.13080360867914
1739209747.38523;-38.13080360867914
1739209747.3852324;-38.13080360867914
1739209747.3852346;-38.13080360867914
1739209747.3852367;-38.13080360867914
1739209747.3852391;-38.13080360867914
1739209747.3852413;-38.13080360867914
1739209747.3852437;-35.57807855764607
1739209747.3852458;-45.120503652039325
1739209747.385248;-33.981070128970906
1739209747.3852503;-33.981070128970906
1739209747.3852525;-38.13080360867914
1739209747.3852546;-38.13080360867914
1739209747.385257;-28.992665084841942
1739209747.3852592;-30.49652367304973
1739209747.3852613;-38.13080360867914
1739209747.3852637;-35.57807855764607
1739209747.3852658;-45.120503652039325
1739209747.3852682;-38.13080360867914
1739209747.3852704;-38.13080360867914
1739209747.3852725;-38.13080360867914
1739209747.385275;-33.981070128970906
1739209747.385277;-31.141103565318915
1739209747.3852792;-38.13080360867914
1739209747.3852816;-38.13080360867914
1739209747.3852837;-35.57807855764607
1739209747.3852859;-45.120503652039325
1739209747.3852882;-45.120503652039325
1739209747.3852904;-33.981070128970906
1739209747.3852928;-31.141103565318915
1739209747.385295;-30.49652367304973
1739209747.385297;-38.13080360867914
1739209747.3852994;-45.120503652039325
1739209747.3853016;-38.13080360867914
1739209747.3853037;-38.13080360867914
1739209747.3853061;-35.57807855764607
1739209747.3853083;-38.13080360867914
1739209747.3853104;-38.13080360867914
1739209747.3853128;-33.981070128970906
1739209747.385315;-38.13080360867914
1739209747.3853173;-45.120503652039325
1739209747.3853195;-38.13080360867914
1739209747.3853216;-38.13080360867914
1739209747.385324;-38.13080360867914
1739209747.3853261;-45.120503652039325
1739209747.3853283;-45.120503652039325
1739209747.3853307;-31.141103565318915
1739209747.3853328;-45.120503652039325
1739209747.385335;-38.13080360867914
1739209747.3853374;-38.13080360867914
1739209747.3853395;-38.13080360867914
1739209747.385342;-45.120503652039325
1739209747.385344;-38.13080360867914
1739209747.3853462;-33.981070128970906
1739209747.3853486;-31.14110356531892
1739209747.3853507;-33.981070128970906
1739209747.3853528;-35.57807855764607
1739209747.3853552;-45.120503652039325
1739209747.3853574;-35.57807855764607
1739209747.3853595;-38.13080360867914
1739209747.385362;-38.13080360867914
1739209747.385364;-35.57807855764607
1739209747.3853664;-45.120503652039325
1739209747.3853686;-33.981070128970906
1739209747.3853707;-45.120503652039325
1739209747.385373;-45.120503652039325
1739209747.3853753;-38.13080360867914
1739209747.3853774;-35.57807855764607
1739209747.3853798;-38.13080360867914
1739209747.385382;-38.13080360867914
1739209747.385384;-31.141103565318915
1739209747.3853865;-38.13080360867914
1739209747.3853886;-45.120503652039325
1739209747.385391;-38.13080360867914
1739209747.3853931;-31.141103565318915
1739209747.3853953;-45.120503652039325
1739209747.3853977;-38.13080360867914
1739209747.3853998;-45.120503652039325
1739209747.385402;-45.120503652039325
1739209747.3854043;-38.13080360867914
1739209747.3854065;-45.120503652039325
1739209747.3854086;-45.120503652039325
1739209747.385411;-33.981070128970906
1739209747.3854132;-33.981070128970906
1739209747.3854156;-45.120503652039325
1739209747.3854177;-45.120503652039325
1739209747.3854198;-31.141103565318915
1739209747.3854222;-38.13080360867914
1739209747.3854244;-45.120503652039325
1739209747.3854265;-45.120503652039325
1739209747.385429;-45.120503652039325
1739209747.385431;-38.13080360867914
1739209747.3854332;-38.13080360867914
1739209747.3854356;-38.13080360867914
1739209747.3854377;-45.120503652039325
1739209747.38544;-45.120503652039325
1739209747.3854423;-38.13080360867914
1739209747.3854444;-38.13080360867914
1739209747.3854468;-33.981070128970906
1739209747.385449;-45.120503652039325
1739209747.385451;-33.981070128970906
1739209747.3854535;-45.120503652039325
1739209747.3854556;-35.57807855764607
1739209747.3854578;-35.57807855764607
1739209747.3854601;-38.13080360867914
1739209747.3854623;-45.120503652039325
1739209747.3854647;-38.13080360867914
1739209747.3854668;-32.816014438256545
1739209747.385469;-45.120503652039325
1739209747.3854713;-45.120503652039325
1739209747.3854735;-45.120503652039325
1739209747.3854756;-45.120503652039325
1739209747.385478;-38.13080360867914
1739209747.3854802;-38.13080360867914
1739209747.3854823;-45.120503652039325
1739209747.3854847;-45.120503652039325
1739209747.3854868;-45.120503652039325
1739209747.385489;-45.120503652039325
1739209747.3854914;-35.57807855764607
1739209747.3854935;-35.57807855764607
1739209747.385496;-32.816014438256545
1739209747.385498;-38.13080360867914
1739209747.3855002;-38.13080360867914
1739209747.3855026;-35.57807855764607
1739209747.3855047;-45.120503652039325
1739209747.3855069;-38.13080360867914
1739209747.3855093;-45.120503652039325
1739209747.3855114;-45.120503652039325
1739209747.3855135;-35.57807855764607
1739209747.385516;-38.13080360867914
1739209747.385518;-45.120503652039325
1739209747.3855205;-45.120503652039325
1739209747.3855226;-38.13080360867914
1739209747.3855247;-45.120503652039325
1739209747.3855271;-45.120503652039325
1739209747.3855293;-45.120503652039325
1739209747.3855314;-33.981070128970906
1739209747.3855338;-45.120503652039325
1739209747.385536;-35.57807855764607
1739209747.385538;-35.57807855764607
1739209747.3855405;-45.120503652039325
1739209747.3855426;-45.120503652039325
1739209747.385545;-35.57807855764607
1739209747.3855472;-30.49652367304973
1739209747.3855493;-45.120503652039325
1739209747.3855517;-38.13080360867914
1739209747.3855538;-45.120503652039325
1739209747.385556;-38.13080360867914
1739209747.3855584;-38.13080360867914
1739209747.3855605;-38.13080360867914
1739209747.3855627;-45.120503652039325
1739209747.385565;-32.81601443825658
1739209747.3855672;-38.13080360867914
1739209747.3855696;-38.13080360867914
1739209747.3855717;-45.120503652039325
1739209747.3855739;-45.120503652039325
1739209747.3855762;-38.13080360867914
1739209747.3855784;-45.120503652039325
1739209747.3855805;-45.120503652039325
1739209747.385583;-28.992665084841942
1739209747.385585;-35.57807855764607
1739209747.3855872;-38.13080360867914
1739209747.3855896;-45.120503652039325
1739209747.3855917;-38.13080360867914
1739209747.3855941;-45.120503652039325
1739209747.3855963;-45.120503652039325
1739209747.3855984;-38.13080360867914
1739209747.3856008;-35.57807855764607
1739209747.385603;-38.13080360867914
1739209747.385605;-45.120503652039325
1739209747.3856075;-45.120503652039325
1739209747.3856096;-38.13080360867914
1739209747.3856118;-45.120503652039325
1739209747.3856142;-45.120503652039325
1739209747.3856163;-38.13080360867914
1739209747.3856187;-38.13080360867914
1739209747.3856208;-45.120503652039325
1739209747.385623;-38.13080360867914
1739209747.3856254;-45.120503652039325
1739209747.3856275;-45.120503652039325
1739209747.3856297;-45.120503652039325
1739209747.385632;-45.120503652039325
1739209747.3856342;-45.120503652039325
1739209747.3856363;-31.141103565318915
1739209747.3856387;-38.13080360867914
1739209747.3856409;-45.120503652039325
1739209747.3856432;-35.57807855764607
1739209747.3856454;-31.141103565318915
1739209747.3856475;-45.120503652039325
1739209747.38565;-45.120503652039325
1739209747.385652;-38.13080360867914
1739209747.3856542;-32.816014438256545
1739209747.3856566;-45.120503652039325
1739209747.3856587;-45.120503652039325
1739209747.385661;-38.13080360867914
1739209747.3856633;-45.120503652039325
1739209747.3856654;-45.120503652039325
1739209747.3856678;-45.120503652039325
1739209747.38567;-38.13080360867914
1739209747.385672;-31.141103565318915
1739209747.3856745;-33.981070128970906
1739209747.3856766;-45.120503652039325
1739209747.3856788;-38.13080360867914
1739209747.3856812;-33.981070128970906
1739209747.3856833;-45.120503652039325
1739209747.3856854;-38.13080360867914
1739209747.3856878;-38.13080360867914
1739209747.38569;-45.120503652039325
1739209747.3856924;-38.13080360867914
1739209747.3856945;-38.13080360867914
1739209747.3856966;-45.120503652039325
1739209747.385699;-45.120503652039325
1739209747.3857012;-33.981070128970906
1739209747.3857033;-45.120503652039325
1739209747.3857057;-45.120503652039325
1739209747.3857079;-38.13080360867914
1739209747.38571;-38.13080360867914
1739209747.3857124;-38.13080360867914
1739209747.3857145;-45.120503652039325
1739209747.385717;-45.120503652039325
1739209747.385719;-45.120503652039325
1739209747.3857212;-33.981070128970906
1739209747.3857236;-45.120503652039325
1739209747.3857257;-38.13080360867914
1739209747.385728;-33.981070128970906
1739209747.3857303;-38.13080360867914
1739209747.3857324;-35.57807855764607
1739209747.3857346;-31.141103565318915
1739209747.385737;-35.57807855764607
1739209747.385739;-38.13080360867914
1739209747.3857415;-45.120503652039325
1739209747.3857436;-38.13080360867914
1739209747.3857458;-45.120503652039325
1739209747.3857481;-45.120503652039325
1739209747.3857503;-38.13080360867914
1739209747.3857524;-38.13080360867914
1739209747.3857548;-45.120503652039325
1739209747.385757;-45.120503652039325
1739209747.385759;-38.13080360867914
1739209747.3857615;-38.13080360867914
1739209747.3857636;-32.816014438256545
1739209747.385766;-38.13080360867914
1739209747.3857682;-45.120503652039325
1739209747.3857703;-45.120503652039325
1739209747.3857727;-33.981070128970906
1739209747.3857749;-45.120503652039325
1739209747.385777;-38.13080360867914
1739209747.3857794;-45.120503652039325
1739209747.3857815;-35.57807855764607
1739209747.3857837;-35.57807855764607
