CAN Message; 0x24:09995cf9d2a8ff1b
Timestamp;Amplitude
1739209897.770532;-38.13080360867914
1739209897.7705355;-35.57807855764607
1739209897.7705388;-38.13080360867914
1739209897.7705424;-45.120503652039325
1739209897.770546;-38.13080360867914
1739209897.7705493;-45.120503652039325
1739209897.7705529;-45.120503652039325
1739209897.7705562;-45.120503652039325
1739209897.7705598;-45.120503652039325
1739209897.7705634;-45.120503652039325
1739209897.7705667;-45.120503652039325
1739209897.7705703;-45.120503652039325
1739209897.7705736;-45.120503652039325
1739209897.7705772;-45.120503652039325
1739209897.7705808;-45.120503652039325
1739209897.770584;-45.120503652039325
1739209897.7705877;-45.120503652039325
1739209897.7705913;-45.120503652039325
1739209897.7705946;-38.13080360867914
1739209897.7705982;-35.57807855764607
1739209897.7706017;-45.120503652039325
1739209897.770605;-45.120503652039325
1739209897.7706087;-38.13080360867914
1739209897.770612;-35.57807855764607
1739209897.7706156;-45.120503652039325
1739209897.7706192;-45.120503652039325
1739209897.7706225;-38.13080360867914
1739209897.770626;-45.120503652039325
1739209897.7706294;-38.13080360867914
1739209897.770633;-38.13080360867914
1739209897.7706366;-32.816014438256545
1739209897.77064;-45.120503652039325
1739209897.7706435;-45.120503652039325
1739209897.770647;-38.13080360867914
1739209897.7706504;-45.120503652039325
1739209897.770654;-33.981070128970906
1739209897.7706575;-35.57807855764607
1739209897.7706609;-38.13080360867914
1739209897.7706645;-38.13080360867914
1739209897.7706678;-38.13080360867914
1739209897.7706714;-38.13080360867914
1739209897.770675;-38.13080360867914
1739209897.7706783;-45.120503652039325
1739209897.7706819;-45.120503652039325
1739209897.7706852;-45.120503652039325
1739209897.7706888;-38.13080360867914
1739209897.7706923;-45.120503652039325
1739209897.7706957;-33.981070128970906
1739209897.7706993;-45.120503652039325
1739209897.7707028;-45.120503652039325
1739209897.7707062;-33.981070128970906
1739209897.7707098;-35.57807855764607
1739209897.7707133;-45.120503652039325
1739209897.7707167;-38.13080360867914
1739209897.7707202;-45.120503652039325
1739209897.7707236;-33.981070128970906
1739209897.7707272;-35.57807855764607
1739209897.7707307;-38.13080360867914
1739209897.770734;-45.120503652039325
1739209897.7707376;-28.992665084841942
1739209897.770741;-31.141103565318915
1739209897.7707446;-38.13080360867914
1739209897.7707481;-45.120503652039325
1739209897.7707515;-38.13080360867914
1739209897.770755;-33.981070128970906
1739209897.7707586;-45.120503652039325
1739209897.770762;-38.13080360867914
1739209897.7707655;-38.13080360867914
1739209897.7707691;-38.13080360867914
1739209897.7707725;-38.13080360867914
1739209897.770776;-45.120503652039325
1739209897.7707794;-45.120503652039325
1739209897.770783;-38.13080360867914
1739209897.7707865;-35.57807855764607
1739209897.7707899;-45.120503652039325
1739209897.7707934;-31.141103565318915
1739209897.7707968;-28.992665084841942
1739209897.7708004;-45.120503652039325
1739209897.770804;-45.120503652039325
1739209897.7708073;-45.120503652039325
1739209897.7708108;-35.57807855764607
1739209897.7708144;-38.13080360867914
1739209897.7708178;-35.57807855764607
1739209897.7708213;-38.13080360867914
1739209897.770825;-45.120503652039325
1739209897.7708282;-38.13080360867914
1739209897.7708318;-35.57807855764607
1739209897.7708352;-38.13080360867914
1739209897.7708387;-45.120503652039325
1739209897.7708423;-45.120503652039325
1739209897.7708457;-38.13080360867914
1739209897.7708492;-45.120503652039325
1739209897.7708526;-45.120503652039325
1739209897.7708561;-38.13080360867914
1739209897.7708597;-45.120503652039325
1739209897.770863;-45.120503652039325
1739209897.7708666;-38.13080360867914
1739209897.7708702;-35.57807855764607
1739209897.7708735;-35.57807855764607
1739209897.7708771;-32.816014438256545
1739209897.7708807;-30.49652367304973
1739209897.770884;-38.13080360867914
1739209897.7708876;-35.57807855764607
1739209897.770891;-35.57807855764607
1739209897.7708945;-38.13080360867914
1739209897.770898;-45.120503652039325
1739209897.7709014;-45.120503652039325
1739209897.770905;-45.120503652039325
1739209897.7709084;-33.981070128970956
1739209897.770912;-45.120503652039325
1739209897.7709155;-35.57807855764607
1739209897.7709188;-38.13080360867914
1739209897.7709224;-45.120503652039325
1739209897.770926;-38.13080360867914
1739209897.7709293;-45.120503652039325
1739209897.770933;-32.816014438256545
1739209897.7709365;-29.438486411369333
1739209897.7709398;-38.13080360867914
1739209897.7709434;-35.57807855764607
1739209897.7709467;-38.13080360867914
1739209897.7709503;-45.120503652039325
1739209897.770954;-45.120503652039325
1739209897.7709572;-45.120503652039325
1739209897.7709608;-45.120503652039325
1739209897.7709641;-38.13080360867914
1739209897.7709677;-38.13080360867914
1739209897.7709713;-31.141103565318893
1739209897.7709746;-45.120503652039325
1739209897.7709782;-35.57807855764607
1739209897.7709818;-38.13080360867914
1739209897.7709851;-38.13080360867914
1739209897.7709887;-45.120503652039325
1739209897.7709923;-35.57807855764607
1739209897.7709956;-38.13080360867914
1739209897.7709992;-32.816014438256545
1739209897.7710025;-38.13080360867914
1739209897.771006;-45.120503652039325
1739209897.7710097;-38.13080360867914
1739209897.771013;-38.13080360867914
1739209897.7710166;-45.120503652039325
1739209897.77102;-45.120503652039325
1739209897.7710235;-38.13080360867914
1739209897.771027;-45.120503652039325
1739209897.7710304;-38.13080360867914
1739209897.771034;-35.57807855764607
1739209897.7710376;-45.120503652039325
1739209897.771041;-45.120503652039325
1739209897.7710445;-45.120503652039325
1739209897.771048;-45.120503652039325
1739209897.7710514;-38.13080360867914
1739209897.771055;-35.57807855764607
1739209897.7710583;-38.13080360867914
1739209897.771062;-45.120503652039325
1739209897.7710655;-38.13080360867914
1739209897.771069;-38.13080360867914
1739209897.7710726;-38.13080360867914
1739209897.7710762;-35.57807855764607
1739209897.7710795;-38.13080360867914
1739209897.771083;-45.120503652039325
1739209897.7710867;-38.13080360867914
1739209897.7710903;-38.13080360867914
1739209897.7710938;-45.120503652039325
1739209897.7710974;-38.13080360867914
1739209897.771101;-45.120503652039325
1739209897.7711046;-45.120503652039325
1739209897.771108;-45.120503652039325
1739209897.7711115;-45.120503652039325
1739209897.771115;-45.120503652039325
1739209897.7711186;-45.120503652039325
1739209897.7711222;-38.13080360867914
1739209897.7711258;-45.120503652039325
1739209897.7711294;-38.13080360867914
1739209897.771133;-45.120503652039325
1739209897.7711363;-45.120503652039325
1739209897.7711399;-45.120503652039325
1739209897.7711434;-45.120503652039325
1739209897.771147;-45.120503652039325
1739209897.7711506;-38.13080360867914
1739209897.7711542;-35.57807855764607
1739209897.7711577;-38.13080360867914
1739209897.7711613;-38.13080360867914
1739209897.771165;-33.981070128970906
1739209897.7711682;-45.120503652039325
1739209897.7711718;-38.13080360867914
1739209897.7711754;-38.13080360867914
1739209897.771179;-38.13080360867914
1739209897.7711825;-45.120503652039325
1739209897.771186;-45.120503652039325
1739209897.7711897;-45.120503652039325
1739209897.7711933;-31.141103565318915
1739209897.7711966;-35.57807855764607
1739209897.7712002;-38.13080360867914
1739209897.7712038;-45.120503652039325
1739209897.7712073;-45.120503652039325
1739209897.771211;-45.120503652039325
1739209897.7712145;-38.13080360867914
1739209897.771218;-45.120503652039325
1739209897.7712216;-38.13080360867914
1739209897.7712252;-38.13080360867914
1739209897.7712286;-33.981070128970906
1739209897.7712321;-38.13080360867914
1739209897.7712357;-38.13080360867914
1739209897.7712393;-38.13080360867914
1739209897.7712429;-45.120503652039325
1739209897.7712464;-38.13080360867914
1739209897.77125;-38.13080360867914
1739209897.7712536;-45.120503652039325
1739209897.771257;-45.120503652039325
1739209897.7712605;-38.13080360867914
1739209897.771264;-38.13080360867914
1739209897.7712677;-38.13080360867914
1739209897.7712712;-45.120503652039325
1739209897.7712748;-45.120503652039325
1739209897.7712784;-45.120503652039325
1739209897.771282;-45.120503652039325
1739209897.7712853;-45.120503652039325
1739209897.7712889;-38.13080360867914
1739209897.7712924;-33.981070128970906
1739209897.771296;-45.120503652039325
1739209897.7712996;-38.13080360867914
1739209897.7713032;-45.120503652039325
1739209897.7713068;-33.981070128970906
1739209897.7713103;-38.13080360867914
1739209897.771314;-38.13080360867914
1739209897.7713172;-45.120503652039325
1739209897.7713208;-35.57807855764607
1739209897.7713244;-38.13080360867914
1739209897.771328;-45.120503652039325
1739209897.7713315;-38.13080360867914
1739209897.7713351;-35.57807855764607
1739209897.7713387;-45.120503652039325
1739209897.7713423;-33.981070128970906
1739209897.7713456;-38.13080360867914
1739209897.7713492;-38.13080360867914
1739209897.7713528;-38.13080360867914
1739209897.7713563;-38.13080360867914
1739209897.77136;-35.57807855764607
1739209897.7713635;-31.141103565318915
1739209897.771367;-38.13080360867914
1739209897.7713706;-45.120503652039325
1739209897.7713742;-38.13080360867914
1739209897.7713776;-38.13080360867914
1739209897.7713811;-35.57807855764607
1739209897.7713847;-45.120503652039325
1739209897.7713883;-38.13080360867914
1739209897.7713919;-38.13080360867914
1739209897.7713954;-38.13080360867914
1739209897.771399;-38.13080360867914
1739209897.7714026;-38.13080360867914
1739209897.771406;-45.120503652039325
1739209897.7714095;-38.13080360867914
1739209897.771413;-38.13080360867914
1739209897.7714167;-35.57807855764607
1739209897.7714202;-35.57807855764607
1739209897.7714238;-45.120503652039325
1739209897.7714274;-45.120503652039325
1739209897.771431;-45.120503652039325
1739209897.7714343;-45.120503652039325
1739209897.771438;-33.981070128970906
1739209897.7714415;-38.13080360867914
1739209897.771445;-45.120503652039325
1739209897.7714486;-28.992665084841942
1739209897.7714522;-31.141103565318915
1739209897.7714558;-45.120503652039325
1739209897.7714593;-32.816014438256545
1739209897.771463;-38.13080360867914
1739209897.7714663;-45.120503652039325
1739209897.7714698;-38.13080360867914
1739209897.7714734;-38.13080360867914
1739209897.771477;-45.120503652039325
1739209897.7714806;-38.13080360867914
1739209897.7714841;-35.57807855764607
1739209897.7714877;-38.13080360867914
1739209897.7714913;-38.13080360867914
1739209897.7714946;-38.13080360867914
1739209897.7714982;-38.13080360867914
1739209897.7715018;-45.120503652039325
1739209897.7715054;-38.13080360867914
1739209897.771509;-32.816014438256545
1739209897.7715125;-38.13080360867914
1739209897.771516;-45.120503652039325
1739209897.7715197;-33.981070128970906
1739209897.7715232;-45.120503652039325
1739209897.7715266;-45.120503652039325
1739209897.7715302;-45.120503652039325
1739209897.7715337;-38.13080360867914
1739209897.7715373;-45.120503652039325
1739209897.7715409;-38.13080360867914
1739209897.7715445;-35.57807855764607
1739209897.771548;-38.13080360867914
1739209897.7715516;-33.981070128970906
1739209897.771555;-45.120503652039325
1739209897.7715585;-38.13080360867914
1739209897.771562;-45.120503652039325
1739209897.7715657;-45.120503652039325
1739209897.7715693;-35.57807855764607
1739209897.7715728;-38.13080360867914
1739209897.7715764;-38.13080360867914
1739209897.77158;-38.13080360867914
1739209897.7715833;-45.120503652039325
1739209897.771587;-45.120503652039325
1739209897.7715905;-38.13080360867914
1739209897.771594;-38.13080360867914
1739209897.7715976;-38.13080360867914
1739209897.7716012;-45.120503652039325
1739209897.7716048;-45.120503652039325
1739209897.7716084;-35.57807855764607
1739209897.771612;-45.120503652039325
1739209897.7716153;-45.120503652039325
1739209897.7716188;-45.120503652039325
1739209897.7716224;-45.120503652039325
1739209897.771626;-38.13080360867914
1739209897.7716296;-38.13080360867914
1739209897.7716331;-45.120503652039325
1739209897.7716367;-38.13080360867914
1739209897.7716403;-38.13080360867914
1739209897.7716436;-45.120503652039325
1739209897.7716472;-38.13080360867914
1739209897.7716508;-32.816014438256545
1739209897.7716544;-45.120503652039325
1739209897.771658;-45.120503652039325
1739209897.7716615;-38.13080360867914
1739209897.771665;-35.57807855764607
1739209897.7716687;-45.120503652039325
1739209897.7716722;-45.120503652039325
1739209897.7716756;-45.120503652039325
1739209897.7716792;-45.120503652039325
1739209897.7716827;-38.13080360867914
1739209897.7716863;-45.120503652039325
1739209897.77169;-38.13080360867914
1739209897.7716935;-35.57807855764607
1739209897.771697;-38.13080360867914
1739209897.7717006;-45.120503652039325
1739209897.771704;-45.120503652039325
1739209897.7717075;-45.120503652039325
1739209897.771711;-33.981070128970906
1739209897.7717147;-45.120503652039325
1739209897.7717183;-45.120503652039325
1739209897.7717218;-45.120503652039325
1739209897.7717254;-38.13080360867914
1739209897.771729;-35.57807855764607
1739209897.7717323;-38.13080360867914
1739209897.771736;-38.13080360867914
1739209897.7717395;-38.13080360867914
1739209897.771743;-45.120503652039325
1739209897.7717466;-45.120503652039325
1739209897.7717502;-38.13080360867914
1739209897.7717538;-38.13080360867914
1739209897.7717574;-38.13080360867914
1739209897.771761;-45.120503652039325
1739209897.7717643;-38.13080360867914
1739209897.7717679;-33.981070128970906
1739209897.7717714;-45.120503652039325
1739209897.771775;-38.13080360867914
1739209897.7717786;-38.13080360867914
1739209897.7717822;-38.13080360867914
1739209897.7717857;-45.120503652039325
1739209897.7717893;-38.13080360867914
1739209897.7717927;-38.13080360867914
1739209897.7717962;-33.981070128970906
1739209897.7717998;-45.120503652039325
1739209897.7718034;-38.13080360867914
1739209897.771807;-45.120503652039325
1739209897.7718105;-45.120503652039325
1739209897.771814;-38.13080360867914
1739209897.7718177;-45.120503652039325
1739209897.7718213;-38.13080360867914
1739209897.7718246;-38.13080360867914
1739209897.7718282;-45.120503652039325
1739209897.7718318;-45.120503652039325
1739209897.7718353;-35.57807855764607
1739209897.771839;-45.120503652039325
1739209897.7718425;-45.120503652039325
1739209897.771846;-45.120503652039325
1739209897.7718496;-38.13080360867914
1739209897.771853;-28.992665084841942
1739209897.7718565;-45.120503652039325
1739209897.7718601;-45.120503652039325
1739209897.7718637;-45.120503652039325
1739209897.7718673;-38.13080360867914
1739209897.7718709;-45.120503652039325
1739209897.7718744;-45.120503652039325
1739209897.771878;-38.13080360867914
1739209897.7718813;-32.816014438256545
1739209897.771885;-35.57807855764607
1739209897.7718885;-38.13080360867914
1739209897.771892;-38.13080360867914
1739209897.7718956;-45.120503652039325
1739209897.7718992;-45.120503652039325
1739209897.7719028;-38.13080360867914
1739209897.7719064;-38.13080360867914
1739209897.77191;-33.981070128970906
1739209897.7719133;-45.120503652039325
1739209897.7719169;-45.120503652039325
1739209897.7719204;-45.120503652039325
1739209897.771924;-33.981070128970906
1739209897.7719276;-45.120503652039325
1739209897.7719312;-45.120503652039325
1739209897.7719347;-45.120503652039325
1739209897.7719383;-33.981070128970906
1739209897.7719417;-38.13080360867914
1739209897.7719452;-38.13080360867914
1739209897.7719488;-38.13080360867914
1739209897.7719524;-45.120503652039325
1739209897.771956;-38.13080360867914
1739209897.7719595;-45.120503652039325
1739209897.7719631;-45.120503652039325
1739209897.7719667;-33.981070128970906
1739209897.7719703;-38.13080360867914
1739209897.7719736;-45.120503652039325
1739209897.7719772;-38.13080360867914
1739209897.7719808;-45.120503652039325
1739209897.7719843;-45.120503652039325
1739209897.771988;-38.13080360867914
1739209897.7719915;-38.13080360867914
1739209897.771995;-29.438486411369347
1739209897.7719986;-38.13080360867914
1739209897.772002;-38.13080360867914
1739209897.7720056;-35.57807855764607
1739209897.7720091;-38.13080360867914
1739209897.7720127;-38.13080360867914
1739209897.7720163;-45.120503652039325
1739209897.7720199;-32.816014438256545
1739209897.7720234;-28.992665084841942
1739209897.772027;-38.13080360867914
1739209897.7720304;-38.13080360867914
1739209897.772034;-35.57807855764607
1739209897.7720375;-45.120503652039325
1739209897.772041;-45.120503652039325
1739209897.7720447;-45.120503652039325
1739209897.7720482;-35.57807855764607
1739209897.7720518;-32.816014438256545
1739209897.7720554;-45.120503652039325
1739209897.772059;-38.13080360867914
1739209897.7720623;-35.57807855764607
1739209897.7720659;-38.13080360867914
1739209897.7720695;-45.120503652039325
1739209897.772073;-45.120503652039325
1739209897.7720766;-38.13080360867914
1739209897.7720802;-35.57807855764607
1739209897.7720838;-45.120503652039325
1739209897.7720873;-38.13080360867914
1739209897.7720907;-35.57807855764607
1739209897.7720942;-38.13080360867914
1739209897.7720978;-45.120503652039325
1739209897.7721014;-38.13080360867914
1739209897.772105;-35.57807855764607
1739209897.7721086;-45.120503652039325
1739209897.7721121;-45.120503652039325
1739209897.7721157;-35.57807855764607
1739209897.772119;-35.57807855764607
1739209897.7721226;-38.13080360867914
1739209897.7721262;-45.120503652039325
1739209897.7721298;-45.120503652039325
1739209897.7721334;-38.13080360867914
1739209897.772137;-45.120503652039325
1739209897.7721405;-45.120503652039325
1739209897.772144;-38.13080360867914
1739209897.7721477;-45.120503652039325
1739209897.772151;-45.120503652039325
1739209897.7721546;-45.120503652039325
1739209897.7721581;-33.981070128970906
1739209897.7721617;-38.13080360867914
1739209897.7721653;-33.981070128970906
1739209897.7721689;-33.981070128970906
1739209897.7721725;-38.13080360867914
1739209897.772176;-35.57807855764607
1739209897.7721794;-33.981070128970906
1739209897.772183;-38.13080360867914
1739209897.7721865;-45.120503652039325
1739209897.77219;-38.13080360867914
1739209897.7721937;-38.13080360867914
1739209897.7721972;-38.13080360867914
1739209897.7722008;-38.13080360867914
1739209897.7722044;-38.13080360867914
1739209897.772208;-45.120503652039325
1739209897.7722113;-32.816014438256545
1739209897.772215;-38.13080360867914
1739209897.7722185;-45.120503652039325
1739209897.772222;-45.120503652039325
1739209897.7722256;-45.120503652039325
1739209897.7722292;-38.13080360867914
1739209897.7722328;-35.57807855764607
1739209897.7722363;-35.57807855764607
1739209897.7722397;-38.13080360867914
1739209897.7722433;-45.120503652039325
1739209897.7722468;-35.57807855764607
1739209897.7722504;-45.120503652039325
1739209897.772254;-45.120503652039325
1739209897.7722576;-33.981070128970906
1739209897.7722611;-45.120503652039325
1739209897.7722647;-38.13080360867914
1739209897.772268;-38.13080360867914
1739209897.7722716;-45.120503652039325
1739209897.7722752;-35.57807855764607
1739209897.7722788;-38.13080360867914
1739209897.7722824;-38.13080360867914
1739209897.772286;-38.13080360867914
1739209897.7722895;-38.13080360867914
1739209897.772293;-45.120503652039325
1739209897.7722967;-45.120503652039325
1739209897.7723;-38.13080360867914
1739209897.7723036;-38.13080360867914
1739209897.7723072;-38.13080360867914
1739209897.7723107;-45.120503652039325
1739209897.7723143;-45.120503652039325
1739209897.772318;-33.981070128970906
1739209897.7723215;-45.120503652039325
1739209897.772325;-35.57807855764607
1739209897.7723284;-38.13080360867914
1739209897.772332;-45.120503652039325
1739209897.7723355;-38.13080360867914
1739209897.772339;-32.816014438256545
1739209897.7723427;-33.981070128970906
1739209897.7723463;-45.120503652039325
1739209897.7723498;-38.13080360867914
1739209897.7723534;-32.816014438256545
1739209897.772357;-33.981070128970906
1739209897.7723603;-45.120503652039325
1739209897.772364;-38.13080360867914
1739209897.7723675;-35.57807855764607
1739209897.772371;-38.13080360867914
1739209897.7723746;-45.120503652039325
1739209897.7723782;-38.13080360867914
1739209897.7723818;-45.120503652039325
1739209897.7723854;-45.120503652039325
1739209897.7723887;-45.120503652039325
1739209897.7723923;-38.13080360867914
1739209897.7723958;-35.57807855764607
1739209897.7723994;-45.120503652039325
1739209897.772403;-38.13080360867914
1739209897.7724066;-38.13080360867914
1739209897.7724102;-45.120503652039325
1739209897.7724137;-45.120503652039325
1739209897.772417;-45.120503652039325
1739209897.7724206;-38.13080360867914
1739209897.7724242;-30.49652367304973
1739209897.7724278;-33.981070128970906
1739209897.7724314;-45.120503652039325
1739209897.772435;-38.13080360867914
1739209897.7724385;-35.57807855764607
1739209897.772442;-38.13080360867914
1739209897.7724457;-45.120503652039325
1739209897.772449;-38.13080360867914
1739209897.7724526;-38.13080360867914
1739209897.7724562;-45.120503652039325
1739209897.7724597;-45.120503652039325
1739209897.7724633;-38.13080360867914
1739209897.772467;-35.57807855764607
1739209897.7724705;-38.13080360867914
1739209897.772474;-45.120503652039325
1739209897.7724774;-38.13080360867914
1739209897.772481;-45.120503652039325
1739209897.7724845;-45.120503652039325
1739209897.772488;-45.120503652039325
1739209897.7724917;-38.13080360867914
1739209897.7724953;-38.13080360867914
1739209897.7724988;-45.120503652039325
1739209897.7725024;-38.13080360867914
1739209897.772506;-45.120503652039325
1739209897.7725093;-38.13080360867914
1739209897.772513;-31.141103565318915
1739209897.7725165;-45.120503652039325
1739209897.77252;-38.13080360867914
1739209897.7725236;-38.13080360867914
1739209897.7725272;-32.816014438256545
1739209897.7725308;-38.13080360867914
1739209897.7725344;-45.120503652039325
1739209897.7725377;-38.13080360867914
1739209897.7725413;-32.816014438256545
1739209897.7725449;-45.120503652039325
1739209897.7725484;-38.13080360867914
1739209897.772552;-38.13080360867914
1739209897.7725556;-38.13080360867914
1739209897.7725592;-45.120503652039325
1739209897.7725627;-38.13080360867914
1739209897.772566;-32.816014438256545
1739209897.7725697;-28.992665084841942
1739209897.7725732;-45.120503652039325
1739209897.7725768;-38.13080360867914
1739209897.7725804;-38.13080360867914
1739209897.772584;-38.13080360867914
1739209897.7725875;-45.120503652039325
1739209897.772591;-45.120503652039325
1739209897.7725947;-38.13080360867914
1739209897.772598;-38.13080360867914
1739209897.7726016;-38.13080360867914
1739209897.7726052;-38.13080360867914
1739209897.7726088;-35.57807855764607
1739209897.7726123;-38.13080360867914
1739209897.772616;-45.120503652039325
1739209897.7726195;-33.981070128970906
1739209897.772623;-35.57807855764607
1739209897.7726264;-38.13080360867914
1739209897.77263;-45.120503652039325
1739209897.7726336;-38.13080360867914
1739209897.7726371;-35.57807855764607
1739209897.7726407;-45.120503652039325
1739209897.7726443;-45.120503652039325
1739209897.7726479;-38.13080360867914
1739209897.7726514;-35.57807855764607
1739209897.772655;-33.981070128970906
1739209897.7726583;-38.13080360867914
1739209897.772662;-38.13080360867914
1739209897.7726655;-38.13080360867914
1739209897.772669;-33.981070128970906
1739209897.7726727;-38.13080360867914
1739209897.7726762;-38.13080360867914
1739209897.7726798;-38.13080360867914
1739209897.7726834;-38.13080360867914
1739209897.7726867;-45.120503652039325
1739209897.7726903;-38.13080360867914
1739209897.7726939;-45.120503652039325
1739209897.7726974;-38.13080360867914
1739209897.772701;-45.120503652039325
1739209897.7727046;-45.120503652039325
1739209897.7727082;-38.13080360867914
1739209897.7727118;-38.13080360867914
1739209897.772715;-38.13080360867914
1739209897.7727187;-35.57807855764607
1739209897.7727222;-45.120503652039325
1739209897.7727258;-35.57807855764607
1739209897.7727294;-38.13080360867914
1739209897.772733;-38.13080360867914
1739209897.7727365;-38.13080360867914
1739209897.7727401;-45.120503652039325
1739209897.7727437;-38.13080360867914
1739209897.772747;-45.120503652039325
1739209897.7727506;-35.57807855764607
1739209897.7727542;-33.981070128970906
1739209897.7727578;-45.120503652039325
1739209897.7727613;-45.120503652039325
1739209897.772765;-38.13080360867914
1739209897.7727685;-38.13080360867914
1739209897.772772;-45.120503652039325
1739209897.7727754;-38.13080360867914
1739209897.772779;-45.120503652039325
1739209897.7727826;-35.57807855764607
1739209897.7727861;-45.120503652039325
1739209897.7727897;-38.13080360867914
1739209897.7727933;-38.13080360867914
1739209897.7727969;-38.13080360867914
1739209897.7728004;-32.816014438256545
1739209897.772804;-45.120503652039325
1739209897.7728074;-38.13080360867914
1739209897.772811;-33.981070128970906
1739209897.7728145;-35.57807855764607
1739209897.772818;-38.13080360867914
1739209897.7728217;-35.57807855764607
1739209897.7728252;-38.13080360867914
1739209897.7728288;-45.120503652039325
1739209897.7728324;-38.13080360867914
1739209897.7728357;-32.816014438256545
1739209897.7728393;-38.13080360867914
1739209897.772843;-45.120503652039325
1739209897.7728465;-38.13080360867914
1739209897.77285;-35.57807855764607
1739209897.7728536;-38.13080360867914
1739209897.7728572;-45.120503652039325
1739209897.7728608;-45.120503652039325
1739209897.772864;-45.120503652039325
1739209897.7728677;-45.120503652039325
1739209897.7728713;-45.120503652039325
1739209897.7728748;-38.13080360867914
1739209897.7728784;-35.57807855764607
1739209897.772882;-35.57807855764607
1739209897.7728856;-29.438486411369333
1739209897.7728891;-45.120503652039325
1739209897.7728927;-38.13080360867914
1739209897.772896;-45.120503652039325
1739209897.7728996;-45.120503652039325
1739209897.7729032;-38.13080360867914
1739209897.7729068;-35.57807855764607
1739209897.7729104;-38.13080360867914
1739209897.772914;-32.81601443825658
1739209897.7729175;-38.13080360867914
1739209897.772921;-38.13080360867914
1739209897.7729244;-45.120503652039325
1739209897.772928;-45.120503652039325
1739209897.7729316;-35.57807855764607
1739209897.7729352;-35.57807855764607
1739209897.7729387;-38.13080360867914
1739209897.7729423;-26.991370085610736
1739209897.772946;-33.981070128970906
1739209897.7729495;-38.13080360867914
1739209897.7729528;-38.13080360867914
1739209897.7729564;-38.13080360867914
1739209897.77296;-38.13080360867914
1739209897.7729635;-38.13080360867914
1739209897.772967;-45.120503652039325
1739209897.7729707;-45.120503652039325
1739209897.7729743;-38.13080360867914
1739209897.7729778;-38.13080360867914
1739209897.7729814;-45.120503652039325
1739209897.7729847;-45.120503652039325
1739209897.7729883;-38.13080360867914
1739209897.772992;-38.13080360867914
1739209897.7729955;-38.13080360867914
1739209897.772999;-45.120503652039325
1739209897.7730026;-38.13080360867914
1739209897.7730062;-32.816014438256545
1739209897.7730098;-38.13080360867914
1739209897.773013;-45.120503652039325
1739209897.7730167;-38.13080360867914
1739209897.7730203;-38.13080360867914
1739209897.7730238;-45.120503652039325
1739209897.7730274;-31.141103565318915
1739209897.773031;-33.981070128970906
1739209897.7730346;-45.120503652039325
1739209897.7730381;-45.120503652039325
1739209897.7730417;-45.120503652039325
1739209897.773045;-38.13080360867914
1739209897.7730486;-38.13080360867914
1739209897.7730522;-33.981070128970906
1739209897.7730558;-38.13080360867914
1739209897.7730594;-45.120503652039325
1739209897.773063;-38.13080360867914
1739209897.7730665;-38.13080360867914
1739209897.77307;-38.13080360867914
1739209897.7730734;-45.120503652039325
1739209897.773077;-35.57807855764607
1739209897.7730806;-45.120503652039325
1739209897.7730842;-28.992665084841942
1739209897.7730877;-30.49652367304973
1739209897.7730913;-38.13080360867914
1739209897.773095;-33.981070128970906
1739209897.7730985;-38.13080360867914
1739209897.7731018;-38.13080360867914
1739209897.7731054;-38.13080360867914
1739209897.773109;-38.13080360867914
1739209897.7731125;-38.13080360867914
1739209897.773116;-32.816014438256545
1739209897.7731197;-38.13080360867914
1739209897.7731233;-38.13080360867914
1739209897.7731268;-45.120503652039325
1739209897.7731304;-45.120503652039325
1739209897.7731338;-35.57807855764607
1739209897.7731373;-45.120503652039325
1739209897.773141;-33.981070128970906
1739209897.7731445;-31.141103565318915
1739209897.773148;-38.13080360867914
1739209897.7731516;-38.13080360867914
1739209897.7731552;-38.13080360867914
1739209897.7731588;-35.57807855764607
1739209897.7731621;-38.13080360867914
1739209897.7731657;-38.13080360867914
1739209897.7731693;-38.13080360867914
1739209897.7731729;-32.816014438256545
1739209897.7731764;-35.57807855764607
1739209897.77318;-35.57807855764607
1739209897.7731836;-38.13080360867914
1739209897.7731872;-45.120503652039325
1739209897.7731907;-35.57807855764607
1739209897.773194;-38.13080360867914
1739209897.7731977;-45.120503652039325
1739209897.7732012;-45.120503652039325
1739209897.7732048;-38.13080360867914
1739209897.7732084;-38.13080360867914
1739209897.773212;-38.13080360867914
1739209897.7732155;-45.120503652039325
1739209897.773219;-33.981070128970906
1739209897.7732224;-45.120503652039325
1739209897.773226;-45.120503652039325
1739209897.7732296;-38.13080360867914
1739209897.7732332;-45.120503652039325
1739209897.7732368;-38.13080360867914
1739209897.7732403;-45.120503652039325
1739209897.773244;-35.57807855764607
1739209897.7732475;-35.57807855764607
1739209897.7732508;-38.13080360867914
1739209897.7732544;-45.120503652039325
1739209897.773258;-38.13080360867914
1739209897.7732615;-35.57807855764607
1739209897.7732651;-38.13080360867914
1739209897.7732687;-45.120503652039325
1739209897.7732723;-45.120503652039325
1739209897.7732759;-35.57807855764607
1739209897.7732794;-45.120503652039325
1739209897.7732828;-45.120503652039325
1739209897.7732863;-38.13080360867914
1739209897.77329;-38.13080360867914
1739209897.7732935;-38.13080360867914
1739209897.773297;-45.120503652039325
1739209897.7733006;-38.13080360867914
1739209897.7733042;-35.57807855764607
1739209897.7733078;-38.13080360867914
