CAN Message; 0x1a7:0000799348836c96
1739209739.3674605;-45.120503652039325
1739209739.3674655;-38.13080360867914
1739209739.3674705;-35.57807855764607
1739209739.3674757;-38.13080360867914
1739209739.3674808;-45.120503652039325
1739209739.367486;-45.120503652039325
1739209739.367491;-45.120503652039325
1739209739.367496;-45.120503652039325
1739209739.3675013;-45.120503652039325
1739209739.3675063;-38.13080360867914
1739209739.3675115;-38.13080360867914
1739209739.3675165;-45.120503652039325
1739209739.3675215;-45.120503652039325
1739209739.3675268;-38.13080360867914
1739209739.3675318;-35.57807855764607
1739209739.367537;-38.13080360867914
1739209739.367542;-45.120503652039325
1739209739.367547;-35.57807855764607
1739209739.3675523;-35.57807855764607
1739209739.3675573;-38.13080360867914
1739209739.3675623;-45.120503652039325
1739209739.3675675;-38.13080360867914
1739209739.3675725;-38.13080360867914
1739209739.3675778;-45.120503652039325
1739209739.3675828;-45.120503652039325
1739209739.3675878;-45.120503652039325
1739209739.367593;-45.120503652039325
1739209739.367598;-38.13080360867914
1739209739.3676033;-45.120503652039325
1739209739.3676083;-45.120503652039325
1739209739.3676133;-38.13080360867914
1739209739.3676186;-35.57807855764607
1739209739.3676236;-45.120503652039325
1739209739.3676288;-45.120503652039325
1739209739.3676338;-35.57807855764607
1739209739.3676388;-31.141103565318915
1739209739.367644;-45.120503652039325
1739209739.367649;-38.13080360867914
1739209739.3676543;-45.120503652039325
1739209739.3676593;-38.13080360867914
1739209739.3676643;-38.13080360867914
1739209739.3676696;-38.13080360867914
1739209739.3676746;-38.13080360867914
1739209739.3676796;-31.141103565318915
1739209739.3676848;-45.120503652039325
1739209739.3676898;-45.120503652039325
1739209739.367695;-45.120503652039325
1739209739.3677;-38.13080360867914
1739209739.367705;-38.13080360867914
1739209739.3677104;-45.120503652039325
1739209739.3677154;-45.120503652039325
1739209739.3677206;-32.816014438256545
1739209739.3677256;-38.13080360867914
1739209739.3677306;-45.120503652039325
1739209739.3677359;-45.120503652039325
1739209739.3677409;-33.981070128970906
1739209739.367746;-45.120503652039325
1739209739.3677511;-38.13080360867914
1739209739.3677561;-35.57807855764607
1739209739.3677614;-31.141103565318915
1739209739.3677664;-38.13080360867914
1739209739.3677714;-45.120503652039325
1739209739.3677766;-45.120503652039325
1739209739.3677816;-33.981070128970906
1739209739.367787;-45.120503652039325
1739209739.367792;-38.13080360867914
1739209739.367797;-32.816014438256545
1739209739.3678021;-33.981070128970906
1739209739.3678071;-38.13080360867914
1739209739.3678124;-38.13080360867914
1739209739.3678174;-45.120503652039325
1739209739.3678224;-38.13080360867914
1739209739.3678277;-35.57807855764607
1739209739.3678327;-38.13080360867914
1739209739.367838;-45.120503652039325
1739209739.367843;-38.13080360867914
1739209739.367848;-38.13080360867914
1739209739.3678532;-45.120503652039325
1739209739.3678582;-45.120503652039325
1739209739.3678632;-38.13080360867914
1739209739.3678684;-35.57807855764607
1739209739.3678734;-45.120503652039325
1739209739.3678787;-45.120503652039325
1739209739.3678837;-45.120503652039325
1739209739.3678887;-45.120503652039325
1739209739.367894;-45.120503652039325
1739209739.367899;-45.120503652039325
1739209739.3679042;-45.120503652039325
1739209739.3679092;-38.13080360867914
1739209739.3679142;-45.120503652039325
1739209739.3679194;-45.120503652039325
1739209739.3679245;-45.120503652039325
1739209739.3679297;-45.120503652039325
1739209739.3679347;-38.13080360867914
1739209739.3679397;-45.120503652039325
1739209739.367945;-45.120503652039325
1739209739.36795;-45.120503652039325
1739209739.3679552;-45.120503652039325
1739209739.3679602;-35.57807855764607
1739209739.3679652;-32.816014438256545
1739209739.3679705;-31.141103565318915
1739209739.3679755;-38.13080360867914
1739209739.3679805;-38.13080360867914
1739209739.3679857;-38.13080360867914
1739209739.3679907;-38.13080360867914
1739209739.367996;-45.120503652039325
1739209739.368001;-35.57807855764607
1739209739.368006;-45.120503652039325
1739209739.3680112;-31.141103565318943
1739209739.3680162;-35.57807855764607
1739209739.3680215;-38.13080360867914
1739209739.3680265;-38.13080360867914
1739209739.3680315;-38.13080360867914
1739209739.3680367;-38.13080360867914
1739209739.3680418;-45.120503652039325
1739209739.368047;-35.57807855764607
1739209739.368052;-28.58837851428586
1739209739.368057;-38.13080360867914
1739209739.3680623;-45.120503652039325
1739209739.3680673;-32.816014438256545
1739209739.3680723;-31.141103565318915
1739209739.3680775;-45.120503652039325
1739209739.3680825;-32.816014438256545
1739209739.3680878;-38.13080360867914
1739209739.3680928;-45.120503652039325
1739209739.3680978;-38.13080360867914
1739209739.368103;-38.13080360867914
1739209739.368108;-45.120503652039325
1739209739.3681133;-38.13080360867914
1739209739.3681183;-38.13080360867914
1739209739.3681233;-35.57807855764607
1739209739.3681285;-38.13080360867914
1739209739.3681335;-45.120503652039325
1739209739.3681388;-45.120503652039325
1739209739.3681438;-35.57807855764607
1739209739.3681488;-38.13080360867914
1739209739.368154;-45.120503652039325
1739209739.368159;-45.120503652039325
1739209739.368164;-35.57807855764607
1739209739.3681693;-38.13080360867914
1739209739.3681743;-45.120503652039325
1739209739.3681796;-38.13080360867914
1739209739.3681846;-38.13080360867914
1739209739.3681896;-38.13080360867914
1739209739.3681948;-35.57807855764607
1739209739.3681998;-38.13080360867914
1739209739.368205;-32.816014438256545
1739209739.36821;-38.13080360867914
1739209739.368215;-45.120503652039325
1739209739.3682203;-45.120503652039325
1739209739.3682253;-45.120503652039325
1739209739.3682306;-45.120503652039325
1739209739.3682356;-45.120503652039325
1739209739.3682406;-38.13080360867914
1739209739.3682458;-45.120503652039325
1739209739.3682508;-38.13080360867914
1739209739.3682559;-35.57807855764607
1739209739.368261;-45.120503652039325
1739209739.368266;-45.120503652039325
1739209739.3682714;-38.13080360867914
1739209739.3682764;-32.816014438256545
1739209739.3682814;-45.120503652039325
1739209739.3682866;-45.120503652039325
1739209739.3682916;-33.981070128970906
1739209739.3682969;-45.120503652039325
1739209739.3683019;-38.13080360867914
1739209739.3683069;-38.13080360867914
1739209739.3683121;-38.13080360867914
1739209739.3683171;-45.120503652039325
1739209739.3683224;-33.981070128970906
1739209739.3683274;-45.120503652039325
1739209739.3683324;-45.120503652039325
1739209739.3683376;-35.57807855764607
1739209739.3683426;-38.13080360867914
1739209739.368348;-45.120503652039325
1739209739.368353;-38.13080360867914
1739209739.368358;-38.13080360867914
1739209739.3683631;-38.13080360867914
1739209739.3683681;-38.13080360867914
1739209739.3683732;-38.13080360867914
1739209739.3683784;-38.13080360867914
1739209739.3683834;-38.13080360867914
1739209739.3683887;-45.120503652039325
1739209739.3683937;-38.13080360867914
1739209739.3683987;-35.57807855764607
1739209739.368404;-38.13080360867914
1739209739.368409;-38.13080360867914
1739209739.3684142;-35.57807855764607
1739209739.3684192;-38.13080360867914
1739209739.3684242;-45.120503652039325
1739209739.3684294;-38.13080360867914
1739209739.3684344;-38.13080360867914
1739209739.3684397;-45.120503652039325
1739209739.3684447;-38.13080360867914
1739209739.3684497;-35.57807855764607
1739209739.368455;-38.13080360867914
1739209739.36846;-38.13080360867914
1739209739.368465;-38.13080360867914
1739209739.3684702;-45.120503652039325
1739209739.3684752;-45.120503652039325
1739209739.3684804;-38.13080360867914
1739209739.3684855;-33.981070128970906
1739209739.3684905;-35.57807855764607
1739209739.3684957;-38.13080360867914
1739209739.3685007;-45.120503652039325
1739209739.368506;-33.981070128970906
1739209739.368511;-38.13080360867914
1739209739.368516;-45.120503652039325
1739209739.3685212;-45.120503652039325
1739209739.3685262;-38.13080360867914
1739209739.3685315;-38.13080360867914
1739209739.3685365;-45.120503652039325
1739209739.3685415;-38.13080360867914
1739209739.3685467;-38.13080360867914
1739209739.3685517;-38.13080360867914
1739209739.3685567;-38.13080360867914
1739209739.368562;-38.13080360867914
1739209739.368567;-33.981070128970906
1739209739.3685722;-38.13080360867914
1739209739.3685772;-38.13080360867914
1739209739.3685822;-45.120503652039325
1739209739.3685875;-45.120503652039325
1739209739.3685925;-38.13080360867914
1739209739.3685977;-38.13080360867914
1739209739.3686028;-45.120503652039325
1739209739.3686078;-38.13080360867914
1739209739.368613;-45.120503652039325
1739209739.368618;-45.120503652039325
1739209739.3686233;-45.120503652039325
1739209739.3686283;-38.13080360867914
1739209739.3686333;-38.13080360867914
1739209739.3686385;-45.120503652039325
1739209739.3686435;-45.120503652039325
1739209739.3686485;-33.981070128970906
1739209739.3686538;-38.13080360867914
1739209739.3686588;-38.13080360867914
1739209739.368664;-45.120503652039325
1739209739.368669;-31.141103565318915
1739209739.368674;-33.981070128970906
1739209739.3686793;-38.13080360867914
1739209739.3686843;-45.120503652039325
1739209739.3686895;-38.13080360867914
1739209739.3686945;-38.13080360867914
1739209739.3686996;-45.120503652039325
1739209739.3687048;-45.120503652039325
1739209739.3687098;-35.57807855764607
1739209739.368715;-38.13080360867914
1739209739.36872;-45.120503652039325
1739209739.368725;-45.120503652039325
1739209739.3687303;-45.120503652039325
1739209739.3687353;-38.13080360867914
1739209739.3687406;-35.57807855764607
1739209739.3687456;-45.120503652039325
1739209739.3687506;-27.267205301931607
1739209739.3687558;-28.992665084841942
1739209739.3687608;-38.13080360867914
1739209739.3687658;-45.120503652039325
1739209739.368771;-38.13080360867914
1739209739.368776;-38.13080360867914
1739209739.3687813;-45.120503652039325
1739209739.3687863;-45.120503652039325
1739209739.3687913;-38.13080360867914
1739209739.3687966;-38.13080360867914
1739209739.3688016;-45.120503652039325
1739209739.3688068;-45.120503652039325
1739209739.3688118;-45.120503652039325
1739209739.3688169;-38.13080360867914
1739209739.368822;-38.13080360867914
1739209739.368827;-45.120503652039325
1739209739.3688323;-31.141103565318915
1739209739.3688374;-33.981070128970906
1739209739.3688424;-38.13080360867914
1739209739.3688476;-38.13080360867914
1739209739.3688526;-32.816014438256545
1739209739.3688576;-38.13080360867914
1739209739.3688629;-45.120503652039325
1739209739.3688679;-38.13080360867914
1739209739.3688731;-45.120503652039325
1739209739.3688781;-35.57807855764607
1739209739.3688831;-45.120503652039325
1739209739.3688884;-38.13080360867914
1739209739.3688934;-38.13080360867914
1739209739.3688986;-45.120503652039325
1739209739.3689036;-38.13080360867914
1739209739.3689086;-45.120503652039325
1739209739.368914;-45.120503652039325
1739209739.368919;-45.120503652039325
1739209739.3689241;-38.13080360867914
1739209739.3689291;-35.57807855764607
1739209739.3689342;-38.13080360867914
1739209739.3689394;-38.13080360867914
1739209739.3689444;-33.981070128970906
1739209739.3689494;-45.120503652039325
1739209739.3689547;-33.981070128970906
1739209739.3689597;-30.49652367304973
1739209739.368965;-45.120503652039325
1739209739.36897;-45.120503652039325
1739209739.368975;-38.13080360867914
1739209739.3689802;-38.13080360867914
1739209739.3689852;-45.120503652039325
1739209739.3689904;-45.120503652039325
1739209739.3689954;-45.120503652039325
1739209739.3690004;-33.981070128970956
1739209739.3690057;-38.13080360867914
1739209739.3690107;-35.57807855764607
1739209739.369016;-45.120503652039325
1739209739.369021;-45.120503652039325
1739209739.369026;-35.57807855764607
1739209739.3690312;-45.120503652039325
1739209739.3690362;-38.13080360867914
1739209739.3690412;-28.58837851428586
1739209739.3690464;-38.13080360867914
1739209739.3690515;-38.13080360867914
1739209739.3690567;-45.120503652039325
1739209739.3690617;-38.13080360867914
1739209739.3690667;-45.120503652039325
1739209739.369072;-38.13080360867914
1739209739.369077;-38.13080360867914
1739209739.3690822;-45.120503652039325
1739209739.3690872;-38.13080360867914
1739209739.3690922;-45.120503652039325
1739209739.3690975;-38.13080360867914
1739209739.3691025;-35.57807855764607
1739209739.3691077;-35.57807855764607
1739209739.3691127;-45.120503652039325
1739209739.3691177;-45.120503652039325
1739209739.369123;-38.13080360867914
1739209739.369128;-38.13080360867914
1739209739.3691332;-38.13080360867914
1739209739.3691382;-38.13080360867914
1739209739.3691432;-45.120503652039325
1739209739.3691485;-38.13080360867914
1739209739.3691535;-45.120503652039325
1739209739.3691585;-38.13080360867914
1739209739.3691638;-32.816014438256545
1739209739.3691688;-38.13080360867914
1739209739.369174;-45.120503652039325
1739209739.369179;-35.57807855764607
1739209739.369184;-32.816014438256545
1739209739.3691893;-45.120503652039325
1739209739.3691943;-45.120503652039325
1739209739.3691995;-45.120503652039325
1739209739.3692045;-45.120503652039325
1739209739.3692095;-38.13080360867914
1739209739.3692148;-45.120503652039325
1739209739.3692198;-38.13080360867914
1739209739.369225;-45.120503652039325
1739209739.36923;-38.13080360867914
1739209739.369235;-38.13080360867914
1739209739.3692403;-38.13080360867914
1739209739.3692453;-35.57807855764607
1739209739.3692503;-38.13080360867914
1739209739.3692555;-45.120503652039325
1739209739.3692605;-45.120503652039325
1739209739.3692658;-35.57807855764607
1739209739.3692708;-38.13080360867914
1739209739.3692758;-38.13080360867914
1739209739.369281;-38.13080360867914
1739209739.369286;-45.120503652039325
1739209739.3692913;-45.120503652039325
1739209739.3692963;-32.816014438256545
1739209739.3693013;-38.13080360867914
1739209739.3693066;-45.120503652039325
1739209739.3693116;-45.120503652039325
1739209739.3693168;-45.120503652039325
1739209739.3693218;-38.13080360867914
1739209739.3693268;-45.120503652039325
1739209739.369332;-38.13080360867914
1739209739.369337;-38.13080360867914
1739209739.369342;-45.120503652039325
1739209739.3693473;-45.120503652039325
1739209739.3693523;-45.120503652039325
1739209739.3693576;-45.120503652039325
1739209739.3693626;-45.120503652039325
1739209739.3693676;-45.120503652039325
1739209739.3693728;-45.120503652039325
1739209739.3693779;-45.120503652039325
1739209739.369383;-45.120503652039325
1739209739.369388;-38.13080360867914
1739209739.369393;-38.13080360867914
1739209739.3693984;-35.57807855764607
1739209739.3694034;-38.13080360867914
1739209739.3694086;-45.120503652039325
1739209739.3694136;-33.981070128970906
1739209739.3694186;-38.13080360867914
1739209739.3694239;-38.13080360867914
1739209739.3694289;-45.120503652039325
1739209739.3694339;-45.120503652039325
1739209739.3694391;-38.13080360867914
1739209739.3694441;-45.120503652039325
1739209739.3694494;-45.120503652039325
1739209739.3694544;-31.141103565318915
1739209739.3694594;-38.13080360867914
1739209739.3694646;-45.120503652039325
1739209739.3694696;-45.120503652039325
1739209739.369475;-38.13080360867914
1739209739.36948;-38.13080360867914
1739209739.369485;-38.13080360867914
1739209739.3694901;-38.13080360867914
1739209739.3694952;-33.981070128970906
1739209739.3695004;-45.120503652039325
1739209739.3695054;-45.120503652039325
1739209739.3695104;-38.13080360867914
1739209739.3695157;-33.981070128970906
1739209739.3695207;-45.120503652039325
1739209739.369526;-38.13080360867914
1739209739.369531;-35.57807855764607
1739209739.369536;-45.120503652039325
1739209739.3695412;-38.13080360867914
1739209739.3695462;-38.13080360867914
1739209739.3695512;-45.120503652039325
1739209739.3695564;-45.120503652039325
1739209739.3695614;-45.120503652039325
1739209739.3695667;-38.13080360867914
1739209739.3695717;-35.57807855764607
1739209739.3695767;-32.816014438256545
1739209739.369582;-38.13080360867914
1739209739.369587;-38.13080360867914
1739209739.3695922;-38.13080360867914
1739209739.3695972;-31.141103565318915
1739209739.3696022;-45.120503652039325
1739209739.3696074;-38.13080360867914
1739209739.3696125;-38.13080360867914
1739209739.3696177;-38.13080360867914
1739209739.3696227;-45.120503652039325
1739209739.3696277;-38.13080360867914
1739209739.369633;-45.120503652039325
1739209739.369638;-45.120503652039325
1739209739.369643;-45.120503652039325
1739209739.3696482;-45.120503652039325
1739209739.3696532;-45.120503652039325
1739209739.3696585;-31.141103565318915
1739209739.3696635;-33.981070128970906
1739209739.3696685;-45.120503652039325
1739209739.3696737;-45.120503652039325
1739209739.3696787;-38.13080360867914
1739209739.369684;-38.13080360867914
1739209739.369689;-45.120503652039325
1739209739.369694;-38.13080360867914
1739209739.3696992;-32.816014438256545
1739209739.3697042;-38.13080360867914
1739209739.3697095;-45.120503652039325
1739209739.3697145;-38.13080360867914
1739209739.3697195;-45.120503652039325
1739209739.3697248;-33.981070128970906
1739209739.3697298;-33.981070128970906
1739209739.3697348;-45.120503652039325
1739209739.36974;-28.992665084841942
1739209739.369745;-28.58837851428586
1739209739.3697503;-38.13080360867914
1739209739.3697553;-45.120503652039325
1739209739.3697603;-38.13080360867914
1739209739.3697655;-35.57807855764607
1739209739.3697705;-38.13080360867914
1739209739.3697758;-45.120503652039325
1739209739.3697808;-45.120503652039325
1739209739.3697858;-33.981070128970956
1739209739.369791;-38.13080360867914
1739209739.369796;-45.120503652039325
1739209739.3698013;-38.13080360867914
1739209739.3698063;-38.13080360867914
1739209739.3698113;-33.981070128970906
1739209739.3698165;-45.120503652039325
1739209739.3698215;-38.13080360867914
1739209739.3698268;-32.816014438256545
1739209739.3698318;-38.13080360867914
1739209739.3698368;-38.13080360867914
1739209739.369842;-32.816014438256545
1739209739.369847;-33.981070128970906
1739209739.369852;-38.13080360867914
1739209739.3698573;-35.57807855764607
1739209739.3698623;-38.13080360867914
1739209739.3698676;-45.120503652039325
1739209739.3698726;-38.13080360867914
1739209739.3698776;-35.57807855764607
1739209739.3698828;-38.13080360867914
1739209739.3698878;-45.120503652039325
1739209739.369893;-45.120503652039325
1739209739.369898;-38.13080360867914
1739209739.369903;-38.13080360867914
1739209739.3699083;-45.120503652039325
1739209739.3699133;-38.13080360867914
1739209739.3699186;-32.816014438256545
1739209739.3699236;-38.13080360867914
1739209739.3699286;-45.120503652039325
1739209739.3699338;-45.120503652039325
1739209739.3699389;-45.120503652039325
1739209739.3699439;-45.120503652039325
1739209739.369949;-35.57807855764607
1739209739.369954;-33.981070128970906
1739209739.3699594;-32.816014438256545
1739209739.3699644;-45.120503652039325
1739209739.3699694;-38.13080360867914
1739209739.3699746;-38.13080360867914
1739209739.3699796;-35.57807855764607
1739209739.3699849;-45.120503652039325
1739209739.3699899;-33.981070128970956
1739209739.3699949;-45.120503652039325
1739209739.3700001;-38.13080360867914
1739209739.3700051;-45.120503652039325
1739209739.3700104;-45.120503652039325
1739209739.3700154;-38.13080360867914
1739209739.3700204;-45.120503652039325
1739209739.3700256;-38.13080360867914
1739209739.3700306;-28.21854285175415
1739209739.3700356;-38.13080360867914
1739209739.370041;-45.120503652039325
1739209739.370046;-35.57807855764607
1739209739.3700511;-33.981070128970906
1739209739.3700562;-45.120503652039325
1739209739.3700612;-45.120503652039325
1739209739.3700664;-45.120503652039325
1739209739.3700714;-45.120503652039325
1739209739.3700767;-45.120503652039325
1739209739.3700817;-33.981070128970906
1739209739.3700867;-33.981070128970906
1739209739.370092;-33.981070128970906
1739209739.370097;-35.57807855764607
1739209739.3701022;-38.13080360867914
1739209739.3701072;-38.13080360867914
1739209739.3701122;-32.816014438256545
1739209739.3701174;-38.13080360867914
1739209739.3701224;-38.13080360867914
1739209739.3701274;-38.13080360867914
1739209739.3701327;-45.120503652039325
1739209739.3701377;-38.13080360867914
1739209739.370143;-45.120503652039325
1739209739.370148;-45.120503652039325
1739209739.370153;-38.13080360867914
1739209739.3701582;-45.120503652039325
1739209739.3701632;-45.120503652039325
1739209739.3701684;-38.13080360867914
1739209739.3701735;-35.57807855764607
1739209739.3701785;-38.13080360867914
1739209739.3701837;-45.120503652039325
1739209739.3701887;-45.120503652039325
1739209739.370194;-45.120503652039325
1739209739.370199;-38.13080360867914
1739209739.370204;-45.120503652039325
1739209739.3702092;-38.13080360867914
1739209739.3702142;-45.120503652039325
1739209739.3702195;-33.981070128970906
1739209739.3702245;-45.120503652039325
1739209739.3702295;-45.120503652039325
1739209739.3702347;-32.816014438256545
1739209739.3702397;-38.13080360867914
1739209739.3702447;-45.120503652039325
1739209739.37025;-38.13080360867914
1739209739.370255;-38.13080360867914
1739209739.3702602;-45.120503652039325
1739209739.3702652;-45.120503652039325
1739209739.3702703;-38.13080360867914
1739209739.3702755;-45.120503652039325
1739209739.3702805;-45.120503652039325
1739209739.3702857;-45.120503652039325
1739209739.3702908;-38.13080360867914
1739209739.3702958;-35.57807855764607
1739209739.370301;-35.57807855764607
1739209739.370306;-45.120503652039325
1739209739.3703113;-38.13080360867914
1739209739.3703163;-35.57807855764607
1739209739.3703213;-33.981070128970906
1739209739.3703265;-45.120503652039325
1739209739.3703315;-35.57807855764607
1739209739.3703365;-38.13080360867914
1739209739.3703418;-45.120503652039325
1739209739.3703468;-38.13080360867914
1739209739.370352;-45.120503652039325
1739209739.370357;-45.120503652039325
1739209739.370362;-45.120503652039325
1739209739.3703673;-45.120503652039325
1739209739.3703723;-38.13080360867914
1739209739.3703775;-35.57807855764607
1739209739.3703825;-38.13080360867914
1739209739.3703876;-45.120503652039325
1739209739.3703928;-38.13080360867914
1739209739.3703978;-35.57807855764607
1739209739.370403;-31.141103565318915
1739209739.370408;-45.120503652039325
1739209739.370413;-38.13080360867914
1739209739.3704183;-45.120503652039325
1739209739.3704233;-45.120503652039325
1739209739.3704283;-38.13080360867914
1739209739.3704336;-38.13080360867914
1739209739.3704386;-35.57807855764607
1739209739.3704438;-33.981070128970906
1739209739.3704488;-38.13080360867914
1739209739.3704538;-38.13080360867914
1739209739.370459;-35.57807855764607
1739209739.370464;-38.13080360867914
1739209739.3704693;-38.13080360867914
1739209739.3704743;-45.120503652039325
1739209739.3704793;-45.120503652039325
1739209739.3704846;-38.13080360867914
1739209739.3704896;-38.13080360867914
1739209739.3704948;-45.120503652039325
1739209739.3704998;-45.120503652039325
1739209739.3705049;-45.120503652039325
1739209739.37051;-38.13080360867914
1739209739.370515;-45.120503652039325
1739209739.37052;-45.120503652039325
1739209739.3705254;-33.981070128970906
1739209739.3705304;-38.13080360867914
1739209739.3705356;-35.57807855764607
1739209739.3705406;-38.13080360867914
1739209739.3705456;-38.13080360867914
1739209739.3705509;-38.13080360867914
1739209739.3705559;-38.13080360867914
1739209739.3705611;-38.13080360867914
1739209739.3705661;-45.120503652039325
1739209739.3645043;-45.120503652039325
1739209739.3645065;-33.981070128970906
1739209739.3645086;-32.816014438256545
1739209739.3645108;-38.13080360867914
1739209739.3645132;-45.120503652039325
1739209739.3645153;-38.13080360867914
1739209739.3645175;-35.57807855764607
1739209739.3645196;-38.13080360867914
1739209739.364522;-45.120503652039325
1739209739.3645241;-38.13080360867914
1739209739.3645263;-45.120503652039325
1739209739.3645284;-38.13080360867914
1739209739.3645308;-45.120503652039325
1739209739.364533;-45.120503652039325
1739209739.364535;-45.120503652039325
1739209739.3645372;-38.13080360867914
1739209739.3645396;-45.120503652039325
1739209739.3645418;-45.120503652039325
1739209739.364544;-38.13080360867914
1739209739.364546;-45.120503652039325
1739209739.3645484;-45.120503652039325
1739209739.3645506;-45.120503652039325
1739209739.3645527;-27.8777449560314
1739209739.364555;-31.141103565318915
1739209739.364557;-45.120503652039325
1739209739.3645594;-38.13080360867914
1739209739.3645616;-35.57807855764607
1739209739.3645637;-38.13080360867914
1739209739.3645658;-45.120503652039325
1739209739.3645682;-38.13080360867914
1739209739.3645704;-45.120503652039325
1739209739.3645725;-45.120503652039325
1739209739.3645747;-45.120503652039325
1739209739.364577;-45.120503652039325
1739209739.3645792;-45.120503652039325
1739209739.3645813;-38.13080360867914
1739209739.3645835;-38.13080360867914
1739209739.3645859;-38.13080360867914
1739209739.364588;-38.13080360867914
1739209739.3645902;-35.57807855764607
1739209739.3645923;-38.13080360867914
1739209739.3645947;-38.13080360867914
1739209739.3645968;-35.57807855764607
1739209739.364599;-45.120503652039325
1739209739.3646011;-38.13080360867914
1739209739.3646035;-45.120503652039325
1739209739.3646057;-35.57807855764607
1739209739.3646078;-38.13080360867914
1739209739.36461;-45.120503652039325
1739209739.3646123;-45.120503652039325
1739209739.3646145;-45.120503652039325
1739209739.3646166;-45.120503652039325
1739209739.3646188;-45.120503652039325
1739209739.3646212;-33.981070128970906
1739209739.3646233;-45.120503652039325
1739209739.3646255;-45.120503652039325
1739209739.3646276;-45.120503652039325
1739209739.36463;-45.120503652039325
1739209739.3646321;-45.120503652039325
1739209739.3646343;-45.120503652039325
1739209739.3646364;-38.13080360867914
1739209739.3646388;-38.13080360867914
1739209739.364641;-33.981070128970906
1739209739.364643;-28.992665084841942
1739209739.3646452;-45.120503652039325
1739209739.3646476;-45.120503652039325
1739209739.3646498;-38.13080360867914
1739209739.364652;-38.13080360867914
1739209739.364654;-45.120503652039325
1739209739.3646564;-38.13080360867914
1739209739.3646586;-38.13080360867914
1739209739.3646607;-35.57807855764607
1739209739.364663;-45.120503652039325
1739209739.3646653;-38.13080360867914
1739209739.3646674;-38.13080360867914
1739209739.3646696;-45.120503652039325
1739209739.3646717;-45.120503652039325
1739209739.3646739;-45.120503652039325
1739209739.3646762;-33.981070128970906
1739209739.3646784;-27.267205301931607
1739209739.3646805;-38.13080360867914
1739209739.3646827;-38.13080360867914
1739209739.364685;-35.57807855764607
1739209739.3646872;-38.13080360867914
1739209739.3646894;-45.120503652039325
1739209739.3646915;-38.13080360867914
1739209739.3646939;-38.13080360867914
1739209739.364696;-38.13080360867914
1739209739.3646982;-45.120503652039325
1739209739.3647003;-38.13080360867914
1739209739.3647027;-35.57807855764607
1739209739.3647048;-38.13080360867914
1739209739.364707;-45.120503652039325
1739209739.3647091;-38.13080360867914
1739209739.3647115;-35.57807855764607
1739209739.3647137;-38.13080360867914
1739209739.3647158;-45.120503652039325
1739209739.364718;-38.13080360867914
1739209739.3647203;-38.13080360867914
1739209739.3647225;-45.120503652039325
1739209739.3647246;-35.57807855764607
1739209739.3647268;-38.13080360867914
1739209739.3647292;-45.120503652039325
1739209739.3647313;-33.981070128970906
1739209739.3647335;-35.57807855764607
1739209739.3647356;-45.120503652039325
1739209739.364738;-38.13080360867914
1739209739.3647401;-38.13080360867914
1739209739.3647423;-38.13080360867914
1739209739.3647444;-45.120503652039325
1739209739.3647468;-45.120503652039325
1739209739.364749;-38.13080360867914
1739209739.364751;-45.120503652039325
1739209739.3647532;-45.120503652039325
1739209739.3647556;-31.141103565318893
1739209739.3647578;-38.13080360867914
1739209739.36476;-45.120503652039325
1739209739.364762;-35.57807855764607
1739209739.3647645;-45.120503652039325
1739209739.3647666;-33.981070128970906
1739209739.3647687;-45.120503652039325
1739209739.364771;-38.13080360867914
1739209739.3647733;-45.120503652039325
1739209739.3647754;-38.13080360867914
1739209739.3647776;-32.816014438256545
1739209739.3647797;-45.120503652039325
1739209739.3647819;-45.120503652039325
1739209739.3647842;-38.13080360867914
1739209739.3647864;-38.13080360867914
1739209739.3647885;-38.13080360867914
1739209739.3647907;-45.120503652039325
1739209739.364793;-45.120503652039325
1739209739.3647952;-45.120503652039325
1739209739.3647974;-45.120503652039325
1739209739.3647995;-45.120503652039325
1739209739.364802;-45.120503652039325
1739209739.364804;-45.120503652039325
1739209739.3648062;-38.13080360867914
1739209739.3648083;-38.13080360867914
1739209739.3648107;-35.57807855764607
1739209739.3648129;-38.13080360867914
1739209739.364815;-38.13080360867914
1739209739.3648171;-45.120503652039325
1739209739.3648195;-38.13080360867914
1739209739.3648217;-35.57807855764607
1739209739.3648238;-38.13080360867914
1739209739.364826;-45.120503652039325
1739209739.3648283;-45.120503652039325
1739209739.3648305;-45.120503652039325
1739209739.3648326;-45.120503652039325
1739209739.3648348;-45.120503652039325
1739209739.3648372;-38.13080360867914
1739209739.3648393;-45.120503652039325
1739209739.3648415;-38.13080360867914
1739209739.3648436;-32.816014438256545
1739209739.364846;-35.57807855764607
1739209739.3648481;-45.120503652039325
1739209739.3648503;-38.13080360867914
1739209739.3648524;-35.57807855764607
1739209739.3648548;-45.120503652039325
1739209739.364857;-35.57807855764607
1739209739.364859;-35.57807855764607
1739209739.3648612;-38.13080360867914
1739209739.3648636;-38.13080360867914
1739209739.3648658;-38.13080360867914
1739209739.364868;-38.13080360867914
1739209739.36487;-35.57807855764607
1739209739.3648725;-38.13080360867914
1739209739.3648746;-45.120503652039325
1739209739.3648767;-45.120503652039325
1739209739.364879;-35.57807855764607
1739209739.3648813;-33.981070128970906
1739209739.3648834;-45.120503652039325
1739209739.3648856;-38.13080360867914
1739209739.3648877;-35.57807855764607
1739209739.36489;-38.13080360867914
