CAN Message; 0x39:0f092be3e6b0245d
1739209675.7383592;-45.120503652039325
1739209675.7383628;-45.120503652039325
1739209675.7383661;-38.13080360867914
1739209675.7383697;-45.120503652039325
1739209675.7383733;-38.13080360867914
1739209675.7383766;-38.13080360867914
1739209675.7383802;-38.13080360867914
1739209675.7383838;-32.816014438256545
1739209675.738387;-33.981070128970906
1739209675.7383907;-45.120503652039325
1739209675.738394;-45.120503652039325
1739209675.7383976;-35.57807855764607
1739209675.7384012;-38.13080360867914
1739209675.7384045;-38.13080360867914
1739209675.738408;-38.13080360867914
1739209675.7384117;-35.57807855764607
1739209675.738415;-38.13080360867914
1739209675.7384186;-38.13080360867914
1739209675.7384222;-38.13080360867914
1739209675.7384255;-38.13080360867914
1739209675.738429;-45.120503652039325
1739209675.7384326;-45.120503652039325
1739209675.738436;-38.13080360867914
1739209675.7384396;-45.120503652039325
1739209675.738443;-45.120503652039325
1739209675.7384465;-45.120503652039325
1739209675.73845;-38.13080360867914
1739209675.7384534;-35.57807855764607
1739209675.738457;-38.13080360867914
1739209675.7384605;-38.13080360867914
1739209675.7384639;-33.981070128970906
1739209675.7384675;-38.13080360867914
1739209675.738471;-45.120503652039325
1739209675.7384744;-45.120503652039325
1739209675.738478;-45.120503652039325
1739209675.7384815;-45.120503652039325
1739209675.7384849;-38.13080360867914
1739209675.7384884;-45.120503652039325
1739209675.738492;-38.13080360867914
1739209675.7384953;-38.13080360867914
1739209675.738499;-38.13080360867914
1739209675.7385023;-45.120503652039325
1739209675.7385058;-38.13080360867914
1739209675.7385094;-38.13080360867914
1739209675.7385128;-45.120503652039325
1739209675.7385163;-45.120503652039325
1739209675.73852;-38.13080360867914
1739209675.7385232;-35.57807855764607
1739209675.7385268;-35.57807855764607
1739209675.7385304;-45.120503652039325
1739209675.7385337;-38.13080360867914
1739209675.7385373;-35.57807855764607
1739209675.738541;-38.13080360867914
1739209675.7385442;-45.120503652039325
1739209675.7385478;-38.13080360867914
1739209675.7385514;-45.120503652039325
1739209675.7385547;-45.120503652039325
1739209675.7385583;-45.120503652039325
1739209675.7385616;-38.13080360867914
1739209675.7385652;-38.13080360867914
1739209675.7385688;-45.120503652039325
1739209675.7385721;-45.120503652039325
1739209675.7385757;-45.120503652039325
1739209675.7385793;-30.49652367304973
1739209675.7385826;-33.981070128970906
1739209675.7385862;-45.120503652039325
1739209675.73904;-38.13080360867914
1739209675.739044;-45.120503652039325
1739209675.739048;-38.13080360867914
1739209675.739052;-45.120503652039325
1739209675.739056;-45.120503652039325
1739209675.7390602;-38.13080360867914
1739209675.7390642;-33.981070128970906
1739209675.7390685;-45.120503652039325
1739209675.7390726;-33.981070128970906
1739209675.7390766;-45.120503652039325
1739209675.7390807;-38.13080360867914
1739209675.7390847;-45.120503652039325
1739209675.7390888;-38.13080360867914
1739209675.7390928;-45.120503652039325
1739209675.7390969;-45.120503652039325
1739209675.739101;-45.120503652039325
1739209675.739105;-33.981070128970906
1739209675.739109;-38.13080360867914
1739209675.739113;-38.13080360867914
1739209675.7391171;-35.57807855764607
1739209675.7391212;-33.981070128970906
1739209675.7391253;-45.120503652039325
1739209675.7391295;-45.120503652039325
1739209675.7391336;-45.120503652039325
1739209675.7391376;-38.13080360867914
1739209675.7391417;-38.13080360867914
1739209675.7391458;-35.57807855764607
1739209675.7391498;-38.13080360867914
1739209675.7391539;-35.57807855764607
1739209675.739158;-32.816014438256545
1739209675.739162;-38.13080360867914
1739209675.739166;-38.13080360867914
1739209675.73917;-45.120503652039325
1739209675.7391741;-45.120503652039325
1739209675.7391782;-38.13080360867914
1739209675.7391822;-35.57807855764607
1739209675.7391863;-38.13080360867914
1739209675.7391903;-45.120503652039325
1739209675.7391946;-45.120503652039325
1739209675.7391987;-45.120503652039325
1739209675.7392027;-45.120503652039325
1739209675.7392068;-45.120503652039325
1739209675.7392108;-45.120503652039325
1739209675.739215;-45.120503652039325
1739209675.739219;-38.13080360867914
1739209675.739223;-45.120503652039325
1739209675.739227;-45.120503652039325
1739209675.739231;-45.120503652039325
1739209675.7392352;-38.13080360867914
1739209675.7392392;-32.816014438256545
1739209675.7392433;-38.13080360867914
1739209675.7392473;-38.13080360867914
1739209675.7392514;-45.120503652039325
1739209675.7392557;-35.57807855764607
1739209675.7392597;-38.13080360867914
1739209675.7392638;-32.816014438256545
1739209675.7392678;-38.13080360867914
1739209675.7392719;-45.120503652039325
1739209675.739276;-45.120503652039325
1739209675.73928;-35.57807855764607
1739209675.739284;-38.13080360867914
1739209675.739288;-45.120503652039325
1739209675.7392921;-45.120503652039325
1739209675.7392962;-45.120503652039325
1739209675.7393003;-45.120503652039325
1739209675.7393043;-35.57807855764607
1739209675.7393084;-38.13080360867914
1739209675.7393124;-38.13080360867914
1739209675.7393167;-33.981070128970906
1739209675.7393208;-32.816014438256545
1739209675.7393248;-45.120503652039325
1739209675.7393289;-38.13080360867914
1739209675.739333;-35.57807855764607
1739209675.739337;-45.120503652039325
1739209675.739341;-33.981070128970906
1739209675.739345;-45.120503652039325
1739209675.7393491;-45.120503652039325
1739209675.7393532;-45.120503652039325
1739209675.7393572;-45.120503652039325
1739209675.7393613;-38.13080360867914
1739209675.7393653;-38.13080360867914
1739209675.7393694;-45.120503652039325
1739209675.7393734;-45.120503652039325
1739209675.7393775;-45.120503652039325
1739209675.7393818;-45.120503652039325
1739209675.7393858;-31.141103565318893
1739209675.73939;-33.981070128970906
1739209675.739394;-45.120503652039325
1739209675.739398;-35.57807855764607
1739209675.739402;-26.991370085610736
1739209675.739406;-35.57807855764607
1739209675.7394102;-45.120503652039325
1739209675.7394142;-38.13080360867914
1739209675.7394183;-45.120503652039325
1739209675.7394223;-38.13080360867914
1739209675.7394264;-38.13080360867914
1739209675.7394304;-45.120503652039325
1739209675.7394345;-38.13080360867914
1739209675.7394385;-45.120503652039325
1739209675.7394428;-38.13080360867914
1739209675.7394469;-45.120503652039325
1739209675.739451;-45.120503652039325
1739209675.739455;-45.120503652039325
1739209675.739459;-45.120503652039325
1739209675.739463;-45.120503652039325
1739209675.7394671;-35.57807855764607
1739209675.7394712;-38.13080360867914
1739209675.7394753;-45.120503652039325
1739209675.7394793;-38.13080360867914
1739209675.7394834;-38.13080360867914
1739209675.7394874;-38.13080360867914
1739209675.7394915;-38.13080360867914
1739209675.7394955;-45.120503652039325
1739209675.7394996;-28.58837851428586
1739209675.7395039;-33.981070128970906
1739209675.739508;-45.120503652039325
1739209675.739512;-38.13080360867914
1739209675.739516;-29.438486411369333
1739209675.73952;-33.981070128970906
1739209675.7395241;-45.120503652039325
1739209675.7395282;-38.13080360867914
1739209675.7395322;-38.13080360867914
1739209675.7395363;-45.120503652039325
1739209675.7395403;-45.120503652039325
1739209675.7395444;-45.120503652039325
1739209675.7395484;-45.120503652039325
1739209675.7395525;-38.13080360867914
1739209675.7395566;-45.120503652039325
1739209675.7395606;-38.13080360867914
1739209675.739565;-27.8777449560314
1739209675.739569;-28.992665084841942
1739209675.739573;-45.120503652039325
1739209675.739577;-38.13080360867914
1739209675.739581;-35.57807855764607
1739209675.7395852;-38.13080360867914
1739209675.7395892;-45.120503652039325
1739209675.7395933;-38.13080360867914
1739209675.7395973;-38.13080360867914
1739209675.7396014;-45.120503652039325
1739209675.7396054;-45.120503652039325
1739209675.7396095;-33.981070128970906
1739209675.7396135;-45.120503652039325
1739209675.7396176;-45.120503652039325
1739209675.7396216;-45.120503652039325
1739209675.7396257;-45.120503652039325
1739209675.73963;-38.13080360867914
1739209675.739634;-38.13080360867914
1739209675.739638;-45.120503652039325
1739209675.7396421;-38.13080360867914
1739209675.7396462;-32.816014438256545
1739209675.7396502;-38.13080360867914
1739209675.7396543;-38.13080360867914
1739209675.7396584;-45.120503652039325
1739209675.7396624;-45.120503652039325
1739209675.7396665;-45.120503652039325
1739209675.7396705;-45.120503652039325
1739209675.7396746;-45.120503652039325
1739209675.7396786;-33.981070128970906
1739209675.7396827;-38.13080360867914
1739209675.7396867;-45.120503652039325
1739209675.739691;-38.13080360867914
1739209675.739695;-38.13080360867914
1739209675.7396991;-45.120503652039325
1739209675.7397032;-45.120503652039325
1739209675.7397072;-38.13080360867914
1739209675.7397113;-38.13080360867914
1739209675.7397153;-45.120503652039325
1739209675.7397194;-45.120503652039325
1739209675.7397234;-45.120503652039325
1739209675.7397275;-45.120503652039325
1739209675.7397316;-38.13080360867914
1739209675.7397356;-33.981070128970906
1739209675.7397397;-35.57807855764607
1739209675.7397437;-38.13080360867914
1739209675.7397478;-33.981070128970906
1739209675.739752;-45.120503652039325
1739209675.739756;-33.981070128970906
1739209675.7397602;-33.981070128970906
1739209675.7397642;-38.13080360867914
1739209675.7397683;-45.120503652039325
1739209675.7397723;-38.13080360867914
1739209675.7397764;-32.816014438256545
1739209675.7397804;-45.120503652039325
1739209675.7397845;-38.13080360867914
1739209675.7397885;-38.13080360867914
1739209675.7397926;-33.981070128970906
1739209675.7397966;-33.981070128970906
1739209675.7398007;-45.120503652039325
1739209675.7398047;-45.120503652039325
1739209675.7398088;-45.120503652039325
1739209675.7398129;-35.57807855764607
1739209675.7398171;-38.13080360867914
1739209675.7398212;-45.120503652039325
1739209675.7398252;-45.120503652039325
1739209675.7398293;-45.120503652039325
1739209675.7398334;-45.120503652039325
1739209675.7398374;-45.120503652039325
1739209675.7398415;-38.13080360867914
1739209675.7398455;-33.981070128970906
1739209675.7398496;-38.13080360867914
1739209675.7398536;-38.13080360867914
1739209675.7398577;-38.13080360867914
1739209675.7398617;-45.120503652039325
1739209675.7398658;-45.120503652039325
1739209675.7398698;-45.120503652039325
1739209675.739874;-38.13080360867914
1739209675.7398782;-38.13080360867914
1739209675.7398822;-45.120503652039325
1739209675.7398863;-38.13080360867914
1739209675.7398903;-45.120503652039325
1739209675.7398944;-38.13080360867914
1739209675.7398984;-38.13080360867914
1739209675.7399025;-45.120503652039325
1739209675.7399065;-35.57807855764607
1739209675.7399106;-38.13080360867914
1739209675.7399147;-38.13080360867914
1739209675.7399187;-45.120503652039325
1739209675.7399228;-32.816014438256545
1739209675.7399268;-38.13080360867914
1739209675.7399309;-45.120503652039325
1739209675.739935;-35.57807855764607
1739209675.7399392;-38.13080360867914
1739209675.7399433;-45.120503652039325
1739209675.7399473;-45.120503652039325
1739209675.7399514;-38.13080360867914
1739209675.7399554;-38.13080360867914
1739209675.7399595;-38.13080360867914
1739209675.7399635;-45.120503652039325
1739209675.7399676;-35.57807855764607
1739209675.7399716;-38.13080360867914
1739209675.7399757;-38.13080360867914
1739209675.7399797;-38.13080360867914
1739209675.7399838;-45.120503652039325
1739209675.7399879;-45.120503652039325
1739209675.739992;-38.13080360867914
1739209675.739996;-29.438486411369333
1739209675.7400002;-38.13080360867914
1739209675.7400043;-45.120503652039325
1739209675.7400084;-35.57807855764607
1739209675.7400124;-38.13080360867914
1739209675.7400165;-45.120503652039325
1739209675.7400205;-38.13080360867914
1739209675.7400246;-45.120503652039325
1739209675.7400286;-33.981070128970956
1739209675.7400327;-38.13080360867914
1739209675.7400367;-45.120503652039325
1739209675.7400408;-38.13080360867914
1739209675.7400448;-38.13080360867914
1739209675.740049;-35.57807855764607
1739209675.740053;-38.13080360867914
1739209675.740057;-38.13080360867914
1739209675.740061;-26.991370085610736
1739209675.7400653;-38.13080360867914
1739209675.7400694;-45.120503652039325
1739209675.7400734;-38.13080360867914
1739209675.7400775;-32.816014438256545
1739209675.7400815;-45.120503652039325
1739209675.7400856;-45.120503652039325
1739209675.7400897;-45.120503652039325
1739209675.7400937;-45.120503652039325
1739209675.7400978;-45.120503652039325
1739209675.7401018;-45.120503652039325
1739209675.7401059;-45.120503652039325
1739209675.74011;-45.120503652039325
1739209675.740114;-38.13080360867914
1739209675.740118;-45.120503652039325
1739209675.740122;-38.13080360867914
1739209675.7401264;-32.816014438256545
1739209675.7401304;-38.13080360867914
1739209675.7401345;-45.120503652039325
1739209675.7401385;-35.57807855764607
1739209675.7401426;-35.57807855764607
1739209675.7401466;-45.120503652039325
1739209675.7401507;-38.13080360867914
1739209675.7401547;-38.13080360867914
1739209675.7401588;-31.141103565318893
1739209675.7401628;-38.13080360867914
1739209675.740167;-45.120503652039325
1739209675.740171;-45.120503652039325
1739209675.740175;-35.57807855764607
1739209675.740179;-38.13080360867914
1739209675.740183;-38.13080360867914
1739209675.7401874;-38.13080360867914
1739209675.7401915;-33.981070128970956
1739209675.7401955;-45.120503652039325
1739209675.7401996;-38.13080360867914
1739209675.7402036;-45.120503652039325
1739209675.7402077;-45.120503652039325
1739209675.7402117;-38.13080360867914
1739209675.7402158;-45.120503652039325
1739209675.7402198;-45.120503652039325
1739209675.740224;-29.438486411369333
1739209675.740228;-33.981070128970906
1739209675.740232;-45.120503652039325
1739209675.740236;-45.120503652039325
1739209675.74024;-45.120503652039325
1739209675.7402442;-38.13080360867914
1739209675.7402482;-38.13080360867914
1739209675.7402525;-38.13080360867914
1739209675.7402565;-38.13080360867914
1739209675.7402606;-45.120503652039325
1739209675.7402647;-35.57807855764607
1739209675.7402687;-38.13080360867914
1739209675.7402728;-45.120503652039325
1739209675.7402768;-38.13080360867914
1739209675.7402809;-45.120503652039325
1739209675.740285;-45.120503652039325
1739209675.740289;-35.57807855764607
1739209675.740293;-33.981070128970906
1739209675.740297;-45.120503652039325
1739209675.7403011;-38.13080360867914
1739209675.7403052;-38.13080360867914
1739209675.7403092;-45.120503652039325
1739209675.7403135;-45.120503652039325
1739209675.7403176;-45.120503652039325
1739209675.7403216;-33.981070128970906
1739209675.7403257;-31.141103565318915
1739209675.7403297;-45.120503652039325
1739209675.7403338;-45.120503652039325
1739209675.7403378;-45.120503652039325
1739209675.740342;-38.13080360867914
1739209675.740346;-45.120503652039325
1739209675.74035;-45.120503652039325
1739209675.740354;-45.120503652039325
1739209675.740358;-45.120503652039325
1739209675.7403622;-45.120503652039325
1739209675.7403662;-38.13080360867914
1739209675.7403703;-45.120503652039325
1739209675.7403746;-45.120503652039325
1739209675.7403786;-45.120503652039325
1739209675.7403827;-38.13080360867914
1739209675.7403867;-38.13080360867914
1739209675.7403908;-45.120503652039325
1739209675.7403948;-45.120503652039325
1739209675.740399;-38.13080360867914
1739209675.740403;-45.120503652039325
1739209675.740407;-38.13080360867914
1739209675.740411;-38.13080360867914
1739209675.740415;-45.120503652039325
1739209675.7404191;-45.120503652039325
1739209675.7404232;-38.13080360867914
1739209675.7404273;-38.13080360867914
1739209675.7404313;-45.120503652039325
1739209675.7404356;-45.120503652039325
1739209675.7404397;-35.57807855764607
1739209675.7404437;-35.57807855764607
1739209675.7404478;-38.13080360867914
1739209675.7404518;-45.120503652039325
1739209675.7404559;-38.13080360867914
1739209675.74046;-32.816014438256545
1739209675.740464;-38.13080360867914
1739209675.740468;-45.120503652039325
1739209675.740472;-45.120503652039325
1739209675.7404761;-45.120503652039325
1739209675.7404802;-45.120503652039325
1739209675.7404842;-45.120503652039325
1739209675.7404883;-33.981070128970906
1739209675.7404923;-32.816014438256545
1739209675.7404964;-38.13080360867914
1739209675.7405007;-45.120503652039325
1739209675.7405047;-35.57807855764607
1739209675.7405088;-38.13080360867914
1739209675.7405128;-33.981070128970906
1739209675.740517;-45.120503652039325
1739209675.740521;-45.120503652039325
1739209675.740525;-38.13080360867914
1739209675.740529;-38.13080360867914
1739209675.740533;-45.120503652039325
1739209675.7405372;-38.13080360867914
1739209675.7405412;-45.120503652039325
1739209675.7405453;-38.13080360867914
1739209675.7405493;-45.120503652039325
1739209675.7405534;-38.13080360867914
1739209675.7405574;-32.816014438256545
1739209675.7405617;-33.981070128970906
1739209675.7405658;-45.120503652039325
1739209675.7405698;-33.981070128970906
1739209675.740574;-35.57807855764607
1739209675.740578;-38.13080360867914
1739209675.740582;-45.120503652039325
1739209675.740586;-31.141103565318915
1739209675.74059;-33.981070128970906
1739209675.7405941;-38.13080360867914
1739209675.7405982;-45.120503652039325
1739209675.7406023;-45.120503652039325
1739209675.7406063;-45.120503652039325
1739209675.7406104;-45.120503652039325
1739209675.7406144;-38.13080360867914
1739209675.7406185;-45.120503652039325
1739209675.7406228;-38.13080360867914
1739209675.7406268;-33.981070128970906
1739209675.7406309;-38.13080360867914
1739209675.740635;-38.13080360867914
1739209675.740639;-45.120503652039325
1739209675.740643;-45.120503652039325
1739209675.740647;-45.120503652039325
1739209675.7406511;-32.816014438256545
1739209675.7406552;-30.49652367304973
1739209675.7406592;-38.13080360867914
1739209675.7406633;-38.13080360867914
1739209675.7406673;-33.981070128970906
1739209675.7406714;-38.13080360867914
1739209675.7406754;-45.120503652039325
1739209675.7406795;-38.13080360867914
1739209675.7406836;-45.120503652039325
1739209675.7406878;-35.57807855764607
1739209675.740692;-38.13080360867914
1739209675.740696;-45.120503652039325
1739209675.7407;-35.57807855764607
1739209675.740704;-38.13080360867914
1739209675.740708;-45.120503652039325
1739209675.7407122;-32.816014438256545
1739209675.7407162;-45.120503652039325
1739209675.7407203;-45.120503652039325
1739209675.7407243;-33.981070128970906
1739209675.7407284;-45.120503652039325
1739209675.7407324;-45.120503652039325
1739209675.7407365;-38.13080360867914
1739209675.7407405;-38.13080360867914
1739209675.7407446;-45.120503652039325
1739209675.740749;-33.981070128970906
1739209675.740753;-28.58837851428586
1739209675.740757;-38.13080360867914
1739209675.740761;-45.120503652039325
1739209675.740765;-35.57807855764607
1739209675.7407691;-32.816014438256545
1739209675.7407732;-38.13080360867914
1739209675.7407773;-38.13080360867914
1739209675.7407813;-45.120503652039325
1739209675.7407854;-45.120503652039325
1739209675.7407894;-38.13080360867914
1739209675.7407935;-45.120503652039325
1739209675.7407975;-45.120503652039325
1739209675.7408016;-38.13080360867914
1739209675.7408056;-35.57807855764607
1739209675.74081;-45.120503652039325
1739209675.740814;-38.13080360867914
1739209675.740818;-27.8777449560314
1739209675.740822;-45.120503652039325
1739209675.7408261;-45.120503652039325
1739209675.7408302;-33.981070128970906
1739209675.7408342;-33.981070128970906
1739209675.7408383;-45.120503652039325
1739209675.7408423;-45.120503652039325
1739209675.7408464;-38.13080360867914
1739209675.7408504;-38.13080360867914
1739209675.7408545;-38.13080360867914
1739209675.7408586;-45.120503652039325
1739209675.7408626;-33.981070128970906
1739209675.7408667;-32.816014438256545
1739209675.740871;-38.13080360867914
1739209675.740875;-45.120503652039325
1739209675.740879;-45.120503652039325
1739209675.740883;-45.120503652039325
1739209675.7408872;-45.120503652039325
1739209675.7408912;-45.120503652039325
1739209675.7408953;-45.120503652039325
1739209675.7408993;-38.13080360867914
1739209675.7409034;-33.981070128970906
1739209675.7409074;-45.120503652039325
1739209675.7409115;-33.981070128970906
1739209675.7409155;-30.49652367304973
1739209675.7409196;-45.120503652039325
1739209675.7409236;-45.120503652039325
1739209675.7409277;-38.13080360867914
1739209675.7409317;-35.57807855764607
1739209675.740936;-45.120503652039325
1739209675.74094;-38.13080360867914
1739209675.7409441;-33.981070128970906
1739209675.7409482;-45.120503652039325
1739209675.7409523;-45.120503652039325
1739209675.7409563;-38.13080360867914
1739209675.7409604;-45.120503652039325
1739209675.7409644;-45.120503652039325
1739209675.7409685;-33.981070128970906
1739209675.7409725;-45.120503652039325
1739209675.7409766;-45.120503652039325
1739209675.7409806;-35.57807855764607
1739209675.7409847;-38.13080360867914
1739209675.7409887;-45.120503652039325
1739209675.7409928;-38.13080360867914
1739209675.740997;-45.120503652039325
1739209675.7410011;-38.13080360867914
1739209675.7410052;-45.120503652039325
1739209675.7410092;-45.120503652039325
1739209675.7410133;-45.120503652039325
1739209675.7410173;-45.120503652039325
1739209675.7410214;-45.120503652039325
1739209675.7410254;-33.981070128970906
1739209675.7410295;-32.816014438256545
1739209675.7410336;-38.13080360867914
1739209675.7410376;-45.120503652039325
1739209675.7410417;-33.981070128970906
1739209675.7410457;-38.13080360867914
1739209675.7410498;-31.141103565318915
1739209675.7410538;-45.120503652039325
1739209675.741058;-38.13080360867914
1739209675.7410622;-38.13080360867914
1739209675.7410662;-38.13080360867914
1739209675.7410703;-45.120503652039325
1739209675.7410743;-38.13080360867914
1739209675.7410784;-33.981070128970906
1739209675.7410824;-45.120503652039325
1739209675.7410865;-45.120503652039325
1739209675.7410905;-45.120503652039325
1739209675.7410946;-38.13080360867914
1739209675.7410986;-45.120503652039325
1739209675.7411027;-45.120503652039325
1739209675.7411067;-45.120503652039325
1739209675.7411108;-45.120503652039325
1739209675.7411149;-45.120503652039325
1739209675.741119;-45.120503652039325
1739209675.7411232;-45.120503652039325
1739209675.7411273;-38.13080360867914
1739209675.7411313;-33.981070128970906
1739209675.7411354;-45.120503652039325
1739209675.7411394;-45.120503652039325
1739209675.7411435;-45.120503652039325
1739209675.7411475;-38.13080360867914
1739209675.7411516;-38.13080360867914
1739209675.7411556;-45.120503652039325
1739209675.7411597;-45.120503652039325
1739209675.7411637;-45.120503652039325
1739209675.7411678;-38.13080360867914
1739209675.7411718;-45.120503652039325
1739209675.741176;-45.120503652039325
1739209675.74118;-29.438486411369347
1739209675.7411842;-45.120503652039325
1739209675.7411883;-38.13080360867914
1739209675.7411923;-38.13080360867914
1739209675.7411964;-38.13080360867914
1739209675.7412004;-45.120503652039325
1739209675.7412045;-38.13080360867914
1739209675.7412086;-45.120503652039325
1739209675.7412126;-27.877744956031414
1739209675.7412167;-38.13080360867914
1739209675.7412207;-45.120503652039325
1739209675.7412248;-45.120503652039325
1739209675.7412288;-45.120503652039325
1739209675.7412329;-38.13080360867914
1739209675.741237;-45.120503652039325
1739209675.741241;-45.120503652039325
1739209675.7412453;-32.816014438256545
1739209675.7412493;-45.120503652039325
1739209675.7412534;-38.13080360867914
1739209675.7412574;-45.120503652039325
1739209675.7412615;-38.13080360867914
1739209675.7412655;-38.13080360867914
1739209675.7412696;-38.13080360867914
1739209675.7412736;-45.120503652039325
1739209675.7412777;-33.981070128970906
1739209675.7412817;-45.120503652039325
1739209675.7412858;-45.120503652039325
1739209675.7412899;-45.120503652039325
1739209675.741294;-38.13080360867914
1739209675.741298;-38.13080360867914
1739209675.741302;-38.13080360867914
1739209675.7413063;-38.13080360867914
1739209675.7413104;-33.981070128970906
1739209675.7413144;-32.816014438256545
1739209675.7413185;-38.13080360867914
1739209675.7413225;-45.120503652039325
1739209675.7413266;-45.120503652039325
1739209675.7413306;-38.13080360867914
1739209675.7413347;-38.13080360867914
1739209675.7413387;-45.120503652039325
1739209675.7413428;-31.141103565318915
1739209675.7413468;-32.816014438256545
1739209675.741351;-38.13080360867914
1739209675.741355;-45.120503652039325
1739209675.741359;-38.13080360867914
1739209675.741363;-45.120503652039325
1739209675.741367;-45.120503652039325
1739209675.7413714;-38.13080360867914
1739209675.7413754;-32.81601443825658
1739209675.7413795;-33.981070128970906
1739209675.7413836;-33.981070128970906
1739209675.7413876;-38.13080360867914
1739209675.7413917;-38.13080360867914
1739209675.7413957;-35.57807855764607
1739209675.7413998;-38.13080360867914
1739209675.7414038;-45.120503652039325
1739209675.7414079;-28.992665084841942
1739209675.741412;-30.49652367304973
1739209675.741416;-45.120503652039325
1739209675.74142;-45.120503652039325
1739209675.741424;-35.57807855764607
1739209675.7414281;-38.13080360867914
1739209675.7414324;-45.120503652039325
1739209675.7414365;-38.13080360867914
1739209675.7414405;-45.120503652039325
1739209675.7414446;-38.13080360867914
1739209675.7414486;-38.13080360867914
1739209675.7414527;-35.57807855764607
1739209675.7414567;-38.13080360867914
1739209675.7414608;-45.120503652039325
1739209675.7414649;-45.120503652039325
1739209675.741469;-35.57807855764607
1739209675.741473;-38.13080360867914
1739209675.741477;-45.120503652039325
1739209675.741481;-33.981070128970906
1739209675.741485;-38.13080360867914
1739209675.7414892;-38.13080360867914
1739209675.7414935;-35.57807855764607
1739209675.7414975;-45.120503652039325
1739209675.7415016;-38.13080360867914
1739209675.7415056;-32.816014438256545
1739209675.7415097;-31.141103565318915
1739209675.7415137;-45.120503652039325
1739209675.7415178;-45.120503652039325
1739209675.7415218;-38.13080360867914
1739209675.741526;-45.120503652039325
1739209675.74153;-45.120503652039325
1739209675.741534;-45.120503652039325
1739209675.741538;-38.13080360867914
1739209675.741542;-45.120503652039325
1739209675.7415462;-38.13080360867914
1739209675.7415502;-38.13080360867914
1739209675.7415545;-38.13080360867914
1739209675.7415586;-35.57807855764607
1739209675.7415626;-35.57807855764607
1739209675.7415667;-45.120503652039325
1739209675.7415707;-38.13080360867914
1739209675.7415748;-38.13080360867914
1739209675.7415788;-38.13080360867914
1739209675.7415829;-45.120503652039325
1739209675.741587;-45.120503652039325
1739209675.741591;-38.13080360867914
1739209675.741595;-33.981070128970906
1739209675.741599;-45.120503652039325
1739209675.7416031;-45.120503652039325
1739209675.7416072;-45.120503652039325
1739209675.7416112;-45.120503652039325
1739209675.7416153;-45.120503652039325
1739209675.7416196;-38.13080360867914
1739209675.7416236;-31.141103565318893
1739209675.7416277;-38.13080360867914
1739209675.7416317;-45.120503652039325
1739209675.7416358;-38.13080360867914
1739209675.7416399;-32.816014438256545
1739209675.741644;-33.981070128970906
1739209675.741648;-45.120503652039325
1739209675.741652;-45.120503652039325
1739209675.741656;-45.120503652039325
1739209675.74166;-38.13080360867914
1739209675.7416642;-45.120503652039325
1739209675.7416682;-33.981070128970906
1739209675.7416723;-45.120503652039325
1739209675.7416763;-45.120503652039325
1739209675.7416806;-45.120503652039325
1739209675.7416847;-38.13080360867914
1739209675.7416887;-33.981070128970906
1739209675.7416928;-45.120503652039325
1739209675.7416968;-45.120503652039325
1739209675.741701;-38.13080360867914
1739209675.741705;-33.981070128970906
1739209675.741709;-31.141103565318915
1739209675.741713;-45.120503652039325
1739209675.741717;-38.13080360867914
1739209675.7417212;-35.57807855764607
1739209675.7417252;-35.57807855764607
1739209675.7417293;-38.13080360867914
1739209675.7417333;-45.120503652039325
1739209675.7417374;-45.120503652039325
1739209675.7417417;-45.120503652039325
1739209675.7417457;-45.120503652039325
1739209675.7417498;-45.120503652039325
1739209675.7417538;-45.120503652039325
1739209675.7417579;-45.120503652039325
1739209675.741762;-45.120503652039325
1739209675.741766;-45.120503652039325
1739209675.74177;-38.13080360867914
1739209675.741774;-38.13080360867914
1739209675.7417781;-38.13080360867914
1739209675.7417822;-45.120503652039325
1739209675.7417862;-33.981070128970906
1739209675.7417903;-33.981070128970906
1739209675.7417943;-38.13080360867914
1739209675.7417984;-35.57807855764607
1739209675.7418025;-38.13080360867914
1739209675.7418067;-38.13080360867914
1739209675.7418108;-35.57807855764607
1739209675.7418149;-45.120503652039325
1739209675.741819;-45.120503652039325
1739209675.741823;-38.13080360867914
1739209675.741827;-38.13080360867914
1739209675.741831;-38.13080360867914
1739209675.741835;-35.57807855764607
1739209675.7418392;-33.981070128970906
1739209675.7418432;-38.13080360867914
1739209675.7418473;-45.120503652039325
1739209675.7418513;-38.13080360867914
1739209675.7418554;-35.57807855764607
1739209675.7418594;-45.120503652039325
1739209675.7418635;-45.120503652039325
1739209675.7418678;-32.816014438256545
1739209675.7418718;-28.992665084841942
1739209675.741876;-45.120503652039325
1739209675.74188;-38.13080360867914
1739209675.741884;-38.13080360867914
1739209675.741888;-45.120503652039325
1739209675.741892;-45.120503652039325
1739209675.7418962;-38.13080360867914
1739209675.7419002;-45.120503652039325
1739209675.7419043;-32.816014438256545
1739209675.7419083;-38.13080360867914
1739209675.7419124;-45.120503652039325
1739209675.7419164;-32.816014438256545
1739209675.7419205;-38.13080360867914
1739209675.7419245;-38.13080360867914
1739209675.7419288;-38.13080360867914
1739209675.7419329;-32.816014438256545
1739209675.741937;-26.991370085610722
1739209675.741941;-45.120503652039325
1739209675.741945;-45.120503652039325
1739209675.741949;-38.13080360867914
1739209675.7419531;-33.981070128970906
1739209675.7419572;-45.120503652039325
1739209675.7419612;-45.120503652039325
1739209675.7419653;-38.13080360867914
1739209675.7419693;-33.981070128970906
