CAN Message; 0x150:060063a2d98d0c49
1739209792.3546743;-38.13080360867914
1739209792.3546784;-38.13080360867914
1739209792.3546827;-28.992665084841942
1739209792.3546867;-38.13080360867914
1739209792.354691;-38.13080360867914
1739209792.3546953;-38.13080360867914
1739209792.3546994;-38.13080360867914
1739209792.3547037;-45.120503652039325
1739209792.354708;-45.120503652039325
1739209792.354712;-45.120503652039325
1739209792.3547163;-30.49652367304973
1739209792.3547206;-38.13080360867914
1739209792.3547246;-33.981070128970906
1739209792.354729;-38.13080360867914
1739209792.3547332;-45.120503652039325
1739209792.3547373;-45.120503652039325
1739209792.3547416;-45.120503652039325
1739209792.3547459;-45.120503652039325
1739209792.35475;-33.981070128970906
1739209792.3547542;-38.13080360867914
1739209792.3547583;-38.13080360867914
1739209792.3547626;-45.120503652039325
1739209792.3547668;-45.120503652039325
1739209792.354771;-35.57807855764607
1739209792.3547752;-45.120503652039325
1739209792.3547795;-45.120503652039325
1739209792.3547835;-33.981070128970906
1739209792.3547878;-31.141103565318915
1739209792.354792;-38.13080360867914
1739209792.3547962;-45.120503652039325
1739209792.3548005;-45.120503652039325
1739209792.3548048;-38.13080360867914
1739209792.3548088;-33.981070128970906
1739209792.354813;-45.120503652039325
1739209792.3548174;-33.981070128970906
1739209792.3548214;-45.120503652039325
1739209792.3548257;-38.13080360867914
1739209792.35483;-38.13080360867914
1739209792.354834;-38.13080360867914
1739209792.3548384;-38.13080360867914
1739209792.3548424;-45.120503652039325
1739209792.3548467;-45.120503652039325
1739209792.354851;-38.13080360867914
1739209792.354855;-38.13080360867914
1739209792.3548594;-38.13080360867914
1739209792.3548636;-33.981070128970906
1739209792.3548677;-45.120503652039325
1739209792.354872;-35.57807855764607
1739209792.3548763;-38.13080360867914
1739209792.3548803;-45.120503652039325
1739209792.3548846;-38.13080360867914
1739209792.354889;-38.13080360867914
1739209792.354893;-45.120503652039325
1739209792.3548973;-38.13080360867914
1739209792.3549016;-45.120503652039325
1739209792.3549056;-45.120503652039325
1739209792.35491;-45.120503652039325
1739209792.354914;-45.120503652039325
1739209792.3549182;-33.981070128970906
1739209792.3549225;-45.120503652039325
1739209792.3549266;-45.120503652039325
1739209792.3549309;-45.120503652039325
1739209792.3549352;-45.120503652039325
1739209792.3549392;-31.141103565318893
1739209792.3549435;-38.13080360867914
1739209792.3549478;-38.13080360867914
1739209792.3549519;-32.816014438256545
1739209792.3549562;-45.120503652039325
1739209792.3549604;-45.120503652039325
1739209792.3549645;-38.13080360867914
1739209792.3549688;-45.120503652039325
1739209792.354973;-45.120503652039325
1739209792.3549771;-38.13080360867914
1739209792.3549814;-35.57807855764607
1739209792.3549857;-38.13080360867914
1739209792.3549898;-45.120503652039325
1739209792.354994;-45.120503652039325
1739209792.354998;-45.120503652039325
1739209792.3550024;-45.120503652039325
1739209792.3550067;-45.120503652039325
1739209792.3550107;-38.13080360867914
1739209792.355015;-38.13080360867914
1739209792.3550193;-45.120503652039325
1739209792.3550234;-38.13080360867914
1739209792.3550277;-38.13080360867914
1739209792.355032;-45.120503652039325
1739209792.355036;-45.120503652039325
1739209792.3550403;-45.120503652039325
1739209792.3550446;-45.120503652039325
1739209792.3550487;-38.13080360867914
1739209792.355053;-38.13080360867914
1739209792.3550572;-45.120503652039325
1739209792.3550613;-45.120503652039325
1739209792.3550656;-38.13080360867914
1739209792.3550696;-38.13080360867914
1739209792.355074;-38.13080360867914
1739209792.3550782;-45.120503652039325
1739209792.3550823;-35.57807855764607
1739209792.3550866;-38.13080360867914
1739209792.3550909;-32.816014438256545
1739209792.355095;-32.816014438256545
1739209792.3550992;-31.141103565318915
1739209792.3551035;-38.13080360867914
1739209792.3551075;-38.13080360867914
1739209792.3551118;-35.57807855764607
1739209792.3551161;-45.120503652039325
1739209792.3551202;-38.13080360867914
1739209792.3551245;-38.13080360867914
1739209792.3551288;-45.120503652039325
1739209792.3551328;-38.13080360867914
1739209792.355137;-38.13080360867914
1739209792.3551412;-33.981070128970906
1739209792.3551455;-45.120503652039325
1739209792.3551497;-45.120503652039325
1739209792.3551538;-45.120503652039325
1739209792.355158;-32.816014438256545
1739209792.3551624;-30.49652367304973
1739209792.3551664;-45.120503652039325
1739209792.3551707;-38.13080360867914
1739209792.355175;-35.57807855764607
1739209792.355179;-33.981070128970906
1739209792.3551834;-38.13080360867914
1739209792.3551877;-35.57807855764607
1739209792.3551917;-38.13080360867914
1739209792.355196;-45.120503652039325
1739209792.3552003;-45.120503652039325
1739209792.3552043;-38.13080360867914
1739209792.3552086;-38.13080360867914
1739209792.355213;-45.120503652039325
1739209792.355217;-45.120503652039325
1739209792.3552213;-45.120503652039325
1739209792.3552253;-45.120503652039325
1739209792.3552296;-38.13080360867914
1739209792.355234;-45.120503652039325
1739209792.355238;-45.120503652039325
1739209792.3552423;-32.816014438256545
1739209792.3552465;-33.981070128970906
1739209792.3552506;-45.120503652039325
1739209792.355255;-38.13080360867914
1739209792.3552592;-35.57807855764607
1739209792.3552632;-30.49652367304973
1739209792.3552675;-45.120503652039325
1739209792.3552718;-38.13080360867914
1739209792.3552759;-45.120503652039325
1739209792.3552802;-38.13080360867914
1739209792.3552845;-38.13080360867914
1739209792.3552885;-45.120503652039325
1739209792.3552928;-45.120503652039325
1739209792.3552969;-30.49652367304976
1739209792.3553011;-35.57807855764607
1739209792.3553054;-38.13080360867914
1739209792.3553095;-45.120503652039325
1739209792.3553138;-38.13080360867914
1739209792.355318;-38.13080360867914
1739209792.3553221;-38.13080360867914
1739209792.3553264;-35.57807855764607
1739209792.3553307;-28.992665084841942
1739209792.3553348;-45.120503652039325
1739209792.355339;-45.120503652039325
1739209792.3553433;-32.816014438256545
1739209792.3553474;-38.13080360867914
1739209792.3553517;-45.120503652039325
1739209792.355356;-33.981070128970906
1739209792.35536;-45.120503652039325
1739209792.3553643;-45.120503652039325
1739209792.3553686;-45.120503652039325
1739209792.3553727;-45.120503652039325
1739209792.355377;-45.120503652039325
1739209792.355381;-35.57807855764607
1739209792.3553853;-33.981070128970906
1739209792.3553896;-45.120503652039325
1739209792.3553936;-45.120503652039325
1739209792.355398;-32.81601443825658
1739209792.3554022;-45.120503652039325
1739209792.3554063;-45.120503652039325
1739209792.3554106;-45.120503652039325
1739209792.3554149;-45.120503652039325
1739209792.355419;-45.120503652039325
1739209792.3554232;-45.120503652039325
1739209792.3554275;-35.57807855764607
1739209792.3554316;-27.267205301931607
1739209792.3554358;-45.120503652039325
1739209792.3554401;-38.13080360867914
1739209792.3554442;-38.13080360867914
1739209792.3554485;-38.13080360867914
1739209792.3554525;-45.120503652039325
1739209792.3554568;-38.13080360867914
1739209792.3554611;-38.13080360867914
1739209792.3554652;-38.13080360867914
1739209792.3554695;-38.13080360867914
1739209792.3554738;-45.120503652039325
1739209792.3554778;-33.981070128970906
1739209792.355482;-38.13080360867914
1739209792.3554864;-35.57807855764607
1739209792.3554904;-45.120503652039325
1739209792.3554947;-38.13080360867914
1739209792.355499;-45.120503652039325
1739209792.355503;-45.120503652039325
1739209792.3555074;-45.120503652039325
1739209792.3555117;-38.13080360867914
1739209792.3555157;-45.120503652039325
1739209792.35552;-45.120503652039325
1739209792.3555243;-38.13080360867914
1739209792.3555284;-38.13080360867914
1739209792.3555326;-33.981070128970906
1739209792.3555367;-45.120503652039325
1739209792.355541;-38.13080360867914
1739209792.3555453;-45.120503652039325
1739209792.3555493;-38.13080360867914
1739209792.3555536;-38.13080360867914
1739209792.355558;-38.13080360867914
1739209792.355562;-33.981070128970906
1739209792.3555663;-33.981070128970906
1739209792.3555706;-45.120503652039325
1739209792.3555746;-38.13080360867914
1739209792.355579;-38.13080360867914
1739209792.3555832;-38.13080360867914
1739209792.3555872;-45.120503652039325
1739209792.3555915;-45.120503652039325
1739209792.3555958;-35.57807855764607
1739209792.3555999;-38.13080360867914
1739209792.3556042;-45.120503652039325
1739209792.3556082;-45.120503652039325
1739209792.3556125;-38.13080360867914
1739209792.3556168;-38.13080360867914
1739209792.3556209;-45.120503652039325
1739209792.3556252;-45.120503652039325
1739209792.3556294;-35.57807855764607
1739209792.3556335;-45.120503652039325
1739209792.3556378;-32.816014438256545
1739209792.355642;-38.13080360867914
1739209792.3556461;-38.13080360867914
1739209792.3556504;-38.13080360867914
1739209792.3556547;-38.13080360867914
1739209792.3556588;-38.13080360867914
1739209792.355663;-45.120503652039325
1739209792.3556674;-45.120503652039325
1739209792.3556714;-45.120503652039325
1739209792.3556757;-45.120503652039325
1739209792.35568;-38.13080360867914
1739209792.355684;-35.57807855764607
1739209792.3556883;-45.120503652039325
1739209792.3556924;-45.120503652039325
1739209792.3556967;-45.120503652039325
1739209792.355701;-38.13080360867914
1739209792.355705;-38.13080360867914
1739209792.3557093;-45.120503652039325
1739209792.3557136;-45.120503652039325
1739209792.3557177;-38.13080360867914
1739209792.355722;-32.816014438256545
1739209792.3557262;-38.13080360867914
1739209792.3557303;-45.120503652039325
1739209792.3557346;-45.120503652039325
1739209792.3557389;-38.13080360867914
1739209792.355743;-38.13080360867914
1739209792.3557472;-45.120503652039325
1739209792.3557515;-45.120503652039325
1739209792.3557556;-45.120503652039325
1739209792.3557599;-38.13080360867914
1739209792.355764;-38.13080360867914
1739209792.3557682;-45.120503652039325
1739209792.3557725;-45.120503652039325
1739209792.3557765;-45.120503652039325
1739209792.3557808;-45.120503652039325
1739209792.3557851;-38.13080360867914
1739209792.3557892;-35.57807855764607
1739209792.3557935;-45.120503652039325
1739209792.3557978;-45.120503652039325
1739209792.3558018;-38.13080360867914
1739209792.355806;-31.141103565318893
1739209792.3558104;-35.57807855764607
1739209792.3558145;-45.120503652039325
1739209792.3558187;-45.120503652039325
1739209792.355823;-38.13080360867914
1739209792.355827;-38.13080360867914
1739209792.3558314;-45.120503652039325
1739209792.3558354;-38.13080360867914
1739209792.3558397;-38.13080360867914
1739209792.355844;-45.120503652039325
1739209792.355848;-45.120503652039325
1739209792.3558524;-45.120503652039325
1739209792.3558567;-45.120503652039325
1739209792.3558607;-45.120503652039325
1739209792.355865;-38.13080360867914
1739209792.3558693;-38.13080360867914
1739209792.3558733;-25.826314394896354
1739209792.3558776;-35.57807855764607
1739209792.355882;-45.120503652039325
1739209792.355886;-45.120503652039325
1739209792.3558903;-32.816014438256545
1739209792.3558946;-32.816014438256545
1739209792.3558986;-45.120503652039325
1739209792.355903;-38.13080360867914
1739209792.3559072;-38.13080360867914
1739209792.3559113;-45.120503652039325
1739209792.3559155;-38.13080360867914
1739209792.3559196;-45.120503652039325
1739209792.355924;-45.120503652039325
1739209792.3559282;-45.120503652039325
1739209792.3559322;-38.13080360867914
1739209792.3559365;-38.13080360867914
1739209792.3559408;-35.57807855764607
1739209792.3559449;-35.57807855764607
1739209792.3559492;-38.13080360867914
1739209792.3559535;-38.13080360867914
1739209792.3559575;-38.13080360867914
1739209792.3559618;-45.120503652039325
1739209792.355966;-35.57807855764607
1739209792.3559701;-35.57807855764607
1739209792.3559744;-30.49652367304973
1739209792.3559787;-35.57807855764607
1739209792.3559828;-45.120503652039325
1739209792.355987;-33.981070128970906
1739209792.3559911;-38.13080360867914
1739209792.3559954;-45.120503652039325
1739209792.3559997;-38.13080360867914
1739209792.3560038;-33.981070128970906
1739209792.356008;-45.120503652039325
1739209792.3560123;-38.13080360867914
1739209792.3560164;-45.120503652039325
1739209792.3560207;-45.120503652039325
1739209792.356025;-45.120503652039325
1739209792.356029;-45.120503652039325
1739209792.3560333;-35.57807855764607
1739209792.3560376;-38.13080360867914
1739209792.3560417;-32.816014438256545
1739209792.356046;-30.49652367304973
1739209792.3560503;-38.13080360867914
1739209792.3560543;-38.13080360867914
1739209792.3560586;-45.120503652039325
1739209792.356063;-35.57807855764607
1739209792.356067;-38.13080360867914
1739209792.3560712;-35.57807855764607
1739209792.3560753;-45.120503652039325
1739209792.3560796;-31.141103565318943
1739209792.3560839;-38.13080360867914
1739209792.356088;-45.120503652039325
1739209792.3560922;-45.120503652039325
1739209792.3560965;-45.120503652039325
1739209792.3561006;-38.13080360867914
1739209792.3561049;-38.13080360867914
1739209792.3561091;-35.57807855764607
1739209792.3561132;-27.267205301931607
1739209792.3561175;-45.120503652039325
1739209792.3561218;-45.120503652039325
1739209792.3561258;-38.13080360867914
1739209792.3561301;-38.13080360867914
1739209792.3561344;-45.120503652039325
1739209792.3561385;-38.13080360867914
1739209792.3561428;-38.13080360867914
1739209792.3561468;-35.57807855764607
1739209792.356151;-45.120503652039325
1739209792.3561554;-38.13080360867914
1739209792.3561594;-45.120503652039325
1739209792.3561637;-45.120503652039325
1739209792.356168;-45.120503652039325
1739209792.356172;-45.120503652039325
1739209792.3561764;-35.57807855764607
1739209792.3561807;-31.141103565318915
1739209792.3561847;-45.120503652039325
1739209792.356189;-45.120503652039325
1739209792.3561933;-45.120503652039325
1739209792.3561974;-45.120503652039325
1739209792.3562016;-45.120503652039325
1739209792.356206;-38.13080360867914
1739209792.35621;-45.120503652039325
1739209792.3562143;-45.120503652039325
1739209792.3562183;-38.13080360867914
1739209792.3562226;-38.13080360867914
1739209792.356227;-35.57807855764607
1739209792.356231;-31.141103565318915
1739209792.3562353;-45.120503652039325
1739209792.3562396;-45.120503652039325
1739209792.3562436;-45.120503652039325
1739209792.356248;-38.13080360867914
1739209792.3562522;-45.120503652039325
1739209792.3562562;-45.120503652039325
1739209792.3562605;-35.57807855764607
1739209792.3562648;-45.120503652039325
1739209792.356269;-38.13080360867914
1739209792.3562732;-45.120503652039325
1739209792.3562775;-38.13080360867914
1739209792.3562815;-38.13080360867914
1739209792.3562858;-38.13080360867914
1739209792.35629;-38.13080360867914
1739209792.3562942;-45.120503652039325
1739209792.3562984;-38.13080360867914
1739209792.3563025;-32.816014438256545
1739209792.3563068;-38.13080360867914
1739209792.356311;-45.120503652039325
1739209792.3563151;-38.13080360867914
1739209792.3563194;-35.57807855764607
1739209792.3563237;-33.981070128970906
1739209792.3563278;-45.120503652039325
1739209792.356332;-45.120503652039325
1739209792.3563364;-45.120503652039325
1739209792.3563404;-38.13080360867914
1739209792.3563447;-45.120503652039325
1739209792.356349;-45.120503652039325
1739209792.356353;-38.13080360867914
1739209792.3563573;-45.120503652039325
1739209792.3563616;-45.120503652039325
1739209792.3563657;-38.13080360867914
1739209792.35637;-38.13080360867914
1739209792.356374;-33.981070128970906
1739209792.3563783;-45.120503652039325
1739209792.3563826;-38.13080360867914
1739209792.3563867;-32.816014438256545
1739209792.356391;-45.120503652039325
1739209792.3563952;-45.120503652039325
1739209792.3563993;-38.13080360867914
1739209792.3564036;-38.13080360867914
1739209792.3564079;-45.120503652039325
1739209792.356412;-45.120503652039325
1739209792.3564162;-45.120503652039325
1739209792.3564205;-45.120503652039325
1739209792.3564246;-45.120503652039325
1739209792.3564289;-38.13080360867914
1739209792.3564332;-38.13080360867914
1739209792.3564372;-45.120503652039325
1739209792.3564415;-33.981070128970906
1739209792.3564458;-38.13080360867914
1739209792.3564498;-45.120503652039325
1739209792.3564541;-32.816014438256545
1739209792.3564582;-35.57807855764607
1739209792.3564625;-45.120503652039325
1739209792.3564668;-38.13080360867914
1739209792.3564708;-32.816014438256545
1739209792.356475;-38.13080360867914
1739209792.3564794;-45.120503652039325
1739209792.3564835;-45.120503652039325
1739209792.3564878;-45.120503652039325
1739209792.356492;-45.120503652039325
1739209792.356496;-45.120503652039325
1739209792.3565004;-45.120503652039325
1739209792.3565047;-45.120503652039325
1739209792.3565087;-45.120503652039325
1739209792.356513;-45.120503652039325
1739209792.3565173;-45.120503652039325
1739209792.3565214;-45.120503652039325
1739209792.3565257;-38.13080360867914
1739209792.3565297;-45.120503652039325
1739209792.356534;-38.13080360867914
1739209792.3565383;-38.13080360867914
1739209792.3565423;-45.120503652039325
1739209792.3565466;-45.120503652039325
1739209792.356551;-38.13080360867914
1739209792.356555;-27.8777449560314
1739209792.3565593;-35.57807855764607
1739209792.3565636;-45.120503652039325
1739209792.3565676;-45.120503652039325
1739209792.356572;-38.13080360867914
1739209792.3565762;-38.13080360867914
1739209792.3565803;-38.13080360867914
1739209792.3565845;-45.120503652039325
1739209792.3565888;-33.981070128970956
1739209792.356593;-38.13080360867914
1739209792.3565972;-35.57807855764607
1739209792.3566015;-45.120503652039325
1739209792.3566055;-45.120503652039325
1739209792.3566098;-35.57807855764607
1739209792.3566139;-38.13080360867914
1739209792.3566182;-45.120503652039325
1739209792.3566225;-28.21854285175415
1739209792.3566265;-32.816014438256545
1739209792.3566308;-35.57807855764607
1739209792.356635;-35.57807855764607
1739209792.3566391;-32.816014438256545
1739209792.3566434;-38.13080360867914
1739209792.3566477;-38.13080360867914
1739209792.3566518;-38.13080360867914
1739209792.356656;-45.120503652039325
1739209792.3566604;-45.120503652039325
1739209792.3566644;-35.57807855764607
1739209792.3566687;-38.13080360867914
1739209792.356673;-45.120503652039325
1739209792.356677;-45.120503652039325
1739209792.3566813;-32.816014438256545
1739209792.3566854;-38.13080360867914
1739209792.3566897;-32.816014438256545
1739209792.356694;-35.57807855764607
1739209792.356698;-45.120503652039325
1739209792.3567023;-45.120503652039325
1739209792.3567066;-45.120503652039325
1739209792.3567107;-45.120503652039325
1739209792.356715;-38.13080360867914
1739209792.3567193;-45.120503652039325
1739209792.3567233;-45.120503652039325
1739209792.3567276;-38.13080360867914
1739209792.356732;-38.13080360867914
1739209792.356736;-38.13080360867914
1739209792.3567402;-45.120503652039325
1739209792.3567445;-38.13080360867914
1739209792.3567486;-35.57807855764607
1739209792.3567529;-35.57807855764607
1739209792.3567572;-45.120503652039325
1739209792.3567612;-45.120503652039325
1739209792.3567655;-32.816014438256545
1739209792.3567696;-38.13080360867914
1739209792.3567739;-45.120503652039325
1739209792.3567781;-45.120503652039325
1739209792.3567822;-45.120503652039325
1739209792.3567865;-45.120503652039325
1739209792.3567908;-32.816014438256545
1739209792.3567948;-32.816014438256545
1739209792.3567991;-45.120503652039325
1739209792.3568034;-45.120503652039325
1739209792.3568075;-38.13080360867914
1739209792.3568118;-38.13080360867914
1739209792.356816;-45.120503652039325
1739209792.35682;-33.981070128970906
1739209792.3568244;-45.120503652039325
1739209792.3568287;-38.13080360867914
1739209792.3568327;-45.120503652039325
1739209792.356837;-45.120503652039325
1739209792.356841;-45.120503652039325
1739209792.3568454;-45.120503652039325
1739209792.3568497;-30.49652367304973
1739209792.3568537;-38.13080360867914
1739209792.356858;-33.981070128970906
1739209792.3568623;-26.991370085610722
1739209792.3568664;-38.13080360867914
1739209792.3568707;-45.120503652039325
1739209792.356875;-35.57807855764607
1739209792.356879;-32.816014438256545
1739209792.3568833;-45.120503652039325
1739209792.3568876;-38.13080360867914
1739209792.3568916;-38.13080360867914
1739209792.356896;-45.120503652039325
1739209792.3569002;-35.57807855764607
1739209792.3569043;-45.120503652039325
1739209792.3569086;-35.57807855764607
1739209792.3569126;-33.981070128970906
1739209792.356917;-45.120503652039325
1739209792.3569212;-45.120503652039325
1739209792.3569252;-45.120503652039325
1739209792.3569295;-45.120503652039325
1739209792.3569338;-45.120503652039325
1739209792.356938;-45.120503652039325
1739209792.3569422;-45.120503652039325
1739209792.3569465;-45.120503652039325
1739209792.3569505;-38.13080360867914
1739209792.3569548;-45.120503652039325
1739209792.356959;-38.13080360867914
1739209792.3569632;-33.981070128970906
1739209792.3569674;-45.120503652039325
1739209792.3569717;-38.13080360867914
1739209792.3569758;-45.120503652039325
1739209792.35698;-33.981070128970906
1739209792.3569844;-31.141103565318915
1739209792.3569884;-38.13080360867914
1739209792.3569927;-45.120503652039325
1739209792.3569968;-45.120503652039325
1739209792.357001;-45.120503652039325
1739209792.3570054;-38.13080360867914
1739209792.3570094;-38.13080360867914
1739209792.3570137;-45.120503652039325
1739209792.357018;-33.981070128970906
1739209792.357022;-38.13080360867914
1739209792.3570263;-45.120503652039325
1739209792.3570318;-33.981070128970906
1739209792.357037;-33.981070128970906
1739209792.3570426;-45.120503652039325
1739209792.3570478;-45.120503652039325
1739209792.3570533;-38.13080360867914
1739209792.3570585;-38.13080360867914
1739209792.357064;-45.120503652039325
1739209792.3570693;-38.13080360867914
1739209792.3570747;-45.120503652039325
1739209792.35708;-35.57807855764607
1739209792.3570855;-38.13080360867914
1739209792.3570907;-38.13080360867914
1739209792.3570962;-45.120503652039325
1739209792.3571014;-38.13080360867914
1739209792.357107;-38.13080360867914
1739209792.3571122;-38.13080360867914
1739209792.3571177;-45.120503652039325
1739209792.357123;-45.120503652039325
1739209792.3571284;-45.120503652039325
1739209792.3571336;-45.120503652039325
1739209792.357139;-45.120503652039325
1739209792.3571444;-45.120503652039325
1739209792.3571498;-38.13080360867914
1739209792.357155;-45.120503652039325
1739209792.3571606;-38.13080360867914
1739209792.3571658;-33.981070128970906
1739209792.3571713;-45.120503652039325
1739209792.3571765;-45.120503652039325
1739209792.357182;-38.13080360867914
1739209792.3571873;-38.13080360867914
1739209792.3571928;-38.13080360867914
1739209792.357198;-38.13080360867914
1739209792.3572035;-45.120503652039325
1739209792.3572087;-45.120503652039325
1739209792.3572142;-45.120503652039325
1739209792.3572195;-38.13080360867914
1739209792.357225;-35.57807855764607
1739209792.3572302;-45.120503652039325
1739209792.3572357;-38.13080360867914
1739209792.357241;-33.981070128970906
1739209792.3572464;-38.13080360867914
1739209792.3572516;-38.13080360867914
1739209792.3572571;-38.13080360867914
1739209792.3572626;-38.13080360867914
1739209792.3572679;-38.13080360867914
1739209792.3572733;-35.57807855764607
1739209792.3572786;-38.13080360867914
1739209792.357284;-32.816014438256545
1739209792.3572893;-38.13080360867914
1739209792.3572948;-33.981070128970956
1739209792.3573;-45.120503652039325
1739209792.3573055;-33.981070128970906
1739209792.3573108;-45.120503652039325
1739209792.3573163;-45.120503652039325
1739209792.3573215;-38.13080360867914
1739209792.357327;-38.13080360867914
1739209792.3573322;-38.13080360867914
1739209792.3573377;-32.816014438256545
1739209792.357343;-38.13080360867914
1739209792.3573484;-45.120503652039325
1739209792.3573537;-45.120503652039325
1739209792.3573592;-26.991370085610736
1739209792.3573644;-35.57807855764607
1739209792.35737;-45.120503652039325
1739209792.3573751;-33.981070128970906
1739209792.3573806;-38.13080360867914
1739209792.3573859;-45.120503652039325
1739209792.3573914;-38.13080360867914
1739209792.3573966;-38.13080360867914
1739209792.357402;-45.120503652039325
1739209792.3574073;-38.13080360867914
1739209792.3574128;-45.120503652039325
1739209792.357418;-45.120503652039325
1739209792.3574235;-45.120503652039325
1739209792.3574288;-45.120503652039325
1739209792.3574343;-38.13080360867914
1739209792.3574395;-33.981070128970906
1739209792.357445;-33.981070128970906
1739209792.3574502;-38.13080360867914
1739209792.3574557;-38.13080360867914
1739209792.357461;-38.13080360867914
1739209792.3574665;-29.438486411369333
1739209792.3574717;-35.57807855764607
1739209792.3574772;-45.120503652039325
1739209792.3574824;-45.120503652039325
1739209792.357488;-38.13080360867914
1739209792.3574934;-38.13080360867914
1739209792.3574986;-38.13080360867914
1739209792.3575041;-45.120503652039325
1739209792.3575094;-38.13080360867914
1739209792.3575149;-45.120503652039325
1739209792.35752;-45.120503652039325
1739209792.3575256;-45.120503652039325
1739209792.3575308;-45.120503652039325
1739209792.3575363;-45.120503652039325
1739209792.3575416;-38.13080360867914
1739209792.357547;-45.120503652039325
1739209792.3575523;-31.141103565318893
1739209792.3575578;-32.816014438256545
1739209792.357563;-45.120503652039325
1739209792.3575685;-45.120503652039325
1739209792.3575737;-35.57807855764607
1739209792.3575792;-38.13080360867914
1739209792.3575845;-45.120503652039325
1739209792.35759;-45.120503652039325
1739209792.3575952;-45.120503652039325
1739209792.3576007;-45.120503652039325
1739209792.357606;-38.13080360867914
1739209792.3576114;-38.13080360867914
1739209792.3576167;-45.120503652039325
1739209792.3576221;-45.120503652039325
1739209792.3576274;-38.13080360867914
1739209792.3576329;-45.120503652039325
1739209792.3576381;-38.13080360867914
1739209792.3576436;-38.13080360867914
1739209792.3576488;-38.13080360867914
1739209792.3576543;-45.120503652039325
1739209792.3576596;-45.120503652039325
1739209792.357665;-38.13080360867914
1739209792.3576703;-35.57807855764607
1739209792.3576758;-45.120503652039325
1739209792.357681;-32.816014438256545
1739209792.3576865;-30.49652367304973
1739209792.3576918;-45.120503652039325
1739209792.3576972;-45.120503652039325
1739209792.3577025;-32.816014438256545
1739209792.357708;-38.13080360867914
1739209792.3577132;-45.120503652039325
1739209792.3577187;-45.120503652039325
1739209792.3577242;-45.120503652039325
1739209792.3577294;-38.13080360867914
1739209792.357735;-35.57807855764607
1739209792.3577402;-45.120503652039325
1739209792.3577456;-45.120503652039325
1739209792.357751;-45.120503652039325
1739209792.3577564;-38.13080360867914
1739209792.3577616;-45.120503652039325
1739209792.357767;-33.981070128970906
1739209792.3577724;-32.816014438256545
1739209792.3577778;-35.57807855764607
1739209792.357783;-35.57807855764607
1739209792.3577886;-45.120503652039325
1739209792.3577938;-45.120503652039325
1739209792.3577993;-38.13080360867914
1739209792.3578045;-38.13080360867914
1739209792.35781;-45.120503652039325
1739209792.3578153;-45.120503652039325
1739209792.3578207;-32.816014438256545
1739209792.357826;-33.981070128970906
1739209792.3578315;-38.13080360867914
1739209792.3578367;-35.57807855764607
1739209792.3578422;-38.13080360867914
1739209792.3578475;-33.981070128970906
1739209792.357853;-45.120503652039325
1739209792.3578582;-45.120503652039325
1739209792.3578637;-35.57807855764607
1739209792.357869;-35.57807855764607
1739209792.3578744;-45.120503652039325
1739209792.3578796;-45.120503652039325
1739209792.3578851;-35.57807855764607
1739209792.3578904;-38.13080360867914
1739209792.3578959;-38.13080360867914
1739209792.357901;-35.57807855764607
1739209792.3579066;-45.120503652039325
1739209792.3579118;-45.120503652039325
1739209792.3579173;-32.816014438256545
1739209792.3579226;-33.981070128970906
1739209792.357928;-45.120503652039325
1739209792.3579333;-38.13080360867914
1739209792.3579388;-38.13080360867914
1739209792.3579443;-45.120503652039325
1739209792.3579495;-45.120503652039325
1739209792.357955;-45.120503652039325
1739209792.3579602;-38.13080360867914
1739209792.3579657;-38.13080360867914
1739209792.357971;-45.120503652039325
1739209792.3579764;-38.13080360867914
1739209792.3579817;-38.13080360867914
1739209792.3579872;-45.120503652039325
1739209792.3579924;-45.120503652039325
1739209792.357998;-45.120503652039325
1739209792.3580031;-35.57807855764607
1739209792.3580086;-45.120503652039325
1739209792.3580139;-38.13080360867914
1739209792.3580194;-38.13080360867914
1739209792.3580246;-45.120503652039325
1739209792.35803;-33.981070128970906
1739209792.3580353;-38.13080360867914
1739209792.3580408;-45.120503652039325
1739209792.358046;-32.816014438256545
1739209792.3580515;-33.981070128970906
1739209792.3580568;-35.57807855764607
1739209792.3580623;-38.13080360867914
1739209792.3580675;-45.120503652039325
1739209792.358073;-33.981070128970906
1739209792.3580782;-38.13080360867914
1739209792.3580837;-45.120503652039325
1739209792.358089;-35.57807855764607
1739209792.3580945;-38.13080360867914
1739209792.3580997;-38.13080360867914
1739209792.3581052;-38.13080360867914
1739209792.3581104;-45.120503652039325
1739209792.358116;-38.13080360867914
1739209792.3581212;-45.120503652039325
1739209792.3581266;-38.13080360867914
1739209792.358132;-38.13080360867914
1739209792.3581374;-38.13080360867914
1739209792.3581426;-33.981070128970906
1739209792.358148;-38.13080360867914
1739209792.3581533;-45.120503652039325
1739209792.3581588;-38.13080360867914
1739209792.358164;-38.13080360867914
1739209792.3581696;-45.120503652039325
1739209792.358175;-45.120503652039325
1739209792.3581803;-45.120503652039325
1739209792.3581858;-38.13080360867914
1739209792.358191;-38.13080360867914
1739209792.3581965;-45.120503652039325
1739209792.3582017;-38.13080360867914
1739209792.3582072;-35.57807855764607
1739209792.3582125;-38.13080360867914
1739209792.358218;-45.120503652039325
1739209792.3582232;-38.13080360867914
1739209792.3582287;-38.13080360867914
1739209792.358234;-35.57807855764607
1739209792.3582394;-45.120503652039325
