CAN Message; 0x24:000090fb34303018
1739209838.384759;-38.13080360867914
1739209838.384761;-45.120503652039325
1739209838.3847632;-38.13080360867914
1739209838.3847654;-38.13080360867914
1739209838.3847675;-35.57807855764607
1739209838.3847697;-35.57807855764607
1739209838.3847718;-38.13080360867914
1739209838.384774;-38.13080360867914
1739209838.384776;-35.57807855764607
1739209838.3847783;-38.13080360867914
1739209838.3847804;-33.981070128970906
1739209838.3847826;-31.141103565318915
1739209838.3847847;-45.120503652039325
1739209838.384787;-38.13080360867914
1739209838.3847892;-35.57807855764607
1739209838.3847914;-45.120503652039325
1739209838.3847935;-38.13080360867914
1739209838.3847957;-38.13080360867914
1739209838.3847978;-38.13080360867914
1739209838.3848;-45.120503652039325
1739209838.384802;-45.120503652039325
1739209838.3848042;-45.120503652039325
1739209838.3848064;-38.13080360867914
1739209838.3848085;-38.13080360867914
1739209838.3848107;-45.120503652039325
1739209838.3848128;-45.120503652039325
1739209838.384815;-33.981070128970906
1739209838.3848171;-38.13080360867914
1739209838.3848195;-38.13080360867914
1739209838.3848217;-45.120503652039325
1739209838.3848238;-45.120503652039325
1739209838.384826;-38.13080360867914
1739209838.384828;-33.981070128970906
1739209838.3848302;-45.120503652039325
1739209838.3848324;-33.981070128970906
1739209838.3848345;-33.981070128970906
1739209838.3848367;-38.13080360867914
1739209838.3848388;-45.120503652039325
1739209838.384841;-33.981070128970906
1739209838.384843;-33.981070128970906
1739209838.3848453;-45.120503652039325
1739209838.3848474;-38.13080360867914
1739209838.3848495;-45.120503652039325
1739209838.3848517;-38.13080360867914
1739209838.384854;-32.816014438256545
1739209838.3848562;-45.120503652039325
1739209838.3848584;-45.120503652039325
1739209838.3848605;-38.13080360867914
1739209838.3848627;-33.981070128970906
1739209838.3848648;-45.120503652039325
1739209838.384867;-38.13080360867914
1739209838.384869;-33.981070128970906
1739209838.3848712;-45.120503652039325
1739209838.3848734;-45.120503652039325
1739209838.3848755;-38.13080360867914
1739209838.3848777;-45.120503652039325
1739209838.3848798;-45.120503652039325
1739209838.384882;-45.120503652039325
1739209838.384884;-45.120503652039325
1739209838.3848865;-45.120503652039325
1739209838.3848886;-38.13080360867914
1739209838.3848908;-35.57807855764607
1739209838.384893;-38.13080360867914
1739209838.384895;-38.13080360867914
1739209838.3848972;-45.120503652039325
1739209838.3848994;-45.120503652039325
1739209838.3849015;-38.13080360867914
1739209838.3849037;-33.981070128970906
1739209838.3849058;-35.57807855764607
1739209838.384908;-38.13080360867914
1739209838.38491;-38.13080360867914
1739209838.3849123;-45.120503652039325
1739209838.3849144;-33.981070128970906
1739209838.3849165;-38.13080360867914
1739209838.3849187;-45.120503652039325
1739209838.384921;-45.120503652039325
1739209838.3849232;-45.120503652039325
1739209838.3849254;-45.120503652039325
1739209838.3849275;-45.120503652039325
1739209838.3849297;-35.57807855764607
1739209838.3849318;-38.13080360867914
1739209838.384934;-33.981070128970906
1739209838.384936;-38.13080360867914
1739209838.3849382;-32.816014438256545
1739209838.3849404;-35.57807855764607
1739209838.3849425;-38.13080360867914
1739209838.3849447;-45.120503652039325
1739209838.3849468;-45.120503652039325
1739209838.384949;-38.13080360867914
1739209838.384951;-45.120503652039325
1739209838.3849535;-38.13080360867914
1739209838.3849556;-38.13080360867914
1739209838.3849578;-45.120503652039325
1739209838.38496;-45.120503652039325
1739209838.384962;-45.120503652039325
1739209838.3849642;-45.120503652039325
1739209838.3849664;-45.120503652039325
1739209838.3849685;-45.120503652039325
1739209838.3849707;-45.120503652039325
1739209838.3849728;-45.120503652039325
1739209838.384975;-45.120503652039325
1739209838.384977;-45.120503652039325
1739209838.3849792;-45.120503652039325
1739209838.3849814;-35.57807855764607
1739209838.3849835;-38.13080360867914
1739209838.3849857;-45.120503652039325
1739209838.384988;-38.13080360867914
1739209838.3849902;-33.981070128970906
1739209838.3849924;-31.141103565318915
1739209838.3849945;-45.120503652039325
1739209838.3849967;-38.13080360867914
1739209838.3849988;-35.57807855764607
1739209838.385001;-38.13080360867914
1739209838.385003;-45.120503652039325
1739209838.3850052;-38.13080360867914
1739209838.3850074;-38.13080360867914
1739209838.3850095;-35.57807855764607
1739209838.3850117;-45.120503652039325
1739209838.3850138;-45.120503652039325
1739209838.385016;-38.13080360867914
1739209838.385018;-45.120503652039325
1739209838.3850205;-38.13080360867914
1739209838.3850226;-45.120503652039325
1739209838.3850248;-33.981070128970906
1739209838.385027;-31.141103565318915
1739209838.385029;-45.120503652039325
1739209838.3850312;-45.120503652039325
1739209838.3850334;-38.13080360867914
1739209838.3850355;-38.13080360867914
1739209838.3850377;-35.57807855764607
1739209838.3850398;-38.13080360867914
1739209838.385042;-38.13080360867914
1739209838.385044;-45.120503652039325
1739209838.3850462;-38.13080360867914
1739209838.3850484;-45.120503652039325
1739209838.3850505;-45.120503652039325
1739209838.3850527;-45.120503652039325
1739209838.385055;-35.57807855764607
1739209838.3850572;-45.120503652039325
1739209838.3850594;-45.120503652039325
1739209838.3850615;-33.981070128970906
1739209838.3850636;-45.120503652039325
1739209838.3850658;-33.981070128970906
1739209838.385068;-45.120503652039325
1739209838.38507;-33.981070128970906
1739209838.3850722;-38.13080360867914
1739209838.3850744;-45.120503652039325
1739209838.3850765;-45.120503652039325
1739209838.3850787;-30.49652367304973
1739209838.3850808;-45.120503652039325
1739209838.385083;-38.13080360867914
1739209838.385085;-45.120503652039325
1739209838.3850875;-38.13080360867914
1739209838.3850896;-33.981070128970906
1739209838.3850918;-45.120503652039325
1739209838.385094;-45.120503652039325
1739209838.385096;-31.141103565318915
1739209838.3850982;-38.13080360867914
1739209838.3851004;-38.13080360867914
1739209838.3851025;-32.816014438256545
1739209838.3851047;-38.13080360867914
1739209838.3851068;-45.120503652039325
1739209838.385109;-45.120503652039325
1739209838.385111;-45.120503652039325
1739209838.3851132;-45.120503652039325
1739209838.3851154;-45.120503652039325
1739209838.3851175;-45.120503652039325
1739209838.3851197;-45.120503652039325
1739209838.385122;-45.120503652039325
1739209838.3851242;-38.13080360867914
1739209838.3851264;-38.13080360867914
1739209838.3851285;-45.120503652039325
1739209838.3851306;-38.13080360867914
1739209838.3851328;-45.120503652039325
1739209838.385135;-38.13080360867914
1739209838.385137;-33.981070128970906
1739209838.3851392;-38.13080360867914
1739209838.3851414;-35.57807855764607
1739209838.3851435;-38.13080360867914
1739209838.3851457;-38.13080360867914
1739209838.3851478;-38.13080360867914
1739209838.38515;-45.120503652039325
1739209838.385152;-38.13080360867914
1739209838.3851545;-35.57807855764607
1739209838.3851566;-38.13080360867914
1739209838.3851588;-45.120503652039325
1739209838.385161;-45.120503652039325
1739209838.385163;-38.13080360867914
1739209838.3851652;-45.120503652039325
1739209838.3851674;-35.57807855764607
1739209838.3851695;-38.13080360867914
1739209838.3851717;-35.57807855764607
1739209838.3851738;-35.57807855764607
1739209838.385176;-45.120503652039325
1739209838.385178;-45.120503652039325
1739209838.3851802;-38.13080360867914
1739209838.3851824;-38.13080360867914
1739209838.3851845;-32.816014438256545
1739209838.3851867;-45.120503652039325
1739209838.385189;-35.57807855764607
1739209838.3851912;-33.981070128970906
1739209838.3851933;-35.57807855764607
1739209838.3851955;-38.13080360867914
1739209838.3851976;-45.120503652039325
1739209838.3851998;-45.120503652039325
1739209838.385202;-45.120503652039325
1739209838.385204;-45.120503652039325
1739209838.3852062;-45.120503652039325
1739209838.3852084;-45.120503652039325
1739209838.3852105;-45.120503652039325
1739209838.3852127;-38.13080360867914
1739209838.3852148;-45.120503652039325
1739209838.385217;-38.13080360867914
1739209838.385219;-32.816014438256545
1739209838.3852215;-38.13080360867914
1739209838.3852236;-45.120503652039325
1739209838.3852258;-38.13080360867914
1739209838.385228;-35.57807855764607
1739209838.38523;-45.120503652039325
1739209838.3852322;-45.120503652039325
1739209838.3852344;-45.120503652039325
1739209838.3852365;-38.13080360867914
1739209838.3852386;-45.120503652039325
1739209838.3852408;-35.57807855764607
1739209838.385243;-45.120503652039325
1739209838.385245;-45.120503652039325
1739209838.3852472;-38.13080360867914
1739209838.3852494;-45.120503652039325
1739209838.3852515;-38.13080360867914
1739209838.3852537;-45.120503652039325
1739209838.385256;-38.13080360867914
1739209838.3852582;-38.13080360867914
1739209838.3852603;-35.57807855764607
1739209838.3852625;-38.13080360867914
1739209838.3852646;-45.120503652039325
1739209838.3852668;-45.120503652039325
1739209838.385269;-38.13080360867914
1739209838.385271;-26.991370085610736
1739209838.3852732;-35.57807855764607
1739209838.3852754;-45.120503652039325
1739209838.3852775;-45.120503652039325
1739209838.3852797;-30.49652367304973
1739209838.3852818;-38.13080360867914
1739209838.385284;-45.120503652039325
1739209838.385286;-38.13080360867914
1739209838.3852885;-38.13080360867914
1739209838.3852906;-45.120503652039325
1739209838.3852928;-45.120503652039325
1739209838.385295;-38.13080360867914
1739209838.385297;-45.120503652039325
1739209838.3852992;-45.120503652039325
1739209838.3853014;-45.120503652039325
1739209838.3853035;-38.13080360867914
1739209838.3853056;-31.141103565318893
1739209838.3853078;-33.981070128970906
1739209838.38531;-38.13080360867914
1739209838.385312;-45.120503652039325
1739209838.3853142;-35.57807855764607
1739209838.3853164;-38.13080360867914
1739209838.3853185;-45.120503652039325
1739209838.3853207;-45.120503652039325
1739209838.385323;-35.57807855764607
1739209838.3853252;-45.120503652039325
1739209838.3853273;-45.120503652039325
1739209838.3853295;-45.120503652039325
1739209838.3853316;-38.13080360867914
1739209838.3853338;-45.120503652039325
1739209838.385336;-45.120503652039325
1739209838.385338;-35.57807855764607
1739209838.3853402;-38.13080360867914
1739209838.3853424;-45.120503652039325
1739209838.3853445;-38.13080360867914
1739209838.3853467;-45.120503652039325
1739209838.3853488;-45.120503652039325
1739209838.385351;-38.13080360867914
1739209838.385353;-35.57807855764607
1739209838.3853555;-45.120503652039325
1739209838.3853576;-30.49652367304973
1739209838.3853598;-31.141103565318893
1739209838.385362;-38.13080360867914
1739209838.385364;-38.13080360867914
1739209838.3853662;-45.120503652039325
1739209838.3853683;-38.13080360867914
1739209838.3853705;-38.13080360867914
1739209838.3853726;-38.13080360867914
1739209838.3853748;-45.120503652039325
1739209838.385377;-45.120503652039325
1739209838.385379;-38.13080360867914
1739209838.3853812;-38.13080360867914
1739209838.3853834;-45.120503652039325
1739209838.3853855;-35.57807855764607
1739209838.3853877;-38.13080360867914
1739209838.38539;-45.120503652039325
1739209838.3853922;-45.120503652039325
1739209838.3853943;-45.120503652039325
1739209838.3853965;-45.120503652039325
1739209838.3853986;-38.13080360867914
1739209838.3854008;-38.13080360867914
1739209838.385403;-45.120503652039325
1739209838.385405;-45.120503652039325
1739209838.3854072;-38.13080360867914
1739209838.3854094;-38.13080360867914
1739209838.3854115;-35.57807855764607
1739209838.3854136;-38.13080360867914
1739209838.3854158;-38.13080360867914
1739209838.385418;-38.13080360867914
1739209838.38542;-33.981070128970906
1739209838.3854225;-45.120503652039325
1739209838.3854246;-33.981070128970906
1739209838.3854268;-38.13080360867914
1739209838.385429;-38.13080360867914
1739209838.385431;-45.120503652039325
1739209838.3854332;-45.120503652039325
1739209838.3854353;-38.13080360867914
1739209838.3854375;-38.13080360867914
1739209838.3854396;-45.120503652039325
1739209838.3854418;-45.120503652039325
1739209838.385444;-45.120503652039325
1739209838.385446;-38.13080360867914
1739209838.3854482;-38.13080360867914
1739209838.3854504;-38.13080360867914
1739209838.3854525;-38.13080360867914
1739209838.3854547;-45.120503652039325
1739209838.385457;-45.120503652039325
1739209838.3854592;-38.13080360867914
1739209838.3854613;-45.120503652039325
1739209838.3854635;-38.13080360867914
1739209838.3854656;-38.13080360867914
1739209838.3854678;-45.120503652039325
1739209838.38547;-45.120503652039325
1739209838.385472;-38.13080360867914
1739209838.3854742;-38.13080360867914
1739209838.3854764;-33.981070128970906
1739209838.3854785;-45.120503652039325
1739209838.3854806;-38.13080360867914
1739209838.3854828;-38.13080360867914
1739209838.385485;-45.120503652039325
1739209838.385487;-38.13080360867914
1739209838.3854895;-38.13080360867914
1739209838.3854916;-35.57807855764607
1739209838.3854938;-38.13080360867914
1739209838.385496;-45.120503652039325
1739209838.385498;-33.981070128970906
1739209838.3855002;-45.120503652039325
1739209838.3855023;-45.120503652039325
1739209838.3855045;-45.120503652039325
1739209838.3855066;-45.120503652039325
1739209838.3855088;-45.120503652039325
1739209838.385511;-38.13080360867914
1739209838.385513;-45.120503652039325
1739209838.3855152;-28.992665084841942
1739209838.3855174;-33.981070128970906
1739209838.3855195;-45.120503652039325
1739209838.3855217;-45.120503652039325
1739209838.385524;-38.13080360867914
1739209838.3855262;-38.13080360867914
1739209838.3855283;-45.120503652039325
1739209838.3855305;-38.13080360867914
1739209838.3855326;-38.13080360867914
1739209838.3855348;-45.120503652039325
1739209838.385537;-38.13080360867914
1739209838.385539;-35.57807855764607
1739209838.3855412;-45.120503652039325
1739209838.3855433;-35.57807855764607
1739209838.3855455;-38.13080360867914
1739209838.3855476;-45.120503652039325
1739209838.3855498;-45.120503652039325
1739209838.385552;-45.120503652039325
1739209838.385554;-33.981070128970906
1739209838.3855565;-38.13080360867914
1739209838.3855586;-45.120503652039325
1739209838.3855608;-45.120503652039325
1739209838.385563;-38.13080360867914
1739209838.385565;-38.13080360867914
1739209838.3855672;-32.816014438256545
1739209838.3855693;-28.992665084841942
1739209838.3855715;-45.120503652039325
1739209838.3855736;-38.13080360867914
1739209838.3855758;-35.57807855764607
1739209838.385578;-45.120503652039325
1739209838.38558;-45.120503652039325
1739209838.3855822;-35.57807855764607
1739209838.3855844;-38.13080360867914
1739209838.3855865;-38.13080360867914
1739209838.3855886;-38.13080360867914
1739209838.385591;-38.13080360867914
1739209838.3855932;-45.120503652039325
1739209838.3855953;-45.120503652039325
1739209838.3855975;-38.13080360867914
1739209838.3855996;-38.13080360867914
1739209838.3856018;-38.13080360867914
1739209838.385604;-30.49652367304973
1739209838.385606;-45.120503652039325
1739209838.3856082;-38.13080360867914
1739209838.3856103;-38.13080360867914
1739209838.3856125;-45.120503652039325
1739209838.3856146;-45.120503652039325
1739209838.3856168;-45.120503652039325
1739209838.385619;-38.13080360867914
1739209838.385621;-38.13080360867914
1739209838.3856235;-38.13080360867914
1739209838.3856256;-38.13080360867914
1739209838.3856277;-33.981070128970906
1739209838.38563;-38.13080360867914
1739209838.385632;-45.120503652039325
1739209838.3856342;-32.816014438256545
1739209838.3856363;-38.13080360867914
1739209838.3856385;-45.120503652039325
1739209838.3856406;-33.981070128970906
1739209838.3856428;-45.120503652039325
1739209838.385645;-45.120503652039325
1739209838.385647;-38.13080360867914
1739209838.3856492;-33.981070128970906
1739209838.3856514;-45.120503652039325
1739209838.3856535;-38.13080360867914
1739209838.3856556;-33.981070128970906
1739209838.385658;-45.120503652039325
1739209838.3856602;-45.120503652039325
1739209838.3856623;-33.981070128970906
1739209838.3856645;-45.120503652039325
1739209838.3856666;-45.120503652039325
1739209838.3856688;-45.120503652039325
1739209838.385671;-45.120503652039325
1739209838.385673;-38.13080360867914
1739209838.3856752;-45.120503652039325
1739209838.3856773;-45.120503652039325
1739209838.3856795;-45.120503652039325
1739209838.3856816;-38.13080360867914
1739209838.3856838;-45.120503652039325
1739209838.385686;-38.13080360867914
1739209838.385688;-38.13080360867914
1739209838.3856902;-33.981070128970906
1739209838.3856926;-35.57807855764607
1739209838.3856947;-38.13080360867914
1739209838.385697;-38.13080360867914
1739209838.385699;-38.13080360867914
1739209838.3857012;-38.13080360867914
1739209838.3857033;-45.120503652039325
1739209838.3857055;-38.13080360867914
1739209838.3857076;-45.120503652039325
1739209838.3857098;-45.120503652039325
1739209838.385712;-35.57807855764607
1739209838.385714;-45.120503652039325
1739209838.3857162;-45.120503652039325
1739209838.3857183;-45.120503652039325
1739209838.3857205;-45.120503652039325
1739209838.3857226;-45.120503652039325
1739209838.385725;-45.120503652039325
1739209838.3857272;-45.120503652039325
1739209838.3857293;-45.120503652039325
1739209838.3857315;-45.120503652039325
1739209838.3857336;-35.57807855764607
1739209838.3857358;-38.13080360867914
1739209838.385738;-38.13080360867914
1739209838.38574;-38.13080360867914
1739209838.3857422;-30.49652367304973
1739209838.3857443;-27.267205301931607
1739209838.3857465;-45.120503652039325
1739209838.3857486;-45.120503652039325
1739209838.3857508;-38.13080360867914
1739209838.385753;-38.13080360867914
1739209838.385755;-45.120503652039325
1739209838.3857572;-38.13080360867914
1739209838.3857596;-38.13080360867914
1739209838.3857617;-38.13080360867914
1739209838.385764;-38.13080360867914
1739209838.385766;-38.13080360867914
1739209838.3857682;-45.120503652039325
1739209838.3857703;-45.120503652039325
1739209838.3857725;-45.120503652039325
1739209838.3857746;-38.13080360867914
1739209838.3857768;-32.816014438256545
1739209838.385779;-31.141103565318915
1739209838.385781;-45.120503652039325
1739209838.3857832;-45.120503652039325
1739209838.3857853;-38.13080360867914
1739209838.3857875;-38.13080360867914
1739209838.3857896;-45.120503652039325
1739209838.385792;-38.13080360867914
1739209838.3857942;-45.120503652039325
1739209838.3857963;-45.120503652039325
1739209838.3857985;-45.120503652039325
1739209838.3858006;-38.13080360867914
1739209838.3858027;-38.13080360867914
1739209838.385805;-38.13080360867914
1739209838.385807;-33.981070128970906
1739209838.3858092;-45.120503652039325
1739209838.3858113;-38.13080360867914
1739209838.3858135;-38.13080360867914
1739209838.3858156;-45.120503652039325
1739209838.3858178;-45.120503652039325
1739209838.38582;-45.120503652039325
1739209838.385822;-38.13080360867914
1739209838.3858242;-32.816014438256545
1739209838.3858266;-45.120503652039325
1739209838.3858287;-33.981070128970906
1739209838.3858309;-27.267205301931607
1739209838.385833;-38.13080360867914
1739209838.3858352;-38.13080360867914
1739209838.3858373;-45.120503652039325
1739209838.3858395;-32.816014438256545
1739209838.3858416;-38.13080360867914
1739209838.3858438;-45.120503652039325
1739209838.385846;-38.13080360867914
1739209838.385848;-29.438486411369347
1739209838.3858502;-38.13080360867914
1739209838.3858523;-38.13080360867914
1739209838.3858545;-35.57807855764607
1739209838.3858566;-38.13080360867914
1739209838.385859;-45.120503652039325
1739209838.3858612;-38.13080360867914
1739209838.3858633;-35.57807855764607
1739209838.3858654;-38.13080360867914
1739209838.3858676;-45.120503652039325
1739209838.3858697;-38.13080360867914
1739209838.385872;-38.13080360867914
1739209838.385874;-45.120503652039325
1739209838.3858762;-45.120503652039325
1739209838.3858783;-33.981070128970906
1739209838.3858805;-35.57807855764607
1739209838.3858826;-31.141103565318915
1739209838.3858848;-38.13080360867914
1739209838.385887;-45.120503652039325
1739209838.385889;-38.13080360867914
1739209838.3858912;-35.57807855764607
1739209838.3858936;-38.13080360867914
1739209838.3858957;-45.120503652039325
1739209838.3858979;-45.120503652039325
1739209838.3859;-45.120503652039325
1739209838.3859022;-33.981070128970906
1739209838.3859043;-45.120503652039325
1739209838.3859065;-45.120503652039325
1739209838.3859086;-38.13080360867914
1739209838.3859107;-38.13080360867914
1739209838.385913;-38.13080360867914
1739209838.385915;-45.120503652039325
1739209838.3859172;-45.120503652039325
1739209838.3859193;-38.13080360867914
1739209838.3859215;-38.13080360867914
1739209838.3859236;-45.120503652039325
1739209838.385926;-38.13080360867914
1739209838.3859282;-45.120503652039325
1739209838.3859303;-38.13080360867914
1739209838.3859324;-45.120503652039325
1739209838.3859346;-38.13080360867914
1739209838.3859367;-35.57807855764607
1739209838.385939;-45.120503652039325
1739209838.385941;-38.13080360867914
1739209838.3859432;-38.13080360867914
1739209838.3859453;-32.816014438256545
1739209838.3859475;-38.13080360867914
1739209838.3859496;-35.57807855764607
1739209838.3859518;-38.13080360867914
1739209838.385954;-45.120503652039325
1739209838.385956;-38.13080360867914
1739209838.3859582;-45.120503652039325
1739209838.3859606;-38.13080360867914
1739209838.3859627;-38.13080360867914
1739209838.3859649;-38.13080360867914
1739209838.385967;-45.120503652039325
1739209838.3859692;-45.120503652039325
1739209838.3859713;-45.120503652039325
1739209838.3859735;-45.120503652039325
1739209838.3859756;-45.120503652039325
1739209838.3859777;-33.981070128970906
1739209838.38598;-32.816014438256545
1739209838.385982;-38.13080360867914
1739209838.3859842;-45.120503652039325
1739209838.3859863;-35.57807855764607
1739209838.3859885;-30.49652367304973
1739209838.3859906;-45.120503652039325
1739209838.385993;-45.120503652039325
1739209838.3859951;-45.120503652039325
1739209838.3859973;-38.13080360867914
1739209838.3859994;-38.13080360867914
1739209838.3860016;-45.120503652039325
1739209838.3860037;-45.120503652039325
1739209838.3860059;-38.13080360867914
1739209838.386008;-38.13080360867914
1739209838.3860102;-45.120503652039325
1739209838.3860123;-38.13080360867914
1739209838.3860145;-38.13080360867914
1739209838.3860166;-38.13080360867914
1739209838.3860188;-45.120503652039325
1739209838.386021;-38.13080360867914
1739209838.386023;-32.816014438256545
1739209838.3860252;-45.120503652039325
1739209838.3860276;-38.13080360867914
1739209838.3860297;-35.57807855764607
1739209838.3860319;-33.981070128970906
1739209838.386034;-38.13080360867914
1739209838.3860362;-45.120503652039325
1739209838.3860383;-38.13080360867914
1739209838.3860404;-45.120503652039325
1739209838.3860426;-45.120503652039325
1739209838.3860447;-45.120503652039325
1739209838.386047;-45.120503652039325
1739209838.386049;-45.120503652039325
1739209838.3860512;-38.13080360867914
1739209838.3860533;-35.57807855764607
1739209838.3860555;-38.13080360867914
1739209838.3860576;-45.120503652039325
1739209838.38606;-45.120503652039325
1739209838.3860621;-38.13080360867914
1739209838.3860643;-45.120503652039325
1739209838.3860664;-45.120503652039325
1739209838.3860686;-38.13080360867914
1739209838.3860707;-35.57807855764607
1739209838.3860729;-45.120503652039325
1739209838.386075;-29.438486411369333
1739209838.3860772;-31.141103565318915
1739209838.3860793;-45.120503652039325
1739209838.3860815;-38.13080360867914
1739209838.3860836;-38.13080360867914
1739209838.3860857;-45.120503652039325
1739209838.386088;-38.13080360867914
1739209838.38609;-45.120503652039325
1739209838.3860922;-35.57807855764607
1739209838.3860946;-45.120503652039325
1739209838.3860967;-32.816014438256545
1739209838.3860989;-45.120503652039325
1739209838.386101;-45.120503652039325
1739209838.3861032;-45.120503652039325
1739209838.3861053;-45.120503652039325
1739209838.3861074;-38.13080360867914
1739209838.3861096;-38.13080360867914
1739209838.3861117;-45.120503652039325
1739209838.386114;-32.816014438256545
1739209838.386116;-38.13080360867914
1739209838.3861182;-45.120503652039325
1739209838.3861203;-38.13080360867914
1739209838.3861225;-35.57807855764607
1739209838.3861246;-38.13080360867914
1739209838.386127;-32.816014438256545
1739209838.3861291;-38.13080360867914
1739209838.3861313;-45.120503652039325
1739209838.3861334;-45.120503652039325
1739209838.3861356;-45.120503652039325
1739209838.3861377;-38.13080360867914
1739209838.3861399;-45.120503652039325
1739209838.386142;-45.120503652039325
1739209838.3861442;-45.120503652039325
1739209838.3861463;-45.120503652039325
1739209838.3861485;-38.13080360867914
1739209838.3861506;-38.13080360867914
1739209838.3861527;-45.120503652039325
1739209838.386155;-35.57807855764607
1739209838.386157;-38.13080360867914
1739209838.3861592;-38.13080360867914
1739209838.3861616;-32.816014438256545
1739209838.3861637;-38.13080360867914
1739209838.3861659;-45.120503652039325
1739209838.386168;-45.120503652039325
1739209838.3861701;-45.120503652039325
1739209838.3861723;-45.120503652039325
1739209838.3861744;-45.120503652039325
1739209838.3861766;-45.120503652039325
1739209838.3861787;-35.57807855764607
1739209838.3861809;-38.13080360867914
1739209838.386183;-45.120503652039325
1739209838.3861852;-38.13080360867914
1739209838.3861873;-32.816014438256545
1739209838.3861895;-38.13080360867914
1739209838.3861916;-45.120503652039325
1739209838.386194;-35.57807855764607
1739209838.3861961;-38.13080360867914
1739209838.3861983;-38.13080360867914
1739209838.3862004;-45.120503652039325
1739209838.3862026;-45.120503652039325
1739209838.3862047;-38.13080360867914
1739209838.3862069;-38.13080360867914
1739209838.386209;-38.13080360867914
1739209838.3862112;-38.13080360867914
1739209838.3862133;-38.13080360867914
1739209838.3862154;-33.981070128970906
1739209838.3862176;-45.120503652039325
1739209838.3862197;-33.981070128970906
1739209838.386222;-38.13080360867914
1739209838.386224;-45.120503652039325
1739209838.3862262;-38.13080360867914
1739209838.3862286;-38.13080360867914
1739209838.3862307;-45.120503652039325
1739209838.3862329;-31.141103565318915
1739209838.386235;-38.13080360867914
1739209838.3862371;-38.13080360867914
1739209838.3862393;-45.120503652039325
1739209838.3862414;-33.981070128970906
1739209838.3862436;-35.57807855764607
1739209838.386249;-38.13080360867914
1739209838.3862548;-45.120503652039325
1739209838.3862603;-30.49652367304973
1739209838.3862658;-45.120503652039325
1739209838.3862715;-45.120503652039325
1739209838.386277;-45.120503652039325
1739209838.3862827;-38.13080360867914
1739209838.3862882;-35.57807855764607
1739209838.3862936;-35.57807855764607
1739209838.3862994;-45.120503652039325
1739209838.3863049;-31.141103565318915
1739209838.3863103;-33.981070128970906
1739209838.386316;-45.120503652039325
1739209838.3863215;-45.120503652039325
1739209838.386327;-38.13080360867914
1739209838.3863328;-35.57807855764607
1739209838.3863382;-38.13080360867914
1739209838.386344;-45.120503652039325
1739209838.3863494;-31.141103565318915
1739209838.386355;-38.13080360867914
1739209838.3863606;-38.13080360867914
1739209838.3863661;-45.120503652039325
1739209838.3863716;-38.13080360867914
1739209838.3863773;-45.120503652039325
1739209838.3863828;-38.13080360867914
1739209838.3863883;-33.981070128970906
1739209838.386394;-30.49652367304973
1739209838.3863995;-38.13080360867914
1739209838.386405;-38.13080360867914
1739209838.3864107;-45.120503652039325
1739209838.3864162;-38.13080360867914
1739209838.386422;-45.120503652039325
1739209838.3864274;-38.13080360867914
1739209838.386433;-35.57807855764607
1739209838.3864386;-33.981070128970906
1739209838.386444;-33.981070128970906
1739209838.3864496;-38.13080360867914
1739209838.3864553;-35.57807855764607
1739209838.3864608;-38.13080360867914
1739209838.3864663;-45.120503652039325
1739209838.386472;-38.13080360867914
1739209838.3864775;-35.57807855764607
1739209838.3864832;-38.13080360867914
1739209838.3864887;-45.120503652039325
1739209838.3864942;-45.120503652039325
1739209838.3865;-38.13080360867914
1739209838.3865054;-35.57807855764607
1739209838.3865108;-38.13080360867914
1739209838.3865166;-45.120503652039325
1739209838.386522;-32.816014438256545
1739209838.3865275;-38.13080360867914
1739209838.3865333;-38.13080360867914
1739209838.3865387;-38.13080360867914
1739209838.3865445;-38.13080360867914
1739209838.38655;-38.13080360867914
1739209838.3865554;-38.13080360867914
1739209838.3865612;-35.57807855764607
1739209838.3865666;-38.13080360867914
1739209838.3865721;-31.141103565318915
1739209838.3865778;-33.981070128970906
1739209838.3865833;-38.13080360867914
1739209838.3865888;-38.13080360867914
1739209838.3865945;-38.13080360867914
1739209838.3866;-45.120503652039325
1739209838.3866055;-38.13080360867914
1739209838.3866112;-38.13080360867914
1739209838.3866167;-45.120503652039325
1739209838.3866224;-45.120503652039325
1739209838.386628;-45.120503652039325
1739209838.3866334;-45.120503652039325
1739209838.386639;-45.120503652039325
1739209838.3866446;-35.57807855764607
1739209838.38665;-45.120503652039325
1739209838.3866558;-38.13080360867914
1739209838.3866613;-38.13080360867914
1739209838.3866668;-35.57807855764607
1739209838.3866725;-33.981070128970906
1739209838.386678;-45.120503652039325
1739209838.3866837;-45.120503652039325
1739209838.3866892;-38.13080360867914
1739209838.3866947;-38.13080360867914
1739209838.3867004;-45.120503652039325
1739209838.3867059;-38.13080360867914
1739209838.3867114;-45.120503652039325
1739209838.386717;-45.120503652039325
1739209838.3867226;-38.13080360867914
1739209838.386728;-38.13080360867914
1739209838.3867338;-45.120503652039325
1739209838.3867393;-38.13080360867914
1739209838.386745;-45.120503652039325
1739209838.3867505;-45.120503652039325
1739209838.386756;-32.816014438256545
1739209838.3867617;-35.57807855764607
1739209838.3867671;-45.120503652039325
1739209838.3867726;-38.13080360867914
1739209838.3867784;-31.141103565318893
1739209838.3867838;-33.981070128970906
1739209838.3867893;-45.120503652039325
1739209838.386795;-45.120503652039325
1739209838.3868005;-38.13080360867914
