CAN Message; 0x1bb:000044b7dc8a8ec9
1739209623.1463423;-33.981070128970906
1739209623.1463468;-33.981070128970906
1739209623.1463513;-33.981070128970906
1739209623.146356;-33.981070128970906
1739209623.1463606;-18.67611775736091
1739209623.1463652;-29.438486411369347
1739209623.1463697;-38.13080360867914
1739209623.1463742;-25.826314394896357
1739209623.146379;-32.81601443825658
1739209623.1463835;-20.888044912671223
1739209623.146388;-38.13080360867914
1739209623.1463926;-38.13080360867914
1739209623.146397;-38.13080360867914
1739209623.146402;-38.13080360867914
1739209623.1464064;-31.141103565318915
1739209623.146411;-33.981070128970906
1739209623.1464155;-33.981070128970906
1739209623.1464202;-38.13080360867914
1739209623.1464248;-28.992665084841942
1739209623.1464293;-30.49652367304973
1739209623.1464338;-45.120503652039325
1739209623.1464384;-45.120503652039325
1739209623.1464431;-33.981070128970906
1739209623.1464477;-23.38864096791655
1739209623.1464522;-45.120503652039325
1739209623.1464567;-30.49652367304973
1739209623.1464612;-35.57807855764607
1739209623.146466;-38.13080360867914
1739209623.1464705;-45.120503652039325
1739209623.146475;-38.13080360867914
1739209623.1464796;-38.13080360867914
1739209623.1464841;-33.981070128970906
1739209623.146489;-45.120503652039325
1739209623.1464934;-38.13080360867914
1739209623.146498;-35.57807855764607
1739209623.1465025;-28.58837851428586
1739209623.146507;-38.13080360867914
1739209623.1465118;-38.13080360867914
1739209623.1465163;-38.13080360867914
1739209623.1465209;-35.57807855764607
1739209623.1465254;-45.120503652039325
1739209623.1465302;-35.57807855764607
1739209623.1465347;-38.13080360867914
1739209623.1465392;-27.267205301931607
1739209623.1465437;-45.120503652039325
1739209623.1465483;-38.13080360867914
1739209623.146553;-28.58837851428586
1739209623.1465576;-21.522148828640407
1739209623.146562;-19.357090149981357
1739209623.1465666;-31.141103565318893
1739209623.1465712;-45.120503652039325
1739209623.146576;-38.13080360867914
1739209623.1465805;-38.13080360867914
1739209623.146585;-32.816014438256545
1739209623.1465895;-35.57807855764607
1739209623.146594;-45.120503652039325
1739209623.1465988;-38.13080360867914
1739209623.1466033;-18.299052888300974
1739209623.1466079;-38.13080360867914
1739209623.1466124;-25.826314394896354
1739209623.1466172;-35.57807855764607
1739209623.1466217;-45.120503652039325
1739209623.1466262;-33.981070128970906
1739209623.1466308;-32.816014438256545
1739209623.1466353;-38.13080360867914
1739209623.14664;-38.13080360867914
1739209623.1466446;-45.120503652039325
1739209623.1466491;-33.981070128970956
1739209623.1466537;-45.120503652039325
1739209623.1466582;-38.13080360867914
1739209623.146663;-45.120503652039325
1739209623.1466675;-45.120503652039325
1739209623.146672;-35.57807855764607
1739209623.1466765;-38.13080360867914
1739209623.146681;-35.57807855764607
1739209623.1466858;-45.120503652039325
1739209623.1466904;-45.120503652039325
1739209623.146695;-45.120503652039325
1739209623.1466994;-45.120503652039325
1739209623.1467042;-45.120503652039325
1739209623.1467087;-33.981070128970956
1739209623.1467133;-23.506823629689542
1739209623.1467178;-45.120503652039325
1739209623.1467223;-31.141103565318893
1739209623.146727;-32.816014438256545
1739209623.1467316;-45.120503652039325
1739209623.1467361;-16.261240254024983
1739209623.1467407;-27.267205301931607
1739209623.1467452;-45.120503652039325
1739209623.14675;-45.120503652039325
1739209623.1467545;-45.120503652039325
1739209623.146759;-45.120503652039325
1739209623.1467636;-45.120503652039325
1739209623.146768;-45.120503652039325
1739209623.1467729;-45.120503652039325
1739209623.1467774;-31.141103565318893
1739209623.146782;-29.438486411369333
1739209623.1467865;-45.120503652039325
1739209623.1467912;-45.120503652039325
1739209623.1467957;-45.120503652039325
1739209623.1468003;-23.75329798047522
1739209623.1468048;-38.13080360867914
1739209623.1468093;-32.816014438256545
1739209623.146814;-45.120503652039325
1739209623.1468186;-45.120503652039325
1739209623.1468232;-9.138071735503067
1739209623.1468277;-22.175841390423358
1739209623.1468322;-35.57807855764607
1739209623.146837;-31.141103565318915
1739209623.1468415;-27.267205301931607
1739209623.146846;-20.695705961394815
1739209623.1468506;-38.13080360867914
1739209623.146855;-27.877744956031417
1739209623.14686;-31.14110356531892
1739209623.1468644;-18.263086266016654
1739209623.146869;-10.382715305572043
1739209623.1468735;-45.120503652039325
1739209623.1468782;-38.13080360867914
1739209623.1468828;-35.57807855764607
1739209623.1468873;-30.49652367304976
1739209623.1468918;-45.120503652039325
1739209623.1468964;-38.13080360867914
1739209623.1469011;-45.120503652039325
1739209623.1469057;-33.981070128970906
1739209623.1469102;-24.746238672633048
1739209623.1469147;-27.267205301931607
1739209623.1469193;-45.120503652039325
1739209623.146924;-32.816014438256545
1739209623.1469285;-32.816014438256545
1739209623.146933;-38.13080360867914
1739209623.1469376;-45.120503652039325
1739209623.1469421;-35.57807855764607
1739209623.146947;-28.992665084841942
1739209623.1469514;-38.13080360867914
1739209623.146956;-45.120503652039325
1739209623.1469605;-38.13080360867914
1739209623.146965;-30.49652367304973
1739209623.1469698;-38.13080360867914
1739209623.1469743;-22.264930561961563
1739209623.1469789;-22.002965041481755
1739209623.1469834;-28.992665084841967
1739209623.1469882;-38.13080360867914
1739209623.1469927;-38.13080360867914
1739209623.1469972;-35.57807855764607
1739209623.1470017;-35.57807855764607
1739209623.1470063;-38.13080360867914
1739209623.147011;-38.13080360867914
1739209623.1470156;-45.120503652039325
1739209623.14702;-28.992665084841942
1739209623.1470246;-38.13080360867914
1739209623.1470292;-45.120503652039325
1739209623.147034;-38.13080360867914
1739209623.1470385;-45.120503652039325
1739209623.147043;-15.347841527766363
1739209623.1470475;-22.002965041481744
1739209623.147052;-45.120503652039325
1739209623.1470568;-38.13080360867914
1739209623.1470613;-38.13080360867914
1739209623.1470659;-32.81601443825658
1739209623.1470704;-33.981070128970906
1739209623.1470752;-33.981070128970906
1739209623.1470797;-38.13080360867914
1739209623.1470842;-38.13080360867914
1739209623.1470888;-38.13080360867914
1739209623.1470933;-33.981070128970906
1739209623.147098;-32.816014438256545
1739209623.1471026;-31.141103565318943
1739209623.1471071;-15.554017859987257
1739209623.1471117;-13.219989474447228
1739209623.1471162;-27.87774495603143
1739209623.147121;-35.57807855764607
1739209623.1471255;-38.13080360867914
1739209623.14713;-31.141103565318915
1739209623.1471345;-38.13080360867914
1739209623.147139;-33.981070128970906
1739209623.1471438;-38.13080360867914
1739209623.1471484;-26.991370085610722
1739209623.147153;-16.283889300503116
1739209623.1471574;-45.120503652039325
1739209623.1471622;-33.981070128970906
1739209623.1471667;-45.120503652039325
1739209623.1471713;-24.438645034577675
1739209623.1471758;-8.405998109914343
1739209623.1471803;-28.58837851428586
1739209623.147185;-33.981070128970906
1739209623.1471896;-31.141103565318915
1739209623.1471941;-38.13080360867914
1739209623.1471987;-45.120503652039325
1739209623.1472032;-45.120503652039325
1739209623.147208;-45.120503652039325
1739209623.1472125;-45.120503652039325
1739209623.147217;-19.089059925837468
1739209623.1472216;-25.077289914212862
1739209623.147226;-38.13080360867914
1739209623.1472309;-31.141103565318915
1739209623.1472354;-25.826314394896364
1739209623.14724;-10.962426375683858
1739209623.1472445;-14.979500436843086
1739209623.1472492;-27.267205301931607
1739209623.1472538;-31.14110356531892
1739209623.1472583;-27.267205301931607
1739209623.1472628;-15.811013340364063
1739209623.1472673;-38.13080360867914
1739209623.147272;-35.57807855764607
1739209623.1472766;-33.981070128970906
1739209623.1472812;-24.151403521958727
1739209623.1472857;-10.634986260023512
1739209623.1472902;-29.438486411369347
1739209623.147295;-38.13080360867914
1739209623.1472995;-31.141103565318915
1739209623.147304;-28.992665084841942
1739209623.1473086;-25.826314394896357
1739209623.147313;-33.981070128970906
1739209623.147318;-28.992665084841967
1739209623.1473224;-45.120503652039325
1739209623.147327;-38.13080360867914
1739209623.1473315;-38.13080360867914
1739209623.1473362;-45.120503652039325
1739209623.1473408;-38.13080360867914
1739209623.1473453;-38.13080360867914
1739209623.1473498;-38.13080360867914
1739209623.1473544;-24.15140352195872
1739209623.1473591;-35.57807855764607
1739209623.1473637;-45.120503652039325
1739209623.1473682;-30.49652367304973
1739209623.1473727;-15.013264998121567
1739209623.1473773;-26.991370085610768
1739209623.147382;-32.816014438256545
1739209623.1473866;-45.120503652039325
1739209623.147391;-38.13080360867914
1739209623.1473956;-45.120503652039325
1739209623.1474001;-38.13080360867914
1739209623.147405;-45.120503652039325
1739209623.1474094;-38.13080360867914
1739209623.147414;-38.13080360867914
1739209623.1474185;-38.13080360867914
1739209623.147423;-38.13080360867914
1739209623.1474278;-31.141103565318943
1739209623.1474323;-45.120503652039325
1739209623.1474369;-38.13080360867914
1739209623.1474414;-38.13080360867914
1739209623.1474462;-45.120503652039325
1739209623.1474507;-33.981070128970906
1739209623.1474552;-45.120503652039325
1739209623.1474597;-23.16150712794696
1739209623.1474643;-26.035653463252796
1739209623.147469;-33.981070128970906
1739209623.1474736;-38.13080360867914
1739209623.147478;-32.816014438256545
1739209623.1474826;-45.120503652039325
1739209623.1474872;-45.120503652039325
1739209623.147492;-38.13080360867914
1739209623.1474965;-45.120503652039325
1739209623.147501;-29.438486411369333
1739209623.1475055;-38.13080360867914
1739209623.14751;-45.120503652039325
1739209623.1475148;-38.13080360867914
1739209623.1475194;-32.816014438256545
1739209623.1475239;-33.981070128970906
1739209623.1475284;-45.120503652039325
1739209623.1475332;-38.13080360867914
1739209623.1475377;-45.120503652039325
1739209623.1475422;-23.75329798047522
1739209623.1475468;-17.600019173844906
1739209623.1475513;-13.706005918034618
1739209623.147556;-24.746238672633048
1739209623.1475606;-33.981070128970906
1739209623.1475651;-45.120503652039325
1739209623.1475675;-18.29905288830097
1739209623.1475697;-28.992665084841942
1739209623.147572;-45.120503652039325
1739209623.1475744;-33.981070128970906
1739209623.1475766;-45.120503652039325
1739209623.147579;-18.836614351536177
1739209623.147581;-26.991370085610736
1739209623.1475835;-45.120503652039325
1739209623.1475859;-35.57807855764607
1739209623.147588;-33.981070128970906
1739209623.1475904;-25.62660358559016
1739209623.1475928;-45.120503652039325
1739209623.147595;-45.120503652039325
1739209623.1475973;-35.57807855764607
1739209623.1475995;-38.13080360867914
1739209623.1476018;-45.120503652039325
1739209623.1476042;-38.13080360867914
1739209623.1476064;-45.120503652039325
1739209623.1476088;-28.992665084841942
1739209623.1476111;-38.13080360867914
1739209623.1476133;-45.120503652039325
1739209623.1476157;-45.120503652039325
1739209623.1476178;-38.13080360867914
1739209623.1476202;-32.816014438256545
1739209623.1476226;-33.981070128970906
1739209623.1476247;-38.13080360867914
1739209623.147627;-38.13080360867914
1739209623.1476295;-38.13080360867914
1739209623.1476316;-38.13080360867914
1739209623.147634;-45.120503652039325
1739209623.1476364;-45.120503652039325
1739209623.1476386;-45.120503652039325
1739209623.147641;-45.120503652039325
1739209623.147643;-45.120503652039325
1739209623.1476455;-38.13080360867914
1739209623.1476479;-38.13080360867914
1739209623.14765;-35.57807855764607
1739209623.1476524;-38.13080360867914
1739209623.1476548;-45.120503652039325
1739209623.147657;-38.13080360867914
1739209623.1476593;-45.120503652039325
1739209623.1476614;-38.13080360867914
1739209623.1476638;-27.267205301931607
1739209623.1476662;-38.13080360867914
1739209623.1476684;-38.13080360867914
1739209623.1476707;-38.13080360867914
1739209623.1476731;-33.981070128970906
1739209623.1476753;-38.13080360867914
1739209623.1476777;-38.13080360867914
1739209623.1476798;-45.120503652039325
1739209623.1476822;-35.57807855764607
1739209623.1476846;-45.120503652039325
1739209623.1476867;-45.120503652039325
1739209623.147689;-45.120503652039325
1739209623.1476915;-38.13080360867914
1739209623.1476936;-38.13080360867914
1739209623.147696;-38.13080360867914
1739209623.1476984;-45.120503652039325
1739209623.1477005;-38.13080360867914
1739209623.147703;-35.57807855764607
1739209623.147705;-45.120503652039325
1739209623.1477075;-45.120503652039325
1739209623.1477098;-33.981070128970906
1739209623.147712;-38.13080360867914
1739209623.1477144;-35.57807855764607
1739209623.1477168;-35.57807855764607
1739209623.147719;-31.141103565318915
1739209623.1477213;-38.13080360867914
1739209623.1477234;-38.13080360867914
1739209623.1477258;-45.120503652039325
1739209623.1477282;-38.13080360867914
1739209623.1477304;-45.120503652039325
1739209623.1477327;-38.13080360867914
1739209623.147735;-35.57807855764607
1739209623.1477373;-33.981070128970906
1739209623.1477396;-33.981070128970906
1739209623.147742;-38.13080360867914
1739209623.1477442;-38.13080360867914
1739209623.1477466;-38.13080360867914
1739209623.1477487;-45.120503652039325
1739209623.147751;-45.120503652039325
1739209623.1477535;-45.120503652039325
1739209623.1477556;-30.49652367304973
1739209623.147758;-33.981070128970906
1739209623.1477604;-38.13080360867914
1739209623.1477625;-45.120503652039325
1739209623.147765;-33.981070128970906
1739209623.147767;-38.13080360867914
1739209623.1477695;-38.13080360867914
1739209623.1477718;-35.57807855764607
1739209623.147774;-31.141103565318915
1739209623.1477764;-33.981070128970906
1739209623.1477787;-45.120503652039325
1739209623.147781;-45.120503652039325
1739209623.1477833;-35.57807855764607
1739209623.1477854;-45.120503652039325
1739209623.1477878;-45.120503652039325
1739209623.1477902;-45.120503652039325
1739209623.1477923;-33.981070128970906
1739209623.1477947;-38.13080360867914
1739209623.147797;-38.13080360867914
1739209623.1477993;-38.13080360867914
1739209623.1478016;-45.120503652039325
1739209623.147804;-38.13080360867914
1739209623.1478062;-45.120503652039325
1739209623.1478086;-38.13080360867914
1739209623.1478107;-32.816014438256545
1739209623.147813;-33.981070128970906
1739209623.1478155;-45.120503652039325
1739209623.1478176;-45.120503652039325
1739209623.14782;-38.13080360867914
1739209623.1478224;-45.120503652039325
1739209623.1478245;-45.120503652039325
1739209623.147827;-38.13080360867914
1739209623.147829;-38.13080360867914
1739209623.1478314;-45.120503652039325
1739209623.1478338;-38.13080360867914
1739209623.147836;-38.13080360867914
1739209623.1478384;-38.13080360867914
1739209623.1478407;-38.13080360867914
1739209623.147843;-45.120503652039325
1739209623.1478453;-38.13080360867914
1739209623.1478474;-38.13080360867914
1739209623.1478498;-38.13080360867914
1739209623.1478522;-38.13080360867914
1739209623.1478543;-38.13080360867914
1739209623.1478567;-45.120503652039325
1739209623.147859;-38.13080360867914
1739209623.1478612;-38.13080360867914
1739209623.1478636;-45.120503652039325
1739209623.147866;-38.13080360867914
1739209623.1478682;-38.13080360867914
1739209623.1478705;-45.120503652039325
1739209623.1478727;-38.13080360867914
1739209623.147875;-38.13080360867914
1739209623.1478775;-45.120503652039325
1739209623.1478796;-45.120503652039325
1739209623.147882;-38.13080360867914
1739209623.1478844;-45.120503652039325
1739209623.1478865;-45.120503652039325
1739209623.147889;-45.120503652039325
1739209623.147891;-45.120503652039325
1739209623.1478934;-38.13080360867914
1739209623.1478958;-35.57807855764607
1739209623.147898;-35.57807855764607
1739209623.1479003;-38.13080360867914
1739209623.1479027;-38.13080360867914
1739209623.1479049;-32.816014438256545
1739209623.1479073;-35.57807855764607
1739209623.1479094;-45.120503652039325
1739209623.1479118;-45.120503652039325
1739209623.1479142;-38.13080360867914
1739209623.1479163;-33.981070128970906
1739209623.1479187;-45.120503652039325
1739209623.147921;-45.120503652039325
1739209623.1479232;-45.120503652039325
1739209623.1479256;-45.120503652039325
1739209623.147928;-45.120503652039325
1739209623.1479301;-45.120503652039325
1739209623.1479325;-38.13080360867914
1739209623.1479347;-45.120503652039325
1739209623.147937;-38.13080360867914
1739209623.1479394;-45.120503652039325
1739209623.1479416;-38.13080360867914
1739209623.147944;-33.981070128970906
1739209623.1479464;-45.120503652039325
1739209623.1479485;-45.120503652039325
1739209623.147951;-32.816014438256545
1739209623.147953;-38.13080360867914
1739209623.1479554;-45.120503652039325
1739209623.1479578;-45.120503652039325
1739209623.14796;-45.120503652039325
1739209623.1479623;-45.120503652039325
1739209623.1479647;-38.13080360867914
1739209623.1479669;-38.13080360867914
1739209623.1479692;-45.120503652039325
1739209623.1479714;-45.120503652039325
1739209623.1479738;-35.57807855764607
1739209623.1479762;-35.57807855764607
1739209623.1479783;-45.120503652039325
1739209623.1479807;-45.120503652039325
1739209623.147983;-35.57807855764607
1739209623.1479852;-38.13080360867914
1739209623.1479876;-32.816014438256545
1739209623.14799;-38.13080360867914
1739209623.1479921;-35.57807855764607
1739209623.1479945;-38.13080360867914
1739209623.1479967;-33.981070128970906
1739209623.147999;-31.141103565318893
1739209623.1480014;-45.120503652039325
1739209623.1480036;-38.13080360867914
1739209623.148006;-45.120503652039325
1739209623.1480083;-38.13080360867914
1739209623.1480105;-38.13080360867914
1739209623.1480129;-28.992665084841942
1739209623.148015;-45.120503652039325
1739209623.1480174;-28.992665084841967
1739209623.1480198;-35.57807855764607
1739209623.148022;-45.120503652039325
1739209623.1480243;-32.816014438256545
1739209623.1480267;-38.13080360867914
1739209623.1480289;-45.120503652039325
1739209623.1480312;-45.120503652039325
1739209623.1480334;-32.816014438256545
1739209623.1480358;-25.826314394896357
1739209623.1480381;-38.13080360867914
1739209623.1480403;-35.57807855764607
1739209623.1480427;-45.120503652039325
1739209623.148045;-38.13080360867914
1739209623.1480472;-38.13080360867914
1739209623.1480496;-45.120503652039325
1739209623.148052;-45.120503652039325
1739209623.1480541;-31.141103565318943
1739209623.1480565;-45.120503652039325
1739209623.1480587;-38.13080360867914
1739209623.148061;-45.120503652039325
1739209623.1480634;-45.120503652039325
1739209623.1480656;-45.120503652039325
1739209623.148068;-38.13080360867914
1739209623.1480703;-35.57807855764607
1739209623.1480725;-28.992665084841942
1739209623.1480749;-45.120503652039325
1739209623.148077;-45.120503652039325
1739209623.1480794;-45.120503652039325
1739209623.1480818;-33.981070128970906
1739209623.148084;-38.13080360867914
1739209623.1480863;-45.120503652039325
1739209623.1480887;-45.120503652039325
1739209623.1480908;-35.57807855764607
1739209623.1480932;-45.120503652039325
1739209623.1480956;-45.120503652039325
1739209623.1480978;-45.120503652039325
1739209623.1481001;-45.120503652039325
1739209623.1481023;-38.13080360867914
1739209623.1481047;-38.13080360867914
1739209623.148107;-35.57807855764607
1739209623.1481092;-38.13080360867914
1739209623.1481116;-45.120503652039325
1739209623.148114;-45.120503652039325
1739209623.148116;-38.13080360867914
1739209623.1481185;-38.13080360867914
1739209623.1481206;-45.120503652039325
1739209623.148123;-45.120503652039325
1739209623.1481254;-45.120503652039325
1739209623.1481276;-38.13080360867914
1739209623.14813;-35.57807855764607
1739209623.1481323;-35.57807855764607
1739209623.1481345;-38.13080360867914
1739209623.1481369;-38.13080360867914
1739209623.148139;-38.13080360867914
1739209623.1481414;-45.120503652039325
1739209623.1481438;-45.120503652039325
1739209623.148146;-33.981070128970906
1739209623.1481483;-45.120503652039325
1739209623.1481507;-45.120503652039325
1739209623.1481528;-45.120503652039325
1739209623.1481552;-38.13080360867914
1739209623.1481576;-45.120503652039325
1739209623.1481597;-45.120503652039325
1739209623.1481621;-45.120503652039325
1739209623.1481643;-33.981070128970906
1739209623.1481667;-38.13080360867914
1739209623.148169;-38.13080360867914
1739209623.1481712;-45.120503652039325
1739209623.1481736;-38.13080360867914
1739209623.148176;-35.57807855764607
1739209623.148178;-38.13080360867914
1739209623.1481805;-45.120503652039325
1739209623.1481826;-33.981070128970906
1739209623.148185;-38.13080360867914
1739209623.1481874;-45.120503652039325
1739209623.1481895;-38.13080360867914
1739209623.148192;-38.13080360867914
1739209623.1481943;-38.13080360867914
1739209623.1481965;-45.120503652039325
1739209623.1481988;-45.120503652039325
1739209623.148201;-45.120503652039325
1739209623.1482034;-38.13080360867914
1739209623.1482058;-38.13080360867914
1739209623.148208;-45.120503652039325
1739209623.1482103;-45.120503652039325
1739209623.1482127;-45.120503652039325
1739209623.1482148;-38.13080360867914
1739209623.1482172;-45.120503652039325
1739209623.1482196;-45.120503652039325
1739209623.1482217;-38.13080360867914
1739209623.148224;-35.57807855764607
1739209623.1482263;-45.120503652039325
1739209623.1482286;-45.120503652039325
1739209623.148231;-35.57807855764607
1739209623.1482332;-32.816014438256545
1739209623.1482356;-45.120503652039325
1739209623.148238;-38.13080360867914
1739209623.14824;-38.13080360867914
1739209623.1482425;-38.13080360867914
1739209623.1482446;-38.13080360867914
1739209623.148247;-38.13080360867914
1739209623.1482494;-38.13080360867914
1739209623.1482515;-38.13080360867914
1739209623.148254;-45.120503652039325
1739209623.1482563;-45.120503652039325
1739209623.1482584;-38.13080360867914
1739209623.1482608;-38.13080360867914
1739209623.148263;-45.120503652039325
1739209623.1482654;-45.120503652039325
1739209623.1482677;-35.57807855764607
1739209623.14827;-38.13080360867914
1739209623.1482723;-45.120503652039325
1739209623.1482747;-33.981070128970906
1739209623.1482768;-31.141103565318915
1739209623.1482792;-38.13080360867914
1739209623.1482816;-45.120503652039325
1739209623.1482837;-45.120503652039325
1739209623.148286;-45.120503652039325
1739209623.1482882;-38.13080360867914
1739209623.1482906;-38.13080360867914
1739209623.148293;-45.120503652039325
1739209623.1482952;-32.816014438256545
1739209623.1482975;-32.816014438256545
1739209623.1483;-45.120503652039325
1739209623.148302;-45.120503652039325
1739209623.1483045;-33.981070128970906
1739209623.1483066;-38.13080360867914
1739209623.148309;-45.120503652039325
1739209623.1483114;-38.13080360867914
1739209623.1483135;-35.57807855764607
1739209623.148316;-45.120503652039325
1739209623.1483183;-45.120503652039325
1739209623.1483204;-38.13080360867914
1739209623.1483228;-45.120503652039325
1739209623.148325;-38.13080360867914
1739209623.1483274;-45.120503652039325
1739209623.1483297;-45.120503652039325
1739209623.1483319;-45.120503652039325
1739209623.1483343;-38.13080360867914
1739209623.1483366;-45.120503652039325
1739209623.1483388;-45.120503652039325
1739209623.1483412;-33.981070128970906
1739209623.1483436;-45.120503652039325
1739209623.1483457;-45.120503652039325
1739209623.148348;-45.120503652039325
1739209623.1483502;-35.57807855764607
1739209623.1483526;-35.57807855764607
1739209623.148355;-45.120503652039325
1739209623.1483572;-45.120503652039325
1739209623.1483595;-35.57807855764607
1739209623.148362;-35.57807855764607
1739209623.148364;-45.120503652039325
1739209623.1483665;-38.13080360867914
1739209623.1483686;-45.120503652039325
1739209623.148371;-45.120503652039325
1739209623.1483734;-45.120503652039325
1739209623.1483755;-45.120503652039325
1739209623.148378;-45.120503652039325
1739209623.1483803;-45.120503652039325
1739209623.1483824;-45.120503652039325
1739209623.1483848;-38.13080360867914
1739209623.148387;-38.13080360867914
1739209623.1483893;-38.13080360867914
1739209623.1483917;-45.120503652039325
1739209623.1483939;-38.13080360867914
1739209623.1483963;-32.816014438256545
1739209623.1483986;-35.57807855764607
1739209623.1484008;-45.120503652039325
1739209623.1484032;-45.120503652039325
1739209623.1484056;-32.816014438256545
1739209623.1484077;-31.141103565318915
1739209623.14841;-45.120503652039325
1739209623.1484122;-45.120503652039325
1739209623.1484146;-45.120503652039325
1739209623.148417;-38.13080360867914
1739209623.1484191;-38.13080360867914
1739209623.1484215;-45.120503652039325
1739209623.148424;-45.120503652039325
1739209623.148426;-45.120503652039325
1739209623.1484284;-45.120503652039325
1739209623.1484306;-45.120503652039325
1739209623.148433;-35.57807855764607
1739209623.1484354;-38.13080360867914
1739209623.1484375;-38.13080360867914
1739209623.14844;-45.120503652039325
1739209623.1484423;-30.49652367304973
1739209623.1484444;-28.58837851428586
1739209623.1484468;-45.120503652039325
1739209623.1484492;-38.13080360867914
1739209623.1484513;-38.13080360867914
1739209623.1484537;-35.57807855764607
1739209623.1484559;-38.13080360867914
1739209623.1484582;-38.13080360867914
1739209623.1484606;-45.120503652039325
1739209623.1484628;-33.981070128970956
1739209623.1484652;-45.120503652039325
1739209623.1484675;-45.120503652039325
1739209623.1484697;-45.120503652039325
1739209623.148472;-45.120503652039325
1739209623.1484742;-38.13080360867914
1739209623.1484766;-38.13080360867914
1739209623.148479;-38.13080360867914
1739209623.1484811;-31.141103565318915
1739209623.1484835;-45.120503652039325
1739209623.148486;-38.13080360867914
1739209623.148488;-32.816014438256545
1739209623.1484904;-45.120503652039325
1739209623.1484926;-35.57807855764607
1739209623.148495;-35.57807855764607
1739209623.1484973;-33.981070128970906
1739209623.1484995;-45.120503652039325
1739209623.1485019;-35.57807855764607
1739209623.1485043;-35.57807855764607
1739209623.1485064;-45.120503652039325
1739209623.1485088;-45.120503652039325
1739209623.1485112;-45.120503652039325
1739209623.1485133;-38.13080360867914
1739209623.1485157;-45.120503652039325
1739209623.1485178;-38.13080360867914
1739209623.1485202;-38.13080360867914
1739209623.1485226;-38.13080360867914
1739209623.1485248;-45.120503652039325
1739209623.1485271;-38.13080360867914
1739209623.1485295;-38.13080360867914
1739209623.1485317;-45.120503652039325
1739209623.148534;-45.120503652039325
1739209623.1485362;-31.141103565318915
1739209623.1485386;-38.13080360867914
1739209623.148541;-38.13080360867914
1739209623.1485431;-45.120503652039325
1739209623.1485455;-38.13080360867914
1739209623.148548;-38.13080360867914
1739209623.14855;-38.13080360867914
1739209623.1485524;-45.120503652039325
1739209623.1485546;-32.816014438256545
1739209623.148557;-38.13080360867914
1739209623.1485593;-38.13080360867914
1739209623.1485615;-38.13080360867914
1739209623.1485639;-45.120503652039325
1739209623.1485662;-45.120503652039325
1739209623.1485684;-32.816014438256545
1739209623.1485708;-38.13080360867914
1739209623.1485732;-31.141103565318915
1739209623.1485753;-38.13080360867914
1739209623.1485777;-45.120503652039325
1739209623.1485798;-45.120503652039325
1739209623.1485822;-45.120503652039325
1739209623.1485846;-35.57807855764607
1739209623.1485868;-38.13080360867914
1739209623.1485891;-38.13080360867914
1739209623.1485915;-33.981070128970906
1739209623.1485937;-33.981070128970906
1739209623.148596;-45.120503652039325
1739209623.1485982;-45.120503652039325
1739209623.1486006;-45.120503652039325
1739209623.148603;-38.13080360867914
1739209623.148605;-38.13080360867914
1739209623.1486075;-45.120503652039325
1739209623.1486099;-45.120503652039325
1739209623.148612;-38.13080360867914
1739209623.1486144;-38.13080360867914
1739209623.1486166;-45.120503652039325
1739209623.148619;-38.13080360867914
1739209623.1486213;-45.120503652039325
1739209623.1486235;-45.120503652039325
1739209623.1486259;-45.120503652039325
1739209623.1486282;-38.13080360867914
1739209623.1486304;-38.13080360867914
1739209623.1486328;-38.13080360867914
1739209623.1486351;-45.120503652039325
1739209623.1486373;-38.13080360867914
1739209623.1486397;-38.13080360867914
1739209623.1486418;-45.120503652039325
1739209623.1486442;-45.120503652039325
1739209623.1486466;-38.13080360867914
1739209623.1486487;-38.13080360867914
1739209623.1486511;-38.13080360867914
1739209623.1486535;-45.120503652039325
1739209623.1486557;-38.13080360867914
1739209623.148658;-38.13080360867914
1739209623.1486602;-33.981070128970906
1739209623.1486626;-45.120503652039325
1739209623.148665;-45.120503652039325
1739209623.148667;-38.13080360867914
1739209623.1486695;-38.13080360867914
1739209623.1486719;-45.120503652039325
1739209623.148674;-38.13080360867914
1739209623.1486764;-32.816014438256545
1739209623.1486785;-33.981070128970906
1739209623.148681;-38.13080360867914
1739209623.1486833;-33.981070128970906
1739209623.1486855;-33.981070128970906
1739209623.1486878;-45.120503652039325
1739209623.1486902;-45.120503652039325
1739209623.1486924;-38.13080360867914
1739209623.1486948;-45.120503652039325
1739209623.1486971;-38.13080360867914
1739209623.1486993;-45.120503652039325
1739209623.1487017;-38.13080360867914
1739209623.1487038;-35.57807855764607
1739209623.1487062;-35.57807855764607
1739209623.1487086;-45.120503652039325
1739209623.1487107;-45.120503652039325
1739209623.148713;-32.816014438256545
1739209623.1487155;-38.13080360867914
1739209623.1487176;-45.120503652039325
1739209623.14872;-38.13080360867914
1739209623.1487222;-35.57807855764607
1739209623.1487246;-33.981070128970906
1739209623.148727;-45.120503652039325
1739209623.148729;-38.13080360867914
1739209623.1487315;-38.13080360867914
1739209623.1487339;-45.120503652039325
1739209623.148736;-45.120503652039325
1739209623.1487384;-45.120503652039325
1739209623.1487408;-38.13080360867914
1739209623.148743;-32.816014438256545
1739209623.1487453;-45.120503652039325
1739209623.1487474;-45.120503652039325
1739209623.1487498;-32.816014438256545
1739209623.1487522;-38.13080360867914
1739209623.1487544;-45.120503652039325
1739209623.1487567;-45.120503652039325
