CAN Message; 0x1b8:0300bb3bb3dbfb7c
1739209605.7606418;-45.120503652039325
1739209605.7606444;-38.13080360867914
1739209605.760647;-38.13080360867914
1739209605.7606497;-45.120503652039325
1739209605.7606525;-45.120503652039325
1739209605.7606552;-38.13080360867914
1739209605.7606578;-45.120503652039325
1739209605.7606604;-45.120503652039325
1739209605.760663;-45.120503652039325
1739209605.760666;-45.120503652039325
1739209605.7606685;-38.13080360867914
1739209605.7606711;-45.120503652039325
1739209605.7606738;-45.120503652039325
1739209605.7606764;-45.120503652039325
1739209605.760679;-38.13080360867914
1739209605.7606819;-45.120503652039325
1739209605.7606845;-45.120503652039325
1739209605.760687;-45.120503652039325
1739209605.7606897;-38.13080360867914
1739209605.7606924;-35.57807855764607
1739209605.7606952;-35.57807855764607
1739209605.7606978;-45.120503652039325
1739209605.7607005;-38.13080360867914
1739209605.760703;-38.13080360867914
1739209605.7607057;-35.57807855764607
1739209605.7607083;-33.981070128970906
1739209605.7607112;-45.120503652039325
1739209605.7607138;-45.120503652039325
1739209605.7607164;-45.120503652039325
1739209605.760719;-38.13080360867914
1739209605.7607217;-38.13080360867914
1739209605.7607245;-45.120503652039325
1739209605.7607272;-38.13080360867914
1739209605.7607298;-38.13080360867914
1739209605.7607324;-32.816014438256545
1739209605.760735;-35.57807855764607
1739209605.760738;-45.120503652039325
1739209605.7607405;-38.13080360867914
1739209605.7607431;-45.120503652039325
1739209605.7607458;-38.13080360867914
1739209605.7607484;-45.120503652039325
1739209605.7607512;-38.13080360867914
1739209605.7607539;-45.120503652039325
1739209605.7607565;-45.120503652039325
1739209605.760759;-45.120503652039325
1739209605.7607617;-45.120503652039325
1739209605.7607644;-45.120503652039325
1739209605.7607672;-38.13080360867914
1739209605.7607698;-38.13080360867914
1739209605.7607725;-45.120503652039325
1739209605.760775;-45.120503652039325
1739209605.7607777;-45.120503652039325
1739209605.7607806;-35.57807855764607
1739209605.7607832;-45.120503652039325
1739209605.7607858;-35.57807855764607
1739209605.7607884;-45.120503652039325
1739209605.760791;-33.981070128970906
1739209605.7607937;-45.120503652039325
1739209605.7607965;-38.13080360867914
1739209605.7607992;-33.981070128970906
1739209605.7608018;-38.13080360867914
1739209605.7608044;-45.120503652039325
1739209605.760807;-45.120503652039325
1739209605.76081;-45.120503652039325
1739209605.7608125;-45.120503652039325
1739209605.7608151;-33.981070128970906
1739209605.7608178;-38.13080360867914
1739209605.7608204;-45.120503652039325
1739209605.7608232;-38.13080360867914
1739209605.7608259;-38.13080360867914
1739209605.7608285;-45.120503652039325
1739209605.760831;-45.120503652039325
1739209605.7608337;-45.120503652039325
1739209605.7608366;-45.120503652039325
1739209605.7608392;-38.13080360867914
1739209605.7608418;-33.981070128970906
1739209605.7608445;-45.120503652039325
1739209605.760847;-45.120503652039325
1739209605.7608497;-33.981070128970906
1739209605.7608526;-38.13080360867914
1739209605.7608552;-45.120503652039325
1739209605.7608578;-38.13080360867914
1739209605.7608604;-35.57807855764607
1739209605.760863;-33.981070128970906
1739209605.760866;-45.120503652039325
1739209605.7608685;-38.13080360867914
1739209605.7608712;-45.120503652039325
1739209605.7608738;-45.120503652039325
1739209605.7608764;-45.120503652039325
1739209605.760879;-38.13080360867914
1739209605.760882;-38.13080360867914
1739209605.7608845;-38.13080360867914
1739209605.7608871;-45.120503652039325
1739209605.7608898;-45.120503652039325
1739209605.7608924;-35.57807855764607
1739209605.7608953;-45.120503652039325
1739209605.7608979;-45.120503652039325
1739209605.7609005;-45.120503652039325
1739209605.7609031;-38.13080360867914
1739209605.7609057;-28.992665084841942
1739209605.7609086;-45.120503652039325
1739209605.7609112;-45.120503652039325
1739209605.7609138;-38.13080360867914
1739209605.7609165;-32.816014438256545
1739209605.760919;-45.120503652039325
1739209605.760922;-38.13080360867914
1739209605.7609246;-38.13080360867914
1739209605.7609272;-32.816014438256545
1739209605.7609298;-33.981070128970906
1739209605.7609324;-38.13080360867914
1739209605.760935;-45.120503652039325
1739209605.760938;-45.120503652039325
1739209605.7609406;-38.13080360867914
1739209605.7609432;-38.13080360867914
1739209605.7609458;-45.120503652039325
1739209605.7609484;-38.13080360867914
1739209605.7609513;-45.120503652039325
1739209605.760954;-38.13080360867914
1739209605.7609565;-45.120503652039325
1739209605.7609591;-38.13080360867914
1739209605.7609618;-45.120503652039325
1739209605.7609644;-38.13080360867914
1739209605.7609673;-45.120503652039325
1739209605.7609699;-38.13080360867914
1739209605.7609725;-35.57807855764607
1739209605.7609751;-38.13080360867914
1739209605.7609777;-45.120503652039325
1739209605.7609806;-38.13080360867914
1739209605.7609832;-38.13080360867914
1739209605.7609859;-38.13080360867914
1739209605.7609885;-45.120503652039325
1739209605.760991;-38.13080360867914
1739209605.760994;-38.13080360867914
1739209605.7609966;-38.13080360867914
1739209605.7609992;-38.13080360867914
1739209605.7610018;-45.120503652039325
1739209605.7610044;-45.120503652039325
1739209605.7610073;-38.13080360867914
1739209605.76101;-45.120503652039325
1739209605.7610126;-38.13080360867914
1739209605.7610152;-45.120503652039325
1739209605.7610178;-38.13080360867914
1739209605.7610204;-38.13080360867914
1739209605.7610233;-38.13080360867914
1739209605.761026;-35.57807855764607
1739209605.7610285;-38.13080360867914
1739209605.7610312;-38.13080360867914
1739209605.7610338;-45.120503652039325
1739209605.7610366;-45.120503652039325
1739209605.7610393;-45.120503652039325
1739209605.7610419;-45.120503652039325
1739209605.7610445;-45.120503652039325
1739209605.7610471;-45.120503652039325
1739209605.7610497;-45.120503652039325
1739209605.7610526;-45.120503652039325
1739209605.7610552;-45.120503652039325
1739209605.7610579;-45.120503652039325
1739209605.7610605;-38.13080360867914
1739209605.761063;-38.13080360867914
1739209605.761066;-38.13080360867914
1739209605.7610686;-45.120503652039325
1739209605.7610712;-45.120503652039325
1739209605.7610738;-45.120503652039325
1739209605.7610765;-38.13080360867914
1739209605.7610793;-31.141103565318893
1739209605.761082;-38.13080360867914
1739209605.7610846;-45.120503652039325
1739209605.7610872;-33.981070128970906
1739209605.7610898;-38.13080360867914
1739209605.7610927;-45.120503652039325
1739209605.7610953;-45.120503652039325
1739209605.761098;-38.13080360867914
1739209605.7611005;-32.816014438256545
1739209605.7611032;-31.141103565318915
1739209605.7611058;-38.13080360867914
1739209605.7611086;-45.120503652039325
1739209605.7611113;-33.981070128970906
1739209605.761114;-33.981070128970906
1739209605.7611165;-45.120503652039325
1739209605.7611191;-45.120503652039325
1739209605.761122;-38.13080360867914
1739209605.7611246;-38.13080360867914
1739209605.7611272;-45.120503652039325
1739209605.7611299;-45.120503652039325
1739209605.7611325;-45.120503652039325
1739209605.761135;-33.981070128970906
1739209605.761138;-45.120503652039325
1739209605.7611406;-38.13080360867914
1739209605.7611432;-28.58837851428586
1739209605.7611458;-45.120503652039325
1739209605.7611485;-45.120503652039325
1739209605.7611513;-38.13080360867914
1739209605.761154;-32.816014438256545
1739209605.7611566;-38.13080360867914
1739209605.7611592;-45.120503652039325
1739209605.7611618;-45.120503652039325
1739209605.7611647;-35.57807855764607
1739209605.7611673;-38.13080360867914
1739209605.76117;-45.120503652039325
1739209605.7611725;-38.13080360867914
1739209605.7611752;-32.816014438256545
1739209605.761178;-45.120503652039325
1739209605.7611806;-38.13080360867914
1739209605.7611833;-38.13080360867914
1739209605.761186;-38.13080360867914
1739209605.7611885;-38.13080360867914
1739209605.7611911;-45.120503652039325
1739209605.761194;-45.120503652039325
1739209605.7611966;-38.13080360867914
1739209605.7611992;-33.981070128970906
1739209605.7612019;-45.120503652039325
1739209605.7612045;-38.13080360867914
1739209605.7612073;-25.826314394896354
1739209605.76121;-35.57807855764607
1739209605.7612126;-45.120503652039325
1739209605.7612152;-45.120503652039325
1739209605.7612178;-45.120503652039325
1739209605.7612205;-45.120503652039325
1739209605.7612233;-45.120503652039325
1739209605.761226;-38.13080360867914
1739209605.7612286;-45.120503652039325
1739209605.7612312;-45.120503652039325
1739209605.7612338;-45.120503652039325
1739209605.7612367;-38.13080360867914
1739209605.7612393;-38.13080360867914
1739209605.761242;-38.13080360867914
1739209605.7612445;-45.120503652039325
1739209605.7612472;-38.13080360867914
1739209605.76125;-32.816014438256545
1739209605.7612526;-38.13080360867914
1739209605.7612553;-45.120503652039325
1739209605.761258;-45.120503652039325
1739209605.7612605;-45.120503652039325
1739209605.7612634;-38.13080360867914
1739209605.761266;-45.120503652039325
1739209605.7612686;-45.120503652039325
1739209605.7612712;-35.57807855764607
1739209605.7612739;-35.57807855764607
1739209605.7612765;-45.120503652039325
1739209605.7612793;-45.120503652039325
1739209605.761282;-35.57807855764607
1739209605.7612846;-38.13080360867914
1739209605.7612872;-45.120503652039325
1739209605.7612898;-38.13080360867914
1739209605.7612927;-38.13080360867914
1739209605.7612953;-45.120503652039325
1739209605.761298;-45.120503652039325
1739209605.7613006;-45.120503652039325
1739209605.7613032;-45.120503652039325
1739209605.7613058;-38.13080360867914
1739209605.7613087;-35.57807855764607
1739209605.7613113;-45.120503652039325
1739209605.761314;-32.816014438256545
1739209605.7613165;-35.57807855764607
1739209605.7613192;-45.120503652039325
1739209605.761322;-45.120503652039325
1739209605.7613246;-38.13080360867914
1739209605.7613273;-38.13080360867914
1739209605.76133;-45.120503652039325
1739209605.7613325;-38.13080360867914
1739209605.7613354;-45.120503652039325
1739209605.761338;-38.13080360867914
1739209605.7613406;-38.13080360867914
1739209605.7613432;-38.13080360867914
1739209605.7613459;-38.13080360867914
1739209605.7613487;-45.120503652039325
1739209605.7613513;-38.13080360867914
1739209605.761354;-38.13080360867914
1739209605.7613566;-38.13080360867914
1739209605.7613592;-35.57807855764607
1739209605.7613618;-38.13080360867914
1739209605.7613647;-45.120503652039325
1739209605.7613673;-38.13080360867914
1739209605.76137;-38.13080360867914
1739209605.7613726;-45.120503652039325
1739209605.7613752;-45.120503652039325
1739209605.761378;-45.120503652039325
1739209605.7613807;-45.120503652039325
1739209605.7613833;-38.13080360867914
1739209605.761386;-45.120503652039325
1739209605.7613885;-33.981070128970906
1739209605.7613912;-32.816014438256545
1739209605.761394;-45.120503652039325
1739209605.7613966;-33.981070128970906
1739209605.7613993;-45.120503652039325
1739209605.761402;-33.981070128970906
1739209605.7614045;-38.13080360867914
1739209605.7614074;-38.13080360867914
1739209605.76141;-38.13080360867914
1739209605.7614126;-45.120503652039325
1739209605.7614152;-45.120503652039325
1739209605.7614179;-45.120503652039325
1739209605.7614207;-45.120503652039325
1739209605.7614233;-33.981070128970906
1739209605.761426;-33.981070128970906
1739209605.7614286;-38.13080360867914
1739209605.7614312;-45.120503652039325
1739209605.761434;-33.981070128970906
1739209605.7614367;-38.13080360867914
1739209605.7614393;-38.13080360867914
1739209605.761442;-45.120503652039325
1739209605.7614446;-45.120503652039325
1739209605.7614472;-38.13080360867914
1739209605.76145;-45.120503652039325
1739209605.7614527;-45.120503652039325
1739209605.7614553;-38.13080360867914
1739209605.761458;-38.13080360867914
1739209605.7614605;-38.13080360867914
1739209605.7614634;-45.120503652039325
1739209605.761466;-38.13080360867914
1739209605.7614686;-32.816014438256545
1739209605.7614713;-38.13080360867914
1739209605.761474;-45.120503652039325
1739209605.7614765;-33.981070128970906
1739209605.7614794;-38.13080360867914
1739209605.761482;-38.13080360867914
1739209605.7614846;-45.120503652039325
1739209605.7614872;-33.981070128970906
1739209605.7614899;-33.981070128970906
1739209605.7614927;-38.13080360867914
1739209605.7614954;-45.120503652039325
1739209605.761498;-38.13080360867914
1739209605.7615006;-38.13080360867914
1739209605.7615032;-38.13080360867914
1739209605.761506;-45.120503652039325
1739209605.7615087;-38.13080360867914
1739209605.7615113;-33.981070128970906
1739209605.761514;-38.13080360867914
1739209605.7615166;-45.120503652039325
1739209605.7615194;-45.120503652039325
1739209605.761522;-45.120503652039325
1739209605.7615247;-38.13080360867914
1739209605.7615273;-45.120503652039325
1739209605.76153;-31.141103565318915
1739209605.7615325;-28.992665084841942
1739209605.7615354;-45.120503652039325
1739209605.761538;-38.13080360867914
1739209605.7615407;-35.57807855764607
1739209605.7615433;-45.120503652039325
1739209605.761546;-45.120503652039325
1739209605.7615488;-38.13080360867914
1739209605.7615514;-38.13080360867914
1739209605.761554;-38.13080360867914
1739209605.7615566;-45.120503652039325
1739209605.7615592;-45.120503652039325
1739209605.7615619;-33.981070128970906
1739209605.7615647;-45.120503652039325
1739209605.7615674;-45.120503652039325
1739209605.76157;-35.57807855764607
1739209605.7615726;-45.120503652039325
1739209605.7615752;-45.120503652039325
1739209605.761578;-38.13080360867914
1739209605.7615807;-32.816014438256545
1739209605.7615833;-38.13080360867914
1739209605.761586;-45.120503652039325
1739209605.7615886;-38.13080360867914
1739209605.7615914;-35.57807855764607
1739209605.761594;-30.49652367304973
1739209605.7615967;-28.992665084841942
1739209605.7615993;-45.120503652039325
1739209605.761602;-38.13080360867914
1739209605.7616048;-32.816014438256545
1739209605.7616074;-38.13080360867914
1739209605.76161;-45.120503652039325
1739209605.7616127;-45.120503652039325
1739209605.7616153;-38.13080360867914
1739209605.761618;-31.141103565318943
1739209605.7616208;-45.120503652039325
1739209605.7616234;-45.120503652039325
1739209605.761626;-45.120503652039325
1739209605.7616286;-38.13080360867914
1739209605.7616313;-35.57807855764607
1739209605.761634;-45.120503652039325
1739209605.7616367;-38.13080360867914
1739209605.7616394;-30.49652367304973
1739209605.761642;-38.13080360867914
1739209605.7616446;-45.120503652039325
1739209605.7616472;-45.120503652039325
1739209605.76165;-45.120503652039325
1739209605.7616527;-45.120503652039325
1739209605.7616553;-45.120503652039325
1739209605.761658;-38.13080360867914
1739209605.7616606;-32.816014438256545
1739209605.7616634;-45.120503652039325
1739209605.761666;-35.57807855764607
1739209605.7616687;-38.13080360867914
1739209605.7616713;-38.13080360867914
1739209605.761674;-38.13080360867914
1739209605.7616768;-38.13080360867914
1739209605.7616794;-45.120503652039325
1739209605.761682;-45.120503652039325
1739209605.7616847;-35.57807855764607
1739209605.7616873;-38.13080360867914
1739209605.7616901;-45.120503652039325
1739209605.7616928;-38.13080360867914
1739209605.7616954;-35.57807855764607
1739209605.761698;-45.120503652039325
1739209605.7617006;-45.120503652039325
1739209605.7617033;-38.13080360867914
1739209605.761706;-45.120503652039325
1739209605.7617087;-38.13080360867914
1739209605.7617114;-38.13080360867914
1739209605.761714;-38.13080360867914
1739209605.7617166;-45.120503652039325
1739209605.7617195;-45.120503652039325
1739209605.761722;-45.120503652039325
1739209605.7617247;-45.120503652039325
1739209605.7617273;-45.120503652039325
1739209605.76173;-38.13080360867914
1739209605.7617326;-45.120503652039325
1739209605.7617354;-38.13080360867914
1739209605.761738;-38.13080360867914
1739209605.7617407;-45.120503652039325
1739209605.7617433;-45.120503652039325
1739209605.761746;-45.120503652039325
1739209605.7617488;-45.120503652039325
1739209605.7617514;-45.120503652039325
1739209605.761754;-38.13080360867914
1739209605.7617567;-45.120503652039325
1739209605.7617593;-45.120503652039325
1739209605.7617621;-45.120503652039325
1739209605.7617648;-45.120503652039325
1739209605.7617674;-45.120503652039325
1739209605.76177;-38.13080360867914
1739209605.7617726;-38.13080360867914
1739209605.7617755;-45.120503652039325
1739209605.761778;-35.57807855764607
1739209605.7617807;-38.13080360867914
1739209605.7617834;-45.120503652039325
1739209605.761786;-45.120503652039325
1739209605.7617886;-35.57807855764607
1739209605.7617915;-35.57807855764607
1739209605.761794;-45.120503652039325
1739209605.7617967;-45.120503652039325
1739209605.7617993;-45.120503652039325
1739209605.761802;-38.13080360867914
1739209605.7618048;-35.57807855764607
1739209605.7618074;-38.13080360867914
1739209605.76181;-45.120503652039325
1739209605.7618127;-38.13080360867914
1739209605.7618153;-35.57807855764607
1739209605.761818;-38.13080360867914
1739209605.7618208;-38.13080360867914
1739209605.7618234;-45.120503652039325
1739209605.761826;-38.13080360867914
1739209605.7618287;-38.13080360867914
1739209605.7618313;-38.13080360867914
1739209605.7618341;-38.13080360867914
1739209605.7618368;-45.120503652039325
1739209605.7618394;-45.120503652039325
1739209605.761842;-38.13080360867914
1739209605.7618446;-38.13080360867914
1739209605.7618475;-45.120503652039325
1739209605.76185;-45.120503652039325
1739209605.7618527;-45.120503652039325
1739209605.7618554;-33.981070128970906
1739209605.761858;-38.13080360867914
1739209605.7618608;-45.120503652039325
1739209605.7618635;-45.120503652039325
1739209605.761866;-45.120503652039325
1739209605.7618687;-38.13080360867914
1739209605.7618713;-38.13080360867914
1739209605.761874;-45.120503652039325
1739209605.7618768;-32.816014438256545
1739209605.7618794;-35.57807855764607
1739209605.761882;-38.13080360867914
1739209605.7618847;-38.13080360867914
1739209605.7618873;-35.57807855764607
1739209605.7618902;-45.120503652039325
1739209605.7618928;-45.120503652039325
1739209605.7618954;-32.816014438256545
1739209605.761898;-31.141103565318915
1739209605.7619007;-38.13080360867914
1739209605.7619033;-45.120503652039325
1739209605.7619061;-45.120503652039325
1739209605.7619088;-45.120503652039325
1739209605.7619114;-35.57807855764607
1739209605.761914;-45.120503652039325
1739209605.7619166;-45.120503652039325
1739209605.7619195;-29.438486411369347
1739209605.7619221;-33.981070128970906
1739209605.7619247;-38.13080360867914
1739209605.7619274;-38.13080360867914
1739209605.76193;-38.13080360867914
1739209605.7619328;-38.13080360867914
1739209605.7619355;-45.120503652039325
1739209605.761938;-45.120503652039325
1739209605.7619407;-31.141103565318915
1739209605.7619433;-33.981070128970906
1739209605.7619462;-38.13080360867914
1739209605.7619488;-45.120503652039325
1739209605.7619514;-38.13080360867914
1739209605.761954;-38.13080360867914
1739209605.7619567;-38.13080360867914
1739209605.7619593;-45.120503652039325
1739209605.7619622;-31.141103565318915
1739209605.7619648;-33.981070128970906
1739209605.7619674;-45.120503652039325
1739209605.7619684;-45.120503652039325
1739209605.761969;-38.13080360867914
1739209605.76197;-35.57807855764607
1739209605.7619708;-38.13080360867914
1739209605.7619717;-38.13080360867914
1739209605.7619727;-33.981070128970906
1739209605.7619734;-38.13080360867914
1739209605.7619743;-45.120503652039325
1739209605.761975;-38.13080360867914
1739209605.761976;-35.57807855764607
1739209605.761977;-38.13080360867914
1739209605.7619777;-38.13080360867914
1739209605.7619786;-33.981070128970906
1739209605.7619796;-33.981070128970906
1739209605.7619803;-33.981070128970906
1739209605.7619812;-38.13080360867914
1739209605.761982;-45.120503652039325
1739209605.761983;-38.13080360867914
1739209605.7619839;-38.13080360867914
1739209605.7619846;-38.13080360867914
1739209605.7619855;-45.120503652039325
1739209605.7619863;-28.992665084841942
1739209605.7619872;-28.992665084841942
1739209605.7619882;-38.13080360867914
1739209605.7619889;-45.120503652039325
1739209605.7619898;-38.13080360867914
1739209605.7619905;-38.13080360867914
1739209605.7619915;-38.13080360867914
1739209605.7619925;-45.120503652039325
1739209605.7619932;-45.120503652039325
1739209605.7619941;-45.120503652039325
1739209605.7619948;-45.120503652039325
1739209605.7619958;-38.13080360867914
1739209605.7619967;-33.981070128970906
1739209605.7619975;-38.13080360867914
1739209605.7619984;-38.13080360867914
1739209605.7619991;-38.13080360867914
1739209605.762;-45.120503652039325
1739209605.762001;-38.13080360867914
1739209605.7620018;-45.120503652039325
1739209605.7620027;-35.57807855764607
1739209605.7620037;-45.120503652039325
1739209605.7620044;-38.13080360867914
1739209605.7620053;-35.57807855764607
1739209605.762006;-45.120503652039325
1739209605.762007;-33.981070128970906
1739209605.762008;-38.13080360867914
1739209605.7620087;-45.120503652039325
1739209605.7620096;-35.57807855764607
1739209605.7620103;-35.57807855764607
1739209605.7620113;-45.120503652039325
1739209605.7620122;-45.120503652039325
1739209605.762013;-35.57807855764607
1739209605.762014;-45.120503652039325
1739209605.7620146;-33.981070128970906
1739209605.7620156;-35.57807855764607
1739209605.7620165;-45.120503652039325
1739209605.7620173;-45.120503652039325
1739209605.7620182;-32.816014438256545
1739209605.762019;-35.57807855764607
1739209605.7620199;-38.13080360867914
1739209605.7620208;-35.57807855764607
1739209605.7620215;-45.120503652039325
1739209605.7620225;-45.120503652039325
1739209605.7620232;-35.57807855764607
1739209605.7620242;-45.120503652039325
1739209605.762025;-45.120503652039325
1739209605.7620258;-38.13080360867914
1739209605.7620268;-38.13080360867914
1739209605.7620277;-45.120503652039325
1739209605.7620285;-45.120503652039325
1739209605.7620294;-45.120503652039325
1739209605.7620301;-45.120503652039325
1739209605.762031;-38.13080360867914
1739209605.762032;-45.120503652039325
1739209605.7620327;-45.120503652039325
1739209605.7620337;-33.981070128970906
1739209605.7620344;-45.120503652039325
1739209605.7620354;-38.13080360867914
1739209605.7620363;-35.57807855764607
1739209605.762037;-38.13080360867914
1739209605.762038;-45.120503652039325
1739209605.7620387;-45.120503652039325
1739209605.7620397;-38.13080360867914
1739209605.7620406;-38.13080360867914
1739209605.7620413;-38.13080360867914
1739209605.7620423;-45.120503652039325
1739209605.762043;-45.120503652039325
1739209605.762044;-38.13080360867914
1739209605.762045;-38.13080360867914
1739209605.7620456;-45.120503652039325
1739209605.7620466;-45.120503652039325
1739209605.7620473;-32.816014438256545
1739209605.7620482;-45.120503652039325
1739209605.7620492;-35.57807855764607
1739209605.76205;-35.57807855764607
1739209605.7620509;-38.13080360867914
1739209605.7620518;-45.120503652039325
1739209605.7620525;-35.57807855764607
1739209605.7620535;-35.57807855764607
1739209605.7620542;-45.120503652039325
1739209605.7620552;-45.120503652039325
1739209605.762056;-38.13080360867914
1739209605.7620568;-38.13080360867914
1739209605.7620578;-45.120503652039325
1739209605.7620585;-38.13080360867914
1739209605.7620595;-45.120503652039325
1739209605.7620604;-45.120503652039325
1739209605.762061;-45.120503652039325
1739209605.762062;-38.13080360867914
1739209605.7620628;-45.120503652039325
1739209605.7620637;-45.120503652039325
1739209605.7620647;-32.816014438256545
1739209605.7620654;-38.13080360867914
1739209605.7620664;-35.57807855764607
1739209605.762067;-38.13080360867914
1739209605.762068;-45.120503652039325
1739209605.762069;-45.120503652039325
1739209605.7620697;-33.981070128970906
1739209605.7620707;-28.58837851428586
1739209605.7620714;-38.13080360867914
1739209605.7620723;-45.120503652039325
1739209605.7620733;-38.13080360867914
1739209605.762074;-38.13080360867914
1739209605.762075;-45.120503652039325
1739209605.762076;-38.13080360867914
1739209605.7620766;-38.13080360867914
1739209605.7620776;-38.13080360867914
1739209605.7620783;-38.13080360867914
1739209605.7620792;-38.13080360867914
1739209605.7620802;-45.120503652039325
1739209605.762081;-45.120503652039325
1739209605.7620819;-45.120503652039325
1739209605.7620826;-45.120503652039325
1739209605.7620835;-38.13080360867914
1739209605.7620845;-38.13080360867914
1739209605.7620852;-38.13080360867914
1739209605.7620862;-38.13080360867914
1739209605.7620869;-38.13080360867914
1739209605.7620878;-38.13080360867914
1739209605.7620888;-38.13080360867914
1739209605.7620895;-45.120503652039325
1739209605.7620904;-45.120503652039325
1739209605.7620912;-38.13080360867914
1739209605.762092;-38.13080360867914
1739209605.762093;-45.120503652039325
1739209605.7620938;-45.120503652039325
1739209605.7620947;-45.120503652039325
1739209605.7620957;-35.57807855764607
1739209605.7620964;-38.13080360867914
1739209605.7620974;-45.120503652039325
1739209605.762098;-31.14110356531892
1739209605.762099;-32.816014438256545
1739209605.7621;-38.13080360867914
1739209605.7621007;-45.120503652039325
1739209605.7621017;-45.120503652039325
1739209605.7621024;-45.120503652039325
1739209605.7621033;-45.120503652039325
1739209605.7621043;-45.120503652039325
1739209605.762105;-28.992665084841942
1739209605.762106;-45.120503652039325
1739209605.7621067;-45.120503652039325
1739209605.7621076;-45.120503652039325
1739209605.7621086;-38.13080360867914
1739209605.7621093;-35.57807855764607
1739209605.7621102;-35.57807855764607
1739209605.762111;-45.120503652039325
1739209605.762112;-29.438486411369347
1739209605.7621129;-38.13080360867914
1739209605.7621136;-33.981070128970906
1739209605.7621145;-45.120503652039325
1739209605.7621152;-45.120503652039325
1739209605.7621162;-45.120503652039325
1739209605.7621171;-45.120503652039325
1739209605.7621179;-38.13080360867914
1739209605.7621188;-33.981070128970906
1739209605.7621198;-38.13080360867914
1739209605.7621205;-45.120503652039325
1739209605.7621214;-45.120503652039325
1739209605.7621222;-45.120503652039325
1739209605.762123;-45.120503652039325
1739209605.762124;-38.13080360867914
1739209605.7621248;-45.120503652039325
1739209605.7621257;-38.13080360867914
1739209605.7621264;-38.13080360867914
1739209605.7621274;-38.13080360867914
1739209605.7621284;-45.120503652039325
1739209605.762129;-38.13080360867914
1739209605.76213;-33.981070128970906
1739209605.7621307;-45.120503652039325
1739209605.7621317;-45.120503652039325
1739209605.7621326;-38.13080360867914
1739209605.7621334;-38.13080360867914
1739209605.7621343;-33.981070128970906
1739209605.762135;-45.120503652039325
1739209605.762136;-38.13080360867914
1739209605.762137;-45.120503652039325
1739209605.7621377;-33.981070128970906
1739209605.7621386;-45.120503652039325
1739209605.7621393;-38.13080360867914
1739209605.7621403;-32.816014438256545
1739209605.7621412;-38.13080360867914
1739209605.762142;-38.13080360867914
1739209605.762143;-38.13080360867914
1739209605.7621439;-32.816014438256545
1739209605.7621446;-33.981070128970906
1739209605.7621455;-45.120503652039325
1739209605.7621462;-38.13080360867914
1739209605.7621472;-38.13080360867914
1739209605.7621481;-45.120503652039325
1739209605.7621489;-45.120503652039325
1739209605.7621498;-45.120503652039325
1739209605.7621505;-38.13080360867914
1739209605.7621515;-38.13080360867914
1739209605.757976;-32.816014438256545
1739209605.7579834;-38.13080360867914
1739209605.7579908;-35.57807855764607
1739209605.7579985;-35.57807855764607
1739209605.7580059;-45.120503652039325
1739209605.7580132;-45.120503652039325
1739209605.7580206;-45.120503652039325
1739209605.7580283;-38.13080360867914
1739209605.7580357;-38.13080360867914
1739209605.758043;-45.120503652039325
1739209605.7580507;-35.57807855764607
1739209605.758058;-38.13080360867914
1739209605.7580655;-38.13080360867914
1739209605.7580729;-38.13080360867914
1739209605.7580805;-38.13080360867914
1739209605.7580879;-35.57807855764607
1739209605.7580953;-45.120503652039325
1739209605.7581027;-33.981070128970906
1739209605.7581103;-38.13080360867914
1739209605.7581177;-45.120503652039325
1739209605.758125;-45.120503652039325
1739209605.7581327;-45.120503652039325
1739209605.75814;-38.13080360867914
1739209605.7581475;-38.13080360867914
1739209605.7581549;-38.13080360867914
1739209605.7581625;-45.120503652039325
1739209605.75817;-31.141103565318915
1739209605.7581773;-30.49652367304973
1739209605.7581847;-45.120503652039325
1739209605.7581923;-45.120503652039325
1739209605.7581997;-45.120503652039325
1739209605.758207;-45.120503652039325
1739209605.7582147;-45.120503652039325
1739209605.758222;-45.120503652039325
1739209605.7582295;-45.120503652039325
1739209605.758237;-38.13080360867914
1739209605.7582445;-45.120503652039325
1739209605.758252;-45.120503652039325
1739209605.7582593;-35.57807855764607
1739209605.7582667;-38.13080360867914
1739209605.7582743;-45.120503652039325
1739209605.7582817;-45.120503652039325
1739209605.758289;-45.120503652039325
1739209605.7582967;-45.120503652039325
1739209605.758304;-38.13080360867914
1739209605.7583115;-38.13080360867914
1739209605.758319;-38.13080360867914
1739209605.7583265;-38.13080360867914
1739209605.758334;-45.120503652039325
1739209605.7583413;-45.120503652039325
1739209605.7583487;-38.13080360867914
1739209605.7583563;-33.981070128970906
1739209605.7583637;-45.120503652039325
1739209605.758371;-45.120503652039325
1739209605.7583787;-35.57807855764607
1739209605.7583861;-35.57807855764607
1739209605.7583935;-45.120503652039325
1739209605.758401;-45.120503652039325
1739209605.7584085;-45.120503652039325
1739209605.758416;-45.120503652039325
1739209605.7584233;-38.13080360867914
1739209605.7584307;-38.13080360867914
1739209605.7584383;-38.13080360867914
1739209605.7584457;-38.13080360867914
1739209605.7584531;-45.120503652039325
1739209605.7584608;-38.13080360867914
1739209605.7584682;-35.57807855764607
1739209605.7584755;-33.981070128970906
1739209605.758483;-45.120503652039325
1739209605.7584906;-45.120503652039325
1739209605.758498;-35.57807855764607
1739209605.7585053;-45.120503652039325
1739209605.7585127;-45.120503652039325
1739209605.7585204;-38.13080360867914
