CAN Message; 0x1d3:00004a7dd52880ae
1739209591.2909718;-45.120503652039325
1739209591.2909756;-45.120503652039325
1739209591.2909791;-38.13080360867914
1739209591.2909827;-38.13080360867914
1739209591.2909865;-45.120503652039325
1739209591.29099;-45.120503652039325
1739209591.2909937;-45.120503652039325
1739209591.2909975;-45.120503652039325
1739209591.291001;-31.141103565318915
1739209591.2910047;-38.13080360867914
1739209591.2910085;-35.57807855764607
1739209591.291012;-38.13080360867914
1739209591.2910156;-30.49652367304973
1739209591.2910194;-29.438486411369333
1739209591.291023;-35.57807855764607
1739209591.2910266;-35.57807855764607
1739209591.2910304;-38.13080360867914
1739209591.291034;-45.120503652039325
1739209591.2910378;-45.120503652039325
1739209591.2910414;-38.13080360867914
1739209591.291045;-45.120503652039325
1739209591.2910488;-45.120503652039325
1739209591.2910523;-38.13080360867914
1739209591.291056;-45.120503652039325
1739209591.2910597;-38.13080360867914
1739209591.2910633;-45.120503652039325
1739209591.291067;-45.120503652039325
1739209591.2910707;-45.120503652039325
1739209591.2910743;-29.438486411369333
1739209591.2910779;-26.991370085610736
1739209591.2910817;-38.13080360867914
1739209591.2910852;-45.120503652039325
1739209591.2910888;-38.13080360867914
1739209591.2910926;-38.13080360867914
1739209591.2910962;-38.13080360867914
1739209591.2910998;-38.13080360867914
1739209591.2911036;-45.120503652039325
1739209591.2911072;-45.120503652039325
1739209591.2911108;-38.13080360867914
1739209591.2911146;-38.13080360867914
1739209591.2911181;-38.13080360867914
1739209591.2911217;-38.13080360867914
1739209591.2911255;-38.13080360867914
1739209591.291129;-45.120503652039325
1739209591.2911327;-35.57807855764607
1739209591.2911365;-32.816014438256545
1739209591.29114;-45.120503652039325
1739209591.2911437;-45.120503652039325
1739209591.2911475;-45.120503652039325
1739209591.291151;-38.13080360867914
1739209591.2911546;-38.13080360867914
1739209591.2911584;-45.120503652039325
1739209591.291162;-45.120503652039325
1739209591.2911658;-31.141103565318915
1739209591.2911694;-35.57807855764607
1739209591.291173;-45.120503652039325
1739209591.2911768;-45.120503652039325
1739209591.2911804;-35.57807855764607
1739209591.291184;-45.120503652039325
1739209591.2911878;-45.120503652039325
1739209591.2911913;-33.981070128970906
1739209591.291195;-35.57807855764607
1739209591.2911987;-38.13080360867914
1739209591.2912023;-35.57807855764607
1739209591.291206;-33.981070128970906
1739209591.2912097;-45.120503652039325
1739209591.2912133;-38.13080360867914
1739209591.2912169;-38.13080360867914
1739209591.2912207;-38.13080360867914
1739209591.2912242;-28.992665084841942
1739209591.2912278;-35.57807855764607
1739209591.2912316;-38.13080360867914
1739209591.2912352;-45.120503652039325
1739209591.2912388;-45.120503652039325
1739209591.2912426;-38.13080360867914
1739209591.2912462;-38.13080360867914
1739209591.2912498;-38.13080360867914
1739209591.2912536;-32.81601443825658
1739209591.2912571;-45.120503652039325
1739209591.2912607;-45.120503652039325
1739209591.2912645;-45.120503652039325
1739209591.291268;-45.120503652039325
1739209591.2912717;-45.120503652039325
1739209591.2912755;-45.120503652039325
1739209591.291279;-45.120503652039325
1739209591.2912827;-27.267205301931607
1739209591.2912865;-33.981070128970906
1739209591.29129;-38.13080360867914
1739209591.2912939;-38.13080360867914
1739209591.2912974;-33.981070128970906
1739209591.291301;-38.13080360867914
1739209591.2913048;-45.120503652039325
1739209591.2913084;-38.13080360867914
1739209591.291312;-32.816014438256545
1739209591.2913158;-33.981070128970906
1739209591.2913194;-33.981070128970906
1739209591.291323;-45.120503652039325
1739209591.2913268;-45.120503652039325
1739209591.2913303;-38.13080360867914
1739209591.291334;-33.981070128970906
1739209591.2913377;-45.120503652039325
1739209591.2913413;-33.981070128970906
1739209591.291345;-33.981070128970906
1739209591.2913487;-45.120503652039325
1739209591.2913523;-38.13080360867914
1739209591.2913558;-32.816014438256545
1739209591.2913597;-38.13080360867914
1739209591.2913632;-38.13080360867914
1739209591.2913668;-38.13080360867914
1739209591.2913706;-33.981070128970906
1739209591.2913742;-38.13080360867914
1739209591.2913778;-45.120503652039325
1739209591.2913816;-45.120503652039325
1739209591.2913852;-45.120503652039325
1739209591.2913888;-45.120503652039325
1739209591.2913926;-38.13080360867914
1739209591.2913961;-33.981070128970906
1739209591.2913997;-38.13080360867914
1739209591.2914035;-38.13080360867914
1739209591.291407;-38.13080360867914
1739209591.2914107;-38.13080360867914
1739209591.2914145;-38.13080360867914
1739209591.291418;-38.13080360867914
1739209591.291422;-38.13080360867914
1739209591.2914255;-45.120503652039325
1739209591.291429;-45.120503652039325
1739209591.2914329;-38.13080360867914
1739209591.2914364;-45.120503652039325
1739209591.29144;-38.13080360867914
1739209591.2914438;-31.141103565318915
1739209591.2914474;-33.981070128970906
1739209591.291451;-38.13080360867914
1739209591.2914548;-38.13080360867914
1739209591.2914584;-33.981070128970906
1739209591.291462;-45.120503652039325
1739209591.2914658;-45.120503652039325
1739209591.2914693;-35.57807855764607
1739209591.291473;-35.57807855764607
1739209591.2914767;-38.13080360867914
1739209591.2914803;-45.120503652039325
1739209591.2914839;-38.13080360867914
1739209591.2914877;-45.120503652039325
1739209591.2914913;-38.13080360867914
1739209591.2914948;-38.13080360867914
1739209591.2914987;-38.13080360867914
1739209591.2915022;-45.120503652039325
1739209591.2915058;-45.120503652039325
1739209591.2915096;-45.120503652039325
1739209591.2915132;-38.13080360867914
1739209591.2915168;-35.57807855764607
1739209591.2915206;-38.13080360867914
1739209591.2915242;-45.120503652039325
1739209591.2915277;-35.57807855764607
1739209591.2915316;-35.57807855764607
1739209591.2915351;-45.120503652039325
1739209591.2915387;-45.120503652039325
1739209591.2915425;-45.120503652039325
1739209591.291546;-38.13080360867914
1739209591.29155;-38.13080360867914
1739209591.2915535;-45.120503652039325
1739209591.291557;-38.13080360867914
1739209591.291561;-45.120503652039325
1739209591.2915645;-38.13080360867914
1739209591.291568;-45.120503652039325
1739209591.2915719;-45.120503652039325
1739209591.2915754;-45.120503652039325
1739209591.291579;-38.13080360867914
1739209591.2915828;-45.120503652039325
1739209591.2915864;-38.13080360867914
1739209591.29159;-38.13080360867914
1739209591.2915938;-38.13080360867914
1739209591.2915974;-45.120503652039325
1739209591.291601;-45.120503652039325
1739209591.2916048;-45.120503652039325
1739209591.2916083;-38.13080360867914
1739209591.291612;-45.120503652039325
1739209591.2916157;-38.13080360867914
1739209591.2916193;-45.120503652039325
1739209591.2916229;-38.13080360867914
1739209591.2916267;-32.816014438256545
1739209591.2916303;-45.120503652039325
1739209591.2916338;-45.120503652039325
1739209591.2916377;-45.120503652039325
1739209591.2916412;-45.120503652039325
1739209591.2916448;-45.120503652039325
1739209591.2916486;-38.13080360867914
1739209591.2916522;-45.120503652039325
1739209591.2916558;-45.120503652039325
1739209591.2916596;-38.13080360867914
1739209591.2916632;-45.120503652039325
1739209591.2916667;-45.120503652039325
1739209591.2916706;-45.120503652039325
1739209591.2916741;-45.120503652039325
1739209591.291678;-45.120503652039325
1739209591.2916815;-45.120503652039325
1739209591.291685;-38.13080360867914
1739209591.291689;-45.120503652039325
1739209591.2916925;-45.120503652039325
1739209591.291696;-32.816014438256545
1739209591.2917;-38.13080360867914
1739209591.2917035;-38.13080360867914
1739209591.291707;-35.57807855764607
1739209591.2917109;-33.981070128970906
1739209591.2917144;-45.120503652039325
1739209591.291718;-38.13080360867914
1739209591.2917218;-35.57807855764607
1739209591.2917254;-45.120503652039325
1739209591.291729;-45.120503652039325
1739209591.2917328;-38.13080360867914
1739209591.2917364;-38.13080360867914
1739209591.29174;-45.120503652039325
1739209591.2917438;-33.981070128970906
1739209591.2917473;-35.57807855764607
1739209591.291751;-33.981070128970906
1739209591.2917547;-33.981070128970906
1739209591.2917583;-38.13080360867914
1739209591.2917619;-45.120503652039325
1739209591.2917657;-38.13080360867914
1739209591.2917693;-35.57807855764607
1739209591.2917728;-38.13080360867914
1739209591.2917767;-45.120503652039325
1739209591.2917802;-45.120503652039325
1739209591.2917838;-45.120503652039325
1739209591.2917876;-38.13080360867914
1739209591.2917912;-38.13080360867914
1739209591.2917948;-45.120503652039325
1739209591.2917986;-45.120503652039325
1739209591.2918022;-38.13080360867914
1739209591.291806;-35.57807855764607
1739209591.2918096;-38.13080360867914
1739209591.2918131;-45.120503652039325
1739209591.291817;-38.13080360867914
1739209591.2918205;-38.13080360867914
1739209591.291824;-38.13080360867914
1739209591.291828;-35.57807855764607
1739209591.2918315;-45.120503652039325
1739209591.291835;-45.120503652039325
1739209591.291839;-45.120503652039325
1739209591.2918425;-35.57807855764607
1739209591.291846;-38.13080360867914
1739209591.2918499;-45.120503652039325
1739209591.2918534;-45.120503652039325
1739209591.291857;-38.13080360867914
1739209591.2918608;-38.13080360867914
1739209591.2918644;-45.120503652039325
1739209591.291868;-45.120503652039325
1739209591.2918718;-38.13080360867914
1739209591.2918754;-38.13080360867914
1739209591.291879;-35.57807855764607
1739209591.2918828;-35.57807855764607
1739209591.2918863;-45.120503652039325
1739209591.29189;-45.120503652039325
1739209591.2918937;-38.13080360867914
1739209591.2918973;-45.120503652039325
1739209591.2919009;-38.13080360867914
1739209591.2919047;-38.13080360867914
1739209591.2919083;-38.13080360867914
1739209591.2919118;-38.13080360867914
1739209591.2919157;-45.120503652039325
1739209591.2919192;-35.57807855764607
1739209591.2919228;-45.120503652039325
1739209591.2919266;-45.120503652039325
1739209591.2919302;-45.120503652039325
1739209591.291934;-33.981070128970906
1739209591.2919376;-38.13080360867914
1739209591.2919412;-38.13080360867914
1739209591.291945;-45.120503652039325
1739209591.2919486;-38.13080360867914
1739209591.2919521;-35.57807855764607
1739209591.291956;-38.13080360867914
1739209591.2919595;-45.120503652039325
1739209591.291963;-38.13080360867914
1739209591.291967;-38.13080360867914
1739209591.2919705;-45.120503652039325
1739209591.291974;-45.120503652039325
1739209591.291978;-45.120503652039325
1739209591.2919815;-38.13080360867914
1739209591.291985;-45.120503652039325
1739209591.2919888;-45.120503652039325
1739209591.2919924;-33.981070128970906
1739209591.291996;-38.13080360867914
1739209591.2919998;-38.13080360867914
1739209591.2920034;-38.13080360867914
1739209591.292007;-38.13080360867914
1739209591.2920108;-38.13080360867914
1739209591.2920144;-35.57807855764607
1739209591.292018;-38.13080360867914
1739209591.2920218;-38.13080360867914
1739209591.2920253;-38.13080360867914
1739209591.292029;-38.13080360867914
1739209591.2920327;-45.120503652039325
1739209591.2920363;-38.13080360867914
1739209591.2920399;-38.13080360867914
1739209591.2920437;-38.13080360867914
1739209591.2920473;-45.120503652039325
1739209591.2920508;-38.13080360867914
1739209591.2920547;-33.981070128970906
1739209591.2920582;-38.13080360867914
1739209591.2920618;-45.120503652039325
1739209591.2920656;-38.13080360867914
1739209591.2920692;-45.120503652039325
1739209591.292073;-45.120503652039325
1739209591.2920766;-38.13080360867914
1739209591.2920802;-45.120503652039325
1739209591.292084;-45.120503652039325
1739209591.2920876;-45.120503652039325
1739209591.2920911;-45.120503652039325
1739209591.292095;-33.981070128970906
1739209591.2920985;-38.13080360867914
1739209591.292102;-33.981070128970906
1739209591.292106;-45.120503652039325
1739209591.2921095;-38.13080360867914
1739209591.292113;-31.141103565318915
1739209591.2921169;-38.13080360867914
1739209591.2921205;-45.120503652039325
1739209591.292124;-45.120503652039325
1739209591.2921278;-38.13080360867914
1739209591.2921314;-45.120503652039325
1739209591.292135;-38.13080360867914
1739209591.2921388;-45.120503652039325
1739209591.2921424;-32.81601443825658
1739209591.292146;-45.120503652039325
1739209591.2921498;-38.13080360867914
1739209591.2921534;-45.120503652039325
1739209591.292157;-45.120503652039325
1739209591.2921607;-45.120503652039325
1739209591.2921643;-38.13080360867914
1739209591.292168;-38.13080360867914
1739209591.2921717;-27.267205301931607
1739209591.2921753;-45.120503652039325
1739209591.2921789;-38.13080360867914
1739209591.2921827;-45.120503652039325
1739209591.2921863;-33.981070128970906
1739209591.2921898;-38.13080360867914
1739209591.2921937;-38.13080360867914
1739209591.2921972;-38.13080360867914
1739209591.292201;-33.981070128970956
1739209591.2922046;-45.120503652039325
1739209591.2922082;-38.13080360867914
1739209591.292212;-38.13080360867914
1739209591.2922156;-45.120503652039325
1739209591.2922192;-38.13080360867914
1739209591.292223;-35.57807855764607
1739209591.2922266;-38.13080360867914
1739209591.2922301;-28.58837851428586
1739209591.292234;-35.57807855764607
1739209591.2922375;-45.120503652039325
1739209591.292241;-45.120503652039325
1739209591.292245;-33.981070128970906
1739209591.2922485;-38.13080360867914
1739209591.292252;-38.13080360867914
1739209591.2922559;-45.120503652039325
1739209591.2922595;-38.13080360867914
1739209591.292263;-38.13080360867914
1739209591.2922668;-38.13080360867914
1739209591.2922704;-45.120503652039325
1739209591.292274;-38.13080360867914
1739209591.2922778;-38.13080360867914
1739209591.2922814;-45.120503652039325
1739209591.292285;-38.13080360867914
1739209591.2922888;-38.13080360867914
1739209591.2922924;-45.120503652039325
1739209591.292296;-38.13080360867914
1739209591.2922997;-45.120503652039325
1739209591.2923033;-38.13080360867914
1739209591.292307;-38.13080360867914
1739209591.2923107;-38.13080360867914
1739209591.2923143;-45.120503652039325
1739209591.2923179;-45.120503652039325
1739209591.2923217;-45.120503652039325
1739209591.2923253;-45.120503652039325
1739209591.292329;-45.120503652039325
1739209591.2923326;-38.13080360867914
1739209591.2923362;-45.120503652039325
1739209591.29234;-45.120503652039325
1739209591.2923436;-45.120503652039325
1739209591.2923472;-45.120503652039325
1739209591.292351;-45.120503652039325
1739209591.2923546;-38.13080360867914
1739209591.2923582;-45.120503652039325
1739209591.292362;-38.13080360867914
1739209591.2923656;-38.13080360867914
1739209591.2923691;-35.57807855764607
1739209591.292373;-38.13080360867914
1739209591.2923765;-29.438486411369333
1739209591.29238;-32.816014438256545
1739209591.292384;-38.13080360867914
1739209591.2923875;-45.120503652039325
1739209591.292391;-38.13080360867914
1739209591.2923949;-38.13080360867914
1739209591.2923985;-45.120503652039325
1739209591.292402;-38.13080360867914
1739209591.2924058;-45.120503652039325
1739209591.2924094;-45.120503652039325
1739209591.292413;-35.57807855764607
1739209591.2924168;-45.120503652039325
1739209591.2924204;-45.120503652039325
1739209591.292424;-33.981070128970906
1739209591.2924278;-38.13080360867914
1739209591.2924314;-45.120503652039325
1739209591.292435;-29.438486411369333
1739209591.2924387;-29.438486411369333
1739209591.2924423;-38.13080360867914
1739209591.292446;-45.120503652039325
1739209591.2924497;-38.13080360867914
1739209591.2924533;-38.13080360867914
1739209591.292457;-45.120503652039325
1739209591.2924607;-35.57807855764607
1739209591.2924643;-45.120503652039325
1739209591.292468;-45.120503652039325
1739209591.2924716;-45.120503652039325
1739209591.2924752;-45.120503652039325
1739209591.292479;-45.120503652039325
1739209591.2924826;-31.141103565318915
1739209591.2924862;-38.13080360867914
1739209591.29249;-45.120503652039325
1739209591.2924936;-35.57807855764607
1739209591.2924972;-32.816014438256545
1739209591.292501;-45.120503652039325
1739209591.2925045;-45.120503652039325
1739209591.2925081;-45.120503652039325
1739209591.292512;-45.120503652039325
1739209591.2925155;-33.981070128970906
1739209591.292519;-38.13080360867914
1739209591.292523;-45.120503652039325
1739209591.2925265;-38.13080360867914
1739209591.29253;-38.13080360867914
1739209591.2925339;-33.981070128970906
1739209591.2925375;-38.13080360867914
1739209591.292541;-35.57807855764607
1739209591.2925448;-38.13080360867914
1739209591.2925484;-38.13080360867914
1739209591.292552;-38.13080360867914
1739209591.2925558;-38.13080360867914
1739209591.2925594;-45.120503652039325
1739209591.292563;-38.13080360867914
1739209591.2925668;-38.13080360867914
1739209591.2925704;-45.120503652039325
1739209591.292574;-38.13080360867914
1739209591.2925777;-45.120503652039325
1739209591.2925813;-45.120503652039325
1739209591.2925851;-38.13080360867914
1739209591.2925887;-35.57807855764607
1739209591.2925923;-38.13080360867914
1739209591.292596;-45.120503652039325
1739209591.2925997;-38.13080360867914
1739209591.2926033;-32.816014438256545
1739209591.292607;-38.13080360867914
1739209591.2926106;-45.120503652039325
1739209591.2926142;-45.120503652039325
1739209591.292618;-45.120503652039325
1739209591.2926216;-45.120503652039325
1739209591.2926252;-33.981070128970906
1739209591.292629;-38.13080360867914
1739209591.2926326;-38.13080360867914
1739209591.2926362;-35.57807855764607
1739209591.29264;-35.57807855764607
1739209591.2926435;-30.49652367304973
1739209591.2926471;-38.13080360867914
1739209591.292651;-33.981070128970906
1739209591.2926545;-45.120503652039325
1739209591.292658;-35.57807855764607
1739209591.292662;-31.141103565318915
1739209591.2926655;-38.13080360867914
1739209591.292669;-38.13080360867914
1739209591.2926729;-38.13080360867914
1739209591.2926764;-38.13080360867914
1739209591.29268;-45.120503652039325
1739209591.2926838;-38.13080360867914
1739209591.2926874;-45.120503652039325
1739209591.292691;-38.13080360867914
1739209591.2926948;-38.13080360867914
1739209591.2926984;-45.120503652039325
1739209591.292702;-33.981070128970906
1739209591.2927058;-45.120503652039325
1739209591.2927094;-45.120503652039325
1739209591.2927132;-45.120503652039325
1739209591.2927167;-32.816014438256545
1739209591.2927203;-38.13080360867914
1739209591.2927241;-45.120503652039325
1739209591.2927277;-38.13080360867914
1739209591.2927313;-38.13080360867914
1739209591.292735;-45.120503652039325
1739209591.2927387;-45.120503652039325
1739209591.2927423;-38.13080360867914
1739209591.292746;-45.120503652039325
1739209591.2927496;-45.120503652039325
1739209591.2927532;-38.13080360867914
1739209591.292757;-45.120503652039325
1739209591.2927606;-38.13080360867914
1739209591.2927642;-45.120503652039325
1739209591.292768;-45.120503652039325
1739209591.2927716;-38.13080360867914
1739209591.2927752;-33.981070128970906
1739209591.292779;-38.13080360867914
1739209591.2927825;-45.120503652039325
1739209591.2927861;-33.981070128970906
1739209591.29279;-38.13080360867914
1739209591.2927935;-45.120503652039325
1739209591.292797;-45.120503652039325
1739209591.292801;-33.981070128970906
1739209591.2928045;-45.120503652039325
1739209591.292808;-45.120503652039325
1739209591.2928119;-38.13080360867914
1739209591.2928154;-45.120503652039325
1739209591.292819;-45.120503652039325
1739209591.2928228;-45.120503652039325
1739209591.2928264;-45.120503652039325
1739209591.29283;-45.120503652039325
1739209591.2928338;-38.13080360867914
1739209591.2928374;-38.13080360867914
1739209591.2928412;-45.120503652039325
1739209591.2928448;-45.120503652039325
1739209591.2928483;-38.13080360867914
1739209591.2928522;-45.120503652039325
1739209591.2928557;-38.13080360867914
1739209591.2928593;-45.120503652039325
1739209591.2928631;-33.981070128970906
1739209591.2928667;-33.981070128970906
1739209591.2928703;-45.120503652039325
1739209591.292874;-45.120503652039325
1739209591.2928777;-45.120503652039325
1739209591.2928813;-38.13080360867914
1739209591.292885;-38.13080360867914
1739209591.2928886;-45.120503652039325
1739209591.2928922;-45.120503652039325
1739209591.292896;-38.13080360867914
1739209591.2928996;-45.120503652039325
1739209591.2929032;-45.120503652039325
1739209591.292907;-45.120503652039325
1739209591.2929106;-45.120503652039325
1739209591.2929142;-45.120503652039325
1739209591.292918;-33.981070128970906
1739209591.2929215;-35.57807855764607
1739209591.2929251;-38.13080360867914
1739209591.292929;-38.13080360867914
1739209591.2929325;-38.13080360867914
1739209591.292936;-35.57807855764607
1739209591.29294;-45.120503652039325
1739209591.2929435;-38.13080360867914
1739209591.292947;-45.120503652039325
1739209591.2929509;-45.120503652039325
1739209591.2929544;-38.13080360867914
1739209591.292958;-38.13080360867914
1739209591.2929618;-38.13080360867914
1739209591.2929654;-38.13080360867914
1739209591.2929692;-35.57807855764607
1739209591.2929728;-38.13080360867914
1739209591.2929764;-38.13080360867914
1739209591.2929802;-38.13080360867914
1739209591.2929838;-45.120503652039325
1739209591.2929873;-38.13080360867914
1739209591.2929912;-38.13080360867914
1739209591.2929947;-32.816014438256545
1739209591.2929983;-45.120503652039325
1739209591.2930021;-45.120503652039325
1739209591.2930057;-38.13080360867914
1739209591.2930093;-45.120503652039325
1739209591.293013;-38.13080360867914
1739209591.2930167;-45.120503652039325
1739209591.2930202;-45.120503652039325
1739209591.293024;-45.120503652039325
1739209591.2930276;-45.120503652039325
1739209591.2930312;-33.981070128970906
1739209591.293035;-45.120503652039325
1739209591.2930386;-45.120503652039325
1739209591.2930422;-45.120503652039325
1739209591.293046;-45.120503652039325
1739209591.2930496;-45.120503652039325
1739209591.2930532;-38.13080360867914
1739209591.293057;-45.120503652039325
1739209591.2930605;-45.120503652039325
1739209591.293064;-38.13080360867914
1739209591.293068;-38.13080360867914
1739209591.2930715;-38.13080360867914
1739209591.293075;-45.120503652039325
1739209591.293079;-38.13080360867914
1739209591.2930825;-38.13080360867914
1739209591.293086;-32.816014438256545
1739209591.2930899;-35.57807855764607
1739209591.2930934;-45.120503652039325
1739209591.2930973;-38.13080360867914
1739209591.2931008;-45.120503652039325
1739209591.2931044;-38.13080360867914
1739209591.2931082;-35.57807855764607
1739209591.2931118;-35.57807855764607
1739209591.2931154;-45.120503652039325
1739209591.2931192;-45.120503652039325
1739209591.2931228;-45.120503652039325
1739209591.2931263;-45.120503652039325
1739209591.2931302;-38.13080360867914
1739209591.2931337;-45.120503652039325
1739209591.2931373;-45.120503652039325
1739209591.2931411;-45.120503652039325
1739209591.2931447;-38.13080360867914
1739209591.2931483;-35.57807855764607
1739209591.293152;-38.13080360867914
1739209591.2931557;-38.13080360867914
1739209591.2931592;-38.13080360867914
1739209591.293163;-35.57807855764607
1739209591.2931666;-38.13080360867914
1739209591.2931702;-38.13080360867914
1739209591.293174;-38.13080360867914
1739209591.2931776;-45.120503652039325
1739209591.2931812;-45.120503652039325
1739209591.293185;-38.13080360867914
1739209591.2931886;-38.13080360867914
1739209591.2931921;-38.13080360867914
1739209591.293196;-45.120503652039325
1739209591.2931995;-45.120503652039325
1739209591.293203;-38.13080360867914
1739209591.293207;-45.120503652039325
1739209591.2932105;-45.120503652039325
1739209591.293214;-38.13080360867914
1739209591.293218;-45.120503652039325
1739209591.2932215;-45.120503652039325
1739209591.2932253;-45.120503652039325
1739209591.2932289;-38.13080360867914
1739209591.2932324;-45.120503652039325
1739209591.2932363;-38.13080360867914
1739209591.2932398;-38.13080360867914
1739209591.2932434;-38.13080360867914
1739209591.2932472;-45.120503652039325
1739209591.2932508;-38.13080360867914
1739209591.2932544;-45.120503652039325
1739209591.2932582;-45.120503652039325
1739209591.2932618;-45.120503652039325
1739209591.2932653;-45.120503652039325
1739209591.2932692;-38.13080360867914
1739209591.2932727;-38.13080360867914
1739209591.2932763;-38.13080360867914
1739209591.2932801;-45.120503652039325
1739209591.2932837;-45.120503652039325
1739209591.2932873;-38.13080360867914
1739209591.293291;-38.13080360867914
1739209591.2932947;-45.120503652039325
1739209591.2932982;-33.981070128970906
1739209591.293302;-38.13080360867914
1739209591.2933056;-38.13080360867914
1739209591.2933092;-35.57807855764607
1739209591.293313;-45.120503652039325
1739209591.2933166;-45.120503652039325
1739209591.2933202;-35.57807855764607
1739209591.293324;-32.816014438256545
1739209591.2933276;-45.120503652039325
1739209591.2933311;-45.120503652039325
1739209591.293335;-31.141103565318915
1739209591.2933385;-45.120503652039325
1739209591.293342;-45.120503652039325
1739209591.293346;-45.120503652039325
1739209591.2933495;-31.141103565318915
1739209591.293353;-38.13080360867914
1739209591.293357;-38.13080360867914
1739209591.2933605;-38.13080360867914
1739209591.2933643;-45.120503652039325
1739209591.2933679;-38.13080360867914
1739209591.2933714;-35.57807855764607
1739209591.2933753;-45.120503652039325
1739209591.2933788;-38.13080360867914
1739209591.2933824;-35.57807855764607
1739209591.2933862;-38.13080360867914
1739209591.2933898;-45.120503652039325
1739209591.2933934;-38.13080360867914
1739209591.2933972;-38.13080360867914
1739209591.2934008;-38.13080360867914
1739209591.2934043;-38.13080360867914
1739209591.2934082;-38.13080360867914
1739209591.2934117;-45.120503652039325
1739209591.2934153;-38.13080360867914
1739209591.2934191;-38.13080360867914
1739209591.2934227;-45.120503652039325
1739209591.2934263;-38.13080360867914
1739209591.29343;-35.57807855764607
1739209591.2934337;-45.120503652039325
1739209591.2934372;-45.120503652039325
1739209591.293441;-33.981070128970906
1739209591.2934446;-45.120503652039325
1739209591.2934482;-45.120503652039325
1739209591.293452;-38.13080360867914
1739209591.2934556;-38.13080360867914
1739209591.2934592;-45.120503652039325
1739209591.293463;-38.13080360867914
1739209591.2934666;-38.13080360867914
1739209591.2934701;-45.120503652039325
1739209591.293474;-38.13080360867914
1739209591.2934775;-38.13080360867914
1739209591.293481;-45.120503652039325
1739209591.293485;-45.120503652039325
1739209591.2934885;-38.13080360867914
1739209591.2934923;-38.13080360867914
1739209591.293496;-38.13080360867914
1739209591.2934995;-38.13080360867914
1739209591.2935033;-38.13080360867914
1739209591.2935069;-45.120503652039325
1739209591.2935104;-45.120503652039325
1739209591.2935143;-38.13080360867914
1739209591.2935178;-38.13080360867914
1739209591.2935214;-38.13080360867914
1739209591.2935252;-38.13080360867914
1739209591.2935288;-38.13080360867914
1739209591.2935324;-38.13080360867914
1739209591.2935362;-38.13080360867914
1739209591.2935398;-38.13080360867914
1739209591.2935433;-38.13080360867914
1739209591.2935472;-45.120503652039325
1739209591.2935507;-45.120503652039325
1739209591.2935543;-35.57807855764607
1739209591.2935581;-35.57807855764607
1739209591.2935617;-38.13080360867914
1739209591.2935653;-38.13080360867914
1739209591.293569;-45.120503652039325
1739209591.2935727;-38.13080360867914
1739209591.2935762;-45.120503652039325
1739209591.29358;-45.120503652039325
1739209591.2935836;-45.120503652039325
1739209591.2935872;-45.120503652039325
1739209591.293591;-45.120503652039325
1739209591.2935946;-38.13080360867914
1739209591.2935982;-38.13080360867914
1739209591.293602;-38.13080360867914
1739209591.2936056;-45.120503652039325
1739209591.2936091;-38.13080360867914
1739209591.293613;-38.13080360867914
1739209591.2936165;-35.57807855764607
1739209591.2936203;-45.120503652039325
1739209591.293624;-45.120503652039325
1739209591.2936275;-45.120503652039325
1739209591.2936313;-38.13080360867914
1739209591.293635;-38.13080360867914
1739209591.2936385;-45.120503652039325
1739209591.2936423;-45.120503652039325
1739209591.2936459;-45.120503652039325
1739209591.2936494;-45.120503652039325
1739209591.2936532;-45.120503652039325
1739209591.2936568;-45.120503652039325
1739209591.2936604;-38.13080360867914
1739209591.2936642;-45.120503652039325
1739209591.2936678;-45.120503652039325
1739209591.2936714;-38.13080360867914
1739209591.2936752;-35.57807855764607
1739209591.2936788;-38.13080360867914
1739209591.2936823;-45.120503652039325
1739209591.2936862;-38.13080360867914
1739209591.2936897;-33.981070128970906
1739209591.2936933;-33.981070128970906
1739209591.293697;-38.13080360867914
1739209591.2937007;-45.120503652039325
1739209591.2937043;-45.120503652039325
1739209591.293708;-38.13080360867914
1739209591.2937117;-45.120503652039325
1739209591.2937152;-38.13080360867914
1739209591.293719;-33.981070128970906
1739209591.2937226;-38.13080360867914
1739209591.2937262;-45.120503652039325
1739209591.29373;-45.120503652039325
1739209591.2937336;-31.141103565318893
1739209591.2937372;-45.120503652039325
1739209591.293741;-45.120503652039325
1739209591.2937446;-33.981070128970906
1739209591.2937484;-33.981070128970906
1739209591.293752;-38.13080360867914
1739209591.2937555;-45.120503652039325
1739209591.2937593;-38.13080360867914
1739209591.293763;-45.120503652039325
1739209591.2937665;-38.13080360867914
1739209591.2937703;-45.120503652039325
1739209591.293774;-45.120503652039325
1739209591.2937775;-38.13080360867914
1739209591.2937813;-31.141103565318915
1739209591.2937849;-38.13080360867914
1739209591.2937884;-38.13080360867914
1739209591.2937922;-45.120503652039325
1739209591.2937958;-38.13080360867914
1739209591.2937994;-38.13080360867914
1739209591.2938032;-38.13080360867914
1739209591.2938068;-45.120503652039325
1739209591.2938104;-38.13080360867914
1739209591.2938142;-33.981070128970906
1739209591.2938178;-38.13080360867914
1739209591.2938213;-45.120503652039325
1739209591.2938251;-45.120503652039325
1739209591.2938287;-38.13080360867914
1739209591.2938323;-38.13080360867914
1739209591.293836;-38.13080360867914
1739209591.2938397;-28.992665084841942
1739209591.2938433;-45.120503652039325
1739209591.293847;-38.13080360867914
1739209591.2938507;-38.13080360867914
