CAN Message; 0x77:00d45f2734a1598c
1739209760.3196878;-45.120503652039325
1739209760.319697;-38.13080360867914
1739209760.3197057;-38.13080360867914
1739209760.3197148;-45.120503652039325
1739209760.3197238;-45.120503652039325
1739209760.319733;-45.120503652039325
1739209760.319742;-45.120503652039325
1739209760.319751;-38.13080360867914
1739209760.3197598;-45.120503652039325
1739209760.319769;-38.13080360867914
1739209760.319778;-38.13080360867914
1739209760.319787;-45.120503652039325
1739209760.319796;-33.981070128970906
1739209760.3198051;-35.57807855764607
1739209760.319814;-38.13080360867914
1739209760.319823;-45.120503652039325
1739209760.319832;-28.58837851428586
1739209760.3198411;-30.49652367304973
1739209760.3198502;-45.120503652039325
1739209760.319859;-45.120503652039325
1739209760.319868;-38.13080360867914
1739209760.3198771;-35.57807855764607
1739209760.3198862;-45.120503652039325
1739209760.3198953;-38.13080360867914
1739209760.3199043;-38.13080360867914
1739209760.3199131;-45.120503652039325
1739209760.3199222;-38.13080360867914
1739209760.3199313;-45.120503652039325
1739209760.3199403;-45.120503652039325
1739209760.3199494;-38.13080360867914
1739209760.3199584;-38.13080360867914
1739209760.3199673;-45.120503652039325
1739209760.3199763;-30.49652367304973
1739209760.3199854;-31.141103565318893
1739209760.3199944;-45.120503652039325
1739209760.3200035;-45.120503652039325
1739209760.3200123;-33.981070128970906
1739209760.3200214;-32.816014438256545
1739209760.3200305;-45.120503652039325
1739209760.3200395;-38.13080360867914
1739209760.3200486;-45.120503652039325
1739209760.3200576;-45.120503652039325
1739209760.3200665;-45.120503652039325
1739209760.3200755;-45.120503652039325
1739209760.3200846;-45.120503652039325
1739209760.3200936;-45.120503652039325
1739209760.3201027;-45.120503652039325
1739209760.3201118;-45.120503652039325
1739209760.3201206;-45.120503652039325
1739209760.327438;-35.57807855764607
1739209760.3274512;-45.120503652039325
1739209760.327464;-38.13080360867914
1739209760.3274772;-45.120503652039325
1739209760.32749;-38.13080360867914
1739209760.3275032;-38.13080360867914
1739209760.327516;-38.13080360867914
1739209760.3275292;-38.13080360867914
1739209760.327542;-45.120503652039325
1739209760.327555;-38.13080360867914
1739209760.327568;-38.13080360867914
1739209760.327581;-38.13080360867914
1739209760.327594;-45.120503652039325
1739209760.327607;-38.13080360867914
1739209760.32762;-45.120503652039325
1739209760.327633;-38.13080360867914
1739209760.3276458;-38.13080360867914
1739209760.327659;-45.120503652039325
1739209760.3276718;-38.13080360867914
1739209760.3276849;-35.57807855764607
1739209760.3276978;-35.57807855764607
1739209760.3277109;-38.13080360867914
1739209760.3277237;-38.13080360867914
1739209760.3277369;-45.120503652039325
1739209760.3277497;-33.981070128970906
1739209760.3277626;-38.13080360867914
1739209760.3277757;-45.120503652039325
1739209760.3277886;-45.120503652039325
1739209760.3278017;-32.816014438256545
1739209760.3278146;-45.120503652039325
1739209760.3278277;-45.120503652039325
1739209760.3278406;-33.981070128970906
1739209760.3278534;-35.57807855764607
1739209760.3278666;-38.13080360867914
1739209760.3278794;-38.13080360867914
1739209760.3278925;-32.816014438256545
1739209760.3279054;-38.13080360867914
1739209760.3279185;-45.120503652039325
1739209760.3279314;-45.120503652039325
1739209760.3279445;-45.120503652039325
1739209760.3279574;-45.120503652039325
1739209760.3279703;-45.120503652039325
1739209760.3279834;-38.13080360867914
1739209760.3279963;-38.13080360867914
1739209760.3280094;-45.120503652039325
1739209760.3280222;-38.13080360867914
1739209760.3280354;-32.816014438256545
1739209760.3280482;-31.141103565318915
1739209760.328061;-38.13080360867914
1739209760.3280742;-38.13080360867914
1739209760.328087;-35.57807855764607
1739209760.3281002;-38.13080360867914
1739209760.328113;-45.120503652039325
1739209760.3281262;-45.120503652039325
1739209760.328139;-38.13080360867914
1739209760.3281522;-38.13080360867914
1739209760.328165;-45.120503652039325
1739209760.328178;-38.13080360867914
1739209760.328191;-32.816014438256545
1739209760.328204;-32.81601443825658
1739209760.328217;-45.120503652039325
1739209760.32823;-33.981070128970906
1739209760.328243;-38.13080360867914
1739209760.328256;-33.981070128970906
1739209760.328269;-38.13080360867914
1739209760.3282819;-45.120503652039325
1739209760.3282948;-38.13080360867914
1739209760.3283079;-38.13080360867914
1739209760.3283207;-45.120503652039325
1739209760.3283339;-38.13080360867914
1739209760.3283467;-32.816014438256545
1739209760.3283598;-38.13080360867914
1739209760.3283727;-38.13080360867914
1739209760.3283856;-45.120503652039325
1739209760.3283987;-38.13080360867914
1739209760.3284116;-38.13080360867914
1739209760.3284247;-45.120503652039325
1739209760.3284376;-45.120503652039325
1739209760.3284507;-33.981070128970906
1739209760.3284636;-45.120503652039325
1739209760.3284767;-45.120503652039325
1739209760.3284895;-38.13080360867914
1739209760.3285024;-38.13080360867914
1739209760.3285155;-35.57807855764607
1739209760.3285284;-38.13080360867914
1739209760.3285415;-38.13080360867914
1739209760.3285544;-38.13080360867914
1739209760.3285675;-35.57807855764607
1739209760.3285804;-33.981070128970906
1739209760.3285933;-38.13080360867914
1739209760.3286064;-35.57807855764607
1739209760.3286192;-38.13080360867914
1739209760.3286324;-45.120503652039325
1739209760.3286452;-45.120503652039325
1739209760.3286583;-31.141103565318893
1739209760.3286712;-38.13080360867914
1739209760.3286843;-38.13080360867914
1739209760.3286972;-33.981070128970906
1739209760.32871;-35.57807855764607
1739209760.3287232;-38.13080360867914
1739209760.328736;-38.13080360867914
1739209760.3287492;-38.13080360867914
1739209760.328762;-38.13080360867914
1739209760.3287752;-32.816014438256545
1739209760.328788;-30.49652367304973
1739209760.328801;-45.120503652039325
1739209760.328814;-45.120503652039325
1739209760.328827;-35.57807855764607
1739209760.32884;-38.13080360867914
1739209760.328853;-45.120503652039325
1739209760.328866;-35.57807855764607
1739209760.3288789;-45.120503652039325
1739209760.328892;-45.120503652039325
1739209760.3289049;-45.120503652039325
1739209760.3289177;-45.120503652039325
1739209760.3289309;-38.13080360867914
1739209760.3289437;-38.13080360867914
1739209760.3289568;-38.13080360867914
1739209760.3289697;-45.120503652039325
1739209760.3289828;-38.13080360867914
1739209760.3289957;-45.120503652039325
1739209760.3290086;-38.13080360867914
1739209760.3290217;-35.57807855764607
1739209760.3290346;-45.120503652039325
1739209760.3290477;-38.13080360867914
1739209760.3290606;-38.13080360867914
1739209760.3290737;-45.120503652039325
1739209760.3290865;-32.816014438256545
1739209760.3290997;-28.21854285175415
1739209760.3291125;-38.13080360867914
1739209760.3291254;-35.57807855764607
1739209760.3291385;-38.13080360867914
1739209760.3291514;-35.57807855764607
1739209760.3291645;-38.13080360867914
1739209760.3291774;-32.816014438256545
1739209760.3291905;-45.120503652039325
1739209760.3292034;-38.13080360867914
1739209760.3292165;-45.120503652039325
1739209760.3292294;-38.13080360867914
1739209760.3292422;-38.13080360867914
1739209760.3292553;-45.120503652039325
1739209760.3292682;-38.13080360867914
1739209760.3292813;-45.120503652039325
1739209760.3292942;-38.13080360867914
1739209760.3293073;-27.8777449560314
1739209760.3293202;-45.120503652039325
1739209760.329333;-38.13080360867914
1739209760.3293462;-38.13080360867914
1739209760.329359;-45.120503652039325
1739209760.3293722;-33.981070128970906
1739209760.329385;-38.13080360867914
1739209760.3293982;-38.13080360867914
1739209760.329411;-45.120503652039325
1739209760.3294241;-45.120503652039325
1739209760.329437;-38.13080360867914
1739209760.32945;-38.13080360867914
1739209760.329463;-45.120503652039325
1739209760.3294759;-35.57807855764607
1739209760.329489;-45.120503652039325
1739209760.3295019;-45.120503652039325
1739209760.329515;-45.120503652039325
1739209760.3295279;-45.120503652039325
1739209760.3295407;-45.120503652039325
1739209760.3295538;-38.13080360867914
1739209760.3295667;-33.981070128970906
1739209760.3295798;-45.120503652039325
1739209760.3295927;-45.120503652039325
1739209760.3296058;-38.13080360867914
1739209760.3296187;-28.58837851428586
1739209760.3296318;-38.13080360867914
1739209760.3296447;-45.120503652039325
1739209760.3296576;-45.120503652039325
1739209760.3296707;-33.981070128970906
1739209760.3296835;-45.120503652039325
1739209760.3296967;-45.120503652039325
1739209760.3297095;-33.981070128970906
1739209760.3297226;-45.120503652039325
1739209760.3297355;-45.120503652039325
1739209760.3297484;-38.13080360867914
1739209760.3297615;-45.120503652039325
1739209760.3297744;-45.120503652039325
1739209760.3297875;-38.13080360867914
1739209760.3298004;-38.13080360867914
1739209760.3298135;-38.13080360867914
1739209760.3298264;-38.13080360867914
1739209760.3298395;-38.13080360867914
1739209760.3298523;-38.13080360867914
1739209760.3298652;-45.120503652039325
1739209760.3298783;-45.120503652039325
1739209760.3298912;-38.13080360867914
1739209760.3299043;-45.120503652039325
1739209760.3299172;-45.120503652039325
1739209760.3299303;-45.120503652039325
1739209760.3299432;-45.120503652039325
1739209760.3299563;-45.120503652039325
1739209760.3299692;-38.13080360867914
1739209760.329982;-33.981070128970906
1739209760.3299952;-38.13080360867914
1739209760.330008;-45.120503652039325
1739209760.3300211;-38.13080360867914
1739209760.330034;-38.13080360867914
1739209760.3300471;-38.13080360867914
1739209760.33006;-45.120503652039325
1739209760.3300729;-38.13080360867914
1739209760.330086;-38.13080360867914
1739209760.3300989;-45.120503652039325
1739209760.330112;-45.120503652039325
1739209760.3301249;-45.120503652039325
1739209760.330138;-33.981070128970906
1739209760.3301508;-33.981070128970906
1739209760.330164;-45.120503652039325
1739209760.3301768;-45.120503652039325
1739209760.3301897;-38.13080360867914
1739209760.3302028;-38.13080360867914
1739209760.3302157;-45.120503652039325
1739209760.3302288;-38.13080360867914
1739209760.3302417;-38.13080360867914
1739209760.3302548;-35.57807855764607
1739209760.3302677;-45.120503652039325
1739209760.3302805;-45.120503652039325
1739209760.3302937;-45.120503652039325
1739209760.3303065;-38.13080360867914
1739209760.3303196;-45.120503652039325
1739209760.3303325;-38.13080360867914
1739209760.3303456;-38.13080360867914
1739209760.3303585;-45.120503652039325
1739209760.3303716;-45.120503652039325
1739209760.3303845;-38.13080360867914
1739209760.3303974;-38.13080360867914
1739209760.3304105;-35.57807855764607
1739209760.3304234;-45.120503652039325
1739209760.3304365;-38.13080360867914
1739209760.3304493;-45.120503652039325
1739209760.3304625;-45.120503652039325
1739209760.3304753;-45.120503652039325
1739209760.3304882;-38.13080360867914
1739209760.3305013;-35.57807855764607
1739209760.3305142;-38.13080360867914
1739209760.3305273;-45.120503652039325
1739209760.3305402;-38.13080360867914
1739209760.3305533;-38.13080360867914
1739209760.3305662;-45.120503652039325
1739209760.3305793;-45.120503652039325
1739209760.3305922;-45.120503652039325
1739209760.330605;-45.120503652039325
1739209760.3306181;-45.120503652039325
1739209760.330631;-38.13080360867914
1739209760.3306441;-38.13080360867914
1739209760.330657;-45.120503652039325
1739209760.33067;-25.826314394896357
1739209760.330683;-32.816014438256545
1739209760.3306959;-45.120503652039325
1739209760.330709;-45.120503652039325
1739209760.3307219;-33.981070128970906
1739209760.330735;-35.57807855764607
1739209760.3307478;-38.13080360867914
1739209760.330761;-45.120503652039325
1739209760.3307738;-45.120503652039325
1739209760.330787;-38.13080360867914
1739209760.3307998;-38.13080360867914
1739209760.3308127;-45.120503652039325
1739209760.3308258;-45.120503652039325
1739209760.3308387;-45.120503652039325
1739209760.3308518;-38.13080360867914
1739209760.3308647;-45.120503652039325
1739209760.3308778;-30.49652367304973
1739209760.3308907;-31.141103565318893
1739209760.3309038;-38.13080360867914
1739209760.3309166;-45.120503652039325
1739209760.3309295;-33.981070128970906
1739209760.3309426;-29.438486411369333
1739209760.3309555;-38.13080360867914
1739209760.3309686;-35.57807855764607
1739209760.3309815;-38.13080360867914
1739209760.3309946;-38.13080360867914
1739209760.3310075;-38.13080360867914
1739209760.3310204;-45.120503652039325
1739209760.3310335;-35.57807855764607
1739209760.3310463;-38.13080360867914
1739209760.3310595;-45.120503652039325
1739209760.3310723;-32.816014438256545
1739209760.3310854;-45.120503652039325
1739209760.3310983;-45.120503652039325
1739209760.3311114;-35.57807855764607
1739209760.3311243;-38.13080360867914
1739209760.3311372;-45.120503652039325
1739209760.3311503;-38.13080360867914
1739209760.3311632;-38.13080360867914
1739209760.3311763;-45.120503652039325
1739209760.3311892;-30.49652367304973
1739209760.3312023;-29.438486411369333
1739209760.3312151;-35.57807855764607
1739209760.331228;-35.57807855764607
1739209760.3312411;-38.13080360867914
1739209760.331254;-38.13080360867914
1739209760.331267;-38.13080360867914
1739209760.33128;-45.120503652039325
1739209760.331293;-45.120503652039325
1739209760.331306;-38.13080360867914
1739209760.331319;-33.981070128970906
1739209760.331332;-35.57807855764607
1739209760.3313448;-45.120503652039325
1739209760.331358;-45.120503652039325
1739209760.3313708;-38.13080360867914
1739209760.331384;-38.13080360867914
1739209760.3313968;-38.13080360867914
1739209760.33141;-45.120503652039325
1739209760.3314228;-38.13080360867914
1739209760.3314357;-45.120503652039325
1739209760.3314488;-45.120503652039325
1739209760.3314617;-45.120503652039325
1739209760.3314748;-33.981070128970906
1739209760.3314877;-38.13080360867914
1739209760.3315008;-38.13080360867914
1739209760.3315136;-35.57807855764607
1739209760.3315268;-38.13080360867914
1739209760.3315396;-45.120503652039325
1739209760.3315525;-45.120503652039325
1739209760.3315656;-38.13080360867914
1739209760.3315785;-38.13080360867914
1739209760.3315916;-35.57807855764607
1739209760.3316045;-45.120503652039325
1739209760.3316176;-45.120503652039325
1739209760.3316305;-38.13080360867914
1739209760.3316436;-45.120503652039325
1739209760.3316565;-45.120503652039325
1739209760.3316693;-31.141103565318915
1739209760.3316824;-33.981070128970906
1739209760.3316953;-45.120503652039325
1739209760.3317084;-33.981070128970906
1739209760.3317213;-38.13080360867914
1739209760.3317344;-45.120503652039325
1739209760.3317473;-38.13080360867914
1739209760.3317602;-38.13080360867914
1739209760.3317733;-38.13080360867914
1739209760.3317862;-45.120503652039325
1739209760.3317993;-45.120503652039325
1739209760.3318121;-45.120503652039325
1739209760.3318253;-45.120503652039325
1739209760.3318381;-45.120503652039325
1739209760.3318512;-45.120503652039325
1739209760.331864;-45.120503652039325
1739209760.331877;-38.13080360867914
1739209760.33189;-38.13080360867914
1739209760.331903;-45.120503652039325
1739209760.331916;-45.120503652039325
1739209760.331929;-38.13080360867914
1739209760.331942;-38.13080360867914
1739209760.331955;-45.120503652039325
1739209760.3319678;-38.13080360867914
1739209760.331981;-45.120503652039325
1739209760.3319938;-45.120503652039325
1739209760.332007;-45.120503652039325
1739209760.3320198;-45.120503652039325
1739209760.332033;-38.13080360867914
1739209760.3320458;-45.120503652039325
1739209760.332059;-45.120503652039325
1739209760.3320718;-38.13080360867914
1739209760.3320847;-32.816014438256545
1739209760.3320978;-45.120503652039325
1739209760.3321106;-45.120503652039325
1739209760.3321238;-33.981070128970906
1739209760.3321366;-38.13080360867914
1739209760.3321497;-31.141103565318915
1739209760.3321626;-38.13080360867914
1739209760.3321755;-45.120503652039325
1739209760.3321886;-45.120503652039325
1739209760.3322015;-45.120503652039325
1739209760.3322146;-45.120503652039325
1739209760.3322275;-45.120503652039325
1739209760.3322406;-38.13080360867914
1739209760.3322535;-38.13080360867914
1739209760.3322666;-45.120503652039325
1739209760.3322794;-38.13080360867914
1739209760.3322923;-38.13080360867914
1739209760.3323054;-45.120503652039325
1739209760.3323183;-35.57807855764607
1739209760.3323314;-38.13080360867914
1739209760.3323443;-35.57807855764607
1739209760.3323574;-38.13080360867914
1739209760.3323703;-45.120503652039325
1739209760.3323832;-38.13080360867914
1739209760.3323963;-38.13080360867914
1739209760.3324091;-35.57807855764607
1739209760.3324223;-38.13080360867914
1739209760.3324351;-45.120503652039325
1739209760.3324482;-38.13080360867914
1739209760.332461;-38.13080360867914
1739209760.3324742;-45.120503652039325
1739209760.332487;-38.13080360867914
1739209760.3325;-38.13080360867914
1739209760.332513;-38.13080360867914
1739209760.332526;-45.120503652039325
1739209760.332539;-38.13080360867914
1739209760.332552;-33.981070128970906
1739209760.332565;-31.141103565318915
1739209760.332578;-45.120503652039325
1739209760.332591;-38.13080360867914
1739209760.332604;-38.13080360867914
1739209760.3326168;-45.120503652039325
1739209760.33263;-38.13080360867914
1739209760.3326428;-35.57807855764607
1739209760.332656;-33.981070128970906
1739209760.3326688;-31.14110356531892
1739209760.332682;-45.120503652039325
1739209760.3326948;-45.120503652039325
1739209760.3327076;-38.13080360867914
1739209760.3327208;-38.13080360867914
1739209760.3327336;-45.120503652039325
1739209760.3327467;-38.13080360867914
1739209760.3327596;-38.13080360867914
1739209760.3327727;-38.13080360867914
1739209760.3327856;-45.120503652039325
1739209760.3327987;-45.120503652039325
1739209760.3328116;-38.13080360867914
1739209760.3328245;-38.13080360867914
1739209760.3328376;-45.120503652039325
1739209760.3328505;-45.120503652039325
1739209760.3328636;-38.13080360867914
1739209760.3328764;-31.141103565318915
1739209760.3328896;-35.57807855764607
1739209760.3329024;-45.120503652039325
1739209760.3329153;-45.120503652039325
1739209760.3329284;-45.120503652039325
1739209760.3329413;-45.120503652039325
1739209760.3329544;-38.13080360867914
1739209760.3329673;-45.120503652039325
1739209760.3329804;-32.81601443825658
1739209760.3329933;-45.120503652039325
1739209760.3330064;-38.13080360867914
1739209760.3330193;-45.120503652039325
1739209760.3330321;-45.120503652039325
1739209760.3330452;-45.120503652039325
1739209760.333058;-45.120503652039325
1739209760.3330712;-45.120503652039325
1739209760.333084;-31.141103565318915
1739209760.3330972;-35.57807855764607
1739209760.33311;-45.120503652039325
1739209760.333123;-45.120503652039325
1739209760.333136;-45.120503652039325
1739209760.333149;-38.13080360867914
1739209760.333162;-38.13080360867914
1739209760.333175;-45.120503652039325
1739209760.333188;-38.13080360867914
1739209760.333201;-45.120503652039325
1739209760.333214;-38.13080360867914
1739209760.333227;-45.120503652039325
1739209760.3332398;-38.13080360867914
1739209760.333253;-38.13080360867914
1739209760.3332658;-45.120503652039325
1739209760.333279;-45.120503652039325
1739209760.3332918;-45.120503652039325
1739209760.333305;-45.120503652039325
1739209760.3333178;-45.120503652039325
1739209760.3333309;-45.120503652039325
1739209760.3333437;-45.120503652039325
1739209760.3333566;-38.13080360867914
1739209760.3333697;-45.120503652039325
1739209760.3333826;-45.120503652039325
1739209760.3333957;-33.981070128970906
1739209760.3334086;-38.13080360867914
1739209760.3334217;-45.120503652039325
1739209760.3334346;-45.120503652039325
1739209760.3334475;-38.13080360867914
1739209760.3334606;-45.120503652039325
1739209760.3334734;-45.120503652039325
1739209760.3334866;-45.120503652039325
1739209760.3334994;-45.120503652039325
1739209760.3335125;-45.120503652039325
1739209760.3335254;-45.120503652039325
1739209760.3335385;-45.120503652039325
1739209760.3335514;-45.120503652039325
1739209760.3335643;-38.13080360867914
1739209760.3335774;-38.13080360867914
1739209760.3335903;-45.120503652039325
1739209760.3336034;-33.981070128970906
1739209760.3336163;-38.13080360867914
1739209760.3336294;-45.120503652039325
1739209760.3336422;-45.120503652039325
1739209760.333655;-45.120503652039325
1739209760.3336682;-33.981070128970906
1739209760.333681;-45.120503652039325
1739209760.3336942;-45.120503652039325
1739209760.333707;-45.120503652039325
1739209760.3337202;-45.120503652039325
1739209760.333733;-45.120503652039325
1739209760.3337462;-45.120503652039325
1739209760.333759;-35.57807855764607
1739209760.333772;-35.57807855764607
1739209760.333785;-45.120503652039325
1739209760.333798;-45.120503652039325
1739209760.333811;-38.13080360867914
1739209760.333824;-35.57807855764607
1739209760.333837;-45.120503652039325
1739209760.33385;-45.120503652039325
1739209760.3338628;-45.120503652039325
1739209760.333876;-45.120503652039325
1739209760.3338888;-45.120503652039325
1739209760.333902;-45.120503652039325
1739209760.3339148;-45.120503652039325
1739209760.3339279;-45.120503652039325
1739209760.3339407;-38.13080360867914
1739209760.3339539;-45.120503652039325
1739209760.3339667;-38.13080360867914
1739209760.3339796;-38.13080360867914
1739209760.3339927;-38.13080360867914
1739209760.3340056;-45.120503652039325
1739209760.3340187;-45.120503652039325
1739209760.3340316;-31.141103565318915
1739209760.3340447;-38.13080360867914
1739209760.3340576;-45.120503652039325
1739209760.3340707;-45.120503652039325
1739209760.3340836;-38.13080360867914
1739209760.3340964;-45.120503652039325
1739209760.3341095;-45.120503652039325
1739209760.3341224;-38.13080360867914
1739209760.3341355;-45.120503652039325
1739209760.3341484;-45.120503652039325
1739209760.3341615;-45.120503652039325
1739209760.3341744;-45.120503652039325
1739209760.3341873;-45.120503652039325
1739209760.3342004;-45.120503652039325
1739209760.3342133;-35.57807855764607
1739209760.3342264;-38.13080360867914
1739209760.3342392;-38.13080360867914
1739209760.3342524;-45.120503652039325
1739209760.3342652;-45.120503652039325
1739209760.3342783;-38.13080360867914
1739209760.3342912;-35.57807855764607
1739209760.334304;-38.13080360867914
1739209760.3343172;-45.120503652039325
1739209760.33433;-38.13080360867914
1739209760.3343432;-38.13080360867914
1739209760.334356;-45.120503652039325
1739209760.3343692;-45.120503652039325
1739209760.334382;-38.13080360867914
1739209760.334395;-45.120503652039325
1739209760.334408;-33.981070128970906
1739209760.334421;-35.57807855764607
1739209760.334434;-38.13080360867914
1739209760.334447;-45.120503652039325
1739209760.33446;-38.13080360867914
1739209760.334473;-45.120503652039325
1739209760.334486;-45.120503652039325
1739209760.334499;-33.981070128970906
1739209760.3345118;-38.13080360867914
1739209760.3345249;-33.981070128970906
1739209760.3345377;-45.120503652039325
1739209760.3345509;-33.981070128970906
1739209760.3345637;-33.981070128970906
1739209760.3345768;-38.13080360867914
1739209760.3345897;-38.13080360867914
1739209760.3346026;-45.120503652039325
1739209760.3346157;-35.57807855764607
1739209760.3346286;-38.13080360867914
1739209760.3346417;-38.13080360867914
1739209760.3346546;-32.81601443825658
1739209760.3346677;-33.981070128970906
1739209760.3346806;-38.13080360867914
1739209760.3346937;-45.120503652039325
1739209760.3347065;-45.120503652039325
1739209760.3347194;-38.13080360867914
1739209760.3347325;-38.13080360867914
1739209760.3347454;-38.13080360867914
1739209760.3347585;-38.13080360867914
1739209760.3347714;-31.141103565318915
1739209760.3347845;-45.120503652039325
1739209760.3347974;-38.13080360867914
1739209760.3348103;-38.13080360867914
1739209760.3348234;-32.816014438256545
1739209760.3348362;-35.57807855764607
1739209760.3348494;-38.13080360867914
1739209760.3348622;-45.120503652039325
1739209760.3348753;-38.13080360867914
1739209760.3348882;-45.120503652039325
1739209760.3349013;-45.120503652039325
1739209760.3349142;-45.120503652039325
1739209760.334927;-33.981070128970906
1739209760.3349402;-38.13080360867914
1739209760.334953;-45.120503652039325
1739209760.3349662;-35.57807855764607
1739209760.334979;-33.981070128970906
1739209760.3349922;-38.13080360867914
1739209760.335005;-38.13080360867914
1739209760.3350182;-38.13080360867914
1739209760.335031;-33.981070128970906
1739209760.335044;-32.816014438256545
1739209760.335057;-45.120503652039325
1739209760.33507;-38.13080360867914
1739209760.335083;-32.816014438256545
1739209760.335096;-45.120503652039325
1739209760.335109;-38.13080360867914
1739209760.3351219;-45.120503652039325
1739209760.3351347;-35.57807855764607
1739209760.3351479;-38.13080360867914
1739209760.3351607;-45.120503652039325
1739209760.3351738;-38.13080360867914
1739209760.3351867;-31.141103565318915
1739209760.3351998;-35.57807855764607
1739209760.3352127;-45.120503652039325
1739209760.3352258;-45.120503652039325
1739209760.3352387;-45.120503652039325
1739209760.3352516;-38.13080360867914
1739209760.3352647;-35.57807855764607
1739209760.3352776;-38.13080360867914
1739209760.3352907;-38.13080360867914
1739209760.3353035;-35.57807855764607
1739209760.3353167;-38.13080360867914
1739209760.3353295;-35.57807855764607
1739209760.3353424;-38.13080360867914
1739209760.3353555;-38.13080360867914
1739209760.3353684;-32.816014438256545
1739209760.3353815;-35.57807855764607
1739209760.3353944;-38.13080360867914
1739209760.3354075;-35.57807855764607
1739209760.3354204;-45.120503652039325
1739209760.3354335;-45.120503652039325
1739209760.3354464;-33.981070128970906
1739209760.3354592;-38.13080360867914
1739209760.3354723;-45.120503652039325
1739209760.3354852;-35.57807855764607
1739209760.3354983;-33.981070128970906
1739209760.3355112;-45.120503652039325
1739209760.3355243;-45.120503652039325
1739209760.3355372;-38.13080360867914
1739209760.33555;-45.120503652039325
1739209760.3355632;-45.120503652039325
1739209760.335576;-38.13080360867914
1739209760.3355892;-45.120503652039325
1739209760.335602;-45.120503652039325
1739209760.3356152;-45.120503652039325
1739209760.335628;-45.120503652039325
1739209760.3356411;-38.13080360867914
1739209760.335654;-31.141103565318915
1739209760.335667;-45.120503652039325
1739209760.33568;-38.13080360867914
1739209760.335693;-45.120503652039325
1739209760.335706;-32.816014438256545
1739209760.3357189;-30.49652367304973
1739209760.335732;-38.13080360867914
1739209760.3357449;-45.120503652039325
1739209760.335758;-45.120503652039325
1739209760.3357708;-35.57807855764607
1739209760.3357837;-45.120503652039325
1739209760.3357968;-38.13080360867914
1739209760.3358097;-38.13080360867914
1739209760.3358228;-45.120503652039325
1739209760.3358357;-38.13080360867914
1739209760.3358488;-45.120503652039325
1739209760.3358617;-33.981070128970906
1739209760.3358746;-45.120503652039325
1739209760.3358877;-38.13080360867914
1739209760.3359005;-45.120503652039325
1739209760.3359137;-38.13080360867914
1739209760.3359265;-32.816014438256545
1739209760.3359396;-38.13080360867914
1739209760.3359525;-38.13080360867914
1739209760.3359656;-45.120503652039325
1739209760.3359785;-32.816014438256545
1739209760.3359914;-45.120503652039325
1739209760.3360045;-38.13080360867914
1739209760.3360174;-45.120503652039325
1739209760.3360305;-45.120503652039325
1739209760.3360434;-38.13080360867914
1739209760.3360565;-45.120503652039325
1739209760.3360693;-45.120503652039325
1739209760.3360822;-45.120503652039325
1739209760.3360953;-38.13080360867914
1739209760.3361082;-45.120503652039325
1739209760.3361213;-45.120503652039325
1739209760.3361342;-45.120503652039325
1739209760.3361473;-45.120503652039325
1739209760.3361602;-45.120503652039325
1739209760.3361733;-35.57807855764607
1739209760.3361862;-32.816014438256545
1739209760.336199;-45.120503652039325
1739209760.3362122;-45.120503652039325
1739209760.336225;-35.57807855764607
1739209760.3362381;-27.8777449560314
1739209760.336251;-45.120503652039325
1739209760.3362641;-45.120503652039325
1739209760.336277;-45.120503652039325
1739209760.33629;-45.120503652039325
1739209760.336303;-45.120503652039325
1739209760.3363159;-45.120503652039325
1739209760.336329;-45.120503652039325
1739209760.3363419;-31.141103565318943
1739209760.336355;-45.120503652039325
1739209760.3363678;-38.13080360867914
1739209760.336381;-45.120503652039325
1739209760.3363938;-45.120503652039325
1739209760.3364067;-45.120503652039325
1739209760.3364198;-45.120503652039325
1739209760.3364327;-45.120503652039325
1739209760.3364458;-27.8777449560314
1739209760.3364587;-38.13080360867914
1739209760.3364718;-38.13080360867914
1739209760.3364847;-35.57807855764607
1739209760.3364975;-35.57807855764607
1739209760.3365107;-45.120503652039325
1739209760.3365235;-35.57807855764607
1739209760.3365366;-38.13080360867914
1739209760.3365495;-38.13080360867914
1739209760.3365626;-33.981070128970906
1739209760.3365755;-35.57807855764607
1739209760.3365886;-38.13080360867914
1739209760.3366015;-38.13080360867914
1739209760.3366144;-33.981070128970906
1739209760.3366275;-38.13080360867914
1739209760.3366404;-38.13080360867914
1739209760.3366535;-29.438486411369333
1739209760.3366663;-38.13080360867914
1739209760.3366795;-45.120503652039325
1739209760.3366923;-45.120503652039325
1739209760.3367054;-38.13080360867914
1739209760.3367183;-35.57807855764607
1739209760.3367312;-35.57807855764607
1739209760.3367443;-38.13080360867914
1739209760.3367572;-45.120503652039325
1739209760.3367703;-33.981070128970906
1739209760.3367832;-32.816014438256545
1739209760.3367963;-38.13080360867914
1739209760.3368092;-45.120503652039325
1739209760.336822;-38.13080360867914
1739209760.3368351;-38.13080360867914
1739209760.336848;-38.13080360867914
1739209760.3368611;-45.120503652039325
1739209760.336874;-45.120503652039325
1739209760.3368871;-45.120503652039325
1739209760.3369;-45.120503652039325
1739209760.336913;-45.120503652039325
1739209760.336926;-45.120503652039325
1739209760.3369389;-33.981070128970906
1739209760.336952;-45.120503652039325
1739209760.3369648;-38.13080360867914
1739209760.336978;-33.981070128970906
1739209760.3369908;-45.120503652039325
1739209760.337004;-45.120503652039325
