CAN Message; 0x1a7:0000b8c7831576df
1739209683.8558288;-45.120503652039325
1739209683.855835;-38.13080360867914
1739209683.855841;-45.120503652039325
1739209683.855847;-38.13080360867914
1739209683.855853;-33.981070128970906
1739209683.855859;-35.57807855764607
1739209683.8558652;-38.13080360867914
1739209683.8558712;-38.13080360867914
1739209683.8558772;-38.13080360867914
1739209683.8558834;-45.120503652039325
1739209683.8558893;-45.120503652039325
1739209683.8558953;-38.13080360867914
1739209683.8559015;-38.13080360867914
1739209683.8559074;-45.120503652039325
1739209683.8559134;-45.120503652039325
1739209683.8559196;-45.120503652039325
1739209683.8559256;-45.120503652039325
1739209683.8559315;-45.120503652039325
1739209683.8559377;-45.120503652039325
1739209683.8559437;-45.120503652039325
1739209683.8559496;-45.120503652039325
1739209683.8559558;-38.13080360867914
1739209683.8559618;-38.13080360867914
1739209683.8559678;-45.120503652039325
1739209683.855974;-45.120503652039325
1739209683.85598;-38.13080360867914
1739209683.8559859;-45.120503652039325
1739209683.855992;-35.57807855764607
1739209683.855998;-35.57807855764607
1739209683.856004;-45.120503652039325
1739209683.8560102;-45.120503652039325
1739209683.8560162;-45.120503652039325
1739209683.8560224;-45.120503652039325
1739209683.8560283;-35.57807855764607
1739209683.8560343;-38.13080360867914
1739209683.8560405;-38.13080360867914
1739209683.8560464;-38.13080360867914
1739209683.8560524;-38.13080360867914
1739209683.8560586;-31.141103565318915
1739209683.8560646;-45.120503652039325
1739209683.8560705;-38.13080360867914
1739209683.8560767;-45.120503652039325
1739209683.8560827;-33.981070128970906
1739209683.8560886;-38.13080360867914
1739209683.8560948;-38.13080360867914
1739209683.8561008;-32.816014438256545
1739209683.8561068;-38.13080360867914
1739209683.856113;-45.120503652039325
1739209683.856119;-45.120503652039325
1739209683.8561249;-35.57807855764607
1739209683.856131;-38.13080360867914
1739209683.856137;-38.13080360867914
1739209683.856143;-45.120503652039325
1739209683.8561492;-45.120503652039325
1739209683.8561552;-45.120503652039325
1739209683.856161;-45.120503652039325
1739209683.8561673;-38.13080360867914
1739209683.8561733;-45.120503652039325
1739209683.8561795;-38.13080360867914
1739209683.8561854;-45.120503652039325
1739209683.8561914;-38.13080360867914
1739209683.8561976;-30.49652367304973
1739209683.8562036;-38.13080360867914
1739209683.8562095;-45.120503652039325
1739209683.8562157;-38.13080360867914
1739209683.8562217;-32.816014438256545
1739209683.8562276;-35.57807855764607
1739209683.8562338;-45.120503652039325
1739209683.8562398;-33.981070128970906
1739209683.8562458;-45.120503652039325
1739209683.856252;-45.120503652039325
1739209683.856258;-45.120503652039325
1739209683.8562639;-38.13080360867914
1739209683.85627;-38.13080360867914
1739209683.856276;-45.120503652039325
1739209683.856282;-45.120503652039325
1739209683.8562882;-45.120503652039325
1739209683.8562942;-31.141103565318893
1739209683.8563;-38.13080360867914
1739209683.8563063;-45.120503652039325
1739209683.8563123;-45.120503652039325
1739209683.8563182;-38.13080360867914
1739209683.8563244;-38.13080360867914
1739209683.8563304;-38.13080360867914
1739209683.8563366;-33.981070128970906
1739209683.8563426;-45.120503652039325
1739209683.8563485;-45.120503652039325
1739209683.8563547;-38.13080360867914
1739209683.8563607;-38.13080360867914
1739209683.8563666;-45.120503652039325
1739209683.8563728;-45.120503652039325
1739209683.8563788;-45.120503652039325
1739209683.8563848;-45.120503652039325
1739209683.856391;-35.57807855764607
1739209683.856397;-35.57807855764607
1739209683.8564029;-45.120503652039325
1739209683.856409;-45.120503652039325
1739209683.856415;-32.816014438256545
1739209683.856421;-32.816014438256545
1739209683.8564272;-45.120503652039325
1739209683.8564332;-45.120503652039325
1739209683.856439;-45.120503652039325
1739209683.8564453;-45.120503652039325
1739209683.8564513;-45.120503652039325
1739209683.8564572;-38.13080360867914
1739209683.8564634;-45.120503652039325
1739209683.8564694;-45.120503652039325
1739209683.8564754;-45.120503652039325
1739209683.8564816;-38.13080360867914
1739209683.8564875;-45.120503652039325
1739209683.8564935;-38.13080360867914
1739209683.8564997;-38.13080360867914
1739209683.8565056;-38.13080360867914
1739209683.8565118;-32.816014438256545
1739209683.8565178;-38.13080360867914
1739209683.8565238;-35.57807855764607
1739209683.85653;-38.13080360867914
1739209683.856536;-38.13080360867914
1739209683.8565419;-38.13080360867914
1739209683.856548;-35.57807855764607
1739209683.856554;-38.13080360867914
1739209683.85656;-45.120503652039325
1739209683.8565662;-45.120503652039325
1739209683.8565722;-38.13080360867914
1739209683.856578;-31.141103565318915
1739209683.8565843;-45.120503652039325
1739209683.8565903;-45.120503652039325
1739209683.8565962;-38.13080360867914
1739209683.8566024;-45.120503652039325
1739209683.8566084;-45.120503652039325
1739209683.8566144;-45.120503652039325
1739209683.8566206;-38.13080360867914
1739209683.8566265;-45.120503652039325
1739209683.8566325;-33.981070128970906
1739209683.8566387;-30.49652367304973
1739209683.8566446;-33.981070128970906
1739209683.8566506;-35.57807855764607
1739209683.8566568;-45.120503652039325
1739209683.8566628;-38.13080360867914
1739209683.856669;-38.13080360867914
1739209683.856675;-38.13080360867914
1739209683.8566809;-45.120503652039325
1739209683.856687;-45.120503652039325
1739209683.856693;-32.816014438256545
1739209683.856699;-35.57807855764607
1739209683.8567052;-45.120503652039325
1739209683.8567111;-45.120503652039325
1739209683.856717;-33.981070128970906
1739209683.8567233;-45.120503652039325
1739209683.8567293;-33.981070128970906
1739209683.8567352;-31.141103565318915
1739209683.8567414;-45.120503652039325
1739209683.8567474;-45.120503652039325
1739209683.8567533;-38.13080360867914
1739209683.8567595;-33.981070128970906
1739209683.8567655;-45.120503652039325
1739209683.8567715;-45.120503652039325
1739209683.8567777;-45.120503652039325
1739209683.8567836;-38.13080360867914
1739209683.8567896;-38.13080360867914
1739209683.8567958;-45.120503652039325
1739209683.8568017;-45.120503652039325
1739209683.8568077;-45.120503652039325
1739209683.856814;-45.120503652039325
1739209683.8568199;-45.120503652039325
1739209683.856826;-45.120503652039325
1739209683.856832;-45.120503652039325
1739209683.856838;-45.120503652039325
1739209683.8568442;-38.13080360867914
1739209683.8568501;-35.57807855764607
1739209683.856856;-38.13080360867914
1739209683.8568623;-45.120503652039325
1739209683.8568683;-38.13080360867914
1739209683.8568742;-38.13080360867914
1739209683.8568804;-31.141103565318915
1739209683.8568864;-35.57807855764607
1739209683.8568923;-35.57807855764607
1739209683.8568985;-45.120503652039325
1739209683.8569045;-38.13080360867914
1739209683.8569105;-32.816014438256545
1739209683.8569167;-38.13080360867914
1739209683.8569226;-45.120503652039325
1739209683.8569286;-30.49652367304973
1739209683.8569348;-38.13080360867914
1739209683.8569407;-45.120503652039325
1739209683.8569467;-38.13080360867914
1739209683.856953;-38.13080360867914
1739209683.8569589;-38.13080360867914
1739209683.8569648;-38.13080360867914
1739209683.856971;-45.120503652039325
1739209683.856977;-28.992665084841942
1739209683.856983;-38.13080360867914
1739209683.8569891;-38.13080360867914
1739209683.856995;-38.13080360867914
1739209683.8570013;-38.13080360867914
1739209683.8570073;-32.816014438256545
1739209683.8570132;-38.13080360867914
1739209683.8570194;-45.120503652039325
1739209683.8570254;-29.438486411369347
1739209683.8570313;-33.981070128970906
1739209683.8570375;-38.13080360867914
1739209683.8570435;-38.13080360867914
1739209683.8570495;-45.120503652039325
1739209683.8570557;-45.120503652039325
1739209683.8570616;-38.13080360867914
1739209683.8570676;-45.120503652039325
1739209683.8570738;-38.13080360867914
1739209683.8570797;-38.13080360867914
1739209683.8570857;-38.13080360867914
1739209683.857092;-38.13080360867914
1739209683.8570979;-38.13080360867914
1739209683.8571038;-38.13080360867914
1739209683.85711;-38.13080360867914
1739209683.857116;-45.120503652039325
1739209683.857122;-38.13080360867914
1739209683.8571281;-33.981070128970906
1739209683.857134;-38.13080360867914
1739209683.85714;-45.120503652039325
1739209683.8571463;-45.120503652039325
1739209683.8571522;-38.13080360867914
1739209683.8571584;-38.13080360867914
1739209683.8571644;-38.13080360867914
1739209683.8571703;-45.120503652039325
1739209683.8571765;-35.57807855764607
1739209683.8571825;-32.816014438256545
1739209683.8571885;-45.120503652039325
1739209683.8571947;-38.13080360867914
1739209683.8572006;-32.816014438256545
1739209683.8572066;-38.13080360867914
1739209683.8572128;-45.120503652039325
1739209683.8572187;-45.120503652039325
1739209683.8572247;-35.57807855764607
1739209683.857231;-35.57807855764607
1739209683.8572369;-38.13080360867914
1739209683.8572428;-45.120503652039325
1739209683.857249;-32.816014438256545
1739209683.857255;-33.981070128970906
1739209683.857261;-45.120503652039325
1739209683.8572671;-38.13080360867914
1739209683.857273;-38.13080360867914
1739209683.857279;-38.13080360867914
1739209683.8572853;-45.120503652039325
1739209683.8572912;-38.13080360867914
1739209683.8572972;-38.13080360867914
1739209683.8573034;-38.13080360867914
1739209683.8573093;-38.13080360867914
1739209683.8573155;-45.120503652039325
1739209683.8573215;-38.13080360867914
1739209683.8573275;-38.13080360867914
1739209683.8573337;-35.57807855764607
1739209683.8573396;-45.120503652039325
1739209683.8573456;-31.141103565318893
1739209683.8573518;-38.13080360867914
1739209683.8573577;-38.13080360867914
1739209683.8573637;-38.13080360867914
1739209683.85737;-33.981070128970906
1739209683.8573759;-45.120503652039325
1739209683.8573818;-45.120503652039325
1739209683.857388;-38.13080360867914
1739209683.857394;-45.120503652039325
1739209683.8574014;-38.13080360867914
1739209683.8574085;-45.120503652039325
1739209683.857416;-45.120503652039325
1739209683.8574233;-33.981070128970906
1739209683.8574305;-45.120503652039325
1739209683.8574378;-45.120503652039325
1739209683.857445;-45.120503652039325
1739209683.8574524;-35.57807855764607
1739209683.8574598;-32.816014438256545
1739209683.857467;-45.120503652039325
1739209683.8574743;-38.13080360867914
1739209683.8574817;-30.49652367304973
1739209683.8574889;-33.981070128970906
1739209683.8574963;-45.120503652039325
1739209683.8575037;-38.13080360867914
1739209683.8575108;-38.13080360867914
1739209683.8575182;-38.13080360867914
1739209683.8575253;-45.120503652039325
1739209683.8575327;-45.120503652039325
1739209683.8575401;-45.120503652039325
1739209683.8575473;-45.120503652039325
1739209683.8575547;-45.120503652039325
1739209683.857562;-38.13080360867914
1739209683.8575692;-33.981070128970906
1739209683.8575766;-45.120503652039325
1739209683.857584;-45.120503652039325
1739209683.8575912;-38.13080360867914
1739209683.8575985;-35.57807855764607
1739209683.8576057;-33.981070128970906
1739209683.857613;-45.120503652039325
1739209683.8576205;-45.120503652039325
1739209683.8576276;-45.120503652039325
1739209683.857635;-38.13080360867914
1739209683.8576424;-45.120503652039325
1739209683.8576496;-33.981070128970906
1739209683.857657;-38.13080360867914
1739209683.857664;-45.120503652039325
1739209683.8576715;-45.120503652039325
1739209683.857679;-45.120503652039325
1739209683.857686;-33.981070128970906
1739209683.8576934;-38.13080360867914
1739209683.8577008;-38.13080360867914
1739209683.857708;-45.120503652039325
1739209683.8577154;-38.13080360867914
1739209683.8577228;-38.13080360867914
1739209683.85773;-45.120503652039325
1739209683.8577373;-38.13080360867914
1739209683.8577445;-45.120503652039325
1739209683.8577518;-38.13080360867914
1739209683.8577592;-35.57807855764607
1739209683.8577664;-35.57807855764607
1739209683.8577738;-38.13080360867914
1739209683.8577812;-38.13080360867914
1739209683.8577883;-45.120503652039325
1739209683.8577957;-38.13080360867914
1739209683.857803;-38.13080360867914
1739209683.8578103;-38.13080360867914
1739209683.8578176;-45.120503652039325
1739209683.8578248;-45.120503652039325
1739209683.8578322;-38.13080360867914
1739209683.8578396;-31.141103565318915
1739209683.8578467;-38.13080360867914
1739209683.8578541;-35.57807855764607
1739209683.8578615;-38.13080360867914
1739209683.8578687;-33.981070128970906
1739209683.857876;-45.120503652039325
1739209683.8578835;-38.13080360867914
1739209683.8578906;-45.120503652039325
1739209683.857898;-45.120503652039325
1739209683.8579051;-45.120503652039325
1739209683.8579125;-38.13080360867914
1739209683.85792;-38.13080360867914
1739209683.857927;-45.120503652039325
1739209683.8579345;-45.120503652039325
1739209683.8579419;-45.120503652039325
1739209683.857949;-35.57807855764607
1739209683.8579564;-33.981070128970906
1739209683.8579638;-38.13080360867914
1739209683.857971;-45.120503652039325
1739209683.8579783;-38.13080360867914
1739209683.8579855;-31.141103565318915
1739209683.857993;-45.120503652039325
1739209683.8580003;-45.120503652039325
1739209683.8580074;-35.57807855764607
1739209683.8580148;-33.981070128970906
1739209683.8580222;-38.13080360867914
1739209683.8580294;-38.13080360867914
1739209683.8580368;-45.120503652039325
1739209683.858044;-45.120503652039325
1739209683.8580513;-33.981070128970906
1739209683.8580587;-35.57807855764607
1739209683.8580658;-45.120503652039325
1739209683.8580732;-38.13080360867914
1739209683.8580806;-38.13080360867914
1739209683.8580878;-45.120503652039325
1739209683.8580952;-38.13080360867914
1739209683.8581026;-30.49652367304973
1739209683.8581097;-45.120503652039325
1739209683.858117;-45.120503652039325
1739209683.8581243;-38.13080360867914
1739209683.8581316;-33.981070128970906
1739209683.858139;-35.57807855764607
1739209683.8581462;-35.57807855764607
1739209683.8581536;-45.120503652039325
1739209683.858161;-45.120503652039325
1739209683.8581681;-45.120503652039325
1739209683.8581755;-45.120503652039325
1739209683.858183;-38.13080360867914
1739209683.85819;-33.981070128970906
1739209683.8581975;-33.981070128970906
1739209683.8582046;-38.13080360867914
1739209683.858212;-35.57807855764607
1739209683.8582194;-38.13080360867914
1739209683.8582265;-45.120503652039325
1739209683.858234;-38.13080360867914
1739209683.8582413;-38.13080360867914
1739209683.8582485;-31.141103565318915
1739209683.8582559;-38.13080360867914
1739209683.8582633;-45.120503652039325
1739209683.8582704;-45.120503652039325
1739209683.8582778;-45.120503652039325
1739209683.858285;-38.13080360867914
1739209683.8582923;-38.13080360867914
1739209683.8582997;-35.57807855764607
1739209683.858307;-31.141103565318915
1739209683.8583143;-33.981070128970906
1739209683.8583217;-45.120503652039325
1739209683.8583288;-35.57807855764607
1739209683.8583362;-45.120503652039325
1739209683.8583436;-45.120503652039325
1739209683.8583508;-38.13080360867914
1739209683.8583581;-32.816014438256545
1739209683.8583653;-31.141103565318915
1739209683.8583727;-38.13080360867914
1739209683.85838;-38.13080360867914
1739209683.8583872;-35.57807855764607
1739209683.8583946;-45.120503652039325
1739209683.858402;-38.13080360867914
1739209683.8584092;-38.13080360867914
1739209683.8584166;-45.120503652039325
1739209683.858424;-28.992665084841942
1739209683.858431;-31.141103565318915
1739209683.8584385;-45.120503652039325
1739209683.8584456;-45.120503652039325
1739209683.858453;-38.13080360867914
1739209683.8584604;-38.13080360867914
1739209683.8584676;-45.120503652039325
1739209683.858475;-45.120503652039325
1739209683.8584824;-38.13080360867914
1739209683.8584895;-38.13080360867914
1739209683.858497;-35.57807855764607
1739209683.858504;-45.120503652039325
1739209683.8585114;-38.13080360867914
1739209683.8585188;-38.13080360867914
1739209683.858526;-38.13080360867914
1739209683.8585334;-45.120503652039325
1739209683.8585408;-33.981070128970906
1739209683.858548;-31.141103565318915
1739209683.8585553;-38.13080360867914
1739209683.8585627;-38.13080360867914
1739209683.8585699;-38.13080360867914
1739209683.8585773;-33.981070128970906
1739209683.8585844;-33.981070128970906
1739209683.8585918;-35.57807855764607
1739209683.8585992;-45.120503652039325
1739209683.8586063;-38.13080360867914
1739209683.8586137;-35.57807855764607
1739209683.8586211;-45.120503652039325
1739209683.8586283;-45.120503652039325
1739209683.8586357;-38.13080360867914
1739209683.858643;-38.13080360867914
1739209683.8586502;-45.120503652039325
1739209683.8586576;-33.981070128970906
1739209683.8586648;-31.141103565318915
1739209683.8586721;-38.13080360867914
1739209683.8586795;-45.120503652039325
1739209683.8586867;-38.13080360867914
1739209683.858694;-32.816014438256545
1739209683.8587015;-38.13080360867914
1739209683.8587086;-45.120503652039325
1739209683.858716;-45.120503652039325
1739209683.8587234;-45.120503652039325
1739209683.8587306;-45.120503652039325
1739209683.858738;-45.120503652039325
1739209683.858745;-38.13080360867914
1739209683.8587525;-38.13080360867914
1739209683.8587599;-45.120503652039325
1739209683.858767;-45.120503652039325
1739209683.8587744;-45.120503652039325
1739209683.8587818;-45.120503652039325
1739209683.858789;-38.13080360867914
1739209683.8587964;-35.57807855764607
1739209683.8588037;-38.13080360867914
1739209683.858811;-38.13080360867914
1739209683.8588183;-35.57807855764607
1739209683.8588254;-35.57807855764607
1739209683.8588328;-38.13080360867914
1739209683.8588402;-35.57807855764607
1739209683.8588474;-35.57807855764607
1739209683.8588548;-45.120503652039325
1739209683.8588622;-38.13080360867914
1739209683.8588693;-32.816014438256545
1739209683.8588767;-45.120503652039325
1739209683.8588839;-45.120503652039325
1739209683.8588912;-45.120503652039325
1739209683.8588986;-38.13080360867914
1739209683.8589058;-45.120503652039325
1739209683.8589132;-45.120503652039325
1739209683.8589206;-45.120503652039325
1739209683.8589277;-45.120503652039325
1739209683.858935;-38.13080360867914
1739209683.8589425;-45.120503652039325
1739209683.8589497;-45.120503652039325
1739209683.858957;-27.8777449560314
1739209683.8589642;-38.13080360867914
1739209683.8589716;-45.120503652039325
1739209683.858979;-38.13080360867914
1739209683.8589861;-33.981070128970906
1739209683.8589935;-45.120503652039325
1739209683.859001;-45.120503652039325
1739209683.859008;-38.13080360867914
1739209683.8590155;-35.57807855764607
1739209683.8590229;-45.120503652039325
1739209683.85903;-38.13080360867914
1739209683.8590374;-45.120503652039325
1739209683.8590446;-45.120503652039325
1739209683.859052;-35.57807855764607
1739209683.8590593;-35.57807855764607
1739209683.8590665;-35.57807855764607
1739209683.8590739;-29.438486411369333
1739209683.8590813;-32.816014438256545
1739209683.8590884;-45.120503652039325
1739209683.8590958;-38.13080360867914
1739209683.8591032;-45.120503652039325
1739209683.8591104;-45.120503652039325
1739209683.8591177;-45.120503652039325
1739209683.859125;-45.120503652039325
1739209683.8591323;-45.120503652039325
1739209683.8591397;-45.120503652039325
1739209683.8591468;-35.57807855764607
1739209683.8591542;-35.57807855764607
1739209683.8591616;-45.120503652039325
1739209683.8591688;-45.120503652039325
1739209683.8591762;-35.57807855764607
1739209683.8591835;-45.120503652039325
1739209683.8591907;-38.13080360867914
1739209683.859198;-32.816014438256545
1739209683.8592052;-33.981070128970906
1739209683.8592126;-38.13080360867914
1739209683.85922;-45.120503652039325
1739209683.8592272;-38.13080360867914
1739209683.8592346;-38.13080360867914
1739209683.859242;-38.13080360867914
1739209683.859249;-45.120503652039325
1739209683.8592565;-38.13080360867914
1739209683.859264;-35.57807855764607
1739209683.859271;-38.13080360867914
1739209683.8592784;-38.13080360867914
1739209683.8592856;-35.57807855764607
1739209683.859293;-33.981070128970906
1739209683.8593004;-35.57807855764607
1739209683.8593075;-45.120503652039325
1739209683.859315;-45.120503652039325
1739209683.8593223;-35.57807855764607
1739209683.8593295;-38.13080360867914
1739209683.8593369;-45.120503652039325
1739209683.859344;-45.120503652039325
1739209683.8593514;-45.120503652039325
1739209683.8593588;-45.120503652039325
1739209683.859366;-38.13080360867914
1739209683.8593733;-35.57807855764607
1739209683.8593807;-38.13080360867914
1739209683.8593879;-38.13080360867914
1739209683.8593953;-38.13080360867914
1739209683.8594027;-38.13080360867914
1739209683.8594098;-38.13080360867914
1739209683.8594172;-45.120503652039325
1739209683.8594244;-45.120503652039325
1739209683.8594317;-38.13080360867914
1739209683.8594391;-35.57807855764607
1739209683.8594463;-38.13080360867914
1739209683.8594537;-45.120503652039325
1739209683.859461;-45.120503652039325
1739209683.8594682;-45.120503652039325
1739209683.8594756;-38.13080360867914
1739209683.859483;-45.120503652039325
1739209683.8594902;-35.57807855764607
1739209683.8594975;-38.13080360867914
1739209683.8595047;-45.120503652039325
1739209683.859512;-35.57807855764607
1739209683.8595195;-35.57807855764607
1739209683.8595266;-45.120503652039325
1739209683.859534;-38.13080360867914
1739209683.8595414;-45.120503652039325
1739209683.8595486;-45.120503652039325
1739209683.859556;-38.13080360867914
1739209683.8595634;-38.13080360867914
1739209683.8595705;-45.120503652039325
1739209683.859578;-45.120503652039325
1739209683.859585;-38.13080360867914
1739209683.8595924;-32.816014438256545
1739209683.8595998;-33.981070128970906
1739209683.859607;-33.981070128970906
1739209683.8596144;-45.120503652039325
1739209683.8596218;-38.13080360867914
1739209683.859629;-35.57807855764607
1739209683.8596363;-32.816014438256545
1739209683.8596437;-38.13080360867914
1739209683.8596509;-45.120503652039325
1739209683.8596582;-38.13080360867914
1739209683.8596654;-45.120503652039325
1739209683.8596728;-45.120503652039325
1739209683.8596802;-45.120503652039325
1739209683.8596873;-38.13080360867914
1739209683.8596947;-38.13080360867914
1739209683.859702;-45.120503652039325
1739209683.8597093;-38.13080360867914
1739209683.8597167;-38.13080360867914
1739209683.8597238;-33.981070128970906
1739209683.8597312;-38.13080360867914
1739209683.8597386;-45.120503652039325
1739209683.8597457;-38.13080360867914
1739209683.8597531;-38.13080360867914
1739209683.8597605;-38.13080360867914
1739209683.8597677;-38.13080360867914
1739209683.859775;-38.13080360867914
1739209683.8597825;-38.13080360867914
1739209683.8597896;-45.120503652039325
1739209683.859797;-45.120503652039325
1739209683.8598042;-45.120503652039325
1739209683.8598115;-45.120503652039325
1739209683.859819;-45.120503652039325
1739209683.859826;-38.13080360867914
1739209683.8598335;-45.120503652039325
1739209683.8598409;-38.13080360867914
1739209683.859848;-45.120503652039325
1739209683.8598554;-38.13080360867914
1739209683.8598628;-45.120503652039325
1739209683.85987;-45.120503652039325
1739209683.8598773;-45.120503652039325
1739209683.8598845;-45.120503652039325
1739209683.859892;-38.13080360867914
1739209683.8598993;-45.120503652039325
1739209683.8599064;-38.13080360867914
1739209683.8599138;-45.120503652039325
1739209683.8599212;-38.13080360867914
1739209683.8599284;-38.13080360867914
1739209683.8599358;-45.120503652039325
1739209683.8599432;-45.120503652039325
1739209683.8599503;-45.120503652039325
1739209683.8599577;-38.13080360867914
1739209683.8599648;-45.120503652039325
1739209683.8599722;-45.120503652039325
1739209683.8599796;-38.13080360867914
1739209683.8599868;-38.13080360867914
1739209683.8599942;-38.13080360867914
1739209683.8600016;-45.120503652039325
1739209683.8600087;-38.13080360867914
1739209683.860016;-38.13080360867914
1739209683.8600235;-35.57807855764607
1739209683.8600307;-45.120503652039325
1739209683.860038;-38.13080360867914
1739209683.8600452;-38.13080360867914
1739209683.8600526;-35.57807855764607
1739209683.86006;-38.13080360867914
1739209683.8600671;-45.120503652039325
1739209683.8600745;-38.13080360867914
1739209683.860082;-45.120503652039325
1739209683.860089;-38.13080360867914
1739209683.8600965;-38.13080360867914
1739209683.8601036;-38.13080360867914
1739209683.860111;-45.120503652039325
1739209683.8601184;-38.13080360867914
1739209683.8601255;-45.120503652039325
1739209683.860133;-45.120503652039325
1739209683.8601403;-31.141103565318893
1739209683.8601475;-35.57807855764607
1739209683.8601549;-45.120503652039325
1739209683.8601623;-38.13080360867914
1739209683.8601694;-32.816014438256545
1739209683.8601768;-33.981070128970906
1739209683.860184;-45.120503652039325
1739209683.8601913;-45.120503652039325
1739209683.8601987;-45.120503652039325
1739209683.860206;-45.120503652039325
1739209683.8602133;-45.120503652039325
1739209683.8602207;-45.120503652039325
1739209683.8602278;-45.120503652039325
1739209683.8602352;-38.13080360867914
1739209683.8602426;-38.13080360867914
1739209683.8602498;-45.120503652039325
1739209683.8602571;-45.120503652039325
1739209683.8602643;-38.13080360867914
1739209683.8602717;-45.120503652039325
1739209683.860279;-38.13080360867914
1739209683.8602862;-32.816014438256545
1739209683.8602936;-45.120503652039325
1739209683.860301;-45.120503652039325
1739209683.8603082;-38.13080360867914
1739209683.8603156;-35.57807855764607
1739209683.860323;-35.57807855764607
1739209683.86033;-30.49652367304973
1739209683.8603375;-38.13080360867914
1739209683.8603446;-45.120503652039325
1739209683.860352;-45.120503652039325
1739209683.8603594;-45.120503652039325
1739209683.8603666;-45.120503652039325
1739209683.860374;-38.13080360867914
1739209683.8603814;-45.120503652039325
1739209683.8603885;-33.981070128970906
1739209683.860396;-38.13080360867914
1739209683.8604033;-38.13080360867914
1739209683.8604105;-38.13080360867914
1739209683.8604178;-38.13080360867914
1739209683.860425;-45.120503652039325
1739209683.8604324;-30.49652367304973
1739209683.8604398;-31.141103565318893
1739209683.860447;-45.120503652039325
1739209683.8604543;-45.120503652039325
1739209683.8604617;-45.120503652039325
1739209683.8604689;-38.13080360867914
1739209683.8604763;-45.120503652039325
1739209683.8604836;-35.57807855764607
1739209683.8604908;-38.13080360867914
1739209683.8604982;-45.120503652039325
1739209683.8605053;-35.57807855764607
1739209683.8605127;-45.120503652039325
1739209683.8605201;-33.981070128970906
1739209683.8605273;-45.120503652039325
1739209683.8605347;-38.13080360867914
1739209683.860542;-45.120503652039325
1739209683.8605492;-30.49652367304973
1739209683.8605566;-31.141103565318893
1739209683.8605638;-45.120503652039325
1739209683.8605711;-38.13080360867914
1739209683.8605785;-45.120503652039325
1739209683.8605857;-38.13080360867914
1739209683.860593;-38.13080360867914
1739209683.8606005;-38.13080360867914
1739209683.8606076;-45.120503652039325
1739209683.860615;-38.13080360867914
1739209683.8606224;-35.57807855764607
1739209683.8606296;-45.120503652039325
1739209683.860637;-38.13080360867914
1739209683.860644;-45.120503652039325
1739209683.8606515;-35.57807855764607
1739209683.860659;-45.120503652039325
1739209683.860666;-32.816014438256545
1739209683.8606734;-27.267205301931607
1739209683.8606808;-45.120503652039325
1739209683.860688;-38.13080360867914
1739209683.8606954;-45.120503652039325
1739209683.8607028;-35.57807855764607
1739209683.86071;-38.13080360867914
1739209683.8607173;-38.13080360867914
1739209683.8607244;-45.120503652039325
1739209683.8607318;-31.141103565318943
1739209683.8607392;-38.13080360867914
1739209683.8607464;-38.13080360867914
1739209683.8607538;-45.120503652039325
1739209683.8607612;-45.120503652039325
1739209683.8607683;-38.13080360867914
1739209683.8607757;-38.13080360867914
1739209683.860783;-38.13080360867914
1739209683.8607903;-28.992665084841942
1739209683.8607976;-45.120503652039325
1739209683.8608048;-45.120503652039325
1739209683.8608122;-38.13080360867914
1739209683.8608196;-38.13080360867914
1739209683.8608267;-45.120503652039325
1739209683.8608341;-45.120503652039325
1739209683.8608415;-45.120503652039325
1739209683.8608487;-35.57807855764607
1739209683.860856;-38.13080360867914
1739209683.8608634;-38.13080360867914
1739209683.8608706;-45.120503652039325
1739209683.860878;-45.120503652039325
1739209683.8608851;-45.120503652039325
1739209683.8608925;-45.120503652039325
1739209683.8609;-45.120503652039325
1739209683.860907;-31.141103565318915
1739209683.8609145;-38.13080360867914
1739209683.8609219;-45.120503652039325
1739209683.860929;-45.120503652039325
1739209683.8609364;-35.57807855764607
1739209683.8609436;-38.13080360867914
1739209683.860951;-38.13080360867914
1739209683.8609583;-38.13080360867914
1739209683.8609655;-45.120503652039325
1739209683.860973;-45.120503652039325
1739209683.8609803;-38.13080360867914
1739209683.8609874;-38.13080360867914
1739209683.8609948;-45.120503652039325
1739209683.8610022;-45.120503652039325
1739209683.8610094;-38.13080360867914
1739209683.8610168;-38.13080360867914
1739209683.861024;-45.120503652039325
1739209683.8610313;-45.120503652039325
1739209683.8610387;-38.13080360867914
1739209683.8610458;-35.57807855764607
1739209683.8610532;-38.13080360867914
1739209683.8610606;-45.120503652039325
1739209683.8610678;-38.13080360867914
1739209683.8610752;-45.120503652039325
1739209683.8610826;-45.120503652039325
1739209683.8610897;-45.120503652039325
1739209683.861097;-45.120503652039325
1739209683.8611042;-35.57807855764607
1739209683.8611116;-35.57807855764607
1739209683.861119;-38.13080360867914
1739209683.8611262;-38.13080360867914
1739209683.8611336;-38.13080360867914
1739209683.861141;-33.981070128970906
1739209683.861148;-45.120503652039325
1739209683.8611555;-38.13080360867914
1739209683.861163;-38.13080360867914
1739209683.86117;-45.120503652039325
1739209683.8611774;-45.120503652039325
1739209683.8611846;-45.120503652039325
1739209683.861192;-33.981070128970906
1739209683.8611994;-32.816014438256545
1739209683.8612065;-38.13080360867914
1739209683.861214;-45.120503652039325
1739209683.8612213;-35.57807855764607
1739209683.8612285;-31.141103565318915
1739209683.8612359;-38.13080360867914
1739209683.8612432;-38.13080360867914
