CAN Message; 0x150:0600220e93b46b85
1739209779.8540645;-45.120503652039325
1739209779.8540661;-29.438486411369333
1739209779.8540678;-33.981070128970906
1739209779.8540695;-45.120503652039325
1739209779.8540711;-45.120503652039325
1739209779.8540728;-32.816014438256545
1739209779.8540745;-30.49652367304973
1739209779.8540761;-45.120503652039325
1739209779.8540778;-35.57807855764607
1739209779.8540795;-38.13080360867914
1739209779.8540812;-38.13080360867914
1739209779.8540828;-30.49652367304973
1739209779.8540845;-38.13080360867914
1739209779.8540862;-29.438486411369333
1739209779.8540878;-28.58837851428586
1739209779.8540895;-45.120503652039325
1739209779.8540912;-21.67658091518819
1739209779.8540928;-38.13080360867914
1739209779.8540945;-33.981070128970906
1739209779.8540962;-32.816014438256545
1739209779.8540978;-45.120503652039325
1739209779.8540995;-11.331076665904918
1739209779.8541012;-20.001670042250545
1739209779.8541028;-38.13080360867914
1739209779.8541045;-33.981070128970906
1739209779.8541062;-45.120503652039325
1739209779.8541079;-31.141103565318915
1739209779.8541095;-38.13080360867914
1739209779.8541112;-45.120503652039325
1739209779.8541129;-35.57807855764607
1739209779.8541145;-27.8777449560314
1739209779.8541162;-38.13080360867914
1739209779.8541179;-38.13080360867914
1739209779.8541195;-35.57807855764607
1739209779.8541212;-25.826314394896354
1739209779.8541229;-32.816014438256545
1739209779.8541245;-38.13080360867914
1739209779.8541262;-38.13080360867914
1739209779.854128;-32.816014438256545
1739209779.8541296;-45.120503652039325
1739209779.8541312;-45.120503652039325
1739209779.854133;-45.120503652039325
1739209779.8541346;-32.816014438256545
1739209779.8541362;-38.13080360867914
1739209779.854138;-28.58837851428586
1739209779.8541396;-16.944849956441484
1739209779.8541412;-26.991370085610722
1739209779.854143;-32.816014438256545
1739209779.8541446;-45.120503652039325
1739209779.8541462;-22.740042620751332
1739209779.854148;-9.316957040973374
1739209779.8541496;-33.981070128970906
1739209779.8541512;-32.816014438256545
1739209779.854153;-31.141103565318915
1739209779.8541546;-27.267205301931607
1739209779.8541565;-26.03565346325281
1739209779.8541582;-33.981070128970906
1739209779.8541598;-38.13080360867914
1739209779.8541615;-45.120503652039325
1739209779.8541632;-26.991370085610736
1739209779.8541648;-22.175841390423358
1739209779.8541665;-45.120503652039325
1739209779.8541682;-26.487275050834715
1739209779.8541698;-38.13080360867914
1739209779.8541715;-45.120503652039325
1739209779.8541732;-45.120503652039325
1739209779.8541749;-33.981070128970906
1739209779.8541765;-31.141103565318915
1739209779.8541782;-45.120503652039325
1739209779.8541799;-38.13080360867914
1739209779.8541815;-25.826314394896357
1739209779.8541832;-31.141103565318915
1739209779.8541849;-45.120503652039325
1739209779.8541865;-23.273589343863303
1739209779.8541882;-19.49757500747454
1739209779.8541899;-45.120503652039325
1739209779.8541915;-27.267205301931607
1739209779.8541932;-29.438486411369347
1739209779.8541949;-17.448944991217488
1739209779.8541965;-9.850652966439332
1739209779.8541982;-31.14110356531892
1739209779.8542;-28.992665084841942
1739209779.8542016;-29.438486411369354
1739209779.8542032;-26.991370085610747
1739209779.854205;-31.141103565318915
1739209779.8542066;-45.120503652039325
1739209779.8542082;-45.120503652039325
1739209779.85421;-45.120503652039325
1739209779.8542116;-45.120503652039325
1739209779.8542132;-38.13080360867914
1739209779.854215;-29.438486411369347
1739209779.8542166;-31.14110356531892
1739209779.8542182;-33.981070128970906
1739209779.85422;-38.13080360867914
1739209779.8542216;-38.13080360867914
1739209779.8542233;-45.120503652039325
1739209779.854225;-45.120503652039325
1739209779.8542266;-38.13080360867914
1739209779.8542283;-45.120503652039325
1739209779.85423;-45.120503652039325
1739209779.8542316;-45.120503652039325
1739209779.8542333;-45.120503652039325
1739209779.854235;-31.141103565318915
1739209779.8542366;-38.13080360867914
1739209779.8542383;-45.120503652039325
1739209779.85424;-45.120503652039325
1739209779.8542416;-45.120503652039325
1739209779.8542433;-38.13080360867914
1739209779.854245;-45.120503652039325
1739209779.8542466;-45.120503652039325
1739209779.8542483;-45.120503652039325
1739209779.85425;-28.58837851428586
1739209779.8542516;-35.57807855764607
1739209779.8542533;-38.13080360867914
1739209779.854255;-45.120503652039325
1739209779.8542566;-28.992665084841942
1739209779.8542583;-38.13080360867914
1739209779.85426;-45.120503652039325
1739209779.8542616;-38.13080360867914
1739209779.8542633;-35.57807855764607
1739209779.854265;-32.816014438256545
1739209779.8542666;-38.13080360867914
1739209779.8542683;-16.105920438078172
1739209779.85427;-45.120503652039325
1739209779.8542717;-33.981070128970906
1739209779.8542733;-33.981070128970906
1739209779.854275;-21.4469444417791
1739209779.8542767;-20.633440452988484
1739209779.8542783;-38.13080360867914
1739209779.85428;-33.981070128970956
1739209779.8542817;-24.746238672633048
1739209779.8542833;-12.022073604878587
1739209779.854285;-11.988160735092055
1739209779.8542867;-24.151403521958727
1739209779.8542883;-38.13080360867914
1739209779.85429;-45.120503652039325
1739209779.8542917;-38.13080360867914
1739209779.8542933;-38.13080360867914
1739209779.854295;-45.120503652039325
1739209779.8542967;-27.267205301931607
1739209779.8542984;-33.981070128970906
1739209779.8543;-25.077289914212862
1739209779.8543017;-45.120503652039325
1739209779.8543034;-45.120503652039325
1739209779.854305;-30.49652367304973
1739209779.8543067;-32.81601443825658
1739209779.8543084;-11.411673484263233
1739209779.85431;-22.44878636800916
1739209779.854312;-30.49652367304973
1739209779.8543136;-45.120503652039325
1739209779.8543153;-38.13080360867914
1739209779.854317;-45.120503652039325
1739209779.8543186;-45.120503652039325
1739209779.8543203;-38.13080360867914
1739209779.854322;-45.120503652039325
1739209779.8543236;-38.13080360867914
1739209779.8543253;-45.120503652039325
1739209779.854327;-45.120503652039325
1739209779.8543286;-38.13080360867914
1739209779.8543303;-32.816014438256545
1739209779.854332;-38.13080360867914
1739209779.8543336;-38.13080360867914
1739209779.8543353;-35.57807855764607
1739209779.854337;-38.13080360867914
1739209779.8543386;-38.13080360867914
1739209779.8543403;-45.120503652039325
1739209779.854342;-45.120503652039325
1739209779.8543437;-45.120503652039325
1739209779.8543453;-29.438486411369333
1739209779.854347;-29.438486411369375
1739209779.8543487;-8.756627793907727
1739209779.8543503;-31.14110356531892
1739209779.854352;-28.992665084841942
1739209779.8543537;-38.13080360867914
1739209779.8543553;-24.15140352195873
1739209779.854357;-24.15140352195873
1739209779.8543587;-38.13080360867914
1739209779.8543603;-38.13080360867914
1739209779.854362;-38.13080360867914
1739209779.8543637;-45.120503652039325
1739209779.8543653;-45.120503652039325
1739209779.854367;-45.120503652039325
1739209779.8543687;-38.13080360867914
1739209779.8543704;-25.826314394896357
1739209779.854372;-10.459244947857297
1739209779.8543737;-14.53244878528022
1739209779.8543754;-24.589719217205094
1739209779.854377;-32.816014438256545
1739209779.8543787;-38.13080360867914
1739209779.8543804;-17.16170347859854
1739209779.854382;-45.120503652039325
1739209779.8543837;-33.981070128970906
1739209779.8543854;-31.141103565318893
1739209779.854387;-38.13080360867914
1739209779.8543887;-10.805257810164786
1739209779.854398;-29.438486411369347
1739209779.8544073;-23.75329798047522
1739209779.8544166;-38.13080360867914
1739209779.854426;-38.13080360867914
1739209779.8544352;-35.57807855764607
1739209779.8544445;-32.816014438256545
1739209779.8544538;-38.13080360867914
1739209779.854463;-38.13080360867914
1739209779.8544724;-45.120503652039325
1739209779.8544817;-38.13080360867914
1739209779.854491;-38.13080360867914
1739209779.8545003;-38.13080360867914
1739209779.8545096;-33.981070128970906
1739209779.854519;-38.13080360867914
1739209779.8545282;-45.120503652039325
1739209779.8545375;-35.57807855764607
1739209779.8545468;-45.120503652039325
1739209779.854556;-32.81601443825658
1739209779.8545654;-45.120503652039325
1739209779.8545747;-45.120503652039325
1739209779.854584;-45.120503652039325
1739209779.8545933;-31.141103565318915
1739209779.8546026;-33.981070128970906
1739209779.8546119;-20.888044912671223
1739209779.8546212;-32.816014438256545
1739209779.8546305;-38.13080360867914
1739209779.8546398;-38.13080360867914
1739209779.854649;-45.120503652039325
1739209779.8546584;-33.981070128970906
1739209779.8546677;-45.120503652039325
1739209779.854677;-32.816014438256545
1739209779.8546863;-45.120503652039325
1739209779.8546956;-19.69224938244749
1739209779.8547049;-16.763597937115033
1739209779.8547142;-45.120503652039325
1739209779.8547235;-32.816014438256545
1739209779.8547328;-33.981070128970906
1739209779.854742;-17.756538629272868
1739209779.8547513;-30.49652367304976
1739209779.8547606;-30.49652367304973
1739209779.85477;-45.120503652039325
1739209779.8547792;-38.13080360867914
1739209779.8547885;-38.13080360867914
1739209779.8547978;-45.120503652039325
1739209779.8548071;-38.13080360867914
1739209779.8548164;-32.816014438256545
1739209779.8548257;-38.13080360867914
1739209779.854835;-45.120503652039325
1739209779.8548443;-45.120503652039325
1739209779.8548536;-38.13080360867914
1739209779.854863;-27.267205301931607
1739209779.854872;-24.151403521958734
1739209779.8548813;-12.507874964114356
1739209779.8548906;-24.438645034577675
1739209779.8549;-38.13080360867914
1739209779.8549092;-45.120503652039325
1739209779.8549185;-38.13080360867914
1739209779.8549278;-33.981070128970906
1739209779.854937;-33.981070128970906
1739209779.8549464;-45.120503652039325
1739209779.8549557;-38.13080360867914
1739209779.854965;-38.13080360867914
1739209779.8549743;-38.13080360867914
1739209779.8549836;-45.120503652039325
1739209779.8549929;-45.120503652039325
1739209779.8550022;-33.981070128970906
1739209779.8550115;-30.49652367304973
1739209779.8550208;-45.120503652039325
1739209779.85503;-38.13080360867914
1739209779.8550394;-38.13080360867914
1739209779.8550487;-38.13080360867914
1739209779.855058;-25.826314394896364
1739209779.8550673;-33.981070128970906
1739209779.8550766;-35.57807855764607
1739209779.8550858;-38.13080360867914
1739209779.8550951;-33.981070128970906
1739209779.8551044;-17.95212641904405
1739209779.8551137;-31.141103565318915
1739209779.855123;-38.13080360867914
1739209779.8551323;-38.13080360867914
1739209779.8551416;-31.141103565318915
1739209779.855151;-38.13080360867914
1739209779.8551602;-31.141103565318915
1739209779.8551695;-32.816014438256545
1739209779.8551788;-45.120503652039325
1739209779.8551881;-18.877682693682605
1739209779.8551974;-22.54371790334745
1739209779.8552067;-33.981070128970906
1739209779.855216;-38.13080360867914
1739209779.8552253;-33.981070128970906
1739209779.8552346;-20.16506027657481
1739209779.855244;-33.981070128970906
1739209779.8552532;-45.120503652039325
1739209779.8552625;-38.13080360867914
1739209779.8552718;-28.992665084841942
1739209779.855281;-38.13080360867914
1739209779.8552904;-45.120503652039325
1739209779.8552997;-38.13080360867914
1739209779.855309;-35.57807855764607
1739209779.8553183;-35.57807855764607
1739209779.8553276;-38.13080360867914
1739209779.855337;-45.120503652039325
1739209779.8553462;-30.49652367304973
1739209779.8553555;-45.120503652039325
1739209779.8553648;-20.4518274484982
1739209779.855374;-13.706005918034618
1739209779.8553834;-31.141103565318943
1739209779.8553927;-45.120503652039325
1739209779.855402;-33.981070128970906
1739209779.8554113;-38.13080360867914
1739209779.8554206;-29.438486411369347
1739209779.85543;-38.13080360867914
1739209779.8554392;-38.13080360867914
1739209779.8554485;-38.13080360867914
1739209779.8554578;-19.357090149981357
1739209779.855467;-38.13080360867914
1739209779.8554764;-38.13080360867914
1739209779.8554857;-32.816014438256545
1739209779.855495;-45.120503652039325
1739209779.8555043;-45.120503652039325
1739209779.8555136;-45.120503652039325
1739209779.8555229;-35.57807855764607
1739209779.8555322;-21.676580915188183
1739209779.8555415;-22.264930561961563
1739209779.8555508;-9.46556735335067
1739209779.85556;-45.120503652039325
1739209779.8555694;-33.981070128970906
1739209779.8555787;-38.13080360867914
1739209779.855588;-35.57807855764607
1739209779.8555973;-45.120503652039325
1739209779.8556066;-25.62660358559016
1739209779.8556159;-32.816014438256545
1739209779.8556252;-38.13080360867914
1739209779.8556345;-38.13080360867914
1739209779.8556437;-32.816014438256545
1739209779.855653;-38.13080360867914
1739209779.8556623;-38.13080360867914
1739209779.8556716;-38.13080360867914
1739209779.855681;-31.141103565318943
1739209779.8556902;-38.13080360867914
1739209779.8556995;-32.816014438256545
1739209779.8557088;-45.120503652039325
1739209779.8557181;-24.292649948874775
1739209779.8557274;-16.763597937115033
1739209779.8557367;-45.120503652039325
1739209779.855746;-31.141103565318915
1739209779.8557553;-45.120503652039325
1739209779.8557646;-21.598678470925666
1739209779.855774;-8.54134428373974
1739209779.8557832;-35.57807855764607
1739209779.8557925;-29.438486411369333
1739209779.8558018;-31.141103565318915
1739209779.855811;-24.746238672633048
1739209779.8558202;-25.252786309376837
1739209779.8558295;-45.120503652039325
1739209779.8558388;-35.57807855764607
1739209779.855848;-38.13080360867914
1739209779.8558574;-33.981070128970906
1739209779.8558667;-45.120503652039325
1739209779.855876;-33.981070128970906
1739209779.8558853;-33.981070128970906
1739209779.8558946;-45.120503652039325
1739209779.8559039;-18.836614351536173
1739209779.8559132;-27.267205301931607
1739209779.8559225;-45.120503652039325
1739209779.8559318;-32.816014438256545
1739209779.855941;-45.120503652039325
1739209779.8559504;-22.448786368009163
1739209779.8559597;-35.57807855764607
1739209779.855969;-33.981070128970906
1739209779.8559783;-38.13080360867914
1739209779.8559875;-45.120503652039325
1739209779.8559968;-45.120503652039325
1739209779.8560061;-38.13080360867914
1739209779.8560154;-35.57807855764607
1739209779.8560247;-38.13080360867914
1739209779.856034;-38.13080360867914
1739209779.8560433;-35.57807855764607
1739209779.8560526;-38.13080360867914
1739209779.856062;-26.487275050834715
1739209779.8560712;-45.120503652039325
1739209779.8560805;-45.120503652039325
1739209779.8560898;-45.120503652039325
1739209779.8560991;-38.13080360867914
1739209779.8561084;-45.120503652039325
1739209779.8561177;-38.13080360867914
1739209779.856127;-38.13080360867914
1739209779.8561363;-38.13080360867914
1739209779.8561456;-38.13080360867914
1739209779.856155;-32.816014438256545
1739209779.8561642;-35.57807855764607
1739209779.8561735;-45.120503652039325
1739209779.8561828;-45.120503652039325
1739209779.856192;-45.120503652039325
1739209779.8562014;-38.13080360867914
1739209779.8562107;-38.13080360867914
1739209779.85622;-45.120503652039325
1739209779.8562293;-45.120503652039325
1739209779.8562386;-38.13080360867914
1739209779.856248;-45.120503652039325
1739209779.8562572;-38.13080360867914
1739209779.8562665;-38.13080360867914
1739209779.8562758;-38.13080360867914
1739209779.856285;-28.58837851428586
1739209779.8562944;-32.816014438256545
1739209779.8563037;-38.13080360867914
1739209779.856313;-45.120503652039325
1739209779.8563223;-38.13080360867914
1739209779.8563316;-38.13080360867914
1739209779.856341;-45.120503652039325
1739209779.8563502;-45.120503652039325
1739209779.8563595;-45.120503652039325
1739209779.8563688;-38.13080360867914
1739209779.856378;-35.57807855764607
1739209779.8563874;-38.13080360867914
1739209779.8563967;-38.13080360867914
1739209779.856406;-38.13080360867914
1739209779.8564153;-45.120503652039325
1739209779.8564246;-38.13080360867914
1739209779.8564339;-45.120503652039325
1739209779.8564432;-38.13080360867914
1739209779.8564525;-35.57807855764607
1739209779.8564618;-38.13080360867914
1739209779.856471;-45.120503652039325
1739209779.8564804;-45.120503652039325
1739209779.8564897;-38.13080360867914
1739209779.856499;-38.13080360867914
1739209779.8565083;-33.981070128970906
1739209779.8565176;-35.57807855764607
1739209779.8565269;-35.57807855764607
1739209779.8565361;-38.13080360867914
1739209779.8565454;-45.120503652039325
1739209779.8565547;-38.13080360867914
1739209779.856564;-38.13080360867914
1739209779.8565733;-38.13080360867914
1739209779.8565826;-45.120503652039325
1739209779.856592;-45.120503652039325
1739209779.8566012;-45.120503652039325
1739209779.8566105;-38.13080360867914
1739209779.8566198;-45.120503652039325
1739209779.8566291;-38.13080360867914
1739209779.8566384;-38.13080360867914
1739209779.8566477;-45.120503652039325
1739209779.856657;-38.13080360867914
1739209779.8566663;-38.13080360867914
1739209779.8566756;-35.57807855764607
1739209779.856685;-45.120503652039325
1739209779.8566942;-38.13080360867914
1739209779.8567035;-38.13080360867914
1739209779.8567128;-38.13080360867914
1739209779.856722;-45.120503652039325
1739209779.8567314;-45.120503652039325
1739209779.8567407;-33.981070128970906
1739209779.85675;-45.120503652039325
1739209779.8567593;-45.120503652039325
1739209779.8567686;-38.13080360867914
1739209779.8567777;-38.13080360867914
1739209779.856787;-45.120503652039325
1739209779.8567963;-38.13080360867914
1739209779.8568056;-45.120503652039325
1739209779.8568149;-38.13080360867914
1739209779.8568242;-38.13080360867914
1739209779.8568335;-38.13080360867914
1739209779.8568428;-45.120503652039325
1739209779.856852;-45.120503652039325
1739209779.8568614;-38.13080360867914
1739209779.8568707;-45.120503652039325
1739209779.85688;-45.120503652039325
1739209779.8568892;-33.981070128970906
1739209779.8568985;-35.57807855764607
1739209779.8569078;-38.13080360867914
1739209779.8569171;-45.120503652039325
1739209779.8569264;-33.981070128970906
1739209779.8569357;-38.13080360867914
1739209779.856945;-45.120503652039325
1739209779.8569543;-45.120503652039325
1739209779.8569636;-31.141103565318915
1739209779.856973;-35.57807855764607
1739209779.8569822;-45.120503652039325
1739209779.8569915;-45.120503652039325
1739209779.8570008;-38.13080360867914
1739209779.8570101;-35.57807855764607
1739209779.8570194;-38.13080360867914
1739209779.8570287;-45.120503652039325
1739209779.857038;-38.13080360867914
1739209779.8570473;-45.120503652039325
1739209779.8570566;-45.120503652039325
1739209779.857066;-45.120503652039325
1739209779.8570752;-45.120503652039325
1739209779.8570845;-45.120503652039325
1739209779.8570938;-45.120503652039325
1739209779.857103;-45.120503652039325
1739209779.8571124;-28.992665084841942
1739209779.8571217;-32.816014438256545
1739209779.857131;-38.13080360867914
1739209779.8571403;-45.120503652039325
1739209779.8571496;-33.981070128970906
1739209779.857159;-38.13080360867914
1739209779.8571682;-45.120503652039325
1739209779.8571775;-45.120503652039325
1739209779.8571868;-45.120503652039325
1739209779.857196;-38.13080360867914
1739209779.8572054;-45.120503652039325
1739209779.8572147;-45.120503652039325
1739209779.857224;-45.120503652039325
1739209779.8572333;-38.13080360867914
1739209779.8572426;-45.120503652039325
1739209779.857252;-45.120503652039325
1739209779.8572612;-45.120503652039325
1739209779.8572705;-38.13080360867914
1739209779.8572798;-38.13080360867914
1739209779.857289;-45.120503652039325
1739209779.8572984;-45.120503652039325
1739209779.8573077;-38.13080360867914
1739209779.857317;-38.13080360867914
1739209779.8573263;-45.120503652039325
1739209779.8573356;-26.991370085610722
1739209779.8573449;-29.438486411369333
1739209779.8573542;-45.120503652039325
1739209779.8573635;-38.13080360867914
1739209779.8573728;-31.141103565318915
1739209779.857382;-35.57807855764607
1739209779.8573914;-35.57807855764607
1739209779.8574007;-45.120503652039325
1739209779.85741;-45.120503652039325
1739209779.8574193;-45.120503652039325
1739209779.8574286;-38.13080360867914
1739209779.8574378;-45.120503652039325
1739209779.8574471;-38.13080360867914
1739209779.8574564;-38.13080360867914
1739209779.8574657;-38.13080360867914
1739209779.857475;-45.120503652039325
1739209779.8574843;-33.981070128970906
1739209779.8574936;-35.57807855764607
1739209779.857503;-38.13080360867914
1739209779.8575122;-38.13080360867914
1739209779.8575215;-38.13080360867914
1739209779.8575308;-45.120503652039325
1739209779.8575401;-45.120503652039325
1739209779.8575494;-45.120503652039325
1739209779.8575587;-38.13080360867914
1739209779.857568;-38.13080360867914
1739209779.8575773;-45.120503652039325
1739209779.8575866;-45.120503652039325
1739209779.857596;-35.57807855764607
1739209779.8576052;-45.120503652039325
1739209779.8576145;-38.13080360867914
1739209779.8576238;-45.120503652039325
1739209779.857633;-45.120503652039325
1739209779.8576424;-45.120503652039325
1739209779.8576517;-33.981070128970906
1739209779.857661;-38.13080360867914
1739209779.8576703;-45.120503652039325
1739209779.8576796;-45.120503652039325
1739209779.857689;-45.120503652039325
1739209779.8576982;-45.120503652039325
1739209779.8577075;-38.13080360867914
1739209779.8577168;-45.120503652039325
1739209779.8577259;-45.120503652039325
1739209779.8577352;-38.13080360867914
1739209779.8577445;-45.120503652039325
1739209779.8577538;-45.120503652039325
1739209779.857763;-45.120503652039325
1739209779.8577724;-45.120503652039325
1739209779.8577816;-45.120503652039325
1739209779.857791;-45.120503652039325
1739209779.8578002;-38.13080360867914
1739209779.8578095;-38.13080360867914
1739209779.8578188;-38.13080360867914
1739209779.8578281;-35.57807855764607
1739209779.8578374;-45.120503652039325
1739209779.8578467;-38.13080360867914
1739209779.857856;-45.120503652039325
1739209779.8578653;-38.13080360867914
1739209779.8578746;-38.13080360867914
1739209779.857884;-45.120503652039325
1739209779.8578932;-45.120503652039325
1739209779.8579025;-45.120503652039325
1739209779.8579118;-45.120503652039325
1739209779.8579211;-45.120503652039325
1739209779.8579304;-38.13080360867914
1739209779.8579397;-38.13080360867914
1739209779.857949;-45.120503652039325
1739209779.8579583;-45.120503652039325
1739209779.8579676;-45.120503652039325
1739209779.857977;-35.57807855764607
1739209779.8579862;-38.13080360867914
1739209779.8579955;-45.120503652039325
1739209779.8580048;-45.120503652039325
1739209779.858014;-33.981070128970906
1739209779.8580234;-38.13080360867914
1739209779.8580327;-38.13080360867914
1739209779.858042;-38.13080360867914
1739209779.8580513;-32.816014438256545
1739209779.8580606;-45.120503652039325
1739209779.85807;-45.120503652039325
1739209779.8580792;-38.13080360867914
1739209779.8580885;-45.120503652039325
1739209779.8580978;-45.120503652039325
1739209779.858107;-45.120503652039325
1739209779.8581164;-45.120503652039325
1739209779.8581257;-38.13080360867914
1739209779.858135;-38.13080360867914
1739209779.8581443;-38.13080360867914
1739209779.8581536;-35.57807855764607
1739209779.8581629;-38.13080360867914
1739209779.8581722;-32.816014438256545
1739209779.8581815;-38.13080360867914
1739209779.8581908;-45.120503652039325
1739209779.8582;-45.120503652039325
1739209779.8582094;-33.981070128970906
1739209779.8582187;-45.120503652039325
1739209779.858228;-38.13080360867914
1739209779.8582373;-31.141103565318915
1739209779.8582466;-31.141103565318915
1739209779.8582559;-45.120503652039325
1739209779.8582652;-38.13080360867914
1739209779.8582745;-38.13080360867914
1739209779.8582838;-38.13080360867914
1739209779.858293;-45.120503652039325
1739209779.8583024;-38.13080360867914
1739209779.8583117;-35.57807855764607
1739209779.858321;-45.120503652039325
1739209779.8583302;-45.120503652039325
1739209779.8583395;-38.13080360867914
1739209779.8583488;-45.120503652039325
1739209779.8583581;-45.120503652039325
1739209779.8583674;-45.120503652039325
1739209779.8583767;-45.120503652039325
1739209779.858386;-38.13080360867914
1739209779.8583953;-33.981070128970906
1739209779.8584046;-45.120503652039325
1739209779.858414;-38.13080360867914
1739209779.8584232;-38.13080360867914
1739209779.8584325;-38.13080360867914
1739209779.8584418;-45.120503652039325
1739209779.8584511;-38.13080360867914
1739209779.8584604;-33.981070128970906
1739209779.8584697;-30.49652367304973
1739209779.858479;-45.120503652039325
1739209779.8584883;-38.13080360867914
1739209779.8584976;-38.13080360867914
1739209779.858507;-38.13080360867914
1739209779.8585162;-45.120503652039325
1739209779.8585255;-38.13080360867914
1739209779.8585348;-38.13080360867914
1739209779.858544;-33.981070128970906
1739209779.8585534;-38.13080360867914
1739209779.8585627;-38.13080360867914
1739209779.858572;-45.120503652039325
1739209779.8585813;-45.120503652039325
1739209779.8585906;-45.120503652039325
1739209779.8586;-33.981070128970906
1739209779.8586092;-38.13080360867914
1739209779.8586185;-38.13080360867914
1739209779.8586278;-38.13080360867914
1739209779.858637;-38.13080360867914
1739209779.8586464;-45.120503652039325
1739209779.8586557;-33.981070128970906
1739209779.858665;-35.57807855764607
1739209779.858674;-38.13080360867914
1739209779.8586833;-38.13080360867914
1739209779.8586926;-45.120503652039325
1739209779.858702;-45.120503652039325
1739209779.8587112;-38.13080360867914
1739209779.8587205;-45.120503652039325
1739209779.8587298;-35.57807855764607
1739209779.8587391;-35.57807855764607
1739209779.8587484;-38.13080360867914
1739209779.8587577;-35.57807855764607
1739209779.858767;-45.120503652039325
1739209779.8587763;-45.120503652039325
1739209779.8587856;-45.120503652039325
1739209779.858795;-45.120503652039325
1739209779.8588042;-38.13080360867914
1739209779.8588135;-45.120503652039325
1739209779.8588228;-38.13080360867914
1739209779.8588321;-45.120503652039325
1739209779.8588414;-38.13080360867914
1739209779.8588507;-45.120503652039325
1739209779.85886;-45.120503652039325
1739209779.8588693;-45.120503652039325
1739209779.8588786;-38.13080360867914
1739209779.858888;-32.816014438256545
1739209779.8588972;-45.120503652039325
1739209779.8589065;-45.120503652039325
1739209779.8589158;-31.141103565318915
1739209779.858925;-38.13080360867914
1739209779.8589344;-38.13080360867914
1739209779.8589437;-45.120503652039325
1739209779.858953;-38.13080360867914
1739209779.8589623;-38.13080360867914
1739209779.8589716;-38.13080360867914
1739209779.858981;-45.120503652039325
1739209779.8589902;-45.120503652039325
1739209779.8589995;-38.13080360867914
1739209779.8590088;-38.13080360867914
1739209779.859018;-45.120503652039325
1739209779.8590274;-38.13080360867914
1739209779.8590367;-35.57807855764607
1739209779.859046;-45.120503652039325
1739209779.8590553;-45.120503652039325
1739209779.8590646;-45.120503652039325
1739209779.8590739;-38.13080360867914
1739209779.8590832;-45.120503652039325
1739209779.8590925;-38.13080360867914
1739209779.8591018;-45.120503652039325
1739209779.859111;-38.13080360867914
1739209779.8591204;-38.13080360867914
1739209779.8591297;-35.57807855764607
1739209779.859139;-45.120503652039325
1739209779.8591483;-45.120503652039325
1739209779.8591576;-38.13080360867914
1739209779.8591669;-45.120503652039325
1739209779.8591762;-38.13080360867914
1739209779.8591855;-45.120503652039325
1739209779.8591948;-35.57807855764607
1739209779.859204;-35.57807855764607
1739209779.8592134;-35.57807855764607
1739209779.8592227;-31.141103565318893
1739209779.859232;-45.120503652039325
1739209779.8592412;-45.120503652039325
1739209779.8592505;-32.816014438256545
1739209779.8592598;-32.816014438256545
1739209779.8592691;-45.120503652039325
1739209779.8592784;-45.120503652039325
1739209779.8592877;-45.120503652039325
1739209779.859297;-45.120503652039325
1739209779.8593063;-38.13080360867914
1739209779.8593156;-35.57807855764607
1739209779.859325;-45.120503652039325
1739209779.8593342;-45.120503652039325
1739209779.8593435;-38.13080360867914
1739209779.8593528;-38.13080360867914
1739209779.8593621;-45.120503652039325
1739209779.8593714;-38.13080360867914
1739209779.8593807;-38.13080360867914
1739209779.85939;-38.13080360867914
1739209779.8593993;-38.13080360867914
1739209779.8594086;-45.120503652039325
1739209779.859418;-45.120503652039325
1739209779.8594272;-45.120503652039325
1739209779.8594365;-33.981070128970906
1739209779.8594458;-27.8777449560314
1739209779.859455;-45.120503652039325
1739209779.8594644;-35.57807855764607
1739209779.8594737;-38.13080360867914
1739209779.859483;-35.57807855764607
1739209779.8594923;-38.13080360867914
1739209779.8595016;-38.13080360867914
1739209779.859511;-45.120503652039325
1739209779.8595202;-38.13080360867914
1739209779.8595295;-38.13080360867914
1739209779.8595388;-35.57807855764607
1739209779.859548;-45.120503652039325
1739209779.8595574;-45.120503652039325
1739209779.8595667;-38.13080360867914
1739209779.859576;-38.13080360867914
1739209779.8595853;-45.120503652039325
1739209779.8595946;-45.120503652039325
1739209779.859604;-45.120503652039325
1739209779.8596132;-38.13080360867914
1739209779.8596225;-45.120503652039325
1739209779.8596315;-45.120503652039325
1739209779.8596408;-38.13080360867914
1739209779.8596501;-38.13080360867914
1739209779.8596594;-45.120503652039325
1739209779.8596687;-27.267205301931607
1739209779.859678;-35.57807855764607
1739209779.8596873;-45.120503652039325
1739209779.8596966;-38.13080360867914
1739209779.859706;-35.57807855764607
1739209779.8597152;-38.13080360867914
1739209779.8597245;-45.120503652039325
1739209779.8597338;-35.57807855764607
1739209779.859743;-38.13080360867914
1739209779.8597524;-45.120503652039325
1739209779.8597617;-45.120503652039325
1739209779.859771;-38.13080360867914
1739209779.8597803;-45.120503652039325
1739209779.8597896;-45.120503652039325
1739209779.859799;-45.120503652039325
1739209779.8598082;-38.13080360867914
1739209779.8598175;-33.981070128970906
1739209779.8598268;-38.13080360867914
1739209779.859836;-45.120503652039325
1739209779.8598454;-38.13080360867914
1739209779.8598547;-45.120503652039325
1739209779.859864;-38.13080360867914
1739209779.8598733;-45.120503652039325
1739209779.8598826;-45.120503652039325
1739209779.859892;-33.981070128970906
