CAN Message; 0x1d3:00002d8c1048bf9e
1739209816.8467946;-45.120503652039325
1739209816.8467958;-33.981070128970906
1739209816.846797;-31.141103565318915
1739209816.8467982;-38.13080360867914
1739209816.8467991;-38.13080360867914
1739209816.8468003;-45.120503652039325
1739209816.8468015;-45.120503652039325
1739209816.8468027;-45.120503652039325
1739209816.846804;-38.13080360867914
1739209816.846805;-38.13080360867914
1739209816.846806;-45.120503652039325
1739209816.8468072;-38.13080360867914
1739209816.8468084;-38.13080360867914
1739209816.8468096;-45.120503652039325
1739209816.8468108;-38.13080360867914
1739209816.846812;-45.120503652039325
1739209816.846813;-38.13080360867914
1739209816.8468142;-33.981070128970906
1739209816.8468153;-45.120503652039325
1739209816.8468165;-33.981070128970906
1739209816.8468177;-45.120503652039325
1739209816.8468187;-38.13080360867914
1739209816.8468199;-45.120503652039325
1739209816.846821;-38.13080360867914
1739209816.8468223;-45.120503652039325
1739209816.8468235;-38.13080360867914
1739209816.8468246;-33.981070128970906
1739209816.8468256;-38.13080360867914
1739209816.8468268;-45.120503652039325
1739209816.846828;-38.13080360867914
1739209816.8468292;-38.13080360867914
1739209816.8468304;-45.120503652039325
1739209816.8468313;-38.13080360867914
1739209816.8468325;-38.13080360867914
1739209816.8468337;-35.57807855764607
1739209816.846835;-32.816014438256545
1739209816.846836;-45.120503652039325
1739209816.8468373;-45.120503652039325
1739209816.8468382;-33.981070128970906
1739209816.8468394;-35.57807855764607
1739209816.8468406;-45.120503652039325
1739209816.8468418;-33.981070128970906
1739209816.846843;-33.981070128970906
1739209816.846844;-45.120503652039325
1739209816.8468451;-35.57807855764607
1739209816.8468463;-38.13080360867914
1739209816.8468475;-45.120503652039325
1739209816.8468487;-38.13080360867914
1739209816.84685;-38.13080360867914
1739209816.8468509;-38.13080360867914
1739209816.846852;-38.13080360867914
1739209816.8468533;-45.120503652039325
1739209816.8468544;-45.120503652039325
1739209816.8468556;-45.120503652039325
1739209816.8468566;-33.981070128970906
1739209816.8468578;-38.13080360867914
1739209816.846859;-38.13080360867914
1739209816.8468602;-38.13080360867914
1739209816.8468614;-35.57807855764607
1739209816.8468626;-31.141103565318915
1739209816.8468635;-45.120503652039325
1739209816.8468647;-45.120503652039325
1739209816.846866;-45.120503652039325
1739209816.846867;-38.13080360867914
1739209816.8468683;-45.120503652039325
1739209816.8468692;-38.13080360867914
1739209816.8468704;-45.120503652039325
1739209816.8468716;-45.120503652039325
1739209816.8468728;-33.981070128970906
1739209816.846874;-45.120503652039325
1739209816.8468752;-35.57807855764607
1739209816.8468761;-45.120503652039325
1739209816.8468773;-45.120503652039325
1739209816.8468785;-45.120503652039325
1739209816.8468797;-38.13080360867914
1739209816.846881;-32.816014438256545
1739209816.8468819;-38.13080360867914
1739209816.846883;-35.57807855764607
1739209816.8468843;-38.13080360867914
1739209816.8468854;-32.816014438256545
1739209816.8468866;-45.120503652039325
1739209816.8468878;-45.120503652039325
1739209816.8468888;-45.120503652039325
1739209816.84689;-38.13080360867914
1739209816.8468912;-45.120503652039325
1739209816.8468924;-38.13080360867914
1739209816.8468935;-45.120503652039325
1739209816.8468947;-45.120503652039325
1739209816.8468957;-45.120503652039325
1739209816.846897;-33.981070128970906
1739209816.846898;-45.120503652039325
1739209816.8468993;-33.981070128970956
1739209816.8469005;-45.120503652039325
1739209816.8469014;-45.120503652039325
1739209816.8469026;-35.57807855764607
1739209816.8469038;-38.13080360867914
1739209816.846905;-45.120503652039325
1739209816.8469062;-45.120503652039325
1739209816.8469074;-33.981070128970906
1739209816.8469083;-25.62660358559016
1739209816.8469095;-45.120503652039325
1739209816.8469107;-38.13080360867914
1739209816.846912;-35.57807855764607
1739209816.846913;-32.816014438256545
1739209816.846914;-45.120503652039325
1739209816.8469152;-45.120503652039325
1739209816.8469164;-38.13080360867914
1739209816.8469176;-45.120503652039325
1739209816.8469188;-45.120503652039325
1739209816.84692;-45.120503652039325
1739209816.846921;-35.57807855764607
1739209816.8469222;-38.13080360867914
1739209816.8469234;-45.120503652039325
1739209816.8469245;-38.13080360867914
1739209816.8469257;-38.13080360867914
1739209816.8469267;-38.13080360867914
1739209816.846928;-38.13080360867914
1739209816.846929;-45.120503652039325
1739209816.8469303;-45.120503652039325
1739209816.8469315;-45.120503652039325
1739209816.8469326;-45.120503652039325
1739209816.8469336;-45.120503652039325
1739209816.8469348;-35.57807855764607
1739209816.846936;-25.62660358559016
1739209816.8469372;-38.13080360867914
1739209816.8469384;-45.120503652039325
1739209816.8469393;-38.13080360867914
1739209816.8469405;-28.992665084841942
1739209816.8469417;-45.120503652039325
1739209816.846943;-45.120503652039325
1739209816.846944;-33.981070128970906
1739209816.8469453;-32.816014438256545
1739209816.8469462;-45.120503652039325
1739209816.8469474;-45.120503652039325
1739209816.8469486;-38.13080360867914
1739209816.8469498;-45.120503652039325
1739209816.846951;-45.120503652039325
1739209816.846952;-45.120503652039325
1739209816.8469532;-38.13080360867914
1739209816.8469543;-33.981070128970906
1739209816.8469555;-38.13080360867914
1739209816.8469567;-33.981070128970906
1739209816.846958;-45.120503652039325
1739209816.8469589;-45.120503652039325
1739209816.84696;-45.120503652039325
1739209816.8469613;-45.120503652039325
1739209816.8469625;-45.120503652039325
1739209816.8469636;-35.57807855764607
1739209816.8469646;-38.13080360867914
1739209816.8469658;-45.120503652039325
1739209816.846967;-38.13080360867914
1739209816.8469682;-38.13080360867914
1739209816.8469694;-38.13080360867914
1739209816.8469706;-45.120503652039325
1739209816.8469715;-38.13080360867914
1739209816.8469727;-38.13080360867914
1739209816.846974;-38.13080360867914
1739209816.846975;-38.13080360867914
1739209816.8469763;-45.120503652039325
1739209816.8469772;-45.120503652039325
1739209816.8469784;-45.120503652039325
1739209816.8469796;-38.13080360867914
1739209816.8469808;-45.120503652039325
1739209816.846982;-38.13080360867914
1739209816.8469832;-38.13080360867914
1739209816.8469841;-38.13080360867914
1739209816.8469853;-35.57807855764607
1739209816.8469865;-35.57807855764607
1739209816.8469877;-38.13080360867914
1739209816.846989;-45.120503652039325
1739209816.84699;-38.13080360867914
1739209816.846991;-38.13080360867914
1739209816.8469923;-38.13080360867914
1739209816.8469934;-45.120503652039325
1739209816.8469946;-45.120503652039325
1739209816.8469958;-45.120503652039325
1739209816.8469968;-38.13080360867914
1739209816.846998;-45.120503652039325
1739209816.8469992;-35.57807855764607
1739209816.8470004;-38.13080360867914
1739209816.8470016;-45.120503652039325
1739209816.8470027;-45.120503652039325
1739209816.8470037;-38.13080360867914
1739209816.847005;-35.57807855764607
1739209816.847006;-38.13080360867914
1739209816.8470073;-38.13080360867914
1739209816.8470085;-38.13080360867914
1739209816.8470094;-32.816014438256545
1739209816.8470106;-32.816014438256545
1739209816.8470118;-38.13080360867914
1739209816.847013;-33.981070128970906
1739209816.8470142;-31.141103565318915
1739209816.8470154;-38.13080360867914
1739209816.8470163;-45.120503652039325
1739209816.8470175;-45.120503652039325
1739209816.8470187;-45.120503652039325
1739209816.84702;-45.120503652039325
1739209816.847021;-45.120503652039325
1739209816.847022;-38.13080360867914
1739209816.8470232;-45.120503652039325
1739209816.8470244;-45.120503652039325
1739209816.8470256;-45.120503652039325
1739209816.8470268;-38.13080360867914
1739209816.847028;-45.120503652039325
1739209816.847029;-35.57807855764607
1739209816.8470302;-38.13080360867914
1739209816.8470314;-45.120503652039325
1739209816.8470325;-38.13080360867914
1739209816.8470337;-38.13080360867914
1739209816.8470347;-45.120503652039325
1739209816.847036;-45.120503652039325
1739209816.847037;-45.120503652039325
1739209816.8470383;-32.816014438256545
1739209816.8470395;-35.57807855764607
1739209816.8470407;-38.13080360867914
1739209816.8470416;-45.120503652039325
1739209816.8470428;-45.120503652039325
1739209816.847044;-38.13080360867914
1739209816.8470452;-45.120503652039325
1739209816.8470464;-45.120503652039325
1739209816.8470473;-45.120503652039325
1739209816.8470485;-45.120503652039325
1739209816.8470497;-38.13080360867914
1739209816.847051;-35.57807855764607
1739209816.847052;-45.120503652039325
1739209816.8470533;-45.120503652039325
1739209816.8470542;-45.120503652039325
1739209816.8470554;-45.120503652039325
1739209816.8470566;-26.991370085610722
1739209816.8470578;-32.816014438256545
1739209816.847059;-45.120503652039325
1739209816.84706;-38.13080360867914
1739209816.8470612;-45.120503652039325
1739209816.8470623;-45.120503652039325
1739209816.8470635;-38.13080360867914
1739209816.8470647;-32.816014438256545
1739209816.847066;-45.120503652039325
1739209816.8470669;-45.120503652039325
1739209816.847068;-35.57807855764607
1739209816.8470693;-45.120503652039325
1739209816.8470705;-45.120503652039325
1739209816.8470716;-45.120503652039325
1739209816.8470726;-35.57807855764607
1739209816.8470738;-32.816014438256545
1739209816.847075;-38.13080360867914
1739209816.8470762;-45.120503652039325
1739209816.8470774;-30.49652367304973
1739209816.8470786;-38.13080360867914
1739209816.8470795;-45.120503652039325
1739209816.8470807;-45.120503652039325
1739209816.847082;-38.13080360867914
1739209816.847083;-45.120503652039325
1739209816.8470843;-30.49652367304973
1739209816.8470855;-32.816014438256545
1739209816.8470864;-45.120503652039325
1739209816.8470876;-35.57807855764607
1739209816.8470888;-32.816014438256545
1739209816.84709;-38.13080360867914
1739209816.8470912;-38.13080360867914
1739209816.8470922;-31.141103565318915
1739209816.8470933;-45.120503652039325
1739209816.8470945;-45.120503652039325
1739209816.8470957;-38.13080360867914
1739209816.847097;-45.120503652039325
1739209816.847098;-45.120503652039325
1739209816.847099;-45.120503652039325
1739209816.8471003;-38.13080360867914
1739209816.8471014;-45.120503652039325
1739209816.8471026;-38.13080360867914
1739209816.8471038;-33.981070128970906
1739209816.8471048;-45.120503652039325
1739209816.847106;-45.120503652039325
1739209816.8471072;-45.120503652039325
1739209816.8471084;-38.13080360867914
1739209816.8471096;-38.13080360867914
1739209816.8471107;-45.120503652039325
1739209816.8471117;-38.13080360867914
1739209816.847113;-32.816014438256545
1739209816.847114;-45.120503652039325
1739209816.8471153;-45.120503652039325
1739209816.8471165;-32.816014438256545
1739209816.8471174;-33.981070128970906
1739209816.8471186;-45.120503652039325
1739209816.8471198;-45.120503652039325
1739209816.847121;-45.120503652039325
1739209816.8471222;-45.120503652039325
1739209816.8471234;-45.120503652039325
1739209816.8471243;-38.13080360867914
1739209816.8471255;-38.13080360867914
1739209816.8471267;-38.13080360867914
1739209816.847128;-38.13080360867914
1739209816.847129;-45.120503652039325
1739209816.84713;-38.13080360867914
1739209816.8471313;-38.13080360867914
1739209816.8471324;-45.120503652039325
1739209816.8471336;-38.13080360867914
1739209816.8471348;-38.13080360867914
1739209816.847136;-38.13080360867914
1739209816.847137;-35.57807855764607
1739209816.8471382;-35.57807855764607
1739209816.8471394;-38.13080360867914
1739209816.8471406;-45.120503652039325
1739209816.8471417;-45.120503652039325
1739209816.8471427;-45.120503652039325
1739209816.847144;-38.13080360867914
1739209816.847145;-38.13080360867914
1739209816.8471463;-38.13080360867914
1739209816.8471475;-33.981070128970906
1739209816.8471487;-45.120503652039325
1739209816.8471496;-38.13080360867914
1739209816.8471508;-45.120503652039325
1739209816.847152;-38.13080360867914
1739209816.8471532;-38.13080360867914
1739209816.8471544;-45.120503652039325
1739209816.8471553;-35.57807855764607
1739209816.8471565;-35.57807855764607
1739209816.8471577;-38.13080360867914
1739209816.847159;-38.13080360867914
1739209816.84716;-38.13080360867914
1739209816.8471613;-38.13080360867914
1739209816.8471622;-45.120503652039325
1739209816.8471634;-38.13080360867914
1739209816.8471646;-33.981070128970906
1739209816.8471658;-38.13080360867914
1739209816.847167;-38.13080360867914
1739209816.8471682;-38.13080360867914
1739209816.8471692;-38.13080360867914
1739209816.8471704;-38.13080360867914
1739209816.8471715;-38.13080360867914
1739209816.8471727;-33.981070128970906
1739209816.847174;-38.13080360867914
1739209816.847175;-38.13080360867914
1739209816.847176;-45.120503652039325
1739209816.8471773;-45.120503652039325
1739209816.8471785;-33.981070128970906
1739209816.8471797;-33.981070128970906
1739209816.8471808;-45.120503652039325
1739209816.8471818;-45.120503652039325
1739209816.847183;-45.120503652039325
1739209816.8471842;-38.13080360867914
1739209816.8471854;-38.13080360867914
1739209816.8471866;-33.981070128970906
1739209816.8471875;-33.981070128970906
1739209816.8471887;-38.13080360867914
1739209816.84719;-33.981070128970906
1739209816.847191;-38.13080360867914
1739209816.8471923;-38.13080360867914
1739209816.8471935;-45.120503652039325
1739209816.8471944;-45.120503652039325
1739209816.8471956;-31.141103565318915
1739209816.8471968;-32.816014438256545
1739209816.847198;-45.120503652039325
1739209816.8471992;-38.13080360867914
1739209816.8472002;-45.120503652039325
1739209816.8472013;-35.57807855764607
1739209816.8472025;-38.13080360867914
1739209816.8472037;-45.120503652039325
1739209816.847205;-45.120503652039325
1739209816.847206;-38.13080360867914
1739209816.847207;-38.13080360867914
1739209816.8472083;-45.120503652039325
1739209816.8472095;-45.120503652039325
1739209816.8472106;-35.57807855764607
1739209816.8472118;-38.13080360867914
1739209816.8472128;-45.120503652039325
1739209816.847214;-38.13080360867914
1739209816.8472152;-31.141103565318915
1739209816.8472164;-45.120503652039325
1739209816.8472176;-45.120503652039325
1739209816.8472188;-45.120503652039325
1739209816.8472197;-33.981070128970906
1739209816.847221;-45.120503652039325
1739209816.847222;-45.120503652039325
1739209816.8472233;-38.13080360867914
1739209816.8472245;-30.49652367304976
1739209816.8472254;-38.13080360867914
1739209816.8472266;-38.13080360867914
1739209816.8472278;-45.120503652039325
1739209816.847229;-38.13080360867914
1739209816.8472302;-38.13080360867914
1739209816.8472314;-38.13080360867914
1739209816.8472323;-38.13080360867914
1739209816.8472335;-28.992665084841942
1739209816.8472347;-38.13080360867914
1739209816.847236;-38.13080360867914
1739209816.847237;-38.13080360867914
1739209816.847238;-38.13080360867914
1739209816.8472393;-38.13080360867914
1739209816.8472404;-33.981070128970906
1739209816.8472416;-38.13080360867914
1739209816.8472428;-45.120503652039325
1739209816.847244;-45.120503652039325
1739209816.847245;-45.120503652039325
1739209816.8472462;-45.120503652039325
1739209816.8472474;-33.981070128970906
1739209816.8472486;-45.120503652039325
1739209816.8472497;-45.120503652039325
1739209816.8472507;-45.120503652039325
1739209816.847252;-45.120503652039325
1739209816.847253;-45.120503652039325
1739209816.8472543;-45.120503652039325
1739209816.8472555;-45.120503652039325
1739209816.8472567;-38.13080360867914
1739209816.8472576;-38.13080360867914
1739209816.8472588;-45.120503652039325
1739209816.84726;-38.13080360867914
1739209816.8472612;-38.13080360867914
1739209816.8472624;-38.13080360867914
1739209816.8472636;-45.120503652039325
1739209816.8472645;-45.120503652039325
1739209816.8472657;-33.981070128970906
1739209816.847267;-45.120503652039325
1739209816.847268;-45.120503652039325
1739209816.8472693;-45.120503652039325
1739209816.8472703;-45.120503652039325
1739209816.8472714;-45.120503652039325
1739209816.8472726;-38.13080360867914
1739209816.8472738;-38.13080360867914
1739209816.847275;-45.120503652039325
1739209816.8472762;-33.981070128970906
1739209816.8472772;-45.120503652039325
1739209816.8472784;-38.13080360867914
1739209816.8472795;-32.816014438256545
1739209816.8472807;-38.13080360867914
1739209816.847282;-45.120503652039325
1739209816.847283;-38.13080360867914
1739209816.847284;-45.120503652039325
1739209816.8472853;-33.981070128970906
1739209816.8472865;-38.13080360867914
1739209816.8472877;-45.120503652039325
1739209816.8472888;-45.120503652039325
1739209816.8472898;-45.120503652039325
1739209816.847291;-45.120503652039325
1739209816.8472922;-45.120503652039325
1739209816.8472934;-35.57807855764607
1739209816.8472946;-38.13080360867914
1739209816.8472955;-45.120503652039325
1739209816.8472967;-45.120503652039325
1739209816.847298;-35.57807855764607
1739209816.847299;-30.49652367304973
1739209816.8473003;-45.120503652039325
1739209816.8473015;-38.13080360867914
1739209816.8473024;-38.13080360867914
1739209816.8473036;-33.981070128970906
1739209816.8473048;-45.120503652039325
1739209816.847306;-33.981070128970906
1739209816.8473072;-45.120503652039325
1739209816.8473082;-45.120503652039325
1739209816.8473094;-45.120503652039325
1739209816.8473105;-45.120503652039325
1739209816.8473117;-45.120503652039325
1739209816.847313;-45.120503652039325
1739209816.8473141;-45.120503652039325
1739209816.847315;-45.120503652039325
1739209816.8473163;-45.120503652039325
1739209816.8473175;-45.120503652039325
1739209816.8473186;-32.816014438256545
1739209816.8473198;-38.13080360867914
1739209816.8473208;-38.13080360867914
1739209816.847322;-35.57807855764607
1739209816.8473232;-38.13080360867914
1739209816.8473244;-38.13080360867914
1739209816.8473256;-33.981070128970906
1739209816.8473268;-26.991370085610722
1739209816.8473277;-38.13080360867914
1739209816.847329;-45.120503652039325
1739209816.84733;-45.120503652039325
1739209816.8473313;-38.13080360867914
1739209816.8473325;-45.120503652039325
1739209816.8473334;-38.13080360867914
1739209816.8473346;-45.120503652039325
1739209816.8473358;-32.81601443825658
1739209816.847337;-45.120503652039325
1739209816.8473382;-45.120503652039325
1739209816.8473394;-45.120503652039325
1739209816.8473403;-38.13080360867914
1739209816.8473415;-38.13080360867914
1739209816.8473427;-38.13080360867914
1739209816.847344;-38.13080360867914
1739209816.847345;-33.981070128970906
1739209816.8473463;-45.120503652039325
1739209816.8473473;-45.120503652039325
1739209816.8473485;-45.120503652039325
1739209816.8473496;-45.120503652039325
1739209816.8473508;-45.120503652039325
1739209816.847352;-45.120503652039325
1739209816.847353;-35.57807855764607
1739209816.8473542;-31.141103565318915
1739209816.8473554;-38.13080360867914
1739209816.8473566;-38.13080360867914
1739209816.8473577;-38.13080360867914
1739209816.847359;-35.57807855764607
1739209816.84736;-38.13080360867914
1739209816.847361;-45.120503652039325
1739209816.8473623;-38.13080360867914
1739209816.8473635;-35.57807855764607
1739209816.8473647;-45.120503652039325
1739209816.8473656;-45.120503652039325
1739209816.8473668;-33.981070128970906
1739209816.847368;-33.981070128970906
1739209816.8473692;-29.438486411369347
1739209816.8473704;-14.457244398418911
1739209816.8473716;-15.851936562542367
1739209816.8473725;-33.981070128970906
1739209816.8473737;-29.438486411369347
1739209816.847375;-45.120503652039325
1739209816.847376;-35.57807855764607
1739209816.8473773;-38.13080360867914
1739209816.8473783;-38.13080360867914
1739209816.8473794;-45.120503652039325
1739209816.8473806;-38.13080360867914
1739209816.8473818;-38.13080360867914
1739209816.847383;-38.13080360867914
1739209816.8473842;-45.120503652039325
1739209816.8473852;-45.120503652039325
1739209816.8473864;-33.981070128970906
1739209816.8473876;-38.13080360867914
1739209816.8473887;-45.120503652039325
1739209816.84739;-38.13080360867914
1739209816.847391;-32.816014438256545
1739209816.847392;-45.120503652039325
1739209816.8473933;-45.120503652039325
1739209816.8473945;-38.13080360867914
1739209816.8473957;-45.120503652039325
1739209816.8473969;-38.13080360867914
1739209816.8473978;-28.218542851754165
1739209816.847399;-45.120503652039325
1739209816.8474002;-45.120503652039325
1739209816.8474014;-38.13080360867914
1739209816.8474026;-45.120503652039325
1739209816.8474035;-30.49652367304973
1739209816.8474047;-30.49652367304973
1739209816.847406;-38.13080360867914
1739209816.847407;-45.120503652039325
1739209816.8474083;-45.120503652039325
1739209816.8474095;-38.13080360867914
1739209816.8474104;-30.49652367304973
1739209816.8474116;-38.13080360867914
1739209816.8474128;-35.57807855764607
1739209816.847414;-35.57807855764607
1739209816.8474152;-33.981070128970906
1739209816.8474162;-35.57807855764607
1739209816.8474174;-38.13080360867914
1739209816.8474185;-45.120503652039325
1739209816.8474197;-28.58837851428586
1739209816.847421;-35.57807855764607
1739209816.8474221;-45.120503652039325
1739209816.847423;-45.120503652039325
1739209816.8474243;-38.13080360867914
1739209816.8474255;-45.120503652039325
1739209816.8474267;-45.120503652039325
1739209816.8474278;-38.13080360867914
1739209816.8474288;-26.991370085610722
1739209816.84743;-33.981070128970906
1739209816.8474312;-18.263086266016654
1739209816.8474324;-45.120503652039325
1739209816.8474336;-35.57807855764607
1739209816.8474348;-45.120503652039325
1739209816.8474357;-32.816014438256545
1739209816.847437;-11.493794354782626
1739209816.847438;-20.954098578656488
1739209816.8474393;-38.13080360867914
1739209816.8474405;-35.57807855764607
1739209816.8474417;-45.120503652039325
1739209816.8474426;-38.13080360867914
1739209816.8474438;-38.13080360867914
1739209816.847445;-35.57807855764607
1739209816.8474462;-45.120503652039325
1739209816.8474474;-18.263086266016654
1739209816.8474483;-22.175841390423358
1739209816.8474495;-45.120503652039325
1739209816.8474507;-45.120503652039325
1739209816.847452;-35.57807855764607
1739209816.847453;-35.57807855764607
1739209816.8474543;-45.120503652039325
1739209816.8474553;-45.120503652039325
1739209816.8474565;-33.981070128970906
1739209816.8474576;-33.981070128970906
1739209816.8474588;-11.996614158333369
1739209816.84746;-22.740042620751332
1739209816.847461;-38.13080360867914
1739209816.8474622;-45.120503652039325
1739209816.8474634;-35.57807855764607
1739209816.8474646;-32.816014438256545
1739209816.8474658;-45.120503652039325
1739209816.847467;-45.120503652039325
1739209816.847468;-45.120503652039325
1739209816.847469;-45.120503652039325
1739209816.8474703;-38.13080360867914
1739209816.8474715;-45.120503652039325
1739209816.8474727;-38.13080360867914
1739209816.8474736;-45.120503652039325
1739209816.8474748;-45.120503652039325
1739209816.847476;-45.120503652039325
1739209816.8474772;-38.13080360867914
1739209816.8474784;-45.120503652039325
1739209816.8474796;-38.13080360867914
1739209816.8474805;-45.120503652039325
1739209816.8474817;-38.13080360867914
1739209816.847483;-45.120503652039325
1739209816.847484;-32.816014438256545
1739209816.8474853;-35.57807855764607
1739209816.8474863;-28.58837851428586
1739209816.8474874;-31.141103565318893
1739209816.8474886;-38.13080360867914
1739209816.8474898;-45.120503652039325
1739209816.847491;-33.981070128970906
1739209816.8474922;-27.267205301931607
1739209816.8474932;-28.21854285175415
1739209816.8474944;-27.8777449560314
1739209816.8474956;-45.120503652039325
1739209816.8474967;-38.13080360867914
1739209816.847498;-45.120503652039325
1739209816.847499;-45.120503652039325
1739209816.8475;-32.816014438256545
1739209816.8475013;-38.13080360867914
1739209816.8475025;-32.816014438256545
1739209816.8475037;-32.816014438256545
1739209816.8475049;-45.120503652039325
1739209816.8475058;-35.57807855764607
1739209816.847507;-45.120503652039325
1739209816.8475082;-38.13080360867914
1739209816.8475094;-30.49652367304973
1739209816.8475106;-45.120503652039325
1739209816.8475115;-35.57807855764607
1739209816.8475127;-38.13080360867914
1739209816.847514;-33.981070128970956
1739209816.847515;-38.13080360867914
1739209816.8475163;-45.120503652039325
1739209816.8475175;-33.981070128970956
1739209816.8475184;-32.816014438256545
1739209816.8475196;-38.13080360867914
1739209816.8475208;-45.120503652039325
1739209816.847522;-38.13080360867914
1739209816.8475232;-38.13080360867914
1739209816.8475242;-45.120503652039325
1739209816.8475254;-45.120503652039325
1739209816.8475266;-38.13080360867914
1739209816.8475277;-45.120503652039325
1739209816.847529;-24.151403521958727
1739209816.8475301;-15.554017859987264
1739209816.847531;-11.411673484263233
1739209816.8475323;-25.826314394896354
1739209816.8475335;-45.120503652039325
1739209816.8475347;-38.13080360867914
1739209816.8475358;-19.64275659816107
1739209816.847537;-28.58837851428586
1739209816.847538;-38.13080360867914
1739209816.8475392;-38.13080360867914
1739209816.8475404;-22.841636605902558
1739209816.8475416;-12.906361273615905
1739209816.8475428;-20.511525224473814
1739209816.8475437;-26.991370085610736
1739209816.847545;-45.120503652039325
1739209816.847546;-35.57807855764607
1739209816.8475473;-35.57807855764607
1739209816.8475485;-38.13080360867914
1739209816.8475497;-45.120503652039325
1739209816.8475506;-28.992665084841942
1739209816.8475518;-23.50682362968953
1739209816.847553;-19.8960613169761
1739209816.8475542;-29.438486411369333
1739209816.8475554;-35.57807855764607
1739209816.8475564;-38.13080360867914
1739209816.8475575;-38.13080360867914
1739209816.8475587;-45.120503652039325
1739209816.84756;-45.120503652039325
1739209816.8475611;-38.13080360867914
1739209816.8475623;-32.816014438256545
1739209816.8475633;-17.448944991217488
1739209816.8475645;-19.35709014998136
1739209816.8475657;-32.816014438256545
1739209816.8475668;-31.141103565318915
1739209816.847568;-45.120503652039325
1739209816.847569;-45.120503652039325
1739209816.8475702;-45.120503652039325
1739209816.8475714;-38.13080360867914
1739209816.8475726;-45.120503652039325
1739209816.8475738;-45.120503652039325
1739209816.847575;-38.13080360867914
1739209816.847576;-38.13080360867914
1739209816.847577;-45.120503652039325
1739209816.8475783;-31.141103565318915
1739209816.8475795;-24.292649948874775
1739209816.8475807;-20.888044912671212
1739209816.8475816;-28.58837851428586
1739209816.8475828;-38.13080360867914
1739209816.847584;-25.826314394896354
1739209816.8475852;-18.0533258286717
1739209816.8475864;-11.244825857867406
1739209816.8475876;-22.44878636800916
1739209816.8475885;-38.13080360867914
1739209816.8475897;-45.120503652039325
1739209816.847591;-33.981070128970906
1739209816.847592;-33.981070128970906
1739209816.8475933;-38.13080360867914
1739209816.8475943;-45.120503652039325
1739209816.8475955;-38.13080360867914
1739209816.8475966;-33.981070128970906
1739209816.8475978;-45.120503652039325
1739209816.847599;-38.13080360867914
1739209816.8476002;-31.141103565318915
1739209816.8476012;-33.981070128970906
1739209816.8476024;-45.120503652039325
1739209816.8476036;-45.120503652039325
1739209816.8476048;-38.13080360867914
1739209816.847606;-45.120503652039325
1739209816.847607;-38.13080360867914
1739209816.847608;-45.120503652039325
1739209816.8476093;-33.981070128970906
1739209816.8476105;-32.816014438256545
1739209816.8476117;-35.57807855764607
1739209816.8476129;-25.826314394896364
1739209816.8476138;-28.588378514285886
1739209816.847615;-30.49652367304973
1739209816.8476162;-31.141103565318915
1739209816.8476174;-26.487275050834725
1739209816.8476186;-12.23130759542203
1739209816.8476198;-12.643225322942055
1739209816.8476207;-25.25278630937684
1739209816.847622;-33.981070128970906
1739209816.847623;-45.120503652039325
1739209816.8476243;-35.57807855764607
1739209816.8476255;-35.57807855764607
1739209816.8476264;-45.120503652039325
1739209816.8476276;-45.120503652039325
1739209816.8476288;-32.816014438256545
1739209816.84763;-35.57807855764607
1739209816.8476312;-45.120503652039325
1739209816.8476324;-45.120503652039325
1739209816.8476334;-38.13080360867914
1739209816.8476346;-45.120503652039325
1739209816.8476357;-45.120503652039325
1739209816.847637;-45.120503652039325
1739209816.8476381;-32.81601443825658
1739209816.847639;-45.120503652039325
1739209816.8476403;-38.13080360867914
1739209816.8476415;-38.13080360867914
1739209816.8476427;-24.589719217205094
1739209816.8476439;-45.120503652039325
1739209816.847645;-35.57807855764607
1739209816.847646;-35.57807855764607
1739209816.8476472;-45.120503652039325
1739209816.8476484;-33.981070128970906
1739209816.8476496;-45.120503652039325
1739209816.8476508;-33.981070128970956
1739209816.8476517;-18.335319861638148
1739209816.847653;-24.292649948874775
1739209816.847654;-45.120503652039325
1739209816.8476553;-33.981070128970906
1739209816.8476565;-45.120503652039325
1739209816.8476577;-38.13080360867914
1739209816.8476586;-32.816014438256545
1739209816.8476598;-45.120503652039325
1739209816.847661;-31.141103565318893
1739209816.8476622;-32.816014438256545
1739209816.8476634;-45.120503652039325
1739209816.8476644;-38.13080360867914
1739209816.8476655;-33.981070128970956
1739209816.8476667;-38.13080360867914
1739209816.847668;-38.13080360867914
1739209816.8476691;-45.120503652039325
1739209816.8476703;-32.816014438256545
1739209816.8476713;-35.57807855764607
1739209816.8476725;-45.120503652039325
1739209816.8476737;-38.13080360867914
1739209816.8476748;-38.13080360867914
1739209816.847676;-45.120503652039325
1739209816.847677;-38.13080360867914
1739209816.8476782;-45.120503652039325
1739209816.8476794;-28.992665084841967
1739209816.8476806;-38.13080360867914
1739209816.8476818;-38.13080360867914
1739209816.847683;-38.13080360867914
1739209816.847684;-45.120503652039325
1739209816.847685;-22.841636605902558
1739209816.8476863;-28.992665084841942
1739209816.8476875;-33.981070128970906
1739209816.8476887;-45.120503652039325
1739209816.8476896;-38.13080360867914
1739209816.8476908;-38.13080360867914
1739209816.847692;-45.120503652039325
1739209816.8476932;-45.120503652039325
1739209816.8476944;-45.120503652039325
1739209816.8476956;-35.57807855764607
1739209816.8476965;-45.120503652039325
1739209816.8476977;-30.49652367304973
