CAN Message; 0x39:0a3d2283953b3c49
1739209885.166545;-45.120503652039325
1739209885.166549;-45.120503652039325
1739209885.166553;-38.13080360867914
1739209885.166557;-38.13080360867914
1739209885.1665611;-45.120503652039325
1739209885.1665652;-45.120503652039325
1739209885.1665692;-45.120503652039325
1739209885.1665733;-45.120503652039325
1739209885.1665773;-38.13080360867914
1739209885.1665814;-45.120503652039325
1739209885.1665854;-35.57807855764607
1739209885.1665893;-38.13080360867914
1739209885.1665933;-45.120503652039325
1739209885.1665974;-45.120503652039325
1739209885.1666014;-35.57807855764607
1739209885.1666055;-33.981070128970906
1739209885.1666095;-45.120503652039325
1739209885.1666136;-38.13080360867914
1739209885.1666176;-38.13080360867914
1739209885.1666217;-38.13080360867914
1739209885.1666257;-38.13080360867914
1739209885.1666298;-45.120503652039325
1739209885.1666338;-38.13080360867914
1739209885.166638;-31.141103565318915
1739209885.166642;-38.13080360867914
1739209885.166646;-45.120503652039325
1739209885.16665;-31.141103565318915
1739209885.166654;-32.816014438256545
1739209885.1666582;-45.120503652039325
1739209885.1666622;-45.120503652039325
1739209885.1666663;-45.120503652039325
1739209885.1666703;-45.120503652039325
1739209885.1666744;-38.13080360867914
1739209885.1666784;-45.120503652039325
1739209885.1666822;-33.981070128970906
1739209885.1666863;-33.981070128970906
1739209885.1666903;-33.981070128970906
1739209885.1666944;-38.13080360867914
1739209885.1666985;-38.13080360867914
1739209885.1667025;-38.13080360867914
1739209885.1667066;-45.120503652039325
1739209885.1667106;-38.13080360867914
1739209885.1667147;-38.13080360867914
1739209885.1667187;-25.826314394896357
1739209885.1667228;-31.141103565318915
1739209885.1667268;-38.13080360867914
1739209885.1667309;-38.13080360867914
1739209885.166735;-38.13080360867914
1739209885.166739;-38.13080360867914
1739209885.166743;-45.120503652039325
1739209885.166747;-45.120503652039325
1739209885.1667511;-38.13080360867914
1739209885.1667552;-38.13080360867914
1739209885.1667593;-45.120503652039325
1739209885.1667633;-45.120503652039325
1739209885.1667674;-38.13080360867914
1739209885.1667712;-38.13080360867914
1739209885.1667752;-38.13080360867914
1739209885.1667793;-38.13080360867914
1739209885.1667833;-33.981070128970906
1739209885.1667874;-38.13080360867914
1739209885.1667914;-45.120503652039325
1739209885.1667955;-38.13080360867914
1739209885.1667995;-38.13080360867914
1739209885.1668036;-38.13080360867914
1739209885.1668077;-38.13080360867914
1739209885.1668117;-38.13080360867914
1739209885.1668158;-31.141103565318915
1739209885.1668198;-33.981070128970906
1739209885.1668239;-35.57807855764607
1739209885.166828;-45.120503652039325
1739209885.166832;-45.120503652039325
1739209885.166836;-38.13080360867914
1739209885.16684;-45.120503652039325
1739209885.1668441;-38.13080360867914
1739209885.1668482;-38.13080360867914
1739209885.1668522;-33.981070128970906
1739209885.1668563;-45.120503652039325
1739209885.1668603;-45.120503652039325
1739209885.1668642;-45.120503652039325
1739209885.1668682;-38.13080360867914
1739209885.1668723;-35.57807855764607
1739209885.1668763;-33.981070128970906
1739209885.1668804;-38.13080360867914
1739209885.1668844;-45.120503652039325
1739209885.1668885;-45.120503652039325
1739209885.1668925;-45.120503652039325
1739209885.1668966;-45.120503652039325
1739209885.1669006;-38.13080360867914
1739209885.1669047;-45.120503652039325
1739209885.1669087;-38.13080360867914
1739209885.1669238;-38.13080360867914
1739209885.166939;-38.13080360867914
1739209885.166954;-38.13080360867914
1739209885.1669693;-38.13080360867914
1739209885.1669843;-38.13080360867914
1739209885.1669993;-30.49652367304973
1739209885.1670146;-33.981070128970906
1739209885.1670296;-45.120503652039325
1739209885.1670446;-38.13080360867914
1739209885.16706;-38.13080360867914
1739209885.167075;-33.981070128970906
1739209885.1670902;-38.13080360867914
1739209885.1671052;-45.120503652039325
1739209885.1671202;-35.57807855764607
1739209885.1671355;-35.57807855764607
1739209885.1671505;-38.13080360867914
1739209885.1671658;-38.13080360867914
1739209885.1671808;-45.120503652039325
1739209885.1671958;-45.120503652039325
1739209885.167211;-45.120503652039325
1739209885.167226;-38.13080360867914
1739209885.167241;-38.13080360867914
1739209885.1672564;-38.13080360867914
1739209885.1672714;-35.57807855764607
1739209885.1672866;-38.13080360867914
1739209885.1673017;-30.49652367304973
1739209885.1673167;-32.816014438256545
1739209885.167332;-45.120503652039325
1739209885.167347;-45.120503652039325
1739209885.167362;-38.13080360867914
1739209885.1673772;-38.13080360867914
1739209885.1673923;-45.120503652039325
1739209885.1674075;-38.13080360867914
1739209885.1674225;-45.120503652039325
1739209885.1674376;-45.120503652039325
1739209885.1674528;-38.13080360867914
1739209885.1674678;-38.13080360867914
1739209885.167483;-45.120503652039325
1739209885.167498;-38.13080360867914
1739209885.1675131;-45.120503652039325
1739209885.1675284;-45.120503652039325
1739209885.1675434;-38.13080360867914
1739209885.1675584;-38.13080360867914
1739209885.1675737;-38.13080360867914
1739209885.1675887;-38.13080360867914
1739209885.167604;-31.141103565318915
1739209885.167619;-45.120503652039325
1739209885.167634;-45.120503652039325
1739209885.1676493;-45.120503652039325
1739209885.1676643;-27.8777449560314
1739209885.1676795;-31.141103565318893
1739209885.1676946;-45.120503652039325
1739209885.1677096;-45.120503652039325
1739209885.1677248;-35.57807855764607
1739209885.1677399;-35.57807855764607
1739209885.167755;-38.13080360867914
1739209885.1677701;-33.981070128970906
1739209885.1677852;-45.120503652039325
1739209885.1678004;-45.120503652039325
1739209885.1678154;-45.120503652039325
1739209885.1678305;-38.13080360867914
1739209885.1678457;-45.120503652039325
1739209885.1678607;-45.120503652039325
1739209885.1678758;-38.13080360867914
1739209885.167891;-45.120503652039325
1739209885.167906;-38.13080360867914
1739209885.1679213;-38.13080360867914
1739209885.1679363;-38.13080360867914
1739209885.1679513;-32.816014438256545
1739209885.1679666;-45.120503652039325
1739209885.1679816;-45.120503652039325
1739209885.167997;-35.57807855764607
1739209885.168012;-38.13080360867914
1739209885.168027;-33.981070128970906
1739209885.1680422;-32.816014438256545
1739209885.1680572;-33.981070128970906
1739209885.1680722;-38.13080360867914
1739209885.1680875;-33.981070128970906
1739209885.1681025;-38.13080360867914
1739209885.1681178;-33.981070128970906
1739209885.1681328;-31.141103565318893
1739209885.1681478;-45.120503652039325
1739209885.168163;-38.13080360867914
1739209885.168178;-35.57807855764607
1739209885.1681933;-33.981070128970906
1739209885.1682084;-38.13080360867914
1739209885.1682234;-45.120503652039325
1739209885.1682386;-45.120503652039325
1739209885.1682537;-45.120503652039325
1739209885.1682687;-45.120503652039325
1739209885.168284;-45.120503652039325
1739209885.168299;-45.120503652039325
1739209885.1683142;-38.13080360867914
1739209885.1683292;-38.13080360867914
1739209885.1683443;-45.120503652039325
1739209885.1683595;-35.57807855764607
1739209885.1683745;-38.13080360867914
1739209885.1683898;-38.13080360867914
1739209885.1684048;-35.57807855764607
1739209885.1684198;-45.120503652039325
1739209885.168435;-38.13080360867914
1739209885.16845;-33.981070128970906
1739209885.1684651;-32.816014438256545
1739209885.1684804;-45.120503652039325
1739209885.1684954;-38.13080360867914
1739209885.1685107;-45.120503652039325
1739209885.1685257;-45.120503652039325
1739209885.1685407;-45.120503652039325
1739209885.168556;-45.120503652039325
1739209885.168571;-45.120503652039325
1739209885.168586;-38.13080360867914
1739209885.1686013;-38.13080360867914
1739209885.1686163;-45.120503652039325
1739209885.1686316;-45.120503652039325
1739209885.1686466;-45.120503652039325
1739209885.1686616;-38.13080360867914
1739209885.1686769;-38.13080360867914
1739209885.1686919;-45.120503652039325
1739209885.1687071;-38.13080360867914
1739209885.1687222;-45.120503652039325
1739209885.1687372;-38.13080360867914
1739209885.1687524;-38.13080360867914
1739209885.1687675;-45.120503652039325
1739209885.1687825;-45.120503652039325
1739209885.1687977;-45.120503652039325
1739209885.1688128;-35.57807855764607
1739209885.168828;-32.816014438256545
1739209885.168843;-45.120503652039325
1739209885.168858;-45.120503652039325
1739209885.1688733;-38.13080360867914
1739209885.1688883;-33.981070128970906
1739209885.1689036;-33.981070128970906
1739209885.1689186;-38.13080360867914
1739209885.1689336;-45.120503652039325
1739209885.168949;-33.981070128970906
1739209885.168964;-38.13080360867914
1739209885.168979;-38.13080360867914
1739209885.1689942;-32.816014438256545
1739209885.1690092;-33.981070128970906
1739209885.1690245;-38.13080360867914
1739209885.1690395;-38.13080360867914
1739209885.1690545;-38.13080360867914
1739209885.1690698;-38.13080360867914
1739209885.1690848;-38.13080360867914
1739209885.1691;-38.13080360867914
1739209885.169115;-38.13080360867914
1739209885.16913;-33.981070128970906
1739209885.1691453;-31.141103565318915
1739209885.1691604;-35.57807855764607
1739209885.1691754;-45.120503652039325
1739209885.1691906;-45.120503652039325
1739209885.1692057;-38.13080360867914
1739209885.169221;-33.981070128970906
1739209885.169236;-38.13080360867914
1739209885.169251;-33.981070128970906
1739209885.1692662;-30.49652367304973
1739209885.1692812;-35.57807855764607
1739209885.1692963;-45.120503652039325
1739209885.1693115;-45.120503652039325
1739209885.1693265;-38.13080360867914
1739209885.1693418;-32.816014438256545
1739209885.1693568;-38.13080360867914
1739209885.1693718;-38.13080360867914
1739209885.169387;-28.992665084841942
1739209885.1694021;-35.57807855764607
1739209885.1694174;-45.120503652039325
1739209885.1694324;-38.13080360867914
1739209885.1694474;-38.13080360867914
1739209885.1694627;-38.13080360867914
1739209885.1694777;-45.120503652039325
1739209885.1694927;-38.13080360867914
1739209885.169508;-38.13080360867914
1739209885.169523;-35.57807855764607
1739209885.1695383;-38.13080360867914
1739209885.1695533;-38.13080360867914
1739209885.1695683;-33.981070128970906
1739209885.1695836;-35.57807855764607
1739209885.1695986;-45.120503652039325
1739209885.1696138;-45.120503652039325
1739209885.1696289;-38.13080360867914
1739209885.1696439;-38.13080360867914
1739209885.1696591;-38.13080360867914
1739209885.1696742;-38.13080360867914
1739209885.1696892;-38.13080360867914
1739209885.1697044;-38.13080360867914
1739209885.1697195;-38.13080360867914
1739209885.1697347;-38.13080360867914
1739209885.1697497;-27.267205301931607
1739209885.1697648;-45.120503652039325
1739209885.16978;-45.120503652039325
1739209885.169795;-45.120503652039325
1739209885.1698103;-38.13080360867914
1739209885.1698253;-38.13080360867914
1739209885.1698403;-35.57807855764607
1739209885.1698556;-45.120503652039325
1739209885.1698706;-38.13080360867914
1739209885.1698856;-35.57807855764607
1739209885.169901;-45.120503652039325
1739209885.169916;-45.120503652039325
1739209885.1699312;-38.13080360867914
1739209885.1699462;-38.13080360867914
1739209885.1699612;-45.120503652039325
1739209885.1699765;-45.120503652039325
1739209885.1699915;-45.120503652039325
1739209885.1700065;-32.816014438256545
1739209885.1700218;-45.120503652039325
1739209885.1700368;-45.120503652039325
1739209885.170052;-45.120503652039325
1739209885.170067;-45.120503652039325
1739209885.170082;-45.120503652039325
1739209885.1700974;-45.120503652039325
1739209885.1701124;-31.141103565318915
1739209885.1701276;-35.57807855764607
1739209885.1701427;-38.13080360867914
1739209885.1823878;-33.981070128970906
1739209885.1823924;-38.13080360867914
1739209885.1823971;-38.13080360867914
1739209885.182402;-38.13080360867914
1739209885.1824064;-35.57807855764607
1739209885.1824112;-45.120503652039325
1739209885.182416;-45.120503652039325
1739209885.1824205;-45.120503652039325
1739209885.1824253;-45.120503652039325
1739209885.1824298;-45.120503652039325
1739209885.1824346;-45.120503652039325
1739209885.1824393;-33.981070128970906
1739209885.1824439;-31.141103565318915
1739209885.1824486;-38.13080360867914
1739209885.1824534;-45.120503652039325
1739209885.182458;-45.120503652039325
1739209885.1824627;-38.13080360867914
1739209885.1824675;-38.13080360867914
1739209885.182472;-45.120503652039325
1739209885.1824768;-45.120503652039325
1739209885.1824815;-27.267205301931607
1739209885.182486;-31.141103565318915
1739209885.1824908;-38.13080360867914
1739209885.1824954;-38.13080360867914
1739209885.1825001;-38.13080360867914
1739209885.182505;-38.13080360867914
1739209885.1825094;-45.120503652039325
1739209885.1825142;-38.13080360867914
1739209885.182519;-33.981070128970906
1739209885.1825235;-45.120503652039325
1739209885.1825283;-45.120503652039325
1739209885.182533;-38.13080360867914
1739209885.1825376;-35.57807855764607
1739209885.1825423;-45.120503652039325
1739209885.182547;-38.13080360867914
1739209885.1825516;-45.120503652039325
1739209885.1825564;-33.981070128970906
1739209885.182561;-38.13080360867914
1739209885.1825657;-38.13080360867914
1739209885.1825705;-35.57807855764607
1739209885.182575;-35.57807855764607
1739209885.1825798;-45.120503652039325
1739209885.1825845;-45.120503652039325
1739209885.182589;-33.981070128970906
1739209885.1825938;-45.120503652039325
1739209885.1825986;-45.120503652039325
1739209885.1826031;-45.120503652039325
1739209885.182608;-45.120503652039325
1739209885.1826127;-38.13080360867914
1739209885.1826172;-32.816014438256545
1739209885.182622;-45.120503652039325
1739209885.1826267;-35.57807855764607
1739209885.1826313;-33.981070128970906
1739209885.182636;-38.13080360867914
1739209885.1826406;-45.120503652039325
1739209885.1826453;-38.13080360867914
1739209885.18265;-33.981070128970906
1739209885.1826546;-45.120503652039325
1739209885.1826594;-45.120503652039325
1739209885.1826642;-33.981070128970906
1739209885.1826687;-33.981070128970906
1739209885.1826735;-31.141103565318915
1739209885.1826782;-33.981070128970906
1739209885.1826828;-38.13080360867914
1739209885.1826875;-45.120503652039325
1739209885.1826923;-38.13080360867914
1739209885.1826968;-38.13080360867914
1739209885.1827016;-38.13080360867914
1739209885.182706;-45.120503652039325
1739209885.182711;-45.120503652039325
1739209885.1827157;-38.13080360867914
1739209885.1827202;-45.120503652039325
1739209885.182725;-45.120503652039325
1739209885.1827297;-45.120503652039325
1739209885.1827343;-45.120503652039325
1739209885.182739;-38.13080360867914
1739209885.1827438;-38.13080360867914
1739209885.1827483;-45.120503652039325
1739209885.182753;-38.13080360867914
1739209885.1827579;-35.57807855764607
1739209885.1827624;-38.13080360867914
1739209885.1827672;-45.120503652039325
1739209885.1827717;-33.981070128970906
1739209885.1827765;-38.13080360867914
1739209885.1827812;-45.120503652039325
1739209885.1827857;-32.816014438256545
1739209885.1827905;-38.13080360867914
1739209885.1827953;-45.120503652039325
1739209885.1827998;-38.13080360867914
1739209885.1828046;-32.816014438256545
1739209885.1828094;-32.816014438256545
1739209885.182814;-45.120503652039325
1739209885.1828187;-38.13080360867914
1739209885.1828234;-45.120503652039325
1739209885.182828;-45.120503652039325
1739209885.1828327;-38.13080360867914
1739209885.1828375;-45.120503652039325
1739209885.182842;-35.57807855764607
1739209885.1828468;-38.13080360867914
1739209885.1828513;-35.57807855764607
1739209885.182856;-35.57807855764607
1739209885.1828609;-45.120503652039325
1739209885.1828654;-45.120503652039325
1739209885.1828701;-38.13080360867914
1739209885.182875;-45.120503652039325
1739209885.1828794;-38.13080360867914
1739209885.1828842;-45.120503652039325
1739209885.182889;-32.816014438256545
1739209885.1828935;-38.13080360867914
1739209885.1828983;-31.141103565318893
1739209885.182903;-32.816014438256545
1739209885.1829076;-38.13080360867914
1739209885.1829123;-38.13080360867914
1739209885.1829169;-45.120503652039325
1739209885.1829216;-45.120503652039325
1739209885.1829264;-38.13080360867914
1739209885.182931;-35.57807855764607
1739209885.1829357;-45.120503652039325
1739209885.1829405;-45.120503652039325
1739209885.182945;-32.816014438256545
1739209885.1829498;-35.57807855764607
1739209885.1829545;-45.120503652039325
1739209885.182959;-45.120503652039325
1739209885.1829638;-38.13080360867914
1739209885.1829686;-45.120503652039325
1739209885.1829731;-45.120503652039325
1739209885.182978;-38.13080360867914
1739209885.1829824;-33.981070128970906
1739209885.1829872;-38.13080360867914
1739209885.182992;-45.120503652039325
1739209885.1829965;-45.120503652039325
1739209885.1830013;-38.13080360867914
1739209885.183006;-38.13080360867914
1739209885.1830106;-32.816014438256545
1739209885.1830153;-29.438486411369333
1739209885.18302;-45.120503652039325
1739209885.1830246;-45.120503652039325
1739209885.1830294;-38.13080360867914
1739209885.1830342;-33.981070128970906
1739209885.1830387;-33.981070128970906
1739209885.1830435;-35.57807855764607
1739209885.1830482;-45.120503652039325
1739209885.1830528;-45.120503652039325
1739209885.1830575;-38.13080360867914
1739209885.183062;-45.120503652039325
1739209885.1830668;-45.120503652039325
1739209885.1830716;-45.120503652039325
1739209885.1830761;-45.120503652039325
1739209885.183081;-33.981070128970906
1739209885.1830857;-38.13080360867914
1739209885.1830902;-45.120503652039325
1739209885.183095;-35.57807855764607
1739209885.1830997;-38.13080360867914
1739209885.1831043;-45.120503652039325
1739209885.183109;-45.120503652039325
1739209885.1831138;-38.13080360867914
1739209885.1831183;-38.13080360867914
1739209885.183123;-38.13080360867914
1739209885.1831276;-32.816014438256545
1739209885.1831324;-38.13080360867914
1739209885.1831372;-38.13080360867914
1739209885.1831417;-35.57807855764607
1739209885.1831465;-35.57807855764607
1739209885.1831512;-45.120503652039325
1739209885.1831558;-45.120503652039325
1739209885.1831605;-45.120503652039325
1739209885.1831653;-38.13080360867914
1739209885.1831698;-38.13080360867914
1739209885.1831746;-45.120503652039325
1739209885.1831794;-38.13080360867914
1739209885.183184;-35.57807855764607
1739209885.1831887;-38.13080360867914
1739209885.1831934;-45.120503652039325
1739209885.183198;-38.13080360867914
1739209885.1832027;-38.13080360867914
1739209885.1832073;-45.120503652039325
1739209885.183212;-45.120503652039325
1739209885.1832168;-32.816014438256545
1739209885.1832213;-38.13080360867914
1739209885.183226;-35.57807855764607
1739209885.1832309;-35.57807855764607
1739209885.1832354;-33.981070128970906
1739209885.1832402;-33.981070128970906
1739209885.183245;-33.981070128970906
1739209885.1832495;-45.120503652039325
1739209885.1832542;-45.120503652039325
1739209885.183259;-45.120503652039325
1739209885.1832635;-45.120503652039325
1739209885.1832683;-38.13080360867914
1739209885.1832728;-45.120503652039325
1739209885.1832776;-38.13080360867914
1739209885.1832824;-35.57807855764607
1739209885.183287;-35.57807855764607
1739209885.1832917;-38.13080360867914
1739209885.1832964;-45.120503652039325
1739209885.183301;-45.120503652039325
1739209885.1833057;-45.120503652039325
1739209885.1833105;-45.120503652039325
1739209885.183315;-45.120503652039325
1739209885.1833198;-31.141103565318915
1739209885.1833246;-35.57807855764607
1739209885.183329;-45.120503652039325
1739209885.1833339;-45.120503652039325
1739209885.1833384;-38.13080360867914
1739209885.1833432;-35.57807855764607
1739209885.183348;-45.120503652039325
1739209885.1833525;-38.13080360867914
1739209885.1833572;-33.981070128970906
1739209885.183362;-33.981070128970906
1739209885.1833665;-45.120503652039325
1739209885.1833713;-45.120503652039325
1739209885.183376;-38.13080360867914
1739209885.1833806;-45.120503652039325
1739209885.1701577;-38.13080360867914
1739209885.170173;-38.13080360867914
1739209885.170188;-45.120503652039325
1739209885.170203;-32.816014438256545
1739209885.1702182;-32.816014438256545
1739209885.1702332;-45.120503652039325
1739209885.1702485;-33.981070128970906
1739209885.1702635;-45.120503652039325
1739209885.1702785;-45.120503652039325
1739209885.1702938;-33.981070128970906
1739209885.1703088;-32.816014438256545
1739209885.170324;-38.13080360867914
1739209885.170339;-38.13080360867914
1739209885.1703541;-45.120503652039325
1739209885.1703694;-45.120503652039325
1739209885.1703844;-45.120503652039325
1739209885.1703994;-45.120503652039325
1739209885.1704147;-38.13080360867914
1739209885.1704297;-32.816014438256545
1739209885.170445;-38.13080360867914
1739209885.17046;-38.13080360867914
1739209885.170475;-45.120503652039325
1739209885.1704903;-45.120503652039325
1739209885.1705053;-32.816014438256545
1739209885.1705203;-38.13080360867914
1739209885.1705356;-38.13080360867914
1739209885.1705506;-45.120503652039325
1739209885.1705658;-38.13080360867914
1739209885.1705809;-38.13080360867914
1739209885.170596;-35.57807855764607
1739209885.1706111;-31.141103565318893
1739209885.1706262;-33.981070128970906
1739209885.1706414;-33.981070128970906
1739209885.1706564;-38.13080360867914
1739209885.1706715;-38.13080360867914
1739209885.1706867;-45.120503652039325
1739209885.1707017;-45.120503652039325
1739209885.1707168;-35.57807855764607
1739209885.170732;-35.57807855764607
1739209885.170747;-45.120503652039325
1739209885.1707623;-35.57807855764607
1739209885.1707773;-45.120503652039325
1739209885.1707923;-45.120503652039325
1739209885.1708076;-38.13080360867914
1739209885.1708226;-38.13080360867914
1739209885.1708379;-45.120503652039325
1739209885.170853;-38.13080360867914
1739209885.170868;-38.13080360867914
1739209885.1708832;-38.13080360867914
1739209885.1708982;-35.57807855764607
1739209885.1709132;-38.13080360867914
1739209885.1709285;-38.13080360867914
1739209885.1709435;-38.13080360867914
1739209885.1709588;-35.57807855764607
1739209885.1709738;-29.438486411369333
1739209885.1709888;-38.13080360867914
1739209885.171004;-45.120503652039325
1739209885.171019;-38.13080360867914
1739209885.1710343;-38.13080360867914
1739209885.1710494;-38.13080360867914
1739209885.1710644;-32.816014438256545
1739209885.1710796;-45.120503652039325
1739209885.1710947;-38.13080360867914
1739209885.1711097;-45.120503652039325
1739209885.171125;-38.13080360867914
1739209885.17114;-45.120503652039325
1739209885.1711552;-45.120503652039325
1739209885.1711702;-35.57807855764607
1739209885.1711853;-38.13080360867914
1739209885.1712005;-35.57807855764607
1739209885.1712155;-38.13080360867914
1739209885.1712306;-35.57807855764607
1739209885.1712458;-38.13080360867914
1739209885.1712608;-45.120503652039325
1739209885.171276;-45.120503652039325
1739209885.171291;-45.120503652039325
1739209885.1713061;-45.120503652039325
1739209885.1713214;-45.120503652039325
1739209885.1713364;-25.826314394896357
1739209885.1713517;-33.981070128970906
1739209885.1713667;-38.13080360867914
1739209885.1713817;-38.13080360867914
1739209885.171397;-35.57807855764607
1739209885.171412;-38.13080360867914
1739209885.171427;-45.120503652039325
1739209885.1714423;-45.120503652039325
1739209885.1714573;-31.141103565318943
1739209885.1714725;-45.120503652039325
1739209885.1714876;-45.120503652039325
1739209885.1715026;-45.120503652039325
1739209885.1715178;-45.120503652039325
1739209885.1715329;-45.120503652039325
1739209885.1715481;-45.120503652039325
1739209885.1715631;-35.57807855764607
1739209885.1715782;-33.981070128970906
1739209885.1715934;-45.120503652039325
1739209885.1716084;-45.120503652039325
1739209885.1716235;-38.13080360867914
1739209885.1716387;-45.120503652039325
1739209885.1716537;-45.120503652039325
1739209885.171669;-38.13080360867914
1739209885.171684;-38.13080360867914
1739209885.171699;-35.57807855764607
1739209885.1717143;-35.57807855764607
1739209885.1717293;-35.57807855764607
1739209885.1717443;-45.120503652039325
1739209885.1717596;-35.57807855764607
1739209885.1717746;-45.120503652039325
1739209885.17179;-45.120503652039325
1739209885.171805;-33.981070128970906
1739209885.17182;-45.120503652039325
1739209885.1718352;-38.13080360867914
1739209885.1718502;-38.13080360867914
1739209885.1718655;-31.141103565318915
1739209885.1718805;-45.120503652039325
1739209885.1718955;-45.120503652039325
1739209885.1719108;-38.13080360867914
1739209885.1719258;-45.120503652039325
1739209885.1719408;-38.13080360867914
1739209885.171956;-35.57807855764607
1739209885.171971;-45.120503652039325
1739209885.1719863;-38.13080360867914
1739209885.1720014;-32.816014438256545
1739209885.1720164;-45.120503652039325
1739209885.1720316;-45.120503652039325
1739209885.1720467;-38.13080360867914
1739209885.172062;-33.981070128970906
1739209885.172077;-38.13080360867914
1739209885.172092;-38.13080360867914
1739209885.1721072;-38.13080360867914
1739209885.1721222;-38.13080360867914
1739209885.1721373;-30.49652367304973
1739209885.1721525;-38.13080360867914
1739209885.1721675;-45.120503652039325
1739209885.1721828;-45.120503652039325
1739209885.1721978;-45.120503652039325
1739209885.1722128;-38.13080360867914
1739209885.172228;-38.13080360867914
1739209885.172243;-38.13080360867914
1739209885.1722584;-38.13080360867914
1739209885.1722734;-38.13080360867914
1739209885.1722884;-45.120503652039325
1739209885.1723037;-45.120503652039325
1739209885.1723187;-38.13080360867914
1739209885.1723337;-45.120503652039325
1739209885.172349;-45.120503652039325
1739209885.172364;-38.13080360867914
1739209885.1723793;-38.13080360867914
1739209885.1723943;-38.13080360867914
1739209885.1724093;-35.57807855764607
1739209885.1724246;-38.13080360867914
1739209885.1724396;-28.992665084841942
1739209885.1724546;-38.13080360867914
1739209885.1724699;-45.120503652039325
1739209885.1724849;-38.13080360867914
1739209885.1725001;-45.120503652039325
1739209885.1725152;-45.120503652039325
1739209885.1725302;-45.120503652039325
1739209885.1725454;-38.13080360867914
1739209885.1725605;-32.81601443825658
1739209885.1725757;-45.120503652039325
1739209885.1725907;-38.13080360867914
1739209885.1726058;-38.13080360867914
1739209885.172621;-45.120503652039325
1739209885.172636;-45.120503652039325
1739209885.172651;-45.120503652039325
1739209885.1726663;-45.120503652039325
1739209885.1726813;-27.267205301931607
1739209885.1726966;-35.57807855764607
1739209885.1727116;-38.13080360867914
1739209885.1727266;-35.57807855764607
1739209885.172742;-38.13080360867914
1739209885.172757;-45.120503652039325
1739209885.1727722;-45.120503652039325
1739209885.1727872;-38.13080360867914
1739209885.1728022;-38.13080360867914
1739209885.1728175;-45.120503652039325
1739209885.1728325;-38.13080360867914
1739209885.1728475;-32.816014438256545
1739209885.1728628;-35.57807855764607
1739209885.1728778;-45.120503652039325
1739209885.172893;-35.57807855764607
1739209885.172908;-31.141103565318893
1739209885.172923;-33.981070128970956
1739209885.1729383;-45.120503652039325
1739209885.1729534;-38.13080360867914
1739209885.1729686;-38.13080360867914
1739209885.1729836;-45.120503652039325
1739209885.1729987;-38.13080360867914
1739209885.173014;-33.981070128970906
1739209885.173029;-35.57807855764607
1739209885.173044;-32.816014438256545
1739209885.1730592;-38.13080360867914
1739209885.1730742;-38.13080360867914
1739209885.1730895;-38.13080360867914
1739209885.1731045;-45.120503652039325
1739209885.1731195;-45.120503652039325
1739209885.1731348;-38.13080360867914
1739209885.1731498;-32.816014438256545
1739209885.1731648;-38.13080360867914
1739209885.17318;-38.13080360867914
1739209885.1731951;-38.13080360867914
1739209885.1732104;-38.13080360867914
1739209885.1732254;-38.13080360867914
1739209885.1732404;-35.57807855764607
1739209885.1732557;-45.120503652039325
1739209885.1732707;-38.13080360867914
1739209885.173286;-45.120503652039325
1739209885.173301;-45.120503652039325
1739209885.173316;-38.13080360867914
1739209885.1733313;-35.57807855764607
1739209885.1733463;-45.120503652039325
1739209885.1733613;-32.816014438256545
1739209885.1733766;-38.13080360867914
1739209885.1733916;-45.120503652039325
1739209885.1734068;-45.120503652039325
1739209885.1734219;-45.120503652039325
1739209885.1734369;-45.120503652039325
1739209885.1734521;-45.120503652039325
1739209885.1734672;-45.120503652039325
1739209885.1734824;-45.120503652039325
1739209885.1734974;-38.13080360867914
1739209885.1735125;-35.57807855764607
1739209885.1735277;-45.120503652039325
1739209885.1735427;-45.120503652039325
1739209885.1735578;-45.120503652039325
1739209885.173573;-45.120503652039325
1739209885.173588;-35.57807855764607
1739209885.1736033;-35.57807855764607
1739209885.1736183;-45.120503652039325
1739209885.1736333;-45.120503652039325
1739209885.1736486;-45.120503652039325
1739209885.1736636;-38.13080360867914
1739209885.1736789;-45.120503652039325
1739209885.173694;-45.120503652039325
1739209885.173709;-45.120503652039325
1739209885.1737242;-33.981070128970906
1739209885.1737392;-38.13080360867914
1739209885.1737542;-45.120503652039325
1739209885.1737695;-38.13080360867914
1739209885.1737845;-45.120503652039325
1739209885.1737998;-38.13080360867914
1739209885.1738148;-45.120503652039325
1739209885.1738298;-45.120503652039325
1739209885.173845;-45.120503652039325
1739209885.17386;-45.120503652039325
1739209885.173875;-45.120503652039325
1739209885.1738904;-45.120503652039325
1739209885.1739054;-38.13080360867914
1739209885.1739206;-38.13080360867914
1739209885.1739357;-45.120503652039325
1739209885.1739507;-32.816014438256545
1739209885.173966;-35.57807855764607
1739209885.173981;-45.120503652039325
1739209885.1739962;-45.120503652039325
1739209885.1740112;-38.13080360867914
1739209885.1740263;-28.992665084841942
1739209885.1740415;-33.981070128970906
1739209885.1740565;-38.13080360867914
1739209885.1740716;-45.120503652039325
1739209885.1740868;-45.120503652039325
1739209885.1741018;-45.120503652039325
1739209885.174117;-38.13080360867914
1739209885.174132;-45.120503652039325
1739209885.1741471;-33.981070128970956
1739209885.1741624;-38.13080360867914
1739209885.1741774;-45.120503652039325
1739209885.1741927;-38.13080360867914
