CAN Message; 0x98:0000f885bbf7b90e
1739209870.8520677;-38.13080360867914
1739209870.8520803;-38.13080360867914
1739209870.852093;-38.13080360867914
1739209870.8521059;-38.13080360867914
1739209870.8521185;-35.57807855764607
1739209870.8521311;-45.120503652039325
1739209870.8521438;-35.57807855764607
1739209870.8521566;-26.991370085610722
1739209870.8521693;-38.13080360867914
1739209870.852182;-45.120503652039325
1739209870.8521945;-33.981070128970906
1739209870.8522074;-31.141103565318915
1739209870.85222;-38.13080360867914
1739209870.8522327;-45.120503652039325
1739209870.8522456;-45.120503652039325
1739209870.8522582;-45.120503652039325
1739209870.8522708;-38.13080360867914
1739209870.8522835;-45.120503652039325
1739209870.8522964;-45.120503652039325
1739209870.852309;-38.13080360867914
1739209870.8523216;-38.13080360867914
1739209870.8523343;-38.13080360867914
1739209870.8523471;-38.13080360867914
1739209870.8523598;-45.120503652039325
1739209870.8523724;-45.120503652039325
1739209870.852385;-45.120503652039325
1739209870.852398;-45.120503652039325
1739209870.8524106;-45.120503652039325
1739209870.8524232;-38.13080360867914
1739209870.8524358;-45.120503652039325
1739209870.8524487;-45.120503652039325
1739209870.8524613;-33.981070128970906
1739209870.852474;-45.120503652039325
1739209870.8524868;-35.57807855764607
1739209870.8524995;-38.13080360867914
1739209870.8525121;-31.141103565318915
1739209870.8525248;-45.120503652039325
1739209870.8525376;-45.120503652039325
1739209870.8525503;-45.120503652039325
1739209870.852563;-45.120503652039325
1739209870.8525755;-38.13080360867914
1739209870.8525884;-38.13080360867914
1739209870.852601;-38.13080360867914
1739209870.8526137;-38.13080360867914
1739209870.8526263;-32.816014438256545
1739209870.8526392;-38.13080360867914
1739209870.8526518;-38.13080360867914
1739209870.8526645;-35.57807855764607
1739209870.852677;-45.120503652039325
1739209870.85269;-35.57807855764607
1739209870.8527026;-38.13080360867914
1739209870.8527153;-38.13080360867914
1739209870.852728;-45.120503652039325
1739209870.8527408;-45.120503652039325
1739209870.8527534;-38.13080360867914
1739209870.852766;-38.13080360867914
1739209870.852779;-38.13080360867914
1739209870.8527915;-38.13080360867914
1739209870.8528042;-45.120503652039325
1739209870.8528168;-32.816014438256545
1739209870.8528297;-38.13080360867914
1739209870.8528423;-45.120503652039325
1739209870.852855;-45.120503652039325
1739209870.8528676;-45.120503652039325
1739209870.8528805;-45.120503652039325
1739209870.852893;-35.57807855764607
1739209870.8529058;-38.13080360867914
1739209870.8529184;-45.120503652039325
1739209870.8529313;-45.120503652039325
1739209870.852944;-38.13080360867914
1739209870.8529565;-38.13080360867914
1739209870.8529692;-38.13080360867914
1739209870.852982;-45.120503652039325
1739209870.8529947;-45.120503652039325
1739209870.8530073;-45.120503652039325
1739209870.85302;-35.57807855764607
1739209870.8530328;-38.13080360867914
1739209870.8530455;-45.120503652039325
1739209870.853058;-45.120503652039325
1739209870.853071;-38.13080360867914
1739209870.8530836;-31.141103565318915
1739209870.8530962;-45.120503652039325
1739209870.853109;-45.120503652039325
1739209870.8531218;-38.13080360867914
1739209870.8531344;-33.981070128970906
1739209870.853147;-45.120503652039325
1739209870.8531597;-45.120503652039325
1739209870.8531725;-38.13080360867914
1739209870.8531852;-38.13080360867914
1739209870.8531978;-45.120503652039325
1739209870.8532104;-45.120503652039325
1739209870.8532233;-45.120503652039325
1739209870.853236;-45.120503652039325
1739209870.8532486;-45.120503652039325
1739209870.8532612;-45.120503652039325
1739209870.853274;-45.120503652039325
1739209870.8532867;-45.120503652039325
1739209870.8532994;-45.120503652039325
1739209870.8533123;-45.120503652039325
1739209870.853325;-38.13080360867914
1739209870.8533375;-33.981070128970906
1739209870.8533502;-45.120503652039325
1739209870.853363;-45.120503652039325
1739209870.8533757;-35.57807855764607
1739209870.8533883;-31.141103565318915
1739209870.853401;-45.120503652039325
1739209870.8534138;-45.120503652039325
1739209870.8534265;-38.13080360867914
1739209870.853439;-38.13080360867914
1739209870.8534517;-45.120503652039325
1739209870.8534646;-38.13080360867914
1739209870.8534772;-45.120503652039325
1739209870.8534899;-32.81601443825658
1739209870.8535025;-38.13080360867914
1739209870.8535154;-38.13080360867914
1739209870.853528;-38.13080360867914
1739209870.8535407;-45.120503652039325
1739209870.8535533;-35.57807855764607
1739209870.8535662;-38.13080360867914
1739209870.8535788;-45.120503652039325
1739209870.8535914;-28.992665084841942
1739209870.8536043;-38.13080360867914
1739209870.853617;-35.57807855764607
1739209870.8536296;-38.13080360867914
1739209870.8536422;-33.981070128970906
1739209870.853655;-45.120503652039325
1739209870.8536677;-45.120503652039325
1739209870.8536804;-38.13080360867914
1739209870.853693;-30.49652367304973
1739209870.853706;-38.13080360867914
1739209870.8537185;-38.13080360867914
1739209870.8537312;-38.13080360867914
1739209870.8537438;-38.13080360867914
1739209870.8537567;-45.120503652039325
1739209870.8537693;-45.120503652039325
1739209870.853782;-45.120503652039325
1739209870.8537946;-38.13080360867914
1739209870.8538074;-38.13080360867914
1739209870.85382;-45.120503652039325
1739209870.8538327;-35.57807855764607
1739209870.8538456;-38.13080360867914
1739209870.8538582;-38.13080360867914
1739209870.8538709;-38.13080360867914
1739209870.8538835;-31.141103565318915
1739209870.8538964;-31.141103565318915
1739209870.853909;-33.981070128970906
1739209870.8539217;-45.120503652039325
1739209870.8539343;-35.57807855764607
1739209870.8539472;-31.141103565318915
1739209870.8539598;-45.120503652039325
1739209870.8539724;-38.13080360867914
1739209870.853985;-38.13080360867914
1739209870.853998;-31.141103565318915
1739209870.8540106;-31.141103565318915
1739209870.8540232;-33.981070128970906
1739209870.8540359;-45.120503652039325
1739209870.8540487;-38.13080360867914
1739209870.8540614;-45.120503652039325
1739209870.854074;-38.13080360867914
1739209870.8540866;-45.120503652039325
1739209870.8540995;-38.13080360867914
1739209870.8541121;-38.13080360867914
1739209870.8541248;-45.120503652039325
1739209870.8541377;-38.13080360867914
1739209870.8541503;-33.981070128970906
1739209870.854163;-45.120503652039325
1739209870.8541756;-45.120503652039325
1739209870.8541884;-38.13080360867914
1739209870.854201;-45.120503652039325
1739209870.8542137;-38.13080360867914
1739209870.8542264;-38.13080360867914
1739209870.8542392;-45.120503652039325
1739209870.8542519;-38.13080360867914
1739209870.8542645;-38.13080360867914
1739209870.8542771;-33.981070128970906
1739209870.85429;-35.57807855764607
1739209870.8543026;-38.13080360867914
1739209870.8543153;-38.13080360867914
1739209870.854328;-45.120503652039325
1739209870.8543408;-45.120503652039325
1739209870.8543534;-38.13080360867914
1739209870.854366;-38.13080360867914
1739209870.8543787;-45.120503652039325
1739209870.8543916;-45.120503652039325
1739209870.8544042;-38.13080360867914
1739209870.8544168;-38.13080360867914
1739209870.8544297;-38.13080360867914
1739209870.8544424;-45.120503652039325
1739209870.854455;-38.13080360867914
1739209870.8544676;-38.13080360867914
1739209870.8544805;-38.13080360867914
1739209870.8544931;-38.13080360867914
1739209870.8545058;-38.13080360867914
1739209870.8545184;-45.120503652039325
1739209870.8545313;-45.120503652039325
1739209870.854544;-45.120503652039325
1739209870.8545566;-38.13080360867914
1739209870.8545692;-38.13080360867914
1739209870.854582;-45.120503652039325
1739209870.8545947;-38.13080360867914
1739209870.8546073;-35.57807855764607
1739209870.85462;-45.120503652039325
1739209870.8546329;-38.13080360867914
1739209870.8546455;-45.120503652039325
1739209870.8546581;-38.13080360867914
1739209870.854671;-38.13080360867914
1739209870.8546836;-45.120503652039325
1739209870.8546963;-38.13080360867914
1739209870.854709;-45.120503652039325
1739209870.8547218;-31.141103565318893
1739209870.8547344;-35.57807855764607
1739209870.854747;-38.13080360867914
1739209870.8547597;-33.981070128970906
1739209870.8547726;-45.120503652039325
1739209870.8547852;-38.13080360867914
1739209870.8547978;-38.13080360867914
1739209870.8548105;-35.57807855764607
1739209870.8548234;-45.120503652039325
1739209870.854836;-45.120503652039325
1739209870.8548486;-35.57807855764607
1739209870.8548613;-35.57807855764607
1739209870.8548741;-45.120503652039325
1739209870.8548868;-38.13080360867914
1739209870.8548994;-35.57807855764607
1739209870.854912;-45.120503652039325
1739209870.854925;-32.816014438256545
1739209870.8549376;-32.816014438256545
1739209870.8549502;-45.120503652039325
1739209870.854963;-45.120503652039325
1739209870.8549757;-35.57807855764607
1739209870.8549883;-32.816014438256545
1739209870.855001;-45.120503652039325
1739209870.8550138;-33.981070128970906
1739209870.8550265;-45.120503652039325
1739209870.8550391;-38.13080360867914
1739209870.8550518;-35.57807855764607
1739209870.8550646;-35.57807855764607
1739209870.8550773;-45.120503652039325
1739209870.85509;-45.120503652039325
1739209870.8551025;-38.13080360867914
1739209870.8551154;-45.120503652039325
1739209870.855128;-45.120503652039325
1739209870.8551407;-45.120503652039325
1739209870.8551533;-38.13080360867914
1739209870.8551662;-38.13080360867914
1739209870.8551788;-35.57807855764607
1739209870.8551915;-38.13080360867914
1739209870.8552043;-45.120503652039325
1739209870.855217;-38.13080360867914
1739209870.8552296;-45.120503652039325
1739209870.8552423;-32.816014438256545
1739209870.8552551;-45.120503652039325
1739209870.8552678;-45.120503652039325
1739209870.8552804;-45.120503652039325
1739209870.855293;-38.13080360867914
1739209870.855306;-45.120503652039325
1739209870.8553185;-38.13080360867914
1739209870.8553312;-45.120503652039325
1739209870.8553438;-31.141103565318943
1739209870.8553567;-45.120503652039325
1739209870.8553693;-45.120503652039325
1739209870.855382;-38.13080360867914
1739209870.8553946;-45.120503652039325
1739209870.8554075;-32.816014438256545
1739209870.85542;-45.120503652039325
1739209870.8554327;-32.816014438256545
1739209870.8554454;-26.991370085610722
1739209870.8554583;-45.120503652039325
1739209870.855471;-45.120503652039325
1739209870.8554835;-45.120503652039325
1739209870.8554964;-33.981070128970906
1739209870.855509;-45.120503652039325
1739209870.8555217;-38.13080360867914
1739209870.8555343;-38.13080360867914
1739209870.8555472;-45.120503652039325
1739209870.8555598;-45.120503652039325
1739209870.8555725;-45.120503652039325
1739209870.855585;-35.57807855764607
1739209870.855598;-45.120503652039325
1739209870.8556106;-45.120503652039325
1739209870.8556232;-38.13080360867914
1739209870.855636;-45.120503652039325
1739209870.8556488;-38.13080360867914
1739209870.8556614;-35.57807855764607
1739209870.855674;-38.13080360867914
1739209870.8556867;-45.120503652039325
1739209870.8556995;-45.120503652039325
1739209870.8557122;-45.120503652039325
1739209870.8557248;-38.13080360867914
1739209870.8557377;-45.120503652039325
1739209870.8557503;-45.120503652039325
1739209870.855763;-45.120503652039325
1739209870.8557756;-45.120503652039325
1739209870.8557885;-38.13080360867914
1739209870.855801;-45.120503652039325
1739209870.8558137;-45.120503652039325
1739209870.8558264;-45.120503652039325
1739209870.8558393;-45.120503652039325
1739209870.855852;-32.81601443825658
1739209870.8558645;-38.13080360867914
1739209870.8558772;-45.120503652039325
1739209870.85589;-38.13080360867914
1739209870.8559027;-45.120503652039325
1739209870.8559153;-38.13080360867914
1739209870.855928;-33.981070128970906
1739209870.8559408;-45.120503652039325
1739209870.8559535;-28.992665084841942
1739209870.855966;-35.57807855764607
1739209870.8559787;-38.13080360867914
1739209870.8559916;-45.120503652039325
1739209870.8560042;-45.120503652039325
1739209870.8560169;-45.120503652039325
1739209870.8560297;-45.120503652039325
1739209870.8560424;-35.57807855764607
1739209870.856055;-38.13080360867914
1739209870.8560677;-45.120503652039325
1739209870.8560805;-38.13080360867914
1739209870.8560932;-38.13080360867914
1739209870.8561058;-45.120503652039325
1739209870.8561184;-45.120503652039325
1739209870.8561313;-38.13080360867914
1739209870.856144;-32.816014438256545
1739209870.8561566;-31.141103565318915
1739209870.8561692;-38.13080360867914
1739209870.856182;-38.13080360867914
1739209870.8561947;-45.120503652039325
1739209870.8562074;-38.13080360867914
1739209870.85622;-33.981070128970906
1739209870.856233;-45.120503652039325
1739209870.8562455;-45.120503652039325
1739209870.8562582;-30.49652367304973
1739209870.8562708;-33.981070128970906
1739209870.8562837;-33.981070128970906
1739209870.8562963;-45.120503652039325
1739209870.856309;-45.120503652039325
1739209870.8563218;-45.120503652039325
1739209870.8563344;-38.13080360867914
1739209870.856347;-45.120503652039325
1739209870.8563597;-38.13080360867914
1739209870.8563726;-45.120503652039325
1739209870.8563852;-45.120503652039325
1739209870.8563979;-45.120503652039325
1739209870.8564105;-38.13080360867914
1739209870.8564234;-38.13080360867914
1739209870.856436;-45.120503652039325
1739209870.8564487;-45.120503652039325
1739209870.8564613;-38.13080360867914
1739209870.8564742;-38.13080360867914
1739209870.8564868;-38.13080360867914
1739209870.8564994;-45.120503652039325
1739209870.856512;-38.13080360867914
1739209870.856525;-35.57807855764607
1739209870.8565376;-38.13080360867914
1739209870.8565502;-45.120503652039325
1739209870.856563;-33.981070128970906
1739209870.8565757;-38.13080360867914
1739209870.8565884;-38.13080360867914
1739209870.856601;-28.58837851428586
1739209870.8566139;-29.438486411369333
1739209870.8566265;-33.981070128970906
1739209870.8566391;-31.141103565318893
1739209870.8566518;-32.816014438256545
1739209870.8566647;-26.991370085610722
1739209870.8566773;-31.141103565318893
1739209870.85669;-31.141103565318915
1739209870.8567026;-28.992665084841942
1739209870.8567154;-33.981070128970906
1739209870.856728;-33.981070128970906
1739209870.8567407;-38.13080360867914
1739209870.8567533;-38.13080360867914
1739209870.8567662;-33.981070128970906
1739209870.8567789;-33.981070128970906
1739209870.8567915;-32.81601443825658
1739209870.8568041;-25.077289914212862
1739209870.856817;-45.120503652039325
1739209870.8568296;-35.57807855764607
1739209870.8568423;-45.120503652039325
1739209870.8568552;-27.8777449560314
1739209870.8568678;-31.141103565318915
1739209870.8568804;-25.826314394896357
1739209870.856893;-33.981070128970956
1739209870.856906;-28.588378514285886
1739209870.8569186;-31.141103565318915
1739209870.8569312;-38.13080360867914
1739209870.8569438;-33.981070128970906
1739209870.8569567;-31.141103565318915
1739209870.8569694;-45.120503652039325
1739209870.856982;-38.13080360867914
1739209870.8569946;-31.141103565318893
1739209870.8570075;-31.141103565318943
1739209870.8570201;-28.992665084841967
1739209870.8570328;-24.746238672633048
1739209870.8570454;-33.981070128970906
1739209870.8570583;-38.13080360867914
1739209870.857071;-45.120503652039325
1739209870.8570836;-38.13080360867914
1739209870.8570964;-38.13080360867914
1739209870.857109;-29.438486411369354
1739209870.8571217;-24.438645034577675
1739209870.8571343;-45.120503652039325
1739209870.8571472;-38.13080360867914
1739209870.8571599;-32.816014438256545
1739209870.8571725;-35.57807855764607
1739209870.8571851;-45.120503652039325
1739209870.857198;-38.13080360867914
1739209870.8572106;-27.8777449560314
1739209870.8572233;-29.438486411369333
1739209870.857236;-45.120503652039325
1739209870.8572488;-25.826314394896354
1739209870.8572614;-26.487275050834725
1739209870.857274;-31.141103565318943
1739209870.8572867;-29.438486411369333
1739209870.8572996;-38.13080360867914
1739209870.8573122;-38.13080360867914
1739209870.8573248;-45.120503652039325
1739209870.8573375;-25.826314394896354
1739209870.8573503;-25.62660358559016
1739209870.857363;-35.57807855764607
1739209870.8573756;-31.141103565318915
1739209870.8573885;-38.13080360867914
1739209870.8574011;-38.13080360867914
1739209870.8574138;-32.81601443825658
1739209870.8574264;-45.120503652039325
1739209870.8574393;-26.487275050834715
1739209870.857452;-27.267205301931607
1739209870.8574646;-31.14110356531892
1739209870.8574772;-31.14110356531892
1739209870.85749;-27.267205301931607
1739209870.8575027;-29.438486411369333
1739209870.8575153;-35.57807855764607
1739209870.857528;-33.981070128970906
1739209870.8575408;-33.981070128970906
1739209870.8575535;-33.981070128970906
1739209870.857566;-29.438486411369333
1739209870.8575788;-27.267205301931607
1739209870.8575916;-33.981070128970956
1739209870.8576043;-33.981070128970906
1739209870.857617;-33.981070128970906
1739209870.8576298;-45.120503652039325
1739209870.8576424;-32.816014438256545
1739209870.857655;-45.120503652039325
1739209870.8576677;-27.877744956031417
1739209870.8576806;-24.589719217205094
1739209870.8576932;-38.13080360867914
1739209870.8577058;-27.267205301931607
1739209870.8577185;-27.8777449560314
1739209870.8577313;-38.13080360867914
1739209870.857744;-33.981070128970906
1739209870.8577566;-38.13080360867914
1739209870.8577693;-38.13080360867914
1739209870.8577821;-45.120503652039325
1739209870.8577948;-31.141103565318893
1739209870.8578074;-30.49652367304973
1739209870.85782;-45.120503652039325
1739209870.857833;-38.13080360867914
1739209870.8578455;-27.267205301931607
1739209870.8578582;-26.991370085610722
1739209870.8578708;-45.120503652039325
1739209870.8578837;-35.57807855764607
1739209870.8578963;-38.13080360867914
1739209870.857909;-45.120503652039325
1739209870.8579218;-35.57807855764607
1739209870.8579345;-35.57807855764607
1739209870.857947;-35.57807855764607
1739209870.8579597;-31.141103565318915
1739209870.8579726;-45.120503652039325
1739209870.8579853;-45.120503652039325
1739209870.857998;-38.13080360867914
1739209870.8580105;-31.141103565318893
1739209870.8580234;-33.981070128970906
1739209870.858036;-30.49652367304973
1739209870.8580487;-28.992665084841942
1739209870.8580613;-31.141103565318943
1739209870.8580742;-31.141103565318943
1739209870.8580868;-38.13080360867914
1739209870.8580995;-45.120503652039325
1739209870.858112;-32.816014438256545
1739209870.858125;-28.992665084841942
1739209870.8581376;-45.120503652039325
1739209870.8581502;-38.13080360867914
1739209870.8581629;-33.981070128970906
1739209870.8581758;-33.981070128970906
1739209870.8581884;-33.981070128970956
1739209870.858201;-31.141103565318915
1739209870.858214;-38.13080360867914
1739209870.8582265;-33.981070128970906
1739209870.8582392;-31.141103565318915
1739209870.8582518;-38.13080360867914
1739209870.8582647;-33.981070128970906
1739209870.8582773;-25.826314394896357
1739209870.85829;-45.120503652039325
1739209870.8583026;-31.141103565318943
1739209870.8583155;-45.120503652039325
1739209870.858328;-29.438486411369333
1739209870.8583407;-45.120503652039325
1739209870.8583534;-32.816014438256545
1739209870.8583663;-45.120503652039325
1739209870.858379;-30.49652367304976
1739209870.8583915;-45.120503652039325
1739209870.8584042;-31.141103565318943
1739209870.858417;-45.120503652039325
1739209870.8584297;-45.120503652039325
1739209870.8584423;-38.13080360867914
1739209870.8584552;-35.57807855764607
1739209870.8584678;-45.120503652039325
1739209870.8584805;-38.13080360867914
1739209870.858493;-28.58837851428586
1739209870.858506;-31.141103565318943
1739209870.8585186;-26.991370085610747
1739209870.8585312;-28.21854285175415
1739209870.8585439;-31.141103565318915
1739209870.8585567;-26.991370085610736
1739209870.8585694;-30.49652367304973
1739209870.858582;-38.13080360867914
1739209870.8585947;-38.13080360867914
1739209870.8586075;-45.120503652039325
1739209870.8586202;-31.14110356531892
1739209870.8586328;-38.13080360867914
1739209870.8586454;-33.981070128970956
1739209870.8586583;-30.49652367304973
1739209870.858671;-33.981070128970906
1739209870.8586836;-38.13080360867914
1739209870.8586962;-29.438486411369333
1739209870.858709;-28.588378514285886
1739209870.8587217;-31.141103565318915
1739209870.8587344;-33.981070128970906
1739209870.8587472;-38.13080360867914
1739209870.8587599;-38.13080360867914
1739209870.8587725;-33.981070128970906
1739209870.8587852;-45.120503652039325
1739209870.858798;-27.267205301931607
1739209870.8588107;-26.991370085610736
1739209870.8588233;-28.21854285175415
1739209870.858836;-27.267205301931607
1739209870.8588488;-33.981070128970956
1739209870.8588614;-25.826314394896354
1739209870.858874;-26.991370085610736
1739209870.8588867;-33.981070128970906
1739209870.8588996;-31.141103565318893
1739209870.8589122;-33.981070128970906
1739209870.8589249;-38.13080360867914
1739209870.8589375;-33.981070128970906
1739209870.8589504;-28.21854285175415
1739209870.858963;-33.981070128970956
1739209870.8589756;-33.981070128970956
1739209870.8589885;-27.8777449560314
1739209870.8590012;-31.141103565318915
1739209870.8590138;-45.120503652039325
1739209870.8590264;-45.120503652039325
1739209870.8590393;-32.816014438256545
1739209870.859052;-26.991370085610722
1739209870.8590646;-31.141103565318915
1739209870.8590772;-38.13080360867914
1739209870.85909;-38.13080360867914
1739209870.8591027;-32.816014438256545
1739209870.8591154;-28.58837851428586
1739209870.859128;-32.816014438256545
1739209870.8591409;-27.267205301931607
1739209870.8591535;-45.120503652039325
1739209870.8591661;-45.120503652039325
1739209870.8591788;-38.13080360867914
1739209870.8591917;-38.13080360867914
1739209870.8592043;-32.816014438256545
1739209870.859217;-38.13080360867914
1739209870.8592296;-38.13080360867914
1739209870.8592424;-38.13080360867914
1739209870.859255;-38.13080360867914
1739209870.8592606;-38.13080360867914
1739209870.8592658;-35.57807855764607
1739209870.8592713;-35.57807855764607
1739209870.8592768;-29.438486411369333
1739209870.8592823;-31.14110356531892
1739209870.8592875;-38.13080360867914
1739209870.859293;-38.13080360867914
1739209870.8592985;-33.981070128970906
1739209870.8593037;-35.57807855764607
1739209870.8593092;-31.14110356531892
1739209870.8593147;-45.120503652039325
1739209870.8593202;-38.13080360867914
1739209870.8593254;-33.981070128970906
1739209870.859331;-35.57807855764607
1739209870.8593364;-27.8777449560314
1739209870.8593416;-25.252786309376837
1739209870.859347;-25.62660358559016
1739209870.8593526;-38.13080360867914
1739209870.859358;-31.14110356531892
1739209870.8593633;-32.816014438256545
1739209870.8593688;-38.13080360867914
1739209870.8593743;-30.49652367304973
1739209870.8593795;-29.438486411369333
1739209870.859385;-29.438486411369333
1739209870.8593905;-38.13080360867914
1739209870.859396;-28.992665084841942
1739209870.8594012;-38.13080360867914
1739209870.8594067;-33.981070128970906
1739209870.8594122;-33.981070128970906
1739209870.8594174;-25.826314394896357
1739209870.859423;-38.13080360867914
1739209870.8594284;-33.981070128970906
1739209870.859434;-45.120503652039325
1739209870.8594391;-38.13080360867914
1739209870.8594446;-28.58837851428586
1739209870.85945;-38.13080360867914
1739209870.8594553;-45.120503652039325
1739209870.8594608;-38.13080360867914
1739209870.8594663;-28.992665084841942
1739209870.8594718;-30.49652367304973
1739209870.859477;-45.120503652039325
1739209870.8594825;-35.57807855764607
1739209870.859488;-45.120503652039325
1739209870.8594933;-33.981070128970906
1739209870.8594987;-29.438486411369333
1739209870.8595042;-31.141103565318915
1739209870.8595097;-32.81601443825658
1739209870.859515;-27.8777449560314
1739209870.8595204;-31.141103565318915
1739209870.859526;-45.120503652039325
1739209870.8595314;-33.981070128970906
1739209870.8595366;-35.57807855764607
1739209870.8595421;-31.141103565318915
1739209870.8595476;-35.57807855764607
1739209870.8595529;-28.992665084841942
1739209870.8595583;-29.438486411369347
1739209870.8595638;-32.81601443825658
1739209870.8595693;-31.141103565318893
1739209870.8595746;-27.267205301931607
1739209870.85958;-45.120503652039325
1739209870.8595855;-29.438486411369333
1739209870.8595908;-26.991370085610747
1739209870.8595963;-32.81601443825658
1739209870.8596017;-23.506823629689542
1739209870.8596072;-28.992665084841942
1739209870.8596125;-31.14110356531892
1739209870.859618;-25.826314394896357
1739209870.8596234;-32.816014438256545
1739209870.8596287;-38.13080360867914
1739209870.8596342;-32.816014438256545
1739209870.8596396;-45.120503652039325
1739209870.8596451;-33.981070128970956
1739209870.8596504;-45.120503652039325
1739209870.8596559;-31.141103565318915
1739209870.8596613;-28.58837851428586
1739209870.8596666;-38.13080360867914
1739209870.859672;-35.57807855764607
1739209870.8596776;-32.816014438256545
1739209870.859683;-32.816014438256545
1739209870.8596883;-32.816014438256545
1739209870.8596938;-33.981070128970906
1739209870.8596992;-33.981070128970906
1739209870.8597045;-45.120503652039325
1739209870.85971;-33.981070128970906
1739209870.8597155;-33.981070128970906
1739209870.859721;-28.58837851428586
1739209870.8597262;-45.120503652039325
1739209870.8597317;-31.141103565318915
1739209870.8597372;-29.438486411369333
1739209870.8597424;-29.438486411369333
1739209870.859748;-33.981070128970906
1739209870.8597534;-33.981070128970906
1739209870.8597589;-38.13080360867914
1739209870.859764;-45.120503652039325
1739209870.8597696;-45.120503652039325
1739209870.859775;-33.981070128970906
1739209870.8597803;-45.120503652039325
1739209870.8597858;-33.981070128970906
1739209870.8597913;-31.14110356531892
1739209870.8597968;-38.13080360867914
1739209870.859802;-38.13080360867914
1739209870.8598075;-45.120503652039325
1739209870.859813;-24.589719217205094
1739209870.8598182;-33.981070128970956
1739209870.8598237;-33.981070128970956
1739209870.8598292;-38.13080360867914
1739209870.8598347;-29.438486411369333
1739209870.85984;-27.8777449560314
1739209870.8598454;-38.13080360867914
1739209870.859851;-38.13080360867914
1739209870.8598561;-33.981070128970906
1739209870.8598616;-45.120503652039325
1739209870.859867;-45.120503652039325
1739209870.8598726;-45.120503652039325
1739209870.8598778;-38.13080360867914
1739209870.8598833;-45.120503652039325
1739209870.8598888;-28.58837851428586
1739209870.859894;-31.141103565318915
1739209870.8598995;-33.981070128970906
1739209870.859905;-28.21854285175415
1739209870.8599105;-38.13080360867914
1739209870.8599157;-31.141103565318915
1739209870.8599212;-35.57807855764607
1739209870.8599267;-33.981070128970906
1739209870.859932;-31.141103565318915
1739209870.8599374;-32.816014438256545
1739209870.859943;-28.992665084841942
1739209870.8599484;-28.992665084841942
1739209870.8599536;-26.991370085610722
1739209870.8599591;-38.13080360867914
1739209870.8599646;-33.981070128970906
1739209870.8599699;-33.981070128970906
1739209870.8599753;-29.438486411369333
1739209870.8599808;-27.267205301931607
1739209870.8599863;-32.816014438256545
1739209870.8599916;-38.13080360867914
1739209870.859997;-38.13080360867914
1739209870.8600025;-33.981070128970906
1739209870.8600078;-35.57807855764607
1739209870.8600132;-45.120503652039325
1739209870.8600187;-38.13080360867914
1739209870.8600242;-38.13080360867914
1739209870.8600295;-38.13080360867914
1739209870.860035;-33.981070128970906
1739209870.8600404;-35.57807855764607
1739209870.860046;-32.81601443825658
1739209870.8600512;-31.141103565318893
1739209870.8600566;-26.991370085610722
1739209870.8600621;-33.981070128970906
1739209870.8600674;-27.267205301931607
1739209870.8600729;-31.141103565318943
1739209870.8600783;-32.816014438256545
1739209870.8600838;-38.13080360867914
1739209870.860089;-38.13080360867914
1739209870.8600945;-28.58837851428586
1739209870.8601;-26.487275050834725
1739209870.8601053;-28.992665084841942
1739209870.8601108;-29.438486411369347
1739209870.8601162;-31.141103565318915
1739209870.8601217;-33.981070128970906
1739209870.860127;-30.49652367304973
1739209870.8601325;-31.141103565318943
1739209870.860138;-26.991370085610722
1739209870.8601432;-30.49652367304973
1739209870.8601487;-33.981070128970956
1739209870.8601542;-33.981070128970906
1739209870.8601596;-28.992665084841942
1739209870.8601649;-38.13080360867914
1739209870.8601704;-33.981070128970906
1739209870.8601758;-31.141103565318915
1739209870.860181;-30.49652367304973
1739209870.8601866;-30.49652367304973
1739209870.860192;-38.13080360867914
1739209870.8601975;-45.120503652039325
1739209870.8602028;-32.816014438256545
1739209870.8602083;-28.992665084841967
1739209870.8602138;-31.14110356531892
1739209870.860219;-33.981070128970906
1739209870.8602245;-27.267205301931607
1739209870.86023;-45.120503652039325
1739209870.8602355;-28.992665084841942
1739209870.8602407;-33.981070128970956
1739209870.8602462;-26.487275050834725
1739209870.8602517;-29.438486411369333
1739209870.860257;-38.13080360867914
1739209870.8602624;-38.13080360867914
1739209870.8602679;-45.120503652039325
1739209870.8602734;-32.816014438256545
1739209870.8602786;-27.267205301931607
1739209870.860284;-27.267205301931607
1739209870.8602896;-38.13080360867914
1739209870.8602948;-45.120503652039325
1739209870.8603003;-28.58837851428586
1739209870.8603058;-24.151403521958727
1739209870.8603113;-38.13080360867914
1739209870.8603165;-45.120503652039325
1739209870.860322;-38.13080360867914
1739209870.8603275;-35.57807855764607
1739209870.8603327;-31.141103565318915
1739209870.8603382;-45.120503652039325
1739209870.8603437;-33.981070128970906
1739209870.8603492;-32.816014438256545
1739209870.8603544;-33.981070128970906
1739209870.86036;-32.81601443825658
1739209870.8603654;-26.991370085610722
1739209870.8603706;-27.8777449560314
1739209870.8603761;-24.746238672633048
1739209870.8603816;-28.21854285175415
1739209870.860387;-25.826314394896357
1739209870.8603923;-45.120503652039325
1739209870.8603978;-38.13080360867914
1739209870.8604033;-38.13080360867914
1739209870.8604085;-38.13080360867914
1739209870.860414;-38.13080360867914
1739209870.8604195;-31.141103565318943
1739209870.860425;-31.141103565318915
1739209870.8604302;-31.141103565318915
1739209870.8604357;-33.981070128970906
1739209870.8604412;-33.981070128970906
