CAN Message; 0x24:0599ad6e2b8175b8
1739209652.3113456;-45.120503652039325
1739209652.31135;-45.120503652039325
1739209652.3113546;-45.120503652039325
1739209652.3113592;-45.120503652039325
1739209652.3113637;-38.13080360867914
1739209652.3113682;-33.981070128970906
1739209652.3113728;-38.13080360867914
1739209652.3113773;-38.13080360867914
1739209652.3113818;-45.120503652039325
1739209652.3113863;-45.120503652039325
1739209652.3113909;-45.120503652039325
1739209652.3113954;-45.120503652039325
1739209652.3114;-45.120503652039325
1739209652.3114045;-31.141103565318915
1739209652.311409;-33.981070128970906
1739209652.3114135;-38.13080360867914
1739209652.311418;-35.57807855764607
1739209652.3114226;-45.120503652039325
1739209652.311427;-38.13080360867914
1739209652.3114316;-45.120503652039325
1739209652.3114362;-45.120503652039325
1739209652.3114407;-30.49652367304973
1739209652.3114452;-31.141103565318915
1739209652.3114498;-38.13080360867914
1739209652.3114543;-45.120503652039325
1739209652.3114588;-38.13080360867914
1739209652.3114634;-38.13080360867914
1739209652.311468;-45.120503652039325
1739209652.3114724;-38.13080360867914
1739209652.311477;-33.981070128970906
1739209652.3114815;-33.981070128970906
1739209652.311486;-33.981070128970906
1739209652.3114905;-45.120503652039325
1739209652.311495;-38.13080360867914
1739209652.3114996;-38.13080360867914
1739209652.3115041;-45.120503652039325
1739209652.3115084;-38.13080360867914
1739209652.311513;-35.57807855764607
1739209652.3115175;-38.13080360867914
1739209652.311522;-45.120503652039325
1739209652.3115265;-45.120503652039325
1739209652.311531;-45.120503652039325
1739209652.3115356;-38.13080360867914
1739209652.3115401;-38.13080360867914
1739209652.3115447;-45.120503652039325
1739209652.3115492;-38.13080360867914
1739209652.3115537;-38.13080360867914
1739209652.3115582;-38.13080360867914
1739209652.3115628;-45.120503652039325
1739209652.3115673;-38.13080360867914
1739209652.3115718;-38.13080360867914
1739209652.3115764;-38.13080360867914
1739209652.311581;-45.120503652039325
1739209652.3115854;-31.141103565318915
1739209652.31159;-32.816014438256545
1739209652.3115945;-45.120503652039325
1739209652.311599;-38.13080360867914
1739209652.3116035;-45.120503652039325
1739209652.311608;-38.13080360867914
1739209652.3116126;-38.13080360867914
1739209652.3116171;-45.120503652039325
1739209652.3116217;-38.13080360867914
1739209652.3116262;-28.992665084841942
1739209652.3116307;-38.13080360867914
1739209652.3116353;-38.13080360867914
1739209652.3116398;-35.57807855764607
1739209652.3116443;-45.120503652039325
1739209652.3116488;-45.120503652039325
1739209652.3116534;-38.13080360867914
1739209652.311658;-45.120503652039325
1739209652.3116624;-45.120503652039325
1739209652.311667;-45.120503652039325
1739209652.3116715;-38.13080360867914
1739209652.311676;-38.13080360867914
1739209652.3116806;-33.981070128970906
1739209652.311685;-38.13080360867914
1739209652.3116896;-38.13080360867914
1739209652.3116941;-38.13080360867914
1739209652.3116987;-45.120503652039325
1739209652.3117032;-38.13080360867914
1739209652.3117077;-35.57807855764607
1739209652.3117123;-45.120503652039325
1739209652.3117166;-33.981070128970906
1739209652.311721;-32.816014438256545
1739209652.3117256;-35.57807855764607
1739209652.3117301;-35.57807855764607
1739209652.3117347;-32.816014438256545
1739209652.3117392;-45.120503652039325
1739209652.3117437;-45.120503652039325
1739209652.3117483;-38.13080360867914
1739209652.3117528;-45.120503652039325
1739209652.3117573;-45.120503652039325
1739209652.3117619;-45.120503652039325
1739209652.3117664;-45.120503652039325
1739209652.311771;-38.13080360867914
1739209652.3117754;-38.13080360867914
1739209652.31178;-38.13080360867914
1739209652.3117845;-38.13080360867914
1739209652.311789;-38.13080360867914
1739209652.3117936;-35.57807855764607
1739209652.311798;-45.120503652039325
1739209652.3118026;-45.120503652039325
1739209652.3118072;-38.13080360867914
1739209652.3118117;-45.120503652039325
1739209652.3118162;-45.120503652039325
1739209652.3118207;-38.13080360867914
1739209652.3118253;-45.120503652039325
1739209652.3118298;-45.120503652039325
1739209652.3118343;-45.120503652039325
1739209652.3118389;-45.120503652039325
1739209652.3118434;-45.120503652039325
1739209652.311848;-45.120503652039325
1739209652.3118525;-45.120503652039325
1739209652.311857;-45.120503652039325
1739209652.3118615;-38.13080360867914
1739209652.311866;-35.57807855764607
1739209652.3118706;-45.120503652039325
1739209652.311875;-45.120503652039325
1739209652.3118796;-38.13080360867914
1739209652.3118842;-38.13080360867914
1739209652.3118887;-45.120503652039325
1739209652.3118932;-38.13080360867914
1739209652.3118978;-45.120503652039325
1739209652.3119023;-38.13080360867914
1739209652.3119068;-45.120503652039325
1739209652.3119113;-45.120503652039325
1739209652.3119159;-35.57807855764607
1739209652.3119204;-35.57807855764607
1739209652.311925;-45.120503652039325
1739209652.3119292;-38.13080360867914
1739209652.3119338;-32.816014438256545
1739209652.3119383;-38.13080360867914
1739209652.3119428;-45.120503652039325
1739209652.3119473;-38.13080360867914
1739209652.3119519;-45.120503652039325
1739209652.3119564;-31.141103565318915
1739209652.311961;-45.120503652039325
1739209652.3119655;-38.13080360867914
1739209652.31197;-38.13080360867914
1739209652.3119745;-33.981070128970906
1739209652.311979;-45.120503652039325
1739209652.3119836;-45.120503652039325
1739209652.311988;-45.120503652039325
1739209652.3119926;-45.120503652039325
1739209652.3119972;-45.120503652039325
1739209652.3120017;-45.120503652039325
1739209652.3120062;-35.57807855764607
1739209652.3120108;-33.981070128970906
1739209652.3120153;-45.120503652039325
1739209652.3120198;-38.13080360867914
1739209652.3120244;-38.13080360867914
1739209652.312029;-33.981070128970906
1739209652.3120334;-45.120503652039325
1739209652.312038;-45.120503652039325
1739209652.3120425;-38.13080360867914
1739209652.312047;-38.13080360867914
1739209652.3120515;-38.13080360867914
1739209652.312056;-45.120503652039325
1739209652.3120606;-35.57807855764607
1739209652.3120651;-27.267205301931607
1739209652.3120697;-38.13080360867914
1739209652.3120742;-38.13080360867914
1739209652.3120787;-45.120503652039325
1739209652.3120832;-45.120503652039325
1739209652.3120878;-45.120503652039325
1739209652.3120923;-38.13080360867914
1739209652.3120968;-38.13080360867914
1739209652.3121014;-45.120503652039325
1739209652.312106;-45.120503652039325
1739209652.3121104;-45.120503652039325
1739209652.312115;-35.57807855764607
1739209652.3121195;-35.57807855764607
1739209652.312124;-45.120503652039325
1739209652.3121285;-38.13080360867914
1739209652.312133;-33.981070128970906
1739209652.3121376;-25.826314394896357
1739209652.312142;-38.13080360867914
1739209652.3121464;-45.120503652039325
1739209652.312151;-38.13080360867914
1739209652.3121555;-38.13080360867914
1739209652.31216;-38.13080360867914
1739209652.3121645;-38.13080360867914
1739209652.312169;-38.13080360867914
1739209652.3121736;-35.57807855764607
1739209652.3121781;-45.120503652039325
1739209652.3121827;-38.13080360867914
1739209652.3121872;-38.13080360867914
1739209652.3121917;-45.120503652039325
1739209652.3121963;-45.120503652039325
1739209652.3122008;-38.13080360867914
1739209652.3122053;-38.13080360867914
1739209652.3122098;-38.13080360867914
1739209652.3122144;-38.13080360867914
1739209652.312219;-45.120503652039325
1739209652.3122234;-35.57807855764607
1739209652.312228;-33.981070128970906
1739209652.3122325;-45.120503652039325
1739209652.312237;-38.13080360867914
1739209652.3122416;-35.57807855764607
1739209652.312246;-38.13080360867914
1739209652.3122506;-45.120503652039325
1739209652.3122551;-45.120503652039325
1739209652.3122597;-45.120503652039325
1739209652.3122642;-45.120503652039325
1739209652.3122687;-45.120503652039325
1739209652.3122733;-35.57807855764607
1739209652.3122778;-45.120503652039325
1739209652.3122823;-38.13080360867914
1739209652.3122869;-38.13080360867914
1739209652.3122914;-45.120503652039325
1739209652.312296;-38.13080360867914
1739209652.3123004;-38.13080360867914
1739209652.312305;-45.120503652039325
1739209652.3123095;-45.120503652039325
1739209652.312314;-45.120503652039325
1739209652.3123186;-33.981070128970906
1739209652.312323;-33.981070128970906
1739209652.3123276;-38.13080360867914
1739209652.3123322;-38.13080360867914
1739209652.3123367;-38.13080360867914
1739209652.3123412;-38.13080360867914
1739209652.3123457;-38.13080360867914
1739209652.31235;-45.120503652039325
1739209652.3123546;-33.981070128970906
1739209652.312359;-31.141103565318915
1739209652.3123636;-45.120503652039325
1739209652.3123682;-45.120503652039325
1739209652.3123727;-38.13080360867914
1739209652.3123772;-38.13080360867914
1739209652.3123817;-38.13080360867914
1739209652.3123863;-45.120503652039325
1739209652.3123908;-31.141103565318915
1739209652.3123953;-32.816014438256545
1739209652.3123999;-38.13080360867914
1739209652.3124044;-38.13080360867914
1739209652.312409;-38.13080360867914
1739209652.3124135;-38.13080360867914
1739209652.312418;-38.13080360867914
1739209652.3124225;-45.120503652039325
1739209652.312427;-45.120503652039325
1739209652.3124316;-33.981070128970906
1739209652.312436;-45.120503652039325
1739209652.3124406;-45.120503652039325
1739209652.3124452;-38.13080360867914
1739209652.3124497;-38.13080360867914
1739209652.3124542;-38.13080360867914
1739209652.3124588;-45.120503652039325
1739209652.3124633;-38.13080360867914
1739209652.3124678;-33.981070128970906
1739209652.3124723;-45.120503652039325
1739209652.3124769;-45.120503652039325
1739209652.3124814;-38.13080360867914
1739209652.312486;-38.13080360867914
1739209652.3124905;-38.13080360867914
1739209652.312495;-38.13080360867914
1739209652.3124995;-45.120503652039325
1739209652.312504;-35.57807855764607
1739209652.3125086;-35.57807855764607
1739209652.312513;-38.13080360867914
1739209652.3125176;-45.120503652039325
1739209652.3125222;-33.981070128970906
1739209652.3125267;-31.141103565318915
1739209652.2989511;-45.120503652039325
1739209652.2989674;-38.13080360867914
1739209652.2989836;-45.120503652039325
1739209652.2989998;-45.120503652039325
1739209652.299016;-35.57807855764607
1739209652.2990324;-38.13080360867914
1739209652.2990487;-32.816014438256545
1739209652.2990649;-35.57807855764607
1739209652.299081;-45.120503652039325
1739209652.2990975;-45.120503652039325
1739209652.2991138;-38.13080360867914
1739209652.29913;-38.13080360867914
1739209652.2991462;-38.13080360867914
1739209652.2991626;-38.13080360867914
1739209652.2991788;-38.13080360867914
1739209652.299195;-35.57807855764607
1739209652.2992113;-38.13080360867914
1739209652.2992275;-45.120503652039325
1739209652.299244;-45.120503652039325
1739209652.2992601;-38.13080360867914
1739209652.2992764;-45.120503652039325
1739209652.2992926;-33.981070128970906
1739209652.299309;-45.120503652039325
1739209652.2993252;-45.120503652039325
1739209652.2993414;-38.13080360867914
1739209652.2993577;-45.120503652039325
1739209652.299374;-45.120503652039325
1739209652.2993903;-38.13080360867914
1739209652.2994065;-45.120503652039325
1739209652.2994227;-45.120503652039325
1739209652.299439;-29.438486411369333
1739209652.2994554;-29.438486411369333
1739209652.2994716;-45.120503652039325
1739209652.2994878;-38.13080360867914
1739209652.299504;-32.816014438256545
1739209652.2995205;-35.57807855764607
1739209652.2995367;-45.120503652039325
1739209652.299553;-35.57807855764607
1739209652.2995691;-45.120503652039325
1739209652.2995853;-45.120503652039325
1739209652.2996018;-38.13080360867914
1739209652.299618;-45.120503652039325
1739209652.2996342;-38.13080360867914
1739209652.2996504;-38.13080360867914
1739209652.299667;-45.120503652039325
1739209652.299683;-45.120503652039325
1739209652.2996993;-32.816014438256545
1739209652.2997155;-26.991370085610722
1739209652.299732;-45.120503652039325
1739209652.2997482;-38.13080360867914
1739209652.2997644;-32.816014438256545
1739209652.2997806;-35.57807855764607
1739209652.2997968;-45.120503652039325
1739209652.2998133;-45.120503652039325
1739209652.2998295;-45.120503652039325
1739209652.2998457;-45.120503652039325
1739209652.299862;-45.120503652039325
1739209652.2998784;-45.120503652039325
1739209652.2998946;-32.816014438256545
1739209652.2999108;-33.981070128970906
1739209652.299927;-38.13080360867914
1739209652.2999434;-35.57807855764607
1739209652.2999597;-35.57807855764607
1739209652.2999759;-38.13080360867914
1739209652.299992;-45.120503652039325
1739209652.3000083;-45.120503652039325
1739209652.3000247;-45.120503652039325
1739209652.300041;-45.120503652039325
1739209652.3000572;-45.120503652039325
1739209652.3000734;-45.120503652039325
1739209652.3000898;-45.120503652039325
1739209652.300106;-33.981070128970906
1739209652.3001223;-45.120503652039325
1739209652.3001385;-45.120503652039325
1739209652.3001547;-45.120503652039325
1739209652.3001711;-28.992665084841942
1739209652.3001873;-38.13080360867914
1739209652.3002036;-45.120503652039325
1739209652.3002198;-33.981070128970906
1739209652.3002362;-35.57807855764607
1739209652.3002524;-45.120503652039325
1739209652.3002687;-33.981070128970906
1739209652.3002849;-45.120503652039325
1739209652.3003013;-45.120503652039325
1739209652.3003175;-35.57807855764607
1739209652.3003337;-38.13080360867914
1739209652.30035;-38.13080360867914
1739209652.3003662;-32.816014438256545
1739209652.3003826;-45.120503652039325
1739209652.3003988;-45.120503652039325
1739209652.300415;-45.120503652039325
1739209652.3004313;-35.57807855764607
1739209652.3004477;-33.981070128970906
1739209652.300464;-33.981070128970906
1739209652.3004801;-45.120503652039325
1739209652.3004963;-45.120503652039325
1739209652.3005128;-45.120503652039325
1739209652.300529;-45.120503652039325
1739209652.3005452;-35.57807855764607
1739209652.3005614;-45.120503652039325
1739209652.3005776;-38.13080360867914
1739209652.300594;-38.13080360867914
1739209652.3006103;-45.120503652039325
1739209652.3006265;-38.13080360867914
1739209652.3006427;-38.13080360867914
1739209652.3006592;-38.13080360867914
1739209652.3006754;-45.120503652039325
1739209652.3006916;-38.13080360867914
1739209652.3007078;-38.13080360867914
1739209652.300724;-38.13080360867914
1739209652.3007405;-45.120503652039325
1739209652.3007567;-45.120503652039325
1739209652.300773;-38.13080360867914
1739209652.300789;-45.120503652039325
1739209652.3008056;-45.120503652039325
1739209652.3008218;-45.120503652039325
1739209652.300838;-35.57807855764607
1739209652.3008542;-45.120503652039325
1739209652.3008707;-38.13080360867914
1739209652.3008869;-45.120503652039325
1739209652.300903;-45.120503652039325
1739209652.3009193;-45.120503652039325
1739209652.3009355;-45.120503652039325
1739209652.300952;-38.13080360867914
1739209652.3009682;-45.120503652039325
1739209652.3009844;-33.981070128970906
1739209652.3010006;-45.120503652039325
1739209652.301017;-38.13080360867914
1739209652.3010333;-31.141103565318915
1739209652.3010495;-45.120503652039325
1739209652.3010657;-45.120503652039325
1739209652.3010821;-38.13080360867914
1739209652.3010983;-32.816014438256545
1739209652.3011146;-45.120503652039325
1739209652.3011308;-45.120503652039325
1739209652.301147;-45.120503652039325
1739209652.3011634;-45.120503652039325
1739209652.3011796;-45.120503652039325
1739209652.3011959;-45.120503652039325
1739209652.301212;-38.13080360867914
1739209652.3012285;-38.13080360867914
1739209652.3012447;-45.120503652039325
1739209652.301261;-38.13080360867914
1739209652.3012772;-38.13080360867914
1739209652.3012934;-38.13080360867914
1739209652.3013098;-38.13080360867914
1739209652.301326;-35.57807855764607
1739209652.3013422;-35.57807855764607
1739209652.3013585;-38.13080360867914
1739209652.301375;-45.120503652039325
1739209652.3013911;-35.57807855764607
1739209652.3014073;-35.57807855764607
1739209652.3014235;-38.13080360867914
1739209652.30144;-45.120503652039325
1739209652.3014562;-45.120503652039325
1739209652.3014724;-45.120503652039325
1739209652.3014886;-45.120503652039325
1739209652.3015049;-45.120503652039325
1739209652.3015213;-33.981070128970906
1739209652.3015375;-38.13080360867914
1739209652.3015537;-31.141103565318943
1739209652.30157;-45.120503652039325
1739209652.3015864;-35.57807855764607
1739209652.3016026;-38.13080360867914
1739209652.3016188;-45.120503652039325
1739209652.301635;-45.120503652039325
1739209652.3016515;-33.981070128970906
1739209652.3016677;-38.13080360867914
1739209652.301684;-28.58837851428586
1739209652.3017;-35.57807855764607
1739209652.3017163;-45.120503652039325
1739209652.3017328;-35.57807855764607
1739209652.301749;-38.13080360867914
1739209652.3017652;-45.120503652039325
1739209652.3017814;-45.120503652039325
1739209652.3017979;-45.120503652039325
1739209652.301814;-45.120503652039325
1739209652.3018303;-45.120503652039325
1739209652.3018465;-38.13080360867914
1739209652.3018627;-38.13080360867914
1739209652.3018792;-38.13080360867914
1739209652.3018954;-35.57807855764607
1739209652.3019116;-45.120503652039325
1739209652.3019278;-45.120503652039325
1739209652.3019443;-45.120503652039325
1739209652.3019605;-45.120503652039325
1739209652.3019767;-45.120503652039325
1739209652.301993;-45.120503652039325
1739209652.3020093;-45.120503652039325
1739209652.3020256;-38.13080360867914
1739209652.3020418;-38.13080360867914
1739209652.302058;-45.120503652039325
1739209652.3020742;-25.826314394896354
1739209652.3020906;-31.141103565318893
1739209652.3021069;-45.120503652039325
1739209652.302123;-38.13080360867914
1739209652.3021393;-38.13080360867914
1739209652.3021557;-38.13080360867914
1739209652.302172;-45.120503652039325
1739209652.3021882;-45.120503652039325
1739209652.3022044;-45.120503652039325
1739209652.3022208;-38.13080360867914
1739209652.302237;-38.13080360867914
1739209652.3022532;-45.120503652039325
1739209652.3022695;-35.57807855764607
1739209652.3022857;-32.816014438256545
1739209652.3023021;-45.120503652039325
1739209652.3023183;-45.120503652039325
1739209652.3023345;-45.120503652039325
1739209652.3023508;-45.120503652039325
1739209652.3023672;-38.13080360867914
1739209652.3023834;-38.13080360867914
1739209652.3023996;-45.120503652039325
1739209652.3125312;-38.13080360867914
1739209652.3125358;-38.13080360867914
1739209652.3125403;-32.816014438256545
1739209652.3125448;-30.49652367304973
1739209652.3125494;-45.120503652039325
1739209652.312554;-38.13080360867914
1739209652.3125584;-45.120503652039325
1739209652.3125627;-45.120503652039325
1739209652.3125672;-45.120503652039325
1739209652.3125718;-45.120503652039325
1739209652.3125763;-38.13080360867914
1739209652.3125808;-38.13080360867914
1739209652.3125854;-38.13080360867914
1739209652.31259;-38.13080360867914
1739209652.3125944;-33.981070128970906
1739209652.312599;-38.13080360867914
1739209652.3126035;-45.120503652039325
1739209652.312608;-45.120503652039325
1739209652.3126125;-31.141103565318893
1739209652.312617;-32.816014438256545
1739209652.3126216;-38.13080360867914
1739209652.3126261;-38.13080360867914
1739209652.3126307;-45.120503652039325
1739209652.3126352;-32.816014438256545
1739209652.3126397;-45.120503652039325
1739209652.3126442;-38.13080360867914
1739209652.3126488;-45.120503652039325
1739209652.3126533;-45.120503652039325
1739209652.3126578;-45.120503652039325
1739209652.3126624;-45.120503652039325
1739209652.312667;-45.120503652039325
1739209652.3126714;-45.120503652039325
1739209652.312676;-45.120503652039325
1739209652.3126805;-45.120503652039325
1739209652.312685;-35.57807855764607
1739209652.3126895;-38.13080360867914
1739209652.312694;-45.120503652039325
1739209652.3126986;-45.120503652039325
1739209652.3127031;-35.57807855764607
1739209652.3127077;-45.120503652039325
1739209652.3127122;-38.13080360867914
1739209652.3127167;-35.57807855764607
1739209652.3127213;-31.141103565318893
1739209652.3127258;-29.438486411369333
1739209652.3127303;-45.120503652039325
1739209652.3127348;-45.120503652039325
1739209652.3127394;-45.120503652039325
1739209652.312744;-45.120503652039325
1739209652.3127484;-38.13080360867914
1739209652.312753;-38.13080360867914
1739209652.3127575;-45.120503652039325
1739209652.312762;-45.120503652039325
1739209652.3127666;-45.120503652039325
1739209652.3127708;-45.120503652039325
1739209652.3127754;-38.13080360867914
1739209652.31278;-45.120503652039325
1739209652.3127844;-38.13080360867914
1739209652.312789;-45.120503652039325
1739209652.3127935;-32.816014438256545
1739209652.312798;-28.58837851428586
1739209652.3128026;-45.120503652039325
1739209652.312807;-45.120503652039325
1739209652.3128116;-32.816014438256545
1739209652.3128161;-31.141103565318893
1739209652.3128207;-45.120503652039325
1739209652.3128252;-45.120503652039325
1739209652.3128297;-38.13080360867914
1739209652.3128343;-45.120503652039325
1739209652.3128388;-38.13080360867914
1739209652.3128433;-38.13080360867914
1739209652.3128479;-45.120503652039325
1739209652.3128524;-45.120503652039325
1739209652.312857;-38.13080360867914
1739209652.3128614;-45.120503652039325
1739209652.312866;-35.57807855764607
1739209652.3128705;-32.816014438256545
1739209652.312875;-45.120503652039325
1739209652.3128796;-45.120503652039325
1739209652.312884;-38.13080360867914
1739209652.3128886;-35.57807855764607
1739209652.3128932;-45.120503652039325
1739209652.3128977;-45.120503652039325
1739209652.3129022;-45.120503652039325
1739209652.3129067;-38.13080360867914
1739209652.3129113;-45.120503652039325
1739209652.3129158;-45.120503652039325
1739209652.3129203;-38.13080360867914
1739209652.3129249;-38.13080360867914
1739209652.3129294;-45.120503652039325
1739209652.312934;-38.13080360867914
1739209652.3129385;-45.120503652039325
1739209652.312943;-45.120503652039325
1739209652.3129475;-45.120503652039325
1739209652.312952;-45.120503652039325
1739209652.3129566;-45.120503652039325
1739209652.312961;-45.120503652039325
1739209652.3129656;-35.57807855764607
1739209652.3129702;-35.57807855764607
1739209652.3129747;-45.120503652039325
1739209652.3129792;-28.992665084841942
1739209652.3129835;-38.13080360867914
1739209652.312988;-45.120503652039325
1739209652.3129926;-45.120503652039325
1739209652.312997;-32.816014438256545
1739209652.3130016;-38.13080360867914
1739209652.3130062;-45.120503652039325
1739209652.3130107;-45.120503652039325
1739209652.3130152;-35.57807855764607
1739209652.3130198;-38.13080360867914
1739209652.3130243;-45.120503652039325
1739209652.3130288;-45.120503652039325
1739209652.3130333;-45.120503652039325
1739209652.3130379;-38.13080360867914
1739209652.3130424;-45.120503652039325
1739209652.313047;-45.120503652039325
1739209652.3130515;-38.13080360867914
1739209652.313056;-35.57807855764607
1739209652.3130605;-35.57807855764607
1739209652.313065;-45.120503652039325
1739209652.3130696;-45.120503652039325
1739209652.313074;-38.13080360867914
1739209652.3130786;-35.57807855764607
1739209652.3130832;-45.120503652039325
1739209652.3130877;-45.120503652039325
1739209652.3130922;-38.13080360867914
1739209652.3130968;-38.13080360867914
1739209652.3131013;-38.13080360867914
1739209652.3131058;-38.13080360867914
1739209652.3131104;-35.57807855764607
1739209652.313115;-45.120503652039325
1739209652.3131194;-45.120503652039325
1739209652.313124;-38.13080360867914
1739209652.3131285;-38.13080360867914
1739209652.313133;-45.120503652039325
1739209652.3131375;-35.57807855764607
1739209652.313142;-38.13080360867914
1739209652.3131466;-45.120503652039325
1739209652.3131511;-38.13080360867914
1739209652.3131557;-45.120503652039325
1739209652.3131602;-38.13080360867914
1739209652.3131647;-38.13080360867914
1739209652.3131692;-45.120503652039325
1739209652.3131738;-45.120503652039325
1739209652.3131783;-38.13080360867914
1739209652.3131828;-33.981070128970906
1739209652.3131874;-45.120503652039325
1739209652.3131917;-38.13080360867914
1739209652.3131962;-45.120503652039325
1739209652.3132007;-45.120503652039325
1739209652.3132052;-45.120503652039325
1739209652.3132098;-45.120503652039325
1739209652.3132143;-45.120503652039325
1739209652.3132188;-45.120503652039325
1739209652.3132234;-38.13080360867914
1739209652.313228;-45.120503652039325
1739209652.3132324;-45.120503652039325
1739209652.313237;-45.120503652039325
1739209652.3132415;-33.981070128970906
1739209652.313246;-45.120503652039325
1739209652.3132505;-45.120503652039325
1739209652.313255;-45.120503652039325
1739209652.3132596;-38.13080360867914
1739209652.3132641;-38.13080360867914
1739209652.3132687;-45.120503652039325
1739209652.3132732;-32.816014438256545
1739209652.3132777;-38.13080360867914
1739209652.3132823;-45.120503652039325
1739209652.3132868;-38.13080360867914
1739209652.3132913;-35.57807855764607
1739209652.3132958;-35.57807855764607
1739209652.3024158;-38.13080360867914
1739209652.302432;-45.120503652039325
1739209652.3024485;-45.120503652039325
1739209652.3024647;-32.816014438256545
1739209652.302481;-35.57807855764607
1739209652.3024971;-45.120503652039325
1739209652.3025136;-35.57807855764607
1739209652.3025298;-38.13080360867914
1739209652.302546;-45.120503652039325
1739209652.3025622;-45.120503652039325
1739209652.3025787;-45.120503652039325
1739209652.302595;-45.120503652039325
1739209652.302611;-45.120503652039325
1739209652.3026273;-45.120503652039325
1739209652.3026435;-45.120503652039325
1739209652.30266;-45.120503652039325
1739209652.3026762;-38.13080360867914
1739209652.3026924;-45.120503652039325
1739209652.3027086;-45.120503652039325
1739209652.302725;-38.13080360867914
1739209652.3027413;-35.57807855764607
1739209652.3027575;-38.13080360867914
1739209652.3027737;-38.13080360867914
1739209652.3027902;-45.120503652039325
1739209652.3028064;-45.120503652039325
1739209652.3028226;-35.57807855764607
1739209652.3028388;-38.13080360867914
1739209652.302855;-45.120503652039325
1739209652.3028715;-38.13080360867914
1739209652.3028877;-38.13080360867914
1739209652.302904;-45.120503652039325
1739209652.30292;-38.13080360867914
1739209652.3029366;-45.120503652039325
1739209652.3029528;-38.13080360867914
1739209652.302969;-38.13080360867914
1739209652.3029852;-45.120503652039325
1739209652.3030014;-38.13080360867914
1739209652.3030179;-35.57807855764607
1739209652.303034;-38.13080360867914
1739209652.3030503;-45.120503652039325
1739209652.3030665;-45.120503652039325
1739209652.303083;-32.816014438256545
1739209652.3030992;-32.816014438256545
1739209652.3031154;-38.13080360867914
1739209652.3031316;-38.13080360867914
1739209652.303148;-38.13080360867914
1739209652.3031642;-35.57807855764607
1739209652.3031805;-38.13080360867914
1739209652.3031967;-35.57807855764607
1739209652.303213;-38.13080360867914
1739209652.3032293;-38.13080360867914
1739209652.3032455;-45.120503652039325
1739209652.3032618;-38.13080360867914
1739209652.303278;-38.13080360867914
1739209652.3032944;-45.120503652039325
1739209652.3033106;-45.120503652039325
1739209652.3033268;-45.120503652039325
1739209652.303343;-35.57807855764607
1739209652.3033595;-35.57807855764607
1739209652.3033757;-38.13080360867914
1739209652.303392;-33.981070128970906
1739209652.3034081;-33.981070128970906
1739209652.3034244;-33.981070128970906
1739209652.3034408;-45.120503652039325
1739209652.303457;-45.120503652039325
1739209652.3034732;-38.13080360867914
1739209652.3034894;-35.57807855764607
1739209652.303506;-38.13080360867914
1739209652.303522;-38.13080360867914
1739209652.3035383;-35.57807855764607
1739209652.3035545;-38.13080360867914
1739209652.3035707;-45.120503652039325
1739209652.3035872;-33.981070128970906
1739209652.3036034;-35.57807855764607
1739209652.3036196;-38.13080360867914
1739209652.3036358;-38.13080360867914
1739209652.3036523;-45.120503652039325
1739209652.3036685;-33.981070128970906
1739209652.3036847;-32.816014438256545
1739209652.303701;-45.120503652039325
1739209652.3037174;-38.13080360867914
1739209652.3037336;-38.13080360867914
1739209652.3037498;-35.57807855764607
1739209652.303766;-45.120503652039325
1739209652.3037822;-33.981070128970906
1739209652.3037987;-28.992665084841942
1739209652.303815;-33.981070128970906
1739209652.303831;-45.120503652039325
1739209652.3038473;-38.13080360867914
1739209652.3038638;-38.13080360867914
1739209652.30388;-45.120503652039325
1739209652.3038962;-33.981070128970906
1739209652.3039124;-33.981070128970906
1739209652.3039289;-35.57807855764607
1739209652.303945;-38.13080360867914
1739209652.3039613;-38.13080360867914
1739209652.3039775;-38.13080360867914
1739209652.3039937;-38.13080360867914
1739209652.3040102;-45.120503652039325
1739209652.3040264;-35.57807855764607
1739209652.3040426;-35.57807855764607
1739209652.3040588;-38.13080360867914
1739209652.3040752;-38.13080360867914
1739209652.3040915;-38.13080360867914
1739209652.3041077;-45.120503652039325
1739209652.3041239;-45.120503652039325
1739209652.30414;-38.13080360867914
1739209652.3041565;-35.57807855764607
1739209652.3041728;-32.816014438256545
1739209652.304189;-31.141103565318915
1739209652.3042052;-45.120503652039325
1739209652.3042216;-38.13080360867914
1739209652.3042378;-38.13080360867914
1739209652.304254;-38.13080360867914
1739209652.3042703;-45.120503652039325
1739209652.3042867;-45.120503652039325
1739209652.304303;-38.13080360867914
1739209652.3043191;-33.981070128970906
1739209652.3043354;-38.13080360867914
1739209652.3043516;-35.57807855764607
1739209652.304368;-35.57807855764607
1739209652.3043842;-45.120503652039325
1739209652.3044004;-38.13080360867914
1739209652.3044167;-38.13080360867914
1739209652.304433;-38.13080360867914
1739209652.3044493;-38.13080360867914
1739209652.3044655;-38.13080360867914
1739209652.3044817;-38.13080360867914
1739209652.3044982;-33.981070128970906
1739209652.3045144;-38.13080360867914
1739209652.3045306;-38.13080360867914
1739209652.3045468;-35.57807855764607
1739209652.304563;-35.57807855764607
1739209652.3045795;-45.120503652039325
1739209652.3045957;-45.120503652039325
1739209652.304612;-38.13080360867914
1739209652.3046281;-38.13080360867914
1739209652.3046446;-45.120503652039325
1739209652.3046608;-45.120503652039325
1739209652.304677;-38.13080360867914
1739209652.3046932;-38.13080360867914
