CAN Message; 0x62:0b84295bb2e7fe8b
1739209643.808103;-35.57807855764607
1739209643.8081055;-38.13080360867914
1739209643.8081079;-45.120503652039325
1739209643.8081102;-38.13080360867914
1739209643.8081126;-35.57807855764607
1739209643.808115;-45.120503652039325
1739209643.8081174;-38.13080360867914
1739209643.8081198;-38.13080360867914
1739209643.8081222;-45.120503652039325
1739209643.8081245;-33.981070128970906
1739209643.808127;-38.13080360867914
1739209643.8081293;-28.992665084841942
1739209643.8081317;-45.120503652039325
1739209643.808134;-38.13080360867914
1739209643.8081365;-38.13080360867914
1739209643.8081388;-38.13080360867914
1739209643.8081412;-45.120503652039325
1739209643.8081436;-38.13080360867914
1739209643.808146;-38.13080360867914
1739209643.8081484;-32.81601443825658
1739209643.8081508;-45.120503652039325
1739209643.8081532;-45.120503652039325
1739209643.8081555;-45.120503652039325
1739209643.808158;-45.120503652039325
1739209643.8081603;-45.120503652039325
1739209643.8081627;-45.120503652039325
1739209643.808165;-45.120503652039325
1739209643.8081677;-38.13080360867914
1739209643.80817;-45.120503652039325
1739209643.8081725;-45.120503652039325
1739209643.8081748;-38.13080360867914
1739209643.8081772;-45.120503652039325
1739209643.8081796;-45.120503652039325
1739209643.808182;-45.120503652039325
1739209643.8081844;-45.120503652039325
1739209643.8081868;-33.981070128970906
1739209643.8081892;-38.13080360867914
1739209643.8081915;-45.120503652039325
1739209643.808194;-45.120503652039325
1739209643.8081963;-38.13080360867914
1739209643.8081987;-38.13080360867914
1739209643.808201;-38.13080360867914
1739209643.8082035;-38.13080360867914
1739209643.8082058;-31.141103565318915
1739209643.8082082;-33.981070128970906
1739209643.8082106;-38.13080360867914
1739209643.808213;-38.13080360867914
1739209643.8082154;-45.120503652039325
1739209643.8082178;-45.120503652039325
1739209643.8082201;-38.13080360867914
1739209643.8082225;-38.13080360867914
1739209643.808225;-33.981070128970906
1739209643.8082273;-38.13080360867914
1739209643.8082297;-45.120503652039325
1739209643.808232;-38.13080360867914
1739209643.8082345;-38.13080360867914
1739209643.8082368;-45.120503652039325
1739209643.8082392;-45.120503652039325
1739209643.8082416;-45.120503652039325
1739209643.808244;-38.13080360867914
1739209643.8082464;-38.13080360867914
1739209643.808249;-45.120503652039325
1739209643.8082514;-45.120503652039325
1739209643.8082538;-45.120503652039325
1739209643.8082561;-45.120503652039325
1739209643.8082585;-38.13080360867914
1739209643.808261;-38.13080360867914
1739209643.8082633;-45.120503652039325
1739209643.8082657;-45.120503652039325
1739209643.808268;-38.13080360867914
1739209643.8082705;-38.13080360867914
1739209643.8082728;-45.120503652039325
1739209643.8082752;-45.120503652039325
1739209643.8082776;-45.120503652039325
1739209643.80828;-35.57807855764607
1739209643.8082824;-38.13080360867914
1739209643.8082848;-38.13080360867914
1739209643.8082871;-38.13080360867914
1739209643.8082895;-35.57807855764607
1739209643.808292;-38.13080360867914
1739209643.8082943;-38.13080360867914
1739209643.8082967;-35.57807855764607
1739209643.808299;-45.120503652039325
1739209643.8083014;-38.13080360867914
1739209643.8083038;-45.120503652039325
1739209643.8083062;-45.120503652039325
1739209643.8083086;-38.13080360867914
1739209643.808311;-32.816014438256545
1739209643.8083134;-38.13080360867914
1739209643.8083158;-38.13080360867914
1739209643.8083181;-32.816014438256545
1739209643.8083205;-33.981070128970906
1739209643.808323;-38.13080360867914
1739209643.8083253;-38.13080360867914
1739209643.8083277;-38.13080360867914
1739209643.8083303;-45.120503652039325
1739209643.8083327;-33.981070128970906
1739209643.808335;-38.13080360867914
1739209643.8083375;-45.120503652039325
1739209643.8083398;-38.13080360867914
1739209643.8083422;-38.13080360867914
1739209643.8083446;-45.120503652039325
1739209643.808347;-45.120503652039325
1739209643.8083494;-38.13080360867914
1739209643.8083518;-38.13080360867914
1739209643.8083541;-45.120503652039325
1739209643.8083565;-45.120503652039325
1739209643.808359;-45.120503652039325
1739209643.8083613;-38.13080360867914
1739209643.8083637;-38.13080360867914
1739209643.808366;-38.13080360867914
1739209643.8083684;-45.120503652039325
1739209643.8083708;-35.57807855764607
1739209643.8083732;-38.13080360867914
1739209643.8083756;-45.120503652039325
1739209643.808378;-35.57807855764607
1739209643.8083804;-31.141103565318915
1739209643.8083827;-38.13080360867914
1739209643.8083851;-45.120503652039325
1739209643.8083875;-35.57807855764607
1739209643.80839;-38.13080360867914
1739209643.8083923;-45.120503652039325
1739209643.8083947;-38.13080360867914
1739209643.808397;-45.120503652039325
1739209643.8083994;-45.120503652039325
1739209643.8084018;-45.120503652039325
1739209643.8084042;-45.120503652039325
1739209643.8084066;-45.120503652039325
1739209643.808409;-35.57807855764607
1739209643.8084116;-35.57807855764607
1739209643.808414;-45.120503652039325
1739209643.8084164;-45.120503652039325
1739209643.8084188;-35.57807855764607
1739209643.8084211;-38.13080360867914
1739209643.8084235;-45.120503652039325
1739209643.808426;-33.981070128970906
1739209643.8084283;-45.120503652039325
1739209643.8084307;-33.981070128970906
1739209643.808433;-45.120503652039325
1739209643.8084354;-33.981070128970906
1739209643.8084378;-33.981070128970906
1739209643.8084402;-45.120503652039325
1739209643.8084426;-45.120503652039325
1739209643.808445;-45.120503652039325
1739209643.8084474;-32.816014438256545
1739209643.8084497;-38.13080360867914
1739209643.8084521;-45.120503652039325
1739209643.8084545;-38.13080360867914
1739209643.808457;-35.57807855764607
1739209643.8084593;-31.141103565318915
1739209643.8084617;-45.120503652039325
1739209643.808464;-38.13080360867914
1739209643.8084664;-45.120503652039325
1739209643.8084688;-38.13080360867914
1739209643.8084712;-45.120503652039325
1739209643.8084736;-38.13080360867914
1739209643.808476;-35.57807855764607
1739209643.8084784;-45.120503652039325
1739209643.8084807;-45.120503652039325
1739209643.8084831;-45.120503652039325
1739209643.8084855;-38.13080360867914
1739209643.808488;-38.13080360867914
1739209643.8084903;-45.120503652039325
1739209643.8084927;-45.120503652039325
1739209643.8084953;-35.57807855764607
1739209643.8084977;-31.141103565318915
1739209643.8085;-45.120503652039325
1739209643.8085024;-45.120503652039325
1739209643.8085048;-45.120503652039325
1739209643.8085072;-38.13080360867914
1739209643.8085096;-45.120503652039325
1739209643.808512;-38.13080360867914
1739209643.8085144;-38.13080360867914
1739209643.8085167;-45.120503652039325
1739209643.8085191;-45.120503652039325
1739209643.8085215;-45.120503652039325
1739209643.808524;-38.13080360867914
1739209643.8085263;-38.13080360867914
1739209643.8085287;-35.57807855764607
1739209643.808531;-38.13080360867914
1739209643.8085334;-38.13080360867914
1739209643.8085358;-33.981070128970906
1739209643.8085382;-45.120503652039325
1739209643.8085406;-45.120503652039325
1739209643.808543;-45.120503652039325
1739209643.8085454;-38.13080360867914
1739209643.8085477;-45.120503652039325
1739209643.8085501;-38.13080360867914
1739209643.8085525;-45.120503652039325
1739209643.808555;-38.13080360867914
1739209643.8085573;-38.13080360867914
1739209643.8085597;-45.120503652039325
1739209643.808562;-32.816014438256545
1739209643.8085644;-38.13080360867914
1739209643.8085668;-45.120503652039325
1739209643.8085692;-38.13080360867914
1739209643.8085716;-45.120503652039325
1739209643.808574;-45.120503652039325
1739209643.8085766;-38.13080360867914
1739209643.808579;-45.120503652039325
1739209643.8085814;-38.13080360867914
1739209643.8085837;-35.57807855764607
1739209643.8085861;-45.120503652039325
1739209643.8085885;-45.120503652039325
1739209643.808591;-45.120503652039325
1739209643.8085933;-28.992665084841942
1739209643.8085957;-45.120503652039325
1739209643.808598;-45.120503652039325
1739209643.8086004;-38.13080360867914
1739209643.8086028;-45.120503652039325
1739209643.8086052;-45.120503652039325
1739209643.8086076;-45.120503652039325
1739209643.80861;-45.120503652039325
1739209643.8086123;-30.49652367304973
1739209643.8086147;-38.13080360867914
1739209643.808617;-38.13080360867914
1739209643.8086195;-38.13080360867914
1739209643.808622;-38.13080360867914
1739209643.8086243;-45.120503652039325
1739209643.8086267;-38.13080360867914
1739209643.808629;-35.57807855764607
1739209643.8086314;-26.991370085610722
1739209643.8086338;-33.981070128970906
1739209643.8086362;-38.13080360867914
1739209643.8086386;-35.57807855764607
1739209643.808641;-33.981070128970906
1739209643.8086433;-38.13080360867914
1739209643.8086457;-38.13080360867914
1739209643.808648;-45.120503652039325
1739209643.8086505;-31.141103565318915
1739209643.8086529;-38.13080360867914
1739209643.8086553;-45.120503652039325
1739209643.808658;-38.13080360867914
1739209643.8086603;-38.13080360867914
1739209643.8086627;-38.13080360867914
1739209643.808665;-45.120503652039325
1739209643.8086674;-45.120503652039325
1739209643.8086698;-38.13080360867914
1739209643.8086722;-45.120503652039325
1739209643.8086746;-45.120503652039325
1739209643.808677;-38.13080360867914
1739209643.8086793;-38.13080360867914
1739209643.8086817;-45.120503652039325
1739209643.808684;-38.13080360867914
1739209643.8086865;-35.57807855764607
1739209643.8086889;-38.13080360867914
1739209643.8086913;-38.13080360867914
1739209643.8086936;-38.13080360867914
1739209643.808696;-35.57807855764607
1739209643.8086984;-33.981070128970906
1739209643.8087008;-35.57807855764607
1739209643.8087032;-35.57807855764607
1739209643.8087056;-35.57807855764607
1739209643.808708;-33.981070128970906
1739209643.8087103;-33.981070128970906
1739209643.8087127;-45.120503652039325
1739209643.808715;-45.120503652039325
1739209643.8087175;-38.13080360867914
1739209643.8087199;-45.120503652039325
1739209643.8087223;-45.120503652039325
1739209643.8087246;-38.13080360867914
1739209643.808727;-38.13080360867914
1739209643.8087294;-35.57807855764607
1739209643.8087318;-38.13080360867914
1739209643.8087342;-38.13080360867914
1739209643.8087366;-38.13080360867914
1739209643.8087392;-38.13080360867914
1739209643.8087416;-38.13080360867914
1739209643.808744;-38.13080360867914
1739209643.8087463;-31.141103565318915
1739209643.8087487;-28.992665084841942
1739209643.808751;-38.13080360867914
1739209643.8087535;-45.120503652039325
1739209643.8087559;-38.13080360867914
1739209643.8087583;-45.120503652039325
1739209643.8087606;-45.120503652039325
1739209643.808763;-35.57807855764607
1739209643.8087654;-38.13080360867914
1739209643.8087678;-31.141103565318943
1739209643.8087702;-38.13080360867914
1739209643.8087726;-35.57807855764607
1739209643.808775;-38.13080360867914
1739209643.8087773;-45.120503652039325
1739209643.8087797;-38.13080360867914
1739209643.808782;-35.57807855764607
1739209643.8087845;-32.816014438256545
1739209643.8087869;-26.991370085610722
1739209643.8087893;-45.120503652039325
1739209643.8087916;-45.120503652039325
1739209643.808794;-38.13080360867914
1739209643.8087964;-38.13080360867914
1739209643.8087988;-45.120503652039325
1739209643.8088012;-38.13080360867914
1739209643.8088036;-38.13080360867914
1739209643.808806;-38.13080360867914
1739209643.8088083;-45.120503652039325
1739209643.8088107;-45.120503652039325
1739209643.808813;-38.13080360867914
1739209643.8088155;-35.57807855764607
1739209643.8088179;-38.13080360867914
1739209643.8088205;-45.120503652039325
1739209643.8088229;-38.13080360867914
1739209643.8088253;-35.57807855764607
1739209643.8088276;-45.120503652039325
1739209643.80883;-45.120503652039325
1739209643.8088324;-45.120503652039325
1739209643.8088348;-45.120503652039325
1739209643.8088372;-45.120503652039325
1739209643.8088396;-45.120503652039325
1739209643.808842;-38.13080360867914
1739209643.8088443;-45.120503652039325
1739209643.8088467;-45.120503652039325
1739209643.808849;-45.120503652039325
1739209643.8088515;-38.13080360867914
1739209643.8088539;-38.13080360867914
1739209643.8088562;-45.120503652039325
1739209643.8088586;-45.120503652039325
1739209643.808861;-38.13080360867914
1739209643.8088634;-45.120503652039325
1739209643.8088658;-45.120503652039325
1739209643.8088682;-35.57807855764607
1739209643.8088706;-45.120503652039325
1739209643.808873;-38.13080360867914
1739209643.8088753;-33.981070128970906
1739209643.8088777;-45.120503652039325
1739209643.80888;-38.13080360867914
1739209643.8088825;-38.13080360867914
1739209643.8088849;-38.13080360867914
1739209643.8088872;-38.13080360867914
1739209643.8088896;-45.120503652039325
1739209643.808892;-45.120503652039325
1739209643.8088944;-45.120503652039325
1739209643.8088968;-45.120503652039325
1739209643.8088992;-45.120503652039325
1739209643.8089018;-45.120503652039325
1739209643.8089042;-38.13080360867914
1739209643.8089066;-45.120503652039325
1739209643.808909;-38.13080360867914
1739209643.8089113;-35.57807855764607
1739209643.8089137;-45.120503652039325
1739209643.808916;-45.120503652039325
1739209643.8089185;-45.120503652039325
1739209643.8089209;-45.120503652039325
1739209643.8089232;-33.981070128970906
1739209643.8089256;-45.120503652039325
1739209643.808928;-45.120503652039325
1739209643.8089304;-45.120503652039325
1739209643.8089328;-38.13080360867914
1739209643.8089352;-45.120503652039325
1739209643.8089375;-45.120503652039325
1739209643.80894;-38.13080360867914
1739209643.8089423;-38.13080360867914
1739209643.8089447;-35.57807855764607
1739209643.808947;-45.120503652039325
1739209643.8089495;-35.57807855764607
1739209643.8089519;-38.13080360867914
1739209643.8089542;-38.13080360867914
1739209643.8089566;-38.13080360867914
1739209643.808959;-38.13080360867914
1739209643.8089614;-33.981070128970906
1739209643.8089638;-38.13080360867914
1739209643.8089662;-38.13080360867914
1739209643.8089685;-38.13080360867914
1739209643.808971;-38.13080360867914
1739209643.8089733;-45.120503652039325
1739209643.8089757;-38.13080360867914
1739209643.808978;-33.981070128970906
1739209643.8089805;-45.120503652039325
1739209643.808983;-45.120503652039325
1739209643.8089855;-35.57807855764607
1739209643.8089879;-38.13080360867914
1739209643.8089902;-38.13080360867914
1739209643.8089926;-45.120503652039325
1739209643.808995;-38.13080360867914
1739209643.8089974;-38.13080360867914
1739209643.8089998;-38.13080360867914
1739209643.8090022;-38.13080360867914
1739209643.8090045;-45.120503652039325
1739209643.809007;-45.120503652039325
1739209643.8090093;-38.13080360867914
1739209643.8090117;-38.13080360867914
1739209643.809014;-45.120503652039325
1739209643.8090165;-45.120503652039325
1739209643.8090189;-33.981070128970906
1739209643.8090212;-45.120503652039325
1739209643.8090236;-38.13080360867914
1739209643.809026;-45.120503652039325
1739209643.8090284;-45.120503652039325
1739209643.8090308;-45.120503652039325
1739209643.8090332;-38.13080360867914
1739209643.8090355;-45.120503652039325
1739209643.809038;-29.438486411369347
1739209643.8090403;-38.13080360867914
1739209643.8090427;-45.120503652039325
1739209643.809045;-45.120503652039325
1739209643.8090475;-38.13080360867914
1739209643.8090498;-38.13080360867914
1739209643.8090522;-38.13080360867914
1739209643.8090546;-45.120503652039325
1739209643.809057;-28.58837851428586
1739209643.8090594;-38.13080360867914
1739209643.8090618;-45.120503652039325
1739209643.8090644;-45.120503652039325
1739209643.8090668;-38.13080360867914
1739209643.8090692;-35.57807855764607
1739209643.8090715;-33.981070128970906
1739209643.809074;-45.120503652039325
1739209643.8090763;-31.14110356531892
1739209643.8090787;-33.981070128970906
1739209643.809081;-38.13080360867914
1739209643.8090835;-45.120503652039325
1739209643.8090858;-33.981070128970906
1739209643.8090882;-35.57807855764607
1739209643.8090906;-33.981070128970906
1739209643.809093;-45.120503652039325
1739209643.8090954;-33.981070128970906
1739209643.8090978;-38.13080360867914
1739209643.8091002;-38.13080360867914
1739209643.8091025;-45.120503652039325
1739209643.809105;-38.13080360867914
1739209643.8112965;-45.120503652039325
1739209643.8112998;-45.120503652039325
1739209643.8113034;-45.120503652039325
1739209643.8113067;-45.120503652039325
1739209643.81131;-45.120503652039325
1739209643.8113136;-45.120503652039325
1739209643.811317;-32.816014438256545
1739209643.8113203;-38.13080360867914
1739209643.811324;-45.120503652039325
1739209643.8113272;-45.120503652039325
1739209643.8113306;-38.13080360867914
1739209643.8113341;-38.13080360867914
1739209643.8113375;-45.120503652039325
1739209643.8113408;-45.120503652039325
1739209643.8113444;-45.120503652039325
1739209643.8113477;-38.13080360867914
1739209643.811351;-45.120503652039325
1739209643.8113546;-45.120503652039325
1739209643.811358;-45.120503652039325
1739209643.8113613;-45.120503652039325
1739209643.811365;-35.57807855764607
1739209643.8113682;-38.13080360867914
1739209643.8113716;-32.816014438256545
1739209643.8113751;-35.57807855764607
1739209643.8113785;-45.120503652039325
1739209643.8113818;-38.13080360867914
1739209643.8113854;-35.57807855764607
1739209643.8113887;-33.981070128970906
1739209643.811392;-45.120503652039325
1739209643.8113956;-38.13080360867914
1739209643.811399;-45.120503652039325
1739209643.8114023;-45.120503652039325
1739209643.811406;-45.120503652039325
1739209643.8114092;-38.13080360867914
1739209643.8114126;-38.13080360867914
1739209643.8114161;-45.120503652039325
1739209643.8114195;-45.120503652039325
1739209643.8114228;-45.120503652039325
1739209643.8114264;-38.13080360867914
1739209643.8114297;-38.13080360867914
1739209643.811433;-45.120503652039325
1739209643.8114367;-38.13080360867914
1739209643.81144;-32.816014438256545
1739209643.8114433;-32.816014438256545
1739209643.811447;-38.13080360867914
1739209643.8114502;-38.13080360867914
1739209643.8114536;-38.13080360867914
1739209643.8114572;-38.13080360867914
1739209643.8114605;-45.120503652039325
1739209643.8114638;-45.120503652039325
1739209643.8114674;-45.120503652039325
1739209643.8114707;-45.120503652039325
1739209643.8114743;-45.120503652039325
1739209643.8114777;-38.13080360867914
1739209643.811481;-32.816014438256545
1739209643.8114846;-38.13080360867914
1739209643.811488;-35.57807855764607
1739209643.8114913;-38.13080360867914
1739209643.8114948;-32.816014438256545
1739209643.8114982;-27.267205301931607
1739209643.8115015;-35.57807855764607
1739209643.811505;-38.13080360867914
1739209643.8115084;-35.57807855764607
1739209643.8115118;-33.981070128970906
1739209643.8115153;-45.120503652039325
1739209643.8115187;-45.120503652039325
1739209643.811522;-45.120503652039325
1739209643.8115256;-32.81601443825658
1739209643.811529;-45.120503652039325
1739209643.8115323;-38.13080360867914
1739209643.8115358;-45.120503652039325
1739209643.8115392;-45.120503652039325
1739209643.8115425;-45.120503652039325
1739209643.811546;-38.13080360867914
1739209643.8115494;-32.816014438256545
1739209643.8115528;-27.267205301931607
1739209643.8115563;-45.120503652039325
1739209643.8115597;-45.120503652039325
1739209643.811563;-45.120503652039325
1739209643.8115666;-38.13080360867914
1739209643.81157;-45.120503652039325
1739209643.8115733;-45.120503652039325
1739209643.8115768;-45.120503652039325
1739209643.8115802;-35.57807855764607
1739209643.8115835;-45.120503652039325
1739209643.811587;-45.120503652039325
1739209643.8115904;-45.120503652039325
1739209643.8115938;-38.13080360867914
1739209643.8115973;-38.13080360867914
1739209643.8116007;-38.13080360867914
1739209643.811604;-38.13080360867914
1739209643.8116076;-31.141103565318915
1739209643.811611;-45.120503652039325
1739209643.8116143;-38.13080360867914
1739209643.8116179;-38.13080360867914
1739209643.8116212;-38.13080360867914
1739209643.8116245;-45.120503652039325
1739209643.811628;-45.120503652039325
1739209643.8116314;-45.120503652039325
1739209643.8116348;-45.120503652039325
1739209643.8116384;-45.120503652039325
1739209643.8116417;-45.120503652039325
1739209643.8116453;-38.13080360867914
1739209643.8116486;-38.13080360867914
1739209643.811652;-38.13080360867914
1739209643.8116555;-45.120503652039325
1739209643.8116589;-38.13080360867914
1739209643.8116622;-33.981070128970906
1739209643.8116658;-45.120503652039325
1739209643.811669;-45.120503652039325
1739209643.8116724;-38.13080360867914
1739209643.811676;-38.13080360867914
1739209643.8116794;-45.120503652039325
1739209643.8116827;-45.120503652039325
1739209643.8116863;-33.981070128970906
1739209643.8116896;-33.981070128970906
1739209643.811693;-45.120503652039325
1739209643.8116965;-38.13080360867914
1739209643.8116999;-38.13080360867914
1739209643.8117032;-45.120503652039325
1739209643.8117068;-32.816014438256545
1739209643.8117101;-38.13080360867914
1739209643.8117135;-35.57807855764607
1739209643.811717;-31.141103565318915
1739209643.8117204;-38.13080360867914
1739209643.8117237;-45.120503652039325
1739209643.8117273;-35.57807855764607
1739209643.8117306;-38.13080360867914
1739209643.811734;-45.120503652039325
1739209643.8117375;-45.120503652039325
1739209643.8117409;-32.816014438256545
1739209643.8117442;-31.141103565318915
1739209643.8117478;-45.120503652039325
1739209643.8117511;-38.13080360867914
1739209643.8117545;-38.13080360867914
1739209643.811758;-38.13080360867914
1739209643.8117614;-45.120503652039325
1739209643.8117647;-45.120503652039325
1739209643.8117683;-35.57807855764607
1739209643.8117716;-38.13080360867914
1739209643.811775;-45.120503652039325
1739209643.8117785;-38.13080360867914
1739209643.811782;-35.57807855764607
1739209643.8117852;-38.13080360867914
1739209643.8117888;-45.120503652039325
1739209643.8117921;-33.981070128970906
1739209643.8117955;-45.120503652039325
1739209643.811799;-38.13080360867914
1739209643.8118024;-45.120503652039325
1739209643.8118057;-45.120503652039325
1739209643.8118093;-35.57807855764607
1739209643.8118126;-35.57807855764607
1739209643.811816;-45.120503652039325
1739209643.8118196;-38.13080360867914
1739209643.811823;-35.57807855764607
1739209643.8118265;-38.13080360867914
1739209643.8118298;-45.120503652039325
1739209643.8118331;-45.120503652039325
1739209643.8118367;-38.13080360867914
1739209643.81184;-38.13080360867914
1739209643.8118434;-35.57807855764607
1739209643.811847;-35.57807855764607
1739209643.8118503;-45.120503652039325
1739209643.8118536;-38.13080360867914
1739209643.8118572;-45.120503652039325
1739209643.8118606;-45.120503652039325
1739209643.811864;-35.57807855764607
1739209643.8118675;-35.57807855764607
1739209643.8118708;-45.120503652039325
1739209643.8118742;-45.120503652039325
1739209643.8118777;-45.120503652039325
1739209643.811881;-45.120503652039325
1739209643.8118844;-45.120503652039325
1739209643.811888;-45.120503652039325
1739209643.8118913;-45.120503652039325
1739209643.8118947;-45.120503652039325
1739209643.8118982;-38.13080360867914
1739209643.8119016;-35.57807855764607
1739209643.811905;-45.120503652039325
1739209643.8119085;-33.981070128970906
1739209643.8119118;-38.13080360867914
1739209643.8119152;-45.120503652039325
1739209643.8119187;-38.13080360867914
1739209643.811922;-45.120503652039325
1739209643.8119254;-45.120503652039325
1739209643.811929;-45.120503652039325
1739209643.8119323;-38.13080360867914
1739209643.8119357;-38.13080360867914
1739209643.8119392;-45.120503652039325
1739209643.8119426;-45.120503652039325
1739209643.811946;-38.13080360867914
1739209643.8119495;-38.13080360867914
1739209643.8119528;-38.13080360867914
1739209643.8119562;-45.120503652039325
1739209643.8119597;-38.13080360867914
1739209643.811963;-45.120503652039325
1739209643.8119664;-38.13080360867914
1739209643.81197;-35.57807855764607
1739209643.8119733;-38.13080360867914
1739209643.8119767;-45.120503652039325
1739209643.8119802;-38.13080360867914
1739209643.8119836;-35.57807855764607
1739209643.811987;-45.120503652039325
1739209643.8119905;-38.13080360867914
1739209643.8119938;-45.120503652039325
1739209643.8119974;-45.120503652039325
1739209643.8120008;-45.120503652039325
1739209643.812004;-38.13080360867914
1739209643.8120077;-38.13080360867914
1739209643.812011;-45.120503652039325
1739209643.8120143;-38.13080360867914
1739209643.812018;-45.120503652039325
1739209643.8120213;-38.13080360867914
1739209643.8120246;-32.816014438256545
1739209643.8120282;-45.120503652039325
1739209643.8120315;-38.13080360867914
1739209643.8120348;-38.13080360867914
1739209643.8120384;-45.120503652039325
1739209643.8120418;-45.120503652039325
1739209643.812045;-38.13080360867914
1739209643.8120487;-45.120503652039325
1739209643.812052;-45.120503652039325
1739209643.8120553;-38.13080360867914
1739209643.812059;-33.981070128970906
1739209643.8120623;-38.13080360867914
1739209643.8120656;-38.13080360867914
1739209643.8120692;-38.13080360867914
1739209643.8120725;-38.13080360867914
1739209643.8120759;-35.57807855764607
1739209643.8120794;-45.120503652039325
1739209643.8120828;-38.13080360867914
1739209643.812086;-45.120503652039325
1739209643.8120897;-35.57807855764607
1739209643.812093;-35.57807855764607
1739209643.8120964;-45.120503652039325
1739209643.8121;-45.120503652039325
1739209643.8121033;-38.13080360867914
1739209643.8121066;-33.981070128970906
1739209643.8121102;-45.120503652039325
1739209643.8121135;-45.120503652039325
1739209643.8121169;-45.120503652039325
1739209643.8121204;-38.13080360867914
1739209643.8121238;-45.120503652039325
1739209643.812127;-45.120503652039325
1739209643.8121307;-45.120503652039325
1739209643.812134;-38.13080360867914
1739209643.8121374;-38.13080360867914
1739209643.812141;-45.120503652039325
1739209643.8121443;-38.13080360867914
1739209643.8121476;-35.57807855764607
1739209643.8121512;-35.57807855764607
1739209643.8121545;-38.13080360867914
1739209643.8121579;-33.981070128970906
1739209643.8121614;-31.141103565318915
1739209643.8121648;-45.120503652039325
1739209643.8121681;-38.13080360867914
1739209643.8121717;-38.13080360867914
1739209643.812175;-45.120503652039325
1739209643.8121786;-38.13080360867914
1739209643.812182;-45.120503652039325
1739209643.8121853;-45.120503652039325
1739209643.8121889;-32.81601443825658
1739209643.8121922;-35.57807855764607
1739209643.8121955;-38.13080360867914
1739209643.812199;-38.13080360867914
1739209643.8122025;-35.57807855764607
1739209643.8122058;-45.120503652039325
1739209643.8122094;-45.120503652039325
1739209643.8122127;-38.13080360867914
1739209643.812216;-27.267205301931607
1739209643.8122196;-45.120503652039325
1739209643.812223;-38.13080360867914
1739209643.8122263;-45.120503652039325
1739209643.8122299;-38.13080360867914
1739209643.8122332;-38.13080360867914
1739209643.8122365;-45.120503652039325
1739209643.8122401;-45.120503652039325
1739209643.8122435;-32.816014438256545
1739209643.8122468;-45.120503652039325
1739209643.8122504;-45.120503652039325
1739209643.8122537;-45.120503652039325
1739209643.812257;-31.141103565318915
1739209643.8122606;-33.981070128970906
1739209643.812264;-45.120503652039325
1739209643.8122673;-38.13080360867914
1739209643.8122709;-45.120503652039325
1739209643.8122742;-45.120503652039325
1739209643.8122776;-45.120503652039325
1739209643.8122811;-38.13080360867914
1739209643.8122845;-33.981070128970906
1739209643.8122878;-45.120503652039325
1739209643.8122914;-45.120503652039325
1739209643.8122947;-38.13080360867914
1739209643.812298;-28.992665084841942
1739209643.8123016;-45.120503652039325
1739209643.812305;-38.13080360867914
1739209643.8123083;-38.13080360867914
1739209643.812312;-38.13080360867914
1739209643.8123152;-35.57807855764607
1739209643.8123186;-45.120503652039325
1739209643.8123221;-38.13080360867914
1739209643.8123255;-31.141103565318915
1739209643.8123288;-33.981070128970906
1739209643.8123324;-38.13080360867914
1739209643.8123357;-38.13080360867914
1739209643.812339;-38.13080360867914
1739209643.8123426;-45.120503652039325
1739209643.812346;-45.120503652039325
1739209643.8123496;-38.13080360867914
1739209643.812353;-32.816014438256545
1739209643.8123562;-38.13080360867914
1739209643.8123598;-45.120503652039325
1739209643.8123631;-45.120503652039325
1739209643.8123665;-38.13080360867914
1739209643.81237;-45.120503652039325
1739209643.8123734;-38.13080360867914
1739209643.8123767;-35.57807855764607
1739209643.8123803;-32.816014438256545
1739209643.8123837;-38.13080360867914
1739209643.812387;-45.120503652039325
1739209643.8123906;-38.13080360867914
1739209643.812394;-38.13080360867914
1739209643.8123972;-45.120503652039325
1739209643.8124008;-45.120503652039325
1739209643.8124042;-45.120503652039325
1739209643.8124075;-33.981070128970906
1739209643.812411;-45.120503652039325
1739209643.8124144;-45.120503652039325
1739209643.8124177;-38.13080360867914
1739209643.8124213;-35.57807855764607
1739209643.8124247;-45.120503652039325
1739209643.812428;-45.120503652039325
1739209643.8124316;-32.816014438256545
1739209643.812435;-33.981070128970906
1739209643.8124382;-45.120503652039325
1739209643.8124418;-38.13080360867914
1739209643.8124452;-38.13080360867914
1739209643.8124485;-45.120503652039325
1739209643.812452;-38.13080360867914
1739209643.8124554;-33.981070128970906
1739209643.8124588;-32.816014438256545
1739209643.8124623;-32.816014438256545
1739209643.8124657;-38.13080360867914
1739209643.812469;-38.13080360867914
1739209643.8124726;-35.57807855764607
1739209643.812476;-35.57807855764607
1739209643.8124793;-45.120503652039325
1739209643.8124828;-45.120503652039325
1739209643.8124862;-38.13080360867914
1739209643.8124895;-38.13080360867914
1739209643.812493;-45.120503652039325
1739209643.8124964;-38.13080360867914
1739209643.8124998;-38.13080360867914
1739209643.8125033;-45.120503652039325
1739209643.8125067;-38.13080360867914
1739209643.81251;-38.13080360867914
1739209643.8125136;-38.13080360867914
1739209643.812517;-35.57807855764607
1739209643.8125205;-45.120503652039325
1739209643.8125238;-38.13080360867914
1739209643.8125272;-38.13080360867914
1739209643.8125308;-45.120503652039325
1739209643.812534;-45.120503652039325
1739209643.8125374;-45.120503652039325
1739209643.812541;-45.120503652039325
1739209643.8125443;-33.981070128970906
