CAN Message; 0x1a7:0000fe1a0841116b
1739209758.931674;-38.13080360867914
1739209758.9316773;-38.13080360867914
1739209758.9316807;-45.120503652039325
1739209758.9316843;-45.120503652039325
1739209758.9316876;-32.816014438256545
1739209758.931691;-33.981070128970906
1739209758.9316945;-45.120503652039325
1739209758.9316978;-38.13080360867914
1739209758.9317012;-45.120503652039325
1739209758.9317045;-33.981070128970906
1739209758.9317079;-45.120503652039325
1739209758.9317114;-38.13080360867914
1739209758.9317148;-45.120503652039325
1739209758.931718;-38.13080360867914
1739209758.9317217;-38.13080360867914
1739209758.931725;-45.120503652039325
1739209758.9317284;-45.120503652039325
1739209758.9317317;-33.981070128970906
1739209758.931735;-45.120503652039325
1739209758.9317386;-38.13080360867914
1739209758.931742;-38.13080360867914
1739209758.9317453;-38.13080360867914
1739209758.9317489;-45.120503652039325
1739209758.9317522;-45.120503652039325
1739209758.9317555;-38.13080360867914
1739209758.9317589;-45.120503652039325
1739209758.9317622;-38.13080360867914
1739209758.9317658;-38.13080360867914
1739209758.9317691;-45.120503652039325
1739209758.9317725;-33.981070128970906
1739209758.931776;-45.120503652039325
1739209758.9317794;-38.13080360867914
1739209758.9317827;-35.57807855764607
1739209758.931786;-33.981070128970906
1739209758.9317894;-45.120503652039325
1739209758.931793;-45.120503652039325
1739209758.9317963;-38.13080360867914
1739209758.9317997;-38.13080360867914
1739209758.9318032;-45.120503652039325
1739209758.9318066;-38.13080360867914
1739209758.93181;-38.13080360867914
1739209758.9318132;-33.981070128970906
1739209758.9318166;-45.120503652039325
1739209758.9318202;-38.13080360867914
1739209758.9318235;-35.57807855764607
1739209758.9318268;-33.981070128970906
1739209758.9318304;-45.120503652039325
1739209758.9318337;-45.120503652039325
1739209758.931837;-38.13080360867914
1739209758.9318404;-33.981070128970906
1739209758.9318438;-45.120503652039325
1739209758.9318473;-38.13080360867914
1739209758.9318507;-38.13080360867914
1739209758.931854;-45.120503652039325
1739209758.9318576;-45.120503652039325
1739209758.931861;-45.120503652039325
1739209758.9318643;-35.57807855764607
1739209758.9318676;-31.141103565318915
1739209758.931871;-38.13080360867914
1739209758.9318745;-45.120503652039325
1739209758.9318779;-32.816014438256545
1739209758.9318812;-33.981070128970906
1739209758.9318848;-45.120503652039325
1739209758.931888;-38.13080360867914
1739209758.9318914;-38.13080360867914
1739209758.9318948;-30.49652367304973
1739209758.931898;-38.13080360867914
1739209758.9319017;-38.13080360867914
1739209758.931905;-33.981070128970906
1739209758.9319084;-45.120503652039325
1739209758.931912;-45.120503652039325
1739209758.9319153;-38.13080360867914
1739209758.9319186;-35.57807855764607
1739209758.931922;-38.13080360867914
1739209758.9319253;-38.13080360867914
1739209758.9319289;-38.13080360867914
1739209758.9319322;-45.120503652039325
1739209758.9319355;-38.13080360867914
1739209758.9319391;-38.13080360867914
1739209758.9319425;-38.13080360867914
1739209758.9319458;-45.120503652039325
1739209758.9319491;-31.141103565318915
1739209758.9319525;-33.981070128970906
1739209758.931956;-38.13080360867914
1739209758.9319594;-45.120503652039325
1739209758.9319627;-38.13080360867914
1739209758.9319663;-45.120503652039325
1739209758.9319696;-45.120503652039325
1739209758.931973;-33.981070128970906
1739209758.9319763;-38.13080360867914
1739209758.9319797;-33.981070128970956
1739209758.9319832;-38.13080360867914
1739209758.9319866;-38.13080360867914
1739209758.93199;-45.120503652039325
1739209758.9319935;-35.57807855764607
1739209758.9319968;-45.120503652039325
1739209758.9320002;-45.120503652039325
1739209758.9320035;-33.981070128970906
1739209758.9320068;-28.992665084841942
1739209758.9320104;-45.120503652039325
1739209758.9320138;-38.13080360867914
1739209758.932017;-38.13080360867914
1739209758.9320207;-45.120503652039325
1739209758.932024;-38.13080360867914
1739209758.9320273;-35.57807855764607
1739209758.9320307;-38.13080360867914
1739209758.932034;-45.120503652039325
1739209758.9320376;-38.13080360867914
1739209758.932041;-38.13080360867914
1739209758.9320443;-35.57807855764607
1739209758.9320478;-38.13080360867914
1739209758.9320512;-45.120503652039325
1739209758.9320545;-38.13080360867914
1739209758.9320579;-45.120503652039325
1739209758.9320612;-45.120503652039325
1739209758.9320648;-45.120503652039325
1739209758.932068;-35.57807855764607
1739209758.9320714;-45.120503652039325
1739209758.932075;-38.13080360867914
1739209758.9320784;-35.57807855764607
1739209758.9320817;-45.120503652039325
1739209758.932085;-38.13080360867914
1739209758.9320884;-38.13080360867914
1739209758.932092;-33.981070128970906
1739209758.9320953;-33.981070128970906
1739209758.9320986;-45.120503652039325
1739209758.9321022;-45.120503652039325
1739209758.9321055;-45.120503652039325
1739209758.9321089;-45.120503652039325
1739209758.9321122;-45.120503652039325
1739209758.9321156;-38.13080360867914
1739209758.9321191;-38.13080360867914
1739209758.9321225;-38.13080360867914
1739209758.9321258;-38.13080360867914
1739209758.9321294;-32.816014438256545
1739209758.9321327;-38.13080360867914
1739209758.932136;-45.120503652039325
1739209758.9321394;-45.120503652039325
1739209758.9321427;-32.816014438256545
1739209758.9321463;-35.57807855764607
1739209758.9321496;-45.120503652039325
1739209758.932153;-45.120503652039325
1739209758.9321566;-38.13080360867914
1739209758.93216;-33.981070128970906
1739209758.9321632;-45.120503652039325
1739209758.9321666;-38.13080360867914
1739209758.93217;-38.13080360867914
1739209758.9321735;-45.120503652039325
1739209758.9321768;-45.120503652039325
1739209758.9321802;-35.57807855764607
1739209758.9321837;-35.57807855764607
1739209758.932187;-45.120503652039325
1739209758.9321904;-45.120503652039325
1739209758.9321938;-45.120503652039325
1739209758.932197;-30.49652367304973
1739209758.9322007;-30.49652367304973
1739209758.932204;-45.120503652039325
1739209758.9322073;-38.13080360867914
1739209758.932211;-35.57807855764607
1739209758.9322143;-33.981070128970906
1739209758.9322176;-45.120503652039325
1739209758.932221;-38.13080360867914
1739209758.9322243;-45.120503652039325
1739209758.9322278;-45.120503652039325
1739209758.9322312;-38.13080360867914
1739209758.9322345;-38.13080360867914
1739209758.932238;-45.120503652039325
1739209758.9322414;-45.120503652039325
1739209758.9322448;-38.13080360867914
1739209758.932248;-38.13080360867914
1739209758.9322515;-45.120503652039325
1739209758.932255;-45.120503652039325
1739209758.9322584;-38.13080360867914
1739209758.9322617;-38.13080360867914
1739209758.9322653;-38.13080360867914
1739209758.9322686;-38.13080360867914
1739209758.932272;-45.120503652039325
1739209758.9322753;-45.120503652039325
1739209758.9322786;-45.120503652039325
1739209758.9322822;-35.57807855764607
1739209758.9322855;-35.57807855764607
1739209758.932289;-38.13080360867914
1739209758.9322925;-45.120503652039325
1739209758.9322958;-45.120503652039325
1739209758.9322991;-35.57807855764607
1739209758.9323025;-38.13080360867914
1739209758.9323058;-45.120503652039325
1739209758.9323094;-32.816014438256545
1739209758.9323127;-38.13080360867914
1739209758.932316;-38.13080360867914
1739209758.9323196;-38.13080360867914
1739209758.932323;-38.13080360867914
1739209758.9323263;-35.57807855764607
1739209758.9323297;-45.120503652039325
1739209758.932333;-33.981070128970906
1739209758.9323366;-27.267205301931607
1739209758.93234;-45.120503652039325
1739209758.9323432;-45.120503652039325
1739209758.9323468;-38.13080360867914
1739209758.9323502;-33.981070128970906
1739209758.9323535;-45.120503652039325
1739209758.9323568;-38.13080360867914
1739209758.9323602;-45.120503652039325
1739209758.9323637;-35.57807855764607
1739209758.932367;-45.120503652039325
1739209758.9323704;-45.120503652039325
1739209758.932374;-45.120503652039325
1739209758.9323773;-38.13080360867914
1739209758.9323807;-45.120503652039325
1739209758.932384;-45.120503652039325
1739209758.9323874;-38.13080360867914
1739209758.932391;-33.981070128970906
1739209758.9323943;-45.120503652039325
1739209758.9323976;-45.120503652039325
1739209758.9324012;-38.13080360867914
1739209758.9324045;-38.13080360867914
1739209758.9324079;-45.120503652039325
1739209758.9324112;-38.13080360867914
1739209758.9324145;-38.13080360867914
1739209758.932418;-28.992665084841942
1739209758.9324214;-45.120503652039325
1739209758.9324248;-38.13080360867914
1739209758.9324284;-35.57807855764607
1739209758.9324317;-33.981070128970906
1739209758.932435;-45.120503652039325
1739209758.9324384;-45.120503652039325
1739209758.9324417;-45.120503652039325
1739209758.9324453;-31.14110356531892
1739209758.9324486;-38.13080360867914
1739209758.932452;-45.120503652039325
1739209758.9324555;-45.120503652039325
1739209758.9324589;-38.13080360867914
1739209758.9324622;-45.120503652039325
1739209758.9324656;-45.120503652039325
1739209758.932469;-45.120503652039325
1739209758.9324725;-27.877744956031414
1739209758.9324758;-38.13080360867914
1739209758.9324791;-38.13080360867914
1739209758.9324827;-45.120503652039325
1739209758.932486;-35.57807855764607
1739209758.9324894;-38.13080360867914
1739209758.9324927;-38.13080360867914
1739209758.932496;-38.13080360867914
1739209758.9324996;-33.981070128970906
1739209758.932503;-38.13080360867914
1739209758.9325063;-45.120503652039325
1739209758.93251;-38.13080360867914
1739209758.9325132;-45.120503652039325
1739209758.9325166;-45.120503652039325
1739209758.93252;-45.120503652039325
1739209758.9325233;-38.13080360867914
1739209758.9325268;-45.120503652039325
1739209758.9325302;-45.120503652039325
1739209758.9325335;-45.120503652039325
1739209758.932537;-35.57807855764607
1739209758.9325404;-38.13080360867914
1739209758.9325438;-45.120503652039325
1739209758.932547;-45.120503652039325
1739209758.9325504;-38.13080360867914
1739209758.932554;-33.981070128970906
1739209758.9325573;-45.120503652039325
1739209758.9325607;-33.981070128970906
1739209758.9325643;-38.13080360867914
1739209758.9325676;-38.13080360867914
1739209758.932571;-35.57807855764607
1739209758.9325743;-38.13080360867914
1739209758.9325776;-38.13080360867914
1739209758.9325812;-33.981070128970906
1739209758.9325845;-45.120503652039325
1739209758.9325879;-45.120503652039325
1739209758.9325914;-38.13080360867914
1739209758.9325948;-38.13080360867914
1739209758.932598;-45.120503652039325
1739209758.9326015;-38.13080360867914
1739209758.9326048;-45.120503652039325
1739209758.9326084;-38.13080360867914
1739209758.9326117;-45.120503652039325
1739209758.932615;-45.120503652039325
1739209758.9326186;-33.981070128970906
1739209758.932622;-33.981070128970906
1739209758.9326253;-32.816014438256545
1739209758.9326286;-38.13080360867914
1739209758.932632;-45.120503652039325
1739209758.9326355;-33.981070128970906
1739209758.932639;-38.13080360867914
1739209758.9326422;-45.120503652039325
1739209758.9326458;-32.816014438256545
1739209758.9326491;-45.120503652039325
1739209758.9326525;-45.120503652039325
1739209758.9326558;-45.120503652039325
1739209758.9326591;-45.120503652039325
1739209758.9326627;-38.13080360867914
1739209758.932666;-45.120503652039325
1739209758.9326694;-45.120503652039325
1739209758.932673;-38.13080360867914
1739209758.9326763;-35.57807855764607
1739209758.9326797;-45.120503652039325
1739209758.9326854;-45.120503652039325
1739209758.9326909;-45.120503652039325
1739209758.9326966;-45.120503652039325
1739209758.9327023;-35.57807855764607
1739209758.9327078;-35.57807855764607
1739209758.9327135;-45.120503652039325
1739209758.9327192;-45.120503652039325
1739209758.9327247;-38.13080360867914
1739209758.9327304;-45.120503652039325
1739209758.9327362;-45.120503652039325
1739209758.9327416;-33.981070128970906
1739209758.9327474;-45.120503652039325
1739209758.932753;-45.120503652039325
1739209758.9327586;-45.120503652039325
1739209758.9327643;-38.13080360867914
1739209758.93277;-45.120503652039325
1739209758.9327755;-45.120503652039325
1739209758.9327812;-38.13080360867914
1739209758.932787;-45.120503652039325
1739209758.9327924;-38.13080360867914
1739209758.9327981;-38.13080360867914
1739209758.9328039;-45.120503652039325
1739209758.9328094;-38.13080360867914
1739209758.932815;-32.816014438256545
1739209758.9328208;-38.13080360867914
1739209758.9328263;-45.120503652039325
1739209758.932832;-45.120503652039325
1739209758.9328377;-29.438486411369333
1739209758.9328432;-32.816014438256545
1739209758.932849;-45.120503652039325
1739209758.9328547;-45.120503652039325
1739209758.9328601;-45.120503652039325
1739209758.9328659;-38.13080360867914
1739209758.9328716;-45.120503652039325
1739209758.932877;-38.13080360867914
1739209758.9328828;-45.120503652039325
1739209758.9328885;-45.120503652039325
1739209758.932894;-45.120503652039325
1739209758.9328997;-38.13080360867914
1739209758.9329054;-38.13080360867914
1739209758.932911;-38.13080360867914
1739209758.9329166;-45.120503652039325
1739209758.9329224;-45.120503652039325
1739209758.9329278;-27.8777449560314
1739209758.9329336;-28.58837851428586
1739209758.9329393;-45.120503652039325
1739209758.9329448;-38.13080360867914
1739209758.9329505;-32.816014438256545
1739209758.9329562;-33.981070128970906
1739209758.9329617;-45.120503652039325
1739209758.9329674;-45.120503652039325
1739209758.9329731;-45.120503652039325
1739209758.9329786;-45.120503652039325
1739209758.9329844;-45.120503652039325
1739209758.93299;-45.120503652039325
1739209758.9329956;-45.120503652039325
1739209758.9330013;-45.120503652039325
1739209758.933007;-45.120503652039325
1739209758.9330125;-38.13080360867914
1739209758.9330182;-32.816014438256545
1739209758.933024;-38.13080360867914
1739209758.9330294;-45.120503652039325
1739209758.9330351;-38.13080360867914
1739209758.9330409;-35.57807855764607
1739209758.9330463;-38.13080360867914
1739209758.933052;-45.120503652039325
1739209758.9330578;-45.120503652039325
1739209758.9330633;-33.981070128970906
1739209758.933069;-32.816014438256545
1739209758.9330747;-35.57807855764607
1739209758.9330802;-38.13080360867914
1739209758.933086;-38.13080360867914
1739209758.9330916;-38.13080360867914
1739209758.9330971;-45.120503652039325
1739209758.9331028;-45.120503652039325
1739209758.9331086;-45.120503652039325
1739209758.933114;-35.57807855764607
1739209758.9331198;-38.13080360867914
1739209758.9331255;-38.13080360867914
1739209758.933131;-45.120503652039325
1739209758.9331367;-38.13080360867914
1739209758.9331424;-45.120503652039325
1739209758.933148;-38.13080360867914
1739209758.9331536;-35.57807855764607
1739209758.9331594;-31.141103565318915
1739209758.9331648;-38.13080360867914
1739209758.9331706;-45.120503652039325
1739209758.9331763;-35.57807855764607
1739209758.9331818;-38.13080360867914
1739209758.9331875;-38.13080360867914
1739209758.9331932;-35.57807855764607
1739209758.9331987;-45.120503652039325
1739209758.9332044;-38.13080360867914
1739209758.9332101;-35.57807855764607
1739209758.9332156;-38.13080360867914
1739209758.9332213;-45.120503652039325
1739209758.933227;-38.13080360867914
1739209758.9332325;-45.120503652039325
1739209758.9332383;-45.120503652039325
1739209758.933244;-45.120503652039325
1739209758.9332495;-38.13080360867914
1739209758.9332552;-45.120503652039325
1739209758.933261;-38.13080360867914
1739209758.9332664;-38.13080360867914
1739209758.9332721;-45.120503652039325
1739209758.9332778;-38.13080360867914
1739209758.9332833;-45.120503652039325
1739209758.933289;-45.120503652039325
1739209758.9332948;-38.13080360867914
1739209758.9333003;-45.120503652039325
1739209758.933306;-45.120503652039325
1739209758.9333117;-45.120503652039325
1739209758.9333172;-35.57807855764607
1739209758.933323;-38.13080360867914
1739209758.9333286;-45.120503652039325
1739209758.933334;-38.13080360867914
1739209758.9333398;-38.13080360867914
1739209758.9333456;-45.120503652039325
1739209758.933351;-45.120503652039325
1739209758.9333568;-45.120503652039325
1739209758.9333625;-45.120503652039325
1739209758.933368;-38.13080360867914
1739209758.9333737;-35.57807855764607
1739209758.9333794;-38.13080360867914
1739209758.933385;-35.57807855764607
1739209758.9333906;-38.13080360867914
1739209758.9333963;-45.120503652039325
1739209758.933402;-45.120503652039325
1739209758.9334075;-32.816014438256545
1739209758.9334133;-38.13080360867914
1739209758.933419;-45.120503652039325
1739209758.9334245;-38.13080360867914
1739209758.9334302;-38.13080360867914
1739209758.933436;-35.57807855764607
1739209758.9334414;-38.13080360867914
1739209758.9334471;-38.13080360867914
1739209758.9334528;-38.13080360867914
1739209758.9334583;-45.120503652039325
1739209758.933464;-38.13080360867914
1739209758.9334698;-32.816014438256545
1739209758.9334753;-38.13080360867914
1739209758.933481;-38.13080360867914
1739209758.9334867;-38.13080360867914
1739209758.9334922;-35.57807855764607
1739209758.933498;-45.120503652039325
1739209758.9335036;-38.13080360867914
1739209758.933509;-38.13080360867914
1739209758.9335148;-38.13080360867914
1739209758.9335206;-35.57807855764607
1739209758.933526;-33.981070128970906
1739209758.9335318;-45.120503652039325
1739209758.9335375;-35.57807855764607
1739209758.933543;-35.57807855764607
1739209758.9335487;-32.816014438256545
1739209758.9335544;-38.13080360867914
1739209758.93356;-45.120503652039325
1739209758.9335656;-45.120503652039325
1739209758.9335713;-38.13080360867914
1739209758.9335768;-38.13080360867914
1739209758.9335825;-45.120503652039325
1739209758.9335883;-45.120503652039325
1739209758.9335938;-45.120503652039325
1739209758.9335995;-45.120503652039325
1739209758.9336052;-45.120503652039325
1739209758.9336107;-45.120503652039325
1739209758.9336164;-38.13080360867914
1739209758.9336221;-38.13080360867914
1739209758.9336276;-45.120503652039325
1739209758.9336333;-33.981070128970906
1739209758.933639;-38.13080360867914
1739209758.9336445;-45.120503652039325
1739209758.9336503;-45.120503652039325
1739209758.933656;-35.57807855764607
1739209758.9336615;-30.49652367304973
1739209758.9336672;-45.120503652039325
1739209758.933673;-45.120503652039325
1739209758.9336784;-45.120503652039325
1739209758.933684;-35.57807855764607
1739209758.9336898;-38.13080360867914
1739209758.9336953;-45.120503652039325
1739209758.933701;-45.120503652039325
1739209758.9337068;-38.13080360867914
1739209758.9337122;-33.981070128970906
1739209758.933718;-45.120503652039325
1739209758.9337237;-45.120503652039325
1739209758.9337292;-45.120503652039325
1739209758.933735;-38.13080360867914
1739209758.9337406;-35.57807855764607
1739209758.933746;-35.57807855764607
1739209758.9337518;-32.816014438256545
1739209758.9337575;-45.120503652039325
1739209758.933763;-45.120503652039325
1739209758.9337687;-45.120503652039325
1739209758.9337745;-38.13080360867914
1739209758.93378;-45.120503652039325
1739209758.9337857;-45.120503652039325
1739209758.9337914;-45.120503652039325
1739209758.933797;-38.13080360867914
1739209758.9338026;-45.120503652039325
1739209758.9338083;-45.120503652039325
1739209758.9338138;-45.120503652039325
1739209758.9338195;-45.120503652039325
1739209758.9338253;-38.13080360867914
1739209758.9338307;-45.120503652039325
1739209758.9338365;-45.120503652039325
1739209758.9338422;-45.120503652039325
1739209758.9338477;-45.120503652039325
1739209758.9338534;-45.120503652039325
1739209758.933859;-38.13080360867914
1739209758.9338646;-45.120503652039325
1739209758.9338703;-45.120503652039325
1739209758.933876;-45.120503652039325
1739209758.9338815;-45.120503652039325
1739209758.9338872;-31.141103565318893
1739209758.933893;-33.981070128970906
1739209758.9338984;-45.120503652039325
1739209758.9339042;-45.120503652039325
1739209758.93391;-35.57807855764607
1739209758.9339154;-45.120503652039325
1739209758.933921;-45.120503652039325
1739209758.9339268;-35.57807855764607
1739209758.9339323;-45.120503652039325
1739209758.933938;-45.120503652039325
1739209758.9339437;-45.120503652039325
1739209758.9339492;-45.120503652039325
1739209758.933955;-45.120503652039325
1739209758.9339607;-38.13080360867914
1739209758.9339662;-45.120503652039325
1739209758.933972;-45.120503652039325
1739209758.9339776;-30.49652367304973
1739209758.933983;-32.816014438256545
1739209758.9339888;-45.120503652039325
1739209758.9339945;-38.13080360867914
1739209758.934;-33.981070128970906
1739209758.9340057;-45.120503652039325
1739209758.9340115;-45.120503652039325
1739209758.934017;-38.13080360867914
1739209758.9340227;-45.120503652039325
1739209758.9340284;-38.13080360867914
1739209758.9340339;-45.120503652039325
1739209758.9340396;-45.120503652039325
1739209758.9340453;-33.981070128970906
1739209758.9340508;-33.981070128970906
1739209758.9340565;-45.120503652039325
1739209758.9340622;-33.981070128970906
1739209758.9340677;-45.120503652039325
1739209758.9340734;-45.120503652039325
1739209758.9340792;-38.13080360867914
1739209758.9340847;-38.13080360867914
1739209758.9340904;-45.120503652039325
1739209758.934096;-38.13080360867914
1739209758.9341016;-45.120503652039325
1739209758.9341073;-45.120503652039325
1739209758.934113;-32.816014438256545
1739209758.9341185;-32.816014438256545
1739209758.9341242;-45.120503652039325
1739209758.93413;-45.120503652039325
1739209758.9341354;-32.816014438256545
1739209758.9341412;-38.13080360867914
1739209758.934147;-38.13080360867914
1739209758.9341524;-38.13080360867914
1739209758.934158;-45.120503652039325
1739209758.9341638;-45.120503652039325
1739209758.9341693;-45.120503652039325
1739209758.934175;-38.13080360867914
1739209758.9341807;-45.120503652039325
1739209758.9341862;-45.120503652039325
1739209758.934192;-38.13080360867914
1739209758.9341977;-45.120503652039325
1739209758.9342031;-38.13080360867914
1739209758.9342089;-35.57807855764607
1739209758.9342146;-38.13080360867914
1739209758.93422;-38.13080360867914
1739209758.9342258;-45.120503652039325
1739209758.9342315;-33.981070128970906
1739209758.934237;-35.57807855764607
1739209758.9342427;-33.981070128970906
1739209758.9342484;-45.120503652039325
1739209758.934254;-38.13080360867914
1739209758.9342597;-35.57807855764607
1739209758.9342654;-38.13080360867914
1739209758.9342709;-45.120503652039325
1739209758.9342766;-45.120503652039325
1739209758.9342823;-38.13080360867914
1739209758.9342878;-38.13080360867914
1739209758.9342935;-45.120503652039325
1739209758.9342992;-38.13080360867914
1739209758.9343047;-35.57807855764607
1739209758.9343104;-45.120503652039325
1739209758.9343162;-45.120503652039325
1739209758.9343216;-38.13080360867914
1739209758.9343274;-38.13080360867914
1739209758.934333;-33.981070128970906
1739209758.9343386;-45.120503652039325
1739209758.9343443;-38.13080360867914
1739209758.93435;-35.57807855764607
1739209758.9343555;-35.57807855764607
1739209758.9343612;-35.57807855764607
1739209758.934367;-38.13080360867914
1739209758.9343724;-38.13080360867914
1739209758.9343781;-45.120503652039325
1739209758.9343839;-45.120503652039325
1739209758.9343894;-45.120503652039325
1739209758.934395;-38.13080360867914
1739209758.9344008;-38.13080360867914
1739209758.9344063;-45.120503652039325
1739209758.934412;-38.13080360867914
1739209758.9344177;-38.13080360867914
1739209758.9344232;-38.13080360867914
1739209758.934429;-38.13080360867914
1739209758.9344347;-33.981070128970906
1739209758.9344401;-38.13080360867914
1739209758.9344459;-38.13080360867914
1739209758.9344516;-35.57807855764607
1739209758.934457;-33.981070128970906
1739209758.9344628;-33.981070128970906
1739209758.9344685;-38.13080360867914
1739209758.934474;-45.120503652039325
1739209758.9344797;-38.13080360867914
1739209758.9344854;-45.120503652039325
1739209758.934491;-45.120503652039325
1739209758.9344966;-45.120503652039325
1739209758.9345024;-45.120503652039325
1739209758.9345078;-45.120503652039325
1739209758.9345136;-45.120503652039325
1739209758.9345193;-45.120503652039325
1739209758.9345248;-45.120503652039325
1739209758.9345305;-45.120503652039325
1739209758.9345362;-38.13080360867914
1739209758.9345417;-38.13080360867914
1739209758.9345474;-38.13080360867914
1739209758.9345531;-30.49652367304973
1739209758.9345586;-38.13080360867914
1739209758.9345644;-45.120503652039325
1739209758.93457;-33.981070128970906
1739209758.9345756;-31.141103565318915
1739209758.9345813;-45.120503652039325
1739209758.934587;-45.120503652039325
1739209758.9345925;-38.13080360867914
1739209758.9345982;-35.57807855764607
1739209758.934604;-38.13080360867914
1739209758.9346094;-38.13080360867914
1739209758.9346151;-45.120503652039325
1739209758.9346209;-35.57807855764607
1739209758.9346263;-35.57807855764607
1739209758.934632;-45.120503652039325
1739209758.9346378;-45.120503652039325
1739209758.9346433;-35.57807855764607
1739209758.934649;-35.57807855764607
1739209758.9346547;-45.120503652039325
1739209758.9346602;-33.981070128970906
1739209758.934666;-30.49652367304973
1739209758.9346716;-35.57807855764607
1739209758.9346771;-35.57807855764607
1739209758.9346828;-35.57807855764607
1739209758.9346886;-38.13080360867914
1739209758.934694;-38.13080360867914
1739209758.9346998;-38.13080360867914
1739209758.9347055;-38.13080360867914
1739209758.934711;-45.120503652039325
1739209758.9347167;-38.13080360867914
1739209758.9347224;-38.13080360867914
1739209758.934728;-45.120503652039325
1739209758.9347336;-45.120503652039325
1739209758.9347394;-38.13080360867914
1739209758.9347448;-38.13080360867914
1739209758.9347506;-45.120503652039325
1739209758.9347563;-38.13080360867914
1739209758.9347618;-33.981070128970906
1739209758.9347675;-33.981070128970906
1739209758.9347732;-45.120503652039325
1739209758.9347787;-38.13080360867914
1739209758.9347844;-35.57807855764607
1739209758.9347901;-38.13080360867914
1739209758.9347956;-32.816014438256545
1739209758.9348013;-26.487275050834715
1739209758.934807;-38.13080360867914
1739209758.9348125;-32.816014438256545
1739209758.9348183;-33.981070128970906
1739209758.934824;-45.120503652039325
1739209758.9348295;-45.120503652039325
1739209758.9348352;-31.141103565318893
1739209758.934841;-38.13080360867914
1739209758.9348464;-38.13080360867914
1739209758.9348521;-38.13080360867914
1739209758.9348578;-35.57807855764607
1739209758.9348636;-45.120503652039325
1739209758.934869;-45.120503652039325
1739209758.9348748;-38.13080360867914
1739209758.9348805;-45.120503652039325
1739209758.934886;-38.13080360867914
1739209758.9348917;-35.57807855764607
1739209758.9348974;-38.13080360867914
1739209758.934903;-45.120503652039325
1739209758.9349086;-38.13080360867914
1739209758.9349144;-45.120503652039325
1739209758.9349198;-45.120503652039325
1739209758.9349256;-45.120503652039325
1739209758.9349313;-45.120503652039325
1739209758.9349368;-35.57807855764607
1739209758.9349425;-38.13080360867914
1739209758.9349482;-38.13080360867914
1739209758.9349537;-38.13080360867914
1739209758.9349594;-35.57807855764607
1739209758.9349651;-33.981070128970906
1739209758.9349706;-33.981070128970906
1739209758.9349763;-45.120503652039325
1739209758.934982;-45.120503652039325
1739209758.9349875;-45.120503652039325
1739209758.9349933;-45.120503652039325
1739209758.934999;-38.13080360867914
1739209758.9350045;-45.120503652039325
1739209758.9350102;-33.981070128970906
1739209758.935016;-45.120503652039325
1739209758.9350214;-38.13080360867914
1739209758.9350271;-32.816014438256545
1739209758.9350328;-38.13080360867914
1739209758.9350383;-38.13080360867914
1739209758.935044;-33.981070128970906
1739209758.9350498;-45.120503652039325
1739209758.9350553;-38.13080360867914
1739209758.935061;-45.120503652039325
1739209758.9350667;-45.120503652039325
1739209758.9350722;-45.120503652039325
1739209758.935078;-45.120503652039325
1739209758.9350836;-35.57807855764607
1739209758.935089;-38.13080360867914
1739209758.9350948;-38.13080360867914
1739209758.9351006;-38.13080360867914
1739209758.935106;-32.816014438256545
1739209758.9351118;-38.13080360867914
1739209758.9351175;-45.120503652039325
1739209758.935123;-38.13080360867914
1739209758.9351287;-38.13080360867914
1739209758.9351344;-45.120503652039325
1739209758.93514;-45.120503652039325
1739209758.9351456;-38.13080360867914
1739209758.9351513;-38.13080360867914
1739209758.9351568;-38.13080360867914
1739209758.9351625;-45.120503652039325
1739209758.9351683;-38.13080360867914
1739209758.9351737;-35.57807855764607
1739209758.9351795;-38.13080360867914
1739209758.9351852;-38.13080360867914
1739209758.9351907;-45.120503652039325
1739209758.9351964;-45.120503652039325
1739209758.9352021;-38.13080360867914
1739209758.9352076;-45.120503652039325
1739209758.9352133;-33.981070128970906
1739209758.935219;-45.120503652039325
1739209758.9352245;-33.981070128970906
1739209758.9352303;-45.120503652039325
1739209758.935236;-45.120503652039325
1739209758.9352415;-38.13080360867914
1739209758.9352472;-45.120503652039325
1739209758.935253;-45.120503652039325
1739209758.9352584;-33.981070128970906
1739209758.935264;-32.816014438256545
1739209758.9352698;-38.13080360867914
1739209758.9352753;-45.120503652039325
1739209758.935281;-38.13080360867914
1739209758.9352868;-38.13080360867914
1739209758.9352922;-38.13080360867914
1739209758.935298;-45.120503652039325
1739209758.9353037;-38.13080360867914
1739209758.9353092;-35.57807855764607
1739209758.935315;-38.13080360867914
1739209758.9353206;-45.120503652039325
1739209758.935326;-38.13080360867914
1739209758.9353318;-38.13080360867914
1739209758.9353375;-38.13080360867914
1739209758.935343;-45.120503652039325
1739209758.9353487;-45.120503652039325
1739209758.9353545;-38.13080360867914
1739209758.93536;-45.120503652039325
1739209758.9353657;-45.120503652039325
1739209758.9353714;-38.13080360867914
1739209758.935377;-32.816014438256545
1739209758.9353826;-38.13080360867914
1739209758.9353883;-45.120503652039325
1739209758.9353938;-38.13080360867914
1739209758.9353995;-45.120503652039325
1739209758.9354053;-45.120503652039325
1739209758.9354107;-45.120503652039325
1739209758.9354165;-38.13080360867914
1739209758.9354222;-45.120503652039325
1739209758.9354277;-38.13080360867914
1739209758.9354334;-38.13080360867914
1739209758.935439;-28.58837851428586
