CAN Message; 0x1a7:00006f0c51ac3c35
1739209909.5675492;-38.13080360867914
1739209909.5675519;-45.120503652039325
1739209909.5675547;-38.13080360867914
1739209909.5675573;-45.120503652039325
1739209909.56756;-38.13080360867914
1739209909.5675626;-32.816014438256545
1739209909.5675652;-38.13080360867914
1739209909.5675678;-45.120503652039325
1739209909.5675704;-35.57807855764607
1739209909.567573;-35.57807855764607
1739209909.5675757;-38.13080360867914
1739209909.5675786;-38.13080360867914
1739209909.5675812;-38.13080360867914
1739209909.5675838;-38.13080360867914
1739209909.5675864;-38.13080360867914
1739209909.567589;-45.120503652039325
1739209909.5675917;-38.13080360867914
1739209909.5675943;-38.13080360867914
1739209909.567597;-38.13080360867914
1739209909.5675995;-45.120503652039325
1739209909.5676022;-35.57807855764607
1739209909.567605;-38.13080360867914
1739209909.5676076;-38.13080360867914
1739209909.5676103;-45.120503652039325
1739209909.567613;-38.13080360867914
1739209909.5676155;-35.57807855764607
1739209909.5676181;-35.57807855764607
1739209909.5676208;-38.13080360867914
1739209909.5676234;-45.120503652039325
1739209909.567626;-45.120503652039325
1739209909.5676289;-45.120503652039325
1739209909.5676315;-45.120503652039325
1739209909.567634;-45.120503652039325
1739209909.5676367;-45.120503652039325
1739209909.5676394;-38.13080360867914
1739209909.567642;-45.120503652039325
1739209909.5676446;-45.120503652039325
1739209909.5676472;-38.13080360867914
1739209909.5676498;-45.120503652039325
1739209909.5676527;-45.120503652039325
1739209909.5676553;-45.120503652039325
1739209909.567658;-35.57807855764607
1739209909.5676606;-38.13080360867914
1739209909.5676632;-45.120503652039325
1739209909.5676658;-38.13080360867914
1739209909.5676684;-35.57807855764607
1739209909.567671;-38.13080360867914
1739209909.5676737;-38.13080360867914
1739209909.5676765;-35.57807855764607
1739209909.5676792;-38.13080360867914
1739209909.5676818;-45.120503652039325
1739209909.5676844;-45.120503652039325
1739209909.567687;-38.13080360867914
1739209909.5676897;-45.120503652039325
1739209909.5676923;-38.13080360867914
1739209909.567695;-38.13080360867914
1739209909.5676975;-45.120503652039325
1739209909.5677004;-45.120503652039325
1739209909.567703;-45.120503652039325
1739209909.5677056;-45.120503652039325
1739209909.5677083;-38.13080360867914
1739209909.5677109;-45.120503652039325
1739209909.5677135;-31.141103565318893
1739209909.5677161;-45.120503652039325
1739209909.5677187;-45.120503652039325
1739209909.5677214;-38.13080360867914
1739209909.567724;-35.57807855764607
1739209909.5677269;-45.120503652039325
1739209909.5677295;-45.120503652039325
1739209909.567732;-45.120503652039325
1739209909.5677347;-45.120503652039325
1739209909.5677373;-38.13080360867914
1739209909.56774;-38.13080360867914
1739209909.5677426;-45.120503652039325
1739209909.5677452;-45.120503652039325
1739209909.5677478;-38.13080360867914
1739209909.5677507;-45.120503652039325
1739209909.5677533;-38.13080360867914
1739209909.567756;-45.120503652039325
1739209909.5677586;-45.120503652039325
1739209909.5677612;-45.120503652039325
1739209909.5677638;-38.13080360867914
1739209909.5677664;-38.13080360867914
1739209909.567769;-45.120503652039325
1739209909.5677717;-38.13080360867914
1739209909.5677745;-38.13080360867914
1739209909.5677772;-38.13080360867914
1739209909.5677798;-38.13080360867914
1739209909.5677824;-45.120503652039325
1739209909.567785;-45.120503652039325
1739209909.5677876;-45.120503652039325
1739209909.5677903;-38.13080360867914
1739209909.567793;-45.120503652039325
1739209909.5677955;-45.120503652039325
1739209909.5677984;-45.120503652039325
1739209909.567801;-45.120503652039325
1739209909.5678036;-45.120503652039325
1739209909.5678062;-45.120503652039325
1739209909.5678089;-32.816014438256545
1739209909.5678115;-38.13080360867914
1739209909.567814;-32.816014438256545
1739209909.5678167;-38.13080360867914
1739209909.5678194;-32.816014438256545
1739209909.567822;-38.13080360867914
1739209909.5678248;-35.57807855764607
1739209909.5678275;-38.13080360867914
1739209909.56783;-38.13080360867914
1739209909.5678327;-38.13080360867914
1739209909.5678353;-45.120503652039325
1739209909.567838;-38.13080360867914
1739209909.5678406;-38.13080360867914
1739209909.5678432;-45.120503652039325
1739209909.5678458;-38.13080360867914
1739209909.5678487;-38.13080360867914
1739209909.5678513;-38.13080360867914
1739209909.567854;-45.120503652039325
1739209909.5678566;-45.120503652039325
1739209909.5678592;-38.13080360867914
1739209909.5678618;-27.8777449560314
1739209909.5678644;-33.981070128970906
1739209909.567867;-45.120503652039325
1739209909.5678697;-45.120503652039325
1739209909.5678725;-38.13080360867914
1739209909.5678751;-45.120503652039325
1739209909.5678778;-45.120503652039325
1739209909.5678804;-38.13080360867914
1739209909.567883;-38.13080360867914
1739209909.5678856;-38.13080360867914
1739209909.5678883;-38.13080360867914
1739209909.567891;-38.13080360867914
1739209909.5678935;-38.13080360867914
1739209909.5678964;-45.120503652039325
1739209909.567899;-38.13080360867914
1739209909.5679016;-45.120503652039325
1739209909.5679042;-30.49652367304973
1739209909.5679069;-31.141103565318893
1739209909.5679095;-45.120503652039325
1739209909.567912;-38.13080360867914
1739209909.5679147;-38.13080360867914
1739209909.5679173;-38.13080360867914
1739209909.5679202;-38.13080360867914
1739209909.5679228;-38.13080360867914
1739209909.5679255;-45.120503652039325
1739209909.567928;-38.13080360867914
1739209909.5679307;-35.57807855764607
1739209909.5679333;-38.13080360867914
1739209909.567936;-45.120503652039325
1739209909.5679386;-38.13080360867914
1739209909.5679412;-35.57807855764607
1739209909.5679438;-45.120503652039325
1739209909.5679467;-45.120503652039325
1739209909.5679493;-38.13080360867914
1739209909.567952;-45.120503652039325
1739209909.5679545;-45.120503652039325
1739209909.5679572;-45.120503652039325
1739209909.5679598;-38.13080360867914
1739209909.5679624;-38.13080360867914
1739209909.567965;-45.120503652039325
1739209909.5679677;-38.13080360867914
1739209909.5679705;-33.981070128970906
1739209909.5679731;-38.13080360867914
1739209909.5679758;-38.13080360867914
1739209909.5679784;-38.13080360867914
1739209909.567981;-38.13080360867914
1739209909.5679836;-38.13080360867914
1739209909.5679862;-33.981070128970906
1739209909.5679889;-38.13080360867914
1739209909.5679915;-31.14110356531892
1739209909.5679944;-33.981070128970906
1739209909.567997;-38.13080360867914
1739209909.5679996;-45.120503652039325
1739209909.5680022;-38.13080360867914
1739209909.5680048;-33.981070128970906
1739209909.5680075;-38.13080360867914
1739209909.56801;-33.981070128970906
1739209909.5680127;-27.267205301931607
1739209909.5680153;-45.120503652039325
1739209909.5680182;-45.120503652039325
1739209909.5680208;-38.13080360867914
1739209909.5680234;-35.57807855764607
1739209909.568026;-38.13080360867914
1739209909.5680287;-38.13080360867914
1739209909.5680313;-38.13080360867914
1739209909.568034;-33.981070128970906
1739209909.5680366;-38.13080360867914
1739209909.5680392;-38.13080360867914
1739209909.5680418;-38.13080360867914
1739209909.5680447;-45.120503652039325
1739209909.5680473;-45.120503652039325
1739209909.56805;-45.120503652039325
1739209909.5680525;-38.13080360867914
1739209909.5680552;-31.141103565318915
1739209909.5680578;-45.120503652039325
1739209909.5680604;-45.120503652039325
1739209909.568063;-45.120503652039325
1739209909.5680656;-38.13080360867914
1739209909.5680685;-35.57807855764607
1739209909.5680711;-38.13080360867914
1739209909.5680737;-38.13080360867914
1739209909.5680764;-38.13080360867914
1739209909.568079;-45.120503652039325
1739209909.5680816;-45.120503652039325
1739209909.5680842;-45.120503652039325
1739209909.5680869;-45.120503652039325
1739209909.5680895;-45.120503652039325
1739209909.5680923;-45.120503652039325
1739209909.568095;-38.13080360867914
1739209909.5680976;-38.13080360867914
1739209909.5681002;-45.120503652039325
1739209909.5681028;-38.13080360867914
1739209909.5681055;-45.120503652039325
1739209909.568108;-38.13080360867914
1739209909.5681107;-45.120503652039325
1739209909.5681133;-45.120503652039325
1739209909.5681162;-45.120503652039325
1739209909.5681188;-38.13080360867914
1739209909.5681214;-45.120503652039325
1739209909.568124;-38.13080360867914
1739209909.5681267;-45.120503652039325
1739209909.5681293;-45.120503652039325
1739209909.568132;-38.13080360867914
1739209909.5681345;-38.13080360867914
1739209909.5681372;-35.57807855764607
1739209909.5681398;-33.981070128970906
1739209909.5681427;-45.120503652039325
1739209909.5681453;-38.13080360867914
1739209909.568148;-45.120503652039325
1739209909.5681505;-38.13080360867914
1739209909.5681531;-45.120503652039325
1739209909.5681558;-38.13080360867914
1739209909.5681584;-45.120503652039325
1739209909.568161;-38.13080360867914
1739209909.5681636;-35.57807855764607
1739209909.5681665;-38.13080360867914
1739209909.568169;-45.120503652039325
1739209909.5681717;-38.13080360867914
1739209909.5681744;-32.816014438256545
1739209909.568177;-45.120503652039325
1739209909.5681796;-45.120503652039325
1739209909.5681822;-38.13080360867914
1739209909.5681849;-35.57807855764607
1739209909.5681875;-38.13080360867914
1739209909.5681903;-45.120503652039325
1739209909.568193;-45.120503652039325
1739209909.5681956;-45.120503652039325
1739209909.5681982;-45.120503652039325
1739209909.5682008;-45.120503652039325
1739209909.5682034;-38.13080360867914
1739209909.568206;-45.120503652039325
1739209909.5682087;-45.120503652039325
1739209909.5682113;-38.13080360867914
1739209909.5682142;-32.816014438256545
1739209909.5682168;-38.13080360867914
1739209909.5682194;-45.120503652039325
1739209909.568222;-45.120503652039325
1739209909.5682247;-38.13080360867914
1739209909.5682273;-32.816014438256545
1739209909.56823;-38.13080360867914
1739209909.5682325;-35.57807855764607
1739209909.5682352;-38.13080360867914
1739209909.568238;-35.57807855764607
1739209909.5682406;-45.120503652039325
1739209909.5682433;-38.13080360867914
1739209909.568246;-38.13080360867914
1739209909.5682485;-45.120503652039325
1739209909.5682511;-45.120503652039325
1739209909.5682538;-45.120503652039325
1739209909.5682564;-45.120503652039325
1739209909.568259;-45.120503652039325
1739209909.5682616;-45.120503652039325
1739209909.5682645;-45.120503652039325
1739209909.568267;-45.120503652039325
1739209909.5682697;-35.57807855764607
1739209909.5682724;-38.13080360867914
1739209909.568275;-45.120503652039325
1739209909.5682776;-38.13080360867914
1739209909.5682802;-35.57807855764607
1739209909.5682828;-38.13080360867914
1739209909.5682855;-35.57807855764607
1739209909.5682883;-38.13080360867914
1739209909.568291;-45.120503652039325
1739209909.5682936;-45.120503652039325
1739209909.5682962;-45.120503652039325
1739209909.5682988;-45.120503652039325
1739209909.5683014;-45.120503652039325
1739209909.568304;-38.13080360867914
1739209909.5683067;-45.120503652039325
1739209909.5683093;-45.120503652039325
1739209909.5683122;-32.816014438256545
1739209909.5683148;-38.13080360867914
1739209909.5683174;-45.120503652039325
1739209909.56832;-38.13080360867914
1739209909.5683227;-32.816014438256545
1739209909.5683253;-33.981070128970906
1739209909.568328;-45.120503652039325
1739209909.5683305;-38.13080360867914
1739209909.5683331;-45.120503652039325
1739209909.568336;-45.120503652039325
1739209909.5683386;-45.120503652039325
1739209909.5683413;-38.13080360867914
1739209909.5683439;-38.13080360867914
1739209909.5683465;-45.120503652039325
1739209909.5683491;-38.13080360867914
1739209909.5683517;-33.981070128970906
1739209909.5683544;-35.57807855764607
1739209909.568357;-45.120503652039325
1739209909.5683596;-33.981070128970906
1739209909.5683625;-32.816014438256545
1739209909.568365;-31.141103565318893
1739209909.5683677;-33.981070128970906
1739209909.5683703;-38.13080360867914
1739209909.568373;-33.981070128970906
1739209909.5683756;-32.816014438256545
1739209909.5683782;-33.981070128970906
1739209909.5683808;-45.120503652039325
1739209909.5683835;-45.120503652039325
1739209909.5683863;-45.120503652039325
1739209909.568389;-45.120503652039325
1739209909.5683916;-45.120503652039325
1739209909.5683942;-45.120503652039325
1739209909.5683968;-45.120503652039325
1739209909.5683994;-45.120503652039325
1739209909.568402;-38.13080360867914
1739209909.5684047;-38.13080360867914
1739209909.5684073;-32.816014438256545
1739209909.5684102;-38.13080360867914
1739209909.5684128;-45.120503652039325
1739209909.5684154;-38.13080360867914
1739209909.568418;-30.49652367304973
1739209909.5684206;-28.992665084841942
1739209909.5684233;-45.120503652039325
1739209909.568426;-38.13080360867914
1739209909.5684285;-38.13080360867914
1739209909.5684311;-38.13080360867914
1739209909.568434;-45.120503652039325
1739209909.5684366;-35.57807855764607
1739209909.5684392;-38.13080360867914
1739209909.5684419;-38.13080360867914
1739209909.5684445;-45.120503652039325
1739209909.568447;-45.120503652039325
1739209909.5684497;-45.120503652039325
1739209909.5684524;-45.120503652039325
1739209909.568455;-45.120503652039325
1739209909.5684578;-38.13080360867914
1739209909.5684605;-33.981070128970906
1739209909.568463;-33.981070128970906
1739209909.5684657;-38.13080360867914
1739209909.5684683;-38.13080360867914
1739209909.568471;-38.13080360867914
1739209909.5684736;-38.13080360867914
1739209909.5684762;-45.120503652039325
1739209909.5684788;-38.13080360867914
1739209909.5684814;-38.13080360867914
1739209909.5684843;-35.57807855764607
1739209909.568487;-38.13080360867914
1739209909.5684896;-45.120503652039325
1739209909.5684922;-38.13080360867914
1739209909.5684948;-38.13080360867914
1739209909.5684974;-35.57807855764607
1739209909.5685;-38.13080360867914
1739209909.5685027;-38.13080360867914
1739209909.5685053;-38.13080360867914
1739209909.5685081;-45.120503652039325
1739209909.5685108;-45.120503652039325
1739209909.5685134;-45.120503652039325
1739209909.568516;-45.120503652039325
1739209909.5685186;-45.120503652039325
1739209909.5685213;-33.981070128970906
1739209909.568524;-38.13080360867914
1739209909.5685265;-28.58837851428586
1739209909.5685291;-45.120503652039325
1739209909.568532;-38.13080360867914
1739209909.5685346;-38.13080360867914
1739209909.5685372;-33.981070128970906
1739209909.5685399;-38.13080360867914
1739209909.5685425;-38.13080360867914
1739209909.568545;-38.13080360867914
1739209909.5685477;-33.981070128970906
1739209909.5685503;-38.13080360867914
1739209909.568553;-45.120503652039325
1739209909.5685558;-45.120503652039325
1739209909.5685585;-38.13080360867914
1739209909.568561;-45.120503652039325
1739209909.5685637;-38.13080360867914
1739209909.5685663;-35.57807855764607
1739209909.568569;-38.13080360867914
1739209909.5685716;-45.120503652039325
1739209909.5685742;-45.120503652039325
1739209909.5685768;-45.120503652039325
1739209909.5685794;-38.13080360867914
1739209909.5685823;-45.120503652039325
1739209909.568585;-45.120503652039325
1739209909.5685875;-35.57807855764607
1739209909.5685902;-38.13080360867914
1739209909.5685928;-45.120503652039325
1739209909.5685954;-38.13080360867914
1739209909.568598;-45.120503652039325
1739209909.5686007;-38.13080360867914
1739209909.5686033;-38.13080360867914
1739209909.5686061;-38.13080360867914
1739209909.5686088;-45.120503652039325
1739209909.5686114;-38.13080360867914
1739209909.568614;-45.120503652039325
1739209909.5686166;-45.120503652039325
1739209909.5686193;-35.57807855764607
1739209909.5686219;-45.120503652039325
1739209909.5686245;-45.120503652039325
1739209909.568627;-38.13080360867914
1739209909.56863;-38.13080360867914
1739209909.5686326;-38.13080360867914
1739209909.5686352;-45.120503652039325
1739209909.5686378;-45.120503652039325
1739209909.5686405;-38.13080360867914
1739209909.568643;-38.13080360867914
1739209909.5686457;-45.120503652039325
1739209909.5686483;-45.120503652039325
1739209909.568651;-35.57807855764607
1739209909.5686538;-45.120503652039325
1739209909.5686564;-38.13080360867914
1739209909.568659;-45.120503652039325
1739209909.5686617;-45.120503652039325
1739209909.5686643;-45.120503652039325
1739209909.568667;-45.120503652039325
1739209909.5686696;-38.13080360867914
1739209909.5686722;-45.120503652039325
1739209909.5686748;-45.120503652039325
1739209909.5686777;-45.120503652039325
1739209909.5686803;-38.13080360867914
1739209909.568683;-45.120503652039325
1739209909.5686855;-38.13080360867914
1739209909.5686882;-45.120503652039325
1739209909.5686908;-45.120503652039325
1739209909.5686934;-45.120503652039325
1739209909.568696;-45.120503652039325
1739209909.5686986;-35.57807855764607
1739209909.5687013;-38.13080360867914
1739209909.5687041;-45.120503652039325
1739209909.5687068;-45.120503652039325
1739209909.5687094;-32.816014438256545
1739209909.568712;-45.120503652039325
1739209909.5687146;-45.120503652039325
1739209909.5687172;-38.13080360867914
1739209909.5687199;-45.120503652039325
1739209909.5687225;-38.13080360867914
1739209909.568725;-45.120503652039325
1739209909.568728;-38.13080360867914
1739209909.5687306;-45.120503652039325
1739209909.5687332;-45.120503652039325
1739209909.5687358;-35.57807855764607
1739209909.5687385;-45.120503652039325
1739209909.568741;-32.816014438256545
1739209909.5687437;-38.13080360867914
1739209909.5687463;-38.13080360867914
1739209909.568749;-38.13080360867914
1739209909.5687518;-35.57807855764607
1739209909.5687544;-45.120503652039325
1739209909.568757;-45.120503652039325
1739209909.5687597;-45.120503652039325
1739209909.5687623;-38.13080360867914
1739209909.568765;-38.13080360867914
1739209909.5687675;-45.120503652039325
1739209909.5687702;-45.120503652039325
1739209909.5687728;-45.120503652039325
1739209909.5687757;-45.120503652039325
1739209909.5687783;-45.120503652039325
1739209909.568781;-45.120503652039325
1739209909.5687835;-45.120503652039325
1739209909.5687861;-45.120503652039325
1739209909.5687888;-45.120503652039325
1739209909.5687914;-35.57807855764607
1739209909.568794;-35.57807855764607
1739209909.5687966;-45.120503652039325
1739209909.5687993;-45.120503652039325
1739209909.568802;-38.13080360867914
1739209909.5688047;-26.991370085610736
1739209909.5688074;-35.57807855764607
1739209909.56881;-45.120503652039325
1739209909.5688126;-38.13080360867914
1739209909.5688152;-45.120503652039325
1739209909.5688179;-45.120503652039325
1739209909.5688205;-45.120503652039325
1739209909.568823;-38.13080360867914
1739209909.5692763;-38.13080360867914
1739209909.5692768;-45.120503652039325
1739209909.569277;-38.13080360867914
1739209909.5692773;-29.438486411369333
1739209909.5692778;-35.57807855764607
1739209909.569278;-38.13080360867914
1739209909.5692785;-45.120503652039325
1739209909.5692787;-38.13080360867914
1739209909.569279;-45.120503652039325
1739209909.5692794;-45.120503652039325
1739209909.5692797;-33.981070128970906
1739209909.56928;-45.120503652039325
1739209909.5692804;-38.13080360867914
1739209909.5692806;-45.120503652039325
1739209909.5692809;-38.13080360867914
1739209909.5692813;-32.816014438256545
1739209909.5692816;-38.13080360867914
1739209909.5692818;-45.120503652039325
1739209909.5692823;-38.13080360867914
1739209909.5692825;-38.13080360867914
1739209909.569283;-38.13080360867914
1739209909.5692832;-45.120503652039325
1739209909.5692835;-38.13080360867914
1739209909.569284;-35.57807855764607
1739209909.5692842;-38.13080360867914
1739209909.5692844;-45.120503652039325
1739209909.569285;-38.13080360867914
1739209909.5692852;-35.57807855764607
1739209909.5692854;-38.13080360867914
1739209909.5692859;-45.120503652039325
1739209909.569286;-45.120503652039325
1739209909.5692866;-38.13080360867914
1739209909.5692868;-45.120503652039325
1739209909.569287;-45.120503652039325
1739209909.5692875;-38.13080360867914
1739209909.5692878;-38.13080360867914
1739209909.569288;-45.120503652039325
1739209909.5692885;-38.13080360867914
1739209909.5692887;-45.120503652039325
1739209909.569289;-27.8777449560314
1739209909.5692894;-33.981070128970906
1739209909.5692897;-45.120503652039325
1739209909.56929;-45.120503652039325
1739209909.5692904;-38.13080360867914
1739209909.5692906;-38.13080360867914
1739209909.569291;-45.120503652039325
1739209909.5692914;-38.13080360867914
1739209909.5692916;-45.120503652039325
1739209909.569292;-45.120503652039325
1739209909.5692923;-38.13080360867914
1739209909.5692925;-45.120503652039325
1739209909.569293;-38.13080360867914
1739209909.5692933;-35.57807855764607
1739209909.5692935;-38.13080360867914
1739209909.569294;-38.13080360867914
1739209909.5692942;-38.13080360867914
1739209909.5692947;-38.13080360867914
1739209909.569295;-38.13080360867914
1739209909.5692952;-38.13080360867914
1739209909.5692956;-45.120503652039325
1739209909.569296;-45.120503652039325
1739209909.5692961;-33.981070128970906
1739209909.5692966;-45.120503652039325
1739209909.5692968;-33.981070128970906
1739209909.569297;-32.816014438256545
1739209909.5692976;-45.120503652039325
1739209909.5692978;-38.13080360867914
1739209909.5692983;-38.13080360867914
1739209909.5692985;-38.13080360867914
1739209909.5692987;-35.57807855764607
1739209909.5692992;-45.120503652039325
1739209909.5692995;-45.120503652039325
1739209909.5692997;-45.120503652039325
1739209909.5693002;-35.57807855764607
1739209909.5693004;-38.13080360867914
1739209909.5693007;-45.120503652039325
1739209909.5693011;-38.13080360867914
1739209909.5693014;-38.13080360867914
1739209909.5693016;-45.120503652039325
1739209909.569302;-38.13080360867914
1739209909.5693023;-38.13080360867914
1739209909.5693028;-38.13080360867914
1739209909.569303;-45.120503652039325
1739209909.5693033;-45.120503652039325
1739209909.5693038;-38.13080360867914
1739209909.569304;-38.13080360867914
1739209909.5693042;-38.13080360867914
1739209909.5693047;-45.120503652039325
1739209909.569305;-38.13080360867914
1739209909.5693052;-35.57807855764607
1739209909.5693057;-38.13080360867914
1739209909.569306;-45.120503652039325
1739209909.5693064;-45.120503652039325
1739209909.5693066;-38.13080360867914
1739209909.5693069;-45.120503652039325
1739209909.5693073;-45.120503652039325
1739209909.5693076;-45.120503652039325
1739209909.5693078;-45.120503652039325
1739209909.5693083;-38.13080360867914
1739209909.5693085;-38.13080360867914
1739209909.5693088;-45.120503652039325
1739209909.5693092;-38.13080360867914
1739209909.5693095;-38.13080360867914
1739209909.5693097;-45.120503652039325
1739209909.5693102;-33.981070128970906
1739209909.5693104;-38.13080360867914
1739209909.569311;-38.13080360867914
1739209909.5693111;-35.57807855764607
1739209909.5693114;-35.57807855764607
1739209909.5693119;-45.120503652039325
1739209909.569312;-45.120503652039325
1739209909.5693123;-32.816014438256545
1739209909.5693128;-38.13080360867914
1739209909.569313;-38.13080360867914
1739209909.5693133;-35.57807855764607
1739209909.5693138;-38.13080360867914
1739209909.569314;-38.13080360867914
1739209909.5693145;-45.120503652039325
1739209909.5693147;-38.13080360867914
1739209909.569315;-35.57807855764607
1739209909.5693154;-38.13080360867914
1739209909.5693157;-38.13080360867914
1739209909.569316;-35.57807855764607
1739209909.5693164;-35.57807855764607
1739209909.5693166;-38.13080360867914
1739209909.5693169;-45.120503652039325
1739209909.5693173;-45.120503652039325
1739209909.5693176;-45.120503652039325
1739209909.5693178;-33.981070128970906
1739209909.5693183;-32.816014438256545
1739209909.5693185;-45.120503652039325
1739209909.569319;-35.57807855764607
1739209909.5693192;-38.13080360867914
1739209909.5693195;-38.13080360867914
1739209909.56932;-45.120503652039325
1739209909.5693202;-35.57807855764607
1739209909.5693204;-35.57807855764607
1739209909.569321;-33.981070128970956
1739209909.5693212;-38.13080360867914
1739209909.5693214;-35.57807855764607
1739209909.5693219;-38.13080360867914
1739209909.569322;-45.120503652039325
1739209909.5693226;-38.13080360867914
1739209909.5693228;-45.120503652039325
1739209909.569323;-32.816014438256545
1739209909.5693235;-33.981070128970906
1739209909.5693238;-45.120503652039325
1739209909.569324;-35.57807855764607
1739209909.5693245;-38.13080360867914
1739209909.5693247;-45.120503652039325
1739209909.569325;-45.120503652039325
1739209909.5693254;-45.120503652039325
1739209909.5693257;-45.120503652039325
1739209909.569326;-45.120503652039325
1739209909.5693264;-38.13080360867914
1739209909.5693266;-31.141103565318893
1739209909.569327;-45.120503652039325
1739209909.5693274;-45.120503652039325
1739209909.5693276;-38.13080360867914
1739209909.569328;-38.13080360867914
1739209909.5693283;-38.13080360867914
1739209909.5693285;-35.57807855764607
1739209909.569329;-38.13080360867914
1739209909.5693293;-35.57807855764607
1739209909.5693295;-38.13080360867914
1739209909.56933;-38.13080360867914
1739209909.5693302;-38.13080360867914
1739209909.5693307;-35.57807855764607
1739209909.569331;-33.981070128970906
1739209909.5693312;-45.120503652039325
1739209909.5693316;-38.13080360867914
1739209909.569332;-35.57807855764607
1739209909.5693321;-38.13080360867914
1739209909.5693326;-45.120503652039325
1739209909.5693328;-38.13080360867914
1739209909.569333;-35.57807855764607
1739209909.5693336;-38.13080360867914
1739209909.5693338;-38.13080360867914
1739209909.5693343;-38.13080360867914
1739209909.5693345;-38.13080360867914
1739209909.5693347;-45.120503652039325
1739209909.5693352;-45.120503652039325
1739209909.5693355;-38.13080360867914
1739209909.5693357;-38.13080360867914
1739209909.5693362;-38.13080360867914
1739209909.5693364;-28.21854285175415
1739209909.5693367;-38.13080360867914
1739209909.5693371;-45.120503652039325
1739209909.5693374;-35.57807855764607
1739209909.5693376;-38.13080360867914
1739209909.569338;-38.13080360867914
1739209909.5693383;-32.816014438256545
1739209909.5693388;-38.13080360867914
1739209909.569339;-38.13080360867914
1739209909.5693393;-45.120503652039325
1739209909.5693398;-38.13080360867914
1739209909.56934;-45.120503652039325
1739209909.5693402;-45.120503652039325
1739209909.5693407;-38.13080360867914
1739209909.569341;-38.13080360867914
1739209909.5693412;-38.13080360867914
1739209909.5693417;-31.141103565318893
1739209909.569342;-38.13080360867914
1739209909.5693424;-45.120503652039325
1739209909.5693426;-38.13080360867914
1739209909.5693429;-45.120503652039325
1739209909.5693433;-38.13080360867914
1739209909.5693436;-38.13080360867914
1739209909.5693438;-38.13080360867914
1739209909.5693443;-45.120503652039325
1739209909.5693445;-45.120503652039325
1739209909.5693448;-35.57807855764607
1739209909.5693452;-38.13080360867914
1739209909.5693455;-45.120503652039325
1739209909.5696166;-38.13080360867914
1739209909.569625;-45.120503652039325
1739209909.5696332;-45.120503652039325
1739209909.5696416;-45.120503652039325
1739209909.56965;-45.120503652039325
1739209909.5696583;-35.57807855764607
1739209909.5696666;-45.120503652039325
1739209909.569675;-38.13080360867914
1739209909.5696833;-38.13080360867914
1739209909.5696917;-45.120503652039325
1739209909.5697;-33.981070128970906
1739209909.5697083;-45.120503652039325
1739209909.5697167;-45.120503652039325
1739209909.569725;-45.120503652039325
1739209909.5697334;-32.816014438256545
1739209909.5697417;-33.981070128970906
1739209909.56975;-45.120503652039325
1739209909.5697584;-35.57807855764607
1739209909.5697668;-38.13080360867914
1739209909.569775;-45.120503652039325
1739209909.5697834;-45.120503652039325
1739209909.5697918;-38.13080360867914
1739209909.5698001;-38.13080360867914
1739209909.5698082;-45.120503652039325
1739209909.5698166;-45.120503652039325
1739209909.569825;-45.120503652039325
1739209909.5698333;-38.13080360867914
1739209909.5698416;-38.13080360867914
1739209909.56985;-45.120503652039325
1739209909.5698583;-45.120503652039325
1739209909.5698667;-45.120503652039325
1739209909.569875;-45.120503652039325
1739209909.5698833;-38.13080360867914
1739209909.5698917;-38.13080360867914
1739209909.5699;-33.981070128970906
1739209909.5699084;-31.141103565318915
1739209909.5699167;-45.120503652039325
1739209909.569925;-45.120503652039325
1739209909.5699334;-38.13080360867914
1739209909.5699418;-32.816014438256545
1739209909.56995;-38.13080360867914
1739209909.5699584;-33.981070128970906
1739209909.5699668;-45.120503652039325
1739209909.5699751;-45.120503652039325
1739209909.5699835;-38.13080360867914
1739209909.5699918;-45.120503652039325
1739209909.5700002;-33.981070128970906
1739209909.5700085;-45.120503652039325
1739209909.5700169;-38.13080360867914
1739209909.5700252;-45.120503652039325
1739209909.5700336;-38.13080360867914
1739209909.570042;-32.816014438256545
1739209909.5700502;-35.57807855764607
1739209909.5700586;-45.120503652039325
1739209909.570067;-38.13080360867914
1739209909.5700753;-35.57807855764607
1739209909.5700836;-45.120503652039325
1739209909.570092;-45.120503652039325
1739209909.5701003;-45.120503652039325
1739209909.5701087;-38.13080360867914
1739209909.570117;-38.13080360867914
1739209909.5701253;-45.120503652039325
1739209909.5701337;-45.120503652039325
1739209909.570142;-45.120503652039325
1739209909.5701504;-45.120503652039325
1739209909.5701587;-45.120503652039325
1739209909.570167;-38.13080360867914
1739209909.5701754;-35.57807855764607
1739209909.5701838;-35.57807855764607
1739209909.5701919;-45.120503652039325
1739209909.5702002;-38.13080360867914
1739209909.5702085;-31.141103565318893
1739209909.570217;-38.13080360867914
1739209909.5702252;-45.120503652039325
1739209909.5702336;-45.120503652039325
1739209909.570242;-45.120503652039325
1739209909.5702503;-45.120503652039325
1739209909.5702586;-45.120503652039325
1739209909.570267;-45.120503652039325
1739209909.5702753;-45.120503652039325
1739209909.5702837;-38.13080360867914
1739209909.570292;-35.57807855764607
1739209909.5703003;-45.120503652039325
1739209909.5703087;-45.120503652039325
1739209909.570317;-38.13080360867914
1739209909.5703254;-45.120503652039325
1739209909.5703337;-38.13080360867914
1739209909.570342;-35.57807855764607
1739209909.5703504;-38.13080360867914
1739209909.5703588;-35.57807855764607
