CAN Message; 0x1a7:00009641ba07bbcb
1739209691.5394022;-45.120503652039325
1739209691.5394075;-45.120503652039325
1739209691.5394125;-38.13080360867914
1739209691.5394177;-38.13080360867914
1739209691.5394228;-45.120503652039325
1739209691.539428;-38.13080360867914
1739209691.539433;-38.13080360867914
1739209691.539438;-38.13080360867914
1739209691.5394433;-35.57807855764607
1739209691.5394483;-45.120503652039325
1739209691.5394535;-45.120503652039325
1739209691.5394585;-45.120503652039325
1739209691.5394638;-35.57807855764607
1739209691.5394688;-38.13080360867914
1739209691.5394738;-32.816014438256545
1739209691.539479;-35.57807855764607
1739209691.539484;-38.13080360867914
1739209691.5394893;-38.13080360867914
1739209691.5394943;-38.13080360867914
1739209691.5394995;-38.13080360867914
1739209691.5395045;-45.120503652039325
1739209691.5395095;-45.120503652039325
1739209691.5395148;-32.816014438256545
1739209691.5395198;-35.57807855764607
1739209691.539525;-38.13080360867914
1739209691.53953;-45.120503652039325
1739209691.5395353;-33.981070128970906
1739209691.5395403;-38.13080360867914
1739209691.5395453;-45.120503652039325
1739209691.5395505;-38.13080360867914
1739209691.5395555;-33.981070128970956
1739209691.5395608;-45.120503652039325
1739209691.5395658;-45.120503652039325
1739209691.539571;-45.120503652039325
1739209691.539576;-45.120503652039325
1739209691.539581;-45.120503652039325
1739209691.5395863;-45.120503652039325
1739209691.5395913;-38.13080360867914
1739209691.5395966;-32.816014438256545
1739209691.5396016;-35.57807855764607
1739209691.5396068;-45.120503652039325
1739209691.5396118;-45.120503652039325
1739209691.5396168;-38.13080360867914
1739209691.539622;-45.120503652039325
1739209691.539627;-38.13080360867914
1739209691.5396323;-45.120503652039325
1739209691.5396373;-38.13080360867914
1739209691.5396426;-38.13080360867914
1739209691.5396476;-45.120503652039325
1739209691.5396526;-45.120503652039325
1739209691.5396578;-38.13080360867914
1739209691.5396628;-45.120503652039325
1739209691.539668;-45.120503652039325
1739209691.539673;-45.120503652039325
1739209691.5396783;-45.120503652039325
1739209691.5396833;-45.120503652039325
1739209691.5396883;-35.57807855764607
1739209691.5396936;-45.120503652039325
1739209691.5396986;-45.120503652039325
1739209691.5397038;-45.120503652039325
1739209691.5397089;-45.120503652039325
1739209691.539714;-45.120503652039325
1739209691.539719;-33.981070128970906
1739209691.539724;-38.13080360867914
1739209691.5397294;-45.120503652039325
1739209691.5397344;-38.13080360867914
1739209691.5397396;-45.120503652039325
1739209691.5397446;-45.120503652039325
1739209691.5397499;-45.120503652039325
1739209691.5397549;-38.13080360867914
1739209691.5397599;-45.120503652039325
1739209691.5397651;-38.13080360867914
1739209691.5397701;-45.120503652039325
1739209691.5397754;-45.120503652039325
1739209691.5397804;-30.49652367304973
1739209691.5397856;-38.13080360867914
1739209691.5397906;-45.120503652039325
1739209691.5397956;-33.981070128970906
1739209691.539801;-38.13080360867914
1739209691.539806;-38.13080360867914
1739209691.5398111;-45.120503652039325
1739209691.5398161;-38.13080360867914
1739209691.5398214;-38.13080360867914
1739209691.5398264;-45.120503652039325
1739209691.5398314;-45.120503652039325
1739209691.5398366;-35.57807855764607
1739209691.5398417;-32.816014438256545
1739209691.539847;-33.981070128970906
1739209691.539852;-45.120503652039325
1739209691.5398571;-38.13080360867914
1739209691.5398622;-45.120503652039325
1739209691.5398672;-38.13080360867914
1739209691.5398724;-35.57807855764607
1739209691.5398774;-38.13080360867914
1739209691.5398827;-45.120503652039325
1739209691.5398877;-45.120503652039325
1739209691.539893;-45.120503652039325
1739209691.539898;-38.13080360867914
1739209691.539903;-38.13080360867914
1739209691.5399082;-38.13080360867914
1739209691.5399132;-45.120503652039325
1739209691.5399184;-45.120503652039325
1739209691.5399234;-38.13080360867914
1739209691.5399287;-38.13080360867914
1739209691.5399337;-45.120503652039325
1739209691.539939;-33.981070128970906
1739209691.539944;-35.57807855764607
1739209691.539949;-38.13080360867914
1739209691.5399542;-38.13080360867914
1739209691.5399592;-38.13080360867914
1739209691.5399644;-45.120503652039325
1739209691.5399694;-33.981070128970906
1739209691.5399747;-38.13080360867914
1739209691.5399797;-45.120503652039325
1739209691.5399847;-38.13080360867914
1739209691.53999;-35.57807855764607
1739209691.539995;-38.13080360867914
1739209691.5400002;-38.13080360867914
1739209691.5400052;-38.13080360867914
1739209691.5400105;-32.81601443825658
1739209691.5400155;-45.120503652039325
1739209691.5400205;-45.120503652039325
1739209691.5400257;-45.120503652039325
1739209691.5400307;-45.120503652039325
1739209691.540036;-45.120503652039325
1739209691.540041;-38.13080360867914
1739209691.5400462;-38.13080360867914
1739209691.5400512;-28.992665084841942
1739209691.5400562;-33.981070128970906
1739209691.5400615;-45.120503652039325
1739209691.5400665;-45.120503652039325
1739209691.5400717;-38.13080360867914
1739209691.5400767;-35.57807855764607
1739209691.540082;-45.120503652039325
1739209691.540087;-38.13080360867914
1739209691.540092;-45.120503652039325
1739209691.5400972;-38.13080360867914
1739209691.5401022;-33.981070128970906
1739209691.5401075;-35.57807855764607
1739209691.5401125;-38.13080360867914
1739209691.5401177;-45.120503652039325
1739209691.5401227;-45.120503652039325
1739209691.5401278;-45.120503652039325
1739209691.540133;-32.816014438256545
1739209691.540138;-30.49652367304973
1739209691.5401433;-35.57807855764607
1739209691.5401483;-32.816014438256545
1739209691.5401535;-33.981070128970906
1739209691.5401585;-38.13080360867914
1739209691.5401635;-45.120503652039325
1739209691.5401688;-38.13080360867914
1739209691.5401738;-38.13080360867914
1739209691.540179;-45.120503652039325
1739209691.540184;-38.13080360867914
1739209691.5401893;-35.57807855764607
1739209691.5401943;-38.13080360867914
1739209691.5401993;-45.120503652039325
1739209691.5402045;-45.120503652039325
1739209691.5402095;-38.13080360867914
1739209691.5402148;-45.120503652039325
1739209691.5402198;-45.120503652039325
1739209691.540225;-45.120503652039325
1739209691.54023;-38.13080360867914
1739209691.540235;-45.120503652039325
1739209691.5402403;-45.120503652039325
1739209691.5402453;-38.13080360867914
1739209691.5402505;-45.120503652039325
1739209691.5402555;-32.816014438256545
1739209691.5402608;-30.49652367304973
1739209691.5402658;-45.120503652039325
1739209691.5402708;-45.120503652039325
1739209691.540276;-38.13080360867914
1739209691.540281;-35.57807855764607
1739209691.5402863;-45.120503652039325
1739209691.5402913;-38.13080360867914
1739209691.5402966;-45.120503652039325
1739209691.5403016;-45.120503652039325
1739209691.5403066;-45.120503652039325
1739209691.5403118;-45.120503652039325
1739209691.5403168;-45.120503652039325
1739209691.540322;-35.57807855764607
1739209691.540327;-38.13080360867914
1739209691.5403323;-45.120503652039325
1739209691.5403373;-38.13080360867914
1739209691.5403423;-32.816014438256545
1739209691.5403476;-38.13080360867914
1739209691.5403526;-45.120503652039325
1739209691.5403578;-38.13080360867914
1739209691.5403628;-45.120503652039325
1739209691.540368;-45.120503652039325
1739209691.540373;-45.120503652039325
1739209691.540378;-45.120503652039325
1739209691.5403833;-35.57807855764607
1739209691.5403883;-38.13080360867914
1739209691.5403936;-38.13080360867914
1739209691.5403986;-35.57807855764607
1739209691.5404038;-31.141103565318893
1739209691.5404088;-45.120503652039325
1739209691.5404139;-45.120503652039325
1739209691.540419;-45.120503652039325
1739209691.540424;-45.120503652039325
1739209691.5404294;-45.120503652039325
1739209691.5404344;-45.120503652039325
1739209691.5404396;-45.120503652039325
1739209691.5404446;-33.981070128970906
1739209691.5404496;-33.981070128970906
1739209691.5404549;-45.120503652039325
1739209691.5404599;-38.13080360867914
1739209691.540465;-35.57807855764607
1739209691.5404701;-45.120503652039325
1739209691.5404754;-38.13080360867914
1739209691.5404804;-38.13080360867914
1739209691.5404854;-45.120503652039325
1739209691.5404906;-45.120503652039325
1739209691.5404956;-32.816014438256545
1739209691.5405009;-38.13080360867914
1739209691.540506;-45.120503652039325
1739209691.5405111;-45.120503652039325
1739209691.5405161;-45.120503652039325
1739209691.5405211;-45.120503652039325
1739209691.5405264;-45.120503652039325
1739209691.5405314;-38.13080360867914
1739209691.5405366;-38.13080360867914
1739209691.5405416;-38.13080360867914
1739209691.540547;-38.13080360867914
1739209691.540552;-33.981070128970906
1739209691.540557;-38.13080360867914
1739209691.5405622;-38.13080360867914
1739209691.5405672;-45.120503652039325
1739209691.5405724;-38.13080360867914
1739209691.5405774;-38.13080360867914
1739209691.5405827;-45.120503652039325
1739209691.5405877;-45.120503652039325
1739209691.5405927;-38.13080360867914
1739209691.540598;-33.981070128970906
1739209691.540603;-38.13080360867914
1739209691.5406082;-45.120503652039325
1739209691.5406132;-45.120503652039325
1739209691.5406184;-38.13080360867914
1739209691.5406234;-45.120503652039325
1739209691.5406284;-45.120503652039325
1739209691.5406337;-45.120503652039325
1739209691.5406387;-38.13080360867914
1739209691.540644;-38.13080360867914
1739209691.540649;-38.13080360867914
1739209691.5406542;-35.57807855764607
1739209691.5406592;-45.120503652039325
1739209691.5406642;-38.13080360867914
1739209691.5406694;-38.13080360867914
1739209691.5406744;-33.981070128970906
1739209691.5406797;-45.120503652039325
1739209691.5406847;-38.13080360867914
1739209691.54069;-45.120503652039325
1739209691.540695;-45.120503652039325
1739209691.5407;-45.120503652039325
1739209691.5407052;-45.120503652039325
1739209691.5407102;-38.13080360867914
1739209691.5407155;-31.141103565318915
1739209691.5407205;-35.57807855764607
1739209691.5407257;-38.13080360867914
1739209691.5407307;-45.120503652039325
1739209691.5407357;-45.120503652039325
1739209691.540741;-45.120503652039325
1739209691.540746;-33.981070128970906
1739209691.5407512;-33.981070128970906
1739209691.5407562;-28.58837851428586
1739209691.5407615;-45.120503652039325
1739209691.5407665;-38.13080360867914
1739209691.5407715;-35.57807855764607
1739209691.5407767;-38.13080360867914
1739209691.5407817;-45.120503652039325
1739209691.540787;-45.120503652039325
1739209691.540792;-35.57807855764607
1739209691.5407972;-38.13080360867914
1739209691.5408022;-38.13080360867914
1739209691.5408072;-35.57807855764607
1739209691.5408125;-33.981070128970906
1739209691.5408175;-45.120503652039325
1739209691.5408227;-45.120503652039325
1739209691.5408278;-33.981070128970906
1739209691.540833;-38.13080360867914
1739209691.540838;-45.120503652039325
1739209691.540843;-45.120503652039325
1739209691.5408483;-45.120503652039325
1739209691.5408533;-38.13080360867914
1739209691.5408585;-38.13080360867914
1739209691.5408635;-45.120503652039325
1739209691.5408688;-33.981070128970906
1739209691.5408738;-38.13080360867914
1739209691.5408788;-29.438486411369347
1739209691.540884;-45.120503652039325
1739209691.540889;-45.120503652039325
1739209691.5408943;-33.981070128970906
1739209691.5408993;-38.13080360867914
1739209691.5409045;-45.120503652039325
1739209691.5409095;-38.13080360867914
1739209691.5409145;-35.57807855764607
1739209691.5409198;-31.141103565318915
1739209691.5409248;-33.981070128970906
1739209691.54093;-45.120503652039325
1739209691.540935;-45.120503652039325
1739209691.5409403;-45.120503652039325
1739209691.5409453;-38.13080360867914
1739209691.5409503;-38.13080360867914
1739209691.5409555;-32.816014438256545
1739209691.5409606;-38.13080360867914
1739209691.5409658;-45.120503652039325
1739209691.5409708;-38.13080360867914
1739209691.540976;-45.120503652039325
1739209691.540981;-45.120503652039325
1739209691.540986;-45.120503652039325
1739209691.5409913;-38.13080360867914
1739209691.5409963;-35.57807855764607
1739209691.5410016;-38.13080360867914
1739209691.5410066;-32.816014438256545
1739209691.5410118;-38.13080360867914
1739209691.5410168;-45.120503652039325
1739209691.5410218;-35.57807855764607
1739209691.541027;-32.816014438256545
1739209691.541032;-45.120503652039325
1739209691.5410373;-45.120503652039325
1739209691.5410423;-33.981070128970906
1739209691.5410476;-45.120503652039325
1739209691.5410526;-38.13080360867914
1739209691.5410576;-38.13080360867914
1739209691.5410628;-45.120503652039325
1739209691.5410678;-45.120503652039325
1739209691.541073;-45.120503652039325
1739209691.541078;-45.120503652039325
1739209691.5410833;-45.120503652039325
1739209691.5410883;-45.120503652039325
1739209691.5410933;-38.13080360867914
1739209691.5410986;-38.13080360867914
1739209691.5411036;-38.13080360867914
1739209691.5411088;-45.120503652039325
1739209691.5411139;-38.13080360867914
1739209691.541119;-35.57807855764607
1739209691.541124;-38.13080360867914
1739209691.541129;-35.57807855764607
1739209691.5411344;-38.13080360867914
1739209691.5411394;-35.57807855764607
1739209691.5411446;-38.13080360867914
1739209691.5411496;-35.57807855764607
1739209691.5411549;-38.13080360867914
1739209691.5411599;-38.13080360867914
1739209691.5411649;-38.13080360867914
1739209691.5411701;-35.57807855764607
1739209691.5411751;-38.13080360867914
1739209691.5411804;-38.13080360867914
1739209691.5411854;-45.120503652039325
1739209691.5411906;-45.120503652039325
1739209691.5411956;-38.13080360867914
1739209691.5412006;-45.120503652039325
1739209691.541206;-45.120503652039325
1739209691.541211;-45.120503652039325
1739209691.5412161;-45.120503652039325
1739209691.5412211;-45.120503652039325
1739209691.5412264;-45.120503652039325
1739209691.5412314;-45.120503652039325
1739209691.5412364;-45.120503652039325
1739209691.5412416;-45.120503652039325
1739209691.5412467;-38.13080360867914
1739209691.541252;-35.57807855764607
1739209691.541257;-45.120503652039325
1739209691.5412621;-45.120503652039325
1739209691.5412672;-38.13080360867914
1739209691.5412722;-45.120503652039325
1739209691.5412774;-38.13080360867914
1739209691.5412824;-35.57807855764607
1739209691.5412877;-38.13080360867914
1739209691.5412927;-32.816014438256545
1739209691.541298;-38.13080360867914
1739209691.541303;-38.13080360867914
1739209691.541308;-38.13080360867914
1739209691.5413132;-35.57807855764607
1739209691.5413182;-45.120503652039325
1739209691.5413234;-35.57807855764607
1739209691.5413284;-35.57807855764607
1739209691.5413337;-31.141103565318943
1739209691.5413387;-45.120503652039325
1739209691.5413437;-32.816014438256545
1739209691.541349;-45.120503652039325
1739209691.541354;-45.120503652039325
1739209691.5413592;-35.57807855764607
1739209691.5413642;-38.13080360867914
1739209691.5413694;-35.57807855764607
1739209691.5413744;-35.57807855764607
1739209691.5413795;-38.13080360867914
1739209691.5413847;-35.57807855764607
1739209691.5413897;-45.120503652039325
1739209691.541395;-45.120503652039325
1739209691.5414;-38.13080360867914
1739209691.5414052;-38.13080360867914
1739209691.5414102;-45.120503652039325
1739209691.5414152;-35.57807855764607
1739209691.5414205;-38.13080360867914
1739209691.5414255;-35.57807855764607
1739209691.5414307;-38.13080360867914
1739209691.5414357;-35.57807855764607
1739209691.541441;-38.13080360867914
1739209691.541446;-45.120503652039325
1739209691.541451;-45.120503652039325
1739209691.5414562;-45.120503652039325
1739209691.5414612;-35.57807855764607
1739209691.5414665;-32.816014438256545
1739209691.5414715;-38.13080360867914
1739209691.5414767;-45.120503652039325
1739209691.5414817;-38.13080360867914
1739209691.5414867;-38.13080360867914
1739209691.541492;-45.120503652039325
1739209691.541497;-45.120503652039325
1739209691.5415022;-45.120503652039325
1739209691.5415072;-45.120503652039325
1739209691.5415125;-38.13080360867914
1739209691.5415175;-45.120503652039325
1739209691.5415225;-33.981070128970906
1739209691.5415277;-32.816014438256545
1739209691.5415328;-45.120503652039325
1739209691.541538;-45.120503652039325
1739209691.541543;-38.13080360867914
1739209691.5415483;-38.13080360867914
1739209691.5415533;-38.13080360867914
1739209691.5415583;-38.13080360867914
1739209691.5415635;-38.13080360867914
1739209691.5415685;-35.57807855764607
1739209691.5415738;-38.13080360867914
1739209691.5415788;-45.120503652039325
1739209691.541584;-38.13080360867914
1739209691.541589;-38.13080360867914
1739209691.541594;-45.120503652039325
1739209691.5415993;-45.120503652039325
1739209691.5416043;-45.120503652039325
1739209691.5416095;-38.13080360867914
1739209691.5416145;-38.13080360867914
1739209691.5416198;-45.120503652039325
1739209691.5416248;-33.981070128970906
1739209691.5416298;-38.13080360867914
1739209691.541635;-45.120503652039325
1739209691.54164;-45.120503652039325
1739209691.5416453;-33.981070128970906
1739209691.5416503;-38.13080360867914
1739209691.5416555;-38.13080360867914
1739209691.5416605;-45.120503652039325
1739209691.5416656;-33.981070128970906
1739209691.5416708;-45.120503652039325
1739209691.5416758;-45.120503652039325
1739209691.541681;-45.120503652039325
1739209691.541686;-45.120503652039325
1739209691.5416913;-45.120503652039325
1739209691.5416963;-45.120503652039325
1739209691.5417013;-45.120503652039325
1739209691.5417066;-45.120503652039325
1739209691.5417116;-38.13080360867914
1739209691.5417168;-45.120503652039325
1739209691.5417218;-45.120503652039325
1739209691.541727;-33.981070128970906
1739209691.541732;-45.120503652039325
1739209691.541737;-38.13080360867914
1739209691.5417423;-38.13080360867914
1739209691.5417473;-31.141103565318915
1739209691.5417526;-45.120503652039325
1739209691.5417576;-45.120503652039325
1739209691.5417628;-45.120503652039325
1739209691.5417678;-38.13080360867914
1739209691.5417728;-45.120503652039325
1739209691.541778;-45.120503652039325
1739209691.541783;-32.816014438256545
1739209691.5417883;-32.816014438256545
1739209691.5417933;-45.120503652039325
1739209691.5417986;-45.120503652039325
1739209691.5418036;-45.120503652039325
1739209691.5418086;-38.13080360867914
1739209691.5418139;-45.120503652039325
1739209691.5418189;-38.13080360867914
1739209691.541824;-35.57807855764607
1739209691.541829;-31.141103565318915
1739209691.5418344;-33.981070128970906
1739209691.5418394;-45.120503652039325
1739209691.5418444;-38.13080360867914
1739209691.5418496;-33.981070128970906
1739209691.5418546;-38.13080360867914
1739209691.5418599;-45.120503652039325
1739209691.5418649;-38.13080360867914
1739209691.54187;-38.13080360867914
1739209691.5418751;-45.120503652039325
1739209691.5418801;-38.13080360867914
1739209691.5418854;-45.120503652039325
1739209691.5418904;-38.13080360867914
1739209691.5418956;-45.120503652039325
1739209691.5419006;-38.13080360867914
1739209691.5419059;-45.120503652039325
1739209691.541911;-45.120503652039325
1739209691.541916;-33.981070128970906
1739209691.5419211;-38.13080360867914
1739209691.5419261;-45.120503652039325
1739209691.5419314;-38.13080360867914
1739209691.5419364;-35.57807855764607
1739209691.5419416;-38.13080360867914
1739209691.5419466;-45.120503652039325
1739209691.5419517;-28.992665084841942
1739209691.541957;-30.49652367304973
1739209691.541962;-38.13080360867914
1739209691.5419672;-38.13080360867914
1739209691.5419722;-33.981070128970906
1739209691.5419774;-38.13080360867914
1739209691.5419824;-38.13080360867914
1739209691.5419874;-38.13080360867914
1739209691.5419927;-45.120503652039325
1739209691.5419977;-38.13080360867914
1739209691.542003;-32.816014438256545
1739209691.542008;-38.13080360867914
1739209691.5420132;-38.13080360867914
1739209691.5420182;-35.57807855764607
1739209691.5420232;-38.13080360867914
1739209691.5420284;-35.57807855764607
1739209691.5420334;-38.13080360867914
1739209691.5420387;-38.13080360867914
1739209691.5420437;-38.13080360867914
1739209691.542049;-38.13080360867914
1739209691.542054;-45.120503652039325
1739209691.542059;-45.120503652039325
1739209691.5420642;-45.120503652039325
1739209691.5420692;-45.120503652039325
1739209691.5420744;-35.57807855764607
1739209691.5420794;-38.13080360867914
1739209691.5420847;-38.13080360867914
1739209691.5420897;-38.13080360867914
1739209691.5420947;-33.981070128970906
1739209691.5421;-38.13080360867914
1739209691.542105;-38.13080360867914
1739209691.5421102;-45.120503652039325
1739209691.5421152;-45.120503652039325
1739209691.5421205;-38.13080360867914
1739209691.5421255;-38.13080360867914
1739209691.5421305;-45.120503652039325
1739209691.5421357;-38.13080360867914
1739209691.5421407;-32.816014438256545
1739209691.542146;-35.57807855764607
1739209691.542151;-45.120503652039325
1739209691.5421562;-33.981070128970906
1739209691.5421612;-31.141103565318893
1739209691.5421662;-38.13080360867914
1739209691.5421715;-45.120503652039325
1739209691.5421765;-45.120503652039325
1739209691.5421817;-45.120503652039325
1739209691.5421867;-45.120503652039325
1739209691.542192;-45.120503652039325
1739209691.542197;-38.13080360867914
1739209691.542202;-38.13080360867914
1739209691.5422072;-45.120503652039325
1739209691.5422122;-45.120503652039325
1739209691.5422175;-45.120503652039325
1739209691.5422225;-35.57807855764607
1739209691.5422277;-45.120503652039325
1739209691.5422328;-45.120503652039325
1739209691.5422378;-45.120503652039325
1739209691.542243;-30.49652367304973
1739209691.542248;-38.13080360867914
1739209691.5422533;-45.120503652039325
1739209691.5422583;-38.13080360867914
1739209691.5422635;-32.816014438256545
1739209691.5422685;-33.981070128970906
1739209691.5422735;-45.120503652039325
1739209691.5422788;-38.13080360867914
1739209691.5422838;-38.13080360867914
1739209691.542289;-45.120503652039325
1739209691.542294;-45.120503652039325
1739209691.5422993;-38.13080360867914
1739209691.5423043;-38.13080360867914
1739209691.5423093;-45.120503652039325
1739209691.5423145;-45.120503652039325
1739209691.5423195;-38.13080360867914
1739209691.5423248;-35.57807855764607
1739209691.5423298;-38.13080360867914
1739209691.542335;-45.120503652039325
1739209691.54234;-33.981070128970906
1739209691.542345;-29.438486411369333
1739209691.5423503;-38.13080360867914
1739209691.5423553;-45.120503652039325
1739209691.5423605;-38.13080360867914
1739209691.5423656;-30.49652367304973
1739209691.5423708;-38.13080360867914
1739209691.5423758;-33.981070128970906
1739209691.5423808;-35.57807855764607
1739209691.542386;-45.120503652039325
1739209691.542391;-35.57807855764607
1739209691.5423963;-38.13080360867914
1739209691.5424013;-38.13080360867914
1739209691.5424066;-38.13080360867914
1739209691.5424116;-45.120503652039325
1739209691.5424166;-45.120503652039325
1739209691.5424218;-45.120503652039325
1739209691.5424268;-38.13080360867914
1739209691.542432;-45.120503652039325
1739209691.542437;-45.120503652039325
1739209691.5424423;-38.13080360867914
1739209691.5424473;-30.49652367304973
1739209691.5424523;-33.981070128970906
1739209691.5424576;-45.120503652039325
1739209691.5424626;-38.13080360867914
1739209691.5424678;-33.981070128970906
1739209691.5424728;-38.13080360867914
1739209691.542478;-45.120503652039325
1739209691.542483;-38.13080360867914
1739209691.542488;-38.13080360867914
1739209691.5424933;-33.981070128970906
1739209691.5424984;-45.120503652039325
1739209691.5425036;-33.981070128970906
1739209691.5425086;-45.120503652039325
1739209691.5425138;-45.120503652039325
1739209691.5425189;-45.120503652039325
1739209691.5425239;-45.120503652039325
1739209691.542529;-38.13080360867914
1739209691.542534;-45.120503652039325
1739209691.5425394;-45.120503652039325
1739209691.5425444;-33.981070128970906
1739209691.5425496;-33.981070128970906
1739209691.5425546;-45.120503652039325
1739209691.5425582;-45.120503652039325
1739209691.542562;-38.13080360867914
1739209691.5425656;-33.981070128970906
1739209691.5425692;-28.58837851428586
1739209691.542573;-38.13080360867914
1739209691.5425766;-35.57807855764607
1739209691.5425804;-38.13080360867914
1739209691.542584;-35.57807855764607
1739209691.5425875;-38.13080360867914
1739209691.5425913;-33.981070128970906
1739209691.542595;-33.981070128970906
1739209691.5425985;-45.120503652039325
1739209691.5426023;-45.120503652039325
1739209691.5426059;-38.13080360867914
1739209691.5426095;-35.57807855764607
1739209691.5426133;-38.13080360867914
1739209691.5426168;-45.120503652039325
1739209691.5426207;-45.120503652039325
1739209691.5426242;-38.13080360867914
1739209691.5426278;-45.120503652039325
1739209691.5426316;-45.120503652039325
1739209691.5426352;-38.13080360867914
1739209691.5426388;-38.13080360867914
1739209691.5426426;-45.120503652039325
1739209691.5426462;-45.120503652039325
1739209691.5426497;-45.120503652039325
1739209691.5426536;-33.981070128970906
1739209691.5426571;-33.981070128970906
1739209691.542661;-45.120503652039325
1739209691.5426645;-38.13080360867914
1739209691.542668;-45.120503652039325
1739209691.542672;-38.13080360867914
1739209691.5426755;-38.13080360867914
1739209691.542679;-45.120503652039325
1739209691.542683;-45.120503652039325
1739209691.5426865;-38.13080360867914
1739209691.5426903;-38.13080360867914
1739209691.5426939;-38.13080360867914
1739209691.5426974;-38.13080360867914
1739209691.5427012;-45.120503652039325
1739209691.5427048;-45.120503652039325
1739209691.5427084;-45.120503652039325
1739209691.5427122;-45.120503652039325
1739209691.5427158;-33.981070128970906
1739209691.5427194;-45.120503652039325
1739209691.5427232;-45.120503652039325
1739209691.5427268;-35.57807855764607
1739209691.5427306;-38.13080360867914
1739209691.5427341;-45.120503652039325
1739209691.5427377;-33.981070128970906
1739209691.5427415;-32.816014438256545
1739209691.542745;-45.120503652039325
1739209691.5427487;-45.120503652039325
1739209691.5427525;-38.13080360867914
1739209691.542756;-38.13080360867914
1739209691.5427597;-38.13080360867914
1739209691.5427635;-45.120503652039325
1739209691.542767;-38.13080360867914
1739209691.5427709;-35.57807855764607
1739209691.5427744;-45.120503652039325
1739209691.542778;-45.120503652039325
1739209691.5427818;-45.120503652039325
1739209691.5427854;-38.13080360867914
1739209691.542789;-38.13080360867914
1739209691.5427928;-45.120503652039325
1739209691.5427964;-38.13080360867914
1739209691.5428;-38.13080360867914
1739209691.5428038;-38.13080360867914
1739209691.5428073;-31.141103565318893
1739209691.5428112;-45.120503652039325
1739209691.5428147;-45.120503652039325
1739209691.5428183;-45.120503652039325
1739209691.5428221;-35.57807855764607
1739209691.5428257;-45.120503652039325
1739209691.5428293;-45.120503652039325
1739209691.542833;-45.120503652039325
1739209691.5428367;-45.120503652039325
1739209691.5428402;-38.13080360867914
1739209691.542844;-45.120503652039325
1739209691.5428476;-38.13080360867914
1739209691.5428514;-45.120503652039325
1739209691.542855;-45.120503652039325
1739209691.5428586;-45.120503652039325
1739209691.5428624;-33.981070128970906
1739209691.542866;-38.13080360867914
1739209691.5428696;-35.57807855764607
1739209691.5428734;-35.57807855764607
1739209691.542877;-35.57807855764607
1739209691.5428808;-35.57807855764607
1739209691.5428843;-38.13080360867914
1739209691.542888;-38.13080360867914
1739209691.5428917;-38.13080360867914
1739209691.5428953;-31.141103565318893
1739209691.542899;-45.120503652039325
1739209691.5429027;-38.13080360867914
1739209691.5429063;-38.13080360867914
1739209691.5429099;-38.13080360867914
1739209691.5429137;-38.13080360867914
1739209691.5429173;-38.13080360867914
1739209691.542921;-45.120503652039325
1739209691.5429246;-38.13080360867914
1739209691.5429282;-38.13080360867914
1739209691.542932;-45.120503652039325
1739209691.5429356;-45.120503652039325
1739209691.5429392;-45.120503652039325
1739209691.542943;-45.120503652039325
1739209691.5429466;-38.13080360867914
1739209691.5429502;-38.13080360867914
1739209691.542954;-38.13080360867914
1739209691.5429575;-35.57807855764607
1739209691.5429614;-45.120503652039325
1739209691.542965;-38.13080360867914
1739209691.5429685;-45.120503652039325
1739209691.5429723;-45.120503652039325
1739209691.542976;-38.13080360867914
1739209691.5429795;-38.13080360867914
1739209691.5429833;-35.57807855764607
1739209691.5429869;-45.120503652039325
1739209691.5429904;-45.120503652039325
1739209691.5429943;-38.13080360867914
1739209691.5429978;-38.13080360867914
1739209691.5430017;-45.120503652039325
1739209691.5430052;-45.120503652039325
1739209691.5430088;-45.120503652039325
1739209691.5430126;-33.981070128970956
1739209691.5430162;-45.120503652039325
1739209691.5430198;-38.13080360867914
1739209691.5430236;-38.13080360867914
1739209691.5430272;-35.57807855764607
1739209691.5430307;-38.13080360867914
1739209691.5430346;-38.13080360867914
1739209691.5430381;-45.120503652039325
1739209691.543042;-29.438486411369333
1739209691.5430455;-38.13080360867914
1739209691.543049;-45.120503652039325
1739209691.543053;-35.57807855764607
1739209691.5430565;-32.816014438256545
1739209691.54306;-45.120503652039325
1739209691.5430639;-45.120503652039325
1739209691.5430675;-38.13080360867914
1739209691.543071;-45.120503652039325
1739209691.5430748;-45.120503652039325
1739209691.5430784;-45.120503652039325
1739209691.5430822;-45.120503652039325
1739209691.5430858;-33.981070128970906
1739209691.5430894;-33.981070128970906
1739209691.5430932;-38.13080360867914
1739209691.5430968;-38.13080360867914
1739209691.5431004;-35.57807855764607
1739209691.5431042;-38.13080360867914
1739209691.5431077;-45.120503652039325
1739209691.5431116;-45.120503652039325
1739209691.5431151;-45.120503652039325
1739209691.5431187;-45.120503652039325
1739209691.5431225;-45.120503652039325
1739209691.543126;-45.120503652039325
1739209691.5431297;-38.13080360867914
1739209691.5431335;-45.120503652039325
1739209691.543137;-45.120503652039325
1739209691.5431406;-38.13080360867914
1739209691.5431445;-38.13080360867914
1739209691.543148;-38.13080360867914
1739209691.5431519;-45.120503652039325
1739209691.5431554;-35.57807855764607
1739209691.543159;-45.120503652039325
1739209691.5431628;-38.13080360867914
1739209691.5431664;-38.13080360867914
1739209691.54317;-38.13080360867914
