CAN Message; 0x1b8:0300f9d778877ebb
Timestamp;Amplitude
1739209729.5801187;-38.13080360867914
1739209729.5801227;-38.13080360867914
1739209729.580127;-33.981070128970906
1739209729.580131;-45.120503652039325
1739209729.5801353;-45.120503652039325
1739209729.5801394;-45.120503652039325
1739209729.5801437;-35.57807855764607
1739209729.5801477;-38.13080360867914
1739209729.580152;-45.120503652039325
1739209729.580156;-45.120503652039325
1739209729.5801604;-45.120503652039325
1739209729.5801644;-45.120503652039325
1739209729.5801687;-38.13080360867914
1739209729.5801728;-45.120503652039325
1739209729.580177;-45.120503652039325
1739209729.5801811;-35.57807855764607
1739209729.5801854;-38.13080360867914
1739209729.5801895;-45.120503652039325
1739209729.5801938;-38.13080360867914
1739209729.5801978;-35.57807855764607
1739209729.580202;-45.120503652039325
1739209729.5802062;-45.120503652039325
1739209729.5802104;-35.57807855764607
1739209729.5802145;-33.981070128970906
1739209729.5802188;-45.120503652039325
1739209729.5802228;-45.120503652039325
1739209729.5802271;-45.120503652039325
1739209729.5802312;-45.120503652039325
1739209729.5802355;-45.120503652039325
1739209729.5802395;-45.120503652039325
1739209729.5802438;-45.120503652039325
1739209729.5802479;-38.13080360867914
1739209729.5802522;-38.13080360867914
1739209729.5802562;-45.120503652039325
1739209729.5802605;-38.13080360867914
1739209729.5802646;-35.57807855764607
1739209729.5802689;-38.13080360867914
1739209729.580273;-38.13080360867914
1739209729.5802772;-35.57807855764607
1739209729.5802813;-38.13080360867914
1739209729.5802855;-45.120503652039325
1739209729.5802896;-38.13080360867914
1739209729.580294;-35.57807855764607
1739209729.580298;-38.13080360867914
1739209729.5803022;-45.120503652039325
1739209729.5803065;-45.120503652039325
1739209729.5803106;-38.13080360867914
1739209729.5803149;-45.120503652039325
1739209729.580319;-45.120503652039325
1739209729.5803232;-45.120503652039325
1739209729.5803273;-38.13080360867914
1739209729.5803316;-38.13080360867914
1739209729.5803356;-45.120503652039325
1739209729.58034;-45.120503652039325
1739209729.580344;-38.13080360867914
1739209729.5803483;-38.13080360867914
1739209729.5803523;-45.120503652039325
1739209729.5803566;-38.13080360867914
1739209729.5803607;-38.13080360867914
1739209729.580365;-45.120503652039325
1739209729.580369;-45.120503652039325
1739209729.5803733;-33.981070128970906
1739209729.5803773;-45.120503652039325
1739209729.5803816;-45.120503652039325
1739209729.5803857;-45.120503652039325
1739209729.58039;-45.120503652039325
1739209729.580394;-45.120503652039325
1739209729.5803983;-45.120503652039325
1739209729.5804024;-38.13080360867914
1739209729.5804067;-38.13080360867914
1739209729.5804107;-38.13080360867914
1739209729.580415;-38.13080360867914
1739209729.580419;-45.120503652039325
1739209729.5804234;-45.120503652039325
1739209729.5804274;-45.120503652039325
1739209729.5804317;-32.816014438256545
1739209729.5804358;-38.13080360867914
1739209729.58044;-45.120503652039325
1739209729.580444;-45.120503652039325
1739209729.5804484;-35.57807855764607
1739209729.5804524;-35.57807855764607
1739209729.5804567;-38.13080360867914
1739209729.5804608;-38.13080360867914
1739209729.580465;-45.120503652039325
1739209729.5804691;-38.13080360867914
1739209729.5804734;-38.13080360867914
1739209729.5804775;-45.120503652039325
1739209729.5804818;-45.120503652039325
1739209729.5804858;-38.13080360867914
1739209729.58049;-38.13080360867914
1739209729.5804942;-45.120503652039325
1739209729.5804985;-30.49652367304973
1739209729.5805025;-35.57807855764607
1739209729.5805068;-45.120503652039325
1739209729.5805109;-38.13080360867914
1739209729.5805151;-33.981070128970906
1739209729.5805192;-45.120503652039325
1739209729.5805235;-45.120503652039325
1739209729.5805275;-45.120503652039325
1739209729.5805318;-31.141103565318893
1739209729.580536;-33.981070128970906
1739209729.5805402;-45.120503652039325
1739209729.5805442;-38.13080360867914
1739209729.5805485;-45.120503652039325
1739209729.5805526;-33.981070128970906
1739209729.5805569;-45.120503652039325
1739209729.580561;-38.13080360867914
1739209729.5805652;-38.13080360867914
1739209729.5805693;-45.120503652039325
1739209729.5805736;-45.120503652039325
1739209729.5805779;-45.120503652039325
1739209729.580582;-38.13080360867914
1739209729.5805862;-45.120503652039325
1739209729.5805902;-45.120503652039325
1739209729.5805945;-45.120503652039325
1739209729.5805986;-27.8777449560314
1739209729.580603;-29.438486411369333
1739209729.580607;-45.120503652039325
1739209729.5806112;-38.13080360867914
1739209729.5806153;-33.981070128970906
1739209729.5806196;-38.13080360867914
1739209729.5806236;-45.120503652039325
1739209729.580628;-38.13080360867914
1739209729.580632;-45.120503652039325
1739209729.5806363;-45.120503652039325
1739209729.5806403;-32.816014438256545
1739209729.5806446;-35.57807855764607
1739209729.5806487;-45.120503652039325
1739209729.580653;-45.120503652039325
1739209729.580657;-38.13080360867914
1739209729.5806613;-35.57807855764607
1739209729.5806653;-35.57807855764607
1739209729.5806696;-45.120503652039325
1739209729.5806737;-45.120503652039325
1739209729.580678;-38.13080360867914
1739209729.580682;-45.120503652039325
1739209729.5806863;-38.13080360867914
1739209729.5806904;-33.981070128970906
1739209729.5806947;-45.120503652039325
1739209729.5806987;-38.13080360867914
1739209729.580703;-38.13080360867914
1739209729.580707;-35.57807855764607
1739209729.5807114;-35.57807855764607
1739209729.5807154;-38.13080360867914
1739209729.5807197;-38.13080360867914
1739209729.5807238;-38.13080360867914
1739209729.580728;-35.57807855764607
1739209729.580732;-45.120503652039325
1739209729.5807364;-38.13080360867914
1739209729.5807405;-45.120503652039325
1739209729.5807447;-38.13080360867914
1739209729.5807488;-45.120503652039325
1739209729.580753;-45.120503652039325
1739209729.5807571;-45.120503652039325
1739209729.5807614;-45.120503652039325
1739209729.5807655;-32.816014438256545
1739209729.5807698;-27.8777449560314
1739209729.5807738;-45.120503652039325
1739209729.5807781;-45.120503652039325
1739209729.5807822;-45.120503652039325
1739209729.5807865;-45.120503652039325
1739209729.5807905;-45.120503652039325
1739209729.5807948;-45.120503652039325
1739209729.5807989;-38.13080360867914
1739209729.5808032;-45.120503652039325
1739209729.5808072;-45.120503652039325
1739209729.5808115;-45.120503652039325
1739209729.5808156;-33.981070128970906
1739209729.5808198;-35.57807855764607
1739209729.580824;-45.120503652039325
1739209729.5808282;-45.120503652039325
1739209729.5808322;-45.120503652039325
1739209729.5808365;-45.120503652039325
1739209729.5808408;-45.120503652039325
1739209729.5808449;-45.120503652039325
1739209729.5808492;-38.13080360867914
1739209729.5808532;-38.13080360867914
1739209729.5808575;-38.13080360867914
1739209729.5808616;-45.120503652039325
1739209729.5808659;-45.120503652039325
1739209729.58087;-35.57807855764607
1739209729.5808742;-38.13080360867914
1739209729.5808783;-45.120503652039325
1739209729.5808825;-38.13080360867914
1739209729.5808866;-32.816014438256545
1739209729.580891;-45.120503652039325
1739209729.580895;-45.120503652039325
1739209729.5808992;-33.981070128970906
1739209729.5809033;-38.13080360867914
1739209729.5809076;-45.120503652039325
1739209729.5809116;-38.13080360867914
1739209729.580916;-45.120503652039325
1739209729.58092;-38.13080360867914
1739209729.5809243;-38.13080360867914
1739209729.5809283;-45.120503652039325
1739209729.5809326;-45.120503652039325
1739209729.5809367;-38.13080360867914
1739209729.580941;-38.13080360867914
1739209729.580945;-35.57807855764607
1739209729.5809493;-38.13080360867914
1739209729.5809534;-33.981070128970906
1739209729.5809577;-38.13080360867914
1739209729.5809617;-38.13080360867914
1739209729.580966;-45.120503652039325
1739209729.58097;-45.120503652039325
1739209729.5809743;-38.13080360867914
1739209729.5809784;-38.13080360867914
1739209729.5809827;-45.120503652039325
1739209729.5809867;-38.13080360867914
1739209729.580991;-35.57807855764607
1739209729.580995;-35.57807855764607
1739209729.5809994;-45.120503652039325
1739209729.5810034;-45.120503652039325
1739209729.5810077;-38.13080360867914
1739209729.5810118;-45.120503652039325
1739209729.581016;-38.13080360867914
1739209729.58102;-45.120503652039325
1739209729.5810244;-45.120503652039325
1739209729.5810285;-32.816014438256545
1739209729.5810328;-45.120503652039325
1739209729.5810368;-45.120503652039325
1739209729.581041;-28.992665084841942
1739209729.5810452;-38.13080360867914
1739209729.5810494;-38.13080360867914
1739209729.5810535;-38.13080360867914
1739209729.5810578;-35.57807855764607
1739209729.5810618;-38.13080360867914
1739209729.5810661;-38.13080360867914
1739209729.5810702;-45.120503652039325
1739209729.5810745;-38.13080360867914
1739209729.5810785;-38.13080360867914
1739209729.5810828;-38.13080360867914
1739209729.5810869;-45.120503652039325
1739209729.5810912;-38.13080360867914
1739209729.5810952;-35.57807855764607
1739209729.5810995;-45.120503652039325
1739209729.5811038;-45.120503652039325
1739209729.5811079;-33.981070128970906
1739209729.5811121;-38.13080360867914
1739209729.5811162;-45.120503652039325
1739209729.5811205;-45.120503652039325
1739209729.5811245;-38.13080360867914
1739209729.5811288;-33.981070128970906
1739209729.581133;-38.13080360867914
1739209729.5811372;-45.120503652039325
1739209729.5811412;-33.981070128970906
1739209729.5811455;-45.120503652039325
1739209729.5811496;-45.120503652039325
1739209729.5811539;-38.13080360867914
1739209729.581158;-38.13080360867914
1739209729.5811622;-45.120503652039325
1739209729.5811663;-45.120503652039325
1739209729.5811706;-45.120503652039325
1739209729.5811746;-31.14110356531892
1739209729.581179;-45.120503652039325
1739209729.581183;-38.13080360867914
1739209729.5811872;-45.120503652039325
1739209729.5811913;-45.120503652039325
1739209729.5811956;-38.13080360867914
1739209729.5811996;-38.13080360867914
1739209729.581204;-45.120503652039325
1739209729.581208;-28.992665084841942
1739209729.5812123;-45.120503652039325
1739209729.5812163;-35.57807855764607
1739209729.5812206;-33.981070128970906
1739209729.5812247;-38.13080360867914
1739209729.581229;-45.120503652039325
1739209729.581233;-45.120503652039325
1739209729.5812373;-38.13080360867914
1739209729.5812414;-35.57807855764607
1739209729.5812457;-45.120503652039325
1739209729.5812497;-45.120503652039325
1739209729.581254;-38.13080360867914
1739209729.581258;-38.13080360867914
1739209729.5812624;-45.120503652039325
1739209729.5812664;-38.13080360867914
1739209729.5812707;-45.120503652039325
1739209729.5812747;-45.120503652039325
1739209729.581279;-45.120503652039325
1739209729.581283;-45.120503652039325
1739209729.5812874;-45.120503652039325
1739209729.5812914;-45.120503652039325
1739209729.5812957;-45.120503652039325
1739209729.5812998;-45.120503652039325
1739209729.581304;-38.13080360867914
1739209729.5813081;-26.487275050834715
1739209729.5813124;-32.816014438256545
1739209729.5813165;-45.120503652039325
1739209729.5813208;-45.120503652039325
1739209729.5813248;-33.981070128970906
1739209729.581329;-38.13080360867914
1739209729.5813332;-45.120503652039325
1739209729.5813375;-45.120503652039325
1739209729.5813415;-38.13080360867914
1739209729.5813458;-38.13080360867914
1739209729.5813498;-38.13080360867914
1739209729.5813541;-45.120503652039325
1739209729.5813582;-45.120503652039325
1739209729.5813625;-35.57807855764607
1739209729.5813665;-45.120503652039325
1739209729.5813708;-45.120503652039325
1739209729.5813751;-33.981070128970906
1739209729.5813792;-30.49652367304973
1739209729.5813835;-38.13080360867914
1739209729.5813875;-45.120503652039325
1739209729.5813918;-45.120503652039325
1739209729.5813959;-33.981070128970906
1739209729.5814002;-38.13080360867914
1739209729.5814042;-45.120503652039325
1739209729.5814085;-33.981070128970906
1739209729.5814126;-32.816014438256545
1739209729.5814168;-45.120503652039325
1739209729.581421;-45.120503652039325
1739209729.5814252;-33.981070128970906
1739209729.5814292;-38.13080360867914
1739209729.5814335;-45.120503652039325
1739209729.5814376;-45.120503652039325
1739209729.5814419;-38.13080360867914
1739209729.581446;-38.13080360867914
1739209729.5814502;-38.13080360867914
1739209729.5814543;-38.13080360867914
1739209729.5814586;-45.120503652039325
1739209729.5814626;-28.992665084841942
1739209729.581467;-38.13080360867914
1739209729.581471;-45.120503652039325
1739209729.5814753;-30.49652367304973
1739209729.5814793;-32.816014438256545
1739209729.5814836;-45.120503652039325
1739209729.5814877;-45.120503652039325
1739209729.581492;-33.981070128970906
1739209729.581496;-38.13080360867914
1739209729.5815003;-45.120503652039325
1739209729.5815043;-45.120503652039325
1739209729.5815086;-45.120503652039325
1739209729.5815127;-45.120503652039325
1739209729.581517;-38.13080360867914
1739209729.581521;-35.57807855764607
1739209729.5815253;-38.13080360867914
1739209729.5815294;-32.816014438256545
1739209729.5815337;-45.120503652039325
1739209729.5815377;-45.120503652039325
1739209729.581542;-38.13080360867914
1739209729.581546;-38.13080360867914
1739209729.5815504;-38.13080360867914
1739209729.5815544;-38.13080360867914
1739209729.5815587;-45.120503652039325
1739209729.5815628;-45.120503652039325
1739209729.581567;-38.13080360867914
1739209729.581571;-45.120503652039325
1739209729.5815754;-38.13080360867914
1739209729.5815794;-38.13080360867914
1739209729.5815837;-38.13080360867914
1739209729.5815878;-38.13080360867914
1739209729.581592;-45.120503652039325
1739209729.5815961;-45.120503652039325
1739209729.5816004;-45.120503652039325
1739209729.5816045;-45.120503652039325
1739209729.5816088;-45.120503652039325
1739209729.5816128;-38.13080360867914
1739209729.581617;-35.57807855764607
1739209729.5816212;-35.57807855764607
1739209729.5816255;-45.120503652039325
1739209729.5816295;-45.120503652039325
1739209729.5816338;-38.13080360867914
1739209729.5816379;-45.120503652039325
1739209729.5816422;-38.13080360867914
1739209729.5816464;-38.13080360867914
1739209729.5816505;-45.120503652039325
1739209729.5816548;-45.120503652039325
1739209729.5816588;-38.13080360867914
1739209729.5816631;-32.816014438256545
1739209729.5816672;-38.13080360867914
1739209729.5816715;-45.120503652039325
1739209729.5816755;-38.13080360867914
1739209729.5816798;-31.141103565318915
1739209729.5816839;-38.13080360867914
1739209729.5816882;-45.120503652039325
1739209729.5816922;-33.981070128970906
1739209729.5816965;-38.13080360867914
1739209729.5817006;-38.13080360867914
1739209729.5817049;-38.13080360867914
1739209729.581709;-38.13080360867914
1739209729.5817132;-45.120503652039325
1739209729.5817173;-38.13080360867914
1739209729.5817215;-45.120503652039325
1739209729.5817256;-45.120503652039325
1739209729.5870686;-35.57807855764607
1739209729.5870695;-35.57807855764607
1739209729.5870707;-38.13080360867914
1739209729.587072;-45.120503652039325
1739209729.5870728;-45.120503652039325
1739209729.587074;-45.120503652039325
1739209729.5870752;-45.120503652039325
1739209729.5870762;-45.120503652039325
1739209729.5870774;-45.120503652039325
1739209729.5870786;-45.120503652039325
1739209729.5870798;-38.13080360867914
1739209729.5870807;-38.13080360867914
1739209729.587082;-45.120503652039325
1739209729.587083;-45.120503652039325
1739209729.587084;-38.13080360867914
1739209729.5870852;-38.13080360867914
1739209729.5870864;-38.13080360867914
1739209729.5870874;-45.120503652039325
1739209729.5870886;-45.120503652039325
1739209729.5870898;-35.57807855764607
1739209729.5870907;-35.57807855764607
1739209729.587092;-30.49652367304973
1739209729.587093;-45.120503652039325
1739209729.587094;-45.120503652039325
1739209729.5870953;-45.120503652039325
1739209729.5870965;-38.13080360867914
1739209729.5870974;-45.120503652039325
1739209729.5870986;-38.13080360867914
1739209729.5870998;-38.13080360867914
1739209729.5871007;-33.981070128970956
1739209729.587102;-38.13080360867914
1739209729.5871031;-38.13080360867914
1739209729.5871043;-38.13080360867914
1739209729.5871053;-45.120503652039325
1739209729.5871065;-38.13080360867914
1739209729.5871077;-38.13080360867914
1739209729.5871086;-35.57807855764607
1739209729.5871098;-28.58837851428586
1739209729.587111;-45.120503652039325
1739209729.587112;-38.13080360867914
1739209729.5871131;-38.13080360867914
1739209729.5871143;-33.981070128970906
1739209729.5871153;-45.120503652039325
1739209729.5871165;-45.120503652039325
1739209729.5871177;-38.13080360867914
1739209729.5871186;-38.13080360867914
1739209729.5871198;-45.120503652039325
1739209729.587121;-38.13080360867914
1739209729.587122;-45.120503652039325
1739209729.5871232;-45.120503652039325
1739209729.5871243;-38.13080360867914
1739209729.5871253;-35.57807855764607
1739209729.5871265;-38.13080360867914
1739209729.5871277;-45.120503652039325
1739209729.5871289;-35.57807855764607
1739209729.5871298;-35.57807855764607
1739209729.587131;-38.13080360867914
1739209729.5871322;-45.120503652039325
1739209729.5871332;-45.120503652039325
1739209729.5871344;-38.13080360867914
1739209729.5871356;-45.120503652039325
1739209729.5871365;-38.13080360867914
1739209729.5871377;-32.816014438256545
1739209729.587139;-38.13080360867914
1739209729.5871398;-38.13080360867914
1739209729.587141;-38.13080360867914
1739209729.5871422;-30.49652367304973
1739209729.5871432;-35.57807855764607
1739209729.5871444;-45.120503652039325
1739209729.5871456;-30.49652367304976
1739209729.5871465;-38.13080360867914
1739209729.5871477;-45.120503652039325
1739209729.587149;-45.120503652039325
1739209729.58715;-45.120503652039325
1739209729.587151;-45.120503652039325
1739209729.5871522;-38.13080360867914
1739209729.5871534;-45.120503652039325
1739209729.5871544;-31.141103565318915
1739209729.5871556;-38.13080360867914
1739209729.5871568;-38.13080360867914
1739209729.5871577;-38.13080360867914
1739209729.587159;-33.981070128970906
1739209729.58716;-45.120503652039325
1739209729.587161;-45.120503652039325
1739209729.5871623;-38.13080360867914
1739209729.5871634;-33.981070128970906
1739209729.5871644;-33.981070128970906
1739209729.5871656;-45.120503652039325
1739209729.5871668;-31.141103565318915
1739209729.5871677;-38.13080360867914
1739209729.587169;-45.120503652039325
1739209729.5871701;-45.120503652039325
1739209729.587171;-45.120503652039325
1739209729.5871723;-31.141103565318915
1739209729.5871735;-33.981070128970906
1739209729.5871747;-38.13080360867914
1739209729.5871756;-38.13080360867914
1739209729.5871768;-45.120503652039325
1739209729.587178;-38.13080360867914
1739209729.587179;-38.13080360867914
1739209729.5871801;-45.120503652039325
1739209729.5871813;-45.120503652039325
1739209729.5871823;-38.13080360867914
1739209729.5871835;-45.120503652039325
1739209729.5871847;-38.13080360867914
1739209729.5871856;-35.57807855764607
1739209729.5871868;-38.13080360867914
1739209729.587188;-38.13080360867914
1739209729.587189;-35.57807855764607
1739209729.5871902;-33.981070128970906
1739209729.5871913;-38.13080360867914
1739209729.5871923;-45.120503652039325
1739209729.5871935;-35.57807855764607
1739209729.5871947;-35.57807855764607
1739209729.5871959;-38.13080360867914
1739209729.5871968;-45.120503652039325
1739209729.587198;-38.13080360867914
1739209729.5871992;-38.13080360867914
1739209729.5872002;-35.57807855764607
1739209729.5872014;-38.13080360867914
1739209729.5872025;-45.120503652039325
1739209729.5872035;-38.13080360867914
1739209729.5872047;-38.13080360867914
1739209729.587206;-45.120503652039325
1739209729.5872068;-38.13080360867914
1739209729.587208;-35.57807855764607
1739209729.5872092;-45.120503652039325
1739209729.5872102;-45.120503652039325
1739209729.5872114;-45.120503652039325
1739209729.5872126;-38.13080360867914
1739209729.5872135;-38.13080360867914
1739209729.5872147;-45.120503652039325
1739209729.587216;-38.13080360867914
1739209729.5872169;-45.120503652039325
1739209729.587218;-38.13080360867914
1739209729.5872192;-45.120503652039325
1739209729.5872204;-45.120503652039325
1739209729.5872214;-38.13080360867914
1739209729.5872226;-38.13080360867914
1739209729.5872238;-35.57807855764607
1739209729.5872247;-45.120503652039325
1739209729.587226;-38.13080360867914
1739209729.587227;-38.13080360867914
1739209729.587228;-45.120503652039325
1739209729.5872293;-45.120503652039325
1739209729.5872304;-38.13080360867914
1739209729.5872314;-38.13080360867914
1739209729.5872326;-45.120503652039325
1739209729.5872338;-45.120503652039325
1739209729.5872347;-45.120503652039325
1739209729.587236;-38.13080360867914
1739209729.5872371;-35.57807855764607
1739209729.587238;-35.57807855764607
1739209729.5872393;-45.120503652039325
1739209729.5872405;-45.120503652039325
1739209729.5872414;-35.57807855764607
1739209729.5872426;-45.120503652039325
1739209729.5872438;-45.120503652039325
1739209729.587245;-31.141103565318915
1739209729.587246;-45.120503652039325
1739209729.5872471;-45.120503652039325
1739209729.5872483;-45.120503652039325
1739209729.5872493;-38.13080360867914
1739209729.5872505;-45.120503652039325
1739209729.5872517;-45.120503652039325
1739209729.5872526;-45.120503652039325
1739209729.5872538;-45.120503652039325
1739209729.587255;-45.120503652039325
1739209729.587256;-38.13080360867914
1739209729.5872571;-45.120503652039325
1739209729.5872583;-38.13080360867914
1739209729.5872593;-31.141103565318893
1739209729.5872605;-45.120503652039325
1739209729.5872617;-45.120503652039325
1739209729.5872626;-33.981070128970906
1739209729.5872638;-38.13080360867914
1739209729.587265;-45.120503652039325
1739209729.5872662;-45.120503652039325
1739209729.5872672;-38.13080360867914
1739209729.5872684;-45.120503652039325
1739209729.5872695;-38.13080360867914
1739209729.5872705;-38.13080360867914
1739209729.5872717;-45.120503652039325
1739209729.587273;-38.13080360867914
1739209729.5872738;-45.120503652039325
1739209729.587275;-45.120503652039325
1739209729.5872762;-45.120503652039325
1739209729.5872772;-32.816014438256545
1739209729.5872784;-45.120503652039325
1739209729.5872796;-45.120503652039325
1739209729.5872805;-32.816014438256545
1739209729.5872817;-35.57807855764607
1739209729.587283;-45.120503652039325
1739209729.5872838;-45.120503652039325
1739209729.587285;-28.58837851428586
1739209729.5872862;-45.120503652039325
1739209729.5872872;-38.13080360867914
1739209729.5872884;-38.13080360867914
1739209729.5872896;-45.120503652039325
1739209729.5872908;-38.13080360867914
1739209729.5872917;-45.120503652039325
1739209729.587293;-45.120503652039325
1739209729.587294;-45.120503652039325
1739209729.587295;-38.13080360867914
1739209729.5872962;-38.13080360867914
1739209729.5872974;-45.120503652039325
1739209729.5872984;-33.981070128970906
1739209729.5872996;-35.57807855764607
1739209729.5873008;-45.120503652039325
1739209729.5873017;-45.120503652039325
1739209729.587303;-38.13080360867914
1739209729.587304;-38.13080360867914
1739209729.587305;-45.120503652039325
1739209729.5873063;-45.120503652039325
1739209729.5873075;-45.120503652039325
1739209729.5873084;-45.120503652039325
1739209729.5873096;-35.57807855764607
1739209729.5873108;-45.120503652039325
1739209729.5873117;-45.120503652039325
1739209729.587313;-35.57807855764607
1739209729.5873141;-38.13080360867914
1739209729.5873153;-45.120503652039325
1739209729.5873163;-35.57807855764607
1739209729.5873175;-35.57807855764607
1739209729.5873187;-45.120503652039325
1739209729.5873196;-33.981070128970906
1739209729.5873208;-45.120503652039325
1739209729.587322;-45.120503652039325
1739209729.587323;-45.120503652039325
1739209729.5873241;-45.120503652039325
1739209729.5873253;-45.120503652039325
1739209729.5873263;-45.120503652039325
1739209729.5873275;-38.13080360867914
1739209729.5873287;-38.13080360867914
1739209729.5873296;-45.120503652039325
1739209729.5873308;-38.13080360867914
1739209729.587332;-38.13080360867914
1739209729.587333;-45.120503652039325
1739209729.5873342;-45.120503652039325
1739209729.5873353;-38.13080360867914
1739209729.5873365;-35.57807855764607
1739209729.5873375;-35.57807855764607
1739209729.5873387;-38.13080360867914
1739209729.5873399;-45.120503652039325
1739209729.5873408;-35.57807855764607
1739209729.587342;-35.57807855764607
1739209729.5873432;-38.13080360867914
1739209729.5873442;-33.981070128970906
1739209729.5873454;-45.120503652039325
1739209729.5873466;-45.120503652039325
1739209729.5873475;-45.120503652039325
1739209729.5873487;-35.57807855764607
1739209729.58735;-38.13080360867914
1739209729.5873508;-45.120503652039325
1739209729.587352;-45.120503652039325
1739209729.5873532;-38.13080360867914
1739209729.5873542;-38.13080360867914
1739209729.5873554;-45.120503652039325
1739209729.5873566;-45.120503652039325
1739209729.5873575;-45.120503652039325
1739209729.5873587;-45.120503652039325
1739209729.58736;-45.120503652039325
1739209729.587361;-38.13080360867914
1739209729.587362;-38.13080360867914
1739209729.5873632;-38.13080360867914
1739209729.5873644;-45.120503652039325
1739209729.5873654;-33.981070128970906
1739209729.5873666;-30.49652367304973
1739209729.5873678;-45.120503652039325
1739209729.5873687;-45.120503652039325
1739209729.58737;-45.120503652039325
1739209729.587371;-38.13080360867914
1739209729.587372;-38.13080360867914
1739209729.5873733;-45.120503652039325
1739209729.5873744;-45.120503652039325
1739209729.5873754;-45.120503652039325
1739209729.5873766;-45.120503652039325
1739209729.5873778;-38.13080360867914
1739209729.5873787;-38.13080360867914
1739209729.58738;-35.57807855764607
1739209729.5873811;-38.13080360867914
1739209729.587382;-45.120503652039325
1739209729.5873833;-33.981070128970906
1739209729.5873845;-30.49652367304973
1739209729.5873857;-38.13080360867914
1739209729.5873866;-45.120503652039325
1739209729.5873878;-33.981070128970906
1739209729.587389;-33.981070128970906
1739209729.58739;-38.13080360867914
1739209729.5873911;-45.120503652039325
1739209729.5873923;-35.57807855764607
1739209729.5873933;-38.13080360867914
1739209729.5873945;-45.120503652039325
1739209729.5873957;-45.120503652039325
1739209729.5873966;-32.816014438256545
1739209729.5873978;-31.141103565318893
1739209729.587399;-38.13080360867914
1739209729.5874;-45.120503652039325
1739209729.5874012;-38.13080360867914
1739209729.5874023;-35.57807855764607
1739209729.5874033;-45.120503652039325
1739209729.5874045;-45.120503652039325
1739209729.5874057;-35.57807855764607
1739209729.5874069;-38.13080360867914
1739209729.5874078;-38.13080360867914
1739209729.587409;-38.13080360867914
1739209729.5874102;-38.13080360867914
1739209729.5874112;-45.120503652039325
1739209729.5874124;-45.120503652039325
1739209729.5874135;-38.13080360867914
1739209729.5874145;-38.13080360867914
1739209729.5874157;-45.120503652039325
1739209729.587417;-38.13080360867914
1739209729.5874178;-45.120503652039325
1739209729.587419;-45.120503652039325
1739209729.5874202;-45.120503652039325
1739209729.5874212;-32.816014438256545
1739209729.5874224;-38.13080360867914
1739209729.5874236;-45.120503652039325
1739209729.5874245;-38.13080360867914
1739209729.5874257;-45.120503652039325
1739209729.587427;-45.120503652039325
1739209729.5874279;-45.120503652039325
1739209729.587429;-45.120503652039325
1739209729.5874302;-45.120503652039325
1739209729.5874314;-38.13080360867914
1739209729.5874324;-45.120503652039325
1739209729.5874336;-45.120503652039325
1739209729.5874348;-33.981070128970906
1739209729.5874357;-45.120503652039325
1739209729.587437;-45.120503652039325
1739209729.587438;-45.120503652039325
1739209729.587439;-33.981070128970906
1739209729.5874403;-45.120503652039325
1739209729.5874414;-45.120503652039325
1739209729.5874424;-38.13080360867914
1739209729.5874436;-38.13080360867914
1739209729.5874448;-38.13080360867914
1739209729.5874457;-45.120503652039325
1739209729.587447;-45.120503652039325
1739209729.5874481;-45.120503652039325
1739209729.587449;-45.120503652039325
1739209729.5874503;-45.120503652039325
1739209729.5874515;-45.120503652039325
1739209729.5874527;-45.120503652039325
1739209729.5874536;-38.13080360867914
1739209729.5874548;-38.13080360867914
1739209729.587456;-45.120503652039325
1739209729.587457;-32.816014438256545
1739209729.5874581;-35.57807855764607
1739209729.5874593;-45.120503652039325
1739209729.5874603;-45.120503652039325
1739209729.5874615;-29.438486411369333
1739209729.5874627;-35.57807855764607
1739209729.5874636;-45.120503652039325
1739209729.5874648;-38.13080360867914
1739209729.587466;-45.120503652039325
1739209729.587467;-45.120503652039325
1739209729.5874681;-38.13080360867914
1739209729.5874693;-38.13080360867914
1739209729.5874703;-31.141103565318943
1739209729.5874715;-45.120503652039325
1739209729.5874727;-38.13080360867914
1739209729.5874736;-38.13080360867914
1739209729.5874748;-45.120503652039325
1739209729.587476;-45.120503652039325
1739209729.5874772;-35.57807855764607
1739209729.5874782;-45.120503652039325
1739209729.5874794;-30.49652367304973
1739209729.5874805;-35.57807855764607
1739209729.5874815;-45.120503652039325
1739209729.5874827;-38.13080360867914
1739209729.587484;-38.13080360867914
1739209729.5874848;-38.13080360867914
1739209729.587486;-45.120503652039325
1739209729.5874872;-35.57807855764607
1739209729.5874882;-45.120503652039325
1739209729.5874894;-45.120503652039325
1739209729.5874906;-35.57807855764607
1739209729.5874915;-38.13080360867914
1739209729.5874927;-45.120503652039325
1739209729.587494;-45.120503652039325
1739209729.5874949;-45.120503652039325
1739209729.587496;-38.13080360867914
1739209729.5874972;-45.120503652039325
1739209729.5874982;-45.120503652039325
1739209729.5874994;-38.13080360867914
1739209729.5875006;-38.13080360867914
1739209729.5875018;-45.120503652039325
1739209729.5875027;-45.120503652039325
1739209729.587504;-35.57807855764607
1739209729.587505;-45.120503652039325
1739209729.587506;-30.49652367304973
1739209729.5875072;-26.991370085610736
1739209729.5875084;-45.120503652039325
1739209729.5875094;-38.13080360867914
1739209729.5875106;-38.13080360867914
1739209729.5875118;-38.13080360867914
1739209729.5875127;-38.13080360867914
