CAN Message; 0x77:ea68fed32fb77d7b
Timestamp;Amplitude
1739209889.9744074;-45.120503652039325
1739209889.9744081;-33.981070128970906
1739209889.9744089;-45.120503652039325
1739209889.9744093;-18.192034459266992
1739209889.97441;-38.13080360867914
1739209889.9744105;-45.120503652039325
1739209889.9744112;-31.14110356531892
1739209889.974412;-35.57807855764607
1739209889.9744124;-45.120503652039325
1739209889.9744132;-38.13080360867914
1739209889.9744136;-38.13080360867914
1739209889.9744143;-35.57807855764607
1739209889.974415;-38.13080360867914
1739209889.9744155;-35.57807855764607
1739209889.9744163;-38.13080360867914
1739209889.9744167;-45.120503652039325
1739209889.9744174;-45.120503652039325
1739209889.974418;-38.13080360867914
1739209889.9744186;-38.13080360867914
1739209889.9744194;-45.120503652039325
1739209889.9744198;-38.13080360867914
1739209889.9744205;-35.57807855764607
1739209889.974421;-31.141103565318915
1739209889.9744217;-45.120503652039325
1739209889.9744225;-33.981070128970906
1739209889.974423;-38.13080360867914
1739209889.9744236;-45.120503652039325
1739209889.9744241;-17.756538629272868
1739209889.9744248;-26.991370085610722
1739209889.9744256;-38.13080360867914
1739209889.974426;-26.487275050834715
1739209889.9744267;-32.816014438256545
1739209889.9744272;-21.228842808393967
1739209889.974428;-38.13080360867914
1739209889.9744287;-38.13080360867914
1739209889.9744291;-45.120503652039325
1739209889.9744298;-38.13080360867914
1739209889.9744303;-32.816014438256545
1739209889.974431;-38.13080360867914
1739209889.9744315;-45.120503652039325
1739209889.9744322;-38.13080360867914
1739209889.974433;-35.57807855764607
1739209889.9744334;-45.120503652039325
1739209889.9744341;-45.120503652039325
1739209889.9744346;-38.13080360867914
1739209889.9744353;-35.57807855764607
1739209889.974436;-27.267205301931607
1739209889.9744365;-38.13080360867914
1739209889.9744372;-45.120503652039325
1739209889.9744377;-38.13080360867914
1739209889.9744384;-35.57807855764607
1739209889.9744391;-27.877744956031417
1739209889.9744396;-38.13080360867914
1739209889.9744403;-33.981070128970906
1739209889.9744408;-33.981070128970956
1739209889.9744415;-45.120503652039325
1739209889.974442;-35.57807855764607
1739209889.9744427;-45.120503652039325
1739209889.9744434;-35.57807855764607
1739209889.974444;-32.816014438256545
1739209889.9744446;-38.13080360867914
1739209889.974445;-38.13080360867914
1739209889.9744458;-45.120503652039325
1739209889.9744465;-45.120503652039325
1739209889.974447;-45.120503652039325
1739209889.9744477;-45.120503652039325
1739209889.9744482;-45.120503652039325
1739209889.974449;-38.13080360867914
1739209889.9744496;-38.13080360867914
1739209889.97445;-45.120503652039325
1739209889.9744508;-33.981070128970906
1739209889.9744513;-45.120503652039325
1739209889.974452;-38.13080360867914
1739209889.9744527;-38.13080360867914
1739209889.9744532;-33.981070128970906
1739209889.974454;-45.120503652039325
1739209889.9744544;-45.120503652039325
1739209889.974455;-45.120503652039325
1739209889.9744556;-38.13080360867914
1739209889.9744563;-38.13080360867914
1739209889.974457;-38.13080360867914
1739209889.9744575;-45.120503652039325
1739209889.9744582;-38.13080360867914
1739209889.9744587;-32.816014438256545
1739209889.9744594;-45.120503652039325
1739209889.9744601;-45.120503652039325
1739209889.9744606;-38.13080360867914
1739209889.9744613;-38.13080360867914
1739209889.9744618;-45.120503652039325
1739209889.9744625;-45.120503652039325
1739209889.9744632;-45.120503652039325
1739209889.9744637;-45.120503652039325
1739209889.9744644;-45.120503652039325
1739209889.974465;-38.13080360867914
1739209889.9744656;-38.13080360867914
1739209889.9744663;-45.120503652039325
1739209889.9744668;-38.13080360867914
1739209889.9744675;-35.57807855764607
1739209889.974468;-35.57807855764607
1739209889.9744687;-35.57807855764607
1739209889.9744692;-45.120503652039325
1739209889.97447;-45.120503652039325
1739209889.9744706;-45.120503652039325
1739209889.974471;-38.13080360867914
1739209889.9744718;-35.57807855764607
1739209889.9744723;-35.57807855764607
1739209889.974473;-45.120503652039325
1739209889.9744737;-38.13080360867914
1739209889.9744742;-35.57807855764607
1739209889.974475;-38.13080360867914
1739209889.9744754;-38.13080360867914
1739209889.974476;-45.120503652039325
1739209889.9744768;-38.13080360867914
1739209889.9744773;-38.13080360867914
1739209889.974478;-38.13080360867914
1739209889.9744785;-38.13080360867914
1739209889.9744792;-38.13080360867914
1739209889.97448;-35.57807855764607
1739209889.9744804;-45.120503652039325
1739209889.974481;-38.13080360867914
1739209889.9744816;-45.120503652039325
1739209889.9744823;-38.13080360867914
1739209889.9744828;-45.120503652039325
1739209889.9744835;-45.120503652039325
1739209889.9744842;-35.57807855764607
1739209889.9744847;-38.13080360867914
1739209889.9744854;-38.13080360867914
1739209889.9744859;-38.13080360867914
1739209889.9744866;-38.13080360867914
1739209889.9744873;-33.981070128970906
1739209889.9744878;-45.120503652039325
1739209889.9744885;-45.120503652039325
1739209889.974489;-45.120503652039325
1739209889.9744897;-45.120503652039325
1739209889.9744904;-45.120503652039325
1739209889.974491;-45.120503652039325
1739209889.9744916;-38.13080360867914
1739209889.974492;-38.13080360867914
1739209889.9744928;-45.120503652039325
1739209889.9744935;-38.13080360867914
1739209889.974494;-45.120503652039325
1739209889.9744947;-38.13080360867914
1739209889.9744952;-45.120503652039325
1739209889.974496;-38.13080360867914
1739209889.9744964;-38.13080360867914
1739209889.974497;-45.120503652039325
1739209889.9744978;-45.120503652039325
1739209889.9744983;-45.120503652039325
1739209889.974499;-38.13080360867914
1739209889.9744995;-38.13080360867914
1739209889.9745002;-38.13080360867914
1739209889.974501;-35.57807855764607
1739209889.9745014;-31.141103565318915
1739209889.974502;-38.13080360867914
1739209889.9745026;-45.120503652039325
1739209889.9745033;-45.120503652039325
1739209889.974504;-33.981070128970906
1739209889.9745045;-32.816014438256545
1739209889.9745052;-45.120503652039325
1739209889.9745057;-31.141103565318915
1739209889.9745064;-33.981070128970906
1739209889.974507;-38.13080360867914
1739209889.9745076;-45.120503652039325
1739209889.9745083;-45.120503652039325
1739209889.9745088;-38.13080360867914
1739209889.9745095;-45.120503652039325
1739209889.97451;-45.120503652039325
1739209889.9745107;-38.13080360867914
1739209889.9745114;-38.13080360867914
1739209889.9745119;-33.981070128970906
1739209889.9745126;-45.120503652039325
1739209889.974513;-45.120503652039325
1739209889.9745138;-38.13080360867914
1739209889.9745145;-38.13080360867914
1739209889.974515;-38.13080360867914
1739209889.9745157;-45.120503652039325
1739209889.9745162;-45.120503652039325
1739209889.9745169;-45.120503652039325
1739209889.9745176;-33.981070128970906
1739209889.974518;-38.13080360867914
1739209889.9745188;-38.13080360867914
1739209889.9745193;-32.816014438256545
1739209889.97452;-45.120503652039325
1739209889.9745207;-45.120503652039325
1739209889.9745212;-38.13080360867914
1739209889.9745219;-35.57807855764607
1739209889.9745224;-45.120503652039325
1739209889.974523;-38.13080360867914
1739209889.9745235;-38.13080360867914
1739209889.9745243;-38.13080360867914
1739209889.974525;-38.13080360867914
1739209889.9745255;-33.981070128970906
1739209889.9745262;-28.992665084841942
1739209889.9745266;-32.816014438256545
1739209889.9745274;-38.13080360867914
1739209889.974528;-38.13080360867914
1739209889.9745286;-38.13080360867914
1739209889.9745293;-38.13080360867914
1739209889.9745297;-45.120503652039325
1739209889.9745305;-45.120503652039325
1739209889.9745312;-33.981070128970906
1739209889.9745317;-35.57807855764607
1739209889.9745324;-45.120503652039325
1739209889.9745328;-45.120503652039325
1739209889.9745336;-32.816014438256545
1739209889.9745343;-38.13080360867914
1739209889.9745347;-35.57807855764607
1739209889.9745355;-38.13080360867914
1739209889.974536;-38.13080360867914
1739209889.9745367;-35.57807855764607
1739209889.9745371;-38.13080360867914
1739209889.9745378;-38.13080360867914
1739209889.9745386;-45.120503652039325
1739209889.974539;-45.120503652039325
1739209889.9745398;-38.13080360867914
1739209889.9745402;-45.120503652039325
1739209889.974541;-45.120503652039325
1739209889.9745417;-45.120503652039325
1739209889.9745421;-38.13080360867914
1739209889.9745429;-38.13080360867914
1739209889.9745433;-45.120503652039325
1739209889.974544;-45.120503652039325
1739209889.9745448;-35.57807855764607
1739209889.9745452;-38.13080360867914
1739209889.974546;-45.120503652039325
1739209889.9745464;-45.120503652039325
1739209889.9745471;-38.13080360867914
1739209889.9745479;-38.13080360867914
1739209889.9745483;-38.13080360867914
1739209889.974549;-38.13080360867914
1739209889.9745495;-38.13080360867914
1739209889.9745502;-38.13080360867914
1739209889.9745507;-33.981070128970906
1739209889.9745514;-38.13080360867914
1739209889.9745522;-38.13080360867914
1739209889.9745526;-38.13080360867914
1739209889.9745533;-38.13080360867914
1739209889.9745538;-38.13080360867914
1739209889.9745545;-38.13080360867914
1739209889.9745553;-45.120503652039325
1739209889.9745557;-45.120503652039325
1739209889.9745564;-38.13080360867914
1739209889.974557;-45.120503652039325
1739209889.9745576;-45.120503652039325
1739209889.9745584;-38.13080360867914
1739209889.9745588;-35.57807855764607
1739209889.9745595;-38.13080360867914
1739209889.97456;-38.13080360867914
1739209889.9745607;-33.981070128970906
1739209889.9745615;-45.120503652039325
1739209889.974562;-45.120503652039325
1739209889.9745626;-45.120503652039325
1739209889.9745631;-38.13080360867914
1739209889.9745638;-38.13080360867914
1739209889.9745643;-38.13080360867914
1739209889.974565;-45.120503652039325
1739209889.9745657;-33.981070128970906
1739209889.9745662;-45.120503652039325
1739209889.974567;-38.13080360867914
1739209889.9745674;-45.120503652039325
1739209889.9745681;-38.13080360867914
1739209889.9745688;-38.13080360867914
1739209889.9745693;-45.120503652039325
1739209889.97457;-45.120503652039325
1739209889.9745705;-38.13080360867914
1739209889.9745712;-31.141103565318915
1739209889.974572;-38.13080360867914
1739209889.9745724;-45.120503652039325
1739209889.9745731;-45.120503652039325
1739209889.9745736;-38.13080360867914
1739209889.9745743;-45.120503652039325
1739209889.974575;-45.120503652039325
1739209889.9745755;-45.120503652039325
1739209889.9745762;-45.120503652039325
1739209889.9745767;-38.13080360867914
1739209889.9745774;-38.13080360867914
1739209889.974578;-38.13080360867914
1739209889.9745786;-38.13080360867914
1739209889.9745793;-31.141103565318915
1739209889.9745798;-45.120503652039325
1739209889.9745805;-38.13080360867914
1739209889.974581;-33.981070128970906
1739209889.9745817;-45.120503652039325
1739209889.9745824;-45.120503652039325
1739209889.974583;-38.13080360867914
1739209889.9745836;-32.816014438256545
1739209889.974584;-38.13080360867914
1739209889.9745848;-45.120503652039325
1739209889.9745855;-45.120503652039325
1739209889.974586;-45.120503652039325
1739209889.9745867;-38.13080360867914
1739209889.9745872;-45.120503652039325
1739209889.974588;-45.120503652039325
1739209889.9745886;-45.120503652039325
1739209889.974589;-38.13080360867914
1739209889.9745898;-38.13080360867914
1739209889.9745903;-45.120503652039325
1739209889.974591;-45.120503652039325
1739209889.9745915;-38.13080360867914
1739209889.9745922;-35.57807855764607
1739209889.974593;-38.13080360867914
1739209889.9745934;-35.57807855764607
1739209889.974594;-45.120503652039325
1739209889.9745946;-45.120503652039325
1739209889.9745953;-45.120503652039325
1739209889.974596;-32.816014438256545
1739209889.9745965;-38.13080360867914
1739209889.9745972;-45.120503652039325
1739209889.9745977;-45.120503652039325
1739209889.9745984;-45.120503652039325
1739209889.9745991;-45.120503652039325
1739209889.9745996;-45.120503652039325
1739209889.9746003;-38.13080360867914
1739209889.9746008;-45.120503652039325
1739209889.9746015;-45.120503652039325
1739209889.9746022;-45.120503652039325
1739209889.9746027;-38.13080360867914
1739209889.9746034;-38.13080360867914
1739209889.974604;-45.120503652039325
1739209889.9746046;-38.13080360867914
1739209889.974605;-38.13080360867914
1739209889.9746058;-25.826314394896357
1739209889.9746065;-33.981070128970906
1739209889.974607;-38.13080360867914
1739209889.9746077;-35.57807855764607
1739209889.9746082;-45.120503652039325
1739209889.974609;-45.120503652039325
1739209889.9746096;-45.120503652039325
1739209889.97461;-35.57807855764607
1739209889.9746108;-38.13080360867914
1739209889.9746113;-45.120503652039325
1739209889.974612;-45.120503652039325
1739209889.9746127;-45.120503652039325
1739209889.9746132;-38.13080360867914
1739209889.974614;-45.120503652039325
1739209889.9746144;-45.120503652039325
1739209889.974615;-45.120503652039325
1739209889.9746158;-28.992665084841942
1739209889.9746163;-33.981070128970906
1739209889.974617;-38.13080360867914
1739209889.9746175;-45.120503652039325
1739209889.9746182;-38.13080360867914
1739209889.9746187;-38.13080360867914
1739209889.9746194;-45.120503652039325
1739209889.97462;-38.13080360867914
1739209889.9746206;-33.981070128970906
1739209889.9746213;-38.13080360867914
1739209889.9746218;-45.120503652039325
1739209889.9746225;-38.13080360867914
1739209889.9746232;-38.13080360867914
1739209889.9746237;-33.981070128970906
1739209889.9746244;-35.57807855764607
1739209889.9746249;-45.120503652039325
1739209889.9746256;-38.13080360867914
1739209889.9746263;-38.13080360867914
1739209889.9746268;-35.57807855764607
1739209889.9746275;-45.120503652039325
1739209889.974628;-38.13080360867914
1739209889.9746287;-45.120503652039325
1739209889.9746294;-45.120503652039325
1739209889.9746299;-45.120503652039325
1739209889.9746306;-33.981070128970906
1739209889.974631;-33.981070128970906
1739209889.9746318;-38.13080360867914
1739209889.9746323;-38.13080360867914
1739209889.974633;-45.120503652039325
1739209889.9746337;-45.120503652039325
1739209889.9746342;-38.13080360867914
1739209889.974635;-38.13080360867914
1739209889.9746354;-38.13080360867914
1739209889.974636;-33.981070128970906
1739209889.9746368;-38.13080360867914
1739209889.9746373;-45.120503652039325
1739209889.974638;-38.13080360867914
1739209889.9746385;-38.13080360867914
1739209889.9746392;-45.120503652039325
1739209889.97464;-33.981070128970906
1739209889.9746404;-38.13080360867914
1739209889.974641;-33.981070128970906
1739209889.9746416;-35.57807855764607
1739209889.9746423;-38.13080360867914
1739209889.974643;-38.13080360867914
1739209889.9746435;-38.13080360867914
1739209889.9746442;-38.13080360867914
1739209889.9746447;-33.981070128970906
1739209889.9746454;-38.13080360867914
1739209889.9746459;-27.267205301931607
1739209889.9746466;-38.13080360867914
1739209889.9746473;-38.13080360867914
1739209889.9746478;-45.120503652039325
1739209889.9746485;-38.13080360867914
1739209889.974649;-35.57807855764607
1739209889.9746497;-38.13080360867914
1739209889.9746504;-45.120503652039325
1739209889.9746509;-38.13080360867914
1739209889.9746516;-33.981070128970906
1739209889.974652;-45.120503652039325
1739209889.9746528;-45.120503652039325
1739209889.9746535;-38.13080360867914
1739209889.974654;-45.120503652039325
1739209889.9746547;-45.120503652039325
1739209889.9746552;-45.120503652039325
1739209889.9746559;-38.13080360867914
1739209889.9746566;-35.57807855764607
1739209889.974657;-45.120503652039325
1739209889.9746578;-45.120503652039325
1739209889.9746583;-45.120503652039325
1739209889.974659;-45.120503652039325
1739209889.9746594;-45.120503652039325
1739209889.9746602;-45.120503652039325
1739209889.9746609;-33.981070128970906
1739209889.9746614;-45.120503652039325
1739209889.974662;-45.120503652039325
1739209889.9746625;-45.120503652039325
1739209889.9746633;-45.120503652039325
1739209889.974664;-45.120503652039325
1739209889.9746644;-45.120503652039325
1739209889.9746652;-45.120503652039325
1739209889.9746656;-38.13080360867914
1739209889.9746664;-45.120503652039325
1739209889.974667;-31.141103565318915
1739209889.9746675;-35.57807855764607
1739209889.9746683;-38.13080360867914
1739209889.9746687;-32.816014438256545
1739209889.9746695;-45.120503652039325
1739209889.9746702;-35.57807855764607
1739209889.9746706;-35.57807855764607
1739209889.9746714;-45.120503652039325
1739209889.9746718;-38.13080360867914
1739209889.9746726;-32.816014438256545
1739209889.974673;-45.120503652039325
1739209889.9746737;-45.120503652039325
1739209889.9746745;-38.13080360867914
1739209889.974675;-38.13080360867914
1739209889.9746757;-38.13080360867914
1739209889.9746761;-45.120503652039325
1739209889.9746768;-45.120503652039325
1739209889.9746776;-45.120503652039325
1739209889.974678;-38.13080360867914
1739209889.9746788;-45.120503652039325
1739209889.9746792;-33.981070128970906
1739209889.97468;-38.13080360867914
1739209889.9746807;-38.13080360867914
1739209889.9746811;-32.816014438256545
1739209889.9746819;-45.120503652039325
1739209889.9746823;-45.120503652039325
1739209889.974683;-45.120503652039325
1739209889.9746838;-38.13080360867914
1739209889.9746842;-38.13080360867914
1739209889.974685;-35.57807855764607
1739209889.9746854;-45.120503652039325
1739209889.9746861;-45.120503652039325
1739209889.9746866;-38.13080360867914
1739209889.9746873;-45.120503652039325
1739209889.974688;-45.120503652039325
1739209889.9746885;-45.120503652039325
1739209889.9746892;-45.120503652039325
1739209889.9746897;-45.120503652039325
1739209889.9746904;-38.13080360867914
1739209889.9746912;-32.816014438256545
1739209889.9746916;-35.57807855764607
1739209889.9746923;-35.57807855764607
1739209889.9746928;-35.57807855764607
1739209889.9746935;-35.57807855764607
1739209889.9746943;-45.120503652039325
1739209889.9746947;-45.120503652039325
1739209889.9746954;-38.13080360867914
1739209889.974696;-35.57807855764607
1739209889.9746966;-45.120503652039325
1739209889.9746974;-45.120503652039325
1739209889.9746978;-45.120503652039325
1739209889.9746985;-45.120503652039325
1739209889.974699;-38.13080360867914
1739209889.9746997;-45.120503652039325
1739209889.9747002;-45.120503652039325
1739209889.974701;-45.120503652039325
1739209889.9747016;-45.120503652039325
1739209889.9747021;-45.120503652039325
1739209889.9747028;-35.57807855764607
1739209889.9747033;-35.57807855764607
1739209889.974704;-38.13080360867914
1739209889.9747047;-38.13080360867914
1739209889.9747052;-38.13080360867914
1739209889.974706;-26.991370085610722
1739209889.9747064;-38.13080360867914
1739209889.9747071;-38.13080360867914
1739209889.9747078;-38.13080360867914
1739209889.9747083;-33.981070128970906
1739209889.974709;-45.120503652039325
1739209889.9747095;-38.13080360867914
1739209889.9747102;-45.120503652039325
1739209889.974711;-38.13080360867914
1739209889.9747114;-45.120503652039325
1739209889.9747121;-45.120503652039325
1739209889.9747126;-45.120503652039325
1739209889.9747133;-45.120503652039325
1739209889.9747138;-45.120503652039325
1739209889.9747145;-45.120503652039325
1739209889.9747152;-38.13080360867914
1739209889.9747157;-45.120503652039325
1739209889.9747164;-45.120503652039325
1739209889.974717;-45.120503652039325
1739209889.9747176;-45.120503652039325
1739209889.9747183;-45.120503652039325
1739209889.9747188;-45.120503652039325
1739209889.9747195;-45.120503652039325
1739209889.97472;-38.13080360867914
1739209889.9747207;-28.992665084841942
1739209889.9747214;-35.57807855764607
1739209889.974722;-38.13080360867914
1739209889.9747226;-45.120503652039325
1739209889.974723;-38.13080360867914
1739209889.9747238;-45.120503652039325
1739209889.9747245;-45.120503652039325
1739209889.974725;-38.13080360867914
1739209889.9747257;-38.13080360867914
1739209889.9747262;-45.120503652039325
1739209889.974727;-45.120503652039325
1739209889.9747274;-38.13080360867914
1739209889.974728;-45.120503652039325
1739209889.9747288;-45.120503652039325
1739209889.9747293;-35.57807855764607
1739209889.97473;-45.120503652039325
1739209889.9747305;-31.141103565318915
1739209889.9747312;-32.816014438256545
1739209889.974732;-35.57807855764607
1739209889.9747324;-38.13080360867914
1739209889.974733;-38.13080360867914
1739209889.9747336;-38.13080360867914
1739209889.9747343;-38.13080360867914
1739209889.974735;-38.13080360867914
1739209889.9747355;-38.13080360867914
1739209889.9747362;-33.981070128970906
1739209889.9747367;-32.816014438256545
1739209889.9747374;-45.120503652039325
1739209889.9747381;-45.120503652039325
1739209889.9747386;-38.13080360867914
1739209889.9747393;-38.13080360867914
1739209889.9747398;-35.57807855764607
1739209889.9747405;-38.13080360867914
1739209889.974741;-45.120503652039325
1739209889.9747417;-38.13080360867914
1739209889.9747424;-45.120503652039325
1739209889.974743;-45.120503652039325
1739209889.9747436;-38.13080360867914
1739209889.974744;-38.13080360867914
1739209889.9747448;-45.120503652039325
1739209889.9747455;-45.120503652039325
1739209889.974746;-35.57807855764607
1739209889.9747467;-35.57807855764607
1739209889.9747472;-45.120503652039325
1739209889.974748;-38.13080360867914
1739209889.9747486;-38.13080360867914
1739209889.974749;-45.120503652039325
1739209889.9747498;-45.120503652039325
1739209889.9747503;-45.120503652039325
1739209889.974751;-45.120503652039325
1739209889.9747517;-38.13080360867914
1739209889.9747522;-38.13080360867914
1739209889.974753;-38.13080360867914
1739209889.9747534;-38.13080360867914
1739209889.974754;-38.13080360867914
1739209889.9747546;-38.13080360867914
1739209889.9747553;-45.120503652039325
1739209889.974756;-38.13080360867914
1739209889.9747565;-45.120503652039325
1739209889.9747572;-45.120503652039325
1739209889.9747577;-45.120503652039325
1739209889.9747584;-31.141103565318893
1739209889.974771;-38.13080360867914
1739209889.9747837;-45.120503652039325
1739209889.9747963;-38.13080360867914
1739209889.974809;-38.13080360867914
1739209889.9748218;-45.120503652039325
1739209889.9748344;-45.120503652039325
1739209889.974847;-38.13080360867914
1739209889.9748597;-45.120503652039325
1739209889.9748724;-45.120503652039325
1739209889.974885;-45.120503652039325
1739209889.9748976;-45.120503652039325
1739209889.9749103;-38.13080360867914
1739209889.9749231;-45.120503652039325
1739209889.9749358;-38.13080360867914
1739209889.9749484;-45.120503652039325
1739209889.974961;-38.13080360867914
1739209889.9749737;-38.13080360867914
1739209889.9749863;-45.120503652039325
1739209889.974999;-38.13080360867914
1739209889.9750116;-38.13080360867914
1739209889.9750242;-45.120503652039325
1739209889.975037;-38.13080360867914
1739209889.9750497;-38.13080360867914
1739209889.9750624;-45.120503652039325
1739209889.975075;-45.120503652039325
1739209889.9750876;-33.981070128970906
1739209889.9751003;-38.13080360867914
1739209889.975113;-38.13080360867914
1739209889.9751256;-38.13080360867914
1739209889.9751384;-38.13080360867914
1739209889.975151;-38.13080360867914
1739209889.9751637;-38.13080360867914
1739209889.9751763;-45.120503652039325
1739209889.975189;-45.120503652039325
1739209889.9752016;-45.120503652039325
1739209889.9752142;-38.13080360867914
1739209889.9752269;-38.13080360867914
1739209889.9752395;-38.13080360867914
1739209889.9752524;-45.120503652039325
1739209889.975265;-45.120503652039325
1739209889.9752777;-45.120503652039325
1739209889.9752903;-45.120503652039325
1739209889.975303;-38.13080360867914
1739209889.9753156;-38.13080360867914
1739209889.9753282;-45.120503652039325
1739209889.9753408;-45.120503652039325
1739209889.9753537;-38.13080360867914
1739209889.9753664;-38.13080360867914
1739209889.975379;-45.120503652039325
1739209889.9753916;-32.816014438256545
1739209889.9754043;-45.120503652039325
1739209889.975417;-38.13080360867914
1739209889.9754295;-32.816014438256545
1739209889.9754422;-45.120503652039325
1739209889.9754548;-45.120503652039325
1739209889.9754677;-38.13080360867914
1739209889.9754803;-35.57807855764607
1739209889.975493;-38.13080360867914
1739209889.9755056;-45.120503652039325
1739209889.9755182;-45.120503652039325
1739209889.9755309;-38.13080360867914
1739209889.9755435;-38.13080360867914
1739209889.9755561;-38.13080360867914
1739209889.975569;-45.120503652039325
1739209889.9755816;-45.120503652039325
1739209889.9755943;-35.57807855764607
1739209889.975607;-32.816014438256545
1739209889.9756196;-45.120503652039325
1739209889.9756322;-45.120503652039325
1739209889.9756448;-38.13080360867914
1739209889.9756575;-38.13080360867914
1739209889.9756703;-38.13080360867914
1739209889.975683;-38.13080360867914
1739209889.9756956;-35.57807855764607
1739209889.9757082;-38.13080360867914
1739209889.975721;-38.13080360867914
1739209889.9757335;-29.438486411369333
1739209889.9757462;-45.120503652039325
1739209889.9757588;-38.13080360867914
1739209889.9757714;-38.13080360867914
1739209889.9757843;-45.120503652039325
1739209889.975797;-38.13080360867914
1739209889.9758096;-32.816014438256545
1739209889.9758222;-45.120503652039325
1739209889.9758348;-38.13080360867914
1739209889.9758475;-35.57807855764607
1739209889.97586;-45.120503652039325
1739209889.9758728;-45.120503652039325
1739209889.9758856;-45.120503652039325
1739209889.9758983;-38.13080360867914
1739209889.975911;-45.120503652039325
1739209889.9759235;-32.816014438256545
1739209889.9759362;-27.8777449560314
1739209889.9759488;-38.13080360867914
1739209889.9759614;-38.13080360867914
1739209889.975974;-38.13080360867914
1739209889.9759867;-32.816014438256545
1739209889.9759996;-38.13080360867914
1739209889.9760122;-45.120503652039325
1739209889.9760249;-45.120503652039325
1739209889.9760375;-38.13080360867914
1739209889.9760501;-38.13080360867914
1739209889.9760628;-45.120503652039325
1739209889.9760754;-38.13080360867914
1739209889.976088;-38.13080360867914
1739209889.976101;-38.13080360867914
1739209889.9761136;-45.120503652039325
1739209889.9761262;-38.13080360867914
1739209889.9761388;-28.58837851428586
1739209889.9761515;-38.13080360867914
1739209889.976164;-38.13080360867914
1739209889.9761767;-38.13080360867914
1739209889.9761894;-32.816014438256545
1739209889.976202;-45.120503652039325
1739209889.976215;-45.120503652039325
1739209889.9762275;-45.120503652039325
1739209889.9762402;-45.120503652039325
1739209889.9762528;-32.816014438256545
1739209889.9762654;-45.120503652039325
1739209889.976278;-38.13080360867914
1739209889.9762907;-45.120503652039325
1739209889.9763033;-45.120503652039325
1739209889.9763162;-45.120503652039325
1739209889.9763288;-45.120503652039325
1739209889.9763415;-45.120503652039325
1739209889.9763541;-45.120503652039325
1739209889.9763668;-45.120503652039325
1739209889.9763794;-38.13080360867914
1739209889.976392;-38.13080360867914
1739209889.9764047;-45.120503652039325
1739209889.9764173;-45.120503652039325
1739209889.9764302;-38.13080360867914
1739209889.9764428;-31.141103565318915
1739209889.9764555;-38.13080360867914
1739209889.976468;-45.120503652039325
1739209889.9764807;-38.13080360867914
1739209889.9764934;-32.816014438256545
1739209889.976506;-38.13080360867914
1739209889.9765186;-45.120503652039325
1739209889.9765315;-38.13080360867914
1739209889.9765441;-35.57807855764607
1739209889.9765568;-45.120503652039325
1739209889.9765694;-38.13080360867914
1739209889.976582;-38.13080360867914
1739209889.9765947;-45.120503652039325
1739209889.9766073;-45.120503652039325
1739209889.97662;-38.13080360867914
1739209889.9766326;-45.120503652039325
1739209889.9766455;-31.141103565318915
1739209889.976658;-33.981070128970906
1739209889.9766707;-38.13080360867914
1739209889.9766834;-38.13080360867914
1739209889.976696;-38.13080360867914
1739209889.9767087;-38.13080360867914
1739209889.9767213;-38.13080360867914
1739209889.976734;-38.13080360867914
1739209889.9767468;-38.13080360867914
1739209889.9767594;-33.981070128970906
1739209889.976772;-45.120503652039325
1739209889.9767847;-38.13080360867914
1739209889.9767973;-38.13080360867914
1739209889.97681;-38.13080360867914
1739209889.9768226;-35.57807855764607
1739209889.9768353;-35.57807855764607
1739209889.976848;-38.13080360867914
1739209889.9768608;-45.120503652039325
1739209889.9768734;-45.120503652039325
1739209889.976886;-38.13080360867914
1739209889.9768987;-45.120503652039325
1739209889.9769113;-45.120503652039325
1739209889.976924;-33.981070128970906
1739209889.9769366;-45.120503652039325
1739209889.9769492;-45.120503652039325
1739209889.976962;-35.57807855764607
1739209889.9769747;-35.57807855764607
1739209889.9769874;-45.120503652039325
1739209889.977;-38.13080360867914
1739209889.9770126;-35.57807855764607
1739209889.9770253;-38.13080360867914
1739209889.977038;-38.13080360867914
1739209889.9770505;-38.13080360867914
1739209889.9770634;-38.13080360867914
1739209889.977076;-38.13080360867914
1739209889.9770887;-45.120503652039325
1739209889.9771013;-45.120503652039325
1739209889.977114;-45.120503652039325
1739209889.9771266;-38.13080360867914
1739209889.9771392;-45.120503652039325
1739209889.9771519;-45.120503652039325
1739209889.9771645;-38.13080360867914
1739209889.9771774;-38.13080360867914
1739209889.97719;-38.13080360867914
1739209889.9772027;-38.13080360867914
1739209889.9772153;-35.57807855764607
1739209889.977228;-35.57807855764607
1739209889.9772406;-35.57807855764607
1739209889.9772532;-38.13080360867914
1739209889.9772658;-45.120503652039325
1739209889.9772787;-45.120503652039325
1739209889.9772913;-38.13080360867914
1739209889.977304;-38.13080360867914
1739209889.9773166;-45.120503652039325
1739209889.9773293;-45.120503652039325
1739209889.977342;-33.981070128970906
1739209889.9773545;-38.13080360867914
1739209889.9773672;-38.13080360867914
1739209889.9773798;-45.120503652039325
1739209889.9773927;-45.120503652039325
1739209889.9774053;-38.13080360867914
1739209889.977418;-35.57807855764607
1739209889.9774306;-38.13080360867914
1739209889.9774432;-38.13080360867914
1739209889.9774559;-32.816014438256545
1739209889.9774685;-45.120503652039325
1739209889.9774811;-45.120503652039325
1739209889.977494;-38.13080360867914
1739209889.9775066;-38.13080360867914
