CAN Message; 0x39:030ab11e756c8963
1739209791.431812;-27.267205301931607
1739209791.431817;-31.141103565318915
1739209791.431822;-45.120503652039325
1739209791.431827;-45.120503652039325
1739209791.4318318;-45.120503652039325
1739209791.4318368;-45.120503652039325
1739209791.4318419;-35.57807855764607
1739209791.4318469;-35.57807855764607
1739209791.4318519;-38.13080360867914
1739209791.4318566;-45.120503652039325
1739209791.4318616;-45.120503652039325
1739209791.4318666;-38.13080360867914
1739209791.4318717;-35.57807855764607
1739209791.4318764;-38.13080360867914
1739209791.4318814;-45.120503652039325
1739209791.4318864;-35.57807855764607
1739209791.4318914;-38.13080360867914
1739209791.4318964;-45.120503652039325
1739209791.4319012;-38.13080360867914
1739209791.4319062;-38.13080360867914
1739209791.4319112;-45.120503652039325
1739209791.4319162;-38.13080360867914
1739209791.4319212;-35.57807855764607
1739209791.431926;-45.120503652039325
1739209791.431931;-38.13080360867914
1739209791.431936;-38.13080360867914
1739209791.431941;-45.120503652039325
1739209791.431946;-45.120503652039325
1739209791.4319508;-45.120503652039325
1739209791.4319558;-45.120503652039325
1739209791.4319608;-45.120503652039325
1739209791.4319658;-45.120503652039325
1739209791.4319708;-38.13080360867914
1739209791.4319756;-45.120503652039325
1739209791.4319806;-45.120503652039325
1739209791.4319856;-45.120503652039325
1739209791.4319906;-38.13080360867914
1739209791.4319954;-38.13080360867914
1739209791.4320004;-38.13080360867914
1739209791.4320054;-38.13080360867914
1739209791.4320104;-38.13080360867914
1739209791.4320154;-32.816014438256545
1739209791.4320202;-38.13080360867914
1739209791.4320252;-38.13080360867914
1739209791.4320302;-45.120503652039325
1739209791.4320352;-38.13080360867914
1739209791.4320402;-33.981070128970906
1739209791.432045;-45.120503652039325
1739209791.43205;-38.13080360867914
1739209791.432055;-45.120503652039325
1739209791.43206;-45.120503652039325
1739209791.432065;-45.120503652039325
1739209791.4320698;-38.13080360867914
1739209791.4320748;-45.120503652039325
1739209791.4320798;-45.120503652039325
1739209791.4320848;-45.120503652039325
1739209791.4320898;-45.120503652039325
1739209791.4320946;-38.13080360867914
1739209791.4320996;-45.120503652039325
1739209791.4321046;-45.120503652039325
1739209791.4321096;-38.13080360867914
1739209791.4321146;-31.141103565318893
1739209791.4321194;-45.120503652039325
1739209791.4321244;-38.13080360867914
1739209791.4321294;-35.57807855764607
1739209791.4321344;-30.49652367304973
1739209791.4321392;-38.13080360867914
1739209791.4321442;-45.120503652039325
1739209791.4321492;-38.13080360867914
1739209791.4321542;-38.13080360867914
1739209791.4321592;-45.120503652039325
1739209791.432164;-45.120503652039325
1739209791.432169;-38.13080360867914
1739209791.432174;-38.13080360867914
1739209791.432179;-45.120503652039325
1739209791.432184;-38.13080360867914
1739209791.4321887;-45.120503652039325
1739209791.4321938;-45.120503652039325
1739209791.4321988;-45.120503652039325
1739209791.4322038;-45.120503652039325
1739209791.4322088;-45.120503652039325
1739209791.4322135;-31.141103565318915
1739209791.4322186;-31.141103565318915
1739209791.4322236;-35.57807855764607
1739209791.4322286;-38.13080360867914
1739209791.4322336;-33.981070128970906
1739209791.4322383;-38.13080360867914
1739209791.4322433;-38.13080360867914
1739209791.4322484;-45.120503652039325
1739209791.4322534;-38.13080360867914
1739209791.4322581;-38.13080360867914
1739209791.4322631;-45.120503652039325
1739209791.4322681;-45.120503652039325
1739209791.4322731;-45.120503652039325
1739209791.4322782;-45.120503652039325
1739209791.432283;-45.120503652039325
1739209791.432288;-38.13080360867914
1739209791.432293;-35.57807855764607
1739209791.432298;-35.57807855764607
1739209791.432303;-35.57807855764607
1739209791.4323077;-38.13080360867914
1739209791.4323127;-45.120503652039325
1739209791.4323177;-45.120503652039325
1739209791.4323227;-45.120503652039325
1739209791.4323277;-45.120503652039325
1739209791.4323325;-31.141103565318915
1739209791.4323375;-28.58837851428586
1739209791.4323425;-33.981070128970906
1739209791.4323475;-45.120503652039325
1739209791.4323525;-33.981070128970906
1739209791.4323573;-38.13080360867914
1739209791.4323623;-45.120503652039325
1739209791.4323673;-38.13080360867914
1739209791.4323723;-38.13080360867914
1739209791.432377;-38.13080360867914
1739209791.432382;-45.120503652039325
1739209791.432387;-38.13080360867914
1739209791.4323921;-35.57807855764607
1739209791.4323971;-38.13080360867914
1739209791.432402;-45.120503652039325
1739209791.432407;-38.13080360867914
1739209791.432412;-38.13080360867914
1739209791.432417;-45.120503652039325
1739209791.432422;-45.120503652039325
1739209791.4324267;-45.120503652039325
1739209791.4324317;-45.120503652039325
1739209791.4324367;-45.120503652039325
1739209791.4324417;-38.13080360867914
1739209791.4324467;-38.13080360867914
1739209791.4324515;-38.13080360867914
1739209791.4324565;-31.141103565318915
1739209791.4324615;-45.120503652039325
1739209791.4324665;-45.120503652039325
1739209791.4324715;-38.13080360867914
1739209791.4324763;-35.57807855764607
1739209791.4324813;-38.13080360867914
1739209791.4324863;-38.13080360867914
1739209791.4324913;-38.13080360867914
1739209791.432496;-38.13080360867914
1739209791.432501;-45.120503652039325
1739209791.432506;-33.981070128970906
1739209791.432511;-35.57807855764607
1739209791.432516;-38.13080360867914
1739209791.4325209;-45.120503652039325
1739209791.4325259;-38.13080360867914
1739209791.4325309;-38.13080360867914
1739209791.432536;-38.13080360867914
1739209791.432541;-45.120503652039325
1739209791.4325457;-38.13080360867914
1739209791.4325507;-35.57807855764607
1739209791.4325557;-45.120503652039325
1739209791.4325607;-45.120503652039325
1739209791.4325657;-38.13080360867914
1739209791.4325705;-38.13080360867914
1739209791.4325755;-45.120503652039325
1739209791.4325805;-38.13080360867914
1739209791.4325855;-38.13080360867914
1739209791.4325905;-32.816014438256545
1739209791.4325953;-33.981070128970906
1739209791.4326003;-38.13080360867914
1739209791.4326053;-45.120503652039325
1739209791.4326103;-38.13080360867914
1739209791.432615;-38.13080360867914
1739209791.43262;-45.120503652039325
1739209791.432625;-45.120503652039325
1739209791.43263;-45.120503652039325
1739209791.432635;-45.120503652039325
1739209791.4326398;-45.120503652039325
1739209791.4326448;-38.13080360867914
1739209791.4326499;-38.13080360867914
1739209791.4326549;-33.981070128970906
1739209791.4326599;-35.57807855764607
1739209791.4326646;-38.13080360867914
1739209791.4326696;-45.120503652039325
1739209791.4326746;-32.816014438256545
1739209791.4326797;-38.13080360867914
1739209791.4326847;-45.120503652039325
1739209791.4326894;-45.120503652039325
1739209791.4326944;-33.981070128970906
1739209791.4326994;-33.981070128970906
1739209791.4327044;-45.120503652039325
1739209791.4327095;-45.120503652039325
1739209791.4327142;-38.13080360867914
1739209791.4327192;-45.120503652039325
1739209791.4327242;-45.120503652039325
1739209791.4327292;-45.120503652039325
1739209791.4327343;-45.120503652039325
1739209791.432739;-38.13080360867914
1739209791.432744;-35.57807855764607
1739209791.432749;-38.13080360867914
1739209791.432754;-45.120503652039325
1739209791.4327588;-45.120503652039325
1739209791.4327638;-38.13080360867914
1739209791.4327688;-45.120503652039325
1739209791.4327738;-32.816014438256545
1739209791.4327788;-28.58837851428586
1739209791.4327836;-38.13080360867914
1739209791.4327886;-45.120503652039325
1739209791.4327936;-38.13080360867914
1739209791.4327986;-32.816014438256545
1739209791.4328036;-45.120503652039325
1739209791.4328084;-35.57807855764607
1739209791.4328134;-45.120503652039325
1739209791.4328184;-45.120503652039325
1739209791.4328234;-35.57807855764607
1739209791.4328284;-38.13080360867914
1739209791.4328332;-45.120503652039325
1739209791.4328382;-45.120503652039325
1739209791.4328432;-38.13080360867914
1739209791.4328482;-32.816014438256545
1739209791.4328532;-45.120503652039325
1739209791.432858;-45.120503652039325
1739209791.432863;-45.120503652039325
1739209791.432868;-45.120503652039325
1739209791.432873;-45.120503652039325
1739209791.4328778;-45.120503652039325
1739209791.4328828;-45.120503652039325
1739209791.4328878;-38.13080360867914
1739209791.4328928;-35.57807855764607
1739209791.4328978;-29.438486411369333
1739209791.4329026;-45.120503652039325
1739209791.4329076;-32.816014438256545
1739209791.4329126;-33.981070128970906
1739209791.4329176;-45.120503652039325
1739209791.4329226;-45.120503652039325
1739209791.4329274;-32.816014438256545
1739209791.4329324;-45.120503652039325
1739209791.4329374;-32.81601443825658
1739209791.4329424;-45.120503652039325
1739209791.4329474;-45.120503652039325
1739209791.4329522;-45.120503652039325
1739209791.4329572;-45.120503652039325
1739209791.4329622;-45.120503652039325
1739209791.4329672;-45.120503652039325
1739209791.4329722;-35.57807855764607
1739209791.432977;-35.57807855764607
1739209791.432982;-38.13080360867914
1739209791.432987;-45.120503652039325
1739209791.432992;-45.120503652039325
1739209791.4329967;-45.120503652039325
1739209791.4330018;-38.13080360867914
1739209791.4330068;-38.13080360867914
1739209791.4330118;-45.120503652039325
1739209791.4330168;-35.57807855764607
1739209791.4330215;-45.120503652039325
1739209791.4330266;-45.120503652039325
1739209791.4330316;-38.13080360867914
1739209791.4330366;-35.57807855764607
1739209791.4330416;-38.13080360867914
1739209791.4330463;-38.13080360867914
1739209791.4330513;-38.13080360867914
1739209791.4330564;-45.120503652039325
1739209791.4330614;-38.13080360867914
1739209791.4330664;-38.13080360867914
1739209791.4330711;-38.13080360867914
1739209791.4330761;-45.120503652039325
1739209791.4330812;-31.141103565318915
1739209791.4330862;-35.57807855764607
1739209791.4330912;-38.13080360867914
1739209791.433096;-35.57807855764607
1739209791.433101;-38.13080360867914
1739209791.433106;-45.120503652039325
1739209791.433111;-45.120503652039325
1739209791.4331157;-45.120503652039325
1739209791.4331207;-45.120503652039325
1739209791.4331257;-45.120503652039325
1739209791.4331307;-45.120503652039325
1739209791.4331357;-38.13080360867914
1739209791.4331405;-38.13080360867914
1739209791.4331455;-45.120503652039325
1739209791.4331505;-38.13080360867914
1739209791.4331555;-35.57807855764607
1739209791.4331605;-33.981070128970906
1739209791.4331653;-45.120503652039325
1739209791.4331703;-45.120503652039325
1739209791.4331753;-38.13080360867914
1739209791.4331803;-38.13080360867914
1739209791.4331853;-45.120503652039325
1739209791.43319;-45.120503652039325
1739209791.433195;-45.120503652039325
1739209791.4332001;-45.120503652039325
1739209791.4332051;-38.13080360867914
1739209791.4332101;-38.13080360867914
1739209791.433215;-45.120503652039325
1739209791.43322;-38.13080360867914
1739209791.433225;-45.120503652039325
1739209791.43323;-45.120503652039325
1739209791.4332347;-45.120503652039325
1739209791.4332397;-45.120503652039325
1739209791.4332447;-38.13080360867914
1739209791.4332497;-35.57807855764607
1739209791.4332547;-38.13080360867914
1739209791.4332595;-38.13080360867914
1739209791.4332645;-45.120503652039325
1739209791.4332695;-38.13080360867914
1739209791.4332745;-33.981070128970906
1739209791.4332795;-33.981070128970906
1739209791.4332843;-45.120503652039325
1739209791.4332893;-45.120503652039325
1739209791.4332943;-32.816014438256545
1739209791.4332993;-33.981070128970906
1739209791.4333043;-45.120503652039325
1739209791.433309;-38.13080360867914
1739209791.433314;-38.13080360867914
1739209791.433319;-45.120503652039325
1739209791.433324;-45.120503652039325
1739209791.433329;-45.120503652039325
1739209791.4333339;-45.120503652039325
1739209791.4333389;-33.981070128970906
1739209791.433344;-45.120503652039325
1739209791.433349;-45.120503652039325
1739209791.433354;-45.120503652039325
1739209791.4333587;-45.120503652039325
1739209791.4333637;-45.120503652039325
1739209791.4333687;-45.120503652039325
1739209791.4333737;-38.13080360867914
1739209791.4333785;-45.120503652039325
1739209791.4333835;-35.57807855764607
1739209791.4333885;-38.13080360867914
1739209791.4333935;-45.120503652039325
1739209791.4333985;-38.13080360867914
1739209791.4334033;-45.120503652039325
1739209791.4334083;-35.57807855764607
1739209791.4334133;-26.991370085610736
1739209791.4334183;-38.13080360867914
1739209791.4334233;-45.120503652039325
1739209791.433428;-33.981070128970906
1739209791.433433;-32.816014438256545
1739209791.433438;-45.120503652039325
1739209791.433443;-35.57807855764607
1739209791.433448;-38.13080360867914
1739209791.4334528;-45.120503652039325
1739209791.4334579;-38.13080360867914
1739209791.4334629;-45.120503652039325
1739209791.4334679;-45.120503652039325
1739209791.4334729;-45.120503652039325
1739209791.4334776;-45.120503652039325
1739209791.4334826;-45.120503652039325
1739209791.4334877;-38.13080360867914
1739209791.4334927;-45.120503652039325
1739209791.4334974;-38.13080360867914
1739209791.4335024;-45.120503652039325
1739209791.4335074;-38.13080360867914
1739209791.4335124;-45.120503652039325
1739209791.4335175;-38.13080360867914
1739209791.4335222;-35.57807855764607
1739209791.4335272;-38.13080360867914
1739209791.4335322;-24.746238672633048
1739209791.4335372;-33.981070128970906
1739209791.4335423;-45.120503652039325
1739209791.433547;-38.13080360867914
1739209791.433552;-35.57807855764607
1739209791.433557;-45.120503652039325
1739209791.433562;-45.120503652039325
1739209791.433567;-38.13080360867914
1739209791.4335718;-45.120503652039325
1739209791.4335768;-38.13080360867914
1739209791.4335818;-32.816014438256545
1739209791.4335868;-38.13080360867914
1739209791.4335918;-45.120503652039325
1739209791.4335966;-38.13080360867914
1739209791.4336016;-38.13080360867914
1739209791.4336066;-35.57807855764607
1739209791.4336116;-38.13080360867914
1739209791.4336164;-38.13080360867914
1739209791.4336214;-38.13080360867914
1739209791.4336264;-45.120503652039325
1739209791.4336314;-45.120503652039325
1739209791.4336364;-45.120503652039325
1739209791.4336412;-45.120503652039325
1739209791.4336462;-45.120503652039325
1739209791.4336512;-38.13080360867914
1739209791.4336562;-35.57807855764607
1739209791.4336612;-45.120503652039325
1739209791.433666;-38.13080360867914
1739209791.433671;-32.816014438256545
1739209791.433676;-38.13080360867914
1739209791.433681;-45.120503652039325
1739209791.433686;-38.13080360867914
1739209791.4336908;-38.13080360867914
1739209791.4336958;-45.120503652039325
1739209791.4337008;-45.120503652039325
1739209791.4337058;-38.13080360867914
1739209791.4337108;-45.120503652039325
1739209791.4337156;-38.13080360867914
1739209791.4337206;-45.120503652039325
1739209791.4337256;-38.13080360867914
1739209791.4337306;-38.13080360867914
1739209791.4337354;-38.13080360867914
1739209791.4337404;-32.816014438256545
1739209791.4337454;-45.120503652039325
1739209791.4337504;-45.120503652039325
1739209791.4337554;-38.13080360867914
1739209791.4337602;-35.57807855764607
1739209791.4337652;-38.13080360867914
1739209791.4337702;-45.120503652039325
1739209791.4337752;-33.981070128970906
1739209791.4337802;-35.57807855764607
1739209791.433785;-45.120503652039325
1739209791.43379;-38.13080360867914
1739209791.433795;-38.13080360867914
1739209791.4338;-45.120503652039325
1739209791.433805;-35.57807855764607
1739209791.4338098;-38.13080360867914
1739209791.4338148;-45.120503652039325
1739209791.4338198;-38.13080360867914
1739209791.4338248;-38.13080360867914
1739209791.4338298;-38.13080360867914
1739209791.4338346;-45.120503652039325
1739209791.4338396;-45.120503652039325
1739209791.4338446;-38.13080360867914
1739209791.4338496;-33.981070128970906
1739209791.4338543;-38.13080360867914
1739209791.4338593;-45.120503652039325
1739209791.4338644;-38.13080360867914
1739209791.4338694;-38.13080360867914
1739209791.4338744;-38.13080360867914
1739209791.4338791;-38.13080360867914
1739209791.4338841;-33.981070128970906
1739209791.4338892;-32.816014438256545
1739209791.4338942;-33.981070128970906
1739209791.4338992;-38.13080360867914
1739209791.433904;-38.13080360867914
1739209791.433909;-45.120503652039325
1739209791.433914;-38.13080360867914
1739209791.433919;-45.120503652039325
1739209791.433924;-38.13080360867914
1739209791.4339287;-45.120503652039325
1739209791.4339337;-35.57807855764607
1739209791.4339387;-38.13080360867914
1739209791.4339437;-38.13080360867914
1739209791.4339488;-35.57807855764607
1739209791.4339535;-45.120503652039325
1739209791.4339585;-45.120503652039325
1739209791.4339635;-45.120503652039325
1739209791.4339685;-45.120503652039325
1739209791.4339736;-27.267205301931607
1739209791.4339783;-33.981070128970906
1739209791.4339833;-38.13080360867914
1739209791.4339883;-45.120503652039325
1739209791.4339933;-38.13080360867914
1739209791.433998;-45.120503652039325
1739209791.434003;-38.13080360867914
1739209791.4340081;-38.13080360867914
1739209791.4340131;-32.816014438256545
1739209791.4340181;-45.120503652039325
1739209791.434023;-45.120503652039325
1739209791.434028;-45.120503652039325
1739209791.434033;-45.120503652039325
1739209791.434038;-45.120503652039325
1739209791.434043;-38.13080360867914
1739209791.4340477;-45.120503652039325
1739209791.4340527;-31.141103565318915
1739209791.4340577;-33.981070128970906
1739209791.4340627;-45.120503652039325
1739209791.4340677;-45.120503652039325
1739209791.4340725;-38.13080360867914
1739209791.4340775;-38.13080360867914
1739209791.4340825;-45.120503652039325
1739209791.4340875;-38.13080360867914
1739209791.4340925;-35.57807855764607
1739209791.4340973;-38.13080360867914
1739209791.4341023;-45.120503652039325
1739209791.4341073;-45.120503652039325
1739209791.4341123;-38.13080360867914
1739209791.434117;-35.57807855764607
1739209791.434122;-45.120503652039325
1739209791.434127;-45.120503652039325
1739209791.434132;-45.120503652039325
1739209791.434137;-38.13080360867914
1739209791.4341419;-38.13080360867914
1739209791.434147;-35.57807855764607
1739209791.434152;-38.13080360867914
1739209791.434157;-38.13080360867914
1739209791.434162;-35.57807855764607
1739209791.4341667;-45.120503652039325
1739209791.4341717;-30.49652367304973
1739209791.4341767;-26.487275050834715
1739209791.4341817;-45.120503652039325
1739209791.4341867;-45.120503652039325
1739209791.4341915;-28.992665084841942
1739209791.4341965;-38.13080360867914
1739209791.4342015;-45.120503652039325
1739209791.4342065;-35.57807855764607
1739209791.4342115;-38.13080360867914
1739209791.4342163;-38.13080360867914
1739209791.4342213;-35.57807855764607
1739209791.4342263;-38.13080360867914
1739209791.4342313;-45.120503652039325
1739209791.434236;-38.13080360867914
1739209791.434241;-38.13080360867914
1739209791.434246;-45.120503652039325
1739209791.434251;-33.981070128970906
1739209791.434256;-32.816014438256545
1739209791.4342608;-38.13080360867914
1739209791.4342659;-45.120503652039325
1739209791.4342709;-45.120503652039325
1739209791.4342759;-38.13080360867914
1739209791.4342809;-35.57807855764607
1739209791.4342856;-38.13080360867914
1739209791.4342906;-38.13080360867914
1739209791.4342957;-38.13080360867914
1739209791.4343007;-45.120503652039325
1739209791.4343057;-45.120503652039325
1739209791.4343104;-35.57807855764607
1739209791.4343154;-38.13080360867914
1739209791.4343204;-38.13080360867914
1739209791.4343255;-35.57807855764607
1739209791.4343305;-45.120503652039325
1739209791.4343352;-45.120503652039325
1739209791.4343402;-38.13080360867914
1739209791.4343452;-45.120503652039325
1739209791.4343503;-45.120503652039325
1739209791.434355;-33.981070128970906
1739209791.43436;-33.981070128970906
1739209791.434365;-45.120503652039325
1739209791.43437;-33.981070128970906
1739209791.434375;-32.816014438256545
1739209791.4343798;-45.120503652039325
1739209791.4343848;-45.120503652039325
1739209791.4343898;-38.13080360867914
1739209791.4343948;-38.13080360867914
1739209791.4343998;-38.13080360867914
1739209791.4344046;-45.120503652039325
1739209791.4344096;-38.13080360867914
1739209791.4344146;-45.120503652039325
1739209791.4344196;-45.120503652039325
1739209791.4344246;-45.120503652039325
1739209791.4344294;-45.120503652039325
1739209791.4344344;-35.57807855764607
1739209791.4344394;-45.120503652039325
1739209791.4344444;-38.13080360867914
1739209791.4344494;-45.120503652039325
1739209791.4344542;-38.13080360867914
1739209791.4344592;-33.981070128970906
1739209791.4344642;-45.120503652039325
1739209791.4344692;-45.120503652039325
1739209791.434474;-38.13080360867914
1739209791.434479;-38.13080360867914
1739209791.434484;-45.120503652039325
1739209791.434489;-38.13080360867914
1739209791.434494;-38.13080360867914
1739209791.4344988;-45.120503652039325
1739209791.4345038;-38.13080360867914
1739209791.4345088;-38.13080360867914
1739209791.4345138;-38.13080360867914
1739209791.4345188;-45.120503652039325
1739209791.4345236;-33.981070128970906
1739209791.4345286;-38.13080360867914
1739209791.4345336;-45.120503652039325
1739209791.4345362;-38.13080360867914
1739209791.4345388;-33.981070128970906
1739209791.4345415;-38.13080360867914
1739209791.434544;-35.57807855764607
1739209791.4345467;-38.13080360867914
1739209791.4345493;-32.816014438256545
1739209791.434552;-45.120503652039325
1739209791.4345546;-33.981070128970906
1739209791.4345572;-28.992665084841942
1739209791.4345598;-38.13080360867914
1739209791.4345624;-45.120503652039325
1739209791.434565;-45.120503652039325
1739209791.4345677;-35.57807855764607
1739209791.4345703;-35.57807855764607
1739209791.434573;-33.981070128970906
1739209791.4345756;-38.13080360867914
1739209791.4345782;-32.816014438256545
1739209791.4345808;-32.816014438256545
1739209791.4345834;-45.120503652039325
1739209791.434586;-45.120503652039325
1739209791.4345887;-45.120503652039325
1739209791.4345913;-45.120503652039325
1739209791.434594;-45.120503652039325
1739209791.4345965;-33.981070128970906
1739209791.4345992;-31.141103565318915
1739209791.4346018;-45.120503652039325
1739209791.4346044;-38.13080360867914
1739209791.434607;-35.57807855764607
1739209791.4346097;-38.13080360867914
1739209791.4346123;-45.120503652039325
1739209791.434615;-38.13080360867914
1739209791.4346175;-35.57807855764607
1739209791.4346201;-38.13080360867914
1739209791.4346228;-45.120503652039325
1739209791.4346254;-45.120503652039325
1739209791.434628;-45.120503652039325
1739209791.4346306;-38.13080360867914
1739209791.4346333;-45.120503652039325
1739209791.4346359;-45.120503652039325
1739209791.4346385;-38.13080360867914
1739209791.4346411;-35.57807855764607
1739209791.4346437;-45.120503652039325
1739209791.4346461;-33.981070128970906
1739209791.4346488;-38.13080360867914
1739209791.4346514;-45.120503652039325
1739209791.434654;-38.13080360867914
1739209791.4346566;-38.13080360867914
1739209791.4346592;-32.816014438256545
1739209791.4346619;-28.992665084841942
1739209791.4346645;-45.120503652039325
1739209791.434667;-38.13080360867914
1739209791.4346697;-38.13080360867914
1739209791.4346724;-38.13080360867914
1739209791.434675;-45.120503652039325
1739209791.4346776;-45.120503652039325
1739209791.4346802;-45.120503652039325
1739209791.4346828;-33.981070128970906
1739209791.4346855;-38.13080360867914
1739209791.434688;-45.120503652039325
1739209791.4346907;-33.981070128970906
1739209791.4346933;-38.13080360867914
1739209791.434696;-45.120503652039325
1739209791.4346986;-38.13080360867914
1739209791.4347012;-35.57807855764607
1739209791.4347038;-45.120503652039325
1739209791.4347064;-45.120503652039325
1739209791.434709;-38.13080360867914
1739209791.4347117;-38.13080360867914
1739209791.4347143;-38.13080360867914
1739209791.434717;-38.13080360867914
1739209791.4347196;-45.120503652039325
1739209791.4347222;-45.120503652039325
1739209791.4347248;-38.13080360867914
1739209791.4347274;-45.120503652039325
1739209791.43473;-38.13080360867914
1739209791.4347327;-45.120503652039325
1739209791.4347353;-38.13080360867914
1739209791.434738;-35.57807855764607
1739209791.4347405;-45.120503652039325
1739209791.4347432;-35.57807855764607
1739209791.4347458;-33.981070128970906
1739209791.4347484;-45.120503652039325
1739209791.434751;-38.13080360867914
1739209791.4347537;-45.120503652039325
1739209791.4347563;-38.13080360867914
1739209791.434759;-45.120503652039325
1739209791.4347615;-45.120503652039325
1739209791.4347641;-45.120503652039325
1739209791.4347668;-38.13080360867914
1739209791.4347694;-35.57807855764607
1739209791.434772;-38.13080360867914
1739209791.4347746;-38.13080360867914
1739209791.4347773;-33.981070128970906
1739209791.43478;-33.981070128970906
1739209791.4347825;-45.120503652039325
1739209791.4347851;-45.120503652039325
1739209791.4347878;-38.13080360867914
1739209791.4347904;-32.816014438256545
1739209791.434793;-38.13080360867914
1739209791.4347956;-45.120503652039325
1739209791.4347982;-45.120503652039325
1739209791.4348009;-38.13080360867914
1739209791.4348035;-38.13080360867914
1739209791.434806;-45.120503652039325
1739209791.4348087;-45.120503652039325
1739209791.4348114;-45.120503652039325
1739209791.434814;-45.120503652039325
1739209791.4348166;-45.120503652039325
1739209791.4348192;-38.13080360867914
1739209791.4348218;-38.13080360867914
1739209791.4348245;-38.13080360867914
1739209791.434827;-38.13080360867914
1739209791.4348297;-45.120503652039325
1739209791.4348323;-33.981070128970906
1739209791.434835;-45.120503652039325
1739209791.4348376;-45.120503652039325
1739209791.4348402;-45.120503652039325
1739209791.4348428;-45.120503652039325
1739209791.4348454;-38.13080360867914
1739209791.434848;-45.120503652039325
1739209791.4348507;-45.120503652039325
1739209791.4348533;-45.120503652039325
1739209791.434856;-45.120503652039325
1739209791.4348586;-45.120503652039325
1739209791.4348612;-33.981070128970906
1739209791.4348638;-38.13080360867914
1739209791.4348664;-45.120503652039325
1739209791.4348688;-45.120503652039325
1739209791.4348714;-38.13080360867914
1739209791.434874;-29.438486411369333
1739209791.4348767;-35.57807855764607
1739209791.4348793;-45.120503652039325
1739209791.434882;-45.120503652039325
1739209791.4348845;-32.816014438256545
1739209791.4348872;-33.981070128970906
1739209791.4348898;-45.120503652039325
1739209791.4348924;-45.120503652039325
1739209791.434895;-38.13080360867914
1739209791.4348977;-45.120503652039325
1739209791.4349003;-38.13080360867914
1739209791.434903;-45.120503652039325
1739209791.4349055;-45.120503652039325
1739209791.4349082;-38.13080360867914
1739209791.4349108;-45.120503652039325
1739209791.4349134;-38.13080360867914
1739209791.434916;-45.120503652039325
1739209791.4349186;-33.981070128970906
1739209791.4349213;-45.120503652039325
1739209791.434924;-38.13080360867914
1739209791.4349265;-38.13080360867914
1739209791.4349291;-38.13080360867914
1739209791.4349318;-35.57807855764607
1739209791.4349344;-38.13080360867914
1739209791.434937;-29.438486411369333
1739209791.4349396;-35.57807855764607
1739209791.4349422;-45.120503652039325
1739209791.4349449;-45.120503652039325
1739209791.4349475;-35.57807855764607
1739209791.43495;-45.120503652039325
1739209791.4349527;-45.120503652039325
1739209791.4349554;-38.13080360867914
1739209791.434958;-38.13080360867914
1739209791.4349606;-45.120503652039325
1739209791.4349632;-45.120503652039325
1739209791.4349658;-45.120503652039325
1739209791.4349685;-45.120503652039325
1739209791.434971;-45.120503652039325
1739209791.4349737;-45.120503652039325
1739209791.4349763;-38.13080360867914
1739209791.434979;-29.438486411369333
1739209791.4349816;-33.981070128970906
1739209791.4349842;-35.57807855764607
1739209791.4349868;-38.13080360867914
1739209791.4349895;-45.120503652039325
1739209791.434992;-45.120503652039325
1739209791.4349947;-45.120503652039325
1739209791.4349973;-45.120503652039325
1739209791.435;-45.120503652039325
1739209791.4350026;-38.13080360867914
1739209791.4350052;-38.13080360867914
1739209791.4350078;-38.13080360867914
1739209791.4350104;-45.120503652039325
1739209791.435013;-45.120503652039325
1739209791.4350157;-45.120503652039325
1739209791.4350183;-33.981070128970906
1739209791.435021;-38.13080360867914
1739209791.4350235;-38.13080360867914
1739209791.4350262;-38.13080360867914
1739209791.4350288;-38.13080360867914
1739209791.4350314;-45.120503652039325
1739209791.435034;-38.13080360867914
1739209791.4350367;-35.57807855764607
1739209791.4350393;-38.13080360867914
1739209791.435042;-30.49652367304973
1739209791.4350445;-31.141103565318915
1739209791.4350471;-38.13080360867914
1739209791.4350498;-45.120503652039325
1739209791.4350524;-32.816014438256545
1739209791.435055;-38.13080360867914
1739209791.4350576;-45.120503652039325
1739209791.4350603;-38.13080360867914
1739209791.435063;-45.120503652039325
1739209791.4350655;-32.816014438256545
1739209791.4350681;-32.816014438256545
1739209791.4350708;-38.13080360867914
1739209791.4350734;-45.120503652039325
1739209791.435076;-38.13080360867914
1739209791.4350786;-45.120503652039325
1739209791.4350812;-38.13080360867914
1739209791.4350839;-31.141103565318915
1739209791.4350865;-31.141103565318915
1739209791.435089;-45.120503652039325
1739209791.4350917;-45.120503652039325
1739209791.435094;-38.13080360867914
1739209791.4350967;-35.57807855764607
1739209791.4350994;-38.13080360867914
1739209791.435102;-45.120503652039325
1739209791.4351046;-38.13080360867914
1739209791.4351072;-33.981070128970906
1739209791.4351099;-35.57807855764607
1739209791.4351125;-45.120503652039325
1739209791.435115;-45.120503652039325
1739209791.4351177;-38.13080360867914
1739209791.4351203;-32.816014438256545
1739209791.435123;-45.120503652039325
1739209791.4351256;-45.120503652039325
1739209791.4351282;-38.13080360867914
1739209791.4351308;-45.120503652039325
1739209791.4351335;-33.981070128970906
1739209791.435136;-45.120503652039325
1739209791.4351387;-45.120503652039325
1739209791.4351413;-45.120503652039325
1739209791.435144;-38.13080360867914
1739209791.4351466;-45.120503652039325
1739209791.4351492;-38.13080360867914
1739209791.4351518;-38.13080360867914
1739209791.4351544;-38.13080360867914
