CAN Message; 0x98:0000b5b70f427781
1739209880.5054936;-35.57807855764607
1739209880.5054986;-35.57807855764607
1739209880.5055034;-38.13080360867914
1739209880.5055084;-38.13080360867914
1739209880.5055134;-35.57807855764607
1739209880.5055184;-38.13080360867914
1739209880.5055234;-45.120503652039325
1739209880.5055285;-38.13080360867914
1739209880.5055335;-38.13080360867914
1739209880.5055382;-45.120503652039325
1739209880.5055432;-45.120503652039325
1739209880.5055482;-38.13080360867914
1739209880.5055532;-32.816014438256545
1739209880.5055583;-33.981070128970906
1739209880.5055633;-45.120503652039325
1739209880.505568;-38.13080360867914
1739209880.505573;-45.120503652039325
1739209880.505578;-38.13080360867914
1739209880.505583;-38.13080360867914
1739209880.505588;-45.120503652039325
1739209880.505593;-45.120503652039325
1739209880.505598;-38.13080360867914
1739209880.5056028;-35.57807855764607
1739209880.5056078;-38.13080360867914
1739209880.5056129;-45.120503652039325
1739209880.5056179;-45.120503652039325
1739209880.5056229;-32.816014438256545
1739209880.5056279;-45.120503652039325
1739209880.5056326;-45.120503652039325
1739209880.5056376;-45.120503652039325
1739209880.5056427;-45.120503652039325
1739209880.5056477;-45.120503652039325
1739209880.5056527;-45.120503652039325
1739209880.5056577;-38.13080360867914
1739209880.5056627;-45.120503652039325
1739209880.5056674;-45.120503652039325
1739209880.5056725;-45.120503652039325
1739209880.5056775;-38.13080360867914
1739209880.5056825;-32.816014438256545
1739209880.5056875;-38.13080360867914
1739209880.5056925;-38.13080360867914
1739209880.5056975;-45.120503652039325
1739209880.5057023;-38.13080360867914
1739209880.5057073;-38.13080360867914
1739209880.5057123;-38.13080360867914
1739209880.5057173;-38.13080360867914
1739209880.5057223;-45.120503652039325
1739209880.5057273;-38.13080360867914
1739209880.505732;-38.13080360867914
1739209880.505737;-45.120503652039325
1739209880.505742;-38.13080360867914
1739209880.505747;-35.57807855764607
1739209880.505752;-45.120503652039325
1739209880.505757;-38.13080360867914
1739209880.505762;-38.13080360867914
1739209880.5057669;-45.120503652039325
1739209880.5057719;-45.120503652039325
1739209880.505777;-38.13080360867914
1739209880.505782;-33.981070128970906
1739209880.505787;-45.120503652039325
1739209880.505792;-45.120503652039325
1739209880.5057967;-45.120503652039325
1739209880.5058017;-28.21854285175415
1739209880.5058067;-38.13080360867914
1739209880.5058117;-45.120503652039325
1739209880.5058167;-45.120503652039325
1739209880.5058217;-38.13080360867914
1739209880.5058267;-38.13080360867914
1739209880.5058315;-35.57807855764607
1739209880.5058365;-45.120503652039325
1739209880.5058415;-32.81601443825658
1739209880.5058465;-45.120503652039325
1739209880.5058515;-35.57807855764607
1739209880.5058565;-38.13080360867914
1739209880.5058613;-45.120503652039325
1739209880.5058663;-45.120503652039325
1739209880.5058713;-35.57807855764607
1739209880.5058763;-45.120503652039325
1739209880.5058813;-31.141103565318893
1739209880.5058863;-38.13080360867914
1739209880.5058913;-45.120503652039325
1739209880.505896;-38.13080360867914
1739209880.505901;-45.120503652039325
1739209880.505906;-45.120503652039325
1739209880.505911;-45.120503652039325
1739209880.505916;-38.13080360867914
1739209880.5059211;-45.120503652039325
1739209880.505926;-45.120503652039325
1739209880.505931;-45.120503652039325
1739209880.505936;-45.120503652039325
1739209880.505941;-38.13080360867914
1739209880.505946;-38.13080360867914
1739209880.505951;-45.120503652039325
1739209880.505956;-38.13080360867914
1739209880.5059607;-45.120503652039325
1739209880.5059657;-45.120503652039325
1739209880.5059707;-45.120503652039325
1739209880.5059757;-45.120503652039325
1739209880.5059807;-35.57807855764607
1739209880.5059857;-38.13080360867914
1739209880.5059905;-45.120503652039325
1739209880.5059955;-38.13080360867914
1739209880.5060005;-28.58837851428586
1739209880.5060055;-32.816014438256545
1739209880.5060105;-45.120503652039325
1739209880.5060155;-33.981070128970906
1739209880.5060205;-35.57807855764607
1739209880.5060253;-38.13080360867914
1739209880.5060303;-45.120503652039325
1739209880.5060353;-38.13080360867914
1739209880.5060403;-38.13080360867914
1739209880.5060453;-45.120503652039325
1739209880.5060503;-38.13080360867914
1739209880.506055;-38.13080360867914
1739209880.5060601;-38.13080360867914
1739209880.5060651;-45.120503652039325
1739209880.5060701;-38.13080360867914
1739209880.5060751;-38.13080360867914
1739209880.5060802;-32.816014438256545
1739209880.5060852;-32.816014438256545
1739209880.50609;-38.13080360867914
1739209880.506095;-45.120503652039325
1739209880.5061;-45.120503652039325
1739209880.506105;-45.120503652039325
1739209880.50611;-45.120503652039325
1739209880.506115;-38.13080360867914
1739209880.5061197;-45.120503652039325
1739209880.5061247;-45.120503652039325
1739209880.5061297;-38.13080360867914
1739209880.5061347;-38.13080360867914
1739209880.5061398;-45.120503652039325
1739209880.5061448;-38.13080360867914
1739209880.5061498;-45.120503652039325
1739209880.5061545;-38.13080360867914
1739209880.5061595;-45.120503652039325
1739209880.5061646;-45.120503652039325
1739209880.5061696;-45.120503652039325
1739209880.5061746;-38.13080360867914
1739209880.5061796;-45.120503652039325
1739209880.5061843;-45.120503652039325
1739209880.5061893;-38.13080360867914
1739209880.5061944;-38.13080360867914
1739209880.5061994;-45.120503652039325
1739209880.5062044;-38.13080360867914
1739209880.5062094;-38.13080360867914
1739209880.5062144;-38.13080360867914
1739209880.5062191;-45.120503652039325
1739209880.5062242;-38.13080360867914
1739209880.5062292;-38.13080360867914
1739209880.5062342;-38.13080360867914
1739209880.5062392;-45.120503652039325
1739209880.5062442;-38.13080360867914
1739209880.506249;-45.120503652039325
1739209880.506254;-45.120503652039325
1739209880.506259;-45.120503652039325
1739209880.506264;-45.120503652039325
1739209880.506269;-45.120503652039325
1739209880.506274;-45.120503652039325
1739209880.506279;-35.57807855764607
1739209880.5062838;-35.57807855764607
1739209880.5062888;-35.57807855764607
1739209880.5062938;-35.57807855764607
1739209880.5062988;-32.816014438256545
1739209880.5063038;-38.13080360867914
1739209880.5063088;-45.120503652039325
1739209880.5063136;-45.120503652039325
1739209880.5063186;-38.13080360867914
1739209880.5063236;-38.13080360867914
1739209880.5063286;-45.120503652039325
1739209880.5063336;-45.120503652039325
1739209880.5063386;-38.13080360867914
1739209880.5063436;-45.120503652039325
1739209880.5063484;-45.120503652039325
1739209880.5063534;-38.13080360867914
1739209880.5063584;-38.13080360867914
1739209880.5063634;-35.57807855764607
1739209880.5063684;-35.57807855764607
1739209880.5063734;-45.120503652039325
1739209880.5063782;-35.57807855764607
1739209880.5063832;-38.13080360867914
1739209880.5063882;-38.13080360867914
1739209880.5063932;-45.120503652039325
1739209880.5063982;-38.13080360867914
1739209880.5064032;-38.13080360867914
1739209880.5064082;-38.13080360867914
1739209880.506413;-38.13080360867914
1739209880.506418;-45.120503652039325
1739209880.506423;-45.120503652039325
1739209880.506428;-38.13080360867914
1739209880.506433;-38.13080360867914
1739209880.506438;-45.120503652039325
1739209880.506443;-45.120503652039325
1739209880.5064478;-38.13080360867914
1739209880.5064528;-38.13080360867914
1739209880.5064578;-45.120503652039325
1739209880.5064628;-38.13080360867914
1739209880.5064678;-45.120503652039325
1739209880.5064728;-38.13080360867914
1739209880.5064776;-45.120503652039325
1739209880.5064826;-38.13080360867914
1739209880.5064876;-32.816014438256545
1739209880.5064926;-38.13080360867914
1739209880.5064976;-38.13080360867914
1739209880.5065026;-45.120503652039325
1739209880.5065076;-32.816014438256545
1739209880.5065124;-38.13080360867914
1739209880.5065174;-30.49652367304973
1739209880.5065224;-33.981070128970906
1739209880.5065274;-45.120503652039325
1739209880.5065324;-45.120503652039325
1739209880.5065374;-35.57807855764607
1739209880.5065422;-35.57807855764607
1739209880.5065472;-45.120503652039325
1739209880.5065522;-38.13080360867914
1739209880.5065572;-38.13080360867914
1739209880.5065622;-38.13080360867914
1739209880.5065672;-32.816014438256545
1739209880.5065722;-45.120503652039325
1739209880.506577;-38.13080360867914
1739209880.506582;-38.13080360867914
1739209880.506587;-38.13080360867914
1739209880.506592;-38.13080360867914
1739209880.506597;-35.57807855764607
1739209880.506602;-38.13080360867914
1739209880.5066068;-38.13080360867914
1739209880.5066118;-45.120503652039325
1739209880.5066168;-35.57807855764607
1739209880.5066218;-45.120503652039325
1739209880.5066268;-45.120503652039325
1739209880.5066319;-38.13080360867914
1739209880.5066369;-35.57807855764607
1739209880.5066416;-38.13080360867914
1739209880.5066466;-35.57807855764607
1739209880.5066516;-35.57807855764607
1739209880.5066566;-45.120503652039325
1739209880.5066617;-38.13080360867914
1739209880.5066667;-38.13080360867914
1739209880.5066714;-45.120503652039325
1739209880.5066764;-38.13080360867914
1739209880.5066814;-38.13080360867914
1739209880.5066864;-45.120503652039325
1739209880.5066915;-38.13080360867914
1739209880.5066965;-45.120503652039325
1739209880.5067015;-45.120503652039325
1739209880.5067062;-45.120503652039325
1739209880.5067112;-38.13080360867914
1739209880.5067163;-38.13080360867914
1739209880.5067213;-45.120503652039325
1739209880.5067263;-45.120503652039325
1739209880.5067313;-45.120503652039325
1739209880.506736;-45.120503652039325
1739209880.506741;-38.13080360867914
1739209880.506746;-35.57807855764607
1739209880.506751;-38.13080360867914
1739209880.506756;-32.816014438256545
1739209880.506761;-45.120503652039325
1739209880.506766;-29.438486411369333
1739209880.5067708;-33.981070128970906
1739209880.5067759;-35.57807855764607
1739209880.5067809;-45.120503652039325
1739209880.5067859;-38.13080360867914
1739209880.5067909;-38.13080360867914
1739209880.506796;-38.13080360867914
1739209880.5068007;-38.13080360867914
1739209880.5068057;-38.13080360867914
1739209880.5068107;-45.120503652039325
1739209880.5068157;-45.120503652039325
1739209880.5068207;-45.120503652039325
1739209880.5068257;-45.120503652039325
1739209880.5068307;-45.120503652039325
1739209880.5068355;-45.120503652039325
1739209880.5068405;-38.13080360867914
1739209880.5068455;-35.57807855764607
1739209880.5068505;-38.13080360867914
1739209880.5068555;-35.57807855764607
1739209880.5068605;-38.13080360867914
1739209880.5068653;-45.120503652039325
1739209880.5068703;-38.13080360867914
1739209880.5068753;-38.13080360867914
1739209880.5068803;-45.120503652039325
1739209880.5068853;-33.981070128970906
1739209880.5068903;-32.816014438256545
1739209880.5068953;-45.120503652039325
1739209880.5069;-38.13080360867914
1739209880.506905;-38.13080360867914
1739209880.50691;-35.57807855764607
1739209880.506915;-45.120503652039325
1739209880.50692;-38.13080360867914
1739209880.506925;-38.13080360867914
1739209880.5069299;-45.120503652039325
1739209880.506935;-38.13080360867914
1739209880.50694;-38.13080360867914
1739209880.506945;-45.120503652039325
1739209880.50695;-38.13080360867914
1739209880.506955;-38.13080360867914
1739209880.50696;-45.120503652039325
1739209880.5069647;-32.816014438256545
1739209880.5069697;-38.13080360867914
1739209880.5069747;-38.13080360867914
1739209880.5069797;-38.13080360867914
1739209880.5069847;-45.120503652039325
1739209880.5069897;-33.981070128970906
1739209880.5069945;-35.57807855764607
1739209880.5069995;-38.13080360867914
1739209880.5070045;-45.120503652039325
1739209880.5070095;-45.120503652039325
1739209880.5070145;-38.13080360867914
1739209880.5070195;-38.13080360867914
1739209880.5070245;-45.120503652039325
1739209880.5070293;-45.120503652039325
1739209880.5070343;-45.120503652039325
1739209880.5070393;-38.13080360867914
1739209880.5070443;-45.120503652039325
1739209880.5070493;-38.13080360867914
1739209880.5070543;-38.13080360867914
1739209880.507059;-35.57807855764607
1739209880.507064;-38.13080360867914
1739209880.507069;-45.120503652039325
1739209880.507074;-35.57807855764607
1739209880.5070791;-45.120503652039325
1739209880.5070841;-38.13080360867914
1739209880.5070891;-33.981070128970906
1739209880.507094;-45.120503652039325
1739209880.507099;-38.13080360867914
1739209880.507104;-35.57807855764607
1739209880.507109;-35.57807855764607
1739209880.507114;-45.120503652039325
1739209880.507119;-38.13080360867914
1739209880.507124;-38.13080360867914
1739209880.5071287;-45.120503652039325
1739209880.5071337;-45.120503652039325
1739209880.5071387;-45.120503652039325
1739209880.5071437;-45.120503652039325
1739209880.5071487;-38.13080360867914
1739209880.5071537;-35.57807855764607
1739209880.5071585;-38.13080360867914
1739209880.5071635;-33.981070128970906
1739209880.5071685;-38.13080360867914
1739209880.5071735;-38.13080360867914
1739209880.5071785;-38.13080360867914
1739209880.5071836;-35.57807855764607
1739209880.5071886;-38.13080360867914
1739209880.5071933;-38.13080360867914
1739209880.5071983;-38.13080360867914
1739209880.5072033;-38.13080360867914
1739209880.5072083;-45.120503652039325
1739209880.5072134;-45.120503652039325
1739209880.5072184;-45.120503652039325
1739209880.5072231;-45.120503652039325
1739209880.5072281;-38.13080360867914
1739209880.5072331;-45.120503652039325
1739209880.5072381;-45.120503652039325
1739209880.5072432;-45.120503652039325
1739209880.5072482;-45.120503652039325
1739209880.5072532;-45.120503652039325
1739209880.507258;-38.13080360867914
1739209880.507263;-35.57807855764607
1739209880.507268;-45.120503652039325
1739209880.507273;-45.120503652039325
1739209880.507278;-38.13080360867914
1739209880.507283;-38.13080360867914
1739209880.5072877;-35.57807855764607
1739209880.5072927;-38.13080360867914
1739209880.5072978;-38.13080360867914
1739209880.5073028;-38.13080360867914
1739209880.5073078;-38.13080360867914
1739209880.5073128;-38.13080360867914
1739209880.5073178;-45.120503652039325
1739209880.5073225;-33.981070128970906
1739209880.5073276;-45.120503652039325
1739209880.5073326;-45.120503652039325
1739209880.5073376;-38.13080360867914
1739209880.5073426;-45.120503652039325
1739209880.5073476;-45.120503652039325
1739209880.5073524;-45.120503652039325
1739209880.5073574;-45.120503652039325
1739209880.5073624;-45.120503652039325
1739209880.5073674;-38.13080360867914
1739209880.5073724;-45.120503652039325
1739209880.5073774;-38.13080360867914
1739209880.5073824;-35.57807855764607
1739209880.5073872;-38.13080360867914
1739209880.5073922;-33.981070128970906
1739209880.5073972;-45.120503652039325
1739209880.5074022;-45.120503652039325
1739209880.5074072;-38.13080360867914
1739209880.5074122;-38.13080360867914
1739209880.507417;-45.120503652039325
1739209880.507422;-45.120503652039325
1739209880.507427;-45.120503652039325
1739209880.507432;-45.120503652039325
1739209880.507437;-45.120503652039325
1739209880.507442;-45.120503652039325
1739209880.507447;-45.120503652039325
1739209880.5074518;-45.120503652039325
1739209880.5074568;-38.13080360867914
1739209880.5074618;-38.13080360867914
1739209880.5074668;-38.13080360867914
1739209880.5074718;-38.13080360867914
1739209880.5074768;-38.13080360867914
1739209880.5074816;-45.120503652039325
1739209880.5074866;-31.141103565318915
1739209880.5074916;-26.487275050834715
1739209880.5074966;-45.120503652039325
1739209880.5075016;-45.120503652039325
1739209880.5075066;-38.13080360867914
1739209880.5075116;-35.57807855764607
1739209880.5075164;-38.13080360867914
1739209880.5075214;-38.13080360867914
1739209880.5075264;-38.13080360867914
1739209880.5075314;-38.13080360867914
1739209880.5075364;-35.57807855764607
1739209880.5075414;-45.120503652039325
1739209880.5075462;-45.120503652039325
1739209880.5075512;-45.120503652039325
1739209880.5075562;-45.120503652039325
1739209880.5075612;-38.13080360867914
1739209880.5075662;-38.13080360867914
1739209880.5075712;-29.438486411369333
1739209880.5075762;-38.13080360867914
1739209880.507581;-38.13080360867914
1739209880.507586;-38.13080360867914
1739209880.507591;-38.13080360867914
1739209880.507596;-38.13080360867914
1739209880.507601;-35.57807855764607
1739209880.507606;-33.981070128970906
1739209880.5076108;-45.120503652039325
1739209880.5076158;-38.13080360867914
1739209880.5076208;-35.57807855764607
1739209880.5076258;-38.13080360867914
1739209880.5076308;-35.57807855764607
1739209880.5076358;-45.120503652039325
1739209880.5076408;-35.57807855764607
1739209880.5076456;-45.120503652039325
1739209880.5076506;-38.13080360867914
1739209880.5076556;-45.120503652039325
1739209880.5076606;-38.13080360867914
1739209880.5076656;-38.13080360867914
1739209880.5076706;-45.120503652039325
1739209880.5076754;-33.981070128970906
1739209880.5076804;-45.120503652039325
1739209880.5076854;-45.120503652039325
1739209880.5076904;-26.035653463252796
1739209880.5076954;-33.981070128970906
1739209880.5077004;-38.13080360867914
1739209880.5077055;-35.57807855764607
1739209880.5077102;-31.141103565318893
1739209880.5077152;-38.13080360867914
1739209880.5077202;-45.120503652039325
1739209880.5077252;-45.120503652039325
1739209880.5077302;-45.120503652039325
1739209880.5077353;-45.120503652039325
1739209880.50774;-45.120503652039325
1739209880.507745;-45.120503652039325
1739209880.50775;-38.13080360867914
1739209880.507755;-38.13080360867914
1739209880.50776;-45.120503652039325
1739209880.507765;-38.13080360867914
1739209880.50777;-35.57807855764607
1739209880.5077748;-38.13080360867914
1739209880.5077798;-45.120503652039325
1739209880.5077848;-38.13080360867914
1739209880.5077899;-38.13080360867914
1739209880.5077949;-38.13080360867914
1739209880.5077999;-38.13080360867914
1739209880.5078046;-45.120503652039325
1739209880.5078096;-38.13080360867914
1739209880.5078146;-35.57807855764607
1739209880.5078197;-45.120503652039325
1739209880.5078247;-38.13080360867914
1739209880.5078297;-38.13080360867914
1739209880.5078347;-33.981070128970906
1739209880.5078394;-35.57807855764607
1739209880.5078444;-33.981070128970906
1739209880.5078495;-45.120503652039325
1739209880.5078545;-45.120503652039325
1739209880.5078595;-45.120503652039325
1739209880.5078645;-45.120503652039325
1739209880.5078695;-45.120503652039325
1739209880.5078743;-35.57807855764607
1739209880.5078793;-33.981070128970906
1739209880.5078843;-38.13080360867914
1739209880.5078893;-35.57807855764607
1739209880.5078943;-38.13080360867914
1739209880.5078993;-35.57807855764607
1739209880.507904;-38.13080360867914
1739209880.507909;-45.120503652039325
1739209880.507914;-38.13080360867914
1739209880.507919;-45.120503652039325
1739209880.507924;-45.120503652039325
1739209880.507929;-38.13080360867914
1739209880.507934;-38.13080360867914
1739209880.5079389;-45.120503652039325
1739209880.5079439;-45.120503652039325
1739209880.5079489;-33.981070128970906
1739209880.507954;-33.981070128970906
1739209880.507959;-45.120503652039325
1739209880.507964;-45.120503652039325
1739209880.5079687;-35.57807855764607
1739209880.5079737;-33.981070128970906
1739209880.5079787;-45.120503652039325
1739209880.5079837;-38.13080360867914
1739209880.5079887;-38.13080360867914
1739209880.5079937;-38.13080360867914
1739209880.5079987;-38.13080360867914
1739209880.5080035;-38.13080360867914
1739209880.5080085;-38.13080360867914
1739209880.5080135;-33.981070128970906
1739209880.5080185;-45.120503652039325
1739209880.5080235;-38.13080360867914
1739209880.5080285;-35.57807855764607
1739209880.5080333;-45.120503652039325
1739209880.5080383;-38.13080360867914
1739209880.5080433;-35.57807855764607
1739209880.5080483;-45.120503652039325
1739209880.5080533;-45.120503652039325
1739209880.5080583;-38.13080360867914
1739209880.5080633;-38.13080360867914
1739209880.508068;-45.120503652039325
1739209880.508073;-38.13080360867914
1739209880.508078;-38.13080360867914
1739209880.508083;-45.120503652039325
1739209880.508088;-45.120503652039325
1739209880.508093;-38.13080360867914
1739209880.508098;-45.120503652039325
1739209880.508103;-38.13080360867914
1739209880.508108;-45.120503652039325
1739209880.508113;-33.981070128970906
1739209880.508118;-45.120503652039325
1739209880.508123;-45.120503652039325
1739209880.508128;-45.120503652039325
1739209880.5081327;-38.13080360867914
1739209880.5081377;-45.120503652039325
1739209880.5081427;-45.120503652039325
1739209880.5081477;-35.57807855764607
1739209880.5081527;-38.13080360867914
1739209880.5081577;-45.120503652039325
1739209880.5081625;-45.120503652039325
1739209880.5081675;-35.57807855764607
1739209880.5081725;-30.49652367304973
1739209880.5081775;-45.120503652039325
1739209880.5081825;-38.13080360867914
1739209880.5081875;-38.13080360867914
1739209880.5081925;-45.120503652039325
1739209880.5081973;-38.13080360867914
1739209880.5082023;-35.57807855764607
1739209880.5082073;-45.120503652039325
1739209880.5082123;-28.992665084841942
1739209880.5082173;-33.981070128970906
1739209880.5082223;-33.981070128970906
1739209880.508227;-45.120503652039325
1739209880.508232;-33.981070128970906
1739209880.5082371;-32.816014438256545
1739209880.5082421;-38.13080360867914
1739209880.5082471;-45.120503652039325
1739209880.5082521;-45.120503652039325
1739209880.5082572;-45.120503652039325
1739209880.508262;-38.13080360867914
1739209880.508267;-45.120503652039325
1739209880.508272;-38.13080360867914
1739209880.508277;-45.120503652039325
1739209880.508282;-45.120503652039325
1739209880.508287;-38.13080360867914
1739209880.5082917;-38.13080360867914
1739209880.5082967;-45.120503652039325
1739209880.5083017;-38.13080360867914
1739209880.5083067;-45.120503652039325
1739209880.5083117;-38.13080360867914
1739209880.5083168;-45.120503652039325
1739209880.5083218;-38.13080360867914
1739209880.5083265;-32.816014438256545
1739209880.5083315;-28.992665084841942
1739209880.5083365;-33.981070128970906
1739209880.5083416;-45.120503652039325
1739209880.5083466;-38.13080360867914
1739209880.5083516;-45.120503652039325
1739209880.5083563;-45.120503652039325
1739209880.5083613;-38.13080360867914
1739209880.5083663;-33.981070128970906
1739209880.5083714;-35.57807855764607
1739209880.5083764;-38.13080360867914
1739209880.5083814;-38.13080360867914
1739209880.5083864;-35.57807855764607
1739209880.5083911;-38.13080360867914
1739209880.5083961;-45.120503652039325
1739209880.5084012;-45.120503652039325
1739209880.5084062;-31.141103565318893
1739209880.5084112;-38.13080360867914
1739209880.5084162;-45.120503652039325
1739209880.508421;-33.981070128970906
1739209880.508426;-35.57807855764607
1739209880.508431;-45.120503652039325
1739209880.508436;-38.13080360867914
1739209880.508441;-35.57807855764607
1739209880.508446;-45.120503652039325
1739209880.508451;-38.13080360867914
1739209880.5084558;-38.13080360867914
1739209880.5084608;-38.13080360867914
1739209880.5084658;-32.816014438256545
1739209880.5084708;-35.57807855764607
1739209880.5084758;-45.120503652039325
1739209880.5084808;-45.120503652039325
1739209880.5084856;-45.120503652039325
1739209880.5084906;-45.120503652039325
1739209880.5084956;-38.13080360867914
1739209880.5085006;-38.13080360867914
1739209880.5085056;-45.120503652039325
1739209880.5085106;-45.120503652039325
1739209880.5085156;-33.981070128970906
1739209880.5085204;-38.13080360867914
1739209880.5085254;-38.13080360867914
1739209880.5085304;-35.57807855764607
1739209880.5085354;-35.57807855764607
1739209880.5085404;-38.13080360867914
1739209880.5085454;-45.120503652039325
1739209880.5085502;-45.120503652039325
1739209880.5085552;-38.13080360867914
1739209880.5085602;-38.13080360867914
1739209880.5085652;-38.13080360867914
1739209880.5085702;-38.13080360867914
1739209880.5085752;-38.13080360867914
1739209880.5085802;-38.13080360867914
1739209880.508585;-45.120503652039325
1739209880.50859;-38.13080360867914
1739209880.508595;-33.981070128970906
1739209880.5086;-45.120503652039325
1739209880.508605;-45.120503652039325
1739209880.50861;-38.13080360867914
1739209880.508615;-29.438486411369333
1739209880.5086198;-38.13080360867914
1739209880.5086248;-45.120503652039325
1739209880.5086298;-45.120503652039325
1739209880.5086348;-45.120503652039325
1739209880.5086398;-33.981070128970906
1739209880.5086448;-45.120503652039325
1739209880.5086496;-45.120503652039325
1739209880.5086546;-45.120503652039325
1739209880.5086596;-38.13080360867914
1739209880.5086646;-38.13080360867914
1739209880.5086696;-45.120503652039325
1739209880.5086746;-45.120503652039325
1739209880.5086796;-38.13080360867914
1739209880.5086844;-35.57807855764607
1739209880.5086894;-38.13080360867914
1739209880.5086944;-33.981070128970906
1739209880.5086994;-32.816014438256545
1739209880.5087044;-35.57807855764607
1739209880.5087094;-38.13080360867914
1739209880.5087142;-38.13080360867914
1739209880.5087192;-38.13080360867914
1739209880.5087242;-45.120503652039325
1739209880.5087292;-45.120503652039325
1739209880.5087342;-45.120503652039325
1739209880.5087392;-45.120503652039325
1739209880.5087442;-38.13080360867914
1739209880.508749;-45.120503652039325
1739209880.508754;-45.120503652039325
1739209880.508759;-38.13080360867914
1739209880.508764;-35.57807855764607
1739209880.508769;-38.13080360867914
1739209880.508774;-38.13080360867914
1739209880.5087788;-38.13080360867914
1739209880.5087838;-45.120503652039325
1739209880.5087888;-45.120503652039325
1739209880.5087938;-35.57807855764607
1739209880.5087988;-45.120503652039325
1739209880.5088038;-38.13080360867914
1739209880.5088089;-38.13080360867914
1739209880.5088136;-33.981070128970906
1739209880.5088186;-27.267205301931607
1739209880.5088236;-45.120503652039325
1739209880.5088286;-45.120503652039325
1739209880.5088336;-45.120503652039325
1739209880.5088387;-33.981070128970906
1739209880.5088434;-45.120503652039325
1739209880.5088484;-38.13080360867914
1739209880.5088534;-38.13080360867914
1739209880.5088584;-35.57807855764607
1739209880.5088634;-45.120503652039325
1739209880.5088685;-45.120503652039325
1739209880.5088735;-45.120503652039325
1739209880.5088782;-45.120503652039325
1739209880.5088832;-38.13080360867914
1739209880.5088882;-38.13080360867914
1739209880.5088933;-33.981070128970906
1739209880.5088983;-28.992665084841942
1739209880.5089033;-45.120503652039325
1739209880.508908;-38.13080360867914
1739209880.508913;-38.13080360867914
1739209880.508918;-35.57807855764607
1739209880.508923;-45.120503652039325
1739209880.5089269;-38.13080360867914
1739209880.5089307;-45.120503652039325
1739209880.5089345;-45.120503652039325
1739209880.5089383;-35.57807855764607
1739209880.5089421;-38.13080360867914
1739209880.508946;-45.120503652039325
1739209880.50895;-45.120503652039325
1739209880.5089538;-33.981070128970906
1739209880.5089576;-38.13080360867914
1739209880.5089614;-45.120503652039325
1739209880.5089653;-27.877744956031414
1739209880.508969;-45.120503652039325
1739209880.508973;-38.13080360867914
1739209880.5089767;-45.120503652039325
1739209880.5089805;-38.13080360867914
1739209880.5089843;-45.120503652039325
1739209880.5089881;-38.13080360867914
1739209880.508992;-35.57807855764607
1739209880.508996;-31.141103565318915
1739209880.5089998;-45.120503652039325
1739209880.5090036;-38.13080360867914
1739209880.5090075;-38.13080360867914
1739209880.5090113;-38.13080360867914
1739209880.509015;-45.120503652039325
1739209880.509019;-45.120503652039325
1739209880.5090227;-45.120503652039325
1739209880.5090265;-45.120503652039325
1739209880.5090303;-45.120503652039325
1739209880.5090342;-45.120503652039325
1739209880.509038;-38.13080360867914
1739209880.509042;-38.13080360867914
1739209880.5090458;-38.13080360867914
1739209880.5090497;-45.120503652039325
1739209880.5090535;-45.120503652039325
1739209880.5090573;-38.13080360867914
1739209880.509061;-45.120503652039325
1739209880.509065;-45.120503652039325
1739209880.5090687;-45.120503652039325
1739209880.5090725;-38.13080360867914
1739209880.5090764;-45.120503652039325
1739209880.5090802;-38.13080360867914
1739209880.509084;-38.13080360867914
1739209880.509088;-33.981070128970906
1739209880.5090919;-38.13080360867914
1739209880.5090957;-45.120503652039325
1739209880.5090995;-45.120503652039325
1739209880.5091033;-38.13080360867914
1739209880.509107;-32.816014438256545
1739209880.509111;-45.120503652039325
1739209880.5091147;-45.120503652039325
1739209880.5091186;-33.981070128970906
1739209880.5091224;-38.13080360867914
1739209880.5091262;-33.981070128970906
1739209880.50913;-45.120503652039325
1739209880.509134;-45.120503652039325
1739209880.5091379;-38.13080360867914
1739209880.5091417;-38.13080360867914
1739209880.5091455;-45.120503652039325
1739209880.5091493;-38.13080360867914
1739209880.5091531;-38.13080360867914
1739209880.509157;-38.13080360867914
1739209880.5091608;-45.120503652039325
1739209880.5091646;-38.13080360867914
1739209880.5091684;-35.57807855764607
1739209880.5091722;-38.13080360867914
1739209880.509176;-45.120503652039325
1739209880.5091798;-38.13080360867914
1739209880.509184;-38.13080360867914
1739209880.5091877;-33.981070128970906
1739209880.5091915;-35.57807855764607
1739209880.5091953;-38.13080360867914
1739209880.5091991;-45.120503652039325
1739209880.509203;-45.120503652039325
1739209880.5092068;-45.120503652039325
1739209880.5092106;-45.120503652039325
1739209880.5092144;-45.120503652039325
1739209880.5092182;-45.120503652039325
1739209880.509222;-45.120503652039325
1739209880.5092258;-45.120503652039325
1739209880.50923;-45.120503652039325
1739209880.5092337;-38.13080360867914
1739209880.5092375;-38.13080360867914
1739209880.5092413;-45.120503652039325
1739209880.5092452;-32.816014438256545
1739209880.509249;-38.13080360867914
1739209880.5092528;-35.57807855764607
1739209880.5092566;-38.13080360867914
1739209880.5092604;-38.13080360867914
1739209880.5092642;-45.120503652039325
1739209880.509268;-45.120503652039325
1739209880.5092719;-38.13080360867914
1739209880.509276;-45.120503652039325
1739209880.5092797;-45.120503652039325
1739209880.5092835;-45.120503652039325
1739209880.5092874;-38.13080360867914
1739209880.5092912;-45.120503652039325
