CAN Message; 0x39:08f529e4fed0a3e8
1739209839.2950408;-38.13080360867914
1739209839.2950432;-45.120503652039325
1739209839.2950456;-45.120503652039325
1739209839.2950482;-45.120503652039325
1739209839.2950506;-45.120503652039325
1739209839.295053;-38.13080360867914
1739209839.2950556;-45.120503652039325
1739209839.295058;-38.13080360867914
1739209839.2950606;-45.120503652039325
1739209839.295063;-45.120503652039325
1739209839.2950654;-45.120503652039325
1739209839.295068;-35.57807855764607
1739209839.2950704;-35.57807855764607
1739209839.295073;-45.120503652039325
1739209839.2950754;-45.120503652039325
1739209839.2950778;-35.57807855764607
1739209839.2950804;-35.57807855764607
1739209839.2950828;-38.13080360867914
1739209839.2950854;-38.13080360867914
1739209839.2950878;-38.13080360867914
1739209839.2950902;-38.13080360867914
1739209839.2950928;-45.120503652039325
1739209839.2950952;-45.120503652039325
1739209839.2950978;-45.120503652039325
1739209839.2951002;-45.120503652039325
1739209839.2951026;-45.120503652039325
1739209839.2951052;-45.120503652039325
1739209839.2951076;-38.13080360867914
1739209839.2951102;-33.981070128970906
1739209839.2951126;-45.120503652039325
1739209839.295115;-38.13080360867914
1739209839.2951176;-45.120503652039325
1739209839.29512;-45.120503652039325
1739209839.2951226;-38.13080360867914
1739209839.295125;-45.120503652039325
1739209839.2951274;-38.13080360867914
1739209839.29513;-38.13080360867914
1739209839.2951324;-45.120503652039325
1739209839.295135;-45.120503652039325
1739209839.2951374;-35.57807855764607
1739209839.2951398;-38.13080360867914
1739209839.2951424;-45.120503652039325
1739209839.2951448;-33.981070128970906
1739209839.2951474;-45.120503652039325
1739209839.2951498;-31.141103565318915
1739209839.2951522;-33.981070128970906
1739209839.2951548;-45.120503652039325
1739209839.2951572;-38.13080360867914
1739209839.2951598;-38.13080360867914
1739209839.2951622;-45.120503652039325
1739209839.2951646;-45.120503652039325
1739209839.2951672;-38.13080360867914
1739209839.2951696;-38.13080360867914
1739209839.2951722;-38.13080360867914
1739209839.2951746;-38.13080360867914
1739209839.295177;-45.120503652039325
1739209839.2951796;-45.120503652039325
1739209839.295182;-45.120503652039325
1739209839.2951846;-45.120503652039325
1739209839.295187;-45.120503652039325
1739209839.2951894;-38.13080360867914
1739209839.295192;-38.13080360867914
1739209839.2951944;-45.120503652039325
1739209839.295197;-35.57807855764607
1739209839.2951994;-38.13080360867914
1739209839.2952018;-35.57807855764607
1739209839.2952044;-35.57807855764607
1739209839.2952068;-45.120503652039325
1739209839.2952094;-38.13080360867914
1739209839.2952118;-38.13080360867914
1739209839.2968702;-33.981070128970906
1739209839.2968755;-38.13080360867914
1739209839.2968805;-45.120503652039325
1739209839.2968857;-32.816014438256545
1739209839.2968907;-38.13080360867914
1739209839.296896;-45.120503652039325
1739209839.296901;-45.120503652039325
1739209839.2969062;-45.120503652039325
1739209839.2969112;-45.120503652039325
1739209839.2969165;-32.816014438256545
1739209839.2969215;-32.816014438256545
1739209839.2969267;-38.13080360867914
1739209839.2969317;-35.57807855764607
1739209839.296937;-38.13080360867914
1739209839.296942;-38.13080360867914
1739209839.296947;-38.13080360867914
1739209839.2969522;-38.13080360867914
1739209839.2969573;-45.120503652039325
1739209839.2969625;-45.120503652039325
1739209839.2969675;-45.120503652039325
1739209839.2969728;-45.120503652039325
1739209839.2969778;-35.57807855764607
1739209839.296983;-38.13080360867914
1739209839.296988;-45.120503652039325
1739209839.2969933;-32.816014438256545
1739209839.2969983;-38.13080360867914
1739209839.2970035;-45.120503652039325
1739209839.2970085;-35.57807855764607
1739209839.2970138;-38.13080360867914
1739209839.2970188;-38.13080360867914
1739209839.297024;-33.981070128970906
1739209839.297029;-38.13080360867914
1739209839.297034;-45.120503652039325
1739209839.2970393;-35.57807855764607
1739209839.2970443;-32.816014438256545
1739209839.2970495;-45.120503652039325
1739209839.2970545;-45.120503652039325
1739209839.2970598;-45.120503652039325
1739209839.2970648;-45.120503652039325
1739209839.29707;-45.120503652039325
1739209839.297075;-45.120503652039325
1739209839.2970803;-45.120503652039325
1739209839.2970853;-38.13080360867914
1739209839.2970905;-38.13080360867914
1739209839.2970955;-45.120503652039325
1739209839.2971008;-38.13080360867914
1739209839.2971058;-38.13080360867914
1739209839.297111;-45.120503652039325
1739209839.297116;-38.13080360867914
1739209839.297121;-45.120503652039325
1739209839.2971263;-31.141103565318915
1739209839.2971313;-35.57807855764607
1739209839.2971365;-35.57807855764607
1739209839.2971416;-38.13080360867914
1739209839.2971468;-38.13080360867914
1739209839.2971518;-45.120503652039325
1739209839.297157;-45.120503652039325
1739209839.297162;-45.120503652039325
1739209839.2971673;-38.13080360867914
1739209839.2971723;-35.57807855764607
1739209839.2971776;-35.57807855764607
1739209839.2971826;-38.13080360867914
1739209839.2971878;-45.120503652039325
1739209839.2971928;-38.13080360867914
1739209839.2971978;-38.13080360867914
1739209839.297203;-45.120503652039325
1739209839.297208;-35.57807855764607
1739209839.2972133;-38.13080360867914
1739209839.2972183;-38.13080360867914
1739209839.2972236;-38.13080360867914
1739209839.2972286;-35.57807855764607
1739209839.2972338;-38.13080360867914
1739209839.2972388;-45.120503652039325
1739209839.297244;-38.13080360867914
1739209839.297249;-27.267205301931607
1739209839.2972543;-33.981070128970906
1739209839.2972593;-45.120503652039325
1739209839.2972646;-38.13080360867914
1739209839.2972696;-33.981070128970906
1739209839.2972746;-38.13080360867914
1739209839.2972798;-45.120503652039325
1739209839.2972848;-33.981070128970906
1739209839.29729;-33.981070128970906
1739209839.297295;-45.120503652039325
1739209839.2973003;-45.120503652039325
1739209839.2973053;-38.13080360867914
1739209839.2973106;-38.13080360867914
1739209839.2973156;-38.13080360867914
1739209839.2973208;-45.120503652039325
1739209839.2973258;-45.120503652039325
1739209839.297331;-35.57807855764607
1739209839.297336;-45.120503652039325
1739209839.2973413;-45.120503652039325
1739209839.2973464;-35.57807855764607
1739209839.2973516;-35.57807855764607
1739209839.2973566;-38.13080360867914
1739209839.2973616;-45.120503652039325
1739209839.2973669;-45.120503652039325
1739209839.2973719;-38.13080360867914
1739209839.297377;-33.981070128970906
1739209839.297382;-35.57807855764607
1739209839.2973874;-45.120503652039325
1739209839.2973924;-38.13080360867914
1739209839.2973976;-38.13080360867914
1739209839.2974026;-45.120503652039325
1739209839.2974079;-38.13080360867914
1739209839.2974129;-31.141103565318915
1739209839.297418;-32.816014438256545
1739209839.2974231;-45.120503652039325
1739209839.2974284;-45.120503652039325
1739209839.2974334;-45.120503652039325
1739209839.2974386;-45.120503652039325
1739209839.2974436;-45.120503652039325
1739209839.2974486;-45.120503652039325
1739209839.2974539;-38.13080360867914
1739209839.297459;-38.13080360867914
1739209839.2974641;-45.120503652039325
1739209839.2974691;-45.120503652039325
1739209839.2974744;-38.13080360867914
1739209839.2974794;-38.13080360867914
1739209839.2974846;-38.13080360867914
1739209839.2974896;-45.120503652039325
1739209839.297495;-38.13080360867914
1739209839.2975;-38.13080360867914
1739209839.2975051;-33.981070128970906
1739209839.2975101;-45.120503652039325
1739209839.2975154;-45.120503652039325
1739209839.2975204;-32.816014438256545
1739209839.2975254;-35.57807855764607
1739209839.2975307;-38.13080360867914
1739209839.2975357;-35.57807855764607
1739209839.297541;-45.120503652039325
1739209839.297546;-45.120503652039325
1739209839.2975512;-45.120503652039325
1739209839.2975562;-45.120503652039325
1739209839.2975614;-45.120503652039325
1739209839.2975664;-45.120503652039325
1739209839.2975717;-45.120503652039325
1739209839.2975767;-38.13080360867914
1739209839.297582;-38.13080360867914
1739209839.297587;-38.13080360867914
1739209839.2975922;-32.816014438256545
1739209839.2975972;-35.57807855764607
1739209839.2976022;-38.13080360867914
1739209839.2976074;-45.120503652039325
1739209839.2976124;-38.13080360867914
1739209839.2976177;-45.120503652039325
1739209839.2976227;-35.57807855764607
1739209839.297628;-35.57807855764607
1739209839.297633;-45.120503652039325
1739209839.2976382;-38.13080360867914
1739209839.2976432;-38.13080360867914
1739209839.2976484;-38.13080360867914
1739209839.2976534;-38.13080360867914
1739209839.2976587;-32.816014438256545
1739209839.2976637;-45.120503652039325
1739209839.297669;-45.120503652039325
1739209839.297674;-45.120503652039325
1739209839.2976792;-38.13080360867914
1739209839.2976842;-45.120503652039325
1739209839.2976892;-45.120503652039325
1739209839.2976944;-32.816014438256545
1739209839.2976995;-35.57807855764607
1739209839.2977047;-31.141103565318893
1739209839.2977097;-32.816014438256545
1739209839.297715;-45.120503652039325
1739209839.29772;-38.13080360867914
1739209839.2977252;-38.13080360867914
1739209839.2977302;-33.981070128970906
1739209839.2977355;-45.120503652039325
1739209839.2977405;-45.120503652039325
1739209839.2977457;-45.120503652039325
1739209839.2977507;-45.120503652039325
1739209839.297756;-45.120503652039325
1739209839.297761;-38.13080360867914
1739209839.2977662;-45.120503652039325
1739209839.2977712;-38.13080360867914
1739209839.2977762;-38.13080360867914
1739209839.2977815;-38.13080360867914
1739209839.2977865;-45.120503652039325
1739209839.2977917;-45.120503652039325
1739209839.2977967;-35.57807855764607
1739209839.297802;-38.13080360867914
1739209839.297807;-35.57807855764607
1739209839.2978122;-38.13080360867914
1739209839.2978172;-38.13080360867914
1739209839.2978225;-38.13080360867914
1739209839.2978275;-32.816014438256545
1739209839.2978327;-31.141103565318893
1739209839.2978377;-45.120503652039325
1739209839.297843;-38.13080360867914
1739209839.297848;-38.13080360867914
1739209839.297853;-45.120503652039325
1739209839.2978582;-38.13080360867914
1739209839.2978632;-38.13080360867914
1739209839.2978685;-45.120503652039325
1739209839.2978735;-33.981070128970956
1739209839.2978787;-33.981070128970906
1739209839.2978837;-33.981070128970906
1739209839.297889;-45.120503652039325
1739209839.297894;-45.120503652039325
1739209839.2978992;-35.57807855764607
1739209839.2979043;-38.13080360867914
1739209839.2979095;-32.816014438256545
1739209839.2979145;-32.816014438256545
1739209839.2979198;-45.120503652039325
1739209839.2979248;-45.120503652039325
1739209839.2979298;-38.13080360867914
1739209839.297935;-45.120503652039325
1739209839.29794;-38.13080360867914
1739209839.2979453;-35.57807855764607
1739209839.2979503;-35.57807855764607
1739209839.2979555;-30.49652367304973
1739209839.2979605;-45.120503652039325
1739209839.2979658;-38.13080360867914
1739209839.2979708;-38.13080360867914
1739209839.297976;-33.981070128970906
1739209839.297981;-45.120503652039325
1739209839.2979863;-45.120503652039325
1739209839.2979913;-45.120503652039325
1739209839.2979965;-38.13080360867914
1739209839.2980015;-45.120503652039325
1739209839.2980068;-38.13080360867914
1739209839.2980118;-45.120503652039325
1739209839.2980168;-45.120503652039325
1739209839.298022;-38.13080360867914
1739209839.298027;-45.120503652039325
1739209839.2980323;-38.13080360867914
1739209839.2980373;-24.589719217205094
1739209839.2980425;-33.981070128970906
1739209839.2980475;-45.120503652039325
1739209839.2980528;-35.57807855764607
1739209839.2980578;-35.57807855764607
1739209839.298063;-45.120503652039325
1739209839.298068;-38.13080360867914
1739209839.2980733;-38.13080360867914
1739209839.2980783;-38.13080360867914
1739209839.2980835;-45.120503652039325
1739209839.2980886;-45.120503652039325
1739209839.2980938;-38.13080360867914
1739209839.2980988;-38.13080360867914
1739209839.2981038;-38.13080360867914
1739209839.298109;-45.120503652039325
1739209839.298114;-38.13080360867914
1739209839.2981193;-38.13080360867914
1739209839.2981243;-45.120503652039325
1739209839.2981296;-38.13080360867914
1739209839.2981346;-38.13080360867914
1739209839.2981398;-45.120503652039325
1739209839.2981448;-45.120503652039325
1739209839.29815;-38.13080360867914
1739209839.298155;-38.13080360867914
1739209839.2981603;-33.981070128970906
1739209839.2981653;-32.816014438256545
1739209839.2981706;-38.13080360867914
1739209839.2981756;-45.120503652039325
1739209839.2981806;-45.120503652039325
1739209839.2981858;-33.981070128970906
1739209839.2981908;-38.13080360867914
1739209839.298196;-38.13080360867914
1739209839.298201;-45.120503652039325
1739209839.2982063;-38.13080360867914
1739209839.2982113;-38.13080360867914
1739209839.2982166;-45.120503652039325
1739209839.2982216;-45.120503652039325
1739209839.2982268;-45.120503652039325
1739209839.2982318;-38.13080360867914
1739209839.298237;-45.120503652039325
1739209839.298242;-45.120503652039325
1739209839.2982473;-38.13080360867914
1739209839.2982523;-45.120503652039325
1739209839.2982574;-38.13080360867914
1739209839.2982626;-45.120503652039325
1739209839.2982676;-33.981070128970906
1739209839.2982728;-35.57807855764607
1739209839.2982779;-38.13080360867914
1739209839.298283;-38.13080360867914
1739209839.298288;-38.13080360867914
1739209839.2982934;-45.120503652039325
1739209839.2982984;-45.120503652039325
1739209839.2983036;-38.13080360867914
1739209839.2983086;-35.57807855764607
1739209839.2983139;-33.981070128970906
1739209839.2983189;-45.120503652039325
1739209839.298324;-38.13080360867914
1739209839.298329;-38.13080360867914
1739209839.2983344;-38.13080360867914
1739209839.2983394;-45.120503652039325
1739209839.2983444;-45.120503652039325
1739209839.2983496;-45.120503652039325
1739209839.2983546;-45.120503652039325
1739209839.2983599;-38.13080360867914
1739209839.2983649;-45.120503652039325
1739209839.2983701;-28.992665084841942
1739209839.2983751;-38.13080360867914
1739209839.2983804;-45.120503652039325
1739209839.2983854;-38.13080360867914
1739209839.2983906;-31.141103565318915
1739209839.2983956;-45.120503652039325
1739209839.2984009;-45.120503652039325
1739209839.298406;-45.120503652039325
1739209839.2984111;-38.13080360867914
1739209839.2984161;-38.13080360867914
1739209839.2984214;-45.120503652039325
1739209839.2984264;-45.120503652039325
1739209839.2984314;-45.120503652039325
1739209839.2984366;-45.120503652039325
1739209839.2984416;-45.120503652039325
1739209839.298447;-38.13080360867914
1739209839.298452;-45.120503652039325
1739209839.2984571;-45.120503652039325
1739209839.2984622;-45.120503652039325
1739209839.2984674;-35.57807855764607
1739209839.2984724;-38.13080360867914
1739209839.2984776;-45.120503652039325
1739209839.2984827;-45.120503652039325
1739209839.298488;-38.13080360867914
1739209839.298493;-33.981070128970906
1739209839.2984982;-45.120503652039325
1739209839.2985032;-38.13080360867914
1739209839.2985082;-38.13080360867914
1739209839.2985134;-38.13080360867914
1739209839.2985184;-35.57807855764607
1739209839.2985237;-38.13080360867914
1739209839.2985287;-45.120503652039325
1739209839.298534;-33.981070128970956
1739209839.298539;-38.13080360867914
1739209839.2985442;-45.120503652039325
1739209839.2985492;-45.120503652039325
1739209839.2985544;-45.120503652039325
1739209839.2985594;-45.120503652039325
1739209839.2985647;-38.13080360867914
1739209839.2985697;-38.13080360867914
1739209839.298575;-45.120503652039325
1739209839.29858;-45.120503652039325
1739209839.298585;-45.120503652039325
1739209839.2985902;-45.120503652039325
1739209839.2985952;-45.120503652039325
1739209839.2986004;-38.13080360867914
1739209839.2986054;-38.13080360867914
1739209839.2986107;-33.981070128970906
1739209839.2986157;-27.8777449560314
1739209839.298621;-38.13080360867914
1739209839.298626;-45.120503652039325
1739209839.2986312;-38.13080360867914
1739209839.2986362;-45.120503652039325
1739209839.2986414;-45.120503652039325
1739209839.2986465;-45.120503652039325
1739209839.2986517;-45.120503652039325
1739209839.2986567;-33.981070128970956
1739209839.298662;-45.120503652039325
1739209839.298667;-38.13080360867914
1739209839.298672;-38.13080360867914
1739209839.2986772;-45.120503652039325
1739209839.2986822;-38.13080360867914
1739209839.2986875;-38.13080360867914
1739209839.2986925;-45.120503652039325
1739209839.2986977;-33.981070128970906
1739209839.2987027;-32.816014438256545
1739209839.298708;-38.13080360867914
1739209839.298713;-45.120503652039325
1739209839.2987182;-38.13080360867914
1739209839.2987232;-45.120503652039325
1739209839.2987285;-33.981070128970906
1739209839.2987335;-45.120503652039325
1739209839.2987387;-32.816014438256545
1739209839.2987437;-35.57807855764607
1739209839.298749;-45.120503652039325
1739209839.298754;-45.120503652039325
1739209839.298759;-38.13080360867914
1739209839.2987642;-38.13080360867914
1739209839.2987692;-45.120503652039325
1739209839.2987745;-38.13080360867914
1739209839.2987795;-45.120503652039325
1739209839.2987847;-45.120503652039325
1739209839.2987897;-45.120503652039325
1739209839.298795;-45.120503652039325
1739209839.2988;-45.120503652039325
1739209839.2988052;-38.13080360867914
1739209839.2988102;-38.13080360867914
1739209839.2988155;-38.13080360867914
1739209839.2988205;-35.57807855764607
1739209839.2988257;-38.13080360867914
1739209839.2988307;-33.981070128970906
1739209839.2988358;-38.13080360867914
1739209839.298841;-45.120503652039325
1739209839.298846;-45.120503652039325
1739209839.2988513;-45.120503652039325
1739209839.2988563;-45.120503652039325
1739209839.2988615;-45.120503652039325
1739209839.2988665;-45.120503652039325
1739209839.2988718;-45.120503652039325
1739209839.2988768;-33.981070128970906
1739209839.298882;-33.981070128970906
1739209839.298887;-38.13080360867914
1739209839.2988923;-45.120503652039325
1739209839.2988973;-45.120503652039325
1739209839.2989025;-45.120503652039325
1739209839.2989075;-38.13080360867914
1739209839.2989125;-38.13080360867914
1739209839.2989178;-38.13080360867914
1739209839.2989228;-45.120503652039325
1739209839.298928;-38.13080360867914
1739209839.298933;-35.57807855764607
1739209839.2989383;-38.13080360867914
1739209839.2989433;-45.120503652039325
1739209839.2989485;-38.13080360867914
1739209839.2989535;-45.120503652039325
1739209839.2989588;-35.57807855764607
1739209839.2989638;-45.120503652039325
1739209839.298969;-45.120503652039325
1739209839.298974;-35.57807855764607
1739209839.2989793;-35.57807855764607
1739209839.2989843;-38.13080360867914
1739209839.2989895;-38.13080360867914
1739209839.2989945;-38.13080360867914
1739209839.2989995;-33.981070128970906
1739209839.2990048;-38.13080360867914
1739209839.2990098;-33.981070128970906
1739209839.299015;-45.120503652039325
1739209839.29902;-38.13080360867914
1739209839.2990253;-33.981070128970906
1739209839.2990303;-28.58837851428586
1739209839.2990355;-32.81601443825658
1739209839.2990406;-45.120503652039325
1739209839.2990458;-31.141103565318915
1739209839.2990508;-32.81601443825658
1739209839.299056;-38.13080360867914
1739209839.299061;-35.57807855764607
1739209839.2990663;-31.141103565318915
1739209839.2990713;-38.13080360867914
1739209839.2990766;-45.120503652039325
1739209839.2990816;-28.58837851428586
1739209839.2990866;-33.981070128970906
1739209839.2990918;-28.992665084841942
1739209839.2990968;-22.54371790334745
1739209839.299102;-27.267205301931607
1739209839.299107;-32.816014438256545
1739209839.2991123;-35.57807855764607
1739209839.2991173;-45.120503652039325
1739209839.2991226;-31.141103565318915
1739209839.2991276;-31.141103565318915
1739209839.2991328;-45.120503652039325
1739209839.2991378;-32.816014438256545
1739209839.299143;-33.981070128970906
1739209839.299148;-31.141103565318915
1739209839.2991533;-45.120503652039325
1739209839.2991583;-23.75329798047523
1739209839.2991633;-22.002965041481744
1739209839.2991686;-32.81601443825658
1739209839.2991736;-45.120503652039325
1739209839.2991788;-45.120503652039325
1739209839.2991838;-38.13080360867914
1739209839.299189;-45.120503652039325
1739209839.299194;-38.13080360867914
1739209839.2991993;-45.120503652039325
1739209839.2992043;-38.13080360867914
1739209839.2992096;-45.120503652039325
1739209839.2992146;-32.816014438256545
1739209839.2992198;-28.588378514285886
1739209839.2992249;-25.826314394896354
1739209839.29923;-29.438486411369333
1739209839.299235;-38.13080360867914
1739209839.29924;-27.877744956031417
1739209839.2992454;-45.120503652039325
1739209839.2992504;-33.981070128970906
1739209839.2992556;-38.13080360867914
1739209839.2992606;-32.816014438256545
1739209839.2992659;-45.120503652039325
1739209839.2992709;-38.13080360867914
1739209839.299276;-33.981070128970906
1739209839.2992811;-25.62660358559016
1739209839.2992864;-23.38864096791655
1739209839.2992914;-28.992665084841967
1739209839.2992966;-45.120503652039325
1739209839.2993016;-31.141103565318943
1739209839.2993069;-38.13080360867914
1739209839.2993119;-28.992665084841942
1739209839.2993171;-45.120503652039325
1739209839.2993221;-32.816014438256545
1739209839.2993271;-30.49652367304973
1739209839.2993324;-32.816014438256545
1739209839.2993374;-33.981070128970906
1739209839.2993426;-31.141103565318915
1739209839.2993476;-22.175841390423358
1739209839.299353;-26.991370085610754
1739209839.299358;-38.13080360867914
1739209839.2993631;-45.120503652039325
1739209839.2993681;-30.49652367304973
1739209839.2993734;-33.981070128970906
1739209839.2993784;-45.120503652039325
1739209839.2993836;-32.816014438256545
1739209839.2993886;-32.816014438256545
1739209839.299394;-45.120503652039325
1739209839.299399;-45.120503652039325
1739209839.2994041;-32.816014438256545
1739209839.2994092;-25.077289914212862
1739209839.2994142;-24.151403521958727
1739209839.2994194;-32.816014438256545
1739209839.2994244;-33.981070128970906
1739209839.2994297;-25.252786309376837
1739209839.2994347;-38.13080360867914
1739209839.29944;-45.120503652039325
1739209839.299445;-33.981070128970906
1739209839.2994502;-38.13080360867914
1739209839.2994552;-45.120503652039325
1739209839.2994604;-38.13080360867914
1739209839.2994654;-45.120503652039325
1739209839.2994707;-24.589719217205094
1739209839.2994757;-22.54371790334745
1739209839.299481;-28.992665084841967
1739209839.299486;-45.120503652039325
1739209839.299491;-45.120503652039325
1739209839.2994962;-33.981070128970906
1739209839.2995012;-28.21854285175415
1739209839.2995064;-45.120503652039325
1739209839.2995114;-38.13080360867914
1739209839.2995167;-38.13080360867914
1739209839.2995217;-45.120503652039325
1739209839.299527;-45.120503652039325
1739209839.299532;-32.81601443825658
1739209839.2995372;-24.589719217205094
1739209839.2995422;-21.598678470925666
1739209839.2995474;-38.13080360867914
1739209839.2995524;-38.13080360867914
1739209839.2995577;-31.141103565318893
1739209839.2995627;-38.13080360867914
1739209839.2995677;-33.981070128970906
1739209839.299573;-38.13080360867914
1739209839.299578;-38.13080360867914
1739209839.2995832;-38.13080360867914
1739209839.2995882;-33.981070128970906
1739209839.2995934;-35.57807855764607
1739209839.2995985;-35.57807855764607
1739209839.2996037;-32.816014438256545
1739209839.2996087;-45.120503652039325
1739209839.299614;-45.120503652039325
1739209839.299619;-38.13080360867914
1739209839.2996242;-38.13080360867914
1739209839.2996292;-45.120503652039325
1739209839.2996345;-38.13080360867914
1739209839.2996395;-38.13080360867914
1739209839.2996447;-45.120503652039325
1739209839.2996497;-45.120503652039325
1739209839.2996547;-45.120503652039325
1739209839.29966;-45.120503652039325
1739209839.299665;-38.13080360867914
1739209839.2996702;-35.57807855764607
1739209839.2996752;-35.57807855764607
1739209839.2996805;-45.120503652039325
1739209839.2996855;-45.120503652039325
1739209839.2996907;-32.816014438256545
1739209839.2996957;-29.438486411369333
1739209839.299701;-38.13080360867914
1739209839.299706;-38.13080360867914
1739209839.2997112;-45.120503652039325
1739209839.2997162;-45.120503652039325
1739209839.2997215;-45.120503652039325
1739209839.2997265;-38.13080360867914
1739209839.2997317;-45.120503652039325
1739209839.2997367;-38.13080360867914
1739209839.2997417;-38.13080360867914
1739209839.299747;-45.120503652039325
1739209839.299752;-38.13080360867914
1739209839.2997572;-38.13080360867914
1739209839.2997622;-45.120503652039325
1739209839.2997675;-45.120503652039325
1739209839.2997725;-32.816014438256545
1739209839.2997777;-26.487275050834715
1739209839.2997828;-38.13080360867914
1739209839.299788;-32.816014438256545
1739209839.299793;-38.13080360867914
1739209839.2997983;-35.57807855764607
1739209839.2998033;-38.13080360867914
1739209839.2998085;-35.57807855764607
1739209839.2998135;-45.120503652039325
1739209839.2998185;-38.13080360867914
1739209839.2998238;-45.120503652039325
1739209839.2998288;-38.13080360867914
1739209839.299834;-45.120503652039325
1739209839.299839;-45.120503652039325
1739209839.2998443;-33.981070128970906
1739209839.2998493;-38.13080360867914
1739209839.2998545;-38.13080360867914
1739209839.2998595;-38.13080360867914
1739209839.2998648;-45.120503652039325
1739209839.2998698;-38.13080360867914
1739209839.299875;-45.120503652039325
1739209839.29988;-45.120503652039325
1739209839.2998853;-32.816014438256545
1739209839.2998903;-35.57807855764607
1739209839.2998953;-45.120503652039325
1739209839.2999005;-28.58837851428586
1739209839.2999055;-38.13080360867914
1739209839.2999108;-38.13080360867914
1739209839.2999158;-35.57807855764607
1739209839.299921;-32.816014438256545
1739209839.299926;-38.13080360867914
1739209839.2999313;-38.13080360867914
1739209839.2999363;-45.120503652039325
1739209839.2999415;-38.13080360867914
1739209839.2999465;-45.120503652039325
1739209839.2999518;-45.120503652039325
1739209839.2999568;-33.981070128970906
1739209839.299962;-45.120503652039325
1739209839.299967;-45.120503652039325
1739209839.2999723;-45.120503652039325
1739209839.2999773;-45.120503652039325
1739209839.2999823;-33.981070128970906
1739209839.2999876;-38.13080360867914
1739209839.2999926;-45.120503652039325
1739209839.2999978;-31.141103565318915
1739209839.3000028;-27.8777449560314
1739209839.300008;-30.49652367304973
1739209839.300013;-35.57807855764607
1739209839.3000183;-31.141103565318893
1739209839.3000233;-45.120503652039325
1739209839.3000286;-27.267205301931607
1739209839.3000336;-27.267205301931607
1739209839.3000388;-45.120503652039325
1739209839.3000438;-28.58837851428586
1739209839.300049;-22.54371790334745
1739209839.300054;-33.981070128970956
1739209839.3000593;-35.57807855764607
1739209839.3000643;-38.13080360867914
1739209839.3000693;-33.981070128970906
1739209839.3000746;-45.120503652039325
1739209839.3000796;-28.992665084841942
1739209839.3000848;-33.981070128970956
1739209839.3000898;-26.991370085610747
1739209839.300095;-28.992665084841942
1739209839.3001;-25.826314394896354
1739209839.3001053;-33.981070128970906
1739209839.3001103;-45.120503652039325
1739209839.3001156;-38.13080360867914
1739209839.3001206;-31.141103565318915
1739209839.3001258;-45.120503652039325
1739209839.3001308;-23.38864096791655
1739209839.300136;-27.267205301931607
1739209839.300141;-38.13080360867914
1739209839.300146;-38.13080360867914
1739209839.3001513;-32.816014438256545
1739209839.3001564;-25.62660358559016
1739209839.3001616;-32.816014438256545
1739209839.3001666;-32.816014438256545
1739209839.3001719;-31.141103565318915
1739209839.3001769;-32.816014438256545
1739209839.300182;-33.981070128970906
1739209839.300187;-31.141103565318943
1739209839.3001924;-27.267205301931607
1739209839.3001974;-27.267205301931607
1739209839.3002026;-33.981070128970906
1739209839.3002076;-27.8777449560314
1739209839.3002129;-33.981070128970906
1739209839.3002179;-30.49652367304976
1739209839.3002229;-28.992665084841942
1739209839.300228;-29.438486411369333
1739209839.3002331;-38.13080360867914
1739209839.3002384;-45.120503652039325
1739209839.3002434;-28.992665084841967
1739209839.3002486;-33.981070128970906
1739209839.3002536;-35.57807855764607
1739209839.3002589;-22.264930561961556
1739209839.300264;-25.62660358559016
1739209839.3002691;-45.120503652039325
1739209839.3002741;-33.981070128970906
1739209839.3002794;-38.13080360867914
1739209839.3002844;-45.120503652039325
1739209839.3002896;-38.13080360867914
1739209839.3002946;-30.49652367304976
1739209839.3003;-33.981070128970906
1739209839.300305;-32.81601443825658
1739209839.30031;-28.992665084841967
1739209839.3003151;-24.292649948874775
1739209839.3003201;-24.746238672633048
1739209839.3003254;-33.981070128970906
1739209839.3003304;-45.120503652039325
1739209839.3003356;-32.816014438256545
1739209839.3003407;-32.816014438256545
1739209839.300346;-28.992665084841942
1739209839.300351;-31.141103565318943
1739209839.3003561;-31.141103565318893
1739209839.3003612;-30.49652367304973
1739209839.3003664;-45.120503652039325
1739209839.3003714;-33.981070128970956
1739209839.3003767;-31.141103565318915
1739209839.3003817;-38.13080360867914
1739209839.300387;-33.981070128970906
1739209839.300392;-33.981070128970906
1739209839.300397;-45.120503652039325
1739209839.3004022;-30.49652367304973
1739209839.3004072;-26.991370085610722
1739209839.3004124;-27.8777449560314
1739209839.3004174;-45.120503652039325
1739209839.3004227;-27.267205301931607
1739209839.3004277;-31.141103565318915
1739209839.300433;-28.588378514285886
1739209839.300438;-26.035653463252796
1739209839.3004432;-31.141103565318915
1739209839.3004482;-35.57807855764607
1739209839.3004534;-25.252786309376837
1739209839.3004584;-38.13080360867914
1739209839.3004637;-33.981070128970906
1739209839.3004687;-30.49652367304973
1739209839.3004737;-30.49652367304973
1739209839.300479;-28.992665084841942
1739209839.300484;-45.120503652039325
1739209839.3004892;-38.13080360867914
1739209839.3004942;-38.13080360867914
1739209839.3004994;-32.81601443825658
1739209839.3005044;-23.506823629689542
1739209839.3005097;-27.8777449560314
1739209839.3005147;-38.13080360867914
1739209839.30052;-32.81601443825658
1739209839.300525;-30.49652367304976
1739209839.3005302;-45.120503652039325
