CAN Message; 0x150:0100343d5d112a8b
1739209788.6281986;-45.120503652039325
1739209788.6282015;-38.13080360867914
1739209788.6282043;-45.120503652039325
1739209788.6282072;-45.120503652039325
1739209788.62821;-33.981070128970906
1739209788.628213;-38.13080360867914
1739209788.6282158;-32.816014438256545
1739209788.6282187;-38.13080360867914
1739209788.6282215;-45.120503652039325
1739209788.6282244;-38.13080360867914
1739209788.6282272;-38.13080360867914
1739209788.62823;-38.13080360867914
1739209788.628233;-45.120503652039325
1739209788.6282358;-33.981070128970906
1739209788.6282387;-33.981070128970906
1739209788.6282415;-45.120503652039325
1739209788.6282444;-45.120503652039325
1739209788.6282473;-45.120503652039325
1739209788.6282501;-33.981070128970906
1739209788.628253;-45.120503652039325
1739209788.6282558;-45.120503652039325
1739209788.6282587;-38.13080360867914
1739209788.6282616;-38.13080360867914
1739209788.6282644;-38.13080360867914
1739209788.6282673;-38.13080360867914
1739209788.6282701;-45.120503652039325
1739209788.628273;-38.13080360867914
1739209788.6282759;-32.816014438256545
1739209788.6282787;-38.13080360867914
1739209788.6282816;-38.13080360867914
1739209788.6282842;-30.49652367304973
1739209788.628287;-28.992665084841942
1739209788.62829;-28.992665084841942
1739209788.6282928;-45.120503652039325
1739209788.6282957;-38.13080360867914
1739209788.6282985;-45.120503652039325
1739209788.6283014;-38.13080360867914
1739209788.6283042;-45.120503652039325
1739209788.628307;-38.13080360867914
1739209788.62831;-38.13080360867914
1739209788.6283128;-38.13080360867914
1739209788.6283157;-45.120503652039325
1739209788.6283185;-38.13080360867914
1739209788.6283214;-38.13080360867914
1739209788.6283243;-38.13080360867914
1739209788.6283271;-45.120503652039325
1739209788.62833;-45.120503652039325
1739209788.6283329;-38.13080360867914
1739209788.6283357;-33.981070128970906
1739209788.6283386;-45.120503652039325
1739209788.6283414;-38.13080360867914
1739209788.6283443;-38.13080360867914
1739209788.6283472;-38.13080360867914
1739209788.62835;-45.120503652039325
1739209788.6283529;-38.13080360867914
1739209788.6283557;-38.13080360867914
1739209788.6283586;-38.13080360867914
1739209788.6283615;-35.57807855764607
1739209788.6283643;-35.57807855764607
1739209788.6283672;-45.120503652039325
1739209788.62837;-45.120503652039325
1739209788.628373;-38.13080360867914
1739209788.6283758;-45.120503652039325
1739209788.6283784;-38.13080360867914
1739209788.6283813;-38.13080360867914
1739209788.628384;-35.57807855764607
1739209788.628387;-38.13080360867914
1739209788.6283898;-45.120503652039325
1739209788.6283927;-45.120503652039325
1739209788.6283956;-38.13080360867914
1739209788.6283984;-33.981070128970906
1739209788.6284013;-45.120503652039325
1739209788.6284041;-45.120503652039325
1739209788.628407;-35.57807855764607
1739209788.6284099;-38.13080360867914
1739209788.6284127;-38.13080360867914
1739209788.6284156;-38.13080360867914
1739209788.6284184;-38.13080360867914
1739209788.6284213;-35.57807855764607
1739209788.6284242;-45.120503652039325
1739209788.628427;-45.120503652039325
1739209788.62843;-45.120503652039325
1739209788.6284328;-45.120503652039325
1739209788.6284356;-38.13080360867914
1739209788.6284385;-45.120503652039325
1739209788.6284413;-45.120503652039325
1739209788.6284442;-45.120503652039325
1739209788.628447;-32.816014438256545
1739209788.62845;-32.816014438256545
1739209788.6284528;-45.120503652039325
1739209788.6284556;-38.13080360867914
1739209788.6284585;-32.816014438256545
1739209788.6284614;-35.57807855764607
1739209788.6284642;-45.120503652039325
1739209788.628467;-45.120503652039325
1739209788.62847;-45.120503652039325
1739209788.6284726;-38.13080360867914
1739209788.6284754;-45.120503652039325
1739209788.6284783;-38.13080360867914
1739209788.6284811;-45.120503652039325
1739209788.628484;-45.120503652039325
1739209788.6284869;-45.120503652039325
1739209788.6284897;-45.120503652039325
1739209788.6284926;-45.120503652039325
1739209788.6284955;-45.120503652039325
1739209788.6284983;-38.13080360867914
1739209788.6285012;-45.120503652039325
1739209788.628504;-33.981070128970906
1739209788.628507;-45.120503652039325
1739209788.6285098;-45.120503652039325
1739209788.6285126;-38.13080360867914
1739209788.6285155;-28.21854285175415
1739209788.6285183;-31.141103565318893
1739209788.6285212;-45.120503652039325
1739209788.628524;-45.120503652039325
1739209788.628527;-45.120503652039325
1739209788.6285298;-38.13080360867914
1739209788.6285326;-38.13080360867914
1739209788.6285355;-38.13080360867914
1739209788.6285384;-45.120503652039325
1739209788.6285412;-38.13080360867914
1739209788.628544;-38.13080360867914
1739209788.628547;-38.13080360867914
1739209788.6285498;-45.120503652039325
1739209788.6285527;-38.13080360867914
1739209788.6285555;-38.13080360867914
1739209788.6285584;-38.13080360867914
1739209788.6285613;-38.13080360867914
1739209788.6285641;-45.120503652039325
1739209788.6285667;-38.13080360867914
1739209788.6285696;-38.13080360867914
1739209788.6285725;-45.120503652039325
1739209788.6285753;-45.120503652039325
1739209788.6285782;-45.120503652039325
1739209788.628581;-45.120503652039325
1739209788.628584;-33.981070128970906
1739209788.6285868;-35.57807855764607
1739209788.6285896;-38.13080360867914
1739209788.6285925;-45.120503652039325
1739209788.6285954;-38.13080360867914
1739209788.6285982;-38.13080360867914
1739209788.628601;-33.981070128970906
1739209788.628604;-33.981070128970906
1739209788.6286068;-45.120503652039325
1739209788.6286097;-33.981070128970956
1739209788.6286125;-35.57807855764607
1739209788.6286154;-38.13080360867914
1739209788.6286182;-45.120503652039325
1739209788.628621;-45.120503652039325
1739209788.628624;-38.13080360867914
1739209788.6286268;-38.13080360867914
1739209788.6286297;-35.57807855764607
1739209788.6286325;-35.57807855764607
1739209788.6286354;-45.120503652039325
1739209788.6286383;-38.13080360867914
1739209788.6286411;-45.120503652039325
1739209788.628644;-45.120503652039325
1739209788.6286469;-45.120503652039325
1739209788.6286497;-45.120503652039325
1739209788.6286526;-38.13080360867914
1739209788.6286554;-35.57807855764607
1739209788.6286583;-38.13080360867914
1739209788.6286612;-45.120503652039325
1739209788.6286638;-35.57807855764607
1739209788.6286666;-35.57807855764607
1739209788.6286695;-45.120503652039325
1739209788.6286724;-45.120503652039325
1739209788.6286752;-38.13080360867914
1739209788.628678;-45.120503652039325
1739209788.628681;-45.120503652039325
1739209788.6286838;-45.120503652039325
1739209788.6286867;-45.120503652039325
1739209788.6286895;-45.120503652039325
1739209788.6286924;-45.120503652039325
1739209788.6286952;-45.120503652039325
1739209788.628698;-45.120503652039325
1739209788.628701;-45.120503652039325
1739209788.6287038;-45.120503652039325
1739209788.6287067;-45.120503652039325
1739209788.6287096;-38.13080360867914
1739209788.6287124;-45.120503652039325
1739209788.6287153;-38.13080360867914
1739209788.6287181;-38.13080360867914
1739209788.628721;-45.120503652039325
1739209788.6287239;-31.141103565318915
1739209788.6287267;-31.141103565318915
1739209788.6287296;-45.120503652039325
1739209788.6287324;-45.120503652039325
1739209788.6287353;-35.57807855764607
1739209788.6287382;-38.13080360867914
1739209788.628741;-38.13080360867914
1739209788.628744;-45.120503652039325
1739209788.6287467;-38.13080360867914
1739209788.6287496;-38.13080360867914
1739209788.6287525;-45.120503652039325
1739209788.6287553;-45.120503652039325
1739209788.628758;-38.13080360867914
1739209788.6287608;-45.120503652039325
1739209788.6287637;-45.120503652039325
1739209788.6287665;-38.13080360867914
1739209788.6287694;-33.981070128970906
1739209788.6287723;-45.120503652039325
1739209788.6287751;-45.120503652039325
1739209788.628778;-35.57807855764607
1739209788.6287808;-38.13080360867914
1739209788.6287837;-38.13080360867914
1739209788.6287866;-38.13080360867914
1739209788.6287894;-45.120503652039325
1739209788.6287923;-33.981070128970906
1739209788.6287951;-31.141103565318915
1739209788.628798;-38.13080360867914
1739209788.6288009;-45.120503652039325
1739209788.6288037;-38.13080360867914
1739209788.6288066;-33.981070128970906
1739209788.6288095;-45.120503652039325
1739209788.6288123;-45.120503652039325
1739209788.6288152;-45.120503652039325
1739209788.628818;-33.981070128970906
1739209788.628821;-38.13080360867914
1739209788.6288238;-45.120503652039325
1739209788.6288266;-45.120503652039325
1739209788.6288295;-38.13080360867914
1739209788.6288323;-45.120503652039325
1739209788.6288352;-35.57807855764607
1739209788.628838;-45.120503652039325
1739209788.628841;-38.13080360867914
1739209788.6288438;-38.13080360867914
1739209788.6288466;-38.13080360867914
1739209788.6288495;-45.120503652039325
1739209788.6288521;-38.13080360867914
1739209788.628855;-38.13080360867914
1739209788.6288579;-38.13080360867914
1739209788.6288607;-33.981070128970906
1739209788.6288636;-31.141103565318915
1739209788.6288664;-38.13080360867914
1739209788.6288693;-38.13080360867914
1739209788.6288722;-38.13080360867914
1739209788.628875;-38.13080360867914
1739209788.6288779;-33.981070128970906
1739209788.6288807;-30.49652367304973
1739209788.6288836;-31.141103565318915
1739209788.6288865;-35.57807855764607
1739209788.6288893;-38.13080360867914
1739209788.6288922;-35.57807855764607
1739209788.628895;-38.13080360867914
1739209788.628898;-38.13080360867914
1739209788.6289008;-38.13080360867914
1739209788.6289036;-35.57807855764607
1739209788.6289065;-38.13080360867914
1739209788.6289093;-35.57807855764607
1739209788.6289122;-38.13080360867914
1739209788.628915;-38.13080360867914
1739209788.628918;-38.13080360867914
1739209788.6289208;-45.120503652039325
1739209788.6289237;-38.13080360867914
1739209788.6289265;-38.13080360867914
1739209788.6289294;-45.120503652039325
1739209788.6289322;-45.120503652039325
1739209788.628935;-45.120503652039325
1739209788.628938;-45.120503652039325
1739209788.6289408;-38.13080360867914
1739209788.6289437;-45.120503652039325
1739209788.6289463;-45.120503652039325
1739209788.6289492;-38.13080360867914
1739209788.628952;-38.13080360867914
1739209788.628955;-45.120503652039325
1739209788.6289577;-38.13080360867914
1739209788.6289606;-35.57807855764607
1739209788.6289635;-38.13080360867914
1739209788.6289663;-33.981070128970906
1739209788.6289692;-32.816014438256545
1739209788.628972;-38.13080360867914
1739209788.628975;-38.13080360867914
1739209788.6289778;-33.981070128970906
1739209788.6289806;-45.120503652039325
1739209788.6289835;-38.13080360867914
1739209788.6289864;-38.13080360867914
1739209788.6289892;-45.120503652039325
1739209788.628992;-45.120503652039325
1739209788.628995;-45.120503652039325
1739209788.6289978;-38.13080360867914
1739209788.6290007;-45.120503652039325
1739209788.6290035;-45.120503652039325
1739209788.6290064;-45.120503652039325
1739209788.6290092;-45.120503652039325
1739209788.629012;-35.57807855764607
1739209788.629015;-38.13080360867914
1739209788.6290178;-38.13080360867914
1739209788.6290207;-38.13080360867914
1739209788.6290236;-38.13080360867914
1739209788.6290264;-38.13080360867914
1739209788.6290293;-38.13080360867914
1739209788.6290321;-38.13080360867914
1739209788.629035;-45.120503652039325
1739209788.6290379;-45.120503652039325
1739209788.6290405;-45.120503652039325
1739209788.6290433;-38.13080360867914
1739209788.6290462;-45.120503652039325
1739209788.629049;-45.120503652039325
1739209788.629052;-45.120503652039325
1739209788.6290548;-45.120503652039325
1739209788.6290576;-35.57807855764607
1739209788.6290605;-38.13080360867914
1739209788.6290634;-35.57807855764607
1739209788.6290662;-38.13080360867914
1739209788.629069;-45.120503652039325
1739209788.629072;-33.981070128970906
1739209788.6290748;-45.120503652039325
1739209788.6290777;-45.120503652039325
1739209788.6290805;-45.120503652039325
1739209788.6290834;-38.13080360867914
1739209788.6290863;-33.981070128970906
1739209788.629089;-45.120503652039325
1739209788.629092;-45.120503652039325
1739209788.6290948;-38.13080360867914
1739209788.6290977;-45.120503652039325
1739209788.6291006;-45.120503652039325
1739209788.6291034;-45.120503652039325
1739209788.6291063;-38.13080360867914
1739209788.6291091;-45.120503652039325
1739209788.629112;-38.13080360867914
1739209788.6291149;-38.13080360867914
1739209788.6291177;-38.13080360867914
1739209788.6291206;-38.13080360867914
1739209788.6291234;-38.13080360867914
1739209788.6291263;-38.13080360867914
1739209788.6291292;-38.13080360867914
1739209788.629132;-35.57807855764607
1739209788.6291347;-38.13080360867914
1739209788.6291375;-38.13080360867914
1739209788.6291404;-38.13080360867914
1739209788.6291432;-45.120503652039325
1739209788.629146;-38.13080360867914
1739209788.629149;-38.13080360867914
1739209788.6291518;-38.13080360867914
1739209788.6291547;-45.120503652039325
1739209788.6291575;-38.13080360867914
1739209788.6291604;-38.13080360867914
1739209788.6291633;-38.13080360867914
1739209788.6291661;-45.120503652039325
1739209788.629169;-45.120503652039325
1739209788.6291718;-30.49652367304973
1739209788.6291747;-35.57807855764607
1739209788.6291776;-45.120503652039325
1739209788.6291804;-38.13080360867914
1739209788.6291833;-35.57807855764607
1739209788.6291862;-27.267205301931607
1739209788.629189;-45.120503652039325
1739209788.6291919;-45.120503652039325
1739209788.6291947;-38.13080360867914
1739209788.6291976;-38.13080360867914
1739209788.6292005;-45.120503652039325
1739209788.6292033;-45.120503652039325
1739209788.6292062;-45.120503652039325
1739209788.629209;-31.14110356531892
1739209788.629212;-45.120503652039325
1739209788.6292148;-45.120503652039325
1739209788.6292176;-38.13080360867914
1739209788.6292205;-45.120503652039325
1739209788.6292233;-45.120503652039325
1739209788.6292262;-45.120503652039325
1739209788.6292288;-45.120503652039325
1739209788.6292317;-31.141103565318915
1739209788.6292346;-38.13080360867914
1739209788.6292374;-38.13080360867914
1739209788.6292403;-45.120503652039325
1739209788.6292431;-38.13080360867914
1739209788.629246;-38.13080360867914
1739209788.6292489;-45.120503652039325
1739209788.6292517;-38.13080360867914
1739209788.6292546;-45.120503652039325
1739209788.6292574;-45.120503652039325
1739209788.6292603;-45.120503652039325
1739209788.6292632;-38.13080360867914
1739209788.629266;-38.13080360867914
1739209788.629269;-38.13080360867914
1739209788.6292717;-45.120503652039325
1739209788.6292746;-38.13080360867914
1739209788.6292775;-31.141103565318915
1739209788.6292803;-33.981070128970906
1739209788.6292832;-38.13080360867914
1739209788.629286;-45.120503652039325
1739209788.629289;-38.13080360867914
1739209788.6292918;-38.13080360867914
1739209788.6292946;-45.120503652039325
1739209788.6292975;-38.13080360867914
1739209788.6293004;-28.992665084841942
1739209788.6293032;-33.981070128970906
1739209788.629306;-38.13080360867914
1739209788.629309;-32.816014438256545
1739209788.6293118;-38.13080360867914
1739209788.6293147;-35.57807855764607
1739209788.6293175;-38.13080360867914
1739209788.6293204;-45.120503652039325
1739209788.629323;-33.981070128970906
1739209788.6293259;-33.981070128970906
1739209788.6293287;-45.120503652039325
1739209788.6293316;-38.13080360867914
1739209788.6293344;-45.120503652039325
1739209788.6293373;-45.120503652039325
1739209788.6293402;-45.120503652039325
1739209788.629343;-38.13080360867914
1739209788.629346;-38.13080360867914
1739209788.6293488;-38.13080360867914
1739209788.6293516;-38.13080360867914
1739209788.6293545;-45.120503652039325
1739209788.6293573;-45.120503652039325
1739209788.6293602;-45.120503652039325
1739209788.629363;-38.13080360867914
1739209788.629366;-32.81601443825658
1739209788.6293688;-23.273589343863314
1739209788.6293716;-26.991370085610736
1739209788.6293745;-33.981070128970906
1739209788.6293774;-45.120503652039325
1739209788.6293802;-38.13080360867914
1739209788.629383;-31.141103565318915
1739209788.629386;-33.981070128970906
1739209788.6293888;-38.13080360867914
1739209788.6293917;-38.13080360867914
1739209788.6293945;-32.816014438256545
1739209788.6293974;-38.13080360867914
1739209788.6294003;-26.991370085610722
1739209788.629403;-24.438645034577675
1739209788.629406;-24.589719217205094
1739209788.6294088;-32.816014438256545
1739209788.6294117;-45.120503652039325
1739209788.6294146;-45.120503652039325
1739209788.6294172;-26.991370085610736
1739209788.62942;-38.13080360867914
1739209788.629423;-38.13080360867914
1739209788.6294258;-35.57807855764607
1739209788.6294286;-31.141103565318893
1739209788.6294315;-38.13080360867914
1739209788.6294343;-30.49652367304973
1739209788.6294372;-21.228842808393964
1739209788.62944;-23.273589343863303
1739209788.629443;-38.13080360867914
1739209788.6294458;-33.981070128970906
1739209788.6294487;-45.120503652039325
1739209788.6294515;-29.438486411369333
1739209788.6294544;-33.981070128970906
1739209788.6294572;-45.120503652039325
1739209788.62946;-38.13080360867914
1739209788.629463;-38.13080360867914
1739209788.6294658;-32.816014438256545
1739209788.6294687;-45.120503652039325
1739209788.6294715;-26.03565346325281
1739209788.6294744;-20.001670042250552
1739209788.6294773;-29.438486411369347
1739209788.6294801;-33.981070128970956
1739209788.629483;-31.141103565318915
1739209788.6294858;-30.49652367304973
1739209788.6294887;-33.981070128970906
1739209788.6294916;-38.13080360867914
1739209788.6294944;-38.13080360867914
1739209788.6294973;-45.120503652039325
1739209788.6295002;-38.13080360867914
1739209788.629503;-32.816014438256545
1739209788.6295059;-32.81601443825658
1739209788.6295087;-22.54371790334745
1739209788.6295114;-24.589719217205094
1739209788.6295142;-32.816014438256545
1739209788.629517;-27.267205301931607
1739209788.62952;-45.120503652039325
1739209788.6295228;-33.981070128970956
1739209788.6295257;-33.981070128970906
1739209788.6295285;-35.57807855764607
1739209788.6295314;-38.13080360867914
1739209788.6295342;-32.816014438256545
1739209788.629537;-38.13080360867914
1739209788.62954;-26.991370085610736
1739209788.6295428;-22.740042620751332
1739209788.6295457;-25.826314394896357
1739209788.6295485;-31.141103565318915
1739209788.6295514;-33.981070128970906
1739209788.6295543;-32.816014438256545
1739209788.6295571;-45.120503652039325
1739209788.62956;-38.13080360867914
1739209788.6295629;-38.13080360867914
1739209788.6295657;-45.120503652039325
1739209788.6295686;-45.120503652039325
1739209788.6295714;-38.13080360867914
1739209788.6295743;-33.981070128970906
1739209788.6295772;-25.826314394896354
1739209788.62958;-21.021172418726344
1739209788.629583;-45.120503652039325
1739209788.6295857;-32.816014438256545
1739209788.6295886;-24.589719217205094
1739209788.6295915;-45.120503652039325
1739209788.6295943;-31.141103565318915
1739209788.6295972;-35.57807855764607
1739209788.6296;-38.13080360867914
1739209788.629603;-32.816014438256545
1739209788.6296055;-38.13080360867914
1739209788.6296084;-25.62660358559016
1739209788.6296113;-24.589719217205094
1739209788.629614;-27.267205301931607
1739209788.629617;-25.62660358559016
1739209788.6296198;-32.81601443825658
1739209788.6296227;-38.13080360867914
1739209788.6296256;-35.57807855764607
1739209788.6296284;-33.981070128970906
1739209788.6296313;-38.13080360867914
1739209788.6296341;-31.141103565318915
1739209788.629637;-35.57807855764607
1739209788.6296399;-45.120503652039325
1739209788.6296427;-45.120503652039325
1739209788.6296456;-28.992665084841942
1739209788.6296484;-22.54371790334745
1739209788.6296513;-25.826314394896354
1739209788.6296542;-31.14110356531892
1739209788.629657;-26.991370085610736
1739209788.62966;-38.13080360867914
1739209788.6296628;-35.57807855764607
1739209788.6296656;-38.13080360867914
1739209788.6296685;-33.981070128970906
1739209788.6296713;-31.141103565318915
1739209788.6296742;-45.120503652039325
1739209788.629677;-38.13080360867914
1739209788.62968;-38.13080360867914
1739209788.6296828;-38.13080360867914
1739209788.6296856;-38.13080360867914
1739209788.6296885;-35.57807855764607
1739209788.6296914;-45.120503652039325
1739209788.6296942;-45.120503652039325
1739209788.629697;-45.120503652039325
1739209788.6296997;-38.13080360867914
1739209788.6297026;-38.13080360867914
1739209788.6297054;-35.57807855764607
1739209788.6297083;-45.120503652039325
1739209788.6297112;-45.120503652039325
1739209788.629714;-33.981070128970906
1739209788.6297169;-45.120503652039325
1739209788.6297197;-45.120503652039325
1739209788.6297226;-38.13080360867914
1739209788.6297255;-45.120503652039325
1739209788.6297283;-45.120503652039325
1739209788.6297312;-38.13080360867914
1739209788.629734;-38.13080360867914
1739209788.629737;-38.13080360867914
1739209788.6297398;-38.13080360867914
1739209788.6297426;-38.13080360867914
1739209788.6297455;-45.120503652039325
1739209788.6297483;-38.13080360867914
1739209788.6297512;-35.57807855764607
1739209788.629754;-38.13080360867914
1739209788.629757;-38.13080360867914
1739209788.6297598;-32.816014438256545
1739209788.6297626;-38.13080360867914
1739209788.6297655;-45.120503652039325
1739209788.6297684;-45.120503652039325
1739209788.6297712;-45.120503652039325
1739209788.629774;-45.120503652039325
1739209788.629777;-35.57807855764607
1739209788.6297798;-35.57807855764607
1739209788.6297827;-35.57807855764607
1739209788.6297855;-38.13080360867914
1739209788.6297884;-31.141103565318893
1739209788.6297913;-32.816014438256545
1739209788.629794;-45.120503652039325
1739209788.6297967;-38.13080360867914
1739209788.6297996;-45.120503652039325
1739209788.6298025;-38.13080360867914
1739209788.6298053;-45.120503652039325
1739209788.6298082;-33.981070128970906
1739209788.629811;-33.981070128970906
1739209788.629814;-38.13080360867914
1739209788.6298168;-45.120503652039325
1739209788.6298196;-38.13080360867914
1739209788.6298225;-31.141103565318915
1739209788.6298254;-45.120503652039325
1739209788.6298282;-38.13080360867914
1739209788.629831;-45.120503652039325
1739209788.629834;-45.120503652039325
1739209788.6298368;-38.13080360867914
1739209788.6298397;-45.120503652039325
1739209788.6298425;-45.120503652039325
1739209788.6298454;-38.13080360867914
1739209788.6298482;-38.13080360867914
1739209788.629851;-45.120503652039325
1739209788.629854;-38.13080360867914
1739209788.6298568;-38.13080360867914
1739209788.6298597;-38.13080360867914
1739209788.6298625;-45.120503652039325
1739209788.6298654;-38.13080360867914
1739209788.6298683;-33.981070128970906
1739209788.6298711;-38.13080360867914
1739209788.629874;-38.13080360867914
1739209788.6298769;-38.13080360867914
1739209788.6298797;-31.141103565318915
1739209788.6298826;-38.13080360867914
1739209788.6298854;-45.120503652039325
1739209788.629888;-38.13080360867914
1739209788.629891;-45.120503652039325
1739209788.6298938;-45.120503652039325
1739209788.6298966;-38.13080360867914
1739209788.6298995;-45.120503652039325
1739209788.6299024;-29.438486411369354
1739209788.6299052;-28.21854285175415
1739209788.629908;-28.992665084841942
1739209788.629911;-35.57807855764607
1739209788.6299138;-26.487275050834715
1739209788.6299167;-31.141103565318915
1739209788.6299195;-35.57807855764607
1739209788.6299224;-25.826314394896357
1739209788.6299253;-25.826314394896364
1739209788.629928;-28.58837851428586
1739209788.629931;-31.141103565318915
1739209788.6299338;-25.826314394896357
1739209788.6299367;-31.141103565318943
1739209788.6299396;-45.120503652039325
1739209788.6299424;-45.120503652039325
1739209788.6299453;-32.81601443825658
1739209788.6299481;-38.13080360867914
1739209788.629951;-33.981070128970956
1739209788.6299539;-27.267205301931607
1739209788.6299567;-28.58837851428586
1739209788.6299596;-27.8777449560314
1739209788.6299624;-29.438486411369347
1739209788.6299653;-38.13080360867914
1739209788.6299682;-38.13080360867914
1739209788.629971;-26.487275050834715
1739209788.629974;-28.58837851428586
1739209788.6299767;-38.13080360867914
1739209788.6299796;-21.598678470925666
1739209788.6299822;-24.589719217205094
1739209788.629985;-45.120503652039325
1739209788.629988;-38.13080360867914
1739209788.6299908;-31.141103565318915
1739209788.6299937;-26.991370085610722
1739209788.6299965;-45.120503652039325
1739209788.6299994;-24.746238672633048
1739209788.6300023;-33.981070128970906
1739209788.6300051;-38.13080360867914
1739209788.630008;-38.13080360867914
1739209788.6300108;-29.438486411369347
1739209788.6300137;-22.264930561961556
1739209788.6300166;-38.13080360867914
1739209788.6300194;-28.992665084841942
1739209788.6300223;-27.267205301931607
1739209788.6300251;-38.13080360867914
1739209788.630028;-26.03565346325281
1739209788.640227;-38.13080360867914
1739209788.6402307;-45.120503652039325
1739209788.6402345;-45.120503652039325
1739209788.6402383;-38.13080360867914
1739209788.640242;-35.57807855764607
1739209788.6402457;-38.13080360867914
1739209788.6402495;-30.49652367304973
1739209788.6402533;-28.992665084841942
1739209788.6402571;-38.13080360867914
1739209788.6402607;-45.120503652039325
1739209788.6402645;-38.13080360867914
1739209788.6402683;-38.13080360867914
1739209788.6402721;-45.120503652039325
1739209788.6402757;-38.13080360867914
1739209788.6402795;-45.120503652039325
1739209788.6402833;-38.13080360867914
1739209788.6402872;-38.13080360867914
1739209788.6402907;-32.816014438256545
1739209788.6402946;-38.13080360867914
1739209788.6402984;-45.120503652039325
1739209788.6403022;-45.120503652039325
1739209788.6403058;-38.13080360867914
1739209788.6403096;-33.981070128970906
1739209788.6403134;-33.981070128970906
1739209788.6403172;-38.13080360867914
1739209788.6403208;-45.120503652039325
1739209788.6403246;-38.13080360867914
1739209788.6403284;-45.120503652039325
1739209788.6403322;-45.120503652039325
1739209788.6403358;-45.120503652039325
1739209788.6403396;-45.120503652039325
1739209788.6403434;-38.13080360867914
1739209788.6403472;-38.13080360867914
1739209788.6403508;-45.120503652039325
1739209788.6403546;-45.120503652039325
1739209788.6403584;-33.981070128970906
1739209788.6403623;-45.120503652039325
1739209788.6403658;-33.981070128970906
1739209788.6403697;-45.120503652039325
1739209788.6403735;-31.141103565318943
1739209788.6403773;-38.13080360867914
1739209788.6403809;-38.13080360867914
1739209788.6403847;-38.13080360867914
1739209788.6403885;-45.120503652039325
1739209788.6403923;-45.120503652039325
1739209788.6403959;-45.120503652039325
1739209788.6403997;-33.981070128970906
1739209788.6404035;-27.267205301931607
1739209788.6404073;-38.13080360867914
1739209788.640411;-45.120503652039325
1739209788.6404147;-45.120503652039325
1739209788.6404185;-45.120503652039325
1739209788.6404223;-45.120503652039325
1739209788.640426;-35.57807855764607
1739209788.6404297;-38.13080360867914
1739209788.6404335;-38.13080360867914
1739209788.6404374;-45.120503652039325
1739209788.640441;-45.120503652039325
1739209788.6404448;-38.13080360867914
1739209788.6404486;-45.120503652039325
1739209788.6404524;-45.120503652039325
1739209788.640456;-45.120503652039325
1739209788.6404598;-45.120503652039325
1739209788.6404636;-45.120503652039325
1739209788.6404674;-45.120503652039325
1739209788.640471;-45.120503652039325
1739209788.6404748;-45.120503652039325
1739209788.6404786;-45.120503652039325
1739209788.6404824;-38.13080360867914
1739209788.640486;-38.13080360867914
1739209788.6404898;-45.120503652039325
1739209788.6404936;-28.58837851428586
1739209788.6404974;-45.120503652039325
1739209788.640501;-45.120503652039325
1739209788.6405048;-38.13080360867914
1739209788.6405087;-38.13080360867914
1739209788.6405125;-45.120503652039325
1739209788.640516;-38.13080360867914
1739209788.6405199;-45.120503652039325
1739209788.6405237;-45.120503652039325
1739209788.6405275;-33.981070128970906
1739209788.640531;-38.13080360867914
1739209788.6405349;-38.13080360867914
1739209788.6405387;-45.120503652039325
1739209788.6405425;-33.981070128970906
1739209788.640546;-45.120503652039325
1739209788.64055;-45.120503652039325
1739209788.6405537;-33.981070128970906
1739209788.6405575;-45.120503652039325
1739209788.640561;-45.120503652039325
1739209788.640565;-45.120503652039325
1739209788.6405687;-35.57807855764607
1739209788.6405725;-45.120503652039325
1739209788.6405761;-45.120503652039325
1739209788.64058;-38.13080360867914
1739209788.6405838;-45.120503652039325
1739209788.6405876;-38.13080360867914
1739209788.6405911;-38.13080360867914
1739209788.640595;-45.120503652039325
1739209788.6405988;-38.13080360867914
1739209788.6406026;-33.981070128970906
1739209788.6406062;-45.120503652039325
1739209788.64061;-45.120503652039325
1739209788.6406138;-32.816014438256545
1739209788.6406176;-38.13080360867914
1739209788.6406212;-45.120503652039325
1739209788.640625;-45.120503652039325
1739209788.6406288;-45.120503652039325
1739209788.6406326;-45.120503652039325
1739209788.6406362;-45.120503652039325
1739209788.64064;-45.120503652039325
1739209788.6406438;-38.13080360867914
1739209788.6406476;-38.13080360867914
1739209788.6406512;-45.120503652039325
1739209788.640655;-38.13080360867914
1739209788.6406589;-32.816014438256545
1739209788.6406627;-38.13080360867914
1739209788.6406662;-38.13080360867914
1739209788.64067;-35.57807855764607
1739209788.6406739;-32.816014438256545
1739209788.6406777;-31.141103565318915
1739209788.6406813;-38.13080360867914
1739209788.640685;-38.13080360867914
1739209788.640689;-45.120503652039325
1739209788.6406927;-38.13080360867914
1739209788.6406963;-38.13080360867914
1739209788.6407;-45.120503652039325
1739209788.640704;-45.120503652039325
1739209788.6407077;-38.13080360867914
1739209788.6407113;-45.120503652039325
1739209788.6407151;-45.120503652039325
1739209788.640719;-31.141103565318893
1739209788.6407228;-35.57807855764607
1739209788.6407263;-45.120503652039325
1739209788.6407301;-38.13080360867914
1739209788.640734;-45.120503652039325
1739209788.6407378;-33.981070128970906
1739209788.6407413;-38.13080360867914
1739209788.6407452;-38.13080360867914
1739209788.640749;-38.13080360867914
1739209788.6407528;-45.120503652039325
1739209788.6407564;-38.13080360867914
1739209788.6407602;-35.57807855764607
1739209788.640764;-38.13080360867914
