CAN Message; 0x77:b53f59e772c007d4
1739209785.5284634;-45.120503652039325
1739209785.5284727;-45.120503652039325
1739209785.5284817;-45.120503652039325
1739209785.5284908;-33.981070128970906
1739209785.5285;-38.13080360867914
1739209785.5285091;-33.981070128970906
1739209785.5285182;-45.120503652039325
1739209785.5285275;-38.13080360867914
1739209785.5285366;-38.13080360867914
1739209785.5285459;-38.13080360867914
1739209785.528555;-38.13080360867914
1739209785.528564;-38.13080360867914
1739209785.5285733;-35.57807855764607
1739209785.5285823;-38.13080360867914
1739209785.5285916;-38.13080360867914
1739209785.5286007;-45.120503652039325
1739209785.5286098;-45.120503652039325
1739209785.528619;-38.13080360867914
1739209785.528628;-38.13080360867914
1739209785.5286374;-45.120503652039325
1739209785.5286465;-35.57807855764607
1739209785.5286555;-38.13080360867914
1739209785.5286648;-45.120503652039325
1739209785.528674;-45.120503652039325
1739209785.528683;-45.120503652039325
1739209785.5286922;-38.13080360867914
1739209785.5287013;-38.13080360867914
1739209785.5287106;-45.120503652039325
1739209785.5287197;-45.120503652039325
1739209785.5287287;-38.13080360867914
1739209785.528738;-35.57807855764607
1739209785.528747;-45.120503652039325
1739209785.5287564;-45.120503652039325
1739209785.5287654;-31.141103565318915
1739209785.5287745;-35.57807855764607
1739209785.5287838;-38.13080360867914
1739209785.5287929;-45.120503652039325
1739209785.528802;-35.57807855764607
1739209785.5288112;-35.57807855764607
1739209785.5288203;-45.120503652039325
1739209785.5288296;-45.120503652039325
1739209785.5288386;-45.120503652039325
1739209785.5288477;-38.13080360867914
1739209785.528857;-38.13080360867914
1739209785.528866;-45.120503652039325
1739209785.5288754;-45.120503652039325
1739209785.5288844;-38.13080360867914
1739209785.5288935;-38.13080360867914
1739209785.5289028;-45.120503652039325
1739209785.5289118;-33.981070128970906
1739209785.528921;-32.816014438256545
1739209785.5289302;-38.13080360867914
1739209785.5289392;-38.13080360867914
1739209785.5289485;-38.13080360867914
1739209785.5289576;-38.13080360867914
1739209785.5289667;-38.13080360867914
1739209785.528976;-45.120503652039325
1739209785.528985;-32.816014438256545
1739209785.5289943;-38.13080360867914
1739209785.5290034;-45.120503652039325
1739209785.5290124;-38.13080360867914
1739209785.5290217;-38.13080360867914
1739209785.5290308;-45.120503652039325
1739209785.5290399;-38.13080360867914
1739209785.5290492;-38.13080360867914
1739209785.5290582;-33.981070128970956
1739209785.5290675;-45.120503652039325
1739209785.5290766;-38.13080360867914
1739209785.5290856;-38.13080360867914
1739209785.529095;-45.120503652039325
1739209785.529104;-45.120503652039325
1739209785.5291133;-38.13080360867914
1739209785.5291224;-38.13080360867914
1739209785.5291314;-30.49652367304973
1739209785.5291407;-38.13080360867914
1739209785.5291498;-45.120503652039325
1739209785.529159;-32.816014438256545
1739209785.5291681;-35.57807855764607
1739209785.5291772;-38.13080360867914
1739209785.5291865;-45.120503652039325
1739209785.5291955;-45.120503652039325
1739209785.5292046;-33.981070128970956
1739209785.529214;-45.120503652039325
1739209785.529223;-45.120503652039325
1739209785.5292323;-38.13080360867914
1739209785.5292413;-38.13080360867914
1739209785.5292504;-45.120503652039325
1739209785.5292597;-45.120503652039325
1739209785.5292687;-38.13080360867914
1739209785.529278;-38.13080360867914
1739209785.529287;-45.120503652039325
1739209785.5292962;-45.120503652039325
1739209785.5293055;-45.120503652039325
1739209785.5293145;-45.120503652039325
1739209785.5293236;-38.13080360867914
1739209785.5293329;-38.13080360867914
1739209785.529342;-45.120503652039325
1739209785.5293512;-30.49652367304973
1739209785.5293603;-31.141103565318893
1739209785.5293694;-45.120503652039325
1739209785.5293787;-45.120503652039325
1739209785.5293877;-32.816014438256545
1739209785.529397;-35.57807855764607
1739209785.529406;-45.120503652039325
1739209785.5294151;-45.120503652039325
1739209785.5294244;-45.120503652039325
1739209785.5294335;-45.120503652039325
1739209785.5294425;-31.141103565318915
1739209785.5294518;-38.13080360867914
1739209785.529461;-38.13080360867914
1739209785.5294702;-45.120503652039325
1739209785.5294793;-38.13080360867914
1739209785.5294883;-38.13080360867914
1739209785.5294976;-35.57807855764607
1739209785.5295067;-38.13080360867914
1739209785.529516;-45.120503652039325
1739209785.529525;-38.13080360867914
1739209785.529534;-45.120503652039325
1739209785.5295434;-45.120503652039325
1739209785.5295525;-35.57807855764607
1739209785.5295615;-38.13080360867914
1739209785.5295708;-38.13080360867914
1739209785.5295799;-35.57807855764607
1739209785.5295892;-45.120503652039325
1739209785.5295982;-45.120503652039325
1739209785.5296073;-32.816014438256545
1739209785.5296166;-38.13080360867914
1739209785.5296257;-45.120503652039325
1739209785.529635;-45.120503652039325
1739209785.529644;-33.981070128970906
1739209785.529653;-45.120503652039325
1739209785.5296624;-45.120503652039325
1739209785.5296714;-45.120503652039325
1739209785.5296805;-45.120503652039325
1739209785.5296898;-45.120503652039325
1739209785.5296988;-45.120503652039325
1739209785.5297081;-38.13080360867914
1739209785.5297172;-33.981070128970906
1739209785.5297263;-38.13080360867914
1739209785.5297356;-38.13080360867914
1739209785.5297446;-38.13080360867914
1739209785.529754;-38.13080360867914
1739209785.529763;-45.120503652039325
1739209785.529772;-45.120503652039325
1739209785.5297813;-45.120503652039325
1739209785.5297904;-45.120503652039325
1739209785.5297997;-45.120503652039325
1739209785.5298088;-45.120503652039325
1739209785.5298178;-45.120503652039325
1739209785.529827;-45.120503652039325
1739209785.5298362;-38.13080360867914
1739209785.5298452;-38.13080360867914
1739209785.5298545;-33.981070128970906
1739209785.5298636;-45.120503652039325
1739209785.529873;-38.13080360867914
1739209785.529882;-38.13080360867914
1739209785.529891;-38.13080360867914
1739209785.5299003;-45.120503652039325
1739209785.5299094;-45.120503652039325
1739209785.5299187;-38.13080360867914
1739209785.5299277;-45.120503652039325
1739209785.5299368;-38.13080360867914
1739209785.529946;-38.13080360867914
1739209785.5299551;-38.13080360867914
1739209785.5299642;-45.120503652039325
1739209785.5299735;-38.13080360867914
1739209785.5299826;-33.981070128970906
1739209785.5299919;-33.981070128970906
1739209785.530001;-38.13080360867914
1739209785.53001;-45.120503652039325
1739209785.5300193;-33.981070128970906
1739209785.5300283;-33.981070128970906
1739209785.5300376;-45.120503652039325
1739209785.5300467;-38.13080360867914
1739209785.5300558;-45.120503652039325
1739209785.530065;-38.13080360867914
1739209785.5300741;-38.13080360867914
1739209785.5300832;-35.57807855764607
1739209785.5300925;-38.13080360867914
1739209785.5301015;-38.13080360867914
1739209785.5301108;-35.57807855764607
1739209785.53012;-45.120503652039325
1739209785.530129;-38.13080360867914
1739209785.5301383;-45.120503652039325
1739209785.5301473;-38.13080360867914
1739209785.5301566;-45.120503652039325
1739209785.5301657;-45.120503652039325
1739209785.5301747;-33.981070128970906
1739209785.530184;-38.13080360867914
1739209785.530193;-45.120503652039325
1739209785.5302022;-38.13080360867914
1739209785.5302114;-35.57807855764607
1739209785.5302205;-38.13080360867914
1739209785.5302298;-45.120503652039325
1739209785.5302389;-38.13080360867914
1739209785.530248;-33.981070128970906
1739209785.5302572;-35.57807855764607
1739209785.5302663;-45.120503652039325
1739209785.5302756;-45.120503652039325
1739209785.5302846;-33.981070128970906
1739209785.5302937;-35.57807855764607
1739209785.530303;-38.13080360867914
1739209785.530312;-38.13080360867914
1739209785.5303211;-28.992665084841942
1739209785.5303304;-45.120503652039325
1739209785.5303395;-45.120503652039325
1739209785.5303488;-38.13080360867914
1739209785.5303578;-38.13080360867914
1739209785.530367;-45.120503652039325
1739209785.5303762;-38.13080360867914
1739209785.5303853;-38.13080360867914
1739209785.5303946;-33.981070128970906
1739209785.5304036;-45.120503652039325
1739209785.5304127;-38.13080360867914
1739209785.530422;-38.13080360867914
1739209785.530431;-38.13080360867914
1739209785.5304403;-38.13080360867914
1739209785.5304494;-38.13080360867914
1739209785.5304585;-35.57807855764607
1739209785.5304677;-33.981070128970906
1739209785.5304768;-38.13080360867914
1739209785.5304859;-38.13080360867914
1739209785.5304952;-35.57807855764607
1739209785.5305042;-38.13080360867914
1739209785.5305135;-38.13080360867914
1739209785.5305226;-38.13080360867914
1739209785.5305316;-38.13080360867914
1739209785.530541;-28.992665084841942
1739209785.53055;-45.120503652039325
1739209785.5305593;-35.57807855764607
1739209785.5305684;-35.57807855764607
1739209785.5305774;-38.13080360867914
1739209785.5305867;-45.120503652039325
1739209785.5305958;-45.120503652039325
1739209785.5306048;-38.13080360867914
1739209785.5306141;-32.81601443825658
1739209785.5306232;-45.120503652039325
1739209785.5306325;-45.120503652039325
1739209785.5306416;-45.120503652039325
1739209785.5306506;-45.120503652039325
1739209785.53066;-38.13080360867914
1739209785.530669;-45.120503652039325
1739209785.5306783;-38.13080360867914
1739209785.5306873;-31.141103565318915
1739209785.5306964;-32.816014438256545
1739209785.5307057;-38.13080360867914
1739209785.5307148;-45.120503652039325
1739209785.5307238;-38.13080360867914
1739209785.530733;-38.13080360867914
1739209785.5307422;-45.120503652039325
1739209785.5307515;-45.120503652039325
1739209785.5307605;-38.13080360867914
1739209785.5307696;-38.13080360867914
1739209785.530779;-45.120503652039325
1739209785.530788;-45.120503652039325
1739209785.5307972;-35.57807855764607
1739209785.5308063;-35.57807855764607
1739209785.5308154;-45.120503652039325
1739209785.5308247;-45.120503652039325
1739209785.5308337;-38.13080360867914
1739209785.5308428;-38.13080360867914
1739209785.530852;-45.120503652039325
1739209785.5308611;-38.13080360867914
1739209785.5308704;-45.120503652039325
1739209785.5308795;-38.13080360867914
1739209785.5308886;-45.120503652039325
1739209785.5308979;-45.120503652039325
1739209785.530907;-38.13080360867914
1739209785.5309162;-38.13080360867914
1739209785.5309253;-45.120503652039325
1739209785.5309343;-38.13080360867914
1739209785.5309436;-38.13080360867914
1739209785.5309527;-45.120503652039325
1739209785.5309618;-35.57807855764607
1739209785.530971;-38.13080360867914
1739209785.53098;-45.120503652039325
1739209785.5309894;-45.120503652039325
1739209785.5309985;-38.13080360867914
1739209785.5310075;-38.13080360867914
1739209785.5310168;-35.57807855764607
1739209785.531026;-35.57807855764607
1739209785.5310352;-38.13080360867914
1739209785.5310442;-38.13080360867914
1739209785.5310533;-38.13080360867914
1739209785.5310626;-38.13080360867914
1739209785.5310717;-45.120503652039325
1739209785.531081;-45.120503652039325
1739209785.53109;-45.120503652039325
1739209785.531099;-45.120503652039325
1739209785.5311084;-38.13080360867914
1739209785.5311174;-35.57807855764607
1739209785.5311265;-38.13080360867914
1739209785.5311358;-45.120503652039325
1739209785.5311449;-33.981070128970906
1739209785.5311542;-38.13080360867914
1739209785.5311632;-32.816014438256545
1739209785.5311723;-38.13080360867914
1739209785.5311816;-45.120503652039325
1739209785.5311906;-35.57807855764607
1739209785.5312;-45.120503652039325
1739209785.531209;-35.57807855764607
1739209785.531218;-38.13080360867914
1739209785.5312274;-38.13080360867914
1739209785.5312364;-45.120503652039325
1739209785.5312455;-38.13080360867914
1739209785.5312548;-38.13080360867914
1739209785.5312638;-38.13080360867914
1739209785.5312731;-45.120503652039325
1739209785.5312822;-45.120503652039325
1739209785.5312912;-38.13080360867914
1739209785.5313005;-38.13080360867914
1739209785.5313096;-45.120503652039325
1739209785.531319;-33.981070128970906
1739209785.531328;-45.120503652039325
1739209785.531337;-45.120503652039325
1739209785.5313463;-38.13080360867914
1739209785.5313554;-33.981070128970906
1739209785.5313644;-38.13080360867914
1739209785.5313737;-45.120503652039325
1739209785.5313828;-38.13080360867914
1739209785.531392;-32.816014438256545
1739209785.5314012;-45.120503652039325
1739209785.5314102;-45.120503652039325
1739209785.5314195;-45.120503652039325
1739209785.5314286;-38.13080360867914
1739209785.5314379;-38.13080360867914
1739209785.531447;-45.120503652039325
1739209785.531456;-38.13080360867914
1739209785.5314653;-45.120503652039325
1739209785.5314744;-38.13080360867914
1739209785.5314834;-45.120503652039325
1739209785.5314927;-38.13080360867914
1739209785.5315018;-38.13080360867914
1739209785.531511;-45.120503652039325
1739209785.5315201;-45.120503652039325
1739209785.5315292;-32.816014438256545
1739209785.5315385;-32.816014438256545
1739209785.5315475;-45.120503652039325
1739209785.5315568;-45.120503652039325
1739209785.531566;-38.13080360867914
1739209785.531575;-25.826314394896357
1739209785.5315843;-33.981070128970906
1739209785.5315933;-45.120503652039325
1739209785.5316024;-38.13080360867914
1739209785.5316117;-32.816014438256545
1739209785.5316207;-45.120503652039325
1739209785.53163;-45.120503652039325
1739209785.531639;-33.981070128970906
1739209785.5316482;-32.816014438256545
1739209785.5316575;-45.120503652039325
1739209785.5316665;-33.981070128970906
1739209785.5316758;-45.120503652039325
1739209785.5316849;-45.120503652039325
1739209785.531694;-45.120503652039325
1739209785.5317032;-45.120503652039325
1739209785.5317123;-45.120503652039325
1739209785.5317216;-31.141103565318915
1739209785.5317307;-38.13080360867914
1739209785.5317397;-45.120503652039325
1739209785.531749;-38.13080360867914
1739209785.531758;-38.13080360867914
1739209785.5317671;-35.57807855764607
1739209785.5317764;-38.13080360867914
1739209785.5317855;-45.120503652039325
1739209785.5317948;-45.120503652039325
1739209785.5318038;-38.13080360867914
1739209785.531813;-38.13080360867914
1739209785.5318222;-45.120503652039325
1739209785.5318313;-45.120503652039325
1739209785.5318406;-38.13080360867914
1739209785.5318496;-38.13080360867914
1739209785.5318587;-38.13080360867914
1739209785.531868;-38.13080360867914
1739209785.531877;-33.981070128970906
1739209785.531886;-45.120503652039325
1739209785.5318954;-45.120503652039325
1739209785.5319045;-45.120503652039325
1739209785.5319138;-38.13080360867914
1739209785.5319228;-33.981070128970906
1739209785.5319319;-45.120503652039325
1739209785.5319412;-38.13080360867914
1739209785.5319502;-33.981070128970906
1739209785.5319595;-38.13080360867914
1739209785.5319686;-45.120503652039325
1739209785.5319777;-38.13080360867914
1739209785.531987;-38.13080360867914
1739209785.531996;-45.120503652039325
1739209785.532005;-38.13080360867914
1739209785.5320144;-33.981070128970906
1739209785.5320234;-31.141103565318915
1739209785.5320327;-38.13080360867914
1739209785.5320418;-38.13080360867914
1739209785.5320508;-38.13080360867914
1739209785.5320601;-45.120503652039325
1739209785.5320692;-45.120503652039325
1739209785.5320785;-45.120503652039325
1739209785.5320876;-38.13080360867914
1739209785.5320966;-38.13080360867914
1739209785.532106;-45.120503652039325
1739209785.532115;-38.13080360867914
1739209785.532124;-38.13080360867914
1739209785.5321333;-38.13080360867914
1739209785.5321424;-45.120503652039325
1739209785.5321517;-45.120503652039325
1739209785.5321608;-45.120503652039325
1739209785.5321698;-45.120503652039325
1739209785.532179;-38.13080360867914
1739209785.5321882;-38.13080360867914
1739209785.5321975;-38.13080360867914
1739209785.5322065;-38.13080360867914
1739209785.5322156;-45.120503652039325
1739209785.532225;-38.13080360867914
1739209785.532234;-35.57807855764607
1739209785.532243;-38.13080360867914
1739209785.5322523;-45.120503652039325
1739209785.5322614;-45.120503652039325
1739209785.5322707;-45.120503652039325
1739209785.5322797;-38.13080360867914
1739209785.5322888;-45.120503652039325
1739209785.532298;-33.981070128970906
1739209785.5323071;-45.120503652039325
1739209785.5323164;-38.13080360867914
1739209785.5323255;-35.57807855764607
1739209785.5323346;-45.120503652039325
1739209785.5323439;-45.120503652039325
1739209785.532353;-35.57807855764607
1739209785.5323622;-35.57807855764607
1739209785.5323713;-45.120503652039325
1739209785.5323803;-45.120503652039325
1739209785.5323896;-45.120503652039325
1739209785.5323987;-45.120503652039325
1739209785.5324078;-45.120503652039325
1739209785.532417;-38.13080360867914
1739209785.532426;-45.120503652039325
1739209785.5324354;-45.120503652039325
1739209785.5324445;-45.120503652039325
1739209785.5324535;-38.13080360867914
1739209785.5324628;-45.120503652039325
1739209785.532472;-45.120503652039325
1739209785.5324812;-38.13080360867914
1739209785.5324903;-35.57807855764607
1739209785.5324993;-38.13080360867914
1739209785.5325086;-45.120503652039325
1739209785.5325177;-33.981070128970906
1739209785.5325267;-35.57807855764607
1739209785.532536;-35.57807855764607
1739209785.532545;-35.57807855764607
1739209785.5325544;-45.120503652039325
1739209785.5325634;-35.57807855764607
1739209785.5325725;-38.13080360867914
1739209785.5325818;-35.57807855764607
1739209785.5325909;-38.13080360867914
1739209785.5326002;-32.816014438256545
1739209785.5326092;-45.120503652039325
1739209785.5326183;-45.120503652039325
1739209785.5326276;-45.120503652039325
1739209785.5326366;-38.13080360867914
1739209785.5326457;-38.13080360867914
1739209785.532655;-45.120503652039325
1739209785.532664;-45.120503652039325
1739209785.5326734;-45.120503652039325
1739209785.5326824;-45.120503652039325
1739209785.5326915;-45.120503652039325
1739209785.5327008;-38.13080360867914
1739209785.5327098;-45.120503652039325
1739209785.5327191;-35.57807855764607
1739209785.5327282;-38.13080360867914
1739209785.5327373;-38.13080360867914
1739209785.5327466;-38.13080360867914
1739209785.5327556;-38.13080360867914
1739209785.5327647;-31.141103565318893
1739209785.532774;-45.120503652039325
1739209785.532783;-38.13080360867914
1739209785.5327923;-38.13080360867914
1739209785.5328014;-35.57807855764607
1739209785.5328104;-45.120503652039325
1739209785.5328197;-45.120503652039325
1739209785.5328288;-45.120503652039325
1739209785.532838;-33.981070128970956
1739209785.5328472;-45.120503652039325
1739209785.5328562;-38.13080360867914
1739209785.5328655;-45.120503652039325
1739209785.5328746;-45.120503652039325
1739209785.5328836;-45.120503652039325
1739209785.532893;-38.13080360867914
1739209785.532902;-35.57807855764607
1739209785.5329113;-29.438486411369333
1739209785.5329204;-38.13080360867914
1739209785.5329294;-38.13080360867914
1739209785.5329387;-38.13080360867914
1739209785.5329478;-32.816014438256545
1739209785.532957;-45.120503652039325
1739209785.5329661;-35.57807855764607
1739209785.5329752;-45.120503652039325
1739209785.5329845;-45.120503652039325
1739209785.5329936;-38.13080360867914
1739209785.5330029;-38.13080360867914
1739209785.533012;-45.120503652039325
1739209785.533021;-45.120503652039325
1739209785.5330303;-45.120503652039325
1739209785.5330393;-38.13080360867914
1739209785.5330484;-45.120503652039325
1739209785.5330577;-45.120503652039325
1739209785.5330667;-45.120503652039325
1739209785.533076;-45.120503652039325
1739209785.533085;-45.120503652039325
1739209785.5330942;-45.120503652039325
1739209785.5331035;-45.120503652039325
1739209785.5331125;-45.120503652039325
1739209785.5331218;-35.57807855764607
1739209785.533131;-28.58837851428586
1739209785.53314;-38.13080360867914
1739209785.5331492;-35.57807855764607
1739209785.5331583;-38.13080360867914
1739209785.5331674;-38.13080360867914
1739209785.5331767;-45.120503652039325
1739209785.5331857;-45.120503652039325
1739209785.533195;-33.981070128970906
1739209785.533204;-33.981070128970956
1739209785.533207;-45.120503652039325
1739209785.5332098;-35.57807855764607
1739209785.5332127;-45.120503652039325
1739209785.5332155;-45.120503652039325
1739209785.5332181;-38.13080360867914
1739209785.533221;-45.120503652039325
1739209785.5332239;-35.57807855764607
1739209785.5332267;-26.991370085610722
1739209785.5332296;-38.13080360867914
1739209785.5332325;-38.13080360867914
1739209785.5332353;-38.13080360867914
1739209785.5332382;-38.13080360867914
1739209785.533241;-33.981070128970906
1739209785.5332437;-38.13080360867914
1739209785.5332465;-45.120503652039325
1739209785.5332494;-45.120503652039325
1739209785.5332522;-45.120503652039325
1739209785.533255;-45.120503652039325
1739209785.533258;-38.13080360867914
1739209785.5332608;-35.57807855764607
1739209785.5332637;-45.120503652039325
1739209785.5332665;-45.120503652039325
1739209785.5332692;-45.120503652039325
1739209785.533272;-33.981070128970906
1739209785.533275;-38.13080360867914
1739209785.5332778;-45.120503652039325
1739209785.5332806;-38.13080360867914
1739209785.5332835;-38.13080360867914
1739209785.5332863;-45.120503652039325
1739209785.5332892;-45.120503652039325
1739209785.533292;-45.120503652039325
1739209785.5332947;-38.13080360867914
1739209785.5332975;-38.13080360867914
1739209785.5333004;-38.13080360867914
1739209785.5333033;-38.13080360867914
1739209785.5333061;-38.13080360867914
1739209785.533309;-33.981070128970906
1739209785.5333118;-45.120503652039325
1739209785.5333147;-38.13080360867914
1739209785.5333176;-45.120503652039325
1739209785.5333204;-38.13080360867914
1739209785.533323;-45.120503652039325
1739209785.533326;-45.120503652039325
1739209785.5333288;-31.141103565318943
1739209785.5333316;-38.13080360867914
1739209785.5333345;-38.13080360867914
1739209785.5333374;-38.13080360867914
1739209785.5333402;-38.13080360867914
1739209785.533343;-38.13080360867914
1739209785.533346;-38.13080360867914
1739209785.5333486;-38.13080360867914
1739209785.5333514;-38.13080360867914
1739209785.5333543;-38.13080360867914
1739209785.5333571;-38.13080360867914
1739209785.53336;-45.120503652039325
1739209785.5333629;-45.120503652039325
1739209785.5333657;-33.981070128970906
1739209785.5333686;-45.120503652039325
1739209785.5333714;-45.120503652039325
1739209785.533374;-45.120503652039325
1739209785.533377;-35.57807855764607
1739209785.5333798;-38.13080360867914
1739209785.5333827;-38.13080360867914
1739209785.5333855;-38.13080360867914
1739209785.5333884;-38.13080360867914
1739209785.5333912;-45.120503652039325
1739209785.533394;-45.120503652039325
1739209785.533397;-45.120503652039325
1739209785.5333996;-45.120503652039325
1739209785.5334024;-45.120503652039325
1739209785.5334053;-38.13080360867914
1739209785.5334082;-35.57807855764607
1739209785.533411;-38.13080360867914
1739209785.533414;-45.120503652039325
1739209785.5334167;-45.120503652039325
1739209785.5334196;-35.57807855764607
1739209785.5334225;-45.120503652039325
1739209785.533425;-38.13080360867914
1739209785.533428;-38.13080360867914
1739209785.5334308;-45.120503652039325
1739209785.5334337;-45.120503652039325
1739209785.5334365;-38.13080360867914
1739209785.5334394;-45.120503652039325
1739209785.5334423;-45.120503652039325
1739209785.5334451;-45.120503652039325
1739209785.533448;-33.981070128970906
1739209785.5334506;-45.120503652039325
1739209785.5334535;-45.120503652039325
1739209785.5334563;-38.13080360867914
1739209785.5334592;-45.120503652039325
1739209785.533462;-45.120503652039325
1739209785.533465;-45.120503652039325
1739209785.5334678;-45.120503652039325
1739209785.5334706;-45.120503652039325
1739209785.5334735;-45.120503652039325
1739209785.5334764;-45.120503652039325
1739209785.533479;-28.58837851428586
1739209785.5334818;-38.13080360867914
1739209785.5334847;-45.120503652039325
1739209785.5334876;-35.57807855764607
1739209785.5334904;-35.57807855764607
1739209785.5334933;-38.13080360867914
1739209785.5334961;-38.13080360867914
1739209785.533499;-35.57807855764607
1739209785.5335019;-45.120503652039325
1739209785.5335045;-38.13080360867914
1739209785.5335073;-38.13080360867914
1739209785.5335102;-45.120503652039325
1739209785.533513;-45.120503652039325
1739209785.533516;-45.120503652039325
1739209785.5335188;-45.120503652039325
1739209785.5335217;-38.13080360867914
1739209785.5335245;-45.120503652039325
1739209785.5335274;-45.120503652039325
1739209785.53353;-35.57807855764607
1739209785.5335329;-35.57807855764607
1739209785.5335357;-45.120503652039325
1739209785.5335386;-38.13080360867914
1739209785.5335414;-45.120503652039325
1739209785.5335443;-45.120503652039325
1739209785.5335472;-28.58837851428586
1739209785.53355;-31.141103565318893
1739209785.533553;-45.120503652039325
1739209785.5335555;-45.120503652039325
1739209785.5335584;-35.57807855764607
1739209785.5335612;-38.13080360867914
1739209785.533564;-45.120503652039325
1739209785.533567;-31.141103565318893
1739209785.5335698;-38.13080360867914
1739209785.5335727;-45.120503652039325
1739209785.5335755;-38.13080360867914
1739209785.5335784;-45.120503652039325
1739209785.533581;-38.13080360867914
1739209785.5335839;-38.13080360867914
1739209785.5335867;-45.120503652039325
1739209785.5335896;-45.120503652039325
1739209785.5335925;-33.981070128970906
1739209785.5335953;-35.57807855764607
1739209785.5335982;-45.120503652039325
1739209785.533601;-45.120503652039325
1739209785.533604;-45.120503652039325
1739209785.5336065;-38.13080360867914
1739209785.5336094;-38.13080360867914
1739209785.5336123;-45.120503652039325
1739209785.533615;-35.57807855764607
1739209785.533618;-38.13080360867914
1739209785.5336208;-45.120503652039325
1739209785.5336237;-38.13080360867914
1739209785.5336266;-35.57807855764607
1739209785.5336294;-38.13080360867914
1739209785.533632;-45.120503652039325
1739209785.533635;-45.120503652039325
1739209785.5336378;-38.13080360867914
1739209785.5336406;-35.57807855764607
1739209785.5336435;-38.13080360867914
1739209785.5336463;-45.120503652039325
1739209785.5336492;-45.120503652039325
1739209785.533652;-38.13080360867914
1739209785.533655;-45.120503652039325
1739209785.5336576;-45.120503652039325
1739209785.5336604;-35.57807855764607
1739209785.5336633;-35.57807855764607
1739209785.5336661;-45.120503652039325
1739209785.533669;-45.120503652039325
1739209785.5336719;-35.57807855764607
1739209785.5336747;-38.13080360867914
1739209785.5336776;-45.120503652039325
1739209785.5336804;-38.13080360867914
1739209785.5336833;-38.13080360867914
1739209785.533686;-38.13080360867914
1739209785.5336888;-45.120503652039325
1739209785.5336916;-45.120503652039325
1739209785.5336945;-38.13080360867914
1739209785.5336974;-35.57807855764607
1739209785.5337002;-45.120503652039325
1739209785.533703;-45.120503652039325
1739209785.533706;-33.981070128970906
1739209785.5337088;-31.141103565318915
1739209785.5337114;-33.981070128970906
1739209785.5337143;-38.13080360867914
1739209785.5337172;-38.13080360867914
1739209785.53372;-38.13080360867914
1739209785.5337229;-38.13080360867914
1739209785.5337257;-45.120503652039325
1739209785.5337286;-38.13080360867914
1739209785.5337315;-38.13080360867914
1739209785.5337343;-45.120503652039325
1739209785.533737;-45.120503652039325
1739209785.5337398;-33.981070128970906
1739209785.5337427;-31.141103565318893
1739209785.5337455;-38.13080360867914
1739209785.5337484;-38.13080360867914
1739209785.5337512;-38.13080360867914
1739209785.533754;-33.981070128970906
1739209785.533757;-33.981070128970906
1739209785.5337598;-38.13080360867914
1739209785.5337625;-38.13080360867914
1739209785.5337653;-38.13080360867914
1739209785.5337682;-38.13080360867914
1739209785.533771;-45.120503652039325
1739209785.533774;-38.13080360867914
1739209785.5337768;-38.13080360867914
1739209785.5337796;-45.120503652039325
1739209785.5337825;-35.57807855764607
1739209785.5337853;-45.120503652039325
1739209785.533788;-45.120503652039325
1739209785.5337908;-38.13080360867914
1739209785.5337937;-45.120503652039325
1739209785.5337965;-45.120503652039325
1739209785.5337994;-38.13080360867914
1739209785.5338023;-38.13080360867914
1739209785.5338051;-45.120503652039325
1739209785.533808;-45.120503652039325
1739209785.5338109;-38.13080360867914
1739209785.5338135;-38.13080360867914
1739209785.5338163;-45.120503652039325
1739209785.5338192;-45.120503652039325
1739209785.533822;-33.981070128970906
1739209785.533825;-31.141103565318915
1739209785.5338278;-45.120503652039325
1739209785.5338306;-45.120503652039325
1739209785.5338335;-45.120503652039325
1739209785.5338364;-38.13080360867914
1739209785.5338392;-38.13080360867914
1739209785.5338418;-38.13080360867914
1739209785.5338447;-33.981070128970906
1739209785.5338476;-31.141103565318915
1739209785.5338504;-38.13080360867914
1739209785.5338533;-38.13080360867914
1739209785.5338562;-38.13080360867914
1739209785.533859;-38.13080360867914
1739209785.5338619;-33.981070128970906
1739209785.5338647;-38.13080360867914
1739209785.5338674;-31.141103565318915
1739209785.5338702;-31.141103565318915
1739209785.533873;-38.13080360867914
1739209785.533876;-38.13080360867914
1739209785.5338788;-38.13080360867914
1739209785.5338817;-38.13080360867914
1739209785.5338845;-45.120503652039325
1739209785.5338874;-38.13080360867914
1739209785.5338902;-38.13080360867914
1739209785.5338929;-33.981070128970906
1739209785.5338957;-38.13080360867914
1739209785.5338986;-33.981070128970906
1739209785.5339015;-33.981070128970906
1739209785.5339043;-38.13080360867914
1739209785.5339072;-38.13080360867914
1739209785.53391;-38.13080360867914
1739209785.533913;-38.13080360867914
1739209785.5339158;-38.13080360867914
1739209785.5339184;-45.120503652039325
1739209785.5339212;-38.13080360867914
1739209785.533924;-38.13080360867914
1739209785.533927;-45.120503652039325
1739209785.5339298;-45.120503652039325
1739209785.5339327;-38.13080360867914
1739209785.5339355;-38.13080360867914
1739209785.5339384;-45.120503652039325
1739209785.5339413;-45.120503652039325
1739209785.533944;-38.13080360867914
1739209785.5339468;-35.57807855764607
1739209785.5339496;-38.13080360867914
1739209785.5339525;-45.120503652039325
1739209785.5339553;-45.120503652039325
1739209785.5339582;-38.13080360867914
1739209785.533961;-31.141103565318915
1739209785.533964;-38.13080360867914
