CAN Message; 0x1d3:0000cb38aff3e14d
1739209621.2673562;-35.57807855764607
1739209621.2673595;-38.13080360867914
1739209621.267363;-45.120503652039325
1739209621.2673664;-38.13080360867914
1739209621.2673697;-31.141103565318893
1739209621.2673733;-33.981070128970906
1739209621.2673767;-45.120503652039325
1739209621.2673802;-45.120503652039325
1739209621.2673836;-33.981070128970906
1739209621.267387;-38.13080360867914
1739209621.2673905;-45.120503652039325
1739209621.2673938;-38.13080360867914
1739209621.2673972;-45.120503652039325
1739209621.2674007;-33.981070128970906
1739209621.267404;-45.120503652039325
1739209621.2674077;-38.13080360867914
1739209621.267411;-45.120503652039325
1739209621.2674143;-45.120503652039325
1739209621.267418;-45.120503652039325
1739209621.2674212;-38.13080360867914
1739209621.2674248;-35.57807855764607
1739209621.2674282;-45.120503652039325
1739209621.2674315;-38.13080360867914
1739209621.267435;-38.13080360867914
1739209621.2674384;-32.816014438256545
1739209621.2674417;-35.57807855764607
1739209621.2699285;-28.992665084841942
1739209621.269933;-35.57807855764607
1739209621.2699373;-45.120503652039325
1739209621.2699418;-45.120503652039325
1739209621.269946;-38.13080360867914
1739209621.2699506;-45.120503652039325
1739209621.2699552;-45.120503652039325
1739209621.2699594;-45.120503652039325
1739209621.269964;-38.13080360867914
1739209621.2699685;-38.13080360867914
1739209621.2699728;-35.57807855764607
1739209621.2699773;-38.13080360867914
1739209621.2699819;-38.13080360867914
1739209621.2699862;-45.120503652039325
1739209621.2699907;-38.13080360867914
1739209621.2699952;-38.13080360867914
1739209621.2699995;-45.120503652039325
1739209621.270004;-45.120503652039325
1739209621.2700086;-45.120503652039325
1739209621.2700129;-38.13080360867914
1739209621.2700174;-38.13080360867914
1739209621.270022;-38.13080360867914
1739209621.2700262;-45.120503652039325
1739209621.2700307;-45.120503652039325
1739209621.2700353;-38.13080360867914
1739209621.2700396;-45.120503652039325
1739209621.270044;-45.120503652039325
1739209621.2700486;-45.120503652039325
1739209621.270053;-33.981070128970906
1739209621.2700574;-45.120503652039325
1739209621.270062;-45.120503652039325
1739209621.2700663;-33.981070128970906
1739209621.2700708;-38.13080360867914
1739209621.2700753;-45.120503652039325
1739209621.2700796;-38.13080360867914
1739209621.2700841;-38.13080360867914
1739209621.2700887;-45.120503652039325
1739209621.270093;-38.13080360867914
1739209621.2700975;-38.13080360867914
1739209621.2701018;-38.13080360867914
1739209621.2701063;-33.981070128970906
1739209621.2701108;-45.120503652039325
1739209621.2701151;-33.981070128970906
1739209621.2701197;-45.120503652039325
1739209621.2701242;-35.57807855764607
1739209621.2701285;-33.981070128970906
1739209621.270133;-38.13080360867914
1739209621.2701375;-45.120503652039325
1739209621.2701418;-45.120503652039325
1739209621.2701464;-38.13080360867914
1739209621.270151;-38.13080360867914
1739209621.2701552;-45.120503652039325
1739209621.2701597;-38.13080360867914
1739209621.2701643;-38.13080360867914
1739209621.2701685;-38.13080360867914
1739209621.270173;-45.120503652039325
1739209621.2701776;-33.981070128970906
1739209621.270182;-38.13080360867914
1739209621.2701864;-38.13080360867914
1739209621.270191;-45.120503652039325
1739209621.2701952;-38.13080360867914
1739209621.2701998;-30.49652367304973
1739209621.2702043;-38.13080360867914
1739209621.2702086;-45.120503652039325
1739209621.2702131;-38.13080360867914
1739209621.2702177;-38.13080360867914
1739209621.270222;-45.120503652039325
1739209621.2702265;-45.120503652039325
1739209621.2702308;-45.120503652039325
1739209621.2702353;-38.13080360867914
1739209621.2702398;-35.57807855764607
1739209621.2702441;-38.13080360867914
1739209621.2702487;-38.13080360867914
1739209621.2702532;-38.13080360867914
1739209621.2702575;-38.13080360867914
1739209621.270262;-45.120503652039325
1739209621.2702665;-38.13080360867914
1739209621.2702708;-35.57807855764607
1739209621.2702754;-38.13080360867914
1739209621.27028;-45.120503652039325
1739209621.2702842;-38.13080360867914
1739209621.2702887;-32.816014438256545
1739209621.2702932;-45.120503652039325
1739209621.2702975;-45.120503652039325
1739209621.270302;-45.120503652039325
1739209621.2703066;-35.57807855764607
1739209621.2703109;-45.120503652039325
1739209621.2703154;-45.120503652039325
1739209621.27032;-45.120503652039325
1739209621.2703242;-38.13080360867914
1739209621.2703288;-35.57807855764607
1739209621.2703333;-38.13080360867914
1739209621.2703376;-38.13080360867914
1739209621.270342;-38.13080360867914
1739209621.2703466;-45.120503652039325
1739209621.270351;-45.120503652039325
1739209621.2703555;-45.120503652039325
1739209621.27036;-31.141103565318893
1739209621.2703643;-38.13080360867914
1739209621.2703688;-45.120503652039325
1739209621.2703733;-45.120503652039325
1739209621.2703776;-30.49652367304973
1739209621.2703822;-35.57807855764607
1739209621.2703865;-45.120503652039325
1739209621.270391;-45.120503652039325
1739209621.2703955;-45.120503652039325
1739209621.2703998;-45.120503652039325
1739209621.2704043;-45.120503652039325
1739209621.2704089;-33.981070128970906
1739209621.2704132;-38.13080360867914
1739209621.2704177;-38.13080360867914
1739209621.2704222;-38.13080360867914
1739209621.2704265;-38.13080360867914
1739209621.270431;-35.57807855764607
1739209621.2704356;-38.13080360867914
1739209621.2704399;-45.120503652039325
1739209621.2704444;-38.13080360867914
1739209621.270449;-31.141103565318893
1739209621.2704532;-38.13080360867914
1739209621.2704577;-45.120503652039325
1739209621.2704623;-35.57807855764607
1739209621.2704666;-35.57807855764607
1739209621.270471;-38.13080360867914
1739209621.2704756;-45.120503652039325
1739209621.27048;-45.120503652039325
1739209621.2704844;-45.120503652039325
1739209621.270489;-45.120503652039325
1739209621.2704933;-45.120503652039325
1739209621.2704978;-45.120503652039325
1739209621.2705023;-45.120503652039325
1739209621.2705066;-38.13080360867914
1739209621.2705112;-45.120503652039325
1739209621.2705154;-38.13080360867914
1739209621.27052;-31.141103565318893
1739209621.2705245;-38.13080360867914
1739209621.2705288;-45.120503652039325
1739209621.2705333;-45.120503652039325
1739209621.2705379;-29.438486411369333
1739209621.2705421;-33.981070128970906
1739209621.2705467;-38.13080360867914
1739209621.2705512;-35.57807855764607
1739209621.2705555;-35.57807855764607
1739209621.27056;-38.13080360867914
1739209621.2705646;-45.120503652039325
1739209621.2705688;-38.13080360867914
1739209621.2705734;-38.13080360867914
1739209621.270578;-45.120503652039325
1739209621.2705822;-45.120503652039325
1739209621.2705867;-38.13080360867914
1739209621.2705913;-38.13080360867914
1739209621.2705956;-45.120503652039325
1739209621.2706;-38.13080360867914
1739209621.2706046;-38.13080360867914
1739209621.270609;-27.8777449560314
1739209621.2706134;-32.816014438256545
1739209621.270618;-38.13080360867914
1739209621.2706223;-45.120503652039325
1739209621.2706268;-32.816014438256545
1739209621.2706313;-33.981070128970906
1739209621.2706356;-45.120503652039325
1739209621.2706401;-35.57807855764607
1739209621.2706447;-38.13080360867914
1739209621.270649;-38.13080360867914
1739209621.2706535;-45.120503652039325
1739209621.270658;-38.13080360867914
1739209621.2706623;-45.120503652039325
1739209621.2706668;-45.120503652039325
1739209621.2706711;-45.120503652039325
1739209621.2706757;-45.120503652039325
1739209621.2706802;-38.13080360867914
1739209621.2706845;-38.13080360867914
1739209621.270689;-35.57807855764607
1739209621.2706935;-45.120503652039325
1739209621.2706978;-38.13080360867914
1739209621.2707024;-38.13080360867914
1739209621.270707;-45.120503652039325
1739209621.2707112;-45.120503652039325
1739209621.2707157;-38.13080360867914
1739209621.2707202;-38.13080360867914
1739209621.2707245;-45.120503652039325
1739209621.270729;-45.120503652039325
1739209621.2707336;-45.120503652039325
1739209621.270738;-38.13080360867914
1739209621.2707424;-38.13080360867914
1739209621.270747;-45.120503652039325
1739209621.2707512;-45.120503652039325
1739209621.2707558;-32.81601443825658
1739209621.2707603;-38.13080360867914
1739209621.2707646;-38.13080360867914
1739209621.2707691;-45.120503652039325
1739209621.2707736;-38.13080360867914
1739209621.270778;-32.816014438256545
1739209621.2707825;-45.120503652039325
1739209621.270787;-38.13080360867914
1739209621.2707913;-31.141103565318915
1739209621.2707958;-45.120503652039325
1739209621.2708;-45.120503652039325
1739209621.2708046;-45.120503652039325
1739209621.2708092;-33.981070128970906
1739209621.2708135;-35.57807855764607
1739209621.270818;-33.981070128970906
1739209621.2708225;-45.120503652039325
1739209621.2708268;-29.438486411369347
1739209621.2708313;-38.13080360867914
1739209621.2708359;-45.120503652039325
1739209621.2708402;-45.120503652039325
1739209621.2708447;-45.120503652039325
1739209621.2708492;-38.13080360867914
1739209621.2708535;-38.13080360867914
1739209621.270858;-38.13080360867914
1739209621.2708626;-31.141103565318915
1739209621.2708669;-38.13080360867914
1739209621.2708714;-45.120503652039325
1739209621.270876;-45.120503652039325
1739209621.2674453;-38.13080360867914
1739209621.2674487;-38.13080360867914
1739209621.2674522;-45.120503652039325
1739209621.2674556;-45.120503652039325
1739209621.267459;-45.120503652039325
1739209621.2674625;-45.120503652039325
1739209621.2674658;-45.120503652039325
1739209621.2674692;-38.13080360867914
1739209621.2674727;-38.13080360867914
1739209621.267476;-38.13080360867914
1739209621.2674797;-35.57807855764607
1739209621.267483;-38.13080360867914
1739209621.2674863;-45.120503652039325
1739209621.26749;-38.13080360867914
1739209621.2674932;-33.981070128970906
1739209621.2674966;-33.981070128970906
1739209621.2675002;-45.120503652039325
1739209621.2675035;-38.13080360867914
1739209621.267507;-45.120503652039325
1739209621.2675104;-38.13080360867914
1739209621.2675138;-33.981070128970906
1739209621.2675173;-38.13080360867914
1739209621.2675207;-45.120503652039325
1739209621.2675242;-35.57807855764607
1739209621.2675276;-45.120503652039325
1739209621.267531;-45.120503652039325
1739209621.2675345;-38.13080360867914
1739209621.2675378;-33.981070128970906
1739209621.2675412;-32.816014438256545
1739209621.2675447;-45.120503652039325
1739209621.267548;-33.981070128970906
1739209621.2675517;-31.141103565318915
1739209621.267555;-38.13080360867914
1739209621.2675583;-45.120503652039325
1739209621.267562;-45.120503652039325
1739209621.2675653;-38.13080360867914
1739209621.2675686;-38.13080360867914
1739209621.2675722;-33.981070128970906
1739209621.2675755;-45.120503652039325
1739209621.267579;-32.816014438256545
1739209621.2675824;-38.13080360867914
1739209621.2675858;-45.120503652039325
1739209621.2675893;-45.120503652039325
1739209621.2675927;-45.120503652039325
1739209621.2675962;-45.120503652039325
1739209621.2675996;-33.981070128970906
1739209621.267603;-38.13080360867914
1739209621.2676065;-28.992665084841942
1739209621.2676098;-45.120503652039325
1739209621.2676132;-38.13080360867914
1739209621.2676167;-38.13080360867914
1739209621.26762;-45.120503652039325
1739209621.2676237;-45.120503652039325
1739209621.267627;-38.13080360867914
1739209621.2676303;-38.13080360867914
1739209621.267634;-33.981070128970906
1739209621.2676373;-38.13080360867914
1739209621.2676406;-33.981070128970906
1739209621.2676442;-45.120503652039325
1739209621.2676475;-33.981070128970906
1739209621.267651;-45.120503652039325
1739209621.2676544;-33.981070128970906
1739209621.2676578;-45.120503652039325
1739209621.2676613;-29.438486411369347
1739209621.2676647;-45.120503652039325
1739209621.267668;-38.13080360867914
1739209621.2676716;-32.816014438256545
1739209621.267675;-31.141103565318915
1739209621.2676785;-45.120503652039325
1739209621.2676818;-38.13080360867914
1739209621.2676852;-38.13080360867914
1739209621.2676888;-33.981070128970906
1739209621.267692;-45.120503652039325
1739209621.2676957;-38.13080360867914
1739209621.267699;-35.57807855764607
1739209621.2677023;-45.120503652039325
1739209621.267706;-45.120503652039325
1739209621.2677093;-33.981070128970906
1739209621.2677126;-45.120503652039325
1739209621.2677162;-38.13080360867914
1739209621.2677195;-45.120503652039325
1739209621.267723;-38.13080360867914
1739209621.2677264;-38.13080360867914
1739209621.2677298;-45.120503652039325
1739209621.2677333;-38.13080360867914
1739209621.2677367;-38.13080360867914
1739209621.26774;-38.13080360867914
1739209621.2677436;-32.816014438256545
1739209621.267747;-38.13080360867914
1739209621.2677505;-33.981070128970906
1739209621.2677538;-45.120503652039325
1739209621.2677572;-35.57807855764607
1739209621.2677608;-38.13080360867914
1739209621.267764;-45.120503652039325
1739209621.2677677;-45.120503652039325
1739209621.267771;-28.992665084841942
1739209621.2677743;-33.981070128970906
1739209621.267778;-38.13080360867914
1739209621.2677813;-45.120503652039325
1739209621.2677846;-33.981070128970906
1739209621.2677882;-38.13080360867914
1739209621.2677915;-45.120503652039325
1739209621.267795;-35.57807855764607
1739209621.2677984;-38.13080360867914
1739209621.2678018;-38.13080360867914
1739209621.2678053;-38.13080360867914
1739209621.2678087;-45.120503652039325
1739209621.267812;-45.120503652039325
1739209621.2678156;-32.816014438256545
1739209621.267819;-33.981070128970906
1739209621.2678225;-45.120503652039325
1739209621.2678258;-31.141103565318915
1739209621.2678292;-33.981070128970906
1739209621.2678328;-45.120503652039325
1739209621.267836;-38.13080360867914
1739209621.2678394;-45.120503652039325
1739209621.267843;-38.13080360867914
1739209621.2678463;-38.13080360867914
1739209621.26785;-38.13080360867914
1739209621.2678533;-45.120503652039325
1739209621.2678566;-45.120503652039325
1739209621.2678602;-45.120503652039325
1739209621.2678635;-45.120503652039325
1739209621.267867;-38.13080360867914
1739209621.2678704;-35.57807855764607
1739209621.2678738;-38.13080360867914
1739209621.2678773;-45.120503652039325
1739209621.2678807;-38.13080360867914
1739209621.267884;-32.816014438256545
1739209621.2678876;-38.13080360867914
1739209621.267891;-38.13080360867914
1739209621.2678945;-45.120503652039325
1739209621.2678978;-45.120503652039325
1739209621.2679012;-38.13080360867914
1739209621.2679048;-38.13080360867914
1739209621.267908;-45.120503652039325
1739209621.2679114;-38.13080360867914
1739209621.267915;-38.13080360867914
1739209621.2679183;-45.120503652039325
1739209621.267922;-35.57807855764607
1739209621.2679253;-32.816014438256545
1739209621.2679286;-45.120503652039325
1739209621.2679322;-45.120503652039325
1739209621.2679355;-38.13080360867914
1739209621.267939;-45.120503652039325
1739209621.2679424;-45.120503652039325
1739209621.2679458;-38.13080360867914
1739209621.2679493;-33.981070128970906
1739209621.2679527;-38.13080360867914
1739209621.267956;-32.816014438256545
1739209621.2679596;-38.13080360867914
1739209621.267963;-38.13080360867914
1739209621.2679665;-32.816014438256545
1739209621.2679698;-45.120503652039325
1739209621.2679732;-38.13080360867914
1739209621.2679768;-38.13080360867914
1739209621.26798;-45.120503652039325
1739209621.2679834;-45.120503652039325
1739209621.267987;-31.141103565318893
1739209621.2679904;-38.13080360867914
1739209621.267994;-45.120503652039325
1739209621.2679973;-38.13080360867914
1739209621.2680006;-45.120503652039325
1739209621.2680042;-45.120503652039325
1739209621.2680075;-45.120503652039325
1739209621.2680109;-35.57807855764607
1739209621.2680144;-45.120503652039325
1739209621.2680178;-38.13080360867914
1739209621.2680213;-35.57807855764607
1739209621.2680247;-38.13080360867914
1739209621.272588;-45.120503652039325
1739209621.2725966;-45.120503652039325
1739209621.2726052;-33.981070128970906
1739209621.2726138;-24.15140352195873
1739209621.272622;-45.120503652039325
1739209621.2726307;-29.438486411369347
1739209621.2726393;-33.981070128970906
1739209621.2726479;-45.120503652039325
1739209621.2726564;-16.81461696518784
1739209621.272665;-38.13080360867914
1739209621.2726736;-38.13080360867914
1739209621.2726822;-45.120503652039325
1739209621.2726905;-38.13080360867914
1739209621.272699;-32.816014438256545
1739209621.2727077;-38.13080360867914
1739209621.2727163;-38.13080360867914
1739209621.2727249;-30.49652367304973
1739209621.2727334;-18.521341651340787
1739209621.272742;-28.218542851754165
1739209621.2727506;-33.981070128970906
1739209621.2727592;-32.816014438256545
1739209621.2727675;-33.981070128970906
1739209621.2727761;-38.13080360867914
1739209621.2727847;-35.57807855764607
1739209621.2727933;-38.13080360867914
1739209621.2728019;-27.267205301931607
1739209621.2728105;-31.141103565318915
1739209621.272819;-16.763597937115037
1739209621.2728276;-31.141103565318915
1739209621.272836;-33.981070128970906
1739209621.2728446;-38.13080360867914
1739209621.2728531;-45.120503652039325
1739209621.2728617;-38.13080360867914
1739209621.2728703;-38.13080360867914
1739209621.272879;-45.120503652039325
1739209621.2728875;-33.981070128970906
1739209621.272896;-38.13080360867914
1739209621.2729046;-38.13080360867914
1739209621.272913;-38.13080360867914
1739209621.2729216;-45.120503652039325
1739209621.2729301;-35.57807855764607
1739209621.2729387;-27.877744956031417
1739209621.2729473;-28.588378514285886
1739209621.272956;-32.816014438256545
1739209621.2729645;-45.120503652039325
1739209621.272973;-38.13080360867914
1739209621.2729814;-32.816014438256545
1739209621.27299;-45.120503652039325
1739209621.2729986;-45.120503652039325
1739209621.2730072;-45.120503652039325
1739209621.2730157;-27.267205301931607
1739209621.2730243;-16.944849956441484
1739209621.273033;-38.13080360867914
1739209621.2730415;-33.981070128970956
1739209621.27305;-32.816014438256545
1739209621.2730584;-25.826314394896357
1739209621.273067;-8.764660988926991
1739209621.2730756;-30.49652367304973
1739209621.2730842;-33.981070128970906
1739209621.2730927;-45.120503652039325
1739209621.2731013;-45.120503652039325
1739209621.27311;-45.120503652039325
1739209621.2731185;-31.141103565318943
1739209621.2731268;-45.120503652039325
1739209621.2731354;-38.13080360867914
1739209621.273144;-38.13080360867914
1739209621.2731526;-45.120503652039325
1739209621.2731612;-38.13080360867914
1739209621.2731698;-45.120503652039325
1739209621.2731783;-35.57807855764607
1739209621.273187;-38.13080360867914
1739209621.2731953;-38.13080360867914
1739209621.2732038;-33.981070128970906
1739209621.2732124;-45.120503652039325
1739209621.273221;-25.826314394896357
1739209621.2732296;-19.357090149981357
1739209621.2732382;-33.981070128970906
1739209621.2732468;-35.57807855764607
1739209621.2732553;-26.035653463252796
1739209621.273264;-38.13080360867914
1739209621.2732723;-35.57807855764607
1739209621.2732809;-38.13080360867914
1739209621.2732894;-38.13080360867914
1739209621.273298;-38.13080360867914
1739209621.2733066;-38.13080360867914
1739209621.2733152;-45.120503652039325
1739209621.2733238;-38.13080360867914
1739209621.2733324;-38.13080360867914
1739209621.2733407;-25.826314394896357
1739209621.2733493;-11.749906388834045
1739209621.2733579;-11.036407867354999
1739209621.2733665;-24.438645034577675
1739209621.273375;-35.57807855764607
1739209621.2733836;-38.13080360867914
1739209621.2733922;-18.676117757360903
1739209621.2734008;-32.816014438256545
1739209621.2734094;-38.13080360867914
1739209621.2734177;-38.13080360867914
1739209621.2734263;-29.438486411369333
1739209621.2734349;-10.313249862154416
1739209621.2734435;-25.252786309376837
1739209621.273452;-31.141103565318915
1739209621.2734606;-38.13080360867914
1739209621.2734692;-38.13080360867914
1739209621.2734778;-45.120503652039325
1739209621.2734861;-45.120503652039325
1739209621.2734947;-25.826314394896354
1739209621.2735033;-45.120503652039325
1739209621.273512;-20.00167004225055
1739209621.2735205;-22.44878636800916
1739209621.273529;-45.120503652039325
1739209621.2735376;-30.49652367304973
1739209621.2735462;-45.120503652039325
1739209621.2735548;-31.141103565318915
1739209621.2735631;-31.141103565318943
1739209621.2735717;-32.81601443825658
1739209621.2735803;-35.57807855764607
1739209621.273589;-45.120503652039325
1739209621.2735975;-31.141103565318943
1739209621.273606;-38.13080360867914
1739209621.2736146;-45.120503652039325
1739209621.2736232;-45.120503652039325
1739209621.2736316;-26.991370085610722
1739209621.2736402;-28.58837851428586
1739209621.2736487;-38.13080360867914
1739209621.2736573;-33.981070128970906
1739209621.273666;-38.13080360867914
1739209621.2736745;-38.13080360867914
1739209621.273683;-38.13080360867914
1739209621.2736917;-45.120503652039325
1739209621.2737002;-28.58837851428586
1739209621.2737086;-38.13080360867914
1739209621.2737172;-24.438645034577675
1739209621.2737257;-26.991370085610736
1739209621.2737343;-35.57807855764607
1739209621.273743;-38.13080360867914
1739209621.2737515;-28.992665084841942
1739209621.27376;-15.851936562542374
1739209621.2737687;-18.299052888300974
1739209621.273777;-28.992665084841942
1739209621.2737856;-38.13080360867914
1739209621.2737942;-45.120503652039325
1739209621.2738028;-31.141103565318915
1739209621.2738113;-28.992665084841942
1739209621.27382;-38.13080360867914
1739209621.2738285;-35.57807855764607
1739209621.273837;-38.13080360867914
1739209621.2738457;-45.120503652039325
1739209621.273854;-45.120503652039325
1739209621.2738626;-45.120503652039325
1739209621.2738712;-45.120503652039325
1739209621.2738798;-38.13080360867914
1739209621.2738883;-45.120503652039325
1739209621.273897;-45.120503652039325
1739209621.2739055;-38.13080360867914
1739209621.273914;-33.981070128970906
1739209621.2739224;-38.13080360867914
1739209621.273931;-35.57807855764607
1739209621.2739396;-35.57807855764607
1739209621.2739482;-27.877744956031417
1739209621.2739568;-33.981070128970906
1739209621.2739654;-18.83661435153617
1739209621.273974;-28.58837851428586
1739209621.2739825;-33.981070128970906
1739209621.273991;-32.816014438256545
1739209621.2739995;-33.981070128970956
1739209621.274008;-9.395272673542914
1739209621.2740166;-17.788531000973595
1739209621.2740252;-31.141103565318943
1739209621.2740338;-33.981070128970906
1739209621.2740424;-45.120503652039325
1739209621.274051;-27.877744956031414
1739209621.2740595;-38.13080360867914
1739209621.2740679;-38.13080360867914
1739209621.2740765;-45.120503652039325
1739209621.274085;-33.981070128970906
1739209621.2740936;-33.981070128970906
1739209621.2741022;-45.120503652039325
1739209621.2741108;-38.13080360867914
1739209621.2741194;-26.991370085610747
1739209621.274128;-38.13080360867914
1739209621.2741363;-38.13080360867914
1739209621.274145;-35.57807855764607
1739209621.2741535;-33.981070128970906
1739209621.274162;-38.13080360867914
1739209621.2741706;-38.13080360867914
1739209621.2741792;-38.13080360867914
1739209621.2741878;-26.991370085610722
1739209621.2741964;-33.981070128970906
1739209621.274205;-45.120503652039325
1739209621.2742133;-38.13080360867914
1739209621.274222;-31.14110356531892
1739209621.2742305;-38.13080360867914
1739209621.274239;-33.981070128970906
1739209621.2742476;-33.981070128970906
1739209621.2742562;-29.438486411369333
1739209621.2742648;-33.981070128970906
1739209621.2742734;-45.120503652039325
1739209621.2742817;-35.57807855764607
1739209621.2742903;-38.13080360867914
1739209621.274299;-45.120503652039325
1739209621.2743075;-38.13080360867914
1739209621.274316;-45.120503652039325
1739209621.2743247;-38.13080360867914
1739209621.2743332;-38.13080360867914
1739209621.2743418;-38.13080360867914
1739209621.2743504;-38.13080360867914
1739209621.2743587;-27.267205301931607
1739209621.2743673;-28.992665084841942
1739209621.274376;-45.120503652039325
1739209621.2743845;-45.120503652039325
1739209621.274393;-45.120503652039325
1739209621.2744017;-31.141103565318893
1739209621.2744102;-38.13080360867914
1739209621.2744188;-45.120503652039325
1739209621.2744272;-30.49652367304973
1739209621.2744358;-27.267205301931607
1739209621.2744443;-33.981070128970906
1739209621.274453;-29.438486411369354
1739209621.2744615;-19.844204643325895
1739209621.27447;-32.81601443825658
1739209621.2744787;-32.816014438256545
1739209621.2744873;-31.141103565318943
1739209621.2744958;-19.844204643325906
1739209621.2745042;-9.773897893754848
1739209621.2745128;-30.49652367304976
1739209621.2745214;-45.120503652039325
1739209621.27453;-45.120503652039325
1739209621.2745385;-26.991370085610722
1739209621.274547;-38.13080360867914
1739209621.2745557;-38.13080360867914
1739209621.2745643;-38.13080360867914
1739209621.2745726;-33.981070128970906
1739209621.2745812;-33.981070128970906
1739209621.2745898;-45.120503652039325
1739209621.2745984;-38.13080360867914
1739209621.274607;-35.57807855764607
1739209621.2746155;-38.13080360867914
1739209621.274624;-45.120503652039325
1739209621.2746327;-45.120503652039325
1739209621.2746413;-38.13080360867914
1739209621.2746496;-31.141103565318915
1739209621.2746582;-38.13080360867914
1739209621.2746668;-26.991370085610747
1739209621.2746754;-22.002965041481744
1739209621.274684;-45.120503652039325
1739209621.2746925;-45.120503652039325
1739209621.274701;-45.120503652039325
1739209621.2747097;-35.57807855764607
1739209621.274718;-38.13080360867914
1739209621.2747266;-38.13080360867914
1739209621.2747352;-28.992665084841942
1739209621.2747438;-23.75329798047522
1739209621.2747524;-16.944849956441484
1739209621.274761;-29.438486411369333
1739209621.2747695;-45.120503652039325
1739209621.2747781;-33.981070128970906
1739209621.2747867;-45.120503652039325
1739209621.274795;-38.13080360867914
1739209621.2748036;-45.120503652039325
1739209621.2748122;-45.120503652039325
1739209621.2748208;-45.120503652039325
1739209621.2748294;-19.692249382447496
1739209621.274838;-38.13080360867914
1739209621.2748466;-24.151403521958727
1739209621.2748551;-28.992665084841942
1739209621.2748635;-26.991370085610754
1739209621.274872;-8.196441303702986
1739209621.2748806;-27.267205301931607
1739209621.2748892;-38.13080360867914
1739209621.2748978;-28.992665084841942
1739209621.2749064;-23.38864096791655
1739209621.274915;-22.002965041481755
1739209621.2749236;-27.8777449560314
1739209621.2749321;-45.120503652039325
1739209621.2749405;-35.57807855764607
1739209621.274949;-38.13080360867914
1739209621.2749577;-45.120503652039325
1739209621.2749662;-45.120503652039325
1739209621.2749748;-33.981070128970906
1739209621.2749834;-31.141103565318943
1739209621.274992;-15.081591989670184
1739209621.2750006;-19.497575007474538
1739209621.275009;-30.49652367304973
1739209621.2750175;-32.81601443825658
1739209621.275026;-38.13080360867914
1739209621.2750347;-38.13080360867914
1739209621.2750432;-38.13080360867914
1739209621.2750518;-38.13080360867914
1739209621.2750604;-45.120503652039325
1739209621.275069;-31.141103565318915
1739209621.2750773;-26.991370085610722
1739209621.275086;-26.991370085610722
1739209621.2750945;-26.991370085610722
1739209621.275103;-45.120503652039325
1739209621.2751117;-38.13080360867914
1739209621.2751203;-35.57807855764607
1739209621.2751288;-38.13080360867914
1739209621.2751374;-45.120503652039325
1739209621.275146;-38.13080360867914
1739209621.2751544;-33.981070128970906
1739209621.275163;-28.992665084841942
1739209621.2751715;-45.120503652039325
1739209621.27518;-45.120503652039325
1739209621.2751887;-31.141103565318915
1739209621.2751973;-25.826314394896357
1739209621.2752059;-38.13080360867914
1739209621.2752144;-32.816014438256545
1739209621.2752228;-32.81601443825658
1739209621.2752314;-27.877744956031417
1739209621.27524;-32.816014438256545
1739209621.2752485;-45.120503652039325
1739209621.275257;-45.120503652039325
1739209621.2752657;-33.981070128970906
1739209621.2752743;-35.57807855764607
1739209621.2752829;-38.13080360867914
1739209621.2752914;-38.13080360867914
1739209621.2752998;-38.13080360867914
1739209621.2753084;-38.13080360867914
1739209621.275317;-30.49652367304976
1739209621.2753255;-31.141103565318943
1739209621.2753341;-31.14110356531892
1739209621.2753427;-45.120503652039325
1739209621.2753513;-28.58837851428586
1739209621.2753599;-18.263086266016654
1739209621.2753682;-18.836614351536173
1739209621.2753768;-28.58837851428586
1739209621.2753854;-45.120503652039325
1739209621.275394;-38.13080360867914
1739209621.2754025;-20.888044912671212
1739209621.2754111;-45.120503652039325
1739209621.2754197;-45.120503652039325
1739209621.2754283;-45.120503652039325
1739209621.2754369;-38.13080360867914
1739209621.2754452;-10.261870356065943
1739209621.2754538;-24.589719217205094
1739209621.2754624;-24.746238672633048
1739209621.275471;-45.120503652039325
1739209621.2754796;-24.589719217205094
1739209621.2754881;-18.263086266016654
1739209621.2754967;-35.57807855764607
1739209621.2755053;-45.120503652039325
1739209621.2755136;-38.13080360867914
1739209621.2755222;-33.981070128970906
1739209621.2755308;-45.120503652039325
1739209621.2755394;-38.13080360867914
1739209621.275548;-33.981070128970906
1739209621.2755566;-38.13080360867914
1739209621.2755651;-45.120503652039325
1739209621.2755737;-31.141103565318915
1739209621.2755823;-33.981070128970906
1739209621.2755907;-38.13080360867914
1739209621.2755992;-45.120503652039325
1739209621.2756078;-33.981070128970906
1739209621.2756164;-38.13080360867914
1739209621.275625;-33.981070128970906
1739209621.2756336;-38.13080360867914
1739209621.2756422;-45.120503652039325
1739209621.2756507;-45.120503652039325
1739209621.275659;-38.13080360867914
1739209621.2756677;-38.13080360867914
1739209621.2756763;-38.13080360867914
1739209621.2756848;-28.992665084841942
1739209621.2756934;-15.790695432807308
1739209621.275702;-38.13080360867914
1739209621.2757106;-38.13080360867914
1739209621.2757192;-32.81601443825658
1739209621.2757277;-24.589719217205094
1739209621.275736;-25.826314394896357
1739209621.2757447;-45.120503652039325
1739209621.2757533;-45.120503652039325
1739209621.2757618;-45.120503652039325
1739209621.2757704;-38.13080360867914
1739209621.275779;-27.267205301931607
1739209621.2757876;-31.141103565318915
1739209621.2757962;-38.13080360867914
