CAN Message; 0x150:0100e0680006f2d3
1739209670.6109474;-31.141103565318893
1739209670.6109521;-45.120503652039325
1739209670.610957;-38.13080360867914
1739209670.6109617;-45.120503652039325
1739209670.6109664;-38.13080360867914
1739209670.6109712;-45.120503652039325
1739209670.610976;-38.13080360867914
1739209670.6109807;-38.13080360867914
1739209670.6109855;-38.13080360867914
1739209670.6109903;-35.57807855764607
1739209670.610995;-38.13080360867914
1739209670.6109998;-45.120503652039325
1739209670.6110046;-45.120503652039325
1739209670.6110094;-35.57807855764607
1739209670.6110141;-45.120503652039325
1739209670.611019;-38.13080360867914
1739209670.6110237;-33.981070128970906
1739209670.6110284;-38.13080360867914
1739209670.6110332;-45.120503652039325
1739209670.6110377;-45.120503652039325
1739209670.6110425;-45.120503652039325
1739209670.6110473;-45.120503652039325
1739209670.611052;-45.120503652039325
1739209670.6110568;-38.13080360867914
1739209670.6110616;-35.57807855764607
1739209670.6110663;-38.13080360867914
1739209670.611071;-45.120503652039325
1739209670.6110759;-45.120503652039325
1739209670.6110806;-38.13080360867914
1739209670.6110854;-35.57807855764607
1739209670.6110902;-38.13080360867914
1739209670.611095;-38.13080360867914
1739209670.6110997;-45.120503652039325
1739209670.6111045;-45.120503652039325
1739209670.6111093;-45.120503652039325
1739209670.611114;-45.120503652039325
1739209670.6111188;-45.120503652039325
1739209670.6111236;-45.120503652039325
1739209670.6111283;-45.120503652039325
1739209670.611133;-38.13080360867914
1739209670.6111379;-28.58837851428586
1739209670.6111426;-38.13080360867914
1739209670.6111474;-38.13080360867914
1739209670.6111522;-45.120503652039325
1739209670.611157;-38.13080360867914
1739209670.6111617;-38.13080360867914
1739209670.6111665;-45.120503652039325
1739209670.6111712;-45.120503652039325
1739209670.611176;-30.49652367304976
1739209670.6111808;-38.13080360867914
1739209670.6111856;-38.13080360867914
1739209670.6111903;-45.120503652039325
1739209670.611195;-38.13080360867914
1739209670.6111999;-32.816014438256545
1739209670.6112046;-38.13080360867914
1739209670.6112094;-38.13080360867914
1739209670.6112142;-28.992665084841942
1739209670.611219;-45.120503652039325
1739209670.6112237;-45.120503652039325
1739209670.6112285;-45.120503652039325
1739209670.6112332;-38.13080360867914
1739209670.611238;-38.13080360867914
1739209670.6112428;-38.13080360867914
1739209670.6112475;-45.120503652039325
1739209670.6112523;-32.81601443825658
1739209670.611257;-45.120503652039325
1739209670.6112618;-45.120503652039325
1739209670.6112666;-38.13080360867914
1739209670.6112711;-38.13080360867914
1739209670.611276;-45.120503652039325
1739209670.6112807;-38.13080360867914
1739209670.6112854;-35.57807855764607
1739209670.6112902;-31.141103565318915
1739209670.611295;-35.57807855764607
1739209670.6112998;-38.13080360867914
1739209670.6113045;-45.120503652039325
1739209670.6113093;-38.13080360867914
1739209670.611314;-38.13080360867914
1739209670.6113188;-38.13080360867914
1739209670.6113236;-38.13080360867914
1739209670.6113284;-33.981070128970906
1739209670.6113331;-32.816014438256545
1739209670.611338;-38.13080360867914
1739209670.6113427;-45.120503652039325
1739209670.6113474;-45.120503652039325
1739209670.6113522;-35.57807855764607
1739209670.611357;-38.13080360867914
1739209670.6113617;-45.120503652039325
1739209670.6113665;-45.120503652039325
1739209670.6113713;-45.120503652039325
1739209670.611376;-38.13080360867914
1739209670.6113808;-45.120503652039325
1739209670.6113856;-45.120503652039325
1739209670.6113904;-45.120503652039325
1739209670.6113951;-38.13080360867914
1739209670.6114;-45.120503652039325
1739209670.6114047;-38.13080360867914
1739209670.6114094;-38.13080360867914
1739209670.6114142;-38.13080360867914
1739209670.611419;-45.120503652039325
1739209670.6114237;-35.57807855764607
1739209670.6114285;-38.13080360867914
1739209670.6114333;-45.120503652039325
1739209670.611438;-45.120503652039325
1739209670.6114428;-38.13080360867914
1739209670.6114476;-45.120503652039325
1739209670.6114523;-45.120503652039325
1739209670.611457;-45.120503652039325
1739209670.6114619;-33.981070128970906
1739209670.6114666;-38.13080360867914
1739209670.6114714;-45.120503652039325
1739209670.6114762;-38.13080360867914
1739209670.611481;-38.13080360867914
1739209670.6114857;-45.120503652039325
1739209670.6114905;-38.13080360867914
1739209670.6114953;-45.120503652039325
1739209670.6114998;-38.13080360867914
1739209670.6115046;-45.120503652039325
1739209670.6115093;-45.120503652039325
1739209670.611514;-45.120503652039325
1739209670.6115189;-38.13080360867914
1739209670.6115236;-33.981070128970906
1739209670.6115284;-38.13080360867914
1739209670.6115332;-38.13080360867914
1739209670.611538;-45.120503652039325
1739209670.6115427;-38.13080360867914
1739209670.6115475;-45.120503652039325
1739209670.6115522;-32.816014438256545
1739209670.611557;-38.13080360867914
1739209670.6115618;-38.13080360867914
1739209670.6115665;-38.13080360867914
1739209670.6115713;-32.816014438256545
1739209670.611576;-35.57807855764607
1739209670.6115808;-45.120503652039325
1739209670.6115856;-38.13080360867914
1739209670.6115904;-38.13080360867914
1739209670.6115952;-38.13080360867914
1739209670.6116;-32.816014438256545
1739209670.6116047;-45.120503652039325
1739209670.6116095;-38.13080360867914
1739209670.6116142;-32.816014438256545
1739209670.611619;-38.13080360867914
1739209670.6116238;-38.13080360867914
1739209670.6116285;-38.13080360867914
1739209670.6116333;-45.120503652039325
1739209670.611638;-31.141103565318893
1739209670.6116428;-38.13080360867914
1739209670.6116476;-38.13080360867914
1739209670.6116524;-38.13080360867914
1739209670.6116571;-45.120503652039325
1739209670.611662;-45.120503652039325
1739209670.6116667;-45.120503652039325
1739209670.6116714;-38.13080360867914
1739209670.6116762;-45.120503652039325
1739209670.611681;-45.120503652039325
1739209670.6116858;-31.141103565318893
1739209670.6116905;-38.13080360867914
1739209670.6116953;-45.120503652039325
1739209670.6117;-45.120503652039325
1739209670.6117048;-38.13080360867914
1739209670.6117096;-38.13080360867914
1739209670.6117144;-26.487275050834715
1739209670.6117191;-35.57807855764607
1739209670.611724;-38.13080360867914
1739209670.6117287;-38.13080360867914
1739209670.6117332;-35.57807855764607
1739209670.611738;-38.13080360867914
1739209670.6117427;-45.120503652039325
1739209670.6117475;-38.13080360867914
1739209670.6117523;-38.13080360867914
1739209670.611757;-45.120503652039325
1739209670.6117618;-35.57807855764607
1739209670.6117666;-38.13080360867914
1739209670.6117713;-45.120503652039325
1739209670.611776;-45.120503652039325
1739209670.611781;-45.120503652039325
1739209670.6117857;-38.13080360867914
1739209670.6117904;-38.13080360867914
1739209670.6117952;-45.120503652039325
1739209670.6118;-45.120503652039325
1739209670.6118047;-38.13080360867914
1739209670.6118095;-45.120503652039325
1739209670.6118143;-45.120503652039325
1739209670.611819;-33.981070128970906
1739209670.6118238;-45.120503652039325
1739209670.6118286;-35.57807855764607
1739209670.6118333;-35.57807855764607
1739209670.611838;-45.120503652039325
1739209670.6118429;-45.120503652039325
1739209670.6118476;-35.57807855764607
1739209670.6118524;-38.13080360867914
1739209670.6118572;-45.120503652039325
1739209670.611862;-38.13080360867914
1739209670.6118667;-45.120503652039325
1739209670.6118715;-45.120503652039325
1739209670.6118762;-35.57807855764607
1739209670.611881;-38.13080360867914
1739209670.6118858;-45.120503652039325
1739209670.6118906;-38.13080360867914
1739209670.6118953;-32.816014438256545
1739209670.6119;-38.13080360867914
1739209670.6119049;-32.816014438256545
1739209670.6119096;-35.57807855764607
1739209670.6119144;-38.13080360867914
1739209670.6119192;-38.13080360867914
1739209670.611924;-35.57807855764607
1739209670.6119287;-38.13080360867914
1739209670.6119335;-45.120503652039325
1739209670.6119382;-35.57807855764607
1739209670.611943;-45.120503652039325
1739209670.6119478;-45.120503652039325
1739209670.6119525;-38.13080360867914
1739209670.6119573;-38.13080360867914
1739209670.611962;-45.120503652039325
1739209670.6119666;-38.13080360867914
1739209670.6119714;-38.13080360867914
1739209670.6119761;-45.120503652039325
1739209670.611981;-38.13080360867914
1739209670.6119857;-45.120503652039325
1739209670.6119905;-38.13080360867914
1739209670.6119952;-35.57807855764607
1739209670.612;-45.120503652039325
1739209670.6120048;-45.120503652039325
1739209670.6120095;-35.57807855764607
1739209670.6120143;-38.13080360867914
1739209670.612019;-38.13080360867914
1739209670.6120238;-35.57807855764607
1739209670.6120286;-38.13080360867914
1739209670.6120334;-38.13080360867914
1739209670.6120381;-38.13080360867914
1739209670.612043;-38.13080360867914
1739209670.6120477;-45.120503652039325
1739209670.6120524;-33.981070128970906
1739209670.6120572;-45.120503652039325
1739209670.612062;-45.120503652039325
1739209670.6120667;-45.120503652039325
1739209670.6120715;-38.13080360867914
1739209670.6120763;-45.120503652039325
1739209670.612081;-45.120503652039325
1739209670.6120858;-33.981070128970906
1739209670.6120906;-38.13080360867914
1739209670.6120954;-38.13080360867914
1739209670.6121001;-32.816014438256545
1739209670.612105;-33.981070128970906
1739209670.6121097;-38.13080360867914
1739209670.6121144;-38.13080360867914
1739209670.6121192;-38.13080360867914
1739209670.612124;-38.13080360867914
1739209670.6121287;-38.13080360867914
1739209670.6121335;-38.13080360867914
1739209670.6121383;-45.120503652039325
1739209670.612143;-45.120503652039325
1739209670.6121478;-38.13080360867914
1739209670.6121526;-33.981070128970906
1739209670.6121573;-33.981070128970906
1739209670.612162;-45.120503652039325
1739209670.612167;-45.120503652039325
1739209670.6121716;-45.120503652039325
1739209670.6121764;-38.13080360867914
1739209670.6121812;-38.13080360867914
1739209670.612186;-35.57807855764607
1739209670.6121907;-45.120503652039325
1739209670.6121955;-45.120503652039325
1739209670.6122;-38.13080360867914
1739209670.6122048;-35.57807855764607
1739209670.6122096;-38.13080360867914
1739209670.6122143;-38.13080360867914
1739209670.612219;-38.13080360867914
1739209670.6122239;-38.13080360867914
1739209670.6122286;-33.981070128970906
1739209670.6122334;-33.981070128970906
1739209670.6122382;-45.120503652039325
1739209670.612243;-38.13080360867914
1739209670.6122477;-38.13080360867914
1739209670.6122525;-38.13080360867914
1739209670.6122572;-38.13080360867914
1739209670.612262;-38.13080360867914
1739209670.6122668;-38.13080360867914
1739209670.6122715;-45.120503652039325
1739209670.6122763;-45.120503652039325
1739209670.612281;-38.13080360867914
1739209670.6122859;-38.13080360867914
1739209670.6122906;-35.57807855764607
1739209670.6122954;-38.13080360867914
1739209670.6123002;-45.120503652039325
1739209670.612305;-45.120503652039325
1739209670.6123097;-35.57807855764607
1739209670.6123145;-38.13080360867914
1739209670.6123192;-45.120503652039325
1739209670.612324;-45.120503652039325
1739209670.6123288;-45.120503652039325
1739209670.6123335;-45.120503652039325
1739209670.6123383;-45.120503652039325
1739209670.612343;-38.13080360867914
1739209670.6123478;-38.13080360867914
1739209670.6123526;-45.120503652039325
1739209670.6123574;-45.120503652039325
1739209670.6123621;-45.120503652039325
1739209670.612367;-38.13080360867914
1739209670.6123717;-38.13080360867914
1739209670.6123765;-45.120503652039325
1739209670.6123812;-38.13080360867914
1739209670.612386;-38.13080360867914
1739209670.6123908;-45.120503652039325
1739209670.6123955;-38.13080360867914
1739209670.6124003;-38.13080360867914
1739209670.612405;-45.120503652039325
1739209670.6124098;-45.120503652039325
1739209670.6124146;-45.120503652039325
1739209670.6124194;-45.120503652039325
1739209670.6124241;-38.13080360867914
1739209670.6124287;-38.13080360867914
1739209670.6124334;-45.120503652039325
1739209670.6124382;-45.120503652039325
1739209670.612443;-45.120503652039325
1739209670.6124477;-45.120503652039325
1739209670.6124525;-38.13080360867914
1739209670.6124573;-35.57807855764607
1739209670.612462;-38.13080360867914
1739209670.6124668;-38.13080360867914
1739209670.6124716;-35.57807855764607
1739209670.6124763;-45.120503652039325
1739209670.612481;-38.13080360867914
1739209670.612486;-28.58837851428586
1739209670.6124907;-38.13080360867914
1739209670.6124954;-38.13080360867914
1739209670.6125002;-38.13080360867914
1739209670.612505;-45.120503652039325
1739209670.6125097;-45.120503652039325
1739209670.6125145;-35.57807855764607
1739209670.6125193;-38.13080360867914
1739209670.612524;-31.141103565318943
1739209670.6125288;-45.120503652039325
1739209670.6125336;-35.57807855764607
1739209670.6125383;-38.13080360867914
1739209670.612543;-45.120503652039325
1739209670.6125479;-45.120503652039325
1739209670.6125526;-38.13080360867914
1739209670.6125574;-45.120503652039325
1739209670.6125622;-29.438486411369333
1739209670.612567;-35.57807855764607
1739209670.6125717;-38.13080360867914
1739209670.6125765;-38.13080360867914
1739209670.6125813;-45.120503652039325
1739209670.612586;-38.13080360867914
1739209670.6125908;-45.120503652039325
1739209670.6125956;-45.120503652039325
1739209670.6126003;-45.120503652039325
1739209670.612605;-45.120503652039325
1739209670.6126099;-32.816014438256545
1739209670.6126146;-38.13080360867914
1739209670.6126194;-38.13080360867914
1739209670.6126242;-45.120503652039325
1739209670.612629;-38.13080360867914
1739209670.6126337;-35.57807855764607
1739209670.6126385;-45.120503652039325
1739209670.6126432;-45.120503652039325
1739209670.612648;-32.816014438256545
1739209670.6126528;-38.13080360867914
1739209670.6126575;-45.120503652039325
1739209670.612662;-38.13080360867914
1739209670.6126668;-35.57807855764607
1739209670.6126716;-38.13080360867914
1739209670.6126764;-26.991370085610736
1739209670.6126812;-35.57807855764607
1739209670.612686;-45.120503652039325
1739209670.6126907;-45.120503652039325
1739209670.6126955;-45.120503652039325
1739209670.6127002;-45.120503652039325
1739209670.612705;-45.120503652039325
1739209670.6127098;-35.57807855764607
1739209670.6127145;-45.120503652039325
1739209670.6127193;-45.120503652039325
1739209670.612724;-45.120503652039325
1739209670.6127288;-45.120503652039325
1739209670.6127336;-35.57807855764607
1739209670.6127384;-33.981070128970906
1739209670.6127431;-45.120503652039325
1739209670.612748;-38.13080360867914
1739209670.6127527;-30.49652367304973
1739209670.6127574;-33.981070128970906
1739209670.6127622;-45.120503652039325
1739209670.612767;-38.13080360867914
1739209670.6127717;-38.13080360867914
1739209670.6127765;-45.120503652039325
1739209670.612779;-45.120503652039325
1739209670.6127813;-45.120503652039325
1739209670.6127837;-35.57807855764607
1739209670.612786;-38.13080360867914
1739209670.6127884;-45.120503652039325
1739209670.6127908;-38.13080360867914
1739209670.6127932;-35.57807855764607
1739209670.6127958;-38.13080360867914
1739209670.6127982;-45.120503652039325
1739209670.6128006;-38.13080360867914
1739209670.612803;-38.13080360867914
1739209670.6128054;-33.981070128970906
1739209670.6128078;-45.120503652039325
1739209670.6128101;-45.120503652039325
1739209670.6128125;-45.120503652039325
1739209670.612815;-33.981070128970906
1739209670.6128173;-35.57807855764607
1739209670.6128197;-45.120503652039325
1739209670.612822;-33.981070128970906
1739209670.6128244;-31.141103565318893
1739209670.6128268;-45.120503652039325
1739209670.6128292;-45.120503652039325
1739209670.6128316;-35.57807855764607
1739209670.612834;-38.13080360867914
1739209670.6128366;-45.120503652039325
1739209670.612839;-45.120503652039325
1739209670.6128414;-45.120503652039325
1739209670.6128438;-45.120503652039325
1739209670.6128461;-45.120503652039325
1739209670.6128485;-38.13080360867914
1739209670.612851;-38.13080360867914
1739209670.6128533;-45.120503652039325
1739209670.6128557;-45.120503652039325
1739209670.612858;-38.13080360867914
1739209670.6128604;-32.816014438256545
1739209670.6128628;-38.13080360867914
1739209670.6128652;-45.120503652039325
1739209670.6128676;-38.13080360867914
1739209670.61287;-38.13080360867914
1739209670.6128726;-35.57807855764607
1739209670.612875;-45.120503652039325
1739209670.6128774;-45.120503652039325
1739209670.6128798;-38.13080360867914
1739209670.6128821;-45.120503652039325
1739209670.6128845;-45.120503652039325
1739209670.612887;-45.120503652039325
1739209670.6128893;-45.120503652039325
1739209670.6128917;-38.13080360867914
1739209670.612894;-45.120503652039325
1739209670.6128964;-38.13080360867914
1739209670.6128988;-45.120503652039325
1739209670.6129012;-45.120503652039325
1739209670.6129036;-45.120503652039325
1739209670.612906;-38.13080360867914
1739209670.6129084;-45.120503652039325
1739209670.6129107;-45.120503652039325
1739209670.6129134;-38.13080360867914
1739209670.6129158;-38.13080360867914
1739209670.6129181;-38.13080360867914
1739209670.6129205;-35.57807855764607
1739209670.612923;-45.120503652039325
1739209670.6129253;-38.13080360867914
1739209670.6129277;-38.13080360867914
1739209670.61293;-32.816014438256545
1739209670.6129324;-38.13080360867914
1739209670.6129348;-45.120503652039325
1739209670.6129372;-45.120503652039325
1739209670.6129396;-38.13080360867914
1739209670.612942;-38.13080360867914
1739209670.6129444;-38.13080360867914
1739209670.6129467;-35.57807855764607
1739209670.6129494;-38.13080360867914
1739209670.6129518;-38.13080360867914
1739209670.6129541;-35.57807855764607
1739209670.6129565;-35.57807855764607
1739209670.612959;-32.816014438256545
1739209670.6129613;-33.981070128970906
1739209670.6129637;-35.57807855764607
1739209670.612966;-35.57807855764607
1739209670.6129684;-35.57807855764607
1739209670.6129708;-38.13080360867914
1739209670.6129732;-45.120503652039325
1739209670.6129756;-45.120503652039325
1739209670.612978;-45.120503652039325
1739209670.6129804;-45.120503652039325
1739209670.6129827;-45.120503652039325
1739209670.6129851;-45.120503652039325
1739209670.6129875;-45.120503652039325
1739209670.6129901;-38.13080360867914
1739209670.6129925;-35.57807855764607
1739209670.612995;-45.120503652039325
1739209670.6129973;-33.981070128970906
1739209670.6129997;-31.141103565318915
1739209670.613002;-45.120503652039325
1739209670.6130044;-45.120503652039325
1739209670.6130068;-38.13080360867914
1739209670.6130092;-33.981070128970906
1739209670.6130116;-38.13080360867914
1739209670.613014;-38.13080360867914
1739209670.6130164;-38.13080360867914
1739209670.6130188;-45.120503652039325
1739209670.6130211;-38.13080360867914
1739209670.6130235;-45.120503652039325
1739209670.6130261;-45.120503652039325
1739209670.6130285;-45.120503652039325
1739209670.613031;-45.120503652039325
1739209670.6130333;-45.120503652039325
1739209670.6130357;-45.120503652039325
1739209670.613038;-45.120503652039325
1739209670.6130404;-38.13080360867914
1739209670.6130428;-35.57807855764607
1739209670.6130452;-35.57807855764607
1739209670.6130476;-38.13080360867914
1739209670.61305;-38.13080360867914
1739209670.6130524;-38.13080360867914
1739209670.6130548;-35.57807855764607
1739209670.6130571;-31.141103565318915
1739209670.6130595;-45.120503652039325
1739209670.613062;-33.981070128970906
1739209670.6130643;-38.13080360867914
1739209670.613067;-38.13080360867914
1739209670.6130693;-38.13080360867914
1739209670.6130717;-33.981070128970906
1739209670.613074;-38.13080360867914
1739209670.6130764;-33.981070128970956
1739209670.6130788;-45.120503652039325
1739209670.6130812;-35.57807855764607
1739209670.6130836;-38.13080360867914
1739209670.613086;-45.120503652039325
1739209670.6130884;-38.13080360867914
1739209670.6130908;-35.57807855764607
1739209670.6130931;-38.13080360867914
1739209670.6130955;-26.991370085610722
1739209670.613098;-38.13080360867914
1739209670.6131003;-45.120503652039325
1739209670.613103;-38.13080360867914
1739209670.6131053;-33.981070128970906
1739209670.6131077;-38.13080360867914
1739209670.61311;-38.13080360867914
1739209670.6131124;-45.120503652039325
1739209670.6131148;-38.13080360867914
1739209670.6131172;-45.120503652039325
1739209670.6131196;-45.120503652039325
1739209670.613122;-45.120503652039325
1739209670.6131244;-38.13080360867914
1739209670.6131268;-45.120503652039325
1739209670.6131291;-45.120503652039325
1739209670.6131315;-38.13080360867914
1739209670.613134;-38.13080360867914
1739209670.6131363;-38.13080360867914
1739209670.6131387;-38.13080360867914
1739209670.613141;-38.13080360867914
1739209670.6131437;-35.57807855764607
1739209670.613146;-38.13080360867914
1739209670.6131485;-45.120503652039325
1739209670.6131508;-45.120503652039325
1739209670.6131532;-26.991370085610736
1739209670.6131556;-35.57807855764607
1739209670.613158;-45.120503652039325
1739209670.6131604;-45.120503652039325
1739209670.6131628;-35.57807855764607
1739209670.6131651;-38.13080360867914
1739209670.6131675;-45.120503652039325
1739209670.61317;-38.13080360867914
1739209670.6131723;-38.13080360867914
1739209670.6131747;-45.120503652039325
1739209670.613177;-38.13080360867914
1739209670.6131797;-38.13080360867914
1739209670.613182;-45.120503652039325
1739209670.6131845;-45.120503652039325
1739209670.6131868;-45.120503652039325
1739209670.6131892;-45.120503652039325
1739209670.6131916;-28.21854285175415
1739209670.613194;-31.141103565318893
1739209670.6131964;-45.120503652039325
1739209670.6131988;-35.57807855764607
1739209670.6132011;-32.816014438256545
1739209670.6132035;-38.13080360867914
1739209670.613206;-45.120503652039325
1739209670.6132083;-38.13080360867914
1739209670.6132107;-45.120503652039325
1739209670.613213;-45.120503652039325
1739209670.6132154;-45.120503652039325
1739209670.6132178;-38.13080360867914
1739209670.6132205;-35.57807855764607
1739209670.6132228;-38.13080360867914
1739209670.6132252;-45.120503652039325
1739209670.6132276;-45.120503652039325
1739209670.61323;-32.816014438256545
1739209670.6132324;-30.49652367304973
1739209670.6132348;-45.120503652039325
1739209670.6132371;-45.120503652039325
1739209670.6132395;-38.13080360867914
1739209670.613242;-45.120503652039325
1739209670.6132443;-45.120503652039325
1739209670.6132467;-38.13080360867914
1739209670.613249;-45.120503652039325
1739209670.6132514;-45.120503652039325
1739209670.6132538;-45.120503652039325
1739209670.6132565;-45.120503652039325
1739209670.6132588;-35.57807855764607
1739209670.6132612;-38.13080360867914
1739209670.6132636;-45.120503652039325
1739209670.613266;-38.13080360867914
1739209670.6132684;-45.120503652039325
1739209670.6132708;-45.120503652039325
1739209670.6132731;-38.13080360867914
1739209670.6132755;-38.13080360867914
1739209670.613278;-38.13080360867914
1739209670.6132803;-38.13080360867914
1739209670.6132827;-38.13080360867914
1739209670.613285;-45.120503652039325
1739209670.6132874;-35.57807855764607
1739209670.6132898;-35.57807855764607
1739209670.6152363;-45.120503652039325
1739209670.6152391;-38.13080360867914
1739209670.6152422;-32.816014438256545
1739209670.615245;-38.13080360867914
1739209670.6152482;-45.120503652039325
1739209670.615251;-38.13080360867914
1739209670.6152542;-38.13080360867914
1739209670.6152573;-38.13080360867914
1739209670.6152601;-38.13080360867914
1739209670.6152632;-38.13080360867914
1739209670.615266;-45.120503652039325
1739209670.6152692;-33.981070128970906
1739209670.615272;-45.120503652039325
1739209670.6152751;-45.120503652039325
1739209670.615278;-38.13080360867914
1739209670.615281;-31.141103565318915
1739209670.6152842;-45.120503652039325
1739209670.615287;-38.13080360867914
1739209670.6152902;-30.49652367304973
1739209670.615293;-38.13080360867914
1739209670.6152961;-45.120503652039325
1739209670.615299;-38.13080360867914
1739209670.615302;-35.57807855764607
1739209670.6153052;-38.13080360867914
1739209670.615308;-38.13080360867914
1739209670.6153111;-45.120503652039325
1739209670.615314;-45.120503652039325
1739209670.615317;-45.120503652039325
1739209670.61532;-45.120503652039325
1739209670.615323;-38.13080360867914
1739209670.6153262;-35.57807855764607
1739209670.615329;-38.13080360867914
1739209670.6153321;-45.120503652039325
1739209670.615335;-45.120503652039325
1739209670.615338;-35.57807855764607
1739209670.615341;-35.57807855764607
1739209670.615344;-45.120503652039325
1739209670.615347;-45.120503652039325
1739209670.61535;-32.816014438256545
1739209670.615353;-38.13080360867914
1739209670.615356;-45.120503652039325
1739209670.615359;-45.120503652039325
1739209670.615362;-45.120503652039325
1739209670.615365;-45.120503652039325
1739209670.615368;-45.120503652039325
1739209670.615371;-38.13080360867914
1739209670.615374;-45.120503652039325
1739209670.615377;-33.981070128970906
1739209670.61538;-45.120503652039325
1739209670.615383;-45.120503652039325
1739209670.615386;-33.981070128970906
1739209670.6153889;-45.120503652039325
1739209670.615392;-45.120503652039325
1739209670.615395;-45.120503652039325
1739209670.615398;-38.13080360867914
1739209670.615401;-35.57807855764607
1739209670.615404;-38.13080360867914
1739209670.615407;-45.120503652039325
1739209670.6154099;-38.13080360867914
1739209670.615413;-35.57807855764607
1739209670.6154158;-45.120503652039325
1739209670.615419;-38.13080360867914
1739209670.615422;-45.120503652039325
1739209670.6154249;-45.120503652039325
1739209670.615428;-45.120503652039325
1739209670.6154308;-38.13080360867914
1739209670.615434;-38.13080360867914
1739209670.6154368;-45.120503652039325
1739209670.61544;-38.13080360867914
1739209670.615443;-45.120503652039325
1739209670.6154459;-35.57807855764607
1739209670.615449;-32.816014438256545
1739209670.6154518;-35.57807855764607
1739209670.615455;-38.13080360867914
1739209670.6154578;-38.13080360867914
1739209670.6154609;-35.57807855764607
1739209670.615464;-45.120503652039325
1739209670.6154668;-45.120503652039325
1739209670.61547;-45.120503652039325
1739209670.6154728;-38.13080360867914
1739209670.615476;-38.13080360867914
1739209670.6154788;-45.120503652039325
1739209670.6154819;-45.120503652039325
1739209670.6154847;-45.120503652039325
1739209670.6154878;-45.120503652039325
1739209670.615491;-45.120503652039325
1739209670.6154938;-45.120503652039325
1739209670.6154969;-45.120503652039325
1739209670.6154997;-38.13080360867914
1739209670.6155028;-45.120503652039325
1739209670.6155057;-38.13080360867914
1739209670.6155088;-45.120503652039325
1739209670.615512;-38.13080360867914
1739209670.6155148;-45.120503652039325
1739209670.6155179;-33.981070128970906
1739209670.6155207;-30.49652367304973
1739209670.6155238;-38.13080360867914
1739209670.6155267;-33.981070128970906
1739209670.6155298;-45.120503652039325
1739209670.6155329;-38.13080360867914
1739209670.6155357;-33.981070128970906
1739209670.6155388;-33.981070128970906
1739209670.6155417;-45.120503652039325
1739209670.6155448;-32.81601443825658
1739209670.6155477;-32.816014438256545
1739209670.6155508;-33.981070128970906
1739209670.6155539;-38.13080360867914
1739209670.6155567;-45.120503652039325
1739209670.6155598;-38.13080360867914
1739209670.6155627;-45.120503652039325
1739209670.6155658;-30.49652367304973
1739209670.6155686;-27.267205301931607
1739209670.6155717;-45.120503652039325
1739209670.6155746;-38.13080360867914
1739209670.6155777;-45.120503652039325
1739209670.6155808;-32.816014438256545
1739209670.6155837;-45.120503652039325
1739209670.6155868;-45.120503652039325
1739209670.6155896;-45.120503652039325
1739209670.6155927;-32.81601443825658
1739209670.6155956;-33.981070128970906
1739209670.6155987;-45.120503652039325
1739209670.6156018;-45.120503652039325
1739209670.6156046;-45.120503652039325
1739209670.6156077;-35.57807855764607
1739209670.6156106;-38.13080360867914
1739209670.6156137;-38.13080360867914
1739209670.6156166;-45.120503652039325
1739209670.6156197;-45.120503652039325
1739209670.6156228;-33.981070128970906
1739209670.6156256;-45.120503652039325
1739209670.6156287;-38.13080360867914
1739209670.6156316;-38.13080360867914
1739209670.6156347;-45.120503652039325
1739209670.6156375;-45.120503652039325
1739209670.6156406;-33.981070128970906
1739209670.6156435;-35.57807855764607
1739209670.6156466;-45.120503652039325
1739209670.6156497;-45.120503652039325
1739209670.6156526;-38.13080360867914
1739209670.6156557;-45.120503652039325
1739209670.6156585;-45.120503652039325
1739209670.6156616;-38.13080360867914
1739209670.6156645;-33.981070128970906
1739209670.6156676;-45.120503652039325
1739209670.6156707;-45.120503652039325
1739209670.6156735;-38.13080360867914
1739209670.6156766;-45.120503652039325
1739209670.6156795;-45.120503652039325
1739209670.6156826;-38.13080360867914
1739209670.6156855;-35.57807855764607
1739209670.6156886;-27.267205301931607
1739209670.6156917;-38.13080360867914
1739209670.6156945;-38.13080360867914
1739209670.6156976;-33.981070128970906
1739209670.6157005;-38.13080360867914
1739209670.6157036;-45.120503652039325
1739209670.6157064;-45.120503652039325
1739209670.6157095;-45.120503652039325
1739209670.6157124;-38.13080360867914
1739209670.6157155;-45.120503652039325
1739209670.6157186;-45.120503652039325
1739209670.6157215;-45.120503652039325
1739209670.6157246;-45.120503652039325
1739209670.6157274;-38.13080360867914
1739209670.6157305;-35.57807855764607
1739209670.6157334;-38.13080360867914
1739209670.6157365;-38.13080360867914
1739209670.6157396;-45.120503652039325
1739209670.6157424;-45.120503652039325
1739209670.6157455;-45.120503652039325
1739209670.6157484;-45.120503652039325
1739209670.6157515;-45.120503652039325
1739209670.6157544;-45.120503652039325
1739209670.6157575;-45.120503652039325
1739209670.6157606;-38.13080360867914
1739209670.6157634;-35.57807855764607
1739209670.6157665;-38.13080360867914
1739209670.6157694;-45.120503652039325
1739209670.6157725;-38.13080360867914
1739209670.6157753;-38.13080360867914
1739209670.6157784;-38.13080360867914
1739209670.6157813;-45.120503652039325
1739209670.6157844;-38.13080360867914
1739209670.6157875;-38.13080360867914
1739209670.6157904;-38.13080360867914
1739209670.6157935;-45.120503652039325
1739209670.6157963;-45.120503652039325
