CAN Message; 0x1a7:0000bbb2d13dbf22
1739209858.6295168;-38.13080360867914
1739209858.629524;-38.13080360867914
1739209858.6295311;-38.13080360867914
1739209858.6295383;-45.120503652039325
1739209858.6295455;-38.13080360867914
1739209858.6295526;-38.13080360867914
1739209858.6295598;-38.13080360867914
1739209858.629567;-38.13080360867914
1739209858.629574;-38.13080360867914
1739209858.6295812;-45.120503652039325
1739209858.6295881;-45.120503652039325
1739209858.6295953;-45.120503652039325
1739209858.6296024;-38.13080360867914
1739209858.6296096;-45.120503652039325
1739209858.6296167;-38.13080360867914
1739209858.629624;-38.13080360867914
1739209858.629631;-33.981070128970906
1739209858.6296382;-45.120503652039325
1739209858.6296453;-38.13080360867914
1739209858.6296525;-38.13080360867914
1739209858.6296597;-45.120503652039325
1739209858.6296668;-33.981070128970906
1739209858.629674;-35.57807855764607
1739209858.629681;-38.13080360867914
1739209858.6296883;-45.120503652039325
1739209858.6296954;-38.13080360867914
1739209858.6297026;-38.13080360867914
1739209858.6297097;-45.120503652039325
1739209858.6297169;-38.13080360867914
1739209858.6297238;-38.13080360867914
1739209858.629731;-38.13080360867914
1739209858.629738;-38.13080360867914
1739209858.6297452;-38.13080360867914
1739209858.6297524;-45.120503652039325
1739209858.6297596;-45.120503652039325
1739209858.6297667;-38.13080360867914
1739209858.6297739;-32.816014438256545
1739209858.629781;-45.120503652039325
1739209858.6297882;-45.120503652039325
1739209858.6297953;-33.981070128970906
1739209858.6298025;-33.981070128970906
1739209858.6298096;-33.981070128970906
1739209858.6298168;-38.13080360867914
1739209858.629824;-45.120503652039325
1739209858.629831;-38.13080360867914
1739209858.6298382;-38.13080360867914
1739209858.6298454;-38.13080360867914
1739209858.6298525;-35.57807855764607
1739209858.6298594;-38.13080360867914
1739209858.6298666;-45.120503652039325
1739209858.6298738;-32.816014438256545
1739209858.629881;-45.120503652039325
1739209858.629888;-38.13080360867914
1739209858.6298952;-28.992665084841942
1739209858.6299024;-45.120503652039325
1739209858.6299095;-45.120503652039325
1739209858.6299167;-45.120503652039325
1739209858.6299238;-33.981070128970906
1739209858.629931;-45.120503652039325
1739209858.6299381;-35.57807855764607
1739209858.6299453;-32.816014438256545
1739209858.6299524;-32.81601443825658
1739209858.6299596;-45.120503652039325
1739209858.6299667;-38.13080360867914
1739209858.629974;-45.120503652039325
1739209858.629981;-38.13080360867914
1739209858.6299882;-38.13080360867914
1739209858.629995;-45.120503652039325
1739209858.6300023;-45.120503652039325
1739209858.6300094;-45.120503652039325
1739209858.6300166;-45.120503652039325
1739209858.6300237;-38.13080360867914
1739209858.6300309;-45.120503652039325
1739209858.630038;-45.120503652039325
1739209858.6300452;-45.120503652039325
1739209858.6300523;-35.57807855764607
1739209858.6300595;-35.57807855764607
1739209858.6300666;-30.49652367304973
1739209858.6300738;-45.120503652039325
1739209858.630081;-38.13080360867914
1739209858.630088;-38.13080360867914
1739209858.6300952;-38.13080360867914
1739209858.6301024;-38.13080360867914
1739209858.6301095;-38.13080360867914
1739209858.6301167;-45.120503652039325
1739209858.6301239;-33.981070128970956
1739209858.6301308;-38.13080360867914
1739209858.630138;-45.120503652039325
1739209858.630145;-45.120503652039325
1739209858.6301522;-38.13080360867914
1739209858.6301594;-35.57807855764607
1739209858.6301665;-45.120503652039325
1739209858.6301737;-45.120503652039325
1739209858.6301808;-30.49652367304973
1739209858.630188;-32.816014438256545
1739209858.6301951;-45.120503652039325
1739209858.6302023;-38.13080360867914
1739209858.6302094;-45.120503652039325
1739209858.6302166;-45.120503652039325
1739209858.6302238;-33.981070128970906
1739209858.630231;-35.57807855764607
1739209858.630238;-45.120503652039325
1739209858.6302452;-45.120503652039325
1739209858.6302524;-38.13080360867914
1739209858.6302595;-38.13080360867914
1739209858.6302664;-38.13080360867914
1739209858.6302736;-35.57807855764607
1739209858.6302807;-38.13080360867914
1739209858.630288;-38.13080360867914
1739209858.630295;-45.120503652039325
1739209858.6303022;-31.141103565318915
1739209858.6303093;-33.981070128970906
1739209858.6303165;-45.120503652039325
1739209858.6303236;-45.120503652039325
1739209858.6303308;-45.120503652039325
1739209858.6320636;-45.120503652039325
1739209858.6320658;-38.13080360867914
1739209858.6320677;-38.13080360867914
1739209858.6320698;-45.120503652039325
1739209858.6320717;-45.120503652039325
1739209858.6320739;-45.120503652039325
1739209858.6320758;-38.13080360867914
1739209858.632078;-45.120503652039325
1739209858.6320798;-45.120503652039325
1739209858.632082;-45.120503652039325
1739209858.632084;-45.120503652039325
1739209858.632086;-45.120503652039325
1739209858.632088;-45.120503652039325
1739209858.63209;-45.120503652039325
1739209858.632092;-27.267205301931607
1739209858.6320941;-38.13080360867914
1739209858.632096;-35.57807855764607
1739209858.6320982;-35.57807855764607
1739209858.6321;-38.13080360867914
1739209858.6321023;-38.13080360867914
1739209858.6321042;-35.57807855764607
1739209858.6321063;-38.13080360867914
1739209858.6321082;-45.120503652039325
1739209858.6321104;-38.13080360867914
1739209858.6321123;-45.120503652039325
1739209858.6321144;-38.13080360867914
1739209858.6321163;-38.13080360867914
1739209858.6321185;-45.120503652039325
1739209858.6321204;-38.13080360867914
1739209858.6321225;-45.120503652039325
1739209858.6321244;-45.120503652039325
1739209858.6321266;-38.13080360867914
1739209858.6321285;-38.13080360867914
1739209858.6321306;-45.120503652039325
1739209858.6321325;-38.13080360867914
1739209858.6321347;-35.57807855764607
1739209858.6321366;-45.120503652039325
1739209858.6321387;-45.120503652039325
1739209858.6321406;-27.267205301931607
1739209858.6321428;-33.981070128970906
1739209858.6321447;-45.120503652039325
1739209858.6321468;-38.13080360867914
1739209858.6321487;-38.13080360867914
1739209858.632151;-38.13080360867914
1739209858.6321528;-38.13080360867914
1739209858.632155;-38.13080360867914
1739209858.6321568;-33.981070128970956
1739209858.632159;-45.120503652039325
1739209858.632161;-45.120503652039325
1739209858.632163;-45.120503652039325
1739209858.632165;-45.120503652039325
1739209858.632167;-38.13080360867914
1739209858.632169;-45.120503652039325
1739209858.6321712;-45.120503652039325
1739209858.632173;-30.49652367304973
1739209858.6321752;-31.141103565318893
1739209858.632177;-45.120503652039325
1739209858.6321793;-45.120503652039325
1739209858.6321812;-38.13080360867914
1739209858.6321833;-45.120503652039325
1739209858.6321852;-35.57807855764607
1739209858.6321874;-38.13080360867914
1739209858.6321893;-38.13080360867914
1739209858.6321914;-38.13080360867914
1739209858.6321933;-38.13080360867914
1739209858.6321955;-45.120503652039325
1739209858.6321974;-35.57807855764607
1739209858.6321995;-35.57807855764607
1739209858.6322014;-38.13080360867914
1739209858.6322036;-45.120503652039325
1739209858.6322055;-33.981070128970906
1739209858.6322076;-32.816014438256545
1739209858.6322095;-45.120503652039325
1739209858.6322117;-45.120503652039325
1739209858.6322136;-45.120503652039325
1739209858.6322157;-45.120503652039325
1739209858.6322176;-45.120503652039325
1739209858.6322198;-45.120503652039325
1739209858.6322217;-33.981070128970906
1739209858.6322238;-38.13080360867914
1739209858.6322258;-33.981070128970906
1739209858.632228;-38.13080360867914
1739209858.6322298;-38.13080360867914
1739209858.632232;-38.13080360867914
1739209858.6322339;-33.981070128970906
1739209858.632236;-45.120503652039325
1739209858.632238;-45.120503652039325
1739209858.63224;-45.120503652039325
1739209858.632242;-45.120503652039325
1739209858.632244;-45.120503652039325
1739209858.632246;-45.120503652039325
1739209858.6322482;-38.13080360867914
1739209858.63225;-38.13080360867914
1739209858.6322522;-45.120503652039325
1739209858.6322541;-35.57807855764607
1739209858.6322563;-35.57807855764607
1739209858.6322582;-45.120503652039325
1739209858.6322603;-45.120503652039325
1739209858.6322622;-45.120503652039325
1739209858.6322644;-45.120503652039325
1739209858.6322663;-45.120503652039325
1739209858.6322684;-45.120503652039325
1739209858.6322703;-38.13080360867914
1739209858.6322725;-38.13080360867914
1739209858.6322744;-45.120503652039325
1739209858.6322765;-38.13080360867914
1739209858.6322784;-38.13080360867914
1739209858.6322806;-35.57807855764607
1739209858.6322825;-45.120503652039325
1739209858.6322846;-45.120503652039325
1739209858.6322865;-45.120503652039325
1739209858.6322887;-33.981070128970906
1739209858.6322906;-38.13080360867914
1739209858.6322927;-45.120503652039325
1739209858.6322947;-45.120503652039325
1739209858.6322968;-45.120503652039325
1739209858.6322987;-32.816014438256545
1739209858.6323009;-38.13080360867914
1739209858.6323028;-38.13080360867914
1739209858.632305;-38.13080360867914
1739209858.6323068;-38.13080360867914
1739209858.632309;-38.13080360867914
1739209858.6323109;-45.120503652039325
1739209858.632313;-45.120503652039325
1739209858.632315;-38.13080360867914
1739209858.632317;-38.13080360867914
1739209858.632319;-38.13080360867914
1739209858.6323211;-33.981070128970906
1739209858.632323;-38.13080360867914
1739209858.6323252;-38.13080360867914
1739209858.632327;-38.13080360867914
1739209858.6323292;-38.13080360867914
1739209858.6323311;-38.13080360867914
1739209858.6323333;-45.120503652039325
1739209858.6323352;-45.120503652039325
1739209858.6323373;-45.120503652039325
1739209858.6323392;-45.120503652039325
1739209858.6323414;-45.120503652039325
1739209858.6323433;-38.13080360867914
1739209858.6323454;-38.13080360867914
1739209858.6323473;-38.13080360867914
1739209858.6323495;-38.13080360867914
1739209858.6323514;-45.120503652039325
1739209858.6323535;-38.13080360867914
1739209858.6323555;-33.981070128970906
1739209858.6323576;-38.13080360867914
1739209858.6323595;-45.120503652039325
1739209858.6323617;-32.816014438256545
1739209858.6323636;-45.120503652039325
1739209858.6323657;-45.120503652039325
1739209858.6323676;-45.120503652039325
1739209858.6323698;-31.141103565318915
1739209858.6323717;-31.141103565318915
1739209858.6323738;-45.120503652039325
1739209858.6323757;-45.120503652039325
1739209858.6323779;-45.120503652039325
1739209858.6323798;-45.120503652039325
1739209858.632382;-45.120503652039325
1739209858.6323838;-38.13080360867914
1739209858.632386;-33.981070128970906
1739209858.6323879;-33.981070128970906
1739209858.63239;-45.120503652039325
1739209858.632392;-38.13080360867914
1739209858.632394;-38.13080360867914
1739209858.632396;-45.120503652039325
1739209858.6323981;-45.120503652039325
1739209858.6324;-33.981070128970906
1739209858.6324022;-33.981070128970906
1739209858.632404;-33.981070128970906
1739209858.6324062;-38.13080360867914
1739209858.6355405;-45.120503652039325
1739209858.6355498;-35.57807855764607
1739209858.635559;-38.13080360867914
1739209858.6355686;-45.120503652039325
1739209858.635578;-38.13080360867914
1739209858.6355872;-45.120503652039325
1739209858.6355965;-38.13080360867914
1739209858.6356058;-45.120503652039325
1739209858.635615;-35.57807855764607
1739209858.6356244;-28.58837851428586
1739209858.6356337;-45.120503652039325
1739209858.6356432;-45.120503652039325
1739209858.6356525;-35.57807855764607
1739209858.6356618;-32.816014438256545
1739209858.6356711;-45.120503652039325
1739209858.6356804;-38.13080360867914
1739209858.6356897;-38.13080360867914
1739209858.635699;-45.120503652039325
1739209858.6357086;-45.120503652039325
1739209858.6357179;-45.120503652039325
1739209858.6357272;-45.120503652039325
1739209858.6357365;-45.120503652039325
1739209858.6357458;-35.57807855764607
1739209858.635755;-35.57807855764607
1739209858.6357644;-45.120503652039325
1739209858.635774;-45.120503652039325
1739209858.6357832;-45.120503652039325
1739209858.6357925;-38.13080360867914
1739209858.6358018;-38.13080360867914
1739209858.635811;-45.120503652039325
1739209858.6358204;-45.120503652039325
1739209858.6358297;-45.120503652039325
1739209858.635839;-45.120503652039325
1739209858.6358485;-27.8777449560314
1739209858.6358578;-33.981070128970906
1739209858.635867;-45.120503652039325
1739209858.6358764;-38.13080360867914
1739209858.6358857;-38.13080360867914
1739209858.635895;-38.13080360867914
1739209858.6359043;-45.120503652039325
1739209858.6359138;-38.13080360867914
1739209858.6359231;-38.13080360867914
1739209858.6359324;-45.120503652039325
1739209858.6359417;-45.120503652039325
1739209858.635951;-45.120503652039325
1739209858.6359603;-45.120503652039325
1739209858.6359696;-45.120503652039325
1739209858.6359792;-38.13080360867914
1739209858.6359885;-45.120503652039325
1739209858.6359978;-27.267205301931607
1739209858.636007;-33.981070128970906
1739209858.6360164;-38.13080360867914
1739209858.6360257;-38.13080360867914
1739209858.636035;-45.120503652039325
1739209858.6360443;-38.13080360867914
1739209858.6360538;-35.57807855764607
1739209858.636063;-45.120503652039325
1739209858.6360724;-35.57807855764607
1739209858.6360817;-38.13080360867914
1739209858.636091;-45.120503652039325
1739209858.6361003;-38.13080360867914
1739209858.6361096;-38.13080360867914
1739209858.6361191;-33.981070128970906
1739209858.6361284;-45.120503652039325
1739209858.6361377;-35.57807855764607
1739209858.636147;-35.57807855764607
1739209858.6361563;-45.120503652039325
1739209858.6361656;-45.120503652039325
1739209858.636175;-38.13080360867914
1739209858.6361845;-45.120503652039325
1739209858.6361938;-45.120503652039325
1739209858.636203;-45.120503652039325
1739209858.6362123;-38.13080360867914
1739209858.6362216;-38.13080360867914
1739209858.636231;-38.13080360867914
1739209858.6362402;-38.13080360867914
1739209858.6362495;-45.120503652039325
1739209858.636259;-38.13080360867914
1739209858.6362684;-32.816014438256545
1739209858.6362777;-38.13080360867914
1739209858.636287;-38.13080360867914
1739209858.6362963;-33.981070128970906
1739209858.6363056;-45.120503652039325
1739209858.6363149;-38.13080360867914
1739209858.6363244;-38.13080360867914
1739209858.6363337;-45.120503652039325
1739209858.636343;-45.120503652039325
1739209858.6363523;-45.120503652039325
1739209858.6363616;-45.120503652039325
1739209858.636371;-38.13080360867914
1739209858.6363802;-38.13080360867914
1739209858.6363895;-38.13080360867914
1739209858.636399;-38.13080360867914
1739209858.6364083;-33.981070128970906
1739209858.6364176;-35.57807855764607
1739209858.636427;-45.120503652039325
1739209858.6364362;-35.57807855764607
1739209858.6364455;-38.13080360867914
1739209858.6364548;-45.120503652039325
1739209858.6364644;-38.13080360867914
1739209858.6364737;-38.13080360867914
1739209858.636483;-45.120503652039325
1739209858.6364923;-38.13080360867914
1739209858.6365016;-38.13080360867914
1739209858.6365108;-45.120503652039325
1739209858.6365201;-35.57807855764607
1739209858.6365297;-45.120503652039325
1739209858.636539;-38.13080360867914
1739209858.6365483;-45.120503652039325
1739209858.6365576;-45.120503652039325
1739209858.6365669;-45.120503652039325
1739209858.6365762;-38.13080360867914
1739209858.6365855;-45.120503652039325
1739209858.6365948;-45.120503652039325
1739209858.6366043;-38.13080360867914
1739209858.6366136;-38.13080360867914
1739209858.636623;-38.13080360867914
1739209858.6366322;-38.13080360867914
1739209858.6366415;-38.13080360867914
1739209858.6366508;-38.13080360867914
1739209858.63666;-38.13080360867914
1739209858.6366696;-35.57807855764607
1739209858.636679;-45.120503652039325
1739209858.6366882;-45.120503652039325
1739209858.6366975;-38.13080360867914
1739209858.6367068;-38.13080360867914
1739209858.6367161;-38.13080360867914
1739209858.6367254;-45.120503652039325
1739209858.636735;-38.13080360867914
1739209858.6367443;-45.120503652039325
1739209858.6367536;-30.49652367304973
1739209858.6367629;-32.816014438256545
1739209858.6367722;-45.120503652039325
1739209858.6367815;-45.120503652039325
1739209858.6367908;-32.816014438256545
1739209858.6368;-32.816014438256545
1739209858.6368096;-33.981070128970906
1739209858.636819;-38.13080360867914
1739209858.6368282;-45.120503652039325
1739209858.6368375;-45.120503652039325
1739209858.6368468;-38.13080360867914
1739209858.636856;-38.13080360867914
1739209858.6368654;-45.120503652039325
1739209858.636875;-45.120503652039325
1739209858.6368842;-35.57807855764607
1739209858.6368935;-38.13080360867914
1739209858.6369028;-35.57807855764607
1739209858.636912;-35.57807855764607
1739209858.6369214;-38.13080360867914
1739209858.6369307;-35.57807855764607
1739209858.63694;-38.13080360867914
1739209858.6369495;-35.57807855764607
1739209858.6369588;-38.13080360867914
1739209858.6369681;-35.57807855764607
1739209858.6369774;-45.120503652039325
1739209858.6369867;-45.120503652039325
1739209858.636996;-38.13080360867914
1739209858.6370053;-38.13080360867914
1739209858.6370149;-45.120503652039325
1739209858.6370242;-45.120503652039325
1739209858.6370335;-45.120503652039325
1739209858.6370428;-45.120503652039325
1739209858.637052;-30.49652367304973
1739209858.6370614;-35.57807855764607
1739209858.6370707;-45.120503652039325
1739209858.6370802;-45.120503652039325
1739209858.6370895;-32.816014438256545
1739209858.6370988;-31.141103565318893
1739209858.637108;-38.13080360867914
1739209858.6371174;-38.13080360867914
1739209858.6371267;-45.120503652039325
1739209858.637136;-45.120503652039325
1739209858.6371453;-45.120503652039325
1739209858.6371548;-38.13080360867914
1739209858.637164;-45.120503652039325
1739209858.6371734;-45.120503652039325
1739209858.6371827;-38.13080360867914
1739209858.637192;-45.120503652039325
1739209858.6372013;-45.120503652039325
1739209858.6372106;-45.120503652039325
1739209858.6372201;-45.120503652039325
1739209858.6372294;-38.13080360867914
1739209858.6372387;-35.57807855764607
1739209858.637248;-38.13080360867914
1739209858.6372573;-45.120503652039325
1739209858.6372666;-45.120503652039325
1739209858.637276;-35.57807855764607
1739209858.6372855;-30.49652367304973
1739209858.6372948;-45.120503652039325
1739209858.637304;-45.120503652039325
1739209858.6373134;-38.13080360867914
1739209858.6373227;-38.13080360867914
1739209858.637332;-38.13080360867914
1739209858.6373413;-38.13080360867914
1739209858.6373506;-45.120503652039325
1739209858.63736;-31.141103565318943
1739209858.6373694;-38.13080360867914
1739209858.6373787;-38.13080360867914
1739209858.637388;-45.120503652039325
1739209858.6373973;-45.120503652039325
1739209858.6374066;-45.120503652039325
1739209858.637416;-45.120503652039325
1739209858.6374254;-38.13080360867914
1739209858.6374347;-30.49652367304973
1739209858.637444;-38.13080360867914
1739209858.6374533;-45.120503652039325
1739209858.6374626;-45.120503652039325
1739209858.637472;-38.13080360867914
1739209858.6374812;-45.120503652039325
1739209858.6374907;-38.13080360867914
1739209858.6375;-45.120503652039325
1739209858.6375093;-38.13080360867914
1739209858.6375186;-33.981070128970906
1739209858.637528;-45.120503652039325
1739209858.6324093;-38.13080360867914
1739209858.6324124;-45.120503652039325
1739209858.6324153;-38.13080360867914
1739209858.6324184;-38.13080360867914
1739209858.6324215;-35.57807855764607
1739209858.6324246;-35.57807855764607
1739209858.6324277;-35.57807855764607
1739209858.6324306;-35.57807855764607
1739209858.6324337;-45.120503652039325
1739209858.6324368;-45.120503652039325
1739209858.6324399;-38.13080360867914
1739209858.632443;-38.13080360867914
1739209858.6324458;-38.13080360867914
1739209858.632449;-38.13080360867914
1739209858.632452;-27.267205301931607
1739209858.632455;-32.816014438256545
1739209858.6324582;-45.120503652039325
1739209858.632461;-31.141103565318893
1739209858.6324642;-45.120503652039325
1739209858.6324673;-45.120503652039325
1739209858.6324704;-38.13080360867914
1739209858.6324735;-33.981070128970906
1739209858.6324763;-29.438486411369354
1739209858.6324794;-45.120503652039325
1739209858.6324825;-33.981070128970906
1739209858.6324856;-38.13080360867914
1739209858.6324887;-38.13080360867914
1739209858.6324916;-38.13080360867914
1739209858.6324947;-38.13080360867914
1739209858.6324978;-38.13080360867914
1739209858.632501;-28.992665084841942
1739209858.632504;-45.120503652039325
1739209858.6325068;-45.120503652039325
1739209858.63251;-38.13080360867914
1739209858.632513;-45.120503652039325
1739209858.6325161;-45.120503652039325
1739209858.6325192;-45.120503652039325
1739209858.632522;-38.13080360867914
1739209858.6325252;-35.57807855764607
1739209858.6325283;-45.120503652039325
1739209858.6325314;-45.120503652039325
1739209858.6325345;-45.120503652039325
1739209858.6325374;-38.13080360867914
1739209858.6325405;-38.13080360867914
1739209858.6325436;-45.120503652039325
1739209858.6325467;-45.120503652039325
1739209858.6325498;-33.981070128970906
1739209858.6325526;-38.13080360867914
1739209858.6325557;-38.13080360867914
1739209858.6325588;-45.120503652039325
1739209858.632562;-38.13080360867914
1739209858.632565;-45.120503652039325
1739209858.632568;-45.120503652039325
1739209858.632571;-45.120503652039325
1739209858.632574;-45.120503652039325
1739209858.6325772;-45.120503652039325
1739209858.6325803;-33.981070128970906
1739209858.6325831;-38.13080360867914
1739209858.6325862;-38.13080360867914
1739209858.6325893;-45.120503652039325
1739209858.6325924;-45.120503652039325
1739209858.6325955;-45.120503652039325
1739209858.6325984;-45.120503652039325
1739209858.6326015;-45.120503652039325
1739209858.6326046;-45.120503652039325
1739209858.6326077;-38.13080360867914
1739209858.6326108;-38.13080360867914
1739209858.6326137;-38.13080360867914
1739209858.6326168;-35.57807855764607
1739209858.6326199;-35.57807855764607
1739209858.632623;-31.141103565318915
1739209858.632626;-38.13080360867914
1739209858.632629;-45.120503652039325
1739209858.632632;-38.13080360867914
1739209858.632635;-38.13080360867914
1739209858.6326382;-45.120503652039325
1739209858.6326413;-45.120503652039325
1739209858.6326442;-45.120503652039325
1739209858.6326473;-45.120503652039325
1739209858.6326504;-38.13080360867914
1739209858.6326535;-38.13080360867914
1739209858.6326566;-45.120503652039325
1739209858.6326594;-38.13080360867914
1739209858.6326625;-38.13080360867914
1739209858.6326656;-38.13080360867914
1739209858.6326687;-35.57807855764607
1739209858.6326718;-38.13080360867914
1739209858.6326747;-45.120503652039325
1739209858.6326778;-38.13080360867914
1739209858.632681;-32.816014438256545
1739209858.632684;-45.120503652039325
1739209858.632687;-45.120503652039325
1739209858.63269;-38.13080360867914
1739209858.632693;-38.13080360867914
1739209858.6326962;-38.13080360867914
1739209858.6326993;-45.120503652039325
1739209858.6327024;-45.120503652039325
1739209858.6327052;-45.120503652039325
1739209858.6327083;-38.13080360867914
1739209858.6327114;-38.13080360867914
1739209858.6327145;-45.120503652039325
1739209858.6327176;-45.120503652039325
1739209858.6327205;-32.816014438256545
1739209858.6327236;-30.49652367304973
1739209858.6327267;-38.13080360867914
1739209858.6327298;-45.120503652039325
1739209858.6327329;-35.57807855764607
1739209858.6327357;-35.57807855764607
1739209858.6327388;-38.13080360867914
1739209858.632742;-35.57807855764607
1739209858.632745;-38.13080360867914
1739209858.6327481;-38.13080360867914
1739209858.632751;-38.13080360867914
1739209858.632754;-35.57807855764607
1739209858.6327572;-45.120503652039325
1739209858.6327603;-45.120503652039325
1739209858.6327634;-45.120503652039325
1739209858.6327662;-38.13080360867914
1739209858.6327693;-45.120503652039325
1739209858.6327724;-38.13080360867914
1739209858.6327755;-45.120503652039325
1739209858.6327786;-45.120503652039325
1739209858.6327815;-32.816014438256545
1739209858.6327846;-35.57807855764607
1739209858.6327877;-45.120503652039325
1739209858.6327908;-38.13080360867914
1739209858.632794;-45.120503652039325
1739209858.6327968;-28.992665084841942
1739209858.6327999;-38.13080360867914
1739209858.632803;-38.13080360867914
1739209858.632806;-38.13080360867914
1739209858.6328092;-45.120503652039325
1739209858.632812;-45.120503652039325
1739209858.6328151;-38.13080360867914
1739209858.6328182;-38.13080360867914
1739209858.6328213;-31.14110356531892
1739209858.6328244;-45.120503652039325
1739209858.6328273;-45.120503652039325
1739209858.6328304;-38.13080360867914
1739209858.6328335;-45.120503652039325
1739209858.6328366;-45.120503652039325
1739209858.6328397;-45.120503652039325
1739209858.6328425;-45.120503652039325
1739209858.6328456;-31.141103565318915
1739209858.6328487;-38.13080360867914
1739209858.6328518;-45.120503652039325
1739209858.632855;-38.13080360867914
1739209858.6328578;-38.13080360867914
1739209858.632861;-38.13080360867914
1739209858.632864;-38.13080360867914
1739209858.632867;-45.120503652039325
1739209858.6328702;-45.120503652039325
1739209858.632873;-38.13080360867914
1739209858.6328762;-45.120503652039325
1739209858.6328793;-38.13080360867914
1739209858.6328824;-33.981070128970906
1739209858.6328855;-38.13080360867914
1739209858.6328883;-45.120503652039325
1739209858.6328914;-38.13080360867914
1739209858.6328945;-35.57807855764607
1739209858.6328976;-38.13080360867914
1739209858.6329007;-38.13080360867914
1739209858.6329036;-45.120503652039325
1739209858.6329067;-45.120503652039325
1739209858.6329098;-45.120503652039325
1739209858.6329129;-45.120503652039325
1739209858.632916;-38.13080360867914
1739209858.6329188;-31.141103565318915
1739209858.632922;-33.981070128970906
1739209858.632925;-45.120503652039325
1739209858.6329281;-38.13080360867914
1739209858.6329312;-33.981070128970906
1739209858.632934;-38.13080360867914
1739209858.6329372;-45.120503652039325
1739209858.6329403;-38.13080360867914
1739209858.6329434;-38.13080360867914
1739209858.6329465;-31.141103565318915
1739209858.6329494;-33.981070128970906
1739209858.6329525;-45.120503652039325
1739209858.6329556;-45.120503652039325
1739209858.6329587;-45.120503652039325
1739209858.6329618;-45.120503652039325
1739209858.6329646;-45.120503652039325
1739209858.6329677;-45.120503652039325
1739209858.6329708;-33.981070128970906
1739209858.632974;-38.13080360867914
1739209858.632977;-38.13080360867914
1739209858.6329799;-33.981070128970906
1739209858.632983;-45.120503652039325
1739209858.632986;-45.120503652039325
1739209858.6329892;-45.120503652039325
1739209858.6329923;-38.13080360867914
1739209858.6329951;-38.13080360867914
1739209858.6329982;-38.13080360867914
1739209858.6330013;-38.13080360867914
1739209858.6330044;-38.13080360867914
1739209858.6330075;-35.57807855764607
1739209858.6330104;-38.13080360867914
1739209858.6330135;-45.120503652039325
1739209858.6330166;-38.13080360867914
1739209858.6330197;-38.13080360867914
1739209858.6330228;-45.120503652039325
1739209858.6330256;-33.981070128970906
1739209858.6330287;-45.120503652039325
1739209858.6330318;-45.120503652039325
1739209858.633035;-45.120503652039325
1739209858.633038;-38.13080360867914
1739209858.633041;-45.120503652039325
1739209858.633044;-45.120503652039325
1739209858.633047;-45.120503652039325
1739209858.6330502;-45.120503652039325
1739209858.6330533;-38.13080360867914
1739209858.6330562;-45.120503652039325
1739209858.6375372;-33.981070128970906
1739209858.6375465;-38.13080360867914
1739209858.6375558;-33.981070128970906
1739209858.6375654;-33.981070128970906
1739209858.6375747;-45.120503652039325
1739209858.637584;-33.981070128970956
1739209858.6375933;-45.120503652039325
1739209858.6376026;-32.816014438256545
1739209858.6376119;-45.120503652039325
1739209858.6376212;-45.120503652039325
1739209858.6376307;-38.13080360867914
1739209858.63764;-38.13080360867914
1739209858.6376493;-45.120503652039325
1739209858.6376586;-27.267205301931607
1739209858.637668;-33.981070128970906
1739209858.6376772;-45.120503652039325
1739209858.6376865;-38.13080360867914
1739209858.6376958;-32.816014438256545
1739209858.6377053;-45.120503652039325
1739209858.6377146;-38.13080360867914
1739209858.637724;-38.13080360867914
1739209858.6377332;-38.13080360867914
1739209858.6377425;-45.120503652039325
1739209858.6377518;-32.816014438256545
1739209858.637761;-33.981070128970906
1739209858.6377707;-45.120503652039325
1739209858.63778;-35.57807855764607
1739209858.6377892;-35.57807855764607
1739209858.6377985;-38.13080360867914
1739209858.6378078;-28.992665084841942
1739209858.6378171;-33.981070128970906
1739209858.6378264;-38.13080360867914
1739209858.637836;-45.120503652039325
1739209858.6378453;-38.13080360867914
1739209858.6378546;-38.13080360867914
1739209858.6378639;-38.13080360867914
1739209858.6378732;-38.13080360867914
1739209858.6378825;-38.13080360867914
1739209858.6378918;-31.141103565318915
1739209858.637901;-38.13080360867914
1739209858.6379106;-45.120503652039325
1739209858.63792;-45.120503652039325
1739209858.6379292;-45.120503652039325
1739209858.6379385;-38.13080360867914
1739209858.6379478;-38.13080360867914
1739209858.637957;-38.13080360867914
1739209858.6379664;-38.13080360867914
1739209858.637976;-45.120503652039325
1739209858.6379852;-35.57807855764607
1739209858.6379945;-38.13080360867914
1739209858.6380038;-45.120503652039325
1739209858.6380131;-45.120503652039325
1739209858.6380224;-45.120503652039325
1739209858.6380317;-38.13080360867914
1739209858.6380413;-38.13080360867914
1739209858.6380506;-45.120503652039325
1739209858.6380599;-38.13080360867914
1739209858.6380692;-38.13080360867914
1739209858.6380785;-38.13080360867914
1739209858.6380877;-38.13080360867914
1739209858.638097;-45.120503652039325
1739209858.6381063;-38.13080360867914
1739209858.638116;-38.13080360867914
1739209858.6381252;-38.13080360867914
1739209858.6381345;-38.13080360867914
1739209858.6381438;-38.13080360867914
1739209858.638153;-38.13080360867914
1739209858.6381624;-33.981070128970906
1739209858.6381717;-45.120503652039325
1739209858.6381812;-45.120503652039325
1739209858.6381905;-38.13080360867914
1739209858.6381998;-38.13080360867914
1739209858.638209;-38.13080360867914
1739209858.6382184;-38.13080360867914
1739209858.6382277;-35.57807855764607
