CAN Message; 0x77:58a4906bccabd6b8
1739209724.2982967;-27.8777449560314
1739209724.2982986;-45.120503652039325
1739209724.2983003;-45.120503652039325
1739209724.298302;-35.57807855764607
1739209724.2983036;-31.141103565318893
1739209724.2983053;-38.13080360867914
1739209724.298307;-45.120503652039325
1739209724.2983088;-45.120503652039325
1739209724.2983105;-38.13080360867914
1739209724.2983122;-38.13080360867914
1739209724.2983139;-45.120503652039325
1739209724.2983155;-38.13080360867914
1739209724.2983172;-38.13080360867914
1739209724.298319;-45.120503652039325
1739209724.2983208;-35.57807855764607
1739209724.2983224;-45.120503652039325
1739209724.298324;-45.120503652039325
1739209724.2983258;-45.120503652039325
1739209724.2983274;-35.57807855764607
1739209724.2983294;-38.13080360867914
1739209724.298331;-45.120503652039325
1739209724.2983327;-38.13080360867914
1739209724.2983344;-45.120503652039325
1739209724.298336;-38.13080360867914
1739209724.2983377;-31.141103565318893
1739209724.2983396;-38.13080360867914
1739209724.2983413;-38.13080360867914
1739209724.298343;-38.13080360867914
1739209724.2983446;-32.816014438256545
1739209724.2983463;-45.120503652039325
1739209724.298348;-38.13080360867914
1739209724.2983499;-38.13080360867914
1739209724.2983515;-45.120503652039325
1739209724.2983532;-38.13080360867914
1739209724.2983549;-35.57807855764607
1739209724.2983565;-38.13080360867914
1739209724.2983582;-38.13080360867914
1739209724.29836;-45.120503652039325
1739209724.2983618;-45.120503652039325
1739209724.2983634;-45.120503652039325
1739209724.298365;-45.120503652039325
1739209724.2983668;-35.57807855764607
1739209724.2983685;-38.13080360867914
1739209724.2983704;-45.120503652039325
1739209724.298372;-38.13080360867914
1739209724.2983737;-35.57807855764607
1739209724.2983754;-45.120503652039325
1739209724.298377;-33.981070128970906
1739209724.2983787;-35.57807855764607
1739209724.2983806;-38.13080360867914
1739209724.2983823;-45.120503652039325
1739209724.298384;-45.120503652039325
1739209724.2983856;-38.13080360867914
1739209724.2983873;-45.120503652039325
1739209724.298389;-45.120503652039325
1739209724.2983909;-45.120503652039325
1739209724.2983925;-45.120503652039325
1739209724.2983942;-45.120503652039325
1739209724.2983959;-38.13080360867914
1739209724.2983975;-35.57807855764607
1739209724.2983992;-35.57807855764607
1739209724.298401;-38.13080360867914
1739209724.2984028;-45.120503652039325
1739209724.2984045;-38.13080360867914
1739209724.2984061;-35.57807855764607
1739209724.2984078;-38.13080360867914
1739209724.2984095;-38.13080360867914
1739209724.2984114;-45.120503652039325
1739209724.298413;-45.120503652039325
1739209724.2984147;-38.13080360867914
1739209724.2984164;-45.120503652039325
1739209724.298418;-45.120503652039325
1739209724.2984197;-45.120503652039325
1739209724.2984216;-38.13080360867914
1739209724.2984233;-45.120503652039325
1739209724.298425;-38.13080360867914
1739209724.2984266;-32.816014438256545
1739209724.2984283;-38.13080360867914
1739209724.29843;-45.120503652039325
1739209724.2984319;-38.13080360867914
1739209724.2984335;-38.13080360867914
1739209724.2984352;-33.981070128970906
1739209724.2984369;-35.57807855764607
1739209724.2984385;-38.13080360867914
1739209724.2984402;-38.13080360867914
1739209724.2984421;-33.981070128970906
1739209724.2984438;-45.120503652039325
1739209724.2984455;-38.13080360867914
1739209724.2984471;-45.120503652039325
1739209724.2984488;-38.13080360867914
1739209724.2984505;-38.13080360867914
1739209724.2984524;-33.981070128970906
1739209724.298454;-38.13080360867914
1739209724.2984557;-33.981070128970906
1739209724.2984574;-38.13080360867914
1739209724.298459;-38.13080360867914
1739209724.2984607;-45.120503652039325
1739209724.2984626;-38.13080360867914
1739209724.2984643;-38.13080360867914
1739209724.298466;-45.120503652039325
1739209724.2984676;-38.13080360867914
1739209724.2984693;-38.13080360867914
1739209724.298471;-45.120503652039325
1739209724.298473;-38.13080360867914
1739209724.2984746;-38.13080360867914
1739209724.2984762;-31.141103565318915
1739209724.298478;-38.13080360867914
1739209724.2984796;-45.120503652039325
1739209724.2984812;-45.120503652039325
1739209724.2984831;-45.120503652039325
1739209724.2984848;-45.120503652039325
1739209724.2984865;-38.13080360867914
1739209724.2984881;-38.13080360867914
1739209724.2984898;-30.49652367304973
1739209724.2984915;-38.13080360867914
1739209724.2984934;-45.120503652039325
1739209724.298495;-38.13080360867914
1739209724.2984967;-45.120503652039325
1739209724.2984984;-45.120503652039325
1739209724.2985;-45.120503652039325
1739209724.2985017;-38.13080360867914
1739209724.2985036;-38.13080360867914
1739209724.2985053;-45.120503652039325
1739209724.298507;-38.13080360867914
1739209724.2985086;-38.13080360867914
1739209724.2985103;-38.13080360867914
1739209724.298512;-45.120503652039325
1739209724.298514;-45.120503652039325
1739209724.2985156;-35.57807855764607
1739209724.2985172;-33.981070128970906
1739209724.298519;-45.120503652039325
1739209724.2985206;-38.13080360867914
1739209724.2985222;-35.57807855764607
1739209724.2985241;-33.981070128970906
1739209724.2985258;-45.120503652039325
1739209724.2985275;-45.120503652039325
1739209724.2985291;-38.13080360867914
1739209724.2985308;-31.141103565318915
1739209724.2985325;-45.120503652039325
1739209724.2985344;-38.13080360867914
1739209724.298536;-32.816014438256545
1739209724.2985377;-38.13080360867914
1739209724.2985394;-45.120503652039325
1739209724.298541;-38.13080360867914
1739209724.2985427;-38.13080360867914
1739209724.2985446;-29.438486411369347
1739209724.2985463;-38.13080360867914
1739209724.298548;-38.13080360867914
1739209724.2985497;-45.120503652039325
1739209724.2985513;-33.981070128970906
1739209724.298553;-38.13080360867914
1739209724.298555;-45.120503652039325
1739209724.2985566;-33.981070128970906
1739209724.2985582;-38.13080360867914
1739209724.29856;-45.120503652039325
1739209724.2985616;-45.120503652039325
1739209724.2985632;-38.13080360867914
1739209724.2985651;-45.120503652039325
1739209724.2985668;-45.120503652039325
1739209724.2985685;-45.120503652039325
1739209724.2985702;-45.120503652039325
1739209724.2985718;-33.981070128970906
1739209724.2985735;-45.120503652039325
1739209724.2985754;-45.120503652039325
1739209724.298577;-45.120503652039325
1739209724.2985787;-45.120503652039325
1739209724.2985804;-45.120503652039325
1739209724.298582;-38.13080360867914
1739209724.2985837;-45.120503652039325
1739209724.2985857;-38.13080360867914
1739209724.2985873;-38.13080360867914
1739209724.298589;-35.57807855764607
1739209724.2985907;-38.13080360867914
1739209724.2985923;-38.13080360867914
1739209724.298594;-35.57807855764607
1739209724.298596;-38.13080360867914
1739209724.2985976;-45.120503652039325
1739209724.2985992;-38.13080360867914
1739209724.298601;-38.13080360867914
1739209724.2986026;-38.13080360867914
1739209724.2986042;-45.120503652039325
1739209724.298606;-45.120503652039325
1739209724.2986078;-33.981070128970906
1739209724.2986095;-38.13080360867914
1739209724.2986112;-38.13080360867914
1739209724.2986128;-45.120503652039325
1739209724.2986145;-45.120503652039325
1739209724.2986162;-45.120503652039325
1739209724.298618;-45.120503652039325
1739209724.2986197;-38.13080360867914
1739209724.2986214;-45.120503652039325
1739209724.298623;-45.120503652039325
1739209724.2986248;-38.13080360867914
1739209724.2986264;-38.13080360867914
1739209724.2986283;-31.141103565318893
1739209724.29863;-33.981070128970906
1739209724.2986317;-38.13080360867914
1739209724.2986333;-45.120503652039325
1739209724.298635;-33.981070128970906
1739209724.2986367;-45.120503652039325
1739209724.2986386;-38.13080360867914
1739209724.2986403;-38.13080360867914
1739209724.298642;-45.120503652039325
1739209724.2986436;-45.120503652039325
1739209724.2986453;-38.13080360867914
1739209724.298647;-38.13080360867914
1739209724.2986488;-45.120503652039325
1739209724.2986505;-38.13080360867914
1739209724.2986522;-35.57807855764607
1739209724.2986538;-38.13080360867914
1739209724.2986555;-45.120503652039325
1739209724.2986572;-38.13080360867914
1739209724.298659;-35.57807855764607
1739209724.2986608;-38.13080360867914
1739209724.2986624;-38.13080360867914
1739209724.298664;-45.120503652039325
1739209724.2986658;-38.13080360867914
1739209724.2986674;-38.13080360867914
1739209724.2986693;-32.816014438256545
1739209724.298671;-38.13080360867914
1739209724.2986727;-38.13080360867914
1739209724.2986743;-33.981070128970906
1739209724.298676;-45.120503652039325
1739209724.2986777;-38.13080360867914
1739209724.2986796;-38.13080360867914
1739209724.2986813;-38.13080360867914
1739209724.298683;-38.13080360867914
1739209724.2986846;-45.120503652039325
1739209724.2986863;-32.816014438256545
1739209724.298688;-38.13080360867914
1739209724.2986898;-45.120503652039325
1739209724.2986915;-45.120503652039325
1739209724.2986932;-32.816014438256545
1739209724.2986948;-38.13080360867914
1739209724.2986965;-32.816014438256545
1739209724.2986982;-38.13080360867914
1739209724.2987;-38.13080360867914
1739209724.2987018;-35.57807855764607
1739209724.2987034;-35.57807855764607
1739209724.298705;-38.13080360867914
1739209724.2987068;-45.120503652039325
1739209724.2987084;-45.120503652039325
1739209724.2987103;-31.141103565318915
1739209724.298712;-33.981070128970906
1739209724.2987137;-45.120503652039325
1739209724.2987154;-38.13080360867914
1739209724.298717;-35.57807855764607
1739209724.2987187;-45.120503652039325
1739209724.2987206;-45.120503652039325
1739209724.2987223;-32.816014438256545
1739209724.298724;-33.981070128970956
1739209724.2987256;-45.120503652039325
1739209724.2987273;-45.120503652039325
1739209724.298729;-38.13080360867914
1739209724.2987309;-45.120503652039325
1739209724.2987325;-38.13080360867914
1739209724.2987342;-45.120503652039325
1739209724.2987359;-45.120503652039325
1739209724.2987375;-33.981070128970906
1739209724.2987392;-31.141103565318915
1739209724.298741;-45.120503652039325
1739209724.2987428;-38.13080360867914
1739209724.2987444;-38.13080360867914
1739209724.298746;-38.13080360867914
1739209724.2987478;-45.120503652039325
1739209724.2987494;-45.120503652039325
1739209724.2987514;-35.57807855764607
1739209724.298753;-45.120503652039325
1739209724.2987547;-45.120503652039325
1739209724.2987564;-45.120503652039325
1739209724.298758;-35.57807855764607
1739209724.2987597;-38.13080360867914
1739209724.2987616;-45.120503652039325
1739209724.2987633;-38.13080360867914
1739209724.298765;-45.120503652039325
1739209724.2987666;-45.120503652039325
1739209724.2987683;-45.120503652039325
1739209724.29877;-38.13080360867914
1739209724.2987719;-38.13080360867914
1739209724.2987735;-45.120503652039325
1739209724.2987752;-38.13080360867914
1739209724.2987769;-38.13080360867914
1739209724.2987785;-33.981070128970906
1739209724.2987802;-35.57807855764607
1739209724.298782;-38.13080360867914
1739209724.2987838;-38.13080360867914
1739209724.2987854;-38.13080360867914
1739209724.298787;-33.981070128970906
1739209724.2987888;-35.57807855764607
1739209724.2987905;-38.13080360867914
1739209724.2987924;-45.120503652039325
1739209724.298794;-38.13080360867914
1739209724.2987957;-35.57807855764607
1739209724.2987974;-45.120503652039325
1739209724.298799;-45.120503652039325
1739209724.2988007;-45.120503652039325
1739209724.2988026;-38.13080360867914
1739209724.2988043;-45.120503652039325
1739209724.298806;-45.120503652039325
1739209724.2988076;-45.120503652039325
1739209724.2988093;-45.120503652039325
1739209724.298811;-38.13080360867914
1739209724.2988129;-45.120503652039325
1739209724.2988145;-45.120503652039325
1739209724.2988162;-45.120503652039325
1739209724.2988179;-45.120503652039325
1739209724.2988195;-45.120503652039325
1739209724.2988212;-33.981070128970906
1739209724.298823;-38.13080360867914
1739209724.2988248;-38.13080360867914
1739209724.2988265;-45.120503652039325
1739209724.2988281;-38.13080360867914
1739209724.2988298;-38.13080360867914
1739209724.2988315;-45.120503652039325
1739209724.2988334;-45.120503652039325
1739209724.298835;-45.120503652039325
1739209724.2988367;-45.120503652039325
1739209724.2988384;-38.13080360867914
1739209724.29884;-38.13080360867914
1739209724.2988417;-38.13080360867914
1739209724.2988436;-38.13080360867914
1739209724.2988453;-38.13080360867914
1739209724.298847;-35.57807855764607
1739209724.2988486;-38.13080360867914
1739209724.2988503;-45.120503652039325
1739209724.298852;-38.13080360867914
1739209724.2988539;-35.57807855764607
1739209724.2988555;-38.13080360867914
1739209724.2988572;-38.13080360867914
1739209724.298859;-38.13080360867914
1739209724.2988605;-38.13080360867914
1739209724.2988622;-30.49652367304973
1739209724.2988641;-33.981070128970906
1739209724.2988658;-38.13080360867914
1739209724.2988675;-32.816014438256545
1739209724.2988691;-38.13080360867914
1739209724.2988708;-45.120503652039325
1739209724.2988725;-45.120503652039325
1739209724.2988744;-38.13080360867914
1739209724.298876;-45.120503652039325
1739209724.2988777;-33.981070128970906
1739209724.2988794;-38.13080360867914
1739209724.298881;-45.120503652039325
1739209724.2988827;-38.13080360867914
1739209724.2988846;-45.120503652039325
1739209724.2988863;-45.120503652039325
1739209724.298888;-45.120503652039325
1739209724.2988896;-28.992665084841942
1739209724.2988913;-30.49652367304973
1739209724.298893;-38.13080360867914
1739209724.298895;-45.120503652039325
1739209724.2988966;-33.981070128970906
1739209724.2988982;-38.13080360867914
1739209724.2989;-45.120503652039325
1739209724.2989016;-38.13080360867914
1739209724.2989032;-45.120503652039325
1739209724.2989051;-45.120503652039325
1739209724.2989068;-45.120503652039325
1739209724.2989085;-45.120503652039325
1739209724.2989101;-38.13080360867914
1739209724.2989118;-45.120503652039325
1739209724.2989135;-45.120503652039325
1739209724.2989154;-35.57807855764607
1739209724.298917;-38.13080360867914
1739209724.2989187;-38.13080360867914
1739209724.2989204;-45.120503652039325
1739209724.298922;-32.816014438256545
1739209724.2989237;-45.120503652039325
1739209724.2989256;-45.120503652039325
1739209724.2989273;-38.13080360867914
1739209724.298929;-45.120503652039325
1739209724.2989306;-33.981070128970906
1739209724.2989323;-29.438486411369333
1739209724.298934;-45.120503652039325
1739209724.298936;-38.13080360867914
1739209724.2989376;-32.816014438256545
1739209724.2989392;-38.13080360867914
1739209724.298941;-45.120503652039325
1739209724.2989426;-45.120503652039325
1739209724.2989442;-45.120503652039325
1739209724.2989461;-38.13080360867914
1739209724.2989478;-45.120503652039325
1739209724.2989495;-45.120503652039325
1739209724.2989511;-45.120503652039325
1739209724.2989528;-38.13080360867914
1739209724.2989545;-45.120503652039325
1739209724.2989564;-38.13080360867914
1739209724.298958;-35.57807855764607
1739209724.2989597;-35.57807855764607
1739209724.2989614;-35.57807855764607
1739209724.298963;-38.13080360867914
1739209724.2989647;-45.120503652039325
1739209724.2989666;-45.120503652039325
1739209724.2989683;-38.13080360867914
1739209724.29897;-38.13080360867914
1739209724.2989717;-45.120503652039325
1739209724.2989733;-45.120503652039325
1739209724.298975;-45.120503652039325
1739209724.298977;-45.120503652039325
1739209724.2989786;-38.13080360867914
1739209724.2989802;-38.13080360867914
1739209724.298982;-38.13080360867914
1739209724.2989836;-45.120503652039325
1739209724.2989852;-45.120503652039325
1739209724.2989872;-45.120503652039325
1739209724.2989888;-45.120503652039325
1739209724.2989905;-35.57807855764607
1739209724.2989922;-45.120503652039325
1739209724.2989938;-45.120503652039325
1739209724.2989955;-35.57807855764607
1739209724.2989974;-38.13080360867914
1739209724.298999;-38.13080360867914
1739209724.2990007;-33.981070128970906
1739209724.2990024;-45.120503652039325
1739209724.299004;-45.120503652039325
1739209724.2990057;-45.120503652039325
1739209724.2990077;-38.13080360867914
1739209724.2990093;-38.13080360867914
1739209724.299011;-45.120503652039325
1739209724.2990127;-45.120503652039325
1739209724.2990143;-45.120503652039325
1739209724.299016;-45.120503652039325
1739209724.299018;-38.13080360867914
1739209724.2990196;-45.120503652039325
1739209724.2990212;-38.13080360867914
1739209724.299023;-38.13080360867914
1739209724.2990246;-32.816014438256545
1739209724.2990263;-33.981070128970906
1739209724.2990282;-45.120503652039325
1739209724.2990298;-35.57807855764607
1739209724.2990315;-38.13080360867914
1739209724.2990332;-45.120503652039325
1739209724.2990348;-45.120503652039325
1739209724.2990365;-38.13080360867914
1739209724.2990384;-45.120503652039325
1739209724.29904;-45.120503652039325
1739209724.2990417;-38.13080360867914
1739209724.2990434;-38.13080360867914
1739209724.3011165;-33.981070128970906
1739209724.301119;-45.120503652039325
1739209724.3011215;-45.120503652039325
1739209724.301124;-38.13080360867914
1739209724.3011265;-38.13080360867914
1739209724.301129;-38.13080360867914
1739209724.3011315;-45.120503652039325
1739209724.301134;-45.120503652039325
1739209724.3011365;-45.120503652039325
1739209724.301139;-45.120503652039325
1739209724.3011415;-45.120503652039325
1739209724.3011441;-38.13080360867914
1739209724.3011465;-45.120503652039325
1739209724.3011491;-45.120503652039325
1739209724.3011515;-45.120503652039325
1739209724.3011541;-35.57807855764607
1739209724.3011565;-38.13080360867914
1739209724.3011591;-38.13080360867914
1739209724.3011615;-27.8777449560314
1739209724.3011642;-45.120503652039325
1739209724.3011665;-35.57807855764607
1739209724.3011692;-38.13080360867914
1739209724.3011715;-35.57807855764607
1739209724.3011742;-38.13080360867914
1739209724.3011765;-45.120503652039325
1739209724.3011792;-45.120503652039325
1739209724.3011816;-45.120503652039325
1739209724.3011842;-45.120503652039325
1739209724.3011866;-38.13080360867914
1739209724.3011892;-38.13080360867914
1739209724.3011916;-45.120503652039325
1739209724.3011942;-33.981070128970906
1739209724.3011966;-45.120503652039325
1739209724.301199;-38.13080360867914
1739209724.3012016;-35.57807855764607
1739209724.301204;-45.120503652039325
1739209724.3012066;-38.13080360867914
1739209724.301209;-38.13080360867914
1739209724.3012116;-45.120503652039325
1739209724.301214;-38.13080360867914
1739209724.3012166;-45.120503652039325
1739209724.301219;-35.57807855764607
1739209724.3012216;-28.21854285175415
1739209724.301224;-38.13080360867914
1739209724.3012266;-45.120503652039325
1739209724.301229;-38.13080360867914
1739209724.3012316;-35.57807855764607
1739209724.301234;-45.120503652039325
1739209724.3012366;-45.120503652039325
1739209724.301239;-45.120503652039325
1739209724.3012416;-45.120503652039325
1739209724.301244;-45.120503652039325
1739209724.3012466;-45.120503652039325
1739209724.301249;-38.13080360867914
1739209724.3012516;-35.57807855764607
1739209724.301254;-38.13080360867914
1739209724.3012567;-45.120503652039325
1739209724.301259;-38.13080360867914
1739209724.3012617;-35.57807855764607
1739209724.301264;-38.13080360867914
1739209724.3012667;-45.120503652039325
1739209724.301269;-38.13080360867914
1739209724.3012717;-45.120503652039325
1739209724.301274;-38.13080360867914
1739209724.3012764;-45.120503652039325
1739209724.301279;-45.120503652039325
1739209724.3012815;-32.816014438256545
1739209724.301284;-38.13080360867914
1739209724.3012865;-38.13080360867914
1739209724.301289;-33.981070128970906
1739209724.3012915;-38.13080360867914
1739209724.301294;-38.13080360867914
1739209724.3012965;-35.57807855764607
1739209724.301299;-38.13080360867914
1739209724.3013015;-45.120503652039325
1739209724.301304;-45.120503652039325
1739209724.3013065;-45.120503652039325
1739209724.301309;-45.120503652039325
1739209724.3013115;-45.120503652039325
1739209724.301314;-38.13080360867914
1739209724.3013165;-38.13080360867914
1739209724.3013191;-45.120503652039325
1739209724.3013215;-32.816014438256545
1739209724.3013241;-38.13080360867914
1739209724.3013265;-45.120503652039325
1739209724.3013291;-38.13080360867914
1739209724.3013315;-45.120503652039325
1739209724.3013341;-45.120503652039325
1739209724.3013365;-45.120503652039325
1739209724.3013391;-45.120503652039325
1739209724.3013415;-38.13080360867914
1739209724.3013442;-38.13080360867914
1739209724.3013465;-45.120503652039325
1739209724.3013492;-45.120503652039325
1739209724.3013515;-38.13080360867914
1739209724.301354;-38.13080360867914
1739209724.3013566;-45.120503652039325
1739209724.301359;-38.13080360867914
1739209724.3013616;-35.57807855764607
1739209724.301364;-33.981070128970906
1739209724.3013666;-38.13080360867914
1739209724.301369;-33.981070128970906
1739209724.3013716;-35.57807855764607
1739209724.301374;-33.981070128970906
1739209724.3013766;-45.120503652039325
1739209724.301379;-38.13080360867914
1739209724.3013816;-45.120503652039325
1739209724.301384;-38.13080360867914
1739209724.3013866;-45.120503652039325
1739209724.301389;-45.120503652039325
1739209724.3013916;-38.13080360867914
1739209724.301394;-38.13080360867914
1739209724.3013966;-45.120503652039325
1739209724.301399;-38.13080360867914
1739209724.3014016;-35.57807855764607
1739209724.301404;-45.120503652039325
1739209724.3014066;-45.120503652039325
1739209724.301409;-45.120503652039325
1739209724.3014116;-38.13080360867914
1739209724.301414;-33.981070128970906
1739209724.3014166;-45.120503652039325
1739209724.301419;-38.13080360867914
1739209724.3014216;-35.57807855764607
1739209724.301424;-38.13080360867914
1739209724.3014266;-45.120503652039325
1739209724.301429;-35.57807855764607
1739209724.3014317;-38.13080360867914
1739209724.301434;-45.120503652039325
1739209724.3014364;-38.13080360867914
1739209724.301439;-45.120503652039325
1739209724.3014414;-45.120503652039325
1739209724.301444;-31.141103565318915
1739209724.3014464;-45.120503652039325
1739209724.301449;-38.13080360867914
1739209724.3014514;-35.57807855764607
1739209724.301454;-33.981070128970906
1739209724.3014565;-45.120503652039325
1739209724.301459;-38.13080360867914
1739209724.3014615;-35.57807855764607
1739209724.301464;-31.14110356531892
1739209724.3014665;-38.13080360867914
1739209724.301469;-33.981070128970906
1739209724.3014715;-38.13080360867914
1739209724.301474;-38.13080360867914
1739209724.3014765;-45.120503652039325
1739209724.301479;-38.13080360867914
1739209724.3014815;-38.13080360867914
1739209724.301484;-31.141103565318915
1739209724.3014865;-38.13080360867914
1739209724.301489;-38.13080360867914
1739209724.3014915;-38.13080360867914
1739209724.3014941;-38.13080360867914
1739209724.3014965;-45.120503652039325
1739209724.3014991;-38.13080360867914
1739209724.3015015;-35.57807855764607
1739209724.3015041;-38.13080360867914
1739209724.3015065;-45.120503652039325
1739209724.3015091;-33.981070128970906
1739209724.3015115;-35.57807855764607
1739209724.3015141;-38.13080360867914
1739209724.3015165;-45.120503652039325
1739209724.301519;-38.13080360867914
1739209724.3015215;-32.816014438256545
1739209724.301524;-35.57807855764607
1739209724.3015265;-45.120503652039325
1739209724.301529;-45.120503652039325
1739209724.3015316;-38.13080360867914
1739209724.301534;-38.13080360867914
1739209724.3015366;-45.120503652039325
1739209724.301539;-38.13080360867914
1739209724.3015416;-45.120503652039325
1739209724.301544;-28.992665084841942
1739209724.3015466;-28.992665084841942
1739209724.301549;-45.120503652039325
1739209724.3015516;-35.57807855764607
1739209724.301554;-31.141103565318915
1739209724.3015566;-45.120503652039325
1739209724.301559;-45.120503652039325
1739209724.3015616;-38.13080360867914
1739209724.301564;-45.120503652039325
1739209724.3015666;-45.120503652039325
1739209724.301569;-45.120503652039325
1739209724.3015716;-38.13080360867914
1739209724.301574;-38.13080360867914
1739209724.3015766;-38.13080360867914
1739209724.301579;-38.13080360867914
1739209724.3015816;-38.13080360867914
1739209724.301584;-38.13080360867914
1739209724.3015866;-35.57807855764607
1739209724.301589;-38.13080360867914
1739209724.3015916;-45.120503652039325
1739209724.301594;-45.120503652039325
1739209724.3015964;-38.13080360867914
1739209724.301599;-45.120503652039325
1739209724.3016014;-45.120503652039325
1739209724.301604;-38.13080360867914
1739209724.3016064;-35.57807855764607
1739209724.301609;-38.13080360867914
1739209724.3016114;-45.120503652039325
1739209724.301614;-33.981070128970906
1739209724.3016164;-38.13080360867914
1739209724.301619;-38.13080360867914
1739209724.3016214;-38.13080360867914
1739209724.301624;-38.13080360867914
1739209724.3016264;-38.13080360867914
1739209724.301629;-38.13080360867914
1739209724.3016315;-45.120503652039325
1739209724.301634;-45.120503652039325
1739209724.3016365;-32.816014438256545
1739209724.301639;-45.120503652039325
1739209724.3016415;-45.120503652039325
1739209724.301644;-38.13080360867914
1739209724.3016465;-35.57807855764607
1739209724.301649;-35.57807855764607
1739209724.3016515;-45.120503652039325
1739209724.2990453;-38.13080360867914
1739209724.2990475;-45.120503652039325
1739209724.2990494;-35.57807855764607
1739209724.2990515;-38.13080360867914
1739209724.2990534;-45.120503652039325
1739209724.2990556;-38.13080360867914
1739209724.2990575;-38.13080360867914
1739209724.2990596;-33.981070128970906
1739209724.2990615;-45.120503652039325
1739209724.2990637;-45.120503652039325
1739209724.2990656;-38.13080360867914
1739209724.2990677;-38.13080360867914
1739209724.2990696;-38.13080360867914
1739209724.2990718;-45.120503652039325
1739209724.2990737;-38.13080360867914
1739209724.2990758;-38.13080360867914
1739209724.2990777;-45.120503652039325
1739209724.29908;-45.120503652039325
1739209724.2990818;-45.120503652039325
1739209724.299084;-45.120503652039325
1739209724.2990859;-45.120503652039325
1739209724.299088;-45.120503652039325
1739209724.29909;-45.120503652039325
1739209724.299092;-33.981070128970906
1739209724.299094;-45.120503652039325
1739209724.299096;-45.120503652039325
1739209724.299098;-38.13080360867914
1739209724.2991;-45.120503652039325
1739209724.299102;-45.120503652039325
1739209724.299104;-38.13080360867914
1739209724.2991061;-33.981070128970906
1739209724.299108;-28.992665084841942
1739209724.2991102;-45.120503652039325
1739209724.299112;-45.120503652039325
1739209724.2991142;-38.13080360867914
1739209724.2991161;-38.13080360867914
1739209724.2991183;-45.120503652039325
1739209724.2991202;-45.120503652039325
1739209724.2991223;-38.13080360867914
1739209724.2991242;-33.981070128970906
1739209724.2991264;-45.120503652039325
1739209724.2991283;-45.120503652039325
1739209724.2991304;-45.120503652039325
1739209724.2991323;-38.13080360867914
1739209724.2991345;-45.120503652039325
1739209724.2991364;-38.13080360867914
1739209724.2991385;-35.57807855764607
1739209724.2991405;-38.13080360867914
1739209724.2991426;-45.120503652039325
1739209724.2991445;-45.120503652039325
1739209724.2991467;-38.13080360867914
1739209724.2991486;-38.13080360867914
1739209724.2991507;-45.120503652039325
1739209724.2991526;-38.13080360867914
1739209724.2991545;-35.57807855764607
1739209724.2991567;-30.49652367304973
1739209724.2991586;-45.120503652039325
1739209724.2991607;-38.13080360867914
1739209724.2991626;-35.57807855764607
1739209724.2991648;-33.981070128970906
1739209724.2991667;-45.120503652039325
1739209724.2991688;-38.13080360867914
1739209724.2991707;-32.816014438256545
1739209724.2991729;-27.267205301931607
1739209724.2991748;-38.13080360867914
1739209724.299177;-38.13080360867914
1739209724.2991788;-32.816014438256545
1739209724.299181;-38.13080360867914
1739209724.299183;-45.120503652039325
1739209724.299185;-38.13080360867914
1739209724.299187;-32.816014438256545
1739209724.299189;-32.816014438256545
1739209724.299191;-45.120503652039325
1739209724.2991931;-35.57807855764607
1739209724.299195;-45.120503652039325
1739209724.2991972;-45.120503652039325
1739209724.299199;-45.120503652039325
1739209724.2992013;-45.120503652039325
1739209724.2992032;-45.120503652039325
1739209724.2992053;-45.120503652039325
1739209724.2992072;-38.13080360867914
1739209724.299209;-45.120503652039325
1739209724.2992113;-38.13080360867914
1739209724.2992132;-38.13080360867914
1739209724.2992153;-38.13080360867914
1739209724.2992172;-38.13080360867914
1739209724.2992194;-45.120503652039325
1739209724.2992213;-38.13080360867914
1739209724.2992234;-38.13080360867914
1739209724.2992253;-38.13080360867914
1739209724.2992275;-45.120503652039325
1739209724.2992294;-45.120503652039325
1739209724.2992315;-45.120503652039325
1739209724.2992334;-45.120503652039325
1739209724.2992356;-45.120503652039325
1739209724.2992375;-38.13080360867914
1739209724.2992396;-38.13080360867914
1739209724.2992415;-38.13080360867914
1739209724.2992437;-35.57807855764607
1739209724.2992456;-38.13080360867914
1739209724.2992477;-32.816014438256545
1739209724.2992496;-38.13080360867914
1739209724.2992518;-45.120503652039325
1739209724.2992537;-33.981070128970906
1739209724.2992558;-32.816014438256545
1739209724.2992578;-45.120503652039325
1739209724.29926;-38.13080360867914
1739209724.2992618;-35.57807855764607
1739209724.2992637;-45.120503652039325
1739209724.2992659;-38.13080360867914
1739209724.2992678;-45.120503652039325
1739209724.29927;-38.13080360867914
1739209724.2992718;-45.120503652039325
1739209724.299274;-38.13080360867914
1739209724.2992759;-38.13080360867914
1739209724.299278;-45.120503652039325
1739209724.29928;-38.13080360867914
1739209724.299282;-45.120503652039325
1739209724.299284;-45.120503652039325
1739209724.2992861;-38.13080360867914
1739209724.299288;-35.57807855764607
1739209724.2992902;-38.13080360867914
1739209724.299292;-45.120503652039325
1739209724.2992942;-45.120503652039325
1739209724.2992961;-45.120503652039325
1739209724.2992983;-45.120503652039325
1739209724.2993002;-38.13080360867914
1739209724.2993023;-33.981070128970906
1739209724.2993042;-45.120503652039325
1739209724.2993064;-38.13080360867914
1739209724.2993083;-35.57807855764607
1739209724.2993104;-38.13080360867914
1739209724.2993124;-38.13080360867914
1739209724.2993145;-38.13080360867914
1739209724.2993164;-45.120503652039325
