CAN Message; 0x39:0029fdb7ab7e11fe
1739209888.951667;-45.120503652039325
1739209888.9516678;-33.981070128970906
1739209888.9516683;-45.120503652039325
1739209888.9516687;-45.120503652039325
1739209888.9516695;-38.13080360867914
1739209888.95167;-45.120503652039325
1739209888.9516704;-45.120503652039325
1739209888.951671;-45.120503652039325
1739209888.9516716;-45.120503652039325
1739209888.951672;-45.120503652039325
1739209888.9516726;-38.13080360867914
1739209888.951673;-38.13080360867914
1739209888.9516737;-45.120503652039325
1739209888.9516742;-38.13080360867914
1739209888.9516747;-45.120503652039325
1739209888.9516752;-45.120503652039325
1739209888.951676;-38.13080360867914
1739209888.9516764;-45.120503652039325
1739209888.9516768;-45.120503652039325
1739209888.9516776;-33.981070128970906
1739209888.951678;-45.120503652039325
1739209888.9516785;-45.120503652039325
1739209888.951679;-38.13080360867914
1739209888.9516797;-32.816014438256545
1739209888.9516802;-38.13080360867914
1739209888.9516807;-45.120503652039325
1739209888.9516811;-45.120503652039325
1739209888.9516819;-45.120503652039325
1739209888.9516823;-45.120503652039325
1739209888.9516828;-45.120503652039325
1739209888.9516833;-38.13080360867914
1739209888.951684;-38.13080360867914
1739209888.9516845;-38.13080360867914
1739209888.951685;-45.120503652039325
1739209888.9516857;-35.57807855764607
1739209888.9516861;-35.57807855764607
1739209888.9516866;-38.13080360867914
1739209888.951687;-38.13080360867914
1739209888.9516878;-35.57807855764607
1739209888.9516883;-38.13080360867914
1739209888.9516888;-45.120503652039325
1739209888.9516892;-45.120503652039325
1739209888.95169;-38.13080360867914
1739209888.9516904;-35.57807855764607
1739209888.951691;-38.13080360867914
1739209888.9516914;-38.13080360867914
1739209888.951692;-38.13080360867914
1739209888.9516926;-38.13080360867914
1739209888.951693;-45.120503652039325
1739209888.9516938;-45.120503652039325
1739209888.9516943;-45.120503652039325
1739209888.9516947;-31.141103565318915
1739209888.9516952;-45.120503652039325
1739209888.951696;-45.120503652039325
1739209888.9516964;-38.13080360867914
1739209888.9516969;-38.13080360867914
1739209888.9516973;-45.120503652039325
1739209888.951698;-45.120503652039325
1739209888.9516985;-35.57807855764607
1739209888.951699;-35.57807855764607
1739209888.9516997;-38.13080360867914
1739209888.9517002;-45.120503652039325
1739209888.9517007;-38.13080360867914
1739209888.9517012;-35.57807855764607
1739209888.9517019;-38.13080360867914
1739209888.9517024;-38.13080360867914
1739209888.9517028;-38.13080360867914
1739209888.9517033;-38.13080360867914
1739209888.951704;-38.13080360867914
1739209888.9517045;-45.120503652039325
1739209888.951705;-45.120503652039325
1739209888.9517055;-45.120503652039325
1739209888.9517062;-33.981070128970906
1739209888.9517066;-38.13080360867914
1739209888.9517071;-45.120503652039325
1739209888.9517078;-38.13080360867914
1739209888.9517083;-38.13080360867914
1739209888.9517088;-45.120503652039325
1739209888.9517093;-45.120503652039325
1739209888.95171;-38.13080360867914
1739209888.9517105;-35.57807855764607
1739209888.951711;-38.13080360867914
1739209888.9517114;-38.13080360867914
1739209888.9517121;-35.57807855764607
1739209888.9517126;-38.13080360867914
1739209888.951713;-38.13080360867914
1739209888.9517136;-45.120503652039325
1739209888.9517143;-38.13080360867914
1739209888.9517148;-38.13080360867914
1739209888.9517152;-45.120503652039325
1739209888.951716;-45.120503652039325
1739209888.9517164;-38.13080360867914
1739209888.951717;-45.120503652039325
1739209888.9517174;-38.13080360867914
1739209888.951718;-38.13080360867914
1739209888.9517186;-33.981070128970906
1739209888.951719;-33.981070128970906
1739209888.9517195;-38.13080360867914
1739209888.9517202;-45.120503652039325
1739209888.9517207;-38.13080360867914
1739209888.9517212;-25.62660358559016
1739209888.9517217;-32.816014438256545
1739209888.9517224;-45.120503652039325
1739209888.9517229;-38.13080360867914
1739209888.9517233;-33.981070128970906
1739209888.951724;-45.120503652039325
1739209888.9517245;-45.120503652039325
1739209888.951725;-45.120503652039325
1739209888.9517255;-38.13080360867914
1739209888.9517262;-45.120503652039325
1739209888.9517267;-45.120503652039325
1739209888.9517272;-45.120503652039325
1739209888.9517276;-45.120503652039325
1739209888.9517283;-38.13080360867914
1739209888.9517288;-45.120503652039325
1739209888.9517293;-38.13080360867914
1739209888.9517298;-33.981070128970906
1739209888.9517305;-38.13080360867914
1739209888.951731;-45.120503652039325
1739209888.9517314;-45.120503652039325
1739209888.9517322;-38.13080360867914
1739209888.9517326;-33.981070128970906
1739209888.951733;-38.13080360867914
1739209888.9517336;-38.13080360867914
1739209888.9517343;-30.49652367304973
1739209888.9517348;-35.57807855764607
1739209888.9517353;-38.13080360867914
1739209888.9517357;-45.120503652039325
1739209888.9517365;-35.57807855764607
1739209888.951737;-38.13080360867914
1739209888.9517374;-45.120503652039325
1739209888.951738;-35.57807855764607
1739209888.9517386;-45.120503652039325
1739209888.951739;-38.13080360867914
1739209888.9517395;-32.816014438256545
1739209888.9517403;-45.120503652039325
1739209888.9517407;-45.120503652039325
1739209888.9517412;-38.13080360867914
1739209888.9517417;-45.120503652039325
1739209888.9517424;-45.120503652039325
1739209888.951743;-26.991370085610736
1739209888.9517434;-32.816014438256545
1739209888.9517438;-45.120503652039325
1739209888.9517446;-35.57807855764607
1739209888.951745;-33.981070128970906
1739209888.9517455;-45.120503652039325
1739209888.9517462;-45.120503652039325
1739209888.9517467;-38.13080360867914
1739209888.9517472;-38.13080360867914
1739209888.9517477;-38.13080360867914
1739209888.9517484;-32.816014438256545
1739209888.9517488;-45.120503652039325
1739209888.9517493;-45.120503652039325
1739209888.9517498;-45.120503652039325
1739209888.9517505;-38.13080360867914
1739209888.951751;-38.13080360867914
1739209888.9517515;-38.13080360867914
1739209888.951752;-38.13080360867914
1739209888.9517527;-38.13080360867914
1739209888.9517531;-38.13080360867914
1739209888.9517536;-45.120503652039325
1739209888.9517543;-38.13080360867914
1739209888.9517548;-38.13080360867914
1739209888.9517553;-38.13080360867914
1739209888.9517558;-38.13080360867914
1739209888.9517565;-38.13080360867914
1739209888.951757;-38.13080360867914
1739209888.9517574;-45.120503652039325
1739209888.951758;-38.13080360867914
1739209888.9517586;-33.981070128970906
1739209888.951759;-45.120503652039325
1739209888.9517596;-38.13080360867914
1739209888.95176;-45.120503652039325
1739209888.9517608;-45.120503652039325
1739209888.9517612;-38.13080360867914
1739209888.9517617;-45.120503652039325
1739209888.9517624;-45.120503652039325
1739209888.951763;-45.120503652039325
1739209888.9517634;-38.13080360867914
1739209888.9517639;-45.120503652039325
1739209888.9517646;-35.57807855764607
1739209888.951765;-35.57807855764607
1739209888.9517655;-45.120503652039325
1739209888.951766;-45.120503652039325
1739209888.9517667;-35.57807855764607
1739209888.9517672;-38.13080360867914
1739209888.9517677;-45.120503652039325
1739209888.9517682;-38.13080360867914
1739209888.9517689;-45.120503652039325
1739209888.9517694;-38.13080360867914
1739209888.9517698;-38.13080360867914
1739209888.9517705;-45.120503652039325
1739209888.951771;-45.120503652039325
1739209888.9517715;-33.981070128970906
1739209888.951772;-38.13080360867914
1739209888.9517727;-38.13080360867914
1739209888.9517732;-35.57807855764607
1739209888.9517736;-38.13080360867914
1739209888.9517741;-45.120503652039325
1739209888.9517748;-45.120503652039325
1739209888.9517753;-45.120503652039325
1739209888.9517758;-38.13080360867914
1739209888.9517765;-38.13080360867914
1739209888.951777;-38.13080360867914
1739209888.9517775;-38.13080360867914
1739209888.951778;-38.13080360867914
1739209888.9517787;-45.120503652039325
1739209888.9517791;-45.120503652039325
1739209888.9517796;-45.120503652039325
1739209888.95178;-38.13080360867914
1739209888.9517808;-38.13080360867914
1739209888.9517813;-38.13080360867914
1739209888.9517817;-38.13080360867914
1739209888.9517822;-33.981070128970906
1739209888.951783;-38.13080360867914
1739209888.9517834;-38.13080360867914
1739209888.951784;-38.13080360867914
1739209888.9517846;-45.120503652039325
1739209888.951785;-38.13080360867914
1739209888.9517856;-38.13080360867914
1739209888.951786;-38.13080360867914
1739209888.9517868;-33.981070128970906
1739209888.9517872;-31.141103565318915
1739209888.9517877;-35.57807855764607
1739209888.9517882;-35.57807855764607
1739209888.951789;-38.13080360867914
1739209888.9517894;-33.981070128970906
1739209888.9517899;-45.120503652039325
1739209888.9517903;-45.120503652039325
1739209888.951791;-38.13080360867914
1739209888.9517915;-38.13080360867914
1739209888.951792;-45.120503652039325
1739209888.9517927;-45.120503652039325
1739209888.9517932;-38.13080360867914
1739209888.9517937;-45.120503652039325
1739209888.9517941;-38.13080360867914
1739209888.9517949;-45.120503652039325
1739209888.9517953;-38.13080360867914
1739209888.9517958;-38.13080360867914
1739209888.9517963;-38.13080360867914
1739209888.951797;-38.13080360867914
1739209888.9517975;-38.13080360867914
1739209888.951798;-32.816014438256545
1739209888.9517984;-35.57807855764607
1739209888.9517992;-45.120503652039325
1739209888.9517996;-32.816014438256545
1739209888.9518;-33.981070128970906
1739209888.9518008;-45.120503652039325
1739209888.9518013;-45.120503652039325
1739209888.9518018;-45.120503652039325
1739209888.9518023;-38.13080360867914
1739209888.951803;-38.13080360867914
1739209888.9518034;-38.13080360867914
1739209888.951804;-33.981070128970906
1739209888.9518044;-35.57807855764607
1739209888.951805;-38.13080360867914
1739209888.9518056;-38.13080360867914
1739209888.951806;-45.120503652039325
1739209888.9518065;-45.120503652039325
1739209888.9518073;-35.57807855764607
1739209888.9518077;-38.13080360867914
1739209888.9518082;-33.981070128970906
1739209888.951809;-31.141103565318915
1739209888.9518094;-45.120503652039325
1739209888.95181;-38.13080360867914
1739209888.9518104;-38.13080360867914
1739209888.951811;-33.981070128970906
1739209888.9518116;-38.13080360867914
1739209888.951812;-33.981070128970906
1739209888.9518125;-38.13080360867914
1739209888.9518132;-45.120503652039325
1739209888.9518137;-45.120503652039325
1739209888.9518142;-35.57807855764607
1739209888.9518147;-38.13080360867914
1739209888.9518154;-38.13080360867914
1739209888.9518158;-38.13080360867914
1739209888.9518163;-38.13080360867914
1739209888.951817;-45.120503652039325
1739209888.9518175;-45.120503652039325
1739209888.951818;-45.120503652039325
1739209888.9518185;-38.13080360867914
1739209888.9518192;-38.13080360867914
1739209888.9518197;-45.120503652039325
1739209888.9518201;-38.13080360867914
1739209888.9518206;-38.13080360867914
1739209888.9518213;-38.13080360867914
1739209888.9518218;-28.992665084841942
1739209888.9518223;-45.120503652039325
1739209888.951823;-45.120503652039325
1739209888.9518235;-45.120503652039325
1739209888.951824;-38.13080360867914
1739209888.9518244;-45.120503652039325
1739209888.9518251;-38.13080360867914
1739209888.9518256;-38.13080360867914
1739209888.951826;-33.981070128970956
1739209888.9518266;-38.13080360867914
1739209888.9518273;-45.120503652039325
1739209888.9518278;-45.120503652039325
1739209888.9518282;-45.120503652039325
1739209888.9518287;-38.13080360867914
1739209888.9518294;-45.120503652039325
1739209888.95183;-45.120503652039325
1739209888.9518304;-28.58837851428586
1739209888.951831;-32.816014438256545
1739209888.9518316;-45.120503652039325
1739209888.951832;-38.13080360867914
1739209888.9518325;-38.13080360867914
1739209888.9518332;-45.120503652039325
1739209888.9518337;-45.120503652039325
1739209888.9518342;-45.120503652039325
1739209888.9518347;-45.120503652039325
1739209888.9518354;-45.120503652039325
1739209888.9518359;-38.13080360867914
1739209888.9518363;-38.13080360867914
1739209888.9518368;-31.141103565318915
1739209888.9518375;-33.981070128970906
1739209888.951838;-45.120503652039325
1739209888.9518385;-45.120503652039325
1739209888.9518392;-45.120503652039325
1739209888.9518397;-45.120503652039325
1739209888.9518402;-45.120503652039325
1739209888.9518406;-45.120503652039325
1739209888.9518414;-38.13080360867914
1739209888.9518418;-33.981070128970906
1739209888.9518423;-45.120503652039325
1739209888.9518428;-38.13080360867914
1739209888.9518435;-30.49652367304973
1739209888.951844;-38.13080360867914
1739209888.9518445;-45.120503652039325
1739209888.951845;-45.120503652039325
1739209888.9518456;-45.120503652039325
1739209888.9518461;-45.120503652039325
1739209888.9518466;-38.13080360867914
1739209888.9518473;-38.13080360867914
1739209888.9518478;-45.120503652039325
1739209888.9518483;-38.13080360867914
1739209888.9518487;-45.120503652039325
1739209888.9518495;-45.120503652039325
1739209888.95185;-45.120503652039325
1739209888.9518504;-38.13080360867914
1739209888.951851;-38.13080360867914
1739209888.9518516;-45.120503652039325
1739209888.951852;-38.13080360867914
1739209888.9518526;-38.13080360867914
1739209888.951853;-38.13080360867914
1739209888.9518538;-35.57807855764607
1739209888.9518542;-45.120503652039325
1739209888.9518547;-45.120503652039325
1739209888.9518554;-35.57807855764607
1739209888.951856;-38.13080360867914
1739209888.9518564;-38.13080360867914
1739209888.9518569;-45.120503652039325
1739209888.9518576;-35.57807855764607
1739209888.951858;-30.49652367304973
1739209888.9518585;-38.13080360867914
1739209888.951859;-33.981070128970906
1739209888.9518597;-45.120503652039325
1739209888.9518602;-38.13080360867914
1739209888.9518607;-38.13080360867914
1739209888.9518614;-31.141103565318915
1739209888.9518619;-45.120503652039325
1739209888.9518623;-45.120503652039325
1739209888.9518628;-38.13080360867914
1739209888.9518635;-33.981070128970906
1739209888.951864;-45.120503652039325
1739209888.9518645;-45.120503652039325
1739209888.951865;-38.13080360867914
1739209888.9518657;-38.13080360867914
1739209888.9518661;-45.120503652039325
1739209888.9518666;-45.120503652039325
1739209888.951867;-45.120503652039325
1739209888.9518678;-45.120503652039325
1739209888.9518683;-38.13080360867914
1739209888.9518688;-45.120503652039325
1739209888.9518695;-38.13080360867914
1739209888.95187;-38.13080360867914
1739209888.9518704;-45.120503652039325
1739209888.951871;-45.120503652039325
1739209888.9518716;-35.57807855764607
1739209888.951872;-35.57807855764607
1739209888.9518726;-45.120503652039325
1739209888.951873;-38.13080360867914
1739209888.9518738;-38.13080360867914
1739209888.9518743;-27.267205301931607
1739209888.9518747;-38.13080360867914
1739209888.9518752;-38.13080360867914
1739209888.951876;-38.13080360867914
1739209888.9518764;-38.13080360867914
1739209888.9518769;-45.120503652039325
1739209888.9518776;-45.120503652039325
1739209888.951878;-45.120503652039325
1739209888.9518785;-45.120503652039325
1739209888.951879;-45.120503652039325
1739209888.9518797;-38.13080360867914
1739209888.9518802;-38.13080360867914
1739209888.9518807;-38.13080360867914
1739209888.9518812;-45.120503652039325
1739209888.951882;-45.120503652039325
1739209888.9518824;-38.13080360867914
1739209888.9518828;-38.13080360867914
1739209888.9518833;-45.120503652039325
1739209888.951884;-45.120503652039325
1739209888.9518845;-38.13080360867914
1739209888.951885;-38.13080360867914
1739209888.9518857;-45.120503652039325
1739209888.9518862;-45.120503652039325
1739209888.9518867;-45.120503652039325
1739209888.9518871;-31.141103565318915
1739209888.9518878;-33.981070128970906
1739209888.9518883;-38.13080360867914
1739209888.9518888;-45.120503652039325
1739209888.9518893;-38.13080360867914
1739209888.95189;-38.13080360867914
1739209888.9518905;-45.120503652039325
1739209888.951891;-38.13080360867914
1739209888.9518914;-30.49652367304973
1739209888.9518921;-33.981070128970906
1739209888.9518926;-45.120503652039325
1739209888.951893;-45.120503652039325
1739209888.9518938;-45.120503652039325
1739209888.9518943;-38.13080360867914
1739209888.9518948;-38.13080360867914
1739209888.9518952;-45.120503652039325
1739209888.951896;-38.13080360867914
1739209888.9518964;-38.13080360867914
1739209888.951897;-45.120503652039325
1739209888.9518974;-38.13080360867914
1739209888.951898;-38.13080360867914
1739209888.9518986;-45.120503652039325
1739209888.951899;-38.13080360867914
1739209888.9518998;-38.13080360867914
1739209888.9519002;-38.13080360867914
1739209888.9519007;-38.13080360867914
1739209888.9519012;-38.13080360867914
1739209888.951902;-38.13080360867914
1739209888.9519024;-38.13080360867914
1739209888.9519029;-38.13080360867914
1739209888.9519033;-38.13080360867914
1739209888.951904;-38.13080360867914
1739209888.9519045;-38.13080360867914
1739209888.951905;-38.13080360867914
1739209888.9519055;-38.13080360867914
1739209888.9519062;-38.13080360867914
1739209888.9519067;-35.57807855764607
1739209888.9519072;-45.120503652039325
1739209888.9519079;-45.120503652039325
1739209888.9519083;-45.120503652039325
1739209888.9519088;-33.981070128970906
1739209888.9519093;-38.13080360867914
1739209888.95191;-38.13080360867914
1739209888.9519105;-45.120503652039325
1739209888.951911;-33.981070128970906
1739209888.9519114;-32.816014438256545
1739209888.9519122;-35.57807855764607
1739209888.9519126;-38.13080360867914
1739209888.951913;-33.981070128970906
1739209888.9519136;-38.13080360867914
1739209888.9519143;-45.120503652039325
1739209888.9519148;-45.120503652039325
1739209888.9519153;-45.120503652039325
1739209888.951916;-45.120503652039325
1739209888.9519165;-38.13080360867914
1739209888.951917;-45.120503652039325
1739209888.9519174;-45.120503652039325
1739209888.9519181;-38.13080360867914
1739209888.9519186;-38.13080360867914
1739209888.951919;-45.120503652039325
1739209888.9519196;-38.13080360867914
1739209888.9519203;-35.57807855764607
1739209888.9519207;-38.13080360867914
1739209888.9519212;-45.120503652039325
1739209888.9519217;-38.13080360867914
1739209888.9519224;-35.57807855764607
1739209888.951923;-32.816014438256545
1739209888.9519234;-45.120503652039325
1739209888.951924;-45.120503652039325
1739209888.9519246;-45.120503652039325
1739209888.951925;-45.120503652039325
1739209888.9519255;-45.120503652039325
1739209888.9519262;-38.13080360867914
1739209888.9519267;-45.120503652039325
1739209888.9519272;-38.13080360867914
1739209888.9519277;-32.816014438256545
1739209888.9519284;-35.57807855764607
1739209888.9519289;-45.120503652039325
1739209888.9519293;-45.120503652039325
1739209888.9519298;-45.120503652039325
1739209888.9519305;-45.120503652039325
1739209888.951931;-32.816014438256545
1739209888.9519315;-35.57807855764607
1739209888.9519322;-45.120503652039325
1739209888.9519327;-38.13080360867914
1739209888.9519331;-38.13080360867914
1739209888.9519336;-45.120503652039325
1739209888.9519343;-45.120503652039325
1739209888.9519348;-38.13080360867914
1739209888.9519353;-45.120503652039325
1739209888.9519358;-45.120503652039325
1739209888.9519365;-45.120503652039325
1739209888.951937;-38.13080360867914
1739209888.9519374;-33.981070128970956
1739209888.9519382;-45.120503652039325
1739209888.9519386;-33.981070128970906
1739209888.951939;-38.13080360867914
1739209888.9519396;-45.120503652039325
1739209888.9519403;-45.120503652039325
1739209888.9519408;-35.57807855764607
1739209888.9519413;-38.13080360867914
1739209888.9519417;-35.57807855764607
1739209888.9519424;-38.13080360867914
1739209888.951943;-35.57807855764607
1739209888.9519434;-38.13080360867914
1739209888.9519439;-33.981070128970906
1739209888.9519446;-31.141103565318893
1739209888.951945;-33.981070128970906
1739209888.9519455;-35.57807855764607
1739209888.9519463;-45.120503652039325
1739209888.9519467;-45.120503652039325
1739209888.9519472;-38.13080360867914
1739209888.9519477;-33.981070128970906
1739209888.9519484;-45.120503652039325
1739209888.951949;-45.120503652039325
1739209888.9519494;-33.981070128970906
1739209888.9519498;-38.13080360867914
1739209888.9519506;-45.120503652039325
1739209888.951951;-38.13080360867914
1739209888.9519515;-45.120503652039325
1739209888.951952;-45.120503652039325
1739209888.9519527;-31.141103565318893
1739209888.9519532;-27.8777449560314
1739209888.951973;-45.120503652039325
1739209888.951993;-38.13080360867914
1739209888.9520128;-38.13080360867914
1739209888.9520326;-35.57807855764607
1739209888.9520524;-38.13080360867914
1739209888.9520724;-35.57807855764607
1739209888.9520922;-45.120503652039325
1739209888.952112;-38.13080360867914
1739209888.952132;-38.13080360867914
1739209888.9521518;-38.13080360867914
1739209888.9521716;-45.120503652039325
1739209888.9521914;-45.120503652039325
1739209888.9522114;-45.120503652039325
1739209888.9522312;-45.120503652039325
1739209888.952251;-38.13080360867914
1739209888.952271;-38.13080360867914
1739209888.9522908;-45.120503652039325
1739209888.9523106;-45.120503652039325
1739209888.9523304;-45.120503652039325
1739209888.9523504;-45.120503652039325
1739209888.9523702;-33.981070128970906
1739209888.95239;-45.120503652039325
1739209888.95241;-33.981070128970906
1739209888.9524298;-28.58837851428586
1739209888.9524496;-38.13080360867914
1739209888.9524693;-45.120503652039325
1739209888.9524894;-38.13080360867914
1739209888.9525092;-35.57807855764607
1739209888.952529;-38.13080360867914
1739209888.952549;-45.120503652039325
1739209888.9525688;-38.13080360867914
1739209888.9525886;-33.981070128970956
1739209888.9526083;-45.120503652039325
1739209888.9526284;-38.13080360867914
1739209888.9526482;-38.13080360867914
1739209888.952668;-45.120503652039325
1739209888.952688;-38.13080360867914
1739209888.9527078;-38.13080360867914
1739209888.9527276;-35.57807855764607
1739209888.9527473;-28.992665084841942
1739209888.9527674;-38.13080360867914
1739209888.9527872;-38.13080360867914
1739209888.952807;-35.57807855764607
1739209888.952827;-38.13080360867914
1739209888.9528468;-45.120503652039325
1739209888.9528666;-38.13080360867914
1739209888.9528863;-38.13080360867914
1739209888.9529064;-45.120503652039325
1739209888.9529262;-45.120503652039325
1739209888.952946;-45.120503652039325
1739209888.952966;-45.120503652039325
1739209888.9529858;-38.13080360867914
1739209888.9530056;-45.120503652039325
1739209888.9530256;-45.120503652039325
1739209888.9530454;-38.13080360867914
1739209888.9530652;-45.120503652039325
1739209888.953085;-45.120503652039325
1739209888.953105;-45.120503652039325
1739209888.9531248;-45.120503652039325
1739209888.9531446;-45.120503652039325
1739209888.9531646;-45.120503652039325
1739209888.9531844;-38.13080360867914
1739209888.9532042;-38.13080360867914
1739209888.953224;-33.981070128970906
1739209888.953244;-32.816014438256545
1739209888.9532638;-35.57807855764607
1739209888.9532835;-38.13080360867914
1739209888.9533036;-38.13080360867914
1739209888.9533234;-38.13080360867914
1739209888.9533432;-38.13080360867914
1739209888.953363;-38.13080360867914
1739209888.953383;-45.120503652039325
1739209888.9534028;-38.13080360867914
1739209888.9534225;-38.13080360867914
1739209888.9534426;-45.120503652039325
1739209888.9534624;-45.120503652039325
1739209888.9534822;-38.13080360867914
1739209888.953502;-35.57807855764607
1739209888.953522;-45.120503652039325
1739209888.9535418;-45.120503652039325
1739209888.9535615;-38.13080360867914
1739209888.9535816;-38.13080360867914
1739209888.9536014;-38.13080360867914
1739209888.9536211;-45.120503652039325
1739209888.953641;-38.13080360867914
1739209888.953661;-45.120503652039325
1739209888.9536808;-45.120503652039325
1739209888.9537005;-38.13080360867914
1739209888.9537206;-38.13080360867914
1739209888.9537404;-38.13080360867914
1739209888.9537601;-38.13080360867914
1739209888.95378;-45.120503652039325
1739209888.9538;-35.57807855764607
1739209888.9538198;-32.816014438256545
1739209888.9538395;-38.13080360867914
1739209888.9538596;-45.120503652039325
1739209888.9538794;-45.120503652039325
1739209888.9538991;-38.13080360867914
1739209888.953919;-45.120503652039325
1739209888.953939;-38.13080360867914
1739209888.9539587;-38.13080360867914
1739209888.9539785;-38.13080360867914
1739209888.9539986;-45.120503652039325
1739209888.9540184;-38.13080360867914
1739209888.9540381;-31.141103565318915
1739209888.954058;-38.13080360867914
1739209888.954078;-45.120503652039325
1739209888.9540977;-38.13080360867914
1739209888.9541175;-33.981070128970906
1739209888.9541376;-45.120503652039325
1739209888.9541574;-38.13080360867914
1739209888.9541771;-45.120503652039325
1739209888.954197;-38.13080360867914
1739209888.954217;-38.13080360867914
1739209888.9542367;-35.57807855764607
1739209888.9542565;-35.57807855764607
1739209888.9542766;-45.120503652039325
1739209888.9542964;-38.13080360867914
1739209888.9543161;-45.120503652039325
1739209888.954336;-38.13080360867914
1739209888.954356;-32.816014438256545
1739209888.9543757;-38.13080360867914
1739209888.9543955;-38.13080360867914
1739209888.9544156;-38.13080360867914
1739209888.9544353;-35.57807855764607
1739209888.9544551;-38.13080360867914
1739209888.954475;-45.120503652039325
1739209888.954495;-45.120503652039325
1739209888.9545147;-45.120503652039325
1739209888.9545345;-45.120503652039325
1739209888.9545546;-38.13080360867914
1739209888.9545743;-38.13080360867914
1739209888.9545941;-45.120503652039325
1739209888.954614;-38.13080360867914
1739209888.954634;-45.120503652039325
1739209888.9546537;-38.13080360867914
1739209888.9546735;-33.981070128970906
1739209888.9546936;-45.120503652039325
1739209888.9547133;-45.120503652039325
1739209888.9547331;-45.120503652039325
1739209888.954753;-38.13080360867914
1739209888.954773;-38.13080360867914
1739209888.9547927;-45.120503652039325
1739209888.9548125;-45.120503652039325
1739209888.9548326;-29.438486411369333
1739209888.9548523;-31.141103565318893
1739209888.9548721;-45.120503652039325
1739209888.954892;-45.120503652039325
1739209888.954912;-45.120503652039325
1739209888.9549317;-45.120503652039325
1739209888.9549515;-45.120503652039325
1739209888.9549716;-38.13080360867914
1739209888.9549913;-45.120503652039325
1739209888.9550111;-38.13080360867914
1739209888.9550312;-38.13080360867914
1739209888.955051;-35.57807855764607
1739209888.9550707;-38.13080360867914
1739209888.9550905;-45.120503652039325
1739209888.9551105;-45.120503652039325
1739209888.9551303;-45.120503652039325
1739209888.9551501;-26.991370085610736
1739209888.9551702;-31.141103565318893
1739209888.95519;-45.120503652039325
1739209888.9552097;-35.57807855764607
1739209888.9552295;-35.57807855764607
1739209888.9552495;-38.13080360867914
1739209888.9552693;-45.120503652039325
1739209888.9552891;-45.120503652039325
1739209888.9553092;-45.120503652039325
1739209888.955329;-38.13080360867914
1739209888.9553487;-38.13080360867914
1739209888.9553685;-45.120503652039325
1739209888.9553885;-38.13080360867914
1739209888.9554083;-33.981070128970906
1739209888.9554281;-38.13080360867914
1739209888.9554482;-38.13080360867914
1739209888.955468;-45.120503652039325
1739209888.9554877;-45.120503652039325
1739209888.9555075;-45.120503652039325
1739209888.9555275;-45.120503652039325
1739209888.9555473;-38.13080360867914
1739209888.9555671;-38.13080360867914
1739209888.9555871;-38.13080360867914
1739209888.955607;-38.13080360867914
1739209888.9556267;-32.816014438256545
1739209888.9556465;-32.816014438256545
1739209888.9556665;-45.120503652039325
1739209888.9556863;-45.120503652039325
1739209888.9557061;-33.981070128970906
1739209888.9557261;-38.13080360867914
1739209888.955746;-45.120503652039325
1739209888.9557657;-32.816014438256545
1739209888.9557855;-45.120503652039325
1739209888.9558055;-38.13080360867914
1739209888.9558253;-32.816014438256545
1739209888.955845;-38.13080360867914
1739209888.9558651;-45.120503652039325
1739209888.955885;-45.120503652039325
1739209888.9559047;-45.120503652039325
1739209888.9559245;-45.120503652039325
1739209888.9559445;-28.58837851428586
1739209888.9559643;-26.487275050834715
1739209888.955984;-45.120503652039325
1739209888.9560041;-35.57807855764607
1739209888.956024;-35.57807855764607
1739209888.9560437;-35.57807855764607
1739209888.9560635;-45.120503652039325
1739209888.9560835;-38.13080360867914
1739209888.9561033;-45.120503652039325
1739209888.956123;-45.120503652039325
1739209888.9561431;-38.13080360867914
1739209888.956163;-45.120503652039325
1739209888.9561827;-38.13080360867914
1739209888.9562025;-38.13080360867914
1739209888.9562225;-45.120503652039325
1739209888.9562423;-45.120503652039325
1739209888.956262;-32.816014438256545
1739209888.9562821;-38.13080360867914
1739209888.956302;-45.120503652039325
1739209888.9563217;-38.13080360867914
1739209888.9563415;-45.120503652039325
1739209888.9563615;-45.120503652039325
1739209888.9563813;-45.120503652039325
1739209888.956401;-45.120503652039325
1739209888.9564211;-45.120503652039325
1739209888.956441;-33.981070128970906
1739209888.9564607;-45.120503652039325
1739209888.9564805;-45.120503652039325
1739209888.9565005;-45.120503652039325
1739209888.9565203;-33.981070128970906
1739209888.95654;-45.120503652039325
1739209888.9565601;-45.120503652039325
1739209888.95658;-38.13080360867914
1739209888.9565997;-45.120503652039325
1739209888.9566195;-45.120503652039325
1739209888.9566395;-38.13080360867914
1739209888.9566593;-38.13080360867914
1739209888.956679;-45.120503652039325
1739209888.9566991;-38.13080360867914
1739209888.956719;-45.120503652039325
1739209888.9567387;-45.120503652039325
1739209888.9567585;-27.267205301931607
1739209888.9567785;-45.120503652039325
1739209888.9567983;-45.120503652039325
1739209888.956818;-45.120503652039325
1739209888.9568381;-35.57807855764607
1739209888.956858;-38.13080360867914
1739209888.9568777;-38.13080360867914
1739209888.9568975;-45.120503652039325
1739209888.9569175;-45.120503652039325
1739209888.9569373;-45.120503652039325
1739209888.956957;-38.13080360867914
1739209888.9569771;-45.120503652039325
1739209888.956997;-38.13080360867914
1739209888.9570167;-38.13080360867914
1739209888.9570365;-38.13080360867914
1739209888.9570565;-45.120503652039325
