CAN Message; 0x62:08f5065e1f5e68b4
1739209737.7243106;-35.57807855764607
1739209737.7243118;-38.13080360867914
1739209737.724313;-45.120503652039325
1739209737.7243142;-38.13080360867914
1739209737.7243154;-38.13080360867914
1739209737.7243166;-38.13080360867914
1739209737.7243178;-45.120503652039325
1739209737.724319;-38.13080360867914
1739209737.7243202;-38.13080360867914
1739209737.7243214;-38.13080360867914
1739209737.7243228;-45.120503652039325
1739209737.724324;-45.120503652039325
1739209737.7243252;-45.120503652039325
1739209737.7243264;-45.120503652039325
1739209737.7243276;-45.120503652039325
1739209737.7243288;-38.13080360867914
1739209737.72433;-38.13080360867914
1739209737.7243311;-45.120503652039325
1739209737.7243323;-45.120503652039325
1739209737.7243335;-31.141103565318915
1739209737.7243347;-33.981070128970906
1739209737.724336;-45.120503652039325
1739209737.7243373;-38.13080360867914
1739209737.7243385;-38.13080360867914
1739209737.7243397;-38.13080360867914
1739209737.724341;-45.120503652039325
1739209737.724342;-38.13080360867914
1739209737.7243433;-35.57807855764607
1739209737.7243445;-38.13080360867914
1739209737.7243457;-35.57807855764607
1739209737.7243469;-45.120503652039325
1739209737.724348;-45.120503652039325
1739209737.7243493;-45.120503652039325
1739209737.7243507;-38.13080360867914
1739209737.724352;-45.120503652039325
1739209737.724353;-33.981070128970906
1739209737.7243543;-31.141103565318915
1739209737.7243555;-45.120503652039325
1739209737.7243567;-45.120503652039325
1739209737.7243578;-38.13080360867914
1739209737.724359;-38.13080360867914
1739209737.7243602;-38.13080360867914
1739209737.7243614;-45.120503652039325
1739209737.7243626;-45.120503652039325
1739209737.7243638;-45.120503652039325
1739209737.7243652;-38.13080360867914
1739209737.7243664;-38.13080360867914
1739209737.7243676;-38.13080360867914
1739209737.7243688;-45.120503652039325
1739209737.72437;-33.981070128970906
1739209737.7243712;-45.120503652039325
1739209737.7243724;-32.816014438256545
1739209737.7243736;-28.58837851428586
1739209737.7243748;-45.120503652039325
1739209737.724376;-45.120503652039325
1739209737.7243772;-38.13080360867914
1739209737.7243786;-38.13080360867914
1739209737.7243798;-45.120503652039325
1739209737.724381;-45.120503652039325
1739209737.7243822;-45.120503652039325
1739209737.7243834;-45.120503652039325
1739209737.7243845;-38.13080360867914
1739209737.7243857;-45.120503652039325
1739209737.724387;-45.120503652039325
1739209737.7243881;-45.120503652039325
1739209737.7243893;-33.981070128970906
1739209737.7243905;-45.120503652039325
1739209737.7243917;-38.13080360867914
1739209737.7243931;-35.57807855764607
1739209737.7243943;-45.120503652039325
1739209737.7243955;-38.13080360867914
1739209737.7243967;-45.120503652039325
1739209737.724398;-45.120503652039325
1739209737.724399;-38.13080360867914
1739209737.7244003;-45.120503652039325
1739209737.7244015;-38.13080360867914
1739209737.7244027;-30.49652367304973
1739209737.7244039;-38.13080360867914
1739209737.724405;-35.57807855764607
1739209737.7244062;-38.13080360867914
1739209737.7244077;-38.13080360867914
1739209737.7244089;-45.120503652039325
1739209737.72441;-35.57807855764607
1739209737.7244112;-45.120503652039325
1739209737.7244124;-31.141103565318943
1739209737.7244136;-38.13080360867914
1739209737.7244148;-35.57807855764607
1739209737.724416;-38.13080360867914
1739209737.7244172;-45.120503652039325
1739209737.7244184;-38.13080360867914
1739209737.7244196;-35.57807855764607
1739209737.724421;-45.120503652039325
1739209737.7244222;-27.8777449560314
1739209737.7244234;-35.57807855764607
1739209737.7244246;-45.120503652039325
1739209737.7244258;-38.13080360867914
1739209737.724427;-31.141103565318893
1739209737.7244282;-38.13080360867914
1739209737.7244294;-45.120503652039325
1739209737.7244306;-45.120503652039325
1739209737.7244318;-33.981070128970956
1739209737.724433;-45.120503652039325
1739209737.7244341;-45.120503652039325
1739209737.7244356;-38.13080360867914
1739209737.7244368;-45.120503652039325
1739209737.724438;-38.13080360867914
1739209737.7244391;-45.120503652039325
1739209737.7244403;-38.13080360867914
1739209737.7244415;-27.8777449560314
1739209737.7244427;-32.816014438256545
1739209737.724444;-38.13080360867914
1739209737.724445;-45.120503652039325
1739209737.7244463;-35.57807855764607
1739209737.7244475;-38.13080360867914
1739209737.7244487;-45.120503652039325
1739209737.72445;-38.13080360867914
1739209737.7244513;-45.120503652039325
1739209737.7244525;-45.120503652039325
1739209737.7244537;-45.120503652039325
1739209737.7244549;-38.13080360867914
1739209737.724456;-38.13080360867914
1739209737.7244573;-38.13080360867914
1739209737.7244585;-45.120503652039325
1739209737.7244596;-45.120503652039325
1739209737.7244608;-31.141103565318915
1739209737.724462;-33.981070128970906
1739209737.7244635;-45.120503652039325
1739209737.7244647;-38.13080360867914
1739209737.7244658;-35.57807855764607
1739209737.724467;-38.13080360867914
1739209737.7244682;-45.120503652039325
1739209737.7244694;-45.120503652039325
1739209737.7244706;-45.120503652039325
1739209737.7244718;-38.13080360867914
1739209737.724473;-45.120503652039325
1739209737.7244742;-45.120503652039325
1739209737.7244754;-45.120503652039325
1739209737.7244766;-38.13080360867914
1739209737.724478;-35.57807855764607
1739209737.7244792;-35.57807855764607
1739209737.7244804;-35.57807855764607
1739209737.7244816;-38.13080360867914
1739209737.7244828;-35.57807855764607
1739209737.724484;-38.13080360867914
1739209737.7244852;-45.120503652039325
1739209737.7244864;-38.13080360867914
1739209737.7244875;-32.816014438256545
1739209737.7244887;-38.13080360867914
1739209737.72449;-38.13080360867914
1739209737.7244911;-35.57807855764607
1739209737.7244925;-35.57807855764607
1739209737.7244937;-38.13080360867914
1739209737.724495;-38.13080360867914
1739209737.7244961;-35.57807855764607
1739209737.7244973;-35.57807855764607
1739209737.7244985;-38.13080360867914
1739209737.7244997;-45.120503652039325
1739209737.724501;-38.13080360867914
1739209737.724502;-32.816014438256545
1739209737.7245033;-35.57807855764607
1739209737.7245045;-38.13080360867914
1739209737.724506;-45.120503652039325
1739209737.724507;-35.57807855764607
1739209737.7245083;-45.120503652039325
1739209737.7245095;-45.120503652039325
1739209737.7245107;-38.13080360867914
1739209737.7245119;-35.57807855764607
1739209737.724513;-38.13080360867914
1739209737.7245142;-38.13080360867914
1739209737.7245154;-32.816014438256545
1739209737.7245166;-38.13080360867914
1739209737.7245178;-38.13080360867914
1739209737.724519;-45.120503652039325
1739209737.7245204;-45.120503652039325
1739209737.7245216;-38.13080360867914
1739209737.7245228;-33.981070128970906
1739209737.724524;-45.120503652039325
1739209737.7245252;-38.13080360867914
1739209737.7245264;-45.120503652039325
1739209737.7245276;-45.120503652039325
1739209737.7245288;-45.120503652039325
1739209737.72453;-33.981070128970906
1739209737.7245312;-35.57807855764607
1739209737.7245324;-38.13080360867914
1739209737.7245336;-38.13080360867914
1739209737.724535;-31.141103565318893
1739209737.7245362;-31.141103565318915
1739209737.7245374;-45.120503652039325
1739209737.7245386;-38.13080360867914
1739209737.7245398;-38.13080360867914
1739209737.724541;-45.120503652039325
1739209737.7245421;-38.13080360867914
1739209737.7245433;-38.13080360867914
1739209737.7245445;-45.120503652039325
1739209737.7245457;-45.120503652039325
1739209737.724547;-45.120503652039325
1739209737.7245483;-45.120503652039325
1739209737.7245495;-38.13080360867914
1739209737.7245507;-45.120503652039325
1739209737.724552;-38.13080360867914
1739209737.724553;-45.120503652039325
1739209737.7245543;-45.120503652039325
1739209737.7245555;-32.816014438256545
1739209737.7245567;-38.13080360867914
1739209737.7245579;-35.57807855764607
1739209737.724559;-38.13080360867914
1739209737.7245603;-45.120503652039325
1739209737.7245615;-38.13080360867914
1739209737.724563;-45.120503652039325
1739209737.724564;-45.120503652039325
1739209737.7245653;-45.120503652039325
1739209737.7245665;-38.13080360867914
1739209737.7245677;-35.57807855764607
1739209737.7245688;-38.13080360867914
1739209737.72457;-38.13080360867914
1739209737.7245712;-45.120503652039325
1739209737.7245724;-45.120503652039325
1739209737.7245736;-38.13080360867914
1739209737.7245748;-38.13080360867914
1739209737.7245762;-38.13080360867914
1739209737.7245774;-35.57807855764607
1739209737.7245786;-38.13080360867914
1739209737.7245798;-45.120503652039325
1739209737.724581;-38.13080360867914
1739209737.7245822;-35.57807855764607
1739209737.7245834;-38.13080360867914
1739209737.7245846;-45.120503652039325
1739209737.7245858;-45.120503652039325
1739209737.724587;-35.57807855764607
1739209737.7245882;-38.13080360867914
1739209737.7245893;-45.120503652039325
1739209737.7245908;-45.120503652039325
1739209737.724592;-35.57807855764607
1739209737.7245932;-35.57807855764607
1739209737.7245944;-45.120503652039325
1739209737.7245955;-35.57807855764607
1739209737.7245967;-38.13080360867914
1739209737.724598;-38.13080360867914
1739209737.7245991;-35.57807855764607
1739209737.7246003;-38.13080360867914
1739209737.7246015;-45.120503652039325
1739209737.7246027;-38.13080360867914
1739209737.724604;-45.120503652039325
1739209737.7246053;-38.13080360867914
1739209737.7246065;-38.13080360867914
1739209737.7246077;-45.120503652039325
1739209737.724609;-45.120503652039325
1739209737.72461;-45.120503652039325
1739209737.7246113;-38.13080360867914
1739209737.7246125;-35.57807855764607
1739209737.7246137;-45.120503652039325
1739209737.7246149;-45.120503652039325
1739209737.724616;-45.120503652039325
1739209737.7246172;-45.120503652039325
1739209737.7246187;-35.57807855764607
1739209737.7246199;-45.120503652039325
1739209737.724621;-45.120503652039325
1739209737.7246222;-45.120503652039325
1739209737.7246234;-38.13080360867914
1739209737.7246246;-45.120503652039325
1739209737.7246258;-45.120503652039325
1739209737.724627;-45.120503652039325
1739209737.7246282;-45.120503652039325
1739209737.7246294;-45.120503652039325
1739209737.7246306;-38.13080360867914
1739209737.7246318;-38.13080360867914
1739209737.7246332;-38.13080360867914
1739209737.7246344;-45.120503652039325
1739209737.7246356;-45.120503652039325
1739209737.7246368;-45.120503652039325
1739209737.724638;-33.981070128970906
1739209737.7246392;-38.13080360867914
1739209737.7246404;-45.120503652039325
1739209737.7246416;-45.120503652039325
1739209737.7246428;-38.13080360867914
1739209737.724644;-38.13080360867914
1739209737.7246451;-45.120503652039325
1739209737.7246463;-35.57807855764607
1739209737.7246478;-38.13080360867914
1739209737.724649;-45.120503652039325
1739209737.7246501;-45.120503652039325
1739209737.7246513;-45.120503652039325
1739209737.7246525;-35.57807855764607
1739209737.7246537;-38.13080360867914
1739209737.724655;-38.13080360867914
1739209737.724656;-38.13080360867914
1739209737.7246573;-32.816014438256545
1739209737.7246585;-35.57807855764607
1739209737.7246597;-38.13080360867914
1739209737.724661;-38.13080360867914
1739209737.7246623;-35.57807855764607
1739209737.7246635;-38.13080360867914
1739209737.7246647;-45.120503652039325
1739209737.7246659;-45.120503652039325
1739209737.724667;-45.120503652039325
1739209737.7246683;-45.120503652039325
1739209737.7246695;-35.57807855764607
1739209737.7246706;-38.13080360867914
1739209737.7246718;-45.120503652039325
1739209737.724673;-38.13080360867914
1739209737.7246742;-45.120503652039325
1739209737.7246757;-45.120503652039325
1739209737.7246768;-38.13080360867914
1739209737.724678;-38.13080360867914
1739209737.7246792;-38.13080360867914
1739209737.7246804;-38.13080360867914
1739209737.7246816;-38.13080360867914
1739209737.7246828;-38.13080360867914
1739209737.724684;-35.57807855764607
1739209737.7246852;-38.13080360867914
1739209737.7246864;-38.13080360867914
1739209737.7246876;-33.981070128970906
1739209737.724689;-38.13080360867914
1739209737.7246902;-38.13080360867914
1739209737.7246914;-32.816014438256545
1739209737.7246926;-38.13080360867914
1739209737.7246938;-45.120503652039325
1739209737.724695;-33.981070128970906
1739209737.7246962;-38.13080360867914
1739209737.7246974;-38.13080360867914
1739209737.7246985;-45.120503652039325
1739209737.7246997;-45.120503652039325
1739209737.724701;-32.816014438256545
1739209737.7247021;-38.13080360867914
1739209737.7247036;-45.120503652039325
1739209737.7247047;-45.120503652039325
1739209737.724706;-45.120503652039325
1739209737.7247071;-45.120503652039325
1739209737.7247083;-45.120503652039325
1739209737.7247095;-38.13080360867914
1739209737.7247107;-45.120503652039325
1739209737.724712;-45.120503652039325
1739209737.724713;-38.13080360867914
1739209737.7247143;-38.13080360867914
1739209737.7247155;-38.13080360867914
1739209737.7247167;-35.57807855764607
1739209737.724718;-35.57807855764607
1739209737.7247193;-38.13080360867914
1739209737.7247205;-38.13080360867914
1739209737.7247217;-38.13080360867914
1739209737.7247229;-38.13080360867914
1739209737.724724;-38.13080360867914
1739209737.7247252;-45.120503652039325
1739209737.7247264;-45.120503652039325
1739209737.7247276;-38.13080360867914
1739209737.7247288;-45.120503652039325
1739209737.72473;-45.120503652039325
1739209737.7247314;-38.13080360867914
1739209737.7247326;-35.57807855764607
1739209737.7247338;-38.13080360867914
1739209737.724735;-45.120503652039325
1739209737.7247362;-33.981070128970906
1739209737.7247374;-35.57807855764607
1739209737.7247386;-45.120503652039325
1739209737.7247398;-38.13080360867914
1739209737.724741;-38.13080360867914
1739209737.7247422;-38.13080360867914
1739209737.7247434;-38.13080360867914
1739209737.7247446;-38.13080360867914
1739209737.724746;-38.13080360867914
1739209737.7247472;-45.120503652039325
1739209737.7247484;-45.120503652039325
1739209737.7247496;-45.120503652039325
1739209737.7247508;-38.13080360867914
1739209737.724752;-35.57807855764607
1739209737.7247531;-38.13080360867914
1739209737.7247543;-45.120503652039325
1739209737.7247555;-31.141103565318915
1739209737.7247567;-45.120503652039325
1739209737.724758;-38.13080360867914
1739209737.724759;-38.13080360867914
1739209737.7247605;-38.13080360867914
1739209737.7247617;-35.57807855764607
1739209737.724763;-38.13080360867914
1739209737.724764;-45.120503652039325
1739209737.7247653;-38.13080360867914
1739209737.7247665;-45.120503652039325
1739209737.7247677;-38.13080360867914
1739209737.7247689;-45.120503652039325
1739209737.72477;-38.13080360867914
1739209737.7247713;-45.120503652039325
1739209737.7247725;-45.120503652039325
1739209737.724774;-45.120503652039325
1739209737.724775;-33.981070128970906
1739209737.7247763;-32.816014438256545
1739209737.7247775;-38.13080360867914
1739209737.7247787;-38.13080360867914
1739209737.7247798;-38.13080360867914
1739209737.724781;-38.13080360867914
1739209737.7247822;-38.13080360867914
1739209737.7247834;-35.57807855764607
1739209737.7247846;-38.13080360867914
1739209737.7247858;-45.120503652039325
1739209737.724787;-35.57807855764607
1739209737.7247884;-35.57807855764607
1739209737.7247896;-45.120503652039325
1739209737.7247908;-45.120503652039325
1739209737.724792;-45.120503652039325
1739209737.7247932;-45.120503652039325
1739209737.7247944;-28.992665084841942
1739209737.7247956;-33.981070128970906
1739209737.7247968;-38.13080360867914
1739209737.724798;-38.13080360867914
1739209737.7247992;-38.13080360867914
1739209737.7248003;-45.120503652039325
1739209737.7248015;-45.120503652039325
1739209737.724803;-35.57807855764607
1739209737.7248042;-31.14110356531892
1739209737.7248054;-45.120503652039325
1739209737.7248065;-45.120503652039325
1739209737.7248077;-38.13080360867914
1739209737.724809;-38.13080360867914
1739209737.7248101;-45.120503652039325
1739209737.7248113;-45.120503652039325
1739209737.7248125;-45.120503652039325
1739209737.7248137;-32.816014438256545
1739209737.724815;-31.141103565318915
1739209737.7248163;-38.13080360867914
1739209737.7248175;-35.57807855764607
1739209737.7248187;-35.57807855764607
1739209737.72482;-38.13080360867914
1739209737.724821;-45.120503652039325
1739209737.7248223;-32.816014438256545
1739209737.7248235;-45.120503652039325
1739209737.7248247;-45.120503652039325
1739209737.7248259;-38.13080360867914
1739209737.724827;-38.13080360867914
1739209737.7248282;-33.981070128970906
1739209737.7248294;-45.120503652039325
1739209737.7248309;-38.13080360867914
1739209737.724832;-45.120503652039325
1739209737.7248333;-32.816014438256545
1739209737.7248344;-30.49652367304973
1739209737.7248356;-45.120503652039325
1739209737.7248368;-33.981070128970906
1739209737.724838;-35.57807855764607
1739209737.7248392;-33.981070128970906
1739209737.7248404;-45.120503652039325
1739209737.7248416;-45.120503652039325
1739209737.7248428;-45.120503652039325
1739209737.724844;-38.13080360867914
1739209737.7248454;-38.13080360867914
1739209737.7248466;-45.120503652039325
1739209737.7248478;-45.120503652039325
1739209737.724849;-45.120503652039325
1739209737.7248502;-45.120503652039325
1739209737.7248514;-45.120503652039325
1739209737.7248526;-38.13080360867914
1739209737.7248538;-32.816014438256545
1739209737.724855;-38.13080360867914
1739209737.7248561;-45.120503652039325
1739209737.7248573;-38.13080360867914
1739209737.7248588;-32.816014438256545
1739209737.72486;-38.13080360867914
1739209737.7248611;-45.120503652039325
1739209737.7248623;-45.120503652039325
1739209737.7248635;-45.120503652039325
1739209737.7248647;-38.13080360867914
1739209737.724866;-45.120503652039325
1739209737.724867;-38.13080360867914
1739209737.7248683;-38.13080360867914
1739209737.7248695;-38.13080360867914
1739209737.7248707;-45.120503652039325
1739209737.7248719;-38.13080360867914
1739209737.7248733;-35.57807855764607
1739209737.7248745;-38.13080360867914
1739209737.7248757;-45.120503652039325
1739209737.7248769;-38.13080360867914
1739209737.724878;-35.57807855764607
1739209737.7248793;-38.13080360867914
1739209737.7248805;-45.120503652039325
1739209737.7248816;-45.120503652039325
1739209737.7248828;-35.57807855764607
1739209737.724884;-38.13080360867914
1739209737.7248852;-45.120503652039325
1739209737.7248867;-45.120503652039325
1739209737.7248878;-45.120503652039325
1739209737.724889;-45.120503652039325
1739209737.7248902;-45.120503652039325
1739209737.7248914;-45.120503652039325
1739209737.7248926;-38.13080360867914
1739209737.7248938;-45.120503652039325
1739209737.724895;-35.57807855764607
1739209737.7248962;-45.120503652039325
1739209737.7248974;-45.120503652039325
1739209737.7248986;-45.120503652039325
1739209737.7248998;-45.120503652039325
1739209737.7249012;-38.13080360867914
1739209737.7249024;-25.826314394896354
1739209737.7249036;-30.49652367304973
1739209737.7249048;-38.13080360867914
1739209737.724906;-45.120503652039325
1739209737.7249072;-35.57807855764607
1739209737.7249084;-35.57807855764607
1739209737.7249095;-45.120503652039325
1739209737.7249107;-38.13080360867914
1739209737.724912;-45.120503652039325
1739209737.7249131;-45.120503652039325
1739209737.7249143;-45.120503652039325
1739209737.7249157;-45.120503652039325
1739209737.724917;-45.120503652039325
1739209737.7249181;-45.120503652039325
1739209737.7249193;-38.13080360867914
1739209737.7249205;-38.13080360867914
1739209737.7249217;-32.816014438256545
1739209737.7249248;-35.57807855764607
1739209737.7249277;-45.120503652039325
1739209737.7249308;-45.120503652039325
1739209737.7249339;-45.120503652039325
1739209737.7249367;-38.13080360867914
1739209737.7249398;-35.57807855764607
1739209737.7249427;-38.13080360867914
1739209737.7249458;-45.120503652039325
1739209737.724949;-38.13080360867914
1739209737.7249517;-38.13080360867914
1739209737.7249548;-45.120503652039325
1739209737.724958;-45.120503652039325
1739209737.7249608;-45.120503652039325
1739209737.724964;-45.120503652039325
1739209737.724967;-45.120503652039325
1739209737.7249699;-38.13080360867914
1739209737.724973;-38.13080360867914
1739209737.7249758;-38.13080360867914
1739209737.724979;-45.120503652039325
1739209737.724982;-45.120503652039325
1739209737.724985;-38.13080360867914
1739209737.724988;-38.13080360867914
1739209737.724991;-45.120503652039325
1739209737.724994;-38.13080360867914
1739209737.724997;-38.13080360867914
1739209737.7250001;-45.120503652039325
1739209737.725003;-38.13080360867914
1739209737.725006;-38.13080360867914
1739209737.725009;-32.816014438256545
1739209737.725012;-38.13080360867914
1739209737.7250152;-45.120503652039325
1739209737.725018;-38.13080360867914
1739209737.7250211;-38.13080360867914
1739209737.7250242;-45.120503652039325
1739209737.725027;-45.120503652039325
1739209737.7250302;-45.120503652039325
1739209737.7250333;-45.120503652039325
1739209737.7250361;-45.120503652039325
1739209737.7250392;-38.13080360867914
1739209737.7250423;-35.57807855764607
1739209737.7250452;-38.13080360867914
1739209737.7250483;-45.120503652039325
1739209737.7250512;-38.13080360867914
1739209737.7250543;-35.57807855764607
1739209737.7250574;-38.13080360867914
1739209737.7250602;-45.120503652039325
1739209737.7250633;-38.13080360867914
1739209737.7250664;-38.13080360867914
1739209737.7250693;-45.120503652039325
1739209737.7250724;-38.13080360867914
1739209737.7250755;-38.13080360867914
1739209737.7250783;-38.13080360867914
1739209737.7250814;-45.120503652039325
1739209737.7250843;-45.120503652039325
1739209737.7250874;-45.120503652039325
1739209737.7250905;-38.13080360867914
1739209737.7250934;-33.981070128970906
1739209737.7250965;-45.120503652039325
1739209737.7250996;-45.120503652039325
1739209737.7251024;-45.120503652039325
1739209737.7251055;-35.57807855764607
1739209737.7251086;-38.13080360867914
1739209737.7251115;-38.13080360867914
1739209737.7251146;-38.13080360867914
1739209737.7251174;-38.13080360867914
1739209737.7251205;-45.120503652039325
1739209737.7251236;-38.13080360867914
1739209737.7251265;-45.120503652039325
1739209737.7251296;-45.120503652039325
1739209737.7251327;-45.120503652039325
1739209737.7251356;-38.13080360867914
1739209737.7251387;-35.57807855764607
1739209737.7251418;-38.13080360867914
1739209737.7251446;-35.57807855764607
1739209737.7251477;-32.816014438256545
1739209737.7251506;-45.120503652039325
1739209737.7251537;-33.981070128970906
1739209737.7251568;-32.816014438256545
1739209737.7251596;-38.13080360867914
1739209737.7251627;-38.13080360867914
1739209737.7251658;-38.13080360867914
1739209737.7251687;-38.13080360867914
1739209737.7251718;-38.13080360867914
1739209737.725175;-38.13080360867914
1739209737.7251778;-45.120503652039325
1739209737.7251809;-38.13080360867914
1739209737.7251837;-45.120503652039325
1739209737.7251868;-45.120503652039325
1739209737.72519;-38.13080360867914
1739209737.7251928;-38.13080360867914
1739209737.725196;-45.120503652039325
1739209737.725199;-45.120503652039325
1739209737.7252018;-38.13080360867914
1739209737.725205;-35.57807855764607
1739209737.725208;-38.13080360867914
1739209737.725211;-45.120503652039325
1739209737.725214;-45.120503652039325
1739209737.7252169;-45.120503652039325
1739209737.72522;-45.120503652039325
1739209737.725223;-32.816014438256545
1739209737.725226;-38.13080360867914
1739209737.725229;-45.120503652039325
1739209737.7252321;-45.120503652039325
1739209737.725235;-45.120503652039325
1739209737.725238;-45.120503652039325
1739209737.7252412;-45.120503652039325
1739209737.725244;-38.13080360867914
1739209737.7252471;-35.57807855764607
1739209737.7252502;-45.120503652039325
1739209737.725253;-45.120503652039325
1739209737.7252562;-38.13080360867914
1739209737.725259;-38.13080360867914
1739209737.7252622;-45.120503652039325
1739209737.7252653;-32.816014438256545
1739209737.7252681;-33.981070128970906
1739209737.7252712;-38.13080360867914
1739209737.7252743;-45.120503652039325
1739209737.7252772;-45.120503652039325
1739209737.7252803;-38.13080360867914
1739209737.7252834;-35.57807855764607
1739209737.7252862;-38.13080360867914
1739209737.7252893;-45.120503652039325
1739209737.7252922;-45.120503652039325
1739209737.7252953;-38.13080360867914
1739209737.7252984;-38.13080360867914
1739209737.7253013;-45.120503652039325
1739209737.7253044;-45.120503652039325
1739209737.7253075;-45.120503652039325
1739209737.7253103;-38.13080360867914
1739209737.7253134;-29.438486411369333
1739209737.7253165;-38.13080360867914
1739209737.7253194;-45.120503652039325
1739209737.7253225;-33.981070128970906
1739209737.7253253;-32.816014438256545
1739209737.7253284;-45.120503652039325
1739209737.7253315;-38.13080360867914
1739209737.7253344;-38.13080360867914
1739209737.7253375;-38.13080360867914
1739209737.7253406;-38.13080360867914
1739209737.7253435;-38.13080360867914
1739209737.7253466;-45.120503652039325
1739209737.7253497;-45.120503652039325
1739209737.7253525;-38.13080360867914
1739209737.7253556;-38.13080360867914
1739209737.7253585;-45.120503652039325
1739209737.7253616;-45.120503652039325
1739209737.7253647;-45.120503652039325
1739209737.7253675;-35.57807855764607
1739209737.7253706;-38.13080360867914
1739209737.7253737;-45.120503652039325
1739209737.7253766;-33.981070128970906
1739209737.7253797;-31.141103565318893
1739209737.7253828;-38.13080360867914
1739209737.7253857;-32.816014438256545
1739209737.7253888;-38.13080360867914
1739209737.7253916;-45.120503652039325
1739209737.7253947;-45.120503652039325
1739209737.7253978;-45.120503652039325
1739209737.7254007;-38.13080360867914
1739209737.7254038;-45.120503652039325
1739209737.725407;-38.13080360867914
1739209737.7254097;-45.120503652039325
1739209737.7254128;-45.120503652039325
1739209737.725416;-38.13080360867914
1739209737.7254188;-45.120503652039325
1739209737.725422;-45.120503652039325
1739209737.7254248;-38.13080360867914
1739209737.7254279;-38.13080360867914
1739209737.725431;-38.13080360867914
1739209737.7254338;-25.826314394896354
1739209737.725437;-33.981070128970906
1739209737.72544;-45.120503652039325
1739209737.725443;-38.13080360867914
1739209737.725446;-35.57807855764607
1739209737.725449;-38.13080360867914
1739209737.725452;-45.120503652039325
1739209737.725455;-33.981070128970906
1739209737.7254581;-33.981070128970956
1739209737.725461;-38.13080360867914
1739209737.725464;-35.57807855764607
1739209737.725467;-35.57807855764607
1739209737.72547;-38.13080360867914
1739209737.7254732;-45.120503652039325
1739209737.725476;-45.120503652039325
1739209737.7254791;-45.120503652039325
1739209737.7254822;-28.58837851428586
1739209737.725485;-28.992665084841942
1739209737.7254882;-45.120503652039325
1739209737.7254913;-45.120503652039325
1739209737.7254941;-31.141103565318915
1739209737.7254972;-33.981070128970906
1739209737.7255;-45.120503652039325
1739209737.7255032;-38.13080360867914
1739209737.7255063;-45.120503652039325
1739209737.7255092;-45.120503652039325
1739209737.7255123;-45.120503652039325
1739209737.7255154;-38.13080360867914
1739209737.7255182;-45.120503652039325
1739209737.7255213;-45.120503652039325
1739209737.7255244;-45.120503652039325
1739209737.7255273;-38.13080360867914
1739209737.7255304;-32.816014438256545
1739209737.7255332;-28.992665084841942
1739209737.7255363;-45.120503652039325
1739209737.7255394;-33.981070128970906
1739209737.7255423;-33.981070128970906
1739209737.7255454;-31.141103565318915
1739209737.7255485;-45.120503652039325
1739209737.7255514;-38.13080360867914
1739209737.7255545;-38.13080360867914
1739209737.7255576;-45.120503652039325
1739209737.7255604;-45.120503652039325
1739209737.7255635;-45.120503652039325
1739209737.7255664;-45.120503652039325
1739209737.7255695;-45.120503652039325
1739209737.7255726;-45.120503652039325
1739209737.7255754;-45.120503652039325
1739209737.7255785;-38.13080360867914
1739209737.7255816;-38.13080360867914
1739209737.7255845;-45.120503652039325
1739209737.7255876;-38.13080360867914
1739209737.7255907;-38.13080360867914
1739209737.7255936;-45.120503652039325
1739209737.7255967;-45.120503652039325
1739209737.7255995;-45.120503652039325
1739209737.7256026;-33.981070128970906
1739209737.7256057;-33.981070128970906
1739209737.7256086;-38.13080360867914
1739209737.7256117;-38.13080360867914
1739209737.7256148;-45.120503652039325
1739209737.7256176;-45.120503652039325
1739209737.7256207;-38.13080360867914
1739209737.7256238;-38.13080360867914
1739209737.7256267;-38.13080360867914
1739209737.7256298;-33.981070128970906
1739209737.7256327;-35.57807855764607
1739209737.7256358;-45.120503652039325
1739209737.7256389;-45.120503652039325
1739209737.7256417;-38.13080360867914
1739209737.7256448;-45.120503652039325
1739209737.725648;-38.13080360867914
1739209737.7256508;-38.13080360867914
1739209737.725654;-38.13080360867914
1739209737.725657;-45.120503652039325
1739209737.7256598;-45.120503652039325
1739209737.725663;-45.120503652039325
1739209737.725666;-38.13080360867914
1739209737.725669;-45.120503652039325
1739209737.725672;-38.13080360867914
1739209737.7256749;-45.120503652039325
1739209737.725678;-28.58837851428586
1739209737.725681;-38.13080360867914
1739209737.725684;-38.13080360867914
1739209737.725687;-38.13080360867914
1739209737.7256901;-33.981070128970906
1739209737.725693;-45.120503652039325
1739209737.725696;-45.120503652039325
1739209737.7256992;-45.120503652039325
1739209737.725702;-32.816014438256545
1739209737.7257051;-33.981070128970906
1739209737.725708;-38.13080360867914
1739209737.725711;-45.120503652039325
1739209737.7257142;-38.13080360867914
1739209737.725717;-35.57807855764607
1739209737.7257202;-38.13080360867914
1739209737.7257233;-45.120503652039325
1739209737.7257261;-27.267205301931607
1739209737.7257292;-31.141103565318915
1739209737.7257323;-38.13080360867914
1739209737.7257352;-45.120503652039325
1739209737.7257383;-33.981070128970906
1739209737.7257411;-35.57807855764607
1739209737.7257442;-38.13080360867914
1739209737.7257473;-45.120503652039325
1739209737.7257502;-38.13080360867914
1739209737.7257533;-38.13080360867914
1739209737.7257564;-38.13080360867914
1739209737.7257593;-45.120503652039325
1739209737.7257624;-45.120503652039325
1739209737.7257655;-35.57807855764607
1739209737.7257683;-38.13080360867914
