CAN Message; 0x1bb:00000c26a370e69b
1739209629.3603554;-45.120503652039325
1739209629.3603575;-45.120503652039325
1739209629.3603597;-45.120503652039325
1739209629.360362;-45.120503652039325
1739209629.3603642;-38.13080360867914
1739209629.3603666;-45.120503652039325
1739209629.3603687;-33.981070128970906
1739209629.360371;-45.120503652039325
1739209629.3603733;-45.120503652039325
1739209629.3603756;-38.13080360867914
1739209629.3603778;-45.120503652039325
1739209629.3603802;-33.981070128970906
1739209629.3603823;-45.120503652039325
1739209629.3603847;-35.57807855764607
1739209629.3603868;-38.13080360867914
1739209629.3603892;-32.816014438256545
1739209629.3603914;-35.57807855764607
1739209629.3603938;-45.120503652039325
1739209629.360396;-38.13080360867914
1739209629.3603983;-45.120503652039325
1739209629.3604004;-45.120503652039325
1739209629.3604026;-45.120503652039325
1739209629.360405;-38.13080360867914
1739209629.360407;-38.13080360867914
1739209629.3604095;-45.120503652039325
1739209629.3604116;-32.816014438256545
1739209629.360414;-45.120503652039325
1739209629.3604162;-45.120503652039325
1739209629.3604186;-45.120503652039325
1739209629.3604207;-38.13080360867914
1739209629.360423;-45.120503652039325
1739209629.3604252;-38.13080360867914
1739209629.3604276;-33.981070128970906
1739209629.3604298;-45.120503652039325
1739209629.3604321;-38.13080360867914
1739209629.3604343;-38.13080360867914
1739209629.3604367;-38.13080360867914
1739209629.3604388;-45.120503652039325
1739209629.3604412;-45.120503652039325
1739209629.3604434;-45.120503652039325
1739209629.3604455;-45.120503652039325
1739209629.360448;-35.57807855764607
1739209629.36045;-38.13080360867914
1739209629.3604524;-45.120503652039325
1739209629.3604546;-38.13080360867914
1739209629.360457;-38.13080360867914
1739209629.360459;-45.120503652039325
1739209629.3604615;-45.120503652039325
1739209629.3604636;-45.120503652039325
1739209629.360466;-45.120503652039325
1739209629.3604681;-45.120503652039325
1739209629.3604705;-45.120503652039325
1739209629.3604727;-45.120503652039325
1739209629.360475;-45.120503652039325
1739209629.3604772;-45.120503652039325
1739209629.3604796;-38.13080360867914
1739209629.3604817;-31.141103565318915
1739209629.3604841;-38.13080360867914
1739209629.3604863;-38.13080360867914
1739209629.3604884;-45.120503652039325
1739209629.3604908;-45.120503652039325
1739209629.360493;-38.13080360867914
1739209629.3604953;-33.981070128970906
1739209629.3604975;-45.120503652039325
1739209629.3604999;-30.49652367304976
1739209629.360502;-35.57807855764607
1739209629.3605044;-38.13080360867914
1739209629.3605065;-45.120503652039325
1739209629.360509;-45.120503652039325
1739209629.360511;-38.13080360867914
1739209629.3605134;-38.13080360867914
1739209629.3605156;-32.816014438256545
1739209629.360518;-27.267205301931607
1739209629.3605201;-38.13080360867914
1739209629.3605225;-38.13080360867914
1739209629.3605247;-38.13080360867914
1739209629.360527;-38.13080360867914
1739209629.3605292;-32.816014438256545
1739209629.3605313;-38.13080360867914
1739209629.3605337;-45.120503652039325
1739209629.3605359;-38.13080360867914
1739209629.3605382;-38.13080360867914
1739209629.3605404;-38.13080360867914
1739209629.3605428;-45.120503652039325
1739209629.360545;-45.120503652039325
1739209629.3605473;-38.13080360867914
1739209629.3605494;-38.13080360867914
1739209629.3605518;-45.120503652039325
1739209629.360554;-45.120503652039325
1739209629.3605564;-45.120503652039325
1739209629.3605585;-45.120503652039325
1739209629.360561;-45.120503652039325
1739209629.360563;-45.120503652039325
1739209629.3605654;-45.120503652039325
1739209629.3605676;-45.120503652039325
1739209629.36057;-45.120503652039325
1739209629.360572;-28.992665084841942
1739209629.3605742;-38.13080360867914
1739209629.3605766;-45.120503652039325
1739209629.3605788;-45.120503652039325
1739209629.3605812;-33.981070128970906
1739209629.3605833;-45.120503652039325
1739209629.3605857;-38.13080360867914
1739209629.3605878;-45.120503652039325
1739209629.3605902;-31.14110356531892
1739209629.3605924;-45.120503652039325
1739209629.3605947;-45.120503652039325
1739209629.360597;-45.120503652039325
1739209629.3605993;-45.120503652039325
1739209629.3606014;-45.120503652039325
1739209629.3606038;-45.120503652039325
1739209629.360606;-45.120503652039325
1739209629.3606083;-33.981070128970906
1739209629.3606105;-38.13080360867914
1739209629.3606129;-38.13080360867914
1739209629.360615;-35.57807855764607
1739209629.3606172;-33.981070128970906
1739209629.3606195;-45.120503652039325
1739209629.3606217;-38.13080360867914
1739209629.360624;-45.120503652039325
1739209629.3606262;-45.120503652039325
1739209629.3606286;-45.120503652039325
1739209629.3606308;-45.120503652039325
1739209629.3606331;-35.57807855764607
1739209629.3606353;-38.13080360867914
1739209629.3606377;-45.120503652039325
1739209629.3606398;-45.120503652039325
1739209629.3606422;-35.57807855764607
1739209629.3606443;-38.13080360867914
1739209629.3606467;-45.120503652039325
1739209629.3606489;-45.120503652039325
1739209629.3606513;-35.57807855764607
1739209629.3606534;-38.13080360867914
1739209629.3606558;-45.120503652039325
1739209629.360658;-45.120503652039325
1739209629.36066;-33.981070128970906
1739209629.3606625;-33.981070128970906
1739209629.3606646;-38.13080360867914
1739209629.360667;-38.13080360867914
1739209629.3606691;-35.57807855764607
1739209629.3606715;-33.981070128970906
1739209629.3606737;-35.57807855764607
1739209629.360676;-38.13080360867914
1739209629.3606782;-45.120503652039325
1739209629.3606806;-38.13080360867914
1739209629.3606827;-45.120503652039325
1739209629.360685;-38.13080360867914
1739209629.3606873;-45.120503652039325
1739209629.3606896;-33.981070128970906
1739209629.3606918;-45.120503652039325
1739209629.3606942;-38.13080360867914
1739209629.3606963;-45.120503652039325
1739209629.3606987;-45.120503652039325
1739209629.3607008;-38.13080360867914
1739209629.360703;-45.120503652039325
1739209629.3607054;-45.120503652039325
1739209629.3607075;-38.13080360867914
1739209629.36071;-33.981070128970906
1739209629.360712;-38.13080360867914
1739209629.3607144;-45.120503652039325
1739209629.3607166;-45.120503652039325
1739209629.360719;-33.981070128970906
1739209629.360721;-45.120503652039325
1739209629.3607235;-45.120503652039325
1739209629.3607256;-45.120503652039325
1739209629.360728;-33.981070128970906
1739209629.3607302;-38.13080360867914
1739209629.3607326;-45.120503652039325
1739209629.3607347;-38.13080360867914
1739209629.360737;-45.120503652039325
1739209629.3607392;-45.120503652039325
1739209629.3607416;-38.13080360867914
1739209629.3607438;-45.120503652039325
1739209629.360746;-45.120503652039325
1739209629.3607483;-45.120503652039325
1739209629.3607504;-38.13080360867914
1739209629.3607528;-38.13080360867914
1739209629.360755;-32.816014438256545
1739209629.3607574;-45.120503652039325
1739209629.3607595;-38.13080360867914
1739209629.360762;-35.57807855764607
1739209629.360764;-35.57807855764607
1739209629.3607664;-35.57807855764607
1739209629.3607686;-38.13080360867914
1739209629.360771;-45.120503652039325
1739209629.360773;-45.120503652039325
1739209629.3607755;-45.120503652039325
1739209629.3607776;-38.13080360867914
1739209629.36078;-38.13080360867914
1739209629.3607821;-45.120503652039325
1739209629.3607845;-45.120503652039325
1739209629.3607867;-45.120503652039325
1739209629.3607888;-33.981070128970906
1739209629.3607912;-33.981070128970956
1739209629.3607934;-45.120503652039325
1739209629.3607957;-35.57807855764607
1739209629.360798;-38.13080360867914
1739209629.3608003;-38.13080360867914
1739209629.3608024;-38.13080360867914
1739209629.3608048;-38.13080360867914
1739209629.360807;-45.120503652039325
1739209629.3608093;-28.21854285175415
1739209629.3608115;-32.816014438256545
1739209629.3608139;-45.120503652039325
1739209629.360816;-45.120503652039325
1739209629.3608184;-38.13080360867914
1739209629.3608205;-38.13080360867914
1739209629.360823;-38.13080360867914
1739209629.360825;-35.57807855764607
1739209629.3608274;-38.13080360867914
1739209629.3608296;-45.120503652039325
1739209629.3608317;-35.57807855764607
1739209629.3608341;-38.13080360867914
1739209629.3608363;-45.120503652039325
1739209629.3608387;-45.120503652039325
1739209629.3608408;-38.13080360867914
1739209629.3608432;-38.13080360867914
1739209629.3608453;-32.816014438256545
1739209629.3608477;-35.57807855764607
1739209629.3608499;-38.13080360867914
1739209629.3608522;-38.13080360867914
1739209629.3608544;-38.13080360867914
1739209629.3608568;-45.120503652039325
1739209629.360859;-35.57807855764607
1739209629.3608613;-38.13080360867914
1739209629.3608634;-38.13080360867914
1739209629.3608658;-32.816014438256545
1739209629.360868;-45.120503652039325
1739209629.3608704;-45.120503652039325
1739209629.3608725;-45.120503652039325
1739209629.3608747;-38.13080360867914
1739209629.360877;-38.13080360867914
1739209629.3608792;-38.13080360867914
1739209629.3608816;-45.120503652039325
1739209629.3608837;-45.120503652039325
1739209629.360886;-45.120503652039325
1739209629.3608882;-45.120503652039325
1739209629.3608906;-45.120503652039325
1739209629.3608928;-45.120503652039325
1739209629.3608952;-38.13080360867914
1739209629.3608973;-45.120503652039325
1739209629.3608997;-31.141103565318893
1739209629.3609018;-31.141103565318915
1739209629.3609042;-45.120503652039325
1739209629.3609064;-45.120503652039325
1739209629.3609087;-38.13080360867914
1739209629.360911;-35.57807855764607
1739209629.3609133;-45.120503652039325
1739209629.3609154;-33.981070128970906
1739209629.3609176;-45.120503652039325
1739209629.36092;-33.981070128970956
1739209629.360922;-38.13080360867914
1739209629.3609245;-38.13080360867914
1739209629.3609266;-45.120503652039325
1739209629.360929;-38.13080360867914
1739209629.3609312;-35.57807855764607
1739209629.3609335;-38.13080360867914
1739209629.3609357;-33.981070128970906
1739209629.360938;-31.141103565318915
1739209629.3609402;-45.120503652039325
1739209629.3609426;-38.13080360867914
1739209629.3609447;-38.13080360867914
1739209629.3609471;-38.13080360867914
1739209629.3609493;-38.13080360867914
1739209629.3609517;-33.981070128970906
1739209629.3609538;-33.981070128970906
1739209629.3609562;-38.13080360867914
1739209629.3609583;-38.13080360867914
1739209629.3609605;-45.120503652039325
1739209629.3609629;-38.13080360867914
1739209629.360965;-35.57807855764607
1739209629.3609674;-38.13080360867914
1739209629.3609695;-45.120503652039325
1739209629.360972;-45.120503652039325
1739209629.360974;-38.13080360867914
1739209629.3609765;-38.13080360867914
1739209629.3609786;-38.13080360867914
1739209629.360981;-45.120503652039325
1739209629.3609831;-45.120503652039325
1739209629.3609855;-45.120503652039325
1739209629.3609877;-38.13080360867914
1739209629.36099;-45.120503652039325
1739209629.3609922;-31.141103565318915
1739209629.3609946;-38.13080360867914
1739209629.3609967;-45.120503652039325
1739209629.360999;-45.120503652039325
1739209629.3610013;-38.13080360867914
1739209629.3610034;-38.13080360867914
1739209629.3610058;-45.120503652039325
1739209629.361008;-45.120503652039325
1739209629.3610103;-38.13080360867914
1739209629.3610125;-45.120503652039325
1739209629.3610148;-38.13080360867914
1739209629.361017;-45.120503652039325
1739209629.3610194;-45.120503652039325
1739209629.3610215;-38.13080360867914
1739209629.361024;-38.13080360867914
1739209629.361026;-45.120503652039325
1739209629.3610284;-38.13080360867914
1739209629.3610306;-33.981070128970906
1739209629.361033;-33.981070128970906
1739209629.361035;-45.120503652039325
1739209629.3610375;-38.13080360867914
1739209629.3610396;-38.13080360867914
1739209629.361042;-38.13080360867914
1739209629.3610442;-45.120503652039325
1739209629.3610463;-38.13080360867914
1739209629.3610487;-35.57807855764607
1739209629.3610508;-33.981070128970906
1739209629.3610532;-45.120503652039325
1739209629.3610554;-45.120503652039325
1739209629.3610578;-45.120503652039325
1739209629.36106;-38.13080360867914
1739209629.3610623;-45.120503652039325
1739209629.3610644;-45.120503652039325
1739209629.3610668;-38.13080360867914
1739209629.361069;-38.13080360867914
1739209629.3610713;-45.120503652039325
1739209629.3610735;-38.13080360867914
1739209629.3610759;-38.13080360867914
1739209629.361078;-38.13080360867914
1739209629.3610804;-38.13080360867914
1739209629.3610826;-35.57807855764607
1739209629.361085;-30.49652367304973
1739209629.361087;-38.13080360867914
1739209629.361094;-45.120503652039325
1739209629.3611012;-38.13080360867914
1739209629.361108;-35.57807855764607
1739209629.3611152;-38.13080360867914
1739209629.3611221;-45.120503652039325
1739209629.361129;-45.120503652039325
1739209629.3611362;-45.120503652039325
1739209629.361143;-45.120503652039325
1739209629.3611503;-45.120503652039325
1739209629.3611572;-38.13080360867914
1739209629.361164;-45.120503652039325
1739209629.3611712;-38.13080360867914
1739209629.3611782;-45.120503652039325
1739209629.3611853;-38.13080360867914
1739209629.3611922;-30.49652367304973
1739209629.3611991;-33.981070128970906
1739209629.3612063;-45.120503652039325
1739209629.3612132;-45.120503652039325
1739209629.3612204;-32.816014438256545
1739209629.3612273;-38.13080360867914
1739209629.3612342;-45.120503652039325
1739209629.3612413;-45.120503652039325
1739209629.3612483;-45.120503652039325
1739209629.3612554;-45.120503652039325
1739209629.3612623;-45.120503652039325
1739209629.3612695;-45.120503652039325
1739209629.3612764;-45.120503652039325
1739209629.3612833;-38.13080360867914
1739209629.3612905;-45.120503652039325
1739209629.3612974;-45.120503652039325
1739209629.3613045;-32.816014438256545
1739209629.3613114;-38.13080360867914
1739209629.3613183;-45.120503652039325
1739209629.3613255;-35.57807855764607
1739209629.3613324;-30.49652367304973
1739209629.3613396;-38.13080360867914
1739209629.3613465;-45.120503652039325
1739209629.3613534;-45.120503652039325
1739209629.3613605;-45.120503652039325
1739209629.3613675;-45.120503652039325
1739209629.3613746;-45.120503652039325
1739209629.3613815;-38.13080360867914
1739209629.3613884;-38.13080360867914
1739209629.3613956;-32.816014438256545
1739209629.3614025;-38.13080360867914
1739209629.3614097;-35.57807855764607
1739209629.3614166;-45.120503652039325
1739209629.3614235;-45.120503652039325
1739209629.3614306;-45.120503652039325
1739209629.3614376;-38.13080360867914
1739209629.3614447;-35.57807855764607
1739209629.3614516;-38.13080360867914
1739209629.3614585;-38.13080360867914
1739209629.3614657;-38.13080360867914
1739209629.3614726;-27.8777449560314
1739209629.3614798;-33.981070128970906
1739209629.3614867;-35.57807855764607
1739209629.3614936;-35.57807855764607
1739209629.3615007;-35.57807855764607
1739209629.3615077;-38.13080360867914
1739209629.3615148;-38.13080360867914
1739209629.3615217;-33.981070128970906
1739209629.3615286;-33.981070128970956
1739209629.3615358;-45.120503652039325
1739209629.3615427;-35.57807855764607
1739209629.3615499;-38.13080360867914
1739209629.3615568;-45.120503652039325
1739209629.3615637;-45.120503652039325
1739209629.3615708;-45.120503652039325
1739209629.3615777;-45.120503652039325
1739209629.361585;-35.57807855764607
1739209629.3615918;-35.57807855764607
1739209629.361599;-38.13080360867914
1739209629.361606;-38.13080360867914
1739209629.3616128;-45.120503652039325
1739209629.36162;-45.120503652039325
1739209629.3616269;-45.120503652039325
1739209629.361634;-38.13080360867914
1739209629.361641;-35.57807855764607
1739209629.3616478;-35.57807855764607
1739209629.361655;-45.120503652039325
1739209629.361662;-38.13080360867914
1739209629.361669;-38.13080360867914
1739209629.361676;-32.816014438256545
1739209629.361683;-45.120503652039325
1739209629.36169;-38.13080360867914
1739209629.361697;-38.13080360867914
1739209629.361704;-45.120503652039325
1739209629.361711;-38.13080360867914
1739209629.361718;-45.120503652039325
1739209629.361725;-45.120503652039325
1739209629.361732;-38.13080360867914
1739209629.3617392;-38.13080360867914
1739209629.361746;-45.120503652039325
1739209629.361753;-29.438486411369333
1739209629.3617601;-28.58837851428586
1739209629.361767;-45.120503652039325
1739209629.3617742;-45.120503652039325
1739209629.3617811;-29.438486411369333
1739209629.361788;-35.57807855764607
1739209629.3617952;-45.120503652039325
1739209629.361802;-45.120503652039325
1739209629.3618093;-38.13080360867914
1739209629.3618162;-45.120503652039325
1739209629.361823;-45.120503652039325
1739209629.3618302;-45.120503652039325
1739209629.3618371;-35.57807855764607
1739209629.3618443;-38.13080360867914
1739209629.3618512;-45.120503652039325
1739209629.3618581;-45.120503652039325
1739209629.3618653;-32.816014438256545
1739209629.3618722;-33.981070128970906
1739209629.3618793;-45.120503652039325
1739209629.3618863;-45.120503652039325
1739209629.3618932;-45.120503652039325
1739209629.3619003;-38.13080360867914
1739209629.3619072;-35.57807855764607
1739209629.3619144;-38.13080360867914
1739209629.3619213;-45.120503652039325
1739209629.3619285;-38.13080360867914
1739209629.3619354;-38.13080360867914
1739209629.3619423;-45.120503652039325
1739209629.3619494;-38.13080360867914
1739209629.3619564;-35.57807855764607
1739209629.3619635;-33.981070128970906
1739209629.3619704;-33.981070128970906
1739209629.3619773;-45.120503652039325
1739209629.3619845;-45.120503652039325
1739209629.3619914;-38.13080360867914
1739209629.3619986;-38.13080360867914
1739209629.3620055;-45.120503652039325
1739209629.3620124;-38.13080360867914
1739209629.3620195;-38.13080360867914
1739209629.3620265;-45.120503652039325
1739209629.3620336;-38.13080360867914
1739209629.3620405;-38.13080360867914
1739209629.3620474;-35.57807855764607
1739209629.3620546;-38.13080360867914
1739209629.3620615;-38.13080360867914
1739209629.3620687;-38.13080360867914
1739209629.3620756;-38.13080360867914
1739209629.3620825;-33.981070128970906
1739209629.3620896;-45.120503652039325
1739209629.3620965;-38.13080360867914
1739209629.3621037;-38.13080360867914
1739209629.3621106;-38.13080360867914
1739209629.3621175;-38.13080360867914
1739209629.3621247;-38.13080360867914
1739209629.3621316;-38.13080360867914
1739209629.3621387;-38.13080360867914
1739209629.3621457;-38.13080360867914
1739209629.3621526;-45.120503652039325
1739209629.3621597;-35.57807855764607
1739209629.3621666;-35.57807855764607
1739209629.3621738;-45.120503652039325
1739209629.3621807;-38.13080360867914
1739209629.3621876;-35.57807855764607
1739209629.3621948;-33.981070128970906
1739209629.3622017;-35.57807855764607
1739209629.3622088;-35.57807855764607
1739209629.3622158;-33.981070128970906
1739209629.3622227;-38.13080360867914
1739209629.3622298;-38.13080360867914
1739209629.3622367;-38.13080360867914
1739209629.362244;-38.13080360867914
1739209629.3622508;-38.13080360867914
1739209629.362258;-38.13080360867914
1739209629.3622649;-38.13080360867914
1739209629.3622718;-38.13080360867914
1739209629.362279;-45.120503652039325
1739209629.3622859;-38.13080360867914
1739209629.362293;-38.13080360867914
1739209629.3623;-45.120503652039325
1739209629.3623068;-38.13080360867914
1739209629.362314;-45.120503652039325
1739209629.362321;-38.13080360867914
1739209629.362328;-38.13080360867914
1739209629.362335;-38.13080360867914
1739209629.362342;-38.13080360867914
1739209629.362349;-38.13080360867914
1739209629.362356;-33.981070128970906
1739209629.362363;-45.120503652039325
1739209629.36237;-45.120503652039325
1739209629.362377;-38.13080360867914
1739209629.362384;-38.13080360867914
1739209629.362391;-45.120503652039325
1739209629.3623981;-38.13080360867914
1739209629.362405;-38.13080360867914
1739209629.362412;-38.13080360867914
1739209629.3624191;-38.13080360867914
1739209629.362426;-38.13080360867914
1739209629.3624332;-45.120503652039325
1739209629.36244;-38.13080360867914
1739209629.362447;-35.57807855764607
1739209629.3624542;-45.120503652039325
1739209629.362461;-38.13080360867914
1739209629.3624682;-38.13080360867914
1739209629.3624752;-38.13080360867914
1739209629.362482;-38.13080360867914
1739209629.3624892;-38.13080360867914
1739209629.3624961;-31.141103565318915
1739209629.3625033;-38.13080360867914
1739209629.3625102;-38.13080360867914
1739209629.362517;-45.120503652039325
1739209629.3625243;-45.120503652039325
1739209629.3625312;-45.120503652039325
1739209629.3625383;-38.13080360867914
1739209629.3625453;-38.13080360867914
1739209629.3625522;-38.13080360867914
1739209629.3625593;-38.13080360867914
1739209629.3625662;-45.120503652039325
1739209629.3625734;-45.120503652039325
1739209629.3625803;-45.120503652039325
1739209629.3625875;-38.13080360867914
1739209629.3625944;-45.120503652039325
1739209629.3626013;-33.981070128970906
1739209629.3626084;-26.991370085610722
1739209629.3626153;-38.13080360867914
1739209629.3626225;-45.120503652039325
1739209629.3626294;-38.13080360867914
1739209629.3626363;-38.13080360867914
1739209629.3626435;-38.13080360867914
1739209629.3626504;-45.120503652039325
1739209629.3626575;-45.120503652039325
1739209629.3626645;-38.13080360867914
1739209629.3626714;-45.120503652039325
1739209629.3626785;-33.981070128970906
1739209629.3626854;-45.120503652039325
1739209629.3626926;-45.120503652039325
1739209629.3626995;-38.13080360867914
1739209629.3627064;-35.57807855764607
1739209629.3627136;-45.120503652039325
1739209629.3627205;-35.57807855764607
1739209629.3627276;-35.57807855764607
1739209629.3627346;-35.57807855764607
1739209629.3627415;-35.57807855764607
1739209629.3627486;-38.13080360867914
1739209629.3627555;-38.13080360867914
1739209629.3627627;-38.13080360867914
1739209629.3627696;-45.120503652039325
1739209629.3627765;-38.13080360867914
1739209629.3627837;-45.120503652039325
1739209629.3627906;-38.13080360867914
1739209629.3627977;-45.120503652039325
1739209629.3628047;-45.120503652039325
1739209629.3628116;-38.13080360867914
1739209629.3628187;-45.120503652039325
1739209629.3628256;-38.13080360867914
1739209629.3628328;-45.120503652039325
1739209629.3628397;-45.120503652039325
1739209629.3628466;-45.120503652039325
1739209629.3628538;-45.120503652039325
1739209629.3628607;-45.120503652039325
1739209629.3628678;-38.13080360867914
1739209629.3628747;-35.57807855764607
1739209629.3628817;-45.120503652039325
1739209629.3628888;-29.438486411369333
1739209629.3628957;-32.816014438256545
1739209629.3629029;-45.120503652039325
1739209629.3629098;-38.13080360867914
1739209629.362917;-38.13080360867914
1739209629.3629239;-45.120503652039325
1739209629.3629308;-45.120503652039325
1739209629.362938;-38.13080360867914
1739209629.3629448;-45.120503652039325
1739209629.362952;-45.120503652039325
1739209629.362959;-38.13080360867914
1739209629.3629658;-45.120503652039325
1739209629.362973;-38.13080360867914
1739209629.36298;-33.981070128970906
1739209629.362987;-45.120503652039325
1739209629.362994;-45.120503652039325
1739209629.3630009;-45.120503652039325
1739209629.363008;-38.13080360867914
1739209629.363015;-45.120503652039325
1739209629.363022;-38.13080360867914
1739209629.363029;-45.120503652039325
1739209629.363036;-45.120503652039325
1739209629.363043;-45.120503652039325
1739209629.36305;-45.120503652039325
1739209629.3630571;-30.49652367304973
1739209629.363064;-32.816014438256545
1739209629.363071;-45.120503652039325
1739209629.363078;-38.13080360867914
1739209629.363085;-35.57807855764607
1739209629.3630922;-38.13080360867914
1739209629.363099;-45.120503652039325
1739209629.363106;-45.120503652039325
1739209629.3631132;-45.120503652039325
1739209629.36312;-45.120503652039325
1739209629.3631272;-38.13080360867914
1739209629.3631341;-45.120503652039325
1739209629.363141;-45.120503652039325
1739209629.3631482;-38.13080360867914
1739209629.3631551;-45.120503652039325
1739209629.3631623;-45.120503652039325
1739209629.3631692;-32.816014438256545
1739209629.363176;-35.57807855764607
1739209629.3631833;-45.120503652039325
1739209629.3631902;-38.13080360867914
1739209629.3631973;-38.13080360867914
1739209629.3632042;-38.13080360867914
1739209629.3632114;-45.120503652039325
1739209629.3632183;-45.120503652039325
1739209629.3632252;-45.120503652039325
1739209629.3632324;-38.13080360867914
1739209629.3632393;-38.13080360867914
1739209629.3632464;-45.120503652039325
1739209629.3632534;-38.13080360867914
1739209629.3632603;-38.13080360867914
1739209629.3632674;-38.13080360867914
1739209629.3632743;-45.120503652039325
1739209629.3632815;-45.120503652039325
1739209629.3632884;-45.120503652039325
1739209629.3632953;-45.120503652039325
1739209629.3633025;-45.120503652039325
1739209629.3633094;-45.120503652039325
1739209629.3633165;-45.120503652039325
1739209629.3633235;-38.13080360867914
1739209629.3633304;-38.13080360867914
1739209629.3633375;-45.120503652039325
1739209629.3633444;-38.13080360867914
1739209629.3633516;-38.13080360867914
1739209629.3633585;-38.13080360867914
1739209629.3633654;-45.120503652039325
1739209629.3633726;-38.13080360867914
1739209629.3633795;-38.13080360867914
1739209629.3633866;-33.981070128970906
1739209629.3633935;-38.13080360867914
1739209629.3634005;-38.13080360867914
1739209629.3634076;-38.13080360867914
1739209629.3634145;-45.120503652039325
1739209629.3634217;-45.120503652039325
1739209629.3634286;-45.120503652039325
1739209629.3634355;-45.120503652039325
1739209629.3634427;-45.120503652039325
1739209629.3634496;-45.120503652039325
1739209629.3634567;-38.13080360867914
1739209629.3634636;-38.13080360867914
1739209629.3634706;-33.981070128970906
1739209629.3634777;-45.120503652039325
1739209629.3634846;-33.981070128970906
1739209629.3634918;-33.981070128970906
1739209629.3634987;-38.13080360867914
1739209629.3635056;-45.120503652039325
1739209629.3635128;-38.13080360867914
1739209629.3635197;-38.13080360867914
1739209629.3635268;-38.13080360867914
1739209629.3635337;-45.120503652039325
1739209629.363541;-33.981070128970906
1739209629.3635478;-32.816014438256545
1739209629.3635547;-35.57807855764607
1739209629.3635619;-45.120503652039325
1739209629.3635688;-45.120503652039325
1739209629.363576;-38.13080360867914
1739209629.3635828;-45.120503652039325
1739209629.3635898;-38.13080360867914
1739209629.363597;-38.13080360867914
1739209629.3636038;-45.120503652039325
1739209629.363611;-45.120503652039325
1739209629.363618;-45.120503652039325
1739209629.3636248;-33.981070128970906
1739209629.363632;-28.992665084841942
1739209629.3636389;-38.13080360867914
1739209629.363646;-38.13080360867914
1739209629.363653;-38.13080360867914
1739209629.3636599;-38.13080360867914
1739209629.363667;-38.13080360867914
1739209629.363674;-38.13080360867914
1739209629.363681;-38.13080360867914
1739209629.363688;-38.13080360867914
1739209629.363695;-38.13080360867914
1739209629.363702;-45.120503652039325
1739209629.363709;-45.120503652039325
1739209629.3637161;-38.13080360867914
1739209629.363723;-45.120503652039325
1739209629.36373;-45.120503652039325
1739209629.363737;-38.13080360867914
1739209629.363744;-38.13080360867914
1739209629.3637512;-45.120503652039325
1739209629.363758;-45.120503652039325
1739209629.363765;-45.120503652039325
1739209629.3637722;-45.120503652039325
1739209629.363779;-45.120503652039325
1739209629.3637862;-45.120503652039325
1739209629.3637931;-38.13080360867914
1739209629.3638;-33.981070128970906
1739209629.3638072;-45.120503652039325
1739209629.363814;-38.13080360867914
1739209629.3638213;-35.57807855764607
1739209629.3638282;-38.13080360867914
1739209629.363835;-45.120503652039325
1739209629.3638422;-45.120503652039325
1739209629.3638492;-45.120503652039325
1739209629.3638563;-38.13080360867914
1739209629.3638632;-45.120503652039325
1739209629.3638704;-45.120503652039325
1739209629.3638773;-45.120503652039325
1739209629.3638842;-38.13080360867914
1739209629.3638914;-38.13080360867914
1739209629.3638983;-45.120503652039325
1739209629.3639054;-38.13080360867914
1739209629.3639123;-26.487275050834715
1739209629.3639193;-38.13080360867914
1739209629.3639264;-45.120503652039325
1739209629.3639333;-33.981070128970906
1739209629.3639405;-33.981070128970906
1739209629.3639474;-45.120503652039325
1739209629.3639543;-38.13080360867914
1739209629.3639615;-45.120503652039325
1739209629.3639684;-33.981070128970956
1739209629.3639755;-38.13080360867914
1739209629.3639824;-38.13080360867914
1739209629.3639894;-45.120503652039325
1739209629.3639965;-38.13080360867914
1739209629.3640034;-35.57807855764607
1739209629.3640106;-45.120503652039325
1739209629.3640175;-38.13080360867914
1739209629.3640244;-30.49652367304973
1739209629.3640316;-38.13080360867914
1739209629.3640385;-38.13080360867914
1739209629.3640456;-38.13080360867914
1739209629.3640525;-45.120503652039325
1739209629.3640594;-45.120503652039325
1739209629.3640666;-35.57807855764607
1739209629.3640735;-38.13080360867914
1739209629.3640807;-45.120503652039325
1739209629.3640876;-45.120503652039325
1739209629.3640945;-38.13080360867914
1739209629.3641016;-38.13080360867914
1739209629.3641086;-35.57807855764607
1739209629.3641157;-38.13080360867914
1739209629.3641226;-45.120503652039325
1739209629.3641295;-38.13080360867914
1739209629.3641367;-45.120503652039325
1739209629.3641436;-45.120503652039325
1739209629.3641508;-35.57807855764607
1739209629.3641577;-38.13080360867914
1739209629.3641646;-45.120503652039325
1739209629.3641717;-45.120503652039325
1739209629.3641787;-33.981070128970906
1739209629.3641858;-45.120503652039325
1739209629.3641927;-33.981070128970906
1739209629.3641999;-38.13080360867914
1739209629.3642068;-38.13080360867914
1739209629.3642137;-33.981070128970906
1739209629.3642209;-45.120503652039325
1739209629.3642278;-45.120503652039325
1739209629.364235;-38.13080360867914
1739209629.3642418;-45.120503652039325
1739209629.3642488;-45.120503652039325
1739209629.364256;-45.120503652039325
1739209629.3642628;-45.120503652039325
1739209629.36427;-38.13080360867914
1739209629.364277;-35.57807855764607
1739209629.3642838;-35.57807855764607
1739209629.364291;-45.120503652039325
1739209629.3642979;-38.13080360867914
1739209629.364305;-45.120503652039325
1739209629.364312;-45.120503652039325
1739209629.3643188;-38.13080360867914
1739209629.364326;-38.13080360867914
