CAN Message; 0x1a7:0000ae6b02d5db74
Timestamp;Amplitude
1739209675.1391938;-45.120503652039325
1739209675.1391945;-33.981070128970906
1739209675.139195;-38.13080360867914
1739209675.1391954;-45.120503652039325
1739209675.139196;-35.57807855764607
1739209675.1391966;-35.57807855764607
1739209675.139197;-38.13080360867914
1739209675.1391976;-45.120503652039325
1739209675.139198;-33.981070128970906
1739209675.1391988;-38.13080360867914
1739209675.1391993;-45.120503652039325
1739209675.1391997;-38.13080360867914
1739209675.1392002;-38.13080360867914
1739209675.139201;-33.981070128970906
1739209675.1392014;-38.13080360867914
1739209675.1392019;-31.14110356531892
1739209675.1392024;-33.981070128970906
1739209675.139203;-38.13080360867914
1739209675.1392035;-35.57807855764607
1739209675.139204;-38.13080360867914
1739209675.1392045;-45.120503652039325
1739209675.1392052;-35.57807855764607
1739209675.1392057;-45.120503652039325
1739209675.1392062;-45.120503652039325
1739209675.1392066;-38.13080360867914
1739209675.1392074;-38.13080360867914
1739209675.1392078;-45.120503652039325
1739209675.1392083;-45.120503652039325
1739209675.1392088;-38.13080360867914
1739209675.1392095;-38.13080360867914
1739209675.13921;-45.120503652039325
1739209675.1392105;-45.120503652039325
1739209675.139211;-35.57807855764607
1739209675.1392117;-38.13080360867914
1739209675.1392121;-35.57807855764607
1739209675.1392126;-38.13080360867914
1739209675.139213;-38.13080360867914
1739209675.1392138;-35.57807855764607
1739209675.1392143;-38.13080360867914
1739209675.1392148;-38.13080360867914
1739209675.1392152;-38.13080360867914
1739209675.139216;-45.120503652039325
1739209675.1392164;-45.120503652039325
1739209675.139217;-38.13080360867914
1739209675.1392176;-38.13080360867914
1739209675.139218;-38.13080360867914
1739209675.1392186;-45.120503652039325
1739209675.139219;-45.120503652039325
1739209675.1392198;-35.57807855764607
1739209675.1392202;-38.13080360867914
1739209675.1392207;-38.13080360867914
1739209675.1392212;-45.120503652039325
1739209675.139222;-35.57807855764607
1739209675.1392224;-35.57807855764607
1739209675.1392229;-45.120503652039325
1739209675.1392233;-38.13080360867914
1739209675.139224;-38.13080360867914
1739209675.1392245;-38.13080360867914
1739209675.139225;-45.120503652039325
1739209675.1392255;-38.13080360867914
1739209675.1392262;-35.57807855764607
1739209675.1392267;-35.57807855764607
1739209675.1392272;-45.120503652039325
1739209675.1392276;-45.120503652039325
1739209675.1392283;-38.13080360867914
1739209675.1392288;-45.120503652039325
1739209675.1392293;-45.120503652039325
1739209675.1392298;-45.120503652039325
1739209675.1392305;-38.13080360867914
1739209675.139231;-33.981070128970906
1739209675.1392314;-35.57807855764607
1739209675.139232;-35.57807855764607
1739209675.1392326;-38.13080360867914
1739209675.139233;-32.816014438256545
1739209675.1392336;-45.120503652039325
1739209675.139234;-45.120503652039325
1739209675.1392348;-33.981070128970906
1739209675.1392353;-35.57807855764607
1739209675.1392357;-45.120503652039325
1739209675.1392362;-45.120503652039325
1739209675.139237;-33.981070128970906
1739209675.1392374;-38.13080360867914
1739209675.1392379;-45.120503652039325
1739209675.1392384;-45.120503652039325
1739209675.139239;-35.57807855764607
1739209675.1392395;-38.13080360867914
1739209675.13924;-38.13080360867914
1739209675.1392405;-35.57807855764607
1739209675.1392412;-33.981070128970906
1739209675.1392417;-38.13080360867914
1739209675.1392422;-38.13080360867914
1739209675.1392426;-35.57807855764607
1739209675.1392434;-45.120503652039325
1739209675.1392438;-38.13080360867914
1739209675.1392443;-38.13080360867914
1739209675.139245;-35.57807855764607
1739209675.1392455;-35.57807855764607
1739209675.139246;-45.120503652039325
1739209675.1392465;-45.120503652039325
1739209675.1392472;-45.120503652039325
1739209675.1392477;-38.13080360867914
1739209675.1392481;-38.13080360867914
1739209675.1392486;-45.120503652039325
1739209675.1392493;-45.120503652039325
1739209675.1392498;-31.141103565318893
1739209675.1392503;-33.981070128970906
1739209675.1392508;-35.57807855764607
1739209675.1392515;-38.13080360867914
1739209675.139252;-38.13080360867914
1739209675.1392524;-38.13080360867914
1739209675.139253;-38.13080360867914
1739209675.1392536;-28.58837851428586
1739209675.139254;-45.120503652039325
1739209675.1392546;-38.13080360867914
1739209675.139255;-45.120503652039325
1739209675.1392558;-38.13080360867914
1739209675.1392562;-35.57807855764607
1739209675.1392567;-35.57807855764607
1739209675.1392572;-33.981070128970906
1739209675.139258;-33.981070128970956
1739209675.1392584;-35.57807855764607
1739209675.1392589;-35.57807855764607
1739209675.1392593;-38.13080360867914
1739209675.13926;-45.120503652039325
1739209675.1392605;-45.120503652039325
1739209675.139261;-45.120503652039325
1739209675.1392615;-38.13080360867914
1739209675.1392622;-27.267205301931607
1739209675.1392627;-45.120503652039325
1739209675.1392632;-38.13080360867914
1739209675.1392636;-45.120503652039325
1739209675.1392643;-38.13080360867914
1739209675.1392648;-35.57807855764607
1739209675.1392653;-45.120503652039325
1739209675.1392658;-38.13080360867914
1739209675.1392665;-35.57807855764607
1739209675.139267;-38.13080360867914
1739209675.1392674;-45.120503652039325
1739209675.139268;-38.13080360867914
1739209675.1392686;-38.13080360867914
1739209675.139269;-45.120503652039325
1739209675.1392696;-38.13080360867914
1739209675.13927;-38.13080360867914
1739209675.1392708;-33.981070128970906
1739209675.1392713;-45.120503652039325
1739209675.1392717;-45.120503652039325
1739209675.1392725;-38.13080360867914
1739209675.139273;-33.981070128970906
1739209675.1392734;-45.120503652039325
1739209675.139274;-45.120503652039325
1739209675.1392746;-38.13080360867914
1739209675.139275;-38.13080360867914
1739209675.1392756;-38.13080360867914
1739209675.139276;-45.120503652039325
1739209675.1392767;-45.120503652039325
1739209675.1392772;-45.120503652039325
1739209675.1392777;-45.120503652039325
1739209675.1392782;-45.120503652039325
1739209675.139279;-38.13080360867914
1739209675.1392794;-33.981070128970906
1739209675.1392798;-38.13080360867914
1739209675.1392803;-45.120503652039325
1739209675.139281;-38.13080360867914
1739209675.1392815;-38.13080360867914
1739209675.139282;-45.120503652039325
1739209675.1392825;-45.120503652039325
1739209675.1392832;-33.981070128970906
1739209675.1392837;-31.141103565318915
1739209675.1392841;-38.13080360867914
1739209675.1392846;-33.981070128970906
1739209675.1392853;-33.981070128970906
1739209675.1392858;-33.981070128970906
1739209675.1392863;-45.120503652039325
1739209675.1392868;-45.120503652039325
1739209675.1392875;-38.13080360867914
1739209675.139288;-32.816014438256545
1739209675.1392884;-38.13080360867914
1739209675.139289;-45.120503652039325
1739209675.1392896;-35.57807855764607
1739209675.13929;-38.13080360867914
1739209675.1392906;-45.120503652039325
1739209675.139291;-38.13080360867914
1739209675.1392918;-38.13080360867914
1739209675.1392922;-33.981070128970906
1739209675.1392927;-38.13080360867914
1739209675.1392932;-45.120503652039325
1739209675.139294;-38.13080360867914
1739209675.1392944;-45.120503652039325
1739209675.1392949;-45.120503652039325
1739209675.1392953;-45.120503652039325
1739209675.139296;-38.13080360867914
1739209675.1392965;-45.120503652039325
1739209675.139297;-38.13080360867914
1739209675.1392975;-38.13080360867914
1739209675.1392982;-45.120503652039325
1739209675.1392987;-45.120503652039325
1739209675.1392992;-32.816014438256545
1739209675.1392999;-38.13080360867914
1739209675.1393003;-45.120503652039325
1739209675.1393008;-38.13080360867914
1739209675.1393013;-33.981070128970906
1739209675.139302;-38.13080360867914
1739209675.1393025;-38.13080360867914
1739209675.139303;-33.981070128970906
1739209675.1393034;-45.120503652039325
1739209675.1393042;-45.120503652039325
1739209675.1393046;-33.981070128970906
1739209675.139305;-45.120503652039325
1739209675.1393056;-32.816014438256545
1739209675.1393063;-38.13080360867914
1739209675.1393068;-45.120503652039325
1739209675.1393073;-38.13080360867914
1739209675.1393077;-33.981070128970906
1739209675.1393085;-38.13080360867914
1739209675.139309;-45.120503652039325
1739209675.1393094;-45.120503652039325
1739209675.13931;-45.120503652039325
1739209675.1393106;-45.120503652039325
1739209675.139311;-45.120503652039325
1739209675.1393116;-45.120503652039325
1739209675.139312;-45.120503652039325
1739209675.1393127;-45.120503652039325
1739209675.1393132;-38.13080360867914
1739209675.1393137;-35.57807855764607
1739209675.1393142;-45.120503652039325
1739209675.139315;-45.120503652039325
1739209675.1393154;-35.57807855764607
1739209675.1393158;-35.57807855764607
1739209675.1393163;-38.13080360867914
1739209675.139317;-45.120503652039325
1739209675.1393175;-45.120503652039325
1739209675.139318;-45.120503652039325
1739209675.1393185;-32.816014438256545
1739209675.1393192;-35.57807855764607
1739209675.1393197;-45.120503652039325
1739209675.1393201;-45.120503652039325
1739209675.1393206;-38.13080360867914
1739209675.1393213;-38.13080360867914
1739209675.1393218;-45.120503652039325
1739209675.1393223;-45.120503652039325
1739209675.1393228;-45.120503652039325
1739209675.1393235;-45.120503652039325
1739209675.139324;-45.120503652039325
1739209675.1393244;-45.120503652039325
1739209675.139325;-45.120503652039325
1739209675.1393256;-45.120503652039325
1739209675.139326;-38.13080360867914
1739209675.1393266;-38.13080360867914
1739209675.1393273;-45.120503652039325
1739209675.1393278;-45.120503652039325
1739209675.1393282;-35.57807855764607
1739209675.1393287;-45.120503652039325
1739209675.1393294;-32.816014438256545
1739209675.13933;-33.981070128970906
1739209675.1393304;-38.13080360867914
1739209675.1393309;-38.13080360867914
1739209675.1393316;-38.13080360867914
1739209675.139332;-38.13080360867914
1739209675.1393325;-45.120503652039325
1739209675.139333;-38.13080360867914
1739209675.1393337;-45.120503652039325
1739209675.1393342;-45.120503652039325
1739209675.1393347;-45.120503652039325
1739209675.1393352;-38.13080360867914
1739209675.1393359;-45.120503652039325
1739209675.1393363;-45.120503652039325
1739209675.1393368;-38.13080360867914
1739209675.1393373;-45.120503652039325
1739209675.139338;-45.120503652039325
1739209675.1393385;-38.13080360867914
1739209675.139339;-38.13080360867914
1739209675.1393394;-45.120503652039325
1739209675.1393402;-28.21854285175415
1739209675.1393406;-26.991370085610736
1739209675.139341;-45.120503652039325
1739209675.1393416;-38.13080360867914
1739209675.1393423;-38.13080360867914
1739209675.1393428;-32.816014438256545
1739209675.1393433;-38.13080360867914
1739209675.1393437;-38.13080360867914
1739209675.1393445;-38.13080360867914
1739209675.139345;-33.981070128970956
1739209675.1393454;-45.120503652039325
1739209675.139346;-45.120503652039325
1739209675.1393466;-45.120503652039325
1739209675.139347;-45.120503652039325
1739209675.1393476;-38.13080360867914
1739209675.139348;-45.120503652039325
1739209675.1393487;-32.816014438256545
1739209675.1393492;-30.49652367304973
1739209675.1393497;-45.120503652039325
1739209675.1393502;-35.57807855764607
1739209675.139351;-35.57807855764607
1739209675.1393514;-35.57807855764607
1739209675.1393518;-45.120503652039325
1739209675.1393523;-45.120503652039325
1739209675.139353;-38.13080360867914
1739209675.1393535;-45.120503652039325
1739209675.139354;-45.120503652039325
1739209675.1393547;-45.120503652039325
1739209675.1393552;-45.120503652039325
1739209675.1393557;-45.120503652039325
1739209675.1393561;-38.13080360867914
1739209675.1393569;-38.13080360867914
1739209675.1393573;-38.13080360867914
1739209675.1393578;-38.13080360867914
1739209675.1393583;-45.120503652039325
1739209675.139359;-38.13080360867914
1739209675.1393595;-33.981070128970906
1739209675.13936;-45.120503652039325
1739209675.1393604;-32.816014438256545
1739209675.1393611;-32.816014438256545
1739209675.1393616;-45.120503652039325
1739209675.139362;-38.13080360867914
1739209675.1393626;-38.13080360867914
1739209675.1393633;-38.13080360867914
1739209675.1393638;-38.13080360867914
1739209675.1393642;-38.13080360867914
1739209675.1393647;-45.120503652039325
1739209675.1393654;-45.120503652039325
1739209675.139366;-45.120503652039325
1739209675.1393664;-38.13080360867914
1739209675.1393669;-38.13080360867914
1739209675.1393676;-38.13080360867914
1739209675.139368;-38.13080360867914
1739209675.1393685;-45.120503652039325
1739209675.139369;-45.120503652039325
1739209675.1393697;-45.120503652039325
1739209675.1393702;-38.13080360867914
1739209675.1393707;-27.267205301931607
1739209675.1393712;-33.981070128970906
1739209675.1393719;-38.13080360867914
1739209675.1393723;-45.120503652039325
1739209675.1393728;-32.816014438256545
1739209675.1393733;-38.13080360867914
1739209675.139374;-45.120503652039325
1739209675.1393745;-38.13080360867914
1739209675.139375;-35.57807855764607
1739209675.1393754;-45.120503652039325
1739209675.1393762;-45.120503652039325
1739209675.1393766;-38.13080360867914
1739209675.139377;-45.120503652039325
1739209675.1393776;-45.120503652039325
1739209675.1393783;-45.120503652039325
1739209675.1393788;-32.816014438256545
1739209675.1393793;-27.267205301931607
1739209675.1393797;-38.13080360867914
1739209675.1393805;-45.120503652039325
1739209675.139381;-38.13080360867914
1739209675.139396;-38.13080360867914
1739209675.1394107;-45.120503652039325
1739209675.1394258;-45.120503652039325
1739209675.1394408;-38.13080360867914
1739209675.1394556;-38.13080360867914
1739209675.1394706;-45.120503652039325
1739209675.1394856;-38.13080360867914
1739209675.1395004;-38.13080360867914
1739209675.1395154;-33.981070128970906
1739209675.1395302;-38.13080360867914
1739209675.1395452;-38.13080360867914
1739209675.1395602;-38.13080360867914
1739209675.139575;-38.13080360867914
1739209675.13959;-45.120503652039325
1739209675.139605;-45.120503652039325
1739209675.1396198;-38.13080360867914
1739209675.1396348;-45.120503652039325
1739209675.1396499;-45.120503652039325
1739209675.1396646;-45.120503652039325
1739209675.1396797;-38.13080360867914
1739209675.1396947;-33.981070128970906
1739209675.1397095;-38.13080360867914
1739209675.1397245;-38.13080360867914
1739209675.1397393;-35.57807855764607
1739209675.1397543;-31.141103565318915
1739209675.1397693;-32.816014438256545
1739209675.139784;-45.120503652039325
1739209675.139799;-38.13080360867914
1739209675.1398141;-38.13080360867914
1739209675.139829;-45.120503652039325
1739209675.139844;-45.120503652039325
1739209675.139859;-35.57807855764607
1739209675.1398737;-38.13080360867914
1739209675.1398888;-45.120503652039325
1739209675.1399038;-45.120503652039325
1739209675.1399186;-45.120503652039325
1739209675.1399336;-38.13080360867914
1739209675.1399484;-38.13080360867914
1739209675.1399634;-45.120503652039325
1739209675.1399784;-45.120503652039325
1739209675.1399932;-38.13080360867914
1739209675.1400082;-38.13080360867914
1739209675.1400232;-45.120503652039325
1739209675.140038;-45.120503652039325
1739209675.140053;-45.120503652039325
1739209675.140068;-38.13080360867914
1739209675.1400828;-38.13080360867914
1739209675.1400979;-38.13080360867914
1739209675.1401129;-45.120503652039325
1739209675.1401277;-38.13080360867914
1739209675.1401427;-45.120503652039325
1739209675.1401575;-45.120503652039325
1739209675.1401725;-45.120503652039325
1739209675.1401875;-45.120503652039325
1739209675.1402023;-45.120503652039325
1739209675.1402173;-38.13080360867914
1739209675.1402323;-45.120503652039325
1739209675.140247;-45.120503652039325
1739209675.1402621;-38.13080360867914
1739209675.1402771;-35.57807855764607
1739209675.140292;-45.120503652039325
1739209675.140307;-32.816014438256545
1739209675.140322;-38.13080360867914
1739209675.1403368;-45.120503652039325
1739209675.1403518;-38.13080360867914
1739209675.1403666;-35.57807855764607
1739209675.1403816;-38.13080360867914
1739209675.1403966;-38.13080360867914
1739209675.1404114;-38.13080360867914
1739209675.1404264;-45.120503652039325
1739209675.1404414;-38.13080360867914
1739209675.1404562;-45.120503652039325
1739209675.1404712;-38.13080360867914
1739209675.1404862;-38.13080360867914
1739209675.140501;-45.120503652039325
1739209675.140516;-45.120503652039325
1739209675.140531;-45.120503652039325
1739209675.1405458;-45.120503652039325
1739209675.1405609;-45.120503652039325
1739209675.1405756;-45.120503652039325
1739209675.1405907;-38.13080360867914
1739209675.1406057;-38.13080360867914
1739209675.1406205;-45.120503652039325
1739209675.1406355;-45.120503652039325
1739209675.1406505;-38.13080360867914
1739209675.1406653;-38.13080360867914
1739209675.1406803;-45.120503652039325
1739209675.1406953;-45.120503652039325
1739209675.14071;-38.13080360867914
1739209675.1407251;-45.120503652039325
1739209675.1407402;-45.120503652039325
1739209675.140755;-45.120503652039325
1739209675.14077;-45.120503652039325
1739209675.1407847;-38.13080360867914
1739209675.1407998;-38.13080360867914
1739209675.1408148;-45.120503652039325
1739209675.1408296;-45.120503652039325
1739209675.1408446;-35.57807855764607
1739209675.1408596;-38.13080360867914
1739209675.1408744;-45.120503652039325
1739209675.1408894;-38.13080360867914
1739209675.1409044;-35.57807855764607
1739209675.1409192;-35.57807855764607
1739209675.1409342;-38.13080360867914
1739209675.1409492;-35.57807855764607
1739209675.140964;-45.120503652039325
1739209675.140979;-38.13080360867914
1739209675.140994;-38.13080360867914
1739209675.1410089;-33.981070128970906
1739209675.1410239;-45.120503652039325
1739209675.1410387;-45.120503652039325
1739209675.1410537;-38.13080360867914
1739209675.1410687;-45.120503652039325
1739209675.1410835;-45.120503652039325
1739209675.1410985;-45.120503652039325
1739209675.1411135;-35.57807855764607
1739209675.1411283;-38.13080360867914
1739209675.1411433;-32.816014438256545
1739209675.1411583;-30.49652367304973
1739209675.1411731;-45.120503652039325
1739209675.1411881;-38.13080360867914
1739209675.1412032;-38.13080360867914
1739209675.141218;-32.816014438256545
1739209675.141233;-45.120503652039325
1739209675.1412477;-38.13080360867914
1739209675.1412628;-45.120503652039325
1739209675.1412778;-45.120503652039325
1739209675.1412926;-45.120503652039325
1739209675.1413076;-38.13080360867914
1739209675.1413226;-38.13080360867914
1739209675.1413374;-45.120503652039325
1739209675.1413524;-45.120503652039325
1739209675.1413674;-45.120503652039325
1739209675.1413822;-38.13080360867914
1739209675.1413972;-38.13080360867914
1739209675.1414123;-45.120503652039325
1739209675.141427;-45.120503652039325
1739209675.141442;-45.120503652039325
1739209675.1414568;-38.13080360867914
1739209675.1414719;-38.13080360867914
1739209675.141487;-45.120503652039325
1739209675.1415017;-35.57807855764607
1739209675.1415167;-32.816014438256545
1739209675.1415317;-45.120503652039325
1739209675.1415465;-45.120503652039325
1739209675.1415615;-45.120503652039325
1739209675.1415765;-38.13080360867914
1739209675.1415913;-38.13080360867914
1739209675.1416063;-45.120503652039325
1739209675.1416214;-45.120503652039325
1739209675.1416361;-33.981070128970956
1739209675.1416512;-35.57807855764607
1739209675.141666;-38.13080360867914
1739209675.141681;-45.120503652039325
1739209675.141696;-45.120503652039325
1739209675.1417108;-45.120503652039325
1739209675.1417258;-45.120503652039325
1739209675.1417408;-38.13080360867914
1739209675.1417556;-27.267205301931607
1739209675.1417706;-38.13080360867914
1739209675.1417856;-38.13080360867914
1739209675.1418004;-45.120503652039325
1739209675.1418154;-33.981070128970906
1739209675.1418304;-45.120503652039325
1739209675.1418452;-38.13080360867914
1739209675.1418602;-45.120503652039325
1739209675.141875;-35.57807855764607
1739209675.14189;-38.13080360867914
1739209675.141905;-45.120503652039325
1739209675.1419199;-33.981070128970906
1739209675.1419349;-38.13080360867914
1739209675.14195;-38.13080360867914
1739209675.1419647;-45.120503652039325
1739209675.1419797;-35.57807855764607
1739209675.1419947;-38.13080360867914
1739209675.1420095;-45.120503652039325
1739209675.1420245;-45.120503652039325
1739209675.1420395;-45.120503652039325
1739209675.1420543;-45.120503652039325
1739209675.1420693;-45.120503652039325
1739209675.1420841;-33.981070128970906
1739209675.1420991;-45.120503652039325
1739209675.1421142;-38.13080360867914
1739209675.142129;-45.120503652039325
1739209675.142144;-45.120503652039325
1739209675.142159;-45.120503652039325
1739209675.1421738;-38.13080360867914
1739209675.1421888;-45.120503652039325
1739209675.1422038;-45.120503652039325
1739209675.1422186;-45.120503652039325
1739209675.1422336;-45.120503652039325
1739209675.1422486;-45.120503652039325
1739209675.1422634;-38.13080360867914
1739209675.1422784;-38.13080360867914
1739209675.1422932;-45.120503652039325
1739209675.1423082;-45.120503652039325
1739209675.1423233;-45.120503652039325
1739209675.142338;-45.120503652039325
1739209675.142353;-33.981070128970906
1739209675.142368;-38.13080360867914
1739209675.1423829;-45.120503652039325
1739209675.1423979;-45.120503652039325
1739209675.142413;-38.13080360867914
1739209675.1424277;-35.57807855764607
1739209675.1424427;-38.13080360867914
1739209675.1424577;-38.13080360867914
1739209675.1424725;-38.13080360867914
1739209675.1424875;-45.120503652039325
1739209675.1425025;-45.120503652039325
1739209675.1425173;-38.13080360867914
1739209675.1425323;-38.13080360867914
1739209675.1425471;-45.120503652039325
1739209675.1425622;-38.13080360867914
1739209675.1425772;-38.13080360867914
1739209675.142592;-38.13080360867914
1739209675.142607;-38.13080360867914
1739209675.142622;-45.120503652039325
1739209675.1426368;-38.13080360867914
1739209675.1426518;-33.981070128970906
1739209675.1426668;-35.57807855764607
1739209675.1426816;-38.13080360867914
1739209675.1426966;-45.120503652039325
1739209675.1427116;-45.120503652039325
1739209675.1427264;-45.120503652039325
1739209675.1427414;-38.13080360867914
1739209675.1427562;-38.13080360867914
1739209675.1427712;-45.120503652039325
1739209675.1427863;-45.120503652039325
1739209675.142801;-38.13080360867914
1739209675.142816;-45.120503652039325
1739209675.142831;-45.120503652039325
1739209675.1428459;-45.120503652039325
1739209675.142861;-45.120503652039325
1739209675.142876;-45.120503652039325
1739209675.1428907;-38.13080360867914
1739209675.1429057;-38.13080360867914
1739209675.1429207;-45.120503652039325
1739209675.1429355;-45.120503652039325
1739209675.1429505;-45.120503652039325
1739209675.1429653;-32.816014438256545
1739209675.1429803;-38.13080360867914
1739209675.1429954;-45.120503652039325
1739209675.1430101;-45.120503652039325
1739209675.1430252;-35.57807855764607
1739209675.1430402;-38.13080360867914
1739209675.143055;-38.13080360867914
1739209675.14307;-35.57807855764607
1739209675.143085;-45.120503652039325
1739209675.1430998;-38.13080360867914
1739209675.1431148;-35.57807855764607
1739209675.1431298;-38.13080360867914
1739209675.1431446;-38.13080360867914
1739209675.1431596;-38.13080360867914
1739209675.1431744;-35.57807855764607
1739209675.1431894;-45.120503652039325
1739209675.1432045;-28.21854285175415
1739209675.1432192;-32.816014438256545
1739209675.1432343;-45.120503652039325
1739209675.1432493;-38.13080360867914
1739209675.143264;-30.49652367304973
1739209675.143279;-32.816014438256545
1739209675.143294;-45.120503652039325
1739209675.1433089;-45.120503652039325
1739209675.143324;-45.120503652039325
1739209675.143339;-33.981070128970906
1739209675.1433537;-45.120503652039325
1739209675.1433687;-45.120503652039325
1739209675.1433835;-45.120503652039325
1739209675.1433985;-38.13080360867914
1739209675.1434135;-45.120503652039325
1739209675.1434283;-45.120503652039325
1739209675.1434433;-32.816014438256545
1739209675.1434584;-32.816014438256545
1739209675.1434731;-45.120503652039325
1739209675.1434882;-38.13080360867914
1739209675.1435032;-29.438486411369333
1739209675.143518;-32.816014438256545
1739209675.143533;-45.120503652039325
1739209675.143548;-38.13080360867914
1739209675.1435628;-38.13080360867914
1739209675.1435778;-45.120503652039325
1739209675.1435926;-38.13080360867914
1739209675.1436076;-33.981070128970906
1739209675.1436226;-38.13080360867914
1739209675.1436374;-38.13080360867914
1739209675.1436524;-38.13080360867914
1739209675.1436675;-38.13080360867914
1739209675.1436822;-38.13080360867914
1739209675.1436973;-45.120503652039325
1739209675.1437123;-38.13080360867914
1739209675.143727;-45.120503652039325
1739209675.143742;-33.981070128970906
1739209675.143757;-45.120503652039325
1739209675.143772;-45.120503652039325
1739209675.143787;-45.120503652039325
1739209675.1438017;-38.13080360867914
1739209675.1438167;-35.57807855764607
1739209675.1438317;-45.120503652039325
1739209675.1438465;-45.120503652039325
1739209675.1438615;-45.120503652039325
1739209675.1438766;-38.13080360867914
1739209675.1438913;-38.13080360867914
1739209675.1439064;-38.13080360867914
1739209675.1439214;-45.120503652039325
1739209675.1439362;-45.120503652039325
1739209675.1439512;-38.13080360867914
1739209675.1439662;-45.120503652039325
1739209675.143981;-35.57807855764607
1739209675.143996;-38.13080360867914
1739209675.144011;-45.120503652039325
1739209675.1440258;-45.120503652039325
1739209675.1440408;-32.816014438256545
1739209675.1440556;-28.58837851428586
1739209675.1440706;-45.120503652039325
1739209675.1440856;-45.120503652039325
1739209675.1441004;-38.13080360867914
1739209675.1441154;-38.13080360867914
1739209675.1441305;-45.120503652039325
1739209675.1441453;-45.120503652039325
1739209675.1441603;-45.120503652039325
1739209675.1441753;-33.981070128970956
1739209675.14419;-45.120503652039325
1739209675.144205;-38.13080360867914
1739209675.14422;-38.13080360867914
1739209675.144235;-45.120503652039325
1739209675.14425;-38.13080360867914
1739209675.1442647;-45.120503652039325
1739209675.1442797;-35.57807855764607
1739209675.1442947;-28.58837851428586
1739209675.1443095;-45.120503652039325
1739209675.1443245;-45.120503652039325
1739209675.1443396;-45.120503652039325
1739209675.1443543;-38.13080360867914
1739209675.1443694;-38.13080360867914
1739209675.1443844;-45.120503652039325
1739209675.1443992;-38.13080360867914
1739209675.1444142;-38.13080360867914
1739209675.1444292;-38.13080360867914
1739209675.144444;-38.13080360867914
1739209675.144459;-45.120503652039325
1739209675.1444738;-45.120503652039325
1739209675.1444888;-45.120503652039325
1739209675.1445038;-45.120503652039325
1739209675.1445186;-45.120503652039325
1739209675.1445336;-45.120503652039325
1739209675.1445487;-45.120503652039325
1739209675.1445634;-45.120503652039325
1739209675.1445785;-38.13080360867914
1739209675.1445935;-38.13080360867914
1739209675.1446083;-35.57807855764607
1739209675.1446233;-38.13080360867914
1739209675.1446383;-38.13080360867914
1739209675.144653;-27.267205301931607
1739209675.144668;-38.13080360867914
1739209675.144683;-45.120503652039325
1739209675.144698;-45.120503652039325
1739209675.144713;-35.57807855764607
1739209675.1447277;-38.13080360867914
1739209675.1447427;-38.13080360867914
1739209675.1447577;-45.120503652039325
1739209675.1447725;-32.81601443825658
1739209675.1447875;-33.981070128970906
1739209675.1448026;-33.981070128970906
1739209675.1448174;-45.120503652039325
1739209675.1448324;-45.120503652039325
1739209675.1448474;-45.120503652039325
1739209675.1448622;-38.13080360867914
1739209675.1448772;-45.120503652039325
1739209675.144892;-31.141103565318915
1739209675.144907;-38.13080360867914
1739209675.144922;-38.13080360867914
1739209675.1449368;-45.120503652039325
1739209675.1449518;-38.13080360867914
1739209675.1449668;-35.57807855764607
1739209675.1449816;-35.57807855764607
1739209675.1449966;-45.120503652039325
1739209675.1450117;-32.816014438256545
1739209675.1450264;-33.981070128970906
1739209675.1450415;-45.120503652039325
1739209675.1450565;-45.120503652039325
1739209675.1450713;-38.13080360867914
1739209675.1450863;-45.120503652039325
1739209675.145101;-45.120503652039325
1739209675.145116;-45.120503652039325
1739209675.145131;-33.981070128970906
1739209675.145146;-33.981070128970906
1739209675.145161;-35.57807855764607
1739209675.145176;-45.120503652039325
1739209675.1451907;-33.981070128970906
1739209675.1452057;-32.816014438256545
1739209675.1452208;-38.13080360867914
1739209675.1452355;-38.13080360867914
1739209675.1452506;-31.141103565318915
1739209675.1452656;-33.981070128970906
1739209675.1452804;-45.120503652039325
1739209675.1452954;-33.981070128970906
1739209675.1453102;-45.120503652039325
1739209675.1453252;-45.120503652039325
1739209675.1453402;-38.13080360867914
1739209675.145355;-38.13080360867914
1739209675.14537;-38.13080360867914
1739209675.145385;-38.13080360867914
1739209675.1453998;-38.13080360867914
1739209675.1454148;-45.120503652039325
1739209675.1454298;-38.13080360867914
1739209675.1454446;-38.13080360867914
1739209675.1454597;-45.120503652039325
1739209675.1454747;-38.13080360867914
1739209675.1454895;-45.120503652039325
1739209675.1455045;-35.57807855764607
1739209675.1455195;-35.57807855764607
1739209675.1455343;-38.13080360867914
1739209675.1455493;-38.13080360867914
1739209675.145564;-38.13080360867914
1739209675.145579;-38.13080360867914
1739209675.1455941;-38.13080360867914
1739209675.145609;-38.13080360867914
1739209675.145624;-38.13080360867914
1739209675.145639;-38.13080360867914
1739209675.1456537;-45.120503652039325
1739209675.1456687;-38.13080360867914
1739209675.1456838;-45.120503652039325
1739209675.1456985;-45.120503652039325
1739209675.1457136;-33.981070128970906
1739209675.1457286;-38.13080360867914
1739209675.1457434;-38.13080360867914
1739209675.1457584;-38.13080360867914
1739209675.1457732;-38.13080360867914
1739209675.1457882;-38.13080360867914
1739209675.1458032;-35.57807855764607
1739209675.145818;-38.13080360867914
1739209675.145833;-38.13080360867914
1739209675.145848;-38.13080360867914
1739209675.1458628;-38.13080360867914
1739209675.1458778;-45.120503652039325
1739209675.1458929;-45.120503652039325
1739209675.1459076;-38.13080360867914
