CAN Message; 0x1d3:00009c08acffa5c2
Timestamp;Amplitude
1739209681.437049;-33.981070128970956
1739209681.437055;-45.120503652039325
1739209681.4370615;-45.120503652039325
1739209681.4370677;-45.120503652039325
1739209681.437074;-45.120503652039325
1739209681.4370801;-45.120503652039325
1739209681.4370866;-45.120503652039325
1739209681.4370928;-38.13080360867914
1739209681.437099;-45.120503652039325
1739209681.4371052;-45.120503652039325
1739209681.4371116;-38.13080360867914
1739209681.4371178;-45.120503652039325
1739209681.437124;-32.816014438256545
1739209681.4371302;-38.13080360867914
1739209681.4371367;-38.13080360867914
1739209681.4371428;-45.120503652039325
1739209681.437149;-38.13080360867914
1739209681.4371552;-38.13080360867914
1739209681.4371617;-38.13080360867914
1739209681.437168;-32.816014438256545
1739209681.437174;-45.120503652039325
1739209681.4371803;-45.120503652039325
1739209681.4371867;-45.120503652039325
1739209681.437193;-38.13080360867914
1739209681.437199;-38.13080360867914
1739209681.4372053;-45.120503652039325
1739209681.4372118;-35.57807855764607
1739209681.437218;-45.120503652039325
1739209681.4372241;-45.120503652039325
1739209681.4372303;-38.13080360867914
1739209681.4372365;-38.13080360867914
1739209681.437243;-45.120503652039325
1739209681.4372492;-29.438486411369333
1739209681.4372554;-31.141103565318893
1739209681.4372616;-45.120503652039325
1739209681.437268;-38.13080360867914
1739209681.4372742;-33.981070128970906
1739209681.4372804;-35.57807855764607
1739209681.4372866;-45.120503652039325
1739209681.437293;-45.120503652039325
1739209681.4372993;-45.120503652039325
1739209681.4373055;-38.13080360867914
1739209681.4373116;-45.120503652039325
1739209681.437318;-45.120503652039325
1739209681.4373243;-45.120503652039325
1739209681.4373305;-38.13080360867914
1739209681.4373367;-45.120503652039325
1739209681.4373431;-45.120503652039325
1739209681.4373493;-45.120503652039325
1739209681.4373555;-45.120503652039325
1739209681.4373617;-45.120503652039325
1739209681.4373682;-45.120503652039325
1739209681.4373744;-45.120503652039325
1739209681.4373806;-38.13080360867914
1739209681.4373868;-35.57807855764607
1739209681.4373932;-45.120503652039325
1739209681.4373994;-29.438486411369333
1739209681.4374056;-29.438486411369333
1739209681.4374118;-45.120503652039325
1739209681.437418;-38.13080360867914
1739209681.4374244;-45.120503652039325
1739209681.4374306;-45.120503652039325
1739209681.4374368;-38.13080360867914
1739209681.437443;-38.13080360867914
1739209681.4374495;-45.120503652039325
1739209681.4374557;-45.120503652039325
1739209681.4374619;-45.120503652039325
1739209681.437468;-45.120503652039325
1739209681.4374745;-35.57807855764607
1739209681.4374807;-38.13080360867914
1739209681.437487;-45.120503652039325
1739209681.437493;-38.13080360867914
1739209681.4374995;-45.120503652039325
1739209681.4375057;-45.120503652039325
1739209681.437512;-45.120503652039325
1739209681.4375181;-45.120503652039325
1739209681.4375246;-45.120503652039325
1739209681.4375308;-33.981070128970906
1739209681.437537;-38.13080360867914
1739209681.4375432;-45.120503652039325
1739209681.4375496;-38.13080360867914
1739209681.4375558;-38.13080360867914
1739209681.437562;-45.120503652039325
1739209681.4375682;-45.120503652039325
1739209681.4375746;-38.13080360867914
1739209681.4375808;-45.120503652039325
1739209681.437587;-45.120503652039325
1739209681.4375932;-45.120503652039325
1739209681.4375994;-45.120503652039325
1739209681.4376059;-45.120503652039325
1739209681.437612;-45.120503652039325
1739209681.4376183;-45.120503652039325
1739209681.4376245;-38.13080360867914
1739209681.437631;-35.57807855764607
1739209681.437637;-45.120503652039325
1739209681.4376433;-45.120503652039325
1739209681.4376495;-38.13080360867914
1739209681.437656;-31.141103565318915
1739209681.4376621;-45.120503652039325
1739209681.4376683;-45.120503652039325
1739209681.4376745;-38.13080360867914
1739209681.437681;-45.120503652039325
1739209681.4376872;-45.120503652039325
1739209681.4376934;-38.13080360867914
1739209681.4376996;-35.57807855764607
1739209681.437706;-38.13080360867914
1739209681.4377122;-45.120503652039325
1739209681.4377184;-45.120503652039325
1739209681.4377246;-38.13080360867914
1739209681.437731;-35.57807855764607
1739209681.4377372;-45.120503652039325
1739209681.4377434;-45.120503652039325
1739209681.4377496;-38.13080360867914
1739209681.437756;-33.981070128970906
1739209681.4377623;-45.120503652039325
1739209681.4377685;-45.120503652039325
1739209681.4377747;-45.120503652039325
1739209681.4377809;-38.13080360867914
1739209681.4377873;-38.13080360867914
1739209681.4377935;-45.120503652039325
1739209681.4377997;-35.57807855764607
1739209681.437806;-33.981070128970906
1739209681.4378123;-38.13080360867914
1739209681.4378185;-38.13080360867914
1739209681.4378247;-38.13080360867914
1739209681.437831;-45.120503652039325
1739209681.4378374;-45.120503652039325
1739209681.4378436;-38.13080360867914
1739209681.4378498;-45.120503652039325
1739209681.437856;-33.981070128970906
1739209681.4378624;-38.13080360867914
1739209681.4378686;-45.120503652039325
1739209681.4378748;-33.981070128970906
1739209681.437881;-31.141103565318915
1739209681.4378874;-38.13080360867914
1739209681.4378936;-45.120503652039325
1739209681.4378998;-38.13080360867914
1739209681.437906;-31.141103565318915
1739209681.4379125;-31.14110356531892
1739209681.4379187;-33.981070128970906
1739209681.4379249;-33.981070128970906
1739209681.437931;-45.120503652039325
1739209681.4379375;-45.120503652039325
1739209681.4379437;-38.13080360867914
1739209681.43795;-35.57807855764607
1739209681.437956;-33.981070128970906
1739209681.4379623;-31.141103565318915
1739209681.4379687;-45.120503652039325
1739209681.437975;-45.120503652039325
1739209681.4379811;-38.13080360867914
1739209681.4379873;-38.13080360867914
1739209681.4379938;-45.120503652039325
1739209681.438;-38.13080360867914
1739209681.4380062;-38.13080360867914
1739209681.4380124;-35.57807855764607
1739209681.4380188;-45.120503652039325
1739209681.438025;-38.13080360867914
1739209681.4380312;-38.13080360867914
1739209681.4380374;-38.13080360867914
1739209681.4380438;-38.13080360867914
1739209681.43805;-35.57807855764607
1739209681.4380562;-38.13080360867914
1739209681.4380624;-45.120503652039325
1739209681.4380689;-38.13080360867914
1739209681.438075;-38.13080360867914
1739209681.4380813;-38.13080360867914
1739209681.4380875;-45.120503652039325
1739209681.438094;-45.120503652039325
1739209681.4381;-45.120503652039325
1739209681.4381063;-38.13080360867914
1739209681.4381125;-31.141103565318915
1739209681.4381187;-45.120503652039325
1739209681.4381251;-45.120503652039325
1739209681.4381313;-45.120503652039325
1739209681.4381375;-33.981070128970906
1739209681.4381437;-38.13080360867914
1739209681.4381502;-45.120503652039325
1739209681.4381564;-45.120503652039325
1739209681.4381626;-35.57807855764607
1739209681.4381688;-45.120503652039325
1739209681.4381752;-45.120503652039325
1739209681.4381814;-45.120503652039325
1739209681.4381876;-38.13080360867914
1739209681.4381938;-35.57807855764607
1739209681.4382002;-45.120503652039325
1739209681.4382064;-38.13080360867914
1739209681.4382126;-27.267205301931607
1739209681.4382188;-38.13080360867914
1739209681.4382253;-38.13080360867914
1739209681.4382315;-38.13080360867914
1739209681.4382377;-38.13080360867914
1739209681.4382439;-45.120503652039325
1739209681.4382503;-45.120503652039325
1739209681.4382565;-45.120503652039325
1739209681.4382627;-45.120503652039325
1739209681.438269;-38.13080360867914
1739209681.4382753;-45.120503652039325
1739209681.4382815;-45.120503652039325
1739209681.4382877;-38.13080360867914
1739209681.438294;-35.57807855764607
1739209681.4383001;-45.120503652039325
1739209681.4383066;-45.120503652039325
1739209681.4383128;-35.57807855764607
1739209681.438319;-45.120503652039325
1739209681.4383252;-45.120503652039325
1739209681.4383316;-45.120503652039325
1739209681.4383378;-45.120503652039325
1739209681.438344;-45.120503652039325
1739209681.4383502;-33.981070128970906
1739209681.4383566;-45.120503652039325
1739209681.4383628;-33.981070128970906
1739209681.438369;-35.57807855764607
1739209681.4383752;-38.13080360867914
1739209681.4383817;-38.13080360867914
1739209681.4383879;-38.13080360867914
1739209681.438394;-38.13080360867914
1739209681.4384003;-35.57807855764607
1739209681.4384067;-45.120503652039325
1739209681.438413;-45.120503652039325
1739209681.438419;-31.141103565318915
1739209681.4384253;-38.13080360867914
1739209681.4384317;-35.57807855764607
1739209681.438438;-38.13080360867914
1739209681.4384441;-38.13080360867914
1739209681.4384503;-38.13080360867914
1739209681.4384568;-45.120503652039325
1739209681.438463;-45.120503652039325
1739209681.4384692;-45.120503652039325
1739209681.4384754;-35.57807855764607
1739209681.4384816;-35.57807855764607
1739209681.438488;-45.120503652039325
1739209681.4384942;-45.120503652039325
1739209681.4385004;-38.13080360867914
1739209681.4385066;-38.13080360867914
1739209681.438513;-45.120503652039325
1739209681.4385192;-45.120503652039325
1739209681.4385254;-38.13080360867914
1739209681.4385316;-45.120503652039325
1739209681.438538;-38.13080360867914
1739209681.4385443;-38.13080360867914
1739209681.4385505;-38.13080360867914
1739209681.4385567;-38.13080360867914
1739209681.438563;-38.13080360867914
1739209681.4385693;-33.981070128970906
1739209681.4385755;-38.13080360867914
1739209681.4385817;-33.981070128970906
1739209681.4385881;-45.120503652039325
1739209681.4385943;-38.13080360867914
1739209681.4386005;-38.13080360867914
1739209681.4386067;-45.120503652039325
1739209681.4386132;-45.120503652039325
1739209681.4386194;-45.120503652039325
1739209681.4386256;-45.120503652039325
1739209681.4386318;-45.120503652039325
1739209681.4386382;-45.120503652039325
1739209681.4386444;-33.981070128970956
1739209681.4386506;-38.13080360867914
1739209681.4311514;-45.120503652039325
1739209681.4311533;-38.13080360867914
1739209681.431155;-38.13080360867914
1739209681.4311569;-38.13080360867914
1739209681.4311588;-31.141103565318943
1739209681.4311604;-32.816014438256545
1739209681.4311624;-38.13080360867914
1739209681.4311643;-45.120503652039325
1739209681.431166;-45.120503652039325
1739209681.4311678;-35.57807855764607
1739209681.4311697;-35.57807855764607
1739209681.4311714;-38.13080360867914
1739209681.4311733;-30.49652367304973
1739209681.4311752;-45.120503652039325
1739209681.431177;-45.120503652039325
1739209681.4311788;-38.13080360867914
1739209681.4311807;-35.57807855764607
1739209681.4311824;-45.120503652039325
1739209681.4311843;-45.120503652039325
1739209681.4311862;-33.981070128970906
1739209681.431188;-45.120503652039325
1739209681.4311898;-45.120503652039325
1739209681.4311917;-45.120503652039325
1739209681.4311936;-38.13080360867914
1739209681.4311953;-38.13080360867914
1739209681.4311972;-45.120503652039325
1739209681.431199;-45.120503652039325
1739209681.4312007;-45.120503652039325
1739209681.4312027;-45.120503652039325
1739209681.4312046;-45.120503652039325
1739209681.4312062;-45.120503652039325
1739209681.4312081;-45.120503652039325
1739209681.43121;-45.120503652039325
1739209681.4312117;-45.120503652039325
1739209681.4312136;-45.120503652039325
1739209681.4312155;-38.13080360867914
1739209681.4312172;-27.267205301931607
1739209681.431219;-38.13080360867914
1739209681.431221;-45.120503652039325
1739209681.4312227;-45.120503652039325
1739209681.4312246;-38.13080360867914
1739209681.4312265;-45.120503652039325
1739209681.4312282;-45.120503652039325
1739209681.43123;-35.57807855764607
1739209681.431232;-38.13080360867914
1739209681.4312336;-38.13080360867914
1739209681.4312356;-45.120503652039325
1739209681.4312375;-38.13080360867914
1739209681.4312391;-35.57807855764607
1739209681.431241;-38.13080360867914
1739209681.431243;-38.13080360867914
1739209681.4312446;-38.13080360867914
1739209681.4312465;-33.981070128970906
1739209681.4312484;-45.120503652039325
1739209681.4312503;-38.13080360867914
1739209681.431252;-45.120503652039325
1739209681.431254;-45.120503652039325
1739209681.4312558;-33.981070128970906
1739209681.4312575;-38.13080360867914
1739209681.4312594;-38.13080360867914
1739209681.4312613;-45.120503652039325
1739209681.431263;-38.13080360867914
1739209681.4312649;-45.120503652039325
1739209681.4312668;-45.120503652039325
1739209681.4312685;-38.13080360867914
1739209681.4312704;-35.57807855764607
1739209681.4312723;-38.13080360867914
1739209681.431274;-38.13080360867914
1739209681.4312758;-38.13080360867914
1739209681.4312778;-38.13080360867914
1739209681.4312794;-33.981070128970906
1739209681.4312813;-45.120503652039325
1739209681.4312832;-45.120503652039325
1739209681.431285;-45.120503652039325
1739209681.4312868;-38.13080360867914
1739209681.4312887;-45.120503652039325
1739209681.4312904;-38.13080360867914
1739209681.4312923;-38.13080360867914
1739209681.4312942;-38.13080360867914
1739209681.4312959;-45.120503652039325
1739209681.4312978;-45.120503652039325
1739209681.4312997;-32.816014438256545
1739209681.4313014;-38.13080360867914
1739209681.4313033;-45.120503652039325
1739209681.4313052;-38.13080360867914
1739209681.4313068;-45.120503652039325
1739209681.4313087;-45.120503652039325
1739209681.4313107;-45.120503652039325
1739209681.4313126;-45.120503652039325
1739209681.4313142;-45.120503652039325
1739209681.4313161;-45.120503652039325
1739209681.431318;-45.120503652039325
1739209681.4313197;-38.13080360867914
1739209681.4313216;-38.13080360867914
1739209681.4313235;-45.120503652039325
1739209681.4313252;-45.120503652039325
1739209681.431327;-45.120503652039325
1739209681.431329;-45.120503652039325
1739209681.4313307;-45.120503652039325
1739209681.4313326;-38.13080360867914
1739209681.4313345;-38.13080360867914
1739209681.4313362;-38.13080360867914
1739209681.431338;-38.13080360867914
1739209681.43134;-45.120503652039325
1739209681.4313416;-38.13080360867914
1739209681.4313436;-38.13080360867914
1739209681.4313455;-38.13080360867914
1739209681.4313471;-45.120503652039325
1739209681.431349;-45.120503652039325
1739209681.431351;-45.120503652039325
1739209681.4313526;-45.120503652039325
1739209681.4313545;-38.13080360867914
1739209681.4313564;-45.120503652039325
1739209681.431358;-45.120503652039325
1739209681.43136;-38.13080360867914
1739209681.431362;-45.120503652039325
1739209681.4313636;-45.120503652039325
1739209681.4313655;-33.981070128970906
1739209681.4313674;-35.57807855764607
1739209681.4313693;-35.57807855764607
1739209681.431371;-45.120503652039325
1739209681.431373;-35.57807855764607
1739209681.4313748;-38.13080360867914
1739209681.4313765;-45.120503652039325
1739209681.4313784;-38.13080360867914
1739209681.4313803;-45.120503652039325
1739209681.431382;-38.13080360867914
1739209681.4313838;-38.13080360867914
1739209681.4313858;-45.120503652039325
1739209681.4313874;-45.120503652039325
1739209681.4313893;-45.120503652039325
1739209681.4313912;-45.120503652039325
1739209681.431393;-35.57807855764607
1739209681.4313948;-45.120503652039325
1739209681.4313967;-45.120503652039325
1739209681.4313984;-38.13080360867914
1739209681.4314003;-45.120503652039325
1739209681.4314022;-38.13080360867914
1739209681.4314039;-35.57807855764607
1739209681.4314058;-38.13080360867914
1739209681.4314077;-45.120503652039325
1739209681.4314094;-27.8777449560314
1739209681.4314113;-29.438486411369333
1739209681.4314132;-45.120503652039325
1739209681.4314148;-45.120503652039325
1739209681.4314167;-35.57807855764607
1739209681.4314187;-32.816014438256545
1739209681.4314203;-45.120503652039325
1739209681.4314222;-38.13080360867914
1739209681.4314241;-45.120503652039325
1739209681.4314258;-45.120503652039325
1739209681.4314277;-38.13080360867914
1739209681.4314296;-45.120503652039325
1739209681.4314315;-38.13080360867914
1739209681.4314332;-45.120503652039325
1739209681.431435;-38.13080360867914
1739209681.431437;-45.120503652039325
1739209681.4314387;-29.438486411369333
1739209681.4314406;-29.438486411369333
1739209681.4314425;-45.120503652039325
1739209681.4314442;-45.120503652039325
1739209681.431446;-32.816014438256545
1739209681.431448;-32.816014438256545
1739209681.4314497;-38.13080360867914
1739209681.4314516;-38.13080360867914
1739209681.4314535;-38.13080360867914
1739209681.4314551;-38.13080360867914
1739209681.431457;-45.120503652039325
1739209681.431459;-45.120503652039325
1739209681.4314606;-38.13080360867914
1739209681.4314625;-45.120503652039325
1739209681.4314644;-45.120503652039325
1739209681.431466;-45.120503652039325
1739209681.431468;-45.120503652039325
1739209681.43147;-45.120503652039325
1739209681.4314716;-35.57807855764607
1739209681.4314735;-38.13080360867914
1739209681.4314754;-45.120503652039325
1739209681.431477;-45.120503652039325
1739209681.431479;-35.57807855764607
1739209681.431481;-45.120503652039325
1739209681.4314826;-29.438486411369333
1739209681.4314845;-28.21854285175415
1739209681.4314864;-35.57807855764607
1739209681.431488;-35.57807855764607
1739209681.43149;-38.13080360867914
1739209681.4314919;-38.13080360867914
1739209681.4314938;-45.120503652039325
1739209681.4314954;-38.13080360867914
1739209681.4314973;-45.120503652039325
1739209681.4314992;-33.981070128970956
1739209681.431501;-35.57807855764607
1739209681.4315028;-35.57807855764607
1739209681.4315047;-45.120503652039325
1739209681.4315064;-45.120503652039325
1739209681.4315083;-33.981070128970906
1739209681.4315102;-45.120503652039325
1739209681.4315119;-38.13080360867914
1739209681.4315138;-32.816014438256545
1739209681.4315157;-45.120503652039325
1739209681.4315174;-38.13080360867914
1739209681.4315193;-38.13080360867914
1739209681.4315212;-45.120503652039325
1739209681.4315228;-38.13080360867914
1739209681.4315248;-38.13080360867914
1739209681.4315267;-45.120503652039325
1739209681.4315283;-38.13080360867914
1739209681.4315302;-45.120503652039325
1739209681.4315321;-45.120503652039325
1739209681.4315338;-35.57807855764607
1739209681.4315357;-35.57807855764607
1739209681.4315376;-45.120503652039325
1739209681.4315393;-45.120503652039325
1739209681.4315412;-45.120503652039325
1739209681.431543;-45.120503652039325
1739209681.4315448;-35.57807855764607
1739209681.4315467;-38.13080360867914
1739209681.4315486;-45.120503652039325
1739209681.4315505;-45.120503652039325
1739209681.4315522;-38.13080360867914
1739209681.431554;-45.120503652039325
1739209681.431556;-38.13080360867914
1739209681.4315577;-32.816014438256545
1739209681.4315596;-45.120503652039325
1739209681.4315615;-45.120503652039325
1739209681.4315631;-38.13080360867914
1739209681.431565;-32.816014438256545
1739209681.431567;-45.120503652039325
1739209681.4315686;-45.120503652039325
1739209681.4315705;-35.57807855764607
1739209681.4315724;-38.13080360867914
1739209681.431574;-45.120503652039325
1739209681.431576;-45.120503652039325
1739209681.431578;-38.13080360867914
1739209681.4315796;-45.120503652039325
1739209681.4315815;-45.120503652039325
1739209681.4315834;-45.120503652039325
1739209681.431585;-45.120503652039325
1739209681.431587;-38.13080360867914
1739209681.431589;-45.120503652039325
1739209681.4315906;-45.120503652039325
1739209681.4315925;-38.13080360867914
1739209681.4315944;-35.57807855764607
1739209681.431596;-45.120503652039325
1739209681.431598;-45.120503652039325
1739209681.4315999;-45.120503652039325
1739209681.4316015;-45.120503652039325
1739209681.4316034;-45.120503652039325
1739209681.4316053;-45.120503652039325
1739209681.431607;-33.981070128970906
1739209681.431609;-45.120503652039325
1739209681.4316108;-38.13080360867914
1739209681.4316127;-38.13080360867914
1739209681.4316144;-35.57807855764607
1739209681.4316163;-38.13080360867914
1739209681.4316182;-35.57807855764607
1739209681.43162;-38.13080360867914
1739209681.4316218;-38.13080360867914
1739209681.4316237;-38.13080360867914
1739209681.4316254;-38.13080360867914
1739209681.4316273;-45.120503652039325
1739209681.4316292;-45.120503652039325
1739209681.4316308;-38.13080360867914
1739209681.4316328;-38.13080360867914
1739209681.4316347;-38.13080360867914
1739209681.4316363;-38.13080360867914
1739209681.4316382;-38.13080360867914
1739209681.4316401;-35.57807855764607
1739209681.4316418;-45.120503652039325
1739209681.4316437;-38.13080360867914
1739209681.4316456;-45.120503652039325
1739209681.4316473;-45.120503652039325
1739209681.4316492;-45.120503652039325
1739209681.431651;-38.13080360867914
1739209681.4316528;-38.13080360867914
1739209681.4316547;-45.120503652039325
1739209681.4316566;-45.120503652039325
1739209681.4316583;-45.120503652039325
1739209681.4316602;-38.13080360867914
1739209681.431662;-31.141103565318915
1739209681.4316638;-38.13080360867914
1739209681.4316657;-45.120503652039325
1739209681.4316676;-38.13080360867914
1739209681.4316692;-35.57807855764607
1739209681.4316711;-38.13080360867914
1739209681.431673;-45.120503652039325
1739209681.431675;-45.120503652039325
1739209681.4316766;-45.120503652039325
1739209681.4316785;-45.120503652039325
1739209681.4316804;-35.57807855764607
1739209681.431682;-38.13080360867914
1739209681.431684;-45.120503652039325
1739209681.431686;-33.981070128970906
1739209681.4316876;-38.13080360867914
1739209681.4316895;-45.120503652039325
1739209681.4316914;-45.120503652039325
1739209681.431693;-38.13080360867914
1739209681.431695;-45.120503652039325
1739209681.431697;-45.120503652039325
1739209681.4316986;-33.981070128970906
1739209681.4317005;-45.120503652039325
1739209681.4317024;-45.120503652039325
1739209681.431704;-45.120503652039325
1739209681.431706;-35.57807855764607
1739209681.4317079;-38.13080360867914
1739209681.4317095;-45.120503652039325
1739209681.4317114;-45.120503652039325
1739209681.4317133;-45.120503652039325
1739209681.431715;-38.13080360867914
1739209681.431717;-38.13080360867914
1739209681.4317188;-45.120503652039325
1739209681.4317205;-45.120503652039325
1739209681.4317224;-45.120503652039325
1739209681.4317243;-45.120503652039325
1739209681.431726;-35.57807855764607
1739209681.431728;-31.141103565318915
1739209681.4317298;-38.13080360867914
1739209681.4317317;-45.120503652039325
1739209681.4317334;-45.120503652039325
1739209681.4317353;-30.49652367304973
1739209681.4317372;-32.816014438256545
1739209681.4317389;-45.120503652039325
1739209681.4317408;-45.120503652039325
1739209681.4317427;-35.57807855764607
1739209681.4317443;-35.57807855764607
1739209681.4317462;-45.120503652039325
1739209681.4317482;-32.816014438256545
1739209681.4317498;-33.981070128970956
1739209681.4317517;-45.120503652039325
1739209681.4317536;-33.981070128970906
1739209681.4317553;-45.120503652039325
1739209681.4317572;-45.120503652039325
1739209681.431759;-38.13080360867914
1739209681.4317608;-38.13080360867914
1739209681.4317627;-45.120503652039325
1739209681.4317646;-31.141103565318893
1739209681.4317663;-32.816014438256545
1739209681.4317682;-33.981070128970906
1739209681.43177;-35.57807855764607
1739209681.4317718;-45.120503652039325
1739209681.4317737;-38.13080360867914
1739209681.4317756;-38.13080360867914
1739209681.4317772;-38.13080360867914
1739209681.4317791;-45.120503652039325
1739209681.431781;-45.120503652039325
1739209681.4317827;-32.816014438256545
1739209681.4317846;-35.57807855764607
1739209681.4317865;-45.120503652039325
1739209681.4317882;-45.120503652039325
1739209681.43179;-45.120503652039325
1739209681.431792;-38.13080360867914
1739209681.431794;-38.13080360867914
1739209681.4317956;-45.120503652039325
1739209681.4317975;-35.57807855764607
1739209681.4317994;-35.57807855764607
1739209681.431801;-45.120503652039325
1739209681.431803;-45.120503652039325
1739209681.431805;-45.120503652039325
1739209681.4318066;-45.120503652039325
1739209681.4318085;-38.13080360867914
1739209681.4318104;-45.120503652039325
1739209681.431812;-45.120503652039325
1739209681.431814;-45.120503652039325
1739209681.4318159;-38.13080360867914
1739209681.4318175;-38.13080360867914
1739209681.4318194;-45.120503652039325
1739209681.4318213;-38.13080360867914
1739209681.431823;-38.13080360867914
1739209681.431825;-35.57807855764607
1739209681.4318268;-38.13080360867914
1739209681.4318285;-33.981070128970906
1739209681.4318304;-38.13080360867914
1739209681.4318323;-45.120503652039325
1739209681.431834;-38.13080360867914
1739209681.431836;-32.816014438256545
1739209681.4318378;-45.120503652039325
1739209681.4318395;-45.120503652039325
1739209681.4318414;-45.120503652039325
1739209681.4318433;-38.13080360867914
1739209681.431845;-38.13080360867914
1739209681.4318469;-38.13080360867914
1739209681.4318488;-38.13080360867914
1739209681.4318504;-38.13080360867914
1739209681.4318523;-38.13080360867914
1739209681.4318542;-45.120503652039325
1739209681.4318562;-45.120503652039325
1739209681.4318578;-38.13080360867914
1739209681.4318597;-38.13080360867914
1739209681.4318616;-45.120503652039325
1739209681.4318633;-35.57807855764607
1739209681.4318652;-35.57807855764607
1739209681.4318671;-45.120503652039325
1739209681.4318688;-38.13080360867914
1739209681.4318707;-33.981070128970906
1739209681.4318726;-35.57807855764607
1739209681.4318743;-45.120503652039325
1739209681.4318762;-45.120503652039325
1739209681.431878;-45.120503652039325
1739209681.4318798;-38.13080360867914
1739209681.4318817;-38.13080360867914
1739209681.4318836;-45.120503652039325
1739209681.4318852;-38.13080360867914
1739209681.4318871;-45.120503652039325
1739209681.431889;-45.120503652039325
1739209681.4318907;-35.57807855764607
1739209681.4318926;-45.120503652039325
1739209681.4318945;-45.120503652039325
1739209681.4318962;-35.57807855764607
1739209681.431898;-35.57807855764607
1739209681.4319;-45.120503652039325
1739209681.4319017;-33.981070128970906
1739209681.4319036;-28.992665084841942
1739209681.4319055;-45.120503652039325
1739209681.4319072;-45.120503652039325
1739209681.431909;-38.13080360867914
1739209681.431911;-38.13080360867914
1739209681.431913;-45.120503652039325
1739209681.4319146;-45.120503652039325
1739209681.4319165;-45.120503652039325
1739209681.4319184;-45.120503652039325
1739209681.43192;-45.120503652039325
1739209681.431922;-45.120503652039325
1739209681.4319239;-38.13080360867914
1739209681.4319255;-45.120503652039325
1739209681.4319274;-45.120503652039325
1739209681.4319293;-38.13080360867914
1739209681.431931;-38.13080360867914
1739209681.431933;-35.57807855764607
1739209681.4319348;-45.120503652039325
1739209681.4319365;-32.816014438256545
1739209681.4319384;-38.13080360867914
1739209681.4319403;-38.13080360867914
1739209681.431942;-38.13080360867914
1739209681.431944;-38.13080360867914
1739209681.4319458;-33.981070128970906
1739209681.4319475;-27.267205301931607
1739209681.4319494;-45.120503652039325
1739209681.4319513;-38.13080360867914
1739209681.431953;-38.13080360867914
1739209681.4319549;-38.13080360867914
1739209681.4319568;-45.120503652039325
1739209681.4319584;-38.13080360867914
1739209681.4319603;-45.120503652039325
1739209681.4319623;-45.120503652039325
1739209681.431964;-45.120503652039325
1739209681.4319658;-45.120503652039325
1739209681.4319677;-45.120503652039325
1739209681.4319694;-38.13080360867914
1739209681.4319713;-38.13080360867914
1739209681.4319732;-38.13080360867914
1739209681.4319751;-38.13080360867914
1739209681.4319768;-38.13080360867914
1739209681.4319787;-38.13080360867914
1739209681.4319806;-45.120503652039325
1739209681.4319823;-45.120503652039325
1739209681.4319842;-38.13080360867914
1739209681.431986;-45.120503652039325
1739209681.4319878;-45.120503652039325
1739209681.4319897;-38.13080360867914
1739209681.4319916;-35.57807855764607
1739209681.4319932;-38.13080360867914
1739209681.4319952;-38.13080360867914
1739209681.431997;-38.13080360867914
1739209681.4319987;-45.120503652039325
1739209681.4320006;-45.120503652039325
1739209681.4320025;-38.13080360867914
1739209681.4320042;-33.981070128970906
1739209681.4320061;-45.120503652039325
1739209681.432008;-45.120503652039325
1739209681.4320097;-35.57807855764607
1739209681.4320116;-38.13080360867914
1739209681.4320135;-33.981070128970906
1739209681.4320152;-35.57807855764607
1739209681.432017;-45.120503652039325
1739209681.432019;-35.57807855764607
1739209681.4320207;-38.13080360867914
1739209681.4320226;-38.13080360867914
1739209681.4320245;-38.13080360867914
1739209681.4320261;-38.13080360867914
1739209681.432028;-45.120503652039325
1739209681.43203;-45.120503652039325
1739209681.4320316;-38.13080360867914
1739209681.4320335;-45.120503652039325
1739209681.4320354;-45.120503652039325
1739209681.4320374;-45.120503652039325
1739209681.432039;-45.120503652039325
1739209681.432041;-45.120503652039325
1739209681.4320428;-35.57807855764607
1739209681.4320445;-38.13080360867914
1739209681.4320464;-45.120503652039325
1739209681.4320483;-38.13080360867914
1739209681.43205;-38.13080360867914
1739209681.432052;-32.816014438256545
1739209681.4320538;-45.120503652039325
1739209681.4320555;-38.13080360867914
1739209681.4320574;-38.13080360867914
1739209681.4320593;-38.13080360867914
1739209681.432061;-38.13080360867914
1739209681.4320629;-38.13080360867914
1739209681.4320648;-45.120503652039325
1739209681.4320664;-45.120503652039325
1739209681.4320683;-35.57807855764607
1739209681.4320703;-45.120503652039325
1739209681.432072;-38.13080360867914
1739209681.4320738;-38.13080360867914
1739209681.4320757;-45.120503652039325
1739209681.4320774;-45.120503652039325
1739209681.4320793;-35.57807855764607
1739209681.4320812;-28.992665084841942
1739209681.432083;-45.120503652039325
1739209681.4320848;-45.120503652039325
1739209681.4320867;-35.57807855764607
1739209681.4320884;-33.981070128970906
1739209681.4320903;-45.120503652039325
1739209681.4320922;-45.120503652039325
1739209681.432094;-38.13080360867914
1739209681.4320958;-45.120503652039325
1739209681.4320977;-45.120503652039325
1739209681.4320996;-45.120503652039325
1739209681.4321012;-45.120503652039325
1739209681.4321032;-45.120503652039325
1739209681.432105;-38.13080360867914
1739209681.4321067;-35.57807855764607
1739209681.4321086;-45.120503652039325
1739209681.4321105;-33.981070128970906
1739209681.4321122;-45.120503652039325
1739209681.4321141;-45.120503652039325
1739209681.432116;-38.13080360867914
1739209681.4321177;-33.981070128970906
