CAN Message; 0x77:a9dde935f426cb70
Timestamp;Amplitude
1739209690.2128305;-38.13080360867914
1739209690.2128363;-35.57807855764607
1739209690.212842;-38.13080360867914
1739209690.2128477;-38.13080360867914
1739209690.2128534;-38.13080360867914
1739209690.2128592;-35.57807855764607
1739209690.2128649;-45.120503652039325
1739209690.2128706;-45.120503652039325
1739209690.2128763;-45.120503652039325
1739209690.212882;-45.120503652039325
1739209690.2128878;-45.120503652039325
1739209690.2128935;-38.13080360867914
1739209690.2128992;-45.120503652039325
1739209690.212905;-38.13080360867914
1739209690.2129107;-38.13080360867914
1739209690.2129164;-35.57807855764607
1739209690.212922;-38.13080360867914
1739209690.2129278;-45.120503652039325
1739209690.2129335;-38.13080360867914
1739209690.2129393;-38.13080360867914
1739209690.212945;-38.13080360867914
1739209690.2129507;-30.49652367304973
1739209690.2129564;-32.816014438256545
1739209690.2129622;-33.981070128970906
1739209690.2129679;-38.13080360867914
1739209690.2129736;-38.13080360867914
1739209690.2129793;-45.120503652039325
1739209690.212985;-45.120503652039325
1739209690.2129908;-45.120503652039325
1739209690.2129965;-45.120503652039325
1739209690.2130022;-38.13080360867914
1739209690.213008;-45.120503652039325
1739209690.2130136;-45.120503652039325
1739209690.2130194;-38.13080360867914
1739209690.213025;-35.57807855764607
1739209690.2130308;-35.57807855764607
1739209690.2130365;-45.120503652039325
1739209690.2130423;-45.120503652039325
1739209690.213048;-45.120503652039325
1739209690.2130537;-31.141103565318915
1739209690.2130594;-33.981070128970906
1739209690.2130651;-45.120503652039325
1739209690.2130709;-45.120503652039325
1739209690.2130766;-33.981070128970906
1739209690.2130823;-38.13080360867914
1739209690.213088;-33.981070128970906
1739209690.2130938;-35.57807855764607
1739209690.2130995;-38.13080360867914
1739209690.2131052;-38.13080360867914
1739209690.213111;-38.13080360867914
1739209690.2131166;-33.981070128970906
1739209690.2131224;-38.13080360867914
1739209690.213128;-38.13080360867914
1739209690.2131338;-45.120503652039325
1739209690.2131395;-45.120503652039325
1739209690.2131453;-38.13080360867914
1739209690.213151;-38.13080360867914
1739209690.2131567;-45.120503652039325
1739209690.2131624;-45.120503652039325
1739209690.2131681;-45.120503652039325
1739209690.2131739;-45.120503652039325
1739209690.2131796;-38.13080360867914
1739209690.2131853;-38.13080360867914
1739209690.213191;-45.120503652039325
1739209690.2131968;-35.57807855764607
1739209690.2132025;-38.13080360867914
1739209690.2132082;-45.120503652039325
1739209690.213214;-45.120503652039325
1739209690.2132196;-38.13080360867914
1739209690.2132254;-38.13080360867914
1739209690.213231;-31.141103565318915
1739209690.2132368;-45.120503652039325
1739209690.2132425;-38.13080360867914
1739209690.2132483;-38.13080360867914
1739209690.213254;-33.981070128970906
1739209690.2132597;-45.120503652039325
1739209690.2132654;-33.981070128970906
1739209690.2132711;-35.57807855764607
1739209690.2132769;-32.81601443825658
1739209690.2132826;-45.120503652039325
1739209690.2132883;-38.13080360867914
1739209690.213294;-35.57807855764607
1739209690.2132998;-38.13080360867914
1739209690.2133055;-45.120503652039325
1739209690.2133112;-38.13080360867914
1739209690.213317;-35.57807855764607
1739209690.2133226;-38.13080360867914
1739209690.2133284;-45.120503652039325
1739209690.213334;-38.13080360867914
1739209690.2133398;-35.57807855764607
1739209690.2133455;-38.13080360867914
1739209690.2133512;-38.13080360867914
1739209690.213357;-45.120503652039325
1739209690.2133627;-45.120503652039325
1739209690.2133684;-28.992665084841942
1739209690.2133741;-38.13080360867914
1739209690.2133799;-45.120503652039325
1739209690.2133856;-38.13080360867914
1739209690.2133913;-38.13080360867914
1739209690.213397;-45.120503652039325
1739209690.2134027;-38.13080360867914
1739209690.2134085;-38.13080360867914
1739209690.2134142;-31.141103565318943
1739209690.21342;-45.120503652039325
1739209690.2134256;-45.120503652039325
1739209690.2134314;-38.13080360867914
1739209690.213437;-38.13080360867914
1739209690.2134428;-45.120503652039325
1739209690.2134485;-35.57807855764607
1739209690.2134542;-38.13080360867914
1739209690.21346;-28.992665084841942
1739209690.2134657;-31.141103565318893
1739209690.2134714;-45.120503652039325
1739209690.2134771;-45.120503652039325
1739209690.2134829;-38.13080360867914
1739209690.2134886;-38.13080360867914
1739209690.2134943;-35.57807855764607
1739209690.2135;-35.57807855764607
1739209690.2135057;-35.57807855764607
1739209690.2135115;-38.13080360867914
1739209690.2135172;-45.120503652039325
1739209690.213523;-45.120503652039325
1739209690.2135286;-45.120503652039325
1739209690.2135344;-45.120503652039325
1739209690.21354;-45.120503652039325
1739209690.2135458;-35.57807855764607
1739209690.2135515;-33.981070128970956
1739209690.2135572;-45.120503652039325
1739209690.213563;-38.13080360867914
1739209690.2135687;-38.13080360867914
1739209690.2135744;-38.13080360867914
1739209690.2135801;-45.120503652039325
1739209690.2135859;-38.13080360867914
1739209690.2135916;-45.120503652039325
1739209690.2135973;-28.992665084841942
1739209690.213603;-30.49652367304973
1739209690.2136087;-45.120503652039325
1739209690.2136145;-45.120503652039325
1739209690.2136202;-38.13080360867914
1739209690.213626;-38.13080360867914
1739209690.2136316;-33.981070128970906
1739209690.2136374;-38.13080360867914
1739209690.213643;-45.120503652039325
1739209690.2136488;-45.120503652039325
1739209690.2136545;-45.120503652039325
1739209690.2136602;-45.120503652039325
1739209690.213666;-38.13080360867914
1739209690.2136717;-45.120503652039325
1739209690.2136774;-45.120503652039325
1739209690.2136831;-38.13080360867914
1739209690.2136889;-38.13080360867914
1739209690.2136946;-38.13080360867914
1739209690.2137003;-38.13080360867914
1739209690.213706;-35.57807855764607
1739209690.2137117;-38.13080360867914
1739209690.2137175;-45.120503652039325
1739209690.2137232;-45.120503652039325
1739209690.213729;-45.120503652039325
1739209690.2137346;-32.816014438256545
1739209690.2137403;-32.816014438256545
1739209690.213746;-45.120503652039325
1739209690.2137518;-38.13080360867914
1739209690.2137575;-35.57807855764607
1739209690.2137632;-38.13080360867914
1739209690.213769;-45.120503652039325
1739209690.2137747;-45.120503652039325
1739209690.2137804;-45.120503652039325
1739209690.2137861;-45.120503652039325
1739209690.2137918;-38.13080360867914
1739209690.2137976;-45.120503652039325
1739209690.2138033;-45.120503652039325
1739209690.213809;-33.981070128970906
1739209690.2138147;-38.13080360867914
1739209690.2138205;-45.120503652039325
1739209690.2138262;-35.57807855764607
1739209690.213832;-32.816014438256545
1739209690.2138376;-45.120503652039325
1739209690.2138433;-38.13080360867914
1739209690.213849;-38.13080360867914
1739209690.2138548;-45.120503652039325
1739209690.2138605;-45.120503652039325
1739209690.2138662;-45.120503652039325
1739209690.213872;-35.57807855764607
1739209690.2138777;-38.13080360867914
1739209690.2138834;-45.120503652039325
1739209690.2138891;-45.120503652039325
1739209690.2138948;-38.13080360867914
1739209690.2139006;-35.57807855764607
1739209690.2139063;-45.120503652039325
1739209690.213912;-35.57807855764607
1739209690.2139177;-45.120503652039325
1739209690.2139235;-38.13080360867914
1739209690.2139292;-38.13080360867914
1739209690.213935;-45.120503652039325
1739209690.2139406;-38.13080360867914
1739209690.2139463;-45.120503652039325
1739209690.213952;-45.120503652039325
1739209690.2139578;-45.120503652039325
1739209690.2139635;-38.13080360867914
1739209690.2139692;-38.13080360867914
1739209690.213975;-38.13080360867914
1739209690.2139807;-35.57807855764607
1739209690.2139864;-45.120503652039325
1739209690.213992;-38.13080360867914
1739209690.2139978;-38.13080360867914
1739209690.2140036;-45.120503652039325
1739209690.2140093;-45.120503652039325
1739209690.214015;-38.13080360867914
1739209690.2140207;-38.13080360867914
1739209690.2140265;-45.120503652039325
1739209690.2140322;-45.120503652039325
1739209690.214038;-38.13080360867914
1739209690.2140436;-38.13080360867914
1739209690.2140493;-45.120503652039325
1739209690.214055;-45.120503652039325
1739209690.2140608;-31.141103565318915
1739209690.2140665;-33.981070128970906
1739209690.2140722;-45.120503652039325
1739209690.214078;-33.981070128970906
1739209690.2140837;-45.120503652039325
1739209690.2140894;-45.120503652039325
1739209690.214095;-45.120503652039325
1739209690.2141008;-38.13080360867914
1739209690.2141066;-38.13080360867914
1739209690.2141123;-33.981070128970906
1739209690.214118;-38.13080360867914
1739209690.2141237;-38.13080360867914
1739209690.2141294;-38.13080360867914
1739209690.2141352;-38.13080360867914
1739209690.214141;-45.120503652039325
1739209690.2141466;-38.13080360867914
1739209690.2141523;-31.141103565318915
1739209690.214158;-28.992665084841942
1739209690.2141638;-45.120503652039325
1739209690.2141695;-45.120503652039325
1739209690.2141752;-45.120503652039325
1739209690.214181;-38.13080360867914
1739209690.2141867;-35.57807855764607
1739209690.2141924;-38.13080360867914
1739209690.214198;-38.13080360867914
1739209690.2142038;-31.141103565318915
1739209690.2142096;-35.57807855764607
1739209690.2142153;-38.13080360867914
1739209690.2142181;-38.13080360867914
1739209690.2142212;-38.13080360867914
1739209690.214224;-45.120503652039325
1739209690.214227;-45.120503652039325
1739209690.21423;-38.13080360867914
1739209690.214233;-35.57807855764607
1739209690.2142358;-38.13080360867914
1739209690.2142386;-45.120503652039325
1739209690.2142417;-38.13080360867914
1739209690.2142446;-38.13080360867914
1739209690.2142475;-45.120503652039325
1739209690.2142506;-38.13080360867914
1739209690.2142534;-38.13080360867914
1739209690.2142563;-38.13080360867914
1739209690.2142594;-45.120503652039325
1739209690.2142622;-33.981070128970906
1739209690.214265;-38.13080360867914
1739209690.214268;-38.13080360867914
1739209690.214271;-35.57807855764607
1739209690.214274;-38.13080360867914
1739209690.2142768;-38.13080360867914
1739209690.21428;-27.267205301931607
1739209690.2142828;-38.13080360867914
1739209690.2142856;-38.13080360867914
1739209690.2142887;-45.120503652039325
1739209690.2142916;-45.120503652039325
1739209690.2142944;-45.120503652039325
1739209690.2142975;-33.981070128970906
1739209690.2143004;-45.120503652039325
1739209690.2143033;-35.57807855764607
1739209690.214306;-45.120503652039325
1739209690.2143092;-38.13080360867914
1739209690.214312;-45.120503652039325
1739209690.214315;-32.816014438256545
1739209690.214318;-38.13080360867914
1739209690.214321;-38.13080360867914
1739209690.2143238;-45.120503652039325
1739209690.2143269;-33.981070128970906
1739209690.2143297;-38.13080360867914
1739209690.2143326;-45.120503652039325
1739209690.2143354;-38.13080360867914
1739209690.2143385;-38.13080360867914
1739209690.2143414;-38.13080360867914
1739209690.2143443;-45.120503652039325
1739209690.2143474;-45.120503652039325
1739209690.2143502;-33.981070128970906
1739209690.214353;-45.120503652039325
1739209690.2143562;-45.120503652039325
1739209690.214359;-45.120503652039325
1739209690.214362;-38.13080360867914
1739209690.2143648;-45.120503652039325
1739209690.2143679;-45.120503652039325
1739209690.2143707;-45.120503652039325
1739209690.2143736;-38.13080360867914
1739209690.2143767;-32.816014438256545
1739209690.2143795;-38.13080360867914
1739209690.2143824;-45.120503652039325
1739209690.2143855;-38.13080360867914
1739209690.2143884;-32.816014438256545
1739209690.2143912;-38.13080360867914
1739209690.2143943;-45.120503652039325
1739209690.2143972;-33.981070128970906
1739209690.2144;-38.13080360867914
1739209690.214403;-38.13080360867914
1739209690.214406;-45.120503652039325
1739209690.2144089;-38.13080360867914
1739209690.2144117;-45.120503652039325
1739209690.2144148;-45.120503652039325
1739209690.2144177;-45.120503652039325
1739209690.2144206;-45.120503652039325
1739209690.2144237;-38.13080360867914
1739209690.2144265;-35.57807855764607
1739209690.2144294;-38.13080360867914
1739209690.2144322;-38.13080360867914
1739209690.2144353;-32.816014438256545
1739209690.2144382;-38.13080360867914
1739209690.214441;-38.13080360867914
1739209690.2144442;-38.13080360867914
1739209690.214447;-35.57807855764607
1739209690.21445;-38.13080360867914
1739209690.214453;-45.120503652039325
1739209690.2144558;-45.120503652039325
1739209690.2144587;-45.120503652039325
1739209690.2144618;-45.120503652039325
1739209690.2144647;-38.13080360867914
1739209690.2144675;-38.13080360867914
1739209690.2144704;-45.120503652039325
1739209690.2144735;-45.120503652039325
1739209690.2144763;-45.120503652039325
1739209690.2144792;-38.13080360867914
1739209690.2144823;-38.13080360867914
1739209690.2144852;-45.120503652039325
1739209690.214488;-45.120503652039325
1739209690.2144911;-38.13080360867914
1739209690.214494;-32.816014438256545
1739209690.2144969;-38.13080360867914
1739209690.2144997;-45.120503652039325
1739209690.2145028;-38.13080360867914
1739209690.2145057;-35.57807855764607
1739209690.2145085;-38.13080360867914
1739209690.2145116;-45.120503652039325
1739209690.2145145;-45.120503652039325
1739209690.2145174;-38.13080360867914
1739209690.2145205;-45.120503652039325
1739209690.2145233;-38.13080360867914
1739209690.2145262;-45.120503652039325
1739209690.214529;-45.120503652039325
1739209690.2145321;-45.120503652039325
1739209690.214535;-45.120503652039325
1739209690.2145379;-45.120503652039325
1739209690.214541;-45.120503652039325
1739209690.2145438;-38.13080360867914
1739209690.2145467;-35.57807855764607
1739209690.2145498;-38.13080360867914
1739209690.2145526;-35.57807855764607
1739209690.2145555;-45.120503652039325
1739209690.2145586;-38.13080360867914
1739209690.2145615;-38.13080360867914
1739209690.2145643;-28.58837851428586
1739209690.2145672;-38.13080360867914
1739209690.2145703;-45.120503652039325
1739209690.2145731;-38.13080360867914
1739209690.214576;-35.57807855764607
1739209690.214579;-45.120503652039325
1739209690.214582;-38.13080360867914
1739209690.2145848;-38.13080360867914
1739209690.214588;-33.981070128970956
1739209690.2145908;-45.120503652039325
1739209690.2145936;-38.13080360867914
1739209690.2145965;-38.13080360867914
1739209690.2145996;-45.120503652039325
1739209690.2146025;-45.120503652039325
1739209690.2146053;-45.120503652039325
1739209690.2146084;-45.120503652039325
1739209690.2146113;-45.120503652039325
1739209690.2146142;-45.120503652039325
1739209690.2146173;-45.120503652039325
1739209690.21462;-45.120503652039325
1739209690.214623;-45.120503652039325
1739209690.214626;-38.13080360867914
1739209690.214629;-35.57807855764607
1739209690.2146318;-45.120503652039325
1739209690.2146347;-26.991370085610722
1739209690.2146378;-38.13080360867914
1739209690.2146406;-45.120503652039325
1739209690.2146435;-45.120503652039325
1739209690.2146466;-32.816014438256545
1739209690.2146494;-38.13080360867914
1739209690.2146523;-45.120503652039325
1739209690.2146554;-38.13080360867914
1739209690.2146583;-38.13080360867914
1739209690.2146611;-45.120503652039325
1739209690.214664;-45.120503652039325
1739209690.214667;-33.981070128970906
1739209690.21467;-32.816014438256545
1739209690.2146728;-38.13080360867914
1739209690.214676;-38.13080360867914
1739209690.2146788;-45.120503652039325
1739209690.2146816;-45.120503652039325
1739209690.2146847;-35.57807855764607
1739209690.2146876;-35.57807855764607
1739209690.2146904;-45.120503652039325
1739209690.2146935;-45.120503652039325
1739209690.2146964;-45.120503652039325
1739209690.2146993;-32.816014438256545
1739209690.2147021;-45.120503652039325
1739209690.2147052;-38.13080360867914
1739209690.214708;-35.57807855764607
1739209690.214711;-38.13080360867914
1739209690.214714;-38.13080360867914
1739209690.214717;-35.57807855764607
1739209690.2147198;-33.981070128970906
1739209690.2147229;-45.120503652039325
1739209690.2147257;-38.13080360867914
1739209690.2147286;-45.120503652039325
1739209690.2147315;-45.120503652039325
1739209690.2147346;-32.816014438256545
1739209690.2147374;-45.120503652039325
1739209690.2147403;-38.13080360867914
1739209690.2147434;-38.13080360867914
1739209690.2147462;-45.120503652039325
1739209690.214749;-38.13080360867914
1739209690.2147522;-38.13080360867914
1739209690.214755;-45.120503652039325
1739209690.214758;-45.120503652039325
1739209690.2147608;-35.57807855764607
1739209690.2147639;-38.13080360867914
1739209690.2147667;-45.120503652039325
1739209690.2147696;-38.13080360867914
1739209690.2147727;-45.120503652039325
1739209690.2147756;-45.120503652039325
1739209690.2147784;-33.981070128970906
1739209690.2147815;-38.13080360867914
1739209690.2147844;-45.120503652039325
1739209690.2147872;-38.13080360867914
1739209690.2147903;-38.13080360867914
1739209690.2147932;-38.13080360867914
1739209690.214796;-45.120503652039325
1739209690.214799;-45.120503652039325
1739209690.214802;-45.120503652039325
1739209690.214805;-45.120503652039325
1739209690.2148077;-38.13080360867914
1739209690.2148108;-45.120503652039325
1739209690.2148137;-38.13080360867914
1739209690.2148166;-38.13080360867914
1739209690.2148197;-45.120503652039325
1739209690.2148225;-45.120503652039325
1739209690.2148254;-31.141103565318915
1739209690.2148283;-38.13080360867914
1739209690.2148314;-45.120503652039325
1739209690.2148342;-45.120503652039325
1739209690.214837;-38.13080360867914
1739209690.2148402;-38.13080360867914
1739209690.214843;-45.120503652039325
1739209690.217223;-45.120503652039325
1739209690.2172267;-45.120503652039325
1739209690.2172306;-45.120503652039325
1739209690.2172344;-38.13080360867914
1739209690.2172382;-35.57807855764607
1739209690.217242;-45.120503652039325
1739209690.2172458;-45.120503652039325
1739209690.2172496;-45.120503652039325
1739209690.2172532;-32.816014438256545
1739209690.217257;-38.13080360867914
1739209690.2172608;-45.120503652039325
1739209690.2172647;-45.120503652039325
1739209690.2172685;-45.120503652039325
1739209690.2172723;-45.120503652039325
1739209690.217276;-45.120503652039325
1739209690.21728;-38.13080360867914
1739209690.2172837;-38.13080360867914
1739209690.2172875;-45.120503652039325
1739209690.2172914;-45.120503652039325
1739209690.2172952;-38.13080360867914
1739209690.217299;-38.13080360867914
1739209690.2173028;-45.120503652039325
1739209690.2173066;-38.13080360867914
1739209690.2173104;-33.981070128970906
1739209690.217314;-28.58837851428586
1739209690.2173178;-33.981070128970906
1739209690.2173216;-45.120503652039325
1739209690.2173254;-45.120503652039325
1739209690.2173293;-32.816014438256545
1739209690.217333;-35.57807855764607
1739209690.217337;-45.120503652039325
1739209690.2173407;-38.13080360867914
1739209690.2173445;-38.13080360867914
1739209690.2173483;-38.13080360867914
1739209690.2173522;-45.120503652039325
1739209690.217356;-38.13080360867914
1739209690.2173598;-38.13080360867914
1739209690.2173636;-45.120503652039325
1739209690.2173674;-45.120503652039325
1739209690.2173712;-38.13080360867914
1739209690.2173748;-45.120503652039325
1739209690.2173786;-38.13080360867914
1739209690.2173824;-38.13080360867914
1739209690.2173862;-38.13080360867914
1739209690.21739;-38.13080360867914
1739209690.2173939;-45.120503652039325
1739209690.2173977;-33.981070128970906
1739209690.2174015;-45.120503652039325
1739209690.2174053;-31.141103565318915
1739209690.2174091;-28.992665084841942
1739209690.217413;-38.13080360867914
1739209690.2174168;-38.13080360867914
1739209690.2174206;-38.13080360867914
1739209690.2174244;-35.57807855764607
1739209690.2174282;-45.120503652039325
1739209690.217432;-38.13080360867914
1739209690.2174356;-45.120503652039325
1739209690.2174394;-33.981070128970906
1739209690.2174432;-33.981070128970906
1739209690.217447;-45.120503652039325
1739209690.2174509;-45.120503652039325
1739209690.2174547;-32.816014438256545
1739209690.2174585;-38.13080360867914
1739209690.2174623;-45.120503652039325
1739209690.217466;-45.120503652039325
1739209690.21747;-45.120503652039325
1739209690.2174737;-45.120503652039325
1739209690.2174776;-45.120503652039325
1739209690.2174814;-45.120503652039325
1739209690.2174852;-45.120503652039325
1739209690.217489;-38.13080360867914
1739209690.2174928;-45.120503652039325
1739209690.2174966;-45.120503652039325
1739209690.2175002;-38.13080360867914
1739209690.217504;-38.13080360867914
1739209690.2175078;-45.120503652039325
1739209690.2175117;-38.13080360867914
1739209690.2175155;-33.981070128970906
1739209690.2175193;-38.13080360867914
1739209690.217523;-38.13080360867914
1739209690.217527;-38.13080360867914
1739209690.2175307;-38.13080360867914
1739209690.2175345;-45.120503652039325
1739209690.2175384;-45.120503652039325
1739209690.2175422;-38.13080360867914
1739209690.217546;-45.120503652039325
1739209690.2175498;-33.981070128970906
1739209690.2175536;-38.13080360867914
1739209690.2175574;-38.13080360867914
1739209690.217561;-45.120503652039325
1739209690.2175648;-38.13080360867914
1739209690.2175686;-38.13080360867914
1739209690.2175725;-45.120503652039325
1739209690.2175763;-33.981070128970906
1739209690.21758;-45.120503652039325
1739209690.217584;-38.13080360867914
1739209690.2175877;-45.120503652039325
1739209690.2175915;-31.141103565318915
1739209690.2175953;-35.57807855764607
1739209690.2175992;-38.13080360867914
1739209690.217603;-45.120503652039325
1739209690.2176068;-35.57807855764607
1739209690.2176106;-35.57807855764607
1739209690.2176144;-38.13080360867914
1739209690.2176182;-38.13080360867914
1739209690.2176218;-45.120503652039325
1739209690.2176256;-38.13080360867914
1739209690.2176294;-45.120503652039325
1739209690.2176332;-45.120503652039325
1739209690.217637;-45.120503652039325
1739209690.2176409;-45.120503652039325
1739209690.2176447;-45.120503652039325
1739209690.2176485;-45.120503652039325
1739209690.2176523;-33.981070128970906
1739209690.2176561;-35.57807855764607
1739209690.21766;-38.13080360867914
1739209690.2176638;-45.120503652039325
1739209690.2176676;-33.981070128970906
1739209690.2176714;-35.57807855764607
1739209690.2176752;-45.120503652039325
1739209690.217679;-45.120503652039325
1739209690.2176826;-32.816014438256545
1739209690.2176864;-32.816014438256545
1739209690.2176902;-45.120503652039325
1739209690.217694;-45.120503652039325
1739209690.2176979;-45.120503652039325
1739209690.2177017;-38.13080360867914
1739209690.2177055;-45.120503652039325
1739209690.2177093;-45.120503652039325
1739209690.217713;-45.120503652039325
1739209690.217717;-45.120503652039325
1739209690.2177207;-38.13080360867914
1739209690.2177246;-45.120503652039325
1739209690.2177284;-45.120503652039325
1739209690.2177322;-38.13080360867914
1739209690.217736;-38.13080360867914
1739209690.2177398;-45.120503652039325
1739209690.2177436;-28.58837851428586
1739209690.2177472;-27.8777449560314
1739209690.217751;-45.120503652039325
1739209690.2177548;-45.120503652039325
1739209690.2177587;-35.57807855764607
1739209690.2177625;-38.13080360867914
1739209690.2177663;-38.13080360867914
1739209690.21777;-35.57807855764607
1739209690.217774;-45.120503652039325
1739209690.2177777;-45.120503652039325
1739209690.2177815;-38.13080360867914
1739209690.2177854;-45.120503652039325
1739209690.2177892;-45.120503652039325
1739209690.217793;-45.120503652039325
1739209690.2177968;-45.120503652039325
1739209690.2178006;-35.57807855764607
1739209690.2178044;-45.120503652039325
1739209690.217808;-45.120503652039325
1739209690.2178118;-38.13080360867914
1739209690.2178156;-38.13080360867914
1739209690.2178195;-38.13080360867914
1739209690.2178233;-38.13080360867914
1739209690.217827;-38.13080360867914
1739209690.217831;-45.120503652039325
1739209690.2178347;-35.57807855764607
1739209690.2178385;-28.21854285175415
1739209690.2178423;-45.120503652039325
1739209690.2178462;-45.120503652039325
1739209690.21785;-33.981070128970906
1739209690.2178538;-45.120503652039325
1739209690.2178576;-45.120503652039325
1739209690.2178614;-45.120503652039325
1739209690.2178652;-45.120503652039325
1739209690.2178688;-38.13080360867914
1739209690.2178726;-38.13080360867914
1739209690.2178764;-45.120503652039325
1739209690.2178802;-38.13080360867914
1739209690.217884;-35.57807855764607
1739209690.2178879;-45.120503652039325
1739209690.2178917;-38.13080360867914
1739209690.2178955;-45.120503652039325
1739209690.2178993;-45.120503652039325
1739209690.2179031;-38.13080360867914
1739209690.217907;-45.120503652039325
1739209690.2179108;-45.120503652039325
1739209690.2179146;-33.981070128970906
1739209690.2179184;-33.981070128970906
1739209690.2179222;-38.13080360867914
1739209690.217926;-38.13080360867914
1739209690.2179296;-32.816014438256545
1739209690.2179334;-45.120503652039325
1739209690.2179372;-45.120503652039325
1739209690.217941;-45.120503652039325
1739209690.2179449;-38.13080360867914
1739209690.2179487;-45.120503652039325
1739209690.2179525;-38.13080360867914
1739209690.2179563;-38.13080360867914
1739209690.2179601;-45.120503652039325
1739209690.217964;-45.120503652039325
1739209690.2179677;-45.120503652039325
1739209690.2179716;-45.120503652039325
1739209690.2179754;-32.816014438256545
1739209690.2179792;-35.57807855764607
1739209690.217983;-38.13080360867914
1739209690.2179868;-45.120503652039325
1739209690.2179906;-38.13080360867914
1739209690.2179942;-35.57807855764607
1739209690.217998;-38.13080360867914
1739209690.2180018;-38.13080360867914
1739209690.2180057;-45.120503652039325
1739209690.2180095;-38.13080360867914
1739209690.2180133;-38.13080360867914
1739209690.218017;-38.13080360867914
1739209690.218021;-38.13080360867914
1739209690.2180247;-45.120503652039325
1739209690.2180285;-38.13080360867914
1739209690.2180324;-38.13080360867914
1739209690.2180362;-32.816014438256545
1739209690.21804;-38.13080360867914
1739209690.2180438;-45.120503652039325
1739209690.2180476;-45.120503652039325
1739209690.2180514;-38.13080360867914
1739209690.218055;-33.981070128970906
1739209690.2180588;-35.57807855764607
1739209690.2180626;-38.13080360867914
1739209690.2180665;-38.13080360867914
1739209690.2180703;-38.13080360867914
1739209690.218074;-45.120503652039325
1739209690.218078;-45.120503652039325
1739209690.2180817;-45.120503652039325
1739209690.2180855;-45.120503652039325
1739209690.2180893;-45.120503652039325
1739209690.2180932;-38.13080360867914
1739209690.218097;-38.13080360867914
1739209690.2181008;-45.120503652039325
1739209690.2181046;-45.120503652039325
1739209690.2181084;-45.120503652039325
1739209690.2181122;-38.13080360867914
1739209690.2181158;-38.13080360867914
1739209690.2181196;-45.120503652039325
1739209690.2181234;-45.120503652039325
1739209690.2181273;-38.13080360867914
1739209690.218131;-35.57807855764607
1739209690.2181349;-38.13080360867914
1739209690.2181387;-38.13080360867914
1739209690.2181425;-38.13080360867914
1739209690.2181463;-31.141103565318915
1739209690.2181501;-38.13080360867914
1739209690.218154;-45.120503652039325
1739209690.2181578;-45.120503652039325
1739209690.2181616;-45.120503652039325
1739209690.2181654;-45.120503652039325
1739209690.2181692;-45.120503652039325
1739209690.218173;-38.13080360867914
1739209690.2181766;-28.992665084841942
1739209690.2181804;-45.120503652039325
1739209690.2181842;-45.120503652039325
1739209690.218188;-35.57807855764607
1739209690.2181919;-38.13080360867914
1739209690.2181957;-45.120503652039325
1739209690.2181995;-45.120503652039325
1739209690.2182033;-38.13080360867914
1739209690.2182071;-33.981070128970906
1739209690.218211;-45.120503652039325
1739209690.2182148;-45.120503652039325
1739209690.2182186;-45.120503652039325
1739209690.2182224;-38.13080360867914
1739209690.2182262;-38.13080360867914
1739209690.21823;-38.13080360867914
1739209690.2182338;-45.120503652039325
1739209690.2182376;-45.120503652039325
1739209690.2182412;-38.13080360867914
1739209690.218245;-45.120503652039325
1739209690.2182488;-45.120503652039325
1739209690.2182527;-45.120503652039325
1739209690.2182565;-35.57807855764607
1739209690.2182603;-45.120503652039325
1739209690.218264;-45.120503652039325
1739209690.218268;-28.992665084841942
1739209690.2182717;-35.57807855764607
1739209690.2182755;-38.13080360867914
1739209690.2182794;-45.120503652039325
1739209690.2182832;-38.13080360867914
1739209690.218287;-45.120503652039325
1739209690.2182908;-45.120503652039325
1739209690.2182946;-38.13080360867914
1739209690.2182984;-38.13080360867914
1739209690.218302;-33.981070128970906
1739209690.2183058;-45.120503652039325
1739209690.2183096;-45.120503652039325
1739209690.2183135;-35.57807855764607
1739209690.2183173;-32.816014438256545
1739209690.218321;-38.13080360867914
1739209690.218325;-45.120503652039325
1739209690.2183287;-33.981070128970906
1739209690.2183325;-35.57807855764607
1739209690.2183363;-45.120503652039325
1739209690.2183402;-45.120503652039325
1739209690.218344;-38.13080360867914
1739209690.2183478;-35.57807855764607
1739209690.2183516;-45.120503652039325
1739209690.2183554;-45.120503652039325
1739209690.2183592;-33.981070128970906
1739209690.2183628;-38.13080360867914
1739209690.2183666;-38.13080360867914
1739209690.2183704;-45.120503652039325
1739209690.2183743;-33.981070128970906
1739209690.218378;-45.120503652039325
1739209690.218382;-45.120503652039325
1739209690.2183857;-45.120503652039325
1739209690.2183895;-45.120503652039325
1739209690.2183933;-38.13080360867914
1739209690.2183971;-38.13080360867914
1739209690.218401;-45.120503652039325
1739209690.2184048;-32.816014438256545
1739209690.2184086;-31.141103565318893
1739209690.2184124;-45.120503652039325
1739209690.2184162;-38.13080360867914
1739209690.21842;-35.57807855764607
1739209690.2184236;-45.120503652039325
1739209690.2184274;-45.120503652039325
1739209690.2184312;-45.120503652039325
1739209690.218435;-45.120503652039325
1739209690.2184389;-45.120503652039325
1739209690.2184427;-38.13080360867914
1739209690.2184465;-45.120503652039325
1739209690.2184503;-38.13080360867914
1739209690.2184541;-45.120503652039325
1739209690.218458;-38.13080360867914
1739209690.2184618;-45.120503652039325
1739209690.2184656;-38.13080360867914
1739209690.2184694;-38.13080360867914
