CAN Message; 0x1bb:00008f7e8b4e9197
1739209806.519801;-32.816014438256545
1739209806.5198023;-38.13080360867914
1739209806.519804;-45.120503652039325
1739209806.5198057;-45.120503652039325
1739209806.5198073;-35.57807855764607
1739209806.5198088;-45.120503652039325
1739209806.5198104;-35.57807855764607
1739209806.519812;-38.13080360867914
1739209806.5198138;-45.120503652039325
1739209806.5198152;-38.13080360867914
1739209806.5198169;-45.120503652039325
1739209806.5198185;-38.13080360867914
1739209806.5198202;-38.13080360867914
1739209806.5198216;-45.120503652039325
1739209806.5198233;-38.13080360867914
1739209806.519825;-33.981070128970906
1739209806.5198267;-33.981070128970906
1739209806.519828;-38.13080360867914
1739209806.5198298;-38.13080360867914
1739209806.5198314;-35.57807855764607
1739209806.519833;-38.13080360867914
1739209806.5198348;-38.13080360867914
1739209806.5198362;-38.13080360867914
1739209806.5198379;-31.141103565318915
1739209806.5198395;-33.981070128970906
1739209806.5198412;-38.13080360867914
1739209806.5198426;-38.13080360867914
1739209806.5198443;-38.13080360867914
1739209806.519846;-38.13080360867914
1739209806.5198476;-38.13080360867914
1739209806.519849;-38.13080360867914
1739209806.5198507;-33.981070128970906
1739209806.5198524;-38.13080360867914
1739209806.519854;-45.120503652039325
1739209806.5198555;-38.13080360867914
1739209806.5198572;-38.13080360867914
1739209806.5198588;-38.13080360867914
1739209806.5198605;-45.120503652039325
1739209806.519862;-38.13080360867914
1739209806.5198636;-45.120503652039325
1739209806.5198653;-45.120503652039325
1739209806.519867;-45.120503652039325
1739209806.5198684;-45.120503652039325
1739209806.51987;-33.981070128970906
1739209806.5198717;-45.120503652039325
1739209806.5198734;-38.13080360867914
1739209806.5198748;-45.120503652039325
1739209806.5198765;-38.13080360867914
1739209806.5198781;-38.13080360867914
1739209806.5198798;-45.120503652039325
1739209806.5198812;-38.13080360867914
1739209806.519883;-38.13080360867914
1739209806.5198846;-32.816014438256545
1739209806.5198863;-35.57807855764607
1739209806.519888;-45.120503652039325
1739209806.5198894;-31.141103565318915
1739209806.519891;-33.981070128970906
1739209806.5198927;-45.120503652039325
1739209806.5198944;-45.120503652039325
1739209806.5198958;-38.13080360867914
1739209806.5198975;-38.13080360867914
1739209806.5198991;-45.120503652039325
1739209806.5199008;-45.120503652039325
1739209806.5199022;-38.13080360867914
1739209806.519904;-38.13080360867914
1739209806.5199056;-38.13080360867914
1739209806.5199072;-38.13080360867914
1739209806.5199087;-33.981070128970906
1739209806.5199103;-38.13080360867914
1739209806.519912;-35.57807855764607
1739209806.5199137;-45.120503652039325
1739209806.519915;-33.981070128970906
1739209806.5199168;-38.13080360867914
1739209806.5199184;-45.120503652039325
1739209806.51992;-38.13080360867914
1739209806.5199215;-38.13080360867914
1739209806.5199232;-45.120503652039325
1739209806.5199249;-45.120503652039325
1739209806.5199265;-38.13080360867914
1739209806.519928;-38.13080360867914
1739209806.5199296;-45.120503652039325
1739209806.5199313;-38.13080360867914
1739209806.519933;-35.57807855764607
1739209806.5199344;-38.13080360867914
1739209806.519936;-45.120503652039325
1739209806.5199378;-45.120503652039325
1739209806.5199394;-38.13080360867914
1739209806.519941;-45.120503652039325
1739209806.5199425;-45.120503652039325
1739209806.5199442;-38.13080360867914
1739209806.5199459;-33.981070128970906
1739209806.5199475;-38.13080360867914
1739209806.519949;-45.120503652039325
1739209806.5199506;-38.13080360867914
1739209806.5199523;-38.13080360867914
1739209806.519954;-33.981070128970906
1739209806.5199554;-28.992665084841942
1739209806.519957;-33.981070128970906
1739209806.5199587;-45.120503652039325
1739209806.5199604;-38.13080360867914
1739209806.5199618;-38.13080360867914
1739209806.5199635;-45.120503652039325
1739209806.5199652;-38.13080360867914
1739209806.5199668;-45.120503652039325
1739209806.5199683;-45.120503652039325
1739209806.51997;-33.981070128970906
1739209806.5199716;-45.120503652039325
1739209806.5199733;-45.120503652039325
1739209806.5199747;-35.57807855764607
1739209806.5199764;-35.57807855764607
1739209806.519978;-45.120503652039325
1739209806.5199797;-38.13080360867914
1739209806.5199811;-35.57807855764607
1739209806.5199828;-33.981070128970906
1739209806.5199845;-45.120503652039325
1739209806.5199862;-45.120503652039325
1739209806.5199876;-38.13080360867914
1739209806.5199893;-32.816014438256545
1739209806.519991;-45.120503652039325
1739209806.5199926;-38.13080360867914
1739209806.5199943;-33.981070128970906
1739209806.5199957;-45.120503652039325
1739209806.5199974;-45.120503652039325
1739209806.519999;-33.981070128970906
1739209806.5200007;-33.981070128970906
1739209806.5200021;-45.120503652039325
1739209806.5200038;-45.120503652039325
1739209806.5200055;-45.120503652039325
1739209806.5200071;-45.120503652039325
1739209806.5200086;-38.13080360867914
1739209806.5200102;-45.120503652039325
1739209806.520012;-38.13080360867914
1739209806.5200136;-38.13080360867914
1739209806.520015;-38.13080360867914
1739209806.5200167;-38.13080360867914
1739209806.5200183;-38.13080360867914
1739209806.52002;-38.13080360867914
1739209806.5200214;-38.13080360867914
1739209806.520023;-45.120503652039325
1739209806.5200248;-45.120503652039325
1739209806.5200264;-45.120503652039325
1739209806.5200279;-38.13080360867914
1739209806.5200295;-45.120503652039325
1739209806.5200312;-45.120503652039325
1739209806.520033;-38.13080360867914
1739209806.5200343;-45.120503652039325
1739209806.520036;-45.120503652039325
1739209806.5200377;-45.120503652039325
1739209806.5200393;-33.981070128970906
1739209806.520041;-45.120503652039325
1739209806.5200424;-45.120503652039325
1739209806.520044;-45.120503652039325
1739209806.5200458;-35.57807855764607
1739209806.5200474;-33.981070128970906
1739209806.5200489;-45.120503652039325
1739209806.5200505;-38.13080360867914
1739209806.5200522;-38.13080360867914
1739209806.5200539;-35.57807855764607
1739209806.5200553;-45.120503652039325
1739209806.520057;-45.120503652039325
1739209806.5200586;-38.13080360867914
1739209806.5200603;-38.13080360867914
1739209806.5200617;-45.120503652039325
1739209806.5200634;-45.120503652039325
1739209806.520065;-45.120503652039325
1739209806.5200667;-45.120503652039325
1739209806.5200682;-45.120503652039325
1739209806.5200698;-45.120503652039325
1739209806.5200715;-38.13080360867914
1739209806.5200732;-45.120503652039325
1739209806.5200746;-45.120503652039325
1739209806.5200763;-45.120503652039325
1739209806.520078;-45.120503652039325
1739209806.5200796;-38.13080360867914
1739209806.520081;-45.120503652039325
1739209806.5200827;-45.120503652039325
1739209806.5200844;-38.13080360867914
1739209806.520086;-33.981070128970906
1739209806.5200875;-35.57807855764607
1739209806.5200891;-33.981070128970906
1739209806.5200908;-45.120503652039325
1739209806.5200925;-45.120503652039325
1739209806.5200942;-45.120503652039325
1739209806.5200956;-33.981070128970906
1739209806.5200973;-45.120503652039325
1739209806.520099;-30.49652367304976
1739209806.5201006;-38.13080360867914
1739209806.520102;-45.120503652039325
1739209806.5201037;-38.13080360867914
1739209806.5201054;-45.120503652039325
1739209806.520107;-38.13080360867914
1739209806.5201085;-38.13080360867914
1739209806.5201101;-33.981070128970906
1739209806.5201118;-27.267205301931607
1739209806.5201135;-45.120503652039325
1739209806.520115;-45.120503652039325
1739209806.5201166;-45.120503652039325
1739209806.5201182;-35.57807855764607
1739209806.52012;-35.57807855764607
1739209806.5201213;-38.13080360867914
1739209806.520123;-45.120503652039325
1739209806.5201247;-31.14110356531892
1739209806.5201263;-38.13080360867914
1739209806.5201278;-33.981070128970906
1739209806.5201294;-45.120503652039325
1739209806.520131;-38.13080360867914
1739209806.5201328;-35.57807855764607
1739209806.5201342;-38.13080360867914
1739209806.5201359;-38.13080360867914
1739209806.5201375;-38.13080360867914
1739209806.5201392;-38.13080360867914
1739209806.5201406;-45.120503652039325
1739209806.5201423;-45.120503652039325
1739209806.520144;-35.57807855764607
1739209806.5201457;-38.13080360867914
1739209806.5201473;-45.120503652039325
1739209806.5201488;-45.120503652039325
1739209806.5201504;-38.13080360867914
1739209806.520152;-38.13080360867914
1739209806.5201538;-45.120503652039325
1739209806.5201552;-38.13080360867914
1739209806.5201569;-45.120503652039325
1739209806.5201585;-45.120503652039325
1739209806.5201602;-45.120503652039325
1739209806.5201616;-45.120503652039325
1739209806.5201633;-38.13080360867914
1739209806.520165;-45.120503652039325
1739209806.5201666;-45.120503652039325
1739209806.520168;-38.13080360867914
1739209806.5201697;-38.13080360867914
1739209806.5201714;-45.120503652039325
1739209806.520173;-45.120503652039325
1739209806.5201745;-33.981070128970906
1739209806.5201762;-26.991370085610722
1739209806.5201778;-33.981070128970906
1739209806.5201795;-33.981070128970906
1739209806.520181;-35.57807855764607
1739209806.5201826;-31.141103565318915
1739209806.5201843;-45.120503652039325
1739209806.520186;-38.13080360867914
1739209806.5201874;-38.13080360867914
1739209806.520189;-33.981070128970906
1739209806.5201907;-38.13080360867914
1739209806.5201924;-45.120503652039325
1739209806.520194;-45.120503652039325
1739209806.5201955;-38.13080360867914
1739209806.5201972;-45.120503652039325
1739209806.5201988;-38.13080360867914
1739209806.5202005;-35.57807855764607
1739209806.520202;-35.57807855764607
1739209806.5202036;-38.13080360867914
1739209806.5202053;-45.120503652039325
1739209806.520207;-45.120503652039325
1739209806.5202084;-38.13080360867914
1739209806.52021;-45.120503652039325
1739209806.5202117;-38.13080360867914
1739209806.5202134;-45.120503652039325
1739209806.5202148;-33.981070128970906
1739209806.5202165;-38.13080360867914
1739209806.5202181;-38.13080360867914
1739209806.5202198;-45.120503652039325
1739209806.5202212;-38.13080360867914
1739209806.520223;-35.57807855764607
1739209806.5202246;-38.13080360867914
1739209806.5202262;-45.120503652039325
1739209806.5202277;-33.981070128970906
1739209806.5202293;-33.981070128970906
1739209806.520231;-45.120503652039325
1739209806.5202327;-45.120503652039325
1739209806.520234;-45.120503652039325
1739209806.5202358;-38.13080360867914
1739209806.5202374;-38.13080360867914
1739209806.520239;-45.120503652039325
1739209806.5202405;-45.120503652039325
1739209806.5202422;-45.120503652039325
1739209806.520244;-38.13080360867914
1739209806.5202456;-45.120503652039325
1739209806.5202472;-38.13080360867914
1739209806.5202487;-38.13080360867914
1739209806.5202503;-38.13080360867914
1739209806.520252;-35.57807855764607
1739209806.5202537;-38.13080360867914
1739209806.520255;-30.49652367304973
1739209806.5202568;-38.13080360867914
1739209806.5202584;-45.120503652039325
1739209806.52026;-45.120503652039325
1739209806.5202615;-38.13080360867914
1739209806.5202632;-38.13080360867914
1739209806.5202649;-38.13080360867914
1739209806.5202665;-38.13080360867914
1739209806.520268;-45.120503652039325
1739209806.5202696;-45.120503652039325
1739209806.5202713;-35.57807855764607
1739209806.520273;-38.13080360867914
1739209806.5202744;-45.120503652039325
1739209806.520276;-38.13080360867914
1739209806.5202777;-38.13080360867914
1739209806.5202794;-33.981070128970906
1739209806.5202808;-38.13080360867914
1739209806.5202825;-45.120503652039325
1739209806.5202842;-35.57807855764607
1739209806.5202858;-38.13080360867914
1739209806.5202873;-45.120503652039325
1739209806.520289;-45.120503652039325
1739209806.5202906;-35.57807855764607
1739209806.5202923;-38.13080360867914
1739209806.5202937;-27.8777449560314
1739209806.5202954;-38.13080360867914
1739209806.520297;-45.120503652039325
1739209806.5203009;-38.13080360867914
1739209806.5203047;-38.13080360867914
1739209806.5203085;-38.13080360867914
1739209806.5203123;-45.120503652039325
1739209806.520316;-45.120503652039325
1739209806.5203197;-45.120503652039325
1739209806.5203235;-45.120503652039325
1739209806.5203273;-45.120503652039325
1739209806.5203311;-38.13080360867914
1739209806.520335;-38.13080360867914
1739209806.5203388;-45.120503652039325
1739209806.5203426;-45.120503652039325
1739209806.5203464;-45.120503652039325
1739209806.52035;-45.120503652039325
1739209806.5203538;-45.120503652039325
1739209806.5203576;-38.13080360867914
1739209806.5203614;-45.120503652039325
1739209806.5203652;-45.120503652039325
1739209806.520369;-38.13080360867914
1739209806.5203729;-38.13080360867914
1739209806.5203767;-45.120503652039325
1739209806.5203805;-28.21854285175415
1739209806.5203843;-35.57807855764607
1739209806.520388;-45.120503652039325
1739209806.5203917;-38.13080360867914
1739209806.5203955;-30.49652367304973
1739209806.5203993;-45.120503652039325
1739209806.5204031;-45.120503652039325
1739209806.520407;-38.13080360867914
1739209806.5204108;-45.120503652039325
1739209806.5204146;-45.120503652039325
1739209806.5204184;-45.120503652039325
1739209806.520422;-38.13080360867914
1739209806.5204258;-35.57807855764607
1739209806.5204296;-38.13080360867914
1739209806.5204334;-38.13080360867914
1739209806.5204372;-45.120503652039325
1739209806.520441;-35.57807855764607
1739209806.5204449;-38.13080360867914
1739209806.5204487;-45.120503652039325
1739209806.5204525;-45.120503652039325
1739209806.520456;-45.120503652039325
1739209806.52046;-45.120503652039325
1739209806.5204637;-45.120503652039325
1739209806.5204675;-45.120503652039325
1739209806.5204713;-32.816014438256545
1739209806.5204751;-35.57807855764607
1739209806.520479;-38.13080360867914
1739209806.5204828;-45.120503652039325
1739209806.5204866;-38.13080360867914
1739209806.5204902;-33.981070128970906
1739209806.520494;-38.13080360867914
1739209806.5204978;-38.13080360867914
1739209806.5205016;-45.120503652039325
1739209806.5205054;-45.120503652039325
1739209806.5205092;-35.57807855764607
1739209806.520513;-45.120503652039325
1739209806.5205169;-45.120503652039325
1739209806.5205207;-45.120503652039325
1739209806.5205243;-38.13080360867914
1739209806.520528;-45.120503652039325
1739209806.520532;-38.13080360867914
1739209806.5205357;-45.120503652039325
1739209806.5205395;-45.120503652039325
1739209806.5205433;-38.13080360867914
1739209806.5205472;-45.120503652039325
1739209806.520551;-45.120503652039325
1739209806.5205548;-35.57807855764607
1739209806.5205586;-35.57807855764607
1739209806.5205622;-45.120503652039325
1739209806.520566;-38.13080360867914
1739209806.5205698;-38.13080360867914
1739209806.5205736;-33.981070128970906
1739209806.5205774;-45.120503652039325
1739209806.5205812;-38.13080360867914
1739209806.520585;-38.13080360867914
1739209806.5205889;-33.981070128970906
1739209806.5205927;-45.120503652039325
1739209806.5205963;-38.13080360867914
1739209806.5206;-38.13080360867914
1739209806.520604;-45.120503652039325
1739209806.5206077;-45.120503652039325
1739209806.5206115;-45.120503652039325
1739209806.5206153;-38.13080360867914
1739209806.5206192;-38.13080360867914
1739209806.520623;-38.13080360867914
1739209806.5206268;-33.981070128970906
1739209806.5206304;-38.13080360867914
1739209806.5206342;-45.120503652039325
1739209806.520638;-38.13080360867914
1739209806.5206418;-38.13080360867914
1739209806.5206456;-38.13080360867914
1739209806.5206494;-38.13080360867914
1739209806.5206532;-45.120503652039325
1739209806.520657;-45.120503652039325
1739209806.5206609;-45.120503652039325
1739209806.5206645;-38.13080360867914
1739209806.5206683;-45.120503652039325
1739209806.520672;-38.13080360867914
1739209806.520676;-45.120503652039325
1739209806.5206797;-45.120503652039325
1739209806.5206835;-38.13080360867914
1739209806.5206873;-31.141103565318915
1739209806.5206912;-38.13080360867914
1739209806.520695;-33.981070128970906
1739209806.5206988;-35.57807855764607
1739209806.5207024;-45.120503652039325
1739209806.5207062;-45.120503652039325
1739209806.52071;-38.13080360867914
1739209806.5207138;-45.120503652039325
1739209806.5207176;-31.141103565318915
1739209806.5207214;-33.981070128970906
1739209806.5207253;-45.120503652039325
1739209806.520729;-38.13080360867914
1739209806.5207329;-38.13080360867914
1739209806.5207365;-45.120503652039325
1739209806.5207403;-45.120503652039325
1739209806.520744;-38.13080360867914
1739209806.520748;-33.981070128970906
1739209806.5207517;-38.13080360867914
1739209806.5207555;-38.13080360867914
1739209806.5207593;-35.57807855764607
1739209806.5207632;-45.120503652039325
1739209806.520767;-38.13080360867914
1739209806.5207705;-35.57807855764607
1739209806.5207744;-45.120503652039325
1739209806.5207782;-45.120503652039325
1739209806.520782;-32.816014438256545
1739209806.5207858;-38.13080360867914
1739209806.5207896;-38.13080360867914
1739209806.5207934;-38.13080360867914
1739209806.5207973;-45.120503652039325
1739209806.520801;-45.120503652039325
1739209806.5208046;-45.120503652039325
1739209806.5208085;-33.981070128970906
1739209806.5208123;-31.141103565318915
1739209806.520816;-38.13080360867914
1739209806.52082;-35.57807855764607
1739209806.5208237;-35.57807855764607
1739209806.5208275;-45.120503652039325
1739209806.5208313;-45.120503652039325
1739209806.5208352;-38.13080360867914
1739209806.5208387;-38.13080360867914
1739209806.5208426;-32.81601443825658
1739209806.5208464;-38.13080360867914
1739209806.5208502;-35.57807855764607
1739209806.520854;-38.13080360867914
1739209806.5208578;-45.120503652039325
1739209806.5208616;-45.120503652039325
1739209806.5208654;-45.120503652039325
1739209806.5208693;-45.120503652039325
1739209806.520873;-45.120503652039325
1739209806.5208766;-38.13080360867914
1739209806.5208805;-45.120503652039325
1739209806.5208843;-45.120503652039325
1739209806.520888;-32.816014438256545
1739209806.520892;-38.13080360867914
1739209806.5208957;-45.120503652039325
1739209806.5208995;-38.13080360867914
1739209806.5209033;-33.981070128970906
1739209806.5209072;-38.13080360867914
1739209806.5209107;-45.120503652039325
1739209806.5209146;-45.120503652039325
1739209806.5209184;-45.120503652039325
1739209806.5209222;-38.13080360867914
1739209806.520926;-45.120503652039325
1739209806.5209298;-45.120503652039325
1739209806.5209336;-45.120503652039325
1739209806.5209374;-45.120503652039325
1739209806.5209413;-45.120503652039325
1739209806.5209448;-38.13080360867914
1739209806.5209486;-38.13080360867914
1739209806.5209525;-45.120503652039325
1739209806.5209563;-45.120503652039325
1739209806.52096;-45.120503652039325
1739209806.520964;-35.57807855764607
1739209806.5209677;-35.57807855764607
1739209806.5209715;-38.13080360867914
1739209806.5209754;-45.120503652039325
1739209806.520979;-38.13080360867914
1739209806.5209827;-38.13080360867914
1739209806.5209866;-45.120503652039325
1739209806.5209904;-35.57807855764607
1739209806.5209942;-45.120503652039325
1739209806.520998;-45.120503652039325
1739209806.5210018;-35.57807855764607
1739209806.5210056;-38.13080360867914
1739209806.5210094;-45.120503652039325
1739209806.5210133;-45.120503652039325
1739209806.5210168;-33.981070128970906
1739209806.5210207;-38.13080360867914
1739209806.5210245;-38.13080360867914
1739209806.5210283;-35.57807855764607
1739209806.521032;-38.13080360867914
1739209806.521036;-38.13080360867914
1739209806.5210397;-35.57807855764607
1739209806.5210435;-38.13080360867914
1739209806.5210474;-38.13080360867914
1739209806.521051;-38.13080360867914
1739209806.5210547;-38.13080360867914
1739209806.5210586;-32.816014438256545
1739209806.5210624;-38.13080360867914
1739209806.5210662;-45.120503652039325
1739209806.52107;-45.120503652039325
1739209806.5210738;-38.13080360867914
1739209806.5210776;-45.120503652039325
1739209806.5210814;-38.13080360867914
1739209806.521085;-45.120503652039325
1739209806.5210888;-38.13080360867914
1739209806.5210927;-32.816014438256545
1739209806.5210965;-45.120503652039325
1739209806.5211003;-45.120503652039325
1739209806.521104;-45.120503652039325
1739209806.521108;-35.57807855764607
1739209806.5211117;-45.120503652039325
1739209806.5211155;-30.49652367304973
1739209806.521119;-31.141103565318893
1739209806.521123;-38.13080360867914
1739209806.5211267;-33.981070128970906
1739209806.5211306;-38.13080360867914
1739209806.5211344;-38.13080360867914
1739209806.5211382;-45.120503652039325
1739209806.521142;-38.13080360867914
1739209806.5211458;-45.120503652039325
1739209806.5211496;-38.13080360867914
1739209806.5211535;-38.13080360867914
1739209806.521157;-45.120503652039325
1739209806.5211608;-38.13080360867914
1739209806.5211647;-45.120503652039325
1739209806.5211685;-45.120503652039325
1739209806.5211723;-45.120503652039325
1739209806.521176;-32.816014438256545
1739209806.52118;-28.58837851428586
1739209806.5211837;-45.120503652039325
1739209806.5211875;-45.120503652039325
1739209806.5211911;-35.57807855764607
1739209806.521195;-35.57807855764607
1739209806.5211987;-45.120503652039325
1739209806.5212026;-38.13080360867914
1739209806.5212064;-38.13080360867914
1739209806.5212102;-45.120503652039325
1739209806.521214;-45.120503652039325
1739209806.5212178;-45.120503652039325
1739209806.5212216;-38.13080360867914
1739209806.5212252;-45.120503652039325
1739209806.521229;-45.120503652039325
1739209806.5212328;-38.13080360867914
1739209806.5212367;-32.816014438256545
1739209806.5212405;-28.992665084841942
1739209806.5212443;-45.120503652039325
1739209806.521248;-38.13080360867914
1739209806.521252;-35.57807855764607
1739209806.5212557;-32.816014438256545
1739209806.5212593;-45.120503652039325
1739209806.5212631;-45.120503652039325
1739209806.521267;-45.120503652039325
1739209806.5212708;-45.120503652039325
1739209806.5212746;-45.120503652039325
1739209806.5212784;-38.13080360867914
1739209806.5212822;-38.13080360867914
1739209806.521286;-35.57807855764607
1739209806.5212898;-45.120503652039325
1739209806.5212934;-45.120503652039325
1739209806.5212972;-38.13080360867914
1739209806.521301;-35.57807855764607
1739209806.5213048;-45.120503652039325
1739209806.5213087;-45.120503652039325
1739209806.5213125;-45.120503652039325
1739209806.5213163;-38.13080360867914
1739209806.52132;-45.120503652039325
1739209806.521324;-45.120503652039325
1739209806.5213277;-45.120503652039325
1739209806.5213313;-31.141103565318915
1739209806.5213351;-38.13080360867914
1739209806.521339;-38.13080360867914
1739209806.5213428;-45.120503652039325
1739209806.5213466;-35.57807855764607
1739209806.5213504;-35.57807855764607
1739209806.5213542;-38.13080360867914
1739209806.521358;-38.13080360867914
1739209806.5213618;-30.49652367304973
1739209806.5213654;-33.981070128970906
1739209806.5213692;-45.120503652039325
1739209806.521373;-45.120503652039325
1739209806.5213768;-45.120503652039325
1739209806.5213807;-33.981070128970906
1739209806.5213845;-30.49652367304973
1739209806.5213883;-45.120503652039325
1739209806.521392;-31.141103565318915
1739209806.521396;-38.13080360867914
1739209806.5213995;-38.13080360867914
1739209806.5214033;-38.13080360867914
1739209806.5214071;-33.981070128970906
1739209806.521411;-45.120503652039325
1739209806.5214148;-45.120503652039325
1739209806.5214186;-38.13080360867914
1739209806.5214224;-38.13080360867914
1739209806.5214262;-45.120503652039325
1739209806.52143;-38.13080360867914
1739209806.5214336;-38.13080360867914
1739209806.5214374;-38.13080360867914
1739209806.5214412;-38.13080360867914
1739209806.521445;-38.13080360867914
1739209806.5214489;-35.57807855764607
1739209806.5214527;-38.13080360867914
1739209806.5214565;-45.120503652039325
1739209806.5214603;-38.13080360867914
1739209806.521464;-38.13080360867914
1739209806.521468;-38.13080360867914
1739209806.5214715;-45.120503652039325
1739209806.5214753;-38.13080360867914
1739209806.5214791;-38.13080360867914
1739209806.521483;-31.141103565318915
1739209806.5214868;-38.13080360867914
1739209806.5214906;-38.13080360867914
1739209806.5214944;-33.981070128970906
1739209806.5214982;-33.981070128970906
1739209806.521502;-38.13080360867914
1739209806.5215056;-38.13080360867914
1739209806.5215094;-45.120503652039325
1739209806.5215132;-33.981070128970906
1739209806.521517;-33.981070128970906
1739209806.5215209;-38.13080360867914
1739209806.5215247;-45.120503652039325
1739209806.5215285;-38.13080360867914
1739209806.5215323;-38.13080360867914
1739209806.521536;-38.13080360867914
1739209806.5215397;-45.120503652039325
1739209806.5215435;-38.13080360867914
1739209806.5215473;-38.13080360867914
1739209806.5215511;-38.13080360867914
1739209806.521555;-38.13080360867914
1739209806.5215588;-35.57807855764607
1739209806.5215626;-35.57807855764607
1739209806.5215664;-38.13080360867914
1739209806.5215702;-35.57807855764607
1739209806.5215738;-38.13080360867914
1739209806.5215776;-38.13080360867914
1739209806.5215814;-38.13080360867914
1739209806.5215852;-38.13080360867914
1739209806.521589;-38.13080360867914
1739209806.5215929;-35.57807855764607
1739209806.5215967;-38.13080360867914
1739209806.5216005;-45.120503652039325
1739209806.5216043;-38.13080360867914
1739209806.5216079;-45.120503652039325
1739209806.5216117;-45.120503652039325
1739209806.5216155;-45.120503652039325
1739209806.5216193;-38.13080360867914
1739209806.5216231;-38.13080360867914
1739209806.521627;-38.13080360867914
1739209806.5216308;-45.120503652039325
1739209806.5216346;-45.120503652039325
1739209806.5216384;-29.438486411369333
1739209806.5216422;-33.981070128970906
1739209806.5216458;-45.120503652039325
1739209806.5216496;-45.120503652039325
1739209806.5216534;-32.816014438256545
1739209806.5216572;-38.13080360867914
1739209806.521661;-45.120503652039325
1739209806.5216649;-38.13080360867914
1739209806.5216687;-45.120503652039325
1739209806.5216725;-38.13080360867914
1739209806.5216763;-45.120503652039325
1739209806.5216799;-45.120503652039325
1739209806.5216837;-45.120503652039325
1739209806.5216875;-45.120503652039325
1739209806.5216913;-45.120503652039325
1739209806.5216951;-38.13080360867914
1739209806.521699;-35.57807855764607
1739209806.5217028;-45.120503652039325
1739209806.5217066;-45.120503652039325
1739209806.5217104;-38.13080360867914
1739209806.521714;-32.816014438256545
1739209806.5217178;-38.13080360867914
1739209806.5217216;-38.13080360867914
1739209806.5217254;-38.13080360867914
1739209806.5217292;-35.57807855764607
1739209806.521733;-45.120503652039325
1739209806.5217369;-38.13080360867914
1739209806.5217407;-38.13080360867914
1739209806.5217445;-45.120503652039325
1739209806.521748;-38.13080360867914
1739209806.5217519;-45.120503652039325
1739209806.5217557;-45.120503652039325
1739209806.5217595;-45.120503652039325
1739209806.5217633;-45.120503652039325
1739209806.5217671;-38.13080360867914
1739209806.521771;-33.981070128970906
1739209806.5217748;-45.120503652039325
1739209806.5217786;-38.13080360867914
1739209806.5217824;-38.13080360867914
1739209806.521786;-45.120503652039325
1739209806.5217898;-26.991370085610736
1739209806.5217936;-28.58837851428586
1739209806.5217974;-45.120503652039325
1739209806.5218012;-38.13080360867914
1739209806.521805;-38.13080360867914
1739209806.5218089;-38.13080360867914
1739209806.5218127;-38.13080360867914
1739209806.5218165;-35.57807855764607
1739209806.52182;-38.13080360867914
1739209806.521824;-45.120503652039325
1739209806.5218277;-45.120503652039325
1739209806.5218315;-38.13080360867914
1739209806.5218353;-45.120503652039325
1739209806.5218391;-38.13080360867914
1739209806.521843;-38.13080360867914
1739209806.5218468;-45.120503652039325
1739209806.5218506;-32.816014438256545
1739209806.5218542;-33.981070128970906
1739209806.521858;-38.13080360867914
1739209806.5218618;-35.57807855764607
1739209806.5218656;-45.120503652039325
1739209806.5218694;-45.120503652039325
1739209806.5218732;-45.120503652039325
1739209806.521877;-45.120503652039325
1739209806.5218809;-38.13080360867914
1739209806.5218847;-38.13080360867914
1739209806.5218883;-38.13080360867914
1739209806.521892;-33.981070128970906
1739209806.521896;-38.13080360867914
1739209806.5218997;-38.13080360867914
1739209806.5219035;-32.816014438256545
1739209806.5219073;-31.141103565318915
1739209806.5219111;-45.120503652039325
1739209806.521915;-38.13080360867914
1739209806.5219188;-32.816014438256545
1739209806.5219223;-33.981070128970906
1739209806.5219262;-45.120503652039325
1739209806.52193;-38.13080360867914
1739209806.5219338;-35.57807855764607
1739209806.5219376;-45.120503652039325
1739209806.5219414;-38.13080360867914
1739209806.5219452;-28.992665084841942
1739209806.521949;-35.57807855764607
1739209806.5219529;-38.13080360867914
1739209806.5219567;-38.13080360867914
1739209806.5219603;-35.57807855764607
1739209806.521964;-38.13080360867914
1739209806.521968;-33.981070128970906
1739209806.5219717;-45.120503652039325
1739209806.5219755;-29.438486411369354
1739209806.5219793;-38.13080360867914
1739209806.5219831;-38.13080360867914
1739209806.521987;-45.120503652039325
1739209806.5219908;-45.120503652039325
1739209806.5219944;-38.13080360867914
1739209806.5219982;-45.120503652039325
1739209806.522002;-38.13080360867914
1739209806.5220058;-31.141103565318915
1739209806.5220096;-45.120503652039325
1739209806.5220134;-45.120503652039325
1739209806.5220172;-32.816014438256545
1739209806.522021;-38.13080360867914
1739209806.5220249;-45.120503652039325
1739209806.5220284;-38.13080360867914
1739209806.5220323;-45.120503652039325
1739209806.522036;-33.981070128970906
1739209806.52204;-45.120503652039325
1739209806.5220437;-45.120503652039325
1739209806.5220475;-35.57807855764607
1739209806.5220513;-32.816014438256545
1739209806.5220551;-38.13080360867914
1739209806.522059;-45.120503652039325
1739209806.5220625;-45.120503652039325
1739209806.5220664;-45.120503652039325
1739209806.5220702;-45.120503652039325
1739209806.522074;-38.13080360867914
1739209806.5220778;-35.57807855764607
1739209806.5220816;-45.120503652039325
1739209806.5220854;-38.13080360867914
1739209806.5220892;-45.120503652039325
1739209806.522093;-45.120503652039325
1739209806.5220969;-38.13080360867914
1739209806.5221004;-38.13080360867914
1739209806.5221043;-38.13080360867914
