CAN Message; 0x98:0000993a5e0e2e8e
1739209638.6566908;-45.120503652039325
1739209638.656696;-45.120503652039325
1739209638.6567016;-33.981070128970906
1739209638.6567068;-38.13080360867914
1739209638.6567123;-38.13080360867914
1739209638.6567175;-45.120503652039325
1739209638.656723;-33.981070128970906
1739209638.6567285;-45.120503652039325
1739209638.6567338;-45.120503652039325
1739209638.6567392;-45.120503652039325
1739209638.6567445;-32.816014438256545
1739209638.65675;-35.57807855764607
1739209638.6567554;-45.120503652039325
1739209638.6567607;-45.120503652039325
1739209638.6567662;-32.816014438256545
1739209638.6567714;-35.57807855764607
1739209638.656777;-45.120503652039325
1739209638.6567822;-38.13080360867914
1739209638.6567876;-45.120503652039325
1739209638.656793;-45.120503652039325
1739209638.6567984;-38.13080360867914
1739209638.6568038;-45.120503652039325
1739209638.656809;-45.120503652039325
1739209638.6568146;-45.120503652039325
1739209638.65682;-45.120503652039325
1739209638.6568253;-45.120503652039325
1739209638.6568308;-28.21854285175415
1739209638.656836;-31.141103565318893
1739209638.6568415;-45.120503652039325
1739209638.6568468;-45.120503652039325
1739209638.6568522;-45.120503652039325
1739209638.6568577;-33.981070128970906
1739209638.656863;-45.120503652039325
1739209638.6568685;-38.13080360867914
1739209638.6568737;-45.120503652039325
1739209638.6568792;-45.120503652039325
1739209638.6568847;-38.13080360867914
1739209638.65689;-45.120503652039325
1739209638.6568954;-38.13080360867914
1739209638.6569006;-38.13080360867914
1739209638.6569061;-38.13080360867914
1739209638.6569114;-45.120503652039325
1739209638.6569169;-32.816014438256545
1739209638.6569223;-31.141103565318893
1739209638.6569276;-45.120503652039325
1739209638.656933;-45.120503652039325
1739209638.6569383;-38.13080360867914
1739209638.6569438;-35.57807855764607
1739209638.6569493;-45.120503652039325
1739209638.6569545;-35.57807855764607
1739209638.65696;-45.120503652039325
1739209638.6569653;-35.57807855764607
1739209638.6569707;-35.57807855764607
1739209638.656976;-38.13080360867914
1739209638.6569815;-45.120503652039325
1739209638.656987;-45.120503652039325
1739209638.6569922;-45.120503652039325
1739209638.6569977;-45.120503652039325
1739209638.657003;-45.120503652039325
1739209638.6570084;-33.981070128970906
1739209638.657014;-45.120503652039325
1739209638.6570191;-38.13080360867914
1739209638.6570246;-45.120503652039325
1739209638.6570299;-38.13080360867914
1739209638.6570354;-38.13080360867914
1739209638.6570406;-45.120503652039325
1739209638.657046;-45.120503652039325
1739209638.657049;-45.120503652039325
1739209638.6570518;-38.13080360867914
1739209638.6570544;-45.120503652039325
1739209638.6570573;-35.57807855764607
1739209638.6570601;-38.13080360867914
1739209638.657063;-38.13080360867914
1739209638.6570659;-38.13080360867914
1739209638.6570685;-38.13080360867914
1739209638.6570714;-45.120503652039325
1739209638.6570742;-38.13080360867914
1739209638.657077;-38.13080360867914
1739209638.65708;-45.120503652039325
1739209638.6570826;-45.120503652039325
1739209638.6570854;-38.13080360867914
1739209638.6570883;-33.981070128970906
1739209638.6570911;-45.120503652039325
1739209638.657094;-45.120503652039325
1739209638.6570966;-38.13080360867914
1739209638.6570995;-38.13080360867914
1739209638.6571023;-45.120503652039325
1739209638.6571052;-38.13080360867914
1739209638.657108;-33.981070128970906
1739209638.6571107;-45.120503652039325
1739209638.6571136;-45.120503652039325
1739209638.6571164;-38.13080360867914
1739209638.6571193;-32.816014438256545
1739209638.6571221;-32.816014438256545
1739209638.6571248;-45.120503652039325
1739209638.6571276;-38.13080360867914
1739209638.6571305;-45.120503652039325
1739209638.6571333;-38.13080360867914
1739209638.6571362;-38.13080360867914
1739209638.6571388;-33.981070128970906
1739209638.6571417;-35.57807855764607
1739209638.6571445;-38.13080360867914
1739209638.6571474;-45.120503652039325
1739209638.6571503;-38.13080360867914
1739209638.657153;-31.141103565318915
1739209638.6571558;-35.57807855764607
1739209638.6571586;-38.13080360867914
1739209638.6571615;-45.120503652039325
1739209638.6571643;-45.120503652039325
1739209638.657167;-38.13080360867914
1739209638.6571698;-45.120503652039325
1739209638.6571727;-45.120503652039325
1739209638.6571755;-45.120503652039325
1739209638.6571784;-38.13080360867914
1739209638.657181;-45.120503652039325
1739209638.657184;-38.13080360867914
1739209638.6571867;-35.57807855764607
1739209638.6571896;-35.57807855764607
1739209638.6571925;-38.13080360867914
1739209638.657195;-35.57807855764607
1739209638.657198;-33.981070128970906
1739209638.6572008;-45.120503652039325
1739209638.6572037;-45.120503652039325
1739209638.6572065;-38.13080360867914
1739209638.6572092;-38.13080360867914
1739209638.657212;-45.120503652039325
1739209638.6572149;-38.13080360867914
1739209638.6572177;-35.57807855764607
1739209638.6572206;-38.13080360867914
1739209638.6572232;-45.120503652039325
1739209638.657226;-45.120503652039325
1739209638.657229;-45.120503652039325
1739209638.6572318;-45.120503652039325
1739209638.6572347;-38.13080360867914
1739209638.6572373;-45.120503652039325
1739209638.6572402;-38.13080360867914
1739209638.657243;-45.120503652039325
1739209638.6572459;-45.120503652039325
1739209638.6572487;-38.13080360867914
1739209638.6572514;-45.120503652039325
1739209638.6572542;-32.816014438256545
1739209638.657257;-38.13080360867914
1739209638.65726;-45.120503652039325
1739209638.6572628;-38.13080360867914
1739209638.6572654;-35.57807855764607
1739209638.6572683;-38.13080360867914
1739209638.6572711;-45.120503652039325
1739209638.657274;-45.120503652039325
1739209638.6572769;-45.120503652039325
1739209638.6572795;-38.13080360867914
1739209638.6572824;-38.13080360867914
1739209638.6572852;-38.13080360867914
1739209638.657288;-45.120503652039325
1739209638.657291;-33.981070128970906
1739209638.6572936;-38.13080360867914
1739209638.6572964;-38.13080360867914
1739209638.6572993;-32.816014438256545
1739209638.6573021;-35.57807855764607
1739209638.657305;-45.120503652039325
1739209638.6573076;-38.13080360867914
1739209638.6573105;-33.981070128970906
1739209638.6573133;-35.57807855764607
1739209638.6573162;-38.13080360867914
1739209638.657319;-38.13080360867914
1739209638.6573217;-35.57807855764607
1739209638.6573246;-38.13080360867914
1739209638.6573274;-45.120503652039325
1739209638.6573303;-45.120503652039325
1739209638.6573331;-45.120503652039325
1739209638.6573358;-38.13080360867914
1739209638.6573386;-45.120503652039325
1739209638.6573415;-38.13080360867914
1739209638.6573443;-45.120503652039325
1739209638.6573472;-45.120503652039325
1739209638.6573498;-45.120503652039325
1739209638.6573527;-45.120503652039325
1739209638.6573555;-38.13080360867914
1739209638.6573584;-45.120503652039325
1739209638.6573613;-45.120503652039325
1739209638.657364;-38.13080360867914
1739209638.6573668;-27.8777449560314
1739209638.6573696;-35.57807855764607
1739209638.6573725;-38.13080360867914
1739209638.6573753;-33.981070128970906
1739209638.657378;-45.120503652039325
1739209638.6573808;-38.13080360867914
1739209638.6573837;-38.13080360867914
1739209638.6573865;-45.120503652039325
1739209638.6573894;-33.981070128970956
1739209638.657392;-38.13080360867914
1739209638.657395;-33.981070128970906
1739209638.6573977;-38.13080360867914
1739209638.6574006;-45.120503652039325
1739209638.6574035;-45.120503652039325
1739209638.657406;-35.57807855764607
1739209638.657409;-45.120503652039325
1739209638.6574118;-28.21854285175415
1739209638.6574147;-30.49652367304973
1739209638.6574175;-38.13080360867914
1739209638.6574202;-38.13080360867914
1739209638.657423;-35.57807855764607
1739209638.6574259;-38.13080360867914
1739209638.6574287;-45.120503652039325
1739209638.6574316;-38.13080360867914
1739209638.6574342;-45.120503652039325
1739209638.657437;-45.120503652039325
1739209638.65744;-38.13080360867914
1739209638.6574428;-38.13080360867914
1739209638.6574457;-38.13080360867914
1739209638.6574483;-38.13080360867914
1739209638.6574512;-38.13080360867914
1739209638.657454;-38.13080360867914
1739209638.6574569;-45.120503652039325
1739209638.6574597;-45.120503652039325
1739209638.6574624;-38.13080360867914
1739209638.6574652;-35.57807855764607
1739209638.657468;-38.13080360867914
1739209638.657471;-45.120503652039325
1739209638.6574738;-35.57807855764607
1739209638.6574764;-45.120503652039325
1739209638.6574793;-31.141103565318893
1739209638.6574821;-29.438486411369333
1739209638.657485;-38.13080360867914
1739209638.6574879;-38.13080360867914
1739209638.6574905;-38.13080360867914
1739209638.6574934;-45.120503652039325
1739209638.6574962;-45.120503652039325
1739209638.657499;-38.13080360867914
1739209638.657502;-45.120503652039325
1739209638.6575046;-38.13080360867914
1739209638.6575074;-35.57807855764607
1739209638.6575103;-33.981070128970906
1739209638.6575131;-45.120503652039325
1739209638.657516;-45.120503652039325
1739209638.6575186;-45.120503652039325
1739209638.6575215;-45.120503652039325
1739209638.6575243;-31.141103565318893
1739209638.6575272;-26.991370085610722
1739209638.65753;-45.120503652039325
1739209638.6575327;-35.57807855764607
1739209638.6575356;-35.57807855764607
1739209638.6575384;-32.816014438256545
1739209638.6575413;-45.120503652039325
1739209638.6575441;-38.13080360867914
1739209638.6575468;-38.13080360867914
1739209638.6575496;-38.13080360867914
1739209638.6575525;-45.120503652039325
1739209638.6575553;-45.120503652039325
1739209638.6575582;-33.981070128970906
1739209638.6575608;-45.120503652039325
1739209638.6575637;-38.13080360867914
1739209638.6575665;-45.120503652039325
1739209638.6575694;-32.816014438256545
1739209638.6575723;-25.62660358559016
1739209638.657575;-38.13080360867914
1739209638.6575778;-38.13080360867914
1739209638.6575806;-32.816014438256545
1739209638.6575835;-32.816014438256545
1739209638.6575863;-38.13080360867914
1739209638.657589;-45.120503652039325
1739209638.6575918;-45.120503652039325
1739209638.6575947;-35.57807855764607
1739209638.6575975;-45.120503652039325
1739209638.6576004;-45.120503652039325
1739209638.657603;-38.13080360867914
1739209638.657606;-45.120503652039325
1739209638.6576087;-38.13080360867914
1739209638.6576116;-38.13080360867914
1739209638.6576145;-35.57807855764607
1739209638.657617;-28.992665084841942
1739209638.65762;-38.13080360867914
1739209638.6576228;-38.13080360867914
1739209638.6576257;-35.57807855764607
1739209638.6576285;-35.57807855764607
1739209638.6576312;-45.120503652039325
1739209638.657634;-45.120503652039325
1739209638.657637;-38.13080360867914
1739209638.6576397;-45.120503652039325
1739209638.6576426;-45.120503652039325
1739209638.6576452;-45.120503652039325
1739209638.657648;-45.120503652039325
1739209638.657651;-38.13080360867914
1739209638.6576538;-45.120503652039325
1739209638.6576567;-38.13080360867914
1739209638.6576593;-38.13080360867914
1739209638.6576622;-45.120503652039325
1739209638.657665;-45.120503652039325
1739209638.6576679;-45.120503652039325
1739209638.6576707;-38.13080360867914
1739209638.6576734;-45.120503652039325
1739209638.6576762;-45.120503652039325
1739209638.657679;-45.120503652039325
1739209638.657682;-38.13080360867914
1739209638.6576848;-33.981070128970906
1739209638.6576874;-38.13080360867914
1739209638.6576903;-45.120503652039325
1739209638.6576931;-45.120503652039325
1739209638.657696;-38.13080360867914
1739209638.6576989;-38.13080360867914
1739209638.6577015;-45.120503652039325
1739209638.6577044;-38.13080360867914
1739209638.6577072;-45.120503652039325
1739209638.65771;-45.120503652039325
1739209638.657713;-45.120503652039325
1739209638.6577156;-45.120503652039325
1739209638.6577184;-45.120503652039325
1739209638.6577213;-45.120503652039325
1739209638.6577241;-45.120503652039325
1739209638.657727;-45.120503652039325
1739209638.6577296;-45.120503652039325
1739209638.6577325;-45.120503652039325
1739209638.6577353;-45.120503652039325
1739209638.6577382;-33.981070128970906
1739209638.657741;-38.13080360867914
1739209638.6577437;-45.120503652039325
1739209638.6577466;-45.120503652039325
1739209638.6577494;-35.57807855764607
1739209638.6577523;-38.13080360867914
1739209638.6577551;-45.120503652039325
1739209638.6577578;-45.120503652039325
1739209638.6577606;-38.13080360867914
1739209638.6577635;-38.13080360867914
1739209638.6577663;-38.13080360867914
1739209638.6577692;-45.120503652039325
1739209638.6577718;-35.57807855764607
1739209638.6577747;-35.57807855764607
1739209638.6577775;-45.120503652039325
1739209638.6577804;-45.120503652039325
1739209638.6577833;-35.57807855764607
1739209638.657786;-38.13080360867914
1739209638.6577888;-45.120503652039325
1739209638.6577916;-38.13080360867914
1739209638.6577945;-38.13080360867914
1739209638.6577973;-38.13080360867914
1739209638.6578;-35.57807855764607
1739209638.6578028;-38.13080360867914
1739209638.6578057;-45.120503652039325
1739209638.6578085;-38.13080360867914
1739209638.6578114;-38.13080360867914
1739209638.657814;-38.13080360867914
1739209638.657817;-32.816014438256545
1739209638.6578197;-35.57807855764607
1739209638.6578226;-45.120503652039325
1739209638.6578255;-45.120503652039325
1739209638.657828;-38.13080360867914
1739209638.657831;-38.13080360867914
1739209638.6578338;-38.13080360867914
1739209638.6578367;-45.120503652039325
1739209638.6578395;-35.57807855764607
1739209638.6578422;-35.57807855764607
1739209638.657845;-32.816014438256545
1739209638.657848;-38.13080360867914
1739209638.6578507;-38.13080360867914
1739209638.6578536;-38.13080360867914
1739209638.6578562;-35.57807855764607
1739209638.657859;-38.13080360867914
1739209638.657862;-45.120503652039325
1739209638.6578648;-45.120503652039325
1739209638.6578677;-45.120503652039325
1739209638.6578703;-45.120503652039325
1739209638.6578732;-33.981070128970906
1739209638.657876;-35.57807855764607
1739209638.6578789;-45.120503652039325
1739209638.6578817;-45.120503652039325
1739209638.6578844;-38.13080360867914
1739209638.6578872;-45.120503652039325
1739209638.65789;-45.120503652039325
1739209638.657893;-38.13080360867914
1739209638.6578958;-38.13080360867914
1739209638.6578984;-38.13080360867914
1739209638.6579013;-38.13080360867914
1739209638.6579041;-45.120503652039325
1739209638.657907;-45.120503652039325
1739209638.6579099;-45.120503652039325
1739209638.6579125;-38.13080360867914
1739209638.6579154;-38.13080360867914
1739209638.6579182;-45.120503652039325
1739209638.657921;-38.13080360867914
1739209638.657924;-45.120503652039325
1739209638.6579266;-45.120503652039325
1739209638.6579294;-38.13080360867914
1739209638.6579323;-35.57807855764607
1739209638.6579351;-45.120503652039325
1739209638.657938;-45.120503652039325
1739209638.6579406;-35.57807855764607
1739209638.6579435;-38.13080360867914
1739209638.6579463;-45.120503652039325
1739209638.6579492;-45.120503652039325
1739209638.657952;-35.57807855764607
1739209638.6579547;-38.13080360867914
1739209638.6579576;-32.816014438256545
1739209638.6579604;-35.57807855764607
1739209638.6579633;-38.13080360867914
1739209638.6579661;-33.981070128970906
1739209638.6579688;-38.13080360867914
1739209638.6579716;-45.120503652039325
1739209638.6579745;-45.120503652039325
1739209638.6579773;-38.13080360867914
1739209638.6579802;-45.120503652039325
1739209638.6579828;-38.13080360867914
1739209638.6579857;-45.120503652039325
1739209638.6579885;-45.120503652039325
1739209638.6579914;-45.120503652039325
1739209638.6579943;-45.120503652039325
1739209638.657997;-38.13080360867914
1739209638.6579998;-45.120503652039325
1739209638.6580026;-32.816014438256545
1739209638.6580055;-29.438486411369333
1739209638.6580083;-45.120503652039325
1739209638.658011;-45.120503652039325
1739209638.6580138;-45.120503652039325
1739209638.6580167;-38.13080360867914
1739209638.6580195;-45.120503652039325
1739209638.6580224;-38.13080360867914
1739209638.658025;-45.120503652039325
1739209638.658028;-38.13080360867914
1739209638.6580307;-38.13080360867914
1739209638.6580336;-45.120503652039325
1739209638.6580365;-45.120503652039325
1739209638.658039;-38.13080360867914
1739209638.658042;-38.13080360867914
1739209638.6580448;-45.120503652039325
1739209638.6580477;-38.13080360867914
1739209638.6580505;-38.13080360867914
1739209638.6580532;-38.13080360867914
1739209638.658056;-45.120503652039325
1739209638.658059;-45.120503652039325
1739209638.6580617;-38.13080360867914
1739209638.6580646;-45.120503652039325
1739209638.6580672;-38.13080360867914
1739209638.65807;-35.57807855764607
1739209638.658073;-30.49652367304973
1739209638.6580758;-38.13080360867914
1739209638.6580787;-38.13080360867914
1739209638.6580813;-38.13080360867914
1739209638.6580842;-35.57807855764607
1739209638.658087;-38.13080360867914
1739209638.6580899;-45.120503652039325
1739209638.6580927;-45.120503652039325
1739209638.6580954;-33.981070128970956
1739209638.6580982;-38.13080360867914
1739209638.658101;-45.120503652039325
1739209638.658104;-45.120503652039325
1739209638.6581068;-45.120503652039325
1739209638.6581094;-45.120503652039325
1739209638.6581123;-45.120503652039325
1739209638.6581151;-38.13080360867914
1739209638.658118;-27.267205301931607
1739209638.6581209;-38.13080360867914
1739209638.6581235;-45.120503652039325
1739209638.6581264;-38.13080360867914
1739209638.6581292;-28.992665084841942
1739209638.658132;-45.120503652039325
1739209638.658135;-45.120503652039325
1739209638.6581376;-45.120503652039325
1739209638.6581404;-32.81601443825658
1739209638.6581433;-45.120503652039325
1739209638.6581461;-45.120503652039325
1739209638.658149;-38.13080360867914
1739209638.6581516;-45.120503652039325
1739209638.6581545;-45.120503652039325
1739209638.6581573;-45.120503652039325
1739209638.6581602;-45.120503652039325
1739209638.658163;-31.141103565318915
1739209638.6581657;-38.13080360867914
1739209638.6581686;-45.120503652039325
1739209638.6581714;-35.57807855764607
1739209638.6581743;-38.13080360867914
1739209638.6581771;-45.120503652039325
1739209638.6581798;-45.120503652039325
1739209638.6581826;-45.120503652039325
1739209638.6581855;-45.120503652039325
1739209638.6581883;-45.120503652039325
1739209638.6581912;-45.120503652039325
1739209638.6581938;-45.120503652039325
1739209638.6581967;-45.120503652039325
1739209638.6581995;-38.13080360867914
1739209638.6582024;-38.13080360867914
1739209638.6582053;-45.120503652039325
1739209638.658208;-35.57807855764607
1739209638.6582108;-45.120503652039325
1739209638.6582136;-38.13080360867914
1739209638.6582165;-35.57807855764607
1739209638.6582193;-38.13080360867914
1739209638.658222;-38.13080360867914
1739209638.6582248;-35.57807855764607
1739209638.6582277;-45.120503652039325
1739209638.6582305;-45.120503652039325
1739209638.6582334;-38.13080360867914
1739209638.658236;-38.13080360867914
1739209638.658239;-38.13080360867914
1739209638.6582417;-38.13080360867914
1739209638.6582446;-38.13080360867914
1739209638.6582475;-38.13080360867914
1739209638.65825;-38.13080360867914
1739209638.658253;-38.13080360867914
1739209638.6582558;-33.981070128970906
1739209638.6582587;-38.13080360867914
1739209638.6582615;-45.120503652039325
1739209638.6582642;-38.13080360867914
1739209638.658267;-38.13080360867914
1739209638.65827;-38.13080360867914
1739209638.6582727;-45.120503652039325
1739209638.6582756;-45.120503652039325
1739209638.6582782;-35.57807855764607
1739209638.658281;-35.57807855764607
1739209638.658284;-45.120503652039325
1739209638.6582868;-45.120503652039325
1739209638.6582897;-31.141103565318893
1739209638.6582923;-38.13080360867914
1739209638.6582952;-45.120503652039325
1739209638.658298;-33.981070128970906
1739209638.6583009;-38.13080360867914
1739209638.6583037;-38.13080360867914
1739209638.6583064;-45.120503652039325
1739209638.6583092;-38.13080360867914
1739209638.658312;-38.13080360867914
1739209638.658315;-45.120503652039325
1739209638.6583178;-45.120503652039325
1739209638.6583204;-45.120503652039325
1739209638.6583233;-38.13080360867914
1739209638.6583261;-35.57807855764607
1739209638.658329;-45.120503652039325
1739209638.6583319;-45.120503652039325
1739209638.6583345;-32.816014438256545
1739209638.6583374;-45.120503652039325
1739209638.6583402;-45.120503652039325
1739209638.658343;-38.13080360867914
1739209638.658346;-38.13080360867914
1739209638.6583486;-38.13080360867914
1739209638.6583514;-45.120503652039325
1739209638.6583543;-38.13080360867914
1739209638.6583571;-45.120503652039325
1739209638.65836;-38.13080360867914
1739209638.6583626;-38.13080360867914
1739209638.6583655;-45.120503652039325
1739209638.6583683;-35.57807855764607
1739209638.6583712;-35.57807855764607
1739209638.658374;-45.120503652039325
1739209638.6583767;-45.120503652039325
1739209638.6583796;-35.57807855764607
1739209638.6583824;-35.57807855764607
1739209638.6583853;-45.120503652039325
1739209638.6583881;-38.13080360867914
1739209638.6583908;-32.816014438256545
1739209638.6583936;-38.13080360867914
1739209638.6583965;-45.120503652039325
1739209638.6583993;-45.120503652039325
1739209638.6584022;-45.120503652039325
1739209638.6584048;-45.120503652039325
1739209638.6584077;-45.120503652039325
1739209638.6584105;-35.57807855764607
1739209638.6584134;-45.120503652039325
1739209638.6584163;-45.120503652039325
1739209638.658419;-45.120503652039325
1739209638.6584218;-38.13080360867914
1739209638.6584246;-38.13080360867914
1739209638.6584275;-38.13080360867914
1739209638.6584303;-45.120503652039325
1739209638.658433;-45.120503652039325
1739209638.6584358;-31.141103565318893
1739209638.6584387;-30.49652367304973
1739209638.6584415;-45.120503652039325
1739209638.6584444;-35.57807855764607
1739209638.658447;-35.57807855764607
1739209638.65845;-32.816014438256545
1739209638.6584527;-45.120503652039325
1739209638.6584556;-45.120503652039325
1739209638.6584585;-45.120503652039325
1739209638.658461;-45.120503652039325
1739209638.658464;-38.13080360867914
1739209638.6584668;-38.13080360867914
1739209638.6584697;-38.13080360867914
1739209638.6584725;-45.120503652039325
1739209638.6584752;-45.120503652039325
1739209638.658478;-45.120503652039325
1739209638.658481;-35.57807855764607
1739209638.6584837;-35.57807855764607
1739209638.6584864;-45.120503652039325
1739209638.6584892;-38.13080360867914
1739209638.658492;-38.13080360867914
1739209638.658495;-35.57807855764607
1739209638.6584978;-45.120503652039325
1739209638.6585004;-38.13080360867914
1739209638.6585033;-45.120503652039325
1739209638.6585062;-45.120503652039325
1739209638.658509;-38.13080360867914
1739209638.6585119;-45.120503652039325
1739209638.6585145;-45.120503652039325
1739209638.6585174;-45.120503652039325
1739209638.6585202;-38.13080360867914
1739209638.658523;-38.13080360867914
1739209638.658526;-38.13080360867914
1739209638.6585286;-38.13080360867914
1739209638.6585314;-38.13080360867914
1739209638.6585343;-45.120503652039325
1739209638.6585371;-38.13080360867914
1739209638.65854;-38.13080360867914
1739209638.6585426;-38.13080360867914
1739209638.6585455;-45.120503652039325
1739209638.6585484;-32.816014438256545
1739209638.6585512;-30.49652367304973
1739209638.658554;-38.13080360867914
1739209638.6585567;-35.57807855764607
1739209638.6585596;-45.120503652039325
1739209638.6585624;-45.120503652039325
1739209638.6585653;-45.120503652039325
1739209638.6585681;-45.120503652039325
1739209638.6585708;-45.120503652039325
1739209638.6585736;-45.120503652039325
1739209638.6585765;-38.13080360867914
1739209638.6585793;-45.120503652039325
1739209638.6585822;-45.120503652039325
1739209638.6585848;-45.120503652039325
1739209638.6585877;-38.13080360867914
1739209638.6585906;-45.120503652039325
1739209638.6585934;-35.57807855764607
1739209638.6585963;-26.991370085610722
1739209638.658599;-38.13080360867914
1739209638.6586018;-38.13080360867914
1739209638.6586046;-35.57807855764607
1739209638.6586075;-32.816014438256545
1739209638.6586103;-45.120503652039325
1739209638.658613;-45.120503652039325
1739209638.6586158;-38.13080360867914
1739209638.6586187;-32.81601443825658
1739209638.6586215;-38.13080360867914
1739209638.6586244;-45.120503652039325
1739209638.658627;-45.120503652039325
1739209638.65863;-45.120503652039325
1739209638.6586328;-45.120503652039325
1739209638.6586356;-38.13080360867914
1739209638.6586385;-35.57807855764607
1739209638.658641;-28.992665084841942
1739209638.658644;-45.120503652039325
1739209638.6586468;-45.120503652039325
1739209638.6586497;-45.120503652039325
1739209638.6586525;-38.13080360867914
1739209638.6586552;-45.120503652039325
1739209638.658658;-45.120503652039325
1739209638.658661;-45.120503652039325
1739209638.6586637;-38.13080360867914
1739209638.6586666;-45.120503652039325
1739209638.6586692;-38.13080360867914
1739209638.658672;-45.120503652039325
1739209638.658675;-45.120503652039325
1739209638.6586778;-45.120503652039325
1739209638.6586807;-45.120503652039325
1739209638.6586833;-38.13080360867914
1739209638.6586862;-38.13080360867914
1739209638.658689;-35.57807855764607
1739209638.658692;-35.57807855764607
1739209638.6586947;-38.13080360867914
1739209638.6586974;-38.13080360867914
1739209638.6587002;-45.120503652039325
1739209638.658703;-45.120503652039325
1739209638.658706;-45.120503652039325
1739209638.6587088;-38.13080360867914
1739209638.6587114;-38.13080360867914
1739209638.6587143;-45.120503652039325
1739209638.6587172;-45.120503652039325
1739209638.65872;-45.120503652039325
1739209638.6587229;-45.120503652039325
1739209638.6587255;-45.120503652039325
1739209638.6587284;-38.13080360867914
1739209638.6587312;-31.141103565318915
1739209638.658734;-33.981070128970906
1739209638.658737;-45.120503652039325
1739209638.6587396;-38.13080360867914
1739209638.6587424;-45.120503652039325
1739209638.6587453;-38.13080360867914
1739209638.6587481;-35.57807855764607
1739209638.658751;-45.120503652039325
1739209638.6587536;-31.141103565318915
1739209638.6587565;-33.981070128970906
1739209638.6587594;-38.13080360867914
1739209638.6587622;-45.120503652039325
1739209638.658765;-38.13080360867914
1739209638.6587677;-38.13080360867914
1739209638.6587706;-45.120503652039325
1739209638.6587734;-45.120503652039325
1739209638.6587763;-30.49652367304973
1739209638.6587791;-33.981070128970906
1739209638.6587818;-45.120503652039325
1739209638.6587846;-45.120503652039325
1739209638.6587875;-45.120503652039325
1739209638.6587903;-45.120503652039325
1739209638.6587932;-45.120503652039325
1739209638.6587958;-45.120503652039325
1739209638.6587987;-38.13080360867914
1739209638.6588016;-35.57807855764607
1739209638.6588044;-45.120503652039325
1739209638.6588073;-45.120503652039325
1739209638.65881;-45.120503652039325
1739209638.6588128;-38.13080360867914
1739209638.6588156;-38.13080360867914
1739209638.6588185;-45.120503652039325
1739209638.6588213;-33.981070128970906
1739209638.658824;-28.992665084841942
1739209638.6588268;-38.13080360867914
1739209638.6588297;-45.120503652039325
1739209638.6588326;-38.13080360867914
1739209638.6588354;-38.13080360867914
1739209638.658838;-38.13080360867914
1739209638.658841;-45.120503652039325
1739209638.6588438;-38.13080360867914
1739209638.6588466;-38.13080360867914
1739209638.6588495;-38.13080360867914
1739209638.658852;-38.13080360867914
1739209638.658855;-38.13080360867914
1739209638.6588578;-35.57807855764607
1739209638.6588607;-35.57807855764607
1739209638.6588635;-45.120503652039325
1739209638.6588662;-38.13080360867914
1739209638.658869;-31.141103565318915
1739209638.658872;-45.120503652039325
1739209638.6588748;-45.120503652039325
1739209638.6588776;-38.13080360867914
1739209638.6588802;-38.13080360867914
1739209638.658883;-45.120503652039325
1739209638.658886;-45.120503652039325
1739209638.6588888;-45.120503652039325
1739209638.6588917;-38.13080360867914
1739209638.6588943;-45.120503652039325
1739209638.6588972;-38.13080360867914
1739209638.6589;-38.13080360867914
1739209638.658903;-38.13080360867914
1739209638.6589057;-35.57807855764607
1739209638.6589084;-38.13080360867914
1739209638.6589112;-38.13080360867914
1739209638.658914;-31.141103565318915
1739209638.658917;-38.13080360867914
1739209638.6589198;-38.13080360867914
1739209638.6589224;-45.120503652039325
1739209638.6589253;-45.120503652039325
1739209638.6589282;-45.120503652039325
1739209638.658931;-35.57807855764607
1739209638.6589339;-38.13080360867914
1739209638.6589365;-45.120503652039325
1739209638.6589394;-45.120503652039325
1739209638.6589422;-45.120503652039325
1739209638.658945;-45.120503652039325
1739209638.658948;-45.120503652039325
1739209638.6589506;-38.13080360867914
1739209638.6589534;-35.57807855764607
1739209638.6589563;-38.13080360867914
1739209638.6589592;-45.120503652039325
1739209638.658962;-45.120503652039325
1739209638.6589646;-38.13080360867914
1739209638.6589675;-45.120503652039325
1739209638.6589704;-45.120503652039325
1739209638.6589732;-45.120503652039325
1739209638.658976;-30.49652367304973
1739209638.6589787;-35.57807855764607
1739209638.6589816;-45.120503652039325
1739209638.6589844;-38.13080360867914
1739209638.6589873;-45.120503652039325
1739209638.6589901;-38.13080360867914
1739209638.6589928;-38.13080360867914
1739209638.6589956;-45.120503652039325
1739209638.6589985;-38.13080360867914
1739209638.6590014;-45.120503652039325
1739209638.6590042;-45.120503652039325
1739209638.6590068;-38.13080360867914
1739209638.6590097;-32.816014438256545
1739209638.6590126;-38.13080360867914
1739209638.6590154;-45.120503652039325
1739209638.6590183;-38.13080360867914
1739209638.659021;-33.981070128970906
1739209638.6590238;-35.57807855764607
1739209638.6590266;-38.13080360867914
1739209638.6590295;-38.13080360867914
1739209638.6590323;-38.13080360867914
1739209638.659035;-38.13080360867914
1739209638.6590378;-38.13080360867914
1739209638.6590407;-45.120503652039325
1739209638.6590436;-35.57807855764607
1739209638.6590464;-35.57807855764607
1739209638.659049;-45.120503652039325
1739209638.659052;-45.120503652039325
1739209638.6590548;-45.120503652039325
1739209638.6590576;-45.120503652039325
1739209638.6590605;-45.120503652039325
1739209638.659063;-35.57807855764607
1739209638.659066;-38.13080360867914
1739209638.6590688;-38.13080360867914
