CAN Message; 0x1bb:000092a37ebd88af
1739209838.688597;-45.120503652039325
1739209838.6886015;-45.120503652039325
1739209838.6886058;-45.120503652039325
1739209838.6886103;-38.13080360867914
1739209838.6886146;-38.13080360867914
1739209838.6886191;-38.13080360867914
1739209838.6886234;-45.120503652039325
1739209838.6886277;-38.13080360867914
1739209838.6886322;-45.120503652039325
1739209838.6886365;-38.13080360867914
1739209838.688641;-45.120503652039325
1739209838.6886454;-45.120503652039325
1739209838.6886497;-45.120503652039325
1739209838.6886542;-45.120503652039325
1739209838.6886585;-27.8777449560314
1739209838.688663;-31.141103565318915
1739209838.6886673;-45.120503652039325
1739209838.6886718;-38.13080360867914
1739209838.688676;-35.57807855764607
1739209838.6886804;-38.13080360867914
1739209838.688685;-45.120503652039325
1739209838.6886892;-38.13080360867914
1739209838.6886938;-38.13080360867914
1739209838.688698;-45.120503652039325
1739209838.6887026;-45.120503652039325
1739209838.6887069;-45.120503652039325
1739209838.6887112;-45.120503652039325
1739209838.6887157;-38.13080360867914
1739209838.68872;-45.120503652039325
1739209838.6887245;-33.981070128970906
1739209838.6887288;-30.49652367304973
1739209838.688733;-33.981070128970906
1739209838.6887376;-45.120503652039325
1739209838.688742;-38.13080360867914
1739209838.6887465;-38.13080360867914
1739209838.6887507;-45.120503652039325
1739209838.6887553;-45.120503652039325
1739209838.6887596;-38.13080360867914
1739209838.6887639;-45.120503652039325
1739209838.6887684;-38.13080360867914
1739209838.6887727;-35.57807855764607
1739209838.6887772;-45.120503652039325
1739209838.6887815;-35.57807855764607
1739209838.688786;-35.57807855764607
1739209838.6887903;-45.120503652039325
1739209838.6887946;-38.13080360867914
1739209838.6887991;-38.13080360867914
1739209838.6888034;-45.120503652039325
1739209838.688808;-38.13080360867914
1739209838.6888123;-38.13080360867914
1739209838.6888165;-45.120503652039325
1739209838.688821;-45.120503652039325
1739209838.6888254;-45.120503652039325
1739209838.68883;-45.120503652039325
1739209838.6888342;-33.981070128970906
1739209838.6888387;-33.981070128970906
1739209838.688843;-45.120503652039325
1739209838.6888473;-45.120503652039325
1739209838.6888518;-45.120503652039325
1739209838.6888561;-33.981070128970906
1739209838.6888607;-45.120503652039325
1739209838.688865;-38.13080360867914
1739209838.6888695;-38.13080360867914
1739209838.6888738;-38.13080360867914
1739209838.688878;-38.13080360867914
1739209838.6888826;-38.13080360867914
1739209838.688887;-38.13080360867914
1739209838.6888914;-45.120503652039325
1739209838.6888957;-45.120503652039325
1739209838.6889;-45.120503652039325
1739209838.6889045;-45.120503652039325
1739209838.6889088;-38.13080360867914
1739209838.6889133;-45.120503652039325
1739209838.6889176;-45.120503652039325
1739209838.6889222;-38.13080360867914
1739209838.6889265;-38.13080360867914
1739209838.6918523;-45.120503652039325
1739209838.6918569;-45.120503652039325
1739209838.6918612;-45.120503652039325
1739209838.6918657;-38.13080360867914
1739209838.69187;-45.120503652039325
1739209838.6918745;-38.13080360867914
1739209838.6918788;-25.252786309376837
1739209838.691883;-33.981070128970906
1739209838.6918876;-45.120503652039325
1739209838.691892;-38.13080360867914
1739209838.6918964;-32.816014438256545
1739209838.6919007;-38.13080360867914
1739209838.6919053;-45.120503652039325
1739209838.6919096;-45.120503652039325
1739209838.6919138;-45.120503652039325
1739209838.6919184;-45.120503652039325
1739209838.6919227;-45.120503652039325
1739209838.6919272;-45.120503652039325
1739209838.6919315;-38.13080360867914
1739209838.6919358;-38.13080360867914
1739209838.6919403;-45.120503652039325
1739209838.6919446;-32.816014438256545
1739209838.6919491;-33.981070128970906
1739209838.6919534;-45.120503652039325
1739209838.691958;-38.13080360867914
1739209838.6919622;-38.13080360867914
1739209838.6919665;-45.120503652039325
1739209838.691971;-45.120503652039325
1739209838.6919754;-38.13080360867914
1739209838.69198;-45.120503652039325
1739209838.6919842;-31.141103565318915
1739209838.6919887;-33.981070128970906
1739209838.691993;-45.120503652039325
1739209838.6919973;-45.120503652039325
1739209838.6920018;-38.13080360867914
1739209838.692006;-38.13080360867914
1739209838.6920106;-35.57807855764607
1739209838.692015;-35.57807855764607
1739209838.6920195;-35.57807855764607
1739209838.6920238;-38.13080360867914
1739209838.692028;-35.57807855764607
1739209838.6920326;-45.120503652039325
1739209838.6920369;-45.120503652039325
1739209838.6920414;-38.13080360867914
1739209838.6920457;-35.57807855764607
1739209838.69205;-38.13080360867914
1739209838.6920545;-45.120503652039325
1739209838.6920588;-45.120503652039325
1739209838.6920633;-32.816014438256545
1739209838.6920676;-38.13080360867914
1739209838.6920722;-38.13080360867914
1739209838.6920764;-38.13080360867914
1739209838.6920807;-35.57807855764607
1739209838.6920853;-45.120503652039325
1739209838.6920896;-38.13080360867914
1739209838.692094;-35.57807855764607
1739209838.6920984;-38.13080360867914
1739209838.692103;-45.120503652039325
1739209838.6921072;-38.13080360867914
1739209838.6921115;-32.816014438256545
1739209838.692116;-38.13080360867914
1739209838.6921203;-38.13080360867914
1739209838.6921248;-38.13080360867914
1739209838.6921291;-45.120503652039325
1739209838.6921337;-35.57807855764607
1739209838.692138;-38.13080360867914
1739209838.6921422;-45.120503652039325
1739209838.6921468;-45.120503652039325
1739209838.692151;-45.120503652039325
1739209838.6921556;-38.13080360867914
1739209838.69216;-38.13080360867914
1739209838.6921644;-35.57807855764607
1739209838.6921687;-35.57807855764607
1739209838.692173;-38.13080360867914
1739209838.6921775;-45.120503652039325
1739209838.6921818;-35.57807855764607
1739209838.6921864;-45.120503652039325
1739209838.6921906;-45.120503652039325
1739209838.692195;-32.816014438256545
1739209838.6921995;-45.120503652039325
1739209838.6922038;-45.120503652039325
1739209838.6922083;-38.13080360867914
1739209838.6922126;-35.57807855764607
1739209838.692217;-38.13080360867914
1739209838.6922214;-45.120503652039325
1739209838.6922257;-38.13080360867914
1739209838.6922302;-38.13080360867914
1739209838.6922345;-38.13080360867914
1739209838.692239;-45.120503652039325
1739209838.6922433;-38.13080360867914
1739209838.6922479;-35.57807855764607
1739209838.6922522;-45.120503652039325
1739209838.6922565;-45.120503652039325
1739209838.692261;-45.120503652039325
1739209838.6922653;-35.57807855764607
1739209838.6922698;-38.13080360867914
1739209838.692274;-38.13080360867914
1739209838.6922786;-38.13080360867914
1739209838.692283;-35.57807855764607
1739209838.6922872;-38.13080360867914
1739209838.6922917;-45.120503652039325
1739209838.692296;-38.13080360867914
1739209838.6923006;-35.57807855764607
1739209838.6923048;-45.120503652039325
1739209838.6923094;-45.120503652039325
1739209838.6923137;-38.13080360867914
1739209838.692318;-35.57807855764607
1739209838.6923225;-45.120503652039325
1739209838.6923268;-38.13080360867914
1739209838.6923313;-38.13080360867914
1739209838.6923356;-45.120503652039325
1739209838.69234;-33.981070128970906
1739209838.6923444;-32.816014438256545
1739209838.6923487;-45.120503652039325
1739209838.6923532;-45.120503652039325
1739209838.6923575;-38.13080360867914
1739209838.692362;-35.57807855764607
1739209838.6923664;-45.120503652039325
1739209838.6923707;-45.120503652039325
1739209838.6923752;-45.120503652039325
1739209838.6923795;-45.120503652039325
1739209838.692384;-33.981070128970906
1739209838.6923883;-45.120503652039325
1739209838.6923928;-38.13080360867914
1739209838.692397;-38.13080360867914
1739209838.6924014;-33.981070128970906
1739209838.692406;-45.120503652039325
1739209838.6924102;-35.57807855764607
1739209838.6924148;-32.816014438256545
1739209838.692419;-45.120503652039325
1739209838.6924236;-45.120503652039325
1739209838.6924279;-35.57807855764607
1739209838.6924322;-32.816014438256545
1739209838.6924367;-38.13080360867914
1739209838.692441;-38.13080360867914
1739209838.6924455;-38.13080360867914
1739209838.6924498;-38.13080360867914
1739209838.692454;-38.13080360867914
1739209838.6924586;-35.57807855764607
1739209838.692463;-38.13080360867914
1739209838.6924675;-45.120503652039325
1739209838.6924717;-33.981070128970906
1739209838.6924763;-38.13080360867914
1739209838.6924806;-45.120503652039325
1739209838.6924849;-38.13080360867914
1739209838.6924894;-38.13080360867914
1739209838.6924937;-32.816014438256545
1739209838.6924982;-45.120503652039325
1739209838.6925025;-45.120503652039325
1739209838.692507;-38.13080360867914
1739209838.6925113;-45.120503652039325
1739209838.6925156;-35.57807855764607
1739209838.6925201;-28.21854285175415
1739209838.6925244;-45.120503652039325
1739209838.692529;-45.120503652039325
1739209838.6925333;-35.57807855764607
1739209838.6925378;-38.13080360867914
1739209838.692542;-45.120503652039325
1739209838.6925464;-35.57807855764607
1739209838.692551;-45.120503652039325
1739209838.6925552;-45.120503652039325
1739209838.6925597;-38.13080360867914
1739209838.692564;-45.120503652039325
1739209838.6925685;-45.120503652039325
1739209838.6925728;-45.120503652039325
1739209838.6925771;-45.120503652039325
1739209838.6925817;-45.120503652039325
1739209838.692586;-45.120503652039325
1739209838.6925905;-45.120503652039325
1739209838.6925948;-45.120503652039325
1739209838.692599;-45.120503652039325
1739209838.6926036;-38.13080360867914
1739209838.6926079;-45.120503652039325
1739209838.6926124;-45.120503652039325
1739209838.6926167;-45.120503652039325
1739209838.6926212;-38.13080360867914
1739209838.6926255;-26.991370085610736
1739209838.6926298;-38.13080360867914
1739209838.6926343;-45.120503652039325
1739209838.6926386;-38.13080360867914
1739209838.6926432;-35.57807855764607
1739209838.6926475;-45.120503652039325
1739209838.692652;-45.120503652039325
1739209838.6926563;-45.120503652039325
1739209838.6926606;-33.981070128970956
1739209838.692665;-38.13080360867914
1739209838.6926694;-45.120503652039325
1739209838.692674;-45.120503652039325
1739209838.6926782;-45.120503652039325
1739209838.6926827;-33.981070128970906
1739209838.692687;-45.120503652039325
1739209838.6926913;-38.13080360867914
1739209838.6926959;-32.816014438256545
1739209838.6927001;-38.13080360867914
1739209838.6927047;-35.57807855764607
1739209838.692709;-38.13080360867914
1739209838.6927133;-45.120503652039325
1739209838.6927178;-38.13080360867914
1739209838.692722;-35.57807855764607
1739209838.6927266;-45.120503652039325
1739209838.692731;-45.120503652039325
1739209838.6927354;-33.981070128970906
1739209838.6927397;-35.57807855764607
1739209838.692744;-38.13080360867914
1739209838.6927485;-35.57807855764607
1739209838.6927528;-38.13080360867914
1739209838.6927574;-32.816014438256545
1739209838.6927617;-33.981070128970906
1739209838.6927662;-45.120503652039325
1739209838.6927705;-38.13080360867914
1739209838.6927748;-35.57807855764607
1739209838.6927793;-38.13080360867914
1739209838.6927836;-45.120503652039325
1739209838.6927881;-45.120503652039325
1739209838.6889293;-38.13080360867914
1739209838.6889322;-45.120503652039325
1739209838.688935;-45.120503652039325
1739209838.688938;-38.13080360867914
1739209838.6889408;-45.120503652039325
1739209838.6889436;-38.13080360867914
1739209838.6889465;-38.13080360867914
1739209838.6889493;-38.13080360867914
1739209838.6889522;-45.120503652039325
1739209838.688955;-45.120503652039325
1739209838.688958;-45.120503652039325
1739209838.6889608;-45.120503652039325
1739209838.6889637;-45.120503652039325
1739209838.6889665;-33.981070128970906
1739209838.6889694;-33.981070128970906
1739209838.688972;-38.13080360867914
1739209838.6889749;-45.120503652039325
1739209838.6889777;-33.981070128970906
1739209838.6889806;-45.120503652039325
1739209838.6889834;-33.981070128970906
1739209838.6889863;-38.13080360867914
1739209838.6889892;-45.120503652039325
1739209838.688992;-45.120503652039325
1739209838.688995;-38.13080360867914
1739209838.6889977;-38.13080360867914
1739209838.6890006;-45.120503652039325
1739209838.6890035;-35.57807855764607
1739209838.6890063;-45.120503652039325
1739209838.6890092;-45.120503652039325
1739209838.689012;-35.57807855764607
1739209838.689015;-31.141103565318893
1739209838.6890178;-45.120503652039325
1739209838.6890206;-38.13080360867914
1739209838.6890235;-35.57807855764607
1739209838.6890264;-38.13080360867914
1739209838.6890292;-32.816014438256545
1739209838.689032;-38.13080360867914
1739209838.689035;-45.120503652039325
1739209838.6890378;-38.13080360867914
1739209838.6890407;-38.13080360867914
1739209838.6890435;-45.120503652039325
1739209838.6890464;-45.120503652039325
1739209838.6890492;-38.13080360867914
1739209838.689052;-45.120503652039325
1739209838.689055;-45.120503652039325
1739209838.6890576;-38.13080360867914
1739209838.6890604;-35.57807855764607
1739209838.6890633;-45.120503652039325
1739209838.6890662;-45.120503652039325
1739209838.689069;-38.13080360867914
1739209838.689072;-38.13080360867914
1739209838.6890748;-38.13080360867914
1739209838.6890776;-45.120503652039325
1739209838.6890805;-35.57807855764607
1739209838.6890833;-32.816014438256545
1739209838.6890862;-33.981070128970906
1739209838.689089;-38.13080360867914
1739209838.689092;-45.120503652039325
1739209838.6890948;-45.120503652039325
1739209838.6890976;-33.981070128970906
1739209838.6891005;-31.141103565318893
1739209838.6891034;-45.120503652039325
1739209838.6891062;-38.13080360867914
1739209838.689109;-45.120503652039325
1739209838.689112;-38.13080360867914
1739209838.6891148;-38.13080360867914
1739209838.6891177;-38.13080360867914
1739209838.6891205;-45.120503652039325
1739209838.6891234;-45.120503652039325
1739209838.6891263;-38.13080360867914
1739209838.689129;-45.120503652039325
1739209838.689132;-33.981070128970906
1739209838.6891348;-38.13080360867914
1739209838.6891377;-38.13080360867914
1739209838.6891406;-45.120503652039325
1739209838.6891432;-33.981070128970906
1739209838.689146;-28.21854285175415
1739209838.689149;-45.120503652039325
1739209838.6891518;-45.120503652039325
1739209838.6891546;-45.120503652039325
1739209838.6891575;-35.57807855764607
1739209838.6891603;-45.120503652039325
1739209838.6891632;-45.120503652039325
1739209838.689166;-45.120503652039325
1739209838.689169;-38.13080360867914
1739209838.6891718;-38.13080360867914
1739209838.6891747;-38.13080360867914
1739209838.6891775;-45.120503652039325
1739209838.6891804;-45.120503652039325
1739209838.6891832;-45.120503652039325
1739209838.689186;-38.13080360867914
1739209838.689189;-35.57807855764607
1739209838.6891918;-32.816014438256545
1739209838.6891947;-45.120503652039325
1739209838.6891975;-45.120503652039325
1739209838.6892004;-38.13080360867914
1739209838.6892033;-35.57807855764607
1739209838.6892061;-38.13080360867914
1739209838.689209;-32.816014438256545
1739209838.6892118;-38.13080360867914
1739209838.6892147;-45.120503652039325
1739209838.6892176;-38.13080360867914
1739209838.6892204;-35.57807855764607
1739209838.6892233;-38.13080360867914
1739209838.6892262;-45.120503652039325
1739209838.6892288;-38.13080360867914
1739209838.6892316;-35.57807855764607
1739209838.6892345;-38.13080360867914
1739209838.6892374;-45.120503652039325
1739209838.6892402;-45.120503652039325
1739209838.689243;-35.57807855764607
1739209838.689246;-38.13080360867914
1739209838.6892488;-45.120503652039325
1739209838.6892517;-38.13080360867914
1739209838.6892545;-32.816014438256545
1739209838.6892574;-33.981070128970906
1739209838.6892602;-30.49652367304973
1739209838.689263;-35.57807855764607
1739209838.689266;-38.13080360867914
1739209838.6892688;-45.120503652039325
1739209838.6892717;-45.120503652039325
1739209838.6892745;-33.981070128970906
1739209838.6892774;-45.120503652039325
1739209838.6892803;-45.120503652039325
1739209838.6892831;-33.981070128970956
1739209838.689286;-45.120503652039325
1739209838.6892889;-45.120503652039325
1739209838.6892917;-38.13080360867914
1739209838.6892946;-45.120503652039325
1739209838.6892974;-38.13080360867914
1739209838.6893003;-45.120503652039325
1739209838.6893032;-45.120503652039325
1739209838.689306;-31.141103565318915
1739209838.689309;-33.981070128970906
1739209838.6893117;-45.120503652039325
1739209838.6893144;-35.57807855764607
1739209838.6893172;-32.816014438256545
1739209838.68932;-45.120503652039325
1739209838.689323;-45.120503652039325
1739209838.6893258;-38.13080360867914
1739209838.6893287;-32.816014438256545
1739209838.6893315;-38.13080360867914
1739209838.6893344;-45.120503652039325
1739209838.6893373;-38.13080360867914
1739209838.68934;-32.816014438256545
1739209838.689343;-45.120503652039325
1739209838.6893458;-45.120503652039325
1739209838.6893487;-38.13080360867914
1739209838.6893516;-45.120503652039325
1739209838.6893544;-45.120503652039325
1739209838.6893573;-38.13080360867914
1739209838.6893601;-35.57807855764607
1739209838.689363;-45.120503652039325
1739209838.6893659;-38.13080360867914
1739209838.6893687;-38.13080360867914
1739209838.6893716;-38.13080360867914
1739209838.6893744;-38.13080360867914
1739209838.6893773;-35.57807855764607
1739209838.6893802;-32.816014438256545
1739209838.689383;-38.13080360867914
1739209838.689386;-38.13080360867914
1739209838.6893888;-38.13080360867914
1739209838.6893916;-45.120503652039325
1739209838.6893945;-38.13080360867914
1739209838.6893973;-45.120503652039325
1739209838.6894;-45.120503652039325
1739209838.6894028;-45.120503652039325
1739209838.6894057;-45.120503652039325
1739209838.6894085;-33.981070128970906
1739209838.6894114;-38.13080360867914
1739209838.6894143;-45.120503652039325
1739209838.6894171;-45.120503652039325
1739209838.68942;-38.13080360867914
1739209838.6894228;-38.13080360867914
1739209838.6894257;-45.120503652039325
1739209838.6894286;-45.120503652039325
1739209838.6894314;-45.120503652039325
1739209838.6894343;-45.120503652039325
1739209838.6894372;-38.13080360867914
1739209838.68944;-38.13080360867914
1739209838.6894429;-38.13080360867914
1739209838.6894457;-33.981070128970906
1739209838.6894486;-35.57807855764607
1739209838.6894515;-45.120503652039325
1739209838.6894543;-38.13080360867914
1739209838.6894572;-32.816014438256545
1739209838.68946;-35.57807855764607
1739209838.689463;-38.13080360867914
1739209838.6894658;-38.13080360867914
1739209838.6894686;-38.13080360867914
1739209838.6894715;-38.13080360867914
1739209838.6894743;-38.13080360867914
1739209838.6894772;-45.120503652039325
1739209838.68948;-38.13080360867914
1739209838.689483;-38.13080360867914
1739209838.6894855;-38.13080360867914
1739209838.6894884;-45.120503652039325
1739209838.6894913;-31.141103565318915
1739209838.6894941;-32.816014438256545
1739209838.689497;-45.120503652039325
1739209838.6894999;-45.120503652039325
1739209838.6895027;-33.981070128970906
1739209838.6895056;-35.57807855764607
1739209838.6895084;-38.13080360867914
1739209838.6895113;-45.120503652039325
1739209838.6895142;-45.120503652039325
1739209838.689517;-45.120503652039325
1739209838.68952;-45.120503652039325
1739209838.6895227;-45.120503652039325
1739209838.6895256;-38.13080360867914
1739209838.6895285;-45.120503652039325
1739209838.6895313;-45.120503652039325
1739209838.6895342;-45.120503652039325
1739209838.689537;-33.981070128970906
1739209838.68954;-32.816014438256545
1739209838.6895428;-45.120503652039325
1739209838.6895456;-45.120503652039325
1739209838.6895485;-33.981070128970906
1739209838.6895514;-35.57807855764607
1739209838.6895542;-38.13080360867914
1739209838.689557;-45.120503652039325
1739209838.68956;-45.120503652039325
1739209838.6895628;-38.13080360867914
1739209838.6895657;-45.120503652039325
1739209838.6895685;-45.120503652039325
1739209838.6895711;-45.120503652039325
1739209838.689574;-38.13080360867914
1739209838.6895769;-38.13080360867914
1739209838.6895797;-38.13080360867914
1739209838.6895826;-45.120503652039325
1739209838.6895854;-38.13080360867914
1739209838.6895883;-38.13080360867914
1739209838.6895912;-45.120503652039325
1739209838.689594;-45.120503652039325
1739209838.689597;-45.120503652039325
1739209838.6895998;-45.120503652039325
1739209838.6896026;-45.120503652039325
1739209838.6896055;-33.981070128970906
1739209838.6896083;-32.816014438256545
1739209838.6896112;-38.13080360867914
1739209838.689614;-45.120503652039325
1739209838.689617;-45.120503652039325
1739209838.6896198;-45.120503652039325
1739209838.6896226;-45.120503652039325
1739209838.6896255;-45.120503652039325
1739209838.6896284;-45.120503652039325
1739209838.6896312;-45.120503652039325
1739209838.689634;-38.13080360867914
1739209838.689637;-38.13080360867914
1739209838.6896398;-38.13080360867914
1739209838.6896427;-38.13080360867914
1739209838.6896455;-33.981070128970906
1739209838.6896484;-45.120503652039325
1739209838.6896513;-32.816014438256545
1739209838.689654;-29.438486411369333
1739209838.6896567;-45.120503652039325
1739209838.6896596;-38.13080360867914
1739209838.6896625;-32.816014438256545
1739209838.6896653;-32.816014438256545
1739209838.6896682;-38.13080360867914
1739209838.689671;-45.120503652039325
1739209838.689674;-45.120503652039325
1739209838.6896768;-45.120503652039325
1739209838.6896796;-38.13080360867914
1739209838.6896825;-45.120503652039325
1739209838.6896853;-45.120503652039325
1739209838.6896882;-45.120503652039325
1739209838.689691;-45.120503652039325
1739209838.689694;-45.120503652039325
1739209838.6896968;-38.13080360867914
1739209838.6896996;-29.438486411369333
1739209838.6897025;-38.13080360867914
1739209838.6897054;-35.57807855764607
1739209838.6897082;-38.13080360867914
1739209838.689711;-32.816014438256545
1739209838.689714;-45.120503652039325
1739209838.6897168;-45.120503652039325
1739209838.6897197;-45.120503652039325
1739209838.6897225;-45.120503652039325
1739209838.6897254;-45.120503652039325
1739209838.6897283;-38.13080360867914
1739209838.6897311;-45.120503652039325
1739209838.689734;-45.120503652039325
1739209838.6897368;-45.120503652039325
1739209838.6897397;-45.120503652039325
1739209838.6897426;-45.120503652039325
1739209838.6897452;-45.120503652039325
1739209838.689748;-38.13080360867914
1739209838.689751;-38.13080360867914
1739209838.6897538;-45.120503652039325
1739209838.6897566;-35.57807855764607
1739209838.6897595;-38.13080360867914
1739209838.6897624;-45.120503652039325
1739209838.6897652;-45.120503652039325
1739209838.689768;-30.49652367304973
1739209838.689771;-35.57807855764607
1739209838.6897738;-45.120503652039325
1739209838.6897767;-38.13080360867914
1739209838.6897795;-32.816014438256545
1739209838.6897824;-45.120503652039325
1739209838.6897852;-45.120503652039325
1739209838.689788;-45.120503652039325
1739209838.689791;-45.120503652039325
1739209838.6897938;-45.120503652039325
1739209838.6897967;-45.120503652039325
1739209838.6897995;-45.120503652039325
1739209838.6898024;-45.120503652039325
1739209838.6898053;-38.13080360867914
1739209838.6898081;-45.120503652039325
1739209838.689811;-45.120503652039325
1739209838.6898139;-31.141103565318915
1739209838.6898167;-32.816014438256545
1739209838.6898196;-35.57807855764607
1739209838.6898224;-35.57807855764607
1739209838.6898253;-35.57807855764607
1739209838.6898282;-45.120503652039325
1739209838.6898308;-38.13080360867914
1739209838.6898336;-38.13080360867914
1739209838.6898365;-38.13080360867914
1739209838.6898394;-45.120503652039325
1739209838.6898422;-38.13080360867914
1739209838.689845;-45.120503652039325
1739209838.689848;-32.816014438256545
1739209838.6898508;-33.981070128970906
1739209838.6898537;-45.120503652039325
1739209838.6898565;-33.981070128970906
1739209838.6898594;-32.816014438256545
1739209838.6898623;-33.981070128970906
1739209838.689865;-45.120503652039325
1739209838.689868;-38.13080360867914
1739209838.6898708;-38.13080360867914
1739209838.6898737;-45.120503652039325
1739209838.6898766;-45.120503652039325
1739209838.6898794;-38.13080360867914
1739209838.6898823;-33.981070128970906
1739209838.6898851;-38.13080360867914
1739209838.689888;-45.120503652039325
1739209838.6898909;-38.13080360867914
1739209838.6898937;-45.120503652039325
1739209838.6898966;-38.13080360867914
1739209838.6898994;-45.120503652039325
1739209838.6899023;-38.13080360867914
1739209838.6899052;-38.13080360867914
1739209838.689908;-45.120503652039325
1739209838.689911;-45.120503652039325
1739209838.6899137;-45.120503652039325
1739209838.6899164;-45.120503652039325
1739209838.6899192;-45.120503652039325
1739209838.689922;-45.120503652039325
1739209838.689925;-45.120503652039325
1739209838.6899278;-31.141103565318915
1739209838.6899307;-33.981070128970906
1739209838.6899335;-45.120503652039325
1739209838.6899364;-38.13080360867914
1739209838.6899393;-38.13080360867914
1739209838.6899421;-38.13080360867914
1739209838.689945;-35.57807855764607
1739209838.6899478;-38.13080360867914
1739209838.6899507;-45.120503652039325
1739209838.6899536;-38.13080360867914
1739209838.6899564;-35.57807855764607
1739209838.6899593;-45.120503652039325
1739209838.6899621;-45.120503652039325
1739209838.689965;-45.120503652039325
1739209838.6899679;-38.13080360867914
1739209838.6899707;-38.13080360867914
1739209838.6899736;-45.120503652039325
1739209838.6899765;-38.13080360867914
1739209838.6899793;-35.57807855764607
1739209838.6899822;-38.13080360867914
1739209838.689985;-45.120503652039325
1739209838.689988;-38.13080360867914
1739209838.6899908;-32.816014438256545
1739209838.6899936;-38.13080360867914
1739209838.6899965;-45.120503652039325
1739209838.6899993;-32.816014438256545
1739209838.690002;-35.57807855764607
1739209838.6900048;-38.13080360867914
1739209838.6900077;-45.120503652039325
1739209838.6900105;-38.13080360867914
1739209838.6900134;-35.57807855764607
1739209838.6900163;-35.57807855764607
1739209838.6900191;-38.13080360867914
1739209838.690022;-45.120503652039325
1739209838.6900249;-38.13080360867914
1739209838.6900277;-45.120503652039325
1739209838.6900306;-38.13080360867914
1739209838.6900334;-38.13080360867914
1739209838.6900363;-38.13080360867914
1739209838.6900392;-38.13080360867914
1739209838.690042;-45.120503652039325
1739209838.6900449;-32.816014438256545
1739209838.6900477;-35.57807855764607
1739209838.6900506;-45.120503652039325
1739209838.6900535;-45.120503652039325
1739209838.6900563;-38.13080360867914
1739209838.6900592;-32.816014438256545
1739209838.690062;-38.13080360867914
1739209838.690065;-38.13080360867914
1739209838.6900678;-45.120503652039325
1739209838.6900706;-45.120503652039325
1739209838.6900735;-45.120503652039325
1739209838.6900764;-45.120503652039325
1739209838.6900792;-45.120503652039325
1739209838.690082;-45.120503652039325
1739209838.690085;-38.13080360867914
1739209838.6900876;-38.13080360867914
1739209838.6900904;-45.120503652039325
1739209838.6900933;-45.120503652039325
1739209838.6900961;-33.981070128970906
1739209838.690099;-38.13080360867914
1739209838.6901019;-38.13080360867914
1739209838.6901047;-38.13080360867914
1739209838.6901076;-33.981070128970906
1739209838.6901104;-35.57807855764607
1739209838.6901133;-33.981070128970906
1739209838.6901162;-33.981070128970906
1739209838.690119;-45.120503652039325
1739209838.690122;-45.120503652039325
1739209838.6901248;-33.981070128970906
1739209838.6901276;-45.120503652039325
1739209838.6901305;-38.13080360867914
1739209838.6901333;-35.57807855764607
1739209838.6901362;-45.120503652039325
1739209838.690139;-33.981070128970956
1739209838.690142;-32.816014438256545
1739209838.6901448;-45.120503652039325
1739209838.6901476;-38.13080360867914
1739209838.6901505;-45.120503652039325
1739209838.6901534;-38.13080360867914
1739209838.6901562;-38.13080360867914
1739209838.690159;-31.141103565318915
1739209838.690162;-30.49652367304973
1739209838.6901648;-38.13080360867914
1739209838.6901677;-38.13080360867914
1739209838.6901705;-45.120503652039325
1739209838.6901731;-38.13080360867914
1739209838.690176;-45.120503652039325
1739209838.6901789;-35.57807855764607
1739209838.6901817;-45.120503652039325
1739209838.6901846;-45.120503652039325
1739209838.6901875;-45.120503652039325
1739209838.6901903;-45.120503652039325
1739209838.6901932;-45.120503652039325
1739209838.690196;-45.120503652039325
1739209838.690199;-45.120503652039325
1739209838.6902018;-45.120503652039325
1739209838.6902046;-45.120503652039325
1739209838.6902075;-45.120503652039325
1739209838.6902103;-38.13080360867914
1739209838.6902132;-45.120503652039325
1739209838.690216;-38.13080360867914
1739209838.690219;-38.13080360867914
1739209838.6902218;-38.13080360867914
1739209838.6902246;-45.120503652039325
1739209838.6902275;-35.57807855764607
1739209838.6902304;-28.21854285175415
1739209838.6902332;-38.13080360867914
1739209838.690236;-38.13080360867914
1739209838.690239;-33.981070128970906
1739209838.6902418;-32.816014438256545
1739209838.6902447;-45.120503652039325
1739209838.6902475;-45.120503652039325
1739209838.6902504;-45.120503652039325
1739209838.6902533;-45.120503652039325
1739209838.690256;-45.120503652039325
1739209838.6902587;-45.120503652039325
1739209838.6902616;-38.13080360867914
1739209838.6902645;-38.13080360867914
1739209838.6902673;-38.13080360867914
1739209838.6902702;-45.120503652039325
1739209838.690273;-38.13080360867914
1739209838.690276;-35.57807855764607
1739209838.6902788;-38.13080360867914
1739209838.6902816;-38.13080360867914
1739209838.6902845;-45.120503652039325
1739209838.6902874;-45.120503652039325
1739209838.6902902;-45.120503652039325
1739209838.690293;-38.13080360867914
1739209838.690296;-38.13080360867914
1739209838.6902988;-38.13080360867914
1739209838.6903017;-38.13080360867914
1739209838.6903045;-35.57807855764607
1739209838.6903074;-38.13080360867914
1739209838.6903102;-35.57807855764607
1739209838.690313;-38.13080360867914
1739209838.690316;-35.57807855764607
1739209838.6903188;-45.120503652039325
1739209838.6903217;-45.120503652039325
1739209838.6903245;-45.120503652039325
1739209838.6903274;-38.13080360867914
1739209838.6903303;-38.13080360867914
1739209838.6903331;-45.120503652039325
1739209838.690336;-35.57807855764607
1739209838.6903389;-35.57807855764607
1739209838.6903417;-38.13080360867914
