CAN Message; 0x1bb:0000cb53ab17a848
1739209827.793867;-38.13080360867914
1739209827.7938697;-35.57807855764607
1739209827.7938724;-38.13080360867914
1739209827.793875;-45.120503652039325
1739209827.7938776;-38.13080360867914
1739209827.7938802;-38.13080360867914
1739209827.7938828;-38.13080360867914
1739209827.7938855;-38.13080360867914
1739209827.793888;-35.57807855764607
1739209827.7938907;-38.13080360867914
1739209827.7938933;-38.13080360867914
1739209827.793896;-45.120503652039325
1739209827.7938986;-45.120503652039325
1739209827.7939012;-35.57807855764607
1739209827.7939038;-35.57807855764607
1739209827.7939065;-45.120503652039325
1739209827.793909;-45.120503652039325
1739209827.7939117;-45.120503652039325
1739209827.7939143;-45.120503652039325
1739209827.793917;-45.120503652039325
1739209827.7939196;-38.13080360867914
1739209827.7939222;-38.13080360867914
1739209827.7939248;-45.120503652039325
1739209827.7939274;-38.13080360867914
1739209827.7939303;-35.57807855764607
1739209827.793933;-45.120503652039325
1739209827.7939355;-45.120503652039325
1739209827.7939382;-33.981070128970906
1739209827.7939408;-38.13080360867914
1739209827.7939434;-38.13080360867914
1739209827.793946;-38.13080360867914
1739209827.7939487;-35.57807855764607
1739209827.7939513;-38.13080360867914
1739209827.793954;-45.120503652039325
1739209827.7939565;-38.13080360867914
1739209827.7939591;-38.13080360867914
1739209827.7939618;-31.141103565318893
1739209827.7939644;-31.141103565318915
1739209827.793967;-45.120503652039325
1739209827.7939696;-38.13080360867914
1739209827.7939723;-38.13080360867914
1739209827.7939749;-45.120503652039325
1739209827.7939775;-45.120503652039325
1739209827.7939801;-35.57807855764607
1739209827.7939827;-38.13080360867914
1739209827.7939854;-35.57807855764607
1739209827.793988;-38.13080360867914
1739209827.7939906;-35.57807855764607
1739209827.7939932;-38.13080360867914
1739209827.7939959;-38.13080360867914
1739209827.7939985;-33.981070128970906
1739209827.794001;-45.120503652039325
1739209827.7940037;-38.13080360867914
1739209827.7940063;-38.13080360867914
1739209827.794009;-45.120503652039325
1739209827.7940116;-38.13080360867914
1739209827.7940142;-45.120503652039325
1739209827.7940168;-38.13080360867914
1739209827.7940195;-38.13080360867914
1739209827.794022;-45.120503652039325
1739209827.7940247;-35.57807855764607
1739209827.7940273;-35.57807855764607
1739209827.7940302;-38.13080360867914
1739209827.7940328;-35.57807855764607
1739209827.7940354;-38.13080360867914
1739209827.794038;-38.13080360867914
1739209827.7940407;-45.120503652039325
1739209827.7940433;-38.13080360867914
1739209827.794046;-38.13080360867914
1739209827.7940485;-45.120503652039325
1739209827.7940512;-38.13080360867914
1739209827.7940538;-45.120503652039325
1739209827.7940564;-45.120503652039325
1739209827.794059;-38.13080360867914
1739209827.7940617;-38.13080360867914
1739209827.7940643;-45.120503652039325
1739209827.794067;-45.120503652039325
1739209827.7940695;-32.816014438256545
1739209827.7940722;-33.981070128970906
1739209827.7940748;-45.120503652039325
1739209827.7940774;-38.13080360867914
1739209827.79408;-38.13080360867914
1739209827.7940826;-38.13080360867914
1739209827.7940853;-45.120503652039325
1739209827.794088;-45.120503652039325
1739209827.7940905;-38.13080360867914
1739209827.7940931;-45.120503652039325
1739209827.7940958;-45.120503652039325
1739209827.7940984;-38.13080360867914
1739209827.794101;-32.816014438256545
1739209827.7941036;-38.13080360867914
1739209827.7941062;-38.13080360867914
1739209827.7941089;-45.120503652039325
1739209827.7941115;-38.13080360867914
1739209827.794114;-35.57807855764607
1739209827.7941167;-38.13080360867914
1739209827.7941194;-45.120503652039325
1739209827.794122;-45.120503652039325
1739209827.7941246;-38.13080360867914
1739209827.7941272;-38.13080360867914
1739209827.79413;-38.13080360867914
1739209827.7941327;-45.120503652039325
1739209827.7941353;-45.120503652039325
1739209827.794138;-38.13080360867914
1739209827.7941406;-38.13080360867914
1739209827.7941432;-45.120503652039325
1739209827.7941458;-38.13080360867914
1739209827.7941484;-35.57807855764607
1739209827.794151;-38.13080360867914
1739209827.7941537;-45.120503652039325
1739209827.7941563;-35.57807855764607
1739209827.794159;-32.816014438256545
1739209827.7941616;-38.13080360867914
1739209827.7941642;-45.120503652039325
1739209827.7941668;-45.120503652039325
1739209827.7941694;-38.13080360867914
1739209827.794172;-45.120503652039325
1739209827.7941747;-45.120503652039325
1739209827.7941773;-45.120503652039325
1739209827.79418;-45.120503652039325
1739209827.7941825;-45.120503652039325
1739209827.7941852;-45.120503652039325
1739209827.7941878;-38.13080360867914
1739209827.7941904;-38.13080360867914
1739209827.794193;-45.120503652039325
1739209827.7941957;-45.120503652039325
1739209827.7941983;-33.981070128970906
1739209827.794201;-38.13080360867914
1739209827.7942035;-45.120503652039325
1739209827.7942061;-38.13080360867914
1739209827.7942088;-38.13080360867914
1739209827.7942114;-45.120503652039325
1739209827.794214;-45.120503652039325
1739209827.7942166;-32.816014438256545
1739209827.7942193;-27.267205301931607
1739209827.7942219;-45.120503652039325
1739209827.7942245;-45.120503652039325
1739209827.7942271;-38.13080360867914
1739209827.79423;-33.981070128970906
1739209827.7942326;-45.120503652039325
1739209827.7942352;-38.13080360867914
1739209827.7942379;-45.120503652039325
1739209827.7942405;-31.14110356531892
1739209827.794243;-38.13080360867914
1739209827.7942457;-38.13080360867914
1739209827.7942483;-45.120503652039325
1739209827.794251;-45.120503652039325
1739209827.7942536;-35.57807855764607
1739209827.7942562;-45.120503652039325
1739209827.7942588;-38.13080360867914
1739209827.7942615;-38.13080360867914
1739209827.794264;-38.13080360867914
1739209827.7942667;-38.13080360867914
1739209827.7942693;-45.120503652039325
1739209827.794272;-38.13080360867914
1739209827.7942746;-38.13080360867914
1739209827.7942772;-45.120503652039325
1739209827.7942798;-45.120503652039325
1739209827.7942824;-38.13080360867914
1739209827.794285;-38.13080360867914
1739209827.7942877;-38.13080360867914
1739209827.7942903;-35.57807855764607
1739209827.794293;-33.981070128970906
1739209827.7942955;-35.57807855764607
1739209827.7942982;-38.13080360867914
1739209827.7943008;-38.13080360867914
1739209827.7943034;-33.981070128970906
1739209827.794306;-38.13080360867914
1739209827.7943087;-45.120503652039325
1739209827.7943113;-45.120503652039325
1739209827.794314;-38.13080360867914
1739209827.7943165;-45.120503652039325
1739209827.7943192;-38.13080360867914
1739209827.7943218;-35.57807855764607
1739209827.7943244;-30.49652367304973
1739209827.794327;-38.13080360867914
1739209827.79433;-45.120503652039325
1739209827.7943325;-45.120503652039325
1739209827.7943351;-38.13080360867914
1739209827.7943377;-35.57807855764607
1739209827.7943404;-38.13080360867914
1739209827.794343;-45.120503652039325
1739209827.7943456;-30.49652367304973
1739209827.7943482;-31.141103565318915
1739209827.7943509;-38.13080360867914
1739209827.7943535;-45.120503652039325
1739209827.794356;-45.120503652039325
1739209827.7943587;-38.13080360867914
1739209827.7943614;-38.13080360867914
1739209827.794364;-45.120503652039325
1739209827.7943666;-33.981070128970906
1739209827.7943692;-38.13080360867914
1739209827.7943718;-45.120503652039325
1739209827.7943745;-45.120503652039325
1739209827.794377;-38.13080360867914
1739209827.7943797;-32.816014438256545
1739209827.7943823;-38.13080360867914
1739209827.794385;-45.120503652039325
1739209827.7943876;-38.13080360867914
1739209827.7943902;-35.57807855764607
1739209827.7943928;-33.981070128970906
1739209827.7943954;-45.120503652039325
1739209827.794398;-45.120503652039325
1739209827.7944007;-38.13080360867914
1739209827.7944033;-33.981070128970906
1739209827.794406;-45.120503652039325
1739209827.7944086;-45.120503652039325
1739209827.7944112;-45.120503652039325
1739209827.7944138;-45.120503652039325
1739209827.7944164;-45.120503652039325
1739209827.794419;-38.13080360867914
1739209827.7944217;-38.13080360867914
1739209827.7944243;-45.120503652039325
1739209827.794427;-45.120503652039325
1739209827.7944298;-45.120503652039325
1739209827.7944324;-35.57807855764607
1739209827.794435;-35.57807855764607
1739209827.7944376;-38.13080360867914
1739209827.7944403;-45.120503652039325
1739209827.794443;-35.57807855764607
1739209827.7944455;-35.57807855764607
1739209827.7944481;-45.120503652039325
1739209827.7944508;-33.981070128970906
1739209827.7944534;-33.981070128970906
1739209827.794456;-38.13080360867914
1739209827.7944586;-38.13080360867914
1739209827.7944613;-35.57807855764607
1739209827.7944639;-45.120503652039325
1739209827.7944665;-38.13080360867914
1739209827.794469;-38.13080360867914
1739209827.7944717;-45.120503652039325
1739209827.7944744;-38.13080360867914
1739209827.794477;-35.57807855764607
1739209827.7944796;-45.120503652039325
1739209827.7944822;-45.120503652039325
1739209827.7944849;-38.13080360867914
1739209827.7944875;-35.57807855764607
1739209827.79449;-35.57807855764607
1739209827.7944927;-35.57807855764607
1739209827.7944953;-45.120503652039325
1739209827.794498;-38.13080360867914
1739209827.7945006;-38.13080360867914
1739209827.7945032;-38.13080360867914
1739209827.7945058;-45.120503652039325
1739209827.7945085;-45.120503652039325
1739209827.794511;-38.13080360867914
1739209827.7945137;-38.13080360867914
1739209827.7945163;-45.120503652039325
1739209827.794519;-38.13080360867914
1739209827.7945216;-32.816014438256545
1739209827.7945242;-45.120503652039325
1739209827.7945268;-45.120503652039325
1739209827.7945297;-45.120503652039325
1739209827.7945323;-45.120503652039325
1739209827.794535;-45.120503652039325
1739209827.7945375;-33.981070128970906
1739209827.7945402;-38.13080360867914
1739209827.7945428;-35.57807855764607
1739209827.7945454;-38.13080360867914
1739209827.794548;-45.120503652039325
1739209827.7945507;-35.57807855764607
1739209827.7945533;-45.120503652039325
1739209827.794556;-38.13080360867914
1739209827.7945585;-45.120503652039325
1739209827.7945611;-38.13080360867914
1739209827.7945638;-38.13080360867914
1739209827.7945664;-45.120503652039325
1739209827.794569;-38.13080360867914
1739209827.7945716;-45.120503652039325
1739209827.7945743;-38.13080360867914
1739209827.794577;-45.120503652039325
1739209827.7945826;-32.816014438256545
1739209827.7945886;-32.816014438256545
1739209827.7945943;-38.13080360867914
1739209827.7946;-38.13080360867914
1739209827.794606;-38.13080360867914
1739209827.7946117;-33.981070128970906
1739209827.7946177;-45.120503652039325
1739209827.7946234;-38.13080360867914
1739209827.794629;-38.13080360867914
1739209827.794635;-45.120503652039325
1739209827.7946408;-45.120503652039325
1739209827.7946465;-38.13080360867914
1739209827.7946525;-38.13080360867914
1739209827.7946582;-38.13080360867914
1739209827.794664;-38.13080360867914
1739209827.7946699;-45.120503652039325
1739209827.7946756;-31.141103565318893
1739209827.7946813;-33.981070128970906
1739209827.7946873;-38.13080360867914
1739209827.794693;-38.13080360867914
1739209827.794699;-35.57807855764607
1739209827.7947047;-31.141103565318915
1739209827.7947104;-45.120503652039325
1739209827.7947164;-45.120503652039325
1739209827.794722;-35.57807855764607
1739209827.7947278;-38.13080360867914
1739209827.7947338;-45.120503652039325
1739209827.7947395;-38.13080360867914
1739209827.7947452;-45.120503652039325
1739209827.7947512;-45.120503652039325
1739209827.794757;-45.120503652039325
1739209827.7947628;-38.13080360867914
1739209827.7947686;-38.13080360867914
1739209827.7947743;-38.13080360867914
1739209827.7947803;-45.120503652039325
1739209827.794786;-38.13080360867914
1739209827.7947917;-35.57807855764607
1739209827.7947977;-38.13080360867914
1739209827.7948034;-45.120503652039325
1739209827.794809;-45.120503652039325
1739209827.794815;-32.816014438256545
1739209827.7948208;-27.267205301931607
1739209827.7948265;-45.120503652039325
1739209827.7948325;-45.120503652039325
1739209827.7948382;-45.120503652039325
1739209827.7948442;-38.13080360867914
1739209827.7948499;-35.57807855764607
1739209827.7948556;-38.13080360867914
1739209827.7948616;-45.120503652039325
1739209827.7948673;-29.438486411369354
1739209827.794873;-35.57807855764607
1739209827.794879;-38.13080360867914
1739209827.7948847;-45.120503652039325
1739209827.7948904;-33.981070128970906
1739209827.7948964;-45.120503652039325
1739209827.794902;-45.120503652039325
1739209827.794908;-35.57807855764607
1739209827.7949138;-27.267205301931607
1739209827.7949195;-45.120503652039325
1739209827.7949255;-38.13080360867914
1739209827.7949312;-45.120503652039325
1739209827.794937;-38.13080360867914
1739209827.7949429;-45.120503652039325
1739209827.7949486;-45.120503652039325
1739209827.7949543;-45.120503652039325
1739209827.7949603;-31.14110356531892
1739209827.794966;-45.120503652039325
1739209827.794972;-38.13080360867914
1739209827.7949777;-38.13080360867914
1739209827.7949834;-45.120503652039325
1739209827.7949893;-38.13080360867914
1739209827.794995;-45.120503652039325
1739209827.7950008;-38.13080360867914
1739209827.7950068;-31.141103565318915
1739209827.7950125;-45.120503652039325
1739209827.7950182;-38.13080360867914
1739209827.7950242;-32.816014438256545
1739209827.7950299;-33.981070128970906
1739209827.7950356;-45.120503652039325
1739209827.7950416;-45.120503652039325
1739209827.7950473;-45.120503652039325
1739209827.7950532;-38.13080360867914
1739209827.795059;-38.13080360867914
1739209827.7950647;-45.120503652039325
1739209827.7950706;-45.120503652039325
1739209827.7950764;-45.120503652039325
1739209827.795082;-45.120503652039325
1739209827.795088;-45.120503652039325
1739209827.7950938;-45.120503652039325
1739209827.7950995;-31.141103565318915
1739209827.7951055;-45.120503652039325
1739209827.7951112;-38.13080360867914
1739209827.7951171;-38.13080360867914
1739209827.7951229;-38.13080360867914
1739209827.7951286;-45.120503652039325
1739209827.7951345;-38.13080360867914
1739209827.7951403;-38.13080360867914
1739209827.795146;-28.58837851428586
1739209827.795152;-38.13080360867914
1739209827.7951577;-38.13080360867914
1739209827.7951634;-38.13080360867914
1739209827.7951694;-33.981070128970906
1739209827.795175;-45.120503652039325
1739209827.7951808;-45.120503652039325
1739209827.7951868;-45.120503652039325
1739209827.7951925;-30.49652367304973
1739209827.7951984;-38.13080360867914
1739209827.7952042;-38.13080360867914
1739209827.79521;-45.120503652039325
1739209827.7952158;-45.120503652039325
1739209827.7952216;-38.13080360867914
1739209827.7952273;-45.120503652039325
1739209827.7952332;-45.120503652039325
1739209827.795239;-45.120503652039325
1739209827.7952447;-45.120503652039325
1739209827.7952507;-45.120503652039325
1739209827.7952564;-35.57807855764607
1739209827.7952623;-45.120503652039325
1739209827.795268;-35.57807855764607
1739209827.7952738;-38.13080360867914
1739209827.7952797;-45.120503652039325
1739209827.7952855;-38.13080360867914
1739209827.7952912;-38.13080360867914
1739209827.7952971;-38.13080360867914
1739209827.7953029;-38.13080360867914
1739209827.7953086;-38.13080360867914
1739209827.7953146;-38.13080360867914
1739209827.7953203;-38.13080360867914
1739209827.795326;-45.120503652039325
1739209827.795332;-38.13080360867914
1739209827.7953377;-45.120503652039325
1739209827.7953436;-38.13080360867914
1739209827.7953494;-35.57807855764607
1739209827.795355;-35.57807855764607
1739209827.795361;-45.120503652039325
1739209827.7953668;-38.13080360867914
1739209827.7953725;-32.816014438256545
1739209827.7953784;-33.981070128970906
1739209827.7953842;-38.13080360867914
1739209827.79539;-38.13080360867914
1739209827.7953959;-38.13080360867914
1739209827.7954016;-38.13080360867914
1739209827.7954075;-35.57807855764607
1739209827.7954133;-45.120503652039325
1739209827.795419;-38.13080360867914
1739209827.795425;-32.816014438256545
1739209827.7954307;-45.120503652039325
1739209827.7954364;-45.120503652039325
1739209827.7954423;-35.57807855764607
1739209827.795448;-32.816014438256545
1739209827.7954538;-45.120503652039325
1739209827.7954597;-45.120503652039325
1739209827.7954655;-45.120503652039325
1739209827.7954712;-45.120503652039325
1739209827.7954772;-38.13080360867914
1739209827.7954829;-38.13080360867914
1739209827.7954888;-38.13080360867914
1739209827.7954946;-35.57807855764607
1739209827.7955003;-38.13080360867914
1739209827.7955062;-38.13080360867914
1739209827.795512;-38.13080360867914
1739209827.7955177;-45.120503652039325
1739209827.7955236;-38.13080360867914
1739209827.7955294;-38.13080360867914
1739209827.795535;-45.120503652039325
1739209827.795541;-45.120503652039325
1739209827.7955468;-38.13080360867914
1739209827.7955527;-38.13080360867914
1739209827.7955585;-45.120503652039325
1739209827.7955642;-45.120503652039325
1739209827.7955701;-45.120503652039325
1739209827.7955759;-45.120503652039325
1739209827.7955816;-45.120503652039325
1739209827.7955875;-45.120503652039325
1739209827.7955933;-38.13080360867914
1739209827.795599;-45.120503652039325
1739209827.795605;-45.120503652039325
1739209827.7956107;-38.13080360867914
1739209827.7956166;-31.141103565318893
1739209827.7956223;-31.141103565318915
1739209827.795628;-45.120503652039325
1739209827.795634;-45.120503652039325
1739209827.7956398;-33.981070128970906
1739209827.7956455;-33.981070128970906
1739209827.7956514;-45.120503652039325
1739209827.7956572;-35.57807855764607
1739209827.7956629;-45.120503652039325
1739209827.7956688;-45.120503652039325
1739209827.7956746;-45.120503652039325
1739209827.7956803;-45.120503652039325
1739209827.7956862;-45.120503652039325
1739209827.795692;-45.120503652039325
1739209827.795698;-45.120503652039325
1739209827.7957036;-45.120503652039325
1739209827.7957094;-35.57807855764607
1739209827.7957153;-35.57807855764607
1739209827.795721;-45.120503652039325
1739209827.7957268;-45.120503652039325
1739209827.7957327;-35.57807855764607
1739209827.7957385;-35.57807855764607
1739209827.7957442;-38.13080360867914
1739209827.7957501;-38.13080360867914
1739209827.7957559;-45.120503652039325
1739209827.7957618;-45.120503652039325
1739209827.7957675;-38.13080360867914
1739209827.7957733;-45.120503652039325
1739209827.7957792;-45.120503652039325
1739209827.795785;-45.120503652039325
1739209827.7957907;-32.816014438256545
1739209827.7957966;-31.141103565318915
1739209827.7958024;-45.120503652039325
1739209827.795808;-45.120503652039325
1739209827.795814;-38.13080360867914
1739209827.7958198;-38.13080360867914
1739209827.7958255;-35.57807855764607
1739209827.7958314;-45.120503652039325
1739209827.7958372;-38.13080360867914
1739209827.7958431;-38.13080360867914
1739209827.7958488;-38.13080360867914
1739209827.7958546;-32.816014438256545
1739209827.7958605;-38.13080360867914
1739209827.7958663;-38.13080360867914
1739209827.795872;-45.120503652039325
1739209827.795878;-38.13080360867914
1739209827.7958837;-35.57807855764607
1739209827.7958894;-45.120503652039325
1739209827.7958953;-45.120503652039325
1739209827.795901;-32.81601443825658
1739209827.795907;-35.57807855764607
1739209827.7959127;-45.120503652039325
1739209827.7959185;-45.120503652039325
1739209827.7959244;-45.120503652039325
1739209827.7959301;-38.13080360867914
1739209827.7959359;-45.120503652039325
1739209827.7959418;-33.981070128970906
1739209827.7959476;-28.992665084841942
1739209827.7959533;-45.120503652039325
1739209827.7959592;-38.13080360867914
1739209827.795965;-38.13080360867914
1739209827.7959707;-38.13080360867914
1739209827.7959766;-45.120503652039325
1739209827.7959824;-38.13080360867914
1739209827.7959883;-38.13080360867914
1739209827.795994;-45.120503652039325
1739209827.7959998;-38.13080360867914
1739209827.7960057;-38.13080360867914
1739209827.7960114;-38.13080360867914
1739209827.7960172;-45.120503652039325
1739209827.7960231;-45.120503652039325
1739209827.7960289;-45.120503652039325
1739209827.7960346;-45.120503652039325
1739209827.7960405;-38.13080360867914
1739209827.7960463;-45.120503652039325
1739209827.7960522;-45.120503652039325
1739209827.796058;-32.816014438256545
1739209827.7960637;-45.120503652039325
1739209827.7960696;-45.120503652039325
1739209827.7960753;-33.981070128970906
1739209827.796081;-45.120503652039325
1739209827.796087;-45.120503652039325
1739209827.7960927;-45.120503652039325
1739209827.7960985;-45.120503652039325
1739209827.7961044;-45.120503652039325
1739209827.7961102;-45.120503652039325
1739209827.7961159;-35.57807855764607
1739209827.7961218;-33.981070128970906
1739209827.7961276;-45.120503652039325
1739209827.7961335;-33.981070128970906
1739209827.7961392;-38.13080360867914
1739209827.796145;-38.13080360867914
1739209827.796151;-45.120503652039325
1739209827.7961566;-38.13080360867914
1739209827.7961624;-35.57807855764607
1739209827.7961683;-38.13080360867914
1739209827.796174;-45.120503652039325
1739209827.7961798;-31.141103565318915
1739209827.7961857;-45.120503652039325
1739209827.7961915;-45.120503652039325
1739209827.7961974;-38.13080360867914
1739209827.7962031;-38.13080360867914
1739209827.7962089;-45.120503652039325
1739209827.7962148;-45.120503652039325
1739209827.7962205;-45.120503652039325
1739209827.7962263;-28.58837851428586
1739209827.7962322;-38.13080360867914
1739209827.796238;-45.120503652039325
1739209827.7962437;-45.120503652039325
1739209827.7962496;-38.13080360867914
1739209827.7962554;-45.120503652039325
1739209827.7962613;-38.13080360867914
1739209827.796267;-45.120503652039325
1739209827.7962728;-33.981070128970906
1739209827.7962787;-38.13080360867914
1739209827.7962844;-45.120503652039325
1739209827.7962902;-45.120503652039325
1739209827.7962961;-45.120503652039325
1739209827.7963018;-45.120503652039325
1739209827.7963076;-45.120503652039325
1739209827.7963135;-33.981070128970906
1739209827.7963192;-38.13080360867914
1739209827.796325;-38.13080360867914
1739209827.796331;-38.13080360867914
1739209827.7963367;-35.57807855764607
1739209827.7963426;-38.13080360867914
1739209827.7963483;-38.13080360867914
1739209827.796354;-38.13080360867914
1739209827.79636;-45.120503652039325
1739209827.7963657;-38.13080360867914
1739209827.7963715;-45.120503652039325
1739209827.7963774;-38.13080360867914
1739209827.7963831;-35.57807855764607
1739209827.7963889;-35.57807855764607
1739209827.7963948;-45.120503652039325
1739209827.7964005;-45.120503652039325
1739209827.7964065;-33.981070128970906
1739209827.7964122;-38.13080360867914
1739209827.796418;-45.120503652039325
1739209827.796424;-38.13080360867914
1739209827.7964296;-45.120503652039325
1739209827.7964354;-45.120503652039325
1739209827.7964413;-45.120503652039325
1739209827.796447;-38.13080360867914
1739209827.7964528;-45.120503652039325
1739209827.7964587;-38.13080360867914
1739209827.7964644;-33.981070128970906
1739209827.7964702;-45.120503652039325
1739209827.7964761;-45.120503652039325
1739209827.7964818;-38.13080360867914
1739209827.7964878;-38.13080360867914
1739209827.7964935;-45.120503652039325
1739209827.7964993;-38.13080360867914
1739209827.7965052;-38.13080360867914
1739209827.796511;-45.120503652039325
1739209827.7965167;-38.13080360867914
1739209827.7965226;-45.120503652039325
1739209827.7965283;-45.120503652039325
1739209827.796534;-32.816014438256545
1739209827.79654;-38.13080360867914
1739209827.7965457;-45.120503652039325
1739209827.7965517;-38.13080360867914
1739209827.7965574;-38.13080360867914
1739209827.7965631;-38.13080360867914
1739209827.796569;-45.120503652039325
1739209827.7965748;-33.981070128970906
1739209827.7965806;-38.13080360867914
1739209827.7965865;-45.120503652039325
1739209827.7965922;-45.120503652039325
1739209827.796598;-45.120503652039325
1739209827.796604;-45.120503652039325
1739209827.7966096;-45.120503652039325
1739209827.7966154;-45.120503652039325
1739209827.7966213;-45.120503652039325
1739209827.796627;-38.13080360867914
1739209827.796633;-38.13080360867914
1739209827.7966387;-45.120503652039325
1739209827.7966444;-45.120503652039325
1739209827.7966504;-35.57807855764607
1739209827.7966561;-38.13080360867914
1739209827.7966619;-45.120503652039325
1739209827.7966678;-45.120503652039325
1739209827.7966735;-45.120503652039325
1739209827.7966793;-45.120503652039325
1739209827.7966852;-45.120503652039325
1739209827.796691;-45.120503652039325
1739209827.796697;-45.120503652039325
1739209827.7967026;-45.120503652039325
1739209827.7967083;-45.120503652039325
1739209827.7967143;-45.120503652039325
1739209827.79672;-38.13080360867914
1739209827.7967257;-38.13080360867914
1739209827.7967317;-35.57807855764607
1739209827.7967374;-38.13080360867914
1739209827.7967432;-45.120503652039325
1739209827.796749;-45.120503652039325
1739209827.7967548;-35.57807855764607
1739209827.7967606;-45.120503652039325
1739209827.7967665;-45.120503652039325
1739209827.7967722;-38.13080360867914
1739209827.7967782;-45.120503652039325
1739209827.796784;-38.13080360867914
1739209827.7967896;-38.13080360867914
1739209827.7967956;-45.120503652039325
1739209827.7968013;-45.120503652039325
1739209827.796807;-38.13080360867914
1739209827.796813;-35.57807855764607
1739209827.7968187;-38.13080360867914
1739209827.7968245;-38.13080360867914
1739209827.7968304;-45.120503652039325
1739209827.7968361;-38.13080360867914
1739209827.796842;-33.981070128970906
1739209827.7968478;-45.120503652039325
1739209827.7968535;-38.13080360867914
1739209827.7968595;-45.120503652039325
1739209827.7968652;-33.981070128970906
1739209827.796871;-35.57807855764607
1739209827.796877;-38.13080360867914
1739209827.7968826;-38.13080360867914
1739209827.7968884;-45.120503652039325
1739209827.7968943;-45.120503652039325
1739209827.7969;-45.120503652039325
1739209827.796906;-45.120503652039325
1739209827.7969117;-45.120503652039325
1739209827.7969174;-45.120503652039325
1739209827.7969234;-45.120503652039325
1739209827.7969291;-45.120503652039325
1739209827.7969348;-45.120503652039325
1739209827.7969408;-38.13080360867914
1739209827.7969465;-38.13080360867914
1739209827.7969522;-38.13080360867914
1739209827.7969582;-35.57807855764607
1739209827.796964;-35.57807855764607
1739209827.7969697;-38.13080360867914
1739209827.7969756;-33.981070128970906
1739209827.7969813;-31.141103565318915
1739209827.7969873;-38.13080360867914
1739209827.796993;-33.981070128970906
1739209827.7969987;-45.120503652039325
1739209827.7970047;-45.120503652039325
1739209827.7970104;-38.13080360867914
1739209827.7970161;-45.120503652039325
1739209827.797022;-45.120503652039325
1739209827.7970278;-30.49652367304976
1739209827.7970335;-45.120503652039325
1739209827.7970395;-38.13080360867914
1739209827.7970452;-45.120503652039325
1739209827.7970512;-38.13080360867914
1739209827.797057;-45.120503652039325
1739209827.7970626;-38.13080360867914
1739209827.7970686;-35.57807855764607
1739209827.7970743;-28.992665084841942
1739209827.79708;-45.120503652039325
1739209827.797086;-38.13080360867914
1739209827.7970917;-35.57807855764607
1739209827.7970974;-33.981070128970906
1739209827.7971034;-45.120503652039325
1739209827.7971091;-38.13080360867914
1739209827.7971148;-38.13080360867914
1739209827.7971208;-38.13080360867914
1739209827.7971265;-45.120503652039325
1739209827.7971325;-45.120503652039325
1739209827.7971382;-45.120503652039325
1739209827.797144;-45.120503652039325
1739209827.79715;-45.120503652039325
1739209827.7971556;-38.13080360867914
1739209827.7971613;-38.13080360867914
1739209827.7971673;-38.13080360867914
1739209827.797173;-45.120503652039325
1739209827.7971787;-38.13080360867914
1739209827.7971847;-35.57807855764607
1739209827.7971904;-38.13080360867914
1739209827.7971964;-45.120503652039325
1739209827.797202;-38.13080360867914
1739209827.7972078;-38.13080360867914
1739209827.7972138;-38.13080360867914
1739209827.7972195;-35.57807855764607
1739209827.7972252;-35.57807855764607
1739209827.7972312;-38.13080360867914
1739209827.797237;-38.13080360867914
1739209827.7972426;-45.120503652039325
1739209827.7972486;-45.120503652039325
1739209827.7972543;-38.13080360867914
1739209827.79726;-45.120503652039325
1739209827.797266;-45.120503652039325
1739209827.7972717;-45.120503652039325
1739209827.7972777;-45.120503652039325
1739209827.7972834;-38.13080360867914
1739209827.7972891;-38.13080360867914
1739209827.797295;-35.57807855764607
1739209827.7973008;-45.120503652039325
1739209827.7973065;-31.141103565318915
1739209827.7973125;-38.13080360867914
1739209827.7973182;-38.13080360867914
1739209827.797324;-45.120503652039325
1739209827.79733;-38.13080360867914
1739209827.7973356;-35.57807855764607
1739209827.7973416;-45.120503652039325
1739209827.7973473;-38.13080360867914
1739209827.797353;-28.58837851428586
1739209827.797359;-33.981070128970906
1739209827.7973647;-45.120503652039325
1739209827.7973704;-45.120503652039325
1739209827.7973764;-38.13080360867914
1739209827.797382;-45.120503652039325
1739209827.7973878;-45.120503652039325
1739209827.7973938;-38.13080360867914
1739209827.7973995;-32.816014438256545
1739209827.7974052;-38.13080360867914
1739209827.7974112;-38.13080360867914
1739209827.797417;-45.120503652039325
1739209827.797423;-38.13080360867914
1739209827.7974286;-38.13080360867914
1739209827.7974343;-45.120503652039325
1739209827.7974403;-45.120503652039325
1739209827.797446;-33.981070128970906
1739209827.7974517;-32.816014438256545
1739209827.7974577;-45.120503652039325
1739209827.7974634;-38.13080360867914
1739209827.7974691;-33.981070128970906
1739209827.797475;-45.120503652039325
1739209827.7974808;-45.120503652039325
1739209827.7974868;-35.57807855764607
1739209827.7974925;-38.13080360867914
1739209827.7974982;-38.13080360867914
1739209827.7975042;-38.13080360867914
1739209827.79751;-45.120503652039325
1739209827.7975156;-38.13080360867914
1739209827.7975216;-38.13080360867914
1739209827.7975273;-45.120503652039325
1739209827.797533;-45.120503652039325
1739209827.797539;-33.981070128970906
1739209827.7975447;-33.981070128970906
1739209827.7975507;-45.120503652039325
1739209827.7975564;-38.13080360867914
1739209827.7975621;-45.120503652039325
1739209827.797568;-45.120503652039325
