CAN Message; 0x77:d4716c6fcd941292
1739209917.8876631;-32.816014438256545
1739209917.8876662;-38.13080360867914
1739209917.8876693;-35.57807855764607
1739209917.8876724;-33.981070128970906
1739209917.8876753;-45.120503652039325
1739209917.8876784;-45.120503652039325
1739209917.8876815;-45.120503652039325
1739209917.8876846;-38.13080360867914
1739209917.8876874;-38.13080360867914
1739209917.8876905;-45.120503652039325
1739209917.8876936;-45.120503652039325
1739209917.8876967;-45.120503652039325
1739209917.8876996;-45.120503652039325
1739209917.8877027;-45.120503652039325
1739209917.8877058;-45.120503652039325
1739209917.887709;-38.13080360867914
1739209917.8877118;-38.13080360867914
1739209917.8877149;-38.13080360867914
1739209917.887718;-32.816014438256545
1739209917.887721;-45.120503652039325
1739209917.887724;-38.13080360867914
1739209917.887727;-38.13080360867914
1739209917.8877301;-35.57807855764607
1739209917.8877332;-45.120503652039325
1739209917.887736;-45.120503652039325
1739209917.8877392;-38.13080360867914
1739209917.8877423;-38.13080360867914
1739209917.8877454;-33.981070128970906
1739209917.8877482;-45.120503652039325
1739209917.8877513;-45.120503652039325
1739209917.8877544;-35.57807855764607
1739209917.8877575;-33.981070128970906
1739209917.8877604;-38.13080360867914
1739209917.8877635;-38.13080360867914
1739209917.8877666;-35.57807855764607
1739209917.8877697;-45.120503652039325
1739209917.8877726;-38.13080360867914
1739209917.8877757;-35.57807855764607
1739209917.8877788;-38.13080360867914
1739209917.8877819;-38.13080360867914
1739209917.8877847;-38.13080360867914
1739209917.8877878;-32.816014438256545
1739209917.887791;-45.120503652039325
1739209917.887794;-35.57807855764607
1739209917.887797;-45.120503652039325
1739209917.8878;-45.120503652039325
1739209917.887803;-35.57807855764607
1739209917.8878062;-38.13080360867914
1739209917.8878093;-45.120503652039325
1739209917.8878121;-45.120503652039325
1739209917.8878152;-32.816014438256545
1739209917.8878183;-38.13080360867914
1739209917.8878214;-45.120503652039325
1739209917.8878243;-38.13080360867914
1739209917.8878274;-32.816014438256545
1739209917.8878305;-45.120503652039325
1739209917.8878336;-45.120503652039325
1739209917.8878365;-38.13080360867914
1739209917.8878396;-35.57807855764607
1739209917.8878427;-38.13080360867914
1739209917.8878458;-33.981070128970906
1739209917.8878486;-31.141103565318915
1739209917.8878517;-45.120503652039325
1739209917.8878548;-45.120503652039325
1739209917.887858;-45.120503652039325
1739209917.8878608;-38.13080360867914
1739209917.8878639;-32.816014438256545
1739209917.887867;-33.981070128970906
1739209917.88787;-45.120503652039325
1739209917.887873;-32.81601443825658
1739209917.887876;-38.13080360867914
1739209917.8878791;-45.120503652039325
1739209917.8878822;-45.120503652039325
1739209917.887885;-45.120503652039325
1739209917.8878882;-35.57807855764607
1739209917.8878913;-38.13080360867914
1739209917.8878944;-33.981070128970906
1739209917.8878973;-31.141103565318915
1739209917.8879004;-38.13080360867914
1739209917.8879035;-45.120503652039325
1739209917.8879066;-38.13080360867914
1739209917.8879094;-38.13080360867914
1739209917.8879125;-38.13080360867914
1739209917.8879156;-38.13080360867914
1739209917.8879187;-45.120503652039325
1739209917.8879216;-32.81601443825658
1739209917.8879247;-35.57807855764607
1739209917.8879278;-38.13080360867914
1739209917.8879309;-45.120503652039325
1739209917.8879337;-38.13080360867914
1739209917.8879368;-35.57807855764607
1739209917.88794;-38.13080360867914
1739209917.887943;-38.13080360867914
1739209917.8879461;-38.13080360867914
1739209917.887949;-35.57807855764607
1739209917.887952;-35.57807855764607
1739209917.8879552;-35.57807855764607
1739209917.8879583;-38.13080360867914
1739209917.8879611;-32.816014438256545
1739209917.8879642;-38.13080360867914
1739209917.8879673;-38.13080360867914
1739209917.8879704;-38.13080360867914
1739209917.8879733;-38.13080360867914
1739209917.8879764;-45.120503652039325
1739209917.8879795;-45.120503652039325
1739209917.8879826;-45.120503652039325
1739209917.8879855;-38.13080360867914
1739209917.8879886;-38.13080360867914
1739209917.8879917;-45.120503652039325
1739209917.8879948;-31.141103565318915
1739209917.8879976;-33.981070128970906
1739209917.8880007;-38.13080360867914
1739209917.8880038;-45.120503652039325
1739209917.888007;-38.13080360867914
1739209917.8880098;-35.57807855764607
1739209917.888013;-45.120503652039325
1739209917.888016;-45.120503652039325
1739209917.888019;-31.141103565318915
1739209917.888022;-38.13080360867914
1739209917.888025;-45.120503652039325
1739209917.8880281;-45.120503652039325
1739209917.8880312;-45.120503652039325
1739209917.888034;-35.57807855764607
1739209917.8880372;-45.120503652039325
1739209917.8880403;-45.120503652039325
1739209917.8880434;-28.992665084841942
1739209917.8880463;-33.981070128970906
1739209917.8880494;-38.13080360867914
1739209917.8880525;-45.120503652039325
1739209917.8880556;-38.13080360867914
1739209917.8880584;-45.120503652039325
1739209917.8880615;-45.120503652039325
1739209917.8880646;-38.13080360867914
1739209917.8880677;-33.981070128970906
1739209917.8880706;-33.981070128970906
1739209917.8880737;-38.13080360867914
1739209917.8880768;-45.120503652039325
1739209917.88808;-45.120503652039325
1739209917.8880827;-45.120503652039325
1739209917.8880858;-38.13080360867914
1739209917.888089;-38.13080360867914
1739209917.888092;-33.981070128970906
1739209917.888095;-38.13080360867914
1739209917.888098;-45.120503652039325
1739209917.888101;-45.120503652039325
1739209917.8881042;-38.13080360867914
1739209917.8881073;-45.120503652039325
1739209917.8881102;-38.13080360867914
1739209917.8881133;-38.13080360867914
1739209917.8881164;-38.13080360867914
1739209917.8881195;-45.120503652039325
1739209917.8881223;-45.120503652039325
1739209917.8881254;-45.120503652039325
1739209917.8881285;-38.13080360867914
1739209917.8881316;-45.120503652039325
1739209917.8881345;-45.120503652039325
1739209917.8881376;-45.120503652039325
1739209917.8881407;-45.120503652039325
1739209917.8881438;-38.13080360867914
1739209917.8881466;-38.13080360867914
1739209917.8881497;-38.13080360867914
1739209917.8881528;-45.120503652039325
1739209917.888156;-35.57807855764607
1739209917.8881588;-38.13080360867914
1739209917.888162;-45.120503652039325
1739209917.888165;-45.120503652039325
1739209917.888168;-45.120503652039325
1739209917.888171;-45.120503652039325
1739209917.888174;-45.120503652039325
1739209917.8881772;-45.120503652039325
1739209917.8881803;-38.13080360867914
1739209917.888183;-38.13080360867914
1739209917.8881862;-45.120503652039325
1739209917.8881893;-35.57807855764607
1739209917.8881924;-38.13080360867914
1739209917.8881953;-33.981070128970906
1739209917.8881984;-45.120503652039325
1739209917.8882015;-38.13080360867914
1739209917.8882046;-38.13080360867914
1739209917.8882074;-38.13080360867914
1739209917.8882105;-45.120503652039325
1739209917.8882136;-45.120503652039325
1739209917.8882167;-31.141103565318893
1739209917.8882196;-38.13080360867914
1739209917.8882227;-45.120503652039325
1739209917.8882258;-45.120503652039325
1739209917.888229;-38.13080360867914
1739209917.8882318;-38.13080360867914
1739209917.8882349;-45.120503652039325
1739209917.888238;-45.120503652039325
1739209917.888241;-45.120503652039325
1739209917.888244;-45.120503652039325
1739209917.888247;-45.120503652039325
1739209917.88825;-38.13080360867914
1739209917.8882532;-38.13080360867914
1739209917.8882563;-45.120503652039325
1739209917.8882592;-45.120503652039325
1739209917.8882623;-45.120503652039325
1739209917.8882654;-31.141103565318893
1739209917.8882685;-33.981070128970906
1739209917.8882713;-45.120503652039325
1739209917.8882744;-45.120503652039325
1739209917.8882775;-38.13080360867914
1739209917.8882806;-38.13080360867914
1739209917.8882835;-45.120503652039325
1739209917.8882866;-38.13080360867914
1739209917.8882897;-45.120503652039325
1739209917.8882928;-45.120503652039325
1739209917.8882957;-38.13080360867914
1739209917.8882987;-38.13080360867914
1739209917.8883018;-38.13080360867914
1739209917.888305;-38.13080360867914
1739209917.8883078;-35.57807855764607
1739209917.888311;-45.120503652039325
1739209917.888314;-38.13080360867914
1739209917.888317;-32.816014438256545
1739209917.88832;-38.13080360867914
1739209917.888323;-45.120503652039325
1739209917.8883262;-38.13080360867914
1739209917.8883293;-33.981070128970906
1739209917.8883321;-45.120503652039325
1739209917.8883352;-45.120503652039325
1739209917.8883383;-45.120503652039325
1739209917.8883414;-45.120503652039325
1739209917.8883443;-45.120503652039325
1739209917.8883474;-38.13080360867914
1739209917.8883505;-45.120503652039325
1739209917.8883536;-38.13080360867914
1739209917.8883564;-32.816014438256545
1739209917.8883595;-33.981070128970906
1739209917.8883626;-45.120503652039325
1739209917.8883657;-38.13080360867914
1739209917.8883686;-38.13080360867914
1739209917.8883717;-38.13080360867914
1739209917.8883748;-32.816014438256545
1739209917.888378;-33.981070128970906
1739209917.8883808;-38.13080360867914
1739209917.8883839;-45.120503652039325
1739209917.888387;-38.13080360867914
1739209917.88839;-32.816014438256545
1739209917.888393;-38.13080360867914
1739209917.888396;-38.13080360867914
1739209917.8883991;-45.120503652039325
1739209917.8884022;-45.120503652039325
1739209917.888405;-38.13080360867914
1739209917.8884082;-33.981070128970906
1739209917.8884113;-45.120503652039325
1739209917.8903933;-38.13080360867914
1739209917.8903964;-45.120503652039325
1739209917.8903995;-45.120503652039325
1739209917.8904026;-45.120503652039325
1739209917.8904057;-38.13080360867914
1739209917.8904088;-38.13080360867914
1739209917.8904119;-32.816014438256545
1739209917.890415;-32.816014438256545
1739209917.890418;-33.981070128970906
1739209917.8904212;-45.120503652039325
1739209917.8904243;-45.120503652039325
1739209917.8904274;-32.816014438256545
1739209917.8904305;-38.13080360867914
1739209917.8904335;-45.120503652039325
1739209917.8904366;-45.120503652039325
1739209917.8904395;-38.13080360867914
1739209917.8904426;-38.13080360867914
1739209917.8904457;-45.120503652039325
1739209917.8904488;-45.120503652039325
1739209917.890452;-38.13080360867914
1739209917.890455;-38.13080360867914
1739209917.890458;-38.13080360867914
1739209917.8904612;-45.120503652039325
1739209917.8904643;-45.120503652039325
1739209917.8904674;-38.13080360867914
1739209917.8904705;-38.13080360867914
1739209917.8904736;-33.981070128970906
1739209917.8904767;-33.981070128970906
1739209917.8904798;-32.816014438256545
1739209917.890483;-38.13080360867914
1739209917.890486;-45.120503652039325
1739209917.890489;-31.141103565318893
1739209917.8904922;-45.120503652039325
1739209917.8904953;-45.120503652039325
1739209917.8904984;-45.120503652039325
1739209917.8905015;-45.120503652039325
1739209917.8905046;-45.120503652039325
1739209917.8905077;-45.120503652039325
1739209917.8905108;-45.120503652039325
1739209917.890514;-45.120503652039325
1739209917.890517;-45.120503652039325
1739209917.89052;-38.13080360867914
1739209917.8905232;-33.981070128970906
1739209917.8905263;-33.981070128970906
1739209917.8905294;-38.13080360867914
1739209917.8905325;-45.120503652039325
1739209917.8905356;-38.13080360867914
1739209917.8905387;-26.991370085610736
1739209917.8905416;-38.13080360867914
1739209917.8905447;-45.120503652039325
1739209917.8905478;-45.120503652039325
1739209917.8905509;-35.57807855764607
1739209917.890554;-38.13080360867914
1739209917.890557;-45.120503652039325
1739209917.8905602;-38.13080360867914
1739209917.8905632;-35.57807855764607
1739209917.8905663;-38.13080360867914
1739209917.8905694;-45.120503652039325
1739209917.8905725;-38.13080360867914
1739209917.8905756;-45.120503652039325
1739209917.8905787;-45.120503652039325
1739209917.8905818;-45.120503652039325
1739209917.890585;-45.120503652039325
1739209917.890588;-26.991370085610736
1739209917.8905911;-35.57807855764607
1739209917.8905942;-45.120503652039325
1739209917.8905973;-38.13080360867914
1739209917.8906004;-32.816014438256545
1739209917.8906035;-33.981070128970906
1739209917.8906066;-45.120503652039325
1739209917.8906097;-38.13080360867914
1739209917.8906128;-45.120503652039325
1739209917.890616;-45.120503652039325
1739209917.890619;-45.120503652039325
1739209917.8906221;-38.13080360867914
1739209917.8906252;-45.120503652039325
1739209917.8906283;-38.13080360867914
1739209917.8906314;-45.120503652039325
1739209917.8906345;-45.120503652039325
1739209917.8906374;-31.141103565318893
1739209917.8906405;-33.981070128970906
1739209917.8906436;-45.120503652039325
1739209917.8906467;-45.120503652039325
1739209917.8906498;-35.57807855764607
1739209917.890653;-33.981070128970906
1739209917.890656;-45.120503652039325
1739209917.890659;-38.13080360867914
1739209917.8906622;-45.120503652039325
1739209917.8906653;-38.13080360867914
1739209917.8906684;-45.120503652039325
1739209917.8906715;-38.13080360867914
1739209917.8906746;-45.120503652039325
1739209917.8906777;-33.981070128970906
1739209917.8906808;-45.120503652039325
1739209917.890684;-38.13080360867914
1739209917.890687;-45.120503652039325
1739209917.89069;-45.120503652039325
1739209917.8906932;-45.120503652039325
1739209917.8906963;-38.13080360867914
1739209917.8906994;-45.120503652039325
1739209917.8907025;-45.120503652039325
1739209917.8907056;-45.120503652039325
1739209917.8907087;-45.120503652039325
1739209917.8907118;-30.49652367304973
1739209917.890715;-32.816014438256545
1739209917.890718;-38.13080360867914
1739209917.890721;-35.57807855764607
1739209917.8907242;-35.57807855764607
1739209917.8907273;-35.57807855764607
1739209917.8907304;-45.120503652039325
1739209917.8907335;-45.120503652039325
1739209917.8907366;-38.13080360867914
1739209917.8907394;-38.13080360867914
1739209917.8907425;-45.120503652039325
1739209917.8907456;-45.120503652039325
1739209917.8907487;-45.120503652039325
1739209917.8907518;-45.120503652039325
1739209917.890755;-45.120503652039325
1739209917.890758;-45.120503652039325
1739209917.8907611;-32.816014438256545
1739209917.8907642;-28.992665084841942
1739209917.8907673;-45.120503652039325
1739209917.8907704;-38.13080360867914
1739209917.8907735;-35.57807855764607
1739209917.8907766;-38.13080360867914
1739209917.8907797;-45.120503652039325
1739209917.8907828;-38.13080360867914
1739209917.890786;-38.13080360867914
1739209917.890789;-38.13080360867914
1739209917.8907921;-45.120503652039325
1739209917.8907952;-38.13080360867914
1739209917.8907983;-35.57807855764607
1739209917.8908014;-38.13080360867914
1739209917.8908045;-45.120503652039325
1739209917.8908076;-45.120503652039325
1739209917.8908107;-38.13080360867914
1739209917.8908138;-45.120503652039325
1739209917.890817;-45.120503652039325
1739209917.89082;-38.13080360867914
1739209917.8908231;-38.13080360867914
1739209917.8908262;-45.120503652039325
1739209917.8908293;-38.13080360867914
1739209917.8908324;-45.120503652039325
1739209917.8908353;-45.120503652039325
1739209917.8908384;-32.816014438256545
1739209917.8908415;-35.57807855764607
1739209917.8908446;-38.13080360867914
1739209917.8908477;-38.13080360867914
1739209917.8908508;-35.57807855764607
1739209917.890854;-35.57807855764607
1739209917.890857;-38.13080360867914
1739209917.89086;-45.120503652039325
1739209917.8908632;-45.120503652039325
1739209917.8908663;-45.120503652039325
1739209917.8908694;-45.120503652039325
1739209917.8908725;-45.120503652039325
1739209917.8908756;-38.13080360867914
1739209917.8908787;-38.13080360867914
1739209917.8908818;-45.120503652039325
1739209917.8908849;-45.120503652039325
1739209917.890888;-38.13080360867914
1739209917.890891;-38.13080360867914
1739209917.8908942;-45.120503652039325
1739209917.8908973;-45.120503652039325
1739209917.8909004;-38.13080360867914
1739209917.8909035;-45.120503652039325
1739209917.8909066;-45.120503652039325
1739209917.8909097;-38.13080360867914
1739209917.8909128;-35.57807855764607
1739209917.8909159;-38.13080360867914
1739209917.890919;-45.120503652039325
1739209917.890922;-45.120503652039325
1739209917.8909252;-38.13080360867914
1739209917.8909283;-35.57807855764607
1739209917.8909314;-45.120503652039325
1739209917.8909345;-45.120503652039325
1739209917.8909373;-45.120503652039325
1739209917.8909404;-38.13080360867914
1739209917.8909435;-45.120503652039325
1739209917.8909466;-45.120503652039325
1739209917.8909497;-38.13080360867914
1739209917.8909528;-38.13080360867914
1739209917.890956;-38.13080360867914
1739209917.890959;-45.120503652039325
1739209917.8909621;-33.981070128970906
1739209917.8909652;-31.141103565318915
1739209917.8909683;-45.120503652039325
1739209917.8909714;-45.120503652039325
1739209917.8909745;-45.120503652039325
1739209917.8909776;-32.816014438256545
1739209917.8909807;-38.13080360867914
1739209917.8909838;-38.13080360867914
1739209917.890987;-45.120503652039325
1739209917.89099;-45.120503652039325
1739209917.890993;-45.120503652039325
1739209917.8909962;-45.120503652039325
1739209917.8909993;-45.120503652039325
1739209917.8910024;-38.13080360867914
1739209917.8910055;-38.13080360867914
1739209917.8910086;-45.120503652039325
1739209917.8910117;-38.13080360867914
1739209917.8910148;-45.120503652039325
1739209917.891018;-45.120503652039325
1739209917.891021;-45.120503652039325
1739209917.891024;-38.13080360867914
1739209917.8910272;-38.13080360867914
1739209917.8910303;-38.13080360867914
1739209917.8910332;-45.120503652039325
1739209917.8910363;-38.13080360867914
1739209917.8910394;-33.981070128970906
1739209917.8910425;-45.120503652039325
1739209917.8910456;-45.120503652039325
1739209917.8910487;-45.120503652039325
1739209917.8910518;-38.13080360867914
1739209917.8910549;-38.13080360867914
1739209917.891058;-38.13080360867914
1739209917.891061;-45.120503652039325
1739209917.8910642;-45.120503652039325
1739209917.8910673;-45.120503652039325
1739209917.8910704;-45.120503652039325
1739209917.8910735;-38.13080360867914
1739209917.8910766;-38.13080360867914
1739209917.8910797;-45.120503652039325
1739209917.8910828;-45.120503652039325
1739209917.8910859;-38.13080360867914
1739209917.891089;-26.991370085610736
1739209917.891092;-35.57807855764607
1739209917.8910952;-45.120503652039325
1739209917.8910983;-45.120503652039325
1739209917.8911014;-38.13080360867914
1739209917.8911045;-45.120503652039325
1739209917.8911076;-45.120503652039325
1739209917.8911107;-45.120503652039325
1739209917.8911138;-45.120503652039325
1739209917.8911169;-45.120503652039325
1739209917.89112;-45.120503652039325
1739209917.891123;-38.13080360867914
1739209917.8911262;-45.120503652039325
1739209917.8911293;-38.13080360867914
1739209917.8911324;-45.120503652039325
1739209917.8911352;-45.120503652039325
1739209917.8911383;-28.21854285175415
1739209917.8911414;-33.981070128970906
1739209917.8911445;-45.120503652039325
1739209917.8911476;-38.13080360867914
1739209917.8911507;-31.141103565318893
1739209917.8911538;-33.981070128970906
1739209917.891157;-45.120503652039325
1739209917.89116;-38.13080360867914
1739209917.891163;-38.13080360867914
1739209917.8911662;-45.120503652039325
1739209917.8911693;-45.120503652039325
1739209917.8911724;-45.120503652039325
1739209917.8911755;-45.120503652039325
1739209917.8911786;-38.13080360867914
1739209917.8911817;-38.13080360867914
1739209917.8911848;-38.13080360867914
1739209917.891188;-33.981070128970906
1739209917.891191;-45.120503652039325
1739209917.891194;-45.120503652039325
1739209917.8911972;-45.120503652039325
1739209917.8912003;-45.120503652039325
1739209917.8912034;-38.13080360867914
1739209917.8912065;-45.120503652039325
1739209917.8912096;-45.120503652039325
1739209917.8912127;-29.438486411369333
1739209917.8912158;-32.816014438256545
1739209917.891219;-45.120503652039325
1739209917.891222;-45.120503652039325
1739209917.891225;-38.13080360867914
1739209917.8912282;-33.981070128970906
1739209917.891231;-45.120503652039325
1739209917.8912342;-38.13080360867914
1739209917.8912373;-38.13080360867914
1739209917.8912404;-45.120503652039325
1739209917.8912435;-38.13080360867914
1739209917.8912466;-38.13080360867914
1739209917.8912497;-45.120503652039325
1739209917.8912528;-45.120503652039325
1739209917.8912559;-38.13080360867914
1739209917.891259;-45.120503652039325
1739209917.891262;-33.981070128970906
1739209917.8912652;-32.816014438256545
1739209917.8912683;-35.57807855764607
1739209917.8912714;-38.13080360867914
1739209917.8912745;-45.120503652039325
1739209917.8912776;-45.120503652039325
1739209917.8912807;-45.120503652039325
1739209917.8912838;-45.120503652039325
1739209917.8912868;-45.120503652039325
1739209917.89129;-45.120503652039325
1739209917.891293;-33.981070128970906
1739209917.8912961;-38.13080360867914
1739209917.8912992;-45.120503652039325
1739209917.8913023;-35.57807855764607
1739209917.8913054;-38.13080360867914
1739209917.8913085;-38.13080360867914
1739209917.8913116;-45.120503652039325
1739209917.8913147;-45.120503652039325
1739209917.8913178;-45.120503652039325
1739209917.891321;-45.120503652039325
1739209917.891324;-38.13080360867914
1739209917.8913271;-38.13080360867914
1739209917.8913302;-45.120503652039325
1739209917.891333;-31.141103565318915
1739209917.8913362;-32.816014438256545
1739209917.8913393;-38.13080360867914
1739209917.8913424;-45.120503652039325
1739209917.8913455;-38.13080360867914
1739209917.8913486;-38.13080360867914
1739209917.8913517;-33.981070128970906
1739209917.8913548;-45.120503652039325
1739209917.891358;-38.13080360867914
1739209917.891361;-32.816014438256545
1739209917.891364;-38.13080360867914
1739209917.8913672;-38.13080360867914
1739209917.8913703;-45.120503652039325
1739209917.8913734;-33.981070128970906
1739209917.8913765;-33.981070128970906
1739209917.8913796;-45.120503652039325
1739209917.8913827;-45.120503652039325
1739209917.8913858;-32.816014438256545
1739209917.891389;-38.13080360867914
1739209917.891392;-45.120503652039325
1739209917.891395;-38.13080360867914
1739209917.8913982;-38.13080360867914
1739209917.8914013;-38.13080360867914
1739209917.8914044;-45.120503652039325
1739209917.8914075;-38.13080360867914
1739209917.8914106;-45.120503652039325
1739209917.8914137;-38.13080360867914
1739209917.8914168;-38.13080360867914
1739209917.89142;-38.13080360867914
1739209917.891423;-45.120503652039325
1739209917.891426;-38.13080360867914
1739209917.891429;-35.57807855764607
1739209917.891432;-38.13080360867914
1739209917.8914351;-45.120503652039325
1739209917.8914382;-33.981070128970906
1739209917.8914413;-45.120503652039325
1739209917.8914444;-45.120503652039325
1739209917.8914475;-45.120503652039325
1739209917.8914506;-38.13080360867914
1739209917.8914537;-32.816014438256545
1739209917.8914568;-38.13080360867914
1739209917.89146;-45.120503652039325
1739209917.891463;-38.13080360867914
1739209917.8914661;-35.57807855764607
1739209917.8914692;-35.57807855764607
1739209917.8914723;-45.120503652039325
1739209917.8914754;-38.13080360867914
1739209917.8914785;-38.13080360867914
1739209917.8914816;-35.57807855764607
1739209917.8914847;-45.120503652039325
1739209917.8914878;-33.981070128970906
1739209917.891491;-31.141103565318915
1739209917.891494;-45.120503652039325
1739209917.8914971;-45.120503652039325
1739209917.8915002;-38.13080360867914
1739209917.8915033;-38.13080360867914
1739209917.8915064;-38.13080360867914
1739209917.8915095;-38.13080360867914
1739209917.8915126;-35.57807855764607
1739209917.8915157;-33.981070128970906
1739209917.8915188;-35.57807855764607
1739209917.891522;-45.120503652039325
1739209917.891525;-45.120503652039325
1739209917.8915281;-45.120503652039325
1739209917.891531;-38.13080360867914
1739209917.891534;-45.120503652039325
1739209917.8915372;-31.141103565318915
1739209917.8915403;-31.141103565318915
1739209917.8915434;-45.120503652039325
1739209917.8915465;-38.13080360867914
1739209917.8915496;-32.816014438256545
1739209917.8915527;-31.141103565318915
1739209917.8915558;-45.120503652039325
1739209917.891559;-38.13080360867914
1739209917.891562;-45.120503652039325
1739209917.891565;-35.57807855764607
1739209917.8915682;-45.120503652039325
1739209917.8915713;-45.120503652039325
1739209917.8915744;-45.120503652039325
1739209917.8915775;-38.13080360867914
1739209917.8915844;-35.57807855764607
1739209917.8915915;-38.13080360867914
1739209917.8915985;-33.981070128970906
1739209917.8916054;-30.49652367304973
1739209917.8916123;-38.13080360867914
1739209917.8916194;-38.13080360867914
1739209917.8916264;-35.57807855764607
1739209917.8916333;-35.57807855764607
1739209917.8916402;-38.13080360867914
1739209917.8916473;-45.120503652039325
1739209917.8916543;-45.120503652039325
1739209917.8916612;-45.120503652039325
1739209917.891668;-45.120503652039325
1739209917.8916752;-45.120503652039325
1739209917.8916821;-45.120503652039325
1739209917.891689;-45.120503652039325
1739209917.891696;-38.13080360867914
1739209917.8917031;-45.120503652039325
1739209917.89171;-45.120503652039325
1739209917.891717;-45.120503652039325
1739209917.8917239;-45.120503652039325
1739209917.891731;-38.13080360867914
1739209917.891738;-38.13080360867914
1739209917.8917449;-45.120503652039325
1739209917.891752;-33.981070128970906
1739209917.891759;-45.120503652039325
1739209917.8917658;-32.816014438256545
1739209917.8917727;-26.487275050834715
1739209917.89178;-45.120503652039325
1739209917.8917868;-45.120503652039325
1739209917.8917937;-38.13080360867914
1739209917.8918006;-38.13080360867914
1739209917.8918078;-45.120503652039325
1739209917.8918147;-38.13080360867914
1739209917.8918216;-45.120503652039325
1739209917.8918285;-38.13080360867914
1739209917.8918357;-45.120503652039325
1739209917.8918426;-35.57807855764607
1739209917.8918495;-45.120503652039325
1739209917.8918564;-45.120503652039325
1739209917.8918636;-38.13080360867914
1739209917.8918705;-35.57807855764607
1739209917.8918774;-38.13080360867914
1739209917.8918843;-32.816014438256545
1739209917.8918915;-38.13080360867914
1739209917.8918984;-35.57807855764607
1739209917.8919053;-38.13080360867914
1739209917.8919125;-45.120503652039325
1739209917.8919194;-45.120503652039325
1739209917.8919263;-45.120503652039325
1739209917.8919332;-38.13080360867914
1739209917.8919404;-45.120503652039325
1739209917.8919473;-38.13080360867914
1739209917.8919542;-35.57807855764607
1739209917.891961;-38.13080360867914
1739209917.8919683;-45.120503652039325
1739209917.8919752;-45.120503652039325
1739209917.891982;-38.13080360867914
1739209917.891989;-38.13080360867914
1739209917.8919961;-45.120503652039325
1739209917.892003;-45.120503652039325
1739209917.89201;-38.13080360867914
1739209917.892017;-38.13080360867914
1739209917.892024;-45.120503652039325
1739209917.892031;-38.13080360867914
1739209917.8920379;-32.816014438256545
1739209917.8920448;-38.13080360867914
1739209917.892052;-32.816014438256545
1739209917.8920588;-33.981070128970906
1739209917.8920658;-38.13080360867914
1739209917.892073;-38.13080360867914
1739209917.8920798;-38.13080360867914
1739209917.8920867;-38.13080360867914
1739209917.8920937;-45.120503652039325
1739209917.8921008;-45.120503652039325
1739209917.8921077;-45.120503652039325
1739209917.8921146;-45.120503652039325
1739209917.8921216;-38.13080360867914
1739209917.8921287;-38.13080360867914
1739209917.8921356;-45.120503652039325
1739209917.8921425;-33.981070128970906
1739209917.8921494;-45.120503652039325
1739209917.8921566;-45.120503652039325
1739209917.8921635;-35.57807855764607
1739209917.8921704;-38.13080360867914
1739209917.8921773;-45.120503652039325
1739209917.8921845;-38.13080360867914
1739209917.8921914;-45.120503652039325
1739209917.8921983;-45.120503652039325
1739209917.8922052;-45.120503652039325
1739209917.8922124;-45.120503652039325
1739209917.8922193;-35.57807855764607
1739209917.8922262;-38.13080360867914
1739209917.8922334;-45.120503652039325
1739209917.8922403;-45.120503652039325
1739209917.8922472;-35.57807855764607
1739209917.892254;-38.13080360867914
1739209917.8922613;-45.120503652039325
1739209917.8922682;-45.120503652039325
1739209917.892275;-35.57807855764607
1739209917.892282;-31.141103565318915
1739209917.8922892;-45.120503652039325
1739209917.892296;-45.120503652039325
1739209917.892303;-38.13080360867914
1739209917.89231;-38.13080360867914
1739209917.892317;-38.13080360867914
1739209917.892324;-38.13080360867914
1739209917.892331;-45.120503652039325
1739209917.8923378;-38.13080360867914
1739209917.892345;-45.120503652039325
1739209917.8923519;-33.981070128970906
1739209917.8923588;-45.120503652039325
1739209917.8923657;-38.13080360867914
1739209917.8923728;-38.13080360867914
1739209917.8923798;-45.120503652039325
1739209917.8923867;-45.120503652039325
1739209917.8923938;-38.13080360867914
1739209917.8924007;-35.57807855764607
1739209917.8924077;-45.120503652039325
1739209917.8924146;-38.13080360867914
1739209917.8924217;-32.816014438256545
1739209917.8924286;-38.13080360867914
1739209917.8924356;-45.120503652039325
1739209917.8924425;-45.120503652039325
1739209917.8924496;-31.141103565318915
1739209917.8924565;-35.57807855764607
1739209917.8924634;-45.120503652039325
1739209917.8924704;-45.120503652039325
1739209917.8924775;-38.13080360867914
1739209917.8924844;-45.120503652039325
1739209917.8924913;-38.13080360867914
1739209917.8924983;-45.120503652039325
1739209917.8925054;-30.49652367304973
1739209917.8925123;-33.981070128970906
1739209917.8925192;-45.120503652039325
1739209917.8925261;-45.120503652039325
1739209917.8925333;-38.13080360867914
1739209917.8925402;-45.120503652039325
1739209917.8925471;-38.13080360867914
1739209917.8925543;-38.13080360867914
1739209917.8925612;-38.13080360867914
1739209917.892568;-45.120503652039325
1739209917.892575;-38.13080360867914
1739209917.8925822;-45.120503652039325
1739209917.892589;-35.57807855764607
1739209917.892596;-35.57807855764607
1739209917.892603;-38.13080360867914
1739209917.89261;-45.120503652039325
1739209917.892617;-38.13080360867914
1739209917.892624;-45.120503652039325
1739209917.8926308;-45.120503652039325
1739209917.892638;-45.120503652039325
1739209917.892645;-45.120503652039325
1739209917.8926518;-38.13080360867914
1739209917.8926587;-38.13080360867914
1739209917.8926659;-45.120503652039325
