CAN Message; 0x1bb:00003f749107ab54
1739209596.2775714;-45.120503652039325
1739209596.2775745;-45.120503652039325
1739209596.2775774;-31.141103565318915
1739209596.2775803;-30.49652367304973
1739209596.2775831;-38.13080360867914
1739209596.277586;-45.120503652039325
1739209596.2775888;-35.57807855764607
1739209596.2775917;-38.13080360867914
1739209596.2775946;-45.120503652039325
1739209596.2775974;-45.120503652039325
1739209596.2776005;-45.120503652039325
1739209596.2776034;-33.981070128970906
1739209596.2776062;-31.141103565318915
1739209596.277609;-38.13080360867914
1739209596.277612;-45.120503652039325
1739209596.2776148;-33.981070128970906
1739209596.2776177;-38.13080360867914
1739209596.2776206;-38.13080360867914
1739209596.2776234;-45.120503652039325
1739209596.2776263;-38.13080360867914
1739209596.2776294;-38.13080360867914
1739209596.2776322;-33.981070128970906
1739209596.277635;-38.13080360867914
1739209596.277638;-38.13080360867914
1739209596.2776408;-38.13080360867914
1739209596.2776437;-38.13080360867914
1739209596.2776465;-45.120503652039325
1739209596.2776494;-45.120503652039325
1739209596.2776523;-35.57807855764607
1739209596.2776554;-45.120503652039325
1739209596.2776582;-45.120503652039325
1739209596.277661;-45.120503652039325
1739209596.277664;-38.13080360867914
1739209596.2776668;-38.13080360867914
1739209596.2776697;-45.120503652039325
1739209596.2776725;-38.13080360867914
1739209596.2776754;-38.13080360867914
1739209596.2776783;-38.13080360867914
1739209596.2776814;-45.120503652039325
1739209596.2776842;-35.57807855764607
1739209596.277687;-38.13080360867914
1739209596.27769;-45.120503652039325
1739209596.2776928;-45.120503652039325
1739209596.2776957;-45.120503652039325
1739209596.2776985;-45.120503652039325
1739209596.2777014;-45.120503652039325
1739209596.2777042;-45.120503652039325
1739209596.2777073;-45.120503652039325
1739209596.2777102;-45.120503652039325
1739209596.277713;-45.120503652039325
1739209596.277716;-45.120503652039325
1739209596.2777188;-38.13080360867914
1739209596.2777216;-30.49652367304973
1739209596.2777245;-38.13080360867914
1739209596.2777274;-38.13080360867914
1739209596.2777302;-38.13080360867914
1739209596.277733;-38.13080360867914
1739209596.2777362;-38.13080360867914
1739209596.277739;-38.13080360867914
1739209596.277742;-45.120503652039325
1739209596.2777448;-31.141103565318943
1739209596.2777476;-38.13080360867914
1739209596.2777505;-45.120503652039325
1739209596.2777534;-45.120503652039325
1739209596.2777562;-45.120503652039325
1739209596.277759;-38.13080360867914
1739209596.2777622;-38.13080360867914
1739209596.277765;-38.13080360867914
1739209596.277768;-26.487275050834715
1739209596.2777708;-35.57807855764607
1739209596.2777736;-45.120503652039325
1739209596.2777765;-38.13080360867914
1739209596.2777793;-38.13080360867914
1739209596.2777822;-45.120503652039325
1739209596.277785;-38.13080360867914
1739209596.2777882;-33.981070128970906
1739209596.277791;-38.13080360867914
1739209596.277794;-45.120503652039325
1739209596.2777967;-32.816014438256545
1739209596.2777996;-33.981070128970906
1739209596.2778025;-45.120503652039325
1739209596.2778053;-38.13080360867914
1739209596.2778082;-45.120503652039325
1739209596.277811;-45.120503652039325
1739209596.277814;-35.57807855764607
1739209596.277817;-38.13080360867914
1739209596.2778199;-38.13080360867914
1739209596.2778227;-38.13080360867914
1739209596.2778256;-38.13080360867914
1739209596.2778285;-45.120503652039325
1739209596.2778313;-45.120503652039325
1739209596.2778342;-38.13080360867914
1739209596.277837;-45.120503652039325
1739209596.27784;-45.120503652039325
1739209596.277843;-45.120503652039325
1739209596.2778459;-38.13080360867914
1739209596.2778487;-45.120503652039325
1739209596.2778516;-45.120503652039325
1739209596.2778544;-35.57807855764607
1739209596.2778573;-35.57807855764607
1739209596.2778602;-45.120503652039325
1739209596.277863;-45.120503652039325
1739209596.277866;-35.57807855764607
1739209596.277869;-38.13080360867914
1739209596.2778718;-45.120503652039325
1739209596.2778747;-45.120503652039325
1739209596.2778776;-38.13080360867914
1739209596.2778804;-45.120503652039325
1739209596.2778833;-33.981070128970906
1739209596.2778862;-38.13080360867914
1739209596.277889;-45.120503652039325
1739209596.2778919;-45.120503652039325
1739209596.2778947;-35.57807855764607
1739209596.2778978;-38.13080360867914
1739209596.2779007;-45.120503652039325
1739209596.2779036;-38.13080360867914
1739209596.2779064;-45.120503652039325
1739209596.2779093;-45.120503652039325
1739209596.2779121;-35.57807855764607
1739209596.277915;-38.13080360867914
1739209596.2779179;-45.120503652039325
1739209596.2779207;-38.13080360867914
1739209596.2779238;-35.57807855764607
1739209596.2779267;-38.13080360867914
1739209596.2779295;-35.57807855764607
1739209596.2779324;-35.57807855764607
1739209596.2779353;-38.13080360867914
1739209596.2779381;-45.120503652039325
1739209596.277941;-35.57807855764607
1739209596.2779438;-33.981070128970906
1739209596.2779467;-33.981070128970906
1739209596.2779498;-38.13080360867914
1739209596.2779527;-38.13080360867914
1739209596.2779555;-38.13080360867914
1739209596.2779584;-35.57807855764607
1739209596.2779613;-38.13080360867914
1739209596.277964;-38.13080360867914
1739209596.277967;-35.57807855764607
1739209596.2779698;-35.57807855764607
1739209596.2779727;-38.13080360867914
1739209596.2779756;-38.13080360867914
1739209596.2779787;-38.13080360867914
1739209596.2779815;-38.13080360867914
1739209596.2779844;-38.13080360867914
1739209596.2779872;-38.13080360867914
1739209596.27799;-38.13080360867914
1739209596.277993;-38.13080360867914
1739209596.2779958;-45.120503652039325
1739209596.2779987;-38.13080360867914
1739209596.2780015;-38.13080360867914
1739209596.2780046;-45.120503652039325
1739209596.2780075;-38.13080360867914
1739209596.2780104;-33.981070128970906
1739209596.2780132;-38.13080360867914
1739209596.278016;-45.120503652039325
1739209596.278019;-32.816014438256545
1739209596.2780218;-38.13080360867914
1739209596.2780247;-45.120503652039325
1739209596.2780275;-38.13080360867914
1739209596.2780306;-38.13080360867914
1739209596.2780335;-45.120503652039325
1739209596.2780364;-45.120503652039325
1739209596.2780392;-38.13080360867914
1739209596.278042;-38.13080360867914
1739209596.278045;-45.120503652039325
1739209596.2780478;-38.13080360867914
1739209596.2780507;-38.13080360867914
1739209596.2780535;-45.120503652039325
1739209596.2780566;-38.13080360867914
1739209596.2780595;-35.57807855764607
1739209596.2780623;-38.13080360867914
1739209596.2780652;-38.13080360867914
1739209596.278068;-45.120503652039325
1739209596.278071;-38.13080360867914
1739209596.2780738;-45.120503652039325
1739209596.2780766;-38.13080360867914
1739209596.2780795;-35.57807855764607
1739209596.2780824;-38.13080360867914
1739209596.2780855;-45.120503652039325
1739209596.2780883;-45.120503652039325
1739209596.2780912;-38.13080360867914
1739209596.278094;-33.981070128970906
1739209596.278097;-38.13080360867914
1739209596.2780998;-45.120503652039325
1739209596.2781026;-38.13080360867914
1739209596.2781055;-33.981070128970906
1739209596.2781084;-38.13080360867914
1739209596.2781115;-38.13080360867914
1739209596.2781143;-38.13080360867914
1739209596.2781172;-45.120503652039325
1739209596.27812;-38.13080360867914
1739209596.278123;-35.57807855764607
1739209596.2781258;-38.13080360867914
1739209596.2781286;-45.120503652039325
1739209596.2781315;-45.120503652039325
1739209596.2781343;-45.120503652039325
1739209596.2781374;-38.13080360867914
1739209596.2781403;-45.120503652039325
1739209596.2781432;-45.120503652039325
1739209596.278146;-38.13080360867914
1739209596.278149;-38.13080360867914
1739209596.2781518;-38.13080360867914
1739209596.2781546;-38.13080360867914
1739209596.2781575;-33.981070128970906
1739209596.2781603;-45.120503652039325
1739209596.2781632;-45.120503652039325
1739209596.2781663;-35.57807855764607
1739209596.2781692;-38.13080360867914
1739209596.278172;-45.120503652039325
1739209596.2781749;-38.13080360867914
1739209596.2781777;-35.57807855764607
1739209596.2781806;-38.13080360867914
1739209596.2781835;-38.13080360867914
1739209596.2781863;-45.120503652039325
1739209596.2781892;-45.120503652039325
1739209596.2781923;-45.120503652039325
1739209596.2781951;-38.13080360867914
1739209596.278198;-35.57807855764607
1739209596.2782009;-45.120503652039325
1739209596.2782037;-38.13080360867914
1739209596.2782066;-45.120503652039325
1739209596.2782094;-35.57807855764607
1739209596.2782123;-31.141103565318915
1739209596.2782152;-38.13080360867914
1739209596.2782183;-32.816014438256545
1739209596.2782211;-38.13080360867914
1739209596.278224;-35.57807855764607
1739209596.2782269;-45.120503652039325
1739209596.2782297;-45.120503652039325
1739209596.2782326;-45.120503652039325
1739209596.2782354;-45.120503652039325
1739209596.2782383;-38.13080360867914
1739209596.2782412;-45.120503652039325
1739209596.278244;-45.120503652039325
1739209596.278247;-33.981070128970906
1739209596.27825;-30.49652367304973
1739209596.2782528;-45.120503652039325
1739209596.2782557;-33.981070128970906
1739209596.2782586;-27.8777449560314
1739209596.2782614;-38.13080360867914
1739209596.2782643;-38.13080360867914
1739209596.2782671;-38.13080360867914
1739209596.27827;-38.13080360867914
1739209596.278273;-45.120503652039325
1739209596.278276;-45.120503652039325
1739209596.2782788;-38.13080360867914
1739209596.2782817;-33.981070128970956
1739209596.2782845;-38.13080360867914
1739209596.2782874;-45.120503652039325
1739209596.2782903;-45.120503652039325
1739209596.2782931;-45.120503652039325
1739209596.278296;-33.981070128970906
1739209596.278299;-45.120503652039325
1739209596.278302;-38.13080360867914
1739209596.2783048;-25.826314394896354
1739209596.2783077;-38.13080360867914
1739209596.2783105;-45.120503652039325
1739209596.2783134;-45.120503652039325
1739209596.2783163;-31.141103565318893
1739209596.2783191;-35.57807855764607
1739209596.278322;-45.120503652039325
1739209596.2783248;-45.120503652039325
1739209596.278328;-38.13080360867914
1739209596.2783308;-45.120503652039325
1739209596.2783337;-45.120503652039325
1739209596.2783365;-45.120503652039325
1739209596.2783394;-45.120503652039325
1739209596.2783422;-45.120503652039325
1739209596.278345;-45.120503652039325
1739209596.278348;-38.13080360867914
1739209596.2783508;-35.57807855764607
1739209596.278354;-45.120503652039325
1739209596.2783568;-45.120503652039325
1739209596.2783597;-33.981070128970906
1739209596.2783625;-45.120503652039325
1739209596.2783654;-45.120503652039325
1739209596.2783682;-45.120503652039325
1739209596.278371;-45.120503652039325
1739209596.278374;-38.13080360867914
1739209596.2783768;-45.120503652039325
1739209596.27838;-45.120503652039325
1739209596.2783828;-45.120503652039325
1739209596.2783856;-38.13080360867914
1739209596.2783885;-38.13080360867914
1739209596.2783914;-45.120503652039325
1739209596.2783942;-45.120503652039325
1739209596.278397;-45.120503652039325
1739209596.2784;-45.120503652039325
1739209596.2784028;-38.13080360867914
1739209596.2784057;-38.13080360867914
1739209596.2784088;-45.120503652039325
1739209596.2784116;-45.120503652039325
1739209596.2784145;-35.57807855764607
1739209596.2784173;-45.120503652039325
1739209596.2784202;-30.49652367304973
1739209596.278423;-31.141103565318893
1739209596.278426;-45.120503652039325
1739209596.2784288;-38.13080360867914
1739209596.2784317;-45.120503652039325
1739209596.2784348;-38.13080360867914
1739209596.2784376;-45.120503652039325
1739209596.2784405;-38.13080360867914
1739209596.2784433;-38.13080360867914
1739209596.2784462;-38.13080360867914
1739209596.278449;-38.13080360867914
1739209596.278452;-38.13080360867914
1739209596.2784548;-38.13080360867914
1739209596.2784576;-38.13080360867914
1739209596.2784607;-38.13080360867914
1739209596.2784636;-38.13080360867914
1739209596.2784665;-31.141103565318893
1739209596.2784693;-32.816014438256545
1739209596.2784722;-45.120503652039325
1739209596.278475;-38.13080360867914
1739209596.278478;-45.120503652039325
1739209596.2784808;-45.120503652039325
1739209596.2784836;-45.120503652039325
1739209596.2784867;-45.120503652039325
1739209596.2784896;-45.120503652039325
1739209596.2784925;-38.13080360867914
1739209596.2784953;-38.13080360867914
1739209596.2784982;-45.120503652039325
1739209596.278501;-38.13080360867914
1739209596.278504;-38.13080360867914
1739209596.2785068;-45.120503652039325
1739209596.2785096;-45.120503652039325
1739209596.2785125;-45.120503652039325
1739209596.2785156;-45.120503652039325
1739209596.2785184;-45.120503652039325
1739209596.2785213;-38.13080360867914
1739209596.2785242;-38.13080360867914
1739209596.278527;-45.120503652039325
1739209596.27853;-45.120503652039325
1739209596.2785327;-45.120503652039325
1739209596.2785356;-38.13080360867914
1739209596.2785385;-32.816014438256545
1739209596.2785416;-38.13080360867914
1739209596.2785444;-45.120503652039325
1739209596.2785473;-38.13080360867914
1739209596.2785501;-33.981070128970906
1739209596.278553;-45.120503652039325
1739209596.2785559;-45.120503652039325
1739209596.2785587;-45.120503652039325
1739209596.2785616;-38.13080360867914
1739209596.2785645;-38.13080360867914
1739209596.2785676;-33.981070128970906
1739209596.2785704;-38.13080360867914
1739209596.2785733;-38.13080360867914
1739209596.2785761;-38.13080360867914
1739209596.278579;-38.13080360867914
1739209596.2785819;-38.13080360867914
1739209596.2785847;-31.141103565318915
1739209596.2785876;-35.57807855764607
1739209596.2785904;-38.13080360867914
1739209596.2785933;-35.57807855764607
1739209596.2785964;-30.49652367304973
1739209596.2785993;-45.120503652039325
1739209596.2786021;-45.120503652039325
1739209596.278605;-33.981070128970906
1739209596.2786078;-38.13080360867914
1739209596.2786107;-45.120503652039325
1739209596.2786136;-45.120503652039325
1739209596.2786164;-45.120503652039325
1739209596.2786193;-45.120503652039325
1739209596.2786224;-38.13080360867914
1739209596.2786252;-38.13080360867914
1739209596.278628;-45.120503652039325
1739209596.278631;-38.13080360867914
1739209596.2786338;-38.13080360867914
1739209596.2786367;-35.57807855764607
1739209596.2786396;-45.120503652039325
1739209596.2786424;-38.13080360867914
1739209596.2786453;-38.13080360867914
1739209596.2786484;-45.120503652039325
1739209596.2786512;-38.13080360867914
1739209596.278654;-45.120503652039325
1739209596.278657;-45.120503652039325
1739209596.2786598;-45.120503652039325
1739209596.2786627;-38.13080360867914
1739209596.2786655;-45.120503652039325
1739209596.2786684;-45.120503652039325
1739209596.2786713;-38.13080360867914
1739209596.2786741;-38.13080360867914
1739209596.2786772;-38.13080360867914
1739209596.27868;-35.57807855764607
1739209596.278683;-45.120503652039325
1739209596.2786858;-45.120503652039325
1739209596.2786887;-38.13080360867914
1739209596.2786915;-32.816014438256545
1739209596.2786944;-38.13080360867914
1739209596.2786973;-45.120503652039325
1739209596.2787;-45.120503652039325
1739209596.2787032;-45.120503652039325
1739209596.278706;-38.13080360867914
1739209596.278709;-45.120503652039325
1739209596.2787118;-38.13080360867914
1739209596.2787147;-38.13080360867914
1739209596.2787175;-45.120503652039325
1739209596.2787204;-38.13080360867914
1739209596.2787232;-38.13080360867914
1739209596.278726;-45.120503652039325
1739209596.2787292;-45.120503652039325
1739209596.278732;-38.13080360867914
1739209596.278735;-35.57807855764607
1739209596.2787378;-45.120503652039325
1739209596.2787406;-45.120503652039325
1739209596.2787435;-45.120503652039325
1739209596.2787464;-38.13080360867914
1739209596.2787492;-38.13080360867914
1739209596.278752;-45.120503652039325
1739209596.278755;-45.120503652039325
1739209596.278758;-45.120503652039325
1739209596.278761;-38.13080360867914
1739209596.2787638;-38.13080360867914
1739209596.2787666;-45.120503652039325
1739209596.2787695;-38.13080360867914
1739209596.2787724;-45.120503652039325
1739209596.2787752;-38.13080360867914
1739209596.278778;-38.13080360867914
1739209596.278781;-38.13080360867914
1739209596.278784;-45.120503652039325
1739209596.278787;-38.13080360867914
1739209596.2787898;-38.13080360867914
1739209596.2787926;-38.13080360867914
1739209596.2787955;-32.816014438256545
1739209596.2787983;-38.13080360867914
1739209596.2788012;-45.120503652039325
1739209596.278804;-45.120503652039325
1739209596.278807;-38.13080360867914
1739209596.27881;-38.13080360867914
1739209596.278813;-45.120503652039325
1739209596.2788157;-45.120503652039325
1739209596.2788186;-45.120503652039325
1739209596.2788215;-45.120503652039325
1739209596.2788243;-45.120503652039325
1739209596.2788272;-45.120503652039325
1739209596.27883;-45.120503652039325
1739209596.278833;-38.13080360867914
1739209596.278836;-30.49652367304973
1739209596.2788389;-38.13080360867914
1739209596.2788417;-45.120503652039325
1739209596.2788446;-38.13080360867914
1739209596.2788475;-38.13080360867914
1739209596.2788503;-38.13080360867914
1739209596.2788532;-27.8777449560314
1739209596.278856;-38.13080360867914
1739209596.278859;-45.120503652039325
1739209596.2788618;-45.120503652039325
1739209596.2788649;-38.13080360867914
1739209596.2788677;-38.13080360867914
1739209596.2788706;-45.120503652039325
1739209596.2788734;-45.120503652039325
1739209596.2788763;-45.120503652039325
1739209596.2788792;-38.13080360867914
1739209596.278882;-45.120503652039325
1739209596.278885;-45.120503652039325
1739209596.2788877;-45.120503652039325
1739209596.2788908;-45.120503652039325
1739209596.2788937;-38.13080360867914
1739209596.2788966;-45.120503652039325
1739209596.2788994;-35.57807855764607
1739209596.2789023;-38.13080360867914
1739209596.2789052;-38.13080360867914
1739209596.278908;-38.13080360867914
1739209596.2789109;-32.816014438256545
1739209596.2789137;-35.57807855764607
1739209596.2789168;-38.13080360867914
1739209596.2789197;-38.13080360867914
1739209596.2789226;-45.120503652039325
1739209596.2789254;-38.13080360867914
1739209596.2789283;-38.13080360867914
1739209596.2789311;-35.57807855764607
1739209596.278934;-45.120503652039325
1739209596.2789369;-45.120503652039325
1739209596.2789397;-45.120503652039325
1739209596.2789426;-38.13080360867914
1739209596.2789457;-38.13080360867914
1739209596.2789485;-45.120503652039325
1739209596.2789514;-38.13080360867914
1739209596.2789543;-45.120503652039325
1739209596.2789571;-30.49652367304973
1739209596.27896;-30.49652367304973
1739209596.2789629;-45.120503652039325
1739209596.2789657;-45.120503652039325
1739209596.2789686;-45.120503652039325
1739209596.2789717;-38.13080360867914
1739209596.2789745;-38.13080360867914
1739209596.2789774;-38.13080360867914
1739209596.2789803;-45.120503652039325
1739209596.278983;-33.981070128970956
1739209596.278986;-35.57807855764607
1739209596.2789888;-45.120503652039325
1739209596.2789917;-38.13080360867914
1739209596.2789946;-45.120503652039325
1739209596.2789977;-38.13080360867914
1739209596.2790005;-45.120503652039325
1739209596.2790034;-29.438486411369333
1739209596.2790062;-27.267205301931607
1739209596.279009;-45.120503652039325
1739209596.279012;-45.120503652039325
1739209596.2790148;-45.120503652039325
1739209596.2790177;-38.13080360867914
1739209596.2790205;-45.120503652039325
1739209596.2790234;-31.141103565318915
1739209596.2790265;-45.120503652039325
1739209596.2790294;-32.81601443825658
1739209596.2790322;-38.13080360867914
1739209596.279035;-38.13080360867914
1739209596.279038;-45.120503652039325
1739209596.2790408;-45.120503652039325
1739209596.2790437;-38.13080360867914
1739209596.2790465;-45.120503652039325
1739209596.2790494;-35.57807855764607
1739209596.2790525;-28.992665084841942
1739209596.2790554;-45.120503652039325
1739209596.2790582;-38.13080360867914
1739209596.279061;-38.13080360867914
1739209596.279064;-38.13080360867914
1739209596.2790668;-45.120503652039325
1739209596.2790697;-33.981070128970906
1739209596.2790725;-45.120503652039325
1739209596.2790754;-35.57807855764607
1739209596.2790785;-35.57807855764607
1739209596.2790813;-38.13080360867914
1739209596.2790842;-45.120503652039325
1739209596.279087;-45.120503652039325
1739209596.27909;-45.120503652039325
1739209596.2790928;-45.120503652039325
1739209596.2790956;-38.13080360867914
1739209596.2790985;-33.981070128970906
1739209596.2791014;-45.120503652039325
1739209596.2791042;-45.120503652039325
1739209596.2791073;-38.13080360867914
1739209596.2791102;-38.13080360867914
1739209596.279113;-38.13080360867914
1739209596.279116;-33.981070128970906
1739209596.2791188;-45.120503652039325
1739209596.2791216;-45.120503652039325
1739209596.2791245;-38.13080360867914
1739209596.2791274;-45.120503652039325
1739209596.2791302;-38.13080360867914
1739209596.2791333;-45.120503652039325
1739209596.2791362;-45.120503652039325
1739209596.279139;-35.57807855764607
1739209596.279142;-35.57807855764607
1739209596.2791448;-33.981070128970906
1739209596.2791476;-38.13080360867914
1739209596.2791505;-45.120503652039325
1739209596.2791533;-38.13080360867914
1739209596.2791562;-38.13080360867914
1739209596.2791593;-38.13080360867914
1739209596.2791622;-35.57807855764607
1739209596.279165;-45.120503652039325
1739209596.279168;-30.49652367304973
1739209596.2791708;-33.981070128970906
1739209596.2791736;-45.120503652039325
1739209596.2791765;-45.120503652039325
1739209596.2791793;-45.120503652039325
1739209596.2791822;-35.57807855764607
1739209596.2791853;-35.57807855764607
1739209596.2791882;-45.120503652039325
1739209596.279191;-30.49652367304973
1739209596.2791939;-38.13080360867914
1739209596.2791967;-45.120503652039325
1739209596.2791996;-35.57807855764607
1739209596.2792025;-38.13080360867914
1739209596.2792053;-45.120503652039325
1739209596.2792082;-35.57807855764607
1739209596.279211;-33.981070128970906
1739209596.2792141;-30.49652367304973
1739209596.279217;-38.13080360867914
1739209596.2792199;-45.120503652039325
1739209596.2792227;-45.120503652039325
1739209596.2792256;-33.981070128970906
1739209596.2792284;-45.120503652039325
1739209596.2792313;-45.120503652039325
1739209596.2792342;-45.120503652039325
1739209596.279237;-28.992665084841942
1739209596.2792401;-31.141103565318915
1739209596.279243;-38.13080360867914
1739209596.2792459;-45.120503652039325
1739209596.2792487;-38.13080360867914
1739209596.2792516;-45.120503652039325
1739209596.2792544;-45.120503652039325
1739209596.2792573;-45.120503652039325
1739209596.2792602;-38.13080360867914
1739209596.279263;-45.120503652039325
1739209596.279266;-38.13080360867914
1739209596.279269;-45.120503652039325
1739209596.2792718;-38.13080360867914
1739209596.2792747;-45.120503652039325
1739209596.2792776;-45.120503652039325
1739209596.2792804;-38.13080360867914
1739209596.2792833;-38.13080360867914
1739209596.2792861;-32.816014438256545
1739209596.279289;-38.13080360867914
1739209596.2792919;-45.120503652039325
1739209596.279295;-45.120503652039325
1739209596.2792978;-35.57807855764607
1739209596.2793007;-38.13080360867914
1739209596.2793036;-45.120503652039325
1739209596.2793064;-38.13080360867914
1739209596.2793093;-38.13080360867914
1739209596.2793121;-45.120503652039325
1739209596.279315;-45.120503652039325
1739209596.2793179;-45.120503652039325
1739209596.279321;-38.13080360867914
1739209596.2793238;-38.13080360867914
1739209596.2793267;-45.120503652039325
1739209596.2793295;-45.120503652039325
1739209596.2793324;-38.13080360867914
1739209596.2793353;-45.120503652039325
1739209596.2793381;-45.120503652039325
1739209596.279341;-45.120503652039325
1739209596.2793438;-45.120503652039325
1739209596.279347;-38.13080360867914
1739209596.2793498;-45.120503652039325
1739209596.2793527;-45.120503652039325
1739209596.2793555;-38.13080360867914
1739209596.2793584;-38.13080360867914
1739209596.2793612;-45.120503652039325
1739209596.279364;-38.13080360867914
1739209596.279367;-33.981070128970906
1739209596.2793698;-45.120503652039325
1739209596.2793727;-45.120503652039325
1739209596.2793758;-45.120503652039325
1739209596.2793787;-35.57807855764607
1739209596.2793815;-31.141103565318915
1739209596.2793844;-45.120503652039325
1739209596.2793872;-45.120503652039325
1739209596.27939;-38.13080360867914
1739209596.279393;-38.13080360867914
1739209596.2793958;-45.120503652039325
1739209596.2793987;-38.13080360867914
1739209596.2794018;-35.57807855764607
1739209596.2794046;-45.120503652039325
1739209596.2794075;-45.120503652039325
1739209596.2794104;-38.13080360867914
1739209596.2794132;-38.13080360867914
1739209596.279416;-38.13080360867914
1739209596.279419;-35.57807855764607
1739209596.2794218;-38.13080360867914
1739209596.2794247;-45.120503652039325
1739209596.2794278;-45.120503652039325
1739209596.2794306;-45.120503652039325
1739209596.2794335;-45.120503652039325
1739209596.2794363;-45.120503652039325
1739209596.2794392;-38.13080360867914
1739209596.279442;-45.120503652039325
1739209596.279445;-38.13080360867914
1739209596.2794478;-35.57807855764607
1739209596.2794507;-38.13080360867914
1739209596.2794535;-45.120503652039325
1739209596.2794566;-45.120503652039325
1739209596.2794595;-31.141103565318893
1739209596.2794623;-35.57807855764607
1739209596.2794652;-38.13080360867914
1739209596.279468;-38.13080360867914
1739209596.279471;-45.120503652039325
1739209596.2794738;-38.13080360867914
1739209596.2794766;-45.120503652039325
1739209596.2794795;-45.120503652039325
1739209596.2794826;-45.120503652039325
1739209596.2794855;-38.13080360867914
1739209596.2794883;-38.13080360867914
1739209596.2794912;-45.120503652039325
1739209596.279494;-32.816014438256545
1739209596.279497;-38.13080360867914
1739209596.2794998;-45.120503652039325
1739209596.2795026;-45.120503652039325
1739209596.2795055;-32.816014438256545
1739209596.2795086;-45.120503652039325
1739209596.2795115;-45.120503652039325
1739209596.2795143;-38.13080360867914
1739209596.2795172;-45.120503652039325
1739209596.27952;-45.120503652039325
1739209596.279523;-45.120503652039325
1739209596.2795258;-45.120503652039325
1739209596.2795286;-45.120503652039325
1739209596.2795315;-33.981070128970906
1739209596.2795343;-45.120503652039325
1739209596.2795374;-45.120503652039325
1739209596.2795403;-35.57807855764607
1739209596.2795432;-38.13080360867914
1739209596.279546;-45.120503652039325
1739209596.279549;-38.13080360867914
1739209596.2795517;-38.13080360867914
1739209596.2795546;-45.120503652039325
1739209596.2795575;-45.120503652039325
1739209596.2795603;-45.120503652039325
1739209596.2795634;-45.120503652039325
1739209596.2795663;-38.13080360867914
1739209596.2795691;-38.13080360867914
1739209596.279572;-45.120503652039325
1739209596.2795749;-38.13080360867914
1739209596.2795777;-38.13080360867914
1739209596.2795806;-45.120503652039325
1739209596.2795835;-45.120503652039325
1739209596.2795863;-45.120503652039325
1739209596.2795894;-45.120503652039325
1739209596.2795923;-45.120503652039325
1739209596.2795951;-38.13080360867914
1739209596.279598;-45.120503652039325
1739209596.2796009;-45.120503652039325
1739209596.2796037;-45.120503652039325
1739209596.2796066;-45.120503652039325
1739209596.2796094;-45.120503652039325
1739209596.2796123;-38.13080360867914
1739209596.2796154;-45.120503652039325
1739209596.2796183;-45.120503652039325
1739209596.2796211;-45.120503652039325
1739209596.279624;-38.13080360867914
1739209596.2796268;-38.13080360867914
1739209596.2796297;-45.120503652039325
1739209596.2796326;-45.120503652039325
1739209596.2796354;-33.981070128970906
1739209596.2796383;-38.13080360867914
1739209596.2796412;-38.13080360867914
1739209596.2796443;-38.13080360867914
1739209596.279647;-45.120503652039325
1739209596.27965;-33.981070128970906
1739209596.2796528;-45.120503652039325
1739209596.2796557;-45.120503652039325
1739209596.2796586;-33.981070128970906
1739209596.2796614;-38.13080360867914
1739209596.2796643;-38.13080360867914
1739209596.2796671;-38.13080360867914
1739209596.2796702;-33.981070128970906
1739209596.279673;-38.13080360867914
1739209596.279676;-45.120503652039325
1739209596.2796788;-45.120503652039325
1739209596.2796817;-33.981070128970906
1739209596.2796845;-45.120503652039325
1739209596.2796874;-38.13080360867914
1739209596.2796903;-33.981070128970906
1739209596.2796931;-38.13080360867914
1739209596.2796962;-38.13080360867914
1739209596.279699;-38.13080360867914
1739209596.279702;-38.13080360867914
1739209596.2797048;-33.981070128970906
1739209596.2797077;-38.13080360867914
1739209596.2797105;-38.13080360867914
1739209596.2797134;-45.120503652039325
1739209596.2797163;-38.13080360867914
1739209596.279719;-38.13080360867914
1739209596.279722;-45.120503652039325
1739209596.279725;-45.120503652039325
1739209596.279728;-33.981070128970906
1739209596.2797308;-45.120503652039325
1739209596.2797337;-38.13080360867914
1739209596.2797365;-33.981070128970906
1739209596.2797394;-33.981070128970906
1739209596.2797422;-38.13080360867914
1739209596.279745;-38.13080360867914
1739209596.279748;-35.57807855764607
1739209596.279751;-38.13080360867914
1739209596.279754;-45.120503652039325
1739209596.2797568;-33.981070128970906
1739209596.2797596;-38.13080360867914
1739209596.2797625;-38.13080360867914
1739209596.2797654;-35.57807855764607
1739209596.2797682;-35.57807855764607
1739209596.279771;-45.120503652039325
1739209596.279774;-33.981070128970906
1739209596.279777;-31.141103565318915
1739209596.27978;-45.120503652039325
1739209596.2797828;-45.120503652039325
1739209596.2797856;-35.57807855764607
1739209596.2797885;-38.13080360867914
1739209596.2797914;-45.120503652039325
1739209596.2797942;-38.13080360867914
1739209596.279797;-38.13080360867914
1739209596.2798;-35.57807855764607
1739209596.2798028;-38.13080360867914
1739209596.279806;-45.120503652039325
1739209596.2798088;-45.120503652039325
1739209596.2798116;-38.13080360867914
1739209596.2798145;-35.57807855764607
1739209596.2798173;-45.120503652039325
1739209596.2798202;-33.981070128970906
1739209596.279823;-31.141103565318915
1739209596.279826;-45.120503652039325
1739209596.2798288;-45.120503652039325
1739209596.279832;-45.120503652039325
1739209596.2798347;-33.981070128970906
1739209596.2798376;-45.120503652039325
1739209596.2798405;-45.120503652039325
