CAN Message; 0x1bb:00002394fc98220f
Timestamp;Amplitude
1739209601.6401634;-45.120503652039325
1739209601.640165;-38.13080360867914
1739209601.6401668;-38.13080360867914
1739209601.6401684;-38.13080360867914
1739209601.6401699;-35.57807855764607
1739209601.6401715;-38.13080360867914
1739209601.6401732;-38.13080360867914
1739209601.6401749;-33.981070128970906
1739209601.6401765;-38.13080360867914
1739209601.6401782;-45.120503652039325
1739209601.6401799;-38.13080360867914
1739209601.6401815;-35.57807855764607
1739209601.6401832;-45.120503652039325
1739209601.6401849;-45.120503652039325
1739209601.6401865;-45.120503652039325
1739209601.6401882;-38.13080360867914
1739209601.64019;-35.57807855764607
1739209601.6401916;-38.13080360867914
1739209601.6401932;-45.120503652039325
1739209601.640195;-45.120503652039325
1739209601.6401963;-45.120503652039325
1739209601.640198;-45.120503652039325
1739209601.6401997;-38.13080360867914
1739209601.6402013;-35.57807855764607
1739209601.640203;-38.13080360867914
1739209601.6402047;-45.120503652039325
1739209601.6402063;-33.981070128970906
1739209601.640208;-38.13080360867914
1739209601.6402097;-38.13080360867914
1739209601.6402113;-45.120503652039325
1739209601.640213;-45.120503652039325
1739209601.6402147;-45.120503652039325
1739209601.6402164;-38.13080360867914
1739209601.640218;-45.120503652039325
1739209601.6402197;-45.120503652039325
1739209601.6402214;-45.120503652039325
1739209601.6402228;-45.120503652039325
1739209601.6402245;-45.120503652039325
1739209601.6402261;-45.120503652039325
1739209601.6402278;-38.13080360867914
1739209601.6402295;-33.981070128970906
1739209601.6402311;-45.120503652039325
1739209601.6402328;-45.120503652039325
1739209601.6402345;-45.120503652039325
1739209601.6402361;-33.981070128970906
1739209601.6402378;-38.13080360867914
1739209601.6402395;-38.13080360867914
1739209601.6402411;-30.49652367304973
1739209601.6402428;-38.13080360867914
1739209601.6402445;-38.13080360867914
1739209601.6402462;-38.13080360867914
1739209601.6402478;-38.13080360867914
1739209601.6402493;-45.120503652039325
1739209601.640251;-45.120503652039325
1739209601.6402526;-38.13080360867914
1739209601.6402543;-28.992665084841967
1739209601.640256;-45.120503652039325
1739209601.6402576;-38.13080360867914
1739209601.6402593;-45.120503652039325
1739209601.640261;-45.120503652039325
1739209601.6402626;-38.13080360867914
1739209601.6402643;-38.13080360867914
1739209601.640266;-38.13080360867914
1739209601.6402676;-30.49652367304973
1739209601.6402693;-35.57807855764607
1739209601.640271;-45.120503652039325
1739209601.6402726;-45.120503652039325
1739209601.640274;-38.13080360867914
1739209601.6402757;-32.816014438256545
1739209601.6402774;-45.120503652039325
1739209601.640279;-45.120503652039325
1739209601.6402807;-38.13080360867914
1739209601.6402824;-38.13080360867914
1739209601.640284;-45.120503652039325
1739209601.6402857;-38.13080360867914
1739209601.6402874;-35.57807855764607
1739209601.640289;-45.120503652039325
1739209601.6402907;-45.120503652039325
1739209601.6402924;-32.816014438256545
1739209601.640294;-38.13080360867914
1739209601.6402957;-45.120503652039325
1739209601.6378927;-45.120503652039325
1739209601.6378953;-45.120503652039325
1739209601.637898;-35.57807855764607
1739209601.6379006;-32.816014438256545
1739209601.6379032;-45.120503652039325
1739209601.6379058;-45.120503652039325
1739209601.6379082;-33.981070128970906
1739209601.6379108;-45.120503652039325
1739209601.6379135;-45.120503652039325
1739209601.637916;-45.120503652039325
1739209601.6379187;-38.13080360867914
1739209601.6379213;-38.13080360867914
1739209601.637924;-33.981070128970906
1739209601.6379266;-45.120503652039325
1739209601.637929;-35.57807855764607
1739209601.6379316;-31.141103565318915
1739209601.6379342;-45.120503652039325
1739209601.6379368;-38.13080360867914
1739209601.6379395;-45.120503652039325
1739209601.637942;-32.816014438256545
1739209601.6379447;-31.141103565318915
1739209601.637947;-45.120503652039325
1739209601.6379497;-45.120503652039325
1739209601.6379523;-45.120503652039325
1739209601.637955;-35.57807855764607
1739209601.6379576;-38.13080360867914
1739209601.6379602;-45.120503652039325
1739209601.6379628;-45.120503652039325
1739209601.6379654;-38.13080360867914
1739209601.6379678;-38.13080360867914
1739209601.6379704;-45.120503652039325
1739209601.637973;-33.981070128970906
1739209601.6379757;-38.13080360867914
1739209601.6379783;-45.120503652039325
1739209601.637981;-38.13080360867914
1739209601.6379836;-35.57807855764607
1739209601.637986;-38.13080360867914
1739209601.6379886;-38.13080360867914
1739209601.6379912;-38.13080360867914
1739209601.6379938;-38.13080360867914
1739209601.6379964;-38.13080360867914
1739209601.637999;-45.120503652039325
1739209601.6380017;-45.120503652039325
1739209601.6380043;-45.120503652039325
1739209601.6380067;-45.120503652039325
1739209601.6380093;-45.120503652039325
1739209601.638012;-45.120503652039325
1739209601.6380146;-33.981070128970906
1739209601.6380172;-38.13080360867914
1739209601.6380198;-45.120503652039325
1739209601.6380224;-45.120503652039325
1739209601.638025;-38.13080360867914
1739209601.6380274;-32.816014438256545
1739209601.63803;-38.13080360867914
1739209601.6380327;-38.13080360867914
1739209601.6380353;-38.13080360867914
1739209601.638038;-38.13080360867914
1739209601.6380405;-45.120503652039325
1739209601.6380432;-38.13080360867914
1739209601.6380455;-45.120503652039325
1739209601.6380482;-45.120503652039325
1739209601.6380508;-38.13080360867914
1739209601.6380534;-45.120503652039325
1739209601.638056;-38.13080360867914
1739209601.6380587;-35.57807855764607
1739209601.6380613;-35.57807855764607
1739209601.638064;-38.13080360867914
1739209601.6380663;-38.13080360867914
1739209601.638069;-38.13080360867914
1739209601.6380715;-33.981070128970906
1739209601.6380742;-45.120503652039325
1739209601.6380768;-45.120503652039325
1739209601.6380794;-38.13080360867914
1739209601.638082;-45.120503652039325
1739209601.6380844;-45.120503652039325
1739209601.638087;-45.120503652039325
1739209601.6380897;-32.816014438256545
1739209601.6380923;-38.13080360867914
1739209601.638095;-38.13080360867914
1739209601.6380975;-32.816014438256545
1739209601.6381001;-45.120503652039325
1739209601.6381028;-45.120503652039325
1739209601.6381052;-35.57807855764607
1739209601.6381078;-35.57807855764607
1739209601.6381104;-45.120503652039325
1739209601.638113;-45.120503652039325
1739209601.6381156;-45.120503652039325
1739209601.6381183;-38.13080360867914
1739209601.638121;-31.141103565318893
1739209601.6381233;-35.57807855764607
1739209601.638126;-38.13080360867914
1739209601.6381285;-45.120503652039325
1739209601.6381311;-38.13080360867914
1739209601.6381338;-38.13080360867914
1739209601.6381364;-45.120503652039325
1739209601.638139;-38.13080360867914
1739209601.6381416;-45.120503652039325
1739209601.638144;-45.120503652039325
1739209601.6381466;-45.120503652039325
1739209601.6381493;-38.13080360867914
1739209601.638152;-38.13080360867914
1739209601.6381545;-45.120503652039325
1739209601.6381571;-45.120503652039325
1739209601.6381598;-45.120503652039325
1739209601.6381624;-30.49652367304973
1739209601.6381648;-35.57807855764607
1739209601.6381674;-45.120503652039325
1739209601.63817;-45.120503652039325
1739209601.6381726;-35.57807855764607
1739209601.6381752;-35.57807855764607
1739209601.6381779;-45.120503652039325
1739209601.6381805;-33.981070128970906
1739209601.6381829;-45.120503652039325
1739209601.6381855;-45.120503652039325
1739209601.6381881;-35.57807855764607
1739209601.6381907;-33.981070128970906
1739209601.6381934;-45.120503652039325
1739209601.638196;-45.120503652039325
1739209601.6381986;-45.120503652039325
1739209601.6382012;-38.13080360867914
1739209601.6382036;-45.120503652039325
1739209601.6382062;-38.13080360867914
1739209601.6382089;-38.13080360867914
1739209601.6382115;-45.120503652039325
1739209601.638214;-32.816014438256545
1739209601.6382167;-35.57807855764607
1739209601.6382194;-45.120503652039325
1739209601.6382217;-38.13080360867914
1739209601.6382244;-35.57807855764607
1739209601.638227;-38.13080360867914
1739209601.6382296;-45.120503652039325
1739209601.6382322;-38.13080360867914
1739209601.6382349;-45.120503652039325
1739209601.6382375;-45.120503652039325
1739209601.63824;-38.13080360867914
1739209601.6382425;-38.13080360867914
1739209601.638245;-45.120503652039325
1739209601.6382477;-35.57807855764607
1739209601.6382504;-33.981070128970906
1739209601.638253;-38.13080360867914
1739209601.6382556;-35.57807855764607
1739209601.6382582;-38.13080360867914
1739209601.6382608;-38.13080360867914
1739209601.6382632;-38.13080360867914
1739209601.6382658;-38.13080360867914
1739209601.6382685;-32.816014438256545
1739209601.638271;-38.13080360867914
1739209601.6382737;-45.120503652039325
1739209601.6382763;-38.13080360867914
1739209601.638279;-35.57807855764607
1739209601.6382813;-38.13080360867914
1739209601.638284;-38.13080360867914
1739209601.6382866;-45.120503652039325
1739209601.6382892;-45.120503652039325
1739209601.6382918;-45.120503652039325
1739209601.6382945;-45.120503652039325
1739209601.638297;-38.13080360867914
1739209601.6382997;-45.120503652039325
1739209601.638302;-38.13080360867914
1739209601.6383047;-45.120503652039325
1739209601.6383073;-32.816014438256545
1739209601.63831;-30.49652367304973
1739209601.6383126;-45.120503652039325
1739209601.6383152;-38.13080360867914
1739209601.6383178;-38.13080360867914
1739209601.6383202;-35.57807855764607
1739209601.6383228;-45.120503652039325
1739209601.6383255;-33.981070128970906
1739209601.638328;-45.120503652039325
1739209601.6383307;-38.13080360867914
1739209601.6383333;-35.57807855764607
1739209601.638336;-33.981070128970906
1739209601.6383386;-45.120503652039325
1739209601.638341;-31.141103565318915
1739209601.6383436;-38.13080360867914
1739209601.6383462;-45.120503652039325
1739209601.6383488;-45.120503652039325
1739209601.6383514;-45.120503652039325
1739209601.638354;-45.120503652039325
1739209601.6383567;-45.120503652039325
1739209601.638359;-38.13080360867914
1739209601.6383617;-45.120503652039325
1739209601.6383643;-38.13080360867914
1739209601.638367;-38.13080360867914
1739209601.6383696;-35.57807855764607
1739209601.6383722;-26.991370085610722
1739209601.6383748;-45.120503652039325
1739209601.6383774;-45.120503652039325
1739209601.6383798;-45.120503652039325
1739209601.6383824;-38.13080360867914
1739209601.638385;-45.120503652039325
1739209601.6383877;-45.120503652039325
1739209601.6383903;-45.120503652039325
1739209601.638393;-45.120503652039325
1739209601.6383955;-38.13080360867914
1739209601.6383982;-38.13080360867914
1739209601.6384006;-45.120503652039325
1739209601.6384032;-45.120503652039325
1739209601.6384058;-35.57807855764607
1739209601.6384084;-35.57807855764607
1739209601.638411;-38.13080360867914
1739209601.6384137;-38.13080360867914
1739209601.6384163;-45.120503652039325
1739209601.6384187;-38.13080360867914
1739209601.6384213;-45.120503652039325
1739209601.638424;-45.120503652039325
1739209601.6384265;-38.13080360867914
1739209601.6384292;-38.13080360867914
1739209601.6384318;-45.120503652039325
1739209601.6384344;-38.13080360867914
1739209601.638437;-35.57807855764607
1739209601.6384394;-38.13080360867914
1739209601.638442;-38.13080360867914
1739209601.6384447;-35.57807855764607
1739209601.6358404;-33.981070128970906
1739209601.635841;-31.141103565318915
1739209601.6358416;-38.13080360867914
1739209601.6358423;-38.13080360867914
1739209601.6358428;-38.13080360867914
1739209601.6358435;-45.120503652039325
1739209601.6358442;-45.120503652039325
1739209601.635845;-33.981070128970906
1739209601.6358454;-30.49652367304973
1739209601.6358461;-30.49652367304973
1739209601.6358469;-38.13080360867914
1739209601.6358476;-38.13080360867914
1739209601.635848;-45.120503652039325
1739209601.6358488;-38.13080360867914
1739209601.6358495;-38.13080360867914
1739209601.63585;-38.13080360867914
1739209601.6358507;-45.120503652039325
1739209601.6358514;-35.57807855764607
1739209601.635852;-35.57807855764607
1739209601.6358526;-45.120503652039325
1739209601.6358533;-45.120503652039325
1739209601.635854;-45.120503652039325
1739209601.6358545;-38.13080360867914
1739209601.6358552;-45.120503652039325
1739209601.635856;-38.13080360867914
1739209601.6358566;-38.13080360867914
1739209601.635857;-45.120503652039325
1739209601.6358578;-45.120503652039325
1739209601.6358585;-35.57807855764607
1739209601.635859;-38.13080360867914
1739209601.6358597;-45.120503652039325
1739209601.6358604;-38.13080360867914
1739209601.6358612;-45.120503652039325
1739209601.6358616;-38.13080360867914
1739209601.6358624;-38.13080360867914
1739209601.635863;-38.13080360867914
1739209601.6358638;-38.13080360867914
1739209601.6358643;-38.13080360867914
1739209601.635865;-35.57807855764607
1739209601.6358657;-45.120503652039325
1739209601.6358662;-38.13080360867914
1739209601.6358669;-33.981070128970906
1739209601.6358676;-38.13080360867914
1739209601.6358683;-45.120503652039325
1739209601.6358688;-38.13080360867914
1739209601.6358695;-33.981070128970906
1739209601.6358702;-45.120503652039325
1739209601.6358707;-45.120503652039325
1739209601.6358714;-45.120503652039325
1739209601.6358721;-35.57807855764607
1739209601.6358728;-35.57807855764607
1739209601.6358733;-38.13080360867914
1739209601.635874;-45.120503652039325
1739209601.6358747;-35.57807855764607
1739209601.6358752;-35.57807855764607
1739209601.635876;-45.120503652039325
1739209601.6358767;-45.120503652039325
1739209601.6358774;-45.120503652039325
1739209601.6358778;-45.120503652039325
1739209601.6358786;-35.57807855764607
1739209601.6358793;-35.57807855764607
1739209601.6358798;-45.120503652039325
1739209601.6358805;-38.13080360867914
1739209601.6358812;-38.13080360867914
1739209601.635882;-45.120503652039325
1739209601.6358824;-45.120503652039325
1739209601.635883;-45.120503652039325
1739209601.6358838;-38.13080360867914
1739209601.6358843;-38.13080360867914
1739209601.635885;-38.13080360867914
1739209601.6358857;-45.120503652039325
1739209601.6358864;-45.120503652039325
1739209601.635887;-45.120503652039325
1739209601.6358876;-32.816014438256545
1739209601.6358883;-35.57807855764607
1739209601.635889;-45.120503652039325
1739209601.6358895;-45.120503652039325
1739209601.6358902;-45.120503652039325
1739209601.635891;-38.13080360867914
1739209601.6358914;-45.120503652039325
1739209601.6358922;-38.13080360867914
1739209601.6358929;-38.13080360867914
1739209601.6358936;-45.120503652039325
1739209601.635894;-38.13080360867914
1739209601.6358948;-45.120503652039325
1739209601.6358955;-35.57807855764607
1739209601.635896;-38.13080360867914
1739209601.6358967;-45.120503652039325
1739209601.6358974;-38.13080360867914
1739209601.635898;-38.13080360867914
1739209601.6358986;-33.981070128970906
1739209601.6358993;-45.120503652039325
1739209601.6359;-38.13080360867914
1739209601.6359005;-45.120503652039325
1739209601.6359012;-38.13080360867914
1739209601.635902;-38.13080360867914
1739209601.6359026;-33.981070128970906
1739209601.6359031;-45.120503652039325
1739209601.6359038;-45.120503652039325
1739209601.6359046;-38.13080360867914
1739209601.6359053;-45.120503652039325
1739209601.6359057;-45.120503652039325
1739209601.6359065;-45.120503652039325
1739209601.6359072;-38.13080360867914
1739209601.6359076;-38.13080360867914
1739209601.6359084;-45.120503652039325
1739209601.635909;-33.981070128970906
1739209601.6359098;-45.120503652039325
1739209601.6359103;-45.120503652039325
1739209601.635911;-32.816014438256545
1739209601.6359117;-33.981070128970906
1739209601.6359122;-45.120503652039325
1739209601.635913;-45.120503652039325
1739209601.6359136;-38.13080360867914
1739209601.6359143;-45.120503652039325
1739209601.6359148;-45.120503652039325
1739209601.6359155;-45.120503652039325
1739209601.6359162;-38.13080360867914
1739209601.6359167;-45.120503652039325
1739209601.6359174;-45.120503652039325
1739209601.6359181;-45.120503652039325
1739209601.6359189;-45.120503652039325
1739209601.6359193;-45.120503652039325
1739209601.63592;-38.13080360867914
1739209601.6359208;-45.120503652039325
1739209601.6359212;-45.120503652039325
1739209601.635922;-45.120503652039325
1739209601.6359227;-38.13080360867914
1739209601.6359234;-38.13080360867914
1739209601.6359239;-45.120503652039325
1739209601.6359246;-28.992665084841942
1739209601.6359253;-35.57807855764607
1739209601.6359258;-38.13080360867914
1739209601.6359265;-45.120503652039325
1739209601.6359272;-45.120503652039325
1739209601.635928;-38.13080360867914
1739209601.6359284;-45.120503652039325
1739209601.635929;-45.120503652039325
1739209601.6359298;-32.81601443825658
1739209601.6359305;-38.13080360867914
1739209601.635931;-38.13080360867914
1739209601.6359317;-38.13080360867914
1739209601.6359324;-45.120503652039325
1739209601.635933;-45.120503652039325
1739209601.6359336;-38.13080360867914
1739209601.6359344;-38.13080360867914
1739209601.635935;-28.992665084841942
1739209601.6359355;-38.13080360867914
1739209601.6359363;-38.13080360867914
1739209601.635937;-38.13080360867914
1739209601.6359375;-38.13080360867914
1739209601.6359382;-35.57807855764607
1739209601.635939;-38.13080360867914
1739209601.6359396;-45.120503652039325
1739209601.63594;-32.816014438256545
1739209601.6359408;-33.981070128970906
1739209601.6359415;-38.13080360867914
1739209601.635942;-38.13080360867914
1739209601.6359427;-38.13080360867914
1739209601.6359434;-38.13080360867914
1739209601.6359441;-45.120503652039325
1739209601.6359446;-38.13080360867914
1739209601.6359453;-33.981070128970906
1739209601.635946;-45.120503652039325
1739209601.6359468;-45.120503652039325
1739209601.6359472;-38.13080360867914
1739209601.635948;-38.13080360867914
1739209601.6359487;-45.120503652039325
1739209601.6359491;-45.120503652039325
1739209601.6359499;-38.13080360867914
1739209601.6359506;-33.981070128970906
1739209601.6359513;-38.13080360867914
1739209601.6359518;-38.13080360867914
1739209601.6359525;-38.13080360867914
1739209601.6359532;-31.141103565318915
1739209601.6359537;-35.57807855764607
1739209601.6359544;-38.13080360867914
1739209601.635955;-38.13080360867914
1739209601.6359558;-31.141103565318915
1739209601.6359563;-31.141103565318915
1739209601.635957;-38.13080360867914
1739209601.6359577;-45.120503652039325
1739209601.6359582;-38.13080360867914
1739209601.635959;-38.13080360867914
1739209601.6359596;-33.981070128970906
1739209601.6359603;-45.120503652039325
1739209601.6359608;-45.120503652039325
1739209601.6359615;-33.981070128970906
1739209601.6359622;-38.13080360867914
1739209601.6359627;-45.120503652039325
1739209601.6359634;-33.981070128970906
1739209601.6359642;-38.13080360867914
1739209601.6359649;-45.120503652039325
1739209601.6359653;-38.13080360867914
1739209601.635966;-33.981070128970906
1739209601.6359668;-38.13080360867914
1739209601.6359673;-45.120503652039325
1739209601.635968;-38.13080360867914
1739209601.6359687;-38.13080360867914
1739209601.6359694;-45.120503652039325
1739209601.6359699;-38.13080360867914
1739209601.6359706;-38.13080360867914
1739209601.6359713;-38.13080360867914
1739209601.635972;-38.13080360867914
1739209601.6359725;-45.120503652039325
1739209601.6359732;-38.13080360867914
1739209601.635974;-38.13080360867914
1739209601.6359744;-45.120503652039325
1739209601.6359751;-38.13080360867914
1739209601.6359758;-38.13080360867914
1739209601.6359766;-45.120503652039325
1739209601.635977;-38.13080360867914
1739209601.6359777;-35.57807855764607
1739209601.6359785;-38.13080360867914
1739209601.635979;-45.120503652039325
1739209601.6359797;-32.816014438256545
1739209601.6359804;-38.13080360867914
1739209601.635981;-45.120503652039325
1739209601.6359816;-35.57807855764607
1739209601.6359823;-33.981070128970906
1739209601.635983;-38.13080360867914
1739209601.6359835;-38.13080360867914
1739209601.6359842;-35.57807855764607
1739209601.635985;-45.120503652039325
1739209601.6359856;-45.120503652039325
1739209601.635986;-32.816014438256545
1739209601.6359868;-38.13080360867914
1739209601.6359875;-38.13080360867914
1739209601.6359882;-45.120503652039325
1739209601.6359887;-35.57807855764607
1739209601.6359894;-45.120503652039325
1739209601.6359901;-38.13080360867914
1739209601.6359906;-45.120503652039325
1739209601.6359913;-45.120503652039325
1739209601.635992;-45.120503652039325
1739209601.6359928;-38.13080360867914
1739209601.6359932;-45.120503652039325
1739209601.635994;-45.120503652039325
1739209601.6359947;-38.13080360867914
1739209601.6359951;-45.120503652039325
1739209601.6359959;-45.120503652039325
1739209601.6359966;-38.13080360867914
1739209601.6359973;-38.13080360867914
1739209601.6359978;-45.120503652039325
1739209601.6359985;-45.120503652039325
1739209601.6359992;-45.120503652039325
1739209601.6359997;-45.120503652039325
1739209601.6360004;-45.120503652039325
1739209601.636001;-45.120503652039325
1739209601.6360018;-35.57807855764607
1739209601.6360023;-38.13080360867914
1739209601.636003;-35.57807855764607
1739209601.6360037;-35.57807855764607
1739209601.6360042;-38.13080360867914
1739209601.636005;-45.120503652039325
1739209601.6360056;-45.120503652039325
1739209601.6360064;-38.13080360867914
1739209601.6360068;-38.13080360867914
1739209601.6360075;-38.13080360867914
1739209601.6360083;-45.120503652039325
1739209601.6360087;-45.120503652039325
1739209601.6360095;-38.13080360867914
1739209601.6360102;-45.120503652039325
1739209601.636011;-45.120503652039325
1739209601.6360114;-45.120503652039325
1739209601.636012;-33.981070128970906
1739209601.6360128;-45.120503652039325
1739209601.6360135;-35.57807855764607
1739209601.636014;-35.57807855764607
1739209601.6360147;-38.13080360867914
1739209601.6360154;-45.120503652039325
1739209601.636016;-35.57807855764607
1739209601.6360166;-35.57807855764607
1739209601.6360173;-45.120503652039325
1739209601.636018;-38.13080360867914
1739209601.6360185;-38.13080360867914
1739209601.6360192;-38.13080360867914
1739209601.63602;-45.120503652039325
1739209601.6360204;-45.120503652039325
1739209601.6360211;-45.120503652039325
1739209601.6360219;-38.13080360867914
1739209601.6360226;-38.13080360867914
1739209601.636023;-38.13080360867914
1739209601.6360238;-45.120503652039325
1739209601.6360245;-45.120503652039325
1739209601.636025;-45.120503652039325
1739209601.6360257;-45.120503652039325
1739209601.6360264;-35.57807855764607
1739209601.636027;-38.13080360867914
1739209601.6360276;-45.120503652039325
1739209601.6360283;-45.120503652039325
1739209601.636029;-38.13080360867914
1739209601.6360297;-27.8777449560314
1739209601.6360302;-45.120503652039325
1739209601.636031;-45.120503652039325
1739209601.6360316;-35.57807855764607
1739209601.636032;-32.816014438256545
1739209601.6360328;-45.120503652039325
1739209601.6360335;-38.13080360867914
1739209601.6360343;-38.13080360867914
1739209601.6360347;-38.13080360867914
1739209601.6360354;-45.120503652039325
1739209601.6360362;-38.13080360867914
1739209601.6360366;-45.120503652039325
1739209601.6360373;-45.120503652039325
1739209601.636038;-45.120503652039325
1739209601.6360388;-38.13080360867914
1739209601.6360393;-38.13080360867914
1739209601.63604;-33.981070128970906
1739209601.6360407;-45.120503652039325
1739209601.6360412;-38.13080360867914
1739209601.6360419;-38.13080360867914
1739209601.6360426;-38.13080360867914
1739209601.6360433;-38.13080360867914
1739209601.6360438;-33.981070128970906
1739209601.6360445;-45.120503652039325
1739209601.6360452;-45.120503652039325
1739209601.6360457;-33.981070128970906
1739209601.6360464;-38.13080360867914
1739209601.6360471;-45.120503652039325
1739209601.6360478;-38.13080360867914
1739209601.6360483;-45.120503652039325
1739209601.636049;-45.120503652039325
1739209601.6360497;-45.120503652039325
1739209601.6360502;-31.14110356531892
1739209601.636051;-33.981070128970906
1739209601.6360517;-38.13080360867914
1739209601.6360524;-38.13080360867914
1739209601.6360528;-45.120503652039325
1739209601.6360536;-45.120503652039325
1739209601.6360543;-45.120503652039325
1739209601.636055;-35.57807855764607
1739209601.6360555;-27.267205301931607
1739209601.6360562;-38.13080360867914
1739209601.636057;-45.120503652039325
1739209601.6360574;-38.13080360867914
1739209601.636058;-33.981070128970906
1739209601.6360588;-38.13080360867914
1739209601.6360595;-45.120503652039325
1739209601.63606;-45.120503652039325
1739209601.6360607;-32.81601443825658
1739209601.6360614;-45.120503652039325
1739209601.636062;-45.120503652039325
1739209601.6360626;-38.13080360867914
1739209601.6360633;-45.120503652039325
1739209601.636064;-38.13080360867914
1739209601.6360645;-38.13080360867914
1739209601.6360652;-45.120503652039325
1739209601.636066;-33.981070128970906
1739209601.6360664;-45.120503652039325
1739209601.6360672;-38.13080360867914
1739209601.6360679;-38.13080360867914
1739209601.6360686;-45.120503652039325
1739209601.636069;-45.120503652039325
1739209601.6360698;-45.120503652039325
1739209601.6360705;-45.120503652039325
1739209601.6360712;-45.120503652039325
1739209601.6360717;-45.120503652039325
1739209601.6360724;-38.13080360867914
1739209601.636073;-38.13080360867914
1739209601.6360736;-33.981070128970906
1739209601.6360743;-38.13080360867914
1739209601.636075;-38.13080360867914
1739209601.6360757;-35.57807855764607
1739209601.6360762;-38.13080360867914
1739209601.636077;-45.120503652039325
1739209601.6360776;-45.120503652039325
1739209601.6360781;-38.13080360867914
1739209601.6360788;-45.120503652039325
1739209601.6360795;-45.120503652039325
1739209601.6360803;-45.120503652039325
1739209601.6360807;-45.120503652039325
1739209601.6360815;-38.13080360867914
1739209601.6360822;-38.13080360867914
1739209601.6360826;-38.13080360867914
1739209601.6360834;-45.120503652039325
1739209601.636084;-45.120503652039325
1739209601.6360848;-33.981070128970906
1739209601.6360853;-33.981070128970906
1739209601.636086;-45.120503652039325
1739209601.6360867;-45.120503652039325
1739209601.6360872;-35.57807855764607
1739209601.636088;-32.816014438256545
1739209601.6360886;-45.120503652039325
1739209601.6360893;-45.120503652039325
1739209601.6360898;-45.120503652039325
1739209601.6360905;-38.13080360867914
1739209601.6360912;-45.120503652039325
1739209601.6360917;-45.120503652039325
1739209601.6360924;-45.120503652039325
1739209601.6360931;-45.120503652039325
1739209601.6360939;-38.13080360867914
1739209601.6360943;-38.13080360867914
1739209601.636095;-45.120503652039325
1739209601.6360958;-45.120503652039325
1739209601.6360965;-45.120503652039325
1739209601.636097;-38.13080360867914
1739209601.6360977;-30.49652367304973
1739209601.6360984;-35.57807855764607
1739209601.6360989;-45.120503652039325
1739209601.6360996;-45.120503652039325
1739209601.6361003;-32.816014438256545
1739209601.636101;-35.57807855764607
1739209601.6361015;-45.120503652039325
1739209601.6361022;-38.13080360867914
1739209601.636103;-45.120503652039325
1739209601.6361034;-38.13080360867914
1739209601.636104;-45.120503652039325
1739209601.6361048;-33.981070128970906
1739209601.6361055;-45.120503652039325
1739209601.636106;-45.120503652039325
1739209601.6361067;-33.981070128970906
1739209601.6361074;-38.13080360867914
1739209601.636108;-38.13080360867914
1739209601.6361086;-38.13080360867914
1739209601.6361094;-38.13080360867914
1739209601.63611;-38.13080360867914
1739209601.6361105;-31.141103565318915
1739209601.6361113;-45.120503652039325
1739209601.636112;-45.120503652039325
1739209601.6361127;-38.13080360867914
1739209601.6361132;-33.981070128970906
1739209601.636114;-35.57807855764607
1739209601.6361146;-45.120503652039325
1739209601.636115;-45.120503652039325
1739209601.6361158;-45.120503652039325
1739209601.6361165;-38.13080360867914
1739209601.6361172;-45.120503652039325
1739209601.6361177;-45.120503652039325
1739209601.6361184;-38.13080360867914
1739209601.6361191;-45.120503652039325
1739209601.6361196;-45.120503652039325
1739209601.6361203;-45.120503652039325
1739209601.636121;-45.120503652039325
1739209601.6361217;-38.13080360867914
1739209601.6361222;-38.13080360867914
1739209601.636123;-45.120503652039325
1739209601.6361237;-27.8777449560314
1739209601.6361241;-27.8777449560314
1739209601.6361248;-45.120503652039325
1739209601.6361256;-45.120503652039325
1739209601.6361263;-32.816014438256545
1739209601.6361268;-32.816014438256545
1739209601.6361275;-45.120503652039325
1739209601.6361282;-38.13080360867914
1739209601.6361287;-38.13080360867914
1739209601.6361294;-38.13080360867914
1739209601.63613;-38.13080360867914
1739209601.6361308;-45.120503652039325
1739209601.6361313;-45.120503652039325
1739209601.636132;-38.13080360867914
1739209601.6361327;-38.13080360867914
1739209601.6361332;-38.13080360867914
1739209601.636134;-45.120503652039325
1739209601.6361346;-45.120503652039325
1739209601.6361353;-38.13080360867914
1739209601.6361358;-38.13080360867914
1739209601.6361365;-45.120503652039325
1739209601.6361372;-45.120503652039325
1739209601.636138;-38.13080360867914
1739209601.6361384;-45.120503652039325
1739209601.6361392;-29.438486411369333
1739209601.6361399;-29.438486411369333
1739209601.6361403;-45.120503652039325
1739209601.636141;-45.120503652039325
1739209601.6361418;-32.816014438256545
1739209601.6361425;-35.57807855764607
1739209601.636143;-45.120503652039325
1739209601.6361437;-38.13080360867914
1739209601.6361444;-45.120503652039325
1739209601.6361449;-45.120503652039325
1739209601.6361456;-38.13080360867914
1739209601.6361463;-45.120503652039325
1739209601.636147;-38.13080360867914
1739209601.6361475;-45.120503652039325
1739209601.6361482;-45.120503652039325
1739209601.636149;-45.120503652039325
1739209601.6361494;-35.57807855764607
1739209601.6361501;-27.267205301931607
1739209601.6361508;-45.120503652039325
1739209601.6361516;-38.13080360867914
1739209601.636152;-45.120503652039325
1739209601.6361527;-45.120503652039325
1739209601.6361535;-45.120503652039325
1739209601.6361542;-38.13080360867914
1739209601.6361547;-45.120503652039325
1739209601.6361554;-38.13080360867914
1739209601.636156;-33.981070128970906
1739209601.6361566;-45.120503652039325
1739209601.6361573;-38.13080360867914
1739209601.636158;-35.57807855764607
