CAN Message; 0x150:06005448513d6c54
1739209831.2862132;-38.13080360867914
1739209831.2862155;-38.13080360867914
1739209831.286218;-38.13080360867914
1739209831.2862203;-28.992665084841942
1739209831.2862227;-31.141103565318915
1739209831.286225;-38.13080360867914
1739209831.2862275;-45.120503652039325
1739209831.2862298;-38.13080360867914
1739209831.2862322;-38.13080360867914
1739209831.2862349;-38.13080360867914
1739209831.2862372;-38.13080360867914
1739209831.2862396;-33.981070128970906
1739209831.286242;-38.13080360867914
1739209831.2862444;-35.57807855764607
1739209831.2862468;-45.120503652039325
1739209831.2862492;-38.13080360867914
1739209831.2862515;-35.57807855764607
1739209831.2862542;-38.13080360867914
1739209831.2862566;-38.13080360867914
1739209831.286259;-33.981070128970906
1739209831.2862613;-38.13080360867914
1739209831.2862637;-45.120503652039325
1739209831.286266;-35.57807855764607
1739209831.2862685;-45.120503652039325
1739209831.2862709;-45.120503652039325
1739209831.2862735;-45.120503652039325
1739209831.2862759;-45.120503652039325
1739209831.2862782;-38.13080360867914
1739209831.2862806;-35.57807855764607
1739209831.286283;-33.981070128970906
1739209831.2862854;-45.120503652039325
1739209831.2862878;-38.13080360867914
1739209831.2862902;-38.13080360867914
1739209831.2862928;-45.120503652039325
1739209831.2862952;-38.13080360867914
1739209831.2862976;-38.13080360867914
1739209831.2863;-38.13080360867914
1739209831.2863023;-35.57807855764607
1739209831.2863047;-38.13080360867914
1739209831.286307;-38.13080360867914
1739209831.2863095;-45.120503652039325
1739209831.286312;-38.13080360867914
1739209831.2863145;-45.120503652039325
1739209831.2863169;-33.981070128970906
1739209831.2863193;-32.816014438256545
1739209831.2863216;-38.13080360867914
1739209831.286324;-32.816014438256545
1739209831.2863264;-35.57807855764607
1739209831.2863288;-45.120503652039325
1739209831.2863314;-45.120503652039325
1739209831.2863338;-33.981070128970906
1739209831.2863362;-45.120503652039325
1739209831.2863386;-38.13080360867914
1739209831.286341;-32.816014438256545
1739209831.2863433;-38.13080360867914
1739209831.2863457;-45.120503652039325
1739209831.286348;-31.141103565318893
1739209831.2863507;-32.816014438256545
1739209831.286353;-35.57807855764607
1739209831.2863555;-38.13080360867914
1739209831.2863579;-35.57807855764607
1739209831.2863603;-38.13080360867914
1739209831.2863626;-45.120503652039325
1739209831.286365;-38.13080360867914
1739209831.2863674;-45.120503652039325
1739209831.28637;-38.13080360867914
1739209831.2863724;-35.57807855764607
1739209831.2863748;-38.13080360867914
1739209831.2863772;-45.120503652039325
1739209831.2863796;-38.13080360867914
1739209831.286382;-45.120503652039325
1739209831.2863843;-38.13080360867914
1739209831.2863867;-30.49652367304973
1739209831.2863894;-38.13080360867914
1739209831.2863917;-45.120503652039325
1739209831.2863941;-45.120503652039325
1739209831.2863965;-31.141103565318893
1739209831.286399;-32.816014438256545
1739209831.2864013;-45.120503652039325
1739209831.2864037;-45.120503652039325
1739209831.286406;-35.57807855764607
1739209831.2864087;-38.13080360867914
1739209831.286411;-45.120503652039325
1739209831.2864134;-33.981070128970906
1739209831.2864158;-45.120503652039325
1739209831.2864182;-45.120503652039325
1739209831.2864206;-45.120503652039325
1739209831.286423;-38.13080360867914
1739209831.2864254;-38.13080360867914
1739209831.286428;-45.120503652039325
1739209831.2864304;-45.120503652039325
1739209831.2864327;-38.13080360867914
1739209831.2864351;-32.816014438256545
1739209831.2864375;-33.981070128970906
1739209831.28644;-45.120503652039325
1739209831.2864423;-38.13080360867914
1739209831.2864447;-32.816014438256545
1739209831.2864473;-38.13080360867914
1739209831.2864497;-45.120503652039325
1739209831.286452;-38.13080360867914
1739209831.2864544;-38.13080360867914
1739209831.2864568;-45.120503652039325
1739209831.2864592;-45.120503652039325
1739209831.2864616;-33.981070128970906
1739209831.286464;-45.120503652039325
1739209831.2864666;-38.13080360867914
1739209831.286469;-38.13080360867914
1739209831.2864714;-35.57807855764607
1739209831.2864738;-45.120503652039325
1739209831.2864761;-45.120503652039325
1739209831.2864785;-38.13080360867914
1739209831.286481;-45.120503652039325
1739209831.2864833;-45.120503652039325
1739209831.286486;-38.13080360867914
1739209831.2864883;-35.57807855764607
1739209831.2864907;-45.120503652039325
1739209831.286493;-30.49652367304973
1739209831.2864954;-28.992665084841942
1739209831.2864978;-45.120503652039325
1739209831.2865002;-45.120503652039325
1739209831.2865026;-33.981070128970906
1739209831.2865052;-38.13080360867914
1739209831.2865076;-45.120503652039325
1739209831.28651;-32.816014438256545
1739209831.2865124;-35.57807855764607
1739209831.2865148;-45.120503652039325
1739209831.2865171;-35.57807855764607
1739209831.2865195;-38.13080360867914
1739209831.286522;-38.13080360867914
1739209831.2865245;-45.120503652039325
1739209831.286527;-38.13080360867914
1739209831.2865293;-38.13080360867914
1739209831.2865317;-38.13080360867914
1739209831.286534;-38.13080360867914
1739209831.286538;-33.981070128970906
1739209831.286542;-38.13080360867914
1739209831.2865458;-38.13080360867914
1739209831.2865498;-38.13080360867914
1739209831.2865536;-45.120503652039325
1739209831.2865577;-38.13080360867914
1739209831.2865615;-38.13080360867914
1739209831.2865655;-38.13080360867914
1739209831.2865694;-45.120503652039325
1739209831.2865734;-38.13080360867914
1739209831.2865772;-35.57807855764607
1739209831.2865813;-33.981070128970906
1739209831.286585;-45.120503652039325
1739209831.2865891;-38.13080360867914
1739209831.286593;-45.120503652039325
1739209831.286597;-35.57807855764607
1739209831.2866008;-45.120503652039325
1739209831.286605;-38.13080360867914
1739209831.2866087;-38.13080360867914
1739209831.2866127;-45.120503652039325
1739209831.2866166;-45.120503652039325
1739209831.2866206;-45.120503652039325
1739209831.2866244;-32.816014438256545
1739209831.2866285;-25.826314394896357
1739209831.2866323;-38.13080360867914
1739209831.2866364;-38.13080360867914
1739209831.2866402;-38.13080360867914
1739209831.2866442;-31.141103565318915
1739209831.286648;-33.981070128970906
1739209831.286652;-45.120503652039325
1739209831.286656;-45.120503652039325
1739209831.28666;-45.120503652039325
1739209831.2866638;-45.120503652039325
1739209831.2866678;-38.13080360867914
1739209831.2866716;-32.816014438256545
1739209831.2866757;-33.981070128970906
1739209831.2866795;-45.120503652039325
1739209831.2866836;-45.120503652039325
1739209831.2866874;-45.120503652039325
1739209831.2866914;-38.13080360867914
1739209831.2866952;-45.120503652039325
1739209831.2866993;-45.120503652039325
1739209831.286703;-38.13080360867914
1739209831.2867072;-45.120503652039325
1739209831.286711;-38.13080360867914
1739209831.286715;-38.13080360867914
1739209831.2867188;-45.120503652039325
1739209831.286723;-33.981070128970906
1739209831.2867267;-45.120503652039325
1739209831.2867308;-45.120503652039325
1739209831.2867346;-45.120503652039325
1739209831.2867386;-33.981070128970906
1739209831.2867424;-32.816014438256545
1739209831.2867465;-38.13080360867914
1739209831.2867503;-45.120503652039325
1739209831.2867544;-33.981070128970906
1739209831.2867582;-32.816014438256545
1739209831.2867622;-45.120503652039325
1739209831.286766;-45.120503652039325
1739209831.28677;-38.13080360867914
1739209831.286774;-35.57807855764607
1739209831.286778;-38.13080360867914
1739209831.2867818;-45.120503652039325
1739209831.2867858;-45.120503652039325
1739209831.2867897;-45.120503652039325
1739209831.2867937;-45.120503652039325
1739209831.2867975;-45.120503652039325
1739209831.2868016;-38.13080360867914
1739209831.2868054;-45.120503652039325
1739209831.2868094;-38.13080360867914
1739209831.2868133;-45.120503652039325
1739209831.2868173;-38.13080360867914
1739209831.2868211;-33.981070128970906
1739209831.2868252;-31.141103565318915
1739209831.286829;-38.13080360867914
1739209831.286833;-45.120503652039325
1739209831.2868369;-45.120503652039325
1739209831.286841;-38.13080360867914
1739209831.2868447;-45.120503652039325
1739209831.2868488;-45.120503652039325
1739209831.2868526;-38.13080360867914
1739209831.2868567;-38.13080360867914
1739209831.2868605;-45.120503652039325
1739209831.2868645;-38.13080360867914
1739209831.2868683;-45.120503652039325
1739209831.2868724;-33.981070128970906
1739209831.2868762;-35.57807855764607
1739209831.2868803;-38.13080360867914
1739209831.286884;-38.13080360867914
1739209831.2868881;-38.13080360867914
1739209831.286892;-38.13080360867914
1739209831.286896;-35.57807855764607
1739209831.2868998;-38.13080360867914
1739209831.2869039;-45.120503652039325
1739209831.2869077;-45.120503652039325
1739209831.2869117;-35.57807855764607
1739209831.2869155;-32.816014438256545
1739209831.2869196;-45.120503652039325
1739209831.2869234;-38.13080360867914
1739209831.2869275;-45.120503652039325
1739209831.2869313;-45.120503652039325
1739209831.2869353;-38.13080360867914
1739209831.2869391;-32.816014438256545
1739209831.2869432;-38.13080360867914
1739209831.286947;-38.13080360867914
1739209831.286951;-45.120503652039325
1739209831.2869549;-35.57807855764607
1739209831.286959;-33.981070128970906
1739209831.2869627;-45.120503652039325
1739209831.2869668;-45.120503652039325
1739209831.2869706;-32.816014438256545
1739209831.2869747;-38.13080360867914
1739209831.2869785;-29.438486411369333
1739209831.2869825;-38.13080360867914
1739209831.2869864;-38.13080360867914
1739209831.2869904;-33.981070128970906
1739209831.2869942;-45.120503652039325
1739209831.2869983;-38.13080360867914
1739209831.287002;-35.57807855764607
1739209831.2870061;-38.13080360867914
1739209831.28701;-32.81601443825658
1739209831.287014;-45.120503652039325
1739209831.2870178;-45.120503652039325
1739209831.2870219;-45.120503652039325
1739209831.2870257;-45.120503652039325
1739209831.2870297;-45.120503652039325
1739209831.2870336;-38.13080360867914
1739209831.2870376;-38.13080360867914
1739209831.2870414;-32.816014438256545
1739209831.2870455;-38.13080360867914
1739209831.2870493;-35.57807855764607
1739209831.2870533;-38.13080360867914
1739209831.2870572;-45.120503652039325
1739209831.2870612;-38.13080360867914
1739209831.287065;-45.120503652039325
1739209831.287069;-45.120503652039325
1739209831.287073;-31.141103565318893
1739209831.287077;-38.13080360867914
1739209831.2870808;-45.120503652039325
1739209831.2870848;-38.13080360867914
1739209831.2870886;-45.120503652039325
1739209831.2870927;-38.13080360867914
1739209831.2870965;-35.57807855764607
1739209831.2871006;-38.13080360867914
1739209831.2871044;-38.13080360867914
1739209831.2871084;-45.120503652039325
1739209831.2871122;-45.120503652039325
1739209831.2871163;-45.120503652039325
1739209831.28712;-45.120503652039325
1739209831.2871242;-45.120503652039325
1739209831.287128;-45.120503652039325
1739209831.287132;-45.120503652039325
1739209831.2871358;-33.981070128970906
1739209831.28714;-33.981070128970906
1739209831.2871437;-45.120503652039325
1739209831.2871478;-33.981070128970906
1739209831.2871516;-38.13080360867914
1739209831.2871556;-45.120503652039325
1739209831.2871594;-45.120503652039325
1739209831.2871635;-45.120503652039325
1739209831.2871673;-45.120503652039325
1739209831.2871714;-38.13080360867914
1739209831.2871752;-38.13080360867914
1739209831.2871792;-38.13080360867914
1739209831.287183;-31.141103565318893
1739209831.287187;-38.13080360867914
1739209831.287191;-45.120503652039325
1739209831.287195;-45.120503652039325
1739209831.2871988;-45.120503652039325
1739209831.2872028;-45.120503652039325
1739209831.2872066;-38.13080360867914
1739209831.2872105;-38.13080360867914
1739209831.2872145;-45.120503652039325
1739209831.2872183;-38.13080360867914
1739209831.2872224;-38.13080360867914
1739209831.2872262;-38.13080360867914
1739209831.2872303;-45.120503652039325
1739209831.287234;-38.13080360867914
1739209831.2872381;-38.13080360867914
1739209831.287242;-33.981070128970906
1739209831.287246;-38.13080360867914
1739209831.2872498;-38.13080360867914
1739209831.2872539;-32.816014438256545
1739209831.2872577;-38.13080360867914
1739209831.2872617;-45.120503652039325
1739209831.2872655;-38.13080360867914
1739209831.2872696;-32.816014438256545
1739209831.2872734;-38.13080360867914
1739209831.2872775;-38.13080360867914
1739209831.2872813;-33.981070128970906
1739209831.2872853;-33.981070128970906
1739209831.2872891;-38.13080360867914
1739209831.2872932;-45.120503652039325
1739209831.287297;-38.13080360867914
1739209831.287301;-32.816014438256545
1739209831.2873049;-33.981070128970906
1739209831.287309;-45.120503652039325
1739209831.2873127;-38.13080360867914
1739209831.2873168;-35.57807855764607
1739209831.2873206;-38.13080360867914
1739209831.2873247;-45.120503652039325
1739209831.2873285;-33.981070128970906
1739209831.2873325;-32.816014438256545
1739209831.2873363;-38.13080360867914
1739209831.2873404;-38.13080360867914
1739209831.2873442;-33.981070128970906
1739209831.2873483;-45.120503652039325
1739209831.287352;-33.981070128970906
1739209831.2873561;-45.120503652039325
1739209831.28736;-38.13080360867914
1739209831.287364;-45.120503652039325
1739209831.2873678;-45.120503652039325
1739209831.2873719;-45.120503652039325
1739209831.2873757;-45.120503652039325
1739209831.2873797;-38.13080360867914
1739209831.2873836;-35.57807855764607
1739209831.2873876;-38.13080360867914
1739209831.2873914;-33.981070128970906
1739209831.2873955;-38.13080360867914
1739209831.2873993;-38.13080360867914
1739209831.2874033;-38.13080360867914
1739209831.2874072;-45.120503652039325
1739209831.2874112;-45.120503652039325
1739209831.287415;-38.13080360867914
1739209831.287419;-45.120503652039325
1739209831.287423;-33.981070128970906
1739209831.287427;-38.13080360867914
1739209831.2874308;-38.13080360867914
1739209831.2874348;-45.120503652039325
1739209831.2874386;-38.13080360867914
1739209831.2874427;-45.120503652039325
1739209831.2874465;-45.120503652039325
1739209831.2874506;-33.981070128970906
1739209831.2874544;-30.49652367304973
1739209831.2874584;-38.13080360867914
1739209831.2874622;-38.13080360867914
1739209831.2874663;-35.57807855764607
1739209831.28747;-33.981070128970906
1739209831.2874742;-45.120503652039325
1739209831.287478;-38.13080360867914
1739209831.287482;-38.13080360867914
1739209831.2874858;-38.13080360867914
1739209831.28749;-45.120503652039325
1739209831.2874937;-45.120503652039325
1739209831.2874978;-35.57807855764607
1739209831.2875016;-45.120503652039325
1739209831.2875056;-45.120503652039325
1739209831.2875094;-38.13080360867914
1739209831.2875135;-45.120503652039325
1739209831.2875173;-31.141103565318915
1739209831.2875214;-33.981070128970906
1739209831.2875252;-45.120503652039325
1739209831.2875292;-45.120503652039325
1739209831.287533;-45.120503652039325
1739209831.287537;-38.13080360867914
1739209831.287541;-45.120503652039325
1739209831.287545;-38.13080360867914
1739209831.2875488;-45.120503652039325
1739209831.2875528;-38.13080360867914
1739209831.2875566;-38.13080360867914
1739209831.2875607;-38.13080360867914
1739209831.2875645;-45.120503652039325
1739209831.2875686;-35.57807855764607
1739209831.2875724;-38.13080360867914
1739209831.2875764;-45.120503652039325
1739209831.2875803;-31.141103565318915
1739209831.2875843;-33.981070128970906
1739209831.2875881;-45.120503652039325
1739209831.2875922;-45.120503652039325
1739209831.287596;-45.120503652039325
1739209831.2876;-38.13080360867914
1739209831.2876039;-45.120503652039325
1739209831.287608;-45.120503652039325
1739209831.2876117;-45.120503652039325
1739209831.2876158;-45.120503652039325
1739209831.2876196;-45.120503652039325
1739209831.2876236;-45.120503652039325
1739209831.2876275;-45.120503652039325
1739209831.2876315;-38.13080360867914
1739209831.2876353;-45.120503652039325
1739209831.2876394;-45.120503652039325
1739209831.2876432;-45.120503652039325
1739209831.2876472;-45.120503652039325
1739209831.287651;-38.13080360867914
1739209831.287655;-45.120503652039325
1739209831.287659;-45.120503652039325
1739209831.287663;-33.981070128970906
1739209831.2876668;-35.57807855764607
1739209831.2876709;-45.120503652039325
1739209831.2876747;-38.13080360867914
1739209831.2876787;-33.981070128970906
1739209831.2876825;-45.120503652039325
1739209831.2876866;-38.13080360867914
1739209831.2876904;-38.13080360867914
1739209831.2876945;-38.13080360867914
1739209831.2876983;-45.120503652039325
1739209831.2877023;-45.120503652039325
1739209831.2877061;-45.120503652039325
1739209831.2877102;-38.13080360867914
1739209831.287714;-38.13080360867914
1739209831.287718;-35.57807855764607
1739209831.2877219;-38.13080360867914
1739209831.287726;-38.13080360867914
1739209831.2877297;-35.57807855764607
1739209831.2877338;-38.13080360867914
1739209831.2877376;-38.13080360867914
1739209831.2877417;-45.120503652039325
1739209831.2877455;-45.120503652039325
1739209831.2877495;-38.13080360867914
1739209831.2877533;-38.13080360867914
1739209831.2877574;-45.120503652039325
1739209831.2877612;-38.13080360867914
1739209831.2877653;-35.57807855764607
1739209831.287769;-45.120503652039325
1739209831.2877731;-45.120503652039325
1739209831.287777;-38.13080360867914
1739209831.287781;-35.57807855764607
1739209831.2877848;-35.57807855764607
1739209831.2877889;-38.13080360867914
1739209831.2877927;-45.120503652039325
1739209831.2877967;-45.120503652039325
1739209831.2878006;-45.120503652039325
1739209831.2878046;-33.981070128970906
1739209831.2878084;-35.57807855764607
1739209831.2878125;-45.120503652039325
1739209831.2878163;-45.120503652039325
1739209831.2878203;-38.13080360867914
1739209831.2878242;-38.13080360867914
1739209831.2878282;-38.13080360867914
1739209831.287832;-38.13080360867914
1739209831.287836;-45.120503652039325
1739209831.28784;-45.120503652039325
1739209831.287844;-45.120503652039325
1739209831.2878478;-38.13080360867914
1739209831.2878518;-38.13080360867914
1739209831.2878556;-45.120503652039325
1739209831.2878597;-45.120503652039325
1739209831.2878635;-33.981070128970906
1739209831.2878675;-33.981070128970906
1739209831.2878714;-45.120503652039325
1739209831.2878754;-45.120503652039325
1739209831.2878792;-45.120503652039325
1739209831.287883;-35.57807855764607
1739209831.287887;-45.120503652039325
1739209831.287891;-45.120503652039325
1739209831.287895;-45.120503652039325
1739209831.2878988;-30.49652367304973
1739209831.2879028;-27.267205301931607
1739209831.2879066;-45.120503652039325
1739209831.2879107;-45.120503652039325
1739209831.2879145;-38.13080360867914
1739209831.2879186;-35.57807855764607
1739209831.2879224;-38.13080360867914
1739209831.2879264;-45.120503652039325
1739209831.2879303;-45.120503652039325
1739209831.2879343;-45.120503652039325
1739209831.287938;-38.13080360867914
1739209831.2879422;-38.13080360867914
1739209831.287946;-38.13080360867914
1739209831.28795;-45.120503652039325
1739209831.2879539;-45.120503652039325
1739209831.287958;-45.120503652039325
1739209831.2879617;-45.120503652039325
1739209831.2879658;-38.13080360867914
1739209831.2879696;-45.120503652039325
1739209831.2879736;-45.120503652039325
1739209831.2879775;-45.120503652039325
1739209831.2879815;-45.120503652039325
1739209831.2879853;-45.120503652039325
1739209831.2879894;-45.120503652039325
1739209831.2879932;-38.13080360867914
1739209831.2879972;-30.49652367304973
1739209831.288001;-35.57807855764607
1739209831.288005;-38.13080360867914
1739209831.288009;-38.13080360867914
1739209831.288013;-32.816014438256545
1739209831.2880168;-35.57807855764607
1739209831.2880208;-31.141103565318915
1739209831.2880247;-45.120503652039325
1739209831.2880287;-32.81601443825658
1739209831.2880325;-45.120503652039325
1739209831.2880366;-45.120503652039325
1739209831.2880404;-45.120503652039325
1739209831.2880445;-38.13080360867914
1739209831.2880483;-32.816014438256545
1739209831.2880523;-38.13080360867914
1739209831.2880561;-45.120503652039325
1739209831.2880602;-38.13080360867914
1739209831.288064;-38.13080360867914
1739209831.288068;-38.13080360867914
1739209831.2880719;-45.120503652039325
1739209831.288076;-45.120503652039325
1739209831.2880797;-45.120503652039325
1739209831.2880838;-38.13080360867914
1739209831.2880876;-35.57807855764607
1739209831.2880917;-31.141103565318915
1739209831.2880955;-45.120503652039325
1739209831.2880995;-38.13080360867914
1739209831.2881033;-35.57807855764607
1739209831.2881074;-35.57807855764607
1739209831.2881112;-33.981070128970906
1739209831.2881153;-45.120503652039325
1739209831.288119;-35.57807855764607
1739209831.2881231;-38.13080360867914
1739209831.288127;-38.13080360867914
1739209831.288131;-38.13080360867914
1739209831.2881348;-38.13080360867914
1739209831.2881389;-35.57807855764607
1739209831.2881427;-38.13080360867914
1739209831.2881467;-38.13080360867914
1739209831.2881505;-45.120503652039325
1739209831.2881546;-38.13080360867914
1739209831.2881584;-45.120503652039325
1739209831.2881625;-38.13080360867914
1739209831.2881663;-32.816014438256545
1739209831.2881703;-45.120503652039325
1739209831.2881742;-38.13080360867914
1739209831.2881782;-38.13080360867914
1739209831.288182;-38.13080360867914
1739209831.288186;-35.57807855764607
1739209831.28819;-38.13080360867914
1739209831.288194;-38.13080360867914
1739209831.2881978;-38.13080360867914
1739209831.2882018;-45.120503652039325
1739209831.2882056;-45.120503652039325
1739209831.2882097;-45.120503652039325
1739209831.2882135;-45.120503652039325
1739209831.2882175;-45.120503652039325
1739209831.2882214;-33.981070128970906
1739209831.2882254;-35.57807855764607
1739209831.2882292;-45.120503652039325
1739209831.2882333;-33.981070128970906
1739209831.288237;-45.120503652039325
1739209831.2882411;-45.120503652039325
1739209831.288245;-35.57807855764607
1739209831.288249;-33.981070128970906
1739209831.2882528;-45.120503652039325
1739209831.288257;-45.120503652039325
1739209831.2882607;-35.57807855764607
1739209831.2882648;-38.13080360867914
1739209831.2882686;-38.13080360867914
1739209831.2882726;-38.13080360867914
1739209831.2882764;-38.13080360867914
1739209831.2882805;-35.57807855764607
1739209831.2882843;-31.141103565318915
1739209831.2882884;-45.120503652039325
1739209831.2882922;-38.13080360867914
1739209831.2882962;-38.13080360867914
1739209831.2883;-38.13080360867914
1739209831.288304;-45.120503652039325
1739209831.288308;-45.120503652039325
1739209831.288312;-45.120503652039325
1739209831.2883158;-38.13080360867914
1739209831.2883198;-38.13080360867914
1739209831.2883236;-35.57807855764607
1739209831.2883277;-45.120503652039325
1739209831.2883315;-33.981070128970906
1739209831.2883356;-33.981070128970906
1739209831.2883394;-45.120503652039325
1739209831.2883434;-35.57807855764607
1739209831.2883472;-32.816014438256545
1739209831.2883513;-38.13080360867914
1739209831.288355;-45.120503652039325
1739209831.2883592;-45.120503652039325
1739209831.288363;-45.120503652039325
1739209831.288367;-38.13080360867914
1739209831.2883708;-45.120503652039325
1739209831.288375;-38.13080360867914
1739209831.2883787;-31.141103565318915
1739209831.2883828;-38.13080360867914
1739209831.2883866;-38.13080360867914
1739209831.2883906;-38.13080360867914
1739209831.2883945;-32.816014438256545
1739209831.2883985;-45.120503652039325
1739209831.2884023;-38.13080360867914
1739209831.2884064;-38.13080360867914
1739209831.2884102;-31.141103565318943
1739209831.2884142;-38.13080360867914
1739209831.288418;-35.57807855764607
1739209831.288422;-45.120503652039325
1739209831.288426;-45.120503652039325
1739209831.28843;-33.981070128970906
1739209831.2884338;-45.120503652039325
1739209831.2884378;-35.57807855764607
1739209831.2884417;-25.826314394896354
1739209831.2884457;-38.13080360867914
1739209831.2884495;-38.13080360867914
1739209831.2884536;-28.992665084841942
1739209831.2884574;-45.120503652039325
1739209831.2884614;-38.13080360867914
1739209831.2884653;-35.57807855764607
1739209831.2884693;-45.120503652039325
1739209831.2884731;-38.13080360867914
1739209831.2884772;-38.13080360867914
1739209831.288481;-35.57807855764607
1739209831.288485;-45.120503652039325
1739209831.2884889;-45.120503652039325
1739209831.288493;-38.13080360867914
1739209831.2884967;-35.57807855764607
1739209831.2885008;-38.13080360867914
1739209831.2885046;-45.120503652039325
1739209831.2885087;-35.57807855764607
1739209831.2885125;-35.57807855764607
1739209831.2885165;-38.13080360867914
1739209831.2885203;-45.120503652039325
1739209831.2885244;-38.13080360867914
1739209831.2885282;-38.13080360867914
1739209831.2885323;-38.13080360867914
1739209831.288536;-38.13080360867914
1739209831.2885401;-35.57807855764607
1739209831.288544;-38.13080360867914
1739209831.288548;-38.13080360867914
1739209831.2885518;-45.120503652039325
1739209831.2885556;-35.57807855764607
1739209831.2885597;-38.13080360867914
1739209831.2885635;-38.13080360867914
1739209831.2885675;-45.120503652039325
1739209831.2885714;-45.120503652039325
1739209831.2885754;-38.13080360867914
1739209831.2885792;-45.120503652039325
1739209831.2885833;-45.120503652039325
1739209831.288587;-45.120503652039325
1739209831.2885911;-45.120503652039325
1739209831.288595;-45.120503652039325
1739209831.288599;-45.120503652039325
1739209831.2886028;-45.120503652039325
1739209831.288607;-45.120503652039325
1739209831.2886107;-45.120503652039325
1739209831.2886147;-45.120503652039325
1739209831.2886186;-38.13080360867914
1739209831.2886226;-38.13080360867914
1739209831.2886264;-38.13080360867914
1739209831.2886305;-45.120503652039325
1739209831.2886343;-45.120503652039325
1739209831.2886384;-45.120503652039325
1739209831.2886422;-45.120503652039325
1739209831.2886462;-31.141103565318893
1739209831.28865;-38.13080360867914
1739209831.288654;-38.13080360867914
1739209831.288658;-38.13080360867914
1739209831.288662;-35.57807855764607
1739209831.2886658;-31.141103565318915
1739209831.2886698;-45.120503652039325
1739209831.2886736;-45.120503652039325
1739209831.2886777;-45.120503652039325
1739209831.2886815;-38.13080360867914
1739209831.2886856;-45.120503652039325
1739209831.2886894;-38.13080360867914
1739209831.2886934;-35.57807855764607
1739209831.2886972;-38.13080360867914
1739209831.2887013;-35.57807855764607
1739209831.288705;-38.13080360867914
1739209831.2887092;-45.120503652039325
1739209831.288713;-45.120503652039325
1739209831.288717;-45.120503652039325
1739209831.2887208;-38.13080360867914
1739209831.288725;-45.120503652039325
1739209831.2887287;-45.120503652039325
1739209831.2887328;-38.13080360867914
1739209831.2887366;-38.13080360867914
1739209831.2887406;-38.13080360867914
1739209831.2887444;-35.57807855764607
1739209831.2887485;-38.13080360867914
1739209831.2887523;-45.120503652039325
1739209831.2887564;-38.13080360867914
1739209831.2887602;-28.992665084841942
1739209831.2887642;-38.13080360867914
1739209831.288768;-35.57807855764607
1739209831.288772;-38.13080360867914
1739209831.288776;-33.981070128970906
1739209831.28878;-38.13080360867914
1739209831.2887838;-38.13080360867914
1739209831.2887878;-35.57807855764607
1739209831.2887917;-28.218542851754165
1739209831.2887957;-45.120503652039325
1739209831.2887995;-45.120503652039325
1739209831.2888036;-45.120503652039325
1739209831.2888074;-38.13080360867914
1739209831.2888114;-38.13080360867914
1739209831.2888153;-45.120503652039325
1739209831.2888193;-38.13080360867914
1739209831.2888231;-38.13080360867914
1739209831.2888272;-38.13080360867914
1739209831.288831;-38.13080360867914
1739209831.288835;-45.120503652039325
1739209831.2888389;-45.120503652039325
1739209831.288843;-45.120503652039325
1739209831.2888467;-45.120503652039325
1739209831.2888508;-45.120503652039325
1739209831.2888546;-30.49652367304973
1739209831.2888587;-38.13080360867914
1739209831.2888625;-38.13080360867914
1739209831.2888665;-45.120503652039325
1739209831.2888703;-38.13080360867914
1739209831.2888744;-32.816014438256545
1739209831.2888782;-38.13080360867914
1739209831.2888823;-45.120503652039325
1739209831.288886;-38.13080360867914
1739209831.2888901;-38.13080360867914
1739209831.288894;-38.13080360867914
1739209831.288898;-45.120503652039325
1739209831.2889018;-45.120503652039325
1739209831.2889059;-32.816014438256545
1739209831.2889097;-35.57807855764607
1739209831.2889137;-45.120503652039325
1739209831.2889175;-31.141103565318915
1739209831.2889216;-38.13080360867914
1739209831.2889254;-35.57807855764607
1739209831.2889295;-45.120503652039325
1739209831.2889333;-45.120503652039325
1739209831.2889373;-38.13080360867914
1739209831.2889411;-33.981070128970906
1739209831.2889452;-45.120503652039325
1739209831.288949;-38.13080360867914
1739209831.288953;-35.57807855764607
1739209831.2889569;-45.120503652039325
1739209831.288961;-38.13080360867914
1739209831.2889647;-35.57807855764607
1739209831.2889688;-38.13080360867914
1739209831.2889726;-45.120503652039325
1739209831.2889767;-45.120503652039325
1739209831.2889805;-38.13080360867914
1739209831.2889845;-38.13080360867914
1739209831.2889884;-45.120503652039325
1739209831.2889924;-38.13080360867914
1739209831.2889962;-38.13080360867914
1739209831.2890003;-38.13080360867914
1739209831.289004;-45.120503652039325
1739209831.2890081;-38.13080360867914
1739209831.289012;-38.13080360867914
1739209831.289016;-45.120503652039325
1739209831.2890198;-45.120503652039325
1739209831.2890239;-45.120503652039325
1739209831.2890277;-38.13080360867914
1739209831.2890317;-45.120503652039325
1739209831.2890356;-38.13080360867914
1739209831.2890396;-35.57807855764607
1739209831.2890434;-35.57807855764607
1739209831.2890475;-33.981070128970906
1739209831.2890513;-45.120503652039325
1739209831.2890553;-45.120503652039325
1739209831.2890592;-38.13080360867914
1739209831.2890632;-35.57807855764607
1739209831.289067;-38.13080360867914
1739209831.289071;-38.13080360867914
1739209831.289075;-45.120503652039325
1739209831.289079;-45.120503652039325
1739209831.2890828;-38.13080360867914
1739209831.2890868;-38.13080360867914
1739209831.2890906;-38.13080360867914
1739209831.2890947;-45.120503652039325
1739209831.2890985;-45.120503652039325
1739209831.2891026;-45.120503652039325
