CAN Message; 0x62:0c51a12dc8ceacbe
1739209634.3566108;-38.13080360867914
1739209634.3566172;-38.13080360867914
1739209634.356624;-45.120503652039325
1739209634.3566306;-38.13080360867914
1739209634.356637;-38.13080360867914
1739209634.3566437;-45.120503652039325
1739209634.35665;-45.120503652039325
1739209634.3566568;-38.13080360867914
1739209634.3566632;-38.13080360867914
1739209634.35667;-45.120503652039325
1739209634.3566763;-32.816014438256545
1739209634.356683;-38.13080360867914
1739209634.3566895;-45.120503652039325
1739209634.3566961;-32.816014438256545
1739209634.3567026;-38.13080360867914
1739209634.3567092;-38.13080360867914
1739209634.356716;-38.13080360867914
1739209634.3567224;-45.120503652039325
1739209634.356729;-45.120503652039325
1739209634.3567355;-45.120503652039325
1739209634.3567421;-45.120503652039325
1739209634.3567486;-45.120503652039325
1739209634.3567553;-45.120503652039325
1739209634.3567617;-38.13080360867914
1739209634.3567684;-38.13080360867914
1739209634.3567748;-45.120503652039325
1739209634.3567815;-45.120503652039325
1739209634.356788;-45.120503652039325
1739209634.3567946;-45.120503652039325
1739209634.3568013;-45.120503652039325
1739209634.3568077;-33.981070128970906
1739209634.3568144;-38.13080360867914
1739209634.3568208;-38.13080360867914
1739209634.3568275;-45.120503652039325
1739209634.356834;-32.816014438256545
1739209634.3568406;-30.49652367304973
1739209634.356847;-45.120503652039325
1739209634.3568537;-38.13080360867914
1739209634.3568602;-38.13080360867914
1739209634.3568668;-38.13080360867914
1739209634.3568735;-45.120503652039325
1739209634.35688;-38.13080360867914
1739209634.3568866;-45.120503652039325
1739209634.356893;-38.13080360867914
1739209634.3568997;-45.120503652039325
1739209634.3569062;-45.120503652039325
1739209634.3569129;-38.13080360867914
1739209634.3569193;-35.57807855764607
1739209634.356926;-38.13080360867914
1739209634.3569324;-45.120503652039325
1739209634.356939;-32.816014438256545
1739209634.3569455;-25.826314394896354
1739209634.3569522;-45.120503652039325
1739209634.3569589;-45.120503652039325
1739209634.3569653;-38.13080360867914
1739209634.356972;-32.816014438256545
1739209634.3569784;-45.120503652039325
1739209634.356985;-32.816014438256545
1739209634.3569915;-45.120503652039325
1739209634.3569982;-38.13080360867914
1739209634.3570046;-45.120503652039325
1739209634.3570113;-45.120503652039325
1739209634.3570178;-45.120503652039325
1739209634.3570244;-45.120503652039325
1739209634.357031;-38.13080360867914
1739209634.3570375;-45.120503652039325
1739209634.3570442;-38.13080360867914
1739209634.3570507;-26.991370085610736
1739209634.3570573;-38.13080360867914
1739209634.3570638;-45.120503652039325
1739209634.3570704;-33.981070128970906
1739209634.357077;-32.816014438256545
1739209634.3570836;-45.120503652039325
1739209634.35709;-35.57807855764607
1739209634.3570967;-38.13080360867914
1739209634.357103;-45.120503652039325
1739209634.3571098;-45.120503652039325
1739209634.3571165;-38.13080360867914
1739209634.357123;-38.13080360867914
1739209634.3571296;-45.120503652039325
1739209634.357136;-38.13080360867914
1739209634.3571427;-35.57807855764607
1739209634.3571491;-35.57807855764607
1739209634.3571558;-35.57807855764607
1739209634.3571622;-38.13080360867914
1739209634.357169;-35.57807855764607
1739209634.3571754;-38.13080360867914
1739209634.357182;-38.13080360867914
1739209634.3571887;-45.120503652039325
1739209634.3571951;-45.120503652039325
1739209634.3572018;-45.120503652039325
1739209634.3572083;-38.13080360867914
1739209634.357215;-38.13080360867914
1739209634.3572214;-35.57807855764607
1739209634.357228;-38.13080360867914
1739209634.3572345;-38.13080360867914
1739209634.3572412;-38.13080360867914
1739209634.3572476;-45.120503652039325
1739209634.3572543;-45.120503652039325
1739209634.3572607;-38.13080360867914
1739209634.3572674;-45.120503652039325
1739209634.357274;-35.57807855764607
1739209634.3572805;-38.13080360867914
1739209634.3572872;-45.120503652039325
1739209634.3572936;-38.13080360867914
1739209634.3573003;-35.57807855764607
1739209634.3573067;-45.120503652039325
1739209634.3573134;-28.58837851428586
1739209634.3573198;-33.981070128970906
1739209634.3573265;-38.13080360867914
1739209634.357333;-33.981070128970906
1739209634.3573396;-45.120503652039325
1739209634.357346;-38.13080360867914
1739209634.3573527;-45.120503652039325
1739209634.3573594;-38.13080360867914
1739209634.3573658;-38.13080360867914
1739209634.3573725;-38.13080360867914
1739209634.357379;-35.57807855764607
1739209634.3573856;-38.13080360867914
1739209634.357392;-38.13080360867914
1739209634.3573987;-38.13080360867914
1739209634.3574052;-38.13080360867914
1739209634.3574119;-45.120503652039325
1739209634.3574183;-31.141103565318915
1739209634.357425;-33.981070128970906
1739209634.3574317;-38.13080360867914
1739209634.357438;-45.120503652039325
1739209634.3574448;-38.13080360867914
1739209634.3574512;-45.120503652039325
1739209634.3574579;-45.120503652039325
1739209634.3574643;-45.120503652039325
1739209634.357471;-38.13080360867914
1739209634.3574774;-38.13080360867914
1739209634.357484;-45.120503652039325
1739209634.3574905;-45.120503652039325
1739209634.3574972;-38.13080360867914
1739209634.3575037;-38.13080360867914
1739209634.3575103;-45.120503652039325
1739209634.357517;-38.13080360867914
1739209634.3575234;-45.120503652039325
1739209634.35753;-38.13080360867914
1739209634.3575366;-45.120503652039325
1739209634.3575432;-38.13080360867914
1739209634.3575497;-38.13080360867914
1739209634.3575563;-45.120503652039325
1739209634.3575628;-45.120503652039325
1739209634.3575695;-38.13080360867914
1739209634.357576;-38.13080360867914
1739209634.3575826;-33.981070128970906
1739209634.3575892;-45.120503652039325
1739209634.3575957;-45.120503652039325
1739209634.3576024;-38.13080360867914
1739209634.3576088;-35.57807855764607
1739209634.3576155;-45.120503652039325
1739209634.357622;-45.120503652039325
1739209634.3576286;-38.13080360867914
1739209634.357635;-38.13080360867914
1739209634.3576417;-45.120503652039325
1739209634.3576481;-38.13080360867914
1739209634.3576548;-38.13080360867914
1739209634.3576612;-45.120503652039325
1739209634.357668;-45.120503652039325
1739209634.3576746;-33.981070128970906
1739209634.357681;-38.13080360867914
1739209634.3576877;-33.981070128970906
1739209634.3576941;-45.120503652039325
1739209634.3577008;-38.13080360867914
1739209634.3577073;-33.981070128970906
1739209634.357714;-35.57807855764607
1739209634.3577204;-45.120503652039325
1739209634.357727;-38.13080360867914
1739209634.3577335;-45.120503652039325
1739209634.3577402;-45.120503652039325
1739209634.3577466;-45.120503652039325
1739209634.3577533;-38.13080360867914
1739209634.35776;-45.120503652039325
1739209634.3577664;-38.13080360867914
1739209634.357773;-38.13080360867914
1739209634.3577795;-38.13080360867914
1739209634.3577862;-38.13080360867914
1739209634.3577926;-38.13080360867914
1739209634.3577993;-38.13080360867914
1739209634.3578057;-38.13080360867914
1739209634.3578124;-45.120503652039325
1739209634.3578188;-33.981070128970906
1739209634.3578255;-35.57807855764607
1739209634.3578322;-38.13080360867914
1739209634.3578386;-45.120503652039325
1739209634.3578453;-38.13080360867914
1739209634.3578517;-38.13080360867914
1739209634.3578584;-38.13080360867914
1739209634.3578649;-38.13080360867914
1739209634.3578715;-33.981070128970906
1739209634.357878;-38.13080360867914
1739209634.3578846;-45.120503652039325
1739209634.357891;-35.57807855764607
1739209634.3578978;-45.120503652039325
1739209634.3579042;-45.120503652039325
1739209634.3579109;-45.120503652039325
1739209634.3579175;-45.120503652039325
1739209634.357924;-38.13080360867914
1739209634.3579307;-45.120503652039325
1739209634.357937;-38.13080360867914
1739209634.3579438;-45.120503652039325
1739209634.3579502;-35.57807855764607
1739209634.357957;-32.816014438256545
1739209634.3579633;-38.13080360867914
1739209634.35797;-45.120503652039325
1739209634.3579764;-38.13080360867914
1739209634.357983;-32.816014438256545
1739209634.3579898;-38.13080360867914
1739209634.3579962;-45.120503652039325
1739209634.358003;-45.120503652039325
1739209634.3580093;-45.120503652039325
1739209634.358016;-45.120503652039325
1739209634.3580225;-45.120503652039325
1739209634.3580291;-38.13080360867914
1739209634.3580356;-45.120503652039325
1739209634.3580422;-38.13080360867914
1739209634.3580487;-45.120503652039325
1739209634.3580554;-38.13080360867914
1739209634.3580618;-29.438486411369333
1739209634.3580685;-45.120503652039325
1739209634.3580751;-45.120503652039325
1739209634.3580816;-38.13080360867914
1739209634.3580883;-32.816014438256545
1739209634.3580947;-38.13080360867914
1739209634.3581014;-45.120503652039325
1739209634.3581078;-45.120503652039325
1739209634.3581145;-45.120503652039325
1739209634.358121;-38.13080360867914
1739209634.3581276;-45.120503652039325
1739209634.358134;-38.13080360867914
1739209634.3581407;-38.13080360867914
1739209634.3581471;-45.120503652039325
1739209634.3581538;-45.120503652039325
1739209634.3581605;-35.57807855764607
1739209634.358167;-35.57807855764607
1739209634.3581736;-38.13080360867914
1739209634.35818;-45.120503652039325
1739209634.3581867;-38.13080360867914
1739209634.3581932;-35.57807855764607
1739209634.3581998;-38.13080360867914
1739209634.3582063;-45.120503652039325
1739209634.358213;-45.120503652039325
1739209634.3582194;-35.57807855764607
1739209634.358226;-38.13080360867914
1739209634.3582327;-45.120503652039325
1739209634.3582392;-38.13080360867914
1739209634.3582458;-38.13080360867914
1739209634.3582523;-38.13080360867914
1739209634.358259;-45.120503652039325
1739209634.3582654;-45.120503652039325
1739209634.358272;-45.120503652039325
1739209634.3582785;-45.120503652039325
1739209634.3582852;-45.120503652039325
1739209634.3582916;-33.981070128970906
1739209634.3582983;-30.49652367304973
1739209634.3583047;-33.981070128970906
1739209634.3583114;-45.120503652039325
1739209634.358318;-38.13080360867914
1739209634.3583245;-30.49652367304973
1739209634.3583312;-33.981070128970906
1739209634.3583376;-45.120503652039325
1739209634.3583443;-45.120503652039325
1739209634.3583508;-38.13080360867914
1739209634.3583574;-45.120503652039325
1739209634.3583639;-45.120503652039325
1739209634.3583705;-45.120503652039325
1739209634.358377;-38.13080360867914
1739209634.3583837;-45.120503652039325
1739209634.3583903;-45.120503652039325
1739209634.3583968;-45.120503652039325
1739209634.3584034;-45.120503652039325
1739209634.35841;-38.13080360867914
1739209634.3584166;-38.13080360867914
1739209634.358423;-38.13080360867914
1739209634.3584297;-25.826314394896354
1739209634.358436;-31.141103565318915
1739209634.3584428;-45.120503652039325
1739209634.3584492;-38.13080360867914
1739209634.358456;-32.816014438256545
1739209634.3584623;-33.981070128970906
1739209634.358469;-45.120503652039325
1739209634.3584757;-45.120503652039325
1739209634.3584821;-35.57807855764607
1739209634.3584888;-35.57807855764607
1739209634.3584952;-45.120503652039325
1739209634.358502;-45.120503652039325
1739209634.3585083;-38.13080360867914
1739209634.358515;-38.13080360867914
1739209634.3585215;-45.120503652039325
1739209634.3585281;-38.13080360867914
1739209634.3585346;-38.13080360867914
1739209634.3585413;-38.13080360867914
1739209634.3585477;-45.120503652039325
1739209634.3585544;-38.13080360867914
1739209634.358561;-38.13080360867914
1739209634.3585675;-45.120503652039325
1739209634.3585742;-45.120503652039325
1739209634.3585806;-38.13080360867914
1739209634.3585873;-26.991370085610722
1739209634.3585937;-31.141103565318915
1739209634.3586004;-45.120503652039325
1739209634.3586068;-38.13080360867914
1739209634.3586135;-29.438486411369333
1739209634.35862;-35.57807855764607
1739209634.3586266;-45.120503652039325
1739209634.3586333;-38.13080360867914
1739209634.3586397;-35.57807855764607
1739209634.3586464;-45.120503652039325
1739209634.3586528;-45.120503652039325
1739209634.3586595;-45.120503652039325
1739209634.358666;-45.120503652039325
1739209634.3586726;-38.13080360867914
1739209634.358679;-45.120503652039325
1739209634.3586857;-45.120503652039325
1739209634.3586922;-30.49652367304973
1739209634.3586988;-33.981070128970906
1739209634.3587053;-45.120503652039325
1739209634.358712;-38.13080360867914
1739209634.3587186;-38.13080360867914
1739209634.358725;-45.120503652039325
1739209634.3587317;-45.120503652039325
1739209634.3587382;-35.57807855764607
1739209634.3587449;-35.57807855764607
1739209634.3587513;-38.13080360867914
1739209634.358758;-45.120503652039325
1739209634.3587644;-45.120503652039325
1739209634.358771;-45.120503652039325
1739209634.3587775;-38.13080360867914
1739209634.3587842;-38.13080360867914
1739209634.3587909;-33.981070128970906
1739209634.3587973;-45.120503652039325
1739209634.358804;-45.120503652039325
1739209634.3588104;-33.981070128970906
1739209634.358817;-38.13080360867914
1739209634.3588235;-45.120503652039325
1739209634.3588302;-38.13080360867914
1739209634.3588367;-38.13080360867914
1739209634.3588433;-45.120503652039325
1739209634.3588498;-38.13080360867914
1739209634.3588564;-35.57807855764607
1739209634.3588629;-32.816014438256545
1739209634.3588696;-45.120503652039325
1739209634.3621078;-45.120503652039325
1739209634.3621085;-45.120503652039325
1739209634.362109;-45.120503652039325
1739209634.3621097;-33.981070128970906
1739209634.3621101;-30.49652367304973
1739209634.3621106;-31.141103565318893
1739209634.3621113;-17.508745520481977
1739209634.3621118;-30.49652367304973
1739209634.3621123;-38.13080360867914
1739209634.362113;-38.13080360867914
1739209634.3621135;-38.13080360867914
1739209634.3621142;-35.57807855764607
1739209634.3621147;-45.120503652039325
1739209634.3621151;-38.13080360867914
1739209634.3621159;-45.120503652039325
1739209634.3621163;-45.120503652039325
1739209634.362117;-26.487275050834715
1739209634.3621175;-35.57807855764607
1739209634.362118;-45.120503652039325
1739209634.3621187;-45.120503652039325
1739209634.3621192;-38.13080360867914
1739209634.36212;-38.13080360867914
1739209634.3621204;-45.120503652039325
1739209634.3621209;-45.120503652039325
1739209634.3621216;-38.13080360867914
1739209634.362122;-22.740042620751332
1739209634.3621225;-45.120503652039325
1739209634.3621233;-45.120503652039325
1739209634.3621237;-30.49652367304973
1739209634.3621244;-35.57807855764607
1739209634.362125;-45.120503652039325
1739209634.3621254;-38.13080360867914
1739209634.362126;-35.57807855764607
1739209634.3621266;-31.141103565318915
1739209634.3621273;-45.120503652039325
1739209634.3621278;-45.120503652039325
1739209634.3621283;-38.13080360867914
1739209634.362129;-33.981070128970906
1739209634.3621294;-45.120503652039325
1739209634.36213;-33.981070128970906
1739209634.3621306;-45.120503652039325
1739209634.362131;-38.13080360867914
1739209634.3621318;-38.13080360867914
1739209634.3621323;-38.13080360867914
1739209634.3621328;-38.13080360867914
1739209634.3621335;-38.13080360867914
1739209634.362134;-32.816014438256545
1739209634.3621347;-45.120503652039325
1739209634.3621352;-33.981070128970906
1739209634.3621356;-9.527423542969169
1739209634.3621364;-21.228842808393974
1739209634.3621368;-28.992665084841942
1739209634.3621373;-33.981070128970956
1739209634.362138;-22.264930561961556
1739209634.3621385;-17.600019173844906
1739209634.3621392;-38.13080360867914
1739209634.3621397;-45.120503652039325
1739209634.3621402;-25.62660358559016
1739209634.362141;-35.57807855764607
1739209634.3621414;-25.826314394896354
1739209634.362142;-33.981070128970906
1739209634.3621426;-38.13080360867914
1739209634.362143;-35.57807855764607
1739209634.3621438;-38.13080360867914
1739209634.3621442;-45.120503652039325
1739209634.362145;-38.13080360867914
1739209634.3621454;-35.57807855764607
1739209634.362146;-45.120503652039325
1739209634.3621466;-38.13080360867914
1739209634.362147;-31.141103565318915
1739209634.3621476;-35.57807855764607
1739209634.3621483;-38.13080360867914
1739209634.3621488;-45.120503652039325
1739209634.3621495;-28.58837851428586
1739209634.36215;-38.13080360867914
1739209634.3621504;-45.120503652039325
1739209634.3621511;-38.13080360867914
1739209634.3621516;-38.13080360867914
1739209634.3621523;-45.120503652039325
1739209634.3621528;-38.13080360867914
1739209634.3621533;-35.57807855764607
1739209634.362154;-38.13080360867914
1739209634.3621545;-45.120503652039325
1739209634.362155;-38.13080360867914
1739209634.3621557;-38.13080360867914
1739209634.3621562;-45.120503652039325
1739209634.3621569;-45.120503652039325
1739209634.3621573;-45.120503652039325
1739209634.3621578;-38.13080360867914
1739209634.3621585;-38.13080360867914
1739209634.362159;-45.120503652039325
1739209634.3621597;-38.13080360867914
1739209634.3621602;-35.57807855764607
1739209634.3621607;-38.13080360867914
1739209634.3621614;-35.57807855764607
1739209634.3621619;-45.120503652039325
1739209634.3621626;-35.57807855764607
1739209634.362163;-35.57807855764607
1739209634.3621635;-45.120503652039325
1739209634.3621643;-45.120503652039325
1739209634.3621647;-45.120503652039325
1739209634.3621652;-45.120503652039325
1739209634.362166;-38.13080360867914
1739209634.3621664;-45.120503652039325
1739209634.3621671;-45.120503652039325
1739209634.3621676;-38.13080360867914
1739209634.362168;-45.120503652039325
1739209634.3621688;-45.120503652039325
1739209634.3621693;-45.120503652039325
1739209634.36217;-38.13080360867914
1739209634.3621705;-33.981070128970906
1739209634.362171;-38.13080360867914
1739209634.3621716;-45.120503652039325
1739209634.3621721;-38.13080360867914
1739209634.3621726;-45.120503652039325
1739209634.3621733;-38.13080360867914
1739209634.3621738;-35.57807855764607
1739209634.3621745;-38.13080360867914
1739209634.362175;-45.120503652039325
1739209634.3621755;-45.120503652039325
1739209634.3621762;-38.13080360867914
1739209634.3621767;-38.13080360867914
1739209634.3621774;-45.120503652039325
1739209634.3621778;-38.13080360867914
1739209634.3621783;-38.13080360867914
1739209634.362179;-38.13080360867914
1739209634.3621795;-45.120503652039325
1739209634.3621802;-38.13080360867914
1739209634.3621807;-32.816014438256545
1739209634.3621812;-33.981070128970906
1739209634.362182;-32.816014438256545
1739209634.3621824;-35.57807855764607
1739209634.3621829;-38.13080360867914
1739209634.3621836;-45.120503652039325
1739209634.362184;-35.57807855764607
1739209634.3621848;-38.13080360867914
1739209634.3621852;-45.120503652039325
1739209634.3621857;-45.120503652039325
1739209634.3621864;-38.13080360867914
1739209634.362187;-35.57807855764607
1739209634.3621876;-45.120503652039325
1739209634.362188;-38.13080360867914
1739209634.3621886;-45.120503652039325
1739209634.3621893;-38.13080360867914
1739209634.3621898;-38.13080360867914
1739209634.3621902;-45.120503652039325
1739209634.362191;-38.13080360867914
1739209634.3621914;-45.120503652039325
1739209634.3621922;-45.120503652039325
1739209634.3621926;-45.120503652039325
1739209634.362193;-35.57807855764607
1739209634.3621938;-38.13080360867914
1739209634.3621943;-45.120503652039325
1739209634.362195;-38.13080360867914
1739209634.3621955;-29.438486411369333
1739209634.362196;-33.981070128970906
1739209634.3621967;-45.120503652039325
1739209634.3621972;-45.120503652039325
1739209634.3621976;-45.120503652039325
1739209634.3621984;-45.120503652039325
1739209634.3621988;-45.120503652039325
1739209634.3621995;-45.120503652039325
1739209634.3622;-45.120503652039325
1739209634.3622005;-45.120503652039325
1739209634.3622012;-45.120503652039325
1739209634.3622017;-33.981070128970906
1739209634.3622024;-33.981070128970906
1739209634.362203;-45.120503652039325
1739209634.3622034;-45.120503652039325
1739209634.362204;-45.120503652039325
1739209634.3622046;-28.58837851428586
1739209634.3622053;-32.816014438256545
1739209634.3622057;-45.120503652039325
1739209634.3622062;-38.13080360867914
1739209634.362207;-38.13080360867914
1739209634.3622074;-35.57807855764607
1739209634.362208;-45.120503652039325
1739209634.3622086;-35.57807855764607
1739209634.362209;-38.13080360867914
1739209634.3622098;-45.120503652039325
1739209634.3622103;-35.57807855764607
1739209634.3622108;-38.13080360867914
1739209634.3622115;-45.120503652039325
1739209634.362212;-45.120503652039325
1739209634.3622127;-45.120503652039325
1739209634.3622131;-45.120503652039325
1739209634.3622136;-28.58837851428586
1739209634.3622143;-31.141103565318915
1739209634.3622148;-38.13080360867914
1739209634.3622153;-45.120503652039325
1739209634.362216;-33.981070128970906
1739209634.3622165;-35.57807855764607
1739209634.3622172;-38.13080360867914
1739209634.3622177;-38.13080360867914
1739209634.3622181;-45.120503652039325
1739209634.3622189;-38.13080360867914
1739209634.3622193;-35.57807855764607
1739209634.36222;-45.120503652039325
1739209634.3622205;-45.120503652039325
1739209634.362221;-38.13080360867914
1739209634.3622217;-35.57807855764607
1739209634.3622222;-45.120503652039325
1739209634.362223;-45.120503652039325
1739209634.3622234;-38.13080360867914
1739209634.3622239;-35.57807855764607
1739209634.3622246;-38.13080360867914
1739209634.362225;-45.120503652039325
1739209634.3622255;-45.120503652039325
1739209634.3622262;-45.120503652039325
1739209634.3622267;-45.120503652039325
1739209634.3622274;-45.120503652039325
1739209634.362228;-38.13080360867914
1739209634.3622284;-38.13080360867914
1739209634.362229;-38.13080360867914
1739209634.3622296;-38.13080360867914
1739209634.3622303;-38.13080360867914
1739209634.3622308;-38.13080360867914
1739209634.3622313;-33.981070128970906
1739209634.362232;-45.120503652039325
1739209634.3622324;-38.13080360867914
1739209634.362233;-32.816014438256545
1739209634.3622336;-38.13080360867914
1739209634.362234;-45.120503652039325
1739209634.3622348;-38.13080360867914
1739209634.3622353;-35.57807855764607
1739209634.3622358;-45.120503652039325
1739209634.3622365;-38.13080360867914
1739209634.362237;-28.992665084841942
1739209634.3622377;-35.57807855764607
1739209634.3622382;-45.120503652039325
1739209634.3622386;-45.120503652039325
1739209634.3622394;-35.57807855764607
1739209634.3622398;-35.57807855764607
1739209634.3622403;-38.13080360867914
1739209634.362241;-38.13080360867914
1739209634.3622415;-30.49652367304973
1739209634.3622422;-35.57807855764607
1739209634.3622427;-38.13080360867914
1739209634.3622432;-32.816014438256545
1739209634.362244;-38.13080360867914
1739209634.3622444;-35.57807855764607
1739209634.362245;-38.13080360867914
1739209634.3622456;-45.120503652039325
1739209634.362246;-38.13080360867914
1739209634.3622468;-38.13080360867914
1739209634.3622472;-38.13080360867914
1739209634.362248;-45.120503652039325
1739209634.3622484;-38.13080360867914
1739209634.362249;-38.13080360867914
1739209634.3622496;-35.57807855764607
1739209634.36225;-45.120503652039325
1739209634.3622506;-33.981070128970906
1739209634.3622513;-38.13080360867914
1739209634.3622518;-45.120503652039325
1739209634.3622525;-45.120503652039325
1739209634.362253;-38.13080360867914
1739209634.3622534;-38.13080360867914
1739209634.3622541;-38.13080360867914
1739209634.3622546;-45.120503652039325
1739209634.3622553;-38.13080360867914
1739209634.3622558;-45.120503652039325
1739209634.3622563;-38.13080360867914
1739209634.362257;-38.13080360867914
1739209634.3622575;-38.13080360867914
1739209634.362258;-45.120503652039325
1739209634.3622587;-38.13080360867914
1739209634.3622591;-45.120503652039325
1739209634.3622599;-38.13080360867914
1739209634.3622603;-38.13080360867914
1739209634.3622608;-45.120503652039325
1739209634.3622615;-45.120503652039325
1739209634.362262;-35.57807855764607
1739209634.3622627;-30.49652367304973
1739209634.3622632;-38.13080360867914
1739209634.3622637;-38.13080360867914
1739209634.3622644;-33.981070128970906
1739209634.3622649;-38.13080360867914
1739209634.3622656;-45.120503652039325
1739209634.362266;-45.120503652039325
1739209634.3622665;-45.120503652039325
1739209634.3622673;-45.120503652039325
1739209634.3622677;-45.120503652039325
1739209634.3622682;-45.120503652039325
1739209634.362269;-45.120503652039325
1739209634.3622694;-35.57807855764607
1739209634.36227;-38.13080360867914
1739209634.3622706;-45.120503652039325
1739209634.362271;-38.13080360867914
1739209634.3622718;-38.13080360867914
1739209634.3622723;-45.120503652039325
1739209634.362273;-45.120503652039325
1739209634.3622735;-38.13080360867914
1739209634.362274;-38.13080360867914
1739209634.3622746;-38.13080360867914
1739209634.3622751;-38.13080360867914
1739209634.3622756;-45.120503652039325
1739209634.3622763;-45.120503652039325
1739209634.3622768;-45.120503652039325
1739209634.3622775;-38.13080360867914
1739209634.362278;-45.120503652039325
1739209634.3622785;-45.120503652039325
1739209634.3622792;-45.120503652039325
1739209634.3622797;-45.120503652039325
1739209634.3622804;-38.13080360867914
1739209634.3622808;-38.13080360867914
1739209634.3622813;-45.120503652039325
1739209634.362282;-45.120503652039325
1739209634.3622825;-45.120503652039325
1739209634.362283;-35.57807855764607
1739209634.3622837;-38.13080360867914
1739209634.3622842;-45.120503652039325
1739209634.362285;-45.120503652039325
1739209634.3622854;-38.13080360867914
1739209634.3622859;-38.13080360867914
1739209634.3622866;-38.13080360867914
1739209634.362287;-38.13080360867914
1739209634.3622878;-45.120503652039325
1739209634.3622882;-38.13080360867914
1739209634.3622887;-45.120503652039325
1739209634.3622894;-38.13080360867914
1739209634.36229;-45.120503652039325
1739209634.3622906;-45.120503652039325
1739209634.362291;-45.120503652039325
1739209634.3622916;-45.120503652039325
1739209634.3622923;-32.816014438256545
1739209634.3622928;-38.13080360867914
1739209634.3622932;-45.120503652039325
1739209634.362294;-38.13080360867914
1739209634.3622944;-35.57807855764607
1739209634.3622952;-38.13080360867914
1739209634.3622956;-45.120503652039325
1739209634.362296;-38.13080360867914
1739209634.3622968;-45.120503652039325
1739209634.3622973;-45.120503652039325
1739209634.362298;-45.120503652039325
1739209634.3622985;-38.13080360867914
1739209634.362299;-45.120503652039325
1739209634.3622997;-45.120503652039325
1739209634.3623002;-45.120503652039325
1739209634.3623006;-33.981070128970906
1739209634.3623013;-45.120503652039325
1739209634.3623018;-33.981070128970906
1739209634.3623025;-45.120503652039325
1739209634.362303;-38.13080360867914
1739209634.3623035;-35.57807855764607
1739209634.3623042;-38.13080360867914
1739209634.3623047;-45.120503652039325
1739209634.3623054;-45.120503652039325
1739209634.3623059;-30.49652367304973
1739209634.3623064;-33.981070128970906
1739209634.362307;-45.120503652039325
1739209634.3623075;-38.13080360867914
1739209634.3623083;-45.120503652039325
1739209634.3623087;-38.13080360867914
1739209634.3623092;-45.120503652039325
1739209634.36231;-45.120503652039325
1739209634.3623104;-38.13080360867914
1739209634.362311;-45.120503652039325
1739209634.3623116;-38.13080360867914
1739209634.362312;-45.120503652039325
1739209634.3623128;-38.13080360867914
1739209634.3623133;-45.120503652039325
1739209634.3623137;-45.120503652039325
1739209634.3623145;-38.13080360867914
1739209634.362315;-28.58837851428586
1739209634.3623157;-30.49652367304973
1739209634.3623161;-45.120503652039325
1739209634.3623166;-38.13080360867914
1739209634.3623173;-38.13080360867914
1739209634.3623178;-35.57807855764607
1739209634.3623183;-38.13080360867914
1739209634.362319;-45.120503652039325
1739209634.3623195;-45.120503652039325
1739209634.3623202;-45.120503652039325
1739209634.3623207;-38.13080360867914
1739209634.3623211;-38.13080360867914
1739209634.3623219;-45.120503652039325
1739209634.3623223;-45.120503652039325
1739209634.362323;-45.120503652039325
1739209634.3623235;-38.13080360867914
1739209634.362324;-45.120503652039325
1739209634.3623247;-38.13080360867914
1739209634.3623252;-45.120503652039325
1739209634.3623257;-45.120503652039325
1739209634.3623264;-45.120503652039325
1739209634.3623269;-45.120503652039325
1739209634.3623276;-38.13080360867914
1739209634.362328;-45.120503652039325
1739209634.3623285;-31.141103565318915
1739209634.3623292;-31.141103565318915
1739209634.3623297;-45.120503652039325
1739209634.3623304;-45.120503652039325
1739209634.362331;-38.13080360867914
1739209634.3623314;-35.57807855764607
1739209634.362332;-45.120503652039325
1739209634.3623326;-45.120503652039325
1739209634.3623333;-38.13080360867914
1739209634.3623338;-35.57807855764607
1739209634.3623343;-38.13080360867914
1739209634.362335;-45.120503652039325
1739209634.3623354;-45.120503652039325
1739209634.362336;-45.120503652039325
1739209634.3623366;-38.13080360867914
1739209634.362337;-45.120503652039325
1739209634.3623378;-32.816014438256545
1739209634.3623383;-31.141103565318915
1739209634.3623388;-38.13080360867914
1739209634.3623395;-38.13080360867914
1739209634.36234;-35.57807855764607
1739209634.3623407;-35.57807855764607
1739209634.3623412;-45.120503652039325
1739209634.3623416;-45.120503652039325
1739209634.3623424;-38.13080360867914
1739209634.3623428;-38.13080360867914
1739209634.3623433;-45.120503652039325
1739209634.362344;-38.13080360867914
1739209634.3623445;-45.120503652039325
1739209634.3623452;-38.13080360867914
1739209634.3623457;-38.13080360867914
1739209634.3623462;-45.120503652039325
1739209634.362347;-38.13080360867914
1739209634.3623474;-38.13080360867914
1739209634.362348;-45.120503652039325
1739209634.3623486;-38.13080360867914
1739209634.362349;-35.57807855764607
1739209634.3623497;-38.13080360867914
1739209634.3623502;-45.120503652039325
1739209634.362351;-38.13080360867914
1739209634.3623514;-35.57807855764607
1739209634.362352;-38.13080360867914
1739209634.3623526;-45.120503652039325
1739209634.362353;-33.981070128970906
1739209634.3623536;-38.13080360867914
1739209634.3623543;-45.120503652039325
1739209634.3623548;-35.57807855764607
1739209634.3623555;-38.13080360867914
1739209634.362356;-38.13080360867914
1739209634.3623564;-45.120503652039325
1739209634.3623571;-38.13080360867914
1739209634.3623576;-35.57807855764607
1739209634.3623583;-45.120503652039325
