CAN Message; 0x1bb:0000ff6d0755bef3
Timestamp;Amplitude
1739209630.7973254;-32.816014438256545
1739209630.7973256;-38.13080360867914
1739209630.797326;-45.120503652039325
1739209630.7973263;-45.120503652039325
1739209630.7973266;-45.120503652039325
1739209630.797327;-38.13080360867914
1739209630.7973273;-38.13080360867914
1739209630.7973275;-38.13080360867914
1739209630.7973278;-38.13080360867914
1739209630.7973282;-38.13080360867914
1739209630.7973285;-45.120503652039325
1739209630.7973287;-45.120503652039325
1739209630.7973292;-33.981070128970906
1739209630.7973294;-35.57807855764607
1739209630.7973297;-45.120503652039325
1739209630.7973301;-45.120503652039325
1739209630.7973304;-28.992665084841942
1739209630.7973306;-35.57807855764607
1739209630.797331;-38.13080360867914
1739209630.7973313;-45.120503652039325
1739209630.7973316;-45.120503652039325
1739209630.7973318;-33.981070128970906
1739209630.7973323;-45.120503652039325
1739209630.7973325;-45.120503652039325
1739209630.7973328;-45.120503652039325
1739209630.7973332;-45.120503652039325
1739209630.7973335;-45.120503652039325
1739209630.7973337;-45.120503652039325
1739209630.7973342;-38.13080360867914
1739209630.7973344;-38.13080360867914
1739209630.7973347;-45.120503652039325
1739209630.797335;-45.120503652039325
1739209630.7973354;-33.981070128970906
1739209630.7973356;-45.120503652039325
1739209630.7973359;-38.13080360867914
1739209630.7973363;-45.120503652039325
1739209630.7973366;-32.816014438256545
1739209630.7973368;-31.141103565318893
1739209630.7973373;-45.120503652039325
1739209630.7973375;-45.120503652039325
1739209630.7973378;-45.120503652039325
1739209630.797338;-31.141103565318915
1739209630.7973385;-38.13080360867914
1739209630.7973387;-45.120503652039325
1739209630.797339;-45.120503652039325
1739209630.7973394;-45.120503652039325
1739209630.7973397;-33.981070128970906
1739209630.797344;-45.120503652039325
1739209630.797348;-38.13080360867914
1739209630.7973523;-38.13080360867914
1739209630.7973564;-45.120503652039325
1739209630.7973607;-45.120503652039325
1739209630.7973647;-28.58837851428586
1739209630.797369;-28.21854285175415
1739209630.7973733;-45.120503652039325
1739209630.7973773;-38.13080360867914
1739209630.7973816;-35.57807855764607
1739209630.7973857;-38.13080360867914
1739209630.79739;-45.120503652039325
1739209630.797394;-38.13080360867914
1739209630.7973983;-45.120503652039325
1739209630.7974026;-45.120503652039325
1739209630.7974067;-45.120503652039325
1739209630.797411;-45.120503652039325
1739209630.797415;-45.120503652039325
1739209630.7974193;-38.13080360867914
1739209630.7974236;-38.13080360867914
1739209630.7974277;-45.120503652039325
1739209630.797432;-35.57807855764607
1739209630.797436;-35.57807855764607
1739209630.7974403;-45.120503652039325
1739209630.7974443;-45.120503652039325
1739209630.7974486;-38.13080360867914
1739209630.797453;-35.57807855764607
1739209630.797457;-45.120503652039325
1739209630.7974613;-45.120503652039325
1739209630.7974653;-35.57807855764607
1739209630.7974696;-32.816014438256545
1739209630.7974737;-45.120503652039325
1739209630.797478;-38.13080360867914
1739209630.7974823;-38.13080360867914
1739209630.7974863;-32.816014438256545
1739209630.7974906;-45.120503652039325
1739209630.7974946;-38.13080360867914
1739209630.797499;-45.120503652039325
1739209630.797503;-38.13080360867914
1739209630.7975073;-45.120503652039325
1739209630.7975116;-45.120503652039325
1739209630.7975156;-38.13080360867914
1739209630.79752;-38.13080360867914
1739209630.797524;-38.13080360867914
1739209630.7975283;-45.120503652039325
1739209630.7975323;-30.49652367304973
1739209630.7975366;-26.487275050834715
1739209630.797541;-45.120503652039325
1739209630.797545;-45.120503652039325
1739209630.7975492;-32.816014438256545
1739209630.7975533;-31.141103565318893
1739209630.7975576;-45.120503652039325
1739209630.7975616;-45.120503652039325
1739209630.797566;-45.120503652039325
1739209630.7975702;-45.120503652039325
1739209630.7975743;-45.120503652039325
1739209630.7975786;-45.120503652039325
1739209630.7975826;-45.120503652039325
1739209630.797587;-35.57807855764607
1739209630.7975912;-45.120503652039325
1739209630.7975953;-45.120503652039325
1739209630.7975996;-45.120503652039325
1739209630.7976036;-45.120503652039325
1739209630.797608;-45.120503652039325
1739209630.797612;-45.120503652039325
1739209630.7976162;-38.13080360867914
1739209630.7976205;-45.120503652039325
1739209630.7976246;-38.13080360867914
1739209630.7976289;-45.120503652039325
1739209630.797633;-45.120503652039325
1739209630.7976372;-32.816014438256545
1739209630.7976413;-38.13080360867914
1739209630.7976456;-38.13080360867914
1739209630.7976499;-38.13080360867914
1739209630.797654;-45.120503652039325
1739209630.7976582;-45.120503652039325
1739209630.7976623;-45.120503652039325
1739209630.7976665;-38.13080360867914
1739209630.7976706;-45.120503652039325
1739209630.797675;-45.120503652039325
1739209630.7976792;-38.13080360867914
1739209630.7976832;-33.981070128970906
1739209630.7976875;-38.13080360867914
1739209630.7976916;-38.13080360867914
1739209630.7976959;-45.120503652039325
1739209630.7977;-38.13080360867914
1739209630.7977042;-45.120503652039325
1739209630.7977085;-45.120503652039325
1739209630.7977126;-38.13080360867914
1739209630.7977169;-45.120503652039325
1739209630.797721;-45.120503652039325
1739209630.7977252;-45.120503652039325
1739209630.7977293;-38.13080360867914
1739209630.7977335;-45.120503652039325
1739209630.7977378;-45.120503652039325
1739209630.797742;-38.13080360867914
1739209630.7977462;-45.120503652039325
1739209630.7977502;-38.13080360867914
1739209630.7977545;-38.13080360867914
1739209630.7977588;-38.13080360867914
1739209630.7977629;-45.120503652039325
1739209630.7977672;-45.120503652039325
1739209630.7977712;-38.13080360867914
1739209630.7977755;-32.81601443825658
1739209630.7977796;-45.120503652039325
1739209630.7977839;-38.13080360867914
1739209630.7977881;-45.120503652039325
1739209630.7977922;-45.120503652039325
1739209630.7977965;-38.13080360867914
1739209630.7978005;-45.120503652039325
1739209630.7978048;-45.120503652039325
1739209630.797809;-45.120503652039325
1739209630.7978132;-45.120503652039325
1739209630.7978175;-45.120503652039325
1739209630.7978215;-45.120503652039325
1739209630.7978258;-45.120503652039325
1739209630.7978299;-45.120503652039325
1739209630.7978342;-45.120503652039325
1739209630.7978382;-45.120503652039325
1739209630.7978425;-38.13080360867914
1739209630.7978468;-45.120503652039325
1739209630.7978508;-38.13080360867914
1739209630.7978551;-38.13080360867914
1739209630.7978592;-38.13080360867914
1739209630.7978635;-45.120503652039325
1739209630.7978675;-38.13080360867914
1739209630.7978718;-38.13080360867914
1739209630.7978761;-35.57807855764607
1739209630.7978802;-45.120503652039325
1739209630.7978845;-38.13080360867914
1739209630.7978885;-38.13080360867914
1739209630.7978928;-45.120503652039325
1739209630.797897;-45.120503652039325
1739209630.7979012;-45.120503652039325
1739209630.7979054;-38.13080360867914
1739209630.7979095;-28.992665084841942
1739209630.7979138;-38.13080360867914
1739209630.7979178;-38.13080360867914
1739209630.7979221;-38.13080360867914
1739209630.7979264;-38.13080360867914
1739209630.7979305;-45.120503652039325
1739209630.7979348;-38.13080360867914
1739209630.7979388;-38.13080360867914
1739209630.797943;-33.981070128970956
1739209630.7979472;-38.13080360867914
1739209630.7979515;-38.13080360867914
1739209630.7979558;-45.120503652039325
1739209630.7979598;-38.13080360867914
1739209630.797964;-45.120503652039325
1739209630.7979681;-38.13080360867914
1739209630.7979724;-45.120503652039325
1739209630.7979765;-38.13080360867914
1739209630.7979808;-45.120503652039325
1739209630.797985;-45.120503652039325
1739209630.7979891;-38.13080360867914
1739209630.7979934;-45.120503652039325
1739209630.7979975;-38.13080360867914
1739209630.7980018;-45.120503652039325
1739209630.7980058;-45.120503652039325
1739209630.79801;-26.991370085610722
1739209630.7980144;-32.816014438256545
1739209630.7980185;-45.120503652039325
1739209630.7980227;-38.13080360867914
1739209630.7980268;-31.141103565318915
1739209630.798031;-38.13080360867914
1739209630.7980351;-45.120503652039325
1739209630.7980394;-45.120503652039325
1739209630.7980437;-33.981070128970956
1739209630.7980478;-45.120503652039325
1739209630.798052;-38.13080360867914
1739209630.7980561;-45.120503652039325
1739209630.7980604;-45.120503652039325
1739209630.7980647;-45.120503652039325
1739209630.7980688;-45.120503652039325
1739209630.798073;-45.120503652039325
1739209630.798077;-33.981070128970906
1739209630.7980814;-38.13080360867914
1739209630.7980855;-38.13080360867914
1739209630.7980897;-45.120503652039325
1739209630.798094;-45.120503652039325
1739209630.798098;-45.120503652039325
1739209630.7981024;-38.13080360867914
1739209630.7981064;-45.120503652039325
1739209630.7981107;-45.120503652039325
1739209630.7981148;-38.13080360867914
1739209630.798119;-35.57807855764607
1739209630.7981234;-45.120503652039325
1739209630.7981274;-38.13080360867914
1739209630.7981317;-38.13080360867914
1739209630.7981358;-38.13080360867914
1739209630.79814;-35.57807855764607
1739209630.798144;-38.13080360867914
1739209630.7981484;-45.120503652039325
1739209630.7981527;-38.13080360867914
1739209630.7981567;-45.120503652039325
1739209630.798161;-45.120503652039325
1739209630.798165;-45.120503652039325
1739209630.7981694;-45.120503652039325
1739209630.7981734;-45.120503652039325
1739209630.7981777;-35.57807855764607
1739209630.798182;-38.13080360867914
1739209630.798186;-38.13080360867914
1739209630.7981904;-45.120503652039325
1739209630.7981944;-38.13080360867914
1739209630.7981987;-38.13080360867914
1739209630.7982028;-38.13080360867914
1739209630.798207;-35.57807855764607
1739209630.7982113;-45.120503652039325
1739209630.7982154;-45.120503652039325
1739209630.7982197;-38.13080360867914
1739209630.7982237;-33.981070128970906
1739209630.798228;-45.120503652039325
1739209630.7982323;-38.13080360867914
1739209630.7982364;-45.120503652039325
1739209630.7982407;-45.120503652039325
1739209630.7982447;-32.816014438256545
1739209630.798249;-32.816014438256545
1739209630.798253;-38.13080360867914
1739209630.7982574;-38.13080360867914
1739209630.7982616;-35.57807855764607
1739209630.7982657;-38.13080360867914
1739209630.79827;-45.120503652039325
1739209630.798274;-33.981070128970906
1739209630.7982783;-45.120503652039325
1739209630.7982824;-45.120503652039325
1739209630.7982867;-45.120503652039325
1739209630.798291;-45.120503652039325
1739209630.798295;-45.120503652039325
1739209630.7982993;-38.13080360867914
1739209630.7983034;-35.57807855764607
1739209630.7983077;-45.120503652039325
1739209630.7983117;-38.13080360867914
1739209630.798316;-35.57807855764607
1739209630.7983203;-45.120503652039325
1739209630.7983243;-38.13080360867914
1739209630.7983286;-45.120503652039325
1739209630.7983327;-45.120503652039325
1739209630.798337;-38.13080360867914
1739209630.798341;-38.13080360867914
1739209630.7983453;-45.120503652039325
1739209630.7983496;-45.120503652039325
1739209630.7983537;-45.120503652039325
1739209630.798358;-45.120503652039325
1739209630.798362;-38.13080360867914
1739209630.7983663;-38.13080360867914
1739209630.7983704;-45.120503652039325
1739209630.7983747;-38.13080360867914
1739209630.798379;-45.120503652039325
1739209630.798383;-33.981070128970906
1739209630.7983873;-38.13080360867914
1739209630.7983913;-45.120503652039325
1739209630.7983956;-45.120503652039325
1739209630.7984;-45.120503652039325
1739209630.798404;-45.120503652039325
1739209630.7984083;-45.120503652039325
1739209630.7984123;-45.120503652039325
1739209630.7984166;-38.13080360867914
1739209630.7984207;-38.13080360867914
1739209630.798425;-45.120503652039325
1739209630.7984293;-45.120503652039325
1739209630.7984333;-38.13080360867914
1739209630.7984376;-45.120503652039325
1739209630.7984416;-45.120503652039325
1739209630.798446;-45.120503652039325
1739209630.79845;-33.981070128970906
1739209630.7984543;-38.13080360867914
1739209630.7984586;-45.120503652039325
1739209630.7984626;-35.57807855764607
1739209630.798467;-33.981070128970906
1739209630.798471;-38.13080360867914
1739209630.7984753;-38.13080360867914
1739209630.7984793;-38.13080360867914
1739209630.7984836;-45.120503652039325
1739209630.798488;-45.120503652039325
1739209630.798492;-38.13080360867914
1739209630.7984962;-45.120503652039325
1739209630.7985003;-38.13080360867914
1739209630.7985046;-45.120503652039325
1739209630.7985086;-45.120503652039325
1739209630.798513;-45.120503652039325
1739209630.7985172;-38.13080360867914
1739209630.7985213;-33.981070128970906
1739209630.7985256;-38.13080360867914
1739209630.7985296;-38.13080360867914
1739209630.798534;-38.13080360867914
1739209630.7985382;-35.57807855764607
1739209630.7985423;-45.120503652039325
1739209630.7985466;-33.981070128970906
1739209630.7985506;-33.981070128970906
1739209630.798555;-33.981070128970906
1739209630.798559;-38.13080360867914
1739209630.7985632;-38.13080360867914
1739209630.7985675;-38.13080360867914
1739209630.7985716;-38.13080360867914
1739209630.7985759;-45.120503652039325
1739209630.79858;-38.13080360867914
1739209630.7985842;-38.13080360867914
1739209630.7985883;-33.981070128970906
1739209630.7985926;-45.120503652039325
1739209630.7985969;-45.120503652039325
1739209630.798601;-38.13080360867914
1739209630.7986052;-38.13080360867914
1739209630.7986093;-45.120503652039325
1739209630.7986135;-38.13080360867914
1739209630.7986176;-38.13080360867914
1739209630.798622;-38.13080360867914
1739209630.7986262;-45.120503652039325
1739209630.7986302;-38.13080360867914
1739209630.7986345;-45.120503652039325
1739209630.7986386;-45.120503652039325
1739209630.7986429;-45.120503652039325
1739209630.798647;-33.981070128970906
1739209630.7986512;-33.981070128970906
1739209630.7986555;-35.57807855764607
1739209630.7986596;-45.120503652039325
1739209630.7986639;-33.981070128970906
1739209630.798668;-38.13080360867914
1739209630.7986722;-38.13080360867914
1739209630.7986763;-38.13080360867914
1739209630.7986805;-38.13080360867914
1739209630.7986848;-38.13080360867914
1739209630.798689;-28.992665084841942
1739209630.7986932;-45.120503652039325
1739209630.7986972;-35.57807855764607
1739209630.7987015;-35.57807855764607
1739209630.7987058;-45.120503652039325
1739209630.7987099;-45.120503652039325
1739209630.7987142;-33.981070128970906
1739209630.7987182;-45.120503652039325
1739209630.7987225;-30.49652367304976
1739209630.7987266;-45.120503652039325
1739209630.7987309;-33.981070128970906
1739209630.7987351;-45.120503652039325
1739209630.7987392;-38.13080360867914
1739209630.7987435;-45.120503652039325
1739209630.7987475;-45.120503652039325
1739209630.7987518;-45.120503652039325
1739209630.798756;-31.141103565318915
1739209630.7987602;-35.57807855764607
1739209630.7987645;-38.13080360867914
1739209630.7987685;-38.13080360867914
1739209630.7987728;-45.120503652039325
1739209630.7987769;-45.120503652039325
1739209630.7987812;-45.120503652039325
1739209630.7987852;-45.120503652039325
1739209630.7987895;-45.120503652039325
1739209630.7987938;-38.13080360867914
1739209630.7987978;-33.981070128970906
1739209630.7988021;-38.13080360867914
1739209630.7988062;-38.13080360867914
1739209630.7988105;-45.120503652039325
1739209630.7988145;-38.13080360867914
1739209630.7988188;-38.13080360867914
1739209630.798823;-38.13080360867914
1739209630.7988272;-45.120503652039325
1739209630.7988315;-45.120503652039325
1739209630.7988355;-45.120503652039325
1739209630.7988398;-38.13080360867914
1739209630.7988439;-38.13080360867914
1739209630.7988482;-45.120503652039325
1739209630.7988524;-38.13080360867914
1739209630.7988565;-35.57807855764607
1739209630.7988608;-38.13080360867914
1739209630.7988648;-45.120503652039325
1739209630.7988691;-33.981070128970906
1739209630.7988734;-38.13080360867914
1739209630.7988775;-45.120503652039325
1739209630.7988818;-45.120503652039325
1739209630.7988858;-45.120503652039325
1739209630.79889;-45.120503652039325
1739209630.7988942;-38.13080360867914
1739209630.7988985;-38.13080360867914
1739209630.7989028;-38.13080360867914
1739209630.7989068;-45.120503652039325
1739209630.798911;-33.981070128970906
1739209630.7989151;-45.120503652039325
1739209630.7989194;-38.13080360867914
1739209630.7989235;-38.13080360867914
1739209630.7989278;-45.120503652039325
1739209630.798932;-38.13080360867914
1739209630.7989361;-35.57807855764607
1739209630.7989404;-38.13080360867914
1739209630.7989445;-45.120503652039325
1739209630.7989488;-38.13080360867914
1739209630.7989528;-45.120503652039325
1739209630.798957;-38.13080360867914
1739209630.7989614;-45.120503652039325
1739209630.7989655;-38.13080360867914
1739209630.7989697;-38.13080360867914
1739209630.7989738;-38.13080360867914
1739209630.798978;-32.816014438256545
1739209630.7989821;-38.13080360867914
1739209630.7989864;-45.120503652039325
1739209630.7989907;-38.13080360867914
1739209630.7989948;-38.13080360867914
1739209630.798999;-38.13080360867914
1739209630.7990031;-32.816014438256545
1739209630.7990074;-45.120503652039325
1739209630.7990117;-45.120503652039325
1739209630.7990158;-38.13080360867914
1739209630.79902;-45.120503652039325
1739209630.799024;-45.120503652039325
1739209630.7990284;-45.120503652039325
1739209630.7990324;-38.13080360867914
1739209630.7990367;-38.13080360867914
1739209630.799041;-35.57807855764607
1739209630.799045;-38.13080360867914
1739209630.7990494;-45.120503652039325
1739209630.7990534;-35.57807855764607
1739209630.7990577;-45.120503652039325
1739209630.7990618;-38.13080360867914
1739209630.799066;-35.57807855764607
1739209630.7990704;-38.13080360867914
1739209630.7990744;-38.13080360867914
1739209630.7990787;-45.120503652039325
1739209630.7990828;-38.13080360867914
1739209630.799087;-45.120503652039325
1739209630.799091;-45.120503652039325
1739209630.7990954;-38.13080360867914
1739209630.7990997;-45.120503652039325
1739209630.7991037;-35.57807855764607
1739209630.799108;-38.13080360867914
1739209630.799112;-38.13080360867914
1739209630.7991164;-38.13080360867914
1739209630.7991204;-33.981070128970906
1739209630.7991247;-45.120503652039325
1739209630.799129;-33.981070128970906
1739209630.799133;-38.13080360867914
1739209630.7991374;-38.13080360867914
1739209630.7991414;-45.120503652039325
1739209630.7991457;-38.13080360867914
1739209630.7991498;-38.13080360867914
1739209630.799154;-38.13080360867914
1739209630.7991583;-45.120503652039325
1739209630.7991624;-45.120503652039325
1739209630.7991667;-38.13080360867914
1739209630.7991707;-45.120503652039325
1739209630.799175;-45.120503652039325
1739209630.7991793;-45.120503652039325
1739209630.7991834;-38.13080360867914
1739209630.7991877;-38.13080360867914
1739209630.7991917;-38.13080360867914
1739209630.799196;-33.981070128970906
1739209630.7992;-45.120503652039325
1739209630.7992043;-45.120503652039325
1739209630.7992086;-38.13080360867914
1739209630.7992127;-45.120503652039325
1739209630.799217;-38.13080360867914
1739209630.799221;-33.981070128970906
1739209630.7992253;-45.120503652039325
1739209630.7992294;-31.141103565318915
1739209630.7992337;-33.981070128970906
1739209630.799238;-35.57807855764607
1739209630.799242;-38.13080360867914
1739209630.7992463;-45.120503652039325
1739209630.7992504;-38.13080360867914
1739209630.7992547;-33.981070128970906
1739209630.7992587;-38.13080360867914
1739209630.799263;-35.57807855764607
1739209630.7992673;-38.13080360867914
1739209630.7992713;-38.13080360867914
1739209630.7992756;-38.13080360867914
1739209630.7992797;-38.13080360867914
1739209630.799284;-38.13080360867914
1739209630.799288;-45.120503652039325
1739209630.7992923;-45.120503652039325
1739209630.7992966;-33.981070128970906
1739209630.7993007;-38.13080360867914
1739209630.799305;-45.120503652039325
1739209630.799309;-45.120503652039325
1739209630.7993133;-45.120503652039325
1739209630.7993174;-45.120503652039325
1739209630.7993217;-38.13080360867914
1739209630.799326;-38.13080360867914
1739209630.79933;-45.120503652039325
1739209630.7993343;-35.57807855764607
1739209630.7993383;-35.57807855764607
1739209630.7993426;-45.120503652039325
1739209630.799347;-45.120503652039325
1739209630.799351;-38.13080360867914
1739209630.7993553;-45.120503652039325
1739209630.7993593;-38.13080360867914
1739209630.7993636;-33.981070128970906
1739209630.7993677;-31.141103565318915
1739209630.799372;-45.120503652039325
1739209630.7993762;-45.120503652039325
1739209630.7993803;-38.13080360867914
1739209630.7993846;-38.13080360867914
1739209630.7993886;-33.981070128970906
1739209630.799393;-45.120503652039325
1739209630.799397;-45.120503652039325
1739209630.7994013;-31.141103565318915
1739209630.7994056;-38.13080360867914
1739209630.7994096;-45.120503652039325
1739209630.799414;-45.120503652039325
1739209630.799418;-38.13080360867914
1739209630.7994223;-45.120503652039325
1739209630.7994263;-35.57807855764607
1739209630.7994306;-33.981070128970906
1739209630.799435;-31.141103565318915
1739209630.799439;-38.13080360867914
1739209630.7994432;-38.13080360867914
1739209630.7994473;-45.120503652039325
1739209630.7994516;-38.13080360867914
1739209630.7994556;-38.13080360867914
1739209630.79946;-38.13080360867914
1739209630.7994642;-45.120503652039325
1739209630.7994683;-45.120503652039325
1739209630.7994726;-45.120503652039325
1739209630.7994766;-45.120503652039325
1739209630.799481;-38.13080360867914
1739209630.7994852;-38.13080360867914
1739209630.7994893;-45.120503652039325
1739209630.7994936;-38.13080360867914
1739209630.7994976;-38.13080360867914
1739209630.799502;-45.120503652039325
1739209630.799506;-38.13080360867914
1739209630.7995102;-38.13080360867914
1739209630.7995145;-45.120503652039325
1739209630.7995186;-38.13080360867914
1739209630.7995229;-35.57807855764607
1739209630.799527;-45.120503652039325
1739209630.7995312;-38.13080360867914
1739209630.7995353;-33.981070128970906
1739209630.7995396;-45.120503652039325
1739209630.7995439;-38.13080360867914
1739209630.799548;-38.13080360867914
1739209630.7995522;-38.13080360867914
1739209630.7995563;-38.13080360867914
1739209630.7995605;-45.120503652039325
1739209630.7995646;-45.120503652039325
1739209630.799569;-38.13080360867914
1739209630.7995732;-38.13080360867914
1739209630.7995772;-38.13080360867914
1739209630.7995815;-38.13080360867914
1739209630.7995856;-38.13080360867914
1739209630.7995899;-45.120503652039325
1739209630.799594;-35.57807855764607
1739209630.7995982;-35.57807855764607
1739209630.7996025;-38.13080360867914
1739209630.7996066;-38.13080360867914
1739209630.7996109;-45.120503652039325
1739209630.799615;-38.13080360867914
1739209630.7996192;-38.13080360867914
1739209630.7996233;-45.120503652039325
1739209630.7996275;-38.13080360867914
1739209630.7996318;-38.13080360867914
1739209630.799636;-45.120503652039325
1739209630.7996402;-45.120503652039325
1739209630.7996442;-38.13080360867914
1739209630.7996485;-38.13080360867914
1739209630.7996528;-38.13080360867914
1739209630.7996569;-45.120503652039325
1739209630.7996612;-35.57807855764607
1739209630.7996652;-38.13080360867914
1739209630.7996695;-45.120503652039325
1739209630.7996736;-35.57807855764607
1739209630.7996778;-35.57807855764607
1739209630.7996821;-38.13080360867914
1739209630.7996862;-38.13080360867914
1739209630.7996905;-32.816014438256545
1739209630.7996945;-45.120503652039325
1739209630.7996988;-38.13080360867914
1739209630.799703;-38.13080360867914
1739209630.7997072;-45.120503652039325
1739209630.7997115;-32.816014438256545
1739209630.7997155;-38.13080360867914
1739209630.7997198;-38.13080360867914
1739209630.7997239;-45.120503652039325
1739209630.7997282;-35.57807855764607
1739209630.7997322;-32.816014438256545
1739209630.7997365;-45.120503652039325
1739209630.7997408;-38.13080360867914
1739209630.7997448;-45.120503652039325
1739209630.7997491;-38.13080360867914
1739209630.7997532;-38.13080360867914
1739209630.7997575;-45.120503652039325
1739209630.7997615;-38.13080360867914
1739209630.7997658;-35.57807855764607
1739209630.79977;-38.13080360867914
1739209630.7997742;-38.13080360867914
1739209630.7997785;-38.13080360867914
1739209630.7997825;-32.816014438256545
1739209630.7997868;-45.120503652039325
1739209630.7997909;-45.120503652039325
1739209630.7997952;-38.13080360867914
1739209630.7997994;-38.13080360867914
1739209630.7998035;-45.120503652039325
1739209630.7998078;-45.120503652039325
1739209630.7998118;-45.120503652039325
1739209630.7998161;-45.120503652039325
1739209630.7998204;-38.13080360867914
1739209630.7998245;-32.816014438256545
1739209630.7998288;-45.120503652039325
1739209630.7998328;-45.120503652039325
1739209630.799837;-38.13080360867914
1739209630.7998412;-31.141103565318915
1739209630.7998455;-35.57807855764607
1739209630.7998497;-38.13080360867914
1739209630.7998538;-35.57807855764607
1739209630.799858;-38.13080360867914
1739209630.7998621;-45.120503652039325
1739209630.7998664;-45.120503652039325
1739209630.7998705;-45.120503652039325
1739209630.7998748;-38.13080360867914
1739209630.799879;-45.120503652039325
1739209630.7998831;-38.13080360867914
1739209630.7998874;-38.13080360867914
1739209630.7998915;-45.120503652039325
1739209630.7998958;-45.120503652039325
1739209630.7998998;-45.120503652039325
1739209630.799904;-38.13080360867914
1739209630.7999084;-28.992665084841942
1739209630.7999125;-38.13080360867914
1739209630.7999167;-45.120503652039325
1739209630.7999208;-35.57807855764607
1739209630.799925;-33.981070128970906
1739209630.7999291;-38.13080360867914
1739209630.7999334;-35.57807855764607
1739209630.7999377;-38.13080360867914
1739209630.7999418;-38.13080360867914
1739209630.799946;-38.13080360867914
1739209630.7999501;-45.120503652039325
1739209630.7999544;-45.120503652039325
1739209630.7999585;-45.120503652039325
1739209630.7999628;-35.57807855764607
1739209630.799967;-38.13080360867914
1739209630.799971;-38.13080360867914
1739209630.7999754;-38.13080360867914
1739209630.7999794;-45.120503652039325
1739209630.7999837;-45.120503652039325
1739209630.799988;-38.13080360867914
1739209630.799992;-38.13080360867914
1739209630.7999964;-45.120503652039325
1739209630.8000004;-38.13080360867914
1739209630.8000047;-45.120503652039325
1739209630.8000088;-31.141103565318915
1739209630.800013;-33.981070128970906
1739209630.8000174;-38.13080360867914
1739209630.8000214;-45.120503652039325
1739209630.8000257;-38.13080360867914
1739209630.8000298;-38.13080360867914
1739209630.800034;-45.120503652039325
1739209630.800038;-38.13080360867914
1739209630.8000424;-35.57807855764607
1739209630.8000467;-33.981070128970906
1739209630.8000507;-38.13080360867914
1739209630.800055;-45.120503652039325
1739209630.800059;-45.120503652039325
1739209630.8000634;-45.120503652039325
1739209630.8000674;-45.120503652039325
1739209630.8000717;-45.120503652039325
1739209630.800076;-38.13080360867914
1739209630.80008;-45.120503652039325
1739209630.8000844;-45.120503652039325
1739209630.8000884;-45.120503652039325
1739209630.8000927;-38.13080360867914
1739209630.8000968;-38.13080360867914
1739209630.800101;-45.120503652039325
1739209630.8001053;-38.13080360867914
1739209630.8001094;-38.13080360867914
1739209630.8001137;-38.13080360867914
1739209630.8001177;-45.120503652039325
1739209630.800122;-38.13080360867914
1739209630.8001263;-38.13080360867914
1739209630.8001304;-45.120503652039325
1739209630.8001347;-45.120503652039325
1739209630.8001387;-38.13080360867914
1739209630.800143;-38.13080360867914
1739209630.800147;-45.120503652039325
1739209630.8001513;-45.120503652039325
1739209630.8001556;-38.13080360867914
1739209630.8001597;-35.57807855764607
1739209630.800164;-45.120503652039325
1739209630.800168;-45.120503652039325
1739209630.8001723;-38.13080360867914
1739209630.8001764;-38.13080360867914
1739209630.8001807;-38.13080360867914
1739209630.800185;-45.120503652039325
1739209630.800189;-38.13080360867914
1739209630.8001933;-33.981070128970906
1739209630.8001974;-32.816014438256545
1739209630.8002017;-38.13080360867914
1739209630.8002057;-45.120503652039325
1739209630.80021;-45.120503652039325
1739209630.8002143;-45.120503652039325
1739209630.8002183;-45.120503652039325
1739209630.8002226;-45.120503652039325
1739209630.8002267;-45.120503652039325
1739209630.800231;-38.13080360867914
1739209630.800235;-45.120503652039325
1739209630.8002393;-45.120503652039325
1739209630.8002436;-38.13080360867914
1739209630.8002477;-35.57807855764607
1739209630.800252;-38.13080360867914
1739209630.800256;-38.13080360867914
1739209630.8002603;-38.13080360867914
1739209630.8002644;-38.13080360867914
1739209630.8002687;-45.120503652039325
1739209630.800273;-38.13080360867914
1739209630.800277;-45.120503652039325
1739209630.8002813;-38.13080360867914
1739209630.8002853;-35.57807855764607
1739209630.8002896;-38.13080360867914
1739209630.800294;-45.120503652039325
1739209630.800298;-38.13080360867914
1739209630.8003023;-38.13080360867914
1739209630.8003063;-38.13080360867914
1739209630.8003106;-38.13080360867914
1739209630.8003147;-45.120503652039325
1739209630.800319;-45.120503652039325
1739209630.8003232;-38.13080360867914
1739209630.8003273;-38.13080360867914
1739209630.8003316;-38.13080360867914
1739209630.8003356;-38.13080360867914
1739209630.80034;-38.13080360867914
1739209630.800344;-45.120503652039325
1739209630.8003483;-30.49652367304973
1739209630.8003526;-31.141103565318893
1739209630.8003566;-45.120503652039325
1739209630.800361;-45.120503652039325
1739209630.800365;-38.13080360867914
1739209630.8003693;-32.816014438256545
1739209630.8003733;-45.120503652039325
1739209630.8003776;-45.120503652039325
1739209630.800382;-38.13080360867914
1739209630.800386;-45.120503652039325
1739209630.8003902;-45.120503652039325
1739209630.8003943;-45.120503652039325
1739209630.8003986;-45.120503652039325
1739209630.8004026;-38.13080360867914
1739209630.800407;-38.13080360867914
1739209630.8004112;-38.13080360867914
1739209630.8004153;-38.13080360867914
1739209630.8004196;-45.120503652039325
1739209630.8004236;-45.120503652039325
1739209630.800428;-45.120503652039325
1739209630.800432;-33.981070128970906
1739209630.8004363;-38.13080360867914
