CAN Message; 0x77:61eaff40e9e67af8
1739209849.5493505;-45.120503652039325
1739209849.5493593;-35.57807855764607
1739209849.5493684;-38.13080360867914
1739209849.5523806;-38.13080360867914
1739209849.552381;-35.57807855764607
1739209849.5523815;-35.57807855764607
1739209849.552382;-45.120503652039325
1739209849.5523822;-45.120503652039325
1739209849.5523827;-38.13080360867914
1739209849.5523832;-45.120503652039325
1739209849.5523834;-38.13080360867914
1739209849.552384;-45.120503652039325
1739209849.5523844;-38.13080360867914
1739209849.5523849;-38.13080360867914
1739209849.552385;-45.120503652039325
1739209849.5523856;-38.13080360867914
1739209849.552386;-38.13080360867914
1739209849.5523863;-45.120503652039325
1739209849.5523868;-35.57807855764607
1739209849.5523872;-35.57807855764607
1739209849.5523875;-45.120503652039325
1739209849.552388;-38.13080360867914
1739209849.5523884;-32.816014438256545
1739209849.552389;-28.992665084841942
1739209849.5523891;-45.120503652039325
1739209849.5523896;-45.120503652039325
1739209849.55239;-45.120503652039325
1739209849.5523903;-38.13080360867914
1739209849.5523908;-35.57807855764607
1739209849.5523913;-38.13080360867914
1739209849.5523918;-45.120503652039325
1739209849.552392;-45.120503652039325
1739209849.5523925;-45.120503652039325
1739209849.552393;-45.120503652039325
1739209849.5523932;-38.13080360867914
1739209849.5523937;-38.13080360867914
1739209849.5523942;-38.13080360867914
1739209849.5523946;-38.13080360867914
1739209849.5523949;-35.57807855764607
1739209849.5523953;-27.267205301931607
1739209849.5523958;-38.13080360867914
1739209849.552396;-38.13080360867914
1739209849.5523965;-45.120503652039325
1739209849.552397;-38.13080360867914
1739209849.5523973;-45.120503652039325
1739209849.5523977;-45.120503652039325
1739209849.5523982;-35.57807855764607
1739209849.5523987;-45.120503652039325
1739209849.552399;-38.13080360867914
1739209849.5523994;-33.981070128970906
1739209849.5523999;-45.120503652039325
1739209849.5524;-38.13080360867914
1739209849.5524006;-38.13080360867914
1739209849.552401;-38.13080360867914
1739209849.5524015;-45.120503652039325
1739209849.5524018;-38.13080360867914
1739209849.5524023;-38.13080360867914
1739209849.5524027;-45.120503652039325
1739209849.552403;-45.120503652039325
1739209849.5524035;-38.13080360867914
1739209849.552404;-38.13080360867914
1739209849.5524044;-35.57807855764607
1739209849.5524046;-33.981070128970906
1739209849.552405;-33.981070128970906
1739209849.5524056;-35.57807855764607
1739209849.5524058;-45.120503652039325
1739209849.5524063;-38.13080360867914
1739209849.5524068;-32.816014438256545
1739209849.5524073;-38.13080360867914
1739209849.5524075;-38.13080360867914
1739209849.552408;-38.13080360867914
1739209849.5524085;-32.816014438256545
1739209849.5524087;-38.13080360867914
1739209849.5524092;-45.120503652039325
1739209849.5524096;-45.120503652039325
1739209849.55241;-45.120503652039325
1739209849.5524104;-45.120503652039325
1739209849.5524108;-38.13080360867914
1739209849.5524113;-38.13080360867914
1739209849.5524116;-31.141103565318915
1739209849.552412;-33.981070128970906
1739209849.5524125;-38.13080360867914
1739209849.5524127;-38.13080360867914
1739209849.5524132;-38.13080360867914
1739209849.5524137;-38.13080360867914
1739209849.5524142;-45.120503652039325
1739209849.5524144;-45.120503652039325
1739209849.552415;-45.120503652039325
1739209849.5524154;-32.816014438256545
1739209849.5524156;-38.13080360867914
1739209849.552416;-45.120503652039325
1739209849.5524166;-45.120503652039325
1739209849.552417;-35.57807855764607
1739209849.5524173;-35.57807855764607
1739209849.5524178;-45.120503652039325
1739209849.5524182;-33.981070128970906
1739209849.5524185;-38.13080360867914
1739209849.552419;-38.13080360867914
1739209849.5524194;-38.13080360867914
1739209849.5524197;-38.13080360867914
1739209849.5524201;-45.120503652039325
1739209849.5524206;-33.981070128970906
1739209849.552421;-45.120503652039325
1739209849.5524213;-38.13080360867914
1739209849.5524218;-35.57807855764607
1739209849.5524223;-35.57807855764607
1739209849.5524225;-45.120503652039325
1739209849.552423;-38.13080360867914
1739209849.5524235;-32.816014438256545
1739209849.552424;-38.13080360867914
1739209849.5524242;-38.13080360867914
1739209849.5524247;-33.981070128970906
1739209849.5524251;-38.13080360867914
1739209849.5524254;-45.120503652039325
1739209849.5524259;-45.120503652039325
1739209849.5524263;-38.13080360867914
1739209849.5524268;-45.120503652039325
1739209849.552427;-45.120503652039325
1739209849.5524275;-38.13080360867914
1739209849.552428;-38.13080360867914
1739209849.5524282;-45.120503652039325
1739209849.5524287;-45.120503652039325
1739209849.5524292;-45.120503652039325
1739209849.5524297;-45.120503652039325
1739209849.55243;-45.120503652039325
1739209849.5524304;-38.13080360867914
1739209849.5524309;-38.13080360867914
1739209849.552431;-38.13080360867914
1739209849.5524316;-35.57807855764607
1739209849.552432;-35.57807855764607
1739209849.5524323;-38.13080360867914
1739209849.5524328;-45.120503652039325
1739209849.5524333;-38.13080360867914
1739209849.5524337;-38.13080360867914
1739209849.552434;-38.13080360867914
1739209849.5524344;-38.13080360867914
1739209849.552435;-45.120503652039325
1739209849.5524352;-45.120503652039325
1739209849.5524356;-45.120503652039325
1739209849.552436;-45.120503652039325
1739209849.5524366;-45.120503652039325
1739209849.5524368;-38.13080360867914
1739209849.5524373;-38.13080360867914
1739209849.5524378;-38.13080360867914
1739209849.552438;-33.981070128970906
1739209849.5524385;-45.120503652039325
1739209849.552439;-38.13080360867914
1739209849.5524395;-45.120503652039325
1739209849.5524397;-38.13080360867914
1739209849.5524402;-45.120503652039325
1739209849.5524406;-38.13080360867914
1739209849.552441;-35.57807855764607
1739209849.5524414;-35.57807855764607
1739209849.5524418;-35.57807855764607
1739209849.552442;-45.120503652039325
1739209849.5524426;-38.13080360867914
1739209849.552443;-45.120503652039325
1739209849.5524435;-45.120503652039325
1739209849.5524437;-33.981070128970906
1739209849.5524442;-31.141103565318893
1739209849.5524447;-33.981070128970956
1739209849.552445;-45.120503652039325
1739209849.5524454;-35.57807855764607
1739209849.552446;-38.13080360867914
1739209849.5524464;-45.120503652039325
1739209849.5524466;-45.120503652039325
1739209849.552447;-45.120503652039325
1739209849.5524476;-45.120503652039325
1739209849.5524478;-31.141103565318893
1739209849.5524483;-32.816014438256545
1739209849.5524487;-45.120503652039325
1739209849.5524492;-38.13080360867914
1739209849.5524495;-35.57807855764607
1739209849.55245;-35.57807855764607
1739209849.5524504;-45.120503652039325
1739209849.5524507;-38.13080360867914
1739209849.5524511;-35.57807855764607
1739209849.5524516;-38.13080360867914
1739209849.552452;-38.13080360867914
1739209849.5524523;-45.120503652039325
1739209849.5524528;-45.120503652039325
1739209849.5524533;-45.120503652039325
1739209849.5524535;-45.120503652039325
1739209849.552454;-45.120503652039325
1739209849.5524545;-45.120503652039325
1739209849.5524547;-38.13080360867914
1739209849.5524552;-35.57807855764607
1739209849.5524557;-38.13080360867914
1739209849.5524561;-45.120503652039325
1739209849.5524564;-45.120503652039325
1739209849.5524569;-35.57807855764607
1739209849.5524573;-45.120503652039325
1739209849.5524576;-32.816014438256545
1739209849.552458;-29.438486411369333
1739209849.5524585;-45.120503652039325
1739209849.552459;-45.120503652039325
1739209849.5524592;-38.13080360867914
1739209849.5524597;-38.13080360867914
1739209849.5524602;-45.120503652039325
1739209849.5524604;-45.120503652039325
1739209849.552461;-45.120503652039325
1739209849.5524614;-45.120503652039325
1739209849.5524619;-45.120503652039325
1739209849.552462;-45.120503652039325
1739209849.5524626;-45.120503652039325
1739209849.552463;-38.13080360867914
1739209849.5524633;-35.57807855764607
1739209849.5524638;-32.816014438256545
1739209849.5524642;-45.120503652039325
1739209849.5524645;-45.120503652039325
1739209849.552465;-35.57807855764607
1739209849.5524654;-38.13080360867914
1739209849.552466;-45.120503652039325
1739209849.5524662;-45.120503652039325
1739209849.5524666;-38.13080360867914
1739209849.552467;-45.120503652039325
1739209849.5524673;-38.13080360867914
1739209849.5524678;-33.981070128970906
1739209849.5524683;-38.13080360867914
1739209849.5524688;-45.120503652039325
1739209849.552469;-38.13080360867914
1739209849.5524695;-32.816014438256545
1739209849.55247;-33.981070128970906
1739209849.5524702;-35.57807855764607
1739209849.5524707;-45.120503652039325
1739209849.5524712;-45.120503652039325
1739209849.5524716;-38.13080360867914
1739209849.5524719;-33.981070128970906
1739209849.5524724;-45.120503652039325
1739209849.5524728;-45.120503652039325
1739209849.552473;-33.981070128970906
1739209849.5524735;-38.13080360867914
1739209849.552474;-38.13080360867914
1739209849.5524743;-35.57807855764607
1739209849.5524747;-45.120503652039325
1739209849.5524752;-38.13080360867914
1739209849.5524757;-38.13080360867914
1739209849.552476;-35.57807855764607
1739209849.5524764;-33.981070128970906
1739209849.552477;-38.13080360867914
1739209849.5524771;-45.120503652039325
1739209849.5524776;-45.120503652039325
1739209849.552478;-33.981070128970906
1739209849.5524786;-38.13080360867914
1739209849.5524788;-38.13080360867914
1739209849.5524793;-38.13080360867914
1739209849.5524797;-38.13080360867914
1739209849.55248;-38.13080360867914
1739209849.5524805;-35.57807855764607
1739209849.552481;-38.13080360867914
1739209849.5524814;-38.13080360867914
1739209849.5524817;-38.13080360867914
1739209849.5524821;-33.981070128970906
1739209849.5524826;-45.120503652039325
1739209849.5524828;-45.120503652039325
1739209849.5524833;-45.120503652039325
1739209849.5524838;-38.13080360867914
1739209849.5524843;-38.13080360867914
1739209849.5524845;-33.981070128970906
1739209849.552485;-45.120503652039325
1739209849.5524855;-45.120503652039325
1739209849.5524857;-35.57807855764607
1739209849.5524862;-38.13080360867914
1739209849.5524867;-45.120503652039325
1739209849.552487;-33.981070128970906
1739209849.5524874;-45.120503652039325
1739209849.5524879;-38.13080360867914
1739209849.5524883;-38.13080360867914
1739209849.5524886;-38.13080360867914
1739209849.552489;-38.13080360867914
1739209849.5524895;-45.120503652039325
1739209849.5524898;-38.13080360867914
1739209849.5524902;-32.816014438256545
1739209849.5524907;-35.57807855764607
1739209849.5524912;-38.13080360867914
1739209849.5524914;-45.120503652039325
1739209849.552492;-38.13080360867914
1739209849.5524924;-38.13080360867914
1739209849.5524926;-31.141103565318915
1739209849.552493;-38.13080360867914
1739209849.5524936;-45.120503652039325
1739209849.552494;-45.120503652039325
1739209849.5524943;-45.120503652039325
1739209849.5524948;-38.13080360867914
1739209849.5524952;-38.13080360867914
1739209849.5524955;-45.120503652039325
1739209849.552496;-38.13080360867914
1739209849.5524964;-33.981070128970906
1739209849.5524967;-38.13080360867914
1739209849.5524971;-45.120503652039325
1739209849.5524976;-38.13080360867914
1739209849.552498;-32.816014438256545
1739209849.5524983;-45.120503652039325
1739209849.5524988;-38.13080360867914
1739209849.5524993;-38.13080360867914
1739209849.5524995;-38.13080360867914
1739209849.5525;-45.120503652039325
1739209849.5525005;-38.13080360867914
1739209849.552501;-28.992665084841942
1739209849.5525012;-45.120503652039325
1739209849.5525017;-45.120503652039325
1739209849.5525022;-45.120503652039325
1739209849.5525024;-33.981070128970906
1739209849.5525029;-38.13080360867914
1739209849.5525033;-38.13080360867914
1739209849.5525038;-45.120503652039325
1739209849.552504;-38.13080360867914
1739209849.5525045;-45.120503652039325
1739209849.552505;-35.57807855764607
1739209849.5525053;-45.120503652039325
1739209849.5525057;-38.13080360867914
1739209849.5525062;-30.49652367304973
1739209849.5525067;-45.120503652039325
1739209849.552507;-38.13080360867914
1739209849.5525074;-26.991370085610722
1739209849.5525079;-35.57807855764607
1739209849.552508;-45.120503652039325
1739209849.5525086;-45.120503652039325
1739209849.552509;-35.57807855764607
1739209849.5525093;-38.13080360867914
1739209849.5525098;-38.13080360867914
1739209849.5525103;-38.13080360867914
1739209849.5525107;-35.57807855764607
1739209849.552511;-35.57807855764607
1739209849.5525115;-45.120503652039325
1739209849.552512;-38.13080360867914
1739209849.5525122;-45.120503652039325
1739209849.5525126;-45.120503652039325
1739209849.5525131;-35.57807855764607
1739209849.5525136;-38.13080360867914
1739209849.5525138;-45.120503652039325
1739209849.5525143;-45.120503652039325
1739209849.5525148;-35.57807855764607
1739209849.552515;-38.13080360867914
1739209849.5525155;-45.120503652039325
1739209849.552516;-45.120503652039325
1739209849.5525165;-35.57807855764607
1739209849.5525167;-38.13080360867914
1739209849.5525172;-29.438486411369333
1739209849.5525177;-32.816014438256545
1739209849.552518;-38.13080360867914
1739209849.5525184;-33.981070128970906
1739209849.5525188;-45.120503652039325
1739209849.552519;-45.120503652039325
1739209849.5525196;-35.57807855764607
1739209849.55252;-38.13080360867914
1739209849.5525205;-33.981070128970956
1739209849.5525208;-45.120503652039325
1739209849.5525212;-35.57807855764607
1739209849.5525217;-38.13080360867914
1739209849.552522;-38.13080360867914
1739209849.5525224;-38.13080360867914
1739209849.552523;-45.120503652039325
1739209849.5525234;-45.120503652039325
1739209849.5525236;-45.120503652039325
1739209849.552524;-38.13080360867914
1739209849.5525246;-38.13080360867914
1739209849.5525248;-45.120503652039325
1739209849.5525253;-45.120503652039325
1739209849.5525258;-38.13080360867914
1739209849.5525262;-35.57807855764607
1739209849.5525265;-38.13080360867914
1739209849.552527;-35.57807855764607
1739209849.5525274;-35.57807855764607
1739209849.5525277;-45.120503652039325
1739209849.5525281;-45.120503652039325
1739209849.5525286;-38.13080360867914
1739209849.552529;-45.120503652039325
1739209849.5525293;-45.120503652039325
1739209849.5525298;-45.120503652039325
1739209849.5525303;-38.13080360867914
1739209849.5525305;-45.120503652039325
1739209849.552531;-33.981070128970906
1739209849.5525315;-38.13080360867914
1739209849.5525317;-45.120503652039325
1739209849.5525322;-38.13080360867914
1739209849.5525327;-45.120503652039325
1739209849.5525331;-38.13080360867914
1739209849.5525334;-38.13080360867914
1739209849.5525339;-38.13080360867914
1739209849.5525343;-45.120503652039325
1739209849.5525346;-45.120503652039325
1739209849.552535;-45.120503652039325
1739209849.5525355;-38.13080360867914
1739209849.552536;-45.120503652039325
1739209849.5525362;-45.120503652039325
1739209849.5525367;-45.120503652039325
1739209849.5525372;-45.120503652039325
1739209849.5525374;-38.13080360867914
1739209849.552538;-33.981070128970906
1739209849.5525384;-38.13080360867914
1739209849.5525389;-38.13080360867914
1739209849.552539;-45.120503652039325
1739209849.5525396;-45.120503652039325
1739209849.55254;-45.120503652039325
1739209849.5525403;-31.141103565318915
1739209849.5525408;-35.57807855764607
1739209849.5525413;-35.57807855764607
1739209849.5525415;-45.120503652039325
1739209849.552542;-38.13080360867914
1739209849.5525424;-38.13080360867914
1739209849.552543;-38.13080360867914
1739209849.5525432;-38.13080360867914
1739209849.5525436;-45.120503652039325
1739209849.552544;-45.120503652039325
1739209849.5525444;-45.120503652039325
1739209849.5525448;-32.816014438256545
1739209849.5525453;-33.981070128970906
1739209849.5525458;-38.13080360867914
1739209849.552546;-45.120503652039325
1739209849.5525465;-35.57807855764607
1739209849.552547;-33.981070128970906
1739209849.5525472;-45.120503652039325
1739209849.5525477;-45.120503652039325
1739209849.5525482;-45.120503652039325
1739209849.5525486;-38.13080360867914
1739209849.552549;-45.120503652039325
1739209849.5525494;-45.120503652039325
1739209849.5525498;-45.120503652039325
1739209849.55255;-31.141103565318915
1739209849.5525506;-32.816014438256545
1739209849.552551;-35.57807855764607
1739209849.5525513;-45.120503652039325
1739209849.5525517;-38.13080360867914
1739209849.5525522;-35.57807855764607
1739209849.5525527;-38.13080360867914
1739209849.552553;-45.120503652039325
1739209849.5525534;-38.13080360867914
1739209849.552554;-38.13080360867914
1739209849.5525541;-38.13080360867914
1739209849.5525546;-38.13080360867914
1739209849.552555;-45.120503652039325
1739209849.5525556;-35.57807855764607
1739209849.5525558;-35.57807855764607
1739209849.5525563;-45.120503652039325
1739209849.5525568;-33.981070128970906
1739209849.552557;-33.981070128970906
1739209849.5525575;-45.120503652039325
1739209849.552558;-45.120503652039325
1739209849.5525584;-38.13080360867914
1739209849.5525587;-38.13080360867914
1739209849.5525591;-38.13080360867914
1739209849.5525596;-38.13080360867914
1739209849.5525599;-28.992665084841942
1739209849.5525603;-33.981070128970906
1739209849.5525608;-38.13080360867914
1739209849.5525613;-38.13080360867914
1739209849.5525615;-33.981070128970906
1739209849.552562;-38.13080360867914
1739209849.5525625;-45.120503652039325
1739209849.5525627;-35.57807855764607
1739209849.5525632;-33.981070128970906
1739209849.5525637;-33.981070128970906
1739209849.552564;-45.120503652039325
1739209849.5525644;-38.13080360867914
1739209849.5525649;-38.13080360867914
1739209849.5525653;-45.120503652039325
1739209849.5525656;-45.120503652039325
1739209849.552566;-33.981070128970906
1739209849.5525665;-33.981070128970906
1739209849.5525668;-38.13080360867914
1739209849.5525672;-45.120503652039325
1739209849.5525677;-38.13080360867914
1739209849.5525682;-38.13080360867914
1739209849.5525684;-35.57807855764607
1739209849.552569;-38.13080360867914
1739209849.5525694;-38.13080360867914
1739209849.5525696;-33.981070128970906
1739209849.55257;-45.120503652039325
1739209849.5525706;-45.120503652039325
1739209849.552571;-45.120503652039325
1739209849.5525713;-38.13080360867914
1739209849.5525718;-45.120503652039325
1739209849.5525723;-45.120503652039325
1739209849.5525725;-38.13080360867914
1739209849.552573;-38.13080360867914
1739209849.5525734;-45.120503652039325
1739209849.5525737;-45.120503652039325
1739209849.5525742;-45.120503652039325
1739209849.5525746;-38.13080360867914
1739209849.552575;-45.120503652039325
1739209849.5525753;-45.120503652039325
1739209849.5525758;-38.13080360867914
1739209849.5525763;-45.120503652039325
1739209849.5525765;-33.981070128970906
1739209849.552577;-38.13080360867914
1739209849.5525775;-45.120503652039325
1739209849.552578;-45.120503652039325
1739209849.5525782;-35.57807855764607
1739209849.5525787;-38.13080360867914
1739209849.5525792;-45.120503652039325
1739209849.5525794;-45.120503652039325
1739209849.5525799;-38.13080360867914
1739209849.5525804;-45.120503652039325
1739209849.5525808;-45.120503652039325
1739209849.552581;-38.13080360867914
1739209849.5525815;-35.57807855764607
1739209849.552582;-38.13080360867914
1739209849.5525823;-45.120503652039325
1739209849.5525827;-45.120503652039325
1739209849.5525832;-38.13080360867914
1739209849.5525837;-38.13080360867914
1739209849.552584;-45.120503652039325
1739209849.5525844;-38.13080360867914
1739209849.552585;-38.13080360867914
1739209849.5525851;-45.120503652039325
1739209849.5525856;-38.13080360867914
1739209849.552586;-38.13080360867914
1739209849.5525863;-30.49652367304973
1739209849.5525868;-32.816014438256545
1739209849.5525873;-45.120503652039325
1739209849.5525877;-45.120503652039325
1739209849.552588;-38.13080360867914
1739209849.5525885;-38.13080360867914
1739209849.552589;-45.120503652039325
1739209849.5525892;-38.13080360867914
1739209849.5525897;-45.120503652039325
1739209849.5525901;-45.120503652039325
1739209849.5525906;-35.57807855764607
1739209849.5525908;-38.13080360867914
1739209849.5525913;-45.120503652039325
1739209849.5525918;-45.120503652039325
1739209849.552592;-38.13080360867914
1739209849.5525925;-45.120503652039325
1739209849.552593;-35.57807855764607
1739209849.5525935;-35.57807855764607
1739209849.5525937;-38.13080360867914
1739209849.5525942;-35.57807855764607
1739209849.5525947;-38.13080360867914
1739209849.552595;-45.120503652039325
1739209849.5525954;-32.816014438256545
1739209849.5525959;-33.981070128970906
1739209849.552596;-38.13080360867914
1739209849.5525966;-38.13080360867914
1739209849.552597;-38.13080360867914
1739209849.5525975;-32.816014438256545
1739209849.5525978;-45.120503652039325
1739209849.5525982;-45.120503652039325
1739209849.5525987;-38.13080360867914
1739209849.552599;-38.13080360867914
1739209849.5525994;-45.120503652039325
1739209849.5526;-45.120503652039325
1739209849.5526004;-32.816014438256545
1739209849.5526006;-33.981070128970906
1739209849.552601;-45.120503652039325
1739209849.5526016;-45.120503652039325
1739209849.5526018;-38.13080360867914
1739209849.5526023;-45.120503652039325
1739209849.5526028;-31.141103565318893
1739209849.5526032;-30.49652367304973
1739209849.5526035;-38.13080360867914
1739209849.552604;-33.981070128970906
1739209849.5526044;-45.120503652039325
1739209849.5526047;-35.57807855764607
1739209849.5526052;-45.120503652039325
1739209849.5526056;-45.120503652039325
1739209849.552606;-45.120503652039325
1739209849.5526063;-45.120503652039325
1739209849.5526068;-38.13080360867914
1739209849.5526073;-45.120503652039325
1739209849.5526075;-45.120503652039325
1739209849.552608;-45.120503652039325
1739209849.5526085;-38.13080360867914
1739209849.5526087;-38.13080360867914
1739209849.5526092;-45.120503652039325
1739209849.5526097;-45.120503652039325
1739209849.5526102;-45.120503652039325
1739209849.5526104;-45.120503652039325
1739209849.5526109;-45.120503652039325
1739209849.5526114;-45.120503652039325
1739209849.5526116;-45.120503652039325
1739209849.552612;-45.120503652039325
1739209849.5526125;-32.816014438256545
1739209849.552613;-27.267205301931607
1739209849.5526133;-45.120503652039325
1739209849.5526137;-45.120503652039325
1739209849.5526142;-38.13080360867914
1739209849.5526145;-32.816014438256545
1739209849.552615;-45.120503652039325
1739209849.5526154;-38.13080360867914
1739209849.552616;-45.120503652039325
1739209849.5526161;-38.13080360867914
1739209849.5526166;-45.120503652039325
1739209849.552617;-45.120503652039325
1739209849.5526173;-45.120503652039325
1739209849.5526178;-38.13080360867914
1739209849.5526183;-38.13080360867914
1739209849.5526185;-38.13080360867914
1739209849.552619;-35.57807855764607
1739209849.5526195;-38.13080360867914
1739209849.55262;-38.13080360867914
1739209849.5526202;-38.13080360867914
1739209849.5526206;-45.120503652039325
1739209849.5526211;-38.13080360867914
1739209849.5526214;-45.120503652039325
1739209849.5526218;-38.13080360867914
1739209849.5526223;-45.120503652039325
1739209849.5526228;-38.13080360867914
1739209849.552623;-38.13080360867914
1739209849.5526235;-38.13080360867914
1739209849.552624;-45.120503652039325
1739209849.5526242;-45.120503652039325
1739209849.5526247;-33.981070128970906
1739209849.5526252;-33.981070128970906
1739209849.5526257;-38.13080360867914
1739209849.552626;-45.120503652039325
1739209849.5526264;-45.120503652039325
1739209849.5526268;-35.57807855764607
1739209849.552627;-45.120503652039325
1739209849.5526276;-45.120503652039325
1739209849.552628;-38.13080360867914
1739209849.5526283;-38.13080360867914
1739209849.5526288;-45.120503652039325
1739209849.5526292;-35.57807855764607
1739209849.5526297;-28.992665084841942
1739209849.55263;-38.13080360867914
1739209849.5526304;-38.13080360867914
1739209849.552631;-33.981070128970906
1739209849.5526311;-31.141103565318915
1739209849.5526316;-38.13080360867914
1739209849.552632;-45.120503652039325
1739209849.5526326;-45.120503652039325
1739209849.5526328;-45.120503652039325
1739209849.5526333;-38.13080360867914
1739209849.5526338;-45.120503652039325
1739209849.552634;-38.13080360867914
1739209849.5526345;-45.120503652039325
1739209849.552635;-45.120503652039325
1739209849.5526354;-45.120503652039325
1739209849.5526357;-45.120503652039325
1739209849.5526361;-38.13080360867914
1739209849.5526366;-38.13080360867914
1739209849.5526369;-45.120503652039325
1739209849.5526373;-45.120503652039325
1739209849.5526378;-45.120503652039325
1739209849.5526383;-45.120503652039325
1739209849.5526385;-38.13080360867914
1739209849.552639;-35.57807855764607
1739209849.5526395;-33.981070128970906
1739209849.5526397;-38.13080360867914
1739209849.5526402;-45.120503652039325
1739209849.5526407;-38.13080360867914
1739209849.552641;-35.57807855764607
1739209849.5526414;-38.13080360867914
1739209849.5493774;-45.120503652039325
1739209849.5493865;-33.981070128970906
1739209849.5493956;-38.13080360867914
1739209849.5494046;-45.120503652039325
1739209849.5494137;-38.13080360867914
1739209849.5494227;-45.120503652039325
1739209849.5494318;-45.120503652039325
1739209849.5494409;-45.120503652039325
1739209849.5494497;-38.13080360867914
1739209849.5494587;-38.13080360867914
1739209849.5494678;-45.120503652039325
1739209849.5494769;-38.13080360867914
1739209849.549486;-33.981070128970906
1739209849.549495;-33.981070128970906
1739209849.549504;-38.13080360867914
1739209849.549513;-45.120503652039325
1739209849.5495222;-45.120503652039325
1739209849.5495312;-38.13080360867914
1739209849.54954;-33.981070128970906
1739209849.549549;-45.120503652039325
1739209849.5495582;-45.120503652039325
1739209849.5495672;-45.120503652039325
1739209849.5495763;-45.120503652039325
1739209849.5495853;-45.120503652039325
1739209849.5495944;-45.120503652039325
1739209849.5496035;-45.120503652039325
1739209849.5496125;-45.120503652039325
1739209849.5496216;-38.13080360867914
1739209849.5496304;-45.120503652039325
1739209849.5496395;-38.13080360867914
1739209849.5496485;-38.13080360867914
1739209849.5496576;-45.120503652039325
1739209849.5496666;-45.120503652039325
1739209849.5496757;-45.120503652039325
1739209849.5496848;-38.13080360867914
1739209849.5496938;-35.57807855764607
1739209849.549703;-45.120503652039325
1739209849.549712;-38.13080360867914
1739209849.5497208;-32.816014438256545
1739209849.5497298;-38.13080360867914
1739209849.549739;-33.981070128970906
1739209849.549748;-33.981070128970906
1739209849.549757;-35.57807855764607
1739209849.549766;-45.120503652039325
1739209849.5497751;-45.120503652039325
1739209849.5497842;-45.120503652039325
1739209849.5497932;-38.13080360867914
1739209849.549802;-45.120503652039325
1739209849.5498111;-35.57807855764607
1739209849.5498202;-38.13080360867914
1739209849.5498292;-45.120503652039325
1739209849.5498383;-38.13080360867914
1739209849.5498474;-38.13080360867914
1739209849.5498564;-45.120503652039325
1739209849.5498655;-32.816014438256545
1739209849.5498745;-38.13080360867914
1739209849.5498836;-45.120503652039325
1739209849.5498924;-38.13080360867914
1739209849.5499015;-33.981070128970906
1739209849.5499105;-38.13080360867914
1739209849.5499196;-38.13080360867914
1739209849.5499287;-45.120503652039325
1739209849.5499377;-32.816014438256545
1739209849.5499468;-35.57807855764607
1739209849.5499558;-45.120503652039325
1739209849.549965;-45.120503652039325
1739209849.549974;-45.120503652039325
1739209849.5499828;-38.13080360867914
1739209849.5499918;-38.13080360867914
1739209849.550001;-38.13080360867914
1739209849.55001;-45.120503652039325
1739209849.550019;-45.120503652039325
1739209849.550028;-38.13080360867914
1739209849.5500371;-38.13080360867914
1739209849.5500462;-45.120503652039325
1739209849.5500553;-38.13080360867914
1739209849.5500643;-38.13080360867914
1739209849.5500731;-38.13080360867914
1739209849.5500822;-28.58837851428586
1739209849.5500913;-38.13080360867914
1739209849.5501003;-38.13080360867914
1739209849.5501094;-38.13080360867914
1739209849.5501184;-38.13080360867914
1739209849.5501275;-45.120503652039325
1739209849.5501366;-45.120503652039325
1739209849.5501456;-38.13080360867914
1739209849.5501547;-33.981070128970956
1739209849.5501635;-45.120503652039325
1739209849.5501726;-45.120503652039325
1739209849.5501816;-45.120503652039325
1739209849.5501907;-38.13080360867914
1739209849.5501997;-33.981070128970906
1739209849.5502088;-45.120503652039325
1739209849.5502179;-38.13080360867914
1739209849.550227;-45.120503652039325
1739209849.550236;-38.13080360867914
1739209849.550245;-33.981070128970906
1739209849.5502539;-35.57807855764607
1739209849.550263;-38.13080360867914
1739209849.550272;-45.120503652039325
1739209849.550281;-32.816014438256545
1739209849.55029;-35.57807855764607
1739209849.5502992;-32.816014438256545
1739209849.5503082;-38.13080360867914
1739209849.5503173;-38.13080360867914
1739209849.5503263;-38.13080360867914
1739209849.5503354;-32.816014438256545
1739209849.5503442;-38.13080360867914
1739209849.5503533;-38.13080360867914
1739209849.5503623;-33.981070128970906
1739209849.5503714;-45.120503652039325
1739209849.5503805;-45.120503652039325
1739209849.5503895;-45.120503652039325
1739209849.5503986;-45.120503652039325
1739209849.5504076;-45.120503652039325
1739209849.5504167;-38.13080360867914
1739209849.5504255;-38.13080360867914
1739209849.5504346;-45.120503652039325
1739209849.5504436;-28.21854285175415
1739209849.5504527;-31.141103565318893
1739209849.5504618;-45.120503652039325
1739209849.5504708;-45.120503652039325
1739209849.55048;-38.13080360867914
1739209849.550489;-45.120503652039325
1739209849.550498;-45.120503652039325
1739209849.550507;-38.13080360867914
1739209849.550516;-45.120503652039325
1739209849.550525;-45.120503652039325
1739209849.550534;-38.13080360867914
1739209849.550543;-45.120503652039325
1739209849.5505521;-35.57807855764607
1739209849.5505612;-38.13080360867914
1739209849.5505702;-45.120503652039325
1739209849.5505793;-38.13080360867914
1739209849.5505884;-45.120503652039325
1739209849.5505974;-45.120503652039325
1739209849.5506063;-45.120503652039325
1739209849.5506153;-38.13080360867914
1739209849.5506244;-45.120503652039325
1739209849.5506334;-45.120503652039325
1739209849.5506425;-32.816014438256545
1739209849.5506516;-45.120503652039325
1739209849.5506606;-38.13080360867914
