CAN Message; 0x1b8:0100ff0a128404b4
1739209710.0206215;-45.120503652039325
1739209710.0206227;-45.120503652039325
1739209710.0206237;-38.13080360867914
1739209710.0206249;-45.120503652039325
1739209710.020626;-45.120503652039325
1739209710.020627;-35.57807855764607
1739209710.0206282;-35.57807855764607
1739209710.0206294;-45.120503652039325
1739209710.0206306;-45.120503652039325
1739209710.0206316;-38.13080360867914
1739209710.0206327;-45.120503652039325
1739209710.020634;-38.13080360867914
1739209710.020635;-38.13080360867914
1739209710.020636;-38.13080360867914
1739209710.0206373;-45.120503652039325
1739209710.0206385;-45.120503652039325
1739209710.0206394;-38.13080360867914
1739209710.0206406;-35.57807855764607
1739209710.0206418;-33.981070128970906
1739209710.0206428;-45.120503652039325
1739209710.020644;-45.120503652039325
1739209710.0206451;-45.120503652039325
1739209710.0206463;-38.13080360867914
1739209710.0206473;-45.120503652039325
1739209710.0206485;-45.120503652039325
1739209710.0206497;-45.120503652039325
1739209710.0206509;-45.120503652039325
1739209710.0206518;-35.57807855764607
1739209710.020653;-45.120503652039325
1739209710.0206542;-38.13080360867914
1739209710.0206552;-38.13080360867914
1739209710.0206563;-45.120503652039325
1739209710.0206575;-38.13080360867914
1739209710.0206587;-38.13080360867914
1739209710.0206597;-35.57807855764607
1739209710.0206609;-38.13080360867914
1739209710.020662;-38.13080360867914
1739209710.020663;-45.120503652039325
1739209710.0206642;-33.981070128970906
1739209710.0206654;-38.13080360867914
1739209710.0206666;-35.57807855764607
1739209710.0206676;-45.120503652039325
1739209710.0206687;-38.13080360867914
1739209710.02067;-45.120503652039325
1739209710.020671;-45.120503652039325
1739209710.020672;-45.120503652039325
1739209710.0206733;-38.13080360867914
1739209710.0206745;-38.13080360867914
1739209710.0206754;-45.120503652039325
1739209710.0206766;-45.120503652039325
1739209710.0206778;-45.120503652039325
1739209710.0206788;-45.120503652039325
1739209710.02068;-38.13080360867914
1739209710.0206811;-38.13080360867914
1739209710.0206823;-45.120503652039325
1739209710.0206833;-45.120503652039325
1739209710.0206845;-45.120503652039325
1739209710.0206857;-38.13080360867914
1739209710.0206866;-35.57807855764607
1739209710.0206878;-38.13080360867914
1739209710.020689;-38.13080360867914
1739209710.0206902;-38.13080360867914
1739209710.0206912;-30.49652367304973
1739209710.0206923;-38.13080360867914
1739209710.0206935;-45.120503652039325
1739209710.0206947;-38.13080360867914
1739209710.0206957;-45.120503652039325
1739209710.0206969;-38.13080360867914
1739209710.020698;-38.13080360867914
1739209710.020699;-45.120503652039325
1739209710.0207002;-33.981070128970906
1739209710.0207014;-31.141103565318915
1739209710.0207026;-38.13080360867914
1739209710.0207036;-45.120503652039325
1739209710.0207047;-33.981070128970906
1739209710.020706;-33.981070128970906
1739209710.020707;-38.13080360867914
1739209710.020708;-45.120503652039325
1739209710.0207093;-38.13080360867914
1739209710.0207105;-33.981070128970906
1739209710.0207114;-35.57807855764607
1739209710.0207126;-45.120503652039325
1739209710.0207138;-45.120503652039325
1739209710.0207148;-35.57807855764607
1739209710.020716;-38.13080360867914
1739209710.0207171;-45.120503652039325
1739209710.0207183;-38.13080360867914
1739209710.0207193;-33.981070128970906
1739209710.0207205;-38.13080360867914
1739209710.0207217;-45.120503652039325
1739209710.0207226;-38.13080360867914
1739209710.0207238;-45.120503652039325
1739209710.020725;-45.120503652039325
1739209710.0207262;-35.57807855764607
1739209710.0207272;-38.13080360867914
1739209710.0207283;-33.981070128970906
1739209710.0207295;-45.120503652039325
1739209710.0207305;-45.120503652039325
1739209710.0207317;-33.981070128970906
1739209710.0207329;-45.120503652039325
1739209710.020734;-45.120503652039325
1739209710.020735;-35.57807855764607
1739209710.0207362;-38.13080360867914
1739209710.0207374;-32.81601443825658
1739209710.0207386;-45.120503652039325
1739209710.0207396;-45.120503652039325
1739209710.0207407;-38.13080360867914
1739209710.020742;-38.13080360867914
1739209710.020743;-38.13080360867914
1739209710.020744;-38.13080360867914
1739209710.0207453;-32.816014438256545
1739209710.0207465;-31.141103565318915
1739209710.0207474;-38.13080360867914
1739209710.0207486;-38.13080360867914
1739209710.0207498;-45.120503652039325
1739209710.0207508;-38.13080360867914
1739209710.020752;-38.13080360867914
1739209710.0207531;-45.120503652039325
1739209710.0207543;-38.13080360867914
1739209710.0207553;-45.120503652039325
1739209710.0207565;-45.120503652039325
1739209710.0207577;-45.120503652039325
1739209710.0207586;-45.120503652039325
1739209710.0207598;-33.981070128970906
1739209710.020761;-45.120503652039325
1739209710.0207622;-45.120503652039325
1739209710.0207632;-45.120503652039325
1739209710.0207644;-45.120503652039325
1739209710.0207655;-45.120503652039325
1739209710.0207665;-45.120503652039325
1739209710.0207677;-45.120503652039325
1739209710.020769;-38.13080360867914
1739209710.02077;-32.816014438256545
1739209710.020771;-45.120503652039325
1739209710.0207722;-38.13080360867914
1739209710.0207734;-33.981070128970906
1739209710.0207744;-45.120503652039325
1739209710.0207756;-45.120503652039325
1739209710.0207767;-38.13080360867914
1739209710.020778;-38.13080360867914
1739209710.020779;-45.120503652039325
1739209710.02078;-38.13080360867914
1739209710.0207813;-45.120503652039325
1739209710.0207822;-45.120503652039325
1739209710.0207834;-38.13080360867914
1739209710.0207846;-35.57807855764607
1739209710.0207858;-38.13080360867914
1739209710.0207868;-35.57807855764607
1739209710.020788;-38.13080360867914
1739209710.0207891;-45.120503652039325
1739209710.0207903;-35.57807855764607
1739209710.0207913;-45.120503652039325
1739209710.0207925;-38.13080360867914
1739209710.0207937;-35.57807855764607
1739209710.0207946;-38.13080360867914
1739209710.0207958;-38.13080360867914
1739209710.020797;-33.981070128970906
1739209710.0207982;-45.120503652039325
1739209710.0207992;-45.120503652039325
1739209710.0208004;-45.120503652039325
1739209710.0246136;-45.120503652039325
1739209710.0246193;-45.120503652039325
1739209710.0246248;-38.13080360867914
1739209710.0246305;-38.13080360867914
1739209710.0246363;-38.13080360867914
1739209710.0246418;-45.120503652039325
1739209710.0246475;-38.13080360867914
1739209710.0246532;-38.13080360867914
1739209710.0246587;-38.13080360867914
1739209710.0246644;-38.13080360867914
1739209710.02467;-38.13080360867914
1739209710.0246756;-38.13080360867914
1739209710.0246813;-38.13080360867914
1739209710.0246868;-45.120503652039325
1739209710.0246925;-38.13080360867914
1739209710.0246983;-33.981070128970906
1739209710.0247037;-45.120503652039325
1739209710.0247095;-45.120503652039325
1739209710.024715;-35.57807855764607
1739209710.0247207;-38.13080360867914
1739209710.0247264;-38.13080360867914
1739209710.0247319;-38.13080360867914
1739209710.0247376;-38.13080360867914
1739209710.0247433;-45.120503652039325
1739209710.0247488;-38.13080360867914
1739209710.0247545;-35.57807855764607
1739209710.02476;-33.981070128970906
1739209710.0247657;-38.13080360867914
1739209710.0247715;-38.13080360867914
1739209710.024777;-32.816014438256545
1739209710.0247827;-38.13080360867914
1739209710.0247884;-38.13080360867914
1739209710.0247939;-45.120503652039325
1739209710.0247996;-38.13080360867914
1739209710.024805;-38.13080360867914
1739209710.0248108;-38.13080360867914
1739209710.0248165;-38.13080360867914
1739209710.024822;-45.120503652039325
1739209710.0248277;-38.13080360867914
1739209710.0248334;-38.13080360867914
1739209710.024839;-38.13080360867914
1739209710.0248446;-45.120503652039325
1739209710.0248501;-45.120503652039325
1739209710.0248559;-35.57807855764607
1739209710.0248616;-35.57807855764607
1739209710.024867;-32.816014438256545
1739209710.0248728;-38.13080360867914
1739209710.0248785;-32.816014438256545
1739209710.024884;-38.13080360867914
1739209710.0248897;-35.57807855764607
1739209710.0248952;-38.13080360867914
1739209710.024901;-35.57807855764607
1739209710.0249066;-38.13080360867914
1739209710.024912;-45.120503652039325
1739209710.0249178;-38.13080360867914
1739209710.0249236;-35.57807855764607
1739209710.024929;-38.13080360867914
1739209710.0249348;-45.120503652039325
1739209710.0249403;-45.120503652039325
1739209710.024946;-45.120503652039325
1739209710.0249517;-38.13080360867914
1739209710.0249572;-30.49652367304973
1739209710.024963;-45.120503652039325
1739209710.0249686;-35.57807855764607
1739209710.024974;-38.13080360867914
1739209710.0249798;-35.57807855764607
1739209710.0249856;-38.13080360867914
1739209710.024991;-38.13080360867914
1739209710.0249968;-35.57807855764607
1739209710.0250022;-45.120503652039325
1739209710.025008;-45.120503652039325
1739209710.0250137;-45.120503652039325
1739209710.0250192;-45.120503652039325
1739209710.025025;-45.120503652039325
1739209710.0250306;-45.120503652039325
1739209710.025036;-45.120503652039325
1739209710.0250418;-38.13080360867914
1739209710.0250473;-45.120503652039325
1739209710.025053;-45.120503652039325
1739209710.0250587;-45.120503652039325
1739209710.0250642;-45.120503652039325
1739209710.02507;-35.57807855764607
1739209710.0250757;-45.120503652039325
1739209710.0250812;-45.120503652039325
1739209710.0250869;-45.120503652039325
1739209710.0250924;-35.57807855764607
1739209710.025098;-38.13080360867914
1739209710.0251038;-38.13080360867914
1739209710.0251093;-45.120503652039325
1739209710.025115;-45.120503652039325
1739209710.0251207;-38.13080360867914
1739209710.0251262;-45.120503652039325
1739209710.025132;-33.981070128970906
1739209710.0251374;-33.981070128970956
1739209710.0251431;-45.120503652039325
1739209710.0251489;-38.13080360867914
1739209710.0251544;-45.120503652039325
1739209710.02516;-45.120503652039325
1739209710.0251658;-45.120503652039325
1739209710.0251713;-32.816014438256545
1739209710.025177;-45.120503652039325
1739209710.0251825;-29.438486411369333
1739209710.0251882;-32.816014438256545
1739209710.025194;-45.120503652039325
1739209710.0251994;-38.13080360867914
1739209710.0252051;-32.816014438256545
1739209710.0252109;-35.57807855764607
1739209710.0252163;-38.13080360867914
1739209710.025222;-38.13080360867914
1739209710.0252275;-45.120503652039325
1739209710.0252333;-38.13080360867914
1739209710.025239;-38.13080360867914
1739209710.0252445;-33.981070128970906
1739209710.0252502;-45.120503652039325
1739209710.025256;-45.120503652039325
1739209710.0252614;-45.120503652039325
1739209710.0252671;-38.13080360867914
1739209710.0252726;-38.13080360867914
1739209710.0252783;-38.13080360867914
1739209710.025284;-45.120503652039325
1739209710.0252895;-45.120503652039325
1739209710.0252953;-45.120503652039325
1739209710.025301;-45.120503652039325
1739209710.0253065;-33.981070128970906
1739209710.0253122;-45.120503652039325
1739209710.0253177;-29.438486411369333
1739209710.0253234;-30.49652367304973
1739209710.025329;-45.120503652039325
1739209710.0253346;-45.120503652039325
1739209710.0253403;-38.13080360867914
1739209710.025346;-38.13080360867914
1739209710.0253515;-45.120503652039325
1739209710.0253572;-38.13080360867914
1739209710.025363;-45.120503652039325
1739209710.0253685;-33.981070128970956
1739209710.0253742;-38.13080360867914
1739209710.0253797;-45.120503652039325
1739209710.0253854;-45.120503652039325
1739209710.025391;-38.13080360867914
1739209710.0253966;-32.816014438256545
1739209710.0254023;-38.13080360867914
1739209710.025408;-38.13080360867914
1739209710.0254135;-33.981070128970906
1739209710.0254192;-38.13080360867914
1739209710.0254247;-35.57807855764607
1739209710.0254304;-45.120503652039325
1739209710.0254362;-45.120503652039325
1739209710.0254416;-35.57807855764607
1739209710.0254474;-35.57807855764607
1739209710.025453;-38.13080360867914
1739209710.0254586;-38.13080360867914
1739209710.0254643;-38.13080360867914
1739209710.0254698;-38.13080360867914
1739209710.0254755;-45.120503652039325
1739209710.0254812;-38.13080360867914
1739209710.0254867;-38.13080360867914
1739209710.0254924;-38.13080360867914
1739209710.0254982;-45.120503652039325
1739209710.0255036;-38.13080360867914
1739209710.0255094;-45.120503652039325
1739209710.0255148;-45.120503652039325
1739209710.0255206;-45.120503652039325
1739209710.0255263;-45.120503652039325
1739209710.0255318;-38.13080360867914
1739209710.0255375;-38.13080360867914
1739209710.0255432;-35.57807855764607
1739209710.0255487;-33.981070128970906
1739209710.0255544;-45.120503652039325
1739209710.02556;-45.120503652039325
1739209710.0255656;-35.57807855764607
1739209710.0255713;-35.57807855764607
1739209710.0255768;-45.120503652039325
1739209710.0255826;-38.13080360867914
1739209710.0255883;-38.13080360867914
1739209710.0255938;-38.13080360867914
1739209710.0255995;-45.120503652039325
1739209710.025605;-38.13080360867914
1739209710.0256107;-35.57807855764607
1739209710.0256164;-38.13080360867914
1739209710.025622;-45.120503652039325
1739209710.0256276;-45.120503652039325
1739209710.0256333;-38.13080360867914
1739209710.0256388;-38.13080360867914
1739209710.0256445;-45.120503652039325
1739209710.02565;-45.120503652039325
1739209710.0256557;-38.13080360867914
1739209710.0256615;-45.120503652039325
1739209710.025667;-45.120503652039325
1739209710.0256727;-45.120503652039325
1739209710.0256784;-38.13080360867914
1739209710.0256839;-33.981070128970906
1739209710.0256896;-33.981070128970906
1739209710.0256953;-38.13080360867914
1739209710.0257008;-45.120503652039325
1739209710.0257065;-45.120503652039325
1739209710.025712;-33.981070128970906
1739209710.0257177;-38.13080360867914
1739209710.0257235;-45.120503652039325
1739209710.025729;-38.13080360867914
1739209710.0257347;-38.13080360867914
1739209710.0257404;-45.120503652039325
1739209710.0257459;-38.13080360867914
1739209710.0257516;-38.13080360867914
1739209710.025757;-38.13080360867914
1739209710.0257628;-45.120503652039325
1739209710.0257685;-45.120503652039325
1739209710.025774;-45.120503652039325
1739209710.0257797;-45.120503652039325
1739209710.0257854;-45.120503652039325
1739209710.025791;-45.120503652039325
1739209710.0257967;-38.13080360867914
1739209710.0258021;-45.120503652039325
1739209710.0258079;-38.13080360867914
1739209710.0258136;-45.120503652039325
1739209710.0208015;-45.120503652039325
1739209710.0208025;-35.57807855764607
1739209710.0208037;-38.13080360867914
1739209710.020805;-38.13080360867914
1739209710.020806;-38.13080360867914
1739209710.020807;-35.57807855764607
1739209710.0208082;-38.13080360867914
1739209710.0208094;-35.57807855764607
1739209710.0208104;-32.816014438256545
1739209710.0208116;-45.120503652039325
1739209710.0208127;-45.120503652039325
1739209710.020814;-45.120503652039325
1739209710.020815;-33.981070128970906
1739209710.020816;-45.120503652039325
1739209710.0208173;-38.13080360867914
1739209710.0208182;-38.13080360867914
1739209710.0208194;-45.120503652039325
1739209710.0208206;-45.120503652039325
1739209710.0208218;-45.120503652039325
1739209710.0208228;-38.13080360867914
1739209710.020824;-45.120503652039325
1739209710.0208251;-45.120503652039325
1739209710.020826;-45.120503652039325
1739209710.0208273;-38.13080360867914
1739209710.0208285;-38.13080360867914
1739209710.0208297;-35.57807855764607
1739209710.0208306;-38.13080360867914
1739209710.0208318;-38.13080360867914
1739209710.020833;-35.57807855764607
1739209710.0208342;-38.13080360867914
1739209710.0208352;-38.13080360867914
1739209710.0208364;-45.120503652039325
1739209710.0208375;-38.13080360867914
1739209710.0208385;-45.120503652039325
1739209710.0208397;-45.120503652039325
1739209710.020841;-45.120503652039325
1739209710.020842;-45.120503652039325
1739209710.020843;-38.13080360867914
1739209710.0208442;-38.13080360867914
1739209710.0208454;-45.120503652039325
1739209710.0208464;-33.981070128970956
1739209710.0208476;-45.120503652039325
1739209710.0208488;-45.120503652039325
1739209710.02085;-32.816014438256545
1739209710.020851;-38.13080360867914
1739209710.020852;-45.120503652039325
1739209710.0208533;-45.120503652039325
1739209710.0208542;-38.13080360867914
1739209710.0208554;-28.992665084841942
1739209710.0208566;-38.13080360867914
1739209710.0208578;-45.120503652039325
1739209710.0208588;-45.120503652039325
1739209710.02086;-38.13080360867914
1739209710.0208611;-38.13080360867914
1739209710.020862;-45.120503652039325
1739209710.0208633;-45.120503652039325
1739209710.0208645;-38.13080360867914
1739209710.0208657;-35.57807855764607
1739209710.0208666;-38.13080360867914
1739209710.0208678;-45.120503652039325
1739209710.020869;-45.120503652039325
1739209710.02087;-35.57807855764607
1739209710.0208712;-38.13080360867914
1739209710.0208724;-45.120503652039325
1739209710.0208735;-38.13080360867914
1739209710.0208745;-38.13080360867914
1739209710.0208757;-38.13080360867914
1739209710.020877;-45.120503652039325
1739209710.020878;-45.120503652039325
1739209710.020879;-45.120503652039325
1739209710.0208802;-38.13080360867914
1739209710.0208814;-38.13080360867914
1739209710.0208824;-28.992665084841942
1739209710.0208836;-45.120503652039325
1739209710.0208848;-45.120503652039325
1739209710.020886;-45.120503652039325
1739209710.020887;-38.13080360867914
1739209710.020888;-35.57807855764607
1739209710.0208893;-38.13080360867914
1739209710.0208902;-45.120503652039325
1739209710.0208914;-31.14110356531892
1739209710.0208926;-45.120503652039325
1739209710.0208938;-45.120503652039325
1739209710.0208948;-45.120503652039325
1739209710.020896;-45.120503652039325
1739209710.0208972;-45.120503652039325
1739209710.020898;-45.120503652039325
1739209710.0208993;-33.981070128970906
1739209710.0209005;-28.992665084841942
1739209710.0209017;-38.13080360867914
1739209710.0209026;-45.120503652039325
1739209710.0209038;-35.57807855764607
1739209710.020905;-35.57807855764607
1739209710.020906;-38.13080360867914
1739209710.0209072;-38.13080360867914
1739209710.0209084;-38.13080360867914
1739209710.0209095;-38.13080360867914
1739209710.0209105;-38.13080360867914
1739209710.0209117;-45.120503652039325
1739209710.020913;-45.120503652039325
1739209710.0209138;-45.120503652039325
1739209710.020915;-38.13080360867914
1739209710.0209162;-32.816014438256545
1739209710.0209174;-33.981070128970906
1739209710.0209184;-38.13080360867914
1739209710.0209196;-45.120503652039325
1739209710.0209208;-38.13080360867914
1739209710.0209217;-38.13080360867914
1739209710.020923;-38.13080360867914
1739209710.020924;-38.13080360867914
1739209710.0209253;-38.13080360867914
1739209710.0209262;-45.120503652039325
1739209710.0209274;-38.13080360867914
1739209710.0209286;-35.57807855764607
1739209710.0209298;-38.13080360867914
1739209710.0209308;-45.120503652039325
1739209710.020932;-38.13080360867914
1739209710.0209332;-35.57807855764607
1739209710.020934;-45.120503652039325
1739209710.0209353;-45.120503652039325
1739209710.0209365;-38.13080360867914
1739209710.0209377;-45.120503652039325
1739209710.0209386;-45.120503652039325
1739209710.0209398;-45.120503652039325
1739209710.020941;-38.13080360867914
1739209710.020942;-45.120503652039325
1739209710.0209432;-45.120503652039325
1739209710.0209444;-38.13080360867914
1739209710.0209455;-38.13080360867914
1739209710.0209465;-38.13080360867914
1739209710.0209477;-38.13080360867914
1739209710.020949;-38.13080360867914
1739209710.0209498;-45.120503652039325
1739209710.020951;-32.816014438256545
1739209710.0209522;-38.13080360867914
1739209710.0209534;-35.57807855764607
1739209710.0209544;-32.816014438256545
1739209710.0209556;-45.120503652039325
1739209710.0209568;-45.120503652039325
1739209710.0209577;-35.57807855764607
1739209710.020959;-38.13080360867914
1739209710.02096;-45.120503652039325
1739209710.0209613;-45.120503652039325
1739209710.0209622;-32.816014438256545
1739209710.0209634;-38.13080360867914
1739209710.0209646;-38.13080360867914
1739209710.0209656;-38.13080360867914
1739209710.0209668;-38.13080360867914
1739209710.020968;-33.981070128970906
1739209710.0209692;-35.57807855764607
1739209710.02097;-38.13080360867914
1739209710.0209713;-45.120503652039325
1739209710.0209725;-35.57807855764607
1739209710.0209737;-38.13080360867914
1739209710.0209746;-45.120503652039325
1739209710.0209758;-45.120503652039325
1739209710.020977;-38.13080360867914
1739209710.020978;-38.13080360867914
1739209710.0209792;-35.57807855764607
1739209710.0209804;-45.120503652039325
1739209710.0209816;-45.120503652039325
1739209710.0209825;-38.13080360867914
1739209710.0209837;-33.981070128970906
1739209710.020985;-45.120503652039325
1739209710.0209858;-38.13080360867914
1739209710.020987;-33.981070128970906
1739209710.0209882;-38.13080360867914
1739209710.0209894;-45.120503652039325
1739209710.0209904;-45.120503652039325
1739209710.0209916;-35.57807855764607
1739209710.025819;-33.981070128970906
1739209710.0258248;-28.992665084841942
1739209710.0258305;-33.981070128970906
1739209710.025836;-38.13080360867914
1739209710.0258417;-38.13080360867914
1739209710.0258472;-33.981070128970906
1739209710.025853;-38.13080360867914
1739209710.0258586;-45.120503652039325
1739209710.0258641;-38.13080360867914
1739209710.0258698;-33.981070128970906
1739209710.0258756;-38.13080360867914
1739209710.025881;-45.120503652039325
1739209710.0258868;-45.120503652039325
1739209710.0258923;-45.120503652039325
1739209710.025898;-45.120503652039325
1739209710.0259037;-32.816014438256545
1739209710.0259092;-38.13080360867914
1739209710.025915;-38.13080360867914
1739209710.0259206;-38.13080360867914
1739209710.025926;-35.57807855764607
1739209710.0259318;-38.13080360867914
1739209710.0259373;-45.120503652039325
1739209710.025943;-45.120503652039325
1739209710.0259488;-45.120503652039325
1739209710.0259542;-45.120503652039325
1739209710.02596;-33.981070128970906
1739209710.0259657;-45.120503652039325
1739209710.0259712;-45.120503652039325
1739209710.025977;-38.13080360867914
1739209710.0259824;-45.120503652039325
1739209710.025988;-45.120503652039325
1739209710.0259938;-45.120503652039325
1739209710.0259993;-45.120503652039325
1739209710.026005;-33.981070128970956
1739209710.0260108;-45.120503652039325
1739209710.0260162;-45.120503652039325
1739209710.026022;-45.120503652039325
1739209710.0260274;-45.120503652039325
1739209710.0260332;-38.13080360867914
1739209710.026039;-45.120503652039325
1739209710.0260444;-38.13080360867914
1739209710.02605;-26.991370085610722
1739209710.0260558;-45.120503652039325
1739209710.0260613;-45.120503652039325
1739209710.026067;-38.13080360867914
1739209710.0260727;-33.981070128970906
1739209710.0260782;-45.120503652039325
1739209710.026084;-45.120503652039325
1739209710.0260894;-45.120503652039325
1739209710.0260952;-38.13080360867914
1739209710.0261009;-45.120503652039325
1739209710.0261064;-38.13080360867914
1739209710.026112;-45.120503652039325
1739209710.0261178;-38.13080360867914
1739209710.0261233;-35.57807855764607
1739209710.026129;-38.13080360867914
1739209710.0261345;-38.13080360867914
1739209710.0261402;-38.13080360867914
1739209710.026146;-45.120503652039325
1739209710.0261514;-38.13080360867914
1739209710.0261571;-45.120503652039325
1739209710.0261629;-45.120503652039325
1739209710.0261683;-38.13080360867914
1739209710.026174;-38.13080360867914
1739209710.0261796;-38.13080360867914
1739209710.0261853;-38.13080360867914
1739209710.026191;-45.120503652039325
1739209710.0261965;-38.13080360867914
1739209710.0262022;-38.13080360867914
1739209710.026208;-45.120503652039325
1739209710.0262134;-45.120503652039325
1739209710.0262191;-38.13080360867914
1739209710.0262246;-38.13080360867914
1739209710.0262303;-45.120503652039325
1739209710.026236;-35.57807855764607
1739209710.0262415;-38.13080360867914
1739209710.0262473;-45.120503652039325
1739209710.026253;-38.13080360867914
1739209710.0262585;-35.57807855764607
1739209710.0262642;-38.13080360867914
1739209710.0262697;-45.120503652039325
1739209710.0262754;-35.57807855764607
1739209710.026281;-38.13080360867914
1739209710.0262866;-45.120503652039325
1739209710.0262923;-38.13080360867914
1739209710.026298;-38.13080360867914
1739209710.0263035;-45.120503652039325
1739209710.0263093;-45.120503652039325
1739209710.0263147;-45.120503652039325
1739209710.0263205;-45.120503652039325
1739209710.0263262;-45.120503652039325
1739209710.0263317;-45.120503652039325
1739209710.0263374;-45.120503652039325
1739209710.026343;-35.57807855764607
1739209710.0263486;-32.816014438256545
1739209710.0263543;-45.120503652039325
1739209710.0263598;-45.120503652039325
1739209710.0263655;-38.13080360867914
1739209710.0263712;-38.13080360867914
1739209710.0263767;-35.57807855764607
1739209710.0263824;-38.13080360867914
1739209710.0263882;-38.13080360867914
1739209710.0263937;-33.981070128970906
1739209710.0263994;-45.120503652039325
1739209710.026405;-45.120503652039325
1739209710.0264106;-32.816014438256545
1739209710.0264163;-38.13080360867914
1739209710.0264218;-38.13080360867914
1739209710.0264275;-45.120503652039325
1739209710.0264332;-32.816014438256545
1739209710.0264387;-35.57807855764607
1739209710.0264444;-45.120503652039325
1739209710.0264502;-45.120503652039325
1739209710.0264556;-45.120503652039325
1739209710.0264614;-38.13080360867914
1739209710.0264668;-45.120503652039325
1739209710.0264726;-38.13080360867914
1739209710.0264783;-45.120503652039325
1739209710.0264838;-38.13080360867914
1739209710.0264895;-45.120503652039325
1739209710.0264952;-45.120503652039325
1739209710.0265007;-45.120503652039325
1739209710.0265064;-35.57807855764607
1739209710.026512;-38.13080360867914
1739209710.0265176;-38.13080360867914
1739209710.0265234;-45.120503652039325
1739209710.0265288;-38.13080360867914
1739209710.0265346;-45.120503652039325
1739209710.0265403;-38.13080360867914
1739209710.0265458;-38.13080360867914
1739209710.0265515;-38.13080360867914
1739209710.026557;-35.57807855764607
1739209710.0265627;-38.13080360867914
1739209710.0265684;-38.13080360867914
1739209710.026574;-32.816014438256545
1739209710.0265796;-35.57807855764607
1739209710.0265853;-35.57807855764607
1739209710.0265908;-45.120503652039325
1739209710.0265965;-38.13080360867914
1739209710.026602;-38.13080360867914
1739209710.0266078;-38.13080360867914
1739209710.0266135;-45.120503652039325
1739209710.026619;-45.120503652039325
1739209710.0266247;-45.120503652039325
1739209710.0266304;-45.120503652039325
1739209710.026636;-38.13080360867914
1739209710.0266416;-33.981070128970906
1739209710.026647;-38.13080360867914
1739209710.0266528;-45.120503652039325
1739209710.0266585;-45.120503652039325
1739209710.026664;-38.13080360867914
1739209710.0266697;-45.120503652039325
1739209710.0266755;-45.120503652039325
1739209710.026681;-32.816014438256545
1739209710.0266867;-27.267205301931607
1739209710.0266922;-38.13080360867914
1739209710.0266979;-33.981070128970906
1739209710.0267036;-38.13080360867914
1739209710.026709;-33.981070128970906
1739209710.0267148;-45.120503652039325
1739209710.0267205;-45.120503652039325
1739209710.026726;-33.981070128970906
1739209710.0267317;-33.981070128970906
1739209710.0267372;-45.120503652039325
1739209710.026743;-38.13080360867914
1739209710.0267487;-33.981070128970906
1739209710.0267541;-45.120503652039325
1739209710.0267599;-45.120503652039325
1739209710.0267634;-38.13080360867914
1739209710.0267673;-38.13080360867914
1739209710.0267708;-45.120503652039325
1739209710.0267744;-38.13080360867914
1739209710.0267782;-38.13080360867914
1739209710.0267818;-35.57807855764607
1739209710.0267854;-38.13080360867914
1739209710.0267892;-38.13080360867914
1739209710.0267928;-38.13080360867914
1739209710.0267963;-38.13080360867914
1739209710.0268;-38.13080360867914
1739209710.0268037;-33.981070128970906
1739209710.0268073;-32.816014438256545
1739209710.026811;-45.120503652039325
1739209710.0268147;-45.120503652039325
1739209710.0268183;-32.816014438256545
1739209710.0268219;-35.57807855764607
1739209710.0268257;-45.120503652039325
1739209710.0268292;-33.981070128970906
1739209710.0268328;-28.992665084841942
1739209710.0268366;-33.981070128970906
1739209710.0268402;-45.120503652039325
1739209710.0268438;-33.981070128970906
1739209710.0268474;-45.120503652039325
1739209710.0268512;-45.120503652039325
1739209710.0268548;-33.981070128970906
1739209710.0268583;-33.981070128970906
1739209710.0268621;-32.816014438256545
1739209710.0268657;-38.13080360867914
1739209710.0268693;-45.120503652039325
1739209710.026873;-38.13080360867914
1739209710.0268767;-35.57807855764607
1739209710.0268803;-45.120503652039325
1739209710.026884;-38.13080360867914
1739209710.0268877;-38.13080360867914
1739209710.0268912;-38.13080360867914
1739209710.026895;-45.120503652039325
1739209710.0268986;-35.57807855764607
1739209710.0269022;-38.13080360867914
1739209710.026906;-45.120503652039325
1739209710.0269096;-45.120503652039325
1739209710.0269132;-45.120503652039325
1739209710.0269167;-38.13080360867914
1739209710.0269206;-35.57807855764607
1739209710.0269241;-45.120503652039325
1739209710.0269277;-35.57807855764607
1739209710.0269315;-35.57807855764607
1739209710.026935;-45.120503652039325
1739209710.0269387;-45.120503652039325
1739209710.0269425;-35.57807855764607
1739209710.026946;-38.13080360867914
1739209710.0269496;-45.120503652039325
1739209710.0269535;-38.13080360867914
1739209710.026957;-45.120503652039325
1739209710.0269606;-45.120503652039325
1739209710.0269642;-33.981070128970906
1739209710.026968;-38.13080360867914
1739209710.0269716;-38.13080360867914
1739209710.0269752;-33.981070128970906
1739209710.026979;-33.981070128970906
1739209710.0269825;-38.13080360867914
1739209710.0269861;-45.120503652039325
1739209710.02699;-38.13080360867914
1739209710.0269935;-38.13080360867914
1739209710.026997;-45.120503652039325
1739209710.027001;-33.981070128970906
1739209710.0270045;-45.120503652039325
1739209710.027008;-38.13080360867914
1739209710.0270119;-35.57807855764607
1739209710.0270154;-45.120503652039325
1739209710.027019;-38.13080360867914
1739209710.0270228;-38.13080360867914
1739209710.0270264;-38.13080360867914
1739209710.02703;-45.120503652039325
