CAN Message; 0x150:05009beb2aeda76a
1739209800.1291797;-38.13080360867914
1739209800.1291802;-31.14110356531892
1739209800.1291807;-45.120503652039325
1739209800.1291814;-45.120503652039325
1739209800.1291819;-45.120503652039325
1739209800.1291826;-45.120503652039325
1739209800.129183;-45.120503652039325
1739209800.1291835;-45.120503652039325
1739209800.1291842;-45.120503652039325
1739209800.1291847;-28.992665084841942
1739209800.1291854;-38.13080360867914
1739209800.129186;-38.13080360867914
1739209800.1291866;-38.13080360867914
1739209800.129187;-33.981070128970906
1739209800.1291876;-38.13080360867914
1739209800.1291883;-45.120503652039325
1739209800.1291888;-45.120503652039325
1739209800.1291895;-38.13080360867914
1739209800.12919;-45.120503652039325
1739209800.1291904;-38.13080360867914
1739209800.1291912;-35.57807855764607
1739209800.1291916;-45.120503652039325
1739209800.1291924;-45.120503652039325
1739209800.1291928;-45.120503652039325
1739209800.1291935;-38.13080360867914
1739209800.129194;-45.120503652039325
1739209800.1291945;-45.120503652039325
1739209800.1291952;-45.120503652039325
1739209800.1291957;-45.120503652039325
1739209800.1291964;-45.120503652039325
1739209800.129197;-45.120503652039325
1739209800.1291974;-45.120503652039325
1739209800.129198;-38.13080360867914
1739209800.1291986;-30.49652367304973
1739209800.1291993;-33.981070128970906
1739209800.1291997;-38.13080360867914
1739209800.1292005;-38.13080360867914
1739209800.129201;-33.981070128970906
1739209800.1292014;-38.13080360867914
1739209800.1292021;-38.13080360867914
1739209800.1292026;-35.57807855764607
1739209800.1292033;-45.120503652039325
1739209800.1292038;-45.120503652039325
1739209800.1292043;-35.57807855764607
1739209800.129205;-38.13080360867914
1739209800.1292055;-45.120503652039325
1739209800.1292062;-45.120503652039325
1739209800.1292067;-33.981070128970906
1739209800.1292071;-38.13080360867914
1739209800.1292078;-28.58837851428586
1739209800.1292083;-30.49652367304973
1739209800.129209;-38.13080360867914
1739209800.1292095;-38.13080360867914
1739209800.1292102;-35.57807855764607
1739209800.1292107;-45.120503652039325
1739209800.1292112;-45.120503652039325
1739209800.129212;-35.57807855764607
1739209800.1292124;-45.120503652039325
1739209800.129213;-45.120503652039325
1739209800.1292136;-38.13080360867914
1739209800.129214;-38.13080360867914
1739209800.1292148;-45.120503652039325
1739209800.1292152;-45.120503652039325
1739209800.129216;-38.13080360867914
1739209800.1292164;-45.120503652039325
1739209800.1292171;-33.981070128970906
1739209800.1292176;-32.816014438256545
1739209800.129218;-45.120503652039325
1739209800.1292188;-45.120503652039325
1739209800.1292193;-38.13080360867914
1739209800.12922;-45.120503652039325
1739209800.1292205;-45.120503652039325
1739209800.129221;-45.120503652039325
1739209800.1292217;-45.120503652039325
1739209800.1292222;-45.120503652039325
1739209800.1292229;-38.13080360867914
1739209800.1292233;-38.13080360867914
1739209800.1292238;-45.120503652039325
1739209800.1292245;-38.13080360867914
1739209800.129225;-38.13080360867914
1739209800.1292257;-45.120503652039325
1739209800.1292262;-38.13080360867914
1739209800.129227;-35.57807855764607
1739209800.1292274;-38.13080360867914
1739209800.1292279;-38.13080360867914
1739209800.1292286;-38.13080360867914
1739209800.129229;-38.13080360867914
1739209800.1292298;-38.13080360867914
1739209800.1292303;-45.120503652039325
1739209800.1292307;-35.57807855764607
1739209800.1292315;-35.57807855764607
1739209800.129232;-38.13080360867914
1739209800.1292326;-38.13080360867914
1739209800.1292331;-38.13080360867914
1739209800.1292338;-35.57807855764607
1739209800.1292343;-45.120503652039325
1739209800.1292348;-38.13080360867914
1739209800.1292355;-45.120503652039325
1739209800.129236;-38.13080360867914
1739209800.1292367;-35.57807855764607
1739209800.1292372;-35.57807855764607
1739209800.1292377;-38.13080360867914
1739209800.1292384;-38.13080360867914
1739209800.1292388;-32.816014438256545
1739209800.1292396;-35.57807855764607
1739209800.12924;-38.13080360867914
1739209800.1292405;-35.57807855764607
1739209800.1292412;-38.13080360867914
1739209800.1292417;-38.13080360867914
1739209800.1292424;-45.120503652039325
1739209800.129243;-38.13080360867914
1739209800.1292436;-38.13080360867914
1739209800.129244;-33.981070128970906
1739209800.1292446;-38.13080360867914
1739209800.1292453;-45.120503652039325
1739209800.1292458;-45.120503652039325
1739209800.1292465;-38.13080360867914
1739209800.129247;-45.120503652039325
1739209800.1292474;-45.120503652039325
1739209800.1292481;-35.57807855764607
1739209800.1292486;-35.57807855764607
1739209800.1292493;-38.13080360867914
1739209800.1292498;-45.120503652039325
1739209800.1292505;-38.13080360867914
1739209800.129251;-38.13080360867914
1739209800.1292515;-38.13080360867914
1739209800.1292522;-45.120503652039325
1739209800.1292527;-38.13080360867914
1739209800.1292534;-38.13080360867914
1739209800.1292539;-45.120503652039325
1739209800.1292543;-38.13080360867914
1739209800.129255;-38.13080360867914
1739209800.1292555;-45.120503652039325
1739209800.1292562;-45.120503652039325
1739209800.1292567;-35.57807855764607
1739209800.1292572;-38.13080360867914
1739209800.129258;-45.120503652039325
1739209800.1292584;-45.120503652039325
1739209800.129259;-45.120503652039325
1739209800.1292596;-33.981070128970906
1739209800.1292603;-45.120503652039325
1739209800.1292608;-33.981070128970906
1739209800.1292613;-38.13080360867914
1739209800.129262;-38.13080360867914
1739209800.1292624;-45.120503652039325
1739209800.1292632;-45.120503652039325
1739209800.1292636;-35.57807855764607
1739209800.129264;-38.13080360867914
1739209800.1292648;-45.120503652039325
1739209800.1292653;-45.120503652039325
1739209800.129266;-38.13080360867914
1739209800.1292665;-33.981070128970906
1739209800.1292672;-38.13080360867914
1739209800.1292677;-38.13080360867914
1739209800.1292682;-45.120503652039325
1739209800.129269;-38.13080360867914
1739209800.1292694;-45.120503652039325
1739209800.12927;-45.120503652039325
1739209800.1292706;-45.120503652039325
1739209800.129271;-38.13080360867914
1739209800.1292717;-38.13080360867914
1739209800.1292722;-45.120503652039325
1739209800.129273;-45.120503652039325
1739209800.1292734;-38.13080360867914
1739209800.129274;-45.120503652039325
1739209800.1292746;-45.120503652039325
1739209800.129275;-38.13080360867914
1739209800.1292758;-33.981070128970906
1739209800.1292763;-45.120503652039325
1739209800.129277;-45.120503652039325
1739209800.1292775;-45.120503652039325
1739209800.129278;-45.120503652039325
1739209800.1292787;-38.13080360867914
1739209800.1292791;-38.13080360867914
1739209800.1292799;-38.13080360867914
1739209800.1292803;-38.13080360867914
1739209800.1292808;-45.120503652039325
1739209800.1292815;-45.120503652039325
1739209800.129282;-45.120503652039325
1739209800.1292827;-45.120503652039325
1739209800.1292832;-33.981070128970906
1739209800.129284;-33.981070128970906
1739209800.1292844;-45.120503652039325
1739209800.1292849;-33.981070128970906
1739209800.1292856;-38.13080360867914
1739209800.129286;-45.120503652039325
1739209800.1292868;-45.120503652039325
1739209800.1292872;-31.141103565318915
1739209800.1292877;-33.981070128970906
1739209800.1292884;-45.120503652039325
1739209800.129289;-38.13080360867914
1739209800.1292896;-38.13080360867914
1739209800.12929;-38.13080360867914
1739209800.1292908;-38.13080360867914
1739209800.1292913;-45.120503652039325
1739209800.1292918;-32.816014438256545
1739209800.1292925;-45.120503652039325
1739209800.129293;-45.120503652039325
1739209800.1292937;-45.120503652039325
1739209800.1292942;-38.13080360867914
1739209800.1292946;-33.981070128970906
1739209800.1292953;-38.13080360867914
1739209800.1292958;-45.120503652039325
1739209800.1292965;-27.267205301931607
1739209800.129297;-33.981070128970906
1739209800.1292975;-38.13080360867914
1739209800.1292982;-38.13080360867914
1739209800.1292987;-38.13080360867914
1739209800.1292994;-38.13080360867914
1739209800.1292999;-45.120503652039325
1739209800.1293006;-38.13080360867914
1739209800.129301;-38.13080360867914
1739209800.1293015;-38.13080360867914
1739209800.1293023;-45.120503652039325
1739209800.1293027;-45.120503652039325
1739209800.1293035;-33.981070128970906
1739209800.129304;-38.13080360867914
1739209800.1293044;-38.13080360867914
1739209800.1293051;-45.120503652039325
1739209800.1293056;-27.267205301931607
1739209800.1293063;-29.438486411369333
1739209800.1293068;-38.13080360867914
1739209800.1293075;-38.13080360867914
1739209800.129308;-33.981070128970906
1739209800.1293085;-38.13080360867914
1739209800.1293092;-45.120503652039325
1739209800.1293097;-38.13080360867914
1739209800.1293104;-38.13080360867914
1739209800.1293108;-45.120503652039325
1739209800.1293113;-45.120503652039325
1739209800.129312;-38.13080360867914
1739209800.1293125;-45.120503652039325
1739209800.1293132;-38.13080360867914
1739209800.1293137;-45.120503652039325
1739209800.1293142;-45.120503652039325
1739209800.129315;-38.13080360867914
1739209800.1293154;-35.57807855764607
1739209800.129316;-38.13080360867914
1739209800.1293166;-33.981070128970906
1739209800.1293173;-33.981070128970906
1739209800.1293178;-45.120503652039325
1739209800.1293182;-38.13080360867914
1739209800.129319;-45.120503652039325
1739209800.1293194;-38.13080360867914
1739209800.1293201;-32.816014438256545
1739209800.1293206;-45.120503652039325
1739209800.129321;-45.120503652039325
1739209800.1293218;-38.13080360867914
1739209800.1293223;-38.13080360867914
1739209800.129323;-45.120503652039325
1739209800.1293235;-38.13080360867914
1739209800.1293242;-45.120503652039325
1739209800.1293247;-38.13080360867914
1739209800.1293252;-35.57807855764607
1739209800.1293259;-45.120503652039325
1739209800.1293263;-45.120503652039325
1739209800.129327;-45.120503652039325
1739209800.1293275;-38.13080360867914
1739209800.129328;-38.13080360867914
1739209800.1293287;-32.816014438256545
1739209800.1293292;-26.991370085610736
1739209800.12933;-45.120503652039325
1739209800.1293304;-45.120503652039325
1739209800.1293309;-38.13080360867914
1739209800.1293316;-35.57807855764607
1739209800.129332;-38.13080360867914
1739209800.1293328;-45.120503652039325
1739209800.1293333;-45.120503652039325
1739209800.129334;-45.120503652039325
1739209800.1293344;-45.120503652039325
1739209800.129335;-38.13080360867914
1739209800.1293356;-38.13080360867914
1739209800.129336;-45.120503652039325
1739209800.1293368;-38.13080360867914
1739209800.1293373;-38.13080360867914
1739209800.1293378;-45.120503652039325
1739209800.1293385;-45.120503652039325
1739209800.129339;-38.13080360867914
1739209800.1293397;-35.57807855764607
1739209800.1293402;-38.13080360867914
1739209800.129341;-45.120503652039325
1739209800.1293414;-33.981070128970906
1739209800.1293418;-45.120503652039325
1739209800.1293426;-38.13080360867914
1739209800.129343;-32.816014438256545
1739209800.1293437;-45.120503652039325
1739209800.1293442;-45.120503652039325
1739209800.1293447;-45.120503652039325
1739209800.1293454;-35.57807855764607
1739209800.129346;-45.120503652039325
1739209800.1293466;-45.120503652039325
1739209800.129347;-45.120503652039325
1739209800.1293478;-45.120503652039325
1739209800.1293483;-38.13080360867914
1739209800.1293488;-45.120503652039325
1739209800.1293495;-45.120503652039325
1739209800.12935;-38.13080360867914
1739209800.1293507;-38.13080360867914
1739209800.1293511;-45.120503652039325
1739209800.1293516;-45.120503652039325
1739209800.1293523;-35.57807855764607
1739209800.1293528;-45.120503652039325
1739209800.1293535;-45.120503652039325
1739209800.129354;-45.120503652039325
1739209800.1293545;-38.13080360867914
1739209800.1293552;-45.120503652039325
1739209800.1293557;-45.120503652039325
1739209800.1293564;-38.13080360867914
1739209800.1293569;-45.120503652039325
1739209800.1293576;-45.120503652039325
1739209800.129358;-38.13080360867914
1739209800.1293585;-38.13080360867914
1739209800.1293592;-38.13080360867914
1739209800.1293597;-38.13080360867914
1739209800.1293604;-45.120503652039325
1739209800.129361;-45.120503652039325
1739209800.1293614;-38.13080360867914
1739209800.129362;-45.120503652039325
1739209800.1293626;-45.120503652039325
1739209800.1293633;-45.120503652039325
1739209800.1293638;-45.120503652039325
1739209800.1293645;-38.13080360867914
1739209800.129365;-38.13080360867914
1739209800.1293654;-45.120503652039325
1739209800.1293662;-45.120503652039325
1739209800.1293666;-45.120503652039325
1739209800.1293674;-38.13080360867914
1739209800.1293678;-38.13080360867914
1739209800.1293683;-38.13080360867914
1739209800.129369;-38.13080360867914
1739209800.1293695;-45.120503652039325
1739209800.1293702;-45.120503652039325
1739209800.1293707;-45.120503652039325
1739209800.1293712;-38.13080360867914
1739209800.129372;-38.13080360867914
1739209800.1293724;-38.13080360867914
1739209800.129373;-38.13080360867914
1739209800.1293736;-45.120503652039325
1739209800.1293743;-35.57807855764607
1739209800.1293747;-38.13080360867914
1739209800.1293752;-45.120503652039325
1739209800.129376;-33.981070128970906
1739209800.1293764;-35.57807855764607
1739209800.1293771;-33.981070128970906
1739209800.1293776;-38.13080360867914
1739209800.129378;-33.981070128970906
1739209800.1293788;-35.57807855764607
1739209800.1293793;-38.13080360867914
1739209800.12938;-45.120503652039325
1739209800.1293805;-38.13080360867914
1739209800.1293812;-38.13080360867914
1739209800.1293817;-38.13080360867914
1739209800.1293821;-45.120503652039325
1739209800.1293828;-45.120503652039325
1739209800.1293833;-38.13080360867914
1739209800.129384;-45.120503652039325
1739209800.1293845;-45.120503652039325
1739209800.129385;-31.141103565318915
1739209800.1293857;-35.57807855764607
1739209800.1293862;-45.120503652039325
1739209800.129387;-45.120503652039325
1739209800.1293874;-35.57807855764607
1739209800.1293879;-38.13080360867914
1739209800.1293886;-45.120503652039325
1739209800.129389;-45.120503652039325
1739209800.1293898;-45.120503652039325
1739209800.1293902;-38.13080360867914
1739209800.129391;-38.13080360867914
1739209800.1293914;-38.13080360867914
1739209800.129392;-45.120503652039325
1739209800.1293926;-38.13080360867914
1739209800.129393;-38.13080360867914
1739209800.1293938;-45.120503652039325
1739209800.1293943;-33.981070128970906
1739209800.1293948;-35.57807855764607
1739209800.1293955;-38.13080360867914
1739209800.129396;-38.13080360867914
1739209800.1293967;-35.57807855764607
1739209800.1293972;-35.57807855764607
1739209800.1293979;-38.13080360867914
1739209800.1293983;-38.13080360867914
1739209800.1293988;-35.57807855764607
1739209800.1293995;-45.120503652039325
1739209800.1294;-38.13080360867914
1739209800.1294007;-38.13080360867914
1739209800.1294012;-45.120503652039325
1739209800.1294017;-45.120503652039325
1739209800.1294024;-45.120503652039325
1739209800.1294029;-35.57807855764607
1739209800.1294036;-38.13080360867914
1739209800.129404;-45.120503652039325
1739209800.1294045;-38.13080360867914
1739209800.1294053;-35.57807855764607
1739209800.1294057;-35.57807855764607
1739209800.1294065;-38.13080360867914
1739209800.129407;-38.13080360867914
1739209800.1294076;-38.13080360867914
1739209800.1294081;-38.13080360867914
1739209800.1294086;-45.120503652039325
1739209800.1294093;-45.120503652039325
1739209800.1294098;-32.816014438256545
1739209800.1294105;-33.981070128970906
1739209800.129411;-45.120503652039325
1739209800.1294115;-38.13080360867914
1739209800.1294122;-35.57807855764607
1739209800.1294127;-38.13080360867914
1739209800.1294134;-45.120503652039325
1739209800.1294138;-38.13080360867914
1739209800.1294146;-35.57807855764607
1739209800.129415;-33.981070128970906
1739209800.1294155;-45.120503652039325
1739209800.1294162;-45.120503652039325
1739209800.1294167;-38.13080360867914
1739209800.1294174;-32.816014438256545
1739209800.129418;-32.816014438256545
1739209800.1294184;-38.13080360867914
1739209800.129419;-35.57807855764607
1739209800.1294196;-38.13080360867914
1739209800.1294203;-35.57807855764607
1739209800.1294208;-45.120503652039325
1739209800.1294212;-45.120503652039325
1739209800.129422;-45.120503652039325
1739209800.1294224;-38.13080360867914
1739209800.1294231;-45.120503652039325
1739209800.1294236;-38.13080360867914
1739209800.1294243;-38.13080360867914
1739209800.1294248;-45.120503652039325
1739209800.1294253;-38.13080360867914
1739209800.129426;-45.120503652039325
1739209800.1294265;-30.49652367304973
1739209800.1294272;-31.141103565318893
1739209800.1294277;-45.120503652039325
1739209800.1294281;-45.120503652039325
1739209800.1294289;-45.120503652039325
1739209800.1294293;-31.141103565318893
1739209800.12943;-45.120503652039325
1739209800.1294305;-45.120503652039325
1739209800.1294312;-45.120503652039325
1739209800.1294317;-45.120503652039325
1739209800.1294322;-38.13080360867914
1739209800.129433;-45.120503652039325
1739209800.1294334;-38.13080360867914
1739209800.129434;-45.120503652039325
1739209800.1294346;-33.981070128970906
1739209800.129435;-45.120503652039325
1739209800.1294358;-35.57807855764607
1739209800.1294363;-28.21854285175415
1739209800.129437;-38.13080360867914
1739209800.1294374;-35.57807855764607
1739209800.1294382;-35.57807855764607
1739209800.1294386;-35.57807855764607
1739209800.129439;-38.13080360867914
1739209800.1294398;-45.120503652039325
1739209800.1294403;-45.120503652039325
1739209800.129441;-38.13080360867914
1739209800.1294415;-38.13080360867914
1739209800.129442;-38.13080360867914
1739209800.1294427;-45.120503652039325
1739209800.1294432;-45.120503652039325
1739209800.129444;-38.13080360867914
1739209800.1294444;-45.120503652039325
1739209800.1294448;-45.120503652039325
1739209800.1294456;-45.120503652039325
1739209800.129446;-45.120503652039325
1739209800.1294467;-38.13080360867914
1739209800.1294472;-38.13080360867914
1739209800.129448;-45.120503652039325
1739209800.1294484;-38.13080360867914
1739209800.129449;-38.13080360867914
1739209800.1294496;-45.120503652039325
1739209800.12945;-38.13080360867914
1739209800.1294508;-38.13080360867914
1739209800.1294513;-45.120503652039325
1739209800.1294518;-38.13080360867914
1739209800.1294525;-38.13080360867914
1739209800.129453;-45.120503652039325
1739209800.1294537;-45.120503652039325
1739209800.1294541;-38.13080360867914
1739209800.1294549;-45.120503652039325
1739209800.1294553;-38.13080360867914
1739209800.1294558;-45.120503652039325
1739209800.1294565;-38.13080360867914
1739209800.129457;-45.120503652039325
1739209800.1294577;-45.120503652039325
1739209800.1294582;-45.120503652039325
1739209800.1294587;-45.120503652039325
1739209800.1294594;-28.58837851428586
1739209800.1294599;-38.13080360867914
1739209800.1294606;-38.13080360867914
1739209800.129461;-38.13080360867914
1739209800.1294615;-45.120503652039325
1739209800.1294622;-38.13080360867914
1739209800.1294627;-33.981070128970906
1739209800.1294634;-33.981070128970906
1739209800.129464;-31.141103565318943
1739209800.1294646;-38.13080360867914
1739209800.129465;-38.13080360867914
1739209800.1294656;-38.13080360867914
1739209800.1294663;-45.120503652039325
1739209800.1294668;-38.13080360867914
1739209800.1294675;-38.13080360867914
1739209800.129468;-38.13080360867914
1739209800.1294684;-31.141103565318915
1739209800.1294692;-32.816014438256545
1739209800.1294696;-35.57807855764607
1739209800.1294703;-35.57807855764607
1739209800.1294708;-45.120503652039325
1739209800.1294715;-45.120503652039325
1739209800.129472;-38.13080360867914
1739209800.1294725;-35.57807855764607
1739209800.1294732;-38.13080360867914
1739209800.1294737;-45.120503652039325
1739209800.1294744;-45.120503652039325
1739209800.1294749;-45.120503652039325
1739209800.1294754;-38.13080360867914
1739209800.129476;-38.13080360867914
1739209800.1294765;-45.120503652039325
1739209800.1294773;-38.13080360867914
1739209800.1294777;-38.13080360867914
1739209800.1294782;-45.120503652039325
1739209800.129479;-38.13080360867914
1739209800.1294794;-38.13080360867914
1739209800.1294801;-45.120503652039325
1739209800.1294806;-45.120503652039325
1739209800.1294813;-45.120503652039325
1739209800.1294818;-38.13080360867914
1739209800.1294823;-38.13080360867914
1739209800.129483;-33.981070128970906
1739209800.1294835;-38.13080360867914
1739209800.1294842;-38.13080360867914
1739209800.1294847;-38.13080360867914
1739209800.1294851;-38.13080360867914
1739209800.1294858;-45.120503652039325
1739209800.1294863;-45.120503652039325
1739209800.129487;-45.120503652039325
1739209800.1294875;-45.120503652039325
1739209800.1294882;-38.13080360867914
1739209800.1294887;-38.13080360867914
1739209800.1294892;-38.13080360867914
1739209800.12949;-45.120503652039325
1739209800.1294904;-38.13080360867914
1739209800.129491;-45.120503652039325
1739209800.1294916;-45.120503652039325
1739209800.129492;-33.981070128970906
1739209800.1294928;-45.120503652039325
1739209800.1294932;-38.13080360867914
1739209800.129494;-33.981070128970906
1739209800.1294944;-38.13080360867914
1739209800.1294951;-45.120503652039325
1739209800.1294956;-38.13080360867914
1739209800.129496;-38.13080360867914
1739209800.1294968;-38.13080360867914
1739209800.1294973;-45.120503652039325
1739209800.129498;-38.13080360867914
1739209800.1294985;-33.981070128970906
1739209800.129499;-45.120503652039325
1739209800.1294997;-38.13080360867914
1739209800.1295002;-45.120503652039325
1739209800.1295009;-45.120503652039325
1739209800.1295013;-38.13080360867914
1739209800.1295018;-45.120503652039325
1739209800.1295025;-45.120503652039325
1739209800.129503;-45.120503652039325
1739209800.1295037;-32.816014438256545
1739209800.1295042;-38.13080360867914
1739209800.129505;-45.120503652039325
1739209800.1295054;-38.13080360867914
1739209800.1295059;-38.13080360867914
1739209800.1295066;-45.120503652039325
1739209800.129507;-45.120503652039325
1739209800.1295078;-45.120503652039325
1739209800.1295083;-45.120503652039325
1739209800.1295087;-38.13080360867914
1739209800.1295094;-38.13080360867914
1739209800.12951;-38.13080360867914
1739209800.1295106;-33.981070128970906
1739209800.129511;-32.816014438256545
1739209800.1295118;-38.13080360867914
1739209800.1295123;-45.120503652039325
1739209800.1295128;-33.981070128970906
1739209800.1295135;-38.13080360867914
1739209800.129514;-38.13080360867914
1739209800.1295147;-45.120503652039325
1739209800.1295152;-38.13080360867914
1739209800.1295156;-38.13080360867914
1739209800.1295164;-38.13080360867914
1739209800.1295168;-45.120503652039325
1739209800.1295176;-38.13080360867914
1739209800.129518;-35.57807855764607
1739209800.1295185;-38.13080360867914
1739209800.1295192;-45.120503652039325
1739209800.1295197;-33.981070128970906
1739209800.1295204;-38.13080360867914
1739209800.129521;-38.13080360867914
1739209800.1295216;-38.13080360867914
1739209800.129522;-38.13080360867914
1739209800.1295226;-38.13080360867914
1739209800.1295233;-38.13080360867914
1739209800.1295238;-38.13080360867914
1739209800.1295245;-38.13080360867914
1739209800.129525;-32.816014438256545
1739209800.1295254;-38.13080360867914
1739209800.1295261;-45.120503652039325
1739209800.1295266;-45.120503652039325
1739209800.1295273;-35.57807855764607
1739209800.1295278;-45.120503652039325
1739209800.1295285;-38.13080360867914
1739209800.129529;-45.120503652039325
1739209800.1295295;-45.120503652039325
1739209800.1295302;-45.120503652039325
1739209800.1295307;-45.120503652039325
1739209800.1295314;-38.13080360867914
1739209800.1295319;-45.120503652039325
1739209800.1295347;-45.120503652039325
1739209800.1295378;-45.120503652039325
1739209800.1295407;-38.13080360867914
1739209800.1295438;-32.816014438256545
1739209800.1295466;-38.13080360867914
1739209800.1295495;-45.120503652039325
1739209800.1295526;-38.13080360867914
1739209800.1295555;-35.57807855764607
1739209800.1295586;-38.13080360867914
1739209800.1295614;-38.13080360867914
1739209800.1295643;-45.120503652039325
1739209800.1295674;-45.120503652039325
1739209800.1295702;-45.120503652039325
1739209800.1295733;-38.13080360867914
1739209800.1295762;-38.13080360867914
1739209800.129579;-45.120503652039325
1739209800.1295822;-45.120503652039325
1739209800.129585;-45.120503652039325
1739209800.1295881;-38.13080360867914
1739209800.129591;-35.57807855764607
1739209800.1295938;-38.13080360867914
1739209800.129597;-45.120503652039325
1739209800.1295998;-38.13080360867914
1739209800.129603;-35.57807855764607
1739209800.1296058;-38.13080360867914
1739209800.1296086;-45.120503652039325
1739209800.1296117;-38.13080360867914
1739209800.1296146;-35.57807855764607
1739209800.1296177;-38.13080360867914
1739209800.1296206;-31.141103565318893
1739209800.1296234;-45.120503652039325
1739209800.1296265;-38.13080360867914
1739209800.1296294;-38.13080360867914
1739209800.1296325;-38.13080360867914
1739209800.1296353;-33.981070128970906
1739209800.1296382;-45.120503652039325
1739209800.1296413;-45.120503652039325
1739209800.1296442;-45.120503652039325
1739209800.1296473;-38.13080360867914
1739209800.12965;-38.13080360867914
1739209800.129653;-45.120503652039325
1739209800.129656;-45.120503652039325
1739209800.129659;-38.13080360867914
1739209800.129662;-27.8777449560314
1739209800.129665;-38.13080360867914
1739209800.1296678;-38.13080360867914
1739209800.1296709;-45.120503652039325
1739209800.1296737;-38.13080360867914
1739209800.1296768;-38.13080360867914
1739209800.1296797;-45.120503652039325
1739209800.1296825;-38.13080360867914
1739209800.1296856;-31.141103565318943
1739209800.1296885;-38.13080360867914
1739209800.1296916;-45.120503652039325
1739209800.1296945;-38.13080360867914
1739209800.1296973;-38.13080360867914
1739209800.1297004;-45.120503652039325
1739209800.1297033;-38.13080360867914
1739209800.1297064;-38.13080360867914
1739209800.1297092;-26.991370085610722
1739209800.129712;-33.981070128970906
1739209800.1297152;-38.13080360867914
1739209800.129718;-45.120503652039325
1739209800.1297212;-38.13080360867914
1739209800.129724;-35.57807855764607
1739209800.129727;-45.120503652039325
1739209800.12973;-38.13080360867914
1739209800.1297328;-33.981070128970956
1739209800.129736;-38.13080360867914
1739209800.1297388;-45.120503652039325
1739209800.1297417;-45.120503652039325
1739209800.1297448;-45.120503652039325
1739209800.1297476;-45.120503652039325
1739209800.1297507;-35.57807855764607
1739209800.1297536;-45.120503652039325
1739209800.1297565;-31.141103565318915
1739209800.1297596;-38.13080360867914
1739209800.1297624;-45.120503652039325
1739209800.1297655;-45.120503652039325
1739209800.1297684;-38.13080360867914
1739209800.1297712;-45.120503652039325
1739209800.1297743;-45.120503652039325
1739209800.1297772;-45.120503652039325
1739209800.1297803;-45.120503652039325
1739209800.1297832;-38.13080360867914
1739209800.129786;-38.13080360867914
1739209800.129789;-45.120503652039325
1739209800.129792;-45.120503652039325
1739209800.129795;-45.120503652039325
1739209800.129798;-45.120503652039325
1739209800.1298008;-38.13080360867914
1739209800.129804;-38.13080360867914
1739209800.1298068;-45.120503652039325
1739209800.1298099;-45.120503652039325
1739209800.1298127;-38.13080360867914
1739209800.1298156;-38.13080360867914
1739209800.1298187;-45.120503652039325
1739209800.1298215;-45.120503652039325
1739209800.1298246;-38.13080360867914
1739209800.1298275;-33.981070128970906
1739209800.1298304;-31.141103565318915
1739209800.1298335;-45.120503652039325
1739209800.1298363;-38.13080360867914
1739209800.1298394;-38.13080360867914
1739209800.1298423;-35.57807855764607
1739209800.1298451;-38.13080360867914
1739209800.1298482;-38.13080360867914
1739209800.129851;-33.981070128970906
1739209800.1298542;-31.141103565318915
1739209800.129857;-45.120503652039325
1739209800.12986;-45.120503652039325
1739209800.129863;-38.13080360867914
1739209800.129866;-38.13080360867914
1739209800.129869;-33.981070128970906
1739209800.1298718;-45.120503652039325
1739209800.1298747;-38.13080360867914
1739209800.1298778;-31.141103565318915
1739209800.1298807;-38.13080360867914
1739209800.1298838;-45.120503652039325
1739209800.1298866;-45.120503652039325
1739209800.1298895;-38.13080360867914
1739209800.1298926;-35.57807855764607
1739209800.1298954;-38.13080360867914
1739209800.1298985;-38.13080360867914
1739209800.1299014;-33.981070128970906
1739209800.1299043;-45.120503652039325
1739209800.1299074;-45.120503652039325
1739209800.1299102;-45.120503652039325
1739209800.1299133;-38.13080360867914
1739209800.1299162;-38.13080360867914
1739209800.129919;-33.981070128970906
1739209800.1299222;-38.13080360867914
1739209800.129925;-38.13080360867914
1739209800.129928;-45.120503652039325
1739209800.129931;-38.13080360867914
1739209800.1299338;-38.13080360867914
1739209800.129937;-45.120503652039325
1739209800.1299398;-45.120503652039325
1739209800.129943;-45.120503652039325
1739209800.1299458;-38.13080360867914
1739209800.1299486;-33.981070128970906
1739209800.1299517;-38.13080360867914
1739209800.1299546;-38.13080360867914
1739209800.1299577;-35.57807855764607
1739209800.1299605;-38.13080360867914
1739209800.1299634;-38.13080360867914
1739209800.1299665;-45.120503652039325
1739209800.1299694;-35.57807855764607
1739209800.1299725;-38.13080360867914
1739209800.1299753;-45.120503652039325
1739209800.1299782;-33.981070128970906
1739209800.1299813;-32.816014438256545
1739209800.1299841;-45.120503652039325
1739209800.1299872;-45.120503652039325
1739209800.12999;-38.13080360867914
1739209800.129993;-38.13080360867914
1739209800.129996;-32.816014438256545
1739209800.129999;-45.120503652039325
1739209800.130002;-38.13080360867914
1739209800.130005;-38.13080360867914
1739209800.1300077;-38.13080360867914
1739209800.1300108;-38.13080360867914
1739209800.1300137;-45.120503652039325
1739209800.1300168;-38.13080360867914
1739209800.1300197;-38.13080360867914
1739209800.1300225;-45.120503652039325
1739209800.1300256;-33.981070128970906
1739209800.1300285;-38.13080360867914
1739209800.1300316;-45.120503652039325
1739209800.1300344;-45.120503652039325
1739209800.1300373;-45.120503652039325
1739209800.1300404;-45.120503652039325
1739209800.1300433;-38.13080360867914
