CAN Message; 0x1bb:00002364dbdbd6e6
1739209822.4815803;-45.120503652039325
1739209822.4815843;-38.13080360867914
1739209822.4815884;-38.13080360867914
1739209822.4815924;-45.120503652039325
1739209822.4815965;-45.120503652039325
1739209822.4816005;-35.57807855764607
1739209822.4816046;-38.13080360867914
1739209822.4816086;-45.120503652039325
1739209822.4816127;-35.57807855764607
1739209822.4816167;-38.13080360867914
1739209822.4816208;-45.120503652039325
1739209822.4816248;-45.120503652039325
1739209822.481629;-35.57807855764607
1739209822.481633;-35.57807855764607
1739209822.481637;-35.57807855764607
1739209822.481641;-38.13080360867914
1739209822.481645;-35.57807855764607
1739209822.4816492;-31.141103565318915
1739209822.4816532;-38.13080360867914
1739209822.4816573;-45.120503652039325
1739209822.4816613;-45.120503652039325
1739209822.4816651;-38.13080360867914
1739209822.4816692;-38.13080360867914
1739209822.4816732;-45.120503652039325
1739209822.4816773;-45.120503652039325
1739209822.4816813;-38.13080360867914
1739209822.4816854;-38.13080360867914
1739209822.4816895;-45.120503652039325
1739209822.4816935;-45.120503652039325
1739209822.4816976;-45.120503652039325
1739209822.4817016;-38.13080360867914
1739209822.4817057;-38.13080360867914
1739209822.4817097;-38.13080360867914
1739209822.4817138;-45.120503652039325
1739209822.4817178;-45.120503652039325
1739209822.4817219;-45.120503652039325
1739209822.481726;-45.120503652039325
1739209822.48173;-38.13080360867914
1739209822.481734;-45.120503652039325
1739209822.481738;-38.13080360867914
1739209822.4817421;-45.120503652039325
1739209822.4817462;-45.120503652039325
1739209822.4817502;-31.141103565318915
1739209822.4817543;-45.120503652039325
1739209822.4817584;-45.120503652039325
1739209822.4817624;-45.120503652039325
1739209822.4817665;-32.816014438256545
1739209822.4817705;-38.13080360867914
1739209822.4817746;-45.120503652039325
1739209822.4817786;-45.120503652039325
1739209822.4817827;-45.120503652039325
1739209822.4817867;-38.13080360867914
1739209822.4817905;-45.120503652039325
1739209822.4817946;-45.120503652039325
1739209822.4817986;-38.13080360867914
1739209822.4818027;-45.120503652039325
1739209822.4818068;-38.13080360867914
1739209822.4818108;-35.57807855764607
1739209822.4818149;-45.120503652039325
1739209822.481819;-45.120503652039325
1739209822.481823;-45.120503652039325
1739209822.481827;-45.120503652039325
1739209822.481831;-38.13080360867914
1739209822.4818351;-45.120503652039325
1739209822.4818392;-45.120503652039325
1739209822.4818432;-45.120503652039325
1739209822.4818473;-32.816014438256545
1739209822.4818513;-38.13080360867914
1739209822.4818554;-45.120503652039325
1739209822.4818594;-33.981070128970906
1739209822.4818635;-33.981070128970906
1739209822.4818676;-38.13080360867914
1739209822.4818716;-38.13080360867914
1739209822.4818757;-45.120503652039325
1739209822.4818797;-31.141103565318943
1739209822.4818838;-45.120503652039325
1739209822.4818878;-35.57807855764607
1739209822.4818919;-38.13080360867914
1739209822.481896;-45.120503652039325
1739209822.4819;-45.120503652039325
1739209822.481904;-32.816014438256545
1739209822.481908;-38.13080360867914
1739209822.4819121;-35.57807855764607
1739209822.481916;-38.13080360867914
1739209822.48192;-38.13080360867914
1739209822.481924;-38.13080360867914
1739209822.481928;-35.57807855764607
1739209822.4819322;-45.120503652039325
1739209822.4819362;-33.981070128970906
1739209822.4819403;-45.120503652039325
1739209822.4819443;-35.57807855764607
1739209822.4819484;-35.57807855764607
1739209822.4819524;-45.120503652039325
1739209822.4819565;-45.120503652039325
1739209822.4819605;-38.13080360867914
1739209822.4819646;-45.120503652039325
1739209822.4819686;-45.120503652039325
1739209822.4819727;-35.57807855764607
1739209822.4819767;-38.13080360867914
1739209822.4819808;-45.120503652039325
1739209822.4819849;-38.13080360867914
1739209822.481989;-45.120503652039325
1739209822.481993;-45.120503652039325
1739209822.481997;-38.13080360867914
1739209822.482001;-35.57807855764607
1739209822.4820051;-45.120503652039325
1739209822.4820092;-26.991370085610736
1739209822.4820132;-29.438486411369333
1739209822.4820173;-38.13080360867914
1739209822.4820213;-38.13080360867914
1739209822.4820254;-32.816014438256545
1739209822.4820294;-38.13080360867914
1739209822.4820335;-45.120503652039325
1739209822.4820375;-38.13080360867914
1739209822.4820414;-45.120503652039325
1739209822.4820454;-45.120503652039325
1739209822.4820495;-45.120503652039325
1739209822.4820535;-45.120503652039325
1739209822.4820576;-38.13080360867914
1739209822.4820616;-35.57807855764607
1739209822.4820657;-45.120503652039325
1739209822.4820697;-45.120503652039325
1739209822.4820738;-45.120503652039325
1739209822.4820778;-45.120503652039325
1739209822.482082;-38.13080360867914
1739209822.482086;-38.13080360867914
1739209822.48209;-38.13080360867914
1739209822.482094;-38.13080360867914
1739209822.482098;-38.13080360867914
1739209822.4821022;-38.13080360867914
1739209822.4821062;-38.13080360867914
1739209822.4821103;-35.57807855764607
1739209822.4821143;-45.120503652039325
1739209822.4821184;-38.13080360867914
1739209822.4821224;-38.13080360867914
1739209822.4821265;-38.13080360867914
1739209822.4821305;-45.120503652039325
1739209822.4821346;-38.13080360867914
1739209822.4821386;-45.120503652039325
1739209822.4821427;-45.120503652039325
1739209822.4821467;-35.57807855764607
1739209822.4821508;-35.57807855764607
1739209822.4821548;-45.120503652039325
1739209822.482159;-38.13080360867914
1739209822.482163;-38.13080360867914
1739209822.4821668;-38.13080360867914
1739209822.4821708;-38.13080360867914
1739209822.4821749;-38.13080360867914
1739209822.482179;-38.13080360867914
1739209822.482183;-33.981070128970906
1739209822.482187;-45.120503652039325
1739209822.482191;-45.120503652039325
1739209822.4821951;-32.816014438256545
1739209822.4821992;-38.13080360867914
1739209822.4822032;-45.120503652039325
1739209822.4822073;-33.981070128970906
1739209822.4822114;-45.120503652039325
1739209822.4822154;-45.120503652039325
1739209822.4822195;-32.816014438256545
1739209822.4822235;-32.816014438256545
1739209822.4822276;-45.120503652039325
1739209822.4822316;-45.120503652039325
1739209822.4822357;-45.120503652039325
1739209822.4822397;-33.981070128970906
1739209822.4822438;-33.981070128970906
1739209822.4822478;-38.13080360867914
1739209822.482252;-38.13080360867914
1739209822.482256;-45.120503652039325
1739209822.48226;-38.13080360867914
1739209822.482264;-38.13080360867914
1739209822.482268;-45.120503652039325
1739209822.4822721;-45.120503652039325
1739209822.4822762;-33.981070128970906
1739209822.4822803;-38.13080360867914
1739209822.4822843;-45.120503652039325
1739209822.4822884;-38.13080360867914
1739209822.4822922;-38.13080360867914
1739209822.4822962;-38.13080360867914
1739209822.4823003;-38.13080360867914
1739209822.4823043;-45.120503652039325
1739209822.4823084;-38.13080360867914
1739209822.4823124;-33.981070128970906
1739209822.4823165;-45.120503652039325
1739209822.4823205;-45.120503652039325
1739209822.4823246;-35.57807855764607
1739209822.4823287;-35.57807855764607
1739209822.4823327;-45.120503652039325
1739209822.4823368;-38.13080360867914
1739209822.4823408;-33.981070128970906
1739209822.4823449;-38.13080360867914
1739209822.482349;-45.120503652039325
1739209822.482353;-45.120503652039325
1739209822.482357;-35.57807855764607
1739209822.482361;-35.57807855764607
1739209822.4823651;-38.13080360867914
1739209822.4823692;-30.49652367304973
1739209822.4823732;-31.141103565318915
1739209822.4823773;-38.13080360867914
1739209822.4823813;-45.120503652039325
1739209822.4823854;-38.13080360867914
1739209822.4823895;-38.13080360867914
1739209822.4823935;-38.13080360867914
1739209822.4823976;-45.120503652039325
1739209822.4824016;-38.13080360867914
1739209822.4824057;-38.13080360867914
1739209822.4824097;-45.120503652039325
1739209822.4824138;-38.13080360867914
1739209822.4824176;-38.13080360867914
1739209822.4824216;-35.57807855764607
1739209822.4824257;-38.13080360867914
1739209822.4824297;-45.120503652039325
1739209822.4824338;-45.120503652039325
1739209822.4824378;-38.13080360867914
1739209822.482442;-35.57807855764607
1739209822.482446;-45.120503652039325
1739209822.48245;-45.120503652039325
1739209822.482454;-33.981070128970906
1739209822.482458;-33.981070128970906
1739209822.4824622;-45.120503652039325
1739209822.4824662;-38.13080360867914
1739209822.4824703;-33.981070128970906
1739209822.4824743;-38.13080360867914
1739209822.4824784;-38.13080360867914
1739209822.4824824;-45.120503652039325
1739209822.4824865;-33.981070128970906
1739209822.4824905;-38.13080360867914
1739209822.4824946;-45.120503652039325
1739209822.4824986;-38.13080360867914
1739209822.4825027;-32.81601443825658
1739209822.4825068;-45.120503652039325
1739209822.4825108;-45.120503652039325
1739209822.4825149;-45.120503652039325
1739209822.482519;-35.57807855764607
1739209822.482523;-38.13080360867914
1739209822.482527;-38.13080360867914
1739209822.482531;-33.981070128970906
1739209822.4825351;-31.141103565318915
1739209822.4825392;-35.57807855764607
1739209822.482543;-45.120503652039325
1739209822.482547;-38.13080360867914
1739209822.482551;-33.981070128970906
1739209822.4825552;-38.13080360867914
1739209822.4825592;-38.13080360867914
1739209822.4825633;-45.120503652039325
1739209822.4825673;-45.120503652039325
1739209822.4825714;-45.120503652039325
1739209822.4825754;-38.13080360867914
1739209822.4825795;-35.57807855764607
1739209822.4825835;-45.120503652039325
1739209822.4825876;-45.120503652039325
1739209822.4825916;-45.120503652039325
1739209822.4825957;-45.120503652039325
1739209822.4825997;-38.13080360867914
1739209822.4826038;-45.120503652039325
1739209822.4826078;-45.120503652039325
1739209822.482612;-45.120503652039325
1739209822.482616;-33.981070128970906
1739209822.48262;-32.816014438256545
1739209822.482624;-45.120503652039325
1739209822.482628;-45.120503652039325
1739209822.4826322;-33.981070128970906
1739209822.4826362;-45.120503652039325
1739209822.4826403;-45.120503652039325
1739209822.4826443;-25.826314394896357
1739209822.4826484;-23.38864096791655
1739209822.4826524;-25.62660358559016
1739209822.4826565;-38.13080360867914
1739209822.4826605;-38.13080360867914
1739209822.4826646;-45.120503652039325
1739209822.4826684;-27.267205301931607
1739209822.4826725;-38.13080360867914
1739209822.4826765;-33.981070128970906
1739209822.4826806;-33.981070128970906
1739209822.4826846;-38.13080360867914
1739209822.4826887;-32.816014438256545
1739209822.4826927;-38.13080360867914
1739209822.4826968;-22.84163660590256
1739209822.4827008;-22.740042620751332
1739209822.4827049;-32.816014438256545
1739209822.482709;-33.981070128970906
1739209822.482713;-33.981070128970956
1739209822.482717;-31.141103565318915
1739209822.482721;-35.57807855764607
1739209822.4827251;-35.57807855764607
1739209822.4827292;-45.120503652039325
1739209822.4827332;-45.120503652039325
1739209822.4827373;-45.120503652039325
1739209822.4827414;-31.141103565318915
1739209822.4827454;-27.267205301931607
1739209822.4827495;-24.292649948874775
1739209822.4827535;-33.981070128970906
1739209822.4827576;-33.981070128970956
1739209822.4827616;-31.14110356531892
1739209822.4827657;-32.816014438256545
1739209822.4827697;-31.141103565318915
1739209822.4827738;-45.120503652039325
1739209822.4827778;-28.58837851428586
1739209822.482782;-32.816014438256545
1739209822.482786;-38.13080360867914
1739209822.48279;-38.13080360867914
1739209822.4827938;-23.75329798047522
1739209822.4827979;-22.264930561961556
1739209822.482802;-27.267205301931607
1739209822.482806;-45.120503652039325
1739209822.48281;-45.120503652039325
1739209822.482814;-35.57807855764607
1739209822.4828181;-28.992665084841942
1739209822.4828222;-45.120503652039325
1739209822.4828262;-45.120503652039325
1739209822.4828303;-33.981070128970956
1739209822.4828343;-38.13080360867914
1739209822.4828384;-38.13080360867914
1739209822.4828424;-29.438486411369347
1739209822.4828465;-23.75329798047522
1739209822.4828506;-23.273589343863314
1739209822.4828546;-28.992665084841942
1739209822.4828587;-31.141103565318915
1739209822.4828627;-25.826314394896354
1739209822.4828668;-45.120503652039325
1739209822.4828708;-38.13080360867914
1739209822.4828749;-45.120503652039325
1739209822.482879;-45.120503652039325
1739209822.482883;-38.13080360867914
1739209822.482887;-28.58837851428586
1739209822.482891;-38.13080360867914
1739209822.4828951;-24.151403521958727
1739209822.4828992;-21.4469444417791
1739209822.4829032;-28.58837851428586
1739209822.4829073;-35.57807855764607
1739209822.4829113;-29.438486411369333
1739209822.4829154;-38.13080360867914
1739209822.4829195;-33.981070128970906
1739209822.4829233;-29.438486411369333
1739209822.4829273;-38.13080360867914
1739209822.4829314;-38.13080360867914
1739209822.4829354;-38.13080360867914
1739209822.4829395;-32.816014438256545
1739209822.4829435;-26.991370085610722
1739209822.4829476;-22.54371790334745
1739209822.4829516;-24.589719217205094
1739209822.4829557;-32.816014438256545
1739209822.4829597;-24.15140352195872
1739209822.4829638;-45.120503652039325
1739209822.4829679;-38.13080360867914
1739209822.482972;-29.438486411369333
1739209822.482976;-32.816014438256545
1739209822.48298;-38.13080360867914
1739209822.482984;-28.21854285175415
1739209822.482988;-30.49652367304973
1739209822.4829922;-29.438486411369375
1739209822.4829962;-24.151403521958734
1739209822.4830003;-25.077289914212862
1739209822.4830043;-45.120503652039325
1739209822.4830084;-27.267205301931607
1739209822.4830124;-32.816014438256545
1739209822.4830165;-35.57807855764607
1739209822.4830205;-38.13080360867914
1739209822.4830246;-30.49652367304973
1739209822.4830287;-35.57807855764607
1739209822.4830327;-38.13080360867914
1739209822.4830368;-38.13080360867914
1739209822.4830408;-27.267205301931607
1739209822.4830449;-24.15140352195873
1739209822.4830487;-24.292649948874775
1739209822.4830527;-32.816014438256545
1739209822.4830568;-45.120503652039325
1739209822.4830608;-30.49652367304973
1739209822.483065;-45.120503652039325
1739209822.483069;-38.13080360867914
1739209822.483073;-31.141103565318893
1739209822.483077;-33.981070128970906
1739209822.483081;-32.816014438256545
1739209822.4830852;-45.120503652039325
1739209822.4830892;-38.13080360867914
1739209822.4830933;-45.120503652039325
1739209822.4830973;-38.13080360867914
1739209822.4831014;-45.120503652039325
1739209822.4831054;-45.120503652039325
1739209822.4831095;-38.13080360867914
1739209822.4831135;-32.816014438256545
1739209822.4831176;-45.120503652039325
1739209822.4831216;-38.13080360867914
1739209822.4831257;-38.13080360867914
1739209822.4831297;-45.120503652039325
1739209822.4831338;-38.13080360867914
1739209822.4831378;-38.13080360867914
1739209822.483142;-45.120503652039325
1739209822.483146;-45.120503652039325
1739209822.48315;-38.13080360867914
1739209822.483154;-38.13080360867914
1739209822.483158;-38.13080360867914
1739209822.4831622;-38.13080360867914
1739209822.4831662;-45.120503652039325
1739209822.4831703;-45.120503652039325
1739209822.483174;-35.57807855764607
1739209822.4831781;-45.120503652039325
1739209822.4831822;-45.120503652039325
1739209822.4831862;-38.13080360867914
1739209822.4831903;-38.13080360867914
1739209822.4831944;-45.120503652039325
1739209822.4831984;-38.13080360867914
1739209822.4832025;-45.120503652039325
1739209822.4832065;-45.120503652039325
1739209822.4832106;-45.120503652039325
1739209822.4832146;-38.13080360867914
1739209822.4832187;-35.57807855764607
1739209822.4832227;-32.816014438256545
1739209822.4832268;-45.120503652039325
1739209822.4832308;-45.120503652039325
1739209822.483235;-38.13080360867914
1739209822.483239;-38.13080360867914
1739209822.483243;-45.120503652039325
1739209822.483247;-38.13080360867914
1739209822.483251;-35.57807855764607
1739209822.4832551;-38.13080360867914
1739209822.4832592;-45.120503652039325
1739209822.4832633;-32.816014438256545
1739209822.4832673;-32.816014438256545
1739209822.4832714;-38.13080360867914
1739209822.4832754;-38.13080360867914
1739209822.4832795;-38.13080360867914
1739209822.4832835;-38.13080360867914
1739209822.4832876;-38.13080360867914
1739209822.4832916;-38.13080360867914
1739209822.4832957;-38.13080360867914
1739209822.4832995;-38.13080360867914
1739209822.4833035;-33.981070128970906
1739209822.4833076;-45.120503652039325
1739209822.4833117;-35.57807855764607
1739209822.4833157;-35.57807855764607
1739209822.4833198;-38.13080360867914
1739209822.4833238;-38.13080360867914
1739209822.4833279;-38.13080360867914
1739209822.483332;-38.13080360867914
1739209822.483336;-38.13080360867914
1739209822.48334;-45.120503652039325
1739209822.483344;-45.120503652039325
1739209822.4833481;-45.120503652039325
1739209822.4833522;-28.992665084841967
1739209822.4833562;-45.120503652039325
1739209822.4833603;-35.57807855764607
1739209822.4833643;-38.13080360867914
1739209822.4833684;-45.120503652039325
1739209822.4833724;-33.981070128970906
1739209822.4833765;-38.13080360867914
1739209822.4833806;-45.120503652039325
1739209822.4833846;-32.816014438256545
1739209822.4833887;-35.57807855764607
1739209822.4833927;-45.120503652039325
1739209822.4833968;-38.13080360867914
1739209822.4834008;-45.120503652039325
1739209822.4834049;-45.120503652039325
1739209822.483409;-38.13080360867914
1739209822.483413;-33.981070128970906
1739209822.483417;-25.077289914212862
1739209822.483421;-27.267205301931607
1739209822.483425;-45.120503652039325
1739209822.483429;-28.21854285175415
1739209822.483433;-27.267205301931607
1739209822.483437;-25.62660358559016
1739209822.483441;-22.841636605902558
1739209822.4834452;-26.991370085610722
1739209822.4834492;-33.981070128970956
1739209822.4834533;-28.992665084841942
1739209822.4834573;-26.035653463252796
1739209822.4834614;-28.992665084841942
1739209822.4834654;-38.13080360867914
1739209822.4834695;-27.877744956031414
1739209822.4834735;-33.981070128970906
1739209822.4834776;-28.58837851428586
1739209822.4834816;-31.141103565318943
1739209822.4834857;-38.13080360867914
1739209822.4834898;-45.120503652039325
1739209822.4834938;-29.438486411369333
1739209822.4834979;-28.992665084841942
1739209822.483502;-30.49652367304973
1739209822.483506;-33.981070128970956
1739209822.48351;-28.992665084841942
1739209822.483514;-29.438486411369347
1739209822.4835181;-28.218542851754187
1739209822.4835222;-38.13080360867914
1739209822.4835262;-38.13080360867914
1739209822.4835303;-30.49652367304973
1739209822.4835343;-31.141103565318943
1739209822.4835384;-28.58837851428586
1739209822.4835424;-38.13080360867914
1739209822.4835465;-31.141103565318943
1739209822.4835503;-26.487275050834725
1739209822.4835544;-27.267205301931607
1739209822.4835584;-27.8777449560314
1739209822.4835625;-33.981070128970956
1739209822.4835665;-32.81601443825658
1739209822.4835706;-29.438486411369333
1739209822.4835746;-33.981070128970956
1739209822.4835787;-28.21854285175415
1739209822.4835827;-27.267205301931607
1739209822.4835868;-35.57807855764607
1739209822.4835908;-45.120503652039325
1739209822.483595;-35.57807855764607
1739209822.483599;-28.58837851428586
1739209822.483603;-30.49652367304973
1739209822.483607;-45.120503652039325
1739209822.483611;-45.120503652039325
1739209822.4836152;-31.14110356531892
1739209822.4836192;-27.267205301931607
1739209822.4836233;-31.141103565318915
1739209822.4836273;-26.487275050834715
1739209822.4836314;-30.49652367304973
1739209822.4836354;-45.120503652039325
1739209822.4836395;-29.438486411369333
1739209822.4836435;-32.816014438256545
1739209822.4836476;-38.13080360867914
1739209822.4836516;-29.438486411369333
1739209822.4836557;-28.58837851428586
1739209822.4836597;-25.077289914212862
1739209822.4836638;-27.267205301931607
1739209822.4836679;-25.826314394896357
1739209822.483672;-29.438486411369347
1739209822.4836757;-27.877744956031417
1739209822.4836798;-28.21854285175415
1739209822.4836838;-26.991370085610722
1739209822.4836879;-25.25278630937684
1739209822.483692;-31.141103565318943
1739209822.483696;-45.120503652039325
1739209822.4837;-38.13080360867914
1739209822.483704;-25.826314394896354
1739209822.4837081;-31.141103565318943
1739209822.4837122;-30.49652367304973
1739209822.4837162;-45.120503652039325
1739209822.4837203;-27.267205301931607
1739209822.4837244;-38.13080360867914
1739209822.4837284;-28.58837851428586
1739209822.4837325;-33.981070128970956
1739209822.4837365;-33.981070128970906
1739209822.4837406;-31.141103565318893
1739209822.4837446;-45.120503652039325
1739209822.4837487;-31.141103565318915
1739209822.4837527;-28.992665084841942
1739209822.4837568;-31.141103565318943
1739209822.4837608;-23.273589343863303
1739209822.483765;-22.448786368009163
1739209822.483769;-28.992665084841967
1739209822.483773;-27.267205301931607
1739209822.483777;-24.151403521958727
1739209822.483781;-33.981070128970906
1739209822.4837852;-28.992665084841942
1739209822.4837892;-30.49652367304973
1739209822.4837933;-26.487275050834715
1739209822.4837973;-33.981070128970906
1739209822.4838011;-33.981070128970906
1739209822.4838052;-28.992665084841942
1739209822.4838092;-33.981070128970956
1739209822.4838133;-24.151403521958734
1739209822.4838173;-25.826314394896354
1739209822.4838214;-30.49652367304973
1739209822.4838254;-31.141103565318915
1739209822.4838295;-28.992665084841942
1739209822.4838336;-45.120503652039325
1739209822.4838376;-26.487275050834715
1739209822.4838417;-25.62660358559016
1739209822.4838457;-33.981070128970956
1739209822.4838498;-28.58837851428586
1739209822.4838538;-30.49652367304973
1739209822.4838579;-33.981070128970906
1739209822.483862;-33.981070128970956
1739209822.483866;-32.816014438256545
1739209822.48387;-38.13080360867914
1739209822.483874;-38.13080360867914
1739209822.4838781;-31.141103565318915
1739209822.4838822;-35.57807855764607
1739209822.4838862;-38.13080360867914
1739209822.4838903;-32.816014438256545
1739209822.4838943;-35.57807855764607
1739209822.4838984;-31.141103565318893
1739209822.4839025;-25.25278630937684
1739209822.4839065;-30.49652367304973
1739209822.4839106;-25.252786309376837
1739209822.4839146;-25.62660358559016
1739209822.4839187;-33.981070128970956
1739209822.4839227;-38.13080360867914
1739209822.4839265;-28.992665084841942
1739209822.4839306;-33.981070128970906
1739209822.4839346;-32.816014438256545
1739209822.4839387;-25.826314394896357
1739209822.4839427;-27.877744956031417
1739209822.4839468;-29.438486411369354
1739209822.4839509;-25.826314394896364
1739209822.483955;-31.141103565318893
1739209822.483959;-26.991370085610722
1739209822.483963;-28.992665084841967
1739209822.483967;-30.49652367304973
1739209822.483971;-38.13080360867914
1739209822.4839752;-31.14110356531892
1739209822.4839792;-31.141103565318893
1739209822.4839833;-33.981070128970906
1739209822.4839873;-28.588378514285886
1739209822.4839914;-28.58837851428586
1739209822.4839954;-26.991370085610736
1739209822.4839995;-33.981070128970906
1739209822.4840035;-38.13080360867914
1739209822.4840076;-45.120503652039325
1739209822.4840117;-31.141103565318915
1739209822.4840157;-29.438486411369354
1739209822.4840198;-33.981070128970906
1739209822.4840238;-31.141103565318943
1739209822.4840279;-27.877744956031414
1739209822.484032;-26.035653463252796
1739209822.484036;-38.13080360867914
1739209822.48404;-26.487275050834715
1739209822.484044;-25.07728991421287
1739209822.4840481;-38.13080360867914
1739209822.484052;-27.877744956031414
1739209822.484056;-35.57807855764607
1739209822.48406;-28.58837851428586
1739209822.484064;-27.267205301931607
1739209822.4840682;-45.120503652039325
1739209822.4840722;-45.120503652039325
1739209822.4840763;-32.81601443825658
1739209822.4840803;-33.981070128970906
1739209822.4840844;-28.992665084841942
1739209822.4840884;-38.13080360867914
1739209822.4840925;-28.58837851428586
1739209822.4840965;-38.13080360867914
1739209822.4841006;-33.981070128970906
1739209822.4841046;-31.141103565318893
1739209822.4841087;-27.8777449560314
1739209822.4841127;-38.13080360867914
1739209822.4841168;-31.141103565318915
1739209822.4841208;-45.120503652039325
1739209822.484125;-45.120503652039325
1739209822.484129;-31.141103565318943
1739209822.484133;-38.13080360867914
1739209822.484137;-45.120503652039325
1739209822.484141;-38.13080360867914
1739209822.4841452;-26.991370085610736
1739209822.4841492;-45.120503652039325
1739209822.4841533;-29.438486411369333
1739209822.4841573;-29.438486411369347
1739209822.4841614;-33.981070128970906
1739209822.4841654;-28.992665084841967
1739209822.4841695;-28.992665084841942
1739209822.4841735;-25.826314394896357
1739209822.4848673;-38.13080360867914
1739209822.4848697;-45.120503652039325
1739209822.4848719;-45.120503652039325
1739209822.4848742;-45.120503652039325
1739209822.4848764;-45.120503652039325
1739209822.4848788;-38.13080360867914
1739209822.484881;-45.120503652039325
1739209822.4848833;-45.120503652039325
1739209822.4848855;-45.120503652039325
1739209822.4848876;-32.816014438256545
1739209822.48489;-38.13080360867914
1739209822.4848921;-45.120503652039325
1739209822.4848945;-38.13080360867914
1739209822.4848967;-31.141103565318893
1739209822.484899;-31.141103565318893
1739209822.4849012;-45.120503652039325
1739209822.4849036;-35.57807855764607
1739209822.4849057;-45.120503652039325
1739209822.4849079;-38.13080360867914
1739209822.4849102;-45.120503652039325
1739209822.4849124;-38.13080360867914
1739209822.4849148;-45.120503652039325
1739209822.484917;-35.57807855764607
1739209822.4849193;-32.816014438256545
1739209822.4849215;-35.57807855764607
1739209822.4849238;-45.120503652039325
1739209822.484926;-45.120503652039325
1739209822.4849281;-35.57807855764607
1739209822.4849305;-38.13080360867914
1739209822.4849327;-32.816014438256545
1739209822.484935;-31.141103565318893
1739209822.4849372;-33.981070128970906
1739209822.4849396;-38.13080360867914
1739209822.4849417;-35.57807855764607
1739209822.484944;-38.13080360867914
1739209822.4849463;-38.13080360867914
1739209822.4849484;-33.981070128970906
1739209822.4849508;-45.120503652039325
1739209822.484953;-45.120503652039325
1739209822.4849553;-33.981070128970906
1739209822.4849575;-38.13080360867914
1739209822.4849598;-45.120503652039325
1739209822.484962;-45.120503652039325
1739209822.4849644;-35.57807855764607
1739209822.4849665;-38.13080360867914
1739209822.4849687;-45.120503652039325
1739209822.484971;-38.13080360867914
1739209822.4849732;-45.120503652039325
1739209822.4849756;-38.13080360867914
1739209822.4849777;-38.13080360867914
1739209822.48498;-45.120503652039325
1739209822.4849823;-45.120503652039325
1739209822.4849846;-38.13080360867914
1739209822.4849868;-35.57807855764607
1739209822.484989;-31.141103565318893
1739209822.4849913;-38.13080360867914
1739209822.4849935;-38.13080360867914
1739209822.4849958;-35.57807855764607
1739209822.484998;-33.981070128970906
1739209822.4850004;-45.120503652039325
1739209822.4850025;-45.120503652039325
1739209822.485005;-45.120503652039325
1739209822.485007;-45.120503652039325
1739209822.4850092;-45.120503652039325
1739209822.4850116;-45.120503652039325
1739209822.4850137;-45.120503652039325
1739209822.485016;-45.120503652039325
1739209822.4850183;-38.13080360867914
1739209822.4850206;-45.120503652039325
1739209822.4850228;-35.57807855764607
1739209822.4850252;-26.991370085610722
1739209822.4850273;-45.120503652039325
1739209822.4850295;-38.13080360867914
1739209822.4850318;-32.816014438256545
1739209822.485034;-35.57807855764607
1739209822.4850364;-45.120503652039325
1739209822.4850385;-35.57807855764607
1739209822.485041;-38.13080360867914
1739209822.485043;-33.981070128970956
1739209822.4850454;-45.120503652039325
1739209822.4850476;-38.13080360867914
1739209822.4850497;-45.120503652039325
1739209822.485052;-45.120503652039325
1739209822.4850543;-35.57807855764607
1739209822.4850566;-38.13080360867914
1739209822.4850588;-45.120503652039325
1739209822.4850612;-31.141103565318915
1739209822.4850633;-38.13080360867914
1739209822.4850657;-35.57807855764607
1739209822.4850678;-45.120503652039325
1739209822.48507;-45.120503652039325
1739209822.4850724;-38.13080360867914
1739209822.4850745;-45.120503652039325
1739209822.485077;-45.120503652039325
1739209822.485079;-45.120503652039325
1739209822.4850814;-38.13080360867914
1739209822.4850836;-45.120503652039325
1739209822.485086;-38.13080360867914
1739209822.485088;-38.13080360867914
1739209822.4850903;-38.13080360867914
1739209822.4850926;-45.120503652039325
1739209822.4850948;-45.120503652039325
1739209822.4850972;-45.120503652039325
1739209822.4850993;-45.120503652039325
1739209822.4851017;-38.13080360867914
1739209822.4851038;-38.13080360867914
1739209822.4851062;-45.120503652039325
1739209822.4851084;-38.13080360867914
1739209822.4851105;-35.57807855764607
1739209822.485113;-45.120503652039325
1739209822.485115;-38.13080360867914
1739209822.4851174;-32.816014438256545
1739209822.4851196;-32.816014438256545
1739209822.485122;-38.13080360867914
1739209822.485124;-33.981070128970906
1739209822.4851265;-35.57807855764607
1739209822.4851286;-38.13080360867914
1739209822.4851308;-45.120503652039325
1739209822.4851332;-33.981070128970906
1739209822.4851353;-45.120503652039325
1739209822.4851377;-45.120503652039325
1739209822.4851398;-33.981070128970906
1739209822.4851422;-45.120503652039325
1739209822.4851444;-38.13080360867914
1739209822.4851468;-38.13080360867914
1739209822.485149;-35.57807855764607
1739209822.485151;-31.141103565318915
1739209822.4851534;-38.13080360867914
1739209822.4851556;-45.120503652039325
1739209822.485158;-38.13080360867914
1739209822.48516;-45.120503652039325
1739209822.4851625;-38.13080360867914
1739209822.4851646;-38.13080360867914
1739209822.485167;-45.120503652039325
1739209822.4851692;-38.13080360867914
1739209822.4851713;-38.13080360867914
1739209822.4851737;-38.13080360867914
1739209822.4851758;-38.13080360867914
1739209822.4851782;-45.120503652039325
1739209822.4851804;-45.120503652039325
1739209822.4851828;-45.120503652039325
1739209822.485185;-45.120503652039325
1739209822.4851873;-45.120503652039325
1739209822.4851894;-45.120503652039325
