CAN Message; 0x77:c8ca89be10b90de2
1739209727.5349622;-45.120503652039325
1739209727.5349717;-38.13080360867914
1739209727.5349813;-38.13080360867914
1739209727.5349908;-38.13080360867914
1739209727.5350006;-45.120503652039325
1739209727.53501;-35.57807855764607
1739209727.5350196;-32.816014438256545
1739209727.5350292;-45.120503652039325
1739209727.5350387;-38.13080360867914
1739209727.5350485;-38.13080360867914
1739209727.535058;-35.57807855764607
1739209727.5350676;-45.120503652039325
1739209727.535077;-45.120503652039325
1739209727.5350866;-45.120503652039325
1739209727.5350964;-45.120503652039325
1739209727.535106;-38.13080360867914
1739209727.5351155;-45.120503652039325
1739209727.535125;-45.120503652039325
1739209727.5351346;-38.13080360867914
1739209727.5351443;-38.13080360867914
1739209727.5351539;-45.120503652039325
1739209727.5351634;-38.13080360867914
1739209727.535173;-35.57807855764607
1739209727.5351825;-38.13080360867914
1739209727.5351923;-45.120503652039325
1739209727.5352018;-33.981070128970906
1739209727.5352113;-35.57807855764607
1739209727.5352209;-45.120503652039325
1739209727.5352304;-45.120503652039325
1739209727.5352402;-30.49652367304973
1739209727.5352497;-28.21854285175415
1739209727.5352592;-45.120503652039325
1739209727.5352688;-45.120503652039325
1739209727.5352783;-38.13080360867914
1739209727.535288;-32.816014438256545
1739209727.5352976;-45.120503652039325
1739209727.5353072;-45.120503652039325
1739209727.5353167;-45.120503652039325
1739209727.5353262;-38.13080360867914
1739209727.535336;-45.120503652039325
1739209727.5353456;-45.120503652039325
1739209727.535355;-45.120503652039325
1739209727.5353646;-38.13080360867914
1739209727.5353742;-38.13080360867914
1739209727.535384;-45.120503652039325
1739209727.5353935;-35.57807855764607
1739209727.535403;-32.816014438256545
1739209727.5354125;-45.120503652039325
1739209727.535422;-45.120503652039325
1739209727.5354319;-45.120503652039325
1739209727.5354414;-38.13080360867914
1739209727.535451;-45.120503652039325
1739209727.5354605;-45.120503652039325
1739209727.53547;-45.120503652039325
1739209727.5354798;-38.13080360867914
1739209727.5354893;-38.13080360867914
1739209727.5354989;-45.120503652039325
1739209727.5355084;-33.981070128970906
1739209727.535518;-31.141103565318893
1739209727.5355277;-45.120503652039325
1739209727.5355372;-45.120503652039325
1739209727.5355468;-45.120503652039325
1739209727.5355563;-45.120503652039325
1739209727.5355659;-45.120503652039325
1739209727.5355756;-45.120503652039325
1739209727.5355852;-45.120503652039325
1739209727.5355947;-38.13080360867914
1739209727.5356042;-33.981070128970906
1739209727.5356138;-38.13080360867914
1739209727.5356236;-38.13080360867914
1739209727.535633;-32.816014438256545
1739209727.5356426;-45.120503652039325
1739209727.5356522;-45.120503652039325
1739209727.5356617;-33.981070128970906
1739209727.5356712;-45.120503652039325
1739209727.535681;-38.13080360867914
1739209727.5356905;-35.57807855764607
1739209727.5357;-38.13080360867914
1739209727.5357096;-38.13080360867914
1739209727.5357192;-33.981070128970906
1739209727.535729;-35.57807855764607
1739209727.5357385;-45.120503652039325
1739209727.535748;-35.57807855764607
1739209727.5357575;-38.13080360867914
1739209727.535767;-45.120503652039325
1739209727.5357769;-45.120503652039325
1739209727.5357864;-38.13080360867914
1739209727.535796;-35.57807855764607
1739209727.5358055;-38.13080360867914
1739209727.535815;-45.120503652039325
1739209727.5358248;-45.120503652039325
1739209727.5358343;-38.13080360867914
1739209727.5358438;-45.120503652039325
1739209727.5358534;-38.13080360867914
1739209727.535863;-38.13080360867914
1739209727.5358727;-33.981070128970906
1739209727.5358822;-35.57807855764607
1739209727.5358918;-38.13080360867914
1739209727.5359013;-35.57807855764607
1739209727.5359108;-35.57807855764607
1739209727.5359206;-38.13080360867914
1739209727.5359302;-45.120503652039325
1739209727.5359397;-35.57807855764607
1739209727.5359492;-38.13080360867914
1739209727.5359588;-45.120503652039325
1739209727.5359685;-38.13080360867914
1739209727.535978;-38.13080360867914
1739209727.5359876;-38.13080360867914
1739209727.5359972;-45.120503652039325
1739209727.5360067;-33.981070128970906
1739209727.5360165;-38.13080360867914
1739209727.536026;-45.120503652039325
1739209727.5360355;-45.120503652039325
1739209727.536045;-38.13080360867914
1739209727.5360546;-38.13080360867914
1739209727.5360644;-45.120503652039325
1739209727.536074;-45.120503652039325
1739209727.5360835;-35.57807855764607
1739209727.536093;-38.13080360867914
1739209727.5361025;-31.141103565318915
1739209727.5361123;-38.13080360867914
1739209727.5361218;-33.981070128970906
1739209727.5361314;-35.57807855764607
1739209727.536141;-45.120503652039325
1739209727.5361505;-45.120503652039325
1739209727.5361602;-38.13080360867914
1739209727.5361698;-33.981070128970906
1739209727.5361793;-31.14110356531892
1739209727.536881;-45.120503652039325
1739209727.5368845;-38.13080360867914
1739209727.5368881;-35.57807855764607
1739209727.5368917;-45.120503652039325
1739209727.5368953;-45.120503652039325
1739209727.5368989;-45.120503652039325
1739209727.5369024;-45.120503652039325
1739209727.536906;-38.13080360867914
1739209727.5369096;-38.13080360867914
1739209727.5369134;-45.120503652039325
1739209727.536917;-45.120503652039325
1739209727.5369205;-38.13080360867914
1739209727.5369241;-38.13080360867914
1739209727.5369277;-38.13080360867914
1739209727.5369313;-35.57807855764607
1739209727.5369349;-38.13080360867914
1739209727.5369384;-45.120503652039325
1739209727.536942;-38.13080360867914
1739209727.5369456;-38.13080360867914
1739209727.5369492;-33.981070128970906
1739209727.5369527;-38.13080360867914
1739209727.5369563;-38.13080360867914
1739209727.53696;-45.120503652039325
1739209727.5369635;-45.120503652039325
1739209727.536967;-45.120503652039325
1739209727.5369706;-38.13080360867914
1739209727.5369742;-45.120503652039325
1739209727.536978;-38.13080360867914
1739209727.5369816;-38.13080360867914
1739209727.5369852;-38.13080360867914
1739209727.5369887;-45.120503652039325
1739209727.5369923;-38.13080360867914
1739209727.536996;-35.57807855764607
1739209727.5369995;-38.13080360867914
1739209727.537003;-38.13080360867914
1739209727.5370066;-35.57807855764607
1739209727.5370102;-33.981070128970906
1739209727.5370138;-35.57807855764607
1739209727.5370173;-35.57807855764607
1739209727.537021;-45.120503652039325
1739209727.5370245;-45.120503652039325
1739209727.537028;-33.981070128970906
1739209727.5370317;-31.141103565318915
1739209727.5370352;-31.141103565318915
1739209727.5370388;-45.120503652039325
1739209727.5370426;-38.13080360867914
1739209727.5370462;-45.120503652039325
1739209727.5370498;-38.13080360867914
1739209727.5370533;-38.13080360867914
1739209727.537057;-38.13080360867914
1739209727.5370605;-33.981070128970906
1739209727.537064;-38.13080360867914
1739209727.5370677;-35.57807855764607
1739209727.5370712;-38.13080360867914
1739209727.5370748;-45.120503652039325
1739209727.5370784;-38.13080360867914
1739209727.537082;-38.13080360867914
1739209727.5370855;-38.13080360867914
1739209727.537089;-38.13080360867914
1739209727.5370927;-31.141103565318915
1739209727.5370963;-38.13080360867914
1739209727.5370998;-45.120503652039325
1739209727.5371034;-45.120503652039325
1739209727.537107;-38.13080360867914
1739209727.5371108;-45.120503652039325
1739209727.5371144;-38.13080360867914
1739209727.537118;-38.13080360867914
1739209727.5371215;-31.14110356531892
1739209727.537125;-45.120503652039325
1739209727.5371287;-45.120503652039325
1739209727.5371323;-45.120503652039325
1739209727.5371358;-38.13080360867914
1739209727.5371394;-45.120503652039325
1739209727.537143;-38.13080360867914
1739209727.5371466;-38.13080360867914
1739209727.5371501;-35.57807855764607
1739209727.5371537;-38.13080360867914
1739209727.5371573;-45.120503652039325
1739209727.5371609;-35.57807855764607
1739209727.5371644;-38.13080360867914
1739209727.537168;-45.120503652039325
1739209727.5371716;-38.13080360867914
1739209727.5371754;-33.981070128970906
1739209727.537179;-38.13080360867914
1739209727.5371826;-45.120503652039325
1739209727.5371861;-45.120503652039325
1739209727.5371897;-38.13080360867914
1739209727.5371933;-45.120503652039325
1739209727.5371969;-45.120503652039325
1739209727.5372005;-33.981070128970906
1739209727.537204;-38.13080360867914
1739209727.5372076;-38.13080360867914
1739209727.5372112;-45.120503652039325
1739209727.5372148;-38.13080360867914
1739209727.5372183;-38.13080360867914
1739209727.537222;-38.13080360867914
1739209727.5372255;-35.57807855764607
1739209727.537229;-38.13080360867914
1739209727.5372326;-35.57807855764607
1739209727.5372362;-33.981070128970906
1739209727.53724;-45.120503652039325
1739209727.5372436;-33.981070128970906
1739209727.5372472;-32.816014438256545
1739209727.5372508;-38.13080360867914
1739209727.5372543;-45.120503652039325
1739209727.537258;-38.13080360867914
1739209727.5372615;-38.13080360867914
1739209727.537265;-38.13080360867914
1739209727.5372686;-38.13080360867914
1739209727.5372722;-35.57807855764607
1739209727.5372758;-38.13080360867914
1739209727.5372794;-38.13080360867914
1739209727.537283;-38.13080360867914
1739209727.5372865;-45.120503652039325
1739209727.53729;-45.120503652039325
1739209727.5372937;-45.120503652039325
1739209727.5372972;-35.57807855764607
1739209727.5373008;-35.57807855764607
1739209727.5373046;-38.13080360867914
1739209727.5373082;-45.120503652039325
1739209727.5373118;-33.981070128970906
1739209727.5373154;-45.120503652039325
1739209727.537319;-38.13080360867914
1739209727.5373225;-45.120503652039325
1739209727.537326;-45.120503652039325
1739209727.5373297;-45.120503652039325
1739209727.5373333;-45.120503652039325
1739209727.5373368;-38.13080360867914
1739209727.5373404;-38.13080360867914
1739209727.537344;-45.120503652039325
1739209727.5373476;-45.120503652039325
1739209727.5373511;-38.13080360867914
1739209727.5373547;-35.57807855764607
1739209727.5373583;-45.120503652039325
1739209727.5373619;-45.120503652039325
1739209727.5373654;-35.57807855764607
1739209727.537369;-35.57807855764607
1739209727.5373728;-45.120503652039325
1739209727.5373764;-45.120503652039325
1739209727.53738;-38.13080360867914
1739209727.5373836;-32.816014438256545
1739209727.5373871;-38.13080360867914
1739209727.5373907;-35.57807855764607
1739209727.5373943;-38.13080360867914
1739209727.5373979;-38.13080360867914
1739209727.5374014;-38.13080360867914
1739209727.537405;-32.816014438256545
1739209727.5374086;-45.120503652039325
1739209727.5374122;-32.81601443825658
1739209727.5374157;-38.13080360867914
1739209727.5374193;-38.13080360867914
1739209727.537423;-38.13080360867914
1739209727.5374265;-45.120503652039325
1739209727.53743;-38.13080360867914
1739209727.5374336;-35.57807855764607
1739209727.5374374;-35.57807855764607
1739209727.537441;-29.438486411369333
1739209727.5374446;-35.57807855764607
1739209727.5374482;-35.57807855764607
1739209727.5374517;-38.13080360867914
1739209727.5374553;-35.57807855764607
1739209727.537459;-38.13080360867914
1739209727.5374625;-38.13080360867914
1739209727.537466;-38.13080360867914
1739209727.5374696;-45.120503652039325
1739209727.5374732;-38.13080360867914
1739209727.5374768;-38.13080360867914
1739209727.5374804;-45.120503652039325
1739209727.537484;-45.120503652039325
1739209727.5374875;-38.13080360867914
1739209727.537491;-38.13080360867914
1739209727.5374947;-38.13080360867914
1739209727.5374982;-38.13080360867914
1739209727.537502;-45.120503652039325
1739209727.5375056;-45.120503652039325
1739209727.5375092;-45.120503652039325
1739209727.5375128;-45.120503652039325
1739209727.5375164;-38.13080360867914
1739209727.53752;-35.57807855764607
1739209727.5375235;-45.120503652039325
1739209727.537527;-28.58837851428586
1739209727.5375307;-35.57807855764607
1739209727.5375342;-38.13080360867914
1739209727.5375378;-45.120503652039325
1739209727.5375414;-32.816014438256545
1739209727.537545;-45.120503652039325
1739209727.5375485;-45.120503652039325
1739209727.537552;-38.13080360867914
1739209727.5375557;-45.120503652039325
1739209727.5375593;-45.120503652039325
1739209727.5375628;-45.120503652039325
1739209727.5375667;-33.981070128970906
1739209727.5375702;-38.13080360867914
1739209727.5375738;-38.13080360867914
1739209727.5375774;-45.120503652039325
1739209727.537581;-38.13080360867914
1739209727.5375845;-33.981070128970906
1739209727.5375881;-33.981070128970906
1739209727.5375917;-45.120503652039325
1739209727.5375953;-38.13080360867914
1739209727.5375988;-38.13080360867914
1739209727.5376024;-45.120503652039325
1739209727.537606;-45.120503652039325
1739209727.5376096;-38.13080360867914
1739209727.5376132;-38.13080360867914
1739209727.5376167;-38.13080360867914
1739209727.5376203;-45.120503652039325
1739209727.537624;-45.120503652039325
1739209727.5376275;-30.49652367304973
1739209727.537631;-38.13080360867914
1739209727.5376348;-45.120503652039325
1739209727.5376384;-33.981070128970906
1739209727.537642;-38.13080360867914
1739209727.5376456;-45.120503652039325
1739209727.5376492;-38.13080360867914
1739209727.5376527;-38.13080360867914
1739209727.5376563;-45.120503652039325
1739209727.53766;-38.13080360867914
1739209727.5376635;-38.13080360867914
1739209727.537667;-35.57807855764607
1739209727.5376706;-32.816014438256545
1739209727.5376742;-38.13080360867914
1739209727.5376778;-45.120503652039325
1739209727.5376813;-38.13080360867914
1739209727.537685;-38.13080360867914
1739209727.5376885;-45.120503652039325
1739209727.537692;-45.120503652039325
1739209727.5376956;-38.13080360867914
1739209727.5376995;-45.120503652039325
1739209727.537703;-38.13080360867914
1739209727.5377066;-45.120503652039325
1739209727.5377102;-45.120503652039325
1739209727.5377138;-38.13080360867914
1739209727.5377173;-38.13080360867914
1739209727.537721;-45.120503652039325
1739209727.5377245;-45.120503652039325
1739209727.537728;-35.57807855764607
1739209727.5377316;-38.13080360867914
1739209727.5377352;-45.120503652039325
1739209727.5377388;-38.13080360867914
1739209727.5377424;-45.120503652039325
1739209727.537746;-45.120503652039325
1739209727.5377495;-45.120503652039325
1739209727.537753;-45.120503652039325
1739209727.5377567;-45.120503652039325
1739209727.5377603;-33.981070128970906
1739209727.537764;-45.120503652039325
1739209727.5377676;-38.13080360867914
1739209727.5377712;-38.13080360867914
1739209727.5377748;-45.120503652039325
1739209727.5377784;-45.120503652039325
1739209727.537782;-38.13080360867914
1739209727.5377855;-38.13080360867914
1739209727.537789;-45.120503652039325
1739209727.5377927;-45.120503652039325
1739209727.5377963;-38.13080360867914
1739209727.5377998;-38.13080360867914
1739209727.5378034;-38.13080360867914
1739209727.537807;-45.120503652039325
1739209727.5378106;-45.120503652039325
1739209727.5378141;-38.13080360867914
1739209727.5378177;-32.81601443825658
1739209727.5378213;-45.120503652039325
1739209727.5378249;-38.13080360867914
1739209727.5378284;-45.120503652039325
1739209727.5378323;-45.120503652039325
1739209727.5378358;-38.13080360867914
1739209727.5378394;-38.13080360867914
1739209727.537843;-45.120503652039325
1739209727.5378466;-28.992665084841942
1739209727.5378501;-38.13080360867914
1739209727.5378537;-45.120503652039325
1739209727.5378573;-45.120503652039325
1739209727.5378609;-33.981070128970906
1739209727.5378644;-35.57807855764607
1739209727.537868;-38.13080360867914
1739209727.5378716;-45.120503652039325
1739209727.5378752;-45.120503652039325
1739209727.5378788;-45.120503652039325
1739209727.5378823;-45.120503652039325
1739209727.537886;-45.120503652039325
1739209727.5378895;-38.13080360867914
1739209727.537893;-38.13080360867914
1739209727.5378969;-38.13080360867914
1739209727.5379004;-45.120503652039325
1739209727.537904;-38.13080360867914
1739209727.5379076;-38.13080360867914
1739209727.5379112;-38.13080360867914
1739209727.5379148;-45.120503652039325
1739209727.5379183;-45.120503652039325
1739209727.537922;-45.120503652039325
1739209727.5379255;-38.13080360867914
1739209727.537929;-45.120503652039325
1739209727.5379326;-28.58837851428586
1739209727.5379362;-31.141103565318915
1739209727.5379398;-45.120503652039325
1739209727.5379434;-35.57807855764607
1739209727.537947;-33.981070128970906
1739209727.5379505;-35.57807855764607
1739209727.537954;-45.120503652039325
1739209727.5379577;-38.13080360867914
1739209727.5379615;-45.120503652039325
1739209727.537965;-45.120503652039325
1739209727.5379686;-45.120503652039325
1739209727.5379722;-45.120503652039325
1739209727.5379758;-45.120503652039325
1739209727.5379794;-38.13080360867914
1739209727.537983;-38.13080360867914
1739209727.5379865;-38.13080360867914
1739209727.53799;-32.816014438256545
1739209727.5379937;-32.816014438256545
1739209727.5379972;-45.120503652039325
1739209727.5380008;-45.120503652039325
1739209727.5380044;-45.120503652039325
1739209727.538008;-45.120503652039325
1739209727.5380116;-38.13080360867914
1739209727.5380151;-45.120503652039325
1739209727.5380187;-45.120503652039325
1739209727.5380223;-45.120503652039325
1739209727.5380259;-33.981070128970906
1739209727.5380297;-35.57807855764607
1739209727.5380332;-38.13080360867914
1739209727.5380368;-38.13080360867914
1739209727.5380404;-38.13080360867914
1739209727.538044;-38.13080360867914
1739209727.5380476;-45.120503652039325
1739209727.5380511;-45.120503652039325
1739209727.5380547;-45.120503652039325
1739209727.5380583;-45.120503652039325
1739209727.5380619;-45.120503652039325
1739209727.5380654;-38.13080360867914
1739209727.538069;-38.13080360867914
1739209727.5380726;-45.120503652039325
1739209727.5380762;-35.57807855764607
1739209727.5380797;-35.57807855764607
1739209727.5380833;-45.120503652039325
1739209727.538087;-38.13080360867914
1739209727.5380905;-38.13080360867914
1739209727.5380943;-38.13080360867914
1739209727.5380979;-45.120503652039325
1739209727.5381014;-38.13080360867914
1739209727.538105;-45.120503652039325
1739209727.5381086;-45.120503652039325
1739209727.5381122;-45.120503652039325
1739209727.5381157;-45.120503652039325
1739209727.5381193;-45.120503652039325
1739209727.538123;-33.981070128970906
1739209727.5381265;-38.13080360867914
1739209727.53813;-45.120503652039325
1739209727.5381336;-45.120503652039325
1739209727.5381372;-45.120503652039325
1739209727.5381408;-45.120503652039325
1739209727.5381444;-45.120503652039325
1739209727.538148;-38.13080360867914
1739209727.5381515;-45.120503652039325
1739209727.538155;-45.120503652039325
1739209727.538159;-45.120503652039325
1739209727.5381625;-33.981070128970906
1739209727.538166;-32.816014438256545
1739209727.5381696;-38.13080360867914
1739209727.5381732;-38.13080360867914
1739209727.5381768;-45.120503652039325
1739209727.5381804;-35.57807855764607
1739209727.538184;-45.120503652039325
1739209727.5381875;-45.120503652039325
1739209727.538191;-45.120503652039325
1739209727.5381947;-31.141103565318915
1739209727.5381982;-33.981070128970906
1739209727.5382018;-45.120503652039325
1739209727.5382054;-45.120503652039325
1739209727.538209;-45.120503652039325
1739209727.5382125;-38.13080360867914
1739209727.538216;-45.120503652039325
1739209727.5382197;-35.57807855764607
1739209727.5382235;-35.57807855764607
1739209727.538227;-45.120503652039325
1739209727.5382307;-45.120503652039325
1739209727.5382342;-38.13080360867914
1739209727.5382378;-32.816014438256545
1739209727.5382414;-45.120503652039325
1739209727.538245;-45.120503652039325
1739209727.5382485;-33.981070128970906
1739209727.538252;-38.13080360867914
1739209727.5382557;-35.57807855764607
1739209727.5382593;-38.13080360867914
1739209727.5382628;-45.120503652039325
1739209727.5382664;-45.120503652039325
1739209727.53827;-38.13080360867914
1739209727.5382736;-38.13080360867914
1739209727.5382771;-33.981070128970906
1739209727.5382807;-33.981070128970906
1739209727.5382843;-31.141103565318915
1739209727.5382879;-38.13080360867914
1739209727.5382917;-38.13080360867914
1739209727.5382953;-38.13080360867914
1739209727.5382988;-38.13080360867914
1739209727.5383024;-38.13080360867914
1739209727.538306;-38.13080360867914
1739209727.5383096;-33.981070128970906
1739209727.5383132;-30.49652367304973
1739209727.5383167;-33.981070128970906
1739209727.5383203;-45.120503652039325
1739209727.5383239;-45.120503652039325
1739209727.5383275;-33.981070128970906
1739209727.538331;-32.816014438256545
1739209727.5383346;-45.120503652039325
1739209727.5383382;-38.13080360867914
1739209727.5383418;-33.981070128970906
1739209727.5383453;-45.120503652039325
1739209727.538349;-45.120503652039325
1739209727.5383525;-45.120503652039325
1739209727.5383563;-33.981070128970906
1739209727.5383599;-45.120503652039325
1739209727.5383635;-45.120503652039325
1739209727.538367;-45.120503652039325
1739209727.5383706;-38.13080360867914
1739209727.5383742;-38.13080360867914
1739209727.5383778;-38.13080360867914
1739209727.5383813;-38.13080360867914
1739209727.538385;-38.13080360867914
1739209727.5383885;-45.120503652039325
1739209727.538392;-38.13080360867914
1739209727.5383956;-38.13080360867914
1739209727.5383992;-33.981070128970906
1739209727.5384028;-45.120503652039325
1739209727.5384064;-38.13080360867914
1739209727.53841;-35.57807855764607
1739209727.5384135;-45.120503652039325
1739209727.538417;-45.120503652039325
1739209727.538421;-31.141103565318915
1739209727.5384245;-38.13080360867914
1739209727.538428;-28.218542851754165
1739209727.5384316;-45.120503652039325
1739209727.5384352;-33.981070128970906
1739209727.5384388;-35.57807855764607
1739209727.5384424;-35.57807855764607
1739209727.538446;-38.13080360867914
1739209727.5384495;-38.13080360867914
1739209727.538453;-38.13080360867914
1739209727.5384567;-38.13080360867914
1739209727.5384603;-45.120503652039325
1739209727.5384638;-45.120503652039325
1739209727.5384674;-33.981070128970906
1739209727.538471;-33.981070128970906
1739209727.5384746;-38.13080360867914
1739209727.5384781;-38.13080360867914
1739209727.5384817;-35.57807855764607
1739209727.5384855;-38.13080360867914
1739209727.538489;-45.120503652039325
1739209727.5384927;-45.120503652039325
1739209727.5384963;-30.49652367304973
1739209727.5384998;-45.120503652039325
1739209727.5385034;-45.120503652039325
1739209727.538507;-45.120503652039325
1739209727.5385106;-45.120503652039325
1739209727.5385141;-38.13080360867914
1739209727.5385177;-45.120503652039325
1739209727.5385213;-38.13080360867914
1739209727.5385249;-38.13080360867914
1739209727.5385284;-38.13080360867914
1739209727.538532;-32.816014438256545
1739209727.5385356;-38.13080360867914
1739209727.5385392;-38.13080360867914
1739209727.5385427;-38.13080360867914
1739209727.5385463;-45.120503652039325
1739209727.53855;-45.120503652039325
1739209727.5385537;-38.13080360867914
1739209727.5385573;-38.13080360867914
1739209727.5385609;-45.120503652039325
1739209727.5385644;-35.57807855764607
1739209727.538568;-35.57807855764607
1739209727.5385716;-45.120503652039325
1739209727.5385752;-38.13080360867914
1739209727.5385787;-35.57807855764607
1739209727.5385823;-35.57807855764607
1739209727.538586;-38.13080360867914
1739209727.5385895;-45.120503652039325
1739209727.538593;-45.120503652039325
1739209727.5385966;-45.120503652039325
1739209727.5386002;-38.13080360867914
1739209727.5386038;-35.57807855764607
1739209727.5386074;-38.13080360867914
1739209727.538611;-38.13080360867914
1739209727.5386145;-45.120503652039325
1739209727.5386183;-38.13080360867914
1739209727.538622;-45.120503652039325
1739209727.5386255;-45.120503652039325
1739209727.538629;-45.120503652039325
1739209727.5386326;-45.120503652039325
1739209727.5386362;-38.13080360867914
1739209727.5386398;-45.120503652039325
1739209727.5386434;-45.120503652039325
1739209727.538647;-45.120503652039325
1739209727.5386505;-38.13080360867914
1739209727.538654;-45.120503652039325
1739209727.5386577;-38.13080360867914
1739209727.5386612;-35.57807855764607
1739209727.5386648;-38.13080360867914
1739209727.5386684;-45.120503652039325
1739209727.538672;-32.816014438256545
1739209727.5386755;-35.57807855764607
1739209727.5386791;-45.120503652039325
1739209727.538683;-45.120503652039325
1739209727.5386865;-32.816014438256545
1739209727.53869;-29.438486411369333
1739209727.5386937;-38.13080360867914
1739209727.5386972;-45.120503652039325
1739209727.5387008;-45.120503652039325
1739209727.5387044;-38.13080360867914
1739209727.538708;-38.13080360867914
1739209727.5387115;-45.120503652039325
1739209727.5387151;-45.120503652039325
1739209727.5387187;-38.13080360867914
1739209727.5387223;-45.120503652039325
1739209727.5387259;-45.120503652039325
1739209727.5387294;-38.13080360867914
1739209727.538733;-45.120503652039325
1739209727.5387366;-45.120503652039325
1739209727.5387402;-38.13080360867914
1739209727.5387437;-38.13080360867914
1739209727.5387473;-32.816014438256545
1739209727.5387511;-38.13080360867914
1739209727.5387547;-45.120503652039325
1739209727.5387583;-38.13080360867914
1739209727.5387619;-38.13080360867914
1739209727.5387654;-38.13080360867914
1739209727.538769;-35.57807855764607
1739209727.5387726;-38.13080360867914
1739209727.5387762;-31.141103565318893
1739209727.5387797;-45.120503652039325
1739209727.5387833;-38.13080360867914
1739209727.538787;-35.57807855764607
1739209727.5387905;-38.13080360867914
1739209727.538794;-38.13080360867914
1739209727.5387976;-35.57807855764607
1739209727.5388012;-45.120503652039325
1739209727.5388048;-33.981070128970956
1739209727.5388083;-38.13080360867914
1739209727.538812;-35.57807855764607
1739209727.5388157;-38.13080360867914
1739209727.5388193;-45.120503652039325
1739209727.538823;-45.120503652039325
1739209727.5388265;-45.120503652039325
1739209727.53883;-38.13080360867914
1739209727.5388336;-35.57807855764607
1739209727.5388372;-45.120503652039325
1739209727.5388408;-35.57807855764607
1739209727.5388443;-38.13080360867914
1739209727.538848;-38.13080360867914
1739209727.5388515;-38.13080360867914
1739209727.538855;-45.120503652039325
1739209727.5388587;-38.13080360867914
1739209727.5388622;-32.816014438256545
1739209727.5388658;-45.120503652039325
1739209727.5388694;-35.57807855764607
1739209727.538873;-45.120503652039325
1739209727.5388765;-45.120503652039325
1739209727.5388803;-33.981070128970906
1739209727.538884;-45.120503652039325
1739209727.5388875;-45.120503652039325
1739209727.538891;-45.120503652039325
1739209727.5388947;-45.120503652039325
1739209727.5388982;-38.13080360867914
1739209727.5389018;-38.13080360867914
1739209727.5389054;-45.120503652039325
1739209727.538909;-38.13080360867914
1739209727.5389125;-38.13080360867914
1739209727.538916;-45.120503652039325
1739209727.5389197;-32.816014438256545
1739209727.5389233;-38.13080360867914
1739209727.5389268;-45.120503652039325
1739209727.5389304;-38.13080360867914
1739209727.538934;-38.13080360867914
1739209727.5389376;-38.13080360867914
1739209727.5389411;-38.13080360867914
1739209727.5389447;-35.57807855764607
1739209727.5389485;-38.13080360867914
1739209727.538952;-45.120503652039325
1739209727.5389557;-45.120503652039325
1739209727.5389593;-45.120503652039325
1739209727.5389628;-38.13080360867914
1739209727.5389664;-38.13080360867914
1739209727.53897;-45.120503652039325
1739209727.5389736;-38.13080360867914
1739209727.5389771;-38.13080360867914
1739209727.5389807;-45.120503652039325
1739209727.5389843;-38.13080360867914
1739209727.5389879;-45.120503652039325
1739209727.5389915;-45.120503652039325
1739209727.538995;-45.120503652039325
1739209727.5389986;-38.13080360867914
1739209727.5390022;-38.13080360867914
1739209727.5390058;-45.120503652039325
1739209727.5390093;-38.13080360867914
1739209727.5390131;-38.13080360867914
1739209727.5390167;-45.120503652039325
1739209727.5390203;-45.120503652039325
1739209727.5390239;-33.981070128970906
1739209727.5390275;-38.13080360867914
1739209727.539031;-35.57807855764607
1739209727.5390346;-45.120503652039325
1739209727.5390382;-45.120503652039325
1739209727.5390418;-35.57807855764607
1739209727.5390453;-38.13080360867914
1739209727.539049;-45.120503652039325
1739209727.5390525;-38.13080360867914
1739209727.539056;-35.57807855764607
1739209727.5390596;-38.13080360867914
1739209727.5390632;-45.120503652039325
1739209727.5390668;-38.13080360867914
1739209727.5390704;-38.13080360867914
1739209727.539074;-45.120503652039325
1739209727.5390778;-45.120503652039325
1739209727.5390813;-45.120503652039325
1739209727.539085;-38.13080360867914
1739209727.5390885;-45.120503652039325
1739209727.539092;-45.120503652039325
1739209727.5390956;-27.267205301931607
1739209727.5390992;-35.57807855764607
1739209727.5391028;-45.120503652039325
1739209727.5391064;-45.120503652039325
1739209727.53911;-33.981070128970906
1739209727.5391135;-38.13080360867914
1739209727.539117;-38.13080360867914
1739209727.5391207;-45.120503652039325
1739209727.5391243;-38.13080360867914
1739209727.5391278;-38.13080360867914
1739209727.5391314;-45.120503652039325
1739209727.539135;-33.981070128970906
1739209727.5391386;-33.981070128970906
1739209727.5391424;-38.13080360867914
1739209727.539146;-38.13080360867914
1739209727.5391495;-38.13080360867914
1739209727.539153;-38.13080360867914
1739209727.5391567;-45.120503652039325
1739209727.5391603;-38.13080360867914
1739209727.5391638;-38.13080360867914
1739209727.5391674;-45.120503652039325
1739209727.539171;-45.120503652039325
1739209727.5391746;-45.120503652039325
1739209727.5391781;-45.120503652039325
1739209727.5391817;-28.992665084841942
1739209727.5391853;-38.13080360867914
1739209727.5391889;-38.13080360867914
1739209727.5391924;-35.57807855764607
1739209727.539196;-38.13080360867914
1739209727.5391996;-45.120503652039325
1739209727.5392032;-38.13080360867914
1739209727.5392067;-35.57807855764607
1739209727.5392106;-38.13080360867914
1739209727.5392141;-45.120503652039325
1739209727.5392177;-31.141103565318915
1739209727.5392213;-38.13080360867914
1739209727.5392249;-38.13080360867914
1739209727.5392284;-38.13080360867914
1739209727.539232;-38.13080360867914
1739209727.5392356;-45.120503652039325
1739209727.5392392;-35.57807855764607
