CAN Message; 0x150:0000243e4a122fd4
1739209913.1166542;-45.120503652039325
1739209913.1166568;-45.120503652039325
1739209913.1166596;-32.816014438256545
1739209913.1166623;-35.57807855764607
1739209913.1166651;-45.120503652039325
1739209913.1166677;-45.120503652039325
1739209913.1166706;-38.13080360867914
1739209913.1166732;-30.49652367304973
1739209913.116676;-45.120503652039325
1739209913.1166787;-45.120503652039325
1739209913.1166816;-38.13080360867914
1739209913.1166842;-32.816014438256545
1739209913.116687;-45.120503652039325
1739209913.1166897;-38.13080360867914
1739209913.1166923;-28.992665084841942
1739209913.1166952;-45.120503652039325
1739209913.1166978;-45.120503652039325
1739209913.1167006;-38.13080360867914
1739209913.1167033;-38.13080360867914
1739209913.1167061;-45.120503652039325
1739209913.1167088;-45.120503652039325
1739209913.1167116;-45.120503652039325
1739209913.1167142;-38.13080360867914
1739209913.116717;-38.13080360867914
1739209913.1167197;-45.120503652039325
1739209913.1167226;-45.120503652039325
1739209913.1167252;-35.57807855764607
1739209913.116728;-32.816014438256545
1739209913.1167307;-45.120503652039325
1739209913.1167333;-45.120503652039325
1739209913.1167362;-45.120503652039325
1739209913.1167388;-33.981070128970906
1739209913.1167417;-38.13080360867914
1739209913.1167443;-33.981070128970906
1739209913.1167471;-45.120503652039325
1739209913.1167498;-45.120503652039325
1739209913.1167526;-35.57807855764607
1739209913.1167552;-35.57807855764607
1739209913.116758;-38.13080360867914
1739209913.1167607;-33.981070128970956
1739209913.1167636;-38.13080360867914
1739209913.1167662;-35.57807855764607
1739209913.116769;-45.120503652039325
1739209913.1167717;-45.120503652039325
1739209913.1167743;-38.13080360867914
1739209913.1167772;-35.57807855764607
1739209913.1167798;-45.120503652039325
1739209913.1167827;-31.141103565318915
1739209913.1167853;-32.816014438256545
1739209913.1167881;-38.13080360867914
1739209913.1167908;-45.120503652039325
1739209913.1167936;-38.13080360867914
1739209913.1167963;-35.57807855764607
1739209913.116799;-38.13080360867914
1739209913.1168017;-38.13080360867914
1739209913.1168046;-45.120503652039325
1739209913.1168072;-38.13080360867914
1739209913.11681;-45.120503652039325
1739209913.1168127;-45.120503652039325
1739209913.1168153;-45.120503652039325
1739209913.1168182;-38.13080360867914
1739209913.1168208;-45.120503652039325
1739209913.1168237;-38.13080360867914
1739209913.1168263;-38.13080360867914
1739209913.1168292;-45.120503652039325
1739209913.1168318;-45.120503652039325
1739209913.1168346;-38.13080360867914
1739209913.1168373;-38.13080360867914
1739209913.1168401;-38.13080360867914
1739209913.1168427;-35.57807855764607
1739209913.1168456;-38.13080360867914
1739209913.1168482;-45.120503652039325
1739209913.116851;-38.13080360867914
1739209913.1168537;-38.13080360867914
1739209913.1168563;-38.13080360867914
1739209913.1168592;-45.120503652039325
1739209913.1168618;-32.816014438256545
1739209913.1168647;-38.13080360867914
1739209913.1168673;-35.57807855764607
1739209913.1168702;-33.981070128970906
1739209913.1168728;-33.981070128970906
1739209913.1168756;-38.13080360867914
1739209913.1168783;-38.13080360867914
1739209913.1168811;-38.13080360867914
1739209913.1168838;-45.120503652039325
1739209913.1168866;-38.13080360867914
1739209913.1168892;-33.981070128970906
1739209913.116892;-33.981070128970906
1739209913.1168947;-31.141103565318915
1739209913.1168973;-38.13080360867914
1739209913.1169002;-45.120503652039325
1739209913.1169028;-38.13080360867914
1739209913.1169057;-45.120503652039325
1739209913.1169083;-38.13080360867914
1739209913.1169112;-38.13080360867914
1739209913.1169138;-38.13080360867914
1739209913.1169167;-33.981070128970906
1739209913.1169193;-38.13080360867914
1739209913.1169221;-38.13080360867914
1739209913.1169248;-45.120503652039325
1739209913.1169276;-33.981070128970906
1739209913.1169302;-32.816014438256545
1739209913.116933;-45.120503652039325
1739209913.1169357;-45.120503652039325
1739209913.1169384;-45.120503652039325
1739209913.1169412;-45.120503652039325
1739209913.1169438;-33.981070128970906
1739209913.1169467;-38.13080360867914
1739209913.1169493;-45.120503652039325
1739209913.1169522;-38.13080360867914
1739209913.1169548;-45.120503652039325
1739209913.1169577;-45.120503652039325
1739209913.1169603;-35.57807855764607
1739209913.1169631;-38.13080360867914
1739209913.1169658;-38.13080360867914
1739209913.1169686;-45.120503652039325
1739209913.1169713;-35.57807855764607
1739209913.116974;-38.13080360867914
1739209913.1169767;-38.13080360867914
1739209913.1169794;-45.120503652039325
1739209913.1169822;-38.13080360867914
1739209913.1169848;-45.120503652039325
1739209913.1169877;-45.120503652039325
1739209913.1169903;-45.120503652039325
1739209913.1169932;-38.13080360867914
1739209913.1169958;-35.57807855764607
1739209913.1169987;-45.120503652039325
1739209913.1170013;-45.120503652039325
1739209913.1170042;-45.120503652039325
1739209913.1170068;-38.13080360867914
1739209913.1170096;-38.13080360867914
1739209913.1170123;-45.120503652039325
1739209913.1170151;-38.13080360867914
1739209913.1170177;-38.13080360867914
1739209913.1170204;-38.13080360867914
1739209913.1170232;-45.120503652039325
1739209913.1170259;-32.816014438256545
1739209913.1170287;-31.141103565318893
1739209913.1170313;-45.120503652039325
1739209913.1170342;-45.120503652039325
1739209913.1170368;-32.816014438256545
1739209913.1170397;-35.57807855764607
1739209913.1170423;-45.120503652039325
1739209913.1170452;-45.120503652039325
1739209913.1170478;-38.13080360867914
1739209913.1170506;-35.57807855764607
1739209913.1170533;-45.120503652039325
1739209913.1170561;-45.120503652039325
1739209913.1170588;-45.120503652039325
1739209913.1170614;-38.13080360867914
1739209913.1170642;-45.120503652039325
1739209913.1170669;-45.120503652039325
1739209913.1170697;-45.120503652039325
1739209913.1170723;-45.120503652039325
1739209913.1170752;-33.981070128970906
1739209913.1170778;-45.120503652039325
1739209913.1170807;-33.981070128970906
1739209913.1170833;-38.13080360867914
1739209913.1170862;-33.981070128970906
1739209913.1170888;-45.120503652039325
1739209913.1170917;-30.49652367304973
1739209913.1170943;-29.438486411369333
1739209913.1170971;-45.120503652039325
1739209913.1170998;-45.120503652039325
1739209913.1171024;-33.981070128970906
1739209913.1171052;-31.141103565318893
1739209913.1171079;-45.120503652039325
1739209913.1171107;-45.120503652039325
1739209913.1171134;-45.120503652039325
1739209913.1171162;-45.120503652039325
1739209913.1171188;-45.120503652039325
1739209913.1171217;-45.120503652039325
1739209913.1171243;-45.120503652039325
1739209913.1171272;-45.120503652039325
1739209913.1171298;-38.13080360867914
1739209913.1171327;-45.120503652039325
1739209913.1171353;-30.49652367304973
1739209913.1171381;-31.141103565318893
1739209913.1171408;-38.13080360867914
1739209913.1171434;-38.13080360867914
1739209913.1171463;-38.13080360867914
1739209913.1171489;-35.57807855764607
1739209913.1171517;-45.120503652039325
1739209913.1171544;-45.120503652039325
1739209913.1171572;-45.120503652039325
1739209913.1171598;-45.120503652039325
1739209913.1171627;-45.120503652039325
1739209913.1171653;-45.120503652039325
1739209913.1171682;-45.120503652039325
1739209913.1171708;-38.13080360867914
1739209913.1171737;-38.13080360867914
1739209913.1171763;-45.120503652039325
1739209913.1171792;-45.120503652039325
1739209913.1171818;-45.120503652039325
1739209913.1171844;-38.13080360867914
1739209913.1171873;-38.13080360867914
1739209913.11719;-38.13080360867914
1739209913.1171927;-38.13080360867914
1739209913.1171954;-38.13080360867914
1739209913.1171982;-45.120503652039325
1739209913.1172009;-32.816014438256545
1739209913.1172037;-26.991370085610736
1739209913.1172063;-45.120503652039325
1739209913.1172092;-45.120503652039325
1739209913.1172118;-38.13080360867914
1739209913.1172147;-35.57807855764607
1739209913.1172173;-45.120503652039325
1739209913.1172202;-38.13080360867914
1739209913.1172228;-45.120503652039325
1739209913.1172254;-45.120503652039325
1739209913.1172283;-38.13080360867914
1739209913.117231;-38.13080360867914
1739209913.1172338;-38.13080360867914
1739209913.1172364;-38.13080360867914
1739209913.1172392;-35.57807855764607
1739209913.1172419;-38.13080360867914
1739209913.1172447;-45.120503652039325
1739209913.1172473;-45.120503652039325
1739209913.1172502;-45.120503652039325
1739209913.1172528;-38.13080360867914
1739209913.1172557;-45.120503652039325
1739209913.1172583;-45.120503652039325
1739209913.1172612;-33.981070128970906
1739209913.1172638;-45.120503652039325
1739209913.1172664;-45.120503652039325
1739209913.1172693;-38.13080360867914
1739209913.117272;-35.57807855764607
1739209913.1172748;-38.13080360867914
1739209913.1172774;-38.13080360867914
1739209913.1172802;-32.816014438256545
1739209913.1172829;-45.120503652039325
1739209913.1172857;-38.13080360867914
1739209913.1172884;-38.13080360867914
1739209913.1172912;-45.120503652039325
1739209913.1172938;-45.120503652039325
1739209913.1172967;-45.120503652039325
1739209913.1172993;-38.13080360867914
1739209913.1173022;-35.57807855764607
1739209913.1173048;-45.120503652039325
1739209913.1173074;-38.13080360867914
1739209913.1173103;-38.13080360867914
1739209913.117313;-38.13080360867914
1739209913.1173158;-33.981070128970906
1739209913.1173184;-45.120503652039325
1739209913.1173213;-45.120503652039325
1739209913.1173239;-45.120503652039325
1739209913.1173267;-45.120503652039325
1739209913.1173294;-45.120503652039325
1739209913.1173322;-45.120503652039325
1739209913.1173348;-38.13080360867914
1739209913.1173377;-45.120503652039325
1739209913.1173403;-45.120503652039325
1739209913.1173432;-45.120503652039325
1739209913.1173458;-38.13080360867914
1739209913.1173484;-45.120503652039325
1739209913.1173513;-45.120503652039325
1739209913.117354;-45.120503652039325
1739209913.1173568;-38.13080360867914
1739209913.1173594;-38.13080360867914
1739209913.1173623;-45.120503652039325
1739209913.117365;-45.120503652039325
1739209913.1173677;-33.981070128970906
1739209913.1173704;-45.120503652039325
1739209913.1173732;-38.13080360867914
1739209913.1173759;-38.13080360867914
1739209913.1173787;-38.13080360867914
1739209913.1173813;-33.981070128970906
1739209913.1173842;-38.13080360867914
1739209913.1173868;-45.120503652039325
1739209913.1173894;-45.120503652039325
1739209913.1173923;-35.57807855764607
1739209913.117395;-32.816014438256545
1739209913.1173978;-38.13080360867914
1739209913.1174004;-38.13080360867914
1739209913.1174033;-28.992665084841942
1739209913.117406;-45.120503652039325
1739209913.1174088;-45.120503652039325
1739209913.1174114;-38.13080360867914
1739209913.1174142;-33.981070128970906
1739209913.1174169;-45.120503652039325
1739209913.1174197;-45.120503652039325
1739209913.1174223;-45.120503652039325
1739209913.1174252;-38.13080360867914
1739209913.1174278;-38.13080360867914
1739209913.1174304;-45.120503652039325
1739209913.1174333;-45.120503652039325
1739209913.117436;-38.13080360867914
1739209913.1174388;-45.120503652039325
1739209913.1174414;-45.120503652039325
1739209913.1174443;-45.120503652039325
1739209913.117447;-38.13080360867914
1739209913.1174498;-35.57807855764607
1739209913.1174524;-45.120503652039325
1739209913.1174552;-45.120503652039325
1739209913.1174579;-38.13080360867914
1739209913.1174607;-38.13080360867914
1739209913.1174634;-45.120503652039325
1739209913.1174662;-38.13080360867914
1739209913.1174688;-27.267205301931607
1739209913.1174715;-38.13080360867914
1739209913.1174743;-38.13080360867914
1739209913.117477;-38.13080360867914
1739209913.1174798;-38.13080360867914
1739209913.1174824;-45.120503652039325
1739209913.1174853;-45.120503652039325
1739209913.117488;-45.120503652039325
1739209913.1174908;-45.120503652039325
1739209913.1174934;-45.120503652039325
1739209913.1174963;-45.120503652039325
1739209913.1174989;-45.120503652039325
1739209913.1175017;-35.57807855764607
1739209913.1175044;-35.57807855764607
1739209913.1175072;-45.120503652039325
1739209913.1175098;-38.13080360867914
1739209913.1175125;-38.13080360867914
1739209913.1175153;-45.120503652039325
1739209913.117518;-45.120503652039325
1739209913.1175208;-45.120503652039325
1739209913.1175234;-38.13080360867914
1739209913.1175263;-38.13080360867914
1739209913.117529;-45.120503652039325
1739209913.1175318;-45.120503652039325
1739209913.1175344;-38.13080360867914
1739209913.1175373;-38.13080360867914
1739209913.11754;-45.120503652039325
1739209913.1175427;-38.13080360867914
1739209913.1175454;-33.981070128970906
1739209913.1175482;-38.13080360867914
1739209913.1175508;-38.13080360867914
1739209913.1175535;-45.120503652039325
1739209913.1175563;-45.120503652039325
1739209913.117559;-45.120503652039325
1739209913.1175618;-45.120503652039325
1739209913.1175644;-45.120503652039325
1739209913.1175673;-38.13080360867914
1739209913.11757;-35.57807855764607
1739209913.1175728;-45.120503652039325
1739209913.1175754;-45.120503652039325
1739209913.1175783;-38.13080360867914
1739209913.117581;-35.57807855764607
1739209913.1175838;-45.120503652039325
1739209913.1175864;-38.13080360867914
1739209913.1175892;-35.57807855764607
1739209913.1175919;-38.13080360867914
1739209913.1175945;-38.13080360867914
1739209913.1175973;-38.13080360867914
1739209913.1176;-45.120503652039325
1739209913.1176028;-38.13080360867914
1739209913.1176054;-45.120503652039325
1739209913.1176083;-45.120503652039325
1739209913.117611;-35.57807855764607
1739209913.1176138;-35.57807855764607
1739209913.1176164;-45.120503652039325
1739209913.1176193;-45.120503652039325
1739209913.117622;-38.13080360867914
1739209913.1176248;-32.816014438256545
1739209913.1176274;-45.120503652039325
1739209913.1176302;-45.120503652039325
1739209913.1176329;-45.120503652039325
1739209913.1176355;-31.141103565318915
1739209913.1176383;-38.13080360867914
1739209913.117641;-45.120503652039325
1739209913.1176438;-45.120503652039325
1739209913.1176465;-45.120503652039325
1739209913.1176493;-45.120503652039325
1739209913.117652;-45.120503652039325
1739209913.1176548;-38.13080360867914
1739209913.1176574;-38.13080360867914
1739209913.1176603;-45.120503652039325
1739209913.117663;-38.13080360867914
1739209913.1176658;-38.13080360867914
1739209913.1176684;-30.49652367304973
1739209913.1176713;-38.13080360867914
1739209913.1176739;-45.120503652039325
1739209913.1176765;-45.120503652039325
1739209913.1176794;-38.13080360867914
1739209913.117682;-45.120503652039325
1739209913.1176848;-45.120503652039325
1739209913.1176875;-35.57807855764607
1739209913.1176903;-38.13080360867914
1739209913.117693;-45.120503652039325
1739209913.1176958;-38.13080360867914
1739209913.1176984;-38.13080360867914
1739209913.1177013;-45.120503652039325
1739209913.117704;-45.120503652039325
1739209913.1177068;-38.13080360867914
1739209913.1177094;-35.57807855764607
1739209913.1177123;-38.13080360867914
1739209913.117715;-35.57807855764607
1739209913.1177175;-38.13080360867914
1739209913.1177204;-38.13080360867914
1739209913.117723;-32.816014438256545
1739209913.1177258;-38.13080360867914
1739209913.1177285;-45.120503652039325
1739209913.1177313;-33.981070128970906
1739209913.117734;-33.981070128970906
1739209913.1177368;-38.13080360867914
1739209913.1177394;-38.13080360867914
1739209913.1177423;-38.13080360867914
1739209913.117745;-38.13080360867914
1739209913.1177478;-45.120503652039325
1739209913.1177504;-45.120503652039325
1739209913.1177533;-35.57807855764607
1739209913.117756;-33.981070128970906
1739209913.1177588;-45.120503652039325
1739209913.1177614;-45.120503652039325
1739209913.117764;-33.981070128970906
1739209913.1177669;-35.57807855764607
1739209913.1177695;-45.120503652039325
1739209913.1177723;-45.120503652039325
1739209913.117775;-38.13080360867914
1739209913.1177778;-27.267205301931607
1739209913.1177804;-33.981070128970906
1739209913.1177833;-45.120503652039325
1739209913.117786;-38.13080360867914
1739209913.1177888;-38.13080360867914
1739209913.1177914;-35.57807855764607
1739209913.1177943;-45.120503652039325
1739209913.117797;-35.57807855764607
1739209913.1177998;-38.13080360867914
1739209913.1178024;-38.13080360867914
1739209913.117805;-38.13080360867914
1739209913.1178079;-38.13080360867914
1739209913.1178105;-45.120503652039325
1739209913.1178133;-45.120503652039325
1739209913.117816;-45.120503652039325
1739209913.1178188;-45.120503652039325
1739209913.1178215;-38.13080360867914
1739209913.1178243;-38.13080360867914
1739209913.117827;-45.120503652039325
1739209913.1178298;-45.120503652039325
1739209913.1178324;-45.120503652039325
1739209913.1178353;-45.120503652039325
1739209913.117838;-45.120503652039325
1739209913.1178408;-38.13080360867914
1739209913.1178434;-28.992665084841942
1739209913.117846;-31.141103565318915
1739209913.1178489;-38.13080360867914
1739209913.1178515;-45.120503652039325
1739209913.1178544;-38.13080360867914
1739209913.117857;-38.13080360867914
1739209913.1178598;-38.13080360867914
1739209913.1178625;-35.57807855764607
1739209913.1178653;-38.13080360867914
1739209913.117868;-38.13080360867914
1739209913.1178708;-45.120503652039325
1739209913.1178734;-38.13080360867914
1739209913.1178763;-38.13080360867914
1739209913.117879;-38.13080360867914
1739209913.1178818;-38.13080360867914
1739209913.1178844;-38.13080360867914
1739209913.117887;-45.120503652039325
1739209913.11789;-45.120503652039325
1739209913.1178925;-38.13080360867914
1739209913.1178954;-38.13080360867914
1739209913.117898;-38.13080360867914
1739209913.1179008;-45.120503652039325
1739209913.1179035;-38.13080360867914
1739209913.1179063;-38.13080360867914
1739209913.117909;-45.120503652039325
1739209913.1179118;-35.57807855764607
1739209913.1179144;-35.57807855764607
1739209913.1179173;-45.120503652039325
1739209913.11792;-38.13080360867914
1739209913.1179228;-38.13080360867914
1739209913.1179254;-38.13080360867914
1739209913.117928;-45.120503652039325
1739209913.117931;-38.13080360867914
1739209913.1179335;-45.120503652039325
1739209913.1179364;-45.120503652039325
1739209913.117939;-38.13080360867914
1739209913.1179419;-38.13080360867914
1739209913.1179445;-45.120503652039325
1739209913.1179473;-45.120503652039325
1739209913.11795;-45.120503652039325
1739209913.1179528;-45.120503652039325
1739209913.1179554;-38.13080360867914
1739209913.1179583;-35.57807855764607
1739209913.117961;-45.120503652039325
1739209913.1179638;-45.120503652039325
1739209913.1179664;-38.13080360867914
1739209913.117969;-45.120503652039325
1739209913.117972;-45.120503652039325
1739209913.1179745;-45.120503652039325
1739209913.1179774;-33.981070128970906
1739209913.11798;-45.120503652039325
1739209913.1179829;-45.120503652039325
1739209913.1179855;-45.120503652039325
1739209913.1179883;-33.981070128970906
1739209913.117991;-38.13080360867914
1739209913.1179938;-45.120503652039325
1739209913.1179965;-45.120503652039325
1739209913.1179993;-45.120503652039325
1739209913.118002;-38.13080360867914
1739209913.1180048;-38.13080360867914
1739209913.1180074;-35.57807855764607
1739209913.11801;-45.120503652039325
1739209913.118013;-38.13080360867914
1739209913.1180155;-38.13080360867914
1739209913.1180184;-38.13080360867914
1739209913.118021;-32.816014438256545
1739209913.1180239;-32.816014438256545
1739209913.1180265;-35.57807855764607
1739209913.1180294;-38.13080360867914
1739209913.118032;-38.13080360867914
1739209913.1180348;-35.57807855764607
1739209913.1180375;-38.13080360867914
1739209913.1180403;-38.13080360867914
1739209913.118043;-38.13080360867914
1739209913.1180458;-38.13080360867914
1739209913.1180484;-38.13080360867914
1739209913.118051;-38.13080360867914
1739209913.118054;-45.120503652039325
1739209913.1180565;-33.981070128970906
1739209913.1180594;-45.120503652039325
1739209913.118062;-45.120503652039325
1739209913.1180649;-45.120503652039325
1739209913.1180675;-45.120503652039325
1739209913.1180704;-38.13080360867914
1739209913.118073;-45.120503652039325
1739209913.1180758;-38.13080360867914
1739209913.1180785;-45.120503652039325
1739209913.1180813;-38.13080360867914
1739209913.118084;-45.120503652039325
1739209913.1180868;-28.58837851428586
1739209913.1180894;-31.141103565318893
1739209913.118092;-45.120503652039325
1739209913.118095;-45.120503652039325
1739209913.1180975;-32.816014438256545
1739209913.1181004;-35.57807855764607
1739209913.118103;-38.13080360867914
1739209913.118106;-35.57807855764607
1739209913.1181085;-45.120503652039325
1739209913.1181114;-38.13080360867914
1739209913.118114;-45.120503652039325
1739209913.1181169;-38.13080360867914
1739209913.1181195;-45.120503652039325
1739209913.1181223;-45.120503652039325
1739209913.118125;-38.13080360867914
1739209913.1181278;-45.120503652039325
1739209913.1181304;-45.120503652039325
1739209913.118133;-45.120503652039325
1739209913.118136;-45.120503652039325
1739209913.1181386;-38.13080360867914
1739209913.1181414;-38.13080360867914
1739209913.118144;-45.120503652039325
1739209913.118147;-35.57807855764607
1739209913.1181495;-45.120503652039325
1739209913.1181524;-32.816014438256545
1739209913.118155;-29.438486411369333
1739209913.1181579;-45.120503652039325
1739209913.1181605;-45.120503652039325
1739209913.1181633;-35.57807855764607
1739209913.118166;-38.13080360867914
1739209913.1181688;-45.120503652039325
1739209913.1181715;-38.13080360867914
1739209913.118174;-45.120503652039325
1739209913.118177;-33.981070128970956
1739209913.1181796;-45.120503652039325
1739209913.1181824;-45.120503652039325
1739209913.118185;-45.120503652039325
1739209913.118188;-45.120503652039325
1739209913.1181905;-45.120503652039325
1739209913.1181934;-45.120503652039325
1739209913.118196;-35.57807855764607
1739209913.1181989;-31.141103565318893
1739209913.1182015;-38.13080360867914
1739209913.1182044;-45.120503652039325
1739209913.118207;-45.120503652039325
1739209913.1182098;-45.120503652039325
1739209913.1182125;-38.13080360867914
1739209913.118215;-45.120503652039325
1739209913.118218;-38.13080360867914
1739209913.1182206;-35.57807855764607
1739209913.1182234;-38.13080360867914
1739209913.118226;-45.120503652039325
1739209913.118229;-38.13080360867914
1739209913.1182315;-35.57807855764607
1739209913.1182344;-38.13080360867914
1739209913.118237;-33.981070128970906
1739209913.1182399;-45.120503652039325
1739209913.1182425;-45.120503652039325
1739209913.1182454;-35.57807855764607
1739209913.118248;-35.57807855764607
1739209913.1182508;-45.120503652039325
1739209913.1182535;-45.120503652039325
1739209913.118256;-38.13080360867914
1739209913.118259;-35.57807855764607
1739209913.1182616;-38.13080360867914
1739209913.1182644;-38.13080360867914
1739209913.118267;-45.120503652039325
1739209913.11827;-38.13080360867914
1739209913.1182725;-45.120503652039325
1739209913.1182754;-45.120503652039325
1739209913.118278;-38.13080360867914
1739209913.118281;-32.816014438256545
1739209913.1182835;-45.120503652039325
1739209913.1182864;-45.120503652039325
1739209913.118289;-45.120503652039325
1739209913.1182919;-38.13080360867914
1739209913.1182945;-38.13080360867914
1739209913.118297;-38.13080360867914
1739209913.1183;-38.13080360867914
1739209913.1183026;-35.57807855764607
1739209913.1183054;-45.120503652039325
1739209913.118308;-45.120503652039325
1739209913.118311;-38.13080360867914
1739209913.1183136;-45.120503652039325
1739209913.1183164;-45.120503652039325
1739209913.118319;-45.120503652039325
1739209913.118322;-45.120503652039325
1739209913.1183245;-45.120503652039325
1739209913.1183274;-38.13080360867914
1739209913.11833;-35.57807855764607
1739209913.1183329;-38.13080360867914
1739209913.1183355;-45.120503652039325
1739209913.118338;-35.57807855764607
1739209913.118341;-35.57807855764607
1739209913.1183436;-38.13080360867914
1739209913.1183465;-38.13080360867914
1739209913.118349;-38.13080360867914
1739209913.118352;-38.13080360867914
1739209913.1183546;-35.57807855764607
1739209913.1183574;-45.120503652039325
1739209913.11836;-38.13080360867914
1739209913.118363;-38.13080360867914
1739209913.1183655;-38.13080360867914
1739209913.1183684;-38.13080360867914
1739209913.118371;-45.120503652039325
1739209913.1183739;-45.120503652039325
1739209913.1183765;-38.13080360867914
1739209913.118379;-38.13080360867914
1739209913.118382;-38.13080360867914
1739209913.1183846;-38.13080360867914
1739209913.1183875;-38.13080360867914
1739209913.11839;-45.120503652039325
1739209913.118393;-38.13080360867914
1739209913.1183956;-38.13080360867914
1739209913.1183984;-45.120503652039325
1739209913.118401;-45.120503652039325
1739209913.118404;-38.13080360867914
1739209913.1184065;-45.120503652039325
1739209913.1184094;-38.13080360867914
1739209913.118412;-45.120503652039325
1739209913.1184149;-45.120503652039325
1739209913.1184175;-45.120503652039325
1739209913.1184201;-38.13080360867914
1739209913.118423;-38.13080360867914
1739209913.1184256;-35.57807855764607
1739209913.1184285;-38.13080360867914
1739209913.118431;-45.120503652039325
1739209913.118434;-35.57807855764607
1739209913.1184366;-38.13080360867914
1739209913.1184394;-38.13080360867914
1739209913.118442;-28.992665084841942
1739209913.118445;-38.13080360867914
1739209913.1184475;-45.120503652039325
1739209913.1184504;-38.13080360867914
1739209913.118453;-38.13080360867914
1739209913.118456;-38.13080360867914
1739209913.1184585;-45.120503652039325
1739209913.1184628;-45.120503652039325
1739209913.118467;-45.120503652039325
1739209913.1184711;-45.120503652039325
1739209913.1184754;-45.120503652039325
1739209913.1184797;-45.120503652039325
1739209913.118484;-45.120503652039325
1739209913.1184883;-45.120503652039325
1739209913.1184924;-45.120503652039325
1739209913.1184967;-35.57807855764607
1739209913.118501;-38.13080360867914
1739209913.1185052;-45.120503652039325
1739209913.1185093;-45.120503652039325
1739209913.1185136;-45.120503652039325
1739209913.1185179;-45.120503652039325
1739209913.1185222;-45.120503652039325
1739209913.1185265;-38.13080360867914
1739209913.1185305;-33.981070128970906
1739209913.1185348;-30.49652367304973
1739209913.118539;-35.57807855764607
1739209913.1185434;-38.13080360867914
1739209913.1185477;-35.57807855764607
1739209913.1185517;-38.13080360867914
1739209913.118556;-45.120503652039325
1739209913.1185603;-45.120503652039325
1739209913.1185646;-38.13080360867914
1739209913.118569;-31.141103565318943
1739209913.118573;-45.120503652039325
1739209913.1185772;-35.57807855764607
1739209913.1185815;-45.120503652039325
1739209913.1185858;-38.13080360867914
1739209913.11859;-38.13080360867914
1739209913.1185942;-45.120503652039325
1739209913.1185985;-45.120503652039325
1739209913.1186028;-33.981070128970906
1739209913.118607;-38.13080360867914
1739209913.118611;-45.120503652039325
1739209913.1186154;-38.13080360867914
1739209913.1186197;-45.120503652039325
1739209913.118624;-45.120503652039325
1739209913.1186283;-38.13080360867914
1739209913.1186323;-33.981070128970906
1739209913.1186366;-45.120503652039325
1739209913.118641;-45.120503652039325
1739209913.1186452;-45.120503652039325
1739209913.1186495;-45.120503652039325
1739209913.1186535;-45.120503652039325
1739209913.1186578;-38.13080360867914
1739209913.118662;-45.120503652039325
1739209913.1186664;-38.13080360867914
1739209913.1186707;-45.120503652039325
1739209913.1186748;-45.120503652039325
1739209913.118679;-35.57807855764607
1739209913.1186833;-35.57807855764607
1739209913.1186876;-45.120503652039325
1739209913.118692;-45.120503652039325
1739209913.118696;-38.13080360867914
1739209913.1187003;-38.13080360867914
1739209913.1187046;-33.981070128970906
1739209913.1187088;-33.981070128970906
1739209913.118713;-45.120503652039325
1739209913.1187172;-33.981070128970906
1739209913.1187215;-38.13080360867914
1739209913.1187258;-45.120503652039325
1739209913.11873;-38.13080360867914
1739209913.1187341;-35.57807855764607
1739209913.1187384;-45.120503652039325
1739209913.1187427;-45.120503652039325
1739209913.118747;-38.13080360867914
1739209913.1187513;-45.120503652039325
1739209913.1187553;-45.120503652039325
1739209913.1187596;-38.13080360867914
1739209913.118764;-38.13080360867914
1739209913.1187682;-38.13080360867914
1739209913.1187725;-38.13080360867914
1739209913.1187766;-45.120503652039325
1739209913.1187809;-38.13080360867914
1739209913.1187851;-35.57807855764607
1739209913.1187894;-45.120503652039325
1739209913.1187935;-45.120503652039325
1739209913.1187978;-38.13080360867914
1739209913.118802;-38.13080360867914
1739209913.1188064;-33.981070128970906
1739209913.1188107;-45.120503652039325
1739209913.1188147;-38.13080360867914
1739209913.118819;-38.13080360867914
1739209913.1188233;-35.57807855764607
1739209913.1188276;-31.141103565318893
1739209913.1188319;-45.120503652039325
1739209913.118836;-38.13080360867914
1739209913.1188402;-38.13080360867914
1739209913.1188445;-33.981070128970906
1739209913.1188488;-38.13080360867914
1739209913.118853;-45.120503652039325
1739209913.1188571;-45.120503652039325
1739209913.1188614;-38.13080360867914
1739209913.1188657;-45.120503652039325
1739209913.11887;-45.120503652039325
1739209913.1188743;-38.13080360867914
1739209913.1188784;-38.13080360867914
1739209913.1188827;-38.13080360867914
1739209913.118887;-38.13080360867914
1739209913.1188912;-45.120503652039325
1739209913.1188953;-38.13080360867914
1739209913.1188996;-38.13080360867914
1739209913.1189039;-38.13080360867914
1739209913.1189082;-45.120503652039325
1739209913.1189125;-38.13080360867914
1739209913.1189165;-38.13080360867914
1739209913.1189208;-45.120503652039325
1739209913.118925;-38.13080360867914
1739209913.1189294;-45.120503652039325
1739209913.1189337;-45.120503652039325
1739209913.1189377;-45.120503652039325
1739209913.118942;-45.120503652039325
1739209913.1189463;-38.13080360867914
1739209913.1189506;-35.57807855764607
1739209913.118955;-38.13080360867914
1739209913.118959;-38.13080360867914
1739209913.1189632;-45.120503652039325
1739209913.1189675;-45.120503652039325
1739209913.1189718;-45.120503652039325
1739209913.118976;-38.13080360867914
1739209913.1189802;-38.13080360867914
1739209913.1189845;-45.120503652039325
1739209913.1189888;-45.120503652039325
