CAN Message; 0x1a7:00000803415b186b
Timestamp;Amplitude
1739209832.809116;-35.57807855764607
1739209832.8091197;-38.13080360867914
1739209832.8091233;-45.120503652039325
1739209832.809127;-45.120503652039325
1739209832.809131;-32.816014438256545
1739209832.8091347;-31.141103565318943
1739209832.8091383;-33.981070128970956
1739209832.809142;-38.13080360867914
1739209832.809146;-38.13080360867914
1739209832.8091497;-33.981070128970956
1739209832.8091533;-38.13080360867914
1739209832.8091571;-45.120503652039325
1739209832.809161;-38.13080360867914
1739209832.8091648;-30.49652367304973
1739209832.8091683;-28.58837851428586
1739209832.8091722;-35.57807855764607
1739209832.809176;-31.141103565318915
1739209832.8091798;-45.120503652039325
1739209832.8091834;-45.120503652039325
1739209832.8091872;-45.120503652039325
1739209832.809191;-27.877744956031417
1739209832.8091946;-45.120503652039325
1739209832.8091984;-38.13080360867914
1739209832.8092022;-38.13080360867914
1739209832.809206;-28.992665084841942
1739209832.8092096;-45.120503652039325
1739209832.8092134;-27.267205301931607
1739209832.8092172;-38.13080360867914
1739209832.809221;-30.49652367304973
1739209832.8092246;-29.438486411369347
1739209832.8092284;-45.120503652039325
1739209832.8092322;-45.120503652039325
1739209832.809236;-33.981070128970906
1739209832.8092396;-38.13080360867914
1739209832.8092434;-38.13080360867914
1739209832.8092473;-31.141103565318893
1739209832.8092508;-38.13080360867914
1739209832.8092546;-45.120503652039325
1739209832.8092585;-25.826314394896357
1739209832.8092623;-38.13080360867914
1739209832.8092659;-38.13080360867914
1739209832.8092697;-29.438486411369333
1739209832.8092735;-45.120503652039325
1739209832.8092773;-38.13080360867914
1739209832.8092809;-31.141103565318915
1739209832.8092847;-45.120503652039325
1739209832.8092885;-30.49652367304973
1739209832.8092923;-32.816014438256545
1739209832.809296;-28.992665084841942
1739209832.8092997;-38.13080360867914
1739209832.8093035;-45.120503652039325
1739209832.8093073;-38.13080360867914
1739209832.809311;-38.13080360867914
1739209832.8093147;-35.57807855764607
1739209832.8093185;-35.57807855764607
1739209832.809322;-45.120503652039325
1739209832.809326;-31.141103565318915
1739209832.8093297;-31.141103565318943
1739209832.8093336;-28.992665084841942
1739209832.8093371;-33.981070128970906
1739209832.809341;-33.981070128970906
1739209832.8093448;-27.267205301931607
1739209832.8093486;-29.438486411369354
1739209832.8093522;-33.981070128970906
1739209832.809356;-35.57807855764607
1739209832.8093598;-24.151403521958727
1739209832.8093636;-25.25278630937684
1739209832.8093672;-38.13080360867914
1739209832.809371;-24.746238672633048
1739209832.8093748;-24.589719217205094
1739209832.8093786;-25.826314394896357
1739209832.8093822;-23.506823629689542
1739209832.809386;-28.992665084841942
1739209832.8093898;-45.120503652039325
1739209832.8093934;-31.141103565318915
1739209832.8093972;-38.13080360867914
1739209832.809401;-38.13080360867914
1739209832.8094049;-33.981070128970906
1739209832.8094084;-38.13080360867914
1739209832.8094122;-38.13080360867914
1739209832.809416;-26.991370085610722
1739209832.8094199;-24.438645034577675
1739209832.8094234;-29.438486411369375
1739209832.8094273;-31.14110356531892
1739209832.809431;-30.49652367304973
1739209832.809435;-33.981070128970956
1739209832.8094385;-30.49652367304973
1739209832.8094423;-28.992665084841942
1739209832.809446;-38.13080360867914
1739209832.80945;-31.141103565318915
1739209832.8094535;-31.141103565318915
1739209832.8094573;-31.141103565318915
1739209832.809461;-38.13080360867914
1739209832.8094647;-35.57807855764607
1739209832.8094685;-27.877744956031414
1739209832.8094723;-38.13080360867914
1739209832.8094761;-28.992665084841942
1739209832.8094797;-24.746238672633048
1739209832.8094835;-32.816014438256545
1739209832.8094873;-38.13080360867914
1739209832.8094912;-28.992665084841942
1739209832.8094947;-33.981070128970906
1739209832.8094985;-27.8777449560314
1739209832.8095024;-38.13080360867914
1739209832.8095062;-32.816014438256545
1739209832.8095098;-31.141103565318943
1739209832.8095136;-38.13080360867914
1739209832.8095174;-45.120503652039325
1739209832.8095212;-32.816014438256545
1739209832.8095248;-31.141103565318893
1739209832.8095286;-29.438486411369347
1739209832.8095324;-25.826314394896354
1739209832.809536;-33.981070128970956
1739209832.8095398;-26.991370085610722
1739209832.8095436;-23.38864096791655
1739209832.8095474;-45.120503652039325
1739209832.809551;-32.816014438256545
1739209832.8095548;-27.8777449560314
1739209832.8095586;-38.13080360867914
1739209832.8095624;-38.13080360867914
1739209832.809566;-27.877744956031414
1739209832.8095698;-32.816014438256545
1739209832.8095737;-38.13080360867914
1739209832.8095775;-31.141103565318915
1739209832.809581;-27.877744956031414
1739209832.8095849;-38.13080360867914
1739209832.8095887;-27.8777449560314
1739209832.8095925;-30.49652367304976
1739209832.809596;-45.120503652039325
1739209832.8095999;-35.57807855764607
1739209832.8096037;-35.57807855764607
1739209832.8096073;-25.62660358559016
1739209832.809611;-25.826314394896357
1739209832.809615;-32.81601443825658
1739209832.8096187;-25.25278630937684
1739209832.8096223;-27.8777449560314
1739209832.809626;-45.120503652039325
1739209832.80963;-33.981070128970956
1739209832.8096337;-27.267205301931607
1739209832.8096373;-27.267205301931607
1739209832.8096411;-35.57807855764607
1739209832.809645;-27.267205301931607
1739209832.8096488;-25.62660358559016
1739209832.8096523;-38.13080360867914
1739209832.8096561;-30.49652367304973
1739209832.80966;-32.816014438256545
1739209832.8096635;-38.13080360867914
1739209832.8096673;-33.981070128970906
1739209832.8096712;-30.49652367304976
1739209832.809675;-31.14110356531892
1739209832.8096786;-26.035653463252796
1739209832.8096824;-25.077289914212862
1739209832.8096862;-29.438486411369333
1739209832.80969;-29.438486411369354
1739209832.8096936;-45.120503652039325
1739209832.8096974;-45.120503652039325
1739209832.8097012;-33.981070128970906
1739209832.809705;-31.141103565318915
1739209832.8097086;-28.992665084841967
1739209832.8097124;-26.487275050834725
1739209832.8097162;-45.120503652039325
1739209832.80972;-31.141103565318943
1739209832.8097236;-25.826314394896357
1739209832.8097274;-29.438486411369347
1739209832.8097312;-45.120503652039325
1739209832.8097348;-25.077289914212862
1739209832.8097386;-45.120503652039325
1739209832.8097425;-31.141103565318893
1739209832.8097463;-35.57807855764607
1739209832.8097498;-28.218542851754165
1739209832.8097537;-28.992665084841942
1739209832.8097575;-38.13080360867914
1739209832.8097613;-33.981070128970956
1739209832.8097649;-33.981070128970906
1739209832.8097687;-28.218542851754165
1739209832.8097725;-28.588378514285886
1739209832.8097763;-29.438486411369333
1739209832.80978;-31.141103565318893
1739209832.8097837;-33.981070128970906
1739209832.8097875;-27.8777449560314
1739209832.8097913;-24.292649948874775
1739209832.809795;-33.981070128970956
1739209832.8097987;-31.141103565318915
1739209832.8098025;-31.14110356531892
1739209832.809806;-31.14110356531892
1739209832.80981;-32.816014438256545
1739209832.8098137;-38.13080360867914
1739209832.8098176;-45.120503652039325
1739209832.8098211;-45.120503652039325
1739209832.809825;-38.13080360867914
1739209832.8098288;-38.13080360867914
1739209832.8098326;-33.981070128970906
1739209832.8098361;-31.141103565318915
1739209832.80984;-45.120503652039325
1739209832.8098438;-45.120503652039325
1739209832.8098476;-38.13080360867914
1739209832.8098512;-38.13080360867914
1739209832.809855;-45.120503652039325
1739209832.8098588;-38.13080360867914
1739209832.8098626;-45.120503652039325
1739209832.8098662;-45.120503652039325
1739209832.80987;-45.120503652039325
1739209832.8098738;-45.120503652039325
1739209832.8098774;-33.981070128970906
1739209832.8098812;-33.981070128970906
1739209832.809885;-38.13080360867914
1739209832.8098888;-38.13080360867914
1739209832.8098924;-38.13080360867914
1739209832.8098962;-45.120503652039325
1739209832.8099;-45.120503652039325
1739209832.8099039;-45.120503652039325
1739209832.8099074;-45.120503652039325
1739209832.8099113;-45.120503652039325
1739209832.809915;-33.981070128970906
1739209832.8099189;-45.120503652039325
1739209832.8099225;-38.13080360867914
1739209832.8099263;-35.57807855764607
1739209832.80993;-38.13080360867914
1739209832.809934;-38.13080360867914
1739209832.8099375;-45.120503652039325
1739209832.8099413;-31.141103565318915
1739209832.809945;-35.57807855764607
1739209832.8099487;-38.13080360867914
1739209832.8099525;-45.120503652039325
1739209832.8099563;-45.120503652039325
1739209832.8099601;-38.13080360867914
1739209832.8099637;-38.13080360867914
1739209832.8099675;-45.120503652039325
1739209832.8099713;-38.13080360867914
1739209832.8099751;-38.13080360867914
1739209832.8099787;-38.13080360867914
1739209832.8099825;-45.120503652039325
1739209832.8099864;-45.120503652039325
1739209832.8099902;-38.13080360867914
1739209832.8099937;-38.13080360867914
1739209832.8099976;-45.120503652039325
1739209832.8100014;-33.981070128970906
1739209832.8100052;-45.120503652039325
1739209832.8100088;-45.120503652039325
1739209832.8100126;-45.120503652039325
1739209832.8100164;-31.141103565318915
1739209832.81002;-31.141103565318893
1739209832.8100238;-38.13080360867914
1739209832.8100276;-45.120503652039325
1739209832.8100314;-33.981070128970906
1739209832.810035;-32.816014438256545
1739209832.8100388;-45.120503652039325
1739209832.8100426;-38.13080360867914
1739209832.8100464;-45.120503652039325
1739209832.81005;-38.13080360867914
1739209832.8100538;-32.816014438256545
1739209832.8100576;-35.57807855764607
1739209832.8100615;-38.13080360867914
1739209832.810065;-35.57807855764607
1739209832.8100688;-45.120503652039325
1739209832.8100727;-38.13080360867914
1739209832.8100762;-45.120503652039325
1739209832.81008;-38.13080360867914
1739209832.8100839;-33.981070128970906
1739209832.8100877;-38.13080360867914
1739209832.8100913;-38.13080360867914
1739209832.810095;-38.13080360867914
1739209832.810099;-38.13080360867914
1739209832.8101027;-45.120503652039325
1739209832.8101063;-32.816014438256545
1739209832.81011;-28.58837851428586
1739209832.810114;-45.120503652039325
1739209832.8101177;-32.816014438256545
1739209832.8101213;-35.57807855764607
1739209832.810125;-38.13080360867914
1739209832.810129;-45.120503652039325
1739209832.8101327;-35.57807855764607
1739209832.8101363;-45.120503652039325
1739209832.8101401;-45.120503652039325
1739209832.810144;-38.13080360867914
1739209832.8101475;-35.57807855764607
1739209832.8101513;-38.13080360867914
1739209832.8101552;-45.120503652039325
1739209832.810159;-45.120503652039325
1739209832.8101625;-45.120503652039325
1739209832.8101664;-45.120503652039325
1739209832.8101702;-45.120503652039325
1739209832.810174;-45.120503652039325
1739209832.8101776;-45.120503652039325
1739209832.8101814;-45.120503652039325
1739209832.8101852;-45.120503652039325
1739209832.810189;-45.120503652039325
1739209832.8101926;-45.120503652039325
1739209832.8101964;-30.49652367304973
1739209832.8102002;-29.438486411369333
1739209832.810204;-45.120503652039325
1739209832.8102076;-45.120503652039325
1739209832.8102114;-33.981070128970906
1739209832.8102174;-31.141103565318893
1739209832.810223;-38.13080360867914
1739209832.810229;-45.120503652039325
1739209832.810235;-45.120503652039325
1739209832.8102407;-45.120503652039325
1739209832.8102467;-45.120503652039325
1739209832.8102527;-45.120503652039325
1739209832.8102584;-38.13080360867914
1739209832.8102643;-32.816014438256545
1739209832.8102703;-38.13080360867914
1739209832.810276;-45.120503652039325
1739209832.810282;-45.120503652039325
1739209832.810288;-38.13080360867914
1739209832.8102937;-38.13080360867914
1739209832.8102996;-45.120503652039325
1739209832.8103056;-45.120503652039325
1739209832.8103113;-38.13080360867914
1739209832.8103173;-38.13080360867914
1739209832.8103232;-45.120503652039325
1739209832.810329;-38.13080360867914
1739209832.810335;-38.13080360867914
1739209832.810341;-38.13080360867914
1739209832.8103466;-45.120503652039325
1739209832.8103526;-38.13080360867914
1739209832.8103585;-45.120503652039325
1739209832.8103642;-45.120503652039325
1739209832.8103702;-38.13080360867914
1739209832.8103762;-45.120503652039325
1739209832.810382;-45.120503652039325
1739209832.8103878;-45.120503652039325
1739209832.8103938;-38.13080360867914
1739209832.8103995;-38.13080360867914
1739209832.8104055;-45.120503652039325
1739209832.8104115;-35.57807855764607
1739209832.8104172;-35.57807855764607
1739209832.8104231;-38.13080360867914
1739209832.810429;-45.120503652039325
1739209832.8104348;-38.13080360867914
1739209832.8104408;-38.13080360867914
1739209832.8104467;-45.120503652039325
1739209832.8104525;-45.120503652039325
1739209832.8104584;-45.120503652039325
1739209832.8104644;-45.120503652039325
1739209832.81047;-45.120503652039325
1739209832.810476;-38.13080360867914
1739209832.810482;-38.13080360867914
1739209832.8104877;-38.13080360867914
1739209832.8104937;-35.57807855764607
1739209832.8104997;-38.13080360867914
1739209832.8105054;-45.120503652039325
1739209832.8105114;-38.13080360867914
1739209832.8105173;-45.120503652039325
1739209832.810523;-38.13080360867914
1739209832.810529;-31.141103565318915
1739209832.810535;-45.120503652039325
1739209832.8105407;-38.13080360867914
1739209832.8105466;-38.13080360867914
1739209832.8105526;-33.981070128970906
1739209832.8105583;-45.120503652039325
1739209832.8105643;-45.120503652039325
1739209832.8105702;-38.13080360867914
1739209832.810576;-45.120503652039325
1739209832.810582;-45.120503652039325
1739209832.810588;-38.13080360867914
1739209832.8105936;-38.13080360867914
1739209832.8105996;-38.13080360867914
1739209832.8106055;-45.120503652039325
1739209832.8106112;-38.13080360867914
1739209832.8106172;-45.120503652039325
1739209832.8106232;-38.13080360867914
1739209832.810629;-45.120503652039325
1739209832.8106349;-45.120503652039325
1739209832.8106408;-35.57807855764607
1739209832.8106465;-38.13080360867914
1739209832.8106525;-45.120503652039325
1739209832.8106585;-38.13080360867914
1739209832.8106642;-33.981070128970906
1739209832.8106701;-31.141103565318915
1739209832.810676;-45.120503652039325
1739209832.8106818;-35.57807855764607
1739209832.8106878;-35.57807855764607
1739209832.8106937;-38.13080360867914
1739209832.8106995;-45.120503652039325
1739209832.8107054;-45.120503652039325
1739209832.8107114;-38.13080360867914
1739209832.810717;-32.816014438256545
1739209832.810723;-38.13080360867914
1739209832.810729;-38.13080360867914
1739209832.8107347;-38.13080360867914
1739209832.8107407;-38.13080360867914
1739209832.8107467;-38.13080360867914
1739209832.8107524;-38.13080360867914
1739209832.8107584;-38.13080360867914
1739209832.8107643;-38.13080360867914
1739209832.81077;-45.120503652039325
1739209832.810776;-35.57807855764607
1739209832.810782;-38.13080360867914
1739209832.8107877;-45.120503652039325
1739209832.8107936;-35.57807855764607
1739209832.8107996;-38.13080360867914
1739209832.8108053;-38.13080360867914
1739209832.8108113;-33.981070128970906
1739209832.8108172;-35.57807855764607
1739209832.810823;-45.120503652039325
1739209832.810829;-45.120503652039325
1739209832.810835;-35.57807855764607
1739209832.8108406;-38.13080360867914
1739209832.8108466;-45.120503652039325
1739209832.8108525;-45.120503652039325
1739209832.8108582;-28.992665084841942
1739209832.8108642;-35.57807855764607
1739209832.8108702;-38.13080360867914
1739209832.810876;-45.120503652039325
1739209832.8108819;-45.120503652039325
1739209832.8108878;-45.120503652039325
1739209832.8108935;-38.13080360867914
1739209832.8108995;-45.120503652039325
1739209832.8109055;-32.816014438256545
1739209832.8109112;-38.13080360867914
1739209832.8109171;-38.13080360867914
1739209832.810923;-38.13080360867914
1739209832.8109288;-38.13080360867914
1739209832.8109348;-45.120503652039325
1739209832.8109407;-38.13080360867914
1739209832.8109465;-35.57807855764607
1739209832.8109524;-38.13080360867914
1739209832.8109584;-45.120503652039325
1739209832.810964;-33.981070128970906
1739209832.81097;-45.120503652039325
1739209832.810976;-38.13080360867914
1739209832.8109818;-45.120503652039325
1739209832.8109877;-38.13080360867914
1739209832.8109937;-32.816014438256545
1739209832.8109994;-38.13080360867914
1739209832.8110054;-45.120503652039325
1739209832.8110113;-45.120503652039325
1739209832.811017;-38.13080360867914
1739209832.811023;-45.120503652039325
1739209832.811029;-45.120503652039325
1739209832.8110347;-38.13080360867914
1739209832.8110406;-38.13080360867914
1739209832.8110466;-33.981070128970906
1739209832.8110523;-38.13080360867914
1739209832.8110583;-38.13080360867914
1739209832.8110642;-45.120503652039325
1739209832.81107;-38.13080360867914
1739209832.811076;-35.57807855764607
1739209832.811082;-45.120503652039325
1739209832.8110876;-38.13080360867914
1739209832.8110936;-35.57807855764607
1739209832.8110995;-32.816014438256545
1739209832.8111053;-45.120503652039325
1739209832.8111112;-45.120503652039325
1739209832.8111172;-38.13080360867914
1739209832.811123;-45.120503652039325
1739209832.8111289;-38.13080360867914
1739209832.8111348;-38.13080360867914
1739209832.8111405;-45.120503652039325
1739209832.8111465;-45.120503652039325
1739209832.8111525;-38.13080360867914
1739209832.8111582;-38.13080360867914
1739209832.8111641;-38.13080360867914
1739209832.81117;-45.120503652039325
1739209832.8111758;-45.120503652039325
1739209832.8111818;-45.120503652039325
1739209832.8111877;-38.13080360867914
1739209832.8111935;-35.57807855764607
1739209832.8111994;-45.120503652039325
1739209832.8112054;-38.13080360867914
1739209832.811211;-38.13080360867914
1739209832.811217;-32.816014438256545
1739209832.811223;-45.120503652039325
1739209832.8112288;-38.13080360867914
1739209832.8112347;-38.13080360867914
1739209832.8112407;-45.120503652039325
1739209832.8112464;-45.120503652039325
1739209832.8112524;-45.120503652039325
1739209832.8112583;-45.120503652039325
1739209832.811264;-38.13080360867914
1739209832.81127;-45.120503652039325
1739209832.811276;-38.13080360867914
1739209832.8112817;-45.120503652039325
1739209832.8112876;-38.13080360867914
1739209832.8112936;-38.13080360867914
1739209832.8112993;-38.13080360867914
1739209832.8113053;-38.13080360867914
1739209832.8113112;-45.120503652039325
1739209832.811317;-38.13080360867914
1739209832.811323;-45.120503652039325
1739209832.811329;-32.816014438256545
1739209832.8113346;-26.991370085610736
1739209832.8113406;-38.13080360867914
1739209832.8113465;-45.120503652039325
1739209832.8113523;-38.13080360867914
1739209832.8113582;-32.816014438256545
1739209832.8113642;-38.13080360867914
1739209832.81137;-38.13080360867914
1739209832.8113759;-45.120503652039325
1739209832.8113818;-45.120503652039325
1739209832.8113875;-45.120503652039325
1739209832.8113935;-45.120503652039325
1739209832.8113995;-45.120503652039325
1739209832.8114052;-45.120503652039325
1739209832.8114111;-45.120503652039325
1739209832.811417;-38.13080360867914
1739209832.8114228;-35.57807855764607
1739209832.8114288;-35.57807855764607
1739209832.8114347;-38.13080360867914
1739209832.8114405;-45.120503652039325
1739209832.8114464;-38.13080360867914
1739209832.8114524;-35.57807855764607
1739209832.811458;-38.13080360867914
1739209832.811464;-38.13080360867914
1739209832.81147;-45.120503652039325
1739209832.8114758;-30.49652367304973
1739209832.8114817;-35.57807855764607
1739209832.8114877;-38.13080360867914
1739209832.8114934;-45.120503652039325
1739209832.8114994;-32.816014438256545
1739209832.8115053;-45.120503652039325
1739209832.811511;-45.120503652039325
1739209832.811517;-45.120503652039325
1739209832.811523;-33.981070128970956
1739209832.8115287;-45.120503652039325
1739209832.8115346;-35.57807855764607
1739209832.8115406;-45.120503652039325
1739209832.8115463;-45.120503652039325
1739209832.8115523;-38.13080360867914
1739209832.8115582;-35.57807855764607
1739209832.811564;-45.120503652039325
1739209832.81157;-38.13080360867914
1739209832.811576;-38.13080360867914
1739209832.8115816;-38.13080360867914
1739209832.8115876;-33.981070128970906
1739209832.8115935;-45.120503652039325
1739209832.8115993;-38.13080360867914
1739209832.8116052;-35.57807855764607
1739209832.8116112;-45.120503652039325
1739209832.811617;-38.13080360867914
1739209832.8116229;-35.57807855764607
1739209832.8116288;-35.57807855764607
1739209832.8116345;-38.13080360867914
1739209832.8116405;-38.13080360867914
1739209832.8116465;-33.981070128970906
1739209832.8116522;-33.981070128970906
1739209832.8116581;-38.13080360867914
1739209832.811664;-45.120503652039325
1739209832.8116698;-45.120503652039325
1739209832.8116758;-45.120503652039325
1739209832.8116817;-38.13080360867914
1739209832.8116875;-38.13080360867914
1739209832.8116934;-38.13080360867914
1739209832.8116994;-38.13080360867914
1739209832.811705;-38.13080360867914
1739209832.811711;-45.120503652039325
1739209832.811717;-45.120503652039325
1739209832.8117228;-45.120503652039325
1739209832.8117287;-38.13080360867914
1739209832.8117344;-45.120503652039325
1739209832.8117404;-45.120503652039325
1739209832.8117464;-38.13080360867914
1739209832.811752;-38.13080360867914
1739209832.811758;-45.120503652039325
1739209832.811764;-31.141103565318915
1739209832.8117697;-38.13080360867914
1739209832.8117757;-45.120503652039325
1739209832.8117816;-45.120503652039325
1739209832.8117874;-33.981070128970906
1739209832.8117933;-38.13080360867914
1739209832.8117993;-35.57807855764607
1739209832.811805;-35.57807855764607
1739209832.811811;-38.13080360867914
1739209832.811817;-45.120503652039325
1739209832.8118227;-38.13080360867914
1739209832.8118286;-35.57807855764607
1739209832.8118346;-38.13080360867914
1739209832.8118403;-45.120503652039325
1739209832.8118463;-38.13080360867914
1739209832.8118522;-38.13080360867914
1739209832.811858;-30.49652367304973
1739209832.811864;-45.120503652039325
1739209832.8118699;-35.57807855764607
1739209832.8118756;-35.57807855764607
1739209832.8118815;-38.13080360867914
1739209832.8118875;-38.13080360867914
1739209832.8118932;-38.13080360867914
1739209832.8118992;-35.57807855764607
1739209832.8119051;-27.267205301931607
1739209832.8119109;-38.13080360867914
1739209832.8119168;-45.120503652039325
1739209832.8119228;-35.57807855764607
1739209832.8119285;-33.981070128970906
1739209832.8119345;-45.120503652039325
1739209832.8119404;-45.120503652039325
1739209832.8119462;-45.120503652039325
1739209832.811952;-38.13080360867914
1739209832.811958;-38.13080360867914
1739209832.8119638;-38.13080360867914
1739209832.8119698;-45.120503652039325
1739209832.8119757;-45.120503652039325
1739209832.8119814;-45.120503652039325
1739209832.8119874;-45.120503652039325
1739209832.8119934;-45.120503652039325
1739209832.811999;-33.981070128970906
1739209832.812005;-45.120503652039325
1739209832.812011;-45.120503652039325
1739209832.8120167;-45.120503652039325
1739209832.8120227;-38.13080360867914
1739209832.8120286;-38.13080360867914
1739209832.8120344;-45.120503652039325
1739209832.8120403;-45.120503652039325
1739209832.8120463;-31.141103565318915
1739209832.812052;-38.13080360867914
1739209832.812058;-38.13080360867914
1739209832.812064;-45.120503652039325
1739209832.8120697;-45.120503652039325
1739209832.8120756;-45.120503652039325
1739209832.8120816;-45.120503652039325
1739209832.8120873;-45.120503652039325
1739209832.8120933;-38.13080360867914
1739209832.8120992;-38.13080360867914
1739209832.812105;-38.13080360867914
1739209832.812111;-38.13080360867914
1739209832.8121169;-38.13080360867914
1739209832.8121226;-38.13080360867914
1739209832.8121285;-33.981070128970906
1739209832.8121345;-45.120503652039325
1739209832.8121402;-45.120503652039325
1739209832.8121462;-33.981070128970906
1739209832.8121521;-38.13080360867914
1739209832.8121579;-45.120503652039325
1739209832.8121638;-38.13080360867914
1739209832.8121698;-32.816014438256545
1739209832.8121755;-38.13080360867914
1739209832.8121815;-45.120503652039325
1739209832.8121874;-33.981070128970906
1739209832.8121932;-35.57807855764607
1739209832.812199;-38.13080360867914
1739209832.812205;-45.120503652039325
1739209832.8122108;-45.120503652039325
1739209832.8122168;-45.120503652039325
1739209832.8122227;-45.120503652039325
1739209832.8122284;-45.120503652039325
1739209832.8122344;-38.13080360867914
1739209832.8122404;-45.120503652039325
1739209832.812246;-38.13080360867914
1739209832.812252;-45.120503652039325
1739209832.812258;-38.13080360867914
1739209832.8122637;-45.120503652039325
1739209832.8122697;-45.120503652039325
1739209832.8122756;-45.120503652039325
1739209832.8122814;-38.13080360867914
1739209832.8122873;-32.816014438256545
1739209832.8122933;-38.13080360867914
1739209832.812299;-45.120503652039325
1739209832.812305;-38.13080360867914
1739209832.812311;-29.438486411369333
1739209832.8123167;-45.120503652039325
1739209832.8123226;-45.120503652039325
1739209832.8123286;-38.13080360867914
1739209832.8123343;-38.13080360867914
1739209832.8123403;-38.13080360867914
1739209832.8123462;-38.13080360867914
1739209832.812352;-45.120503652039325
1739209832.812358;-45.120503652039325
1739209832.8123639;-38.13080360867914
1739209832.8123696;-45.120503652039325
1739209832.8123755;-45.120503652039325
1739209832.8123815;-45.120503652039325
1739209832.8123872;-45.120503652039325
1739209832.8123932;-45.120503652039325
1739209832.8123991;-38.13080360867914
1739209832.8124049;-35.57807855764607
1739209832.8124108;-45.120503652039325
1739209832.8124168;-45.120503652039325
1739209832.8124225;-38.13080360867914
1739209832.8124285;-27.8777449560314
1739209832.8124344;-38.13080360867914
1739209832.8124402;-45.120503652039325
1739209832.812446;-45.120503652039325
1739209832.812452;-29.438486411369333
1739209832.8124578;-38.13080360867914
1739209832.8124638;-38.13080360867914
1739209832.8124697;-35.57807855764607
1739209832.8124754;-45.120503652039325
1739209832.8124814;-45.120503652039325
1739209832.8124874;-45.120503652039325
1739209832.812493;-45.120503652039325
1739209832.812499;-45.120503652039325
1739209832.812505;-38.13080360867914
1739209832.8125107;-38.13080360867914
1739209832.8125167;-38.13080360867914
1739209832.8125226;-38.13080360867914
1739209832.8125284;-38.13080360867914
1739209832.8125343;-32.816014438256545
1739209832.8125403;-38.13080360867914
1739209832.812546;-45.120503652039325
1739209832.812552;-38.13080360867914
1739209832.812558;-35.57807855764607
1739209832.8125637;-45.120503652039325
1739209832.8125696;-30.49652367304973
1739209832.8125756;-38.13080360867914
1739209832.8125813;-45.120503652039325
1739209832.8125873;-38.13080360867914
1739209832.8125932;-38.13080360867914
1739209832.812599;-38.13080360867914
1739209832.812605;-45.120503652039325
1739209832.8126109;-45.120503652039325
1739209832.8126166;-45.120503652039325
1739209832.8126225;-45.120503652039325
1739209832.8126285;-45.120503652039325
1739209832.8126342;-45.120503652039325
1739209832.8126402;-38.13080360867914
1739209832.8126462;-38.13080360867914
1739209832.8126519;-45.120503652039325
1739209832.8126578;-45.120503652039325
1739209832.8126638;-45.120503652039325
1739209832.8126695;-45.120503652039325
1739209832.8126755;-45.120503652039325
1739209832.8126814;-45.120503652039325
1739209832.8126872;-45.120503652039325
1739209832.812693;-38.13080360867914
1739209832.812699;-45.120503652039325
1739209832.8127048;-38.13080360867914
1739209832.8127108;-32.816014438256545
1739209832.8127167;-38.13080360867914
1739209832.8127224;-45.120503652039325
1739209832.8127284;-45.120503652039325
1739209832.8127344;-35.57807855764607
1739209832.81274;-33.981070128970906
1739209832.812746;-45.120503652039325
1739209832.812752;-38.13080360867914
1739209832.8127577;-38.13080360867914
1739209832.8127637;-45.120503652039325
1739209832.8127697;-45.120503652039325
1739209832.8127754;-33.981070128970906
1739209832.8127813;-35.57807855764607
1739209832.8127873;-38.13080360867914
1739209832.812793;-45.120503652039325
1739209832.812799;-33.981070128970906
1739209832.812805;-35.57807855764607
1739209832.8128107;-33.981070128970906
1739209832.8128166;-45.120503652039325
1739209832.8128226;-38.13080360867914
1739209832.8128283;-45.120503652039325
1739209832.8128343;-38.13080360867914
1739209832.8128402;-38.13080360867914
1739209832.812846;-45.120503652039325
1739209832.812852;-45.120503652039325
1739209832.8128579;-28.992665084841942
1739209832.8128636;-38.13080360867914
1739209832.8128695;-38.13080360867914
1739209832.8128755;-45.120503652039325
1739209832.8128812;-38.13080360867914
1739209832.8128872;-45.120503652039325
1739209832.8128932;-45.120503652039325
1739209832.8128989;-45.120503652039325
1739209832.8129048;-45.120503652039325
1739209832.8129108;-33.981070128970906
1739209832.8129165;-33.981070128970906
1739209832.8129225;-38.13080360867914
1739209832.8129284;-38.13080360867914
1739209832.8129342;-45.120503652039325
1739209832.8129401;-45.120503652039325
1739209832.812946;-45.120503652039325
1739209832.8129518;-38.13080360867914
1739209832.8129578;-38.13080360867914
1739209832.8129637;-45.120503652039325
1739209832.8129694;-45.120503652039325
1739209832.8129754;-38.13080360867914
1739209832.8129814;-45.120503652039325
1739209832.812987;-45.120503652039325
1739209832.812993;-45.120503652039325
1739209832.812999;-27.267205301931607
1739209832.8130047;-33.981070128970906
1739209832.8130107;-45.120503652039325
1739209832.8130167;-45.120503652039325
1739209832.8130224;-38.13080360867914
1739209832.8130283;-45.120503652039325
1739209832.8130343;-45.120503652039325
1739209832.81304;-35.57807855764607
1739209832.813046;-38.13080360867914
1739209832.813052;-35.57807855764607
1739209832.8130577;-38.13080360867914
1739209832.8130636;-38.13080360867914
1739209832.8130696;-38.13080360867914
1739209832.8130753;-33.981070128970906
1739209832.8130813;-38.13080360867914
1739209832.8130872;-35.57807855764607
1739209832.813093;-35.57807855764607
1739209832.813099;-45.120503652039325
1739209832.8131049;-32.816014438256545
1739209832.8131106;-45.120503652039325
