CAN Message; 0x98:0000f98da20c4ff2
1739209686.3689716;-35.57807855764607
1739209686.368977;-45.120503652039325
1739209686.3689826;-45.120503652039325
1739209686.3689878;-45.120503652039325
1739209686.3689933;-38.13080360867914
1739209686.3689988;-45.120503652039325
1739209686.369004;-45.120503652039325
1739209686.3690095;-45.120503652039325
1739209686.369015;-38.13080360867914
1739209686.3690202;-45.120503652039325
1739209686.3690257;-45.120503652039325
1739209686.3690312;-29.438486411369333
1739209686.3690367;-29.438486411369333
1739209686.369042;-45.120503652039325
1739209686.3690474;-45.120503652039325
1739209686.369053;-35.57807855764607
1739209686.3690581;-38.13080360867914
1739209686.3690636;-38.13080360867914
1739209686.369069;-38.13080360867914
1739209686.3690743;-45.120503652039325
1739209686.3690798;-45.120503652039325
1739209686.3690853;-38.13080360867914
1739209686.3690908;-45.120503652039325
1739209686.369096;-38.13080360867914
1739209686.3691015;-38.13080360867914
1739209686.369107;-45.120503652039325
1739209686.3691123;-38.13080360867914
1739209686.3691177;-38.13080360867914
1739209686.3691232;-45.120503652039325
1739209686.3691285;-38.13080360867914
1739209686.369134;-45.120503652039325
1739209686.3691394;-45.120503652039325
1739209686.369145;-38.13080360867914
1739209686.3691502;-38.13080360867914
1739209686.3691556;-38.13080360867914
1739209686.3691611;-32.816014438256545
1739209686.3691664;-35.57807855764607
1739209686.3691719;-38.13080360867914
1739209686.3691773;-45.120503652039325
1739209686.3691826;-32.816014438256545
1739209686.369188;-33.981070128970906
1739209686.3691936;-45.120503652039325
1739209686.369199;-45.120503652039325
1739209686.3692043;-45.120503652039325
1739209686.3692098;-45.120503652039325
1739209686.3692153;-38.13080360867914
1739209686.3692205;-45.120503652039325
1739209686.369226;-38.13080360867914
1739209686.3692315;-38.13080360867914
1739209686.3692367;-35.57807855764607
1739209686.3692422;-45.120503652039325
1739209686.3692477;-38.13080360867914
1739209686.3692532;-35.57807855764607
1739209686.3692584;-38.13080360867914
1739209686.369264;-33.981070128970906
1739209686.3692694;-38.13080360867914
1739209686.3692746;-33.981070128970906
1739209686.36928;-45.120503652039325
1739209686.3692856;-45.120503652039325
1739209686.3692908;-45.120503652039325
1739209686.3692963;-45.120503652039325
1739209686.3693018;-45.120503652039325
1739209686.3693073;-45.120503652039325
1739209686.3693125;-38.13080360867914
1739209686.369318;-38.13080360867914
1739209686.3693235;-35.57807855764607
1739209686.3693287;-38.13080360867914
1739209686.3693342;-45.120503652039325
1739209686.3693397;-45.120503652039325
1739209686.3693452;-38.13080360867914
1739209686.3693504;-38.13080360867914
1739209686.369356;-38.13080360867914
1739209686.3693614;-33.981070128970906
1739209686.3693666;-33.981070128970906
1739209686.3693721;-33.981070128970906
1739209686.3693776;-45.120503652039325
1739209686.3693829;-45.120503652039325
1739209686.3693883;-45.120503652039325
1739209686.3693938;-45.120503652039325
1739209686.3693993;-45.120503652039325
1739209686.3694046;-45.120503652039325
1739209686.36941;-45.120503652039325
1739209686.3694155;-45.120503652039325
1739209686.3694208;-45.120503652039325
1739209686.3694263;-45.120503652039325
1739209686.3694317;-35.57807855764607
1739209686.369437;-35.57807855764607
1739209686.3694425;-45.120503652039325
1739209686.369448;-45.120503652039325
1739209686.3694534;-45.120503652039325
1739209686.3694587;-38.13080360867914
1739209686.3694642;-45.120503652039325
1739209686.3694696;-38.13080360867914
1739209686.369475;-38.13080360867914
1739209686.3694804;-38.13080360867914
1739209686.3694859;-38.13080360867914
1739209686.369491;-33.981070128970906
1739209686.3694966;-38.13080360867914
1739209686.369502;-35.57807855764607
1739209686.3695076;-33.981070128970906
1739209686.3695128;-33.981070128970906
1739209686.3695183;-38.13080360867914
1739209686.3695238;-45.120503652039325
1739209686.369529;-38.13080360867914
1739209686.3695345;-38.13080360867914
1739209686.36954;-45.120503652039325
1739209686.3695452;-45.120503652039325
1739209686.3695507;-38.13080360867914
1739209686.3695562;-38.13080360867914
1739209686.3695617;-45.120503652039325
1739209686.369567;-45.120503652039325
1739209686.3695724;-38.13080360867914
1739209686.369578;-38.13080360867914
1739209686.3695831;-45.120503652039325
1739209686.3695886;-45.120503652039325
1739209686.369594;-38.13080360867914
1739209686.3695993;-35.57807855764607
1739209686.3696048;-38.13080360867914
1739209686.3696103;-45.120503652039325
1739209686.3696158;-38.13080360867914
1739209686.369621;-31.141103565318915
1739209686.3696265;-38.13080360867914
1739209686.369632;-45.120503652039325
1739209686.3696373;-45.120503652039325
1739209686.3696427;-38.13080360867914
1739209686.3696482;-31.14110356531892
1739209686.3696535;-38.13080360867914
1739209686.369659;-38.13080360867914
1739209686.3696644;-45.120503652039325
1739209686.36967;-45.120503652039325
1739209686.3696752;-38.13080360867914
1739209686.3696806;-35.57807855764607
1739209686.3696861;-38.13080360867914
1739209686.3696914;-31.141103565318915
1739209686.3696969;-45.120503652039325
1739209686.3697023;-45.120503652039325
1739209686.3697076;-38.13080360867914
1739209686.369713;-38.13080360867914
1739209686.3697186;-45.120503652039325
1739209686.369724;-33.981070128970906
1739209686.3697293;-38.13080360867914
1739209686.3697348;-30.49652367304976
1739209686.3697402;-38.13080360867914
1739209686.3697455;-38.13080360867914
1739209686.369751;-45.120503652039325
1739209686.3697565;-45.120503652039325
1739209686.369762;-38.13080360867914
1739209686.3697672;-38.13080360867914
1739209686.3697727;-38.13080360867914
1739209686.3697782;-31.141103565318915
1739209686.3697834;-45.120503652039325
1739209686.369789;-45.120503652039325
1739209686.3697944;-38.13080360867914
1739209686.3697996;-38.13080360867914
1739209686.369805;-45.120503652039325
1739209686.3698106;-45.120503652039325
1739209686.369816;-45.120503652039325
1739209686.3698213;-45.120503652039325
1739209686.3698268;-45.120503652039325
1739209686.3698323;-38.13080360867914
1739209686.3698375;-45.120503652039325
1739209686.369843;-45.120503652039325
1739209686.3698485;-45.120503652039325
1739209686.3698537;-38.13080360867914
1739209686.3698592;-45.120503652039325
1739209686.3698647;-45.120503652039325
1739209686.3698702;-45.120503652039325
1739209686.3698754;-38.13080360867914
1739209686.369881;-38.13080360867914
1739209686.3698864;-45.120503652039325
1739209686.3698916;-45.120503652039325
1739209686.3698971;-45.120503652039325
1739209686.3699026;-45.120503652039325
1739209686.3699079;-26.487275050834715
1739209686.3699133;-33.981070128970906
1739209686.3699188;-38.13080360867914
1739209686.3699243;-38.13080360867914
1739209686.3699296;-38.13080360867914
1739209686.369935;-38.13080360867914
1739209686.3699405;-38.13080360867914
1739209686.3699458;-38.13080360867914
1739209686.3699512;-38.13080360867914
1739209686.3699567;-45.120503652039325
1739209686.369962;-35.57807855764607
1739209686.3699675;-45.120503652039325
1739209686.369973;-38.13080360867914
1739209686.3699784;-45.120503652039325
1739209686.3699837;-45.120503652039325
1739209686.3699892;-45.120503652039325
1739209686.3699946;-32.816014438256545
1739209686.37;-35.57807855764607
1739209686.3700054;-45.120503652039325
1739209686.3700109;-38.13080360867914
1739209686.370016;-38.13080360867914
1739209686.3700216;-38.13080360867914
1739209686.370027;-33.981070128970906
1739209686.3700325;-38.13080360867914
1739209686.3700378;-38.13080360867914
1739209686.3700433;-38.13080360867914
1739209686.3700488;-35.57807855764607
1739209686.370054;-38.13080360867914
1739209686.3700595;-38.13080360867914
1739209686.370065;-38.13080360867914
1739209686.3700702;-38.13080360867914
1739209686.3700757;-38.13080360867914
1739209686.3700812;-38.13080360867914
1739209686.3700867;-45.120503652039325
1739209686.370092;-45.120503652039325
1739209686.3700974;-38.13080360867914
1739209686.370103;-38.13080360867914
1739209686.3701081;-45.120503652039325
1739209686.3701136;-33.981070128970906
1739209686.370119;-38.13080360867914
1739209686.3701243;-38.13080360867914
1739209686.3701298;-38.13080360867914
1739209686.3701353;-35.57807855764607
1739209686.3701408;-38.13080360867914
1739209686.370146;-38.13080360867914
1739209686.3701515;-38.13080360867914
1739209686.370157;-38.13080360867914
1739209686.3701622;-30.49652367304973
1739209686.3701677;-45.120503652039325
1739209686.3701732;-45.120503652039325
1739209686.3701785;-35.57807855764607
1739209686.370184;-38.13080360867914
1739209686.3701894;-45.120503652039325
1739209686.370195;-38.13080360867914
1739209686.3702002;-35.57807855764607
1739209686.3702056;-38.13080360867914
1739209686.3702111;-38.13080360867914
1739209686.3702164;-38.13080360867914
1739209686.3702219;-38.13080360867914
1739209686.3702273;-38.13080360867914
1739209686.3702328;-38.13080360867914
1739209686.370238;-38.13080360867914
1739209686.3702435;-45.120503652039325
1739209686.370249;-35.57807855764607
1739209686.3702543;-45.120503652039325
1739209686.3702598;-45.120503652039325
1739209686.3702652;-38.13080360867914
1739209686.3702705;-45.120503652039325
1739209686.370276;-45.120503652039325
1739209686.3702815;-38.13080360867914
1739209686.370287;-35.57807855764607
1739209686.3702922;-38.13080360867914
1739209686.3702977;-38.13080360867914
1739209686.3703032;-38.13080360867914
1739209686.3703084;-45.120503652039325
1739209686.370314;-38.13080360867914
1739209686.3703194;-38.13080360867914
1739209686.3703246;-45.120503652039325
1739209686.37033;-38.13080360867914
1739209686.3703356;-38.13080360867914
1739209686.370341;-45.120503652039325
1739209686.3703463;-38.13080360867914
1739209686.3703518;-45.120503652039325
1739209686.3703573;-45.120503652039325
1739209686.3703625;-45.120503652039325
1739209686.370368;-38.13080360867914
1739209686.3703735;-45.120503652039325
1739209686.3703787;-45.120503652039325
1739209686.3703842;-38.13080360867914
1739209686.3703897;-33.981070128970906
1739209686.3703952;-38.13080360867914
1739209686.3704004;-38.13080360867914
1739209686.370406;-38.13080360867914
1739209686.3704114;-45.120503652039325
1739209686.3704166;-38.13080360867914
1739209686.3704221;-45.120503652039325
1739209686.3704276;-38.13080360867914
1739209686.3704329;-33.981070128970906
1739209686.3704383;-45.120503652039325
1739209686.3704438;-38.13080360867914
1739209686.3704493;-38.13080360867914
1739209686.3704545;-38.13080360867914
1739209686.37046;-38.13080360867914
1739209686.3704655;-45.120503652039325
1739209686.3704708;-45.120503652039325
1739209686.3704762;-33.981070128970906
1739209686.3704817;-38.13080360867914
1739209686.370487;-38.13080360867914
1739209686.3704925;-38.13080360867914
1739209686.370498;-38.13080360867914
1739209686.3705034;-38.13080360867914
1739209686.3705087;-45.120503652039325
1739209686.3705142;-38.13080360867914
1739209686.3705196;-38.13080360867914
1739209686.370525;-45.120503652039325
1739209686.3705304;-38.13080360867914
1739209686.3705359;-38.13080360867914
1739209686.370541;-38.13080360867914
1739209686.3705466;-45.120503652039325
1739209686.370552;-45.120503652039325
1739209686.3705575;-38.13080360867914
1739209686.3705628;-35.57807855764607
1739209686.3705683;-38.13080360867914
1739209686.3705738;-38.13080360867914
1739209686.370579;-33.981070128970906
1739209686.3705845;-38.13080360867914
1739209686.37059;-38.13080360867914
1739209686.3705952;-38.13080360867914
1739209686.3706007;-33.981070128970906
1739209686.3706062;-38.13080360867914
1739209686.3706117;-32.816014438256545
1739209686.370617;-45.120503652039325
1739209686.3706224;-38.13080360867914
1739209686.3706279;-45.120503652039325
1739209686.3706331;-38.13080360867914
1739209686.3706386;-45.120503652039325
1739209686.370644;-35.57807855764607
1739209686.3706493;-30.49652367304973
1739209686.3706548;-31.141103565318915
1739209686.3706603;-45.120503652039325
1739209686.3706658;-45.120503652039325
1739209686.370671;-45.120503652039325
1739209686.3706765;-33.981070128970906
1739209686.370682;-38.13080360867914
1739209686.3706872;-38.13080360867914
1739209686.3706927;-33.981070128970906
1739209686.3706982;-35.57807855764607
1739209686.3707037;-38.13080360867914
1739209686.370709;-45.120503652039325
1739209686.3707144;-38.13080360867914
1739209686.37072;-38.13080360867914
1739209686.3707252;-35.57807855764607
1739209686.3707306;-45.120503652039325
1739209686.3707361;-38.13080360867914
1739209686.3707414;-28.992665084841942
1739209686.3707469;-45.120503652039325
1739209686.3707523;-45.120503652039325
1739209686.3707578;-38.13080360867914
1739209686.370763;-33.981070128970906
1739209686.3707685;-38.13080360867914
1739209686.370774;-38.13080360867914
1739209686.3707793;-45.120503652039325
1739209686.3707848;-45.120503652039325
1739209686.3707902;-38.13080360867914
1739209686.3707955;-45.120503652039325
1739209686.370801;-45.120503652039325
1739209686.3708065;-38.13080360867914
1739209686.370812;-35.57807855764607
1739209686.3708172;-38.13080360867914
1739209686.3708227;-45.120503652039325
1739209686.3708282;-38.13080360867914
1739209686.3708334;-35.57807855764607
1739209686.3708389;-45.120503652039325
1739209686.3708444;-45.120503652039325
1739209686.3708496;-38.13080360867914
1739209686.370855;-45.120503652039325
1739209686.3708606;-45.120503652039325
1739209686.370866;-38.13080360867914
1739209686.3708713;-30.49652367304973
1739209686.3708768;-38.13080360867914
1739209686.3708823;-45.120503652039325
1739209686.3708875;-38.13080360867914
1739209686.370893;-35.57807855764607
1739209686.3708985;-38.13080360867914
1739209686.3709037;-45.120503652039325
1739209686.3709092;-38.13080360867914
1739209686.3709147;-45.120503652039325
1739209686.3709202;-38.13080360867914
1739209686.3709254;-38.13080360867914
1739209686.370931;-45.120503652039325
1739209686.3709364;-45.120503652039325
1739209686.3709416;-38.13080360867914
1739209686.3709471;-45.120503652039325
1739209686.3709526;-45.120503652039325
1739209686.3709579;-26.487275050834715
1739209686.3709633;-35.57807855764607
1739209686.3709688;-45.120503652039325
1739209686.3709743;-45.120503652039325
1739209686.3709795;-38.13080360867914
1739209686.370985;-45.120503652039325
1739209686.3709905;-38.13080360867914
1739209686.3709958;-38.13080360867914
1739209686.3710012;-45.120503652039325
1739209686.3710067;-45.120503652039325
1739209686.371012;-45.120503652039325
1739209686.3710175;-45.120503652039325
1739209686.371023;-38.13080360867914
1739209686.3710284;-45.120503652039325
1739209686.3710337;-45.120503652039325
1739209686.3710392;-45.120503652039325
1739209686.3710446;-32.816014438256545
1739209686.37105;-35.57807855764607
1739209686.3710554;-45.120503652039325
1739209686.3710608;-35.57807855764607
1739209686.371066;-45.120503652039325
1739209686.3710716;-38.13080360867914
1739209686.371077;-45.120503652039325
1739209686.3710825;-45.120503652039325
1739209686.3710878;-33.981070128970906
1739209686.3710933;-33.981070128970906
1739209686.3710988;-45.120503652039325
1739209686.371104;-38.13080360867914
1739209686.3711095;-38.13080360867914
1739209686.371115;-38.13080360867914
1739209686.3711202;-45.120503652039325
1739209686.3711257;-45.120503652039325
1739209686.3711312;-45.120503652039325
1739209686.3711367;-45.120503652039325
1739209686.371142;-38.13080360867914
1739209686.3711474;-45.120503652039325
1739209686.3711529;-45.120503652039325
1739209686.3711581;-33.981070128970906
1739209686.3711636;-45.120503652039325
1739209686.371169;-45.120503652039325
1739209686.3711746;-29.438486411369333
1739209686.3711798;-35.57807855764607
1739209686.3711853;-45.120503652039325
1739209686.3711908;-45.120503652039325
1739209686.371196;-35.57807855764607
1739209686.3712015;-38.13080360867914
1739209686.371207;-45.120503652039325
1739209686.3712122;-38.13080360867914
1739209686.3712177;-45.120503652039325
1739209686.3712232;-45.120503652039325
1739209686.3712287;-38.13080360867914
1739209686.371234;-45.120503652039325
1739209686.3712394;-33.981070128970906
1739209686.371245;-33.981070128970906
1739209686.3712502;-38.13080360867914
1739209686.3712556;-45.120503652039325
1739209686.3712611;-35.57807855764607
1739209686.3712664;-38.13080360867914
1739209686.3712718;-45.120503652039325
1739209686.3712773;-38.13080360867914
1739209686.3712828;-35.57807855764607
1739209686.371288;-45.120503652039325
1739209686.3712935;-38.13080360867914
1739209686.371299;-38.13080360867914
1739209686.3713043;-38.13080360867914
1739209686.3713098;-38.13080360867914
1739209686.3713152;-45.120503652039325
1739209686.3713205;-45.120503652039325
1739209686.371326;-38.13080360867914
1739209686.3713315;-35.57807855764607
1739209686.371337;-45.120503652039325
1739209686.3713422;-45.120503652039325
1739209686.3713477;-45.120503652039325
1739209686.3713531;-33.981070128970906
1739209686.3713584;-35.57807855764607
1739209686.3713639;-35.57807855764607
1739209686.3713694;-45.120503652039325
1739209686.3713746;-45.120503652039325
1739209686.37138;-38.13080360867914
1739209686.3713856;-45.120503652039325
1739209686.371391;-38.13080360867914
1739209686.3713963;-38.13080360867914
1739209686.3714018;-33.981070128970906
1739209686.3714073;-38.13080360867914
1739209686.3714125;-38.13080360867914
1739209686.371418;-38.13080360867914
1739209686.3714235;-38.13080360867914
1739209686.3714287;-45.120503652039325
1739209686.3714342;-45.120503652039325
1739209686.3714397;-45.120503652039325
1739209686.3714452;-38.13080360867914
1739209686.3714504;-45.120503652039325
1739209686.371456;-45.120503652039325
1739209686.3714614;-33.981070128970906
1739209686.3714666;-38.13080360867914
1739209686.3714721;-38.13080360867914
1739209686.3714776;-45.120503652039325
1739209686.3714828;-38.13080360867914
1739209686.3714883;-38.13080360867914
1739209686.3714938;-45.120503652039325
1739209686.3714993;-38.13080360867914
1739209686.3715045;-38.13080360867914
1739209686.37151;-45.120503652039325
1739209686.3715155;-45.120503652039325
1739209686.3715208;-45.120503652039325
1739209686.3715262;-33.981070128970906
1739209686.3715317;-38.13080360867914
1739209686.371537;-45.120503652039325
1739209686.3715425;-38.13080360867914
1739209686.371548;-35.57807855764607
1739209686.3715534;-45.120503652039325
1739209686.3715587;-45.120503652039325
1739209686.3715641;-33.981070128970906
1739209686.3715696;-30.49652367304973
1739209686.3715749;-32.816014438256545
1739209686.3715804;-38.13080360867914
1739209686.3715858;-38.13080360867914
1739209686.371591;-38.13080360867914
1739209686.3715966;-45.120503652039325
1739209686.371602;-45.120503652039325
1739209686.3716075;-38.13080360867914
1739209686.3716128;-33.981070128970906
1739209686.3716183;-33.981070128970906
1739209686.3716238;-45.120503652039325
1739209686.371629;-45.120503652039325
1739209686.3716345;-45.120503652039325
1739209686.37164;-30.49652367304973
1739209686.3716455;-35.57807855764607
1739209686.3716507;-45.120503652039325
1739209686.3716562;-38.13080360867914
1739209686.3716617;-45.120503652039325
1739209686.371667;-38.13080360867914
1739209686.3716724;-38.13080360867914
1739209686.3716779;-38.13080360867914
1739209686.3716831;-45.120503652039325
1739209686.3716886;-45.120503652039325
1739209686.371694;-38.13080360867914
1739209686.3716996;-45.120503652039325
1739209686.3717048;-38.13080360867914
1739209686.3717103;-38.13080360867914
1739209686.3717158;-35.57807855764607
1739209686.371721;-38.13080360867914
1739209686.3717265;-45.120503652039325
1739209686.371732;-35.57807855764607
1739209686.3717372;-38.13080360867914
1739209686.3717427;-38.13080360867914
1739209686.3717482;-27.267205301931607
1739209686.3717537;-45.120503652039325
1739209686.371759;-45.120503652039325
1739209686.3717644;-45.120503652039325
1739209686.37177;-38.13080360867914
1739209686.3717752;-45.120503652039325
1739209686.3717806;-45.120503652039325
1739209686.371786;-38.13080360867914
1739209686.3717914;-32.81601443825658
1739209686.3717968;-45.120503652039325
1739209686.3718023;-45.120503652039325
1739209686.3718078;-45.120503652039325
1739209686.371813;-45.120503652039325
1739209686.3718185;-38.13080360867914
1739209686.371824;-38.13080360867914
1739209686.3718293;-38.13080360867914
1739209686.3718348;-28.58837851428586
1739209686.3718402;-35.57807855764607
1739209686.3718455;-45.120503652039325
1739209686.371851;-35.57807855764607
1739209686.3718565;-38.13080360867914
1739209686.371862;-45.120503652039325
1739209686.3718672;-45.120503652039325
1739209686.3718727;-45.120503652039325
1739209686.3718781;-45.120503652039325
1739209686.3718834;-45.120503652039325
1739209686.3718889;-38.13080360867914
1739209686.3718944;-45.120503652039325
1739209686.3718996;-38.13080360867914
1739209686.371905;-38.13080360867914
1739209686.3719106;-38.13080360867914
1739209686.371916;-35.57807855764607
1739209686.3719213;-45.120503652039325
1739209686.3719268;-45.120503652039325
1739209686.3719323;-45.120503652039325
1739209686.3719375;-45.120503652039325
1739209686.371943;-38.13080360867914
1739209686.3719485;-35.57807855764607
1739209686.3719537;-45.120503652039325
1739209686.3719592;-38.13080360867914
1739209686.3719647;-30.49652367304973
1739209686.3719702;-38.13080360867914
1739209686.3719754;-38.13080360867914
1739209686.371981;-38.13080360867914
1739209686.3719864;-33.981070128970906
1739209686.3719916;-45.120503652039325
1739209686.371997;-35.57807855764607
1739209686.3720026;-38.13080360867914
1739209686.3720078;-45.120503652039325
1739209686.3720133;-38.13080360867914
1739209686.3720188;-38.13080360867914
1739209686.3720243;-38.13080360867914
1739209686.3720295;-38.13080360867914
1739209686.372035;-38.13080360867914
1739209686.3720405;-45.120503652039325
1739209686.3720458;-38.13080360867914
1739209686.3720512;-35.57807855764607
1739209686.3720567;-35.57807855764607
1739209686.372062;-45.120503652039325
1739209686.3720675;-45.120503652039325
1739209686.372073;-45.120503652039325
1739209686.3720784;-45.120503652039325
1739209686.3720837;-38.13080360867914
1739209686.3720891;-45.120503652039325
1739209686.3720946;-45.120503652039325
1739209686.3720999;-45.120503652039325
1739209686.3721054;-45.120503652039325
1739209686.3721108;-38.13080360867914
1739209686.3721163;-45.120503652039325
1739209686.3721216;-45.120503652039325
1739209686.372127;-35.57807855764607
1739209686.3721325;-38.13080360867914
1739209686.3721378;-38.13080360867914
1739209686.3721433;-33.981070128970906
1739209686.3721488;-38.13080360867914
1739209686.372154;-38.13080360867914
1739209686.3721595;-45.120503652039325
1739209686.372165;-38.13080360867914
1739209686.3721704;-35.57807855764607
1739209686.3721757;-38.13080360867914
1739209686.3721812;-45.120503652039325
1739209686.3721867;-45.120503652039325
1739209686.372192;-38.13080360867914
1739209686.3721974;-30.49652367304973
1739209686.3722029;-38.13080360867914
1739209686.372208;-45.120503652039325
1739209686.3722136;-38.13080360867914
1739209686.372219;-38.13080360867914
1739209686.3722246;-45.120503652039325
1739209686.3722298;-33.981070128970956
1739209686.3722353;-33.981070128970906
1739209686.3722408;-38.13080360867914
1739209686.372246;-38.13080360867914
1739209686.3722515;-45.120503652039325
1739209686.372257;-35.57807855764607
1739209686.3722622;-38.13080360867914
1739209686.3722677;-38.13080360867914
1739209686.3722732;-27.267205301931607
1739209686.3722787;-45.120503652039325
1739209686.372284;-45.120503652039325
1739209686.3722894;-38.13080360867914
1739209686.372295;-35.57807855764607
1739209686.3723001;-38.13080360867914
1739209686.3723056;-45.120503652039325
1739209686.372311;-45.120503652039325
1739209686.3723164;-35.57807855764607
1739209686.3723218;-38.13080360867914
1739209686.3723273;-38.13080360867914
1739209686.3723328;-38.13080360867914
1739209686.372338;-38.13080360867914
1739209686.3723435;-45.120503652039325
1739209686.372349;-38.13080360867914
1739209686.3723543;-45.120503652039325
1739209686.3723598;-38.13080360867914
1739209686.3723652;-38.13080360867914
1739209686.3723705;-45.120503652039325
1739209686.372376;-45.120503652039325
1739209686.3723814;-38.13080360867914
1739209686.372387;-45.120503652039325
1739209686.3723922;-38.13080360867914
1739209686.3723977;-38.13080360867914
1739209686.3724031;-28.992665084841942
1739209686.3724084;-38.13080360867914
1739209686.3724139;-45.120503652039325
1739209686.3724194;-38.13080360867914
1739209686.3724246;-38.13080360867914
1739209686.37243;-35.57807855764607
1739209686.3724356;-45.120503652039325
1739209686.372441;-45.120503652039325
1739209686.3724463;-35.57807855764607
1739209686.3724518;-38.13080360867914
1739209686.3724573;-45.120503652039325
1739209686.3724625;-45.120503652039325
1739209686.372468;-45.120503652039325
1739209686.3724735;-45.120503652039325
1739209686.3724787;-38.13080360867914
1739209686.3724842;-38.13080360867914
1739209686.3724897;-38.13080360867914
1739209686.3724952;-38.13080360867914
1739209686.3725004;-33.981070128970906
1739209686.372506;-38.13080360867914
1739209686.3725114;-38.13080360867914
1739209686.3725166;-45.120503652039325
1739209686.372522;-38.13080360867914
1739209686.3725276;-45.120503652039325
1739209686.3725328;-33.981070128970906
1739209686.3725383;-35.57807855764607
1739209686.3725438;-45.120503652039325
1739209686.3725493;-45.120503652039325
1739209686.3725545;-35.57807855764607
1739209686.37256;-33.981070128970906
1739209686.3725655;-45.120503652039325
1739209686.3725708;-38.13080360867914
1739209686.3725762;-38.13080360867914
1739209686.3725817;-38.13080360867914
1739209686.3725872;-38.13080360867914
1739209686.3725924;-45.120503652039325
1739209686.372598;-45.120503652039325
1739209686.3726034;-38.13080360867914
1739209686.3726087;-38.13080360867914
1739209686.3726141;-38.13080360867914
1739209686.3726196;-38.13080360867914
1739209686.3726249;-45.120503652039325
1739209686.3726304;-38.13080360867914
1739209686.3726358;-38.13080360867914
1739209686.3726413;-38.13080360867914
1739209686.3726466;-38.13080360867914
1739209686.372652;-38.13080360867914
1739209686.3726575;-45.120503652039325
1739209686.3726628;-45.120503652039325
1739209686.3726683;-33.981070128970906
1739209686.3726737;-38.13080360867914
1739209686.372679;-45.120503652039325
1739209686.3726845;-45.120503652039325
1739209686.37269;-35.57807855764607
1739209686.3726954;-38.13080360867914
1739209686.3727007;-45.120503652039325
1739209686.3727062;-45.120503652039325
1739209686.3727117;-45.120503652039325
1739209686.372717;-45.120503652039325
1739209686.3727224;-45.120503652039325
1739209686.3727279;-38.13080360867914
1739209686.372733;-45.120503652039325
1739209686.3727386;-32.816014438256545
1739209686.372744;-45.120503652039325
1739209686.3727496;-45.120503652039325
1739209686.3727548;-28.58837851428586
1739209686.3727603;-35.57807855764607
1739209686.3727658;-38.13080360867914
1739209686.372771;-45.120503652039325
1739209686.3727765;-35.57807855764607
1739209686.372782;-35.57807855764607
1739209686.3727872;-38.13080360867914
1739209686.3727927;-45.120503652039325
1739209686.3727982;-45.120503652039325
1739209686.3728037;-38.13080360867914
1739209686.372809;-38.13080360867914
1739209686.3728144;-45.120503652039325
1739209686.37282;-45.120503652039325
1739209686.3728251;-33.981070128970906
1739209686.3728306;-45.120503652039325
1739209686.372836;-45.120503652039325
1739209686.3728414;-33.981070128970906
1739209686.3728468;-38.13080360867914
1739209686.3728523;-38.13080360867914
1739209686.3728578;-45.120503652039325
1739209686.372863;-33.981070128970906
1739209686.3728685;-35.57807855764607
1739209686.372874;-38.13080360867914
1739209686.3728793;-45.120503652039325
1739209686.3728848;-35.57807855764607
1739209686.3728902;-35.57807855764607
1739209686.3728955;-35.57807855764607
1739209686.372901;-35.57807855764607
1739209686.3729064;-45.120503652039325
1739209686.372912;-45.120503652039325
1739209686.3729172;-45.120503652039325
1739209686.3729227;-45.120503652039325
1739209686.3729281;-45.120503652039325
1739209686.3729334;-38.13080360867914
1739209686.3729389;-38.13080360867914
1739209686.3729444;-45.120503652039325
1739209686.3729496;-38.13080360867914
1739209686.372955;-45.120503652039325
1739209686.3729606;-45.120503652039325
1739209686.372966;-45.120503652039325
1739209686.3729713;-28.21854285175415
1739209686.3729768;-31.141103565318893
1739209686.3729823;-45.120503652039325
1739209686.3729875;-45.120503652039325
1739209686.372993;-35.57807855764607
1739209686.3729985;-35.57807855764607
1739209686.373004;-45.120503652039325
1739209686.3730092;-38.13080360867914
1739209686.3730147;-45.120503652039325
1739209686.3730202;-45.120503652039325
1739209686.3730254;-38.13080360867914
1739209686.373031;-45.120503652039325
1739209686.3730364;-45.120503652039325
1739209686.3730416;-45.120503652039325
1739209686.373047;-38.13080360867914
1739209686.3730526;-45.120503652039325
1739209686.373058;-29.438486411369333
1739209686.3730633;-30.49652367304973
1739209686.3730688;-45.120503652039325
1739209686.3730743;-45.120503652039325
1739209686.3730795;-32.816014438256545
1739209686.373085;-33.981070128970906
1739209686.3730905;-45.120503652039325
1739209686.3730958;-45.120503652039325
1739209686.3731012;-38.13080360867914
1739209686.3731067;-35.57807855764607
1739209686.3731122;-38.13080360867914
1739209686.3731174;-38.13080360867914
1739209686.373123;-38.13080360867914
1739209686.3731284;-45.120503652039325
1739209686.3731337;-45.120503652039325
1739209686.3731391;-33.981070128970906
1739209686.3731446;-45.120503652039325
1739209686.3731499;-45.120503652039325
1739209686.3731554;-35.57807855764607
1739209686.3731608;-38.13080360867914
1739209686.3731663;-45.120503652039325
1739209686.3731716;-45.120503652039325
1739209686.373177;-32.816014438256545
1739209686.3731825;-38.13080360867914
1739209686.3731878;-38.13080360867914
1739209686.3731933;-32.816014438256545
1739209686.3731987;-45.120503652039325
1739209686.373204;-38.13080360867914
1739209686.3732095;-38.13080360867914
1739209686.373215;-38.13080360867914
1739209686.3732204;-45.120503652039325
