CAN Message; 0x39:040089c34fbc3827
1739209819.3860793;-45.120503652039325
1739209819.3860836;-38.13080360867914
1739209819.386088;-45.120503652039325
1739209819.3860922;-38.13080360867914
1739209819.3860965;-32.816014438256545
1739209819.3861008;-33.981070128970906
1739209819.386105;-38.13080360867914
1739209819.3861094;-38.13080360867914
1739209819.3861136;-35.57807855764607
1739209819.386118;-38.13080360867914
1739209819.3861222;-45.120503652039325
1739209819.3861263;-45.120503652039325
1739209819.3861306;-33.981070128970906
1739209819.3861349;-33.981070128970906
1739209819.3861392;-31.141103565318893
1739209819.3861434;-38.13080360867914
1739209819.3861477;-45.120503652039325
1739209819.386152;-45.120503652039325
1739209819.3861563;-45.120503652039325
1739209819.3861606;-45.120503652039325
1739209819.386165;-45.120503652039325
1739209819.3861692;-30.49652367304973
1739209819.3861735;-45.120503652039325
1739209819.3861778;-38.13080360867914
1739209819.386182;-38.13080360867914
1739209819.3861864;-33.981070128970906
1739209819.3861907;-45.120503652039325
1739209819.386195;-38.13080360867914
1739209819.3861992;-35.57807855764607
1739209819.3862035;-29.438486411369347
1739209819.3862078;-45.120503652039325
1739209819.386212;-38.13080360867914
1739209819.3862164;-33.981070128970906
1739209819.3862207;-31.141103565318915
1739209819.386225;-45.120503652039325
1739209819.3862293;-38.13080360867914
1739209819.3862336;-31.141103565318893
1739209819.3862379;-31.141103565318915
1739209819.3862422;-38.13080360867914
1739209819.3862464;-45.120503652039325
1739209819.3862507;-32.816014438256545
1739209819.386255;-38.13080360867914
1739209819.386259;-45.120503652039325
1739209819.3862634;-45.120503652039325
1739209819.3862677;-45.120503652039325
1739209819.386272;-38.13080360867914
1739209819.3862762;-45.120503652039325
1739209819.3862805;-45.120503652039325
1739209819.3862848;-45.120503652039325
1739209819.3862891;-38.13080360867914
1739209819.3862934;-45.120503652039325
1739209819.3862977;-45.120503652039325
1739209819.386302;-45.120503652039325
1739209819.3863063;-33.981070128970906
1739209819.3863106;-35.57807855764607
1739209819.3863149;-38.13080360867914
1739209819.3863192;-38.13080360867914
1739209819.3863235;-38.13080360867914
1739209819.3863277;-38.13080360867914
1739209819.386332;-38.13080360867914
1739209819.3863363;-45.120503652039325
1739209819.3863406;-38.13080360867914
1739209819.386345;-45.120503652039325
1739209819.3863492;-38.13080360867914
1739209819.3863535;-45.120503652039325
1739209819.3863578;-33.981070128970906
1739209819.386362;-38.13080360867914
1739209819.3863664;-38.13080360867914
1739209819.3863707;-45.120503652039325
1739209819.386375;-45.120503652039325
1739209819.3863792;-35.57807855764607
1739209819.3863835;-38.13080360867914
1739209819.3863878;-35.57807855764607
1739209819.386392;-31.141103565318915
1739209819.3863964;-31.141103565318893
1739209819.3864005;-33.981070128970906
1739209819.3864048;-38.13080360867914
1739209819.386409;-33.981070128970906
1739209819.3864133;-45.120503652039325
1739209819.3864176;-45.120503652039325
1739209819.386422;-45.120503652039325
1739209819.3864262;-45.120503652039325
1739209819.3864305;-45.120503652039325
1739209819.3864348;-38.13080360867914
1739209819.386439;-45.120503652039325
1739209819.3864434;-35.57807855764607
1739209819.3864477;-38.13080360867914
1739209819.386452;-38.13080360867914
1739209819.3864563;-35.57807855764607
1739209819.3864605;-35.57807855764607
1739209819.3864648;-45.120503652039325
1739209819.3864691;-45.120503652039325
1739209819.3864734;-35.57807855764607
1739209819.3864777;-45.120503652039325
1739209819.386482;-35.57807855764607
1739209819.3864863;-38.13080360867914
1739209819.3864906;-38.13080360867914
1739209819.3864949;-38.13080360867914
1739209819.3864992;-38.13080360867914
1739209819.3865035;-38.13080360867914
1739209819.3865077;-32.816014438256545
1739209819.386512;-33.981070128970906
1739209819.3865163;-45.120503652039325
1739209819.3865206;-33.981070128970906
1739209819.386525;-32.816014438256545
1739209819.3865292;-45.120503652039325
1739209819.3865333;-45.120503652039325
1739209819.3865376;-33.981070128970906
1739209819.3865418;-35.57807855764607
1739209819.3865461;-38.13080360867914
1739209819.3865504;-45.120503652039325
1739209819.3865547;-45.120503652039325
1739209819.386559;-38.13080360867914
1739209819.3865633;-38.13080360867914
1739209819.3865676;-32.816014438256545
1739209819.386572;-45.120503652039325
1739209819.3865762;-45.120503652039325
1739209819.3865805;-45.120503652039325
1739209819.3865848;-38.13080360867914
1739209819.386589;-45.120503652039325
1739209819.3865933;-45.120503652039325
1739209819.3865976;-38.13080360867914
1739209819.386602;-38.13080360867914
1739209819.3866062;-38.13080360867914
1739209819.3866105;-45.120503652039325
1739209819.3866148;-45.120503652039325
1739209819.386619;-33.981070128970956
1739209819.3866234;-45.120503652039325
1739209819.3866277;-45.120503652039325
1739209819.386632;-45.120503652039325
1739209819.3866363;-45.120503652039325
1739209819.3866405;-38.13080360867914
1739209819.3866448;-38.13080360867914
1739209819.3866491;-38.13080360867914
1739209819.3866534;-27.8777449560314
1739209819.3866577;-32.816014438256545
1739209819.386662;-45.120503652039325
1739209819.3866663;-45.120503652039325
1739209819.3866706;-32.816014438256545
1739209819.3866746;-33.981070128970906
1739209819.386679;-38.13080360867914
1739209819.3866832;-33.981070128970906
1739209819.3866875;-45.120503652039325
1739209819.3866918;-45.120503652039325
1739209819.386696;-45.120503652039325
1739209819.3867004;-45.120503652039325
1739209819.3867047;-45.120503652039325
1739209819.386709;-45.120503652039325
1739209819.3867133;-45.120503652039325
1739209819.3867176;-45.120503652039325
1739209819.3867218;-45.120503652039325
1739209819.3867261;-45.120503652039325
1739209819.3867304;-32.816014438256545
1739209819.3867347;-35.57807855764607
1739209819.386739;-45.120503652039325
1739209819.3867433;-33.981070128970906
1739209819.3867476;-35.57807855764607
1739209819.386752;-45.120503652039325
1739209819.3867562;-38.13080360867914
1739209819.3867605;-33.981070128970906
1739209819.3867648;-45.120503652039325
1739209819.386769;-38.13080360867914
1739209819.3867733;-33.981070128970906
1739209819.3867776;-38.13080360867914
1739209819.386782;-45.120503652039325
1739209819.3867862;-33.981070128970906
1739209819.3867905;-31.141103565318943
1739209819.3867948;-33.981070128970956
1739209819.386799;-45.120503652039325
1739209819.3868034;-45.120503652039325
1739209819.3868074;-45.120503652039325
1739209819.3868117;-45.120503652039325
1739209819.386816;-45.120503652039325
1739209819.3868203;-38.13080360867914
1739209819.3868246;-38.13080360867914
1739209819.386829;-38.13080360867914
1739209819.3868332;-35.57807855764607
1739209819.3868375;-33.981070128970906
1739209819.3868418;-38.13080360867914
1739209819.386846;-38.13080360867914
1739209819.3868504;-45.120503652039325
1739209819.3868546;-38.13080360867914
1739209819.386859;-32.816014438256545
1739209819.3868632;-33.981070128970906
1739209819.3868675;-45.120503652039325
1739209819.3868718;-38.13080360867914
1739209819.386876;-38.13080360867914
1739209819.3868804;-38.13080360867914
1739209819.3868847;-38.13080360867914
1739209819.386889;-45.120503652039325
1739209819.3868933;-45.120503652039325
1739209819.3868976;-38.13080360867914
1739209819.3869019;-38.13080360867914
1739209819.3869061;-38.13080360867914
1739209819.3869104;-38.13080360867914
1739209819.3869147;-45.120503652039325
1739209819.386919;-33.981070128970906
1739209819.3869233;-45.120503652039325
1739209819.3869276;-45.120503652039325
1739209819.386932;-38.13080360867914
1739209819.3869362;-38.13080360867914
1739209819.3869405;-38.13080360867914
1739209819.3869448;-45.120503652039325
1739209819.3869488;-31.141103565318915
1739209819.386953;-30.49652367304973
1739209819.3869574;-38.13080360867914
1739209819.3869617;-38.13080360867914
1739209819.386966;-38.13080360867914
1739209819.3869703;-38.13080360867914
1739209819.3869746;-45.120503652039325
1739209819.3869789;-45.120503652039325
1739209819.3869832;-38.13080360867914
1739209819.3869874;-31.141103565318893
1739209819.3869917;-45.120503652039325
1739209819.386996;-38.13080360867914
1739209819.3870003;-38.13080360867914
1739209819.3870046;-45.120503652039325
1739209819.387009;-45.120503652039325
1739209819.3870132;-45.120503652039325
1739209819.3870175;-45.120503652039325
1739209819.3870218;-45.120503652039325
1739209819.387026;-35.57807855764607
1739209819.3870304;-38.13080360867914
1739209819.3870347;-38.13080360867914
1739209819.387039;-33.981070128970906
1739209819.3870432;-45.120503652039325
1739209819.3870475;-45.120503652039325
1739209819.3870518;-33.981070128970906
1739209819.387056;-45.120503652039325
1739209819.3870604;-45.120503652039325
1739209819.3870647;-35.57807855764607
1739209819.387069;-45.120503652039325
1739209819.3870733;-45.120503652039325
1739209819.3870776;-35.57807855764607
1739209819.3870816;-35.57807855764607
1739209819.387086;-38.13080360867914
1739209819.3870902;-45.120503652039325
1739209819.3870945;-38.13080360867914
1739209819.3870988;-45.120503652039325
1739209819.387103;-38.13080360867914
1739209819.3871074;-35.57807855764607
1739209819.3871117;-45.120503652039325
1739209819.387116;-45.120503652039325
1739209819.3871202;-45.120503652039325
1739209819.3871245;-38.13080360867914
1739209819.3871288;-45.120503652039325
1739209819.3871331;-45.120503652039325
1739209819.3871374;-45.120503652039325
1739209819.3871417;-45.120503652039325
1739209819.387146;-38.13080360867914
1739209819.3871503;-45.120503652039325
1739209819.3871546;-45.120503652039325
1739209819.3871589;-38.13080360867914
1739209819.3871632;-38.13080360867914
1739209819.3871675;-45.120503652039325
1739209819.3871717;-38.13080360867914
1739209819.387176;-38.13080360867914
1739209819.3871803;-45.120503652039325
1739209819.3871846;-45.120503652039325
1739209819.387189;-38.13080360867914
1739209819.3871932;-35.57807855764607
1739209819.3871975;-38.13080360867914
1739209819.3872018;-45.120503652039325
1739209819.387206;-45.120503652039325
1739209819.3872104;-38.13080360867914
1739209819.3872147;-45.120503652039325
1739209819.387219;-45.120503652039325
1739209819.387223;-45.120503652039325
1739209819.3872273;-45.120503652039325
1739209819.3872316;-45.120503652039325
1739209819.3872359;-45.120503652039325
1739209819.3872402;-45.120503652039325
1739209819.3872445;-45.120503652039325
1739209819.3872488;-35.57807855764607
1739209819.387253;-45.120503652039325
1739209819.3872573;-38.13080360867914
1739209819.3872616;-38.13080360867914
1739209819.387266;-45.120503652039325
1739209819.3872702;-45.120503652039325
1739209819.3872745;-38.13080360867914
1739209819.3872788;-31.141103565318893
1739209819.387283;-38.13080360867914
1739209819.3872874;-38.13080360867914
1739209819.3872917;-35.57807855764607
1739209819.387296;-35.57807855764607
1739209819.3873003;-45.120503652039325
1739209819.3873045;-35.57807855764607
1739209819.3873088;-45.120503652039325
1739209819.3873131;-38.13080360867914
1739209819.3873174;-45.120503652039325
1739209819.3873217;-38.13080360867914
1739209819.387326;-45.120503652039325
1739209819.3873303;-45.120503652039325
1739209819.3873346;-38.13080360867914
1739209819.3873389;-38.13080360867914
1739209819.3873432;-35.57807855764607
1739209819.3873475;-26.991370085610736
1739209819.3873518;-38.13080360867914
1739209819.3873558;-45.120503652039325
1739209819.38736;-38.13080360867914
1739209819.3873644;-32.816014438256545
1739209819.3873687;-38.13080360867914
1739209819.387373;-45.120503652039325
1739209819.3873773;-38.13080360867914
1739209819.3873816;-35.57807855764607
1739209819.3873858;-38.13080360867914
1739209819.3873901;-45.120503652039325
1739209819.3873944;-38.13080360867914
1739209819.3873987;-38.13080360867914
1739209819.387403;-45.120503652039325
1739209819.3874073;-45.120503652039325
1739209819.3874116;-38.13080360867914
1739209819.387416;-38.13080360867914
1739209819.3874202;-38.13080360867914
1739209819.3874245;-38.13080360867914
1739209819.3874288;-45.120503652039325
1739209819.387433;-45.120503652039325
1739209819.3874373;-38.13080360867914
1739209819.3874416;-35.57807855764607
1739209819.387446;-38.13080360867914
1739209819.3874502;-30.49652367304973
1739209819.3874545;-35.57807855764607
1739209819.3874588;-45.120503652039325
1739209819.387463;-33.981070128970906
1739209819.3874674;-38.13080360867914
1739209819.3874717;-38.13080360867914
1739209819.387476;-45.120503652039325
1739209819.3874803;-45.120503652039325
1739209819.3874846;-45.120503652039325
1739209819.3874888;-45.120503652039325
1739209819.3874931;-45.120503652039325
1739209819.3874972;-45.120503652039325
1739209819.3875015;-35.57807855764607
1739209819.3875058;-38.13080360867914
1739209819.38751;-45.120503652039325
1739209819.3875144;-38.13080360867914
1739209819.3875186;-45.120503652039325
1739209819.387523;-45.120503652039325
1739209819.3875272;-45.120503652039325
1739209819.3875315;-45.120503652039325
1739209819.3875358;-45.120503652039325
1739209819.38754;-33.981070128970906
1739209819.3875444;-38.13080360867914
1739209819.3875487;-38.13080360867914
1739209819.387553;-29.438486411369333
1739209819.3875573;-38.13080360867914
1739209819.3875616;-45.120503652039325
1739209819.3875659;-38.13080360867914
1739209819.3875701;-45.120503652039325
1739209819.3875744;-38.13080360867914
1739209819.3875787;-45.120503652039325
1739209819.387583;-38.13080360867914
1739209819.3875873;-35.57807855764607
1739209819.3875916;-45.120503652039325
1739209819.387596;-45.120503652039325
1739209819.3876002;-38.13080360867914
1739209819.3876045;-32.816014438256545
1739209819.3876088;-38.13080360867914
1739209819.387613;-45.120503652039325
1739209819.3876173;-45.120503652039325
1739209819.3876216;-38.13080360867914
1739209819.387626;-38.13080360867914
1739209819.38763;-45.120503652039325
1739209819.3876343;-38.13080360867914
1739209819.3876386;-38.13080360867914
1739209819.3876429;-38.13080360867914
1739209819.3876472;-45.120503652039325
1739209819.3876514;-45.120503652039325
1739209819.3876557;-38.13080360867914
1739209819.38766;-38.13080360867914
1739209819.3876643;-45.120503652039325
1739209819.3876686;-45.120503652039325
1739209819.387673;-38.13080360867914
1739209819.3876772;-35.57807855764607
1739209819.3876815;-38.13080360867914
1739209819.3876858;-38.13080360867914
1739209819.38769;-45.120503652039325
1739209819.3876944;-38.13080360867914
1739209819.3876987;-45.120503652039325
1739209819.387703;-45.120503652039325
1739209819.3877072;-38.13080360867914
1739209819.3877115;-45.120503652039325
1739209819.3877158;-38.13080360867914
1739209819.38772;-38.13080360867914
1739209819.3877244;-38.13080360867914
1739209819.3877287;-31.141103565318915
1739209819.387733;-33.981070128970906
1739209819.3877373;-45.120503652039325
1739209819.3877416;-45.120503652039325
1739209819.3877459;-38.13080360867914
1739209819.3877501;-45.120503652039325
1739209819.3877544;-38.13080360867914
1739209819.3877587;-45.120503652039325
1739209819.387763;-38.13080360867914
1739209819.3877673;-38.13080360867914
1739209819.3877714;-45.120503652039325
1739209819.3877757;-45.120503652039325
1739209819.38778;-45.120503652039325
1739209819.3877842;-45.120503652039325
1739209819.3877885;-38.13080360867914
1739209819.3877928;-45.120503652039325
1739209819.387797;-45.120503652039325
1739209819.3878014;-38.13080360867914
1739209819.3878057;-45.120503652039325
1739209819.38781;-45.120503652039325
1739209819.3878143;-31.141103565318915
1739209819.3878186;-35.57807855764607
1739209819.3878229;-38.13080360867914
1739209819.3878272;-45.120503652039325
1739209819.3878314;-28.992665084841942
1739209819.3878357;-33.981070128970906
1739209819.38784;-45.120503652039325
1739209819.3878443;-35.57807855764607
1739209819.3878486;-33.981070128970906
1739209819.387853;-32.816014438256545
1739209819.3878572;-38.13080360867914
1739209819.3878615;-38.13080360867914
1739209819.3878658;-38.13080360867914
1739209819.38787;-45.120503652039325
1739209819.3878744;-38.13080360867914
1739209819.3878787;-45.120503652039325
1739209819.387883;-45.120503652039325
1739209819.3878872;-45.120503652039325
1739209819.3878915;-38.13080360867914
1739209819.3878958;-45.120503652039325
1739209819.3879;-31.141103565318915
1739209819.3879042;-33.981070128970906
1739209819.3879085;-45.120503652039325
1739209819.3879128;-45.120503652039325
1739209819.387917;-38.13080360867914
1739209819.3879213;-45.120503652039325
1739209819.3879256;-45.120503652039325
1739209819.38793;-35.57807855764607
1739209819.3879342;-35.57807855764607
1739209819.3879385;-38.13080360867914
1739209819.3879428;-38.13080360867914
1739209819.387947;-38.13080360867914
1739209819.3879514;-38.13080360867914
1739209819.3879557;-45.120503652039325
1739209819.38796;-45.120503652039325
1739209819.3879642;-32.816014438256545
1739209819.3879685;-35.57807855764607
1739209819.3879728;-38.13080360867914
1739209819.3879864;-32.816014438256545
1739209819.388;-32.816014438256545
1739209819.3880138;-45.120503652039325
1739209819.3880274;-45.120503652039325
1739209819.388041;-33.981070128970906
1739209819.3880546;-38.13080360867914
1739209819.3880682;-35.57807855764607
1739209819.388082;-30.49652367304973
1739209819.3880956;-45.120503652039325
1739209819.3881092;-35.57807855764607
1739209819.3881228;-35.57807855764607
1739209819.3881364;-45.120503652039325
1739209819.38815;-45.120503652039325
1739209819.3881638;-31.141103565318893
1739209819.3881774;-45.120503652039325
1739209819.388191;-38.13080360867914
1739209819.3882046;-45.120503652039325
1739209819.3882182;-38.13080360867914
1739209819.388232;-45.120503652039325
1739209819.3882456;-38.13080360867914
1739209819.3882592;-38.13080360867914
1739209819.3882728;-35.57807855764607
1739209819.3882864;-35.57807855764607
1739209819.3883;-32.816014438256545
1739209819.3883138;-45.120503652039325
1739209819.3883274;-45.120503652039325
1739209819.388341;-45.120503652039325
1739209819.3883545;-38.13080360867914
1739209819.3883681;-33.981070128970906
1739209819.388382;-38.13080360867914
1739209819.3883955;-35.57807855764607
1739209819.3884091;-29.438486411369333
1739209819.3884227;-38.13080360867914
1739209819.3884363;-45.120503652039325
1739209819.3884501;-38.13080360867914
1739209819.3884637;-38.13080360867914
1739209819.3884773;-38.13080360867914
1739209819.388491;-45.120503652039325
1739209819.3885045;-45.120503652039325
1739209819.3885183;-30.49652367304973
1739209819.388532;-35.57807855764607
1739209819.3885455;-45.120503652039325
1739209819.388559;-45.120503652039325
1739209819.3885727;-45.120503652039325
1739209819.3885863;-45.120503652039325
1739209819.3886;-45.120503652039325
1739209819.3886137;-45.120503652039325
1739209819.3886273;-38.13080360867914
1739209819.3886409;-38.13080360867914
1739209819.3886545;-45.120503652039325
1739209819.3886683;-45.120503652039325
1739209819.388682;-45.120503652039325
1739209819.3886955;-45.120503652039325
1739209819.388709;-45.120503652039325
1739209819.3887227;-33.981070128970906
1739209819.3887362;-45.120503652039325
1739209819.38875;-38.13080360867914
1739209819.3887637;-35.57807855764607
1739209819.3887773;-33.981070128970906
1739209819.3887908;-35.57807855764607
1739209819.3888044;-38.13080360867914
1739209819.3888183;-32.816014438256545
1739209819.3888319;-45.120503652039325
1739209819.3888454;-38.13080360867914
1739209819.388859;-35.57807855764607
1739209819.3888726;-45.120503652039325
1739209819.3888865;-45.120503652039325
1739209819.3889;-45.120503652039325
1739209819.3889136;-35.57807855764607
1739209819.3889272;-35.57807855764607
1739209819.3889408;-38.13080360867914
1739209819.3889546;-45.120503652039325
1739209819.3889682;-38.13080360867914
1739209819.3889818;-38.13080360867914
1739209819.3889954;-45.120503652039325
1739209819.389009;-45.120503652039325
1739209819.3890226;-45.120503652039325
1739209819.3890364;-45.120503652039325
1739209819.38905;-45.120503652039325
1739209819.3890636;-45.120503652039325
1739209819.3890772;-45.120503652039325
1739209819.3890908;-45.120503652039325
1739209819.3891046;-38.13080360867914
1739209819.3891182;-35.57807855764607
1739209819.3891318;-38.13080360867914
1739209819.3891454;-45.120503652039325
1739209819.389159;-45.120503652039325
1739209819.3891726;-33.981070128970906
1739209819.3891864;-31.141103565318915
1739209819.3892;-45.120503652039325
1739209819.3892136;-33.981070128970906
1739209819.3892272;-38.13080360867914
1739209819.3892407;-38.13080360867914
1739209819.3892546;-45.120503652039325
1739209819.3892682;-38.13080360867914
1739209819.3892817;-45.120503652039325
1739209819.3892953;-30.49652367304973
1739209819.389309;-35.57807855764607
1739209819.3893228;-38.13080360867914
1739209819.3893363;-45.120503652039325
1739209819.38935;-38.13080360867914
1739209819.3893635;-35.57807855764607
1739209819.389377;-45.120503652039325
1739209819.389391;-38.13080360867914
1739209819.3894045;-33.981070128970906
1739209819.3894181;-45.120503652039325
1739209819.3894317;-38.13080360867914
1739209819.3894453;-45.120503652039325
1739209819.389459;-38.13080360867914
1739209819.3894727;-38.13080360867914
1739209819.3894863;-38.13080360867914
1739209819.3895;-45.120503652039325
1739209819.3895135;-38.13080360867914
1739209819.389527;-38.13080360867914
1739209819.389541;-38.13080360867914
1739209819.3895545;-45.120503652039325
1739209819.389568;-45.120503652039325
1739209819.3895817;-45.120503652039325
1739209819.3895953;-45.120503652039325
1739209819.3896089;-38.13080360867914
1739209819.3896227;-33.981070128970906
1739209819.3896363;-38.13080360867914
1739209819.3896499;-38.13080360867914
1739209819.3896635;-38.13080360867914
1739209819.389677;-45.120503652039325
1739209819.3896909;-45.120503652039325
1739209819.3897045;-38.13080360867914
1739209819.389718;-38.13080360867914
1739209819.3897316;-27.877744956031414
1739209819.3897452;-38.13080360867914
1739209819.389759;-38.13080360867914
1739209819.3897727;-38.13080360867914
1739209819.3897862;-35.57807855764607
1739209819.3897998;-38.13080360867914
1739209819.3898134;-38.13080360867914
1739209819.3898273;-45.120503652039325
1739209819.3898408;-33.981070128970906
1739209819.3898544;-35.57807855764607
1739209819.389868;-38.13080360867914
1739209819.3898816;-45.120503652039325
1739209819.3898952;-32.816014438256545
1739209819.389909;-31.141103565318943
1739209819.3899226;-27.877744956031417
1739209819.3899362;-27.8777449560314
1739209819.3899498;-38.13080360867914
1739209819.3899634;-38.13080360867914
1739209819.3899772;-38.13080360867914
1739209819.3899908;-45.120503652039325
1739209819.3900044;-45.120503652039325
1739209819.390018;-38.13080360867914
1739209819.3900316;-38.13080360867914
1739209819.3900452;-38.13080360867914
1739209819.390059;-32.816014438256545
1739209819.3900726;-25.826314394896354
1739209819.3900862;-23.273589343863303
1739209819.3900998;-26.991370085610768
1739209819.3901134;-35.57807855764607
1739209819.3901272;-45.120503652039325
1739209819.3901408;-45.120503652039325
1739209819.3901544;-27.8777449560314
1739209819.390168;-33.981070128970906
1739209819.3901815;-32.816014438256545
1739209819.3901954;-35.57807855764607
1739209819.390209;-29.438486411369333
1739209819.3902225;-38.13080360867914
1739209819.3902361;-29.438486411369354
1739209819.3902497;-21.598678470925666
1739209819.3902636;-25.07728991421287
1739209819.3902771;-45.120503652039325
1739209819.3902907;-28.21854285175415
1739209819.3903043;-33.981070128970906
1739209819.390318;-28.21854285175415
1739209819.3903315;-33.981070128970906
1739209819.3903453;-35.57807855764607
1739209819.390359;-38.13080360867914
1739209819.3903725;-33.981070128970906
1739209819.390386;-45.120503652039325
1739209819.3903997;-45.120503652039325
1739209819.3904135;-25.62660358559016
1739209819.390427;-20.954098578656478
1739209819.3904407;-33.981070128970906
1739209819.3904543;-33.981070128970956
1739209819.390468;-31.141103565318915
1739209819.3904815;-38.13080360867914
1739209819.3904953;-38.13080360867914
1739209819.390509;-45.120503652039325
1739209819.3905225;-38.13080360867914
1739209819.390536;-45.120503652039325
1739209819.3905497;-45.120503652039325
1739209819.3905635;-32.816014438256545
1739209819.390577;-26.991370085610754
1739209819.3905907;-24.15140352195873
1739209819.3906043;-24.589719217205094
1739209819.3906178;-33.981070128970906
1739209819.3906317;-33.981070128970906
1739209819.3906453;-33.981070128970906
1739209819.3906589;-33.981070128970956
1739209819.3906724;-31.141103565318915
1739209819.390686;-32.816014438256545
1739209819.3906999;-38.13080360867914
1739209819.3907135;-32.816014438256545
1739209819.390727;-45.120503652039325
1739209819.3907406;-24.746238672633048
1739209819.3907542;-23.50682362968953
1739209819.3907678;-26.991370085610722
1739209819.3907816;-31.141103565318915
1739209819.3907952;-31.141103565318915
1739209819.3908088;-32.816014438256545
1739209819.3908224;-45.120503652039325
1739209819.390836;-26.991370085610722
1739209819.3908498;-33.981070128970906
1739209819.3908634;-38.13080360867914
1739209819.390877;-35.57807855764607
1739209819.3908906;-31.141103565318893
1739209819.3909042;-35.57807855764607
1739209819.3909178;-23.38864096791655
1739209819.3909316;-23.506823629689542
1739209819.3909452;-45.120503652039325
1739209819.3909588;-33.981070128970906
1739209819.3909724;-27.8777449560314
1739209819.390986;-45.120503652039325
1739209819.3909998;-33.981070128970906
1739209819.3910134;-45.120503652039325
1739209819.391027;-45.120503652039325
1739209819.3910406;-31.141103565318915
1739209819.3910542;-38.13080360867914
1739209819.391068;-27.267205301931607
1739209819.3910816;-24.15140352195872
1739209819.3910952;-24.151403521958727
1739209819.3911088;-38.13080360867914
1739209819.3911223;-45.120503652039325
1739209819.3911362;-38.13080360867914
1739209819.3911498;-31.141103565318893
1739209819.3911633;-38.13080360867914
1739209819.391177;-45.120503652039325
1739209819.3911905;-35.57807855764607
1739209819.391204;-38.13080360867914
1739209819.391218;-45.120503652039325
1739209819.3912315;-38.13080360867914
1739209819.3912451;-26.991370085610722
1739209819.3912587;-21.522148828640407
1739209819.3912723;-26.991370085610754
1739209819.3912861;-45.120503652039325
1739209819.3912997;-23.50682362968953
1739209819.3913133;-45.120503652039325
1739209819.391327;-45.120503652039325
1739209819.3913405;-45.120503652039325
1739209819.391354;-38.13080360867914
1739209819.391368;-45.120503652039325
1739209819.3913815;-28.58837851428586
1739209819.391395;-32.816014438256545
1739209819.3914087;-38.13080360867914
1739209819.3914223;-45.120503652039325
1739209819.391436;-29.438486411369333
1739209819.3914497;-38.13080360867914
1739209819.3914633;-45.120503652039325
1739209819.3914769;-38.13080360867914
1739209819.3914905;-45.120503652039325
1739209819.3915043;-38.13080360867914
1739209819.3915179;-45.120503652039325
1739209819.3915315;-38.13080360867914
1739209819.391545;-38.13080360867914
1739209819.3915586;-45.120503652039325
1739209819.3915725;-45.120503652039325
1739209819.391586;-38.13080360867914
1739209819.3915997;-35.57807855764607
1739209819.3916132;-38.13080360867914
1739209819.3916268;-45.120503652039325
1739209819.3916404;-45.120503652039325
1739209819.3916543;-38.13080360867914
1739209819.3916678;-38.13080360867914
1739209819.3916814;-45.120503652039325
1739209819.391695;-45.120503652039325
1739209819.3917086;-33.981070128970906
1739209819.3917224;-33.981070128970906
1739209819.391736;-45.120503652039325
1739209819.3917496;-45.120503652039325
1739209819.3917632;-45.120503652039325
1739209819.3917768;-35.57807855764607
1739209819.3917904;-45.120503652039325
1739209819.3918042;-38.13080360867914
1739209819.3918178;-33.981070128970906
1739209819.3918314;-32.816014438256545
1739209819.391845;-35.57807855764607
1739209819.3918586;-38.13080360867914
1739209819.3918724;-45.120503652039325
1739209819.391886;-38.13080360867914
1739209819.3918996;-30.49652367304973
1739209819.3919132;-45.120503652039325
1739209819.3919268;-33.981070128970906
1739209819.3919406;-28.992665084841942
1739209819.3919542;-33.981070128970906
1739209819.3919678;-45.120503652039325
1739209819.3919814;-38.13080360867914
1739209819.391995;-35.57807855764607
1739209819.3920088;-45.120503652039325
1739209819.3920224;-45.120503652039325
1739209819.392036;-38.13080360867914
1739209819.3920496;-31.141103565318915
1739209819.3920631;-38.13080360867914
1739209819.3920767;-38.13080360867914
1739209819.3920906;-35.57807855764607
1739209819.3921041;-38.13080360867914
1739209819.3921177;-45.120503652039325
1739209819.3921313;-45.120503652039325
1739209819.392145;-38.13080360867914
1739209819.3921587;-33.981070128970906
1739209819.3921723;-45.120503652039325
1739209819.392186;-45.120503652039325
1739209819.3921995;-38.13080360867914
1739209819.392213;-38.13080360867914
1739209819.3922267;-45.120503652039325
1739209819.3922405;-45.120503652039325
1739209819.392254;-45.120503652039325
1739209819.3922677;-45.120503652039325
1739209819.3922813;-45.120503652039325
1739209819.392295;-45.120503652039325
1739209819.3923087;-38.13080360867914
1739209819.3923223;-38.13080360867914
1739209819.392336;-38.13080360867914
1739209819.3923495;-45.120503652039325
1739209819.392363;-38.13080360867914
1739209819.392377;-38.13080360867914
1739209819.3923905;-45.120503652039325
1739209819.392404;-38.13080360867914
1739209819.3924177;-35.57807855764607
1739209819.3924313;-45.120503652039325
1739209819.392445;-45.120503652039325
1739209819.3924587;-45.120503652039325
1739209819.3924723;-33.981070128970906
1739209819.3924859;-26.991370085610722
1739209819.3924994;-28.992665084841942
1739209819.392513;-38.13080360867914
1739209819.3925269;-26.991370085610722
1739209819.3925405;-33.981070128970906
1739209819.392554;-38.13080360867914
1739209819.3925676;-28.992665084841942
1739209819.3925812;-31.141103565318943
1739209819.392595;-38.13080360867914
1739209819.3926086;-33.981070128970906
1739209819.3926222;-27.877744956031417
1739209819.3926358;-33.981070128970956
1739209819.3926494;-35.57807855764607
1739209819.392663;-27.8777449560314
