CAN Message; 0x1d3:0000b790ac02d33a
Timestamp;Amplitude
1739209833.4134562;-38.13080360867914
1739209833.4134629;-45.120503652039325
1739209833.4134696;-45.120503652039325
1739209833.4134762;-38.13080360867914
1739209833.413483;-35.57807855764607
1739209833.4134896;-38.13080360867914
1739209833.4134963;-38.13080360867914
1739209833.413503;-38.13080360867914
1739209833.4135096;-38.13080360867914
1739209833.4135163;-38.13080360867914
1739209833.4135232;-45.120503652039325
1739209833.4135299;-38.13080360867914
1739209833.4135365;-33.981070128970906
1739209833.4135432;-45.120503652039325
1739209833.41355;-45.120503652039325
1739209833.4135566;-45.120503652039325
1739209833.4135633;-45.120503652039325
1739209833.41357;-45.120503652039325
1739209833.4135766;-45.120503652039325
1739209833.4135833;-45.120503652039325
1739209833.41359;-33.981070128970906
1739209833.4135966;-35.57807855764607
1739209833.4136033;-45.120503652039325
1739209833.41361;-45.120503652039325
1739209833.4136167;-35.57807855764607
1739209833.4136236;-38.13080360867914
1739209833.4136302;-45.120503652039325
1739209833.413637;-45.120503652039325
1739209833.4136436;-29.438486411369347
1739209833.4136503;-38.13080360867914
1739209833.413657;-38.13080360867914
1739209833.4136636;-45.120503652039325
1739209833.4136703;-45.120503652039325
1739209833.413677;-31.141103565318893
1739209833.4136837;-33.981070128970906
1739209833.4136903;-45.120503652039325
1739209833.413697;-33.981070128970906
1739209833.4137037;-38.13080360867914
1739209833.4137104;-38.13080360867914
1739209833.413717;-45.120503652039325
1739209833.413724;-38.13080360867914
1739209833.4137306;-32.816014438256545
1739209833.4137373;-38.13080360867914
1739209833.413744;-45.120503652039325
1739209833.4137506;-45.120503652039325
1739209833.4137573;-38.13080360867914
1739209833.413764;-45.120503652039325
1739209833.4137707;-45.120503652039325
1739209833.4137774;-45.120503652039325
1739209833.413784;-45.120503652039325
1739209833.4137907;-38.13080360867914
1739209833.4137974;-38.13080360867914
1739209833.413804;-38.13080360867914
1739209833.4138107;-45.120503652039325
1739209833.4138176;-38.13080360867914
1739209833.4138243;-35.57807855764607
1739209833.413831;-38.13080360867914
1739209833.4138377;-45.120503652039325
1739209833.4138443;-38.13080360867914
1739209833.413851;-33.981070128970906
1739209833.4138577;-33.981070128970906
1739209833.4138644;-45.120503652039325
1739209833.413871;-45.120503652039325
1739209833.4138777;-35.57807855764607
1739209833.4138844;-38.13080360867914
1739209833.413891;-38.13080360867914
1739209833.4138978;-33.981070128970906
1739209833.4139044;-33.981070128970906
1739209833.413911;-45.120503652039325
1739209833.413918;-45.120503652039325
1739209833.4139247;-45.120503652039325
1739209833.4139314;-38.13080360867914
1739209833.413938;-38.13080360867914
1739209833.4139447;-45.120503652039325
1739209833.4139514;-45.120503652039325
1739209833.413958;-45.120503652039325
1739209833.4139647;-45.120503652039325
1739209833.4139714;-45.120503652039325
1739209833.413978;-45.120503652039325
1739209833.4139848;-38.13080360867914
1739209833.4139915;-33.981070128970906
1739209833.4139981;-45.120503652039325
1739209833.4140048;-33.981070128970906
1739209833.4140115;-38.13080360867914
1739209833.4140184;-45.120503652039325
1739209833.414025;-30.49652367304973
1739209833.4140317;-38.13080360867914
1739209833.4140384;-45.120503652039325
1739209833.414045;-45.120503652039325
1739209833.4140518;-32.816014438256545
1739209833.4140584;-38.13080360867914
1739209833.4140651;-45.120503652039325
1739209833.4140718;-38.13080360867914
1739209833.4140785;-45.120503652039325
1739209833.4140851;-45.120503652039325
1739209833.4140918;-38.13080360867914
1739209833.4140985;-38.13080360867914
1739209833.4141052;-45.120503652039325
1739209833.4141119;-38.13080360867914
1739209833.4141188;-38.13080360867914
1739209833.4141254;-38.13080360867914
1739209833.414132;-32.816014438256545
1739209833.4141388;-33.981070128970906
1739209833.4141455;-38.13080360867914
1739209833.4141521;-45.120503652039325
1739209833.4141588;-38.13080360867914
1739209833.4141655;-45.120503652039325
1739209833.4141722;-38.13080360867914
1739209833.4141788;-38.13080360867914
1739209833.4141855;-38.13080360867914
1739209833.4141922;-38.13080360867914
1739209833.4141989;-38.13080360867914
1739209833.4142056;-38.13080360867914
1739209833.4142122;-45.120503652039325
1739209833.4142191;-38.13080360867914
1739209833.4142258;-45.120503652039325
1739209833.4142325;-45.120503652039325
1739209833.4142392;-45.120503652039325
1739209833.4142458;-45.120503652039325
1739209833.4142525;-45.120503652039325
1739209833.4142592;-38.13080360867914
1739209833.4142659;-33.981070128970906
1739209833.4142725;-38.13080360867914
1739209833.4142792;-45.120503652039325
1739209833.414286;-45.120503652039325
1739209833.4142926;-28.21854285175415
1739209833.4142992;-32.816014438256545
1739209833.414306;-45.120503652039325
1739209833.4143126;-45.120503652039325
1739209833.4143195;-35.57807855764607
1739209833.4143262;-35.57807855764607
1739209833.4143329;-45.120503652039325
1739209833.4143395;-38.13080360867914
1739209833.4143462;-45.120503652039325
1739209833.414353;-45.120503652039325
1739209833.4143596;-38.13080360867914
1739209833.4143662;-45.120503652039325
1739209833.414373;-45.120503652039325
1739209833.4143796;-45.120503652039325
1739209833.4143863;-45.120503652039325
1739209833.414393;-45.120503652039325
1739209833.4143996;-32.816014438256545
1739209833.4144063;-32.816014438256545
1739209833.414413;-45.120503652039325
1739209833.41442;-38.13080360867914
1739209833.4144266;-35.57807855764607
1739209833.4144332;-45.120503652039325
1739209833.41444;-38.13080360867914
1739209833.4144466;-45.120503652039325
1739209833.4144533;-45.120503652039325
1739209833.41446;-33.981070128970906
1739209833.4144666;-45.120503652039325
1739209833.4144733;-45.120503652039325
1739209833.41448;-38.13080360867914
1739209833.4144866;-31.141103565318915
1739209833.4144933;-45.120503652039325
1739209833.4145;-38.13080360867914
1739209833.4145067;-45.120503652039325
1739209833.4145136;-45.120503652039325
1739209833.4145203;-45.120503652039325
1739209833.414527;-45.120503652039325
1739209833.4145336;-45.120503652039325
1739209833.4145403;-45.120503652039325
1739209833.414547;-38.13080360867914
1739209833.4145536;-45.120503652039325
1739209833.4145603;-31.141103565318915
1739209833.414567;-28.992665084841942
1739209833.4145737;-45.120503652039325
1739209833.4145803;-38.13080360867914
1739209833.414587;-38.13080360867914
1739209833.4145937;-38.13080360867914
1739209833.4146004;-45.120503652039325
1739209833.414607;-38.13080360867914
1739209833.414614;-45.120503652039325
1739209833.4146206;-32.81601443825658
1739209833.4146273;-38.13080360867914
1739209833.414634;-45.120503652039325
1739209833.4146407;-45.120503652039325
1739209833.4146473;-45.120503652039325
1739209833.414654;-38.13080360867914
1739209833.4146607;-45.120503652039325
1739209833.4146674;-33.981070128970906
1739209833.414674;-30.49652367304973
1739209833.4146807;-38.13080360867914
1739209833.4146874;-45.120503652039325
1739209833.414694;-35.57807855764607
1739209833.4147007;-45.120503652039325
1739209833.4147074;-45.120503652039325
1739209833.4147143;-45.120503652039325
1739209833.414721;-45.120503652039325
1739209833.4147277;-38.13080360867914
1739209833.4147344;-45.120503652039325
1739209833.414741;-45.120503652039325
1739209833.4147477;-35.57807855764607
1739209833.4147544;-38.13080360867914
1739209833.414761;-38.13080360867914
1739209833.4147677;-38.13080360867914
1739209833.4147744;-38.13080360867914
1739209833.414781;-45.120503652039325
1739209833.4147878;-45.120503652039325
1739209833.4147944;-38.13080360867914
1739209833.4148011;-38.13080360867914
1739209833.4148078;-38.13080360867914
1739209833.4148147;-38.13080360867914
1739209833.4148214;-38.13080360867914
1739209833.414828;-45.120503652039325
1739209833.4148347;-33.981070128970906
1739209833.4148414;-38.13080360867914
1739209833.414848;-38.13080360867914
1739209833.4148548;-35.57807855764607
1739209833.4148614;-35.57807855764607
1739209833.414868;-38.13080360867914
1739209833.4148748;-45.120503652039325
1739209833.4148815;-38.13080360867914
1739209833.4148881;-45.120503652039325
1739209833.4148948;-38.13080360867914
1739209833.4149015;-38.13080360867914
1739209833.4149082;-35.57807855764607
1739209833.414915;-38.13080360867914
1739209833.4149218;-45.120503652039325
1739209833.4149284;-45.120503652039325
1739209833.414935;-38.13080360867914
1739209833.4149418;-38.13080360867914
1739209833.4149485;-45.120503652039325
1739209833.4149551;-45.120503652039325
1739209833.4149618;-45.120503652039325
1739209833.4149685;-38.13080360867914
1739209833.4149752;-38.13080360867914
1739209833.4149818;-38.13080360867914
1739209833.4149885;-45.120503652039325
1739209833.4149952;-32.816014438256545
1739209833.4150019;-33.981070128970906
1739209833.4150085;-45.120503652039325
1739209833.4150155;-45.120503652039325
1739209833.4150221;-38.13080360867914
1739209833.4150288;-35.57807855764607
1739209833.4150355;-38.13080360867914
1739209833.4150422;-38.13080360867914
1739209833.4150488;-45.120503652039325
1739209833.4150555;-38.13080360867914
1739209833.4150622;-38.13080360867914
1739209833.4150689;-45.120503652039325
1739209833.4150755;-45.120503652039325
1739209833.4150822;-45.120503652039325
1739209833.415089;-38.13080360867914
1739209833.4150956;-45.120503652039325
1739209833.4151022;-38.13080360867914
1739209833.4151092;-32.816014438256545
1739209833.4151158;-38.13080360867914
1739209833.4151225;-45.120503652039325
1739209833.4151292;-38.13080360867914
1739209833.4151359;-35.57807855764607
1739209833.4151425;-45.120503652039325
1739209833.4151492;-45.120503652039325
1739209833.415156;-45.120503652039325
1739209833.4151626;-45.120503652039325
1739209833.4151692;-38.13080360867914
1739209833.415176;-38.13080360867914
1739209833.4151826;-45.120503652039325
1739209833.4151893;-45.120503652039325
1739209833.415196;-45.120503652039325
1739209833.4152026;-45.120503652039325
1739209833.4152095;-45.120503652039325
1739209833.4152162;-45.120503652039325
1739209833.415223;-38.13080360867914
1739209833.4152296;-35.57807855764607
1739209833.4152362;-38.13080360867914
1739209833.415243;-38.13080360867914
1739209833.4152496;-38.13080360867914
1739209833.4152563;-35.57807855764607
1739209833.415263;-38.13080360867914
1739209833.4152696;-38.13080360867914
1739209833.4152763;-45.120503652039325
1739209833.415283;-38.13080360867914
1739209833.4152896;-38.13080360867914
1739209833.4152963;-38.13080360867914
1739209833.415303;-45.120503652039325
1739209833.41531;-32.816014438256545
1739209833.4153166;-45.120503652039325
1739209833.4153233;-33.981070128970956
1739209833.41533;-38.13080360867914
1739209833.4153366;-38.13080360867914
1739209833.4153433;-45.120503652039325
1739209833.41535;-45.120503652039325
1739209833.4153566;-38.13080360867914
1739209833.4153633;-38.13080360867914
1739209833.41537;-35.57807855764607
1739209833.4153767;-30.49652367304973
1739209833.4153833;-45.120503652039325
1739209833.41539;-31.141103565318893
1739209833.4153967;-38.13080360867914
1739209833.4154034;-35.57807855764607
1739209833.4154103;-38.13080360867914
1739209833.415417;-45.120503652039325
1739209833.4154236;-45.120503652039325
1739209833.4154303;-45.120503652039325
1739209833.415437;-38.13080360867914
1739209833.4154437;-45.120503652039325
1739209833.4154503;-38.13080360867914
1739209833.415457;-45.120503652039325
1739209833.4154637;-38.13080360867914
1739209833.4154704;-45.120503652039325
1739209833.415477;-38.13080360867914
1739209833.4154837;-45.120503652039325
1739209833.4154904;-38.13080360867914
1739209833.415497;-45.120503652039325
1739209833.4155037;-45.120503652039325
1739209833.4155107;-45.120503652039325
1739209833.4155173;-38.13080360867914
1739209833.415524;-38.13080360867914
1739209833.4155307;-38.13080360867914
1739209833.4155374;-25.077289914212862
1739209833.415544;-35.57807855764607
1739209833.4155507;-45.120503652039325
1739209833.4155574;-38.13080360867914
1739209833.415564;-38.13080360867914
1739209833.4155707;-38.13080360867914
1739209833.4155774;-45.120503652039325
1739209833.415584;-45.120503652039325
1739209833.4155908;-45.120503652039325
1739209833.4155974;-45.120503652039325
1739209833.415604;-38.13080360867914
1739209833.415611;-35.57807855764607
1739209833.4156177;-32.816014438256545
1739209833.4156244;-38.13080360867914
1739209833.415631;-35.57807855764607
1739209833.4156377;-38.13080360867914
1739209833.4156444;-45.120503652039325
1739209833.415651;-45.120503652039325
1739209833.4156578;-35.57807855764607
1739209833.4156644;-38.13080360867914
1739209833.415671;-45.120503652039325
1739209833.4156778;-32.816014438256545
1739209833.4156845;-38.13080360867914
1739209833.4156911;-45.120503652039325
1739209833.4156978;-32.816014438256545
1739209833.4157047;-45.120503652039325
1739209833.4157114;-45.120503652039325
1739209833.415718;-38.13080360867914
1739209833.4157248;-38.13080360867914
1739209833.4157314;-45.120503652039325
1739209833.415738;-35.57807855764607
1739209833.4157448;-38.13080360867914
1739209833.4157515;-45.120503652039325
1739209833.4157581;-38.13080360867914
1739209833.4157648;-35.57807855764607
1739209833.4157715;-33.981070128970906
1739209833.4157782;-38.13080360867914
1739209833.4157848;-35.57807855764607
1739209833.4157915;-35.57807855764607
1739209833.4157982;-38.13080360867914
1739209833.415805;-45.120503652039325
1739209833.4158118;-33.981070128970906
1739209833.4158185;-38.13080360867914
1739209833.4158251;-28.992665084841942
1739209833.4158318;-45.120503652039325
1739209833.4158385;-45.120503652039325
1739209833.4158452;-38.13080360867914
1739209833.4158518;-38.13080360867914
1739209833.4158585;-45.120503652039325
1739209833.4158652;-38.13080360867914
1739209833.4158719;-35.57807855764607
1739209833.4158785;-38.13080360867914
1739209833.4158852;-35.57807855764607
1739209833.415892;-38.13080360867914
1739209833.4158986;-38.13080360867914
1739209833.4159055;-45.120503652039325
1739209833.4159122;-45.120503652039325
1739209833.4159188;-38.13080360867914
1739209833.4159255;-38.13080360867914
1739209833.4159322;-38.13080360867914
1739209833.4159389;-35.57807855764607
1739209833.4159455;-31.141103565318915
1739209833.4159522;-45.120503652039325
1739209833.415959;-45.120503652039325
1739209833.4159656;-45.120503652039325
1739209833.4159722;-31.141103565318915
1739209833.415979;-45.120503652039325
1739209833.4159856;-45.120503652039325
1739209833.4159923;-45.120503652039325
1739209833.415999;-45.120503652039325
1739209833.4160058;-45.120503652039325
1739209833.4160125;-45.120503652039325
1739209833.4160192;-38.13080360867914
1739209833.4160259;-31.14110356531892
1739209833.4160326;-45.120503652039325
1739209833.4160392;-45.120503652039325
1739209833.416046;-45.120503652039325
1739209833.4160526;-38.13080360867914
1739209833.4160593;-45.120503652039325
1739209833.416066;-38.13080360867914
1739209833.4160726;-38.13080360867914
1739209833.4160793;-38.13080360867914
1739209833.416086;-45.120503652039325
1739209833.4160926;-45.120503652039325
1739209833.4160993;-38.13080360867914
1739209833.4161062;-38.13080360867914
1739209833.416113;-35.57807855764607
1739209833.4161196;-33.981070128970906
1739209833.4161263;-45.120503652039325
1739209833.416133;-33.981070128970906
1739209833.4161396;-33.981070128970906
1739209833.4161463;-38.13080360867914
1739209833.416153;-45.120503652039325
1739209833.4161596;-38.13080360867914
1739209833.4161663;-31.141103565318915
1739209833.416173;-45.120503652039325
1739209833.4161797;-38.13080360867914
1739209833.4161863;-28.58837851428586
1739209833.416193;-38.13080360867914
1739209833.4161997;-38.13080360867914
1739209833.4162066;-38.13080360867914
1739209833.4162133;-45.120503652039325
1739209833.41622;-38.13080360867914
1739209833.4162266;-38.13080360867914
1739209833.4162333;-45.120503652039325
1739209833.41624;-45.120503652039325
1739209833.4162467;-45.120503652039325
1739209833.4162533;-45.120503652039325
1739209833.41626;-35.57807855764607
1739209833.4162667;-35.57807855764607
1739209833.4162734;-45.120503652039325
1739209833.41628;-45.120503652039325
1739209833.4162867;-33.981070128970906
1739209833.4162934;-38.13080360867914
1739209833.4163003;-38.13080360867914
1739209833.416307;-38.13080360867914
1739209833.4163136;-35.57807855764607
1739209833.4163203;-33.981070128970906
1739209833.416327;-38.13080360867914
1739209833.4163337;-38.13080360867914
1739209833.4163404;-38.13080360867914
1739209833.416347;-38.13080360867914
1739209833.4163537;-38.13080360867914
1739209833.4163604;-45.120503652039325
1739209833.416367;-38.13080360867914
1739209833.4163737;-38.13080360867914
1739209833.4163804;-45.120503652039325
1739209833.416387;-45.120503652039325
1739209833.4163938;-45.120503652039325
1739209833.4164007;-38.13080360867914
1739209833.4164073;-38.13080360867914
1739209833.416414;-45.120503652039325
1739209833.4164207;-45.120503652039325
1739209833.4164274;-38.13080360867914
1739209833.416434;-35.57807855764607
1739209833.4164407;-38.13080360867914
1739209833.4164474;-45.120503652039325
1739209833.416454;-38.13080360867914
1739209833.4164608;-35.57807855764607
1739209833.4164674;-38.13080360867914
1739209833.416474;-45.120503652039325
1739209833.4164808;-45.120503652039325
1739209833.4164875;-33.981070128970906
1739209833.4164941;-33.981070128970906
1739209833.416501;-45.120503652039325
1739209833.4165077;-45.120503652039325
1739209833.4165144;-45.120503652039325
1739209833.416521;-33.981070128970906
1739209833.4165277;-45.120503652039325
1739209833.4165344;-38.13080360867914
1739209833.416541;-38.13080360867914
1739209833.4165478;-45.120503652039325
1739209833.4165545;-45.120503652039325
1739209833.4165611;-45.120503652039325
1739209833.4165678;-31.141103565318893
1739209833.4165745;-35.57807855764607
1739209833.4165812;-45.120503652039325
1739209833.4165878;-38.13080360867914
1739209833.4165945;-32.816014438256545
1739209833.4166014;-33.981070128970906
1739209833.416608;-45.120503652039325
1739209833.4166148;-38.13080360867914
1739209833.4166214;-45.120503652039325
1739209833.4166281;-38.13080360867914
1739209833.4166348;-45.120503652039325
1739209833.4166415;-45.120503652039325
1739209833.4166481;-45.120503652039325
1739209833.4166548;-45.120503652039325
1739209833.4166615;-45.120503652039325
1739209833.4166682;-35.57807855764607
1739209833.4166749;-45.120503652039325
1739209833.4166815;-38.13080360867914
1739209833.4166882;-35.57807855764607
1739209833.4166949;-45.120503652039325
1739209833.4167018;-38.13080360867914
1739209833.4167085;-45.120503652039325
1739209833.4167151;-35.57807855764607
1739209833.4167218;-45.120503652039325
1739209833.4167285;-29.438486411369333
1739209833.4167352;-35.57807855764607
1739209833.4167418;-45.120503652039325
1739209833.4167485;-45.120503652039325
1739209833.4167552;-38.13080360867914
1739209833.4167619;-38.13080360867914
1739209833.4167686;-38.13080360867914
1739209833.4167752;-35.57807855764607
1739209833.416782;-38.13080360867914
1739209833.4167886;-45.120503652039325
1739209833.4167953;-32.816014438256545
1739209833.4168022;-45.120503652039325
1739209833.4168088;-45.120503652039325
1739209833.4168155;-38.13080360867914
1739209833.4168222;-32.816014438256545
1739209833.4168289;-38.13080360867914
1739209833.4168355;-32.816014438256545
1739209833.4168422;-35.57807855764607
1739209833.416849;-45.120503652039325
1739209833.4168556;-45.120503652039325
1739209833.4168622;-35.57807855764607
1739209833.416869;-38.13080360867914
1739209833.4168756;-45.120503652039325
1739209833.4168823;-45.120503652039325
1739209833.416889;-35.57807855764607
1739209833.4168956;-35.57807855764607
1739209833.4169025;-45.120503652039325
1739209833.4169092;-45.120503652039325
1739209833.416916;-35.57807855764607
1739209833.4169226;-38.13080360867914
1739209833.4169292;-45.120503652039325
1739209833.416936;-38.13080360867914
1739209833.4169426;-38.13080360867914
1739209833.4169493;-45.120503652039325
1739209833.416956;-45.120503652039325
1739209833.4169626;-45.120503652039325
1739209833.4169693;-38.13080360867914
1739209833.416976;-38.13080360867914
1739209833.4169827;-45.120503652039325
1739209833.4169893;-38.13080360867914
1739209833.4169962;-29.438486411369333
1739209833.417003;-28.992665084841942
1739209833.4170096;-45.120503652039325
1739209833.4170163;-38.13080360867914
1739209833.417023;-35.57807855764607
1739209833.4170296;-45.120503652039325
1739209833.4170363;-45.120503652039325
1739209833.417043;-33.981070128970906
1739209833.4170496;-45.120503652039325
1739209833.4170563;-38.13080360867914
1739209833.417063;-35.57807855764607
1739209833.4170697;-38.13080360867914
1739209833.4170763;-35.57807855764607
1739209833.417083;-32.816014438256545
1739209833.4170897;-38.13080360867914
1739209833.4170966;-38.13080360867914
1739209833.4171033;-45.120503652039325
1739209833.41711;-38.13080360867914
1739209833.4171166;-35.57807855764607
1739209833.4171233;-38.13080360867914
1739209833.41713;-45.120503652039325
1739209833.4171367;-45.120503652039325
1739209833.4171433;-38.13080360867914
1739209833.41715;-45.120503652039325
1739209833.4171567;-45.120503652039325
1739209833.4171634;-38.13080360867914
1739209833.41717;-38.13080360867914
1739209833.4171767;-45.120503652039325
1739209833.4171834;-38.13080360867914
1739209833.41719;-35.57807855764607
1739209833.417197;-45.120503652039325
1739209833.4172037;-38.13080360867914
1739209833.4172103;-35.57807855764607
1739209833.417217;-38.13080360867914
1739209833.4172237;-38.13080360867914
1739209833.4172304;-45.120503652039325
1739209833.417237;-35.57807855764607
1739209833.4172437;-35.57807855764607
1739209833.4172504;-45.120503652039325
1739209833.417257;-45.120503652039325
1739209833.4172637;-38.13080360867914
1739209833.4172704;-33.981070128970906
1739209833.417277;-45.120503652039325
1739209833.4172838;-45.120503652039325
1739209833.4172904;-45.120503652039325
1739209833.4172974;-38.13080360867914
1739209833.417304;-38.13080360867914
1739209833.4173107;-38.13080360867914
1739209833.4173174;-38.13080360867914
1739209833.417324;-45.120503652039325
1739209833.4173307;-45.120503652039325
1739209833.4173374;-38.13080360867914
1739209833.417344;-32.816014438256545
1739209833.4173508;-38.13080360867914
1739209833.4173574;-45.120503652039325
1739209833.4173641;-45.120503652039325
1739209833.4173708;-38.13080360867914
1739209833.4173775;-35.57807855764607
1739209833.4173841;-45.120503652039325
1739209833.4173908;-38.13080360867914
1739209833.4173977;-38.13080360867914
1739209833.4174044;-38.13080360867914
1739209833.417411;-35.57807855764607
1739209833.4174178;-38.13080360867914
1739209833.4174244;-38.13080360867914
1739209833.417431;-30.49652367304973
1739209833.4174378;-45.120503652039325
1739209833.4174445;-38.13080360867914
1739209833.4174511;-45.120503652039325
1739209833.4174578;-45.120503652039325
1739209833.4174645;-45.120503652039325
1739209833.4174712;-38.13080360867914
1739209833.4174778;-45.120503652039325
1739209833.4174845;-31.141103565318915
1739209833.4174912;-33.981070128970906
1739209833.417498;-38.13080360867914
1739209833.4175048;-35.57807855764607
1739209833.4175115;-31.141103565318915
1739209833.4175181;-38.13080360867914
1739209833.4175248;-45.120503652039325
1739209833.4175315;-45.120503652039325
1739209833.4175382;-38.13080360867914
1739209833.4175448;-38.13080360867914
1739209833.4175515;-38.13080360867914
1739209833.4175582;-45.120503652039325
1739209833.4175649;-45.120503652039325
1739209833.4175715;-45.120503652039325
1739209833.4175782;-45.120503652039325
1739209833.417585;-45.120503652039325
1739209833.4175918;-45.120503652039325
1739209833.4175985;-38.13080360867914
1739209833.4176052;-38.13080360867914
1739209833.4176118;-45.120503652039325
1739209833.4176185;-38.13080360867914
1739209833.4176252;-45.120503652039325
1739209833.4176319;-38.13080360867914
1739209833.4176385;-45.120503652039325
1739209833.4176452;-33.981070128970906
1739209833.417652;-28.58837851428586
1739209833.4176586;-38.13080360867914
1739209833.4176652;-45.120503652039325
1739209833.417672;-38.13080360867914
1739209833.4176786;-38.13080360867914
1739209833.4176853;-38.13080360867914
1739209833.4176922;-45.120503652039325
1739209833.4176989;-45.120503652039325
1739209833.4177055;-33.981070128970956
1739209833.4177122;-38.13080360867914
1739209833.417719;-45.120503652039325
1739209833.4177256;-45.120503652039325
1739209833.4177322;-38.13080360867914
1739209833.417739;-45.120503652039325
1739209833.4177456;-45.120503652039325
1739209833.4177523;-33.981070128970906
1739209833.417759;-31.141103565318915
1739209833.4177656;-45.120503652039325
1739209833.4177723;-45.120503652039325
1739209833.417779;-38.13080360867914
1739209833.4177856;-38.13080360867914
1739209833.4177926;-45.120503652039325
1739209833.4177992;-45.120503652039325
1739209833.417806;-45.120503652039325
1739209833.4178126;-45.120503652039325
1739209833.4178193;-38.13080360867914
1739209833.417826;-35.57807855764607
1739209833.4178326;-38.13080360867914
1739209833.4178393;-33.981070128970906
1739209833.417846;-38.13080360867914
1739209833.4178526;-38.13080360867914
1739209833.4178593;-38.13080360867914
1739209833.417866;-38.13080360867914
1739209833.4178727;-38.13080360867914
1739209833.4178793;-45.120503652039325
1739209833.417886;-45.120503652039325
1739209833.417893;-38.13080360867914
1739209833.4178996;-38.13080360867914
1739209833.4179063;-38.13080360867914
1739209833.417913;-38.13080360867914
1739209833.4179196;-38.13080360867914
1739209833.4179263;-38.13080360867914
1739209833.417933;-38.13080360867914
1739209833.4179397;-38.13080360867914
1739209833.4179463;-38.13080360867914
1739209833.417953;-45.120503652039325
1739209833.4179597;-35.57807855764607
1739209833.4179664;-38.13080360867914
1739209833.417973;-45.120503652039325
1739209833.4179797;-33.981070128970906
1739209833.4179864;-35.57807855764607
1739209833.4179933;-38.13080360867914
1739209833.418;-38.13080360867914
1739209833.4180067;-38.13080360867914
1739209833.4180133;-38.13080360867914
1739209833.41802;-38.13080360867914
1739209833.4180267;-32.816014438256545
1739209833.4180334;-38.13080360867914
1739209833.41804;-35.57807855764607
1739209833.4180467;-38.13080360867914
1739209833.4180534;-45.120503652039325
1739209833.41806;-38.13080360867914
1739209833.4180667;-38.13080360867914
1739209833.4180734;-38.13080360867914
1739209833.41808;-45.120503652039325
1739209833.4180868;-38.13080360867914
1739209833.4180937;-38.13080360867914
1739209833.4181004;-33.981070128970906
1739209833.418107;-45.120503652039325
1739209833.4181137;-45.120503652039325
1739209833.4181204;-38.13080360867914
1739209833.418127;-38.13080360867914
1739209833.4181337;-38.13080360867914
1739209833.4181404;-45.120503652039325
1739209833.418147;-45.120503652039325
1739209833.4181538;-38.13080360867914
1739209833.4181604;-45.120503652039325
1739209833.418167;-38.13080360867914
1739209833.4181738;-45.120503652039325
1739209833.4181805;-38.13080360867914
1739209833.4181874;-38.13080360867914
1739209833.418194;-38.13080360867914
1739209833.4182007;-33.981070128970906
1739209833.4182074;-33.981070128970906
1739209833.418214;-38.13080360867914
1739209833.4182208;-38.13080360867914
1739209833.4182274;-38.13080360867914
1739209833.418234;-33.981070128970906
1739209833.4182408;-45.120503652039325
1739209833.4182475;-35.57807855764607
1739209833.4182541;-45.120503652039325
1739209833.4182608;-45.120503652039325
1739209833.4182675;-45.120503652039325
1739209833.4182742;-45.120503652039325
1739209833.4182808;-38.13080360867914
1739209833.4182878;-32.816014438256545
1739209833.4182944;-35.57807855764607
1739209833.418301;-45.120503652039325
1739209833.4183078;-35.57807855764607
1739209833.4183145;-38.13080360867914
1739209833.4183211;-45.120503652039325
1739209833.4183278;-45.120503652039325
1739209833.4183345;-45.120503652039325
1739209833.4183412;-45.120503652039325
1739209833.4183478;-45.120503652039325
1739209833.4183545;-45.120503652039325
1739209833.4183612;-35.57807855764607
1739209833.4183679;-38.13080360867914
1739209833.4183745;-38.13080360867914
1739209833.4183812;-45.120503652039325
1739209833.4183881;-38.13080360867914
1739209833.4183948;-31.141103565318915
1739209833.4184015;-38.13080360867914
1739209833.4184082;-38.13080360867914
1739209833.4184148;-45.120503652039325
1739209833.4184215;-35.57807855764607
1739209833.4184282;-33.981070128970906
1739209833.4184349;-45.120503652039325
1739209833.4184415;-45.120503652039325
1739209833.4184482;-30.49652367304973
1739209833.418455;-38.13080360867914
1739209833.4184616;-38.13080360867914
1739209833.4184682;-45.120503652039325
1739209833.418475;-45.120503652039325
1739209833.4184816;-45.120503652039325
1739209833.4184885;-45.120503652039325
1739209833.4184952;-45.120503652039325
1739209833.4185019;-33.981070128970906
1739209833.4185085;-45.120503652039325
1739209833.4185152;-38.13080360867914
1739209833.418522;-45.120503652039325
1739209833.4185286;-45.120503652039325
1739209833.4185352;-45.120503652039325
1739209833.418542;-45.120503652039325
1739209833.4185486;-35.57807855764607
1739209833.4185553;-33.981070128970906
1739209833.418562;-35.57807855764607
1739209833.4185686;-38.13080360867914
1739209833.4185753;-38.13080360867914
1739209833.418582;-38.13080360867914
1739209833.4185889;-38.13080360867914
1739209833.4185956;-38.13080360867914
1739209833.4186022;-45.120503652039325
1739209833.418609;-38.13080360867914
1739209833.4186156;-38.13080360867914
1739209833.4186223;-33.981070128970906
1739209833.418629;-45.120503652039325
1739209833.4186356;-45.120503652039325
1739209833.4186423;-45.120503652039325
1739209833.418649;-45.120503652039325
1739209833.4186556;-45.120503652039325
1739209833.4186623;-45.120503652039325
1739209833.418669;-38.13080360867914
1739209833.4186757;-33.981070128970906
1739209833.4186823;-45.120503652039325
1739209833.4186893;-45.120503652039325
1739209833.418696;-45.120503652039325
1739209833.4187026;-33.981070128970906
1739209833.4187093;-45.120503652039325
