CAN Message; 0x1b8:03004e737b7c8104
1739209693.5159974;-35.57807855764607
1739209693.5160015;-26.487275050834725
1739209693.5160055;-33.981070128970906
1739209693.5160096;-35.57807855764607
1739209693.5160136;-35.57807855764607
1739209693.5160177;-38.13080360867914
1739209693.5160217;-45.120503652039325
1739209693.5160258;-38.13080360867914
1739209693.5160298;-38.13080360867914
1739209693.5160341;-35.57807855764607
1739209693.5160382;-38.13080360867914
1739209693.5160422;-45.120503652039325
1739209693.5160463;-45.120503652039325
1739209693.5160503;-38.13080360867914
1739209693.5160544;-38.13080360867914
1739209693.5160584;-38.13080360867914
1739209693.5160625;-45.120503652039325
1739209693.5160668;-31.141103565318915
1739209693.5160708;-33.981070128970906
1739209693.516075;-45.120503652039325
1739209693.516079;-35.57807855764607
1739209693.516083;-35.57807855764607
1739209693.516087;-45.120503652039325
1739209693.516091;-45.120503652039325
1739209693.5160952;-38.13080360867914
1739209693.5160992;-30.49652367304973
1739209693.5161035;-45.120503652039325
1739209693.5161076;-33.981070128970906
1739209693.5161116;-45.120503652039325
1739209693.5161157;-38.13080360867914
1739209693.5161197;-38.13080360867914
1739209693.5161238;-38.13080360867914
1739209693.5161278;-35.57807855764607
1739209693.5161319;-35.57807855764607
1739209693.5161362;-33.981070128970906
1739209693.5161402;-38.13080360867914
1739209693.5161443;-38.13080360867914
1739209693.5161483;-38.13080360867914
1739209693.5161524;-45.120503652039325
1739209693.5161564;-38.13080360867914
1739209693.5161605;-38.13080360867914
1739209693.5161645;-45.120503652039325
1739209693.5161686;-45.120503652039325
1739209693.516173;-33.981070128970906
1739209693.516177;-38.13080360867914
1739209693.516181;-38.13080360867914
1739209693.516185;-35.57807855764607
1739209693.516189;-38.13080360867914
1739209693.5161932;-35.57807855764607
1739209693.5161972;-38.13080360867914
1739209693.5162013;-45.120503652039325
1739209693.5162055;-38.13080360867914
1739209693.5162096;-32.816014438256545
1739209693.5162137;-38.13080360867914
1739209693.5162177;-38.13080360867914
1739209693.5162218;-38.13080360867914
1739209693.5162258;-32.816014438256545
1739209693.5162299;-33.981070128970906
1739209693.516234;-38.13080360867914
1739209693.516238;-38.13080360867914
1739209693.5162423;-38.13080360867914
1739209693.5162463;-38.13080360867914
1739209693.5162504;-45.120503652039325
1739209693.5162544;-45.120503652039325
1739209693.5162585;-45.120503652039325
1739209693.5162625;-38.13080360867914
1739209693.5162666;-45.120503652039325
1739209693.5162706;-33.981070128970906
1739209693.516275;-35.57807855764607
1739209693.516279;-38.13080360867914
1739209693.516283;-38.13080360867914
1739209693.516287;-38.13080360867914
1739209693.5162911;-45.120503652039325
1739209693.5162952;-38.13080360867914
1739209693.5162992;-35.57807855764607
1739209693.5163033;-38.13080360867914
1739209693.5163076;-38.13080360867914
1739209693.5163116;-45.120503652039325
1739209693.5163157;-45.120503652039325
1739209693.5163198;-38.13080360867914
1739209693.5163238;-38.13080360867914
1739209693.5163279;-45.120503652039325
1739209693.516332;-45.120503652039325
1739209693.516336;-45.120503652039325
1739209693.51634;-38.13080360867914
1739209693.5163443;-38.13080360867914
1739209693.5163484;-38.13080360867914
1739209693.5163524;-45.120503652039325
1739209693.5163565;-45.120503652039325
1739209693.5163605;-45.120503652039325
1739209693.5163646;-35.57807855764607
1739209693.5163686;-35.57807855764607
1739209693.5163727;-45.120503652039325
1739209693.516377;-38.13080360867914
1739209693.516381;-32.816014438256545
1739209693.516385;-38.13080360867914
1739209693.5163891;-45.120503652039325
1739209693.5163932;-45.120503652039325
1739209693.5163972;-35.57807855764607
1739209693.5164013;-38.13080360867914
1739209693.5164053;-45.120503652039325
1739209693.5164094;-45.120503652039325
1739209693.5164137;-45.120503652039325
1739209693.5164177;-45.120503652039325
1739209693.5164218;-45.120503652039325
1739209693.5164258;-38.13080360867914
1739209693.51643;-45.120503652039325
1739209693.516434;-45.120503652039325
1739209693.516438;-38.13080360867914
1739209693.516442;-38.13080360867914
1739209693.5164464;-38.13080360867914
1739209693.5164504;-38.13080360867914
1739209693.5164545;-32.816014438256545
1739209693.5164585;-45.120503652039325
1739209693.5164626;-28.58837851428586
1739209693.5164666;-32.816014438256545
1739209693.5164707;-45.120503652039325
1739209693.5164747;-33.981070128970906
1739209693.5164788;-38.13080360867914
1739209693.516483;-38.13080360867914
1739209693.5164871;-45.120503652039325
1739209693.5164912;-38.13080360867914
1739209693.5164952;-45.120503652039325
1739209693.5164993;-45.120503652039325
1739209693.5165033;-45.120503652039325
1739209693.5165074;-45.120503652039325
1739209693.5165114;-45.120503652039325
1739209693.5165157;-38.13080360867914
1739209693.5165198;-45.120503652039325
1739209693.5165238;-38.13080360867914
1739209693.516528;-38.13080360867914
1739209693.516532;-45.120503652039325
1739209693.516536;-45.120503652039325
1739209693.51654;-35.57807855764607
1739209693.516544;-38.13080360867914
1739209693.5165482;-45.120503652039325
1739209693.5165524;-45.120503652039325
1739209693.5165565;-38.13080360867914
1739209693.5165606;-29.438486411369333
1739209693.5165646;-28.992665084841942
1739209693.5165687;-45.120503652039325
1739209693.5165727;-38.13080360867914
1739209693.5165768;-32.816014438256545
1739209693.5165808;-35.57807855764607
1739209693.516585;-38.13080360867914
1739209693.5165892;-38.13080360867914
1739209693.5165932;-38.13080360867914
1739209693.5165973;-35.57807855764607
1739209693.5166013;-35.57807855764607
1739209693.5166054;-38.13080360867914
1739209693.5166094;-45.120503652039325
1739209693.5166135;-45.120503652039325
1739209693.5166175;-45.120503652039325
1739209693.5166218;-45.120503652039325
1739209693.516626;-32.816014438256545
1739209693.51663;-33.981070128970906
1739209693.516634;-35.57807855764607
1739209693.516638;-38.13080360867914
1739209693.516642;-45.120503652039325
1739209693.5166461;-38.13080360867914
1739209693.5166502;-38.13080360867914
1739209693.5166545;-45.120503652039325
1739209693.5166585;-45.120503652039325
1739209693.5166626;-38.13080360867914
1739209693.5166667;-35.57807855764607
1739209693.5166707;-33.981070128970906
1739209693.5166748;-45.120503652039325
1739209693.5166788;-38.13080360867914
1739209693.5166829;-35.57807855764607
1739209693.516687;-45.120503652039325
1739209693.5166912;-45.120503652039325
1739209693.5166953;-38.13080360867914
1739209693.5166993;-38.13080360867914
1739209693.5167034;-33.981070128970906
1739209693.5167074;-45.120503652039325
1739209693.5167115;-38.13080360867914
1739209693.5167155;-33.981070128970906
1739209693.5167196;-38.13080360867914
1739209693.5167239;-45.120503652039325
1739209693.516728;-38.13080360867914
1739209693.516732;-31.141103565318893
1739209693.516736;-45.120503652039325
1739209693.51674;-45.120503652039325
1739209693.5167441;-35.57807855764607
1739209693.5167482;-38.13080360867914
1739209693.5167522;-38.13080360867914
1739209693.5167565;-45.120503652039325
1739209693.5167606;-38.13080360867914
1739209693.5167646;-38.13080360867914
1739209693.5167687;-38.13080360867914
1739209693.5167727;-38.13080360867914
1739209693.5167768;-45.120503652039325
1739209693.5167809;-45.120503652039325
1739209693.516785;-38.13080360867914
1739209693.516789;-45.120503652039325
1739209693.5167933;-38.13080360867914
1739209693.5167973;-38.13080360867914
1739209693.5168014;-45.120503652039325
1739209693.5168054;-45.120503652039325
1739209693.5168095;-33.981070128970906
1739209693.5168135;-33.981070128970906
1739209693.5168176;-45.120503652039325
1739209693.5168216;-38.13080360867914
1739209693.516826;-38.13080360867914
1739209693.51683;-38.13080360867914
1739209693.516834;-45.120503652039325
1739209693.516838;-38.13080360867914
1739209693.5168421;-45.120503652039325
1739209693.5168462;-38.13080360867914
1739209693.5168502;-38.13080360867914
1739209693.5168543;-35.57807855764607
1739209693.5168583;-38.13080360867914
1739209693.5168626;-45.120503652039325
1739209693.5168667;-38.13080360867914
1739209693.5168707;-45.120503652039325
1739209693.5168748;-38.13080360867914
1739209693.5168788;-45.120503652039325
1739209693.516883;-38.13080360867914
1739209693.516887;-45.120503652039325
1739209693.516891;-38.13080360867914
1739209693.5168953;-32.816014438256545
1739209693.5168993;-45.120503652039325
1739209693.5169034;-38.13080360867914
1739209693.5169075;-38.13080360867914
1739209693.5169115;-32.816014438256545
1739209693.5169156;-38.13080360867914
1739209693.5169196;-38.13080360867914
1739209693.5169237;-45.120503652039325
1739209693.5169277;-45.120503652039325
1739209693.516932;-38.13080360867914
1739209693.516936;-45.120503652039325
1739209693.51694;-45.120503652039325
1739209693.5169442;-45.120503652039325
1739209693.5169482;-38.13080360867914
1739209693.5169523;-38.13080360867914
1739209693.5169563;-38.13080360867914
1739209693.5169604;-35.57807855764607
1739209693.5169647;-38.13080360867914
1739209693.5169687;-38.13080360867914
1739209693.5169728;-45.120503652039325
1739209693.5169768;-38.13080360867914
1739209693.516981;-45.120503652039325
1739209693.5169842;-45.120503652039325
1739209693.5169873;-45.120503652039325
1739209693.5169907;-35.57807855764607
1739209693.5169938;-45.120503652039325
1739209693.516997;-45.120503652039325
1739209693.5170002;-45.120503652039325
1739209693.5170035;-38.13080360867914
1739209693.5170066;-38.13080360867914
1739209693.51701;-45.120503652039325
1739209693.517013;-45.120503652039325
1739209693.5170164;-45.120503652039325
1739209693.5170195;-45.120503652039325
1739209693.5170228;-45.120503652039325
1739209693.517026;-45.120503652039325
1739209693.5170293;-32.816014438256545
1739209693.5170324;-38.13080360867914
1739209693.5170357;-45.120503652039325
1739209693.5170388;-45.120503652039325
1739209693.5170422;-29.438486411369333
1739209693.5170453;-38.13080360867914
1739209693.5170486;-45.120503652039325
1739209693.5170517;-45.120503652039325
1739209693.517055;-45.120503652039325
1739209693.5170581;-38.13080360867914
1739209693.5170615;-45.120503652039325
1739209693.5170646;-45.120503652039325
1739209693.517068;-45.120503652039325
1739209693.517071;-45.120503652039325
1739209693.5170743;-45.120503652039325
1739209693.5170774;-38.13080360867914
1739209693.5170808;-38.13080360867914
1739209693.5170841;-38.13080360867914
1739209693.5170872;-45.120503652039325
1739209693.5170906;-38.13080360867914
1739209693.5170937;-26.035653463252796
1739209693.517097;-35.57807855764607
1739209693.5171;-35.57807855764607
1739209693.5171034;-35.57807855764607
1739209693.5171065;-35.57807855764607
1739209693.5171099;-38.13080360867914
1739209693.517113;-45.120503652039325
1739209693.5171163;-45.120503652039325
1739209693.5171194;-38.13080360867914
1739209693.5171227;-45.120503652039325
1739209693.5171258;-38.13080360867914
1739209693.5171292;-33.981070128970906
1739209693.5171323;-45.120503652039325
1739209693.5171356;-45.120503652039325
1739209693.5171387;-45.120503652039325
1739209693.517142;-45.120503652039325
1739209693.5171452;-33.981070128970906
1739209693.5171485;-33.981070128970906
1739209693.5171516;-35.57807855764607
1739209693.517155;-38.13080360867914
1739209693.517158;-32.816014438256545
1739209693.5171614;-33.981070128970906
1739209693.5171645;-38.13080360867914
1739209693.5171678;-38.13080360867914
1739209693.517171;-45.120503652039325
1739209693.5171742;-38.13080360867914
1739209693.5171773;-35.57807855764607
1739209693.5171807;-38.13080360867914
1739209693.5171838;-45.120503652039325
1739209693.517187;-45.120503652039325
1739209693.5171905;-45.120503652039325
1739209693.5171936;-45.120503652039325
1739209693.517197;-45.120503652039325
1739209693.5172;-45.120503652039325
1739209693.5172033;-35.57807855764607
1739209693.5172064;-35.57807855764607
1739209693.5172098;-45.120503652039325
1739209693.5172129;-38.13080360867914
1739209693.5172162;-38.13080360867914
1739209693.5172193;-38.13080360867914
1739209693.5172226;-35.57807855764607
1739209693.5172257;-33.981070128970906
1739209693.517229;-45.120503652039325
1739209693.5172322;-38.13080360867914
1739209693.5172355;-35.57807855764607
1739209693.5172386;-35.57807855764607
1739209693.517242;-38.13080360867914
1739209693.517245;-38.13080360867914
1739209693.5172484;-45.120503652039325
1739209693.5172515;-35.57807855764607
1739209693.5172548;-45.120503652039325
1739209693.517258;-45.120503652039325
1739209693.5172613;-38.13080360867914
1739209693.5172644;-45.120503652039325
1739209693.5172677;-45.120503652039325
1739209693.5172708;-38.13080360867914
1739209693.5172741;-30.49652367304973
1739209693.5172772;-28.992665084841942
1739209693.5172806;-45.120503652039325
1739209693.5172837;-38.13080360867914
1739209693.517287;-35.57807855764607
1739209693.51729;-35.57807855764607
1739209693.5172935;-45.120503652039325
1739209693.5172968;-45.120503652039325
1739209693.5173;-45.120503652039325
1739209693.5173032;-38.13080360867914
1739209693.5173063;-45.120503652039325
1739209693.5173097;-38.13080360867914
1739209693.5173128;-35.57807855764607
1739209693.517316;-38.13080360867914
1739209693.5173192;-45.120503652039325
1739209693.5173225;-38.13080360867914
1739209693.5173256;-38.13080360867914
1739209693.517329;-45.120503652039325
1739209693.517332;-45.120503652039325
1739209693.5173354;-45.120503652039325
1739209693.5173385;-45.120503652039325
1739209693.5173419;-45.120503652039325
1739209693.517345;-38.13080360867914
1739209693.5173483;-38.13080360867914
1739209693.5173514;-38.13080360867914
1739209693.5173547;-33.981070128970906
1739209693.5173578;-35.57807855764607
1739209693.5173612;-45.120503652039325
1739209693.5173643;-32.816014438256545
1739209693.5173676;-32.816014438256545
1739209693.5173707;-38.13080360867914
1739209693.517374;-38.13080360867914
1739209693.5173771;-45.120503652039325
1739209693.5173805;-45.120503652039325
1739209693.5173836;-45.120503652039325
1739209693.517387;-38.13080360867914
1739209693.51739;-35.57807855764607
1739209693.5173934;-45.120503652039325
1739209693.5173967;-45.120503652039325
1739209693.5173998;-38.13080360867914
1739209693.5174031;-38.13080360867914
1739209693.5174062;-38.13080360867914
1739209693.5174096;-45.120503652039325
1739209693.5174127;-45.120503652039325
1739209693.517416;-35.57807855764607
1739209693.517419;-45.120503652039325
1739209693.5174224;-38.13080360867914
1739209693.5174255;-38.13080360867914
1739209693.5174289;-45.120503652039325
1739209693.517432;-38.13080360867914
1739209693.5174353;-33.981070128970906
1739209693.5174384;-38.13080360867914
1739209693.5174417;-45.120503652039325
1739209693.5174448;-38.13080360867914
1739209693.5174482;-45.120503652039325
1739209693.5174513;-45.120503652039325
1739209693.5174546;-38.13080360867914
1739209693.5174577;-38.13080360867914
1739209693.517461;-38.13080360867914
1739209693.5174642;-38.13080360867914
1739209693.5174675;-35.57807855764607
1739209693.5174706;-45.120503652039325
1739209693.517474;-38.13080360867914
1739209693.517477;-35.57807855764607
1739209693.5174804;-45.120503652039325
1739209693.5174835;-35.57807855764607
1739209693.5174868;-32.816014438256545
1739209693.51749;-38.13080360867914
1739209693.5174932;-35.57807855764607
1739209693.5174966;-32.816014438256545
1739209693.5174997;-38.13080360867914
1739209693.517503;-45.120503652039325
1739209693.5175061;-45.120503652039325
1739209693.5175095;-35.57807855764607
1739209693.5175126;-35.57807855764607
1739209693.517516;-45.120503652039325
1739209693.517519;-38.13080360867914
1739209693.5175223;-45.120503652039325
1739209693.5175254;-38.13080360867914
1739209693.5175288;-45.120503652039325
1739209693.5175319;-45.120503652039325
1739209693.5175352;-45.120503652039325
1739209693.5175383;-38.13080360867914
1739209693.5175416;-38.13080360867914
1739209693.5175447;-45.120503652039325
1739209693.517548;-38.13080360867914
1739209693.5175512;-45.120503652039325
1739209693.5175545;-38.13080360867914
1739209693.5175576;-45.120503652039325
1739209693.517561;-32.816014438256545
1739209693.517564;-26.487275050834715
1739209693.5175674;-45.120503652039325
1739209693.5175705;-38.13080360867914
1739209693.5175738;-45.120503652039325
1739209693.517577;-35.57807855764607
1739209693.5175803;-45.120503652039325
1739209693.5175834;-45.120503652039325
1739209693.5175867;-45.120503652039325
1739209693.5175898;-38.13080360867914
1739209693.5175931;-38.13080360867914
1739209693.5175962;-45.120503652039325
1739209693.5175996;-45.120503652039325
1739209693.517603;-38.13080360867914
1739209693.517606;-45.120503652039325
1739209693.5176094;-45.120503652039325
1739209693.5176125;-35.57807855764607
1739209693.5176158;-27.8777449560314
1739209693.517619;-45.120503652039325
1739209693.5176222;-45.120503652039325
1739209693.5176253;-38.13080360867914
1739209693.5176287;-35.57807855764607
1739209693.5176318;-45.120503652039325
1739209693.517635;-38.13080360867914
1739209693.5176382;-38.13080360867914
1739209693.5176415;-38.13080360867914
1739209693.5176446;-45.120503652039325
1739209693.517648;-45.120503652039325
1739209693.517651;-45.120503652039325
1739209693.5176544;-28.21854285175415
1739209693.5176575;-38.13080360867914
1739209693.5176609;-38.13080360867914
1739209693.517664;-45.120503652039325
1739209693.5176673;-33.981070128970956
1739209693.5176704;-45.120503652039325
1739209693.5202837;-38.13080360867914
1739209693.520287;-45.120503652039325
1739209693.5202901;-45.120503652039325
1739209693.5202935;-38.13080360867914
1739209693.5202966;-32.816014438256545
1739209693.5202997;-38.13080360867914
1739209693.520303;-45.120503652039325
1739209693.520306;-38.13080360867914
1739209693.5203092;-35.57807855764607
1739209693.5203125;-38.13080360867914
1739209693.5203156;-38.13080360867914
1739209693.520319;-45.120503652039325
1739209693.520322;-35.57807855764607
1739209693.5203252;-38.13080360867914
1739209693.5203285;-45.120503652039325
1739209693.5203316;-45.120503652039325
1739209693.5203347;-38.13080360867914
1739209693.520338;-45.120503652039325
1739209693.5203412;-33.981070128970906
1739209693.5203445;-35.57807855764607
1739209693.5203476;-45.120503652039325
1739209693.5203507;-45.120503652039325
1739209693.520354;-32.816014438256545
1739209693.5203571;-45.120503652039325
1739209693.5203602;-45.120503652039325
1739209693.5203636;-38.13080360867914
1739209693.5203667;-45.120503652039325
1739209693.52037;-38.13080360867914
1739209693.520373;-45.120503652039325
1739209693.5203762;-31.141103565318915
1739209693.5203795;-31.141103565318915
1739209693.5203826;-45.120503652039325
1739209693.5203857;-45.120503652039325
1739209693.520389;-38.13080360867914
1739209693.5203922;-35.57807855764607
1739209693.5203955;-35.57807855764607
1739209693.5203986;-45.120503652039325
1739209693.5204017;-38.13080360867914
1739209693.520405;-38.13080360867914
1739209693.5204082;-38.13080360867914
1739209693.5204113;-45.120503652039325
1739209693.5204146;-45.120503652039325
1739209693.5204177;-38.13080360867914
1739209693.520421;-38.13080360867914
1739209693.5204241;-45.120503652039325
1739209693.5204272;-31.141103565318915
1739209693.5204306;-28.58837851428586
1739209693.5204337;-38.13080360867914
1739209693.5204368;-38.13080360867914
1739209693.52044;-38.13080360867914
1739209693.5204432;-35.57807855764607
1739209693.5204465;-38.13080360867914
1739209693.5204496;-45.120503652039325
1739209693.5204527;-38.13080360867914
1739209693.520456;-45.120503652039325
1739209693.5204592;-38.13080360867914
1739209693.5204623;-45.120503652039325
1739209693.5204656;-38.13080360867914
1739209693.5204687;-45.120503652039325
1739209693.520472;-38.13080360867914
1739209693.5204751;-38.13080360867914
1739209693.5204782;-45.120503652039325
1739209693.5204816;-45.120503652039325
1739209693.5204847;-38.13080360867914
1739209693.5204878;-45.120503652039325
1739209693.5204911;-38.13080360867914
1739209693.5204942;-38.13080360867914
1739209693.5204976;-45.120503652039325
1739209693.5205007;-45.120503652039325
1739209693.5205038;-31.141103565318915
1739209693.520507;-26.487275050834715
1739209693.5205102;-38.13080360867914
1739209693.5205133;-38.13080360867914
1739209693.5205166;-45.120503652039325
1739209693.5205197;-33.981070128970906
1739209693.520523;-38.13080360867914
1739209693.5205262;-45.120503652039325
1739209693.5205293;-38.13080360867914
1739209693.5205326;-38.13080360867914
1739209693.5205357;-45.120503652039325
1739209693.5205388;-45.120503652039325
1739209693.5205421;-38.13080360867914
1739209693.5205452;-33.981070128970906
1739209693.5205486;-45.120503652039325
1739209693.5205517;-45.120503652039325
1739209693.5205548;-45.120503652039325
1739209693.520558;-35.57807855764607
1739209693.5205612;-35.57807855764607
1739209693.5205643;-45.120503652039325
1739209693.5205677;-45.120503652039325
1739209693.5205708;-35.57807855764607
1739209693.520574;-38.13080360867914
1739209693.5205772;-45.120503652039325
1739209693.5205803;-38.13080360867914
1739209693.5205836;-33.981070128970906
1739209693.5205867;-45.120503652039325
1739209693.5205898;-38.13080360867914
1739209693.5205932;-45.120503652039325
1739209693.5205963;-45.120503652039325
1739209693.5205996;-45.120503652039325
1739209693.5206027;-38.13080360867914
1739209693.5206058;-38.13080360867914
1739209693.5206091;-38.13080360867914
1739209693.5206122;-45.120503652039325
1739209693.5206153;-38.13080360867914
1739209693.5206187;-38.13080360867914
1739209693.5206218;-45.120503652039325
1739209693.520625;-45.120503652039325
1739209693.5206282;-38.13080360867914
1739209693.5206313;-38.13080360867914
1739209693.5206347;-45.120503652039325
1739209693.5206378;-33.981070128970906
1739209693.5206409;-31.141103565318893
1739209693.5206442;-45.120503652039325
1739209693.5206473;-45.120503652039325
1739209693.5206506;-38.13080360867914
1739209693.5206537;-38.13080360867914
1739209693.5206568;-38.13080360867914
1739209693.5206602;-38.13080360867914
1739209693.5206633;-45.120503652039325
1739209693.5206664;-32.816014438256545
1739209693.5206697;-45.120503652039325
1739209693.5206728;-45.120503652039325
1739209693.5206761;-45.120503652039325
1739209693.5206792;-45.120503652039325
1739209693.5206823;-45.120503652039325
1739209693.5206857;-38.13080360867914
1739209693.5206888;-38.13080360867914
1739209693.520692;-45.120503652039325
1739209693.5206952;-45.120503652039325
1739209693.5206983;-45.120503652039325
1739209693.5207016;-38.13080360867914
1739209693.5207047;-38.13080360867914
1739209693.5207078;-45.120503652039325
1739209693.5207112;-45.120503652039325
1739209693.5207143;-45.120503652039325
1739209693.5207176;-38.13080360867914
1739209693.5207207;-35.57807855764607
1739209693.5207238;-38.13080360867914
1739209693.5207272;-45.120503652039325
1739209693.5207303;-38.13080360867914
1739209693.5207334;-38.13080360867914
1739209693.5207367;-35.57807855764607
1739209693.5207398;-38.13080360867914
1739209693.5207431;-45.120503652039325
1739209693.5207462;-45.120503652039325
1739209693.5207493;-30.49652367304973
1739209693.5207527;-33.981070128970906
1739209693.5207558;-45.120503652039325
1739209693.5207589;-38.13080360867914
1739209693.5207622;-35.57807855764607
1739209693.5207653;-33.981070128970906
1739209693.5207686;-45.120503652039325
1739209693.5207717;-45.120503652039325
1739209693.5207748;-38.13080360867914
1739209693.5207782;-38.13080360867914
1739209693.5207813;-45.120503652039325
1739209693.5207844;-35.57807855764607
1739209693.5207877;-45.120503652039325
1739209693.5207908;-35.57807855764607
1739209693.5207942;-45.120503652039325
1739209693.5207973;-38.13080360867914
1739209693.5208004;-38.13080360867914
1739209693.5208037;-38.13080360867914
1739209693.5208068;-45.120503652039325
1739209693.52081;-38.13080360867914
1739209693.5208132;-33.981070128970906
1739209693.5208163;-25.826314394896357
1739209693.5208197;-35.57807855764607
1739209693.5208228;-38.13080360867914
1739209693.5208259;-35.57807855764607
1739209693.5208292;-33.981070128970906
1739209693.5208323;-45.120503652039325
1739209693.5208354;-45.120503652039325
1739209693.5208387;-45.120503652039325
1739209693.5208418;-33.981070128970906
1739209693.5208452;-45.120503652039325
1739209693.5208483;-45.120503652039325
1739209693.5208514;-45.120503652039325
1739209693.5208547;-38.13080360867914
1739209693.5208578;-45.120503652039325
1739209693.520861;-45.120503652039325
1739209693.5208642;-45.120503652039325
1739209693.5208673;-45.120503652039325
1739209693.5208707;-38.13080360867914
1739209693.5208738;-45.120503652039325
1739209693.520877;-38.13080360867914
1739209693.5208802;-38.13080360867914
1739209693.5208833;-38.13080360867914
1739209693.5208864;-38.13080360867914
1739209693.5208898;-45.120503652039325
1739209693.5208929;-33.981070128970906
1739209693.5208962;-38.13080360867914
1739209693.5208993;-45.120503652039325
1739209693.5209024;-45.120503652039325
1739209693.5209057;-38.13080360867914
1739209693.5209088;-32.816014438256545
1739209693.520912;-38.13080360867914
1739209693.5209153;-45.120503652039325
1739209693.5209184;-28.992665084841942
1739209693.5209217;-38.13080360867914
1739209693.5209248;-45.120503652039325
1739209693.520928;-38.13080360867914
1739209693.5209312;-38.13080360867914
1739209693.5209343;-45.120503652039325
1739209693.5209374;-38.13080360867914
1739209693.5209408;-38.13080360867914
1739209693.5209439;-30.49652367304973
1739209693.5209472;-38.13080360867914
1739209693.5209503;-38.13080360867914
1739209693.5209534;-45.120503652039325
1739209693.5209568;-38.13080360867914
1739209693.5209599;-45.120503652039325
1739209693.520963;-38.13080360867914
1739209693.5209663;-35.57807855764607
1739209693.5209694;-38.13080360867914
1739209693.5209727;-45.120503652039325
1739209693.5209758;-45.120503652039325
1739209693.520979;-35.57807855764607
1739209693.5209823;-38.13080360867914
1739209693.5209854;-45.120503652039325
1739209693.5209885;-38.13080360867914
1739209693.5209918;-35.57807855764607
1739209693.520995;-38.13080360867914
1739209693.5209982;-45.120503652039325
1739209693.5210013;-38.13080360867914
1739209693.5210044;-38.13080360867914
1739209693.5210078;-38.13080360867914
1739209693.5210109;-35.57807855764607
1739209693.521014;-45.120503652039325
1739209693.5210173;-38.13080360867914
1739209693.5210204;-38.13080360867914
1739209693.5210238;-38.13080360867914
1739209693.5210268;-45.120503652039325
1739209693.52103;-45.120503652039325
1739209693.5210333;-33.981070128970906
1739209693.5210364;-38.13080360867914
1739209693.5210395;-38.13080360867914
1739209693.5210428;-38.13080360867914
1739209693.521046;-33.981070128970906
1739209693.5210493;-38.13080360867914
1739209693.5210524;-45.120503652039325
1739209693.5210555;-45.120503652039325
1739209693.5210588;-33.981070128970906
1739209693.521062;-45.120503652039325
1739209693.521065;-38.13080360867914
1739209693.5210683;-45.120503652039325
1739209693.5210714;-45.120503652039325
1739209693.5210748;-33.981070128970906
1739209693.5210779;-45.120503652039325
1739209693.521081;-45.120503652039325
1739209693.5210843;-45.120503652039325
1739209693.5210874;-35.57807855764607
1739209693.5210905;-38.13080360867914
1739209693.5210938;-45.120503652039325
1739209693.521097;-35.57807855764607
1739209693.5211003;-38.13080360867914
1739209693.5211034;-38.13080360867914
1739209693.5211065;-38.13080360867914
1739209693.5211098;-45.120503652039325
1739209693.521113;-45.120503652039325
1739209693.5211163;-38.13080360867914
1739209693.5211194;-38.13080360867914
1739209693.5211225;-38.13080360867914
1739209693.5211258;-45.120503652039325
1739209693.521129;-45.120503652039325
1739209693.521132;-45.120503652039325
1739209693.5211353;-38.13080360867914
1739209693.5211384;-38.13080360867914
1739209693.5211418;-45.120503652039325
1739209693.5211449;-45.120503652039325
1739209693.521148;-45.120503652039325
1739209693.5211513;-30.49652367304973
1739209693.5211544;-35.57807855764607
1739209693.5211575;-45.120503652039325
1739209693.5211608;-38.13080360867914
1739209693.521164;-38.13080360867914
1739209693.5211673;-38.13080360867914
1739209693.5211704;-38.13080360867914
1739209693.5211735;-33.981070128970906
1739209693.5211768;-45.120503652039325
1739209693.52118;-45.120503652039325
1739209693.521183;-38.13080360867914
1739209693.5211864;-38.13080360867914
1739209693.5211895;-45.120503652039325
1739209693.5211928;-38.13080360867914
1739209693.521196;-35.57807855764607
1739209693.521199;-38.13080360867914
1739209693.5212023;-35.57807855764607
1739209693.5212054;-33.981070128970906
1739209693.5212085;-38.13080360867914
1739209693.5212119;-45.120503652039325
1739209693.521215;-35.57807855764607
1739209693.5212183;-38.13080360867914
1739209693.5212214;-45.120503652039325
1739209693.5212245;-45.120503652039325
1739209693.5212278;-45.120503652039325
1739209693.521231;-45.120503652039325
1739209693.521234;-38.13080360867914
1739209693.5212374;-38.13080360867914
1739209693.5212405;-45.120503652039325
1739209693.5212438;-45.120503652039325
1739209693.521247;-45.120503652039325
1739209693.52125;-45.120503652039325
1739209693.5212533;-45.120503652039325
1739209693.5212564;-45.120503652039325
1739209693.5212595;-45.120503652039325
1739209693.521263;-38.13080360867914
1739209693.521266;-32.816014438256545
1739209693.5212693;-38.13080360867914
1739209693.5212724;-38.13080360867914
1739209693.5212755;-38.13080360867914
1739209693.5212789;-30.49652367304973
1739209693.521282;-28.58837851428586
1739209693.521285;-45.120503652039325
1739209693.5212884;-38.13080360867914
1739209693.5212915;-35.57807855764607
1739209693.5212948;-38.13080360867914
1739209693.521298;-45.120503652039325
1739209693.521301;-45.120503652039325
1739209693.5213044;-45.120503652039325
1739209693.5213075;-38.13080360867914
1739209693.5213106;-38.13080360867914
1739209693.521314;-45.120503652039325
1739209693.521317;-45.120503652039325
1739209693.5213203;-45.120503652039325
1739209693.5213234;-45.120503652039325
1739209693.5213265;-38.13080360867914
1739209693.5213299;-35.57807855764607
