CAN Message; 0x39:0a660cc9d172d7ea
Timestamp;Amplitude
1739209875.059801;-45.120503652039325
1739209875.0598016;-38.13080360867914
1739209875.0598023;-38.13080360867914
1739209875.0598028;-38.13080360867914
1739209875.0598032;-45.120503652039325
1739209875.0598037;-38.13080360867914
1739209875.0598044;-45.120503652039325
1739209875.059805;-45.120503652039325
1739209875.0598054;-45.120503652039325
1739209875.0598059;-45.120503652039325
1739209875.0598066;-38.13080360867914
1739209875.059807;-38.13080360867914
1739209875.0598075;-45.120503652039325
1739209875.0598083;-45.120503652039325
1739209875.0598087;-38.13080360867914
1739209875.0598092;-38.13080360867914
1739209875.0598097;-45.120503652039325
1739209875.0598104;-45.120503652039325
1739209875.0598109;-35.57807855764607
1739209875.0598114;-38.13080360867914
1739209875.0598118;-45.120503652039325
1739209875.0598125;-45.120503652039325
1739209875.059813;-38.13080360867914
1739209875.0598135;-31.141103565318915
1739209875.059814;-38.13080360867914
1739209875.0598147;-38.13080360867914
1739209875.0598152;-38.13080360867914
1739209875.0598156;-35.57807855764607
1739209875.0598161;-38.13080360867914
1739209875.0598168;-45.120503652039325
1739209875.0598173;-45.120503652039325
1739209875.0598178;-31.14110356531892
1739209875.0598183;-45.120503652039325
1739209875.059819;-45.120503652039325
1739209875.0598195;-38.13080360867914
1739209875.05982;-45.120503652039325
1739209875.0598207;-38.13080360867914
1739209875.0598211;-45.120503652039325
1739209875.0598216;-35.57807855764607
1739209875.059822;-31.141103565318915
1739209875.0598228;-45.120503652039325
1739209875.0598233;-38.13080360867914
1739209875.0598238;-38.13080360867914
1739209875.0598242;-35.57807855764607
1739209875.059825;-35.57807855764607
1739209875.0598254;-38.13080360867914
1739209875.059826;-45.120503652039325
1739209875.0598264;-31.141103565318915
1739209875.059827;-32.816014438256545
1739209875.0598276;-45.120503652039325
1739209875.059828;-45.120503652039325
1739209875.0598285;-45.120503652039325
1739209875.0598292;-45.120503652039325
1739209875.0598297;-45.120503652039325
1739209875.0598302;-45.120503652039325
1739209875.059831;-45.120503652039325
1739209875.0598314;-45.120503652039325
1739209875.0598319;-45.120503652039325
1739209875.0598323;-45.120503652039325
1739209875.059833;-38.13080360867914
1739209875.0598335;-45.120503652039325
1739209875.059834;-38.13080360867914
1739209875.0598345;-38.13080360867914
1739209875.0598352;-33.981070128970906
1739209875.0598357;-35.57807855764607
1739209875.0598361;-38.13080360867914
1739209875.0598366;-38.13080360867914
1739209875.0598373;-33.981070128970906
1739209875.0598378;-32.816014438256545
1739209875.0598383;-38.13080360867914
1739209875.0598388;-38.13080360867914
1739209875.0598395;-38.13080360867914
1739209875.05984;-45.120503652039325
1739209875.0598404;-45.120503652039325
1739209875.0598412;-45.120503652039325
1739209875.0598416;-45.120503652039325
1739209875.059842;-45.120503652039325
1739209875.0598426;-38.13080360867914
1739209875.0598433;-45.120503652039325
1739209875.0598438;-45.120503652039325
1739209875.0598443;-35.57807855764607
1739209875.0598447;-45.120503652039325
1739209875.0598454;-45.120503652039325
1739209875.059846;-38.13080360867914
1739209875.0598464;-38.13080360867914
1739209875.0598469;-38.13080360867914
1739209875.0598476;-45.120503652039325
1739209875.059848;-38.13080360867914
1739209875.0598485;-38.13080360867914
1739209875.059849;-38.13080360867914
1739209875.0598497;-38.13080360867914
1739209875.0598502;-38.13080360867914
1739209875.0598507;-38.13080360867914
1739209875.0598514;-45.120503652039325
1739209875.059852;-45.120503652039325
1739209875.0598524;-45.120503652039325
1739209875.0598528;-45.120503652039325
1739209875.0598536;-38.13080360867914
1739209875.059854;-35.57807855764607
1739209875.0598545;-38.13080360867914
1739209875.059855;-45.120503652039325
1739209875.0598557;-38.13080360867914
1739209875.0598562;-33.981070128970906
1739209875.0598567;-38.13080360867914
1739209875.0598571;-29.438486411369333
1739209875.0598578;-38.13080360867914
1739209875.0598583;-45.120503652039325
1739209875.0598588;-45.120503652039325
1739209875.0598593;-32.816014438256545
1739209875.05986;-33.981070128970906
1739209875.0598605;-45.120503652039325
1739209875.059861;-45.120503652039325
1739209875.0598617;-45.120503652039325
1739209875.0598621;-45.120503652039325
1739209875.0598626;-45.120503652039325
1739209875.059863;-38.13080360867914
1739209875.0598638;-45.120503652039325
1739209875.0598643;-33.981070128970906
1739209875.0598648;-45.120503652039325
1739209875.0598652;-45.120503652039325
1739209875.059866;-31.141103565318893
1739209875.0598664;-38.13080360867914
1739209875.059867;-45.120503652039325
1739209875.0598674;-45.120503652039325
1739209875.059868;-31.141103565318893
1739209875.0598686;-45.120503652039325
1739209875.059869;-38.13080360867914
1739209875.0598695;-38.13080360867914
1739209875.0598702;-35.57807855764607
1739209875.0598707;-38.13080360867914
1739209875.0598712;-35.57807855764607
1739209875.059872;-38.13080360867914
1739209875.0598724;-45.120503652039325
1739209875.0598729;-38.13080360867914
1739209875.0598733;-45.120503652039325
1739209875.059874;-38.13080360867914
1739209875.0598745;-45.120503652039325
1739209875.059875;-45.120503652039325
1739209875.0598755;-45.120503652039325
1739209875.0598762;-38.13080360867914
1739209875.0598767;-38.13080360867914
1739209875.0598772;-45.120503652039325
1739209875.0598776;-35.57807855764607
1739209875.0598783;-38.13080360867914
1739209875.0598788;-28.21854285175415
1739209875.0598793;-35.57807855764607
1739209875.0598798;-45.120503652039325
1739209875.0598805;-38.13080360867914
1739209875.059881;-45.120503652039325
1739209875.0598814;-45.120503652039325
1739209875.059882;-45.120503652039325
1739209875.0598826;-45.120503652039325
1739209875.059883;-45.120503652039325
1739209875.0598836;-38.13080360867914
1739209875.0598843;-33.981070128970906
1739209875.0598848;-38.13080360867914
1739209875.0598853;-45.120503652039325
1739209875.0598857;-45.120503652039325
1739209875.0598865;-45.120503652039325
1739209875.059887;-38.13080360867914
1739209875.0598874;-38.13080360867914
1739209875.059888;-45.120503652039325
1739209875.0598886;-45.120503652039325
1739209875.059889;-38.13080360867914
1739209875.0598896;-35.57807855764607
1739209875.05989;-38.13080360867914
1739209875.0598907;-45.120503652039325
1739209875.0598912;-45.120503652039325
1739209875.0598917;-32.816014438256545
1739209875.0598922;-35.57807855764607
1739209875.059893;-45.120503652039325
1739209875.0598934;-45.120503652039325
1739209875.0598938;-38.13080360867914
1739209875.0598946;-32.816014438256545
1739209875.059895;-45.120503652039325
1739209875.0598955;-45.120503652039325
1739209875.059896;-33.981070128970956
1739209875.0598967;-38.13080360867914
1739209875.0598972;-38.13080360867914
1739209875.0598977;-38.13080360867914
1739209875.0598981;-45.120503652039325
1739209875.0598989;-38.13080360867914
1739209875.0598993;-38.13080360867914
1739209875.0598998;-45.120503652039325
1739209875.0599003;-29.438486411369333
1739209875.059901;-28.992665084841942
1739209875.0599015;-45.120503652039325
1739209875.059902;-45.120503652039325
1739209875.0599024;-45.120503652039325
1739209875.0599031;-38.13080360867914
1739209875.0599036;-45.120503652039325
1739209875.059904;-45.120503652039325
1739209875.0599048;-45.120503652039325
1739209875.0599053;-45.120503652039325
1739209875.0599058;-38.13080360867914
1739209875.0599062;-45.120503652039325
1739209875.059907;-38.13080360867914
1739209875.0599074;-31.141103565318893
1739209875.059908;-38.13080360867914
1739209875.0599084;-38.13080360867914
1739209875.059909;-45.120503652039325
1739209875.0599096;-45.120503652039325
1739209875.05991;-33.981070128970906
1739209875.0599105;-38.13080360867914
1739209875.0599113;-38.13080360867914
1739209875.0599117;-45.120503652039325
1739209875.0599122;-45.120503652039325
1739209875.0599127;-45.120503652039325
1739209875.0599134;-38.13080360867914
1739209875.0599139;-33.981070128970906
1739209875.0599144;-45.120503652039325
1739209875.059915;-45.120503652039325
1739209875.0599155;-33.981070128970906
1739209875.059916;-33.981070128970906
1739209875.0599165;-45.120503652039325
1739209875.0599172;-45.120503652039325
1739209875.0599177;-45.120503652039325
1739209875.0599182;-38.13080360867914
1739209875.0599186;-38.13080360867914
1739209875.0599194;-45.120503652039325
1739209875.0599198;-45.120503652039325
1739209875.0599203;-45.120503652039325
1739209875.0599208;-45.120503652039325
1739209875.0599215;-45.120503652039325
1739209875.059922;-45.120503652039325
1739209875.0599225;-45.120503652039325
1739209875.059923;-38.13080360867914
1739209875.0599236;-45.120503652039325
1739209875.0599241;-45.120503652039325
1739209875.0599246;-45.120503652039325
1739209875.0599253;-45.120503652039325
1739209875.0599258;-45.120503652039325
1739209875.0599263;-45.120503652039325
1739209875.0599267;-38.13080360867914
1739209875.0599275;-45.120503652039325
1739209875.059928;-45.120503652039325
1739209875.0599284;-45.120503652039325
1739209875.059929;-38.13080360867914
1739209875.0599296;-45.120503652039325
1739209875.05993;-38.13080360867914
1739209875.0599306;-33.981070128970906
1739209875.059931;-38.13080360867914
1739209875.0599318;-38.13080360867914
1739209875.0599322;-38.13080360867914
1739209875.0599327;-38.13080360867914
1739209875.0599332;-45.120503652039325
1739209875.059934;-45.120503652039325
1739209875.0599344;-38.13080360867914
1739209875.0599349;-45.120503652039325
1739209875.0599356;-45.120503652039325
1739209875.059936;-38.13080360867914
1739209875.0599365;-38.13080360867914
1739209875.059937;-45.120503652039325
1739209875.0599377;-45.120503652039325
1739209875.0599382;-45.120503652039325
1739209875.0599387;-38.13080360867914
1739209875.0599391;-38.13080360867914
1739209875.0599399;-38.13080360867914
1739209875.0599403;-38.13080360867914
1739209875.0599408;-38.13080360867914
1739209875.0599413;-35.57807855764607
1739209875.059942;-33.981070128970906
1739209875.0599425;-45.120503652039325
1739209875.059943;-45.120503652039325
1739209875.0599434;-35.57807855764607
1739209875.0599442;-38.13080360867914
1739209875.0599446;-33.981070128970956
1739209875.059945;-38.13080360867914
1739209875.0599456;-45.120503652039325
1739209875.0599463;-38.13080360867914
1739209875.0599468;-38.13080360867914
1739209875.0599473;-38.13080360867914
1739209875.059948;-45.120503652039325
1739209875.0599484;-33.981070128970906
1739209875.059949;-33.981070128970906
1739209875.0599494;-45.120503652039325
1739209875.05995;-35.57807855764607
1739209875.0599506;-35.57807855764607
1739209875.059951;-38.13080360867914
1739209875.0599515;-38.13080360867914
1739209875.0599523;-33.981070128970906
1739209875.0599527;-38.13080360867914
1739209875.0599532;-38.13080360867914
1739209875.0599537;-38.13080360867914
1739209875.0599544;-38.13080360867914
1739209875.059955;-38.13080360867914
1739209875.0599554;-45.120503652039325
1739209875.0599558;-45.120503652039325
1739209875.0599566;-38.13080360867914
1739209875.059957;-45.120503652039325
1739209875.0599575;-45.120503652039325
1739209875.0599582;-35.57807855764607
1739209875.0599587;-38.13080360867914
1739209875.0599592;-38.13080360867914
1739209875.0599597;-38.13080360867914
1739209875.0599604;-38.13080360867914
1739209875.0599608;-45.120503652039325
1739209875.0599613;-35.57807855764607
1739209875.0599618;-28.58837851428586
1739209875.0599625;-45.120503652039325
1739209875.059963;-45.120503652039325
1739209875.0599635;-38.13080360867914
1739209875.059964;-38.13080360867914
1739209875.0599647;-45.120503652039325
1739209875.0599651;-35.57807855764607
1739209875.0599656;-38.13080360867914
1739209875.059966;-31.141103565318943
1739209875.0599668;-45.120503652039325
1739209875.0599673;-45.120503652039325
1739209875.0599678;-38.13080360867914
1739209875.0599685;-38.13080360867914
1739209875.059969;-35.57807855764607
1739209875.0599694;-45.120503652039325
1739209875.05997;-38.13080360867914
1739209875.0599706;-27.8777449560314
1739209875.059971;-38.13080360867914
1739209875.0599716;-45.120503652039325
1739209875.059972;-38.13080360867914
1739209875.0599728;-38.13080360867914
1739209875.0599732;-45.120503652039325
1739209875.0599737;-38.13080360867914
1739209875.0599742;-38.13080360867914
1739209875.059975;-45.120503652039325
1739209875.0599754;-38.13080360867914
1739209875.0599759;-38.13080360867914
1739209875.0599763;-38.13080360867914
1739209875.059977;-35.57807855764607
1739209875.0599775;-38.13080360867914
1739209875.059978;-35.57807855764607
1739209875.0599787;-38.13080360867914
1739209875.0599792;-45.120503652039325
1739209875.0599797;-38.13080360867914
1739209875.0599802;-45.120503652039325
1739209875.0599809;-45.120503652039325
1739209875.0599813;-38.13080360867914
1739209875.0599818;-33.981070128970906
1739209875.0599823;-45.120503652039325
1739209875.059983;-45.120503652039325
1739209875.0599835;-38.13080360867914
1739209875.059984;-38.13080360867914
1739209875.0599844;-38.13080360867914
1739209875.0599852;-38.13080360867914
1739209875.0599856;-45.120503652039325
1739209875.059986;-38.13080360867914
1739209875.0599866;-38.13080360867914
1739209875.0599873;-45.120503652039325
1739209875.0599878;-45.120503652039325
1739209875.0599883;-38.13080360867914
1739209875.059989;-38.13080360867914
1739209875.0599895;-45.120503652039325
1739209875.05999;-35.57807855764607
1739209875.0599904;-38.13080360867914
1739209875.0599911;-45.120503652039325
1739209875.0599916;-45.120503652039325
1739209875.059992;-38.13080360867914
1739209875.0599926;-33.981070128970906
1739209875.0599933;-45.120503652039325
1739209875.0599937;-45.120503652039325
1739209875.0599942;-45.120503652039325
1739209875.0599947;-38.13080360867914
1739209875.0599954;-38.13080360867914
1739209875.059996;-38.13080360867914
1739209875.0599964;-38.13080360867914
1739209875.0599968;-35.57807855764607
1739209875.0599976;-38.13080360867914
1739209875.059998;-38.13080360867914
1739209875.0599985;-45.120503652039325
1739209875.0599992;-33.981070128970906
1739209875.0599997;-45.120503652039325
1739209875.0600002;-45.120503652039325
1739209875.0600007;-35.57807855764607
1739209875.0600014;-33.981070128970906
1739209875.0600019;-45.120503652039325
1739209875.0600023;-45.120503652039325
1739209875.0600028;-38.13080360867914
1739209875.0600035;-35.57807855764607
1739209875.060004;-45.120503652039325
1739209875.0600045;-45.120503652039325
1739209875.060005;-38.13080360867914
1739209875.0600057;-38.13080360867914
1739209875.0600061;-35.57807855764607
1739209875.0600066;-38.13080360867914
1739209875.060007;-45.120503652039325
1739209875.0600078;-45.120503652039325
1739209875.0600083;-35.57807855764607
1739209875.0600088;-35.57807855764607
1739209875.0600092;-45.120503652039325
1739209875.06001;-31.14110356531892
1739209875.0600104;-35.57807855764607
1739209875.060011;-38.13080360867914
1739209875.0600116;-38.13080360867914
1739209875.060012;-38.13080360867914
1739209875.0600126;-38.13080360867914
1739209875.060013;-38.13080360867914
1739209875.0600138;-45.120503652039325
1739209875.0600142;-28.992665084841942
1739209875.0600147;-38.13080360867914
1739209875.0600152;-45.120503652039325
1739209875.060016;-38.13080360867914
1739209875.0600164;-33.981070128970906
1739209875.0600169;-38.13080360867914
1739209875.0600173;-38.13080360867914
1739209875.060018;-45.120503652039325
1739209875.0600185;-31.14110356531892
1739209875.060019;-38.13080360867914
1739209875.0600195;-38.13080360867914
1739209875.0600202;-45.120503652039325
1739209875.0600207;-38.13080360867914
1739209875.0600212;-38.13080360867914
1739209875.0600219;-45.120503652039325
1739209875.0600224;-45.120503652039325
1739209875.0600228;-33.981070128970906
1739209875.0600233;-45.120503652039325
1739209875.060024;-38.13080360867914
1739209875.0600245;-35.57807855764607
1739209875.060025;-38.13080360867914
1739209875.0600255;-38.13080360867914
1739209875.0600262;-38.13080360867914
1739209875.0600266;-35.57807855764607
1739209875.0600271;-38.13080360867914
1739209875.0600276;-45.120503652039325
1739209875.0600283;-38.13080360867914
1739209875.0600288;-38.13080360867914
1739209875.0600293;-45.120503652039325
1739209875.0600297;-45.120503652039325
1739209875.0600305;-45.120503652039325
1739209875.060031;-45.120503652039325
1739209875.0600333;-45.120503652039325
1739209875.060036;-35.57807855764607
1739209875.0600383;-45.120503652039325
1739209875.0600407;-45.120503652039325
1739209875.0600433;-33.981070128970906
1739209875.0600457;-45.120503652039325
1739209875.060048;-45.120503652039325
1739209875.0600507;-45.120503652039325
1739209875.060053;-38.13080360867914
1739209875.0600557;-38.13080360867914
1739209875.060058;-38.13080360867914
1739209875.0600605;-45.120503652039325
1739209875.0600631;-45.120503652039325
1739209875.0600655;-45.120503652039325
1739209875.060068;-33.981070128970906
1739209875.0600705;-45.120503652039325
1739209875.060073;-31.141103565318915
1739209875.0600753;-33.981070128970906
1739209875.060078;-45.120503652039325
1739209875.0600803;-45.120503652039325
1739209875.0600827;-38.13080360867914
1739209875.0600853;-45.120503652039325
1739209875.0600877;-38.13080360867914
1739209875.06009;-45.120503652039325
1739209875.0600927;-35.57807855764607
1739209875.060095;-38.13080360867914
1739209875.0600977;-38.13080360867914
1739209875.0601;-45.120503652039325
1739209875.0601025;-38.13080360867914
1739209875.060105;-35.57807855764607
1739209875.0601075;-45.120503652039325
1739209875.0601099;-45.120503652039325
1739209875.0601125;-38.13080360867914
1739209875.0601149;-33.981070128970906
1739209875.0601172;-45.120503652039325
1739209875.0601199;-45.120503652039325
1739209875.0601223;-45.120503652039325
1739209875.0601246;-45.120503652039325
1739209875.0601273;-38.13080360867914
1739209875.0601296;-45.120503652039325
1739209875.060132;-45.120503652039325
1739209875.0601346;-45.120503652039325
1739209875.060137;-45.120503652039325
1739209875.0601397;-45.120503652039325
1739209875.060142;-38.13080360867914
1739209875.0601444;-38.13080360867914
1739209875.060147;-45.120503652039325
1739209875.0601494;-45.120503652039325
1739209875.0601518;-45.120503652039325
1739209875.0601544;-45.120503652039325
1739209875.0601568;-45.120503652039325
1739209875.0601592;-45.120503652039325
1739209875.0601618;-38.13080360867914
1739209875.0601642;-38.13080360867914
1739209875.0601666;-38.13080360867914
1739209875.0601692;-35.57807855764607
1739209875.0601716;-38.13080360867914
1739209875.0601742;-45.120503652039325
1739209875.0601766;-45.120503652039325
1739209875.060179;-33.981070128970906
1739209875.0601816;-45.120503652039325
1739209875.060184;-45.120503652039325
1739209875.0601864;-38.13080360867914
1739209875.060189;-45.120503652039325
1739209875.0601914;-45.120503652039325
1739209875.0601938;-45.120503652039325
1739209875.0601964;-45.120503652039325
1739209875.0601988;-38.13080360867914
1739209875.0602012;-38.13080360867914
1739209875.0602038;-35.57807855764607
1739209875.0602062;-45.120503652039325
1739209875.0602086;-35.57807855764607
1739209875.0602112;-38.13080360867914
1739209875.0602136;-38.13080360867914
1739209875.0602162;-38.13080360867914
1739209875.0602186;-45.120503652039325
1739209875.060221;-38.13080360867914
1739209875.0602236;-38.13080360867914
1739209875.060226;-33.981070128970906
1739209875.0602283;-33.981070128970906
1739209875.060231;-45.120503652039325
1739209875.0602334;-45.120503652039325
1739209875.0602357;-45.120503652039325
1739209875.0602384;-45.120503652039325
1739209875.0602407;-45.120503652039325
1739209875.0602431;-33.981070128970906
1739209875.0602458;-45.120503652039325
1739209875.0602481;-45.120503652039325
1739209875.0602505;-45.120503652039325
1739209875.0602531;-38.13080360867914
1739209875.0602555;-35.57807855764607
1739209875.0602582;-45.120503652039325
1739209875.0602605;-45.120503652039325
1739209875.060263;-38.13080360867914
1739209875.0602655;-35.57807855764607
1739209875.060268;-45.120503652039325
1739209875.0602703;-38.13080360867914
1739209875.060273;-45.120503652039325
1739209875.0602753;-38.13080360867914
1739209875.0602777;-38.13080360867914
1739209875.0602803;-45.120503652039325
1739209875.0602827;-45.120503652039325
1739209875.060285;-45.120503652039325
1739209875.0602877;-45.120503652039325
1739209875.06029;-38.13080360867914
1739209875.0602925;-38.13080360867914
1739209875.060295;-38.13080360867914
1739209875.0602975;-45.120503652039325
1739209875.0603;-45.120503652039325
1739209875.0603025;-31.141103565318893
1739209875.0603049;-33.981070128970906
1739209875.0603075;-45.120503652039325
1739209875.06031;-38.13080360867914
1739209875.0603123;-32.816014438256545
1739209875.060315;-28.58837851428586
1739209875.0603173;-45.120503652039325
1739209875.0603197;-38.13080360867914
1739209875.0603223;-35.57807855764607
1739209875.0603247;-38.13080360867914
1739209875.060327;-38.13080360867914
1739209875.0603297;-38.13080360867914
1739209875.060332;-45.120503652039325
1739209875.0603344;-38.13080360867914
1739209875.060337;-38.13080360867914
1739209875.0603395;-38.13080360867914
1739209875.060342;-38.13080360867914
1739209875.0603445;-45.120503652039325
1739209875.0603468;-38.13080360867914
1739209875.0603495;-45.120503652039325
1739209875.0603518;-33.981070128970906
1739209875.0603542;-31.141103565318915
1739209875.0603569;-45.120503652039325
1739209875.0603592;-33.981070128970906
1739209875.0603616;-45.120503652039325
1739209875.0603642;-38.13080360867914
1739209875.0603666;-38.13080360867914
1739209875.060369;-45.120503652039325
1739209875.0603716;-45.120503652039325
1739209875.060374;-45.120503652039325
1739209875.0603764;-38.13080360867914
1739209875.060379;-45.120503652039325
1739209875.0603814;-38.13080360867914
1739209875.060384;-38.13080360867914
1739209875.0603864;-45.120503652039325
1739209875.0603888;-38.13080360867914
1739209875.0603914;-45.120503652039325
1739209875.0603938;-45.120503652039325
1739209875.0603962;-45.120503652039325
1739209875.0603988;-45.120503652039325
1739209875.0604012;-38.13080360867914
1739209875.0604036;-38.13080360867914
1739209875.0604062;-35.57807855764607
1739209875.0604086;-45.120503652039325
1739209875.060411;-38.13080360867914
1739209875.0604136;-28.992665084841942
1739209875.060416;-45.120503652039325
1739209875.0604186;-45.120503652039325
1739209875.060421;-45.120503652039325
1739209875.0604234;-32.816014438256545
1739209875.060426;-38.13080360867914
1739209875.0604284;-45.120503652039325
1739209875.0604308;-45.120503652039325
1739209875.0604334;-32.816014438256545
1739209875.0604358;-45.120503652039325
1739209875.0604382;-45.120503652039325
1739209875.0604408;-38.13080360867914
1739209875.0604432;-45.120503652039325
1739209875.0604455;-45.120503652039325
1739209875.0604482;-38.13080360867914
1739209875.0604506;-35.57807855764607
1739209875.060453;-31.141103565318915
1739209875.0604556;-45.120503652039325
1739209875.060458;-38.13080360867914
1739209875.0604606;-38.13080360867914
1739209875.060463;-38.13080360867914
1739209875.0604653;-45.120503652039325
1739209875.060468;-45.120503652039325
1739209875.0604703;-38.13080360867914
1739209875.0604727;-33.981070128970906
1739209875.0604753;-35.57807855764607
1739209875.0604777;-38.13080360867914
1739209875.06048;-38.13080360867914
1739209875.0604827;-38.13080360867914
1739209875.0604851;-38.13080360867914
1739209875.0604875;-45.120503652039325
1739209875.0604901;-35.57807855764607
1739209875.0604925;-45.120503652039325
1739209875.060495;-45.120503652039325
1739209875.0604975;-38.13080360867914
1739209875.0605;-35.57807855764607
1739209875.0605025;-38.13080360867914
1739209875.060505;-45.120503652039325
1739209875.0605073;-38.13080360867914
1739209875.06051;-38.13080360867914
1739209875.0605123;-30.49652367304973
1739209875.0605147;-38.13080360867914
1739209875.0605173;-45.120503652039325
1739209875.0605197;-45.120503652039325
1739209875.060522;-38.13080360867914
1739209875.0605247;-45.120503652039325
1739209875.060527;-38.13080360867914
1739209875.0605295;-38.13080360867914
1739209875.060532;-38.13080360867914
1739209875.0605345;-35.57807855764607
1739209875.0605369;-45.120503652039325
1739209875.0605395;-45.120503652039325
1739209875.0605419;-38.13080360867914
1739209875.0605445;-38.13080360867914
1739209875.0605469;-38.13080360867914
1739209875.0605493;-38.13080360867914
1739209875.060552;-45.120503652039325
1739209875.0605543;-45.120503652039325
1739209875.0605567;-38.13080360867914
1739209875.0605593;-35.57807855764607
1739209875.0605617;-38.13080360867914
1739209875.060564;-45.120503652039325
1739209875.0605667;-38.13080360867914
1739209875.060569;-35.57807855764607
1739209875.0605714;-38.13080360867914
1739209875.060574;-31.141103565318893
1739209875.0605764;-38.13080360867914
1739209875.0605788;-38.13080360867914
1739209875.0605814;-38.13080360867914
1739209875.0605838;-32.816014438256545
1739209875.0605865;-38.13080360867914
1739209875.0605888;-45.120503652039325
1739209875.0605912;-45.120503652039325
1739209875.0605938;-45.120503652039325
1739209875.0605962;-45.120503652039325
1739209875.0605986;-38.13080360867914
1739209875.0606012;-45.120503652039325
1739209875.0606036;-45.120503652039325
1739209875.060606;-45.120503652039325
1739209875.0606086;-38.13080360867914
1739209875.060611;-38.13080360867914
1739209875.0606134;-38.13080360867914
1739209875.060616;-38.13080360867914
1739209875.0606184;-35.57807855764607
1739209875.0606208;-35.57807855764607
1739209875.0606234;-45.120503652039325
1739209875.0606258;-45.120503652039325
1739209875.0606284;-38.13080360867914
1739209875.0606308;-38.13080360867914
1739209875.0606332;-26.487275050834715
1739209875.0606358;-45.120503652039325
1739209875.0606382;-45.120503652039325
1739209875.0606406;-38.13080360867914
1739209875.0606432;-32.816014438256545
1739209875.0606456;-45.120503652039325
1739209875.060648;-45.120503652039325
1739209875.0606506;-45.120503652039325
1739209875.060653;-33.981070128970956
1739209875.0606554;-45.120503652039325
1739209875.060658;-38.13080360867914
1739209875.0606604;-38.13080360867914
1739209875.0606627;-45.120503652039325
1739209875.0606654;-38.13080360867914
1739209875.0606678;-35.57807855764607
1739209875.0606704;-35.57807855764607
1739209875.0606728;-26.991370085610736
1739209875.0606751;-35.57807855764607
1739209875.0606778;-38.13080360867914
1739209875.0606802;-38.13080360867914
1739209875.0606825;-35.57807855764607
1739209875.0606852;-38.13080360867914
1739209875.0606875;-38.13080360867914
1739209875.06069;-38.13080360867914
1739209875.0606925;-45.120503652039325
1739209875.060695;-45.120503652039325
1739209875.0606973;-35.57807855764607
1739209875.0607;-45.120503652039325
1739209875.0607023;-38.13080360867914
1739209875.060705;-35.57807855764607
1739209875.0607073;-45.120503652039325
1739209875.0607097;-33.981070128970906
1739209875.0607123;-45.120503652039325
1739209875.0607147;-45.120503652039325
1739209875.060717;-45.120503652039325
1739209875.0607197;-38.13080360867914
1739209875.060722;-45.120503652039325
1739209875.0607245;-45.120503652039325
1739209875.0607271;-45.120503652039325
1739209875.0607295;-45.120503652039325
1739209875.060732;-29.438486411369333
1739209875.0607345;-32.816014438256545
1739209875.060737;-45.120503652039325
1739209875.0607393;-38.13080360867914
1739209875.060742;-38.13080360867914
1739209875.0607443;-38.13080360867914
1739209875.060747;-45.120503652039325
1739209875.0607493;-38.13080360867914
1739209875.0607517;-45.120503652039325
1739209875.0607543;-45.120503652039325
1739209875.0607567;-45.120503652039325
1739209875.060759;-45.120503652039325
1739209875.0607617;-35.57807855764607
1739209875.060764;-38.13080360867914
1739209875.0607665;-45.120503652039325
1739209875.060769;-35.57807855764607
1739209875.0607715;-33.981070128970906
1739209875.0607738;-45.120503652039325
1739209875.0607765;-32.816014438256545
1739209875.0607789;-35.57807855764607
1739209875.0607812;-35.57807855764607
1739209875.0607839;-45.120503652039325
1739209875.0607862;-38.13080360867914
1739209875.0607889;-38.13080360867914
1739209875.0607913;-45.120503652039325
1739209875.0607936;-32.816014438256545
1739209875.0607963;-33.981070128970906
1739209875.0607986;-45.120503652039325
1739209875.060801;-35.57807855764607
1739209875.0608037;-38.13080360867914
1739209875.060806;-45.120503652039325
1739209875.0608084;-38.13080360867914
1739209875.060811;-45.120503652039325
1739209875.0608134;-45.120503652039325
1739209875.0608158;-35.57807855764607
1739209875.0608184;-45.120503652039325
1739209875.0608208;-38.13080360867914
1739209875.0608232;-38.13080360867914
1739209875.0608258;-45.120503652039325
1739209875.0608282;-45.120503652039325
1739209875.0608308;-35.57807855764607
1739209875.0608332;-38.13080360867914
1739209875.0608356;-38.13080360867914
1739209875.0608382;-33.981070128970906
1739209875.0608406;-45.120503652039325
1739209875.060843;-45.120503652039325
1739209875.0608456;-38.13080360867914
1739209875.060848;-38.13080360867914
1739209875.0608504;-45.120503652039325
1739209875.060853;-33.981070128970906
1739209875.0608554;-32.816014438256545
1739209875.0608578;-45.120503652039325
1739209875.0608604;-38.13080360867914
1739209875.0608628;-35.57807855764607
1739209875.0608652;-45.120503652039325
1739209875.0608678;-45.120503652039325
1739209875.0608702;-38.13080360867914
1739209875.0608728;-38.13080360867914
1739209875.0608752;-45.120503652039325
1739209875.0608776;-45.120503652039325
1739209875.0608802;-45.120503652039325
1739209875.0608826;-45.120503652039325
1739209875.060885;-38.13080360867914
1739209875.0608876;-45.120503652039325
1739209875.06089;-45.120503652039325
1739209875.0608923;-38.13080360867914
1739209875.060895;-38.13080360867914
1739209875.0608974;-45.120503652039325
1739209875.0608997;-45.120503652039325
1739209875.0609024;-33.981070128970906
1739209875.0609047;-35.57807855764607
1739209875.0609071;-38.13080360867914
1739209875.0609097;-45.120503652039325
1739209875.0609121;-45.120503652039325
1739209875.0609148;-38.13080360867914
1739209875.0609171;-33.981070128970906
