CAN Message; 0x98:0000a6f5f2d5db99
1739209650.8075714;-38.13080360867914
1739209650.8075764;-45.120503652039325
1739209650.8075817;-38.13080360867914
1739209650.8075867;-35.57807855764607
1739209650.807592;-38.13080360867914
1739209650.807597;-45.120503652039325
1739209650.807602;-38.13080360867914
1739209650.8076072;-35.57807855764607
1739209650.8076122;-38.13080360867914
1739209650.8076174;-45.120503652039325
1739209650.8076224;-38.13080360867914
1739209650.8076277;-35.57807855764607
1739209650.8076327;-45.120503652039325
1739209650.8076377;-45.120503652039325
1739209650.807643;-45.120503652039325
1739209650.807648;-45.120503652039325
1739209650.8076532;-38.13080360867914
1739209650.8076582;-45.120503652039325
1739209650.8076632;-45.120503652039325
1739209650.8076684;-45.120503652039325
1739209650.8076735;-45.120503652039325
1739209650.8076787;-45.120503652039325
1739209650.8076837;-45.120503652039325
1739209650.807689;-45.120503652039325
1739209650.807694;-45.120503652039325
1739209650.807699;-45.120503652039325
1739209650.8077042;-33.981070128970906
1739209650.8077092;-45.120503652039325
1739209650.8077145;-38.13080360867914
1739209650.8077195;-35.57807855764607
1739209650.8077245;-38.13080360867914
1739209650.8077297;-45.120503652039325
1739209650.8077347;-35.57807855764607
1739209650.80774;-35.57807855764607
1739209650.807745;-45.120503652039325
1739209650.8077502;-45.120503652039325
1739209650.8077552;-45.120503652039325
1739209650.8077602;-38.13080360867914
1739209650.8077655;-38.13080360867914
1739209650.8077705;-38.13080360867914
1739209650.8077757;-45.120503652039325
1739209650.8077807;-45.120503652039325
1739209650.8077857;-45.120503652039325
1739209650.807791;-45.120503652039325
1739209650.807796;-31.141103565318915
1739209650.8078012;-32.816014438256545
1739209650.8078063;-45.120503652039325
1739209650.8078115;-45.120503652039325
1739209650.8078165;-38.13080360867914
1739209650.8078215;-35.57807855764607
1739209650.8078268;-38.13080360867914
1739209650.8078318;-38.13080360867914
1739209650.807837;-38.13080360867914
1739209650.807842;-45.120503652039325
1739209650.8078473;-38.13080360867914
1739209650.8078523;-45.120503652039325
1739209650.8078573;-45.120503652039325
1739209650.8078625;-32.816014438256545
1739209650.8078675;-45.120503652039325
1739209650.8078728;-45.120503652039325
1739209650.8078778;-28.58837851428586
1739209650.8078828;-28.58837851428586
1739209650.807888;-45.120503652039325
1739209650.807893;-38.13080360867914
1739209650.8078983;-33.981070128970906
1739209650.8079033;-38.13080360867914
1739209650.8079085;-45.120503652039325
1739209650.8079135;-38.13080360867914
1739209650.8079185;-45.120503652039325
1739209650.8079238;-38.13080360867914
1739209650.8079288;-38.13080360867914
1739209650.807934;-45.120503652039325
1739209650.807939;-38.13080360867914
1739209650.807944;-38.13080360867914
1739209650.8079493;-45.120503652039325
1739209650.8079543;-45.120503652039325
1739209650.8079596;-31.141103565318915
1739209650.8079646;-29.438486411369333
1739209650.8079698;-45.120503652039325
1739209650.8079748;-45.120503652039325
1739209650.8079798;-38.13080360867914
1739209650.807985;-45.120503652039325
1739209650.80799;-45.120503652039325
1739209650.8079953;-38.13080360867914
1739209650.8080003;-45.120503652039325
1739209650.8080053;-45.120503652039325
1739209650.8080106;-38.13080360867914
1739209650.8080156;-45.120503652039325
1739209650.8080208;-45.120503652039325
1739209650.8080258;-38.13080360867914
1739209650.808031;-38.13080360867914
1739209650.808036;-45.120503652039325
1739209650.808041;-35.57807855764607
1739209650.8080463;-29.438486411369333
1739209650.8080513;-35.57807855764607
1739209650.8080566;-38.13080360867914
1739209650.8080616;-45.120503652039325
1739209650.8080666;-45.120503652039325
1739209650.8080719;-45.120503652039325
1739209650.8080769;-35.57807855764607
1739209650.808082;-38.13080360867914
1739209650.808087;-38.13080360867914
1739209650.8080924;-38.13080360867914
1739209650.8080974;-45.120503652039325
1739209650.8081024;-38.13080360867914
1739209650.8081076;-35.57807855764607
1739209650.8081126;-45.120503652039325
1739209650.8081179;-45.120503652039325
1739209650.8081229;-45.120503652039325
1739209650.8081279;-45.120503652039325
1739209650.8081331;-38.13080360867914
1739209650.8081381;-45.120503652039325
1739209650.8081434;-45.120503652039325
1739209650.8081484;-45.120503652039325
1739209650.8081536;-45.120503652039325
1739209650.8081586;-45.120503652039325
1739209650.8081636;-38.13080360867914
1739209650.808169;-32.816014438256545
1739209650.808174;-45.120503652039325
1739209650.8081791;-45.120503652039325
1739209650.8081841;-38.13080360867914
1739209650.8081894;-32.816014438256545
1739209650.8081944;-45.120503652039325
1739209650.8081994;-38.13080360867914
1739209650.8082047;-38.13080360867914
1739209650.8082097;-45.120503652039325
1739209650.808215;-38.13080360867914
1739209650.80822;-45.120503652039325
1739209650.808225;-45.120503652039325
1739209650.8082302;-45.120503652039325
1739209650.8082352;-33.981070128970906
1739209650.8082404;-38.13080360867914
1739209650.8082454;-38.13080360867914
1739209650.8082507;-31.141103565318893
1739209650.8082557;-38.13080360867914
1739209650.8082607;-38.13080360867914
1739209650.808266;-38.13080360867914
1739209650.808271;-38.13080360867914
1739209650.8082762;-33.981070128970906
1739209650.8082812;-38.13080360867914
1739209650.8082862;-38.13080360867914
1739209650.8082914;-45.120503652039325
1739209650.8082964;-38.13080360867914
1739209650.8083017;-35.57807855764607
1739209650.8083067;-45.120503652039325
1739209650.808312;-45.120503652039325
1739209650.808317;-38.13080360867914
1739209650.808322;-38.13080360867914
1739209650.8083272;-38.13080360867914
1739209650.8083322;-38.13080360867914
1739209650.8083375;-45.120503652039325
1739209650.8083425;-45.120503652039325
1739209650.8083475;-38.13080360867914
1739209650.8083527;-45.120503652039325
1739209650.8083577;-38.13080360867914
1739209650.808363;-45.120503652039325
1739209650.808368;-38.13080360867914
1739209650.8083732;-38.13080360867914
1739209650.8083782;-45.120503652039325
1739209650.8083832;-45.120503652039325
1739209650.8083885;-45.120503652039325
1739209650.8083935;-38.13080360867914
1739209650.8083987;-35.57807855764607
1739209650.8084037;-45.120503652039325
1739209650.8084087;-45.120503652039325
1739209650.808414;-45.120503652039325
1739209650.808419;-38.13080360867914
1739209650.8084242;-45.120503652039325
1739209650.8084292;-38.13080360867914
1739209650.8084345;-45.120503652039325
1739209650.8084395;-45.120503652039325
1739209650.8084445;-38.13080360867914
1739209650.8084497;-45.120503652039325
1739209650.8084548;-45.120503652039325
1739209650.80846;-31.141103565318915
1739209650.808465;-38.13080360867914
1739209650.8084702;-38.13080360867914
1739209650.8084753;-38.13080360867914
1739209650.8084803;-33.981070128970906
1739209650.8084855;-38.13080360867914
1739209650.8084905;-38.13080360867914
1739209650.8084958;-45.120503652039325
1739209650.8085008;-38.13080360867914
1739209650.8085058;-38.13080360867914
1739209650.808511;-38.13080360867914
1739209650.808516;-45.120503652039325
1739209650.8085213;-45.120503652039325
1739209650.8085263;-38.13080360867914
1739209650.8085315;-45.120503652039325
1739209650.8085365;-45.120503652039325
1739209650.8085415;-33.981070128970906
1739209650.8085468;-45.120503652039325
1739209650.8085518;-38.13080360867914
1739209650.808557;-45.120503652039325
1739209650.808562;-33.981070128970906
1739209650.808567;-35.57807855764607
1739209650.8085723;-38.13080360867914
1739209650.8085773;-38.13080360867914
1739209650.8085825;-45.120503652039325
1739209650.8085876;-38.13080360867914
1739209650.8085928;-45.120503652039325
1739209650.8085978;-45.120503652039325
1739209650.8086028;-45.120503652039325
1739209650.808608;-38.13080360867914
1739209650.808613;-45.120503652039325
1739209650.8086183;-45.120503652039325
1739209650.8086233;-33.981070128970906
1739209650.8086283;-35.57807855764607
1739209650.8086336;-45.120503652039325
1739209650.8086386;-38.13080360867914
1739209650.8086438;-38.13080360867914
1739209650.8086488;-35.57807855764607
1739209650.808654;-38.13080360867914
1739209650.808659;-45.120503652039325
1739209650.808664;-38.13080360867914
1739209650.8086693;-38.13080360867914
1739209650.8086743;-38.13080360867914
1739209650.8086796;-45.120503652039325
1739209650.8086846;-45.120503652039325
1739209650.8086896;-45.120503652039325
1739209650.8086948;-33.981070128970906
1739209650.8086998;-38.13080360867914
1739209650.808705;-38.13080360867914
1739209650.80871;-35.57807855764607
1739209650.8087153;-38.13080360867914
1739209650.8087204;-38.13080360867914
1739209650.8087254;-31.141103565318915
1739209650.8087306;-33.981070128970906
1739209650.8087356;-45.120503652039325
1739209650.8087409;-38.13080360867914
1739209650.8087459;-30.49652367304973
1739209650.8087509;-35.57807855764607
1739209650.808756;-45.120503652039325
1739209650.8087611;-35.57807855764607
1739209650.8087664;-38.13080360867914
1739209650.8087714;-45.120503652039325
1739209650.8087766;-45.120503652039325
1739209650.8087816;-38.13080360867914
1739209650.8087866;-38.13080360867914
1739209650.8087919;-45.120503652039325
1739209650.808797;-45.120503652039325
1739209650.8088021;-38.13080360867914
1739209650.8088071;-35.57807855764607
1739209650.8088124;-45.120503652039325
1739209650.8088174;-45.120503652039325
1739209650.8088224;-45.120503652039325
1739209650.8088276;-35.57807855764607
1739209650.8088326;-32.816014438256545
1739209650.808838;-35.57807855764607
1739209650.808843;-35.57807855764607
1739209650.808848;-38.13080360867914
1739209650.8088531;-35.57807855764607
1739209650.8088582;-45.120503652039325
1739209650.8088634;-45.120503652039325
1739209650.8088684;-45.120503652039325
1739209650.8088737;-38.13080360867914
1739209650.8088787;-38.13080360867914
1739209650.8088837;-38.13080360867914
1739209650.808889;-38.13080360867914
1739209650.808894;-45.120503652039325
1739209650.8088992;-33.981070128970906
1739209650.8089042;-38.13080360867914
1739209650.8089092;-32.816014438256545
1739209650.8089144;-29.438486411369333
1739209650.8089194;-38.13080360867914
1739209650.8089247;-35.57807855764607
1739209650.8089297;-38.13080360867914
1739209650.808935;-32.816014438256545
1739209650.80894;-38.13080360867914
1739209650.808945;-38.13080360867914
1739209650.8089502;-45.120503652039325
1739209650.8089552;-45.120503652039325
1739209650.8089604;-38.13080360867914
1739209650.8089654;-38.13080360867914
1739209650.8089705;-38.13080360867914
1739209650.8089757;-45.120503652039325
1739209650.8089807;-38.13080360867914
1739209650.808986;-38.13080360867914
1739209650.808991;-38.13080360867914
1739209650.8089962;-45.120503652039325
1739209650.8090012;-38.13080360867914
1739209650.8090062;-45.120503652039325
1739209650.8090115;-33.981070128970906
1739209650.8090165;-45.120503652039325
1739209650.8090217;-38.13080360867914
1739209650.8090267;-35.57807855764607
1739209650.8090317;-38.13080360867914
1739209650.809037;-45.120503652039325
1739209650.809042;-33.981070128970906
1739209650.8090472;-35.57807855764607
1739209650.8090522;-32.816014438256545
1739209650.8090575;-38.13080360867914
1739209650.8090625;-45.120503652039325
1739209650.8090675;-45.120503652039325
1739209650.8090727;-38.13080360867914
1739209650.8090777;-38.13080360867914
1739209650.809083;-35.57807855764607
1739209650.809088;-38.13080360867914
1739209650.809093;-45.120503652039325
1739209650.8090982;-38.13080360867914
1739209650.8091033;-33.981070128970906
1739209650.8091085;-45.120503652039325
1739209650.8091135;-33.981070128970906
1739209650.8091187;-35.57807855764607
1739209650.8091238;-38.13080360867914
1739209650.8091288;-45.120503652039325
1739209650.809134;-35.57807855764607
1739209650.809139;-38.13080360867914
1739209650.8091443;-38.13080360867914
1739209650.8091493;-45.120503652039325
1739209650.8091545;-38.13080360867914
1739209650.8091595;-45.120503652039325
1739209650.8091645;-45.120503652039325
1739209650.8091698;-45.120503652039325
1739209650.8091748;-45.120503652039325
1739209650.80918;-45.120503652039325
1739209650.809185;-38.13080360867914
1739209650.80919;-45.120503652039325
1739209650.8091953;-38.13080360867914
1739209650.8092003;-38.13080360867914
1739209650.8092055;-45.120503652039325
1739209650.8092105;-45.120503652039325
1739209650.8092158;-33.981070128970906
1739209650.8092208;-35.57807855764607
1739209650.8092258;-38.13080360867914
1739209650.809231;-45.120503652039325
1739209650.809236;-35.57807855764607
1739209650.8092413;-45.120503652039325
1739209650.8092463;-45.120503652039325
1739209650.8092513;-38.13080360867914
1739209650.8092566;-38.13080360867914
1739209650.8092616;-38.13080360867914
1739209650.8092668;-45.120503652039325
1739209650.8092718;-35.57807855764607
1739209650.809277;-45.120503652039325
1739209650.809282;-45.120503652039325
1739209650.809287;-38.13080360867914
1739209650.8092923;-35.57807855764607
1739209650.8092973;-33.981070128970906
1739209650.8093026;-38.13080360867914
1739209650.8093076;-45.120503652039325
1739209650.8093126;-35.57807855764607
1739209650.8093178;-30.49652367304973
1739209650.8093228;-32.816014438256545
1739209650.809328;-45.120503652039325
1739209650.809333;-35.57807855764607
1739209650.8093383;-38.13080360867914
1739209650.8093433;-45.120503652039325
1739209650.8093483;-45.120503652039325
1739209650.8093536;-38.13080360867914
1739209650.8093586;-38.13080360867914
1739209650.8093638;-45.120503652039325
1739209650.8093688;-38.13080360867914
1739209650.8093739;-38.13080360867914
1739209650.809379;-38.13080360867914
1739209650.809384;-45.120503652039325
1739209650.8093894;-38.13080360867914
1739209650.8093944;-45.120503652039325
1739209650.8093996;-32.816014438256545
1739209650.8094046;-28.58837851428586
1739209650.8094096;-38.13080360867914
1739209650.8094149;-38.13080360867914
1739209650.8094199;-45.120503652039325
1739209650.809425;-45.120503652039325
1739209650.8094301;-38.13080360867914
1739209650.8094354;-38.13080360867914
1739209650.8094404;-45.120503652039325
1739209650.8094454;-33.981070128970956
1739209650.8094506;-35.57807855764607
1739209650.8094556;-45.120503652039325
1739209650.8094609;-45.120503652039325
1739209650.809466;-45.120503652039325
1739209650.809471;-38.13080360867914
1739209650.8094761;-45.120503652039325
1739209650.8094811;-35.57807855764607
1739209650.8094864;-28.21854285175415
1739209650.8094914;-45.120503652039325
1739209650.8094966;-45.120503652039325
1739209650.8095016;-45.120503652039325
1739209650.8095067;-38.13080360867914
1739209650.809512;-45.120503652039325
1739209650.809517;-45.120503652039325
1739209650.8095222;-45.120503652039325
1739209650.8095272;-35.57807855764607
1739209650.8095322;-38.13080360867914
1739209650.8095374;-45.120503652039325
1739209650.8095424;-33.981070128970906
1739209650.8095477;-38.13080360867914
1739209650.8095527;-45.120503652039325
1739209650.809558;-45.120503652039325
1739209650.809563;-38.13080360867914
1739209650.809568;-31.141103565318893
1739209650.8095732;-45.120503652039325
1739209650.8095782;-45.120503652039325
1739209650.8095834;-45.120503652039325
1739209650.8095884;-45.120503652039325
1739209650.8095934;-38.13080360867914
1739209650.8095987;-38.13080360867914
1739209650.8096037;-45.120503652039325
1739209650.809609;-38.13080360867914
1739209650.809614;-45.120503652039325
1739209650.8096192;-45.120503652039325
1739209650.8096242;-45.120503652039325
1739209650.8096292;-45.120503652039325
1739209650.8096344;-45.120503652039325
1739209650.8096395;-38.13080360867914
1739209650.8096447;-45.120503652039325
1739209650.8096497;-45.120503652039325
1739209650.8096547;-38.13080360867914
1739209650.80966;-35.57807855764607
1739209650.809665;-45.120503652039325
1739209650.8096702;-45.120503652039325
1739209650.8096752;-35.57807855764607
1739209650.8096805;-35.57807855764607
1739209650.8096855;-38.13080360867914
1739209650.8096905;-29.438486411369333
1739209650.8096957;-35.57807855764607
1739209650.8097007;-35.57807855764607
1739209650.809706;-45.120503652039325
1739209650.809711;-45.120503652039325
1739209650.809716;-38.13080360867914
1739209650.8097212;-32.816014438256545
1739209650.8097262;-38.13080360867914
1739209650.8097315;-33.981070128970956
1739209650.8097365;-38.13080360867914
1739209650.8097417;-35.57807855764607
1739209650.8097467;-45.120503652039325
1739209650.8097517;-45.120503652039325
1739209650.809757;-38.13080360867914
1739209650.809762;-35.57807855764607
1739209650.8097672;-45.120503652039325
1739209650.8097723;-33.981070128970906
1739209650.8097775;-38.13080360867914
1739209650.8097825;-45.120503652039325
1739209650.8097875;-38.13080360867914
1739209650.8097928;-38.13080360867914
1739209650.8097978;-38.13080360867914
1739209650.809803;-35.57807855764607
1739209650.809808;-45.120503652039325
1739209650.809813;-45.120503652039325
1739209650.8098183;-38.13080360867914
1739209650.8098233;-45.120503652039325
1739209650.8098285;-45.120503652039325
1739209650.8098335;-38.13080360867914
1739209650.8098388;-45.120503652039325
1739209650.8098438;-45.120503652039325
1739209650.8098488;-38.13080360867914
1739209650.809854;-45.120503652039325
1739209650.809859;-45.120503652039325
1739209650.8098643;-45.120503652039325
1739209650.8098693;-45.120503652039325
1739209650.8098743;-45.120503652039325
1739209650.8098795;-38.13080360867914
1739209650.8098845;-45.120503652039325
1739209650.8098898;-45.120503652039325
1739209650.8098948;-35.57807855764607
1739209650.8099;-35.57807855764607
1739209650.809905;-38.13080360867914
1739209650.80991;-45.120503652039325
1739209650.8099153;-38.13080360867914
1739209650.8099203;-33.981070128970906
1739209650.8099256;-35.57807855764607
1739209650.8099306;-38.13080360867914
1739209650.8099356;-38.13080360867914
1739209650.8099408;-45.120503652039325
1739209650.8099458;-33.981070128970906
1739209650.809951;-45.120503652039325
1739209650.809956;-35.57807855764607
1739209650.8099613;-38.13080360867914
1739209650.8099663;-38.13080360867914
1739209650.8099713;-45.120503652039325
1739209650.8099766;-38.13080360867914
1739209650.8099816;-38.13080360867914
1739209650.8099868;-38.13080360867914
1739209650.8099918;-38.13080360867914
1739209650.8099968;-45.120503652039325
1739209650.810002;-33.981070128970906
1739209650.810007;-35.57807855764607
1739209650.8100123;-33.981070128970906
1739209650.8100173;-45.120503652039325
1739209650.8100226;-45.120503652039325
1739209650.8100276;-38.13080360867914
1739209650.8100326;-38.13080360867914
1739209650.8100379;-45.120503652039325
1739209650.8100429;-45.120503652039325
1739209650.810048;-38.13080360867914
1739209650.810053;-38.13080360867914
1739209650.810058;-45.120503652039325
1739209650.8100634;-45.120503652039325
1739209650.8100684;-38.13080360867914
1739209650.8100736;-45.120503652039325
1739209650.8100786;-45.120503652039325
1739209650.8100839;-35.57807855764607
1739209650.8100889;-38.13080360867914
1739209650.8044508;-38.13080360867914
1739209650.8044531;-38.13080360867914
1739209650.8044555;-45.120503652039325
1739209650.8044581;-45.120503652039325
1739209650.8044605;-45.120503652039325
1739209650.804463;-45.120503652039325
1739209650.8044653;-45.120503652039325
1739209650.804468;-45.120503652039325
1739209650.8044703;-38.13080360867914
1739209650.8044727;-35.57807855764607
1739209650.804475;-45.120503652039325
1739209650.8044775;-33.981070128970906
1739209650.80448;-35.57807855764607
1739209650.8044825;-45.120503652039325
1739209650.8044848;-45.120503652039325
1739209650.8044872;-38.13080360867914
1739209650.8044896;-32.816014438256545
1739209650.8044922;-38.13080360867914
1739209650.8044946;-38.13080360867914
1739209650.804497;-45.120503652039325
1739209650.8044994;-45.120503652039325
1739209650.804502;-38.13080360867914
1739209650.8045044;-32.816014438256545
1739209650.8045068;-45.120503652039325
1739209650.8045092;-45.120503652039325
1739209650.8045115;-33.981070128970906
1739209650.8045142;-45.120503652039325
1739209650.8045166;-38.13080360867914
1739209650.804519;-45.120503652039325
1739209650.8045213;-38.13080360867914
1739209650.8045237;-45.120503652039325
1739209650.8045263;-32.816014438256545
1739209650.8045287;-26.991370085610736
1739209650.804531;-45.120503652039325
1739209650.8045335;-45.120503652039325
1739209650.804536;-35.57807855764607
1739209650.8045385;-35.57807855764607
1739209650.8045409;-45.120503652039325
1739209650.8045433;-38.13080360867914
1739209650.8045456;-45.120503652039325
1739209650.8045483;-45.120503652039325
1739209650.8045506;-38.13080360867914
1739209650.804553;-35.57807855764607
1739209650.8045554;-45.120503652039325
1739209650.8045578;-45.120503652039325
1739209650.8045604;-45.120503652039325
1739209650.8045628;-38.13080360867914
1739209650.8045652;-35.57807855764607
1739209650.8045676;-31.141103565318893
1739209650.8045702;-38.13080360867914
1739209650.8045726;-38.13080360867914
1739209650.804575;-38.13080360867914
1739209650.8045774;-45.120503652039325
1739209650.8045797;-45.120503652039325
1739209650.8045824;-35.57807855764607
1739209650.8045847;-45.120503652039325
1739209650.8045871;-45.120503652039325
1739209650.8045895;-45.120503652039325
1739209650.804592;-38.13080360867914
1739209650.8045945;-38.13080360867914
1739209650.804597;-45.120503652039325
1739209650.8045993;-38.13080360867914
1739209650.8046017;-38.13080360867914
1739209650.8046043;-38.13080360867914
1739209650.8046067;-45.120503652039325
1739209650.804609;-45.120503652039325
1739209650.8046114;-45.120503652039325
1739209650.8046138;-45.120503652039325
1739209650.8046165;-45.120503652039325
1739209650.8046188;-45.120503652039325
1739209650.8046212;-45.120503652039325
1739209650.8046236;-45.120503652039325
1739209650.804626;-32.816014438256545
1739209650.8046286;-38.13080360867914
1739209650.804631;-38.13080360867914
1739209650.8046334;-38.13080360867914
1739209650.8046358;-35.57807855764607
1739209650.8046384;-38.13080360867914
1739209650.8046408;-38.13080360867914
1739209650.8046432;-35.57807855764607
1739209650.8046455;-31.141103565318943
1739209650.804648;-45.120503652039325
1739209650.8046505;-38.13080360867914
1739209650.804653;-45.120503652039325
1739209650.8046553;-45.120503652039325
1739209650.8046577;-45.120503652039325
1739209650.80466;-38.13080360867914
1739209650.8046627;-45.120503652039325
1739209650.804665;-31.141103565318915
1739209650.8046675;-35.57807855764607
1739209650.8046699;-45.120503652039325
1739209650.8046725;-38.13080360867914
1739209650.8046749;-45.120503652039325
1739209650.8046772;-38.13080360867914
1739209650.8046796;-32.816014438256545
1739209650.804682;-33.981070128970906
1739209650.8046846;-45.120503652039325
1739209650.804687;-38.13080360867914
1739209650.8046894;-35.57807855764607
1739209650.8046918;-45.120503652039325
1739209650.8046942;-45.120503652039325
1739209650.8046968;-45.120503652039325
1739209650.8046992;-38.13080360867914
1739209650.8047016;-38.13080360867914
1739209650.804704;-45.120503652039325
1739209650.8047066;-45.120503652039325
1739209650.804709;-45.120503652039325
1739209650.8047113;-45.120503652039325
1739209650.8047137;-45.120503652039325
1739209650.804716;-33.981070128970906
1739209650.8047187;-35.57807855764607
1739209650.804721;-38.13080360867914
1739209650.8047235;-38.13080360867914
1739209650.804726;-35.57807855764607
1739209650.8047283;-35.57807855764607
1739209650.804731;-38.13080360867914
1739209650.8047333;-38.13080360867914
1739209650.8047357;-33.981070128970906
1739209650.804738;-45.120503652039325
1739209650.8047407;-33.981070128970906
1739209650.804743;-38.13080360867914
1739209650.8047454;-38.13080360867914
1739209650.8047478;-38.13080360867914
1739209650.8047502;-38.13080360867914
1739209650.8047528;-45.120503652039325
1739209650.8047552;-45.120503652039325
1739209650.8047576;-33.981070128970906
1739209650.80476;-38.13080360867914
1739209650.8047624;-45.120503652039325
1739209650.804765;-38.13080360867914
1739209650.8047674;-32.816014438256545
1739209650.8047698;-33.981070128970906
1739209650.8047721;-45.120503652039325
1739209650.8047748;-31.141103565318915
1739209650.8047771;-35.57807855764607
1739209650.8047795;-38.13080360867914
1739209650.804782;-45.120503652039325
1739209650.8047843;-38.13080360867914
1739209650.804787;-38.13080360867914
1739209650.8047893;-45.120503652039325
1739209650.8047917;-45.120503652039325
1739209650.804794;-38.13080360867914
1739209650.8047965;-45.120503652039325
1739209650.804799;-45.120503652039325
1739209650.8048015;-45.120503652039325
1739209650.8048038;-45.120503652039325
1739209650.8048062;-38.13080360867914
1739209650.8048089;-45.120503652039325
1739209650.8048112;-45.120503652039325
1739209650.8048136;-38.13080360867914
1739209650.804816;-38.13080360867914
1739209650.8048184;-38.13080360867914
1739209650.804821;-45.120503652039325
1739209650.8048234;-31.141103565318915
1739209650.8048258;-32.816014438256545
1739209650.8048282;-45.120503652039325
1739209650.8048306;-45.120503652039325
1739209650.8048332;-38.13080360867914
1739209650.8048356;-35.57807855764607
1739209650.804838;-38.13080360867914
1739209650.8048403;-45.120503652039325
1739209650.804843;-45.120503652039325
1739209650.8048453;-45.120503652039325
1739209650.8048477;-38.13080360867914
1739209650.80485;-45.120503652039325
1739209650.8048525;-45.120503652039325
1739209650.804855;-45.120503652039325
1739209650.8048575;-38.13080360867914
1739209650.8048599;-45.120503652039325
1739209650.81009;-45.120503652039325
1739209650.810091;-45.120503652039325
1739209650.8100922;-38.13080360867914
1739209650.8100934;-45.120503652039325
1739209650.8100944;-38.13080360867914
1739209650.8100955;-38.13080360867914
1739209650.8100967;-45.120503652039325
1739209650.8100977;-38.13080360867914
1739209650.810099;-38.13080360867914
1739209650.8101;-38.13080360867914
1739209650.8101013;-33.981070128970906
1739209650.8101022;-38.13080360867914
1739209650.8101034;-38.13080360867914
1739209650.8101046;-38.13080360867914
1739209650.8101056;-38.13080360867914
1739209650.8101068;-33.981070128970906
1739209650.810108;-45.120503652039325
1739209650.810109;-38.13080360867914
1739209650.81011;-45.120503652039325
1739209650.8101113;-45.120503652039325
1739209650.8101122;-35.57807855764607
1739209650.8101134;-38.13080360867914
1739209650.8101146;-45.120503652039325
1739209650.8101156;-38.13080360867914
1739209650.8101168;-45.120503652039325
1739209650.810118;-45.120503652039325
1739209650.810119;-38.13080360867914
1739209650.81012;-38.13080360867914
1739209650.8101213;-38.13080360867914
1739209650.8101223;-45.120503652039325
1739209650.8101234;-38.13080360867914
1739209650.8101246;-38.13080360867914
1739209650.8101258;-38.13080360867914
1739209650.8101268;-45.120503652039325
1739209650.810128;-38.13080360867914
1739209650.8101292;-38.13080360867914
1739209650.8101301;-45.120503652039325
1739209650.8101313;-45.120503652039325
1739209650.8101325;-38.13080360867914
1739209650.8101335;-45.120503652039325
1739209650.8101346;-45.120503652039325
1739209650.8101358;-45.120503652039325
1739209650.8101368;-38.13080360867914
1739209650.810138;-35.57807855764607
1739209650.8101392;-38.13080360867914
1739209650.8101401;-45.120503652039325
1739209650.8101413;-35.57807855764607
1739209650.8101425;-32.816014438256545
1739209650.8101435;-38.13080360867914
1739209650.8101447;-45.120503652039325
1739209650.8101459;-45.120503652039325
1739209650.8101468;-38.13080360867914
1739209650.810148;-45.120503652039325
1739209650.8101492;-45.120503652039325
1739209650.8101504;-45.120503652039325
1739209650.8101513;-38.13080360867914
1739209650.8101525;-45.120503652039325
1739209650.8101537;-45.120503652039325
1739209650.8101547;-45.120503652039325
1739209650.8101559;-45.120503652039325
1739209650.810157;-38.13080360867914
1739209650.810158;-45.120503652039325
1739209650.8101592;-38.13080360867914
1739209650.8101604;-38.13080360867914
1739209650.8101614;-45.120503652039325
1739209650.8101625;-45.120503652039325
1739209650.8101637;-45.120503652039325
1739209650.8101647;-32.816014438256545
1739209650.810166;-38.13080360867914
1739209650.810167;-45.120503652039325
1739209650.810168;-38.13080360867914
1739209650.8101692;-32.816014438256545
1739209650.8101704;-45.120503652039325
1739209650.8101716;-45.120503652039325
1739209650.8101726;-38.13080360867914
1739209650.8101737;-45.120503652039325
1739209650.810175;-45.120503652039325
1739209650.810176;-45.120503652039325
1739209650.810177;-33.981070128970906
1739209650.8101783;-45.120503652039325
1739209650.8101792;-38.13080360867914
1739209650.8101804;-38.13080360867914
1739209650.8101816;-45.120503652039325
1739209650.8101826;-33.981070128970906
1739209650.8101838;-38.13080360867914
1739209650.810185;-38.13080360867914
1739209650.810186;-45.120503652039325
1739209650.810187;-33.981070128970906
1739209650.8101883;-35.57807855764607
1739209650.8101892;-45.120503652039325
1739209650.8101904;-38.13080360867914
1739209650.8101916;-38.13080360867914
1739209650.8101926;-45.120503652039325
1739209650.8101938;-45.120503652039325
1739209650.810195;-38.13080360867914
1739209650.8101962;-38.13080360867914
1739209650.810197;-45.120503652039325
1739209650.8101983;-45.120503652039325
1739209650.8101995;-38.13080360867914
1739209650.8102005;-38.13080360867914
1739209650.8102016;-38.13080360867914
1739209650.8102028;-45.120503652039325
1739209650.8102038;-31.141103565318915
1739209650.810205;-29.438486411369333
1739209650.8102062;-45.120503652039325
1739209650.8102071;-38.13080360867914
1739209650.8102083;-35.57807855764607
1739209650.8102095;-30.49652367304973
1739209650.8102105;-33.981070128970906
1739209650.8102117;-45.120503652039325
1739209650.8102129;-45.120503652039325
1739209650.8102138;-45.120503652039325
1739209650.810215;-38.13080360867914
1739209650.8102162;-38.13080360867914
1739209650.8102174;-38.13080360867914
1739209650.8102183;-45.120503652039325
1739209650.8102195;-45.120503652039325
1739209650.8102207;-45.120503652039325
1739209650.8102217;-38.13080360867914
1739209650.8102229;-35.57807855764607
1739209650.810224;-45.120503652039325
1739209650.810225;-38.13080360867914
1739209650.8102262;-38.13080360867914
