CAN Message; 0x1d3:00002cfe239d81eb
1739209662.5262735;-45.120503652039325
1739209662.526278;-45.120503652039325
1739209662.5262825;-45.120503652039325
1739209662.526287;-45.120503652039325
1739209662.5262918;-45.120503652039325
1739209662.5262964;-45.120503652039325
1739209662.526301;-38.13080360867914
1739209662.5263054;-38.13080360867914
1739209662.52631;-45.120503652039325
1739209662.5263145;-38.13080360867914
1739209662.526319;-38.13080360867914
1739209662.5263238;-45.120503652039325
1739209662.5263283;-38.13080360867914
1739209662.5263329;-35.57807855764607
1739209662.5263374;-29.438486411369333
1739209662.526342;-38.13080360867914
1739209662.5263464;-38.13080360867914
1739209662.526351;-38.13080360867914
1739209662.5263557;-45.120503652039325
1739209662.5263603;-38.13080360867914
1739209662.5263648;-35.57807855764607
1739209662.5263693;-38.13080360867914
1739209662.5263739;-38.13080360867914
1739209662.5263784;-45.120503652039325
1739209662.526383;-38.13080360867914
1739209662.5263877;-45.120503652039325
1739209662.5263922;-45.120503652039325
1739209662.5263968;-38.13080360867914
1739209662.5264013;-35.57807855764607
1739209662.5264058;-38.13080360867914
1739209662.5264103;-29.438486411369333
1739209662.5264149;-38.13080360867914
1739209662.5264196;-35.57807855764607
1739209662.5264242;-38.13080360867914
1739209662.5264287;-45.120503652039325
1739209662.5264332;-38.13080360867914
1739209662.5264378;-32.816014438256545
1739209662.5264423;-38.13080360867914
1739209662.5264468;-45.120503652039325
1739209662.5264516;-38.13080360867914
1739209662.526456;-35.57807855764607
1739209662.5264606;-38.13080360867914
1739209662.5264652;-45.120503652039325
1739209662.5264697;-38.13080360867914
1739209662.5264742;-38.13080360867914
1739209662.5264788;-45.120503652039325
1739209662.5264833;-32.816014438256545
1739209662.526488;-38.13080360867914
1739209662.5264926;-35.57807855764607
1739209662.5264971;-33.981070128970906
1739209662.5265017;-45.120503652039325
1739209662.5265062;-38.13080360867914
1739209662.5265107;-38.13080360867914
1739209662.5265152;-38.13080360867914
1739209662.52652;-45.120503652039325
1739209662.5265245;-45.120503652039325
1739209662.526529;-45.120503652039325
1739209662.5265336;-38.13080360867914
1739209662.5265381;-45.120503652039325
1739209662.5265427;-38.13080360867914
1739209662.5265472;-38.13080360867914
1739209662.526552;-38.13080360867914
1739209662.5265565;-45.120503652039325
1739209662.526561;-45.120503652039325
1739209662.5265656;-32.816014438256545
1739209662.52657;-35.57807855764607
1739209662.5265746;-45.120503652039325
1739209662.5265791;-38.13080360867914
1739209662.526584;-38.13080360867914
1739209662.5265884;-45.120503652039325
1739209662.526593;-32.816014438256545
1739209662.5265975;-31.141103565318915
1739209662.526602;-45.120503652039325
1739209662.5266066;-45.120503652039325
1739209662.526611;-38.13080360867914
1739209662.5266159;-38.13080360867914
1739209662.5266204;-45.120503652039325
1739209662.526625;-38.13080360867914
1739209662.5266294;-45.120503652039325
1739209662.526634;-38.13080360867914
1739209662.5266385;-38.13080360867914
1739209662.526643;-38.13080360867914
1739209662.5266478;-38.13080360867914
1739209662.5266523;-45.120503652039325
1739209662.5266569;-45.120503652039325
1739209662.5266614;-45.120503652039325
1739209662.526666;-30.49652367304973
1739209662.5266705;-28.992665084841942
1739209662.526675;-45.120503652039325
1739209662.5266798;-38.13080360867914
1739209662.5266843;-35.57807855764607
1739209662.5266888;-38.13080360867914
1739209662.5266933;-45.120503652039325
1739209662.5266979;-38.13080360867914
1739209662.5267024;-38.13080360867914
1739209662.526707;-45.120503652039325
1739209662.5267117;-45.120503652039325
1739209662.5267162;-38.13080360867914
1739209662.5267208;-38.13080360867914
1739209662.5267253;-45.120503652039325
1739209662.5267298;-45.120503652039325
1739209662.5267344;-45.120503652039325
1739209662.526739;-32.816014438256545
1739209662.5267434;-33.981070128970906
1739209662.5267482;-45.120503652039325
1739209662.5267527;-38.13080360867914
1739209662.5267572;-38.13080360867914
1739209662.5267618;-38.13080360867914
1739209662.5267663;-45.120503652039325
1739209662.5267708;-38.13080360867914
1739209662.5267754;-45.120503652039325
1739209662.5267801;-45.120503652039325
1739209662.5267847;-33.981070128970906
1739209662.5267892;-45.120503652039325
1739209662.5267937;-45.120503652039325
1739209662.5267982;-33.981070128970906
1739209662.5268028;-45.120503652039325
1739209662.5268073;-38.13080360867914
1739209662.526812;-45.120503652039325
1739209662.5268166;-45.120503652039325
1739209662.5268211;-38.13080360867914
1739209662.5268257;-38.13080360867914
1739209662.5268302;-35.57807855764607
1739209662.5268347;-45.120503652039325
1739209662.5268393;-45.120503652039325
1739209662.526844;-38.13080360867914
1739209662.5268486;-38.13080360867914
1739209662.526853;-33.981070128970906
1739209662.5268576;-45.120503652039325
1739209662.5268621;-45.120503652039325
1739209662.5268667;-38.13080360867914
1739209662.5268712;-32.816014438256545
1739209662.526876;-33.981070128970906
1739209662.5268805;-38.13080360867914
1739209662.526885;-45.120503652039325
1739209662.5268896;-38.13080360867914
1739209662.526894;-45.120503652039325
1739209662.5268986;-38.13080360867914
1739209662.5269032;-35.57807855764607
1739209662.526908;-45.120503652039325
1739209662.5269125;-45.120503652039325
1739209662.526917;-38.13080360867914
1739209662.5269215;-38.13080360867914
1739209662.526926;-38.13080360867914
1739209662.5269306;-45.120503652039325
1739209662.526935;-45.120503652039325
1739209662.5269399;-38.13080360867914
1739209662.5269444;-38.13080360867914
1739209662.526949;-45.120503652039325
1739209662.5269535;-45.120503652039325
1739209662.526958;-45.120503652039325
1739209662.5269625;-45.120503652039325
1739209662.526967;-45.120503652039325
1739209662.5269718;-45.120503652039325
1739209662.5269763;-38.13080360867914
1739209662.5269809;-38.13080360867914
1739209662.5269854;-45.120503652039325
1739209662.52699;-45.120503652039325
1739209662.5269945;-45.120503652039325
1739209662.526999;-45.120503652039325
1739209662.5270038;-45.120503652039325
1739209662.5270083;-38.13080360867914
1739209662.5270128;-38.13080360867914
1739209662.5270174;-38.13080360867914
1739209662.527022;-45.120503652039325
1739209662.5270264;-45.120503652039325
1739209662.527031;-35.57807855764607
1739209662.5270357;-38.13080360867914
1739209662.5270402;-38.13080360867914
1739209662.5270448;-38.13080360867914
1739209662.5270493;-45.120503652039325
1739209662.5270538;-38.13080360867914
1739209662.5270584;-35.57807855764607
1739209662.527063;-38.13080360867914
1739209662.5270674;-45.120503652039325
1739209662.5270722;-45.120503652039325
1739209662.5270767;-45.120503652039325
1739209662.5270813;-38.13080360867914
1739209662.5270858;-45.120503652039325
1739209662.5270903;-38.13080360867914
1739209662.5270948;-45.120503652039325
1739209662.5270994;-38.13080360867914
1739209662.5271041;-38.13080360867914
1739209662.5271087;-38.13080360867914
1739209662.5271132;-30.49652367304973
1739209662.5271177;-38.13080360867914
1739209662.5271223;-45.120503652039325
1739209662.5271268;-38.13080360867914
1739209662.5271313;-33.981070128970906
1739209662.527136;-45.120503652039325
1739209662.5271406;-45.120503652039325
1739209662.5271451;-38.13080360867914
1739209662.5271497;-35.57807855764607
1739209662.5271542;-38.13080360867914
1739209662.5271587;-45.120503652039325
1739209662.5271633;-45.120503652039325
1739209662.527168;-45.120503652039325
1739209662.5271726;-38.13080360867914
1739209662.527177;-38.13080360867914
1739209662.5271816;-38.13080360867914
1739209662.5271862;-38.13080360867914
1739209662.5271907;-38.13080360867914
1739209662.5271952;-45.120503652039325
1739209662.5272;-38.13080360867914
1739209662.5272045;-30.49652367304973
1739209662.527209;-38.13080360867914
1739209662.5272136;-38.13080360867914
1739209662.527218;-38.13080360867914
1739209662.5272226;-31.141103565318893
1739209662.5272272;-33.981070128970906
1739209662.527232;-45.120503652039325
1739209662.5272365;-38.13080360867914
1739209662.527241;-45.120503652039325
1739209662.5272455;-38.13080360867914
1739209662.52725;-33.981070128970906
1739209662.5272546;-45.120503652039325
1739209662.527259;-45.120503652039325
1739209662.5272639;-45.120503652039325
1739209662.5272684;-45.120503652039325
1739209662.527273;-45.120503652039325
1739209662.5272775;-38.13080360867914
1739209662.527282;-38.13080360867914
1739209662.5272865;-32.816014438256545
1739209662.527291;-45.120503652039325
1739209662.5272958;-29.438486411369333
1739209662.5273004;-32.816014438256545
1739209662.527305;-32.816014438256545
1739209662.5273094;-38.13080360867914
1739209662.527314;-45.120503652039325
1739209662.5273185;-38.13080360867914
1739209662.527323;-38.13080360867914
1739209662.5273275;-33.981070128970906
1739209662.5273323;-38.13080360867914
1739209662.5273368;-45.120503652039325
1739209662.5273414;-38.13080360867914
1739209662.527346;-38.13080360867914
1739209662.5273504;-45.120503652039325
1739209662.527355;-45.120503652039325
1739209662.5273595;-35.57807855764607
1739209662.5273643;-45.120503652039325
1739209662.5273688;-29.438486411369333
1739209662.5273733;-30.49652367304973
1739209662.5273778;-45.120503652039325
1739209662.5273824;-45.120503652039325
1739209662.527387;-33.981070128970906
1739209662.5273914;-45.120503652039325
1739209662.5273962;-45.120503652039325
1739209662.5274007;-38.13080360867914
1739209662.5274053;-45.120503652039325
1739209662.5274098;-45.120503652039325
1739209662.5274143;-45.120503652039325
1739209662.5274189;-38.13080360867914
1739209662.5274234;-38.13080360867914
1739209662.5274282;-45.120503652039325
1739209662.5274327;-45.120503652039325
1739209662.5274372;-38.13080360867914
1739209662.5274417;-31.141103565318893
1739209662.5274463;-33.981070128970906
1739209662.5274508;-45.120503652039325
1739209662.5274553;-45.120503652039325
1739209662.52746;-38.13080360867914
1739209662.5274646;-38.13080360867914
1739209662.5274692;-45.120503652039325
1739209662.5274737;-38.13080360867914
1739209662.5274782;-29.438486411369333
1739209662.5274827;-31.141103565318915
1739209662.5274873;-45.120503652039325
1739209662.527492;-38.13080360867914
1739209662.5274966;-35.57807855764607
1739209662.527501;-38.13080360867914
1739209662.5275056;-45.120503652039325
1739209662.5275102;-38.13080360867914
1739209662.5275147;-38.13080360867914
1739209662.5275192;-45.120503652039325
1739209662.527524;-38.13080360867914
1739209662.5275285;-38.13080360867914
1739209662.527533;-32.816014438256545
1739209662.5275376;-45.120503652039325
1739209662.527542;-45.120503652039325
1739209662.5275466;-45.120503652039325
1739209662.5275512;-38.13080360867914
1739209662.527556;-27.267205301931607
1739209662.5275605;-45.120503652039325
1739209662.527565;-38.13080360867914
1739209662.5275695;-35.57807855764607
1739209662.527574;-33.981070128970906
1739209662.5275786;-45.120503652039325
1739209662.5275831;-45.120503652039325
1739209662.527588;-38.13080360867914
1739209662.5275924;-32.81601443825658
1739209662.527597;-38.13080360867914
1739209662.5276015;-38.13080360867914
1739209662.527606;-45.120503652039325
1739209662.5276105;-45.120503652039325
1739209662.527615;-45.120503652039325
1739209662.5276198;-38.13080360867914
1739209662.5276244;-38.13080360867914
1739209662.527629;-31.141103565318915
1739209662.5276334;-35.57807855764607
1739209662.527638;-38.13080360867914
1739209662.5276425;-35.57807855764607
1739209662.527647;-35.57807855764607
1739209662.5276515;-38.13080360867914
1739209662.5276563;-45.120503652039325
1739209662.5276608;-38.13080360867914
1739209662.5276654;-33.981070128970906
1739209662.52767;-45.120503652039325
1739209662.5276744;-38.13080360867914
1739209662.527679;-35.57807855764607
1739209662.5276835;-35.57807855764607
1739209662.5276883;-38.13080360867914
1739209662.5276928;-45.120503652039325
1739209662.5276973;-45.120503652039325
1739209662.5277019;-38.13080360867914
1739209662.5277064;-45.120503652039325
1739209662.527711;-38.13080360867914
1739209662.5277154;-32.816014438256545
1739209662.5277202;-45.120503652039325
1739209662.5277247;-45.120503652039325
1739209662.5277293;-38.13080360867914
1739209662.5277338;-38.13080360867914
1739209662.5277383;-38.13080360867914
1739209662.5277429;-45.120503652039325
1739209662.5277474;-45.120503652039325
1739209662.5277522;-35.57807855764607
1739209662.5277567;-38.13080360867914
1739209662.5277612;-35.57807855764607
1739209662.5277658;-45.120503652039325
1739209662.5277703;-38.13080360867914
1739209662.5277748;-35.57807855764607
1739209662.5277793;-45.120503652039325
1739209662.527784;-38.13080360867914
1739209662.5277886;-38.13080360867914
1739209662.5277932;-38.13080360867914
1739209662.5277977;-38.13080360867914
1739209662.5278022;-38.13080360867914
1739209662.5278068;-45.120503652039325
1739209662.5278113;-38.13080360867914
1739209662.527816;-38.13080360867914
1739209662.5278206;-38.13080360867914
1739209662.527825;-45.120503652039325
1739209662.5278296;-38.13080360867914
1739209662.5278342;-32.816014438256545
1739209662.5278387;-38.13080360867914
1739209662.5278432;-45.120503652039325
1739209662.527848;-38.13080360867914
1739209662.5278525;-45.120503652039325
1739209662.527857;-45.120503652039325
1739209662.5278616;-45.120503652039325
1739209662.5278661;-45.120503652039325
1739209662.5278707;-45.120503652039325
1739209662.5278752;-45.120503652039325
1739209662.52788;-45.120503652039325
1739209662.5278845;-38.13080360867914
1739209662.527889;-38.13080360867914
1739209662.5278935;-38.13080360867914
1739209662.527898;-38.13080360867914
1739209662.5279026;-38.13080360867914
1739209662.5279071;-35.57807855764607
1739209662.5279117;-38.13080360867914
1739209662.5279164;-45.120503652039325
1739209662.527921;-38.13080360867914
1739209662.5279255;-38.13080360867914
1739209662.52793;-45.120503652039325
1739209662.5279346;-38.13080360867914
1739209662.527939;-45.120503652039325
1739209662.5279436;-38.13080360867914
1739209662.5279484;-38.13080360867914
1739209662.527953;-38.13080360867914
1739209662.5279574;-45.120503652039325
1739209662.527962;-45.120503652039325
1739209662.5279665;-38.13080360867914
1739209662.527971;-35.57807855764607
1739209662.5279756;-38.13080360867914
1739209662.5279803;-45.120503652039325
1739209662.5279849;-45.120503652039325
1739209662.5279894;-38.13080360867914
1739209662.527994;-45.120503652039325
1739209662.5279984;-32.816014438256545
1739209662.528003;-38.13080360867914
1739209662.5280075;-38.13080360867914
1739209662.5280123;-38.13080360867914
1739209662.5280168;-45.120503652039325
1739209662.5280213;-38.13080360867914
1739209662.5280259;-45.120503652039325
1739209662.5280304;-38.13080360867914
1739209662.528035;-45.120503652039325
1739209662.5280395;-45.120503652039325
1739209662.5280442;-38.13080360867914
1739209662.5280488;-33.981070128970906
1739209662.5280533;-45.120503652039325
1739209662.5280578;-45.120503652039325
1739209662.5280623;-33.981070128970906
1739209662.5280669;-38.13080360867914
1739209662.5280714;-32.816014438256545
1739209662.5280762;-35.57807855764607
1739209662.5280807;-45.120503652039325
1739209662.5280852;-38.13080360867914
1739209662.5280898;-38.13080360867914
1739209662.5280943;-38.13080360867914
1739209662.5280988;-45.120503652039325
1739209662.5281034;-38.13080360867914
1739209662.5281081;-45.120503652039325
1739209662.5281126;-45.120503652039325
1739209662.5281172;-38.13080360867914
1739209662.5281217;-45.120503652039325
1739209662.5281262;-45.120503652039325
1739209662.5281308;-45.120503652039325
1739209662.5281353;-38.13080360867914
1739209662.52814;-33.981070128970906
1739209662.5281446;-31.141103565318893
1739209662.5281491;-33.981070128970906
1739209662.5281537;-45.120503652039325
1739209662.5281582;-45.120503652039325
1739209662.5281627;-32.816014438256545
1739209662.5281672;-35.57807855764607
1739209662.528172;-45.120503652039325
1739209662.5281765;-33.981070128970906
1739209662.528181;-45.120503652039325
1739209662.5281856;-45.120503652039325
1739209662.5281901;-45.120503652039325
1739209662.5281947;-38.13080360867914
1739209662.5281992;-45.120503652039325
1739209662.528204;-45.120503652039325
1739209662.5282085;-45.120503652039325
1739209662.528213;-38.13080360867914
1739209662.5282176;-38.13080360867914
1739209662.528222;-45.120503652039325
1739209662.5282266;-45.120503652039325
1739209662.5282311;-38.13080360867914
1739209662.5282357;-31.141103565318893
1739209662.5282404;-33.981070128970906
1739209662.528245;-45.120503652039325
1739209662.5282495;-38.13080360867914
1739209662.528254;-32.816014438256545
1739209662.5282586;-31.141103565318915
1739209662.528263;-45.120503652039325
1739209662.5282676;-45.120503652039325
1739209662.5282724;-45.120503652039325
1739209662.528277;-45.120503652039325
1739209662.5282815;-45.120503652039325
1739209662.528286;-38.13080360867914
1739209662.5282905;-45.120503652039325
1739209662.528295;-38.13080360867914
1739209662.5282996;-38.13080360867914
1739209662.5283043;-45.120503652039325
1739209662.5283089;-38.13080360867914
1739209662.5283134;-45.120503652039325
1739209662.528318;-38.13080360867914
1739209662.5283225;-45.120503652039325
1739209662.528327;-31.141103565318915
1739209662.5283315;-28.58837851428586
1739209662.5283363;-45.120503652039325
1739209662.5283408;-38.13080360867914
1739209662.5283453;-45.120503652039325
1739209662.5283499;-38.13080360867914
1739209662.5283544;-45.120503652039325
1739209662.528359;-38.13080360867914
1739209662.5283635;-45.120503652039325
1739209662.5283682;-32.81601443825658
1739209662.5283728;-38.13080360867914
1739209662.5283773;-45.120503652039325
1739209662.5283818;-45.120503652039325
1739209662.5283864;-38.13080360867914
1739209662.528391;-38.13080360867914
1739209662.5283954;-38.13080360867914
1739209662.5284002;-33.981070128970906
1739209662.5284047;-28.992665084841942
1739209662.5284092;-45.120503652039325
1739209662.5284138;-45.120503652039325
1739209662.5284183;-38.13080360867914
1739209662.5284228;-33.981070128970906
1739209662.5284274;-45.120503652039325
1739209662.5284321;-45.120503652039325
1739209662.5284367;-45.120503652039325
1739209662.5284412;-35.57807855764607
1739209662.5284457;-45.120503652039325
1739209662.5284503;-38.13080360867914
1739209662.5284548;-45.120503652039325
1739209662.5284593;-45.120503652039325
1739209662.528464;-45.120503652039325
1739209662.5284686;-45.120503652039325
1739209662.5284731;-45.120503652039325
1739209662.5284777;-33.981070128970906
1739209662.5284822;-45.120503652039325
1739209662.5284867;-45.120503652039325
1739209662.5284913;-45.120503652039325
1739209662.5284958;-38.13080360867914
1739209662.5285006;-35.57807855764607
1739209662.528505;-38.13080360867914
1739209662.5285096;-45.120503652039325
1739209662.5285141;-33.981070128970906
1739209662.5285187;-35.57807855764607
1739209662.5285232;-38.13080360867914
1739209662.5285277;-45.120503652039325
1739209662.5285325;-38.13080360867914
1739209662.528537;-45.120503652039325
1739209662.5285416;-45.120503652039325
1739209662.528546;-32.816014438256545
1739209662.5285506;-38.13080360867914
1739209662.5285552;-38.13080360867914
1739209662.5285597;-38.13080360867914
1739209662.5285645;-45.120503652039325
1739209662.528569;-38.13080360867914
1739209662.5285735;-38.13080360867914
1739209662.528578;-45.120503652039325
1739209662.5285826;-45.120503652039325
1739209662.528587;-38.13080360867914
1739209662.5285916;-38.13080360867914
1739209662.5285964;-35.57807855764607
1739209662.528601;-45.120503652039325
1739209662.5286055;-38.13080360867914
1739209662.52861;-35.57807855764607
1739209662.5286145;-38.13080360867914
1739209662.528619;-45.120503652039325
1739209662.5286236;-31.141103565318915
1739209662.5286283;-38.13080360867914
1739209662.5286329;-38.13080360867914
1739209662.5286374;-38.13080360867914
1739209662.528642;-45.120503652039325
1739209662.5186815;-45.120503652039325
1739209662.5186877;-45.120503652039325
1739209662.5186937;-45.120503652039325
1739209662.5186996;-38.13080360867914
1739209662.5187058;-38.13080360867914
1739209662.5187118;-45.120503652039325
1739209662.518718;-45.120503652039325
1739209662.518724;-38.13080360867914
1739209662.5187302;-33.981070128970906
1739209662.5187361;-45.120503652039325
1739209662.518742;-38.13080360867914
1739209662.5187483;-45.120503652039325
1739209662.5187542;-38.13080360867914
1739209662.5187604;-45.120503652039325
1739209662.5187664;-45.120503652039325
1739209662.5187724;-45.120503652039325
1739209662.5187786;-45.120503652039325
1739209662.5187845;-38.13080360867914
1739209662.5187907;-45.120503652039325
1739209662.5187967;-38.13080360867914
1739209662.518803;-33.981070128970906
1739209662.5188088;-38.13080360867914
1739209662.5188148;-38.13080360867914
1739209662.518821;-45.120503652039325
1739209662.518827;-38.13080360867914
1739209662.5188332;-38.13080360867914
1739209662.5188391;-45.120503652039325
1739209662.5188453;-45.120503652039325
1739209662.5188513;-45.120503652039325
1739209662.5188572;-38.13080360867914
1739209662.5188634;-38.13080360867914
1739209662.5188694;-45.120503652039325
1739209662.5188756;-45.120503652039325
1739209662.5188816;-45.120503652039325
1739209662.5188875;-45.120503652039325
1739209662.5188937;-45.120503652039325
1739209662.5188997;-38.13080360867914
1739209662.5189059;-35.57807855764607
1739209662.5189118;-38.13080360867914
1739209662.518918;-45.120503652039325
1739209662.518924;-33.981070128970906
1739209662.51893;-33.981070128970906
1739209662.5189362;-33.981070128970906
1739209662.518942;-45.120503652039325
1739209662.5189483;-33.981070128970906
1739209662.5189543;-32.816014438256545
1739209662.5189605;-38.13080360867914
1739209662.5189664;-45.120503652039325
1739209662.5189724;-45.120503652039325
1739209662.5189786;-35.57807855764607
1739209662.5189846;-38.13080360867914
1739209662.5189908;-45.120503652039325
1739209662.5189967;-45.120503652039325
1739209662.5190027;-38.13080360867914
1739209662.5190089;-38.13080360867914
1739209662.5190148;-45.120503652039325
1739209662.519021;-38.13080360867914
1739209662.519027;-38.13080360867914
1739209662.5190332;-38.13080360867914
1739209662.5190392;-45.120503652039325
1739209662.519045;-33.981070128970906
1739209662.5190513;-28.58837851428586
1739209662.5190573;-38.13080360867914
1739209662.5190635;-45.120503652039325
1739209662.5190694;-38.13080360867914
1739209662.5190756;-38.13080360867914
1739209662.5190816;-45.120503652039325
1739209662.5190876;-45.120503652039325
1739209662.5190938;-45.120503652039325
1739209662.5190997;-33.981070128970956
1739209662.519106;-35.57807855764607
1739209662.5191119;-38.13080360867914
1739209662.5191178;-45.120503652039325
1739209662.519124;-45.120503652039325
1739209662.51913;-45.120503652039325
1739209662.5191362;-45.120503652039325
1739209662.5191422;-38.13080360867914
1739209662.5191483;-29.438486411369333
1739209662.5191543;-45.120503652039325
1739209662.5191603;-32.816014438256545
1739209662.5191665;-33.981070128970906
1739209662.5191724;-45.120503652039325
1739209662.5191786;-33.981070128970906
1739209662.5191846;-35.57807855764607
1739209662.5191908;-38.13080360867914
1739209662.5191967;-45.120503652039325
1739209662.5192027;-38.13080360867914
1739209662.519209;-35.57807855764607
1739209662.5192149;-38.13080360867914
1739209662.519221;-45.120503652039325
1739209662.519227;-38.13080360867914
1739209662.519233;-35.57807855764607
1739209662.5192392;-45.120503652039325
1739209662.5192451;-45.120503652039325
1739209662.5192513;-38.13080360867914
1739209662.5192573;-38.13080360867914
1739209662.5192635;-45.120503652039325
1739209662.5192695;-45.120503652039325
1739209662.5192754;-38.13080360867914
1739209662.5192816;-45.120503652039325
1739209662.5192876;-45.120503652039325
1739209662.5192938;-28.21854285175415
1739209662.5192997;-35.57807855764607
1739209662.5193057;-38.13080360867914
1739209662.519312;-38.13080360867914
1739209662.5193179;-38.13080360867914
1739209662.519324;-45.120503652039325
1739209662.51933;-38.13080360867914
1739209662.5193362;-33.981070128970906
1739209662.5193422;-32.81601443825658
1739209662.5193481;-45.120503652039325
1739209662.5193543;-45.120503652039325
1739209662.5193603;-45.120503652039325
1739209662.5193665;-45.120503652039325
1739209662.5193725;-38.13080360867914
1739209662.5193787;-45.120503652039325
1739209662.5193846;-38.13080360867914
1739209662.5193906;-28.21854285175415
1739209662.5193968;-38.13080360867914
1739209662.5194027;-45.120503652039325
1739209662.519409;-38.13080360867914
1739209662.519415;-38.13080360867914
1739209662.5194209;-45.120503652039325
1739209662.519427;-45.120503652039325
1739209662.519433;-33.981070128970906
1739209662.5194392;-45.120503652039325
1739209662.5194452;-38.13080360867914
1739209662.5194514;-45.120503652039325
1739209662.5194573;-45.120503652039325
1739209662.5194633;-32.816014438256545
1739209662.5194695;-38.13080360867914
1739209662.5194755;-45.120503652039325
1739209662.5194817;-38.13080360867914
1739209662.5194876;-45.120503652039325
1739209662.5194938;-45.120503652039325
1739209662.5194998;-45.120503652039325
1739209662.5195057;-38.13080360867914
1739209662.519512;-45.120503652039325
1739209662.519518;-38.13080360867914
1739209662.519524;-35.57807855764607
1739209662.51953;-38.13080360867914
1739209662.519536;-35.57807855764607
1739209662.5195422;-38.13080360867914
1739209662.5195482;-45.120503652039325
1739209662.5195544;-45.120503652039325
1739209662.5195603;-45.120503652039325
1739209662.5195665;-33.981070128970906
1739209662.5195725;-38.13080360867914
1739209662.5195785;-38.13080360867914
1739209662.5195847;-45.120503652039325
1739209662.5195906;-45.120503652039325
1739209662.5195968;-38.13080360867914
1739209662.5196028;-38.13080360867914
1739209662.519609;-45.120503652039325
1739209662.519615;-38.13080360867914
1739209662.519621;-35.57807855764607
1739209662.519627;-38.13080360867914
1739209662.519633;-32.816014438256545
1739209662.5196393;-35.57807855764607
1739209662.5196452;-38.13080360867914
1739209662.5196512;-38.13080360867914
1739209662.5196574;-38.13080360867914
1739209662.5196633;-38.13080360867914
1739209662.5196695;-45.120503652039325
1739209662.5196755;-33.981070128970906
1739209662.5196817;-38.13080360867914
1739209662.5196877;-45.120503652039325
1739209662.5196936;-38.13080360867914
1739209662.5196998;-35.57807855764607
1739209662.5197058;-35.57807855764607
1739209662.519712;-38.13080360867914
1739209662.519718;-45.120503652039325
1739209662.5197241;-45.120503652039325
1739209662.51973;-38.13080360867914
1739209662.519736;-38.13080360867914
1739209662.5197423;-45.120503652039325
1739209662.5197482;-45.120503652039325
1739209662.5197544;-45.120503652039325
1739209662.5197604;-45.120503652039325
1739209662.5197663;-45.120503652039325
1739209662.5197725;-45.120503652039325
1739209662.5197785;-45.120503652039325
1739209662.5197847;-38.13080360867914
1739209662.5197906;-38.13080360867914
1739209662.5197968;-35.57807855764607
1739209662.5198028;-35.57807855764607
1739209662.5198088;-38.13080360867914
1739209662.519815;-45.120503652039325
1739209662.519821;-35.57807855764607
1739209662.5198271;-35.57807855764607
1739209662.519833;-38.13080360867914
1739209662.5198393;-45.120503652039325
1739209662.5198452;-38.13080360867914
1739209662.5198512;-38.13080360867914
1739209662.5198574;-45.120503652039325
1739209662.5198634;-38.13080360867914
1739209662.5198696;-38.13080360867914
1739209662.5198755;-45.120503652039325
1739209662.5198815;-33.981070128970906
1739209662.5198877;-38.13080360867914
1739209662.5198936;-45.120503652039325
1739209662.5198998;-38.13080360867914
1739209662.5199058;-35.57807855764607
1739209662.519912;-38.13080360867914
1739209662.519918;-45.120503652039325
1739209662.519924;-38.13080360867914
1739209662.5199301;-45.120503652039325
1739209662.519936;-38.13080360867914
1739209662.5199423;-45.120503652039325
1739209662.5199482;-45.120503652039325
1739209662.5199544;-45.120503652039325
1739209662.5199604;-45.120503652039325
1739209662.5199664;-45.120503652039325
1739209662.5199726;-45.120503652039325
1739209662.5199785;-33.981070128970906
1739209662.5199847;-30.49652367304973
1739209662.5199907;-38.13080360867914
1739209662.5199966;-45.120503652039325
1739209662.5200028;-33.981070128970906
1739209662.5200088;-38.13080360867914
1739209662.520015;-45.120503652039325
1739209662.520021;-45.120503652039325
1739209662.5200272;-45.120503652039325
1739209662.5200331;-32.816014438256545
1739209662.520039;-38.13080360867914
1739209662.5200453;-45.120503652039325
1739209662.5200512;-38.13080360867914
1739209662.5200574;-38.13080360867914
1739209662.5200634;-38.13080360867914
1739209662.5200696;-45.120503652039325
1739209662.5200756;-45.120503652039325
1739209662.5200815;-38.13080360867914
1739209662.5200877;-35.57807855764607
1739209662.5200937;-38.13080360867914
1739209662.5200999;-38.13080360867914
1739209662.5201058;-38.13080360867914
1739209662.5201118;-38.13080360867914
1739209662.520118;-38.13080360867914
1739209662.520124;-33.981070128970906
1739209662.5201302;-31.141103565318915
1739209662.520136;-45.120503652039325
1739209662.5201423;-45.120503652039325
1739209662.5201483;-38.13080360867914
1739209662.5201542;-38.13080360867914
1739209662.5201604;-38.13080360867914
1739209662.5201664;-38.13080360867914
1739209662.5201726;-45.120503652039325
1739209662.5201786;-33.981070128970956
1739209662.5201848;-38.13080360867914
1739209662.5201907;-35.57807855764607
1739209662.5201967;-38.13080360867914
1739209662.5202029;-45.120503652039325
1739209662.5202088;-33.981070128970906
1739209662.520215;-35.57807855764607
1739209662.520221;-32.816014438256545
1739209662.520227;-28.58837851428586
1739209662.5202332;-38.13080360867914
1739209662.520239;-38.13080360867914
1739209662.5202453;-38.13080360867914
1739209662.5202513;-35.57807855764607
1739209662.5202575;-38.13080360867914
1739209662.5202634;-35.57807855764607
1739209662.5202694;-38.13080360867914
1739209662.5202756;-38.13080360867914
1739209662.5202816;-38.13080360867914
1739209662.5202878;-35.57807855764607
