CAN Message; 0x1d3:0000e2f203fbf8e9
1739209733.1403155;-38.13080360867914
1739209733.1403174;-45.120503652039325
1739209733.1403196;-38.13080360867914
1739209733.1403217;-33.981070128970906
1739209733.1403239;-38.13080360867914
1739209733.140326;-45.120503652039325
1739209733.1403282;-45.120503652039325
1739209733.14033;-33.981070128970906
1739209733.1403322;-45.120503652039325
1739209733.1403344;-45.120503652039325
1739209733.1403365;-45.120503652039325
1739209733.1403387;-38.13080360867914
1739209733.1403408;-45.120503652039325
1739209733.1403427;-45.120503652039325
1739209733.1403449;-38.13080360867914
1739209733.140347;-38.13080360867914
1739209733.1403491;-35.57807855764607
1739209733.1403513;-38.13080360867914
1739209733.1403534;-38.13080360867914
1739209733.1403556;-31.141103565318915
1739209733.1403575;-45.120503652039325
1739209733.1403596;-45.120503652039325
1739209733.1403618;-38.13080360867914
1739209733.140364;-38.13080360867914
1739209733.140366;-45.120503652039325
1739209733.1403682;-38.13080360867914
1739209733.1403701;-45.120503652039325
1739209733.1403723;-38.13080360867914
1739209733.1403744;-35.57807855764607
1739209733.1403766;-38.13080360867914
1739209733.1403787;-38.13080360867914
1739209733.1403809;-38.13080360867914
1739209733.1403828;-35.57807855764607
1739209733.140385;-38.13080360867914
1739209733.140387;-45.120503652039325
1739209733.1403892;-45.120503652039325
1739209733.1403913;-45.120503652039325
1739209733.1403935;-38.13080360867914
1739209733.1403954;-38.13080360867914
1739209733.1403975;-45.120503652039325
1739209733.1403997;-45.120503652039325
1739209733.1404018;-45.120503652039325
1739209733.140404;-45.120503652039325
1739209733.1404061;-45.120503652039325
1739209733.140408;-45.120503652039325
1739209733.1404102;-38.13080360867914
1739209733.1404123;-38.13080360867914
1739209733.1404145;-38.13080360867914
1739209733.1404166;-38.13080360867914
1739209733.1404188;-33.981070128970906
1739209733.140421;-38.13080360867914
1739209733.1404228;-38.13080360867914
1739209733.140425;-38.13080360867914
1739209733.140427;-38.13080360867914
1739209733.1404293;-38.13080360867914
1739209733.1404314;-45.120503652039325
1739209733.1404335;-45.120503652039325
1739209733.1404355;-38.13080360867914
1739209733.1404376;-38.13080360867914
1739209733.1404397;-45.120503652039325
1739209733.140442;-38.13080360867914
1739209733.140444;-38.13080360867914
1739209733.1404462;-45.120503652039325
1739209733.140448;-32.816014438256545
1739209733.1404502;-38.13080360867914
1739209733.1404524;-45.120503652039325
1739209733.1404545;-38.13080360867914
1739209733.1404567;-38.13080360867914
1739209733.1404588;-30.49652367304973
1739209733.1404607;-38.13080360867914
1739209733.1404629;-38.13080360867914
1739209733.140465;-45.120503652039325
1739209733.1404672;-38.13080360867914
1739209733.1404693;-38.13080360867914
1739209733.1404715;-45.120503652039325
1739209733.1404736;-45.120503652039325
1739209733.1404755;-45.120503652039325
1739209733.1404777;-45.120503652039325
1739209733.1404798;-45.120503652039325
1739209733.140482;-35.57807855764607
1739209733.140484;-45.120503652039325
1739209733.1404862;-45.120503652039325
1739209733.1404881;-45.120503652039325
1739209733.1404903;-45.120503652039325
1739209733.1404924;-28.992665084841942
1739209733.1404946;-45.120503652039325
1739209733.1404967;-45.120503652039325
1739209733.1404989;-38.13080360867914
1739209733.1405008;-33.981070128970906
1739209733.140503;-38.13080360867914
1739209733.140505;-45.120503652039325
1739209733.1405072;-38.13080360867914
1739209733.1405094;-38.13080360867914
1739209733.1405115;-38.13080360867914
1739209733.1405134;-38.13080360867914
1739209733.1405156;-45.120503652039325
1739209733.1405177;-38.13080360867914
1739209733.1405199;-38.13080360867914
1739209733.140522;-38.13080360867914
1739209733.1405241;-38.13080360867914
1739209733.1405263;-45.120503652039325
1739209733.1405282;-45.120503652039325
1739209733.1405303;-45.120503652039325
1739209733.1405325;-32.816014438256545
1739209733.1405346;-32.816014438256545
1739209733.1405368;-45.120503652039325
1739209733.140539;-38.13080360867914
1739209733.1405408;-38.13080360867914
1739209733.140543;-31.141103565318915
1739209733.1405451;-38.13080360867914
1739209733.1405473;-38.13080360867914
1739209733.1405494;-45.120503652039325
1739209733.1405516;-45.120503652039325
1739209733.1405535;-45.120503652039325
1739209733.1405556;-45.120503652039325
1739209733.1405578;-45.120503652039325
1739209733.14056;-32.816014438256545
1739209733.140562;-38.13080360867914
1739209733.1405642;-45.120503652039325
1739209733.140566;-38.13080360867914
1739209733.1405683;-45.120503652039325
1739209733.1405704;-45.120503652039325
1739209733.1405725;-45.120503652039325
1739209733.1405747;-38.13080360867914
1739209733.1405768;-27.267205301931607
1739209733.140579;-33.981070128970906
1739209733.140581;-38.13080360867914
1739209733.140583;-38.13080360867914
1739209733.1405852;-38.13080360867914
1739209733.1405873;-38.13080360867914
1739209733.1405895;-38.13080360867914
1739209733.1405916;-45.120503652039325
1739209733.1405935;-38.13080360867914
1739209733.1405957;-38.13080360867914
1739209733.1405978;-38.13080360867914
1739209733.1406;-33.981070128970906
1739209733.140602;-38.13080360867914
1739209733.1406043;-45.120503652039325
1739209733.1406062;-45.120503652039325
1739209733.1406083;-45.120503652039325
1739209733.1406105;-33.981070128970906
1739209733.1406126;-33.981070128970906
1739209733.1406147;-38.13080360867914
1739209733.140617;-45.120503652039325
1739209733.1406188;-38.13080360867914
1739209733.140621;-38.13080360867914
1739209733.140623;-45.120503652039325
1739209733.1406252;-38.13080360867914
1739209733.1406274;-35.57807855764607
1739209733.1406295;-45.120503652039325
1739209733.1406317;-38.13080360867914
1739209733.1406336;-38.13080360867914
1739209733.1406357;-45.120503652039325
1739209733.1406379;-33.981070128970906
1739209733.14064;-45.120503652039325
1739209733.1406422;-38.13080360867914
1739209733.1406443;-35.57807855764607
1739209733.1406462;-38.13080360867914
1739209733.1406484;-38.13080360867914
1739209733.1406505;-45.120503652039325
1739209733.1406527;-38.13080360867914
1739209733.1406548;-45.120503652039325
1739209733.140657;-45.120503652039325
1739209733.1406589;-38.13080360867914
1739209733.140661;-38.13080360867914
1739209733.1406631;-38.13080360867914
1739209733.1406653;-45.120503652039325
1739209733.1406674;-45.120503652039325
1739209733.1406696;-45.120503652039325
1739209733.1406715;-38.13080360867914
1739209733.1406736;-38.13080360867914
1739209733.1406758;-45.120503652039325
1739209733.140678;-38.13080360867914
1739209733.140687;-31.141103565318915
1739209733.1406958;-38.13080360867914
1739209733.1407049;-45.120503652039325
1739209733.140714;-38.13080360867914
1739209733.1407228;-38.13080360867914
1739209733.1407318;-38.13080360867914
1739209733.1407409;-38.13080360867914
1739209733.1407497;-45.120503652039325
1739209733.1407588;-35.57807855764607
1739209733.1407678;-38.13080360867914
1739209733.1407766;-38.13080360867914
1739209733.1407857;-45.120503652039325
1739209733.1407948;-38.13080360867914
1739209733.1408036;-35.57807855764607
1739209733.1408126;-38.13080360867914
1739209733.1408217;-38.13080360867914
1739209733.1408305;-28.992665084841942
1739209733.1408396;-38.13080360867914
1739209733.1408486;-38.13080360867914
1739209733.1408575;-45.120503652039325
1739209733.1408665;-33.981070128970906
1739209733.1408756;-38.13080360867914
1739209733.1408844;-38.13080360867914
1739209733.1408935;-45.120503652039325
1739209733.1409025;-33.981070128970956
1739209733.1409113;-38.13080360867914
1739209733.1409204;-45.120503652039325
1739209733.1409295;-45.120503652039325
1739209733.1409383;-35.57807855764607
1739209733.1409473;-38.13080360867914
1739209733.1409564;-45.120503652039325
1739209733.1409652;-38.13080360867914
1739209733.1409743;-31.141103565318915
1739209733.1409833;-38.13080360867914
1739209733.1409922;-45.120503652039325
1739209733.1410012;-45.120503652039325
1739209733.1410103;-33.981070128970906
1739209733.141019;-45.120503652039325
1739209733.1410282;-45.120503652039325
1739209733.1410372;-45.120503652039325
1739209733.141046;-45.120503652039325
1739209733.141055;-38.13080360867914
1739209733.1410642;-45.120503652039325
1739209733.141073;-45.120503652039325
1739209733.141082;-38.13080360867914
1739209733.141091;-45.120503652039325
1739209733.1411;-38.13080360867914
1739209733.141109;-45.120503652039325
1739209733.141118;-45.120503652039325
1739209733.1411269;-38.13080360867914
1739209733.141136;-38.13080360867914
1739209733.141145;-38.13080360867914
1739209733.1411538;-45.120503652039325
1739209733.1411629;-38.13080360867914
1739209733.141172;-45.120503652039325
1739209733.1411808;-45.120503652039325
1739209733.1411898;-35.57807855764607
1739209733.1411989;-38.13080360867914
1739209733.1412077;-38.13080360867914
1739209733.1412168;-35.57807855764607
1739209733.1412258;-38.13080360867914
1739209733.1412346;-45.120503652039325
1739209733.1412437;-35.57807855764607
1739209733.1412528;-35.57807855764607
1739209733.1412616;-45.120503652039325
1739209733.1412706;-45.120503652039325
1739209733.1412797;-33.981070128970906
1739209733.1412885;-45.120503652039325
1739209733.1412976;-45.120503652039325
1739209733.1413066;-38.13080360867914
1739209733.1413155;-45.120503652039325
1739209733.1413245;-38.13080360867914
1739209733.1413336;-45.120503652039325
1739209733.1413424;-45.120503652039325
1739209733.1413515;-35.57807855764607
1739209733.1413605;-35.57807855764607
1739209733.1413693;-38.13080360867914
1739209733.1413784;-45.120503652039325
1739209733.1413875;-45.120503652039325
1739209733.1413963;-45.120503652039325
1739209733.1414053;-45.120503652039325
1739209733.1414144;-38.13080360867914
1739209733.1414232;-45.120503652039325
1739209733.1414323;-38.13080360867914
1739209733.1414413;-45.120503652039325
1739209733.1414502;-38.13080360867914
1739209733.1414592;-38.13080360867914
1739209733.1414683;-45.120503652039325
1739209733.141477;-38.13080360867914
1739209733.1414862;-45.120503652039325
1739209733.1414952;-38.13080360867914
1739209733.141504;-45.120503652039325
1739209733.141513;-45.120503652039325
1739209733.1415222;-38.13080360867914
1739209733.141531;-45.120503652039325
1739209733.14154;-45.120503652039325
1739209733.141549;-38.13080360867914
1739209733.141558;-38.13080360867914
1739209733.141567;-38.13080360867914
1739209733.141576;-45.120503652039325
1739209733.1415849;-38.13080360867914
1739209733.141594;-38.13080360867914
1739209733.141603;-38.13080360867914
1739209733.1416118;-38.13080360867914
1739209733.1416209;-45.120503652039325
1739209733.14163;-38.13080360867914
1739209733.1416388;-38.13080360867914
1739209733.1416478;-38.13080360867914
1739209733.1416569;-45.120503652039325
1739209733.1416657;-45.120503652039325
1739209733.1416748;-35.57807855764607
1739209733.1416838;-38.13080360867914
1739209733.1416926;-38.13080360867914
1739209733.1417017;-33.981070128970906
1739209733.1417108;-38.13080360867914
1739209733.1417196;-38.13080360867914
1739209733.1417286;-35.57807855764607
1739209733.1417377;-38.13080360867914
1739209733.1417465;-45.120503652039325
1739209733.1417556;-38.13080360867914
1739209733.1417646;-38.13080360867914
1739209733.1417735;-33.981070128970906
1739209733.1417825;-38.13080360867914
1739209733.1417916;-38.13080360867914
1739209733.1418004;-38.13080360867914
1739209733.1418095;-38.13080360867914
1739209733.1418185;-38.13080360867914
1739209733.1418273;-45.120503652039325
1739209733.1418364;-38.13080360867914
1739209733.1418455;-45.120503652039325
1739209733.1418543;-45.120503652039325
1739209733.1418633;-45.120503652039325
1739209733.1418724;-38.13080360867914
1739209733.1418812;-38.13080360867914
1739209733.1418903;-45.120503652039325
1739209733.1418993;-45.120503652039325
1739209733.1419082;-38.13080360867914
1739209733.1419172;-35.57807855764607
1739209733.1419263;-45.120503652039325
1739209733.141935;-45.120503652039325
1739209733.1419442;-38.13080360867914
1739209733.1419532;-45.120503652039325
1739209733.141962;-45.120503652039325
1739209733.141971;-45.120503652039325
1739209733.1419802;-45.120503652039325
1739209733.141989;-45.120503652039325
1739209733.141998;-45.120503652039325
1739209733.142007;-45.120503652039325
1739209733.142016;-45.120503652039325
1739209733.142025;-38.13080360867914
1739209733.142034;-38.13080360867914
1739209733.1420429;-45.120503652039325
1739209733.142052;-38.13080360867914
1739209733.142061;-38.13080360867914
1739209733.1420698;-45.120503652039325
1739209733.1420789;-45.120503652039325
1739209733.142088;-35.57807855764607
1739209733.1420968;-30.49652367304973
1739209733.1421058;-38.13080360867914
1739209733.1421149;-45.120503652039325
1739209733.1421237;-45.120503652039325
1739209733.1421328;-45.120503652039325
1739209733.1421418;-35.57807855764607
1739209733.1421506;-35.57807855764607
1739209733.1421597;-35.57807855764607
1739209733.1421688;-38.13080360867914
1739209733.1421776;-33.981070128970906
1739209733.1421866;-45.120503652039325
1739209733.1421957;-45.120503652039325
1739209733.1422045;-45.120503652039325
1739209733.1422136;-45.120503652039325
1739209733.1422226;-45.120503652039325
1739209733.1422315;-38.13080360867914
1739209733.1422405;-38.13080360867914
1739209733.1422496;-38.13080360867914
1739209733.1422584;-38.13080360867914
1739209733.1422675;-38.13080360867914
1739209733.1422765;-38.13080360867914
1739209733.1422853;-45.120503652039325
1739209733.1422944;-45.120503652039325
1739209733.1423035;-38.13080360867914
1739209733.1423123;-38.13080360867914
1739209733.1423213;-38.13080360867914
1739209733.1423304;-45.120503652039325
1739209733.1423392;-45.120503652039325
1739209733.1423483;-38.13080360867914
1739209733.1423573;-38.13080360867914
1739209733.1423662;-45.120503652039325
1739209733.1423752;-33.981070128970906
1739209733.1423843;-33.981070128970906
1739209733.142393;-33.981070128970906
1739209733.1424022;-38.13080360867914
1739209733.1424112;-33.981070128970906
1739209733.14242;-38.13080360867914
1739209733.142429;-35.57807855764607
1739209733.1424382;-38.13080360867914
1739209733.142447;-31.141103565318915
1739209733.142456;-38.13080360867914
1739209733.142465;-38.13080360867914
1739209733.142474;-45.120503652039325
1739209733.142483;-45.120503652039325
1739209733.142492;-35.57807855764607
1739209733.1425009;-33.981070128970906
1739209733.14251;-38.13080360867914
1739209733.142519;-38.13080360867914
1739209733.1425278;-38.13080360867914
1739209733.1425369;-38.13080360867914
1739209733.142546;-38.13080360867914
1739209733.1425548;-45.120503652039325
1739209733.1425638;-45.120503652039325
1739209733.1425729;-38.13080360867914
1739209733.1425817;-45.120503652039325
1739209733.1425908;-45.120503652039325
1739209733.1425998;-45.120503652039325
1739209733.1426086;-45.120503652039325
1739209733.1426177;-38.13080360867914
1739209733.1426268;-38.13080360867914
1739209733.1426356;-38.13080360867914
1739209733.1426446;-26.991370085610722
1739209733.1426537;-35.57807855764607
1739209733.1426625;-45.120503652039325
1739209733.1426716;-45.120503652039325
1739209733.1426806;-38.13080360867914
1739209733.1426895;-38.13080360867914
1739209733.1426985;-38.13080360867914
1739209733.1427076;-35.57807855764607
1739209733.1427164;-38.13080360867914
1739209733.1427255;-38.13080360867914
1739209733.1427345;-38.13080360867914
1739209733.1427433;-45.120503652039325
1739209733.1427524;-38.13080360867914
1739209733.1427615;-33.981070128970906
1739209733.1427703;-45.120503652039325
1739209733.1427794;-45.120503652039325
1739209733.1427884;-26.487275050834715
1739209733.1427972;-29.438486411369333
1739209733.1428063;-45.120503652039325
1739209733.1428154;-45.120503652039325
1739209733.1428242;-38.13080360867914
1739209733.1428332;-45.120503652039325
1739209733.1428423;-45.120503652039325
1739209733.142851;-45.120503652039325
1739209733.1428602;-45.120503652039325
1739209733.1428692;-45.120503652039325
1739209733.142878;-45.120503652039325
1739209733.142887;-45.120503652039325
1739209733.1428962;-45.120503652039325
1739209733.142905;-38.13080360867914
1739209733.142914;-38.13080360867914
1739209733.142923;-45.120503652039325
1739209733.142932;-35.57807855764607
1739209733.142941;-38.13080360867914
1739209733.14295;-38.13080360867914
1739209733.1429589;-38.13080360867914
1739209733.142968;-38.13080360867914
1739209733.142977;-38.13080360867914
1739209733.1429858;-38.13080360867914
1739209733.1429949;-45.120503652039325
1739209733.143004;-35.57807855764607
1739209733.1430128;-35.57807855764607
1739209733.1430218;-38.13080360867914
1739209733.143031;-35.57807855764607
1739209733.1430397;-45.120503652039325
1739209733.1430488;-45.120503652039325
1739209733.1430578;-38.13080360867914
1739209733.1430666;-35.57807855764607
1739209733.1430757;-45.120503652039325
1739209733.1430848;-45.120503652039325
1739209733.1430936;-32.816014438256545
1739209733.1431026;-38.13080360867914
1739209733.1431117;-45.120503652039325
1739209733.1431205;-45.120503652039325
1739209733.1431296;-32.816014438256545
1739209733.1431386;-38.13080360867914
1739209733.1431475;-33.981070128970906
1739209733.1431565;-31.141103565318893
1739209733.1431656;-45.120503652039325
1739209733.1431744;-33.981070128970906
1739209733.1431835;-38.13080360867914
1739209733.1431925;-45.120503652039325
1739209733.1432014;-35.57807855764607
1739209733.1432104;-35.57807855764607
1739209733.1432195;-45.120503652039325
1739209733.1432283;-33.981070128970956
1739209733.1432374;-33.981070128970906
1739209733.1432464;-35.57807855764607
1739209733.1432552;-45.120503652039325
1739209733.1432643;-45.120503652039325
1739209733.1432734;-38.13080360867914
1739209733.1432822;-45.120503652039325
1739209733.1432912;-35.57807855764607
1739209733.1433003;-28.58837851428586
1739209733.143309;-45.120503652039325
1739209733.1433182;-38.13080360867914
1739209733.1433272;-33.981070128970906
1739209733.143336;-38.13080360867914
1739209733.143345;-38.13080360867914
1739209733.1433542;-38.13080360867914
1739209733.143363;-45.120503652039325
1739209733.143372;-38.13080360867914
1739209733.143381;-38.13080360867914
1739209733.14339;-35.57807855764607
1739209733.143399;-38.13080360867914
1739209733.143408;-45.120503652039325
1739209733.143417;-35.57807855764607
1739209733.143426;-45.120503652039325
1739209733.143435;-35.57807855764607
1739209733.1434438;-28.58837851428586
1739209733.143453;-38.13080360867914
1739209733.143462;-45.120503652039325
1739209733.1434708;-38.13080360867914
1739209733.1434798;-45.120503652039325
1739209733.143489;-45.120503652039325
1739209733.1434977;-45.120503652039325
1739209733.1435068;-38.13080360867914
1739209733.1435158;-45.120503652039325
1739209733.1435246;-45.120503652039325
1739209733.1435337;-45.120503652039325
1739209733.1435428;-45.120503652039325
1739209733.1435516;-38.13080360867914
1739209733.1435606;-45.120503652039325
1739209733.1435697;-45.120503652039325
1739209733.1435785;-45.120503652039325
1739209733.1435876;-45.120503652039325
1739209733.1435966;-45.120503652039325
1739209733.1436055;-45.120503652039325
1739209733.1436145;-38.13080360867914
1739209733.1436236;-45.120503652039325
1739209733.1436324;-38.13080360867914
1739209733.1436415;-38.13080360867914
1739209733.1436505;-38.13080360867914
1739209733.1436594;-38.13080360867914
1739209733.1436684;-38.13080360867914
1739209733.1436775;-38.13080360867914
1739209733.1436863;-45.120503652039325
1739209733.1436954;-32.816014438256545
1739209733.1437044;-38.13080360867914
1739209733.1437132;-38.13080360867914
1739209733.1437223;-38.13080360867914
1739209733.1437314;-45.120503652039325
1739209733.1437402;-45.120503652039325
1739209733.1437492;-45.120503652039325
1739209733.1437583;-38.13080360867914
1739209733.143767;-45.120503652039325
1739209733.1437762;-38.13080360867914
1739209733.1437852;-45.120503652039325
1739209733.143794;-38.13080360867914
1739209733.1438031;-33.981070128970906
1739209733.1438122;-45.120503652039325
1739209733.143821;-45.120503652039325
1739209733.14383;-45.120503652039325
1739209733.1438391;-38.13080360867914
1739209733.143848;-33.981070128970906
1739209733.143857;-35.57807855764607
1739209733.143866;-45.120503652039325
1739209733.143875;-45.120503652039325
1739209733.143884;-33.981070128970906
1739209733.143893;-35.57807855764607
1739209733.1439018;-45.120503652039325
1739209733.143911;-45.120503652039325
1739209733.14392;-38.13080360867914
1739209733.1439288;-45.120503652039325
1739209733.1439378;-45.120503652039325
1739209733.143947;-45.120503652039325
1739209733.1439557;-38.13080360867914
1739209733.1439648;-38.13080360867914
1739209733.1439738;-38.13080360867914
1739209733.1439826;-38.13080360867914
1739209733.1439917;-45.120503652039325
1739209733.1440008;-45.120503652039325
1739209733.1440096;-38.13080360867914
1739209733.1440187;-45.120503652039325
1739209733.1440277;-32.816014438256545
1739209733.1440365;-33.981070128970906
1739209733.1440456;-45.120503652039325
1739209733.1440547;-38.13080360867914
1739209733.1440635;-35.57807855764607
1739209733.1440725;-45.120503652039325
1739209733.1440816;-38.13080360867914
1739209733.1440904;-38.13080360867914
1739209733.1440995;-38.13080360867914
1739209733.1441085;-45.120503652039325
1739209733.1441174;-35.57807855764607
1739209733.1441264;-38.13080360867914
1739209733.1441355;-45.120503652039325
1739209733.1441443;-45.120503652039325
1739209733.1441534;-38.13080360867914
1739209733.1441624;-35.57807855764607
1739209733.1441712;-45.120503652039325
1739209733.1441803;-38.13080360867914
1739209733.1441894;-38.13080360867914
1739209733.1441982;-35.57807855764607
1739209733.1442072;-38.13080360867914
1739209733.1442163;-45.120503652039325
1739209733.1442251;-38.13080360867914
1739209733.1442342;-35.57807855764607
1739209733.1442432;-31.141103565318915
1739209733.144252;-38.13080360867914
1739209733.1442611;-38.13080360867914
1739209733.1442702;-32.816014438256545
1739209733.144279;-38.13080360867914
1739209733.144288;-45.120503652039325
1739209733.1442971;-38.13080360867914
1739209733.144306;-45.120503652039325
1739209733.144315;-45.120503652039325
1739209733.144324;-45.120503652039325
1739209733.144333;-45.120503652039325
1739209733.144342;-45.120503652039325
1739209733.144351;-45.120503652039325
1739209733.1443598;-45.120503652039325
1739209733.144369;-45.120503652039325
1739209733.144378;-45.120503652039325
1739209733.1443868;-28.58837851428586
1739209733.1443958;-35.57807855764607
1739209733.144405;-45.120503652039325
1739209733.1444137;-45.120503652039325
1739209733.1444228;-38.13080360867914
1739209733.1444318;-35.57807855764607
1739209733.1444407;-45.120503652039325
1739209733.1444497;-35.57807855764607
1739209733.1444588;-33.981070128970956
1739209733.1444676;-45.120503652039325
1739209733.1444767;-45.120503652039325
1739209733.1444857;-45.120503652039325
1739209733.1444945;-38.13080360867914
1739209733.1445036;-38.13080360867914
1739209733.1445127;-38.13080360867914
1739209733.1445215;-45.120503652039325
1739209733.1445305;-27.8777449560314
1739209733.1445396;-29.438486411369333
1739209733.1445484;-45.120503652039325
1739209733.1445575;-45.120503652039325
1739209733.1445665;-38.13080360867914
1739209733.1445754;-38.13080360867914
1739209733.1445844;-45.120503652039325
1739209733.1445935;-38.13080360867914
1739209733.1446023;-38.13080360867914
1739209733.1446114;-45.120503652039325
1739209733.1446204;-38.13080360867914
1739209733.1446292;-45.120503652039325
1739209733.1446383;-45.120503652039325
1739209733.1446474;-45.120503652039325
1739209733.1446562;-38.13080360867914
1739209733.1446652;-38.13080360867914
1739209733.1446743;-31.141103565318893
1739209733.1446831;-31.141103565318893
1739209733.1446922;-45.120503652039325
1739209733.1447012;-45.120503652039325
1739209733.14471;-33.981070128970906
1739209733.1447191;-38.13080360867914
1739209733.1447282;-45.120503652039325
1739209733.144737;-45.120503652039325
1739209733.144746;-38.13080360867914
1739209733.1447551;-35.57807855764607
1739209733.144764;-45.120503652039325
1739209733.144773;-45.120503652039325
1739209733.144782;-38.13080360867914
1739209733.144791;-38.13080360867914
1739209733.1448;-45.120503652039325
1739209733.144809;-38.13080360867914
1739209733.1448178;-38.13080360867914
1739209733.144827;-45.120503652039325
1739209733.144836;-38.13080360867914
1739209733.1448448;-38.13080360867914
1739209733.1448538;-45.120503652039325
1739209733.144863;-45.120503652039325
1739209733.1448717;-38.13080360867914
1739209733.1448808;-45.120503652039325
1739209733.1448898;-32.816014438256545
1739209733.1448987;-26.991370085610736
1739209733.1449077;-45.120503652039325
1739209733.1449168;-45.120503652039325
1739209733.1449256;-32.816014438256545
1739209733.1449347;-35.57807855764607
1739209733.1449437;-45.120503652039325
1739209733.1449525;-35.57807855764607
1739209733.1449616;-45.120503652039325
1739209733.1449707;-38.13080360867914
1739209733.1449795;-45.120503652039325
1739209733.1449885;-38.13080360867914
1739209733.1449976;-38.13080360867914
1739209733.1450064;-45.120503652039325
1739209733.1450155;-38.13080360867914
1739209733.1450245;-45.120503652039325
1739209733.1450334;-32.816014438256545
1739209733.1450424;-26.991370085610722
1739209733.1450515;-38.13080360867914
1739209733.1450603;-45.120503652039325
1739209733.1450694;-38.13080360867914
1739209733.1450784;-38.13080360867914
1739209733.1450872;-45.120503652039325
1739209733.1450963;-45.120503652039325
1739209733.1451054;-45.120503652039325
1739209733.1451142;-33.981070128970956
1739209733.1451232;-45.120503652039325
1739209733.1451323;-38.13080360867914
1739209733.1451411;-38.13080360867914
1739209733.1451502;-38.13080360867914
1739209733.1451592;-38.13080360867914
1739209733.145168;-45.120503652039325
1739209733.1451771;-38.13080360867914
1739209733.1451862;-45.120503652039325
1739209733.145195;-38.13080360867914
1739209733.145204;-32.816014438256545
1739209733.1452131;-45.120503652039325
1739209733.145222;-45.120503652039325
1739209733.145231;-38.13080360867914
1739209733.14524;-38.13080360867914
1739209733.145249;-38.13080360867914
1739209733.145258;-45.120503652039325
1739209733.145267;-45.120503652039325
1739209733.145276;-45.120503652039325
1739209733.145285;-38.13080360867914
1739209733.145294;-38.13080360867914
1739209733.145303;-38.13080360867914
1739209733.1453118;-45.120503652039325
1739209733.145321;-45.120503652039325
1739209733.14533;-35.57807855764607
1739209733.1453388;-45.120503652039325
1739209733.1453478;-45.120503652039325
1739209733.145357;-38.13080360867914
1739209733.1453657;-38.13080360867914
1739209733.1453748;-45.120503652039325
1739209733.1453838;-45.120503652039325
1739209733.1453927;-38.13080360867914
1739209733.1454017;-33.981070128970906
1739209733.1454108;-38.13080360867914
1739209733.1454196;-45.120503652039325
1739209733.1454287;-38.13080360867914
1739209733.1454377;-32.816014438256545
1739209733.1454465;-38.13080360867914
1739209733.1454556;-38.13080360867914
1739209733.1454647;-45.120503652039325
1739209733.1454735;-33.981070128970906
1739209733.1454825;-45.120503652039325
1739209733.1454916;-45.120503652039325
1739209733.1455004;-38.13080360867914
1739209733.1455095;-45.120503652039325
1739209733.1455185;-38.13080360867914
1739209733.1455274;-38.13080360867914
1739209733.1455364;-38.13080360867914
1739209733.1455455;-38.13080360867914
1739209733.1455543;-38.13080360867914
1739209733.1455634;-45.120503652039325
1739209733.1455724;-38.13080360867914
1739209733.1455812;-35.57807855764607
1739209733.1455903;-38.13080360867914
1739209733.1455994;-45.120503652039325
1739209733.1456082;-33.981070128970906
1739209733.1456172;-38.13080360867914
1739209733.1456263;-45.120503652039325
1739209733.1456351;-38.13080360867914
1739209733.1456442;-45.120503652039325
1739209733.1456532;-45.120503652039325
1739209733.145662;-38.13080360867914
1739209733.1456711;-38.13080360867914
1739209733.1456802;-38.13080360867914
1739209733.145689;-45.120503652039325
1739209733.145698;-45.120503652039325
1739209733.1457071;-45.120503652039325
1739209733.145716;-38.13080360867914
1739209733.145725;-38.13080360867914
1739209733.145734;-45.120503652039325
1739209733.145743;-38.13080360867914
1739209733.145752;-38.13080360867914
1739209733.145761;-45.120503652039325
1739209733.1457698;-35.57807855764607
1739209733.145779;-45.120503652039325
1739209733.145788;-45.120503652039325
1739209733.1457968;-45.120503652039325
1739209733.1458058;-35.57807855764607
1739209733.145815;-45.120503652039325
1739209733.1458237;-45.120503652039325
1739209733.1458328;-38.13080360867914
1739209733.1458418;-45.120503652039325
1739209733.1458507;-45.120503652039325
1739209733.1458597;-45.120503652039325
1739209733.1458688;-38.13080360867914
1739209733.1458776;-38.13080360867914
1739209733.1458867;-33.981070128970906
1739209733.1458957;-35.57807855764607
1739209733.1459045;-45.120503652039325
1739209733.1459136;-32.816014438256545
1739209733.1459227;-35.57807855764607
1739209733.1459315;-45.120503652039325
1739209733.1459405;-45.120503652039325
1739209733.1459496;-32.816014438256545
1739209733.1459584;-38.13080360867914
1739209733.1459675;-45.120503652039325
1739209733.1459765;-38.13080360867914
1739209733.1459854;-45.120503652039325
1739209733.1459944;-45.120503652039325
1739209733.1460035;-45.120503652039325
1739209733.1460123;-38.13080360867914
1739209733.1460214;-45.120503652039325
1739209733.1460304;-45.120503652039325
1739209733.1460392;-38.13080360867914
1739209733.1460483;-45.120503652039325
1739209733.1460574;-32.816014438256545
1739209733.1460662;-35.57807855764607
1739209733.1460752;-38.13080360867914
1739209733.1460843;-38.13080360867914
1739209733.1460931;-38.13080360867914
1739209733.1461022;-45.120503652039325
1739209733.1461112;-45.120503652039325
1739209733.14612;-38.13080360867914
1739209733.1461291;-45.120503652039325
1739209733.1461382;-45.120503652039325
1739209733.146147;-35.57807855764607
1739209733.146156;-38.13080360867914
1739209733.1461651;-45.120503652039325
1739209733.146174;-45.120503652039325
1739209733.146183;-33.981070128970906
