CAN Message; 0x39:035c24c4a60dce30
1739209705.0669549;-45.120503652039325
1739209705.0669615;-35.57807855764607
1739209705.066968;-38.13080360867914
1739209705.0669744;-38.13080360867914
1739209705.0669808;-38.13080360867914
1739209705.0669873;-45.120503652039325
1739209705.066994;-38.13080360867914
1739209705.0670004;-45.120503652039325
1739209705.0670068;-45.120503652039325
1739209705.0670133;-45.120503652039325
1739209705.0670197;-45.120503652039325
1739209705.0670264;-45.120503652039325
1739209705.0670328;-38.13080360867914
1739209705.0670393;-45.120503652039325
1739209705.0670457;-45.120503652039325
1739209705.0670521;-45.120503652039325
1739209705.0670588;-38.13080360867914
1739209705.0670652;-35.57807855764607
1739209705.0670717;-38.13080360867914
1739209705.067078;-45.120503652039325
1739209705.0670846;-45.120503652039325
1739209705.0670912;-26.991370085610736
1739209705.0670977;-33.981070128970906
1739209705.067104;-45.120503652039325
1739209705.0671105;-35.57807855764607
1739209705.067117;-45.120503652039325
1739209705.0671237;-38.13080360867914
1739209705.06713;-45.120503652039325
1739209705.0671365;-38.13080360867914
1739209705.067143;-38.13080360867914
1739209705.0671494;-45.120503652039325
1739209705.067156;-38.13080360867914
1739209705.0671625;-45.120503652039325
1739209705.067169;-45.120503652039325
1739209705.0671754;-45.120503652039325
1739209705.0671818;-35.57807855764607
1739209705.0671885;-45.120503652039325
1739209705.067195;-30.49652367304973
1739209705.0672014;-32.816014438256545
1739209705.0672078;-35.57807855764607
1739209705.0672143;-38.13080360867914
1739209705.067221;-45.120503652039325
1739209705.0672274;-38.13080360867914
1739209705.0672338;-38.13080360867914
1739209705.0672402;-38.13080360867914
1739209705.0672467;-45.120503652039325
1739209705.0672534;-45.120503652039325
1739209705.0672598;-35.57807855764607
1739209705.0672662;-38.13080360867914
1739209705.0672727;-38.13080360867914
1739209705.067279;-35.57807855764607
1739209705.0672858;-38.13080360867914
1739209705.0672922;-45.120503652039325
1739209705.0672987;-45.120503652039325
1739209705.067305;-45.120503652039325
1739209705.0673115;-38.13080360867914
1739209705.0673182;-38.13080360867914
1739209705.0673246;-45.120503652039325
1739209705.067331;-45.120503652039325
1739209705.0673375;-45.120503652039325
1739209705.067344;-45.120503652039325
1739209705.0673506;-33.981070128970906
1739209705.067357;-28.992665084841942
1739209705.0673635;-45.120503652039325
1739209705.06737;-38.13080360867914
1739209705.0673764;-38.13080360867914
1739209705.067383;-35.57807855764607
1739209705.0673895;-45.120503652039325
1739209705.067396;-38.13080360867914
1739209705.0674024;-45.120503652039325
1739209705.0674088;-38.13080360867914
1739209705.0674155;-45.120503652039325
1739209705.067422;-38.13080360867914
1739209705.0674284;-45.120503652039325
1739209705.0674348;-38.13080360867914
1739209705.0674412;-38.13080360867914
1739209705.067448;-45.120503652039325
1739209705.0674543;-45.120503652039325
1739209705.0674608;-38.13080360867914
1739209705.0674672;-32.816014438256545
1739209705.0674736;-38.13080360867914
1739209705.0674803;-45.120503652039325
1739209705.0674868;-38.13080360867914
1739209705.0674932;-35.57807855764607
1739209705.0674996;-38.13080360867914
1739209705.067506;-38.13080360867914
1739209705.0675128;-33.981070128970906
1739209705.0675192;-45.120503652039325
1739209705.0675256;-45.120503652039325
1739209705.067532;-38.13080360867914
1739209705.0675385;-32.816014438256545
1739209705.0675452;-38.13080360867914
1739209705.0675516;-45.120503652039325
1739209705.067558;-38.13080360867914
1739209705.0675645;-45.120503652039325
1739209705.067571;-45.120503652039325
1739209705.0675776;-38.13080360867914
1739209705.067584;-38.13080360867914
1739209705.0675905;-45.120503652039325
1739209705.067597;-45.120503652039325
1739209705.0676033;-38.13080360867914
1739209705.06761;-35.57807855764607
1739209705.0676165;-38.13080360867914
1739209705.067623;-38.13080360867914
1739209705.0676293;-45.120503652039325
1739209705.0676358;-38.13080360867914
1739209705.0676425;-35.57807855764607
1739209705.067649;-38.13080360867914
1739209705.0676553;-45.120503652039325
1739209705.0676618;-45.120503652039325
1739209705.0676682;-38.13080360867914
1739209705.0676749;-35.57807855764607
1739209705.0676813;-38.13080360867914
1739209705.0676877;-45.120503652039325
1739209705.0676942;-45.120503652039325
1739209705.0677006;-35.57807855764607
1739209705.0677073;-38.13080360867914
1739209705.0677137;-45.120503652039325
1739209705.0677202;-45.120503652039325
1739209705.0677266;-38.13080360867914
1739209705.067733;-38.13080360867914
1739209705.0677397;-45.120503652039325
1739209705.0677462;-38.13080360867914
1739209705.0677526;-45.120503652039325
1739209705.067759;-38.13080360867914
1739209705.0677655;-45.120503652039325
1739209705.0677722;-33.981070128970906
1739209705.0677786;-30.49652367304973
1739209705.067785;-38.13080360867914
1739209705.0677915;-45.120503652039325
1739209705.067798;-38.13080360867914
1739209705.0678046;-32.816014438256545
1739209705.067811;-38.13080360867914
1739209705.0678174;-45.120503652039325
1739209705.067824;-45.120503652039325
1739209705.0678303;-45.120503652039325
1739209705.067837;-45.120503652039325
1739209705.0678434;-45.120503652039325
1739209705.0678499;-45.120503652039325
1739209705.0678563;-38.13080360867914
1739209705.0678627;-38.13080360867914
1739209705.0678694;-45.120503652039325
1739209705.0678759;-38.13080360867914
1739209705.0678823;-38.13080360867914
1739209705.0678887;-45.120503652039325
1739209705.0678952;-45.120503652039325
1739209705.0679016;-35.57807855764607
1739209705.0679083;-33.981070128970906
1739209705.0679147;-45.120503652039325
1739209705.0679212;-35.57807855764607
1739209705.0679276;-35.57807855764607
1739209705.067934;-32.816014438256545
1739209705.0679407;-38.13080360867914
1739209705.0679471;-38.13080360867914
1739209705.0679536;-33.981070128970906
1739209705.06796;-38.13080360867914
1739209705.0679665;-38.13080360867914
1739209705.0679731;-38.13080360867914
1739209705.0679796;-45.120503652039325
1739209705.067986;-33.981070128970956
1739209705.0679924;-38.13080360867914
1739209705.067999;-38.13080360867914
1739209705.0680056;-45.120503652039325
1739209705.068012;-45.120503652039325
1739209705.0680184;-33.981070128970906
1739209705.0680249;-45.120503652039325
1739209705.0680313;-38.13080360867914
1739209705.068038;-28.58837851428586
1739209705.0680444;-38.13080360867914
1739209705.0680509;-45.120503652039325
1739209705.0680573;-38.13080360867914
1739209705.0680637;-31.141103565318893
1739209705.0680704;-38.13080360867914
1739209705.0680768;-45.120503652039325
1739209705.0680833;-45.120503652039325
1739209705.0680897;-45.120503652039325
1739209705.0680962;-45.120503652039325
1739209705.0681028;-45.120503652039325
1739209705.0681093;-45.120503652039325
1739209705.0681157;-38.13080360867914
1739209705.0681221;-38.13080360867914
1739209705.0681286;-45.120503652039325
1739209705.0681353;-38.13080360867914
1739209705.0681417;-45.120503652039325
1739209705.0681481;-45.120503652039325
1739209705.0681546;-45.120503652039325
1739209705.068161;-45.120503652039325
1739209705.0681677;-38.13080360867914
1739209705.0681741;-32.816014438256545
1739209705.0681806;-38.13080360867914
1739209705.068187;-38.13080360867914
1739209705.0681934;-28.21854285175415
1739209705.0682;-38.13080360867914
1739209705.0682065;-38.13080360867914
1739209705.068213;-45.120503652039325
1739209705.0682194;-38.13080360867914
1739209705.0682259;-38.13080360867914
1739209705.0682325;-45.120503652039325
1739209705.068239;-38.13080360867914
1739209705.0682454;-35.57807855764607
1739209705.0682518;-45.120503652039325
1739209705.0682583;-32.816014438256545
1739209705.068265;-45.120503652039325
1739209705.0682714;-45.120503652039325
1739209705.0682778;-38.13080360867914
1739209705.0682843;-45.120503652039325
1739209705.0682907;-45.120503652039325
1739209705.0682974;-28.21854285175415
1739209705.0683038;-32.816014438256545
1739209705.0683103;-45.120503652039325
1739209705.0683167;-38.13080360867914
1739209705.0683231;-32.816014438256545
1739209705.0683298;-38.13080360867914
1739209705.0683362;-45.120503652039325
1739209705.0683427;-38.13080360867914
1739209705.0683491;-45.120503652039325
1739209705.0683556;-45.120503652039325
1739209705.0683622;-45.120503652039325
1739209705.0683687;-45.120503652039325
1739209705.068375;-38.13080360867914
1739209705.0683815;-33.981070128970906
1739209705.068388;-45.120503652039325
1739209705.0683947;-45.120503652039325
1739209705.068401;-38.13080360867914
1739209705.0684075;-38.13080360867914
1739209705.068414;-45.120503652039325
1739209705.0684204;-38.13080360867914
1739209705.068427;-45.120503652039325
1739209705.0684335;-45.120503652039325
1739209705.06844;-38.13080360867914
1739209705.0684464;-45.120503652039325
1739209705.0684528;-45.120503652039325
1739209705.0684595;-38.13080360867914
1739209705.068466;-38.13080360867914
1739209705.0684724;-45.120503652039325
1739209705.0684788;-35.57807855764607
1739209705.0684853;-38.13080360867914
1739209705.068492;-38.13080360867914
1739209705.0684984;-45.120503652039325
1739209705.0685048;-45.120503652039325
1739209705.0685112;-45.120503652039325
1739209705.0685177;-38.13080360867914
1739209705.0685244;-45.120503652039325
1739209705.0685308;-45.120503652039325
1739209705.0685372;-38.13080360867914
1739209705.0685437;-38.13080360867914
1739209705.06855;-38.13080360867914
1739209705.0685568;-38.13080360867914
1739209705.0685632;-38.13080360867914
1739209705.0685697;-45.120503652039325
1739209705.068576;-38.13080360867914
1739209705.0685825;-45.120503652039325
1739209705.0685892;-45.120503652039325
1739209705.0685956;-45.120503652039325
1739209705.068602;-38.13080360867914
1739209705.0686085;-45.120503652039325
1739209705.068615;-45.120503652039325
1739209705.0686216;-38.13080360867914
1739209705.068628;-45.120503652039325
1739209705.0686345;-38.13080360867914
1739209705.068641;-38.13080360867914
1739209705.0686474;-45.120503652039325
1739209705.068654;-45.120503652039325
1739209705.0686605;-38.13080360867914
1739209705.068667;-33.981070128970906
1739209705.0686734;-45.120503652039325
1739209705.0686798;-38.13080360867914
1739209705.0686865;-35.57807855764607
1739209705.068693;-38.13080360867914
1739209705.0686994;-45.120503652039325
1739209705.0687058;-38.13080360867914
1739209705.0687122;-38.13080360867914
1739209705.068719;-45.120503652039325
1739209705.0687253;-45.120503652039325
1739209705.0687318;-38.13080360867914
1739209705.0687382;-45.120503652039325
1739209705.0687447;-45.120503652039325
1739209705.0687513;-38.13080360867914
1739209705.0687578;-45.120503652039325
1739209705.0687642;-45.120503652039325
1739209705.0687706;-31.141103565318915
1739209705.068777;-38.13080360867914
1739209705.0687838;-38.13080360867914
1739209705.0687902;-45.120503652039325
1739209705.0687966;-38.13080360867914
1739209705.068803;-35.57807855764607
1739209705.0688095;-38.13080360867914
1739209705.0688162;-45.120503652039325
1739209705.0688226;-33.981070128970906
1739209705.068829;-45.120503652039325
1739209705.0688355;-45.120503652039325
1739209705.068842;-45.120503652039325
1739209705.0688486;-45.120503652039325
1739209705.068855;-38.13080360867914
1739209705.0688615;-45.120503652039325
1739209705.068868;-45.120503652039325
1739209705.0688744;-31.141103565318915
1739209705.068881;-38.13080360867914
1739209705.0688875;-45.120503652039325
1739209705.068894;-35.57807855764607
1739209705.0689003;-38.13080360867914
1739209705.0689068;-45.120503652039325
1739209705.0689135;-45.120503652039325
1739209705.06892;-38.13080360867914
1739209705.0689263;-33.981070128970906
1739209705.0689328;-45.120503652039325
1739209705.0689392;-45.120503652039325
1739209705.068946;-38.13080360867914
1739209705.0689523;-38.13080360867914
1739209705.0689588;-45.120503652039325
1739209705.0689652;-38.13080360867914
1739209705.0689716;-30.49652367304973
1739209705.0689783;-33.981070128970906
1739209705.0689847;-38.13080360867914
1739209705.0689912;-45.120503652039325
1739209705.0689976;-45.120503652039325
1739209705.069004;-45.120503652039325
1739209705.0690107;-38.13080360867914
1739209705.0690172;-38.13080360867914
1739209705.0690236;-45.120503652039325
1739209705.06903;-28.992665084841942
1739209705.0690365;-28.992665084841942
1739209705.0690432;-38.13080360867914
1739209705.0690496;-45.120503652039325
1739209705.069056;-38.13080360867914
1739209705.0690625;-38.13080360867914
1739209705.069069;-45.120503652039325
1739209705.0690756;-45.120503652039325
1739209705.069082;-45.120503652039325
1739209705.0690885;-38.13080360867914
1739209705.069095;-38.13080360867914
1739209705.0691013;-45.120503652039325
1739209705.069108;-38.13080360867914
1739209705.0691144;-45.120503652039325
1739209705.069121;-38.13080360867914
1739209705.0691273;-38.13080360867914
1739209705.0691338;-35.57807855764607
1739209705.0691404;-38.13080360867914
1739209705.0691469;-45.120503652039325
1739209705.0691533;-38.13080360867914
1739209705.0691597;-38.13080360867914
1739209705.0691662;-45.120503652039325
1739209705.0691729;-38.13080360867914
1739209705.0691793;-32.816014438256545
1739209705.0691857;-38.13080360867914
1739209705.0691922;-45.120503652039325
1739209705.0691986;-38.13080360867914
1739209705.0692053;-45.120503652039325
1739209705.0692117;-45.120503652039325
1739209705.0692182;-45.120503652039325
1739209705.0692246;-45.120503652039325
1739209705.069231;-35.57807855764607
1739209705.0692377;-45.120503652039325
1739209705.0692441;-45.120503652039325
1739209705.0692506;-45.120503652039325
1739209705.069257;-38.13080360867914
1739209705.0692635;-45.120503652039325
1739209705.0692701;-35.57807855764607
1739209705.0692766;-38.13080360867914
1739209705.069283;-38.13080360867914
1739209705.0692894;-45.120503652039325
1739209705.069296;-45.120503652039325
1739209705.0693026;-33.981070128970906
1739209705.069309;-35.57807855764607
1739209705.0693154;-35.57807855764607
1739209705.0693219;-33.981070128970906
1739209705.0693283;-45.120503652039325
1739209705.069335;-38.13080360867914
1739209705.0693414;-35.57807855764607
1739209705.0693479;-38.13080360867914
1739209705.0693543;-45.120503652039325
1739209705.0693607;-45.120503652039325
1739209705.0693674;-45.120503652039325
1739209705.0693738;-38.13080360867914
1739209705.0693803;-38.13080360867914
1739209705.0693867;-45.120503652039325
1739209705.0693932;-38.13080360867914
1739209705.0693998;-35.57807855764607
1739209705.0694063;-38.13080360867914
1739209705.0694127;-45.120503652039325
1739209705.0694191;-38.13080360867914
1739209705.0694256;-33.981070128970906
1739209705.0694323;-35.57807855764607
1739209705.0694387;-35.57807855764607
1739209705.0694451;-38.13080360867914
1739209705.0694516;-38.13080360867914
1739209705.069458;-35.57807855764607
1739209705.0694647;-38.13080360867914
1739209705.0694711;-45.120503652039325
1739209705.0694776;-45.120503652039325
1739209705.069484;-45.120503652039325
1739209705.0694904;-38.13080360867914
1739209705.069497;-35.57807855764607
1739209705.0695035;-45.120503652039325
1739209705.06951;-45.120503652039325
1739209705.0695164;-32.816014438256545
1739209705.0695229;-45.120503652039325
1739209705.0695295;-45.120503652039325
1739209705.069536;-45.120503652039325
1739209705.0695424;-45.120503652039325
1739209705.0695488;-35.57807855764607
1739209705.0695553;-32.816014438256545
1739209705.069562;-45.120503652039325
1739209705.0695684;-32.816014438256545
1739209705.0695748;-38.13080360867914
1739209705.0695813;-28.58837851428586
1739209705.0695877;-33.981070128970906
1739209705.0695941;-45.120503652039325
1739209705.0696008;-45.120503652039325
1739209705.0696073;-45.120503652039325
1739209705.0696137;-38.13080360867914
1739209705.0696201;-45.120503652039325
1739209705.0696266;-38.13080360867914
1739209705.0696332;-38.13080360867914
1739209705.0696397;-35.57807855764607
1739209705.0696461;-45.120503652039325
1739209705.0696526;-45.120503652039325
1739209705.069659;-45.120503652039325
1739209705.0696657;-45.120503652039325
1739209705.069672;-33.981070128970906
1739209705.0696785;-38.13080360867914
1739209705.069685;-33.981070128970906
1739209705.0696914;-33.981070128970906
1739209705.069698;-45.120503652039325
1739209705.0697045;-38.13080360867914
1739209705.069711;-38.13080360867914
1739209705.0697174;-45.120503652039325
1739209705.0697238;-45.120503652039325
1739209705.0697305;-45.120503652039325
1739209705.069737;-28.58837851428586
1739209705.0697434;-27.267205301931607
1739209705.0697498;-45.120503652039325
1739209705.0697563;-45.120503652039325
1739209705.069763;-45.120503652039325
1739209705.0697694;-38.13080360867914
1739209705.0697758;-38.13080360867914
1739209705.0697823;-45.120503652039325
1739209705.0697887;-45.120503652039325
1739209705.0697954;-32.816014438256545
1739209705.0698018;-32.816014438256545
1739209705.0698082;-38.13080360867914
1739209705.0698147;-38.13080360867914
1739209705.0698211;-33.981070128970906
1739209705.0698278;-38.13080360867914
1739209705.0698342;-38.13080360867914
1739209705.0698407;-38.13080360867914
1739209705.069847;-45.120503652039325
1739209705.0698535;-45.120503652039325
1739209705.0698602;-45.120503652039325
1739209705.0698667;-38.13080360867914
1739209705.069873;-45.120503652039325
1739209705.0698795;-45.120503652039325
1739209705.069886;-38.13080360867914
1739209705.0698926;-32.816014438256545
1739209705.069899;-33.981070128970906
1739209705.0699055;-45.120503652039325
1739209705.069912;-38.13080360867914
1739209705.0699184;-38.13080360867914
1739209705.069925;-33.981070128970906
1739209705.0699315;-38.13080360867914
1739209705.069938;-45.120503652039325
1739209705.0699444;-38.13080360867914
1739209705.0699508;-38.13080360867914
1739209705.0699575;-45.120503652039325
1739209705.069964;-38.13080360867914
1739209705.0699704;-45.120503652039325
1739209705.0699768;-45.120503652039325
1739209705.0699832;-38.13080360867914
1739209705.06999;-45.120503652039325
1739209705.0699964;-32.816014438256545
1739209705.0700028;-38.13080360867914
1739209705.0700092;-38.13080360867914
1739209705.0700157;-38.13080360867914
1739209705.0700223;-45.120503652039325
1739209705.0700288;-38.13080360867914
1739209705.0700352;-38.13080360867914
1739209705.0700417;-45.120503652039325
1739209705.070048;-45.120503652039325
1739209705.0700548;-33.981070128970906
1739209705.0700612;-38.13080360867914
1739209705.0700676;-38.13080360867914
1739209705.070074;-38.13080360867914
1739209705.0700805;-33.981070128970906
1739209705.0700872;-38.13080360867914
1739209705.0700936;-45.120503652039325
1739209705.0701;-38.13080360867914
1739209705.0701065;-45.120503652039325
1739209705.070113;-45.120503652039325
1739209705.0701196;-45.120503652039325
1739209705.070126;-45.120503652039325
1739209705.0701325;-45.120503652039325
1739209705.070139;-45.120503652039325
1739209705.0701454;-38.13080360867914
1739209705.070152;-35.57807855764607
1739209705.0701585;-33.981070128970906
1739209705.070165;-38.13080360867914
1739209705.0701714;-38.13080360867914
1739209705.0701778;-38.13080360867914
1739209705.0701845;-38.13080360867914
1739209705.070191;-45.120503652039325
1739209705.0701973;-45.120503652039325
1739209705.0702038;-45.120503652039325
1739209705.0702102;-33.981070128970906
1739209705.070217;-38.13080360867914
1739209705.0702233;-38.13080360867914
1739209705.0702298;-38.13080360867914
1739209705.0702362;-35.57807855764607
1739209705.0702426;-45.120503652039325
1739209705.0702493;-45.120503652039325
1739209705.0702558;-33.981070128970906
1739209705.0702622;-45.120503652039325
1739209705.0702686;-38.13080360867914
1739209705.070275;-38.13080360867914
1739209705.0702817;-45.120503652039325
1739209705.0702882;-38.13080360867914
1739209705.0702946;-38.13080360867914
1739209705.070301;-45.120503652039325
1739209705.0703075;-45.120503652039325
1739209705.0703142;-31.141103565318915
1739209705.0703206;-30.49652367304973
1739209705.070327;-38.13080360867914
1739209705.0703335;-45.120503652039325
1739209705.07034;-30.49652367304973
1739209705.0703466;-33.981070128970906
1739209705.070353;-38.13080360867914
1739209705.0703595;-38.13080360867914
1739209705.070366;-45.120503652039325
1739209705.0703723;-45.120503652039325
1739209705.070379;-38.13080360867914
1739209705.0703855;-38.13080360867914
1739209705.070392;-45.120503652039325
1739209705.0713375;-45.120503652039325
1739209705.0713444;-33.981070128970906
1739209705.071351;-35.57807855764607
1739209705.071358;-38.13080360867914
1739209705.0713646;-45.120503652039325
1739209705.0713716;-33.981070128970906
1739209705.0713782;-38.13080360867914
1739209705.0713851;-28.992665084841942
1739209705.0713918;-38.13080360867914
1739209705.0713987;-38.13080360867914
1739209705.0714054;-38.13080360867914
1739209705.0714123;-38.13080360867914
1739209705.071419;-38.13080360867914
1739209705.071426;-38.13080360867914
1739209705.0714326;-45.120503652039325
1739209705.0714395;-30.49652367304973
1739209705.0714462;-38.13080360867914
1739209705.071453;-38.13080360867914
1739209705.0714598;-45.120503652039325
1739209705.0714667;-45.120503652039325
1739209705.0714734;-45.120503652039325
1739209705.0714803;-45.120503652039325
1739209705.071487;-45.120503652039325
1739209705.0714939;-38.13080360867914
1739209705.0715005;-32.816014438256545
1739209705.0715075;-38.13080360867914
1739209705.0715141;-45.120503652039325
1739209705.071521;-38.13080360867914
1739209705.0715277;-32.816014438256545
1739209705.0715346;-38.13080360867914
1739209705.0715413;-45.120503652039325
1739209705.0715482;-27.267205301931607
1739209705.071555;-33.981070128970906
1739209705.0715618;-38.13080360867914
1739209705.0715685;-45.120503652039325
1739209705.0715754;-38.13080360867914
1739209705.071582;-38.13080360867914
1739209705.071589;-45.120503652039325
1739209705.0715957;-45.120503652039325
1739209705.0716026;-35.57807855764607
1739209705.0716093;-38.13080360867914
1739209705.0716162;-33.981070128970906
1739209705.0716228;-45.120503652039325
1739209705.0716298;-38.13080360867914
1739209705.0716364;-35.57807855764607
1739209705.0716434;-45.120503652039325
1739209705.07165;-38.13080360867914
1739209705.071657;-35.57807855764607
1739209705.0716636;-38.13080360867914
1739209705.0716705;-45.120503652039325
1739209705.0716772;-45.120503652039325
1739209705.0716841;-38.13080360867914
1739209705.0716908;-45.120503652039325
1739209705.0716977;-38.13080360867914
1739209705.0717044;-45.120503652039325
1739209705.0717113;-38.13080360867914
1739209705.071718;-45.120503652039325
1739209705.0717247;-45.120503652039325
1739209705.0717316;-45.120503652039325
1739209705.0717382;-38.13080360867914
1739209705.0717452;-45.120503652039325
1739209705.0717518;-38.13080360867914
1739209705.0717587;-38.13080360867914
1739209705.0717654;-45.120503652039325
1739209705.0717723;-38.13080360867914
1739209705.071779;-38.13080360867914
1739209705.071786;-45.120503652039325
1739209705.0717926;-45.120503652039325
1739209705.0717995;-33.981070128970906
1739209705.0718062;-38.13080360867914
1739209705.071813;-45.120503652039325
1739209705.0718198;-45.120503652039325
1739209705.0718267;-45.120503652039325
1739209705.0718334;-45.120503652039325
1739209705.0718403;-45.120503652039325
1739209705.071847;-45.120503652039325
1739209705.0718539;-45.120503652039325
1739209705.0718606;-38.13080360867914
1739209705.0718675;-35.57807855764607
1739209705.0718741;-38.13080360867914
1739209705.071881;-45.120503652039325
1739209705.0718877;-38.13080360867914
1739209705.0718946;-38.13080360867914
1739209705.0719013;-38.13080360867914
1739209705.0719082;-38.13080360867914
1739209705.071915;-45.120503652039325
1739209705.0719218;-45.120503652039325
1739209705.0719285;-45.120503652039325
1739209705.0719354;-35.57807855764607
1739209705.071942;-45.120503652039325
1739209705.071949;-38.13080360867914
1739209705.0719557;-45.120503652039325
1739209705.0719626;-45.120503652039325
1739209705.0719693;-38.13080360867914
1739209705.0719762;-45.120503652039325
1739209705.0719829;-38.13080360867914
1739209705.0719898;-45.120503652039325
1739209705.0719965;-45.120503652039325
1739209705.0720034;-45.120503652039325
1739209705.07201;-38.13080360867914
1739209705.072017;-38.13080360867914
1739209705.0720236;-45.120503652039325
1739209705.0720305;-45.120503652039325
1739209705.0720372;-45.120503652039325
1739209705.0720441;-33.981070128970906
1739209705.0720508;-38.13080360867914
1739209705.0720577;-38.13080360867914
1739209705.0720644;-38.13080360867914
1739209705.0720713;-32.816014438256545
1739209705.072078;-45.120503652039325
1739209705.072085;-45.120503652039325
1739209705.0720916;-45.120503652039325
1739209705.0720985;-33.981070128970906
1739209705.0721052;-32.816014438256545
1739209705.0721118;-35.57807855764607
1739209705.0721188;-38.13080360867914
1739209705.0721254;-45.120503652039325
1739209705.0721323;-38.13080360867914
1739209705.072139;-38.13080360867914
1739209705.072146;-38.13080360867914
1739209705.0721526;-33.981070128970956
1739209705.0721595;-45.120503652039325
1739209705.0721662;-38.13080360867914
1739209705.072173;-45.120503652039325
1739209705.0721798;-45.120503652039325
1739209705.0721867;-38.13080360867914
1739209705.0721934;-32.816014438256545
1739209705.0722003;-35.57807855764607
1739209705.072207;-29.438486411369333
1739209705.072214;-32.816014438256545
1739209705.0722206;-38.13080360867914
1739209705.0722275;-45.120503652039325
1739209705.0722342;-33.981070128970906
1739209705.072241;-38.13080360867914
1739209705.0722477;-45.120503652039325
1739209705.0722547;-38.13080360867914
1739209705.0722613;-45.120503652039325
1739209705.0722682;-45.120503652039325
1739209705.072275;-45.120503652039325
1739209705.0722818;-33.981070128970906
1739209705.0722885;-45.120503652039325
1739209705.0722954;-45.120503652039325
1739209705.072302;-45.120503652039325
1739209705.072309;-45.120503652039325
1739209705.0723157;-38.13080360867914
1739209705.0723226;-38.13080360867914
1739209705.0723293;-35.57807855764607
1739209705.0723362;-45.120503652039325
1739209705.0723429;-38.13080360867914
1739209705.0723498;-45.120503652039325
1739209705.0723565;-45.120503652039325
1739209705.0723634;-45.120503652039325
1739209705.07237;-33.981070128970906
1739209705.072377;-31.141103565318915
1739209705.0723836;-35.57807855764607
1739209705.0723906;-38.13080360867914
1739209705.0723972;-33.981070128970906
1739209705.0724041;-35.57807855764607
1739209705.0724108;-38.13080360867914
1739209705.0724177;-45.120503652039325
1739209705.0724244;-38.13080360867914
1739209705.0724313;-32.816014438256545
1739209705.072438;-45.120503652039325
1739209705.072445;-45.120503652039325
1739209705.0724516;-45.120503652039325
1739209705.0724585;-45.120503652039325
1739209705.0724652;-45.120503652039325
1739209705.072472;-45.120503652039325
1739209705.0724788;-45.120503652039325
1739209705.0724857;-38.13080360867914
1739209705.0724924;-38.13080360867914
1739209705.072499;-45.120503652039325
1739209705.072506;-45.120503652039325
1739209705.0725126;-45.120503652039325
1739209705.0725195;-38.13080360867914
1739209705.0725262;-38.13080360867914
1739209705.0725331;-38.13080360867914
1739209705.0725398;-35.57807855764607
1739209705.0725467;-38.13080360867914
1739209705.0725534;-38.13080360867914
1739209705.0725603;-38.13080360867914
1739209705.072567;-45.120503652039325
1739209705.072574;-32.816014438256545
1739209705.0725806;-38.13080360867914
1739209705.0725875;-45.120503652039325
1739209705.0725942;-38.13080360867914
1739209705.072601;-35.57807855764607
1739209705.0726078;-38.13080360867914
1739209705.0726147;-35.57807855764607
1739209705.0726213;-38.13080360867914
1739209705.0726283;-45.120503652039325
1739209705.072635;-45.120503652039325
1739209705.0726418;-35.57807855764607
1739209705.0726485;-45.120503652039325
1739209705.0726554;-45.120503652039325
1739209705.072662;-38.13080360867914
1739209705.072669;-45.120503652039325
1739209705.0726757;-45.120503652039325
1739209705.0726826;-45.120503652039325
1739209705.0726893;-33.981070128970906
1739209705.0726962;-45.120503652039325
1739209705.072703;-35.57807855764607
1739209705.0727098;-38.13080360867914
1739209705.0727165;-38.13080360867914
1739209705.0727234;-38.13080360867914
1739209705.07273;-33.981070128970906
1739209705.072737;-33.981070128970906
1739209705.0727437;-38.13080360867914
1739209705.0727506;-38.13080360867914
1739209705.0727572;-45.120503652039325
1739209705.0727642;-45.120503652039325
1739209705.0727708;-45.120503652039325
1739209705.0727777;-45.120503652039325
1739209705.0727844;-38.13080360867914
1739209705.0727913;-30.49652367304973
1739209705.072798;-32.816014438256545
1739209705.072805;-45.120503652039325
1739209705.0728116;-32.816014438256545
1739209705.0728185;-33.981070128970906
1739209705.0728252;-45.120503652039325
1739209705.072832;-45.120503652039325
1739209705.0728388;-38.13080360867914
1739209705.0728457;-35.57807855764607
1739209705.0728524;-38.13080360867914
1739209705.0728593;-45.120503652039325
1739209705.072866;-45.120503652039325
1739209705.0728729;-35.57807855764607
1739209705.0728796;-38.13080360867914
1739209705.0728862;-38.13080360867914
1739209705.0728931;-45.120503652039325
1739209705.0728998;-45.120503652039325
1739209705.0729067;-45.120503652039325
1739209705.0729134;-45.120503652039325
1739209705.0729203;-45.120503652039325
1739209705.072927;-45.120503652039325
1739209705.072934;-35.57807855764607
1739209705.0729406;-38.13080360867914
1739209705.0729475;-35.57807855764607
1739209705.0729542;-38.13080360867914
1739209705.072961;-38.13080360867914
1739209705.0729678;-45.120503652039325
1739209705.0729747;-35.57807855764607
1739209705.0729814;-29.438486411369333
1739209705.0729883;-45.120503652039325
1739209705.072995;-35.57807855764607
1739209705.0730019;-38.13080360867914
1739209705.0730085;-35.57807855764607
1739209705.0730155;-38.13080360867914
1739209705.0730221;-33.981070128970906
1739209705.073029;-45.120503652039325
1739209705.0730357;-45.120503652039325
1739209705.0730426;-45.120503652039325
1739209705.0730493;-45.120503652039325
1739209705.0730562;-45.120503652039325
1739209705.073063;-45.120503652039325
1739209705.0730698;-38.13080360867914
