CAN Message; 0x1a7:00003450330db2a6
1739209746.8085597;-45.120503652039325
1739209746.8085654;-32.816014438256545
1739209746.8085709;-32.816014438256545
1739209746.8085766;-38.13080360867914
1739209746.8085823;-45.120503652039325
1739209746.8085878;-45.120503652039325
1739209746.8085935;-38.13080360867914
1739209746.808599;-38.13080360867914
1739209746.8086047;-38.13080360867914
1739209746.8086102;-38.13080360867914
1739209746.808616;-45.120503652039325
1739209746.8086216;-45.120503652039325
1739209746.8086271;-38.13080360867914
1739209746.8086329;-32.816014438256545
1739209746.8086383;-45.120503652039325
1739209746.808644;-45.120503652039325
1739209746.8086498;-38.13080360867914
1739209746.8086553;-33.981070128970906
1739209746.808661;-38.13080360867914
1739209746.8086665;-38.13080360867914
1739209746.8086722;-35.57807855764607
1739209746.8086777;-38.13080360867914
1739209746.8086834;-45.120503652039325
1739209746.808689;-35.57807855764607
1739209746.8086946;-35.57807855764607
1739209746.8087003;-45.120503652039325
1739209746.8087058;-45.120503652039325
1739209746.8087115;-33.981070128970906
1739209746.8087173;-38.13080360867914
1739209746.8087227;-45.120503652039325
1739209746.8087285;-38.13080360867914
1739209746.808734;-35.57807855764607
1739209746.8087397;-33.981070128970906
1739209746.8087451;-38.13080360867914
1739209746.8087509;-38.13080360867914
1739209746.8087566;-45.120503652039325
1739209746.808762;-38.13080360867914
1739209746.8087678;-30.49652367304973
1739209746.8087733;-38.13080360867914
1739209746.808779;-45.120503652039325
1739209746.8087845;-38.13080360867914
1739209746.8087902;-32.816014438256545
1739209746.808796;-35.57807855764607
1739209746.8088014;-45.120503652039325
1739209746.8088071;-38.13080360867914
1739209746.8088126;-45.120503652039325
1739209746.8088183;-45.120503652039325
1739209746.808824;-45.120503652039325
1739209746.8088295;-38.13080360867914
1739209746.8088353;-45.120503652039325
1739209746.8088408;-45.120503652039325
1739209746.8088465;-33.981070128970906
1739209746.808852;-45.120503652039325
1739209746.8088577;-35.57807855764607
1739209746.8088634;-38.13080360867914
1739209746.808869;-38.13080360867914
1739209746.8088746;-45.120503652039325
1739209746.80888;-38.13080360867914
1739209746.8088858;-38.13080360867914
1739209746.8088915;-38.13080360867914
1739209746.808897;-38.13080360867914
1739209746.8089027;-38.13080360867914
1739209746.8089082;-38.13080360867914
1739209746.808914;-38.13080360867914
1739209746.8089194;-38.13080360867914
1739209746.8089252;-45.120503652039325
1739209746.8089309;-45.120503652039325
1739209746.8089364;-38.13080360867914
1739209746.808942;-45.120503652039325
1739209746.8089476;-45.120503652039325
1739209746.8089533;-45.120503652039325
1739209746.808959;-35.57807855764607
1739209746.8089645;-33.981070128970906
1739209746.8089702;-38.13080360867914
1739209746.8089757;-38.13080360867914
1739209746.8089814;-38.13080360867914
1739209746.808987;-45.120503652039325
1739209746.8089926;-29.438486411369333
1739209746.8089983;-35.57807855764607
1739209746.8090038;-45.120503652039325
1739209746.8090096;-38.13080360867914
1739209746.809015;-38.13080360867914
1739209746.8090208;-38.13080360867914
1739209746.8090262;-38.13080360867914
1739209746.809032;-35.57807855764607
1739209746.8090377;-32.81601443825658
1739209746.8090432;-45.120503652039325
1739209746.809049;-32.816014438256545
1739209746.8090544;-45.120503652039325
1739209746.80906;-45.120503652039325
1739209746.8090658;-45.120503652039325
1739209746.8090713;-35.57807855764607
1739209746.809077;-35.57807855764607
1739209746.8090825;-32.816014438256545
1739209746.8090882;-35.57807855764607
1739209746.8090937;-38.13080360867914
1739209746.8090994;-38.13080360867914
1739209746.8091052;-45.120503652039325
1739209746.8091106;-45.120503652039325
1739209746.8091164;-38.13080360867914
1739209746.8091218;-38.13080360867914
1739209746.8091276;-38.13080360867914
1739209746.8091333;-35.57807855764607
1739209746.8091388;-38.13080360867914
1739209746.8091445;-38.13080360867914
1739209746.80915;-45.120503652039325
1739209746.8091557;-45.120503652039325
1739209746.8091612;-45.120503652039325
1739209746.809167;-45.120503652039325
1739209746.8091726;-45.120503652039325
1739209746.809178;-45.120503652039325
1739209746.8091838;-38.13080360867914
1739209746.8091893;-38.13080360867914
1739209746.809195;-45.120503652039325
1739209746.8092005;-45.120503652039325
1739209746.8092062;-35.57807855764607
1739209746.809212;-45.120503652039325
1739209746.8092175;-31.141103565318915
1739209746.8092232;-28.58837851428586
1739209746.8092287;-45.120503652039325
1739209746.8092344;-45.120503652039325
1739209746.80924;-38.13080360867914
1739209746.8092456;-38.13080360867914
1739209746.8092513;-45.120503652039325
1739209746.8092568;-38.13080360867914
1739209746.8092625;-45.120503652039325
1739209746.809268;-38.13080360867914
1739209746.8092737;-45.120503652039325
1739209746.8092794;-45.120503652039325
1739209746.809285;-45.120503652039325
1739209746.8092906;-38.13080360867914
1739209746.8092961;-38.13080360867914
1739209746.8093019;-38.13080360867914
1739209746.8093076;-31.141103565318893
1739209746.809313;-31.141103565318915
1739209746.8093188;-45.120503652039325
1739209746.8093243;-45.120503652039325
1739209746.80933;-38.13080360867914
1739209746.8093355;-38.13080360867914
1739209746.8093412;-45.120503652039325
1739209746.809347;-38.13080360867914
1739209746.8093524;-45.120503652039325
1739209746.8093581;-45.120503652039325
1739209746.8093636;-45.120503652039325
1739209746.8093693;-38.13080360867914
1739209746.809375;-38.13080360867914
1739209746.8093805;-38.13080360867914
1739209746.8093863;-45.120503652039325
1739209746.8093917;-45.120503652039325
1739209746.8093975;-32.816014438256545
1739209746.809403;-45.120503652039325
1739209746.8094087;-45.120503652039325
1739209746.8094144;-38.13080360867914
1739209746.8094199;-38.13080360867914
1739209746.8094256;-45.120503652039325
1739209746.809431;-45.120503652039325
1739209746.8094368;-45.120503652039325
1739209746.8094423;-45.120503652039325
1739209746.809448;-38.13080360867914
1739209746.8094537;-45.120503652039325
1739209746.8094592;-38.13080360867914
1739209746.809465;-45.120503652039325
1739209746.8094704;-33.981070128970906
1739209746.8094761;-33.981070128970906
1739209746.8094819;-45.120503652039325
1739209746.8094873;-45.120503652039325
1739209746.809493;-45.120503652039325
1739209746.8094985;-45.120503652039325
1739209746.8095043;-45.120503652039325
1739209746.8095098;-45.120503652039325
1739209746.8095155;-45.120503652039325
1739209746.8095212;-32.816014438256545
1739209746.8095267;-32.816014438256545
1739209746.8095324;-45.120503652039325
1739209746.809538;-38.13080360867914
1739209746.8095436;-35.57807855764607
1739209746.8095493;-38.13080360867914
1739209746.8095548;-45.120503652039325
1739209746.8095605;-45.120503652039325
1739209746.809566;-45.120503652039325
1739209746.8095717;-38.13080360867914
1739209746.8095772;-45.120503652039325
1739209746.809583;-38.13080360867914
1739209746.8095887;-31.141103565318915
1739209746.8095942;-38.13080360867914
1739209746.8095999;-45.120503652039325
1739209746.8096054;-45.120503652039325
1739209746.809611;-45.120503652039325
1739209746.8096166;-45.120503652039325
1739209746.8096223;-45.120503652039325
1739209746.809628;-45.120503652039325
1739209746.8096335;-45.120503652039325
1739209746.8096392;-38.13080360867914
1739209746.8096447;-38.13080360867914
1739209746.8096504;-38.13080360867914
1739209746.8096561;-45.120503652039325
1739209746.8096616;-45.120503652039325
1739209746.8096673;-38.13080360867914
1739209746.8096728;-38.13080360867914
1739209746.8096786;-38.13080360867914
1739209746.809684;-45.120503652039325
1739209746.8096898;-35.57807855764607
1739209746.8096955;-35.57807855764607
1739209746.809701;-38.13080360867914
1739209746.8097067;-38.13080360867914
1739209746.8097122;-45.120503652039325
1739209746.809718;-45.120503652039325
1739209746.8097236;-38.13080360867914
1739209746.809729;-38.13080360867914
1739209746.8097348;-45.120503652039325
1739209746.8097403;-45.120503652039325
1739209746.809746;-38.13080360867914
1739209746.8097515;-38.13080360867914
1739209746.8097572;-45.120503652039325
1739209746.809763;-45.120503652039325
1739209746.8097684;-38.13080360867914
1739209746.8097742;-33.981070128970906
1739209746.8097796;-45.120503652039325
1739209746.8097854;-45.120503652039325
1739209746.809791;-45.120503652039325
1739209746.8097966;-31.141103565318915
1739209746.8098023;-38.13080360867914
1739209746.8098078;-33.981070128970906
1739209746.8098135;-25.62660358559016
1739209746.809819;-45.120503652039325
1739209746.8098247;-45.120503652039325
1739209746.8098304;-38.13080360867914
1739209746.809836;-33.981070128970906
1739209746.8098416;-45.120503652039325
1739209746.809847;-38.13080360867914
1739209746.8098528;-38.13080360867914
1739209746.8098583;-45.120503652039325
1739209746.809864;-38.13080360867914
1739209746.8098698;-38.13080360867914
1739209746.8098752;-45.120503652039325
1739209746.809881;-45.120503652039325
1739209746.8098865;-45.120503652039325
1739209746.8098922;-38.13080360867914
1739209746.809898;-38.13080360867914
1739209746.8099034;-33.981070128970956
1739209746.809909;-38.13080360867914
1739209746.8099146;-38.13080360867914
1739209746.8099203;-45.120503652039325
1739209746.8099258;-45.120503652039325
1739209746.8099315;-38.13080360867914
1739209746.8099372;-45.120503652039325
1739209746.8099427;-45.120503652039325
1739209746.8099484;-27.8777449560314
1739209746.809954;-35.57807855764607
1739209746.8099597;-45.120503652039325
1739209746.8099654;-38.13080360867914
1739209746.8099709;-35.57807855764607
1739209746.8099766;-38.13080360867914
1739209746.809982;-35.57807855764607
1739209746.8099878;-33.981070128970906
1739209746.8099933;-33.981070128970956
1739209746.809999;-45.120503652039325
1739209746.8100047;-45.120503652039325
1739209746.8100102;-38.13080360867914
1739209746.810016;-45.120503652039325
1739209746.8100214;-45.120503652039325
1739209746.8100271;-38.13080360867914
1739209746.8100326;-35.57807855764607
1739209746.8100383;-38.13080360867914
1739209746.810044;-38.13080360867914
1739209746.8100495;-38.13080360867914
1739209746.8100553;-45.120503652039325
1739209746.8100607;-45.120503652039325
1739209746.8100665;-45.120503652039325
1739209746.8100722;-33.981070128970906
1739209746.8100777;-38.13080360867914
1739209746.8100834;-35.57807855764607
1739209746.8100889;-38.13080360867914
1739209746.8100946;-45.120503652039325
1739209746.8101;-45.120503652039325
1739209746.8101058;-38.13080360867914
1739209746.8101115;-45.120503652039325
1739209746.810117;-38.13080360867914
1739209746.8101227;-38.13080360867914
1739209746.8101282;-45.120503652039325
1739209746.810134;-38.13080360867914
1739209746.8101397;-38.13080360867914
1739209746.8101451;-35.57807855764607
1739209746.8101509;-38.13080360867914
1739209746.8101563;-33.981070128970906
1739209746.810162;-45.120503652039325
1739209746.8101676;-45.120503652039325
1739209746.8101733;-35.57807855764607
1739209746.810179;-38.13080360867914
1739209746.8101845;-45.120503652039325
1739209746.8101902;-45.120503652039325
1739209746.8101957;-38.13080360867914
1739209746.8102014;-45.120503652039325
1739209746.8102071;-45.120503652039325
1739209746.8102126;-38.13080360867914
1739209746.8102183;-38.13080360867914
1739209746.8102238;-45.120503652039325
1739209746.8102295;-45.120503652039325
1739209746.810235;-45.120503652039325
1739209746.8102407;-32.816014438256545
1739209746.8102465;-33.981070128970906
1739209746.810252;-45.120503652039325
1739209746.8102577;-38.13080360867914
1739209746.8102632;-32.816014438256545
1739209746.8102689;-38.13080360867914
1739209746.8102744;-45.120503652039325
1739209746.81028;-45.120503652039325
1739209746.8102858;-45.120503652039325
1739209746.8102913;-38.13080360867914
1739209746.810297;-38.13080360867914
1739209746.8103025;-38.13080360867914
1739209746.8103082;-38.13080360867914
1739209746.810314;-33.981070128970906
1739209746.8103194;-45.120503652039325
1739209746.8103251;-38.13080360867914
1739209746.8103306;-45.120503652039325
1739209746.8103364;-38.13080360867914
1739209746.8103418;-45.120503652039325
1739209746.8103476;-45.120503652039325
1739209746.8103533;-35.57807855764607
1739209746.8103588;-30.49652367304973
1739209746.8103645;-33.981070128970906
1739209746.81037;-33.981070128970906
1739209746.8103757;-38.13080360867914
1739209746.8103814;-33.981070128970906
1739209746.810387;-35.57807855764607
1739209746.8103926;-38.13080360867914
1739209746.810398;-45.120503652039325
1739209746.8104038;-38.13080360867914
1739209746.8104093;-38.13080360867914
1739209746.810415;-45.120503652039325
1739209746.8104208;-45.120503652039325
1739209746.8104262;-38.13080360867914
1739209746.810432;-45.120503652039325
1739209746.8104374;-45.120503652039325
1739209746.8104432;-45.120503652039325
1739209746.8104486;-38.13080360867914
1739209746.8104544;-38.13080360867914
1739209746.81046;-45.120503652039325
1739209746.8104656;-38.13080360867914
1739209746.8104713;-38.13080360867914
1739209746.8104768;-35.57807855764607
1739209746.8104825;-38.13080360867914
1739209746.8104882;-45.120503652039325
1739209746.8104937;-33.981070128970906
1739209746.8104994;-38.13080360867914
1739209746.810505;-38.13080360867914
1739209746.8105106;-38.13080360867914
1739209746.810516;-38.13080360867914
1739209746.8105218;-45.120503652039325
1739209746.8105276;-45.120503652039325
1739209746.810533;-38.13080360867914
1739209746.8105388;-28.992665084841942
1739209746.8105443;-38.13080360867914
1739209746.81055;-38.13080360867914
1739209746.8105557;-45.120503652039325
1739209746.8105612;-38.13080360867914
1739209746.810567;-45.120503652039325
1739209746.8105724;-45.120503652039325
1739209746.810578;-38.13080360867914
1739209746.8105836;-31.141103565318915
1739209746.8105893;-38.13080360867914
1739209746.810595;-33.981070128970906
1739209746.8106005;-38.13080360867914
1739209746.8106062;-38.13080360867914
1739209746.8106117;-45.120503652039325
1739209746.8106174;-38.13080360867914
1739209746.8106232;-45.120503652039325
1739209746.8106287;-38.13080360867914
1739209746.8106344;-35.57807855764607
1739209746.8106399;-38.13080360867914
1739209746.8106456;-38.13080360867914
1739209746.810651;-38.13080360867914
1739209746.8106568;-45.120503652039325
1739209746.8106625;-45.120503652039325
1739209746.810668;-38.13080360867914
1739209746.8106737;-33.981070128970906
1739209746.8106792;-38.13080360867914
1739209746.810685;-38.13080360867914
1739209746.8106904;-45.120503652039325
1739209746.8106961;-38.13080360867914
1739209746.8107018;-38.13080360867914
1739209746.8107073;-38.13080360867914
1739209746.810713;-33.981070128970906
1739209746.8107185;-38.13080360867914
1739209746.8107243;-38.13080360867914
1739209746.81073;-38.13080360867914
1739209746.8107355;-45.120503652039325
1739209746.8107412;-45.120503652039325
1739209746.8107467;-38.13080360867914
1739209746.8107524;-45.120503652039325
1739209746.8107579;-35.57807855764607
1739209746.8107636;-30.49652367304973
1739209746.8107693;-31.141103565318915
1739209746.8107748;-38.13080360867914
1739209746.8107805;-38.13080360867914
1739209746.810786;-45.120503652039325
1739209746.8107917;-45.120503652039325
1739209746.8107975;-45.120503652039325
1739209746.810803;-45.120503652039325
1739209746.8108087;-38.13080360867914
1739209746.8108141;-45.120503652039325
1739209746.8108199;-38.13080360867914
1739209746.8108253;-38.13080360867914
1739209746.810831;-38.13080360867914
1739209746.8026843;-45.120503652039325
1739209746.8026893;-45.120503652039325
1739209746.802694;-38.13080360867914
1739209746.8026989;-35.57807855764607
1739209746.8027036;-32.816014438256545
1739209746.8027084;-38.13080360867914
1739209746.8027132;-45.120503652039325
1739209746.802718;-32.81601443825658
1739209746.8027227;-38.13080360867914
1739209746.8027277;-33.981070128970906
1739209746.8027325;-45.120503652039325
1739209746.8027372;-45.120503652039325
1739209746.802742;-38.13080360867914
1739209746.8027468;-45.120503652039325
1739209746.8027515;-35.57807855764607
1739209746.8027563;-28.992665084841942
1739209746.802761;-33.981070128970906
1739209746.802766;-32.816014438256545
1739209746.8027709;-45.120503652039325
1739209746.8027756;-38.13080360867914
1739209746.8027804;-45.120503652039325
1739209746.8027852;-38.13080360867914
1739209746.80279;-45.120503652039325
1739209746.8027947;-29.438486411369347
1739209746.8027995;-38.13080360867914
1739209746.8028045;-45.120503652039325
1739209746.8028092;-45.120503652039325
1739209746.802814;-38.13080360867914
1739209746.8028188;-45.120503652039325
1739209746.8028235;-45.120503652039325
1739209746.8028283;-45.120503652039325
1739209746.802833;-31.141103565318915
1739209746.8028378;-38.13080360867914
1739209746.8028429;-45.120503652039325
1739209746.8028476;-38.13080360867914
1739209746.8028524;-35.57807855764607
1739209746.8028572;-45.120503652039325
1739209746.802862;-45.120503652039325
1739209746.8028667;-38.13080360867914
1739209746.8028715;-38.13080360867914
1739209746.8028762;-38.13080360867914
1739209746.8028812;-45.120503652039325
1739209746.802886;-33.981070128970906
1739209746.8028908;-45.120503652039325
1739209746.8028955;-45.120503652039325
1739209746.8029003;-45.120503652039325
1739209746.802905;-45.120503652039325
1739209746.8029099;-38.13080360867914
1739209746.8029146;-45.120503652039325
1739209746.8029196;-38.13080360867914
1739209746.8029244;-38.13080360867914
1739209746.8029292;-45.120503652039325
1739209746.802934;-45.120503652039325
1739209746.8029387;-45.120503652039325
1739209746.8029435;-35.57807855764607
1739209746.8029482;-38.13080360867914
1739209746.802953;-45.120503652039325
1739209746.802958;-45.120503652039325
1739209746.8029628;-45.120503652039325
1739209746.8029675;-33.981070128970906
1739209746.8029723;-38.13080360867914
1739209746.802977;-45.120503652039325
1739209746.8029819;-35.57807855764607
1739209746.8029866;-35.57807855764607
1739209746.8029916;-38.13080360867914
1739209746.8029964;-45.120503652039325
1739209746.8030012;-35.57807855764607
1739209746.803006;-38.13080360867914
1739209746.8030107;-45.120503652039325
1739209746.8030155;-38.13080360867914
1739209746.8030202;-38.13080360867914
1739209746.803025;-45.120503652039325
1739209746.80303;-38.13080360867914
1739209746.8030348;-38.13080360867914
1739209746.8030396;-45.120503652039325
1739209746.8030443;-38.13080360867914
1739209746.803049;-32.816014438256545
1739209746.8030539;-45.120503652039325
1739209746.8030586;-45.120503652039325
1739209746.8030634;-35.57807855764607
1739209746.8030684;-45.120503652039325
1739209746.8030732;-45.120503652039325
1739209746.803078;-38.13080360867914
1739209746.8030827;-38.13080360867914
1739209746.8030875;-45.120503652039325
1739209746.8030922;-38.13080360867914
1739209746.803097;-45.120503652039325
1739209746.8031018;-45.120503652039325
1739209746.8031068;-38.13080360867914
1739209746.8031116;-38.13080360867914
1739209746.8031163;-45.120503652039325
1739209746.803121;-45.120503652039325
1739209746.8031259;-35.57807855764607
1739209746.8031306;-45.120503652039325
1739209746.8031354;-45.120503652039325
1739209746.8031402;-38.13080360867914
1739209746.8031452;-38.13080360867914
1739209746.80315;-45.120503652039325
1739209746.8031547;-45.120503652039325
1739209746.8031595;-38.13080360867914
1739209746.8031642;-45.120503652039325
1739209746.803169;-45.120503652039325
1739209746.8031738;-35.57807855764607
1739209746.8031785;-45.120503652039325
1739209746.8031836;-38.13080360867914
1739209746.8031883;-35.57807855764607
1739209746.803193;-45.120503652039325
1739209746.8031979;-45.120503652039325
1739209746.8032026;-35.57807855764607
1739209746.8032074;-35.57807855764607
1739209746.8032122;-45.120503652039325
1739209746.803217;-38.13080360867914
1739209746.803222;-38.13080360867914
1739209746.8032267;-45.120503652039325
1739209746.8032315;-45.120503652039325
1739209746.8032362;-38.13080360867914
1739209746.803241;-38.13080360867914
1739209746.8032458;-45.120503652039325
1739209746.8032506;-45.120503652039325
1739209746.8032553;-45.120503652039325
1739209746.8032603;-45.120503652039325
1739209746.803265;-38.13080360867914
1739209746.8032699;-35.57807855764607
1739209746.8032746;-32.816014438256545
1739209746.8032794;-38.13080360867914
1739209746.8032842;-38.13080360867914
1739209746.803289;-45.120503652039325
1739209746.8032937;-38.13080360867914
1739209746.8032987;-35.57807855764607
1739209746.8033035;-38.13080360867914
1739209746.8033082;-35.57807855764607
1739209746.803313;-38.13080360867914
1739209746.8033178;-45.120503652039325
1739209746.8033226;-38.13080360867914
1739209746.8033273;-35.57807855764607
1739209746.8033323;-33.981070128970906
1739209746.803337;-45.120503652039325
1739209746.8033419;-45.120503652039325
1739209746.8033466;-38.13080360867914
1739209746.8033514;-33.981070128970906
1739209746.8033562;-45.120503652039325
1739209746.803361;-45.120503652039325
1739209746.8033657;-45.120503652039325
1739209746.8033707;-45.120503652039325
1739209746.8033755;-38.13080360867914
1739209746.8033803;-35.57807855764607
1739209746.803385;-38.13080360867914
1739209746.8033898;-38.13080360867914
1739209746.8033946;-45.120503652039325
1739209746.8033993;-45.120503652039325
1739209746.803404;-45.120503652039325
1739209746.803409;-38.13080360867914
1739209746.8034139;-45.120503652039325
1739209746.8034186;-38.13080360867914
1739209746.8034234;-45.120503652039325
1739209746.8034282;-45.120503652039325
1739209746.803433;-45.120503652039325
1739209746.8034377;-45.120503652039325
1739209746.8034425;-45.120503652039325
1739209746.8034475;-45.120503652039325
1739209746.8034523;-35.57807855764607
1739209746.803457;-31.141103565318915
1739209746.8034618;-45.120503652039325
1739209746.8034666;-45.120503652039325
1739209746.8034713;-45.120503652039325
1739209746.803476;-33.981070128970906
1739209746.8034809;-38.13080360867914
1739209746.8034859;-38.13080360867914
1739209746.8034906;-33.981070128970906
1739209746.8034954;-45.120503652039325
1739209746.8035002;-45.120503652039325
1739209746.803505;-45.120503652039325
1739209746.8035097;-45.120503652039325
1739209746.8035145;-45.120503652039325
1739209746.8035192;-45.120503652039325
1739209746.8035243;-38.13080360867914
1739209746.803529;-38.13080360867914
1739209746.8035338;-38.13080360867914
1739209746.8035386;-38.13080360867914
1739209746.8035433;-45.120503652039325
1739209746.803548;-35.57807855764607
1739209746.8035529;-32.816014438256545
1739209746.8035576;-45.120503652039325
1739209746.8035626;-45.120503652039325
1739209746.8035674;-38.13080360867914
1739209746.8035722;-31.141103565318915
1739209746.803577;-38.13080360867914
1739209746.8035817;-45.120503652039325
1739209746.8035865;-45.120503652039325
1739209746.8035913;-45.120503652039325
1739209746.803596;-38.13080360867914
1739209746.803601;-45.120503652039325
1739209746.8036058;-45.120503652039325
1739209746.8036106;-38.13080360867914
1739209746.8036153;-38.13080360867914
1739209746.80362;-45.120503652039325
1739209746.8036249;-38.13080360867914
1739209746.8036296;-35.57807855764607
1739209746.8036346;-38.13080360867914
1739209746.8036394;-38.13080360867914
1739209746.8036442;-45.120503652039325
1739209746.803649;-28.992665084841942
1739209746.8036537;-38.13080360867914
1739209746.8036585;-38.13080360867914
1739209746.8036633;-45.120503652039325
1739209746.803668;-45.120503652039325
1739209746.803673;-35.57807855764607
1739209746.8036778;-38.13080360867914
1739209746.8036826;-45.120503652039325
1739209746.8036873;-30.49652367304973
1739209746.803692;-33.981070128970906
1739209746.8036969;-33.981070128970906
1739209746.8037016;-45.120503652039325
1739209746.8037064;-38.13080360867914
1739209746.8037114;-35.57807855764607
1739209746.8037162;-38.13080360867914
1739209746.803721;-38.13080360867914
1739209746.8037257;-38.13080360867914
1739209746.8037305;-38.13080360867914
1739209746.8037353;-38.13080360867914
1739209746.80374;-45.120503652039325
1739209746.8037448;-38.13080360867914
1739209746.8037498;-45.120503652039325
1739209746.8037546;-45.120503652039325
1739209746.8037593;-45.120503652039325
1739209746.803764;-45.120503652039325
1739209746.8037689;-35.57807855764607
1739209746.8037736;-45.120503652039325
1739209746.8037784;-45.120503652039325
1739209746.8037832;-38.13080360867914
1739209746.8037882;-45.120503652039325
1739209746.803793;-45.120503652039325
1739209746.8037977;-45.120503652039325
1739209746.8038025;-38.13080360867914
1739209746.8038073;-38.13080360867914
1739209746.803812;-35.57807855764607
1739209746.8038168;-38.13080360867914
1739209746.8038216;-45.120503652039325
1739209746.8038266;-45.120503652039325
1739209746.8038313;-32.816014438256545
1739209746.803836;-33.981070128970906
1739209746.8038409;-45.120503652039325
1739209746.8038456;-45.120503652039325
1739209746.8038504;-45.120503652039325
1739209746.8038552;-31.141103565318943
1739209746.80386;-38.13080360867914
1739209746.803865;-45.120503652039325
1739209746.8038697;-45.120503652039325
1739209746.8038745;-38.13080360867914
1739209746.8038793;-35.57807855764607
1739209746.803884;-45.120503652039325
1739209746.8038888;-38.13080360867914
1739209746.8038936;-33.981070128970906
1739209746.8038983;-45.120503652039325
1739209746.8039033;-45.120503652039325
1739209746.803908;-38.13080360867914
1739209746.8039129;-45.120503652039325
1739209746.8039176;-45.120503652039325
1739209746.8039224;-38.13080360867914
1739209746.8039272;-38.13080360867914
1739209746.803932;-38.13080360867914
1739209746.803937;-45.120503652039325
1739209746.8039417;-45.120503652039325
1739209746.8039465;-38.13080360867914
1739209746.8039513;-38.13080360867914
1739209746.803956;-45.120503652039325
1739209746.8039608;-35.57807855764607
1739209746.8039656;-33.981070128970906
1739209746.8039703;-45.120503652039325
1739209746.8039753;-38.13080360867914
1739209746.80398;-32.816014438256545
1739209746.8039849;-38.13080360867914
1739209746.8039896;-45.120503652039325
1739209746.8039944;-45.120503652039325
1739209746.8039992;-45.120503652039325
1739209746.804004;-45.120503652039325
1739209746.8040087;-38.13080360867914
1739209746.8040137;-38.13080360867914
1739209746.8040185;-35.57807855764607
1739209746.8040233;-33.981070128970906
1739209746.804028;-38.13080360867914
1739209746.8040328;-45.120503652039325
1739209746.8040376;-38.13080360867914
1739209746.8040423;-45.120503652039325
1739209746.804047;-45.120503652039325
1739209746.804052;-38.13080360867914
1739209746.804057;-38.13080360867914
1739209746.8040617;-45.120503652039325
1739209746.8040664;-45.120503652039325
1739209746.8040712;-35.57807855764607
1739209746.804076;-38.13080360867914
1739209746.8040807;-38.13080360867914
1739209746.8040855;-45.120503652039325
1739209746.8040905;-45.120503652039325
1739209746.8040953;-38.13080360867914
1739209746.8041;-38.13080360867914
1739209746.8041048;-45.120503652039325
1739209746.8041096;-38.13080360867914
1739209746.8041143;-35.57807855764607
1739209746.804119;-38.13080360867914
1739209746.8041239;-38.13080360867914
1739209746.804129;-38.13080360867914
1739209746.8041337;-35.57807855764607
1739209746.8041384;-38.13080360867914
1739209746.8041432;-45.120503652039325
1739209746.804148;-45.120503652039325
1739209746.8041527;-38.13080360867914
1739209746.8041575;-33.981070128970906
1739209746.8041623;-38.13080360867914
1739209746.8041673;-35.57807855764607
1739209746.804172;-38.13080360867914
1739209746.8041768;-38.13080360867914
1739209746.8041816;-45.120503652039325
1739209746.8041863;-38.13080360867914
1739209746.804191;-38.13080360867914
1739209746.804196;-38.13080360867914
1739209746.8042006;-45.120503652039325
1739209746.8042057;-38.13080360867914
1739209746.8042104;-38.13080360867914
1739209746.8042152;-45.120503652039325
1739209746.80422;-35.57807855764607
1739209746.8042247;-38.13080360867914
1739209746.8042295;-45.120503652039325
1739209746.8042343;-45.120503652039325
1739209746.8042393;-45.120503652039325
1739209746.804244;-28.992665084841942
1739209746.8042488;-38.13080360867914
1739209746.8042536;-38.13080360867914
1739209746.8042583;-45.120503652039325
1739209746.804263;-33.981070128970906
1739209746.804268;-38.13080360867914
1739209746.8042727;-33.981070128970906
1739209746.8042777;-33.981070128970906
1739209746.8042824;-38.13080360867914
1739209746.8042872;-45.120503652039325
1739209746.804292;-38.13080360867914
1739209746.8042967;-38.13080360867914
1739209746.8043015;-45.120503652039325
1739209746.8043063;-45.120503652039325
1739209746.804311;-45.120503652039325
1739209746.804316;-45.120503652039325
1739209746.8043208;-35.57807855764607
1739209746.8043256;-38.13080360867914
1739209746.8043303;-45.120503652039325
1739209746.804335;-38.13080360867914
1739209746.80434;-45.120503652039325
1739209746.8043447;-38.13080360867914
1739209746.8043494;-45.120503652039325
1739209746.8043544;-35.57807855764607
1739209746.8043592;-31.141103565318915
1739209746.804364;-38.13080360867914
1739209746.8043687;-38.13080360867914
1739209746.8043735;-38.13080360867914
1739209746.8043783;-45.120503652039325
1739209746.804383;-45.120503652039325
1739209746.8043878;-45.120503652039325
1739209746.8043928;-38.13080360867914
1739209746.8043976;-38.13080360867914
1739209746.8044024;-38.13080360867914
1739209746.8044071;-38.13080360867914
1739209746.804412;-38.13080360867914
1739209746.8044167;-38.13080360867914
1739209746.8044214;-45.120503652039325
1739209746.8044262;-45.120503652039325
1739209746.8044312;-45.120503652039325
1739209746.804436;-31.141103565318915
1739209746.8044407;-38.13080360867914
1739209746.8044455;-35.57807855764607
1739209746.8044503;-45.120503652039325
1739209746.804455;-45.120503652039325
1739209746.8044598;-31.141103565318893
1739209746.8044646;-38.13080360867914
1739209746.8044696;-45.120503652039325
1739209746.8044744;-38.13080360867914
1739209746.8044791;-38.13080360867914
1739209746.804484;-38.13080360867914
1739209746.8044887;-45.120503652039325
1739209746.8044934;-38.13080360867914
1739209746.8044982;-38.13080360867914
1739209746.804503;-38.13080360867914
1739209746.804508;-45.120503652039325
1739209746.8045127;-38.13080360867914
